
[00:00:00.000 --> 00:00:10.000]  此錄音或錄影的版權是屬基督教宣導會北角堂所有
[00:05:32.000 --> 00:05:36.000]  或者神給人的基本生活的設定
[00:05:36.000 --> 00:05:41.000]  原則、法理是什麼
[00:05:41.000 --> 00:05:43.000]  世上當然有例外
[00:05:43.000 --> 00:05:45.000]  但是這些例外
[00:05:45.000 --> 00:05:48.000]  就是在常規不斷發生以外
[00:05:48.000 --> 00:05:51.000]  偶然或者有時候有這樣的情況
[00:05:51.000 --> 00:05:54.000]  如果你發現的例外是天天都發生的
[00:05:54.000 --> 00:05:55.000]  那些就不叫例外了
[00:05:55.000 --> 00:05:59.000]  斟言就將我們日常應當見到的狀況
[00:05:59.000 --> 00:06:02.000]  世界的規律、神的準則
[00:06:02.000 --> 00:06:05.000]  告訴我們
[00:06:05.000 --> 00:06:08.000]  公義比財富更重要
[00:06:08.000 --> 00:06:10.000]  第二節這裡說
[00:06:10.000 --> 00:06:12.000]  為什麼呢?第三節
[00:06:12.000 --> 00:06:16.000]  耶和華說不用義人飢餓
[00:06:16.000 --> 00:06:19.000]  卻令到惡人的慾念落空
[00:06:19.000 --> 00:06:21.000]  這是說出神的本意
[00:06:21.000 --> 00:06:23.000]  祂希望這個世界運作
[00:06:23.000 --> 00:06:27.000]  祂運作裡面怎樣去賞善罰惡
[00:06:27.000 --> 00:06:30.000]  而人的確有可能暫時貧困
[00:06:30.000 --> 00:06:33.000]  惡人也要因祂做過壞事
[00:06:33.000 --> 00:06:35.000]  有一刻的負足
[00:06:35.000 --> 00:06:37.000]  但是長期來看
[00:06:37.000 --> 00:06:38.000]  甚至一生來看
[00:06:38.000 --> 00:06:40.000]  走在這條路上
[00:06:40.000 --> 00:06:43.000]  智慧的燈光照亮你的路
[00:06:43.000 --> 00:06:45.000]  走到什麼終點
[00:06:45.000 --> 00:06:47.000]  上一季我們說希伯來書
[00:06:47.000 --> 00:06:49.000]  也是在說一條路
[00:06:49.000 --> 00:06:51.000]  不要看這一刻的受苦
[00:06:51.000 --> 00:06:54.000]  看最後將來永遠的榮耀
[00:06:54.000 --> 00:06:55.000]  榮美的家鄉
[00:06:55.000 --> 00:06:57.000]  路去到什麼終點重要
[00:06:57.000 --> 00:07:01.000]  智慧的光引導我們走的路
[00:07:01.000 --> 00:07:05.000]  這裡說公義才走到底
[00:07:05.000 --> 00:07:08.000]  一刻短暫的財富
[00:07:08.000 --> 00:07:12.000]  你不要去看得這麼重要
[00:07:12.000 --> 00:07:18.000]  長遠公義讓你跨越死亡進入未來
[00:07:18.000 --> 00:07:21.000]  到底這個二子和神的關係是怎樣
[00:07:21.000 --> 00:07:23.000]  父母親就會看著
[00:07:23.000 --> 00:07:26.000]  人要選擇神會測汗
[00:07:26.000 --> 00:07:28.000]  走遲了一天
[00:07:28.000 --> 00:07:30.000]  兒子很久沒有回家
[00:07:30.000 --> 00:07:33.000]  突然回來就拿了一大筆錢
[00:07:33.000 --> 00:07:35.000]  塞給爸爸媽媽
[00:07:35.000 --> 00:07:36.000]  很久沒有給家用了
[00:07:36.000 --> 00:07:39.000]  爸媽拿到也很開心孝順
[00:07:39.000 --> 00:07:41.000]  問清楚錢怎麼來的
[00:07:41.000 --> 00:07:43.000]  兒子很餓
[00:07:43.000 --> 00:07:45.000]  行了,我總不知有辦法
[00:07:45.000 --> 00:07:47.000]  爸爸媽媽都心知不妙
[00:07:47.000 --> 00:07:50.000]  都不知道他們怎麼賺這些錢回來
[00:07:50.000 --> 00:07:53.000]  這些錢會不會讓爸爸媽媽開心
[00:07:53.000 --> 00:07:55.000]  或者爸爸媽媽當下心想的就是
[00:07:55.000 --> 00:07:59.000]  這個兒子這樣下去有沒有未來
[00:07:59.000 --> 00:08:00.000]  在很多人的處境裡面
[00:08:00.000 --> 00:08:03.000]  我們會聽過一些故事
[00:08:03.000 --> 00:08:06.000]  有時候突然間有一個家人成員
[00:08:06.000 --> 00:08:08.000]  拿了一大筆錢回來
[00:08:08.000 --> 00:08:11.000]  賭博得回來的快錢
[00:08:11.000 --> 00:08:14.000]  很開心一起出去吃一頓好的
[00:08:14.000 --> 00:08:16.000]  接著而來的往後
[00:08:16.000 --> 00:08:19.000]  可能是帶回來的不是再是錢財
[00:08:19.000 --> 00:08:23.000]  是一堆又一堆的債務
[00:08:23.000 --> 00:08:28.000]  這些財富是不是應當拿呢
[00:08:28.000 --> 00:08:30.000]  曾言說恰當的工作
[00:08:30.000 --> 00:08:32.000]  賺取生活所需
[00:08:32.000 --> 00:08:35.000]  所以第四第五節我們有念
[00:08:35.000 --> 00:08:39.000]  蟹枱的手使人貧苦
[00:08:39.000 --> 00:08:42.000]  勤勞的手產生富足
[00:08:42.000 --> 00:08:46.000]  夏季積聚糧食的人名志
[00:08:46.000 --> 00:08:50.000]  收割季節貪睡的人可恥
[00:08:50.000 --> 00:08:53.000]  第四第五節說了這個道理
[00:08:53.000 --> 00:08:56.000]  腳踏實地,好好工作
[00:08:56.000 --> 00:09:00.000]  第五節描述一幅圖畫的兩面
[00:09:00.000 --> 00:09:04.000]  一邊是一個種滿了收成的
[00:09:04.000 --> 00:09:06.000]  種好的農作物的田裡
[00:09:06.000 --> 00:09:08.000]  有人辛勤勞力工作
[00:09:08.000 --> 00:09:11.000]  夏天很曬,但是在收割
[00:09:11.000 --> 00:09:16.000]  而第二面就是在田邊樹下樹蔭
[00:09:16.000 --> 00:09:18.000]  有一個人躺著睡覺
[00:09:18.000 --> 00:09:21.000]  他沒有理會田裡種滿了東西
[00:09:21.000 --> 00:09:23.000]  結果可能會怎樣呢
[00:09:23.000 --> 00:09:26.000]  可能他沒有按時去做這個工作
[00:09:26.000 --> 00:09:28.000]  第二天突然狂風暴雨
[00:09:28.000 --> 00:09:30.000]  吹爛了他的農作物
[00:09:30.000 --> 00:09:32.000]  或者突然有黃災火災
[00:09:32.000 --> 00:09:34.000]  有其他的意外
[00:09:34.000 --> 00:09:37.000]  他辛勞的或者他曾經應得的東西
[00:09:37.000 --> 00:09:39.000]  他沒有按時去做這個工作
[00:09:39.000 --> 00:09:41.000]  他也會沒有了
[00:09:41.000 --> 00:09:44.000]  所以有時候不一定他這個人沒有工作
[00:09:44.000 --> 00:09:49.000]  只是他的勤勞和時間脫勾
[00:09:49.000 --> 00:09:51.000]  第四第五節的實踐就是
[00:09:51.000 --> 00:09:55.000]  你怎樣選擇在你每天的生活裡面
[00:09:55.000 --> 00:09:59.000]  勤奮和懶惰各有結果
[00:09:59.000 --> 00:10:03.000]  及時的工作也都會影響這個結果
[00:10:03.000 --> 00:10:05.000]  選擇的後果就是
[00:10:05.000 --> 00:10:07.000]  貧困?恥辱?
[00:10:07.000 --> 00:10:11.000]  還是富足?明智呢?
[00:10:11.000 --> 00:10:12.000]  所以弟兄姊妹斟言
[00:10:12.000 --> 00:10:15.000]  給我們重溫這個大道理
[00:10:15.000 --> 00:10:18.000]  智慧之子要辛勤作工
[00:10:18.000 --> 00:10:23.000]  你的作工同樣要在合適的時候
[00:10:23.000 --> 00:10:25.000]  不是叫你一天做到黑
[00:10:25.000 --> 00:10:27.000]  一年三百六十五天
[00:10:27.000 --> 00:10:31.000]  你應該要努力就請你努力
[00:10:31.000 --> 00:10:33.000]  一開始都提過
[00:10:33.000 --> 00:10:36.000]  我們在躺平世代
[00:10:36.000 --> 00:10:38.000]  很多打工仔的呼聲
[00:10:38.000 --> 00:10:41.000]  還叫我勤力一點?
[00:10:41.000 --> 00:10:46.000]  這個都是很多時下年輕人的呼聲
[00:10:46.000 --> 00:10:48.000]  或許你聽過這個詞
[00:10:48.000 --> 00:10:51.000]  但未必很掌握是怎樣
[00:10:51.000 --> 00:10:53.000]  躺平這個詞源自內地
[00:10:53.000 --> 00:10:56.000]  意思是年輕人面對著社會期望
[00:10:56.000 --> 00:10:58.000]  應當努力工作
[00:10:58.000 --> 00:11:00.000]  他是對生活工作
[00:11:00.000 --> 00:11:03.000]  有一種很強烈的疲倦感
[00:11:03.000 --> 00:11:06.000]  有OT很累
[00:11:06.000 --> 00:11:08.000]  進而帶出一個思想
[00:11:08.000 --> 00:11:12.000]  與其積極努力不如躺平生活
[00:11:12.000 --> 00:11:16.000]  躺平世代高喊著五個"不"
[00:11:16.000 --> 00:11:20.000]  我將內地用詞翻譯成廣東話
[00:11:20.000 --> 00:11:21.000]  五個"不"是
[00:11:21.000 --> 00:11:23.000]  不買樓、不買車、不結婚
[00:11:23.000 --> 00:11:26.000]  不生子、不消費
[00:11:26.000 --> 00:11:31.000]  他們強調要維持最低的生活標準
[00:11:31.000 --> 00:11:35.000]  總不知就是拒絕成為人家賺錢的工具
[00:11:35.000 --> 00:11:39.000]  或被剝削的奴隸
[00:11:39.000 --> 00:11:42.000]  他們放棄婚姻、不找工作
[00:11:42.000 --> 00:11:45.000]  盡可能降低物質的需求
[00:11:45.000 --> 00:11:48.000]  這個詞一出就迅速爆紅
[00:11:48.000 --> 00:11:50.000]  其實2011年已有人說
[00:11:50.000 --> 00:11:52.000]  不過十年後2021年
[00:11:52.000 --> 00:11:55.000]  網上一篇文章叫《躺平即是正義》
[00:11:55.000 --> 00:11:58.000]  迅速令這個詞火紅
[00:11:58.000 --> 00:12:01.000]  不單是內地、華民地區
[00:12:01.000 --> 00:12:03.000]  不同的年青人都紛紛借用
[00:12:03.000 --> 00:12:05.000]  成為很多人口中
[00:12:05.000 --> 00:12:09.000]  對抗他們工作的態度的表達
[00:12:09.000 --> 00:12:10.000]  在躺平世代
[00:12:10.000 --> 00:12:15.000]  說勤力工作合不合時
[00:12:15.000 --> 00:12:18.000]  或許我們都有不同的看法感受
[00:12:18.000 --> 00:12:21.000]  對於我們這些年齡比較成熟的
[00:12:21.000 --> 00:12:23.000]  很快我們就會想
[00:12:23.000 --> 00:12:28.000]  對,年青人,浸然教你
[00:12:28.000 --> 00:12:30.000]  貪睡的人可恥
[00:12:30.000 --> 00:12:32.000]  努力工作吧
[00:12:32.000 --> 00:12:35.000]  的確作為在社會上
[00:12:35.000 --> 00:12:38.000]  打拼很多年來的前輩
[00:12:38.000 --> 00:12:42.000]  我們很快就拿出當年自己的經歷
[00:12:42.000 --> 00:12:45.000]  我當年比你更慘
[00:12:45.000 --> 00:12:48.000]  我怎樣一直在不同的困難、壓迫下
[00:12:48.000 --> 00:12:50.000]  披荊斬棘,一直走過來
[00:12:50.000 --> 00:12:53.000]  才有今天我所得到的
[00:12:53.000 --> 00:12:55.000]  你也可以的
[00:12:55.000 --> 00:12:58.000]  我們香港人都說
[00:12:58.000 --> 00:13:01.000]  「上了岸D」
[00:13:01.000 --> 00:13:04.000]  或許我們要慢一點
[00:13:04.000 --> 00:13:07.000]  正如一開始我們有提過
[00:13:07.000 --> 00:13:08.000]  一句真言
[00:13:08.000 --> 00:13:12.000]  不是要將真理的全部描述出來
[00:13:12.000 --> 00:13:14.000]  不過它告訴我們
[00:13:14.000 --> 00:13:17.000]  神對於生活的基本運作的方式是怎樣
[00:13:17.000 --> 00:13:20.000]  辛勤是可以得到飽足的
[00:13:20.000 --> 00:13:23.000]  這是神對於人的生活的基本設定
[00:13:23.000 --> 00:13:26.000]  但同樣真言都有其他地方告訴你
[00:13:26.000 --> 00:13:28.000]  人生裏面有不同的現實
[00:13:28.000 --> 00:13:32.000]  辛勤的人不一定得到好的結果
[00:13:32.000 --> 00:13:35.000]  所以我們有時候要放下批評
[00:13:35.000 --> 00:13:39.000]  先看看這個躺平世代的年青一代
[00:13:39.000 --> 00:13:42.000]  或者打工仔面對怎樣的困局
[00:13:42.000 --> 00:13:45.000]  其實真言十章二節已經說過
[00:13:45.000 --> 00:13:48.000]  這個世上就有不義的人
[00:13:48.000 --> 00:13:50.000]  可以用不誠實的方法
[00:13:50.000 --> 00:13:52.000]  不用辛勤已經得到財富
[00:13:52.000 --> 00:13:55.000]  真言亦都有說到有壞人有惡人
[00:13:55.000 --> 00:13:57.000]  二十節甚至說
[00:13:57.000 --> 00:14:01.000]  當時社會的風氣是趨炎附勢的
[00:14:01.000 --> 00:14:04.000]  在過去一段很長的時間
[00:14:04.000 --> 00:14:08.000]  我們這個城市都是追求經濟發展
[00:14:08.000 --> 00:14:11.000]  常常有這樣的情況
[00:14:11.000 --> 00:14:17.000]  與其在一個不斷為公司組織生產經濟效益
[00:14:17.000 --> 00:14:19.000]  成為一粒螺絲釘
[00:14:19.000 --> 00:14:22.000]  或者成為各類市場被消費的人
[00:14:22.000 --> 00:14:24.000]  這班打工仔年青人
[00:14:24.000 --> 00:14:26.000]  他們選擇最保護自己
[00:14:26.000 --> 00:14:30.000]  又不傷害別人的方式躺平
[00:14:30.000 --> 00:14:33.000]  真言對於這個世代
[00:14:33.000 --> 00:14:37.000]  有怎樣的生活亮光呢
[00:14:37.000 --> 00:14:44.000]  首先或者我們要聽真言讀真言讀給自己聽
[00:14:44.000 --> 00:14:47.000]  在工作環境有分先後
[00:14:47.000 --> 00:14:50.000]  前輩的確很多年的工作
[00:14:50.000 --> 00:14:52.000]  尤其作為上司的
[00:14:52.000 --> 00:14:54.000]  你說我不是老闆
[00:14:54.000 --> 00:14:56.000]  不過可能你都帶著一個小隊
[00:14:56.000 --> 00:15:00.000]  一個小組帶著一兩個同事做事
[00:15:00.000 --> 00:15:02.000]  我們都可以留心看看
[00:15:02.000 --> 00:15:05.000]  我們提供一個怎樣的工作環境
[00:15:05.000 --> 00:15:08.000]  給我們後輩新晉的人
[00:15:08.000 --> 00:15:11.000]  一句我們以前都是這樣捱過來的
[00:15:11.000 --> 00:15:14.000]  不等於我們要求他們必定接受
[00:15:14.000 --> 00:15:19.000]  一個不理想不公義的職場環境
[00:15:19.000 --> 00:15:23.000]  作為神的兒女其實我們可以留心
[00:15:23.000 --> 00:15:25.000]  我們可不可以在我們工作的地方
[00:15:25.000 --> 00:15:27.000]  帶盡多一點亮光
[00:15:27.000 --> 00:15:30.000]  擺盡神的義呢
[00:15:30.000 --> 00:15:33.000]  就好像以前的時代
[00:15:33.000 --> 00:15:35.000]  早二三十年
[00:15:35.000 --> 00:15:37.000]  職場上的欺凌和歧視
[00:15:37.000 --> 00:15:38.000]  特別對於女性
[00:15:38.000 --> 00:15:40.000]  很多時候是習以為常的
[00:15:40.000 --> 00:15:43.000]  我們以前都是這樣捱過的
[00:15:43.000 --> 00:15:45.000]  不能夠作為一個理由
[00:15:45.000 --> 00:15:49.000]  讓今天的人依然要承受著一些不公義
[00:15:49.000 --> 00:15:52.000]  2017年欣雀一名女演員
[00:15:52.000 --> 00:15:55.000]  她在網上的推特Twitter
[00:15:55.000 --> 00:15:57.000]  發表了一個留言
[00:15:57.000 --> 00:16:02.000]  講出她自己受到騷擾的一個片段
[00:16:02.000 --> 00:16:04.000]  在她那一段文字下面
[00:16:04.000 --> 00:16:08.000]  她打了一個井號#MeToo
[00:16:08.000 --> 00:16:12.000]  隨即在Twitter上很多人去Retweet
[00:16:12.000 --> 00:16:15.000]  亦都去發表自己的情況
[00:16:15.000 --> 00:16:18.000]  講出自己曾經遭受的
[00:16:18.000 --> 00:16:21.000]  在職場上被騷擾的經歷
[00:16:21.000 --> 00:16:23.000]  很多人在很長的年日裏面
[00:16:23.000 --> 00:16:24.000]  只能夠啞忍
[00:16:24.000 --> 00:16:26.000]  特別在演藝的行業裏面
[00:16:26.000 --> 00:16:27.000]  他們的申訴
[00:16:27.000 --> 00:16:29.000]  一申訴就等於沒了工作
[00:16:29.000 --> 00:16:32.000]  有些飽受針對折磨
[00:16:32.000 --> 00:16:34.000]  隨著事件的開展
[00:16:34.000 --> 00:16:36.000]  大家開始去正視這個問題
[00:16:36.000 --> 00:16:38.000]  在我們的工作環境
[00:16:38.000 --> 00:16:41.000]  職場裏面有沒有這樣的情況出現
[00:16:41.000 --> 00:16:43.000]  慢慢不同的組織
[00:16:43.000 --> 00:16:44.000]  不同的行業
[00:16:44.000 --> 00:16:45.000]  甚至不同的地區
[00:16:45.000 --> 00:16:46.000]  不同的國家
[00:16:46.000 --> 00:16:49.000]  都開始看如何可以改善
[00:16:49.000 --> 00:16:53.000]  這一部份的工作環境
[00:16:53.000 --> 00:16:56.000]  一件好像很微小的事
[00:16:56.000 --> 00:16:59.000]  一點的光進入一個黑暗的處境
[00:16:59.000 --> 00:17:04.000]  帶來的是一個異的平反扭轉
[00:17:04.000 --> 00:17:06.000]  十四章十九節
[00:17:06.000 --> 00:17:07.000]  那裏說
[00:17:07.000 --> 00:17:09.000]  壞人伏在好人面前
[00:17:09.000 --> 00:17:12.000]  惡人伏在異人門口
[00:17:12.000 --> 00:17:14.000]  你不要看得太快
[00:17:14.000 --> 00:17:15.000]  這裏不是說
[00:17:15.000 --> 00:17:17.000]  壞人惡人伏在好人面
[00:17:17.000 --> 00:17:19.000]  那個屋前準備害他們
[00:17:19.000 --> 00:17:21.000]  其實意思是
[00:17:21.000 --> 00:17:23.000]  門口那裏有個關鍵
[00:17:23.000 --> 00:17:26.000]  門口是代表城門口
[00:17:26.000 --> 00:17:27.000]  在舊約的社會
[00:17:27.000 --> 00:17:29.000]  城門口就是斷案
[00:17:29.000 --> 00:17:31.000]  辦理大眾事務
[00:17:31.000 --> 00:17:33.000]  長老審判的地方
[00:17:33.000 --> 00:17:34.000]  這裏的意思就是
[00:17:34.000 --> 00:17:36.000]  壞人終必在好人面前低頭
[00:17:36.000 --> 00:17:40.000]  惡人終必屈身在異人的審判那裏
[00:17:40.000 --> 00:17:43.000]  公義是會得到伸張的
[00:17:43.000 --> 00:17:44.000]  而且特別是說
[00:17:44.000 --> 00:17:47.000]  社群裏面有一些事件的公義
[00:17:47.000 --> 00:17:50.000]  可能不是一些很大的家國事情
[00:17:50.000 --> 00:17:52.000]  在城裏面一件的事情
[00:17:52.000 --> 00:17:54.000]  得到扭轉平反
[00:17:54.000 --> 00:17:57.000]  一點的亮光走出來
[00:17:57.000 --> 00:17:59.000]  可以帶來異議
[00:17:59.000 --> 00:18:01.000]  這句針言依舊表達出
[00:18:01.000 --> 00:18:04.000]  神對人類生活的基本設定
[00:18:04.000 --> 00:18:07.000]  就是神都會讓公義得到持守
[00:18:07.000 --> 00:18:10.000]  公平得到維持行惡的受罰
[00:18:10.000 --> 00:18:12.000]  剛才說過Me Too
[00:18:12.000 --> 00:18:14.000]  其實現在在世界很多地方
[00:18:14.000 --> 00:18:16.000]  已經制定了一些政策
[00:18:16.000 --> 00:18:19.000]  去處理性騷擾的事情
[00:18:19.000 --> 00:18:22.000]  或者去防範這些事情
[00:18:22.000 --> 00:18:24.000]  香港都有
[00:18:24.000 --> 00:18:25.000]  甚至我們教會
[00:18:25.000 --> 00:18:26.000]  你可以上網看到
[00:18:26.000 --> 00:18:30.000]  我們有防治性騷擾的政策
[00:18:30.000 --> 00:18:32.000]  是極力去避免在工作環境
[00:18:32.000 --> 00:18:33.000]  或者群體裏面
[00:18:33.000 --> 00:18:38.000]  再出現這些黑暗的情況
[00:18:38.000 --> 00:18:42.000]  針言清楚講出一個通則
[00:18:42.000 --> 00:18:45.000]  敬畏耶和華
[00:18:45.000 --> 00:18:47.000]  敬畏耶和華
[00:18:47.000 --> 00:18:52.000]  去幫人避開死亡的陷阱
[00:18:52.000 --> 00:18:53.000]  領子梅
[00:18:53.000 --> 00:18:56.000]  我們可能都有一定年紀的人
[00:18:56.000 --> 00:18:57.000]  我們可不可以為了
[00:18:57.000 --> 00:19:00.000]  我們的後輩下一代
[00:19:00.000 --> 00:19:01.000]  我們敬畏神
[00:19:01.000 --> 00:19:04.000]  所以幫他們避開一些陷阱
[00:19:04.000 --> 00:19:05.000]  這裡說的死亡
[00:19:05.000 --> 00:19:06.000]  不是一定是說
[00:19:06.000 --> 00:19:08.000]  他馬上死了的意思
[00:19:08.000 --> 00:19:10.000]  是說那種生活質素不斷下降
[00:19:10.000 --> 00:19:14.000]  到一個不能夠接受的水平
[00:19:14.000 --> 00:19:16.000]  在那種長期的冤屈
[00:19:16.000 --> 00:19:18.000]  或者不公平的對待
[00:19:18.000 --> 00:19:20.000]  那個難受程度
[00:19:20.000 --> 00:19:23.000]  好像死一樣那麼難受
[00:19:23.000 --> 00:19:25.000]  幫他們避免
[00:19:25.000 --> 00:19:26.000]  所以恩著敬畏神
[00:19:26.000 --> 00:19:31.000]  各位你如果你是這個社群的管治者
[00:19:31.000 --> 00:19:36.000]  恩著社會經濟結構長期的情況
[00:19:36.000 --> 00:19:41.000]  有人是長期處於艱難貧窮困乏裏面
[00:19:41.000 --> 00:19:43.000]  作為管理這個地方的人
[00:19:43.000 --> 00:19:45.000]  應當負責任解決
[00:19:45.000 --> 00:19:48.000]  而不是任由市場主導一切
