
[00:00:00.000 --> 00:00:02.200]  今天說馬可福音第十章
[00:04:51.720 --> 00:04:54.720]  階層的員工
[00:04:54.720 --> 00:04:59.720]  以致我能夠交到老闆的成績給老闆
[00:04:59.720 --> 00:05:01.720]  很自然的
[00:05:01.720 --> 00:05:02.720]  管理就是這樣
[00:05:02.720 --> 00:05:05.720]  社會裡面都是這樣
[00:05:05.720 --> 00:05:06.720]  政府架構裡面
[00:05:06.720 --> 00:05:07.720]  同樣都是這樣
[00:05:07.720 --> 00:05:09.720]  是要做到有交代
[00:05:09.720 --> 00:05:12.720]  達到上司的要求
[00:05:12.720 --> 00:05:13.720]  在上的
[00:05:13.720 --> 00:05:16.720]  治理在下的
[00:05:16.720 --> 00:05:17.720]  在上的
[00:05:17.720 --> 00:05:18.720]  管轄在下的
[00:05:18.720 --> 00:05:19.720]  有的時候
[00:05:19.720 --> 00:05:22.720]  這些管理是為了
[00:05:22.720 --> 00:05:26.720]  讓社會能夠安定
[00:05:26.720 --> 00:05:27.720]  能夠
[00:05:27.720 --> 00:05:29.720]  有秩序的發展
[00:05:29.720 --> 00:05:32.720]  在公司裡面同樣
[00:05:32.720 --> 00:05:33.720]  能夠安定
[00:05:33.720 --> 00:05:34.720]  有個安定的環境
[00:05:34.720 --> 00:05:37.720]  公司的業務能夠發展
[00:05:37.720 --> 00:05:39.720]  但有的時候
[00:05:39.720 --> 00:05:41.720]  這些治理和管轄
[00:05:41.720 --> 00:05:44.720]  成為一種的操控
[00:05:44.720 --> 00:05:47.720]  就很麻煩了
[00:05:47.720 --> 00:05:50.720]  在舊約年代
[00:05:50.720 --> 00:05:51.720]  有尼泊格尼沙皇
[00:05:51.720 --> 00:05:53.720]  為自己做了一個像
[00:05:53.720 --> 00:05:56.720]  要求人去拜他
[00:05:56.720 --> 00:05:58.720]  我們看大人議理書
[00:05:58.720 --> 00:05:59.720]  非常的明白
[00:05:59.720 --> 00:06:01.720]  要神能崇拜他
[00:06:01.720 --> 00:06:02.720]  以他為尊
[00:06:02.720 --> 00:06:03.720]  就即是說
[00:06:03.720 --> 00:06:05.720]  不是單單日常生活裡面
[00:06:05.720 --> 00:06:07.720]  我怎樣讓社會安定
[00:06:07.720 --> 00:06:09.720]  乃是他想做
[00:06:09.720 --> 00:06:12.720]  他的神文思想的主
[00:06:12.720 --> 00:06:13.720]  精神的主
[00:06:13.720 --> 00:06:16.720]  精神領袖
[00:06:16.720 --> 00:06:18.720]  近代歷史上我們見到
[00:06:18.720 --> 00:06:21.720]  都不少這樣的例子
[00:06:21.720 --> 00:06:23.720]  無論希特拉年代
[00:06:23.720 --> 00:06:26.720]  無論史太林年代
[00:06:26.720 --> 00:06:28.720]  無論中國歷史
[00:06:28.720 --> 00:06:33.720]  當年高舉什麼什麼語錄
[00:06:33.720 --> 00:06:38.720]  不斷要學習誰誰的思想
[00:06:38.720 --> 00:06:40.720]  但不單止政府是這樣
[00:06:40.720 --> 00:06:43.720]  商業機構同樣是這樣
[00:06:43.720 --> 00:06:45.720]  很多傳銷的機構
[00:06:45.720 --> 00:06:47.720]  很多商業機構同樣
[00:06:47.720 --> 00:06:48.720]  很多年會的時候
[00:06:48.720 --> 00:06:50.720]  給一個成功的樣板
[00:06:50.720 --> 00:06:52.720]  我們學著這個成功的樣板
[00:06:52.720 --> 00:06:54.720]  我們能夠賺到更多的錢
[00:06:54.720 --> 00:06:57.720]  能夠有美好滿足的人生
[00:06:57.720 --> 00:06:58.720]  是不是
[00:06:58.720 --> 00:06:59.720]  我們很多這樣的樣板
[00:06:59.720 --> 00:07:01.720]  所謂成功的例子
[00:07:01.720 --> 00:07:05.720]  要模仿 香港人常常想模仿李嘉誠
[00:07:05.720 --> 00:07:07.720]  一樣
[00:07:07.720 --> 00:07:09.720]  似乎滿足上司不斷加
[00:07:09.720 --> 00:07:11.720]  真正甚至無理的要求
[00:07:11.720 --> 00:07:15.720]  才成為一個好員工
[00:07:15.720 --> 00:07:17.720]  我們不單止要做好工作
[00:07:17.720 --> 00:07:22.720]  還要是做好讓上司滿足
[00:07:22.720 --> 00:07:24.720]  但甚至乎是無理的
[00:07:24.720 --> 00:07:27.720]  甚至乎是不斷不斷的OT
[00:07:27.720 --> 00:07:30.720]  在上管轄在下的
[00:07:30.720 --> 00:07:32.720]  老實說
[00:07:32.720 --> 00:07:36.720]  大多數都是按照在上的心意
[00:07:36.720 --> 00:07:40.720]  成為在上的老闆
[00:07:40.720 --> 00:07:44.720]  他心裡的人去服侍老闆
[00:07:44.720 --> 00:07:46.720]  但耶穌說
[00:07:46.720 --> 00:07:48.720]  不可以這樣
[00:07:48.720 --> 00:07:50.720]  不可這樣
[00:07:50.720 --> 00:07:53.720]  誰願為大就要作你們的傭人
[00:07:53.720 --> 00:07:56.720]  誰願為首就要作你們的僕人
[00:07:56.720 --> 00:07:59.720]  剛剛相反
[00:07:59.720 --> 00:08:01.720]  誰服侍誰
[00:08:01.720 --> 00:08:03.720]  是在上的
[00:08:03.720 --> 00:08:08.720]  服侍在下的
[00:08:08.720 --> 00:08:11.720]  而耶穌他做這個榜樣
[00:08:11.720 --> 00:08:13.720]  在上的服侍在下的
[00:08:13.720 --> 00:08:17.720]  他老老實實自己做出來
[00:08:17.720 --> 00:08:19.720]  甚至乎在最後晚餐的時候
[00:08:19.720 --> 00:08:24.720]  他會餵到一班門徒去洗腳
[00:08:24.720 --> 00:08:26.720]  到最後
[00:08:26.720 --> 00:08:31.720]  甚至乎想要他的性命
[00:08:31.720 --> 00:08:36.720]  你見過老闆和員工洗腳嗎
[00:08:36.720 --> 00:08:39.720]  你相信
[00:08:39.720 --> 00:08:42.720]  君王 政府
[00:08:42.720 --> 00:08:45.720]  會和人民洗腳嗎
[00:08:45.720 --> 00:08:47.720]  不會
[00:08:47.720 --> 00:08:50.720]  但耶穌會
[00:08:50.720 --> 00:08:52.720]  這是一個完全相反的概念
[00:08:52.720 --> 00:08:54.720]  完全相反的觀念
[00:08:54.720 --> 00:08:56.720]  就是外邦人的制度
[00:08:56.720 --> 00:08:59.720]  和耶穌教導的分別
[00:08:59.720 --> 00:09:01.720]  外邦人的制度就是
[00:09:01.720 --> 00:09:04.720]  在上的比在下的更重要
[00:09:04.720 --> 00:09:06.720]  而耶穌的教導
[00:09:06.720 --> 00:09:10.720]  他是在下的比在上的更重要
[00:09:10.720 --> 00:09:14.720]  在上的比在下的更重要
[00:09:14.720 --> 00:09:16.720]  這個似乎是管理家層裡
[00:09:16.720 --> 00:09:18.720]  一個很重要的共識
[00:09:18.720 --> 00:09:22.720]  縱然很多人知道應該怎樣
[00:09:22.720 --> 00:09:24.720]  中國人萬子有說
[00:09:24.720 --> 00:09:27.720]  文為貴 社積次之 君為輕
[00:09:27.720 --> 00:09:29.720]  就是說人民最重要
[00:09:29.720 --> 00:09:31.720]  然後才到政權
[00:09:31.720 --> 00:09:34.720]  然後才到君王
[00:09:34.720 --> 00:09:40.720]  不過不是很多君王聽萬子說的
[00:09:40.720 --> 00:09:44.720]  覺得自己是最重要
[00:09:44.720 --> 00:09:50.720]  我們有時候說公務員是公僕
[00:09:50.720 --> 00:09:52.720]  公僕兩個字怎樣來呢
[00:09:52.720 --> 00:09:54.720]  1712年
[00:09:54.720 --> 00:09:59.720]  在歐洲的普魯士國王
[00:09:59.720 --> 00:10:01.720]  菲特列大帝
[00:10:01.720 --> 00:10:03.720]  他和他的人民說
[00:10:03.720 --> 00:10:06.720]  我是這個國家的第一個公僕
[00:10:06.720 --> 00:10:07.720]  不對 說錯了
[00:10:07.720 --> 00:10:10.720]  我是這個國家的第一公僕
[00:10:10.720 --> 00:10:13.720]  然後幾十年他帶來社會的改革
[00:10:13.720 --> 00:10:17.720]  和國家的強盛
[00:10:17.720 --> 00:10:20.720]  我們都知道什麼叫公僕
[00:10:20.720 --> 00:10:22.720]  1984年李修賢
[00:10:22.720 --> 00:10:27.720]  他的電影公僕描寫警察的故事
[00:10:27.720 --> 00:10:32.720]  讓我們更加熟悉
[00:10:32.720 --> 00:10:36.720]  社會
[00:10:36.720 --> 00:10:38.720]  我很佩服孫中山
[00:10:38.720 --> 00:10:42.720]  昔日推翻滿清之後
[00:10:42.720 --> 00:10:47.720]  孫中山他貴為第一任大總統
[00:10:47.720 --> 00:10:51.720]  但因為袁世凱擁有兵權
[00:10:51.720 --> 00:10:56.720]  他不想中國分裂
[00:10:56.720 --> 00:10:57.720]  不做總統
[00:10:57.720 --> 00:10:59.720]  讓給袁世凱
[00:10:59.720 --> 00:11:04.720]  當然他沒有洞悉未來
[00:11:04.720 --> 00:11:08.720]  也都洞悉人心那種能力
[00:11:08.720 --> 00:11:12.720]  以至他不知道袁世凱想做皇帝
[00:11:12.720 --> 00:11:18.720]  但他為了讓中國人不再受苦
[00:11:18.720 --> 00:11:21.720]  他放下總統這個位置
[00:11:21.720 --> 00:11:24.720]  我佩服曼德拉
[00:11:24.720 --> 00:11:26.720]  在南非種族隔離政策
[00:11:26.720 --> 00:11:28.720]  受了很多苦
[00:11:28.720 --> 00:11:31.720]  在牢獄中渡過很多年
[00:11:31.720 --> 00:11:35.720]  但當種族隔離政策沒有了
[00:11:35.720 --> 00:11:40.720]  他貴為第一任民選總統的時候
[00:11:40.720 --> 00:11:43.720]  很多黑人
[00:11:43.720 --> 00:11:48.720]  很多人慫恿他報復白人
[00:11:48.720 --> 00:11:49.720]  他不是
[00:11:49.720 --> 00:11:51.720]  他反過來
[00:11:51.720 --> 00:11:55.720]  和白人共享政權
[00:11:55.720 --> 00:11:58.720]  他想締造和平
[00:11:58.720 --> 00:12:01.720]  他放下過去的傷痛
[00:12:01.720 --> 00:12:05.720]  甚至民族的傷痛
[00:12:05.720 --> 00:12:09.720]  我佩服一些老闆
[00:12:09.720 --> 00:12:11.720]  有一次我看電視
[00:12:11.720 --> 00:12:17.720]  訪問上環一個賣海味的老闆
[00:12:17.720 --> 00:12:18.720]  問不是吧
[00:12:18.720 --> 00:12:19.720]  這個店鋪很值錢
[00:12:19.720 --> 00:12:21.720]  你租出去會賺更多錢
[00:12:21.720 --> 00:12:23.720]  而且你已經上岸了
[00:12:23.720 --> 00:12:26.720]  然後老闆說
[00:12:26.720 --> 00:12:29.720]  這班員工跟了我這麼久
[00:12:29.720 --> 00:12:32.720]  如果我結束這個海味店
[00:12:32.720 --> 00:12:33.720]  我租給其他人
[00:12:33.720 --> 00:12:35.720]  雖然可以賺更多錢
[00:12:35.720 --> 00:12:37.720]  但我班員工不知道去哪
[00:12:37.720 --> 00:12:39.720]  為了班員工
[00:12:39.720 --> 00:12:42.720]  我留了個海味店
[00:12:42.720 --> 00:12:46.720]  讓他們能夠養生
[00:12:46.720 --> 00:12:50.720]  為了其他人
[00:12:50.720 --> 00:12:53.720]  但這些畢竟都是少數例子
[00:12:53.720 --> 00:12:58.720]  大多數例子就是在上覺得自己更重要
[00:12:58.720 --> 00:13:00.720]  在下的比不上自己
[00:13:00.720 --> 00:13:03.720]  以致現實上我們看到很多管理階層
[00:13:03.720 --> 00:13:05.720]  壓死下面
[00:13:05.720 --> 00:13:08.720]  很多社會上掌權的
[00:13:08.720 --> 00:13:11.720]  為了自己的權位
[00:13:11.720 --> 00:13:15.720]  去到很盡
[00:13:15.720 --> 00:13:18.720]  在上的會覺得自己是很英明的領袖
[00:13:18.720 --> 00:13:21.720]  覺得自己是大圖畫
[00:13:21.720 --> 00:13:23.720]  這是一個
[00:13:23.720 --> 00:13:26.720]  我經常說是一個笑話
[00:13:26.720 --> 00:13:28.720]  為甚麼
[00:13:28.720 --> 00:13:30.720]  當我做事的時候
[00:13:30.720 --> 00:13:32.720]  我發覺
[00:13:32.720 --> 00:13:33.720]  做事的員工
[00:13:33.720 --> 00:13:36.720]  甚麼時候都覺得老闆或上面的經理
[00:13:36.720 --> 00:13:39.720]  這些決定是很不英明的
[00:13:39.720 --> 00:13:40.720]  很蠢的決定
[00:13:40.720 --> 00:13:41.720]  這樣做事都可以
[00:13:41.720 --> 00:13:43.720]  這樣安排都可以
[00:13:43.720 --> 00:13:45.720]  這樣就不順了
[00:13:45.720 --> 00:13:47.720]  但當升職的時候
[00:13:47.720 --> 00:13:49.720]  他升了上位
[00:13:49.720 --> 00:13:52.720]  下面的人同樣這樣說他
[00:13:52.720 --> 00:13:55.720]  人沒有變
[00:13:55.720 --> 00:13:59.720]  我們不會因為位置而變得更加英明
[00:13:59.720 --> 00:14:00.720]  優質量
[00:14:00.720 --> 00:14:02.720]  未做教務之前的優質量
[00:14:02.720 --> 00:14:04.720]  直至現在成為的優質量
[00:14:04.720 --> 00:14:05.720]  都是同一個優質量
[00:14:05.720 --> 00:14:06.720]  不會突然變得聰明
[00:14:06.720 --> 00:14:09.720]  不會突然變得厲害
[00:14:09.720 --> 00:14:12.720]  是位置變了
[00:14:12.720 --> 00:14:16.720]  但我不會變得英明
[00:14:16.720 --> 00:14:20.720]  但不同位置的人會覺得自己更加英明
[00:14:20.720 --> 00:14:23.720]  但耶穌所說的是甚麼
[00:14:23.720 --> 00:14:28.720]  耶穌所說的是在下的更加寶貴
[00:14:28.720 --> 00:14:31.720]  不要當在下那些是蠢
[00:14:31.720 --> 00:14:36.720]  不要當在下那些是愚民
[00:14:36.720 --> 00:14:37.720]  但可惜
[00:14:37.720 --> 00:14:41.720]  當我們看中國歷史
[00:14:41.720 --> 00:14:44.720]  我們知道君王有罪己詔
[00:14:44.720 --> 00:14:45.720]  即是君王知道自己不英明
[00:14:45.720 --> 00:14:48.720]  做錯決定會認錯
[00:14:48.720 --> 00:14:49.720]  是很少
[00:14:49.720 --> 00:14:50.720]  有
[00:14:50.720 --> 00:14:51.720]  是很少
[00:14:51.720 --> 00:14:54.720]  大部分老闆
[00:14:54.720 --> 00:14:56.720]  做錯事
[00:14:56.720 --> 00:14:57.720]  做錯決定
[00:14:57.720 --> 00:14:58.720]  不會認錯
[00:14:58.720 --> 00:15:01.720]  也不會向員工認錯
[00:15:01.720 --> 00:15:03.720]  我們聽不到很多學校的校長
[00:15:03.720 --> 00:15:07.720]  會向老師學生認錯
[00:15:07.720 --> 00:15:10.720]  我們聽不到很多老闆或中層管理人
[00:15:10.720 --> 00:15:11.720]  向員工認錯
[00:15:11.720 --> 00:15:13.720]  做錯決定
[00:15:13.720 --> 00:15:14.720]  為的是尊嚴
[00:15:14.720 --> 00:15:15.720]  為的是面子
[00:15:15.720 --> 00:15:16.720]  覺得這樣認錯
[00:15:16.720 --> 00:15:20.720]  我們不能夠管下去
[00:15:20.720 --> 00:15:23.720]  結果推一個人出來
[00:15:23.720 --> 00:15:27.720]  都是臣子的錯
[00:15:27.720 --> 00:15:30.720]  目標第一個
[00:15:30.720 --> 00:15:33.720]  人總是愛自己
[00:15:33.720 --> 00:15:35.720]  我們這次去哈薩克
[00:15:35.720 --> 00:15:38.720]  我們參觀一個很大的公園
[00:15:38.720 --> 00:15:39.720]  一個很漂亮
[00:15:39.720 --> 00:15:40.720]  不是整個哈薩克
[00:15:40.720 --> 00:15:41.720]  哈薩克很大
[00:15:41.720 --> 00:15:44.720]  整個哈薩克最漂亮的總統公園
[00:15:44.720 --> 00:15:46.720]  總統公園有一個總統的像
[00:15:46.720 --> 00:15:49.720]  是第一任總統所立的像
[00:15:49.720 --> 00:15:52.720]  原來他上了位之後
[00:15:52.720 --> 00:15:55.720]  他就要哈薩克每一個城市
[00:15:55.720 --> 00:15:57.720]  都弄一個總統公園
[00:15:57.720 --> 00:15:59.720]  都要立一個自己的像
[00:15:59.720 --> 00:16:02.720]  要自己名流萬世
[00:16:02.720 --> 00:16:05.720]  然後將首都由阿拉木圖
[00:16:05.720 --> 00:16:07.720]  遷去另一個地方
[00:16:07.720 --> 00:16:10.720]  以他自己的名字成為首都名
[00:16:10.720 --> 00:16:11.720]  很諷刺的
[00:16:11.720 --> 00:16:13.720]  就是另一個總統上場的時候
[00:16:13.720 --> 00:16:17.720]  馬上將首都改為第二任總統的名字
[00:16:17.720 --> 00:16:23.720]  人總是想流芳百世
[00:16:23.720 --> 00:16:28.720]  在工作上踩著員工
[00:16:28.720 --> 00:16:30.720]  一路上位的管理階層
[00:16:30.720 --> 00:16:36.720]  同樣都不少
[00:16:36.720 --> 00:16:40.720]  結果在下的是受壓制
[00:16:40.720 --> 00:16:42.720]  誰要是上位的
[00:16:42.720 --> 00:16:47.720]  就誰最有權最有自由去控制人
[00:16:47.720 --> 00:16:49.720]  讓別人為自己的利益而活
[00:16:49.720 --> 00:16:51.720]  成為棋子
[00:16:51.720 --> 00:16:54.720]  這個在社會裏面我們見不少的
[00:16:54.720 --> 00:16:55.720]  是不是
[00:16:55.720 --> 00:16:59.720]  我們見不少的
[00:16:59.720 --> 00:17:01.720]  甚至有些時候我們不經意
[00:17:01.720 --> 00:17:04.720]  讓別人成為我們的棋子
[00:17:04.720 --> 00:17:06.720]  都不出奇
[00:17:06.720 --> 00:17:10.720]  其實現在有不少人
[00:17:10.720 --> 00:17:12.720]  向耶穌學管理
[00:17:12.720 --> 00:17:13.720]  甚至非基督徒
[00:17:13.720 --> 00:17:15.720]  有不少管理書籍都是
[00:17:15.720 --> 00:17:17.720]  因為你想想歷史上
[00:17:17.720 --> 00:17:19.720]  有誰訓練了十二個人
[00:17:19.720 --> 00:17:21.720]  建立了一個機構
[00:17:21.720 --> 00:17:23.720]  這個機構叫做教會
[00:17:23.720 --> 00:17:25.720]  能夠這麼多年繼續傳流
[00:17:25.720 --> 00:17:26.720]  並且遍佈世界各地
[00:17:26.720 --> 00:17:28.720]  還能夠繼續發展
[00:17:28.720 --> 00:17:31.720]  只有耶穌一個
[00:17:31.720 --> 00:17:36.720]  所以管理大師向耶穌學管理
[00:17:36.720 --> 00:17:40.720]  包括我們現在開始明白的一些觀念
[00:17:40.720 --> 00:17:43.720]  舉例以客為先
[00:17:43.720 --> 00:17:46.720]  顧客最重要
[00:17:46.720 --> 00:17:48.720]  但其實這個是口號
[00:17:48.720 --> 00:17:50.720]  另外譬如說
[00:17:50.720 --> 00:17:53.720]  我們要相信自己的產品對人有益
[00:17:53.720 --> 00:17:56.720]  做傳銷那些特別是這樣
[00:17:56.720 --> 00:17:57.720]  要自己先用
[00:17:57.720 --> 00:17:58.720]  信得過了
[00:17:58.720 --> 00:17:59.720]  然後自己先推銷
[00:17:59.720 --> 00:18:02.720]  簡單點自己買了
[00:18:02.720 --> 00:18:03.720]  等等
[00:18:03.720 --> 00:18:06.720]  事實上有很多產品是好的
[00:18:06.720 --> 00:18:09.720]  不過當我們說出這些口號的時候
[00:18:09.720 --> 00:18:12.720]  其實目標只有一個
[00:18:12.720 --> 00:18:16.720]  最終的目標就是買一個產品就沒錯了
[00:18:16.720 --> 00:18:18.720]  這個才是最終的目標
[00:18:18.720 --> 00:18:19.720]  對待員工
[00:18:19.720 --> 00:18:20.720]  我們現在越來越多
[00:18:20.720 --> 00:18:23.720]  說人事的就是說員工發展
[00:18:23.720 --> 00:18:25.720]  給他更好發展的機會
[00:18:25.720 --> 00:18:28.720]  這個對員工當然是好
[00:18:28.720 --> 00:18:30.720]  不過有一個先決條件
[00:18:30.720 --> 00:18:32.720]  第一他要是人才
[00:18:32.720 --> 00:18:35.720]  第二他的發展是在公司裏面
[00:18:35.720 --> 00:18:36.720]  我們要挽留人才
[00:18:36.720 --> 00:18:38.720]  即是說如果他去其他公司
[00:18:38.720 --> 00:18:39.720]  他是人才
[00:18:39.720 --> 00:18:40.720]  但他去其他公司
[00:18:40.720 --> 00:18:42.720]  或者轉行有更好的發展
[00:18:42.720 --> 00:18:43.720]  對他更好的
[00:18:43.720 --> 00:18:45.720]  這些就不要跟他說了
[00:18:45.720 --> 00:18:49.720]  目的是留好人才在自己的機構裏面
[00:18:49.720 --> 00:18:52.720]  讓自己的機構得著好處
[00:18:52.720 --> 00:18:59.720]  在下的受核制
[00:19:00.720 --> 00:19:02.720]  但主耶穌基督的福音
[00:19:02.720 --> 00:19:05.720]  是要讓人得自由的福音
[00:19:05.720 --> 00:19:11.720]  捆綁的
[00:19:11.720 --> 00:19:13.720]  壓制的
[00:19:13.720 --> 00:19:14.720]  不釋放
[00:19:14.720 --> 00:19:16.720]  得自由
[00:19:16.720 --> 00:19:18.720]  乃不是操控
[00:19:18.720 --> 00:19:22.720]  乃不是操控
[00:19:22.720 --> 00:19:26.720]  我經常跟教務同工說
[00:19:27.720 --> 00:19:30.720]  我很想豐盛家
[00:19:30.720 --> 00:19:32.720]  不是一個壓制人的地方
[00:19:32.720 --> 00:19:34.720]  我們都有我們的架構
[00:19:34.720 --> 00:19:36.720]  這是必須的
[00:19:36.720 --> 00:19:39.720]  沒有架構就很容易亂的
[00:19:39.720 --> 00:19:41.720]  要有規有矩
[00:19:41.720 --> 00:19:43.720]  但架構不可以成為
[00:19:43.720 --> 00:19:47.720]  操控弟兄姊妹的一個工具
[00:19:47.720 --> 00:19:51.720]  福音是讓人得自由
[00:19:51.720 --> 00:19:53.720]  我期望弟兄姊妹
