
[00:00:00.000 --> 00:00:02.280]  好 弟兄姊妹午安
[00:07:05.740 --> 00:07:10.540]  愛在愛在他們叫農夫來哭號
[00:07:10.540 --> 00:07:13.940]  叫擅唱哀歌的來舉哀
[00:07:13.940 --> 00:07:17.740]  各葡萄園都有哀號的聲音
[00:07:17.740 --> 00:07:23.340]  因為我必從你們中間經過
[00:07:23.340 --> 00:07:28.140]  在所有的廣場街市本來是充滿人的
[00:07:28.140 --> 00:07:30.540]  但這裏說這些人在做甚麼呢
[00:07:30.540 --> 00:07:35.140]  這些人是發出哀號的聲音
[00:07:35.140 --> 00:07:42.140]  甚至連本來是代表豐收、歡樂、慶祝的葡萄園裏
[00:07:42.140 --> 00:07:47.140]  傳來的不是笑聲而是哀哭聲
[00:07:47.140 --> 00:07:49.140]  第十七節的下半節
[00:07:49.140 --> 00:07:50.740]  耶和華說
[00:07:50.740 --> 00:07:55.340]  因為我必從你中間經過
[00:07:55.340 --> 00:07:58.740]  其實這句是令我們聯想到
[00:07:58.740 --> 00:08:02.340]  在出埃及記的第十災的時候
[00:08:02.340 --> 00:08:05.740]  因為出埃及記的第十二章二十二節
[00:08:05.740 --> 00:08:10.540]  當日耶和華要親自經過埃及地
[00:08:10.540 --> 00:08:16.340]  擊殺境內投身的兒子和親戚
[00:08:16.340 --> 00:08:20.140]  然後將以色列人救出來
[00:08:20.140 --> 00:08:25.540]  不過現在以色列人因為不肯聽從神的吩咐
[00:08:25.540 --> 00:08:26.940]  不肯悔改
[00:08:26.940 --> 00:08:33.340]  這個災禍這麼悲慘的事情要臨到以色列
[00:08:33.340 --> 00:08:36.940]  以色列是神的揀選的子民
[00:08:36.940 --> 00:08:39.540]  但是心硬勃逆
[00:08:39.540 --> 00:08:43.940]  所以神要懲罰祂自己的子民
[00:08:43.940 --> 00:08:47.740]  神的審判是很真實的
[00:08:47.740 --> 00:08:49.740]  有時候我們都會覺得
[00:08:49.740 --> 00:08:53.140]  神的審判好像離開我們很遠
[00:08:53.140 --> 00:08:56.740]  以為自己已經有免死金牌
[00:08:56.740 --> 00:08:59.740]  有些基督徒真的會這樣想
[00:08:59.740 --> 00:09:02.540]  他說其實我已經缺志了
[00:09:02.540 --> 00:09:04.140]  信了耶穌
[00:09:04.140 --> 00:09:07.540]  我有天堂的護照
[00:09:07.540 --> 00:09:08.740]  我可以進去
[00:09:08.740 --> 00:09:10.540]  買了一個保障
[00:09:10.540 --> 00:09:13.340]  所以現在我做什麼都可以
[00:09:13.340 --> 00:09:15.140]  什麼事都可以做
[00:09:15.140 --> 00:09:16.540]  聖經也沒有說不可以
[00:09:16.540 --> 00:09:18.540]  為什麼不可以做
[00:09:18.540 --> 00:09:19.740]  每個人都做了
[00:09:19.740 --> 00:09:21.940]  我也做吧
[00:09:21.940 --> 00:09:27.140]  其實神會藉著不同的方法去提醒我們
[00:09:27.140 --> 00:09:29.540]  可能是透過他的話語
[00:09:29.540 --> 00:09:31.140]  透過聖經
[00:09:31.140 --> 00:09:33.140]  透過屬靈的群體
[00:09:33.140 --> 00:09:34.340]  可能是你的團友
[00:09:34.340 --> 00:09:35.340]  你的弟兄姊妹
[00:09:35.340 --> 00:09:36.940]  你的導師
[00:09:36.940 --> 00:09:39.940]  甚至是生活裡面的人和事
[00:09:39.940 --> 00:09:43.140]  跟我們說話提醒我們
[00:09:43.140 --> 00:09:46.340]  但如果我們不理會神的提醒
[00:09:46.340 --> 00:09:48.540]  漠視神的話
[00:09:48.540 --> 00:09:49.940]  自以為是
[00:09:49.940 --> 00:09:51.940]  其實就像以色列人一樣
[00:09:51.940 --> 00:09:57.540]  終有一天就要承受神的審判
[00:09:57.540 --> 00:10:00.940]  剛才第一至第三節和十六、十七節
[00:10:00.940 --> 00:10:03.940]  所說的是一個全國哀悼
[00:10:03.940 --> 00:10:07.340]  在死亡陰彌下的以色列國
[00:10:07.340 --> 00:10:08.940]  接著在下一段
[00:10:08.940 --> 00:10:11.940]  四至六節和十四至十五節
[00:10:11.940 --> 00:10:13.740]  神給了他們一個
[00:10:13.740 --> 00:10:17.940]  由死到生的出路
[00:10:17.940 --> 00:10:20.740]  神藉著先知勸告以色列
[00:10:20.740 --> 00:10:22.340]  要尋求祂
[00:10:22.340 --> 00:10:25.940]  就可以得到這條生路
[00:10:25.940 --> 00:10:29.740]  第四和第六節兩次這樣說
[00:10:29.740 --> 00:10:32.140]  祂說尋求耶和華
[00:10:32.140 --> 00:10:34.540]  就必存活
[00:10:34.540 --> 00:10:37.140]  明明剛才說死定了
[00:10:37.140 --> 00:10:40.940]  但神仍然要給他們一條存活的路
[00:10:40.940 --> 00:10:44.340]  給他們一個翻山的機會
[00:10:44.340 --> 00:10:46.340]  尋求的意思就是
[00:10:46.340 --> 00:10:51.340]  全心全意的相信和跟從
[00:10:51.340 --> 00:10:53.140]  就好像你想像一下
[00:10:53.140 --> 00:10:55.340]  如果有一個已經被診斷
[00:10:55.340 --> 00:10:58.740]  有末期癌症的病人
[00:10:58.740 --> 00:11:00.740]  他知道自己的日子
[00:11:00.740 --> 00:11:03.340]  已經步向死亡
[00:11:03.340 --> 00:11:05.940]  但突然醫生跟他說
[00:11:05.940 --> 00:11:09.140]  有一個新的醫療方案
[00:11:09.140 --> 00:11:11.740]  可以醫治你的病
[00:11:11.740 --> 00:11:14.740]  你一定會聽聽話
[00:11:14.740 --> 00:11:17.740]  醫生怎樣說你就怎樣去做
[00:11:17.740 --> 00:11:20.340]  完全的去信靠他
[00:11:20.340 --> 00:11:24.740]  因為這樣你才會有生存的機會
[00:11:24.740 --> 00:11:28.740]  尋求耶和華就必存活
[00:11:28.740 --> 00:11:31.340]  這是一個在絕望裏面
[00:11:31.340 --> 00:11:34.540]  神所賜下給他們的盼望
[00:11:34.540 --> 00:11:37.940]  是一個從神而來的邀請
[00:11:37.940 --> 00:11:39.140]  第五節那裡
[00:11:39.140 --> 00:11:42.140]  神說叫他們不要去伯特利
[00:11:42.140 --> 00:11:45.940]  吉甲和別士巴那裡去找幫助
[00:11:45.940 --> 00:11:47.940]  因為這幾個地方
[00:11:47.940 --> 00:11:51.940]  其實都是一些傳統的敬拜場所
[00:11:51.940 --> 00:11:54.740]  不過在第四章第四節那裡
[00:11:54.740 --> 00:11:56.940]  神就指責以色列民
[00:11:56.940 --> 00:12:00.540]  就說他們去這些聖所裏面犯罪
[00:12:00.540 --> 00:12:01.740]  更甚的是
[00:12:01.740 --> 00:12:04.340]  其實在王國的時代
[00:12:04.340 --> 00:12:05.940]  這些地方
[00:12:05.940 --> 00:12:10.340]  已經漸漸變成一些拜偶像的地方
[00:12:10.340 --> 00:12:12.340]  所以他們去這些地方
[00:12:12.340 --> 00:12:14.940]  去找幫助是沒有用的
[00:12:14.940 --> 00:12:17.740]  甚至經文說這些地方最終一日
[00:12:17.740 --> 00:12:19.540]  都會被擄去
[00:12:19.540 --> 00:12:21.740]  會歸於無有
[00:12:21.740 --> 00:12:26.940]  這些都只不過是一些虛假的倚靠
[00:12:26.940 --> 00:12:28.140]  第六節
[00:12:28.140 --> 00:12:31.540]  神再發出一個迫切的警告
[00:12:31.540 --> 00:12:33.340]  祂說尋求耶和華
[00:12:33.340 --> 00:12:34.940]  你就會活
[00:12:34.940 --> 00:12:39.140]  否則你就必然會接受
[00:12:39.140 --> 00:12:42.140]  好像火一樣嚴厲的審判
[00:12:42.140 --> 00:12:44.340]  來到你們的當中
[00:12:44.340 --> 00:12:47.340]  是來到整個的約瑟加
[00:12:47.340 --> 00:12:49.540]  即是整個的以色列民族
[00:12:49.540 --> 00:12:55.940]  到時沒有人能夠去抵擋這個災害來到
[00:12:55.940 --> 00:12:58.140]  在下面的十四十五節
[00:12:58.140 --> 00:13:00.540]  同樣是神的勸告
[00:13:00.540 --> 00:13:02.140]  第十四節那裡說
[00:13:02.140 --> 00:13:04.740]  你們要尋求良善
[00:13:04.740 --> 00:13:06.740]  不要尋求邪惡
[00:13:06.740 --> 00:13:08.940]  就必存活
[00:13:08.940 --> 00:13:10.140]  你看到這一句
[00:13:10.140 --> 00:13:12.540]  其實跟上面尋求耶和華
[00:13:12.540 --> 00:13:14.340]  就必存活
[00:13:14.340 --> 00:13:16.340]  其實是平衡的
[00:13:16.340 --> 00:13:18.740]  意思就是說
[00:13:18.740 --> 00:13:20.740]  當你尋求良善
[00:13:20.740 --> 00:13:23.940]  其實就是說你是尋求神
[00:13:23.940 --> 00:13:26.740]  在路加夫音的第十八章那裡
[00:13:26.740 --> 00:13:29.940]  曾經記載過一個少年的官
[00:13:29.940 --> 00:13:31.340]  他去找耶穌問
[00:13:31.340 --> 00:13:34.340]  怎樣才可以得到永生
[00:13:34.340 --> 00:13:38.340]  他叫耶穌做良善的夫子
[00:13:38.340 --> 00:13:40.540]  耶穌就跟他說
[00:13:40.540 --> 00:13:43.540]  他說除了神一位之外
[00:13:43.540 --> 00:13:46.140]  再沒有良善
[00:13:46.140 --> 00:13:49.340]  所以神自己就是良善
[00:13:49.340 --> 00:13:51.140]  而一個尋求神
[00:13:51.140 --> 00:13:53.140]  僅僅去信靠祂
[00:13:53.140 --> 00:13:54.940]  跟從祂的人
[00:13:54.940 --> 00:13:57.340]  也是一個走向良善
[00:13:57.340 --> 00:13:59.940]  遠離邪惡的人
[00:13:59.940 --> 00:14:01.740]  神藉著先知勸告
[00:14:01.740 --> 00:14:04.140]  以色列民要回轉
[00:14:04.140 --> 00:14:09.940]  他們不要再做邪惡的事情
[00:14:09.940 --> 00:14:11.940]  他們要按神的教導
[00:14:11.940 --> 00:14:13.140]  在生命裡面
[00:14:13.140 --> 00:14:16.340]  活出這份良善
[00:14:16.340 --> 00:14:18.140]  第十四節的下半節
[00:14:18.140 --> 00:14:20.940]  也說到原來你跟從神的結果
[00:14:20.940 --> 00:14:23.540]  不單止有一條生路
[00:14:23.540 --> 00:14:28.340]  而且神應許要和他們同在
[00:14:28.340 --> 00:14:29.740]  第十五節那裡說
[00:14:29.740 --> 00:14:31.340]  恨惡邪惡
[00:14:31.340 --> 00:14:33.140]  喜愛良善
[00:14:33.140 --> 00:14:36.340]  在城門口秉行公義
[00:14:36.340 --> 00:14:38.740]  這是針對以色列人
[00:14:38.740 --> 00:14:40.740]  對人不公義的罪行
[00:14:40.740 --> 00:14:42.540]  而發出的勸告
[00:14:42.540 --> 00:14:45.740]  叫他們除了向神悔改之外
[00:14:45.740 --> 00:14:49.540]  他們也要對人行公義
[00:14:49.540 --> 00:14:51.740]  城門口是什麼地方呢
[00:14:51.740 --> 00:14:55.140]  城門口其實就是一個裁判的地方
[00:14:55.140 --> 00:14:57.340]  就好像今天的法庭
[00:14:57.340 --> 00:15:01.540]  這個地方本應是最有公義的
[00:15:01.540 --> 00:15:04.940]  但是神就說在這個裁判的地方
[00:15:04.940 --> 00:15:08.140]  他們要在這裡再次行公義
[00:15:08.140 --> 00:15:12.140]  就是說本應最公義的地方
[00:15:12.140 --> 00:15:13.740]  都已經失落了
[00:15:13.740 --> 00:15:16.340]  在那裡沒有公義
[00:15:16.340 --> 00:15:19.140]  神說要在這裡恢復公義
[00:15:19.140 --> 00:15:20.940]  要尋求神
[00:15:20.940 --> 00:15:22.940]  所以這裡很明顯說到
[00:15:22.940 --> 00:15:24.140]  尋求神
[00:15:24.140 --> 00:15:26.140]  不僅是說到
[00:15:26.140 --> 00:15:30.340]  以色列民跟神的關係更新
[00:15:30.340 --> 00:15:36.940]  他們也要跟周圍的人的關係有所改變
[00:15:36.940 --> 00:15:40.340]  第15節的下半節這一句經文
[00:15:40.340 --> 00:15:43.540]  可能會令我們有些困惑
[00:15:43.540 --> 00:15:45.340]  上面明明說了
[00:15:45.340 --> 00:15:48.740]  尋求神就必存活
[00:15:48.740 --> 00:15:50.540]  為什麼這裡會說
[00:15:50.540 --> 00:15:52.740]  或者耶和華
[00:15:52.740 --> 00:15:57.340]  萬軍之神會施恩給弱勢的愚民呢
[00:15:57.340 --> 00:16:01.740]  究竟是肯定還是不肯定的出路呢
[00:16:01.740 --> 00:16:04.940]  我們相信尋求神必得存活
[00:16:04.940 --> 00:16:07.740]  這一句話是真的
[00:16:07.740 --> 00:16:09.340]  是肯定的
[00:16:09.340 --> 00:16:11.940]  凡是真心悔改的人
[00:16:11.940 --> 00:16:14.140]  神都會拯救
[00:16:14.140 --> 00:16:16.940]  第15節的下半節這一句
[00:16:16.940 --> 00:16:19.940]  可能是先知見到那個場面
[00:16:19.940 --> 00:16:21.740]  就是這一群的以色列人
[00:16:21.740 --> 00:16:24.540]  在過去神不斷給出路
[00:16:24.540 --> 00:16:28.740]  但他們還是不願意回轉悔改
[00:16:28.740 --> 00:16:31.540]  他們不理神 不回應神
[00:16:31.540 --> 00:16:34.140]  先知沒有把握這次的勸告
[00:16:34.140 --> 00:16:36.340]  他們會不會聽
[00:16:36.340 --> 00:16:41.140]  所以他就會說或者
[00:16:41.140 --> 00:16:44.140]  接著我們下到第三個部分
[00:16:44.140 --> 00:16:47.940]  這裡是譴責以色列的不公義
[00:16:47.940 --> 00:16:51.540]  如果剛才第一個部分的主題
[00:16:51.540 --> 00:16:54.140]  是說到以色列的死
[00:16:54.140 --> 00:16:56.340]  第二個主題就是
[00:16:56.340 --> 00:16:59.740]  神給一條山路是生
[00:16:59.740 --> 00:17:03.140]  第三個部分這個主題
[00:17:03.140 --> 00:17:05.540]  就會是罪了
[00:17:05.540 --> 00:17:08.340]  是神對以色列的譴責
[00:17:08.340 --> 00:17:11.540]  各樣種種的罪行
[00:17:11.540 --> 00:17:15.940]  先知剛剛在第四至第六節
[00:17:15.940 --> 00:17:19.340]  給了以色列一個存活的盼望
[00:17:19.340 --> 00:17:25.340]  不過當回頭看回這群以色列的子民
[00:17:25.340 --> 00:17:28.140]  其實真的不差
[00:17:28.140 --> 00:17:29.340]  第七節說
[00:17:29.340 --> 00:17:32.340]  你們這是公平變為恩臣
[00:17:32.340 --> 00:17:35.740]  將公義丟棄於地的人
[00:17:35.740 --> 00:17:38.740]  先知為他們來對感嘆
[00:17:38.740 --> 00:17:40.140]  恩臣是什麼呢
[00:17:40.140 --> 00:17:43.740]  恩臣是一隻味道很苦澀的植物
[00:17:43.740 --> 00:17:48.740]  這裡也是去形容一些不好 苦毒的東西
[00:17:48.740 --> 00:17:53.140]  而公平本來就是一個神的特質
[00:17:53.140 --> 00:17:55.340]  公義就是神的子民
[00:17:55.340 --> 00:17:57.940]  應該在一個盟約社會裏面
[00:17:57.940 --> 00:18:01.340]  對其他人所履行的責任
[00:18:01.340 --> 00:18:03.540]  但這裡先知說
[00:18:03.540 --> 00:18:05.340]  你們這群以色列民
[00:18:05.340 --> 00:18:09.340]  竟然將神給你們一個這麼好的質素
[00:18:09.340 --> 00:18:11.140]  視如糞土
[00:18:11.140 --> 00:18:15.740]  竟然這樣去對待其他人
[00:18:15.740 --> 00:18:18.140]  第十至第十四節
[00:18:18.140 --> 00:18:20.340]  用了幾場的篇幅
[00:18:20.340 --> 00:18:25.740]  來細數以色列民各樣的罪
[00:18:25.740 --> 00:18:26.940]  第十節說
[00:18:26.940 --> 00:18:32.340]  他們怨恨那些公正判斷是非
[00:18:32.340 --> 00:18:35.340]  說話正直的審判官
[00:18:35.340 --> 00:18:39.540]  他們怨恨他們 恨惡他們
[00:18:39.540 --> 00:18:40.940]  第十一節說
[00:18:40.940 --> 00:18:46.140]  他們踐踏那些生活艱難的窮人
[00:18:46.140 --> 00:18:47.540]  勒索他們
[00:18:47.540 --> 00:18:49.140]  強徵收稅
[00:18:49.140 --> 00:18:51.140]  加重他們的負擔
[00:18:51.140 --> 00:18:54.740]  叫他們的生活百上加斤
[00:18:54.740 --> 00:18:56.340]  第十二節說
[00:18:56.340 --> 00:18:58.340]  他們迫害義人
[00:18:58.340 --> 00:19:00.140]  收取賄賂
[00:19:00.140 --> 00:19:02.340]  冤枉一些貧窮人
[00:19:02.340 --> 00:19:04.940]  即是說他們將是非顛倒
[00:19:04.940 --> 00:19:08.140]  將有罪的變成無罪
[00:19:08.140 --> 00:19:11.140]  而無罪的就說他們有罪
[00:19:11.140 --> 00:19:14.540]  其實這些全部都是同神心目中
[00:19:14.540 --> 00:19:17.340]  那種公平公義的社會
[00:19:17.340 --> 00:19:19.340]  相反的
[00:19:19.340 --> 00:19:21.340]  所以他們的結果
[00:19:21.340 --> 00:19:24.340]  就是他們會受咒詛
[00:19:24.340 --> 00:19:26.940]  在第十一節的下半節說
[00:19:26.940 --> 00:19:30.340]  你們需建造石作的房屋
[00:19:30.340 --> 00:19:33.140]  卻不得住在其內
[00:19:33.140 --> 00:19:35.940]  需栽植美好的葡萄園
[00:19:35.940 --> 00:19:39.940]  卻不得喝其中所出的酒
[00:19:39.940 --> 00:19:41.740]  石作的房屋
[00:19:41.740 --> 00:19:43.940]  和美好的葡萄園
[00:19:43.940 --> 00:19:47.140]  本來都是使道很好的很寶貴的東西
[00:19:47.140 --> 00:19:49.540]  應該是勞碌之後
[00:19:49.540 --> 00:19:53.740]  可以得到享用的一個成果
[00:19:53.740 --> 00:19:56.540]  但是這裡說到那些富有人
[00:19:56.540 --> 00:20:00.940]  是用欺壓貪污等等各樣不義的手段
[00:20:00.940 --> 00:20:04.140]  來得到這些財富
[00:20:04.140 --> 00:20:08.740]  所以這些祝福他們都不能夠享用
[00:20:08.740 --> 00:20:10.340]  第十二節說
[00:20:10.340 --> 00:20:14.740]  神知道他們的罪過有多麼多
[00:20:14.740 --> 00:20:17.540]  他們的罪惡有多麼的大
[00:20:17.540 --> 00:20:21.740]  整個社會都充斥著不公不義
[00:20:21.740 --> 00:20:23.540]  甚至第十三節說
[00:20:23.540 --> 00:20:26.540]  智慧人應該看得通這件事
[00:20:26.540 --> 00:20:30.540]  他們明知道有些行為是不對的
[00:20:30.540 --> 00:20:33.740]  這裡說他們是靜默不語
[00:20:33.740 --> 00:20:37.340]  靜默不語除了可能太多人這樣做
[00:20:37.340 --> 00:20:38.740]  他們不敢說之外
[00:20:38.740 --> 00:20:40.740]  還有一個意思就是
[00:20:40.740 --> 00:20:43.740]  他們對罪惡的一種抗議
[00:20:43.740 --> 00:20:46.940]  他們為這個這麼惡劣的時勢
[00:20:46.940 --> 00:20:51.340]  來沉默悲哀
[00:20:51.340 --> 00:20:53.140]  在這幾節的經文裡
[00:20:53.140 --> 00:20:56.540]  我們可以看到其實以色列的罪
[00:20:56.540 --> 00:21:00.140]  主要可以歸納成為兩大類
[00:21:00.140 --> 00:21:03.140]  第一就是敬拜神的罪
[00:21:03.140 --> 00:21:07.140]  就是說他們跟神的關係出了問題
[00:21:07.140 --> 00:21:10.140]  第二就是社群性的罪
[00:21:10.140 --> 00:21:14.140]  就是說跟人的關係都出了問題
[00:21:14.140 --> 00:21:17.540]  其實今天我們的罪都是一樣
[00:21:17.540 --> 00:21:19.740]  都是這兩個
[00:21:19.740 --> 00:21:23.540]  這兩項的罪其實都是相關的
[00:21:23.540 --> 00:21:27.540]  就是正正人不將神放在首位
[00:21:27.540 --> 00:21:30.740]  不因著神為中心
[00:21:30.740 --> 00:21:33.740]  於是就變得自我中心
[00:21:33.740 --> 00:21:37.140]  以自己的利益為出發點
