
[00:00:00.000 --> 00:00:03.040]  奏坐和祝福是兩面體
[00:03:14.040 --> 00:03:16.040]  不過阿拿利亞夫婦賣了
[00:03:16.040 --> 00:03:19.040]  卻留下了一些給自己
[00:03:19.040 --> 00:03:21.040]  可以跟他們說
[00:03:21.040 --> 00:03:23.040]  他們欺控聖靈
[00:03:23.040 --> 00:03:24.040]  而這件事跟第四章尾
[00:03:24.040 --> 00:03:26.040]  剛才我們讀的那段經文
[00:03:26.040 --> 00:03:27.040]  說巴拿巴那段經文
[00:03:27.040 --> 00:03:29.040]  就剛剛一個對照
[00:03:29.040 --> 00:03:30.040]  巴拿巴賣了
[00:03:30.040 --> 00:03:32.040]  放在市圖腳前
[00:03:32.040 --> 00:03:34.040]  阿拿利亞也賣
[00:03:34.040 --> 00:03:37.040]  但是留了一些給自己
[00:03:37.040 --> 00:03:39.040]  留了一些給自己
[00:03:39.040 --> 00:03:40.040]  經文說
[00:03:40.040 --> 00:03:41.040]  他有田地也賣了
[00:03:41.040 --> 00:03:45.040]  把價銀拿來放在市圖腳前
[00:03:45.040 --> 00:03:48.040]  今天我不是說阿拿利亞這件事
[00:03:48.040 --> 00:03:50.040]  因為如果說阿拿利亞這件事
[00:03:50.040 --> 00:03:51.040]  也可以說唐道
[00:03:51.040 --> 00:03:52.040]  剛才我說
[00:03:52.040 --> 00:03:54.040]  阿拿利亞夫婦所做的事
[00:03:54.040 --> 00:03:56.040]  大家有沒有做過呢
[00:03:56.040 --> 00:03:57.040]  可能有的
[00:03:57.040 --> 00:03:58.040]  也可能沒有的
[00:03:58.040 --> 00:03:59.040]  大家可以回想一下
[00:03:59.040 --> 00:04:01.040]  有時我講奉獻這件事
[00:04:01.040 --> 00:04:03.040]  都是很多試探
[00:04:03.040 --> 00:04:05.040]  阿拿利亞夫婦
[00:04:05.040 --> 00:04:07.040]  就是講奉獻的試探
[00:04:07.040 --> 00:04:10.040]  不過我今天不是說這件事
[00:04:10.040 --> 00:04:12.040]  在這件事之後
[00:04:12.040 --> 00:04:14.040]  教會繼續受到迫害
[00:04:14.040 --> 00:04:18.040]  當講彼得醫治那個生雷
[00:04:18.040 --> 00:04:20.040]  即是出世就走不到
[00:04:20.040 --> 00:04:21.040]  那個黑衣的時候
[00:04:21.040 --> 00:04:24.040]  引來群眾聚集吸引
[00:04:24.040 --> 00:04:26.040]  而當時的宗教領袖
[00:04:26.040 --> 00:04:27.040]  那些祭司那些文士
[00:04:27.040 --> 00:04:29.040]  就認為他們是攪亂社會
[00:04:29.040 --> 00:04:30.040]  抓他們
[00:04:30.040 --> 00:04:32.040]  把他們放在
[00:04:32.040 --> 00:04:34.040]  即是坐牢
[00:04:34.040 --> 00:04:36.040]  第五章中間
[00:04:36.040 --> 00:04:38.040]  就是一個這樣的背景開始
[00:04:38.040 --> 00:04:39.040]  即是我們今天看的經文
[00:04:39.040 --> 00:04:40.040]  就是一個這樣的背景開始
[00:04:40.040 --> 00:04:41.040]  今天的經文
[00:04:41.040 --> 00:04:43.040]  都是一個敘述的故事
[00:04:43.040 --> 00:04:44.040]  不難看的
[00:04:44.040 --> 00:04:46.040]  好像講故事一樣
[00:04:46.040 --> 00:04:48.040]  講仕途繼續傳道
[00:04:48.040 --> 00:04:50.040]  祭司文士都不放過他們
[00:04:50.040 --> 00:04:54.040]  把他們抓並且收監
[00:04:54.040 --> 00:04:56.040]  就座可以變為祝福
[00:04:56.040 --> 00:04:59.040]  第一個關鍵我會說是馴服
[00:04:59.040 --> 00:05:01.040]  就座可以變為祝福
[00:05:01.040 --> 00:05:04.040]  第一個關鍵就是馴服
[00:05:04.040 --> 00:05:05.040]  我們一起讀
[00:05:05.040 --> 00:05:07.040]  經文第十七至二十一節
[00:05:07.040 --> 00:05:09.040]  第十七節起
[00:05:09.040 --> 00:05:13.040]  大祭司和他的一切同仁
[00:05:13.040 --> 00:05:15.040]  就視察到該教門的人
[00:05:15.040 --> 00:05:18.040]  都起來滿心忌恨
[00:05:18.040 --> 00:05:20.040]  就下手拿著使徒
[00:05:20.040 --> 00:05:21.040]  收在外監
[00:05:21.040 --> 00:05:24.040]  但主的使者夜間開了監門
[00:05:24.040 --> 00:05:26.040]  領他們出來說
[00:05:26.040 --> 00:05:28.040]  你們可以站在殿裡
[00:05:28.040 --> 00:05:31.040]  把這生命的道都講給百姓聽
[00:05:31.040 --> 00:05:33.040]  使徒聽了這話
[00:05:33.040 --> 00:05:34.040]  天將亮的時候
[00:05:34.040 --> 00:05:36.040]  就進殿裡去教訓人
[00:05:36.040 --> 00:05:39.040]  大祭司和他的同仁來了
[00:05:39.040 --> 00:05:43.040]  叫齊公會的人和以色列族的眾長老
[00:05:43.040 --> 00:05:45.040]  就差人到監裡去
[00:05:45.040 --> 00:05:47.040]  要把使徒提出來
[00:05:47.040 --> 00:05:49.040]  很明顯主在這裡
[00:05:49.040 --> 00:05:52.040]  行了一個很大的神蹟
[00:05:52.040 --> 00:05:55.040]  就是差遣他一個使者
[00:05:55.040 --> 00:05:57.040]  即主的使者
[00:05:57.040 --> 00:06:02.040]  去監房帶他們出來
[00:06:02.040 --> 00:06:06.040]  你看經文的描述是帶得很斯文
[00:06:06.040 --> 00:06:10.040]  即是那些人去找監倉的時候
[00:06:10.040 --> 00:06:11.040]  那個門是怎樣
[00:06:11.040 --> 00:06:12.040]  不是全爛了
[00:06:12.040 --> 00:06:13.040]  不是踢爛了
[00:06:13.040 --> 00:06:15.040]  是關得很好
[00:06:15.040 --> 00:06:16.040]  很妥當
[00:06:16.040 --> 00:06:18.040]  即是說使者是怎樣的
[00:06:18.040 --> 00:06:19.040]  是開了門
[00:06:19.040 --> 00:06:20.040]  應該是開了門
[00:06:20.040 --> 00:06:21.040]  帶他們出來
[00:06:21.040 --> 00:06:22.040]  關了門
[00:06:22.040 --> 00:06:23.040]  是這樣的
[00:06:23.040 --> 00:06:25.040]  不是好像很勇猛地
[00:06:25.040 --> 00:06:27.040]  劫獄地踢爛了門
[00:06:27.040 --> 00:06:29.040]  然後就說不是的
[00:06:29.040 --> 00:06:31.040]  這個神蹟祭主的使者
[00:06:31.040 --> 00:06:33.040]  帶他們出監
[00:06:33.040 --> 00:06:35.040]  開了監門
[00:06:35.040 --> 00:06:36.040]  帶他們離開監獄
[00:06:36.040 --> 00:06:39.040]  但主的使者將他們帶走
[00:06:39.040 --> 00:06:41.040]  即是不用他們坐監
[00:06:41.040 --> 00:06:43.040]  是不是這個就是主唯一
[00:06:43.040 --> 00:06:45.040]  要在使徒身上做的事
[00:06:45.040 --> 00:06:47.040]  是不是
[00:06:47.040 --> 00:06:48.040]  不是
[00:06:48.040 --> 00:06:49.040]  你看經文
[00:06:49.040 --> 00:06:50.040]  不是
[00:06:50.040 --> 00:06:51.040]  看第二十節
[00:06:51.040 --> 00:06:53.040]  你們去站在殿裡
[00:06:53.040 --> 00:06:55.040]  把生命的道講給百姓聽
[00:06:55.040 --> 00:06:57.040]  即是說帶他們出來的時候
[00:06:57.040 --> 00:06:59.040]  你們要去殿裡
[00:06:59.040 --> 00:07:02.040]  把生命的道講給百姓聽
[00:07:02.040 --> 00:07:05.040]  我們相信神一直在做事
[00:07:05.040 --> 00:07:09.040]  當使徒受到迫害
[00:07:09.040 --> 00:07:10.040]  被迫的時候
[00:07:10.040 --> 00:07:12.040]  都在做事
[00:07:12.040 --> 00:07:13.040]  在你生命
[00:07:13.040 --> 00:07:14.040]  在我生命
[00:07:14.040 --> 00:07:15.040]  神都在做事
[00:07:15.040 --> 00:07:17.040]  既然神一直在做事
[00:07:17.040 --> 00:07:19.040]  我們的回應就要配合神
[00:07:19.040 --> 00:07:21.040]  才可以將神的心意和旨意
[00:07:21.040 --> 00:07:24.040]  圓滿或是完善
[00:07:24.040 --> 00:07:26.040]  只是一個做事是不行的
[00:07:26.040 --> 00:07:29.040]  即是神一直在做
[00:07:29.040 --> 00:07:31.040]  你就在等
[00:07:31.040 --> 00:07:32.040]  是沒有用的
[00:07:32.040 --> 00:07:34.040]  你一定要回應的
[00:07:34.040 --> 00:07:35.040]  我們的回應就是要配合神
[00:07:35.040 --> 00:07:37.040]  才可以將他的心意
[00:07:37.040 --> 00:07:39.040]  圓善圓滿
[00:07:39.040 --> 00:07:41.040]  在使徒被收監這件事
[00:07:41.040 --> 00:07:45.040]  我們都很清楚地見到一個互動
[00:07:45.040 --> 00:07:47.040]  就是當神做事的時候
[00:07:47.040 --> 00:07:48.040]  神做事
[00:07:48.040 --> 00:07:50.040]  就是將他有使者
[00:07:50.040 --> 00:07:51.040]  去監獄
[00:07:51.040 --> 00:07:53.040]  帶他們出來
[00:07:53.040 --> 00:07:56.040]  不過
[00:07:56.040 --> 00:07:57.040]  神很清楚地說
[00:07:57.040 --> 00:07:58.040]  你出來之後
[00:07:58.040 --> 00:08:00.040]  你要去奠女將生命的道
[00:08:00.040 --> 00:08:04.040]  講給百姓聽
[00:08:04.040 --> 00:08:05.040]  很清楚地吩咐他們
[00:08:05.040 --> 00:08:07.040]  就是要再一次去會堂
[00:08:07.040 --> 00:08:08.040]  這個吩咐對門徒來說
[00:08:08.040 --> 00:08:10.040]  不是一件容易的事
[00:08:10.040 --> 00:08:11.040]  因為大家知道
[00:08:11.040 --> 00:08:13.040]  門徒為什麼被收監
[00:08:13.040 --> 00:08:15.040]  就是因為他這樣說
[00:08:15.040 --> 00:08:16.040]  就因為他這樣說
[00:08:16.040 --> 00:08:17.040]  他這樣說
[00:08:17.040 --> 00:08:18.040]  他坐牢
[00:08:18.040 --> 00:08:20.040]  現在你拿回來坐牢
[00:08:20.040 --> 00:08:22.040]  你再這樣說
[00:08:22.040 --> 00:08:24.040]  如果是你 你會怎樣
[00:08:24.040 --> 00:08:26.040]  那就是叫我坐牢
[00:08:26.040 --> 00:08:28.040]  那你拿我出來有什麼意思
[00:08:28.040 --> 00:08:29.040]  是不是
[00:08:29.040 --> 00:08:31.040]  馴服是這樣的
[00:08:31.040 --> 00:08:33.040]  叫你做的事
[00:08:33.040 --> 00:08:34.040]  可能你覺得
[00:08:34.040 --> 00:08:35.040]  有時候覺得
[00:08:35.040 --> 00:08:37.040]  為什麼
[00:08:37.040 --> 00:08:38.040]  你不太明白
[00:08:38.040 --> 00:08:40.040]  但卻是要馴服
[00:08:40.040 --> 00:08:41.040]  是不是
[00:08:41.040 --> 00:08:44.040]  不過在我們的生命歷程當中
[00:08:44.040 --> 00:08:46.040]  我想我們
[00:08:46.040 --> 00:08:48.040]  走這條天路
[00:08:48.040 --> 00:08:50.040]  或者憑著信心去走
[00:08:50.040 --> 00:08:52.040]  當神做事的時候
[00:08:52.040 --> 00:08:54.040]  我們就要回應
[00:08:54.040 --> 00:08:56.040]  用什麼回應呢
[00:08:56.040 --> 00:08:59.040]  就是用馴服來回應
[00:08:59.040 --> 00:09:02.040]  在中世紀的時候
[00:09:02.040 --> 00:09:05.040]  中世紀的歐洲是流行
[00:09:05.040 --> 00:09:06.040]  如果你有讀歷史
[00:09:06.040 --> 00:09:08.040]  我記得我中一、二的時候
[00:09:08.040 --> 00:09:10.040]  讀歷史也有讀過這些
[00:09:10.040 --> 00:09:14.040]  就是很流行一種叫修道主義
[00:09:14.040 --> 00:09:15.040]  修軟
[00:09:15.040 --> 00:09:18.040]  大家知不知道香港也有一些修軟
[00:09:18.040 --> 00:09:20.040]  知道哪裡有修軟嗎
[00:09:20.040 --> 00:09:23.040]  長洲有
[00:09:23.040 --> 00:09:25.040]  赤柱也有
[00:09:25.040 --> 00:09:30.040]  還有在界限加一間很漂亮的學校
[00:09:30.040 --> 00:09:31.040]  紅磚那一間
[00:09:31.040 --> 00:09:33.040]  知道是哪一間嗎
[00:09:33.040 --> 00:09:34.040]  馬利諾
[00:09:34.040 --> 00:09:36.040]  它的全名叫什麼
[00:09:36.040 --> 00:09:38.040]  馬利諾神父修軟學校
[00:09:38.040 --> 00:09:40.040]  它也是修軟
[00:09:40.040 --> 00:09:43.040]  在中世紀那些修軟
[00:09:43.040 --> 00:09:45.040]  就是一些修士
[00:09:45.040 --> 00:09:47.040]  如果你想進入修軟
[00:09:47.040 --> 00:09:49.040]  就要做一件事情
[00:09:49.040 --> 00:09:51.040]  就是什麼呢
[00:09:51.040 --> 00:09:53.040]  誓願
[00:09:53.040 --> 00:09:55.040]  要做三個誓願
[00:09:55.040 --> 00:09:57.040]  有些power point
[00:09:57.040 --> 00:10:01.040]  這三個誓願是什麼呢
[00:10:01.040 --> 00:10:03.040]  英文叫VOW
[00:10:03.040 --> 00:10:05.040]  這三個字
[00:10:05.040 --> 00:10:06.040]  Chastity
[00:10:06.040 --> 00:10:07.040]  貞潔
[00:10:07.040 --> 00:10:09.040]  第二個字Poverty
[00:10:09.040 --> 00:10:10.040]  貧窮或者簡樸
[00:10:10.040 --> 00:10:12.040]  第三個字是Obedience
[00:10:12.040 --> 00:10:14.040]  服從或者馴服
[00:10:14.040 --> 00:10:17.040]  今天我想主要說馴服
[00:10:17.040 --> 00:10:20.040]  當時的修士如果要進入修軟
[00:10:20.040 --> 00:10:22.040]  去修行
[00:10:22.040 --> 00:10:25.040]  去操練的時候
[00:10:25.040 --> 00:10:27.040]  馴服這件事很重要
[00:10:27.040 --> 00:10:31.040]  你進去就要聽院長說
[00:10:31.040 --> 00:10:32.040]  你做什麼
[00:10:32.040 --> 00:10:34.040]  你就要做什麼
[00:10:34.040 --> 00:10:37.040]  你今天要掃地就掃地
[00:10:37.040 --> 00:10:41.040]  當然不是這麼容易
[00:10:41.040 --> 00:10:43.040]  有時我覺得馴服
[00:10:43.040 --> 00:10:45.040]  對你來說難不難
[00:10:45.040 --> 00:10:47.040]  困不困難
[00:10:47.040 --> 00:10:50.040]  如果有教小朋友的就知道
[00:10:50.040 --> 00:10:51.040]  小朋友是很困難的
[00:10:51.040 --> 00:10:53.040]  聽話是很困難的
[00:10:53.040 --> 00:10:55.040]  聽話是很困難
[00:10:55.040 --> 00:10:59.040]  這件事跟紀律部隊
[00:10:59.040 --> 00:11:01.040]  或者軍隊服從
[00:11:01.040 --> 00:11:03.040]  有相類似的地方
[00:11:03.040 --> 00:11:05.040]  你想想如果是軍隊
[00:11:05.040 --> 00:11:09.040]  如果下屬不聽長官的命令
[00:11:09.040 --> 00:11:11.040]  有什麼後果
[00:11:11.040 --> 00:11:13.040]  有什麼後果
[00:11:13.040 --> 00:11:15.040]  偉強或佛
[00:11:15.040 --> 00:11:17.040]  甚或可能disqualify你
[00:11:17.040 --> 00:11:19.040]  踢你走
[00:11:19.040 --> 00:11:21.040]  君令如山
[00:11:21.040 --> 00:11:23.040]  說到Obedience
[00:11:23.040 --> 00:11:25.040]  直到今天我們都覺得
[00:11:25.040 --> 00:11:27.040]  這個操練是有些困難
[00:11:27.040 --> 00:11:30.040]  現今的社會講求獨立自主
[00:11:30.040 --> 00:11:31.040]  獨立思考
[00:11:31.040 --> 00:11:32.040]  獨立判斷
[00:11:32.040 --> 00:11:35.040]  而這件事正正跟馴服
[00:11:35.040 --> 00:11:38.040]  我覺得是有些背道而馳的意思
[00:11:38.040 --> 00:11:42.040]  聽話好像現在成為好過時
[00:11:42.040 --> 00:11:44.040]  但聽話馴服
[00:11:44.040 --> 00:11:46.040]  你要看看對象是誰
[00:11:46.040 --> 00:11:49.040]  如果對象是我們創造的主
[00:11:49.040 --> 00:11:50.040]  是神是上帝
[00:11:50.040 --> 00:11:52.040]  是生命的本源的時候
[00:11:52.040 --> 00:11:55.040]  你死心塌地去馴服有什麼問題呢
[00:11:55.040 --> 00:11:58.040]  為什麼我們還要堅持自己的看法
[00:11:58.040 --> 00:11:59.040]  一些意見呢
[00:11:59.040 --> 00:12:01.040]  主已經為我們預備了最好
[00:12:01.040 --> 00:12:04.040]  我覺得這是一個信念
[00:12:04.040 --> 00:12:05.040]  這是信心
[00:12:05.040 --> 00:12:08.040]  就算可以變為祝福第二個關鍵
[00:12:08.040 --> 00:12:10.040]  也好說神一定保守
[00:12:10.040 --> 00:12:12.040]  就算可以變為祝福第二個關鍵
[00:12:12.040 --> 00:12:14.040]  就是神必保守
[00:12:14.040 --> 00:12:16.040]  第25至29節請聽我讀
[00:12:16.040 --> 00:12:17.040]  有一個人來稟報說
[00:12:17.040 --> 00:12:19.040]  你們收在監獄的人
[00:12:19.040 --> 00:12:22.040]  現在站在殿內教訓百姓
[00:12:22.040 --> 00:12:26.040]  於是搜殿官和差役去帶使徒來
[00:12:26.040 --> 00:12:27.040]  並沒有用強暴
[00:12:27.040 --> 00:12:30.040]  因為怕百姓用石頭打他們
[00:12:30.040 --> 00:12:31.040]  大到了
[00:12:31.040 --> 00:12:33.040]  他便叫使徒站在公會前
[00:12:33.040 --> 00:12:35.040]  大祭司問他們說
[00:12:35.040 --> 00:12:37.040]  我們不是嚴嚴地禁止你們
[00:12:37.040 --> 00:12:39.040]  不可奉這名教訓人嗎
[00:12:39.040 --> 00:12:43.040]  你們的道理充滿了耶路撒冷
[00:12:43.040 --> 00:12:46.040]  想要叫這人的血歸到我們身上
[00:12:46.040 --> 00:12:49.040]  彼得和眾使徒回答說
[00:12:49.040 --> 00:12:50.040]  信從神
[00:12:50.040 --> 00:12:52.040]  不信從人
[00:12:52.040 --> 00:12:54.040]  是應當的
[00:12:54.040 --> 00:12:56.040]  我昨天說
[00:12:56.040 --> 00:12:58.040]  這個月很有恩典
[00:12:58.040 --> 00:13:03.040]  我將這麼簡單的句子成為了金句
[00:13:03.040 --> 00:13:04.040]  信從人
[00:13:04.040 --> 00:13:05.040]  不信從神
[00:13:05.040 --> 00:13:07.040]  是應當的
[00:13:07.040 --> 00:13:08.040]  使徒行主五章29節
[00:13:08.040 --> 00:13:10.040]  你已經背了
[00:13:10.040 --> 00:13:12.040]  你跟我一起讀
[00:13:12.040 --> 00:13:13.040]  信從神
[00:13:13.040 --> 00:13:14.040]  不信從人
[00:13:14.040 --> 00:13:15.040]  是應當的
[00:13:15.040 --> 00:13:17.040]  使徒行主五章29節
[00:13:17.040 --> 00:13:19.040]  只是多少個字
[00:13:19.040 --> 00:13:22.040]  11個字
[00:13:22.040 --> 00:13:25.040]  但意義很深
[00:13:25.040 --> 00:13:29.040]  你想想自己是否信從神不信從人
[00:13:29.040 --> 00:13:31.040]  當神做事的時候
[00:13:31.040 --> 00:13:33.040]  我們的回應很重要
[00:13:33.040 --> 00:13:34.040]  什麼回應呢
[00:13:34.040 --> 00:13:35.040]  馴服
[00:13:35.040 --> 00:13:36.040]  剛才說過
[00:13:36.040 --> 00:13:38.040]  同時主大能的手
[00:13:38.040 --> 00:13:39.040]  超然的智慧
[00:13:39.040 --> 00:13:41.040]  也不斷地保守我們
[00:13:41.040 --> 00:13:44.040]  我們看這段經文故事的情節
[00:13:44.040 --> 00:13:47.040]  知道雖然主的使者帶他們出來
[00:13:47.040 --> 00:13:48.040]  不過
[00:13:48.040 --> 00:13:50.040]  你有你出來
[00:13:50.040 --> 00:13:52.040]  他有他繼續抓你
[00:13:52.040 --> 00:13:53.040]  你出來了
[00:13:53.040 --> 00:13:54.040]  他繼續抓你
[00:13:54.040 --> 00:13:56.040]  不過我們透過經文
[00:13:56.040 --> 00:13:58.040]  看神奇妙的保守
[00:13:58.040 --> 00:14:00.040]  使徒恩爵馴服主
[00:14:00.040 --> 00:14:02.040]  就從監倉出來
[00:14:02.040 --> 00:14:04.040]  主的使者帶他們出來
[00:14:04.040 --> 00:14:05.040]  出來後
[00:14:05.040 --> 00:14:06.040]  天亮
[00:14:06.040 --> 00:14:09.040]  我想他們通常是晚上出來
[00:14:09.040 --> 00:14:10.040]  通常
[00:14:10.040 --> 00:14:11.040]  逃獄
[00:14:11.040 --> 00:14:12.040]  也不會是白天
[00:14:12.040 --> 00:14:13.040]  應該是晚上
[00:14:13.040 --> 00:14:14.040]  出來後
[00:14:14.040 --> 00:14:15.040]  天亮的時候
[00:14:15.040 --> 00:14:16.040]  晚上出來
[00:14:16.040 --> 00:14:19.040]  將近天亮的時候
[00:14:19.040 --> 00:14:21.040]  他們就進入會堂
[00:14:21.040 --> 00:14:23.040]  宣講神明的道理
[00:14:23.040 --> 00:14:25.040]  當然在這期間
[00:14:25.040 --> 00:14:26.040]  經文說
[00:14:26.040 --> 00:14:29.040]  守殿觀差異的並沒有用強暴對他們
[00:14:29.040 --> 00:14:30.040]  經文說
[00:14:30.040 --> 00:14:33.040]  因為怕百姓用石頭打他們
[00:14:33.040 --> 00:14:34.040]  很顯然
[00:14:34.040 --> 00:14:35.040]  當時的使徒
[00:14:35.040 --> 00:14:37.040]  可能已經建立了很大的影響力
[00:14:37.040 --> 00:14:39.040]  因為知道
[00:14:39.040 --> 00:14:40.040]  他們是
[00:14:40.040 --> 00:14:41.040]  為什麼
[00:14:41.040 --> 00:14:42.040]  進監倉
[00:14:42.040 --> 00:14:43.040]  他們說而已
[00:14:43.040 --> 00:14:44.040]  他們醫病而已
[00:14:44.040 --> 00:14:46.040]  醫病沒有什麼
[00:14:46.040 --> 00:14:48.040]  如果醫病都可以坐監
[00:14:48.040 --> 00:14:51.040]  所有醫生都可以坐監
[00:14:51.040 --> 00:14:53.040]  所以
[00:14:53.040 --> 00:14:55.040]  主的保守很清楚
[00:14:55.040 --> 00:14:56.040]  當我們看
[00:14:56.040 --> 00:14:57.040]  就在這件事發生
[00:14:57.040 --> 00:14:58.040]  我們身上
[00:14:58.040 --> 00:15:00.040]  我們就要認定主一定保守
[00:15:00.040 --> 00:15:03.040]  「而我的眼目遍滿全地」
[00:15:03.040 --> 00:15:06.040]  大家喜不喜歡看韓劇?
[00:15:06.040 --> 00:15:09.040]  沒有嗎?
[00:15:09.040 --> 00:15:10.040]  不看嗎?
[00:15:10.040 --> 00:15:11.040]  有
[00:15:11.040 --> 00:15:12.040]  你有看《都敏俊》嗎?
[00:15:12.040 --> 00:15:14.040]  都有看過《都敏俊》
[00:15:14.040 --> 00:15:16.040]  即是來自《星星的你》
