
[00:00:00.000 --> 00:00:06.580]  一個人的成功,不但要靠着努力,還是要堅持,而且堅持到底。
[00:10:36.040 --> 00:10:40.040]  雅各蘇告訴我們說,因爲你萬求,按照你自己的私心,
[00:10:40.040 --> 00:10:45.040]  按照你自己的私慾來祈求,並不是按照主的旨意而求。
[00:10:45.040 --> 00:10:49.040]  所以在約翰義書第五章,第五章裏面第十四節、十五節,
[00:10:49.040 --> 00:10:51.040]  使徒約翰很清楚告訴我們,
[00:10:51.040 --> 00:10:54.040]  我們若照祂的旨意求什麼?
[00:10:54.040 --> 00:10:56.040]  記得啊,神的旨意求什麼?
[00:10:56.040 --> 00:10:57.040]  祂就聽我們。
[00:10:57.040 --> 00:10:59.040]  這是我們向祂存什麼?
[00:10:59.040 --> 00:11:01.040]  坦然無懼的心。
[00:11:01.040 --> 00:11:03.040]  希伯來書第十章是同樣的字眼,
[00:11:03.040 --> 00:11:05.040]  坦然無懼的心,因爲耶穌的飽血。
[00:11:05.040 --> 00:11:09.040]  既然知道祂聽我們一切所求的,
[00:11:09.040 --> 00:11:14.040]  就知道我們所求於祂的無不得着。
[00:11:14.040 --> 00:11:18.040]  換句話說,當你按照神的旨意求的時候,
[00:11:18.040 --> 00:11:20.040]  祂就聽我們。
[00:11:20.040 --> 00:11:23.040]  而且我們所祈求的無不得着。阿們。
[00:11:23.040 --> 00:11:27.040]  那你說牧師啊,什麼是主的旨意呢?
[00:11:27.040 --> 00:11:30.040]  我怎麼知道如何按主的旨意求呢?
[00:11:30.040 --> 00:11:33.040]  親愛的兄弟姐妹,主的旨意都在哪裏?
[00:11:33.040 --> 00:11:35.040]  都在聖經的話語裏面。
[00:11:35.040 --> 00:11:39.040]  這是爲什麼我們今年教會特別鼓勵你,
[00:11:39.040 --> 00:11:42.040]  要來背誦聖經,好好地默想神的話語,
[00:11:42.040 --> 00:11:46.040]  好好地背記神的話語,思想神的話語,應用神的話語,
[00:11:46.040 --> 00:11:49.040]  因爲神的話語裏面就是神的旨意。
[00:11:49.040 --> 00:11:53.040]  那你按照神的旨意來祈求的時候,
[00:11:53.040 --> 00:11:55.040]  無不得着。阿們。
[00:11:55.040 --> 00:11:57.040]  因爲神的旨意都在祂的話語裏面,
[00:11:57.040 --> 00:12:00.040]  所以你越熟悉神的話語,你的禱告越有能力,
[00:12:00.040 --> 00:12:03.040]  你的禱告越蒙神垂聽。阿們。
[00:12:03.040 --> 00:12:06.040]  那你說有時候,當你遇到特殊的情況,
[00:12:06.040 --> 00:12:09.040]  你不知道該如何禱告,也不知道神的旨意是如何的時候,
[00:12:09.040 --> 00:12:10.040]  你怎麼禱告呢?
[00:12:10.040 --> 00:12:14.040]  感謝詔美主,有誰幫助你?有聖靈。
[00:12:14.040 --> 00:12:16.040]  在羅馬十一八章,二十六節,二十七節,
[00:12:16.040 --> 00:12:19.040]  我們才能記得二十八節,沒有看前面兩節。
[00:12:19.040 --> 00:12:20.040]  二十六節說什麼呢?
[00:12:20.040 --> 00:12:23.040]  況且我們的軟弱,有誰幫助啊?
[00:12:23.040 --> 00:12:25.040]  有聖靈幫助。
[00:12:25.040 --> 00:12:28.040]  我們本不曉得誕怎樣禱告,
[00:12:28.040 --> 00:12:33.040]  只是聖靈親自用說不出的探喜替我們禱告。
[00:12:33.040 --> 00:12:34.040]  二十七節說什麼呢?
[00:12:34.040 --> 00:12:39.040]  見察人心的,曉得聖靈的意識。
[00:12:39.040 --> 00:12:40.040]  見察者說什麼呢?
[00:12:40.040 --> 00:12:41.040]  因爲聖靈造作什麼?
[00:12:41.040 --> 00:12:45.040]  連聖靈都造作神的旨意,替聖徒祈求。
[00:12:45.040 --> 00:12:47.040]  Amen!
[00:12:47.040 --> 00:12:51.040]  連聖靈都會按照神的旨意爲你祈求。
[00:12:51.040 --> 00:12:54.040]  所以聖靈爲你禱告,肯定神一定垂聽的。
[00:12:54.040 --> 00:12:55.040]  爲什麼呢?
[00:12:55.040 --> 00:12:57.040]  他是按照神的旨意求。
[00:12:57.040 --> 00:12:59.040]  我這裏親身經歷了一次,
[00:12:59.040 --> 00:13:02.040]  真的不知道該如何禱告,不知道神的旨意是如何。
[00:13:02.040 --> 00:13:04.040]  二零零六年大海嘯之後,
[00:13:04.040 --> 00:13:07.040]  我帶短線隊到印尼去做一些救濟的工作。
[00:13:07.040 --> 00:13:11.040]  當地的牧者就帶我們去印尼的另外一個島叫雅琪省,
[00:13:11.040 --> 00:13:13.040]  必須經過南中國海。
[00:13:13.040 --> 00:13:16.040]  南中國海著名的是常常有大風浪的。
[00:13:16.040 --> 00:13:17.040]  這個牧師告訴我們說,
[00:13:17.040 --> 00:13:21.040]  上個禮拜剛好一艘漁船大風浪一打的話,
[00:13:21.040 --> 00:13:23.040]  船翻了,五個人都死掉。
[00:13:23.040 --> 00:13:25.040]  我說,幹嘛告訴我這些事情?
[00:13:25.040 --> 00:13:30.040]  我們當天早上五點鐘就要坐船,也是坐個漁船,到對面去。
[00:13:30.040 --> 00:13:33.040]  我就說我不怕,因爲從小在一個島上唸書,
[00:13:33.040 --> 00:13:38.040]  六年船來來回回坐好幾次,大風浪都經過,沒問題。
[00:13:38.040 --> 00:13:42.040]  驕傲的人,有好戲可看。
[00:13:42.040 --> 00:13:47.040]  後來船還不到一半,大風大浪就打在船上。
[00:13:47.040 --> 00:13:49.040]  我從來沒有如此暈船過的。
[00:13:49.040 --> 00:13:52.040]  我見過風浪,沒有見過如此大的風浪。
[00:13:52.040 --> 00:13:57.040]  被風浪打得我暈得想吐,吐不出來,想呼吸,不能夠呼吸。
[00:13:57.040 --> 00:14:01.040]  真的覺得幾乎要死了,就趕緊爬到船的,
[00:14:01.040 --> 00:14:05.040]  我坐在船尾,爬到船的正中央,抓住柱子裏面。
[00:14:05.040 --> 00:14:09.040]  心裏想着,主啊,我不能死,我兩個女兒還小。
[00:14:09.040 --> 00:14:10.040]  我的工作還沒有做完,
[00:14:10.040 --> 00:14:13.040]  心中只有這個念頭,不知道該如何禱告。
[00:14:13.040 --> 00:14:15.040]  真的是以爲自己真的是沒命了,
[00:14:15.040 --> 00:14:18.040]  真的不能呼吸,也想吐,吐不出來。
[00:14:18.040 --> 00:14:22.040]  沒想到不久以後,另外一個短裙子的姐妹也爬了進來。
[00:14:22.040 --> 00:14:24.040]  她也暈船。
[00:14:24.040 --> 00:14:28.040]  她爬進來做什麼?要找牧師爲她禱告。
[00:14:28.040 --> 00:14:31.040]  我從來服侍那麼多年,從來沒有那麼尷尬過,
[00:14:31.040 --> 00:14:33.040]  第一次有地方姐妹要我爲她禱告,
[00:14:33.040 --> 00:14:35.040]  我沒有辦法禱告,我說不出話來,
[00:14:35.040 --> 00:14:38.040]  我就根本快暈死在那邊了。
[00:14:38.040 --> 00:14:41.040]  她看到我比她更可憐。
[00:14:41.040 --> 00:14:45.040]  結果是她爲我禱告。
[00:14:45.040 --> 00:14:47.040]  聖靈用說不出話來的嘆息爲我們禱告,
[00:14:47.040 --> 00:14:49.040]  按照神的旨意,結果我沒事。
[00:14:49.040 --> 00:14:52.040]  所以今天站在這裏,哈利路亞,感謝大美主。
[00:14:52.040 --> 00:14:54.040]  很多時候當你不能禱告的時候,
[00:14:54.040 --> 00:14:57.040]  有聖靈幫助你啊。
[00:14:57.040 --> 00:14:59.040]  因爲當你按照主的旨意的時候,
[00:14:59.040 --> 00:15:02.040]  特別聖靈按照主的旨意爲你求的時候,
[00:15:02.040 --> 00:15:04.040]  就必成就,阿們。
[00:15:04.040 --> 00:15:07.040]  第三方面,要憑信心地禱告。
[00:15:07.040 --> 00:15:10.040]  大家都知道我們是因性稱義,
[00:15:10.040 --> 00:15:13.040]  因爲相信耶穌基督成爲天父的兒女。
[00:15:13.040 --> 00:15:16.040]  我們做基督徒,跟隨耶穌基督的道路,
[00:15:16.040 --> 00:15:19.040]  服事神的道路,也是要繼續憑信心,
[00:15:19.040 --> 00:15:22.040]  但是禱告更是要憑信心。
[00:15:22.040 --> 00:15:25.040]  所以耶穌基督告訴我們一句非常寶貴的應許,
[00:15:25.040 --> 00:15:27.040]  也是非常喜歡的一句話,
[00:15:27.040 --> 00:15:29.040]  在馬可福音第十一到二十四節,
[00:15:29.040 --> 00:15:31.040]  耶穌說:所以我告訴你們,
[00:15:31.040 --> 00:15:34.040]  凡你們禱告祈禱,
[00:15:34.040 --> 00:15:37.040]  凡你們禱告祈求的,
[00:15:37.040 --> 00:15:39.040]  無論是什麼事情,
[00:15:39.040 --> 00:15:41.040]  家庭,婚姻,各樣的事情,
[00:15:41.040 --> 00:15:45.040]  只要信是得着的,就必得着。
[00:15:45.040 --> 00:15:46.040]  一起講一遍來,
[00:15:46.040 --> 00:15:50.040]  只要信是得着的,就必得着。
[00:15:50.040 --> 00:15:51.040]  換句話說,
[00:15:51.040 --> 00:15:54.040]  耶穌說當你們禱告祈求的時候,
[00:15:54.040 --> 00:15:55.040]  無論是什麼事,
[00:15:55.040 --> 00:15:57.040]  你可以想到的爲你的孩子,
[00:15:57.040 --> 00:16:00.040]  爲懷孕,爲醫治,各樣的事情禱告,
[00:16:00.040 --> 00:16:05.040]  無論是什麼,你只要信是得着,就必得着。
[00:16:05.040 --> 00:16:06.040]  換句話說,
[00:16:06.040 --> 00:16:08.040]  出於信心的禱告,
[00:16:08.040 --> 00:16:12.040]  主一定會垂聽應於你的禱告,阿們。
[00:16:12.040 --> 00:16:14.040]  這是耶穌基督親口告訴我們的應許,
[00:16:14.040 --> 00:16:16.040]  你信是得着就必得着,
[00:16:16.040 --> 00:16:18.040]  爲什麼信心那麼重要呢?
[00:16:18.040 --> 00:16:19.040]  雅各蘇就告訴我們了,
[00:16:19.040 --> 00:16:22.040]  雅各蘇第一章我們看第六節到第七節,
[00:16:22.040 --> 00:16:25.040]  他說只要憑信心求,一點都不疑惑,
[00:16:25.040 --> 00:16:27.040]  因爲疑惑的人,
[00:16:27.040 --> 00:16:30.040]  不相信神能夠做,不相信神夠好,
[00:16:30.040 --> 00:16:35.040]  就像海中的波浪被風吹動翻騰,
[00:16:35.040 --> 00:16:40.040]  這樣的人不要想從主那裏得到什麼。
[00:16:40.040 --> 00:16:44.040]  哇!非常清楚!
[00:16:44.040 --> 00:16:47.040]  憑信心祈求,一點都不可以疑惑,
[00:16:47.040 --> 00:16:50.040]  因爲疑惑的人好像海中的波浪翻騰,
[00:16:50.040 --> 00:16:55.040]  這樣的人你不要想從神那裏得到什麼。
[00:16:55.040 --> 00:16:58.040]  那你說,不小心有疑惑怎麼辦?
[00:16:58.040 --> 00:17:01.040]  就奉耶穌的名,斥責疑惑,離開我吧!
[00:17:01.040 --> 00:17:03.040]  就斥責疑惑,退去吧,不要再回來!
[00:17:03.040 --> 00:17:06.040]  那你有完全的信心,依靠神,
[00:17:06.040 --> 00:17:11.040]  相信你信是得着就必得着。
[00:17:11.040 --> 00:17:14.040]  上上禮拜我剛剛從瓜裏馬拉醫療轉學回來,
[00:17:14.040 --> 00:17:16.040]  感謝讚美主我們兩天的時間,
[00:17:16.040 --> 00:17:20.040]  在那裏服侍了450位當地的居民,
[00:17:20.040 --> 00:17:23.040]  然後我們帶領了42位弟兄姐妹慶祝,
[00:17:23.040 --> 00:17:26.040]  下午的時間我們就到非常貧困的家庭,
[00:17:26.040 --> 00:17:28.040]  分派食物給貧困的家庭,
[00:17:28.040 --> 00:17:31.040]  一些油、米給一些日常用品。
[00:17:31.040 --> 00:17:34.040]  在回程的途中我們看到一位姐妹,
[00:17:34.040 --> 00:17:37.040]  她叫阿拉塞裏的姐妹,
[00:17:37.040 --> 00:17:40.040]  跟她一個六七歲的孩子剛走回來,
[00:17:40.040 --> 00:17:44.040]  我們就看到她就問她有什麼需要,
[00:17:44.040 --> 00:17:47.040]  其實這位姐妹她就得了腦癌,
[00:17:47.040 --> 00:17:49.040]  一兩年的時間,
[00:17:49.040 --> 00:17:51.040]  但是她是非常有信心的一個姐妹,
[00:17:51.040 --> 00:17:55.040]  我們就問她說你是否相信耶穌基督會醫治你呢?
[00:17:55.040 --> 00:17:57.040]  她說我相信,
[00:17:57.040 --> 00:17:59.040]  我相信神已經在醫治我了,
[00:17:59.040 --> 00:18:02.040]  我們整個醫療團隊跟我們短訓隊,
[00:18:02.040 --> 00:18:03.040]  我們就一直按手爲她禱告,
[00:18:03.040 --> 00:18:05.040]  看着相片,
[00:18:05.040 --> 00:18:09.040]  她的腦瘤已經影響到她的嘴巴,
[00:18:09.040 --> 00:18:11.040]  影響到她的眼睛,
[00:18:11.040 --> 00:18:13.040]  她的六七歲的孩子跟她一起,
[00:18:13.040 --> 00:18:15.040]  我們就按手爲她禱告,
[00:18:15.040 --> 00:18:18.040]  我們大家同心合一地奉主的名禱告,
[00:18:18.040 --> 00:18:21.040]  我們問她說只要我們信是得着就必得着,
[00:18:21.040 --> 00:18:23.040]  咱們一起爲她禱告宣告的時候,
[00:18:23.040 --> 00:18:26.040]  哇,這個媽媽跟這個孩子就被聖靈充滿,
[00:18:26.040 --> 00:18:28.040]  去那裏哭,在那裏顫抖,
[00:18:28.040 --> 00:18:30.040]  我們禱告完她我們就非常有信心說,
[00:18:30.040 --> 00:18:34.040]  耶穌基督告訴我們說我們禱告祈求,
[00:18:34.040 --> 00:18:38.040]  無論是什麼只要信是得着就必得着,
[00:18:38.040 --> 00:18:40.040]  你相信耶穌醫治你嗎?
[00:18:40.040 --> 00:18:42.040]  她說我相信耶穌醫治我,
[00:18:42.040 --> 00:18:43.040]  非常有信心,
[00:18:43.040 --> 00:18:44.040]  感謝大美主哈利路,
[00:18:44.040 --> 00:18:46.040]  我們相信這是禱告耶穌給我們的應許,
[00:18:46.040 --> 00:18:48.040]  我相信神會醫治她,
[00:18:48.040 --> 00:18:50.040]  雖然不是馬上醫治她,
[00:18:50.040 --> 00:18:51.040]  但是神會醫治她,
[00:18:51.040 --> 00:18:52.040]  因爲她是大有信心,
[00:18:52.040 --> 00:18:55.040]  她相信她禱告祈求的時候,
[00:18:55.040 --> 00:18:56.040]  信已經得着,
[00:18:56.040 --> 00:18:58.040]  她就已經得着了,
[00:18:58.040 --> 00:19:03.040]  所以第二方面要平信心來禱告,
