
[00:00:00.000 --> 00:00:09.000]  主耶穌復活之後,向門徒顯現對他們說:願你們平安。
[00:07:35.000 --> 00:07:43.000]  有時我們說,我們有時都聽到的,我們要背起十字架來跟從我,是流於一種抽象,
[00:07:43.000 --> 00:07:48.000]  沒有什麼地氣。
[00:07:48.000 --> 00:07:57.000]  我們的社會是重視人權,重視法治,重視人道。
[00:07:57.000 --> 00:08:11.000]  我們基本上是不會有一種宗教的迫害,我們也都不容許或者不會去縱容一種這樣的情況。
[00:08:11.000 --> 00:08:20.000]  所以我們要提早一個健康和諧,有保障的社會,這個是我們應該做的事情來的。
[00:08:20.000 --> 00:08:25.000]  這個跟什麼十字架是有些背道而馳的。
[00:08:25.000 --> 00:08:31.000]  我們都希望安定繁榮,社會是長和的。
[00:08:31.000 --> 00:08:39.000]  那又如何去做一種這麼極端的受苦的方式呢?
[00:08:39.000 --> 00:08:43.000]  這樣是不發生在我們的生活當中的。
[00:08:43.000 --> 00:08:49.000]  而我們也都是重視社會的保障和舒適的生活。
[00:08:49.000 --> 00:08:56.000]  我相信沒有哪一個人會覺得舒適的生活是一種羞恥來的,
[00:08:56.000 --> 00:09:01.000]  甚至是一種罪惡來的,一種墮落來的。
[00:09:01.000 --> 00:09:09.000]  當然奢華豔樂是另外一件事,今天我們是過一種比較舒適的生活,
[00:09:09.000 --> 00:09:15.000]  我們覺得這是一種恩典,一種祝福來的。
[00:09:15.000 --> 00:09:20.000]  當我們強調要受苦,要釘十字架的時候,
[00:09:20.000 --> 00:09:26.000]  其實跟我們的生活是格格不入的,是完全格格不入的。
[00:09:26.000 --> 00:09:31.000]  於是就造成了在基督徒的生活裏有一種很矛盾的情況。
[00:09:31.000 --> 00:09:41.000]  我們的信仰是講的那一套和我們活的那一套有太大的差距。
[00:09:41.000 --> 00:09:46.000]  我們又希望成功,也都希望有成就。
[00:09:46.000 --> 00:09:54.000]  成功和成就都會帶來我們一種愉悅的生活。
[00:09:54.000 --> 00:09:59.000]  於是我們會碰到一個很實在的信仰問題,
[00:09:59.000 --> 00:10:03.000]  就是十字架在哪裏呢?
[00:10:03.000 --> 00:10:07.000]  如果我們連十字架都找不到,都分辨不到,
[00:10:07.000 --> 00:10:17.000]  我們的信仰是很難落實的,一定落空的。
[00:10:17.000 --> 00:10:22.000]  十字架代表什麼呢?
[00:10:22.000 --> 00:10:27.000]  首先我們最具體的形象就是代表受苦。
[00:10:27.000 --> 00:10:32.000]  一講到十字架,釘十字架,就是受苦。
[00:10:32.000 --> 00:10:36.000]  早幾年之前有一部電影叫做《受難曲》,
[00:10:36.000 --> 00:10:42.000]  用一種很具體的形象來描寫耶穌釘十字架的那種痛楚,
[00:10:42.000 --> 00:10:46.000]  那種痛苦,我相信有些人都看過。
[00:10:46.000 --> 00:10:52.000]  那個是不呈現在多數人的生活上,
[00:10:52.000 --> 00:10:59.000]  就算在教會歷史裏面,都是有極少極少數的人可能經歷過這些。
[00:10:59.000 --> 00:11:05.000]  絕大絕大部分的人並不是有同樣的經歷。
[00:11:05.000 --> 00:11:10.000]  但是十字架無可否認,它有一個最鮮明的形象,
[00:11:10.000 --> 00:11:15.000]  非常容易明白或者見到的形象就是受苦。
[00:11:15.000 --> 00:11:20.000]  所以當我們講十字架的時候,就跳出一個感覺出來,
[00:11:20.000 --> 00:11:25.000]  就是要爲主受苦。
[00:11:25.000 --> 00:11:32.000]  受苦呢,而且這種苦是被動的,是不可以逃避的。
[00:11:32.000 --> 00:11:38.000]  譬如有些災害,有些逼迫去發生,
[00:11:38.000 --> 00:11:46.000]  我們有可能要爲主面對這些都甘願。
[00:11:46.000 --> 00:11:52.000]  但這是其中一個我們理解到十字架的意思。
[00:11:52.000 --> 00:11:59.000]  第二個意思是犧牲。
[00:11:59.000 --> 00:12:05.000]  犧牲和受苦是有些不同的。
[00:12:05.000 --> 00:12:13.000]  犧牲是主動的,受苦是被動的。
[00:12:13.000 --> 00:12:20.000]  而受苦是一種很強的身體和心靈的一種感覺和經歷。
[00:12:20.000 --> 00:12:25.000]  而犧牲呢,就不一定的。
[00:12:25.000 --> 00:12:30.000]  我們很多時候都會犧牲一些時間,
[00:12:30.000 --> 00:12:34.000]  或者犧牲一個機會,犧牲一些權利,
[00:12:34.000 --> 00:12:43.000]  犧牲一些安恕的生活,甚至會犧牲生命,極端一點。
[00:12:43.000 --> 00:12:47.000]  你願不願意犧牲呢?
[00:12:47.000 --> 00:12:52.000]  我們做父母的時常都會犧牲,
[00:12:52.000 --> 00:12:55.000]  做老師的也會犧牲,
[00:12:55.000 --> 00:12:59.000]  有時做朋友也會犧牲一些,
[00:12:59.000 --> 00:13:03.000]  但這個犧牲不一定是受苦的。
[00:13:03.000 --> 00:13:11.000]  我們樂意、願意是捨棄一些我們本身的權利,
[00:13:11.000 --> 00:13:13.000]  我們本身所擁有的東西,
[00:13:13.000 --> 00:13:18.000]  包括時間、金錢或者機會。
[00:13:18.000 --> 00:13:21.000]  好,我不要,我給你。
[00:13:21.000 --> 00:13:23.000]  我坐在這裏。
[00:13:23.000 --> 00:13:27.000]  它甚至可以是愉悅的,
[00:13:27.000 --> 00:13:28.000]  是不是?
[00:13:28.000 --> 00:13:30.000]  但這個都是犧牲,
[00:13:30.000 --> 00:13:33.000]  它因爲它愉悅,就是說:
[00:13:33.000 --> 00:13:35.000]  "媽媽,你愛我的時候你多開心,
[00:13:35.000 --> 00:13:37.000]  所以你賺了的了。"
[00:13:37.000 --> 00:13:40.000]  我們不會這麼說話的,是不是?
[00:13:40.000 --> 00:13:46.000]  父母愛惜子女,願意爲他們做很多事,
[00:13:46.000 --> 00:13:48.000]  其實是一種犧牲來的,
[00:13:48.000 --> 00:13:52.000]  辭了工作回來照顧他們,是犧牲來的。
[00:13:52.000 --> 00:13:53.000]  我讀了這麼多書,
[00:13:53.000 --> 00:13:54.000]  都是想自己有些成就,
[00:13:54.000 --> 00:13:55.000]  但我現在放下來照顧你,
[00:13:55.000 --> 00:13:56.000]  那還不是犧牲?
[00:13:56.000 --> 00:13:57.000]  所有人都看到,
[00:13:57.000 --> 00:13:59.000]  他爲他的家庭犧牲了很多東西,
[00:13:59.000 --> 00:14:02.000]  但他可以是愉悅的,
[00:14:02.000 --> 00:14:03.000]  都是犧牲,
[00:14:03.000 --> 00:14:10.000]  而且都不貶選他犧牲的那種意義和價值。
[00:14:10.000 --> 00:14:17.000]  第三就是信服。
[00:14:17.000 --> 00:14:19.000]  聖經說耶穌是信服以至於死,
[00:14:19.000 --> 00:14:22.000]  且死在十字架上。
[00:14:22.000 --> 00:14:26.000]  信服就是放下了自己,
[00:14:26.000 --> 00:14:29.000]  願意去信服。
[00:14:29.000 --> 00:14:33.000]  信服有時我們都會有一種困難的,
[00:14:33.000 --> 00:14:42.000]  但當我們的心靈的柔韌程度有足夠的時候,
[00:14:42.000 --> 00:14:44.000]  它都是變得容易的。
[00:14:44.000 --> 00:14:47.000]  如果你現在叫我做一個接體呢,
[00:14:47.000 --> 00:14:49.000]  那我就真是慘了,
[00:14:49.000 --> 00:14:50.000]  死給你看都可以了,
[00:14:50.000 --> 00:14:52.000]  因爲我的腰骨這麼硬。
[00:14:52.000 --> 00:14:55.000]  但是對於那些時常去鍛鍊的人,
[00:14:55.000 --> 00:14:57.000]  他做一個接體就很簡單了,
[00:14:57.000 --> 00:15:00.000]  因爲他已經是訓練有素。
[00:15:00.000 --> 00:15:02.000]  所以對於一些人來說,
[00:15:02.000 --> 00:15:05.000]  他信服是可以的,
[00:15:05.000 --> 00:15:06.000]  做得到的。
[00:15:06.000 --> 00:15:08.000]  上帝一給他感動,
[00:15:08.000 --> 00:15:09.000]  他就放下,
[00:15:09.000 --> 00:15:11.000]  他就走。
[00:15:11.000 --> 00:15:12.000]  都是一種信服。
[00:15:12.000 --> 00:15:16.000]  所以他都可以是主動的。
[00:15:16.000 --> 00:15:20.000]  聖經說做妻子的要信服丈夫,
[00:15:20.000 --> 00:15:23.000]  其實這句話應該反過來說,
[00:15:23.000 --> 00:15:27.000]  做丈夫的要信服妻子,
[00:15:27.000 --> 00:15:32.000]  這是我們實際的經驗。
[00:15:32.000 --> 00:15:36.000]  但是不一定痛苦的,
[00:15:36.000 --> 00:15:38.000]  在愛裏面,
[00:15:38.000 --> 00:15:40.000]  在關係裏面,
[00:15:40.000 --> 00:15:46.000]  這個信服可以是出於甘心情願的,
[00:15:46.000 --> 00:15:49.000]  這個都不貶選他的價值,
[00:15:49.000 --> 00:15:54.000]  十字架也是代表愛,是主動的。
[00:15:54.000 --> 00:15:55.000]  愛可能是要犧牲,
[00:15:55.000 --> 00:15:56.000]  可能要信服,
[00:15:56.000 --> 00:15:57.000]  可能會受苦,
[00:15:57.000 --> 00:16:00.000]  但是也可以是充滿着喜樂。
[00:16:00.000 --> 00:16:04.000]  我們看很多人進入戀愛裏面的時候,
[00:16:04.000 --> 00:16:06.000]  那種情況我們就明白,
[00:16:06.000 --> 00:16:08.000]  他是準備受苦,
[00:16:08.000 --> 00:16:13.000]  但是卻他並沒有怎樣受苦。
[00:16:13.000 --> 00:16:17.000]  如果我們這樣去理解明白十字架的時候,
[00:16:17.000 --> 00:16:19.000]  就豐富了一點。
[00:16:19.000 --> 00:16:22.000]  十字架不一定是用受苦的形式來呈現,
[00:16:22.000 --> 00:16:24.000]  它可以用犧牲的形式來呈現,
[00:16:24.000 --> 00:16:27.000]  可以用信服的形式來呈現,
[00:16:27.000 --> 00:16:29.000]  可以用愛的形式來呈現。
[00:16:29.000 --> 00:16:30.000]  換言之,
[00:16:30.000 --> 00:16:35.000]  當我們即使不在受苦的情況裏面,
[00:16:35.000 --> 00:16:40.000]  但是我們有犧牲、有信服、有愛,
[00:16:40.000 --> 00:16:43.000]  我們都是揹着十字架。
[00:16:43.000 --> 00:16:48.000]  實際上耶穌也不是天天揹着十字架來走路,
[00:16:48.000 --> 00:16:52.000]  祂的十字架也是一個時間,
[00:16:52.000 --> 00:16:54.000]  是一個時間,
[00:16:54.000 --> 00:16:59.000]  是星期五那一早,
[00:16:59.000 --> 00:17:01.000]  是那個時間。
[00:17:01.000 --> 00:17:02.000]  但是對於祂來說,
[00:17:02.000 --> 00:17:04.000]  祂是天天活在犧牲,
[00:17:04.000 --> 00:17:05.000]  天天活在信服,
[00:17:05.000 --> 00:17:12.000]  天天活在愛裏面。
[00:17:12.000 --> 00:17:18.000]  如果十字架不是單一個用受苦的形式來呈現,
[00:17:18.000 --> 00:17:22.000]  這個十字架就是我們天天可以背,
[00:17:22.000 --> 00:17:24.000]  人人都可以背,
[00:17:24.000 --> 00:17:29.000]  人人都應該背的十字架。
[00:17:29.000 --> 00:17:34.000]  上帝不是變態的,
[00:17:34.000 --> 00:17:36.000]  也沒有虐待狂,
[00:17:36.000 --> 00:17:41.000]  祂不會希望祂的兒女天天揹着凝聚來生活,
[00:17:41.000 --> 00:17:44.000]  我們怎麼會笑呢?
[00:17:44.000 --> 00:17:46.000]  不會的。
[00:17:46.000 --> 00:17:48.000]  上帝不是這樣的,
[00:17:48.000 --> 00:17:52.000]  上帝要我們天天都有一種犧牲的精神,
[00:17:52.000 --> 00:17:54.000]  有一種信服的精神,
[00:17:54.000 --> 00:17:55.000]  有一種愛的精神,
[00:17:55.000 --> 00:17:59.000]  這纔是祂的意思。
[00:17:59.000 --> 00:18:01.000]  所以如果我們願意犧牲多一點,
[00:18:01.000 --> 00:18:03.000]  信服多一點,
[00:18:03.000 --> 00:18:04.000]  愛多一點,
[00:18:04.000 --> 00:18:09.000]  其實我們就是揹着十字架。
[00:18:09.000 --> 00:18:11.000]  或者因爲這樣,
[00:18:11.000 --> 00:18:15.000]  過程當中我們會感覺到有受苦或者困難,
[00:18:15.000 --> 00:18:19.000]  但我們都願意去做,
[00:18:19.000 --> 00:18:22.000]  這個就是十字架的意思。
[00:18:22.000 --> 00:18:26.000]  耶穌是一個很好的榜樣,
[00:18:26.000 --> 00:18:28.000]  讓我們看到。
[00:18:28.000 --> 00:18:31.000]  其實我們從一些人物的身上都看到,
[00:18:31.000 --> 00:18:34.000]  譬如南非的曼德拉,
[00:18:34.000 --> 00:18:38.000]  這個黑人老人家很好笑容,
[00:18:38.000 --> 00:18:40.000]  你看他很好笑容,
[00:18:40.000 --> 00:18:42.000]  看到他的照片很好笑容。
[00:18:42.000 --> 00:18:46.000]  他是一個走過一個很苦難的道路的人,
[00:18:46.000 --> 00:18:50.000]  在他身上有一個很強的韌記,
[00:18:50.000 --> 00:18:56.000]  大家都很尊重這位政治領袖,
[00:18:56.000 --> 00:18:59.000]  他的苦比衆人都多,
[00:18:59.000 --> 00:19:06.000]  他的犧牲比衆人都多。
[00:19:06.000 --> 00:19:10.000]  我認識一些家庭,
[00:19:10.000 --> 00:19:16.000]  他有一些很困難的子女,
[00:19:16.000 --> 00:19:23.000]  做父母的可以說是力盡心血去照顧他,
[00:19:23.000 --> 00:19:26.000]  很困難很困難。
[00:19:26.000 --> 00:19:31.000]  但我有這些父母身上仍然看到笑容,
[00:19:31.000 --> 00:19:33.000]  仍然看到滿足感,
[00:19:33.000 --> 00:19:36.000]  他們天天都犧牲,
[00:19:36.000 --> 00:19:39.000]  天天都經歷艱難,
[00:19:39.000 --> 00:19:46.000]  但他們時常都會笑,
[00:19:46.000 --> 00:19:52.000]  很多很多爲愛而付出的人都是這樣,
[00:19:52.000 --> 00:19:57.000]  他們都是揹着十字架來生活,
[00:19:57.000 --> 00:20:00.000]  但因爲有愛的緣故,
[00:20:00.000 --> 00:20:04.000]  這個十字架是成爲可以負擔的,
[00:20:04.000 --> 00:20:09.000]  耶穌說我的擔子是輕散的。
[00:20:09.000 --> 00:20:11.000]  就算我們看回耶穌,
[00:20:11.000 --> 00:20:18.000]  耶穌一早就知道自己要經歷十字架這個困難,
[00:20:18.000 --> 00:20:27.000]  但他沒有愁眉苦臉地生活,
[00:20:27.000 --> 00:20:31.000]  原來愛不單止可以遮掩許多的罪,
[00:20:31.000 --> 00:20:36.000]  還能夠消除很多的苦,
[00:20:36.000 --> 00:20:39.000]  因爲在愛裏面所做的,
[00:20:39.000 --> 00:20:44.000]  就不覺得是苦。
[00:20:44.000 --> 00:20:49.000]  最近中國裏面發生了一些拆十字架的事件,
[00:20:49.000 --> 00:20:53.000]  引來國際社會很大的關注,
[00:20:53.000 --> 00:20:59.000]  內地的基督徒也因爲這個事件受到很大的困擾,
[00:20:59.000 --> 00:21:04.000]  我有些認識的牧師也遇到一些困難,
[00:21:04.000 --> 00:21:07.000]  引來很大的反應,
[00:21:07.000 --> 00:21:10.000]  我想任何一個信仰羣體,
[00:21:10.000 --> 00:21:12.000]  他的教會的十字架被人拆,
[00:21:12.000 --> 00:21:15.000]  都是一件不可接受的事情,
[00:21:15.000 --> 00:21:18.000]  但無論怎樣也好,
[00:21:18.000 --> 00:21:24.000]  這些十字架無論是多麼有代表性,
[00:21:24.000 --> 00:21:28.000]  或者是對我們的感情有幾種的連鎖,
[00:21:28.000 --> 00:21:31.000]  但它都不是最重要的,
[00:21:31.000 --> 00:21:33.000]  它只是想提醒我們,
[00:21:33.000 --> 00:21:36.000]  要好像耶穌基督那樣,
[00:21:36.000 --> 00:21:42.000]  背起十字架。
[00:21:42.000 --> 00:21:45.000]  在約翰遜的二十章第十九到二十節,
[00:21:45.000 --> 00:21:54.000]  即是前一頁,
[00:22:15.000 --> 00:22:19.000]  耶穌向他們道顯現,說:願你們平安。
[00:22:19.000 --> 00:22:24.000]  於是耶穌就將手和肋旁給他們看,
[00:22:24.000 --> 00:22:26.000]  另外的分析記載道,
[00:22:26.000 --> 00:22:29.000]  因爲多瑪說不信,除非我見到,
[00:22:29.000 --> 00:22:31.000]  我伸手摸過他,
[00:22:31.000 --> 00:22:38.000]  耶穌就向他顯現,說:多瑪,你來摸我。
[00:22:38.000 --> 00:22:47.000]  活的耶穌身上爲什麼仍然有十字架的傷痕呢?
[00:22:47.000 --> 00:22:51.000]  在菲律賓槍傷的人裏面,
[00:22:51.000 --> 00:22:54.000]  有一個受到很大的困擾就是易小玲,
[00:22:54.000 --> 00:22:57.000]  因爲她的面容受了傷,
[00:22:57.000 --> 00:23:01.000]  最近去臺灣就成功了,
[00:23:01.000 --> 00:23:03.000]  她現在出來有些去侍奉,
[00:23:03.000 --> 00:23:06.000]  她們是主內的姐妹,
[00:23:06.000 --> 00:23:12.000]  臺灣的醫生都這麼厲害,
[00:23:12.000 --> 00:23:15.000]  都可以整個樣子出來,
[00:23:15.000 --> 00:23:20.000]  那爲什麼上帝那麼水疲呢?
[00:23:20.000 --> 00:23:22.000]  耶穌扔完十字架下來,
[00:23:22.000 --> 00:23:28.000]  復活了,還有個洞在那裏呢?
[00:23:28.000 --> 00:23:30.000]  有沒有想過?
[00:23:30.000 --> 00:23:35.000]  應該很白淨的,對不對?
[00:23:35.000 --> 00:23:38.000]  上帝應該做到,沒理由做不到,對不對?
[00:23:38.000 --> 00:23:40.000]  復活都可以,
[00:23:40.000 --> 00:23:46.000]  爲什麼復活了的耶穌身上仍然有釘痕的手,
[00:23:46.000 --> 00:23:51.000]  勒膀還有個傷處呢?
[00:23:51.000 --> 00:23:53.000]  這個不是受苦的耶穌,
[00:23:53.000 --> 00:23:58.000]  這個是復活的耶穌。
[00:23:58.000 --> 00:24:00.000]  我們一定要想這件事,
[00:24:00.000 --> 00:24:10.000]  爲什麼復活的耶穌身上仍然有十字架的釘痕?
[00:24:10.000 --> 00:24:15.000]  這個就是身上的十字架,
[00:24:15.000 --> 00:24:20.000]  身上的十字架就是復活生命的記號,
[00:24:20.000 --> 00:24:24.000]  身上的十字架也是一個榮耀的記號,
[00:24:24.000 --> 00:24:27.000]  十字架本來是一個羞辱的記號,
[00:24:27.000 --> 00:24:32.000]  但是因爲上帝,因爲真理,因爲愛而背上這個十字架,
[00:24:32.000 --> 00:24:37.000]  它就成爲了榮耀的記號。
[00:24:37.000 --> 00:24:40.000]  這個是很重要的,
[00:24:40.000 --> 00:24:43.000]  身上常常帶着基督的死,
[00:24:43.000 --> 00:24:47.000]  就帶着基督的生在我們身上顯明出來。
[00:24:47.000 --> 00:24:52.000]  今天有水禮,有兒童水禮,有堅信禮,
[00:24:52.000 --> 00:24:57.000]  受禮的人,包括那些兒童的父母,
[00:24:57.000 --> 00:25:05.000]  要明白背起十字架的意義。
[00:25:05.000 --> 00:25:08.000]  在《約翰福音》我剛纔讀的那段聖經裏面說,
[00:25:08.000 --> 00:25:11.000]  耶穌沒有這樣說,
[00:25:11.000 --> 00:25:13.000]  祂說要背起你的十字架,
[00:25:13.000 --> 00:25:15.000]  祂這裏沒有說,
[00:25:15.000 --> 00:25:17.000]  祂就對彼得說,
[00:25:17.000 --> 00:25:23.000]  你餵養我的羊,祂呼叫彼得,你餵養我的羊。
[00:25:23.000 --> 00:25:26.000]  我告訴你,你年輕的時候,
[00:25:26.000 --> 00:25:29.000]  自己畜生要任意妄爲都可以,
[00:25:29.000 --> 00:25:32.000]  但是到你年老的時候,你要伸出手來,
[00:25:32.000 --> 00:25:36.000]  人要把你畜生帶到你不願意去的地方,
[00:25:36.000 --> 00:25:42.000]  就是指着彼得如何死來榮耀十字架。
[00:25:42.000 --> 00:25:45.000]  其實意思和背起十字架是一樣的,
[00:25:45.000 --> 00:25:48.000]  是等於你來跟從我,
[00:25:48.000 --> 00:25:53.000]  而且你是要用死來榮耀神,
[00:25:53.000 --> 00:25:58.000]  就這樣死來榮耀神。
[00:25:58.000 --> 00:26:04.000]  肥勒比書的第二章五至八節,
[00:26:04.000 --> 00:26:06.000]  我們可以都翻譯過去,
[00:26:06.000 --> 00:26:12.000]  《已不所書》的後面,肥勒比書。
[00:26:12.000 --> 00:26:14.000]  很熟悉的一段經文,
[00:26:14.000 --> 00:26:17.000]  你們當以基督耶穌的心爲心態,
[00:26:17.000 --> 00:26:21.000]  本有神的形象,卻不堅持自己與神同等,
[00:26:21.000 --> 00:26:24.000]  反倒虛企,取了奴僕的形象,
[00:26:24.000 --> 00:26:30.000]  既成爲人的樣子,就謙卑自己全心信服,
[00:26:30.000 --> 00:26:35.000]  以至於死,且死在十字架上。
[00:26:35.000 --> 00:26:43.000]  這個就是耶穌榮耀上帝的方式,
[00:26:43.000 --> 00:26:47.000]  用死來榮耀神。
[00:26:47.000 --> 00:26:53.000]  我們一般人理解死就是生命的結束,
[00:26:53.000 --> 00:26:57.000]  死了就什麼都不用做,
[00:26:57.000 --> 00:26:59.000]  死就是生命的結束,
[00:26:59.000 --> 00:27:01.000]  死了就什麼都不用做,
[00:27:01.000 --> 00:27:06.000]  但這不是聖經的意思,
[00:27:06.000 --> 00:27:15.000]  死是一種生命的形態,
[00:27:15.000 --> 00:27:20.000]  是一種生命的形態,不是一種生命的結束。
[00:27:20.000 --> 00:27:24.000]  有人說,人家打你、罵你、侮辱你,
[00:27:24.000 --> 00:27:34.000]  你都不出聲,你死的嗎?
[00:27:34.000 --> 00:27:36.000]  你死的嗎?
[00:27:36.000 --> 00:27:39.000]  你怎麼沒反應?
[00:27:39.000 --> 00:27:45.000]  現在人家侮辱你,欺壓你,
[00:27:45.000 --> 00:27:50.000]  當你無道,剝削你,
[00:27:50.000 --> 00:27:55.000]  你都不反抗,你死的嗎?
[00:27:55.000 --> 00:28:01.000]  這是一種形態,
