
[00:00:00.000 --> 00:00:03.280]  我對野生動物很有興趣
[00:02:12.500 --> 00:02:16.700]  人是有智慧、有權柄的
[00:02:16.700 --> 00:02:18.700]  《創世紀》一章二十八節
[00:02:18.700 --> 00:02:20.100]  上帝叫阿當說
[00:02:20.100 --> 00:02:22.100]  你要管理海裡的魚
[00:02:22.100 --> 00:02:25.900]  空中的鳥和地上各樣行動的活物
[00:02:25.900 --> 00:02:28.100]  第三
[00:02:28.100 --> 00:02:29.700]  人有自由
[00:02:29.700 --> 00:02:30.900]  獅子無
[00:02:30.900 --> 00:02:33.500]  人不僅靠天性
[00:02:33.500 --> 00:02:34.500]  人也有自由
[00:02:34.500 --> 00:02:37.300]  在《創世紀》二章十七節
[00:02:37.300 --> 00:02:39.300]  上帝給自由阿當
[00:02:39.300 --> 00:02:39.900]  他說
[00:02:39.900 --> 00:02:43.100]  園中裡面的果子你可以吃
[00:02:43.100 --> 00:02:44.500]  但是有一棵樹
[00:02:44.500 --> 00:02:46.900]  叫做分別視惡樹
[00:02:46.900 --> 00:02:48.900]  上面的果子你不要吃
[00:02:48.900 --> 00:02:50.500]  因為如果你吃了的話
[00:02:50.500 --> 00:02:51.900]  你就會死的
[00:02:52.500 --> 00:02:53.100]  所以
[00:02:53.100 --> 00:02:55.700]  人
[00:02:55.700 --> 00:02:57.700]  就有這個自由
[00:02:57.700 --> 00:02:59.500]  這個自由是帶來責任
[00:02:59.500 --> 00:03:00.700]  因為你吃了
[00:03:00.700 --> 00:03:01.900]  就會有事情發生
[00:03:01.900 --> 00:03:02.700]  會死
[00:03:02.700 --> 00:03:05.300]  大家都知道歷史
[00:03:05.300 --> 00:03:07.300]  人是犯了罪
[00:03:07.300 --> 00:03:09.500]  結果很多事情發生
[00:03:09.500 --> 00:03:10.900]  其中一樣
[00:03:10.900 --> 00:03:13.300]  就是人失去了自由
[00:03:13.300 --> 00:03:16.500]  在《約翰福音》
[00:03:16.500 --> 00:03:18.100]  八章二十三節
[00:03:18.100 --> 00:03:19.100]  耶穌基督就說
[00:03:19.100 --> 00:03:21.100]  所有犯罪的
[00:03:21.100 --> 00:03:23.100]  都是罪的奴僕
[00:03:23.100 --> 00:03:25.700]  人類失去了自由之後
[00:03:25.700 --> 00:03:28.300]  就在魔鬼的控制之下
[00:03:28.300 --> 00:03:31.300]  他不再有自由之身
[00:03:31.300 --> 00:03:33.900]  直到耶穌基督回來
[00:03:33.900 --> 00:03:36.300]  在十字架上解決了罪的問題
[00:03:36.300 --> 00:03:38.100]  就將我們帶到
[00:03:38.100 --> 00:03:40.500]  加拉太書第五章
[00:03:40.500 --> 00:03:42.100]  第一節
[00:03:42.100 --> 00:03:43.900]  這一節
[00:03:43.900 --> 00:03:46.100]  是整本加拉太書的
[00:03:46.100 --> 00:03:48.300]  中心思想在裡面
[00:03:48.300 --> 00:03:49.900]  是叫做約節
[00:03:49.900 --> 00:03:51.300]  是一條鎖匙
[00:03:51.300 --> 00:03:53.100]  基督釋放了我們
[00:03:53.100 --> 00:03:54.500]  叫我們得以自由
[00:03:54.500 --> 00:03:56.700]  所以要站立得穩
[00:03:56.700 --> 00:04:00.300]  不要再被奴僕的欺騙來協制
[00:04:00.300 --> 00:04:02.500]  大家記不記得這一節聖經?
[00:04:02.500 --> 00:04:06.300]  我相信大家到現在已經會唸了
[00:04:06.300 --> 00:04:07.700]  很重要的一節聖經
[00:04:07.700 --> 00:04:12.700]  今天我們來到第六章
[00:04:12.700 --> 00:04:13.700]  最後那一章
[00:04:13.700 --> 00:04:15.700]  這章的主題
[00:04:15.700 --> 00:04:16.700]  就是看到
[00:04:16.700 --> 00:04:20.100]  如何將這個自由實踐
[00:04:20.100 --> 00:04:22.500]  應用在我們的實際生活上
[00:04:22.500 --> 00:04:24.100]  所以今天我所說的話
[00:04:24.100 --> 00:04:25.300]  是很實際的
[00:04:25.300 --> 00:04:27.100]  是落地的
[00:04:27.100 --> 00:04:28.100]  英文叫做
[00:04:28.100 --> 00:04:30.900]  Where the rubber meets the road
[00:04:30.900 --> 00:04:33.700]  那麼
[00:04:33.700 --> 00:04:35.500]  哇
[00:04:35.500 --> 00:04:38.700]  我們來到這裡
[00:04:38.700 --> 00:04:39.700]  說一些實際的事情
[00:04:39.700 --> 00:04:42.500]  我首先用30秒鐘
[00:04:42.500 --> 00:04:45.100]  跟大家重溫整本加拉太書
[00:04:45.100 --> 00:04:46.500]  讓你可以記得
[00:04:46.500 --> 00:04:47.500]  過去這三個月來
[00:04:47.500 --> 00:04:49.100]  我們說了什麼
[00:04:49.100 --> 00:04:51.300]  很簡單
[00:04:51.300 --> 00:04:54.100]  加拉太書的主旨就是福音帶來的自由
[00:04:54.100 --> 00:04:55.300]  分開三段
[00:04:55.300 --> 00:04:57.100]  第一、第二章就是第一段
[00:04:57.100 --> 00:04:59.100]  就說到福音的真確性
[00:04:59.100 --> 00:05:02.500]  是從歷史方面來討論的
[00:05:02.500 --> 00:05:04.700]  第三、第四章就是第二段
[00:05:04.700 --> 00:05:06.900]  說到福音的超越性
[00:05:06.900 --> 00:05:09.500]  在神學方面來論證
[00:05:09.500 --> 00:05:11.100]  第五、第六章
[00:05:11.100 --> 00:05:12.700]  就是福音的實踐
[00:05:12.700 --> 00:05:15.100]  就說到基督徒品格的範疇
[00:05:15.900 --> 00:05:17.500]  我們就來到第六章
[00:05:17.500 --> 00:05:19.700]  或者你會有一種慨嘆
[00:05:19.700 --> 00:05:23.900]  哇!牧師我們這麼快就聽完加拉太書
[00:05:23.900 --> 00:05:27.500]  好像有唐朝詩人的一個心境
[00:05:27.500 --> 00:05:29.900]  兩岸玄星提不住
[00:05:29.900 --> 00:05:32.700]  輕舟已過萬重山
[00:05:32.700 --> 00:05:35.700]  當你在座位思思復復迷迷糊糊的時候
[00:05:35.700 --> 00:05:38.300]  聽到有聲音就是這個玄星
[00:05:38.300 --> 00:05:39.700]  一打開眼睛
[00:05:39.700 --> 00:05:42.300]  就已經講完加拉太書
[00:05:42.900 --> 00:05:46.100]  今天我們講完這一章就上岸了
[00:05:46.100 --> 00:05:47.500]  船已經停了
[00:05:47.500 --> 00:05:48.700]  那麼
[00:05:48.700 --> 00:05:50.300]  我們要講什麼呢?
[00:05:50.300 --> 00:05:51.500]  我們講兩件事
[00:05:51.500 --> 00:05:55.100]  第一,我們講到怎樣分擔重擔
[00:05:55.100 --> 00:05:57.500]  就是第六章第一到第五節
[00:05:57.500 --> 00:06:02.300]  然後我們講行善是第六節到第十節
[00:06:02.300 --> 00:06:06.700]  分擔重擔就是基督徒之間的分擔
[00:06:06.700 --> 00:06:09.100]  行善就在社會裡面
[00:06:09.100 --> 00:06:10.300]  在教會裡面
[00:06:10.300 --> 00:06:14.300]  我們就大家一起來想一下
[00:06:14.300 --> 00:06:18.100]  怎樣將你所學的這個加拉太書
[00:06:18.100 --> 00:06:21.500]  因信稱義在基督裡面的自由
[00:06:21.500 --> 00:06:26.900]  來應用實踐在你每天的生活裡面
[00:06:26.900 --> 00:06:30.500]  令到你真的覺得這本書神的話語
[00:06:30.500 --> 00:06:35.900]  真的對我每一天的工作生活都有幫助
[00:06:35.900 --> 00:06:39.300]  好
[00:06:39.900 --> 00:06:43.900]  我們首先看分擔重擔
[00:06:43.900 --> 00:06:46.100]  第一第二節說
[00:06:46.100 --> 00:06:49.900]  若有人偶然被過犯所成
[00:06:49.900 --> 00:06:54.700]  你們屬靈的人就當用溫柔的心把他挽回過來
[00:06:54.700 --> 00:06:58.900]  又當自己小心恐怕也被引誘
[00:06:58.900 --> 00:07:02.500]  你們各人的重擔要互相擔當
[00:07:02.500 --> 00:07:06.900]  如此就完全了基督的律法
[00:07:08.500 --> 00:07:11.500]  分擔重擔第一點就是
[00:07:11.500 --> 00:07:14.500]  我們當有肢體犯罪的時候
[00:07:14.500 --> 00:07:16.500]  我們怎樣跟它分擔
[00:07:16.500 --> 00:07:20.100]  怎樣來挽回
[00:07:20.100 --> 00:07:25.100]  這裡所提到被過犯所成
[00:07:25.100 --> 00:07:27.700]  是英文的翻譯做
[00:07:27.700 --> 00:07:29.500]  caught in a sin
[00:07:29.500 --> 00:07:31.100]  在被罪捉住
[00:07:31.100 --> 00:07:32.900]  這個捉字
[00:07:32.900 --> 00:07:33.700]  這個caught
[00:07:33.700 --> 00:07:37.500]  是原文的意思就是一隻動物
[00:07:38.100 --> 00:07:40.900]  跌進了獵人的圈套裡面
[00:07:40.900 --> 00:07:46.900]  一隻動物被陷阱扣住了
[00:07:46.900 --> 00:07:51.300]  我們怎樣去將它挽回回來呢
[00:07:51.300 --> 00:07:54.300]  聖經說了三件事
[00:07:54.300 --> 00:07:55.100]  第一
[00:07:55.100 --> 00:07:57.700]  你要是一個屬靈的人
[00:07:57.700 --> 00:07:59.500]  屬靈的人
[00:07:59.500 --> 00:08:03.300]  就是加拉太斯第五章所說
[00:08:03.300 --> 00:08:04.700]  我們順從聖靈
[00:08:04.700 --> 00:08:07.300]  我們的生命結出聖靈的果子
[00:08:08.300 --> 00:08:08.900]  第二
[00:08:08.900 --> 00:08:10.500]  你要有個溫柔的心
[00:08:10.500 --> 00:08:12.500]  溫柔的心就包括
[00:08:12.500 --> 00:08:14.100]  裡面的愛心
[00:08:14.100 --> 00:08:17.100]  和外面的溫和得體
[00:08:17.100 --> 00:08:18.900]  合宜的說話
[00:08:18.900 --> 00:08:20.900]  第三
[00:08:20.900 --> 00:08:22.300]  你要小心
[00:08:22.300 --> 00:08:23.300]  小心什麼
[00:08:23.300 --> 00:08:25.500]  恐怕你自己也受引誘
[00:08:25.500 --> 00:08:26.900]  英文就說
[00:08:26.900 --> 00:08:28.100]  要謹慎
[00:08:28.100 --> 00:08:30.100]  謹慎之餘又謙卑
[00:08:30.100 --> 00:08:32.900]  因為你自己也可能會犯罪
[00:08:32.900 --> 00:08:36.300]  當我們看到一個肢體陷在罪裡面
[00:08:36.500 --> 00:08:38.300]  在徬徨失措的時候
[00:08:38.300 --> 00:08:39.300]  痛苦的時候
[00:08:39.300 --> 00:08:42.700]  我們不要站在道德的高地來指責它
[00:08:42.700 --> 00:08:45.300]  我們要存一個溫柔的心
[00:08:45.300 --> 00:08:46.500]  一個小心
[00:08:46.500 --> 00:08:49.300]  一個屬靈的心智
[00:08:49.300 --> 00:08:50.500]  來幫助它
[00:08:50.500 --> 00:08:56.700]  然後第二節他又提到
[00:08:56.700 --> 00:09:00.300]  你們各人的重擔要互相擔當
[00:09:03.900 --> 00:09:08.300]  這裡不單止提到我們
[00:09:08.300 --> 00:09:12.100]  挽回犯過的肢體
[00:09:12.100 --> 00:09:14.700]  我們在每天的教會生活裡面
[00:09:14.700 --> 00:09:16.300]  我們都可以
[00:09:16.300 --> 00:09:19.700]  都應該實踐彼此分擔重擔
[00:09:19.700 --> 00:09:23.500]  在十二年前
[00:09:23.500 --> 00:09:26.700]  在911的事件裡面
[00:09:26.700 --> 00:09:31.500]  有一位男士叫John Abuso
[00:09:31.500 --> 00:09:33.500]  他是一位傷殘人士
[00:09:33.500 --> 00:09:35.500]  在69樓那裡工作
[00:09:35.500 --> 00:09:36.900]  正是那個時候
[00:09:36.900 --> 00:09:39.300]  飛機就撞向他所
[00:09:39.300 --> 00:09:44.100]  位置的辦公室
[00:09:44.100 --> 00:09:46.300]  那些人就要走了
[00:09:46.300 --> 00:09:48.300]  有八位同事
[00:09:48.300 --> 00:09:50.500]  就用擔架抬他走
[00:09:50.500 --> 00:09:51.500]  因為他
[00:09:51.500 --> 00:09:53.100]  因為那個時候沒有電梯的
[00:09:53.100 --> 00:09:55.500]  他又重250磅
[00:09:55.500 --> 00:09:57.900]  那八個人呢
[00:09:57.900 --> 00:09:58.900]  就抬著擔架
[00:09:58.900 --> 00:10:01.300]  那後梯又要轉彎慢慢走
[00:10:01.700 --> 00:10:03.700]  走到沒多久
[00:10:03.700 --> 00:10:06.900]  就聽到砰的聲音
[00:10:06.900 --> 00:10:09.100]  那個男座的大樓
[00:10:09.100 --> 00:10:10.700]  又被另一架飛機撞到
[00:10:10.700 --> 00:10:12.700]  那他繼續再下去
[00:10:12.700 --> 00:10:14.700]  又聽到自己的那座大樓
[00:10:14.700 --> 00:10:15.700]  又爆炸的聲音
[00:10:15.700 --> 00:10:16.900]  因為越來越厲害
[00:10:16.900 --> 00:10:19.300]  那他們出來了
[00:10:19.300 --> 00:10:20.500]  平安無事
[00:10:20.500 --> 00:10:23.700]  那接著那座大樓就塌了
[00:10:23.700 --> 00:10:26.100]  如果沒有了
[00:10:26.100 --> 00:10:30.100]  這八位同事的分擔重擔
[00:10:30.300 --> 00:10:31.900]  這位約翰先生
[00:10:31.900 --> 00:10:33.700]  今天就不會留存在這裡
[00:10:33.700 --> 00:10:39.900]  或者你和我的生命裡面
[00:10:39.900 --> 00:10:42.700]  是沒有那麼驚險的情節
[00:10:42.700 --> 00:10:44.500]  但是
[00:10:44.500 --> 00:10:47.300]  我們每一天的生活當中
[00:10:47.300 --> 00:10:48.500]  都有很多的機會
[00:10:48.500 --> 00:10:50.100]  我們可以彼此分擔
[00:10:50.100 --> 00:10:54.100]  大家都在年二大會聽過
[00:10:54.100 --> 00:10:56.700]  我提到我們教會的牧養策略
[00:10:56.700 --> 00:10:58.100]  其中一個就是
[00:10:58.100 --> 00:11:00.100]  以團契做單位
[00:11:00.900 --> 00:11:02.100]  在團契裡面
[00:11:02.100 --> 00:11:03.900]  你可以彼此認識深入一點
[00:11:03.900 --> 00:11:06.100]  你可以能夠分享
[00:11:06.100 --> 00:11:07.500]  分擔你的需要
[00:11:07.500 --> 00:11:08.300]  你的喜樂
[00:11:08.300 --> 00:11:10.100]  我們真的有做到
[00:11:10.100 --> 00:11:13.300]  聖經在希伯來書第十章
[00:11:13.300 --> 00:11:15.300]  二十四到二十五節所說
[00:11:15.300 --> 00:11:17.100]  希伯來書
[00:11:17.100 --> 00:11:18.900]  勉勵我們
[00:11:18.900 --> 00:11:20.700]  你們要彼此相顧
[00:11:20.700 --> 00:11:21.700]  激發愛心
[00:11:21.700 --> 00:11:22.700]  勉勵行善
[00:11:22.700 --> 00:11:23.900]  不要停止聚會
[00:11:23.900 --> 00:11:25.500]  好像那些停止慣的人
[00:11:25.500 --> 00:11:27.100]  都要彼此勸勉
[00:11:27.100 --> 00:11:29.300]  既知道那日子臨近
[00:11:29.700 --> 00:11:31.100]  就近當於遲
[00:11:31.100 --> 00:11:32.700]  所以一個基督徒
[00:11:32.700 --> 00:11:34.900]  不能夠只是在家裡看電視聽讀
[00:11:34.900 --> 00:11:37.300]  一定要在教會裡面崇拜
[00:11:37.300 --> 00:11:38.500]  一起敬拜神
[00:11:38.500 --> 00:11:39.700]  不單止這樣
[00:11:39.700 --> 00:11:41.700]  我們在團契的環境裡面
[00:11:41.700 --> 00:11:44.100]  我們才能夠做到彼此相顧
[00:11:44.100 --> 00:11:46.500]  才能夠分擔重擔
[00:11:46.500 --> 00:11:50.700]  我們不單止在團契裡面
[00:11:50.700 --> 00:11:51.900]  可以分擔重擔
[00:11:51.900 --> 00:11:53.700]  其實在整個教會裡面
[00:11:53.700 --> 00:11:54.700]  很多侍奉裡面
[00:11:54.700 --> 00:11:55.700]  我們分擔重擔
[00:11:55.700 --> 00:11:57.500]  我很感恩我們有四堂崇拜
[00:11:57.500 --> 00:11:59.500]  加上中學生的五堂
[00:11:59.900 --> 00:12:01.300]  我們還有兒童的
[00:12:01.300 --> 00:12:02.700]  阿灣娜的侍奉
[00:12:02.700 --> 00:12:05.100]  但是我看到弟兄姊妹
[00:12:05.100 --> 00:12:06.700]  真的群贊群力
[00:12:06.700 --> 00:12:08.300]  一些是做招待
[00:12:08.300 --> 00:12:10.100]  一些是彈琴
[00:12:10.100 --> 00:12:12.300]  一些是做主席
[00:12:12.300 --> 00:12:13.900]  控音、投影
[00:12:13.900 --> 00:12:14.900]  很多事情
[00:12:14.900 --> 00:12:16.100]  其實幕後很多事情做
[00:12:16.100 --> 00:12:21.900]  這個就是我們彼此分擔一個美好的成果
[00:12:21.900 --> 00:12:28.100]  不單止我們在教會的團契的侍奉裡面
[00:12:28.100 --> 00:12:29.100]  我們分擔
[00:12:29.100 --> 00:12:30.500]  就算教會之間
[00:12:30.500 --> 00:12:31.700]  我們也有分擔
[00:12:31.700 --> 00:12:32.900]  過去那三年
[00:12:32.900 --> 00:12:34.900]  我在播道會的總會
[00:12:34.900 --> 00:12:37.900]  穆職部那裡侍奉
[00:12:37.900 --> 00:12:39.900]  很多其他教會的弟兄姊妹
[00:12:39.900 --> 00:12:41.900]  我也有機會認識他們
[00:12:41.900 --> 00:12:43.100]  我看到我們教會之間
[00:12:43.100 --> 00:12:47.300]  其實是有分擔重擔的機會
[00:12:47.300 --> 00:12:49.500]  你的牧師在那裡侍奉
[00:12:49.500 --> 00:12:50.700]  等於你
[00:12:50.700 --> 00:12:55.100]  其實也已經在其他的教會之間的關係上
[00:12:55.100 --> 00:12:55.900]  你也有份
[00:12:55.900 --> 00:12:57.900]  我們為這件事感恩
[00:12:58.700 --> 00:12:59.900]  第二件事
[00:12:59.900 --> 00:13:01.300]  本來要我們做的
[00:13:01.300 --> 00:13:03.300]  就是行善
[00:13:03.300 --> 00:13:06.100]  我們一至五節
[00:13:06.100 --> 00:13:08.700]  是講到分擔重擔
[00:13:08.700 --> 00:13:10.700]  六至十節講到行善
[00:13:10.700 --> 00:13:12.300]  行善就分為
[00:13:12.300 --> 00:13:16.300]  社會裡面行善和教會裡面行善
[00:13:16.300 --> 00:13:19.300]  第六章第十節說
[00:13:19.300 --> 00:13:22.500]  所以有機會就當向眾人行善
[00:13:22.500 --> 00:13:24.300]  所有的人行善
[00:13:24.300 --> 00:13:27.300]  向信徒一家的人更當如此
[00:13:27.300 --> 00:13:29.700]  我們怎樣去做善事呢?
[00:13:29.700 --> 00:13:35.300]  不知大家有沒有做過善事最近這幾天
[00:13:35.300 --> 00:13:37.300]  很多人覺得現在香港
[00:13:37.300 --> 00:13:41.300]  連想行善都不知道怎樣入手
[00:13:41.300 --> 00:13:46.300]  譬如我們香港政府就想將一億元
[00:13:46.300 --> 00:13:50.500]  給中國四川的政府來賑災
[00:13:50.500 --> 00:13:52.100]  但又有人反對
[00:13:52.100 --> 00:13:54.900]  怕他們被那些貪官拿走
[00:13:54.900 --> 00:13:58.300]  我們想去買支旗都不是那麼簡單
[00:13:58.300 --> 00:14:00.500]  兩年前很多機構賣旗
[00:14:00.500 --> 00:14:04.100]  香港政府就登電台廣告
[00:14:04.100 --> 00:14:05.300]  就說你們小心點
[00:14:05.300 --> 00:14:07.700]  因為香港政府沒有慈善法
[00:14:07.700 --> 00:14:11.700]  個個都可以開慈善公司
[00:14:11.700 --> 00:14:15.700]  Alistair 和我都可以兩個整間慈善公司出來賣旗
[00:14:15.700 --> 00:14:18.100]  那你要看清楚才好買
[00:14:18.100 --> 00:14:19.700]  嘩!那又要看清楚
[00:14:19.700 --> 00:14:22.700]  最近碼頭工人示威
[00:14:22.700 --> 00:14:26.300]  不知有沒有人邀請你去捐助他們
[00:14:26.300 --> 00:14:28.500]  你聽他們講好像有道理
[00:14:28.500 --> 00:14:31.500]  但你聽外伴說好像他又有道理
[00:14:31.500 --> 00:14:34.700]  究竟誰有道理多些呢?
[00:14:34.700 --> 00:14:37.900]  是不是覺得有時都不知何去何從
[00:14:37.900 --> 00:14:40.100]  所以我們做基督徒
[00:14:40.100 --> 00:14:41.700]  我們要很精靈
[00:14:41.700 --> 00:14:46.700]  我們要有獨立的思考、分析和判斷
[00:14:46.700 --> 00:14:49.700]  你就知道在什麼時候做什麼
[00:14:49.700 --> 00:14:50.900]  我們退後兩步
[00:14:50.900 --> 00:14:54.100]  我們看看香港社會整個大圖畫
[00:14:54.100 --> 00:14:56.900]  你會發現有一個更加基本的問題
[00:14:56.900 --> 00:15:00.300]  就是貧富懸殊越來越嚴重
[00:15:00.300 --> 00:15:01.700]  所有這些事情
[00:15:01.700 --> 00:15:04.900]  幾年前的高鐵示威
[00:15:04.900 --> 00:15:06.500]  反高鐵示威
[00:15:06.500 --> 00:15:08.700]  反地產霸權
[00:15:08.700 --> 00:15:10.500]  和現在的碼頭工人示威
[00:15:10.500 --> 00:15:14.100]  很多事情的基本不是一兩間公司的問題
[00:15:14.100 --> 00:15:22.100]  是整個香港社會的貧富懸殊日益嚴重
[00:15:22.100 --> 00:15:23.700]  由今個星期開始
[00:15:23.700 --> 00:15:28.100]  我們的最低工資就是加到30元一個小時
[00:15:28.100 --> 00:15:30.500]  一個工人做200個小時
[00:15:30.500 --> 00:15:32.100]  一個月賺到多少錢呢?
[00:15:32.100 --> 00:15:33.500]  一個月6000元
[00:15:33.500 --> 00:15:35.300]  如果你沒有公共房屋
[00:15:35.300 --> 00:15:39.300]  你在太古城租單位做2萬至3萬
[00:15:39.300 --> 00:15:42.300]  根本不可能生活
[00:15:42.300 --> 00:15:45.100]  不僅是基層的人受苦
[00:15:45.100 --> 00:15:47.700]  連專業人士也受到影響
[00:15:47.700 --> 00:15:50.700]  我看到我們教會有很多信徒是專業人士
[00:15:50.700 --> 00:15:52.300]  但是從早做到晚
[00:15:52.300 --> 00:15:54.100]  連父親姓什麼都忘記了
[00:15:54.100 --> 00:15:57.700]  最近有一個新名詞叫做窮中產
[00:15:57.700 --> 00:16:00.900]  窮中產好像是最近發生的
[00:16:00.900 --> 00:16:04.100]  可能你和我都在窮中產裡面
[00:16:04.100 --> 00:16:06.300]  我明明20年前是中產
[00:16:06.300 --> 00:16:07.900]  為什麼現在變成窮中產呢?
[00:16:07.900 --> 00:16:11.500]  就是因為現在的貧富日益懸殊
[00:16:11.500 --> 00:16:13.300]  不僅香港是這樣
[00:16:13.300 --> 00:16:14.500]  歐美也是
[00:16:14.500 --> 00:16:17.100]  我女兒在倫敦做投資銀行
[00:16:17.100 --> 00:16:18.300]  你不要以為她很行
[00:16:18.300 --> 00:16:22.500]  她晚上很晚下班回來還要在家裡煮飯吃
[00:16:22.500 --> 00:16:25.300]  因為倫敦去外面吃東西很貴
[00:16:25.300 --> 00:16:27.900]  也不容易找到餐館
[00:16:27.900 --> 00:16:31.900]  其實和我們現在的職稱一模一樣
[00:16:31.900 --> 00:16:34.300]  面對這樣的處境
[00:16:34.300 --> 00:16:38.500]  香港有一位教授最近寫了一篇文章
[00:16:38.500 --> 00:16:43.500]  他提到現在整個自由世界的貧富懸殊
[00:16:43.500 --> 00:16:53.100]  退步到了1920年代世界大蕭條之前的境況
[00:16:53.100 --> 00:17:00.900]  這離開了我們聖經上帝的標準很遠
[00:17:00.900 --> 00:17:05.500]  上帝的標準是一個社會應該行公義好憐憫
[00:17:05.500 --> 00:17:10.900]  我們香港社會其實真是有一段很遠的距離
[00:17:10.900 --> 00:17:13.300]  才能夠到達上帝的標準
[00:17:13.300 --> 00:17:15.500]  耶穌基督叫我們信徒
[00:17:15.500 --> 00:17:16.700]  我們跟隨祂的人
[00:17:16.700 --> 00:17:19.700]  在這個世界上造炎造光
[00:17:19.700 --> 00:17:23.100]  我們如何發揮正能量
[00:17:23.100 --> 00:17:25.900]  如何在這個黑暗荒謬的世界裡面
[00:17:25.900 --> 00:17:28.500]  我們可以明光照耀呢?
[00:17:28.500 --> 00:17:30.900]  我要給大家兩個提議
[00:17:30.900 --> 00:17:33.300]  這兩個提議能夠幫助你成為一個
[00:17:33.300 --> 00:17:36.300]  醒目又精靈的基督徒
[00:17:36.300 --> 00:17:43.500]  是要對社會的事有正確的分析和判斷
[00:17:43.500 --> 00:17:44.900]  如果有人問你
[00:17:44.900 --> 00:17:47.500]  我可不可以去佔領中環
[00:17:47.500 --> 00:17:49.300]  我可不可以做這樣做那樣
[00:17:49.300 --> 00:17:51.900]  如果你有正確的分析和判斷
[00:17:51.900 --> 00:17:54.300]  你就不會人云亦云
[00:17:54.300 --> 00:17:58.700]  你就會明白怎樣去做決定
[00:17:58.700 --> 00:18:01.900]  處變不驚 知道進退應對
[00:18:01.900 --> 00:18:04.500]  這兩個提議第一個
[00:18:04.500 --> 00:18:05.700]  就聽著
[00:18:05.700 --> 00:18:10.500]  第一個就不要看那麼多韓劇和八卦雜誌
[00:18:10.500 --> 00:18:12.900]  因為那些不能夠幫助到你
[00:18:12.900 --> 00:18:15.700]  提升你的判斷分析能力
[00:18:15.700 --> 00:18:20.900]  你應該去圖書館借一些有份量的刊物
[00:18:20.900 --> 00:18:25.900]  譬如《經濟學人報》
[00:18:25.900 --> 00:18:28.100]  這個是很有份量的刊物
[00:18:28.100 --> 00:18:30.500]  你看一下《世界近代史》
[00:18:30.500 --> 00:18:32.700]  你看一下《資治通鑒》
