
[00:00:00.000 --> 00:00:03.800]  今天我們的主題是「你看到什麼」
[00:03:43.800 --> 00:03:45.800]  但我們也會天亮了
[00:03:45.800 --> 00:03:47.600]  先喝個早茶
[00:03:47.600 --> 00:03:54.200]  有人試過凌晨起床去墳墓掃墓嗎?
[00:03:54.200 --> 00:03:56.800]  去撞什麼?
[00:03:56.800 --> 00:03:57.800]  但為什麼會這樣呢?
[00:03:57.800 --> 00:03:59.800]  一個很有趣的情景
[00:03:59.800 --> 00:04:05.800]  什麼驅使一個小女子當日一個人去呢?
[00:04:05.800 --> 00:04:09.200]  她去到見到石頭從墳墓挪開
[00:04:09.200 --> 00:04:10.200]  梁牧師說那個墳墓
[00:04:10.200 --> 00:04:11.800]  當時門口比較矮
[00:04:11.800 --> 00:04:13.400]  我們去了以色列也知道
[00:04:13.400 --> 00:04:16.200]  我們要蹲下進去
[00:04:16.200 --> 00:04:19.600]  她見到那個石頭挪開了
[00:04:19.600 --> 00:04:22.200]  不可能一個人挪開的
[00:04:22.200 --> 00:04:24.000]  她很奇怪
[00:04:24.000 --> 00:04:26.200]  天還黑的時候
[00:04:26.200 --> 00:04:29.600]  一大清早
[00:04:29.600 --> 00:04:30.200]  很有趣
[00:04:30.200 --> 00:04:33.800]  她去到我猜她屍體也想見耶穌
[00:04:33.800 --> 00:04:35.600]  如果你知道她是誰
[00:04:35.600 --> 00:04:37.200]  你很明白
[00:04:37.200 --> 00:04:38.400]  她是誰呢?
[00:04:38.400 --> 00:04:40.600]  她就是瑪麗亞
[00:04:40.600 --> 00:04:43.200]  聖經有幾個瑪麗亞
[00:04:43.200 --> 00:04:46.200]  很多個瑪麗亞
[00:04:46.200 --> 00:04:48.000]  耶穌的媽咪叫什麼?
[00:04:48.000 --> 00:04:49.800]  瑪麗亞
[00:04:49.800 --> 00:04:51.600]  很多個
[00:04:51.600 --> 00:04:53.400]  好像今天叫阿John
[00:04:53.400 --> 00:04:55.200]  我們也有兩個
[00:04:55.200 --> 00:04:56.400]  阿John
[00:04:56.400 --> 00:04:58.000]  誰是阿John?
[00:04:58.000 --> 00:04:59.600]  或者我們今天見阿英
[00:04:59.600 --> 00:05:00.600]  阿華仔
[00:05:00.600 --> 00:05:01.400]  阿強
[00:05:01.400 --> 00:05:03.000]  阿常
[00:05:03.000 --> 00:05:04.400]  很多
[00:05:04.400 --> 00:05:06.400]  你到街上說一堆
[00:05:06.400 --> 00:05:09.400]  也可能會擲中五個
[00:05:09.400 --> 00:05:11.200]  所以她有一個分佈說
[00:05:11.200 --> 00:05:14.000]  這個是誰?很重要
[00:05:14.000 --> 00:05:15.000]  我們說說Eric
[00:05:15.000 --> 00:05:16.600]  我們教會也有幾個
[00:05:16.600 --> 00:05:17.800]  我們要怎麼分呢?
[00:05:17.800 --> 00:05:20.000]  究竟是路加區的Eric
[00:05:20.000 --> 00:05:22.600]  還是約西亞區的Eric
[00:05:22.600 --> 00:05:24.000]  又或者
[00:05:24.000 --> 00:05:26.000]  說說Winnie
[00:05:26.000 --> 00:05:27.200]  究竟是路加區的Winnie
[00:05:27.200 --> 00:05:29.000]  還是我老婆的Winnie
[00:05:29.000 --> 00:05:32.200]  路加區還是約西亞區
[00:05:32.200 --> 00:05:33.800]  有時分阿華仔
[00:05:33.800 --> 00:05:35.000]  究竟誰是阿華仔?
[00:05:35.000 --> 00:05:36.400]  認識那麼多人
[00:05:36.400 --> 00:05:38.200]  那個讀納沙的阿華仔
[00:05:38.200 --> 00:05:41.200]  還是澳洲回來的John
[00:05:41.200 --> 00:05:42.600]  阿華仔的John
[00:05:42.600 --> 00:05:43.600]  分辨開
[00:05:43.600 --> 00:05:45.200]  原來我發現我的區
[00:05:45.200 --> 00:05:48.200]  也有兩個中文名字
[00:05:48.200 --> 00:05:50.400]  是完全一樣的組員
[00:05:50.400 --> 00:05:51.600]  完全一樣
[00:05:51.600 --> 00:05:52.600]  怎麼分呢?
[00:05:52.600 --> 00:05:54.000]  莫大拉瑪利亞
[00:05:54.000 --> 00:05:55.600]  為什麼這麼重要?
[00:05:55.600 --> 00:05:58.800]  為什麼她和耶穌的關係這麼近呢?
[00:05:58.800 --> 00:06:00.400]  是因為如果你知道
[00:06:00.400 --> 00:06:03.800]  莫大拉瑪利亞是一個地方
[00:06:03.800 --> 00:06:06.200]  當時耶穌去找她
[00:06:06.200 --> 00:06:12.000]  她是被囚禁在七隻鬼當中
[00:06:12.000 --> 00:06:13.800]  如果今天在心理學看
[00:06:13.800 --> 00:06:15.200]  她是瘋癲了
[00:06:15.200 --> 00:06:18.400]  是一個瘋子
[00:06:18.400 --> 00:06:19.400]  沒有人和她玩
[00:06:19.400 --> 00:06:20.200]  沒有人和她聊天
[00:06:20.200 --> 00:06:22.800]  但是耶穌去拯救了她
[00:06:22.800 --> 00:06:24.800]  所以她和耶穌的感情
[00:06:24.800 --> 00:06:25.600]  你明白
[00:06:25.600 --> 00:06:30.000]  她的拯救已經救了她的人
[00:06:30.000 --> 00:06:33.000]  並且她和耶穌釘十字架
[00:06:33.000 --> 00:06:37.600]  每一幕她和耶穌的母親
[00:06:37.600 --> 00:06:39.600]  和另一個
[00:06:39.600 --> 00:06:40.800]  也是叫瑪利亞
[00:06:40.800 --> 00:06:42.400]  如果你看回就知道了
[00:06:42.400 --> 00:06:45.400]  勒羅拜的妻子瑪利亞
[00:06:45.400 --> 00:06:49.000]  全程看著耶穌釘十字架
[00:06:49.000 --> 00:06:50.800]  很痛的
[00:06:50.800 --> 00:06:54.800]  你的大恩人看著她死
[00:06:54.800 --> 00:06:58.000]  所以第二天早上她忍不住了
[00:06:58.000 --> 00:07:00.200]  她要找她
[00:07:00.200 --> 00:07:05.400]  今天的主角就是莫大拉瑪利亞
[00:07:05.400 --> 00:07:07.800]  她去到
[00:07:07.800 --> 00:07:11.000]  見到石頭羅開了
[00:07:11.000 --> 00:07:15.400]  她見到裏面在想的景象
[00:07:15.400 --> 00:07:17.200]  和她一直在去
[00:07:17.200 --> 00:07:19.400]  你想想她一定睡不著
[00:07:19.400 --> 00:07:22.200]  在安息日之後
[00:07:22.200 --> 00:07:23.000]  一早去
[00:07:23.000 --> 00:07:24.400]  她想了很多事情
[00:07:24.400 --> 00:07:26.000]  去到為她哭
[00:07:26.000 --> 00:07:29.000]  去到幫她敷好藥物
[00:07:29.000 --> 00:07:30.600]  因為包裹著
[00:07:30.600 --> 00:07:31.800]  梁牧師有說
[00:07:31.800 --> 00:07:36.200]  但是去到和她想的情景很不同
[00:07:36.200 --> 00:07:37.200]  也很有趣
[00:07:37.200 --> 00:07:39.200]  有一個細節
[00:07:39.200 --> 00:07:40.800]  就是這個墳墓
[00:07:40.800 --> 00:07:42.400]  上星期梁牧師說得很清楚
[00:07:42.400 --> 00:07:46.600]  墳墓當時其實是一家人睡的
[00:07:46.600 --> 00:07:49.800]  但是聖經給我們一個很細的細節
[00:07:49.800 --> 00:07:52.800]  在楊方十九章四十一節
[00:07:52.800 --> 00:07:56.200]  也是那個有錢人藏起了名字
[00:07:56.200 --> 00:07:57.200]  梁牧師教我們
[00:07:57.200 --> 00:07:59.600]  我們要告訴別人我們是門徒
[00:07:59.600 --> 00:08:01.000]  那裏說了這件事
[00:08:01.000 --> 00:08:01.600]  我們一起讀
[00:08:01.600 --> 00:08:03.000]  十九章四十一節
[00:08:03.000 --> 00:08:04.000]  一二三
[00:08:04.000 --> 00:08:07.600]  在耶穌釘十字架的地方有一個原址
[00:08:07.600 --> 00:08:12.800]  原址裏有一個新墳墓
[00:08:12.800 --> 00:08:14.600]  這個墳墓是什麼?
[00:08:14.600 --> 00:08:16.200]  新的
[00:08:16.200 --> 00:08:17.200]  新的即是什麼?
[00:08:17.200 --> 00:08:19.400]  從來沒有碰過人
[00:08:19.400 --> 00:08:20.200]  其實是多餘的
[00:08:20.200 --> 00:08:21.800]  新的即是沒有
[00:08:21.800 --> 00:08:23.400]  她為什麼說兩次?
[00:08:23.400 --> 00:08:27.000]  她因為要告訴你們是新的
[00:08:27.000 --> 00:08:29.200]  墳墓裏面發生的一切
[00:08:29.200 --> 00:08:31.200]  只有一個可能就是耶穌
[00:08:31.200 --> 00:08:32.600]  沒有人藏在那裏
[00:08:32.600 --> 00:08:33.800]  也不是耶穌的家人
[00:08:33.800 --> 00:08:35.000]  也不是約瑟的家人
[00:08:35.000 --> 00:08:35.800]  沒有
[00:08:35.800 --> 00:08:38.000]  是祂的
[00:08:38.000 --> 00:08:43.800]  這件事對莫大拉瑪利亞很清楚
[00:08:43.800 --> 00:08:46.200]  因為她一直看著整件事
[00:08:46.200 --> 00:08:48.000]  她也知道在上星期
[00:08:48.000 --> 00:08:49.600]  梁牧師說得很清楚
[00:08:49.600 --> 00:08:52.200]  在二十章
[00:08:52.200 --> 00:08:56.400]  她看到那個細麻布
[00:08:56.400 --> 00:08:57.000]  沒有了
[00:08:57.000 --> 00:09:00.000]  於是她跑去找門徒
[00:09:00.000 --> 00:09:02.200]  不知道當時門徒醒了沒有
[00:09:02.200 --> 00:09:02.800]  很害怕
[00:09:02.800 --> 00:09:05.000]  在家裏躲起來
[00:09:05.000 --> 00:09:09.000]  於是兩個門徒去了之後
[00:09:09.000 --> 00:09:10.800]  進了一個叫約翰
[00:09:10.800 --> 00:09:12.000]  一個叫彼得
[00:09:12.000 --> 00:09:14.000]  看完之後就走了
[00:09:14.000 --> 00:09:15.000]  正常
[00:09:15.000 --> 00:09:16.600]  你找也找不到
[00:09:16.600 --> 00:09:17.600]  就走了
[00:09:17.600 --> 00:09:18.800]  不過很奇怪
[00:09:18.800 --> 00:09:21.200]  今天我將會見到三件事
[00:09:21.200 --> 00:09:24.400]  在莫大拉瑪利亞身上我們學到
[00:09:24.400 --> 00:09:25.800]  第一件事
[00:09:25.800 --> 00:09:27.200]  是什麼呢?
[00:09:27.200 --> 00:09:28.400]  進去了
[00:09:28.400 --> 00:09:30.200]  和教友說三件事
[00:09:30.200 --> 00:09:32.800]  三件事
[00:09:32.800 --> 00:09:34.400]  第一件事
[00:09:34.400 --> 00:09:37.200]  十一、十二、十三、十四節
[00:09:37.200 --> 00:09:38.400]  我們一起讀一讀
[00:09:38.400 --> 00:09:39.600]  一、二、三
[00:09:39.600 --> 00:09:43.000]  瑪利亞卻站在墳墓外面哭
[00:09:56.800 --> 00:10:00.800]  (天子對家說:古人你為何摸我?
[00:10:00.800 --> 00:10:04.400]  家說:因為有人撻我住墓了去
[00:10:04.400 --> 00:10:07.000]  我不知道放在那裡
[00:10:07.000 --> 00:10:10.000]  說了的話就算過新年
[00:10:10.000 --> 00:10:12.600]  問見耶穌站在那裡
[00:10:12.600 --> 00:10:15.800]  卻不知道是耶穌)
[00:10:15.800 --> 00:10:17.400]  十一節很有趣
[00:10:17.400 --> 00:10:19.400]  剛才我們讀第十節的兩個門徒
[00:10:19.400 --> 00:10:21.400]  回去了
[00:10:21.400 --> 00:10:24.000]  但他不走
[00:10:24.000 --> 00:10:28.600]  為什麼他不走?
[00:10:28.600 --> 00:10:30.600]  他不僅不走
[00:10:30.600 --> 00:10:32.000]  他在門口
[00:10:32.000 --> 00:10:33.800]  在墳墓外面
[00:10:33.800 --> 00:10:35.400]  頭低低
[00:10:35.400 --> 00:10:37.200]  眼濕濕
[00:10:37.200 --> 00:10:38.200]  在哭
[00:10:38.200 --> 00:10:39.800]  他捨不得
[00:10:39.800 --> 00:10:41.000]  我不知道你有沒有試過
[00:10:41.000 --> 00:10:41.800]  有些情景
[00:10:41.800 --> 00:10:43.600]  有些事你知道沒有了
[00:10:43.600 --> 00:10:44.600]  你捨不得他沒有
[00:10:44.600 --> 00:10:46.600]  你接受不了
[00:10:46.600 --> 00:10:48.800]  你就拿著那個沒有了的東西
[00:10:48.800 --> 00:10:52.400]  你都想和他在一起
[00:10:52.400 --> 00:10:54.800]  甚至這個沒有的東西不見了
[00:10:54.800 --> 00:10:55.600]  已經沒有了
[00:10:55.600 --> 00:10:56.600]  已經死了
[00:10:56.600 --> 00:10:58.400]  都不見了
[00:10:58.400 --> 00:11:00.600]  在整個十一到十四節
[00:11:00.600 --> 00:11:02.600]  描述著幾個形態
[00:11:02.600 --> 00:11:04.200]  哭 低頭
[00:11:04.200 --> 00:11:06.200]  不知道 轉身
[00:11:06.200 --> 00:11:08.400]  很慌張的樣子
[00:11:08.400 --> 00:11:09.600]  很迷失
[00:11:09.600 --> 00:11:13.800]  耶穌死了已經很迷失
[00:11:13.800 --> 00:11:15.600]  更迷失
[00:11:15.600 --> 00:11:17.400]  慌張 崩潰
[00:11:17.400 --> 00:11:18.400]  我經常想
[00:11:18.400 --> 00:11:23.600]  上年當我去中東黎巴嫩去短孫的時候
[00:11:23.600 --> 00:11:25.800]  那個孫教士經常被人趕出境
[00:11:25.800 --> 00:11:26.600]  大家都知道
[00:11:26.600 --> 00:11:28.400]  我經常想如果我去到那一天
[00:11:28.400 --> 00:11:30.200]  他剛剛被人趕出境
[00:11:30.200 --> 00:11:34.400]  我就開始明白多一點瑪利亞的心情
[00:11:34.400 --> 00:11:35.800]  我去到和你服侍
[00:11:35.800 --> 00:11:37.000]  你都走了
[00:11:37.000 --> 00:11:39.000]  我又不懂得說
[00:11:39.000 --> 00:11:40.800]  他怎樣呢?
[00:11:40.800 --> 00:11:41.800]  他不走
[00:11:41.800 --> 00:11:44.600]  你明白嗎?他不走
[00:11:44.600 --> 00:11:45.600]  他不走
[00:11:45.600 --> 00:11:48.600]  於是有件事發生
[00:11:48.600 --> 00:11:50.800]  就是開始上帝憐憫
[00:11:50.800 --> 00:11:53.600]  去叫兩個天使出現
[00:11:53.600 --> 00:11:54.200]  你明白嗎?
[00:11:54.200 --> 00:11:55.400]  兩個天使本身
[00:11:55.400 --> 00:11:57.800]  他走了就沒有了
[00:11:57.800 --> 00:11:58.600]  是不是?
[00:11:58.600 --> 00:12:00.200]  很有趣
[00:12:00.200 --> 00:12:01.200]  我不知道你有沒有試過
[00:12:01.200 --> 00:12:02.800]  不見一些很重要的東西
[00:12:02.800 --> 00:12:03.800]  有些很重要的文件
[00:12:03.800 --> 00:12:05.400]  以前我們有些東西可以不見
[00:12:05.400 --> 00:12:07.400]  叫傳接寶
[00:12:07.400 --> 00:12:08.600]  以前沒有電話
[00:12:08.600 --> 00:12:09.600]  沒有網上
[00:12:09.600 --> 00:12:10.400]  沒有網上交易
[00:12:10.400 --> 00:12:12.400]  沒有傳接寶很大件事
[00:12:12.400 --> 00:12:13.600]  我記得二十多年前
[00:12:13.600 --> 00:12:15.400]  我老婆不見了傳接寶
[00:12:15.400 --> 00:12:17.000]  在家周圍找
[00:12:17.000 --> 00:12:18.000]  周圍轉
[00:12:18.000 --> 00:12:19.000]  瑪利亞周圍轉
[00:12:19.000 --> 00:12:20.400]  不斷轉
[00:12:20.400 --> 00:12:22.800]  他只想找那件事
[00:12:22.800 --> 00:12:24.800]  因為那件事對他很重要
[00:12:24.800 --> 00:12:27.200]  我最近和莎莎在這裡聊天
[00:12:27.200 --> 00:12:27.800]  她說
[00:12:27.800 --> 00:12:29.400]  現在莎莎在家裡經常找什麼?
[00:12:29.400 --> 00:12:32.600]  找節節玩的玩具
[00:12:32.600 --> 00:12:33.800]  不見了
[00:12:33.800 --> 00:12:36.600]  不見了的積木要找回來玩
[00:12:36.600 --> 00:12:38.200]  周圍轉
[00:12:38.200 --> 00:12:40.200]  看看沙發底
[00:12:40.200 --> 00:12:42.200]  看看可能放了廁所的沖涼缸
[00:12:42.200 --> 00:12:44.200]  你真的不知道
[00:12:44.200 --> 00:12:45.600]  很有趣
[00:12:45.600 --> 00:12:48.600]  瑪利亞想找什麼?
[00:12:48.600 --> 00:12:51.800]  找一條屍體
[00:12:51.800 --> 00:12:54.000]  所以當天使來到
[00:12:54.000 --> 00:12:55.800]  和她聊天
[00:12:55.800 --> 00:12:57.000]  其實天使來做什麼?
[00:12:57.000 --> 00:12:58.000]  想幫她
[00:12:58.000 --> 00:12:59.000]  想告訴她
[00:12:59.000 --> 00:13:00.400]  她問了一個問題
[00:13:00.400 --> 00:13:01.000]  她就說
[00:13:01.000 --> 00:13:05.000]  夫人你為什麼哭?
[00:13:05.000 --> 00:13:05.800]  但是沒有
[00:13:05.800 --> 00:13:07.400]  第一樣我們值得學
[00:13:07.400 --> 00:13:09.800]  我們不要只是在我們人生的低谷中
[00:13:09.800 --> 00:13:11.600]  看著一些絕望的東西
[00:13:11.600 --> 00:13:12.800]  沒有了
[00:13:12.800 --> 00:13:14.600]  已經走了
[00:13:14.600 --> 00:13:16.600]  你要看的
[00:13:16.600 --> 00:13:18.600]  就是看究竟中間
[00:13:18.600 --> 00:13:21.000]  有什麼提示
[00:13:21.000 --> 00:13:24.200]  有什麼記號
[00:13:24.200 --> 00:13:27.600]  上帝今天差遣天使來到
[00:13:27.600 --> 00:13:31.000]  成為她一個很重要的記號
[00:13:31.000 --> 00:13:36.200]  讓她不看著一些不應該看的東西
[00:13:36.200 --> 00:13:37.600]  前兩天我出門
[00:13:37.600 --> 00:13:39.000]  也要出門
[00:13:39.000 --> 00:13:41.000]  雖然盡量少出門
[00:13:41.000 --> 00:13:42.800]  今天去按錢
[00:13:42.800 --> 00:13:44.600]  銀包經常沒錢
[00:13:44.600 --> 00:13:46.400]  和Joe不同
[00:13:46.400 --> 00:13:48.200]  Joe經常有很多錢
[00:13:48.200 --> 00:13:50.000]  按錢
[00:13:50.000 --> 00:13:51.600]  按錢
[00:13:51.600 --> 00:13:53.200]  就有兩條隊
[00:13:53.200 --> 00:13:54.600]  一架ATM機
[00:13:54.600 --> 00:13:56.200]  另一架ATM
[00:13:56.200 --> 00:13:57.400]  就排隊
[00:13:57.400 --> 00:13:58.800]  我不知道大家是不是一看到排隊
[00:13:58.800 --> 00:14:01.000]  當然是哪條短哪條
[00:14:01.000 --> 00:14:02.200]  但是你以為短
[00:14:02.200 --> 00:14:03.200]  可能短一條不行
[00:14:03.200 --> 00:14:04.400]  因為前面又過數
[00:14:04.400 --> 00:14:05.000]  又拿錢
[00:14:05.000 --> 00:14:06.600]  然後又分一張卡給他
[00:14:06.600 --> 00:14:08.800]  如是者我就在那條隊
[00:14:08.800 --> 00:14:11.400]  旁邊有一個人按錢
[00:14:11.400 --> 00:14:13.200]  我看到他很趕
[00:14:13.200 --> 00:14:14.000]  很趕
[00:14:14.000 --> 00:14:15.000]  趕一趕
[00:14:15.000 --> 00:14:16.600]  接著到我按
[00:14:16.600 --> 00:14:17.400]  誰知道我按一按
[00:14:17.400 --> 00:14:19.200]  突然間聽到
[00:14:19.200 --> 00:14:21.000]  旁邊一架ATM機
[00:14:21.000 --> 00:14:21.800]  有聲音出來
[00:14:21.800 --> 00:14:24.200]  嘟嘟嘟嘟嘟嘟
[00:14:24.200 --> 00:14:25.600]  知道什麼事嗎
[00:14:25.600 --> 00:14:27.000]  有沒有人試過
[00:14:27.000 --> 00:14:28.800]  沒有拿錢
[00:14:28.800 --> 00:14:29.800]  嘟了一下
[00:14:29.800 --> 00:14:30.800]  什麼來的
[00:14:30.800 --> 00:14:31.800]  我到處看
[00:14:31.800 --> 00:14:33.200]  原來在那裡
[00:14:33.200 --> 00:14:35.000]  真的有錢在那裡
[00:14:35.000 --> 00:14:37.400]  你知道我第一個反應是什麼嗎
[00:14:37.400 --> 00:14:38.800]  馬上退開
[00:14:38.800 --> 00:14:40.000]  你不要碰
[00:14:40.000 --> 00:14:41.600]  一碰就犯法
[00:14:41.600 --> 00:14:43.600]  接著我馬上看那人
[00:14:43.600 --> 00:14:44.800]  走了
[00:14:44.800 --> 00:14:46.800]  那個人肥肥大大
[00:14:46.800 --> 00:14:48.000]  為什麼我會知道他
[00:14:48.000 --> 00:14:49.800]  因為我看我的隊伍快
[00:14:49.800 --> 00:14:50.600]  他的隊伍快
[00:14:50.600 --> 00:14:51.600]  經常看
[00:14:51.600 --> 00:14:52.400]  當然我快一點
[00:14:52.400 --> 00:14:53.400]  不是他快一點
[00:14:53.400 --> 00:14:54.400]  但是他走了
[00:14:54.400 --> 00:14:55.200]  那又怎樣
[00:14:55.200 --> 00:14:57.400]  排在後面的那個怎樣
[00:14:57.400 --> 00:14:59.000]  馬上退
[00:14:59.000 --> 00:15:00.200]  很害怕
[00:15:00.200 --> 00:15:02.200]  原來那些錢是有人害怕拿的
[00:15:02.200 --> 00:15:03.400]  我現在第一次見
[00:15:03.400 --> 00:15:05.000]  然後嘟了很久
[00:15:05.000 --> 00:15:05.800]  接著怎樣
[00:15:05.800 --> 00:15:08.000]  進去了
[00:15:08.000 --> 00:15:09.400]  接著我出門
[00:15:09.400 --> 00:15:11.800]  見到那個肥哥哥就回來了
[00:15:11.800 --> 00:15:14.200]  錢又沒有了
[00:15:14.200 --> 00:15:17.600]  為什麼他沒有拿錢
[00:15:17.600 --> 00:15:19.800]  因為他聽不到提示
[00:15:19.800 --> 00:15:21.200]  他聽不到重要的東西
[00:15:21.200 --> 00:15:23.400]  他只是專注要走
[00:15:23.400 --> 00:15:25.800]  我不知道他忙什麼急什麼
[00:15:25.800 --> 00:15:27.200]  看電視節目是
[00:15:27.200 --> 00:15:28.400]  在我們人生裡面
[00:15:28.400 --> 00:15:29.800]  我們要專注的東西
[00:15:29.800 --> 00:15:31.800]  有時候要很小心
[00:15:31.800 --> 00:15:33.000]  看的是什麼
[00:15:33.000 --> 00:15:34.200]  就好像近來
[00:15:34.200 --> 00:15:36.600]  上年到現在作為教會
[00:15:36.600 --> 00:15:37.800]  一直帶領教會
[00:15:37.800 --> 00:15:39.600]  我都很擔心
[00:15:39.600 --> 00:15:40.800]  無論社會的運動
[00:15:40.800 --> 00:15:42.000]  無論疫情
[00:15:42.000 --> 00:15:43.800]  教會是怎麼走的
[00:15:43.800 --> 00:15:46.000]  能不能走下去
