
[00:00:00.000 --> 00:00:03.440]  我們基督徒當我們是信主
[00:06:44.300 --> 00:06:47.300]  我們是在跟這個惡魔增賤
[00:06:47.300 --> 00:06:49.300]  神是眾善的源頭
[00:06:49.300 --> 00:06:51.300]  如果我們屬於神
[00:06:51.300 --> 00:06:53.300]  是天國的兒女
[00:06:53.300 --> 00:06:55.300]  我們就是在跟這個惡魔增賤
[00:06:55.300 --> 00:07:00.300]  這個世界充滿著很多很多的不安
[00:07:00.300 --> 00:07:01.300]  痛苦
[00:07:01.300 --> 00:07:04.300]  充滿著很多的罪惡
[00:07:04.300 --> 00:07:06.300]  敵黨神的假道
[00:07:06.300 --> 00:07:08.300]  今天我們是在面對著
[00:07:08.300 --> 00:07:10.300]  所以你和我是一個身份
[00:07:10.300 --> 00:07:12.300]  我們要為著神
[00:07:12.300 --> 00:07:14.300]  站在真理那邊
[00:07:14.300 --> 00:07:15.300]  為著神
[00:07:15.300 --> 00:07:17.300]  在這個黑暗的世代裏面
[00:07:17.300 --> 00:07:20.300]  去為他增賤
[00:07:20.300 --> 00:07:23.300]  讓這些善能夠勝過惡
[00:07:23.300 --> 00:07:26.300]  不被惡所勝
[00:07:26.300 --> 00:07:29.300]  我們今天其實都是在這個世界裏面
[00:07:29.300 --> 00:07:31.300]  受了這個不完整的世界
[00:07:31.300 --> 00:07:34.300]  在罪惡的世界裏面所受的痛苦
[00:07:34.300 --> 00:07:36.300]  我們會見到
[00:07:36.300 --> 00:07:39.300]  不只是非基督徒
[00:07:39.300 --> 00:07:40.300]  這個世界上的人
[00:07:40.300 --> 00:07:41.300]  基督徒
[00:07:41.300 --> 00:07:44.300]  我們今天仍然都面對著我們心靈的掙扎
[00:07:44.300 --> 00:07:46.300]  我們疾病的纏繞
[00:07:46.300 --> 00:07:49.300]  我們在環境上給我們的困難
[00:07:49.300 --> 00:07:55.300]  可能是一些來自我們認識的人
[00:07:55.300 --> 00:07:57.300]  可能是來自一些我們不認識的人
[00:07:57.300 --> 00:07:59.300]  因為這個世界充滿著罪惡
[00:07:59.300 --> 00:08:02.300]  所以有時候我們在這個當中受害
[00:08:02.300 --> 00:08:03.300]  耶穌講得很清楚
[00:08:03.300 --> 00:08:06.300]  祂說你們在這個世上有什麼話
[00:08:06.300 --> 00:08:09.300]  有苦難
[00:08:09.300 --> 00:08:10.300]  是真的
[00:08:10.300 --> 00:08:13.300]  我們今天可能都是在座當中的弟兄姊妹
[00:08:13.300 --> 00:08:16.300]  可能你們正在面對著不同的掙扎
[00:08:16.300 --> 00:08:18.300]  正在面對著不同的爭戰
[00:08:18.300 --> 00:08:20.300]  可能是你的身體
[00:08:20.300 --> 00:08:21.300]  可能是你的工作
[00:08:21.300 --> 00:08:22.300]  可能是你的家庭
[00:08:22.300 --> 00:08:23.300]  你的際遇
[00:08:23.300 --> 00:08:26.300]  你的經濟
[00:08:26.300 --> 00:08:28.300]  或者是跟人的關係
[00:08:28.300 --> 00:08:29.300]  跟家人
[00:08:29.300 --> 00:08:32.300]  跟朋友
[00:08:32.300 --> 00:08:34.300]  在這個苦難的世代當中
[00:08:34.300 --> 00:08:35.300]  我們見到
[00:08:35.300 --> 00:08:41.300]  其實我們每一天都好像在打仗一樣
[00:08:41.300 --> 00:08:44.300]  我們又知道原來還有一個大的敵人
[00:08:44.300 --> 00:08:45.300]  你知道嗎
[00:08:45.300 --> 00:08:47.300]  在聖經裏面講到
[00:08:47.300 --> 00:08:50.300]  我們除了魔鬼之外
[00:08:50.300 --> 00:08:52.300]  在加拿大書裏講到
[00:08:52.300 --> 00:08:54.300]  當我們有了神的靈
[00:08:54.300 --> 00:08:55.300]  聖靈
[00:08:55.300 --> 00:08:58.300]  我們成為基督徒之後
[00:08:58.300 --> 00:09:01.300]  以前不是很覺得的
[00:09:01.300 --> 00:09:05.300]  現在特別去感受到
[00:09:05.300 --> 00:09:09.300]  這個就是聖靈跟一件事在打仗
[00:09:09.300 --> 00:09:12.300]  跟誰打仗
[00:09:12.300 --> 00:09:16.300]  不是魔鬼
[00:09:16.300 --> 00:09:18.300]  原來最大的敵人
[00:09:18.300 --> 00:09:20.300]  有時候是誰
[00:09:20.300 --> 00:09:22.300]  就是我們自己
[00:09:22.300 --> 00:09:24.300]  我們很多時候
[00:09:24.300 --> 00:09:27.300]  我們的情慾
[00:09:27.300 --> 00:09:31.300]  我們的自我的敗壞
[00:09:31.300 --> 00:09:33.300]  我們的肉體
[00:09:33.300 --> 00:09:35.300]  原來告訴我們
[00:09:35.300 --> 00:09:37.300]  我們今天有了聖靈
[00:09:37.300 --> 00:09:39.300]  我們以前就
[00:09:39.300 --> 00:09:42.300]  肉體怎麼說怎麼說
[00:09:42.300 --> 00:09:44.300]  順從他犯罪
[00:09:44.300 --> 00:09:45.300]  順從他放縱
[00:09:45.300 --> 00:09:46.300]  好像沒有什麼鬥爭一樣
[00:09:46.300 --> 00:09:48.300]  當我們有了聖靈
[00:09:48.300 --> 00:09:49.300]  你願意追求
[00:09:49.300 --> 00:09:52.300]  聖靈提醒我們幫助我們
[00:09:52.300 --> 00:09:55.300]  我們原來一聖靈跟這個情慾
[00:09:55.300 --> 00:09:56.300]  彼此相爭
[00:09:56.300 --> 00:09:57.300]  在打仗
[00:09:57.300 --> 00:09:59.300]  有沒有感覺到
[00:09:59.300 --> 00:10:00.300]  有沒有感覺到
[00:10:00.300 --> 00:10:03.300]  我們跟我們的自己經常爭戰
[00:10:03.300 --> 00:10:07.300]  有沒有
[00:10:07.300 --> 00:10:09.300]  我們的自私
[00:10:09.300 --> 00:10:11.300]  我們的自傲
[00:10:11.300 --> 00:10:13.300]  我們的自卑
[00:10:13.300 --> 00:10:15.300]  自大
[00:10:15.300 --> 00:10:17.300]  自憐
[00:10:17.300 --> 00:10:20.300]  自疑
[00:10:20.300 --> 00:10:22.300]  我們自我放縱
[00:10:22.300 --> 00:10:25.300]  我們裏面明明知道
[00:10:25.300 --> 00:10:27.300]  是神想我們這樣的
[00:10:27.300 --> 00:10:31.300]  偏偏我們又很掙扎不去做
[00:10:31.300 --> 00:10:33.300]  有時候會輸
[00:10:33.300 --> 00:10:34.300]  有時候會贏
[00:10:34.300 --> 00:10:36.300]  大家都在打仗
[00:10:36.300 --> 00:10:38.300]  所以我們感謝主
[00:10:38.300 --> 00:10:43.300]  我們知道真的原來當我們警醒了解
[00:10:43.300 --> 00:10:45.300]  我們是一個天國的士兵
[00:10:45.300 --> 00:10:48.300]  是對於我們作為天國的子民
[00:10:48.300 --> 00:10:50.300]  作為天國的大使
[00:10:50.300 --> 00:10:54.300]  非常重要的一個認識和身份
[00:10:54.300 --> 00:10:56.300]  如果我們蒙茶茶這樣
[00:10:56.300 --> 00:10:57.300]  一天過一天
[00:10:57.300 --> 00:10:59.300]  不知道在打仗
[00:10:59.300 --> 00:11:02.300]  沒有想過要做一個得勝的基督徒
[00:11:02.300 --> 00:11:06.300]  那我們就輸定了
[00:11:06.300 --> 00:11:08.300]  所以我們要做一個得勝的基督徒
[00:11:08.300 --> 00:11:09.300]  得勝
[00:11:09.300 --> 00:11:10.300]  得勝的是誰
[00:11:10.300 --> 00:11:12.300]  得勝魔鬼
[00:11:12.300 --> 00:11:13.300]  得勝的是誰
[00:11:13.300 --> 00:11:17.300]  得勝的是我們自己
[00:11:17.300 --> 00:11:24.300]  真是求主
[00:11:24.300 --> 00:11:25.300]  打仗通常都有些歌的
[00:11:25.300 --> 00:11:30.300]  振奮一下精神
[00:11:30.300 --> 00:11:31.300]  當主席報告的時候
[00:11:31.300 --> 00:11:33.300]  提醒大家關手機的時候
[00:11:33.300 --> 00:11:35.300]  你真的要聽聽他講
[00:11:35.300 --> 00:11:37.300]  不是他有說你有理
[00:11:37.300 --> 00:11:39.300]  原來這跟我有關
[00:11:39.300 --> 00:11:41.300]  我們有時都是這樣
[00:11:41.300 --> 00:11:43.300]  牧師有牧師講
[00:11:43.300 --> 00:11:44.300]  你有理
[00:11:44.300 --> 00:11:46.300]  不關我的事
[00:11:46.300 --> 00:11:48.300]  所以我們是誰
[00:11:48.300 --> 00:11:50.300]  我們是天國的什麼
[00:11:50.300 --> 00:11:51.300]  我們是士兵
[00:11:51.300 --> 00:11:53.300]  關不關你事
[00:11:53.300 --> 00:11:55.300]  香港的蘇永智牧師
[00:11:55.300 --> 00:11:57.300]  有沒有聽過他的名字
[00:11:57.300 --> 00:11:58.300]  他曾經說
[00:11:58.300 --> 00:12:03.300]  原來今天我們每個基督徒都在打仗
[00:12:03.300 --> 00:12:06.300]  如果你不知道這個事實
[00:12:06.300 --> 00:12:08.300]  唯有兩個可能
[00:12:08.300 --> 00:12:10.300]  一是魔鬼已經投降了
[00:12:10.300 --> 00:12:14.300]  他已經再沒有任何工作了
[00:12:14.300 --> 00:12:17.300]  我們知道魔鬼輸了
[00:12:17.300 --> 00:12:19.300]  其實在耶穌基督復活的時候
[00:12:19.300 --> 00:12:20.300]  他已經得勝了
[00:12:20.300 --> 00:12:23.300]  不過他還沒有投降
[00:12:23.300 --> 00:12:27.300]  他還是有很多剩餘的工作
[00:12:27.300 --> 00:12:29.300]  在啟示錄我們知道
[00:12:29.300 --> 00:12:30.300]  在末世的時候
[00:12:30.300 --> 00:12:32.300]  其實魔鬼的工作更厲害
[00:12:32.300 --> 00:12:38.300]  他要拼命垂死掙扎
[00:12:38.300 --> 00:12:40.300]  如果我們不知道打仗
[00:12:40.300 --> 00:12:41.300]  要麼魔鬼投降
[00:12:41.300 --> 00:12:42.300]  是不是呢
[00:12:42.300 --> 00:12:43.300]  不可能
[00:12:43.300 --> 00:12:44.300]  魔鬼還沒有投降
[00:12:44.300 --> 00:12:45.300]  要不是看到這個世界
[00:12:45.300 --> 00:12:46.300]  這麼多邪靈的工作
[00:12:46.300 --> 00:12:49.300]  這麼多罪惡的事情發生
[00:12:49.300 --> 00:12:51.300]  魔鬼還沒有投降
[00:12:51.300 --> 00:12:52.300]  直到什麼時候呢
[00:12:52.300 --> 00:12:53.300]  直到神修復他那天
[00:12:53.300 --> 00:12:57.300]  神已經定義了
[00:12:57.300 --> 00:12:59.300]  一個可能是什麼呢
[00:12:59.300 --> 00:13:02.300]  一個可能就是我們投降了
[00:13:02.300 --> 00:13:03.300]  我們投降了就不能打了
[00:13:03.300 --> 00:13:04.300]  不用打了
[00:13:04.300 --> 00:13:09.300]  投降了
[00:13:09.300 --> 00:13:10.300]  投降了沒有
[00:13:10.300 --> 00:13:11.300]  請問你投降了沒有
[00:13:11.300 --> 00:13:15.300]  有沒有投降
[00:13:15.300 --> 00:13:18.300]  天國的士兵要不要投降
[00:13:18.300 --> 00:13:19.300]  要不要
[00:13:19.300 --> 00:13:20.300]  當然不要
[00:13:20.300 --> 00:13:22.300]  因為我們贏定了
[00:13:22.300 --> 00:13:23.300]  當然不投降
[00:13:23.300 --> 00:13:25.300]  我們已經贏了
[00:13:25.300 --> 00:13:27.300]  一會兒我再說
[00:13:27.300 --> 00:13:31.300]  所以我們一定要做一個得勝的基督徒
[00:13:31.300 --> 00:13:33.300]  我們要得勝
[00:13:33.300 --> 00:13:36.300]  我們要成為天國的士兵
[00:13:36.300 --> 00:13:38.300]  剛才在下面我已經聽到了
[00:13:38.300 --> 00:13:40.300]  士兵有很多種
[00:13:40.300 --> 00:13:42.300]  有些叫散兵
[00:13:42.300 --> 00:13:49.300]  有些叫殘兵
[00:13:49.300 --> 00:13:54.300]  有些叫逃兵
[00:13:54.300 --> 00:14:01.300]  有些叫精兵
[00:14:01.300 --> 00:14:04.300]  你要做哪類兵呢
[00:14:04.300 --> 00:14:07.300]  精兵真好
[00:14:07.300 --> 00:14:10.300]  在提摩太后書第二章第三節
[00:14:10.300 --> 00:14:11.300]  這就是我們的經文
[00:14:11.300 --> 00:14:13.300]  我們一起讀出這節經文
[00:14:13.300 --> 00:14:14.300]  請讀
[00:14:14.300 --> 00:14:26.300]  你要和我同受苦難,好像基督耶穌的精兵
[00:14:26.300 --> 00:14:30.300]  保羅血冕提摩太后同樣血冕我們
[00:14:30.300 --> 00:14:34.300]  他說你要和我同受苦難
[00:14:34.300 --> 00:14:35.300]  人生在世
[00:14:35.300 --> 00:14:37.300]  總有什麼
[00:14:37.300 --> 00:14:38.300]  總有苦難
[00:14:38.300 --> 00:14:39.300]  耶穌說了
[00:14:39.300 --> 00:14:42.300]  耶穌說了你們在世上有什麼
[00:14:42.300 --> 00:14:43.300]  有苦難
[00:14:43.300 --> 00:14:45.300]  下面那句很重要
[00:14:45.300 --> 00:14:46.300]  他說什麼
[00:14:46.300 --> 00:14:52.300]  但我已經勝過世界
[00:14:52.300 --> 00:14:53.300]  感謝主
[00:14:53.300 --> 00:14:57.300]  我們世上實在有苦難
[00:14:57.300 --> 00:15:00.300]  苦難有時候是我們自己拿來
[00:15:00.300 --> 00:15:02.300]  犯罪或者是我們的錯失
[00:15:02.300 --> 00:15:05.300]  但是神很多時候容許苦難
[00:15:05.300 --> 00:15:07.300]  甚至有時候我們的過錯
[00:15:07.300 --> 00:15:13.300]  是我們容許這些幫助我們成長
[00:15:13.300 --> 00:15:15.300]  幫助我們去得勝它
[00:15:15.300 --> 00:15:18.300]  使我們能夠更認識它
[00:15:18.300 --> 00:15:21.300]  更親近它
[00:15:21.300 --> 00:15:24.300]  更能夠做一個基督的精兵
[00:15:24.300 --> 00:15:28.300]  好像基督耶穌的精兵
[00:15:28.300 --> 00:15:30.300]  所以我們感謝神
[00:15:30.300 --> 00:15:32.300]  我們每一個弟兄姊妹
[00:15:32.300 --> 00:15:34.300]  我們都是天國的士兵
[00:15:34.300 --> 00:15:37.300]  我們要做一個得勝的精兵
[00:15:37.300 --> 00:15:42.300]  我們怎樣才能夠做一個得勝的精兵呢?
[00:15:42.300 --> 00:15:43.300]  第一件事很重要
[00:15:43.300 --> 00:15:45.300]  這是很重要的認識
[00:15:45.300 --> 00:15:49.300]  這個就是天國的士兵是屬於什麼
[00:15:49.300 --> 00:15:51.300]  是屬於勝利那邊
[00:15:51.300 --> 00:15:52.300]  這個很重要
[00:15:52.300 --> 00:15:54.300]  你如果還沒打就打算輸
[00:15:54.300 --> 00:15:55.300]  是不是這樣
[00:15:55.300 --> 00:15:57.300]  就一定輸
[00:15:57.300 --> 00:15:59.300]  就是你還沒下場打球的時候
[00:15:59.300 --> 00:16:01.300]  就打算一定輸
[00:16:01.300 --> 00:16:03.300]  這樣就一定輸
[00:16:03.300 --> 00:16:06.300]  但是如果那些有經驗的教練
[00:16:06.300 --> 00:16:10.300]  有經驗的指導告訴他們
[00:16:10.300 --> 00:16:11.300]  衡量過各方面
[00:16:11.300 --> 00:16:15.300]  我們絕對有把握去贏這場仗
[00:16:15.300 --> 00:16:18.300]  一上場精神就不同了
[00:16:18.300 --> 00:16:20.300]  所以我們看到
[00:16:20.300 --> 00:16:22.300]  這個不是我們自己想出來的
[00:16:22.300 --> 00:16:24.300]  是一個事實
[00:16:24.300 --> 00:16:27.300]  是神得勝的
[00:16:27.300 --> 00:16:29.300]  神已經得勝了
[00:16:29.300 --> 00:16:32.300]  所以我們今天成為天國的士兵
[00:16:32.300 --> 00:16:36.300]  我們是一個很榮耀和充滿著勝利的感覺
[00:16:36.300 --> 00:16:39.300]  雖然認定要打
[00:16:39.300 --> 00:16:41.300]  每天都要打這場仗
[00:16:41.300 --> 00:16:43.300]  但是我們有個心態知道
[00:16:43.300 --> 00:16:45.300]  靠主是得勝的
[00:16:45.300 --> 00:16:48.300]  這是一個很重要的認定
[00:16:48.300 --> 00:16:50.300]  我們在這裡看到
[00:16:50.300 --> 00:16:52.300]  為什麼我們是屬於勝利之團
[00:16:52.300 --> 00:16:55.300]  因為神打頭陣
[00:16:55.300 --> 00:16:57.300]  神先打這場仗
[00:16:57.300 --> 00:16:59.300]  而且得勝了
[00:16:59.300 --> 00:17:03.300]  大家記得在舊約的約書亞記
[00:17:03.300 --> 00:17:05.300]  當這些以色列人
[00:17:05.300 --> 00:17:08.300]  他們出埃及之後經過曠野
[00:17:08.300 --> 00:17:10.300]  然後過了約旦河
[00:17:10.300 --> 00:17:15.300]  他們就來預備打仗
[00:17:15.300 --> 00:17:17.300]  全民皆兵打仗
[00:17:17.300 --> 00:17:22.300]  然後他們打第一個城就是耶利哥城
[00:17:22.300 --> 00:17:24.300]  當他們還沒打之前
[00:17:24.300 --> 00:17:26.300]  約書亞就去看一下
[00:17:26.300 --> 00:17:31.300]  去看看敵人的陣地
[00:17:31.300 --> 00:17:35.300]  了解一下他們要面對的是什麼困難
[00:17:35.300 --> 00:17:39.300]  所以他上山坡舉目觀寒
[00:17:39.300 --> 00:17:42.300]  大家如果上過約書亞記主義學
[00:17:42.300 --> 00:17:45.300]  或者看過靈修讀經
[00:17:45.300 --> 00:17:48.300]  有沒有知道發生什麼事
[00:17:48.300 --> 00:17:51.300]  發生什麼事
[00:17:51.300 --> 00:17:56.300]  他忽然間不料遇見一個人
[00:17:56.300 --> 00:17:59.300]  不知道從哪裡來
[00:17:59.300 --> 00:18:02.300]  約書亞就問他
[00:18:02.300 --> 00:18:06.300]  他說有一個人從手裏拔刀
[00:18:06.300 --> 00:18:08.300]  在對面那裏站立
[00:18:08.300 --> 00:18:10.300]  約書亞就問他
[00:18:10.300 --> 00:18:14.300]  他說究竟你是來幫助我們的
[00:18:14.300 --> 00:18:18.300]  還是幫助我們的敵人
[00:18:18.300 --> 00:18:25.300]  究竟是敵還是友呢
[00:18:25.300 --> 00:18:28.300]  當時這個人就跟他說
[00:18:28.300 --> 00:18:30.300]  我們一起來讀
[00:18:30.300 --> 00:18:32.300]  約書亞記五章十四節
[00:18:32.300 --> 00:18:33.300]  請讀
[00:18:33.300 --> 00:18:34.300]  他回答說
[00:18:34.300 --> 00:18:35.300]  不是的
[00:18:35.300 --> 00:18:40.300]  我來是要作耶和華軍隊的元帥
[00:18:40.300 --> 00:18:44.300]  約書亞就俯伏在地下拜
[00:18:44.300 --> 00:18:48.300]  我主有什麼吩咐僕人
[00:18:48.300 --> 00:18:52.300]  原來他知道約書亞去了解陣勢
[00:18:52.300 --> 00:18:53.300]  了解軍情
[00:18:53.300 --> 00:18:56.300]  準備怎樣打仗
[00:18:56.300 --> 00:18:59.300]  他想著他們自己要去打
[00:18:59.300 --> 00:19:00.300]  但是不料
[00:19:00.300 --> 00:19:01.300]  原來不是
