
[00:00:00.000 --> 00:00:02.640]  好 讓我們在這裡再有一個祈禱
[00:02:26.940 --> 00:02:28.940]  很尊敬自己的教條
[00:02:28.940 --> 00:02:30.940]  甚至為了信仰的緣故
[00:02:30.940 --> 00:02:32.940]  犧牲了自己的自由
[00:02:32.940 --> 00:02:34.940]  你會覺得這些人好像很迷信
[00:02:34.940 --> 00:02:38.940]  但他們更體會到
[00:02:38.940 --> 00:02:40.940]  他們的信仰
[00:02:40.940 --> 00:02:42.940]  和自己的位置在哪裏
[00:02:42.940 --> 00:02:44.940]  他們的信仰地位好像很高
[00:02:44.940 --> 00:02:46.940]  我們不是去學這些人
[00:02:46.940 --> 00:02:48.940]  不是去研究這些人
[00:02:48.940 --> 00:02:50.940]  當然是說我們自己
[00:02:50.940 --> 00:02:52.940]  基督徒怎樣能夠活出一個
[00:02:52.940 --> 00:02:54.940]  一看就知道你是基督徒的身份
[00:02:54.940 --> 00:02:56.940]  一看就知道你是基督徒
[00:02:56.940 --> 00:02:58.940]  為甚麼你那麼特別
[00:02:58.940 --> 00:03:00.940]  怎樣做?
[00:03:00.940 --> 00:03:02.940]  我們穿著基督教的T恤
[00:03:02.940 --> 00:03:04.940]  耶穌基督釘在十字架
[00:03:04.940 --> 00:03:06.940]  我是基督徒 耶穌愛你
[00:03:06.940 --> 00:03:08.940]  這樣就能夠活出一個
[00:03:08.940 --> 00:03:10.940]  特別的基督徒身份
[00:03:10.940 --> 00:03:12.940]  還是我們能夠重新發出
[00:03:12.940 --> 00:03:14.940]  透過言語行為的見證
[00:03:14.940 --> 00:03:16.940]  去見證我們是上帝的祭司
[00:03:16.940 --> 00:03:18.940]  是屬神的子民
[00:03:18.940 --> 00:03:20.940]  接下來我將會用利尾記
[00:03:20.940 --> 00:03:22.940]  來做我的講道的經文
[00:03:22.940 --> 00:03:24.940]  意思就是不是今天
[00:03:24.940 --> 00:03:26.940]  即是今天也會
[00:03:26.940 --> 00:03:28.940]  所以我會詳細講利尾記的背景
[00:03:28.940 --> 00:03:30.940]  給大家認識
[00:03:30.940 --> 00:03:32.940]  如果你熟悉聖經就知道
[00:03:32.940 --> 00:03:34.940]  利尾記是聖經第幾卷書
[00:03:34.940 --> 00:03:36.940]  1,2,3
[00:03:36.940 --> 00:03:38.940]  馬上數手指
[00:03:38.940 --> 00:03:40.940]  我們通常說創世紀很好看
[00:03:40.940 --> 00:03:42.940]  因為是看神的創造
[00:03:42.940 --> 00:03:44.940]  有羅亞方舟故事
[00:03:44.940 --> 00:03:46.940]  阿巴拉巷 整個家族
[00:03:46.940 --> 00:03:48.940]  春埃及記更精彩
[00:03:48.940 --> 00:03:50.940]  看著摩西帶領以色列人
[00:03:50.940 --> 00:03:52.940]  實在地離開埃及
[00:03:52.940 --> 00:03:54.940]  連電影也拍了出來
[00:03:54.940 --> 00:03:56.940]  通常我們看春埃及記
[00:03:56.940 --> 00:03:58.940]  讀到中間就開始
[00:03:58.940 --> 00:04:00.940]  很辛苦
[00:04:00.940 --> 00:04:02.940]  因為裏面有很多律例條文
[00:04:02.940 --> 00:04:04.940]  好在上兩星期周姑娘
[00:04:04.940 --> 00:04:06.940]  也講了春埃及記後半部
[00:04:06.940 --> 00:04:08.940]  即是怎樣去建立祭司
[00:04:08.940 --> 00:04:10.940]  祭司的制服怎樣做
[00:04:10.940 --> 00:04:12.940]  繪模怎樣做
[00:04:12.940 --> 00:04:14.940]  其實春埃及記21章之後
[00:04:14.940 --> 00:04:16.940]  都是講怎樣去建立繪模
[00:04:16.940 --> 00:04:18.940]  而去到春埃及記第40章
[00:04:18.940 --> 00:04:20.940]  還有甚麼章呢
[00:04:20.940 --> 00:04:22.940]  40章1至2節說
[00:04:22.940 --> 00:04:24.940]  耶和華吩咐摩西說
[00:04:24.940 --> 00:04:26.940]  正月初一你要立起
[00:04:26.940 --> 00:04:28.940]  繪模的帳幕
[00:04:28.940 --> 00:04:30.940]  然後就講繪模之後發生甚麼事
[00:04:30.940 --> 00:04:32.940]  就是利尾記
[00:04:32.940 --> 00:04:34.940]  接續著
[00:04:34.940 --> 00:04:36.940]  出埃及記去講
[00:04:36.940 --> 00:04:38.940]  怎樣去獻祭
[00:04:38.940 --> 00:04:40.940]  祭司應該怎樣去高立
[00:04:40.940 --> 00:04:42.940]  跟著一些
[00:04:42.940 --> 00:04:44.940]  結證的條例
[00:04:44.940 --> 00:04:46.940]  等等就在這裏
[00:04:46.940 --> 00:04:48.940]  原來春埃及記和利尾記
[00:04:48.940 --> 00:04:50.940]  是雙連的連為一體
[00:04:50.940 --> 00:04:52.940]  你見到
[00:04:52.940 --> 00:04:54.940]  1至7章是講獻祭
[00:04:54.940 --> 00:04:56.940]  8至10章是講祭司的就職
[00:04:56.940 --> 00:04:58.940]  11至15章是講結證的條例
[00:04:58.940 --> 00:05:00.940]  16章是講贖罪日
[00:05:00.940 --> 00:05:02.940]  17至20章是講聖潔
[00:05:02.940 --> 00:05:04.940]  21至22章是講祭司的規範
[00:05:04.940 --> 00:05:06.940]  23至27章是講節期
[00:05:06.940 --> 00:05:08.940]  你見到我講鋪排其實很明白
[00:05:08.940 --> 00:05:10.940]  其實利尾記
[00:05:10.940 --> 00:05:12.940]  就像行政搜查一樣
[00:05:12.940 --> 00:05:14.940]  很多條例看上去都很悶
[00:05:14.940 --> 00:05:16.940]  但其實你見到它有一個很嚴謹的結構
[00:05:16.940 --> 00:05:18.940]  首尾呼應
[00:05:18.940 --> 00:05:20.940]  在我們《釋經學》那裏
[00:05:20.940 --> 00:05:22.940]  這個叫做
[00:05:22.940 --> 00:05:24.940]  線型結構
[00:05:24.940 --> 00:05:26.940]  我們就跟大家講像三文治那樣
[00:05:26.940 --> 00:05:28.940]  簡單來說就是
[00:05:28.940 --> 00:05:30.940]  首尾呼應獻祭就節期
[00:05:30.940 --> 00:05:32.940]  祭司的規範和祭司的就職
[00:05:32.940 --> 00:05:34.940]  結證和聖潔之間的關係
[00:05:34.940 --> 00:05:36.940]  中間
[00:05:36.940 --> 00:05:38.940]  最重要就是贖罪日
[00:05:38.940 --> 00:05:40.940]  據聞他們每年都有一個大節日
[00:05:40.940 --> 00:05:42.940]  就是贖罪日
[00:05:42.940 --> 00:05:44.940]  大祭司去到祭證所裏面
[00:05:44.940 --> 00:05:46.940]  向上帝獻祭
[00:05:46.940 --> 00:05:48.940]  贖了以色列人全年的
[00:05:48.940 --> 00:05:50.940]  罪嫁
[00:05:50.940 --> 00:05:52.940]  遲些有機會講贖罪日再和大家分享
[00:05:52.940 --> 00:05:54.940]  那為什麼我這麼喜歡利尾記呢
[00:05:54.940 --> 00:05:56.940]  這本利尾記的
[00:05:56.940 --> 00:05:58.940]  《釋經書》的作者就這樣說
[00:05:58.940 --> 00:06:00.940]  利尾記就記載了
[00:06:00.940 --> 00:06:02.940]  一班烏合之眾
[00:06:02.940 --> 00:06:04.940]  這班以色列人在埃及就是
[00:06:04.940 --> 00:06:06.940]  圍爐的奴隸在那裏拜偶像
[00:06:06.940 --> 00:06:08.940]  如何能夠離開埃及
[00:06:08.940 --> 00:06:10.940]  經過曠野去到
[00:06:10.940 --> 00:06:12.940]  上帝所應許之地
[00:06:12.940 --> 00:06:14.940]  成為一班聖潔的祭司屬神的子民呢
[00:06:14.940 --> 00:06:16.940]  去建立一個上帝的國度呢
[00:06:16.940 --> 00:06:18.940]  利尾記裏面上帝三番四次說
[00:06:18.940 --> 00:06:20.940]  我是聖潔的
[00:06:20.940 --> 00:06:22.940]  就是讓我們見到
[00:06:22.940 --> 00:06:24.940]  這是一個敬畏可畏
[00:06:24.940 --> 00:06:26.940]  輕慢不得的上帝
[00:06:26.940 --> 00:06:28.940]  然後上帝說你們要聖潔
[00:06:28.940 --> 00:06:30.940]  下達一個命令給我們
[00:06:30.940 --> 00:06:32.940]  一班以色列人知道
[00:06:32.940 --> 00:06:34.940]  原來要做一個聖潔的子民
[00:06:34.940 --> 00:06:36.940]  是上帝的命令是不可妥協的
[00:06:36.940 --> 00:06:38.940]  我們百姓如何做呢
[00:06:38.940 --> 00:06:40.940]  利尾記記載了上帝
[00:06:40.940 --> 00:06:42.940]  如何帶領以色列人去建立一個
[00:06:42.940 --> 00:06:44.940]  屬神的社會屬神的國度
[00:06:44.940 --> 00:06:46.940]  不單是一個聖潔的命令
[00:06:46.940 --> 00:06:48.940]  更加有很多律例的條款
[00:06:48.940 --> 00:06:50.940]  好像一本祭司的手冊
[00:06:50.940 --> 00:06:52.940]  一些律法的條文
[00:06:52.940 --> 00:06:54.940]  但背後不是代表我們上帝
[00:06:54.940 --> 00:06:56.940]  好像那些法律那樣嚴苛不近人情
[00:06:56.940 --> 00:06:58.940]  相反的這些法律
[00:06:58.940 --> 00:07:00.940]  就是要保護那些寄居者
[00:07:00.940 --> 00:07:02.940]  軟弱者受壓迫者
[00:07:02.940 --> 00:07:04.940]  當時始終都是男女不平等
[00:07:04.940 --> 00:07:06.940]  保護那些孤兒寡婦
[00:07:06.940 --> 00:07:08.940]  那些牛羊生畜
[00:07:08.940 --> 00:07:10.940]  那些植物動物
[00:07:10.940 --> 00:07:12.940]  都要如何保護
[00:07:12.940 --> 00:07:14.940]  這就是上帝在利尾記寫下
[00:07:14.940 --> 00:07:16.940]  要百姓去遵行的
[00:07:16.940 --> 00:07:18.940]  同樣利尾記
[00:07:18.940 --> 00:07:20.940]  今天也在和我們
[00:07:20.940 --> 00:07:22.940]  現代的教會說話
[00:07:22.940 --> 00:07:24.940]  因為上帝提醒我們
[00:07:24.940 --> 00:07:26.940]  聖潔就是要分別出來
[00:07:26.940 --> 00:07:28.940]  要
[00:07:28.940 --> 00:07:30.940]  分別為聖
[00:07:30.940 --> 00:07:32.940]  這個分別為聖是無所不包的
[00:07:32.940 --> 00:07:34.940]  即是包括我們所有
[00:07:34.940 --> 00:07:36.940]  生活行為裏面
[00:07:36.940 --> 00:07:38.940]  我們如何能夠分別為聖呢
[00:07:38.940 --> 00:07:40.940]  在利尾記裏面所說的條文
[00:07:40.940 --> 00:07:42.940]  包括了一些
[00:07:42.940 --> 00:07:44.940]  潔淨的條例
[00:07:44.940 --> 00:07:46.940]  一些衛生的條例
[00:07:46.940 --> 00:07:48.940]  一些人與人之間的相處
[00:07:48.940 --> 00:07:50.940]  家人的關係
[00:07:50.940 --> 00:07:52.940]  職場社會貿易
[00:07:52.940 --> 00:07:54.940]  甚至乎牽涉了
[00:07:54.940 --> 00:07:56.940]  好像和一些外國人之間的關係
[00:07:56.940 --> 00:07:58.940]  所以我們見到
[00:07:58.940 --> 00:08:00.940]  利尾記可以讓我們
[00:08:00.940 --> 00:08:02.940]  今天見到如何能夠成為一個聖潔的門徒
[00:08:02.940 --> 00:08:04.940]  就是在利尾記裏面
[00:08:04.940 --> 00:08:06.940]  帶出來的訊息
[00:08:06.940 --> 00:08:08.940]  而我也會在未來一年裏面
[00:08:08.940 --> 00:08:09.940]  和大家分享利尾記
[00:08:09.940 --> 00:08:11.940]  因為發覺裏面牽涉的東西
[00:08:11.940 --> 00:08:13.940]  和我們的粵體也有關係
[00:08:13.940 --> 00:08:15.940]  遲些我們會說聖經與祈禱
[00:08:15.940 --> 00:08:17.940]  關愛與團契
[00:08:17.940 --> 00:08:18.940]  侍奉
[00:08:18.940 --> 00:08:20.940]  蒙召等等
[00:08:20.940 --> 00:08:21.940]  都在我們未來一個月
[00:08:21.940 --> 00:08:23.940]  未來下半年都會接觸到
[00:08:23.940 --> 00:08:25.940]  所以大家都可以有時間先看利尾記
[00:08:25.940 --> 00:08:27.940]  如果你要說利尾記
[00:08:27.940 --> 00:08:29.940]  一定要說一個很重要的主題
[00:08:29.940 --> 00:08:31.940]  就是聖潔
[00:08:31.940 --> 00:08:33.940]  聖潔不讓人的神
[00:08:33.940 --> 00:08:35.940]  如果你還記得
[00:08:35.940 --> 00:08:37.940]  我一月說的講題就是
[00:08:37.940 --> 00:08:39.940]  表裡一字的敬虔
[00:08:39.940 --> 00:08:41.940]  我們這個月的議題是敬虔與聖潔
[00:08:41.940 --> 00:08:43.940]  所以自然二月今天就說聖潔
[00:08:43.940 --> 00:08:45.940]  聖潔這個字可以分開兩個字
[00:08:45.940 --> 00:08:47.940]  一個是聖一個是潔
[00:08:47.940 --> 00:08:49.940]  聖的相反就是族的意思
[00:08:49.940 --> 00:08:51.940]  聖族
[00:08:51.940 --> 00:08:53.940]  其實可以簡單來說就是
[00:08:53.940 --> 00:08:55.940]  我們經常說聖就是分別為聖
[00:08:55.940 --> 00:08:57.940]  而分開這個東西
[00:08:57.940 --> 00:08:59.940]  特別是屬於上帝的
[00:08:59.940 --> 00:09:01.940]  屬於聖潔的神的
[00:09:01.940 --> 00:09:03.940]  相反如果不是聖的
[00:09:03.940 --> 00:09:05.940]  就是族
[00:09:05.940 --> 00:09:07.940]  族就不是太大問題
[00:09:07.940 --> 00:09:09.940]  我們很多人都說我們凡夫族子
[00:09:09.940 --> 00:09:11.940]  但是族又分了
[00:09:11.940 --> 00:09:13.940]  潔與不潔
[00:09:13.940 --> 00:09:15.940]  潔與不潔
[00:09:15.940 --> 00:09:17.940]  其實簡單地用這個圖
[00:09:17.940 --> 00:09:19.940]  就可以表達得清楚一點
[00:09:19.940 --> 00:09:21.940]  首先我們看聖族
[00:09:21.940 --> 00:09:23.940]  族就是common英文
[00:09:23.940 --> 00:09:25.940]  好像每個人都是
[00:09:25.940 --> 00:09:27.940]  但是我們要聖化了
[00:09:27.940 --> 00:09:29.940]  譬如經過憲制經過高立
[00:09:29.940 --> 00:09:31.940]  就成為一個聖職人員
[00:09:31.940 --> 00:09:33.940]  或者成為一個聖潔的憲制
[00:09:33.940 --> 00:09:35.940]  去獻給神
[00:09:35.940 --> 00:09:37.940]  相反如果你褻俗了
[00:09:37.940 --> 00:09:39.940]  你就會變回族
[00:09:39.940 --> 00:09:41.940]  另外一個角度看
[00:09:41.940 --> 00:09:43.940]  潔與不潔
[00:09:43.940 --> 00:09:45.940]  聖就是一個地位的身份
[00:09:45.940 --> 00:09:47.940]  潔也是會有一個轉變
[00:09:47.940 --> 00:09:49.940]  流動的一個狀態
[00:09:49.940 --> 00:09:51.940]  如果普通人
[00:09:51.940 --> 00:09:53.940]  潔是潔淨
[00:09:53.940 --> 00:09:55.940]  我們人都很想不想有病
[00:09:55.940 --> 00:09:57.940]  想正正常常
[00:09:57.940 --> 00:09:59.940]  我想沒有人喜歡髒
[00:09:59.940 --> 00:10:01.940]  但是如果你玷污了自己
[00:10:01.940 --> 00:10:03.940]  譬如在一些律例條文裡面
[00:10:03.940 --> 00:10:05.940]  你玷污了死屍
[00:10:05.940 --> 00:10:07.940]  或者吃了不潔淨的東西
[00:10:07.940 --> 00:10:09.940]  或者犯了不潔淨的條例
[00:10:09.940 --> 00:10:11.940]  你就會不潔
[00:10:11.940 --> 00:10:13.940]  你就會經過一些制度或者憲制
[00:10:13.940 --> 00:10:15.940]  或者要在營外住某段日子
[00:10:15.940 --> 00:10:17.940]  等到過了那些東西
[00:10:17.940 --> 00:10:19.940]  才可以潔淨
[00:10:19.940 --> 00:10:21.940]  但是兩樣東西是彼此有關聯的
[00:10:21.940 --> 00:10:23.940]  潔與不潔可以說是
[00:10:23.940 --> 00:10:25.940]  一個同樣的狀態
[00:10:25.940 --> 00:10:27.940]  譬如用一個我們很熟悉的例子
[00:10:27.940 --> 00:10:29.940]  大祭司或者利未仁的例子
[00:10:29.940 --> 00:10:31.940]  在路加坊
[00:10:31.940 --> 00:10:33.940]  撒瑪利亞人的故事
[00:10:33.940 --> 00:10:35.940]  我們記得撒瑪利亞人和那個傷患者
[00:10:35.940 --> 00:10:37.940]  很慘的
[00:10:37.940 --> 00:10:39.940]  但是之前有一個利未仁經過
[00:10:39.940 --> 00:10:41.940]  被打到遍體鱗傷的人
[00:10:41.940 --> 00:10:43.940]  躺在路上不敢理他
[00:10:43.940 --> 00:10:45.940]  為什麼呢?因為他懷疑
[00:10:45.940 --> 00:10:47.940]  那個人可能是死屍
[00:10:47.940 --> 00:10:49.940]  一個利未仁碰了死屍
[00:10:49.940 --> 00:10:51.940]  就由聖跡人員
[00:10:51.940 --> 00:10:53.940]  立刻犯罪軟弱
[00:10:53.940 --> 00:10:55.940]  疾病這三個可能性之後
[00:10:55.940 --> 00:10:57.940]  成為不潔的了
[00:10:57.940 --> 00:10:59.940]  他就要重新得著潔淨再去憲制
[00:10:59.940 --> 00:11:01.940]  才能夠回到聖跡的身份
[00:11:01.940 --> 00:11:03.940]  所以原來有這樣的禁忌
[00:11:03.940 --> 00:11:05.940]  這個
[00:11:05.940 --> 00:11:07.940]  就是讓我們看到聖潔的意思
[00:11:07.940 --> 00:11:09.940]  想帶出來的
[00:11:09.940 --> 00:11:11.940]  不過最重要的訊息在接下來這裡
[00:11:11.940 --> 00:11:13.940]  所以簡單來說
[00:11:13.940 --> 00:11:15.940]  聖就是分別為聖
[00:11:15.940 --> 00:11:17.940]  不一樣的
[00:11:17.940 --> 00:11:19.940]  和普通的東西有些不同
[00:11:19.940 --> 00:11:21.940]  聖潔也是上帝的宣告
[00:11:21.940 --> 00:11:23.940]  剛才說了在利未絕裡面
[00:11:23.940 --> 00:11:25.940]  上帝多番四次的宣告
[00:11:25.940 --> 00:11:27.940]  祂是聖潔的
[00:11:27.940 --> 00:11:29.940]  在裡面帶出了上帝一個最內在
[00:11:29.940 --> 00:11:31.940]  最基本
[00:11:31.940 --> 00:11:33.940]  最深層次的本質
[00:11:33.940 --> 00:11:35.940]  祂就是聖潔
[00:11:35.940 --> 00:11:37.940]  祂是和世人和世界和那些假神有分別的
[00:11:37.940 --> 00:11:41.940]  祂是一個完全不一樣的上帝
[00:11:41.940 --> 00:11:43.940]  祂是永垂不老、全能全智
[00:11:43.940 --> 00:11:45.940]  全然的同在
[00:11:45.940 --> 00:11:47.940]  也是無所不在
[00:11:47.940 --> 00:11:49.940]  祂的道德是純全的、無下無之
[00:11:49.940 --> 00:11:51.940]  一個這麼聖潔的上帝
[00:11:51.940 --> 00:11:53.940]  最奇妙的是什麼呢
[00:11:53.940 --> 00:11:55.940]  就是祂竟然願意
[00:11:55.940 --> 00:11:57.940]  主動的去拯救以色列人
[00:11:57.940 --> 00:11:59.940]  帶領他們離開埃及
[00:11:59.940 --> 00:12:01.940]  不單在西乃山上
[00:12:01.940 --> 00:12:03.940]  去宣告
[00:12:03.940 --> 00:12:05.940]  如何能夠成為一個聖潔的子民
[00:12:05.940 --> 00:12:07.940]  宣告律法
[00:12:07.940 --> 00:12:09.940]  祂更加要召這群以色列人成為聖潔的子民
[00:12:09.940 --> 00:12:11.940]  住在迦南地裡面
[00:12:11.940 --> 00:12:13.940]  我們還沒有記載
[00:12:13.940 --> 00:12:15.940]  他們在曠野、在會墓的時候
[00:12:15.940 --> 00:12:17.940]  為什麼呢
[00:12:17.940 --> 00:12:19.940]  原來這個會墓就是要分別為聖
[00:12:19.940 --> 00:12:21.940]  讓上帝居住在這個會墓裡面
[00:12:21.940 --> 00:12:23.940]  所以上帝說了很多規矩
[00:12:23.940 --> 00:12:25.940]  要怎麼做就怎麼做
[00:12:25.940 --> 00:12:27.940]  而且還要有些祭司
[00:12:27.940 --> 00:12:29.940]  怎麼去敬拜祂也要說清楚
[00:12:29.940 --> 00:12:31.940]  怎麼做就怎麼做
[00:12:31.940 --> 00:12:33.940]  如果你有機會去到那個時代
[00:12:33.940 --> 00:12:35.940]  就看到好像有很多螢幕、帳幕
[00:12:35.940 --> 00:12:37.940]  圍在曠野那裡
[00:12:37.940 --> 00:12:39.940]  就好像
[00:12:39.940 --> 00:12:41.940]  佔中的時候那樣
[00:12:41.940 --> 00:12:43.940]  螢幕再大一點
[00:12:43.940 --> 00:12:45.940]  因為整個支派、整個家族都在那裡
[00:12:45.940 --> 00:12:47.940]  十二支派分東南西北
[00:12:47.940 --> 00:12:49.940]  每三個支派就圍著會墓居住
[00:12:49.940 --> 00:12:51.940]  而上帝的榮光就在
[00:12:51.940 --> 00:12:53.940]  這個致政所裡面彰顯出來
[00:12:53.940 --> 00:12:55.940]  這個就是
[00:12:55.940 --> 00:12:57.940]  聖潔的上帝
[00:12:57.940 --> 00:12:59.940]  祂願意主動地住在人的當中
[00:12:59.940 --> 00:13:01.940]  但是住在這群以色列人當中
[00:13:01.940 --> 00:13:03.940]  祂就與他們納約
[00:13:03.940 --> 00:13:05.940]  這群以色列人要成為一群
[00:13:05.940 --> 00:13:07.940]  聖潔的子民
[00:13:07.940 --> 00:13:09.940]  聖潔的生活
[00:13:09.940 --> 00:13:11.940]  要與那群迦南人、拜偶像人
[00:13:11.940 --> 00:13:13.940]  是有分別的
[00:13:13.940 --> 00:13:15.940]  所以每一個能夠親近上帝的人都要分別為聖
[00:13:15.940 --> 00:13:17.940]  無論是祭司、獻祭的動物
[00:13:17.940 --> 00:13:19.940]  祭壇、陳設餅
[00:13:19.940 --> 00:13:21.940]  都要有一個很嚴謹的規範
[00:13:21.940 --> 00:13:23.940]  去分別為聖
[00:13:23.940 --> 00:13:25.940]  才能夠去到上帝面前
[00:13:25.940 --> 00:13:27.940]  去獻祭敬拜
[00:13:27.940 --> 00:13:29.940]  去顯出上帝聖潔的特質
[00:13:29.940 --> 00:13:31.940]  而這個聖潔都是不可冒犯的
[00:13:31.940 --> 00:13:33.940]  是神聖的
[00:13:33.940 --> 00:13:35.940]  所以如果犯了一些
[00:13:35.940 --> 00:13:37.940]  違反聖潔條例的事情
[00:13:37.940 --> 00:13:39.940]  隨時都會被上帝突然處死
[00:13:39.940 --> 00:13:41.940]  所以
[00:13:41.940 --> 00:13:43.940]  百姓就是透過律法書
[00:13:43.940 --> 00:13:45.940]  去學習如何過一個
[00:13:45.940 --> 00:13:47.940]  有道德、合乎上帝心意的
[00:13:47.940 --> 00:13:49.940]  一個潔淨的生活
[00:13:49.940 --> 00:13:51.940]  去遵從、去信服
[00:13:51.940 --> 00:13:53.940]  律法書
[00:13:53.940 --> 00:13:55.940]  去做一個聖潔的子民
[00:13:55.940 --> 00:13:57.940]  去到這裡我們都可以想想
[00:13:57.940 --> 00:13:59.940]  其實今天我們一樣
[00:13:59.940 --> 00:14:01.940]  是在敬拜這個聖潔的上帝
[00:14:01.940 --> 00:14:03.940]  對你來說
[00:14:03.940 --> 00:14:05.940]  我們如何去敬拜呢?
[00:14:05.940 --> 00:14:07.940]  好像在崇拜當中
[00:14:07.940 --> 00:14:09.940]  十一點鐘崇拜
[00:14:09.940 --> 00:14:11.940]  我不是在說遲到的人
[00:14:11.940 --> 00:14:13.940]  不過我們會不會想想
[00:14:13.940 --> 00:14:15.940]  我們會不會很遵循
[00:14:15.940 --> 00:14:17.940]  崇拜的一個時間
[00:14:17.940 --> 00:14:19.940]  去專一去敬拜上帝呢?
[00:14:19.940 --> 00:14:21.940]  在這一刻
[00:14:21.940 --> 00:14:23.940]  當你正在敬拜上帝的時候
[00:14:23.940 --> 00:14:25.940]  你又是否專一去敬拜這位
[00:14:25.940 --> 00:14:27.940]  永垂不老、道德純全
[00:14:27.940 --> 00:14:29.940]  無下無次的上帝呢?
[00:14:29.940 --> 00:14:31.940]  你有沒有好好去認罪悔改呢?
[00:14:31.940 --> 00:14:33.940]  你有沒有好好去唱好
[00:14:33.940 --> 00:14:35.940]  每一首詩歌呢?
[00:14:35.940 --> 00:14:37.940]  特別是我們對我們的詩班都很欣賞
[00:14:37.940 --> 00:14:39.940]  每次他們唱的詩歌
[00:14:39.940 --> 00:14:41.940]  都用了很多時間去練習
[00:14:41.940 --> 00:14:43.940]  不是隨隨便便
[00:14:43.940 --> 00:14:45.940]  我們幾班人都唱了幾十年
[00:14:45.940 --> 00:14:47.940]  上來就這樣一起獻詩
[00:14:47.940 --> 00:14:49.940]  他們用了時間去練習
