
[00:00:00.000 --> 00:00:02.960]  大家好,一齊看聖經
[00:02:41.000 --> 00:02:44.360]  我就會用荊棘做鞭來
[00:02:44.360 --> 00:02:47.120]  用刺棍打傷你
[00:02:47.120 --> 00:02:49.080]  你等我
[00:02:49.080 --> 00:02:51.800]  基電就說要走了
[00:02:51.800 --> 00:02:53.720]  去到另一個地方
[00:02:53.720 --> 00:02:55.000]  就是比魯伊納
[00:02:55.000 --> 00:02:58.000]  那裏的人都是這樣嘲笑他們
[00:02:58.000 --> 00:02:59.600]  如果我回來
[00:02:59.600 --> 00:03:02.640]  我會燒了你這座樓
[00:03:02.640 --> 00:03:04.520]  拆毀你這座樓
[00:03:04.520 --> 00:03:06.000]  約阿斯的兒子基電
[00:03:06.000 --> 00:03:10.880]  由希列斯坡從鎮上回來
[00:03:10.880 --> 00:03:16.520]  他們在那裏抓住梭葛
[00:03:16.520 --> 00:03:18.800]  梭葛這個貨攤是甚麼呢?
[00:03:18.800 --> 00:03:20.120]  貨攤是綠色字
[00:03:20.120 --> 00:03:22.080]  是我的解釋
[00:03:22.080 --> 00:03:23.680]  梭葛這個字
[00:03:23.680 --> 00:03:26.120]  其實就是貨攤
[00:03:26.120 --> 00:03:28.800]  我上次也解釋過
[00:03:28.800 --> 00:03:31.800]  那裏有很多攤檔賣東西
[00:03:31.800 --> 00:03:33.360]  有名的市集
[00:03:33.360 --> 00:03:35.480]  在那裏一檔一檔
[00:03:35.480 --> 00:03:38.080]  好像嘉年華那樣
[00:03:38.080 --> 00:03:40.840]  在那裏可以買到很多不同的東西
[00:03:40.840 --> 00:03:42.840]  去到那裏
[00:03:42.840 --> 00:03:47.360]  梭葛就抓住梭葛的一個少年人
[00:03:47.360 --> 00:03:48.680]  就問他
[00:03:48.680 --> 00:03:50.320]  去到見到那個少年人
[00:03:50.320 --> 00:03:50.960]  抓住他
[00:03:50.960 --> 00:03:52.280]  馬上把他拉過來
[00:03:52.280 --> 00:03:56.160]  如果我們今天好像拍戲那樣
[00:03:56.160 --> 00:03:57.520]  或者叫做話劇
[00:03:57.520 --> 00:03:58.240]  抓住他
[00:03:58.240 --> 00:03:59.800]  喂!小伙子
[00:03:59.800 --> 00:04:02.040]  就說給我聽
[00:04:02.040 --> 00:04:05.360]  你們梭葛的首領長老是誰?
[00:04:05.360 --> 00:04:08.960]  你們梭葛的首領小伙子
[00:04:08.960 --> 00:04:12.640]  講給我聽,長老首領什麼名?
[00:04:12.640 --> 00:04:18.800]  他就把首領長老的77個人的名字都寫了出來
[00:04:18.800 --> 00:04:21.400]  這個少年人就害怕
[00:04:21.400 --> 00:04:22.400]  好吧好吧
[00:04:22.400 --> 00:04:24.920]  照我記得的寫給你
[00:04:24.920 --> 00:04:27.040]  寫完不要漏
[00:04:27.040 --> 00:04:29.080]  他就寫了出來
[00:04:29.080 --> 00:04:30.560]  那就是說
[00:04:30.560 --> 00:04:32.920]  在當時來說也算是少有的
[00:04:32.920 --> 00:04:35.280]  因為一個少年人
[00:04:35.280 --> 00:04:39.080]  他讀過書才能寫出這麼多名字
[00:04:39.080 --> 00:04:40.600]  這些名字都不是容易記的
[00:04:40.600 --> 00:04:41.360]  而且很記性
[00:04:41.360 --> 00:04:43.080]  記得自己首領的名字
[00:04:43.080 --> 00:04:43.880]  多少個?
[00:04:43.880 --> 00:04:45.400]  77個
[00:04:45.400 --> 00:04:46.400]  記得了
[00:04:46.400 --> 00:04:47.720]  好了
[00:04:47.720 --> 00:04:51.160]  我解釋一下這個少年人是什麼意思
[00:04:51.160 --> 00:04:53.400]  少年人不是走過路邊
[00:04:53.400 --> 00:04:54.560]  就抓住一個人
[00:04:54.560 --> 00:04:57.080]  喂!小伙子
[00:04:57.080 --> 00:05:00.160]  說給我聽你們有哪個領袖的名字
[00:05:00.160 --> 00:05:02.200]  不一定是這樣的
[00:05:02.200 --> 00:05:04.880]  因為通常叫少年人
[00:05:04.880 --> 00:05:07.840]  在戰爭打仗裏面
[00:05:07.840 --> 00:05:10.400]  少年人其實是一些
[00:05:10.400 --> 00:05:15.600]  跟著一個戰士服侍他的人
[00:05:15.600 --> 00:05:18.680]  通常都是年輕很多
[00:05:18.680 --> 00:05:22.280]  就遞劍、遞食物、遞水
[00:05:22.280 --> 00:05:24.440]  幫他守
[00:05:24.440 --> 00:05:26.440]  所以其實就是說
[00:05:26.440 --> 00:05:28.640]  是他的助手
[00:05:28.640 --> 00:05:30.840]  打仗的助手
[00:05:30.840 --> 00:05:32.600]  不過去到臨陣交鋒
[00:05:32.600 --> 00:05:34.520]  真的出去衝殺的時候
[00:05:34.520 --> 00:05:38.400]  那些少年人會找二哥躲起來
[00:05:38.400 --> 00:05:40.440]  可能一班少年人在一起
[00:05:40.440 --> 00:05:41.640]  躲在那裏
[00:05:41.640 --> 00:05:44.320]  看著情勢
[00:05:44.320 --> 00:05:47.520]  受傷就出去救主人
[00:05:47.520 --> 00:05:50.680]  或者要什麼就遞給他
[00:05:50.680 --> 00:05:53.520]  這些是幫忙打仗的人
[00:05:53.520 --> 00:05:54.880]  很有可能
[00:05:54.880 --> 00:05:57.120]  抓住一個這樣的人
[00:05:57.120 --> 00:05:57.920]  就問他
[00:05:57.920 --> 00:05:59.320]  你領袖什麼名字?
[00:05:59.320 --> 00:06:00.240]  長老什麼名字?
[00:06:00.240 --> 00:06:01.440]  全部寫出來
[00:06:01.440 --> 00:06:04.480]  他真的寫了77個
[00:06:04.480 --> 00:06:07.040]  不過我要說的就是
[00:06:07.040 --> 00:06:08.000]  抓住
[00:06:08.000 --> 00:06:09.440]  我用螢光的
[00:06:09.440 --> 00:06:11.120]  不知為何
[00:06:11.120 --> 00:06:13.320]  我有少少覺得
[00:06:13.320 --> 00:06:16.160]  特別這裏寫是抓住
[00:06:16.160 --> 00:06:19.480]  其實有點不禮貌
[00:06:19.480 --> 00:06:21.720]  當然今天我不知道我說的話
[00:06:21.720 --> 00:06:26.480]  會不會太過將我今天的思想
[00:06:26.480 --> 00:06:31.880]  套在當日的場景裏面
[00:06:31.880 --> 00:06:33.640]  可能當日的場景
[00:06:33.640 --> 00:06:37.040]  這個抓住是沒有禮貌的
[00:06:37.040 --> 00:06:39.440]  不過今天抓住一個少年人
[00:06:39.440 --> 00:06:41.080]  嚇死他嗎?
[00:06:41.080 --> 00:06:43.040]  有點害怕
[00:06:43.040 --> 00:06:44.880]  咬他
[00:06:44.880 --> 00:06:47.200]  有點惡
[00:06:47.200 --> 00:06:49.840]  機電到了疏閣
[00:06:49.840 --> 00:06:54.240]  未到疏閣就抓到少年人
[00:06:54.240 --> 00:06:57.640]  這個少年人可能出來做什麼事
[00:06:57.640 --> 00:07:00.360]  或者他的主人猜探他做什麼事
[00:07:00.360 --> 00:07:01.720]  他就被他抓住
[00:07:01.720 --> 00:07:04.400]  抓到嚇得他半死
[00:07:04.400 --> 00:07:08.120]  去到疏閣就對那裏的人說
[00:07:08.120 --> 00:07:12.240]  你們疏閣從前譏笑我
[00:07:12.240 --> 00:07:18.360]  就說西巴和薩姆拿已經在你手裏了嗎?
[00:07:18.360 --> 00:07:22.320]  所以你叫我們將餅給你跟隨的人
[00:07:22.320 --> 00:07:23.720]  被罰的人
[00:07:23.720 --> 00:07:24.960]  是不是你已經抓到?
[00:07:24.960 --> 00:07:26.000]  抓到這麼厲害
[00:07:26.000 --> 00:07:27.040]  我就給你餅
[00:07:27.040 --> 00:07:29.040]  你都沒抓到就拿餅?
[00:07:29.040 --> 00:07:30.120]  不是吧?
[00:07:30.120 --> 00:07:32.120]  抓到才算吧
[00:07:32.120 --> 00:07:36.200]  你這樣譏笑我
[00:07:36.200 --> 00:07:37.480]  又不給餅
[00:07:37.480 --> 00:07:38.320]  我們繼續
[00:07:38.320 --> 00:07:40.040]  我們雖然肚餓疲乏
[00:07:40.040 --> 00:07:41.520]  繼續追趕
[00:07:41.520 --> 00:07:44.480]  現在西巴和薩姆拿在這裏
[00:07:44.480 --> 00:07:48.600]  你看我抓到他了
[00:07:48.600 --> 00:07:53.360]  於是就抓住那城內的長老
[00:07:53.360 --> 00:07:55.280]  第二點要說
[00:07:55.280 --> 00:08:02.800]  用野地的荊條和紫荊紮打疏閣人
[00:08:02.800 --> 00:08:04.120]  於是抓住他
[00:08:04.120 --> 00:08:10.320]  那七十七人是疏閣的長老、領袖
[00:08:10.320 --> 00:08:11.560]  綁住他們
[00:08:11.560 --> 00:08:13.840]  可能多數這樣紮打
[00:08:13.840 --> 00:08:16.760]  就用一棵樹綁住他
[00:08:16.760 --> 00:08:18.280]  背部露出來
[00:08:18.280 --> 00:08:20.640]  然後就用荊荊
[00:08:20.640 --> 00:08:25.320]  像泥田般掃他背部
[00:08:25.320 --> 00:08:30.760]  然後用樹上的針打他
[00:08:30.760 --> 00:08:36.720]  用刺激和荊棘條鞭他
[00:08:36.720 --> 00:08:38.520]  紮打
[00:08:38.520 --> 00:08:40.520]  看死
[00:08:40.520 --> 00:08:42.560]  笑我當日
[00:08:42.560 --> 00:08:44.600]  還拿個餅吃
[00:08:44.600 --> 00:08:45.880]  你們抓到嗎?
[00:08:45.880 --> 00:08:47.440]  這麼厲害
[00:08:47.440 --> 00:08:51.160]  捉一拿、笑一拿就打死他們
[00:08:51.160 --> 00:08:52.440]  沒有打死
[00:08:52.440 --> 00:08:54.400]  照他昨天所說
[00:08:54.400 --> 00:08:56.080]  只是打傷他們
[00:08:56.080 --> 00:08:57.280]  不過也很傷
[00:08:57.280 --> 00:09:01.040]  如果像泥田掃月般掃他背部
[00:09:01.040 --> 00:09:04.200]  被荊棘和刺棍打到
[00:09:04.200 --> 00:09:05.680]  很傷
[00:09:05.680 --> 00:09:08.200]  入肉的
[00:09:08.200 --> 00:09:08.920]  背部沒有肉
[00:09:08.920 --> 00:09:10.280]  是入骨的
[00:09:10.280 --> 00:09:12.840]  又去到比魯伊納
[00:09:12.840 --> 00:09:15.680]  比魯伊納的意思
[00:09:15.680 --> 00:09:17.960]  就是面對神
[00:09:17.960 --> 00:09:20.360]  亞國當日在比魯伊納
[00:09:20.360 --> 00:09:23.280]  和神摔跤面對面見到神
[00:09:23.280 --> 00:09:25.680]  他們就改地方名叫比魯伊納
[00:09:25.680 --> 00:09:26.800]  面對神
[00:09:26.800 --> 00:09:29.360]  其實我們時時都會面對神
[00:09:29.360 --> 00:09:32.400]  我們都有我們比魯伊納的地方
[00:09:32.400 --> 00:09:33.920]  在那裏面對神
[00:09:33.920 --> 00:09:37.240]  心裏有很多事情和神摔跤
[00:09:37.240 --> 00:09:39.480]  或者心裏有很多不忿
[00:09:39.480 --> 00:09:41.720]  或者心裏有很多難解的事
[00:09:41.720 --> 00:09:43.200]  很多憂悶
[00:09:43.200 --> 00:09:45.880]  很多心痛
[00:09:45.880 --> 00:09:47.120]  心碎的事
[00:09:47.120 --> 00:09:49.320]  在那裏面對神摔跤
[00:09:49.320 --> 00:09:51.080]  神你為何這樣
[00:09:51.080 --> 00:09:53.120]  神就說我是這樣
[00:09:53.120 --> 00:09:54.640]  於是大家摔跤
[00:09:54.640 --> 00:09:56.040]  心靈上摔跤
[00:09:56.040 --> 00:09:58.360]  比魯伊納就是面對神
[00:09:58.360 --> 00:09:59.960]  有你的比魯伊納
[00:09:59.960 --> 00:10:02.840]  後來那裏發展成為一個地方
[00:10:02.840 --> 00:10:04.000]  很多人在那裏住
[00:10:04.000 --> 00:10:09.680]  而且有一個樓
[00:10:09.680 --> 00:10:11.840]  比魯伊納樓
[00:10:11.840 --> 00:10:13.760]  基田就說
[00:10:13.760 --> 00:10:16.760]  你給我們餅我們很餓
[00:10:16.760 --> 00:10:19.240]  又拿餅
[00:10:19.240 --> 00:10:25.000]  他們就像疏割那樣
[00:10:25.000 --> 00:10:27.160]  拿餅?捉到了嗎?
[00:10:27.160 --> 00:10:28.480]  捉到了我領袖
[00:10:28.480 --> 00:10:29.600]  我就給你餅
[00:10:29.600 --> 00:10:30.400]  你還沒捉到
[00:10:30.400 --> 00:10:31.680]  其實你追著去
[00:10:31.680 --> 00:10:33.160]  都不知道有沒有命回來
[00:10:33.160 --> 00:10:34.920]  不要浪費我的餅
[00:10:34.920 --> 00:10:36.360]  你們先追吧
[00:10:36.360 --> 00:10:37.920]  基田很生氣
[00:10:37.920 --> 00:10:39.960]  他就說如果我捉到他們回來
[00:10:39.960 --> 00:10:43.080]  我會拆了你們比魯伊納的樓
[00:10:43.080 --> 00:10:46.480]  這個樓其實是一個塔
[00:10:46.480 --> 00:10:50.200]  即是說比魯伊納發展了一個塔
[00:10:50.200 --> 00:10:51.840]  塔是用來做甚麼呢?
[00:10:51.840 --> 00:10:53.080]  高一點
[00:10:53.080 --> 00:10:55.720]  可以在裏面看得遠一點
[00:10:55.720 --> 00:10:57.680]  和變成一個中心點
[00:10:57.680 --> 00:10:59.240]  很遠就可以看到那個地方
[00:10:59.240 --> 00:11:00.920]  如果在頂部放煙
[00:11:00.920 --> 00:11:02.560]  更加遠就可以看到你
[00:11:02.560 --> 00:11:04.440]  如果晚上放火
[00:11:04.440 --> 00:11:06.160]  走夜路的人都知道
[00:11:06.160 --> 00:11:07.920]  那裏叫做比魯伊納
[00:11:07.920 --> 00:11:09.360]  就可以去到
[00:11:09.360 --> 00:11:12.360]  所以是一個比較發展的地方
[00:11:12.360 --> 00:11:15.440]  他就拆了比魯伊納的塔
[00:11:15.440 --> 00:11:17.880]  就是他上一次說的
[00:11:17.880 --> 00:11:21.240]  我現在這麼辛苦為以色列人打仗
[00:11:21.240 --> 00:11:22.680]  都為你們去打仗
[00:11:22.680 --> 00:11:25.080]  去追擊米電的兩個首領
[00:11:25.080 --> 00:11:26.840]  你竟然餅又不給
[00:11:26.840 --> 00:11:27.960]  還笑我
[00:11:27.960 --> 00:11:30.520]  我回來就會拆了你的塔
[00:11:30.520 --> 00:11:31.760]  拆了你的樓
[00:11:31.760 --> 00:11:35.840]  他真的回來拆了比魯伊納的塔
[00:11:35.840 --> 00:11:37.560]  不過還做了一件事
[00:11:37.560 --> 00:11:40.600]  就是殺了那城裏的人
[00:11:40.600 --> 00:11:42.120]  殺了那城裏的人
[00:11:42.120 --> 00:11:43.320]  是上次沒有說的
[00:11:43.320 --> 00:11:44.880]  沒有說你不給我餅
[00:11:44.880 --> 00:11:45.520]  笑我
[00:11:45.520 --> 00:11:46.520]  好
[00:11:46.520 --> 00:11:47.520]  算了
[00:11:47.520 --> 00:11:49.000]  我們餓著
[00:11:49.000 --> 00:11:49.920]  累著
[00:11:49.920 --> 00:11:50.840]  繼續追
[00:11:50.840 --> 00:11:51.640]  不過我回來
[00:11:51.640 --> 00:11:52.400]  我找你算帳
[00:11:52.400 --> 00:11:53.520]  我會拆了你的樓
[00:11:53.520 --> 00:11:54.920]  這是上次說的
[00:11:54.920 --> 00:11:57.600]  但沒有說殺了城裏的人
[00:11:57.600 --> 00:11:59.760]  這次機電回來
[00:11:59.760 --> 00:12:01.280]  餓起來
[00:12:01.280 --> 00:12:03.520]  一不做二不休
[00:12:03.520 --> 00:12:04.920]  拆了你的城樓
[00:12:04.920 --> 00:12:06.800]  拆了你的塔
[00:12:06.800 --> 00:12:10.200]  殺了城裏的人
[00:12:10.200 --> 00:12:14.120]  城裏的人可能不是以色列人
[00:12:14.120 --> 00:12:17.200]  但可能是自己同胞以色列人
[00:12:17.200 --> 00:12:19.560]  可能殺紅了眼
[00:12:19.560 --> 00:12:21.640]  殺了城裏的人
[00:12:21.640 --> 00:12:23.080]  殺人
[00:12:23.080 --> 00:12:25.240]  第二點
[00:12:25.240 --> 00:12:28.240]  我想說的第一第二點
[00:12:28.240 --> 00:12:30.600]  捉住一個少年人
[00:12:30.600 --> 00:12:31.280]  搖他
[00:12:31.280 --> 00:12:31.640]  喂
[00:12:31.640 --> 00:12:33.040]  把名字寫出來
[00:12:33.040 --> 00:12:34.920]  第二點要說的
[00:12:34.920 --> 00:12:40.840]  就是他鞭打那些蘇國人
[00:12:40.840 --> 00:12:43.720]  又拆了比魯伊納的塔
[00:12:43.720 --> 00:12:46.000]  還殺了城裏的人
[00:12:46.000 --> 00:12:48.120]  在這裏我個人
[00:12:48.120 --> 00:12:51.120]  我怕我用了我今日
[00:12:51.120 --> 00:12:56.880]  我個人的思想套入當時的場景
[00:12:56.880 --> 00:12:58.520]  可能機電這樣做
[00:12:58.520 --> 00:13:01.440]  在當日來說是沒有什麼問題的
[00:13:01.440 --> 00:13:03.720]  在當日的文化與場景裏面
[00:13:03.720 --> 00:13:05.440]  是沒有什麼問題的
[00:13:05.440 --> 00:13:06.400]  被羈絲
[00:13:06.400 --> 00:13:09.240]  所以被殺死是很通常的
[00:13:09.240 --> 00:13:11.560]  被責打是很通常的
[00:13:11.560 --> 00:13:13.600]  但今天
[00:13:13.600 --> 00:13:15.760]  你想想
[00:13:15.760 --> 00:13:16.880]  給我一些餅
[00:13:16.880 --> 00:13:18.000]  不給
[00:13:18.000 --> 00:13:20.000]  你打贏了回來我才給
[00:13:20.000 --> 00:13:21.680]  才算
[00:13:21.680 --> 00:13:23.320]  你一定贏到的
[00:13:23.320 --> 00:13:25.160]  你可能沒命回來
[00:13:25.160 --> 00:13:26.720]  米電的王那麼容易追
[00:13:26.720 --> 00:13:29.280]  你只有三百人就餓成這樣
[00:13:29.280 --> 00:13:30.000]  哎呀
[00:13:30.000 --> 00:13:32.520]  這樣笑你真的很生氣
[00:13:32.520 --> 00:13:35.320]  講到明我回來我會鞭打你
[00:13:35.320 --> 00:13:37.960]  我回來我會拆了你那座樓
[00:13:37.960 --> 00:13:39.560]  那塔
[00:13:39.560 --> 00:13:42.760]  但都不用殺裏面的人
[00:13:42.760 --> 00:13:45.480]  捉住少年人不用惡到搖他
[00:13:45.480 --> 00:13:46.680]  寫了名字出來
[00:13:46.680 --> 00:13:48.680]  七十七個全部
[00:13:48.680 --> 00:13:51.320]  找當日那幾個
[00:13:51.320 --> 00:13:52.720]  跟你說的那幾個夠了
[00:13:52.720 --> 00:13:54.040]  有七十幾個長老
[00:13:54.040 --> 00:13:56.320]  可能老人家都不知道發生什麼事
[00:13:56.320 --> 00:13:58.520]  就七十七人被你捉住走
[00:13:58.520 --> 00:13:59.640]  鞭一輪
[00:13:59.640 --> 00:14:00.600]  很傷的
[00:14:00.600 --> 00:14:01.280]  很痛的
[00:14:01.280 --> 00:14:01.920]  流血的
[00:14:01.920 --> 00:14:02.840]  入骨的
[00:14:02.840 --> 00:14:04.160]  被那些人勾到
[00:14:04.160 --> 00:14:04.960]  哎呀
[00:14:04.960 --> 00:14:05.960]  很慘
[00:14:05.960 --> 00:14:08.480]  我個人在這裡第一第二點
[00:14:08.480 --> 00:14:10.480]  我是覺得機電
[00:14:10.480 --> 00:14:14.120]  他可能殺紅了眼
[00:14:14.120 --> 00:14:18.040]  而且過分嬲怒了
[00:14:18.040 --> 00:14:20.120]  他沒給餅而已
[00:14:20.120 --> 00:14:21.760]  不用打他
[00:14:21.760 --> 00:14:23.160]  沒給餅而已
[00:14:23.160 --> 00:14:25.920]  打倒他那座樓算了
[00:14:25.920 --> 00:14:28.760]  不用殺裏面的人
[00:14:28.760 --> 00:14:30.560]  為什麼不用?
[00:14:30.560 --> 00:14:31.880]  想餓死我?
[00:14:31.880 --> 00:14:32.880]  現在我要報仇
[00:14:32.880 --> 00:14:34.000]  殺他
[00:14:34.000 --> 00:14:36.200]  我覺得可能殺紅了眼
[00:14:36.200 --> 00:14:39.200]  可能是他嬲氣很厲害
[00:14:39.200 --> 00:14:41.120]  我個人覺得
[00:14:41.120 --> 00:14:42.960]  捉住那少年人搖
[00:14:42.960 --> 00:14:44.880]  其實我覺得很不禮貌
[00:14:44.880 --> 00:14:46.520]  很不尊重
[00:14:46.520 --> 00:14:48.640]  兼夾有些惡
[00:14:48.640 --> 00:14:52.880]  如果你說機電有些什麼
[00:14:52.880 --> 00:14:55.120]  如果我個人覺得
[00:14:55.120 --> 00:14:56.720]  是不夠好的
[00:14:56.720 --> 00:14:58.720]  就是他在這件事上
[00:14:58.720 --> 00:15:00.400]  第一和第二點
[00:15:00.400 --> 00:15:02.400]  他是惡了一點
[00:15:02.400 --> 00:15:03.600]  很惡
[00:15:03.600 --> 00:15:05.600]  變成惡死
[00:15:05.600 --> 00:15:09.040]  沒給餅他又打又殺
[00:15:09.040 --> 00:15:11.600]  我覺得是有點惡了
[00:15:11.600 --> 00:15:12.840]  過多了
[00:15:12.840 --> 00:15:13.960]  過分了
[00:15:13.960 --> 00:15:15.760]  嬲過分了
[00:15:15.760 --> 00:15:17.760]  火遮了眼
[00:15:17.760 --> 00:15:19.320]  令我反省
[00:15:19.320 --> 00:15:20.560]  會不會有時都是這樣
[00:15:20.560 --> 00:15:22.840]  當自己功勞很大的時候
[00:15:22.840 --> 00:15:24.840]  很辛苦做事的時候
[00:15:24.840 --> 00:15:26.960]  會對那些不肯付出
[00:15:26.960 --> 00:15:27.960]  沒有付出的人
[00:15:27.960 --> 00:15:29.960]  是很不開心很惡的
[00:15:29.960 --> 00:15:33.200]  會想要他的命
[00:15:33.200 --> 00:15:36.240]  收入都很大
[00:15:36.240 --> 00:15:39.040]  不過要不要又打又殺
[00:15:39.040 --> 00:15:40.640]  又捉那麼厲害呢
[00:15:40.640 --> 00:15:42.880]  好像做多了一點
[00:15:42.880 --> 00:15:45.080]  我覺得機電在這裏
[00:15:45.080 --> 00:15:47.840]  有些少是他生命裏
[00:15:47.840 --> 00:15:50.480]  曾經做過的過分
[00:15:50.480 --> 00:15:52.480]  我想叫錯了
[00:15:52.480 --> 00:15:55.360]  或者過分了的憤怒
[00:15:55.360 --> 00:15:59.440]  造成他一個缺點
[00:15:59.440 --> 00:16:00.680]  或者叫污點
[00:16:00.680 --> 00:16:03.160]  是我個人的看法
[00:16:03.160 --> 00:16:05.880]  可能我太多用今天的想法
[00:16:05.880 --> 00:16:06.800]  套入當日
[00:16:06.800 --> 00:16:08.240]  當日可能他沒事
[00:16:08.240 --> 00:16:09.400]  因為你看到
[00:16:09.400 --> 00:16:10.920]  上下文沒有人罵他
[00:16:10.920 --> 00:16:12.280]  沒有人說他沒有
[00:16:12.280 --> 00:16:13.440]  上帝沒有責備他
[00:16:13.440 --> 00:16:14.880]  哎呀不如你這樣做
[00:16:14.880 --> 00:16:16.120]  我個人看
[00:16:16.120 --> 00:16:18.120]  就有少少覺得是這樣
[00:16:18.120 --> 00:16:20.120]  好了
[00:16:20.120 --> 00:16:21.120]  另一件事
[00:16:21.120 --> 00:16:22.120]  第十八節
[00:16:22.120 --> 00:16:26.120]  機電問西巴和薩姆拿雪
[00:16:26.120 --> 00:16:28.120]  那些人搞定了
[00:16:28.120 --> 00:16:29.840]  打打殺殺
[00:16:29.840 --> 00:16:33.360]  當日在他博山殺了人
[00:16:33.360 --> 00:16:35.360]  是什麼樣式
[00:16:35.360 --> 00:16:39.560]  當時他們聚集在他博山
[00:16:39.560 --> 00:16:42.600]  然後這兩個米電領袖
[00:16:42.600 --> 00:16:44.760]  都有份攻打他博山
[00:16:44.760 --> 00:16:46.760]  殺了以色列人
[00:16:46.760 --> 00:16:48.440]  殺了以色列人
[00:16:48.440 --> 00:16:49.240]  他就問他們
[00:16:49.240 --> 00:16:52.240]  當日在他博山殺我們以色列人
[00:16:52.240 --> 00:16:54.760]  他們是什麼樣式
[00:16:54.760 --> 00:16:57.240]  樣式的意思我看過了
[00:16:57.240 --> 00:16:59.480]  就是他們像什麼
[00:16:59.480 --> 00:17:01.080]  他們是什麼樣子
[00:17:01.080 --> 00:17:02.360]  是什麼人
[00:17:02.360 --> 00:17:03.360]  就是說
[00:17:03.360 --> 00:17:04.440]  你一看就知道
[00:17:04.440 --> 00:17:06.240]  這些是平民的裝束
[00:17:06.240 --> 00:17:08.040]  一看這個是達官貴人
[00:17:08.040 --> 00:17:08.960]  貴就的裝束
[00:17:08.960 --> 00:17:09.960]  一看這個是將軍
[00:17:09.960 --> 00:17:11.240]  這個是普通士兵
[00:17:11.240 --> 00:17:13.960]  他們是什麼級別
[00:17:13.960 --> 00:17:16.960]  是什麼樣子的
[00:17:16.960 --> 00:17:20.360]  這兩個領袖就回答他
[00:17:20.360 --> 00:17:23.360]  大家都很直接
[00:17:23.360 --> 00:17:26.360]  他們很像你
[00:17:26.360 --> 00:17:27.880]  他們是什麼樣子
[00:17:27.880 --> 00:17:29.360]  像你
[00:17:29.360 --> 00:17:30.680]  很厲害
