
[00:00:00.000 --> 00:00:02.000]  記者:各位定珠妹早晨
[00:04:50.000 --> 00:04:52.000]  但在這個有限的生命可以活得更精彩
[00:04:52.000 --> 00:04:54.000]  和活得更圓滿
[00:04:54.000 --> 00:04:56.000]  約書亞記第一章的主題
[00:04:56.000 --> 00:04:58.000]  很明顯是
[00:04:58.000 --> 00:05:00.000]  剛強壯膽
[00:05:00.000 --> 00:05:02.000]  三次重覆的
[00:05:02.000 --> 00:05:04.000]  你要剛強壯膽
[00:05:04.000 --> 00:05:06.000]  你當剛強
[00:05:06.000 --> 00:05:08.000]  大大壯膽
[00:05:08.000 --> 00:05:10.000]  第九節是較為熟悉的
[00:05:10.000 --> 00:05:12.000]  你當剛強壯膽
[00:05:12.000 --> 00:05:14.000]  不要懼怕也不要驚慌
[00:05:14.000 --> 00:05:16.000]  因為你無論往哪裡去
[00:05:16.000 --> 00:05:18.000]  耶和華的神必與你同在
[00:05:18.000 --> 00:05:20.000]  再後一點
[00:05:20.000 --> 00:05:22.000]  去到第十八節
[00:05:22.000 --> 00:05:24.000]  當約書亞
[00:05:24.000 --> 00:05:26.000]  要吩咐百姓
[00:05:26.000 --> 00:05:28.000]  準備過約旦河的時候
[00:05:28.000 --> 00:05:30.000]  那些百姓
[00:05:30.000 --> 00:05:32.000]  回應約書亞
[00:05:32.000 --> 00:05:34.000]  其實都鼓勵約書亞
[00:05:34.000 --> 00:05:36.000]  你只要
[00:05:36.000 --> 00:05:38.000]  剛強壯膽
[00:05:38.000 --> 00:05:40.000]  上帝在這裡多次提及
[00:05:40.000 --> 00:05:42.000]  約書亞要剛強壯膽
[00:05:42.000 --> 00:05:44.000]  主題很清晰
[00:05:44.000 --> 00:05:46.000]  但為什麼上帝要
[00:05:46.000 --> 00:05:48.000]  這樣來祝福約書亞
[00:05:48.000 --> 00:05:50.000]  難道祂是膽小之輩
[00:05:50.000 --> 00:05:52.000]  我們認識一下約書亞
[00:05:52.000 --> 00:05:54.000]  約書亞記第一章
[00:05:54.000 --> 00:05:56.000]  很清楚記載的背景
[00:05:56.000 --> 00:05:58.000]  是耶和華的僕人摩西
[00:05:58.000 --> 00:06:00.000]  死了以後
[00:06:00.000 --> 00:06:02.000]  意思是第一點我們要認識
[00:06:02.000 --> 00:06:04.000]  這個約書亞是摩西死了
[00:06:04.000 --> 00:06:06.000]  約書亞是要接棒
[00:06:06.000 --> 00:06:08.000]  神要約書亞起來
[00:06:08.000 --> 00:06:10.000]  接他的棒
[00:06:10.000 --> 00:06:12.000]  第二節我不重複讀了
[00:06:12.000 --> 00:06:14.000]  接棒做什麼呢
[00:06:14.000 --> 00:06:16.000]  就是和以色列人一起過約旦河
[00:06:16.000 --> 00:06:18.000]  預備進入迦南地
[00:06:18.000 --> 00:06:20.000]  一章一節強調
[00:06:20.000 --> 00:06:22.000]  約書亞是摩西的幫手
[00:06:22.000 --> 00:06:24.000]  現在摩西死了
[00:06:24.000 --> 00:06:26.000]  他成為一個接棒人
[00:06:26.000 --> 00:06:28.000]  他的任務是做什麼呢
[00:06:28.000 --> 00:06:30.000]  任務是和以色列人
[00:06:30.000 --> 00:06:32.000]  一起進入迦南地
[00:06:32.000 --> 00:06:34.000]  第三節說
[00:06:34.000 --> 00:06:36.000]  你們腳掌所踏之地
[00:06:36.000 --> 00:06:38.000]  我都照著
[00:06:38.000 --> 00:06:40.000]  我所應許摩西的說話給你們
[00:06:40.000 --> 00:06:42.000]  第四節就說
[00:06:42.000 --> 00:06:44.000]  範圍在哪裡
[00:06:44.000 --> 00:06:46.000]  從曠野或者尼巴嫩
[00:06:46.000 --> 00:06:48.000]  直到白拉大河
[00:06:48.000 --> 00:06:50.000]  黑人的泉地又到大海日落之處
[00:06:50.000 --> 00:06:52.000]  都要作你們的警戒
[00:06:52.000 --> 00:06:54.000]  一說這些地名
[00:06:54.000 --> 00:06:56.000]  我們就不認識
[00:06:56.000 --> 00:06:58.000]  所以看一幅圖
[00:06:58.000 --> 00:07:00.000]  大概你會知道
[00:07:00.000 --> 00:07:02.000]  由曠野就是下面的地方
[00:07:02.000 --> 00:07:04.000]  去到白拉大河
[00:07:04.000 --> 00:07:06.000]  即是有法拉底河
[00:07:06.000 --> 00:07:08.000]  黑人的泉地即是上高
[00:07:08.000 --> 00:07:10.000]  又到大海日落之處
[00:07:10.000 --> 00:07:12.000]  就是西面
[00:07:12.000 --> 00:07:14.000]  就給了一個範圍
[00:07:14.000 --> 00:07:16.000]  就是這裡的範圍
[00:07:16.000 --> 00:07:18.000]  你們要進入去
[00:07:18.000 --> 00:07:20.000]  德維葉
[00:07:20.000 --> 00:07:22.000]  約書亞就是要帶著
[00:07:22.000 --> 00:07:24.000]  以色列人進入這個地方
[00:07:24.000 --> 00:07:26.000]  但進入這個地方
[00:07:26.000 --> 00:07:28.000]  那裡不是荒蕪
[00:07:28.000 --> 00:07:30.000]  那裡原本有人住
[00:07:30.000 --> 00:07:32.000]  但那些七族的人
[00:07:32.000 --> 00:07:34.000]  是罪惡滔天
[00:07:34.000 --> 00:07:36.000]  所以神其實要懲罰他們
[00:07:36.000 --> 00:07:38.000]  不過神是要透過以色列人
[00:07:38.000 --> 00:07:40.000]  進入他們讓他們知道
[00:07:40.000 --> 00:07:42.000]  他們所做的是不蒙神喜悅
[00:07:42.000 --> 00:07:44.000]  進入那裡的地方
[00:07:44.000 --> 00:07:46.000]  真正是難免的
[00:07:46.000 --> 00:07:48.000]  所以約書亞是要帶著他們
[00:07:48.000 --> 00:07:50.000]  進入那裡的地方
[00:07:50.000 --> 00:07:52.000]  後來我們知道他要進入耶利哥城
[00:07:52.000 --> 00:07:54.000]  要和艾城的人
[00:07:54.000 --> 00:07:56.000]  來攻打
[00:07:56.000 --> 00:07:58.000]  然後有五王在羈片的地方
[00:07:58.000 --> 00:08:00.000]  你一路看下去就知道
[00:08:00.000 --> 00:08:02.000]  原來
[00:08:02.000 --> 00:08:04.000]  約書亞要接棒
[00:08:04.000 --> 00:08:06.000]  不過這個艱鉅的任務
[00:08:06.000 --> 00:08:08.000]  神應許他在第五節
[00:08:08.000 --> 00:08:10.000]  你平生的日子必無一人在你面前
[00:08:10.000 --> 00:08:12.000]  站立得住
[00:08:12.000 --> 00:08:14.000]  我怎樣與摩西同在
[00:08:14.000 --> 00:08:16.000]  也必照樣與你同在
[00:08:16.000 --> 00:08:18.000]  我必不撇下你也不丟棄你
[00:08:18.000 --> 00:08:20.000]  任務雖然艱鉅
[00:08:20.000 --> 00:08:22.000]  但這位原本只是助手
[00:08:22.000 --> 00:08:24.000]  副手
[00:08:24.000 --> 00:08:26.000]  現在要成為領袖
[00:08:26.000 --> 00:08:28.000]  他可以的
[00:08:28.000 --> 00:08:30.000]  是因為神與他同在
[00:08:30.000 --> 00:08:32.000]  好像昔日
[00:08:32.000 --> 00:08:34.000]  與摩西同在一樣
[00:08:34.000 --> 00:08:36.000]  大家可能想
[00:08:36.000 --> 00:08:38.000]  就是因為他要承擔
[00:08:38.000 --> 00:08:40.000]  艱鉅的任務
[00:08:40.000 --> 00:08:42.000]  他原本只是副手
[00:08:42.000 --> 00:08:44.000]  摩西的幫手
[00:08:44.000 --> 00:08:46.000]  現在要擔正
[00:08:46.000 --> 00:08:48.000]  所以要鼓勵他剛強壯膽
[00:08:48.000 --> 00:08:50.000]  但我們又要留意
[00:08:50.000 --> 00:08:52.000]  其實約書亞不是一個
[00:08:52.000 --> 00:08:54.000]  膽小之輩
[00:08:54.000 --> 00:08:56.000]  他是一個
[00:08:56.000 --> 00:08:58.000]  英勇善戰的將士
[00:08:58.000 --> 00:09:00.000]  英勇善戰的將士
[00:09:00.000 --> 00:09:02.000]  我們參考
[00:09:02.000 --> 00:09:04.000]  七一及記第十七章
[00:09:04.000 --> 00:09:06.000]  你就知道
[00:09:06.000 --> 00:09:08.000]  約書亞是很善於
[00:09:08.000 --> 00:09:10.000]  打仗
[00:09:10.000 --> 00:09:12.000]  七一及記第十七章是記載
[00:09:12.000 --> 00:09:14.000]  以色列人離開埃及不夠三個月
[00:09:14.000 --> 00:09:16.000]  阿瑪利人就埋伏
[00:09:16.000 --> 00:09:18.000]  在尼菲定的地方
[00:09:18.000 --> 00:09:20.000]  要攻打他們
[00:09:20.000 --> 00:09:22.000]  這是第八節說的
[00:09:22.000 --> 00:09:24.000]  在尼菲定和以色列人爭戰
[00:09:24.000 --> 00:09:26.000]  第九節摩西就和約書亞說
[00:09:26.000 --> 00:09:28.000]  你為我們選出人來
[00:09:28.000 --> 00:09:30.000]  出去和阿瑪利人爭戰
[00:09:30.000 --> 00:09:32.000]  明天我手裏要拿著
[00:09:32.000 --> 00:09:34.000]  神的像站在山頂上
[00:09:34.000 --> 00:09:36.000]  約書亞就按照
[00:09:36.000 --> 00:09:38.000]  摩西的吩咐
[00:09:38.000 --> 00:09:40.000]  選一些人來打仗
[00:09:40.000 --> 00:09:42.000]  但摩西在哪裏呢
[00:09:42.000 --> 00:09:44.000]  摩西不是和他一起打仗
[00:09:44.000 --> 00:09:46.000]  大家知道這個事跡
[00:09:46.000 --> 00:09:48.000]  摩西是上山頂
[00:09:48.000 --> 00:09:50.000]  來做甚麼 舉手
[00:09:50.000 --> 00:09:52.000]  第一就是舉手祈禱
[00:09:52.000 --> 00:09:54.000]  阿倫和胡爾和他一起
[00:09:54.000 --> 00:09:56.000]  後來我們看到
[00:09:56.000 --> 00:09:58.000]  第十節就告訴我們
[00:09:58.000 --> 00:10:00.000]  他上了山
[00:10:00.000 --> 00:10:02.000]  第十一十二節就說
[00:10:02.000 --> 00:10:04.000]  摩西何時舉手
[00:10:04.000 --> 00:10:06.000]  以色列人就得勝
[00:10:06.000 --> 00:10:08.000]  何時放下手 阿瑪利人就得勝
[00:10:08.000 --> 00:10:10.000]  摩西的手發沉
[00:10:10.000 --> 00:10:12.000]  他們就搬石頭來放在他耳下
[00:10:12.000 --> 00:10:14.000]  他就坐在上面
[00:10:14.000 --> 00:10:16.000]  阿倫和胡爾就扶著他的手
[00:10:16.000 --> 00:10:18.000]  一個在左邊一個在右邊
[00:10:18.000 --> 00:10:20.000]  穩住直到日落的時候
[00:10:20.000 --> 00:10:22.000]  我們知道
[00:10:22.000 --> 00:10:24.000]  這場仗
[00:10:24.000 --> 00:10:26.000]  的勝負關鍵
[00:10:26.000 --> 00:10:28.000]  就很明顯在摩西那裏
[00:10:28.000 --> 00:10:30.000]  他何時舉手
[00:10:30.000 --> 00:10:32.000]  以色列人就何時得勝
[00:10:32.000 --> 00:10:34.000]  何時放下手就敵軍得勝
[00:10:34.000 --> 00:10:36.000]  但山下的約書亞
[00:10:36.000 --> 00:10:38.000]  他用不用打仗
[00:10:38.000 --> 00:10:40.000]  他仍然要打仗
[00:10:40.000 --> 00:10:42.000]  所以第十三節告訴我們
[00:10:42.000 --> 00:10:44.000]  約書亞用刀殺了阿瑪利王和他的百姓
[00:10:44.000 --> 00:10:46.000]  山下的約書亞
[00:10:46.000 --> 00:10:48.000]  仍然要奮勇征戰
[00:10:48.000 --> 00:10:50.000]  他用刀殺了阿瑪利王和他的百姓
[00:10:50.000 --> 00:10:52.000]  他用刀殺了阿瑪利王和他的百姓
[00:10:52.000 --> 00:10:54.000]  他用刀殺了阿瑪利王和他的百姓
[00:10:54.000 --> 00:10:56.000]  摩西就在上面舉手
[00:10:56.000 --> 00:10:58.000]  在山下打仗的是約書亞
[00:10:58.000 --> 00:11:00.000]  在山下打仗的是約書亞
[00:11:00.000 --> 00:11:02.000]  自此之後 約書亞就成為摩西的幫手
[00:11:02.000 --> 00:11:04.000]  自此之後 約書亞就成為摩西的幫手
[00:11:04.000 --> 00:11:06.000]  這是《猜及記》第24章第十二十三節告訴我們
[00:11:06.000 --> 00:11:08.000]  和摩西說
[00:11:08.000 --> 00:11:10.000]  你上到這個山 我在這裏
[00:11:10.000 --> 00:11:12.000]  我要把石板和我所寫的律法和誡命都賜給你
[00:11:12.000 --> 00:11:16.000]  使你可以教訓百姓 第十三節
[00:11:16.000 --> 00:11:18.000]  摩西和他的幫手約書亞起來
[00:11:18.000 --> 00:11:20.000]  摩西和他的幫手約書亞起來
[00:11:20.000 --> 00:11:22.000]  上了神的山
[00:11:22.000 --> 00:11:24.000]  自此之後 摩西就帶著約書亞
[00:11:24.000 --> 00:11:26.000]  一直是他的幫手
[00:11:26.000 --> 00:11:28.000]  各方面的幫手 打仗是其一
[00:11:28.000 --> 00:11:30.000]  接著在文掃記的另一件事蹟
[00:11:30.000 --> 00:11:32.000]  接著在文掃記的另一件事蹟
[00:11:32.000 --> 00:11:34.000]  就是當摩西要差遣探子去打聽迦南地
[00:11:34.000 --> 00:11:36.000]  就是當摩西要差遣探子去打聽迦南地
[00:11:36.000 --> 00:11:38.000]  就是當摩西要差遣探子去打聽迦南地
[00:11:38.000 --> 00:11:40.000]  因為他們離開埃及之後
[00:11:40.000 --> 00:11:42.000]  神已經允許他們進入迦南地
[00:11:42.000 --> 00:11:44.000]  約書亞就是被差遣的其中之一
[00:11:44.000 --> 00:11:46.000]  約書亞就是被差遣的其中之一
[00:11:46.000 --> 00:11:48.000]  文掃記第十三章
[00:11:48.000 --> 00:11:50.000]  聽我讀
[00:11:50.000 --> 00:11:52.000]  耶和華曉遇摩西說
[00:11:52.000 --> 00:11:54.000]  你打發人去窺探我所賜給以色列人的迦南地
[00:11:54.000 --> 00:11:56.000]  他們每支派之中
[00:11:56.000 --> 00:11:58.000]  要打發一個人做首領
[00:11:58.000 --> 00:12:00.000]  摩西就照耶和華的吩咐
[00:12:00.000 --> 00:12:02.000]  從巴蘭的曠野打發他們去
[00:12:02.000 --> 00:12:04.000]  他們都是以色列的族長
[00:12:04.000 --> 00:12:06.000]  其中有什麼人呢
[00:12:06.000 --> 00:12:08.000]  我抽了第六節
[00:12:08.000 --> 00:12:10.000]  屬猶大支派的有耶夫尼的兒子迦勒
[00:12:10.000 --> 00:12:12.000]  屬猶大支派的有耶夫尼的兒子迦勒
[00:12:12.000 --> 00:12:14.000]  第八節
[00:12:14.000 --> 00:12:16.000]  屬以法連支派的有亂的兒子荷西亞
[00:12:16.000 --> 00:12:18.000]  屬以法連支派的有亂的兒子荷西亞
[00:12:18.000 --> 00:12:20.000]  這麼熟悉的名字
[00:12:20.000 --> 00:12:22.000]  荷西亞
[00:12:22.000 --> 00:12:24.000]  第十六節告訴我們
[00:12:24.000 --> 00:12:26.000]  這個就是摩西所打發的
[00:12:26.000 --> 00:12:28.000]  總共數了十二個人
[00:12:28.000 --> 00:12:30.000]  窺探那地之人的名字
[00:12:30.000 --> 00:12:32.000]  摩西就稱亂的兒子荷西亞為約書亞
[00:12:32.000 --> 00:12:34.000]  摩西就稱亂的兒子荷西亞為約書亞
[00:12:34.000 --> 00:12:36.000]  摩西就稱亂的兒子荷西亞為約書亞
[00:12:36.000 --> 00:12:38.000]  原來約書亞原本叫荷西亞
[00:12:38.000 --> 00:12:40.000]  原來約書亞原本叫荷西亞
[00:12:40.000 --> 00:12:42.000]  他是什麼人呢?
[00:12:42.000 --> 00:12:44.000]  他是首領,他是族長
[00:12:44.000 --> 00:12:46.000]  他被揀選
[00:12:46.000 --> 00:12:48.000]  差派成為探子
[00:12:48.000 --> 00:12:50.000]  摩西為什麼要將他的名字改了呢?
[00:12:50.000 --> 00:12:52.000]  基文沒有交代
[00:12:52.000 --> 00:12:54.000]  但大概你知道原來摩西一直
[00:12:54.000 --> 00:12:56.000]  不是摩西,約書亞是摩西一直以來的好助手
[00:12:56.000 --> 00:12:58.000]  不是摩西,約書亞是摩西一直以來的好助手
[00:12:58.000 --> 00:13:00.000]  那個關係
[00:13:00.000 --> 00:13:02.000]  情同父子一樣
[00:13:02.000 --> 00:13:04.000]  摩西就一直帶著他
[00:13:04.000 --> 00:13:06.000]  摩西就一直帶著他
[00:13:06.000 --> 00:13:08.000]  來到約旦河邊
[00:13:08.000 --> 00:13:10.000]  來到約旦河邊
[00:13:10.000 --> 00:13:12.000]  給摩西的姊妹
[00:13:12.000 --> 00:13:14.000]  給摩西的姊妹
[00:13:14.000 --> 00:13:16.000]  知道他們經歷了多少日子嗎?
[00:13:16.000 --> 00:13:18.000]  知道他們經歷了多少日子嗎?
[00:13:18.000 --> 00:13:20.000]  以色列人在礦野中留了多久?
[00:13:20.000 --> 00:13:22.000]  以色列人在礦野中留了多久?
[00:13:22.000 --> 00:13:24.000]  以色列人在礦野中留了多久?
[00:13:24.000 --> 00:13:26.000]  以色列人在礦野中留了多久?
[00:13:26.000 --> 00:13:28.000]  以色列人在礦野中留了多久?
[00:13:28.000 --> 00:13:30.000]  以色列人在礦野中留了多久?
[00:13:30.000 --> 00:13:32.000]  以色列人在礦野中留了多久?
[00:13:32.000 --> 00:13:34.000]  以色列人在礦野中留了多久?
[00:13:34.000 --> 00:13:36.000]  以色列人在礦野中留了多久?
[00:13:36.000 --> 00:13:38.000]  以色列人在礦野中留了多久?
[00:13:38.000 --> 00:13:40.000]  以色列人在礦野中留了多久?
[00:13:40.000 --> 00:13:42.000]  以色列人在礦野中留了多久?
[00:13:42.000 --> 00:13:44.000]  以色列人在礦野中留了多久?
[00:13:44.000 --> 00:13:46.000]  以色列人在礦野中留了多久?
[00:13:46.000 --> 00:13:48.000]  以色列人在礦野中留了多久?
[00:13:48.000 --> 00:13:50.000]  以色列人在礦野中留了多久?
[00:13:50.000 --> 00:13:52.000]  以色列人在礦野中留了多久?
[00:13:52.000 --> 00:13:54.000]  以色列人在礦野中留了多久?
[00:13:54.000 --> 00:13:56.000]  以色列人在礦野中留了多久?
[00:13:56.000 --> 00:13:58.000]  以色列人在礦野中留了多久?
[00:13:58.000 --> 00:14:02.000]  以色列人在礦野中留了多久?
[00:14:02.000 --> 00:14:04.000]  以色列人在礦野中留了多久?
[00:14:04.000 --> 00:14:06.000]  以色列人在礦野中留了多久?
[00:14:06.000 --> 00:14:08.000]  以色列人在礦野中留了多久?
[00:14:08.000 --> 00:14:10.000]  以色列人在礦野中留了多久?
[00:14:10.000 --> 00:14:12.000]  以色列人在礦野中留了多久?
[00:14:12.000 --> 00:14:14.000]  以色列人在礦野中留了多久?
[00:14:14.000 --> 00:14:16.000]  以色列人在礦野中留了多久?
[00:14:16.000 --> 00:14:18.000]  以色列人在礦野中留了多久?
[00:14:18.000 --> 00:14:20.000]  以色列人在礦野中留了多久?
[00:14:20.000 --> 00:14:22.000]  以色列人在礦野中留了多久?
[00:14:22.000 --> 00:14:24.000]  以色列人在礦野中留了多久?
[00:14:24.000 --> 00:14:26.000]  以色列人在礦野中留了多久?
[00:14:26.000 --> 00:14:28.000]  以色列人在礦野中留了多久?
[00:14:28.000 --> 00:14:30.000]  以色列人在礦野中留了多久?
[00:14:30.000 --> 00:14:32.000]  以色列人在礦野中留了多久?
[00:14:32.000 --> 00:14:34.000]  以色列人在礦野中留了多久?
[00:14:34.000 --> 00:14:36.000]  以色列人在礦野中留了多久?
[00:14:36.000 --> 00:14:38.000]  以色列人在礦野中留了多久?
[00:14:38.000 --> 00:14:40.000]  以色列人在礦野中留了多久?
[00:14:40.000 --> 00:14:42.000]  以色列人在礦野中留了多久?
[00:14:42.000 --> 00:14:44.000]  以色列人在礦野中留了多久?
