
[00:00:00.000 --> 00:00:06.000]  在開始的時候想跟大家講一個我自己個人的經歷
[00:09:09.000 --> 00:09:12.000]  他真的讓我覺得他很謙卑
[00:09:12.000 --> 00:09:14.000]  很謙虛
[00:09:14.000 --> 00:09:16.000]  為什麼會這樣呢
[00:09:16.000 --> 00:09:18.000]  因為他好像自己什麼都不懂
[00:09:18.000 --> 00:09:20.000]  但是當日子有功的時候
[00:09:20.000 --> 00:09:22.000]  他慢慢對聖經熟習了
[00:09:22.000 --> 00:09:26.000]  那他開始就不是這樣的態度了
[00:09:26.000 --> 00:09:28.000]  那你說其實是不是不熟悉聖經
[00:09:28.000 --> 00:09:29.000]  比熟悉聖經還要好呢
[00:09:29.000 --> 00:09:30.000]  當然不是
[00:09:30.000 --> 00:09:33.000]  但是如果我們是得到一些好的東西
[00:09:33.000 --> 00:09:34.000]  我們不小心的時候
[00:09:34.000 --> 00:09:36.000]  這個好的東西可以變成壞的東西
[00:09:36.000 --> 00:09:38.000]  財富也是的
[00:09:38.000 --> 00:09:39.000]  是不是
[00:09:39.000 --> 00:09:40.000]  財富也是的
[00:09:40.000 --> 00:09:42.000]  我也見過不少的夫婦
[00:09:42.000 --> 00:09:45.000]  他們初初都是大家一起打工
[00:09:45.000 --> 00:09:47.000]  同一間公司都不一定
[00:09:47.000 --> 00:09:48.000]  大家都是做職員仔
[00:09:48.000 --> 00:09:50.000]  叫做職員仔
[00:09:50.000 --> 00:09:53.000]  做著做著他們對整個公司的運作都很熟悉了
[00:09:53.000 --> 00:09:55.000]  而那兩個是覺得
[00:09:55.000 --> 00:09:57.000]  咦我們自己出去都可以組公司了
[00:09:57.000 --> 00:09:58.000]  是不是
[00:09:58.000 --> 00:10:00.000]  他們真的自己組公司了
[00:10:00.000 --> 00:10:01.000]  因為兩個
[00:10:01.000 --> 00:10:02.000]  一個做銷售的
[00:10:02.000 --> 00:10:04.000]  一個做文件的
[00:10:04.000 --> 00:10:06.000]  那麼就知道那些
[00:10:06.000 --> 00:10:07.000]  做文件的那個
[00:10:07.000 --> 00:10:10.000]  就知道那些公司的貨的來源從哪裡來
[00:10:10.000 --> 00:10:11.000]  是不是
[00:10:11.000 --> 00:10:12.000]  還有知道那些客人是什麼人
[00:10:12.000 --> 00:10:14.000]  做銷售的那個呢
[00:10:14.000 --> 00:10:18.000]  是有能力可以去繼續將那些貨賣給那些客人
[00:10:18.000 --> 00:10:20.000]  所以他們自己出去開公司
[00:10:20.000 --> 00:10:22.000]  OK 夫妻檔開公司
[00:10:22.000 --> 00:10:23.000]  沒問題
[00:10:23.000 --> 00:10:27.000]  只要他不要對他的舊公司
[00:10:27.000 --> 00:10:28.000]  好像是故意的
[00:10:28.000 --> 00:10:30.000]  或者是用不合的
[00:10:30.000 --> 00:10:32.000]  不合適的手法去叫他的客人
[00:10:32.000 --> 00:10:34.000]  或者是唱衰他的這些東西
[00:10:34.000 --> 00:10:36.000]  你自己出來做一間公司OK的
[00:10:36.000 --> 00:10:39.000]  但問題做著做著的時候怎樣
[00:10:39.000 --> 00:10:41.000]  公司越來越做得好了
[00:10:41.000 --> 00:10:42.000]  OK
[00:10:42.000 --> 00:10:43.000]  做得好然後又怎樣
[00:10:43.000 --> 00:10:45.000]  開始慢慢慢慢有問題出來了
[00:10:45.000 --> 00:10:47.000]  問題出來了是什麼呢
[00:10:47.000 --> 00:10:50.000]  就是究竟是你的功勞還是我的功勞
[00:10:50.000 --> 00:10:52.000]  大家明白我意思嗎
[00:10:52.000 --> 00:10:54.000]  甚至不要說兩夫婦
[00:10:54.000 --> 00:10:57.000]  大家是partner有些是partner都會有這個現象
[00:10:57.000 --> 00:11:00.000]  我真的見過真的聽過這個情況
[00:11:00.000 --> 00:11:01.000]  這樣
[00:11:01.000 --> 00:11:06.000]  再加上慢慢慢慢本來都是很基本的
[00:11:06.000 --> 00:11:07.000]  很基層生活的
[00:11:07.000 --> 00:11:10.000]  弄著弄著中產弄著弄著不止中產
[00:11:10.000 --> 00:11:14.000]  那就開始發生了越來越多的問題了
[00:11:14.000 --> 00:11:18.000]  同樣地這個教會老弟家教會
[00:11:18.000 --> 00:11:21.000]  其實它是得天獨厚的
[00:11:21.000 --> 00:11:24.000]  我在之前都跟大家講過
[00:11:24.000 --> 00:11:25.000]  它是得天獨厚的
[00:11:25.000 --> 00:11:29.000]  它有金融中心
[00:11:29.000 --> 00:11:32.000]  它又有很特別的一種
[00:11:32.000 --> 00:11:36.000]  用了一種他們那個地方有些石頭
[00:11:36.000 --> 00:11:38.000]  那些石頭磨了粉的時候
[00:11:38.000 --> 00:11:42.000]  製成了很出名的眼藥
[00:11:42.000 --> 00:11:43.000]  可以醫治眼疾的
[00:11:43.000 --> 00:11:45.000]  甚至有些參考書說
[00:11:45.000 --> 00:11:48.000]  連耳朵的病他們都有些藥
[00:11:48.000 --> 00:11:52.000]  他們有很柔軟和很黑到亮的羊毛
[00:11:52.000 --> 00:11:55.000]  那些羊就出產一些很漂亮的羊毛
[00:11:55.000 --> 00:11:58.000]  所以他們的羊毛是很出名的
[00:11:58.000 --> 00:11:59.000]  做那些衣服
[00:11:59.000 --> 00:12:02.000]  甚至是人家講到
[00:12:02.000 --> 00:12:05.000]  譬如像我們今天講Cashmere
[00:12:05.000 --> 00:12:07.000]  知道是一些漂亮羊毛了
[00:12:07.000 --> 00:12:09.000]  當時那些人講老弟家的羊毛
[00:12:09.000 --> 00:12:11.000]  人家就知道是什麼了
[00:12:11.000 --> 00:12:15.000]  所以他們是慢慢慢慢很富庶
[00:12:15.000 --> 00:12:17.000]  富庶到一個地步是怎樣
[00:12:17.000 --> 00:12:19.000]  就算當時發生了一些問題
[00:12:19.000 --> 00:12:22.000]  他都不需要政府去幫助他們
[00:12:22.000 --> 00:12:27.000]  他們自己可以重建他們的城市
[00:12:27.000 --> 00:12:30.000]  因為曾經發生過一個大的地震
[00:12:30.000 --> 00:12:32.000]  今天和大家繼續去看到
[00:12:32.000 --> 00:12:37.000]  這一段經文裡面的第18節開始
[00:12:37.000 --> 00:12:39.000]  我們由第18節開始
[00:12:39.000 --> 00:12:45.000]  我勸你向我買從火中鍛鍊出來的金紙
[00:12:45.000 --> 00:12:46.000]  使你富足
[00:12:46.000 --> 00:12:48.000]  又買白衣穿上
[00:12:48.000 --> 00:12:51.000]  使你赤身的羞恥不露出來
[00:12:51.000 --> 00:12:53.000]  又買眼藥抹你的眼睛
[00:12:53.000 --> 00:12:54.000]  使你能夠看見
[00:12:54.000 --> 00:12:57.000]  首先第一點簡單和大家講
[00:12:57.000 --> 00:12:58.000]  主耶穌基督說
[00:12:58.000 --> 00:13:01.000]  我勸你向我
[00:13:01.000 --> 00:13:04.000]  老弟家的問題要得著解決
[00:13:04.000 --> 00:13:06.000]  要去哪裡入手
[00:13:06.000 --> 00:13:08.000]  不是再靠自己
[00:13:08.000 --> 00:13:11.000]  也不是去周圍找幫手
[00:13:11.000 --> 00:13:13.000]  是回到耶穌基督那裡
[00:13:13.000 --> 00:13:15.000]  為什麼要回到耶穌基督那裡
[00:13:15.000 --> 00:13:16.000]  我們看一次聖經
[00:13:16.000 --> 00:13:17.000]  楊枫第15章第5節
[00:13:17.000 --> 00:13:18.000]  聖經說
[00:13:18.000 --> 00:13:20.000]  我就是葡萄樹
[00:13:20.000 --> 00:13:22.000]  你們是枝子
[00:13:22.000 --> 00:13:23.000]  常在我裡面的
[00:13:23.000 --> 00:13:26.000]  我也常在他裡面
[00:13:26.000 --> 00:13:30.000]  大家可以拿回程序表裡的副頁
[00:13:30.000 --> 00:13:35.000]  耶穌基督就是告訴我們所有的人
[00:13:35.000 --> 00:13:38.000]  就是耶穌就好像一棵葡萄樹
[00:13:38.000 --> 00:13:41.000]  而我們作為耶穌基督的門徒
[00:13:41.000 --> 00:13:42.000]  我們信耶穌的人
[00:13:42.000 --> 00:13:44.000]  就好像葡萄樹的枝子一樣
[00:13:44.000 --> 00:13:48.000]  如果一條枝子離開了葡萄樹
[00:13:48.000 --> 00:13:50.000]  會變成怎樣
[00:13:50.000 --> 00:13:51.000]  第一它拿不到營養
[00:13:51.000 --> 00:13:52.000]  拿不到水分
[00:13:52.000 --> 00:13:55.000]  還有它會枯乾
[00:13:55.000 --> 00:13:57.000]  但是糟糕的是
[00:13:57.000 --> 00:14:00.000]  很多時候枯乾不是立即的
[00:14:00.000 --> 00:14:01.000]  你可以放在那裡
[00:14:01.000 --> 00:14:02.000]  花你插在那裡
[00:14:02.000 --> 00:14:05.000]  可能都插一兩個星期才慢慢謝
[00:14:05.000 --> 00:14:06.000]  很多時候就在這種情況下
[00:14:06.000 --> 00:14:08.000]  我們不知道
[00:14:08.000 --> 00:14:09.000]  耶穌基督就說
[00:14:09.000 --> 00:14:11.000]  我是葡萄樹
[00:14:11.000 --> 00:14:12.000]  你們是枝子
[00:14:12.000 --> 00:14:13.000]  要常在我的裡面
[00:14:13.000 --> 00:14:16.000]  我也常在祂的裡面
[00:14:16.000 --> 00:14:19.000]  但是在以賽雅書第五章第一節
[00:14:19.000 --> 00:14:22.000]  這裡同樣說類似的話的是誰
[00:14:22.000 --> 00:14:25.000]  祂說:來,你們所有乾渴的
[00:14:25.000 --> 00:14:27.000]  都當來到水邊
[00:14:27.000 --> 00:14:29.000]  沒有銀錢的也可以來
[00:14:29.000 --> 00:14:30.000]  你們都來
[00:14:30.000 --> 00:14:31.000]  買了吃
[00:14:31.000 --> 00:14:32.000]  不用銀錢
