
[00:00:00.000 --> 00:00:03.540]  各位弟兄姊妹,平安!我是劉少康牧師
[00:01:43.400 --> 00:01:49.560]  《貼薩羅尼加前書》這本書的第三章
[00:01:49.560 --> 00:01:52.040]  當時的情況是這樣的
[00:01:52.040 --> 00:01:55.880]  在保羅的報道行程當中
[00:01:55.880 --> 00:02:02.280]  他很想去探訪貼薩羅尼加這個城市的教會
[00:02:02.280 --> 00:02:05.640]  但很可惜他留在雅典
[00:02:05.640 --> 00:02:07.400]  一直去不到
[00:02:07.400 --> 00:02:09.720]  他的心就掛他們
[00:02:09.720 --> 00:02:11.720]  掛到不得了
[00:02:11.720 --> 00:02:14.520]  不知他們怎樣呢?
[00:02:14.520 --> 00:02:16.760]  他們的信心穩不穩固呢?
[00:02:16.760 --> 00:02:22.200]  而且那裏有很多患難、有很多疫症
[00:02:22.200 --> 00:02:27.480]  我們都會有親戚朋友在不同的國家、不同的城市
[00:02:27.480 --> 00:02:29.480]  你可以想著
[00:02:29.480 --> 00:02:32.440]  不知加拿大多倫多怎樣呢?
[00:02:32.440 --> 00:02:35.640]  美國的疫情又很嚴重
[00:02:35.640 --> 00:02:41.400]  我有些很好的朋友在洛杉磯又不知怎樣呢?
[00:02:41.400 --> 00:02:45.960]  我還有些親戚在溫哥華又不知怎樣呢?
[00:02:45.960 --> 00:02:50.600]  各位我們都會很記掛不同地方的人
[00:02:50.600 --> 00:02:54.520]  因為各地的疫情都不一樣
[00:02:54.520 --> 00:02:57.640]  所以保羅的心掛著
[00:02:57.640 --> 00:03:00.440]  掛著這班弟兄妹掛得很緊要
[00:03:00.440 --> 00:03:06.200]  但很感謝神他就派提摩泰去到他們當中
[00:03:06.200 --> 00:03:07.800]  保羅就一直在等
[00:03:07.800 --> 00:03:10.200]  提摩泰你快點回來
[00:03:10.200 --> 00:03:12.600]  將他們的消息告訴我
[00:03:12.600 --> 00:03:17.400]  最後提摩泰回來將好消息告訴他們
[00:03:17.400 --> 00:03:20.040]  保羅就放心了
[00:03:20.040 --> 00:03:22.040]  所以讓我們一起打開
[00:03:22.040 --> 00:03:25.720]  《貼薩摩尼加前書》第三章
[00:03:25.720 --> 00:03:31.000]  今天我要和大家查考的是第一節
[00:03:31.000 --> 00:03:33.800]  一直到第十節
[00:03:33.800 --> 00:03:38.840]  剛才我就將背景講給大家聽
[00:03:38.840 --> 00:03:42.600]  所以第一節說我們既不能再忍
[00:03:42.600 --> 00:03:45.480]  就願意獨自等起雅典
[00:03:45.480 --> 00:03:51.880]  就打發我們的弟兄在基督福音上做神執事的提摩泰
[00:03:51.880 --> 00:03:53.880]  他就去了
[00:03:53.880 --> 00:03:58.840]  堅固你們要在你們所信的道上
[00:03:58.840 --> 00:04:04.040]  去勸慰你們
[00:04:04.040 --> 00:04:05.720]  去勸勉你們
[00:04:05.720 --> 00:04:07.160]  安慰你們
[00:04:07.160 --> 00:04:11.960]  免得有人被豬般患難
[00:04:11.960 --> 00:04:13.960]  就會搖動
[00:04:13.960 --> 00:04:16.600]  因為你們自己知道
[00:04:16.600 --> 00:04:18.600]  受患難
[00:04:18.600 --> 00:04:21.800]  原是命定的
[00:04:21.800 --> 00:04:25.400]  這裡保羅寫這封信第三章
[00:04:25.400 --> 00:04:28.920]  有一個很重要的大前提
[00:04:28.920 --> 00:04:33.160]  基督徒在這個末後的時代
[00:04:33.160 --> 00:04:37.320]  受患難是必然的
[00:04:37.320 --> 00:04:39.320]  所以各位
[00:04:39.320 --> 00:04:42.680]  我不敢講太多悲觀的東西
[00:04:42.680 --> 00:04:47.000]  不過我想先給大家打個底
[00:04:47.000 --> 00:04:51.400]  患難會接續不斷而來
[00:04:51.400 --> 00:04:58.520]  而且可能比今次的疫情會更加更加的嚴重
[00:04:58.520 --> 00:05:03.320]  我最近很喜歡讀啟示錄
[00:05:03.320 --> 00:05:06.200]  當我每次讀啟示錄的時候
[00:05:06.200 --> 00:05:08.680]  心就很沉
[00:05:08.680 --> 00:05:12.600]  當然另一方面也帶著一個很大的盼望
[00:05:12.600 --> 00:05:15.160]  因為在災難之後
[00:05:15.160 --> 00:05:17.480]  主耶穌要得勝
[00:05:17.480 --> 00:05:19.160]  在災難
[00:05:19.160 --> 00:05:21.160]  很大的災難
[00:05:21.160 --> 00:05:23.320]  一災比災更大
[00:05:23.320 --> 00:05:25.720]  好像四匹馬
[00:05:25.720 --> 00:05:30.120]  灰馬、白馬、黑馬、紅馬
[00:05:30.120 --> 00:05:32.120]  繼續會來的
[00:05:32.120 --> 00:05:34.920]  每匹馬有不同的象徵
[00:05:34.920 --> 00:05:39.720]  死亡的人數會越來越多
[00:05:39.720 --> 00:05:42.680]  在新聞報告裡面
[00:05:42.680 --> 00:05:48.520]  都會報告全世界患COVID-19
[00:05:48.520 --> 00:05:52.600]  武漢肺炎的人數有多少
[00:05:52.600 --> 00:05:56.680]  全球的數字很令人害怕
[00:05:56.680 --> 00:06:01.160]  感染的人數據我沒有理解錯的話
[00:06:01.160 --> 00:06:07.240]  全世界加起來已經超過600萬人受到感染
[00:06:07.240 --> 00:06:13.080]  死亡的人數也是很可怕很大的數字
[00:06:13.080 --> 00:06:18.200]  基督徒受患難是命定的
[00:06:18.200 --> 00:06:23.320]  碧白必然會來到,在馬太福音第24章
[00:06:23.320 --> 00:06:27.160]  耶穌在橄欖山上的預言的時候
[00:06:27.160 --> 00:06:29.960]  也是很清楚預告
[00:06:29.960 --> 00:06:34.200]  基督徒會受到很多的
[00:06:34.200 --> 00:06:38.440]  碧白,你不要以為碧白只是初期教會
[00:06:38.440 --> 00:06:44.040]  你不要以為碧白只是在那些共產主義極權國家
[00:06:44.040 --> 00:06:45.400]  不是的
[00:06:45.400 --> 00:06:51.320]  很多地方基督徒都受很多很多的迫害
[00:06:51.320 --> 00:06:53.080]  不過你不知道
[00:06:53.080 --> 00:06:57.400]  讓我們真的心裡有個底
[00:06:57.400 --> 00:07:02.280]  基督徒受患難是命定的
[00:07:02.280 --> 00:07:05.400]  注定我們要受患難
[00:07:05.400 --> 00:07:09.480]  所以保羅也都在他的書信裡面有提到
[00:07:09.480 --> 00:07:14.600]  將受苦的心智作為兵器
[00:07:14.600 --> 00:07:19.160]  我們基督徒必須要有受苦的準備
[00:07:19.160 --> 00:07:21.640]  你不要整天想著享受世界
[00:07:21.640 --> 00:07:23.800]  因為我們都舒服慣了
[00:07:23.800 --> 00:07:25.800]  特別過去在香港
[00:07:25.800 --> 00:07:29.400]  我們都生活在一個很安定
[00:07:29.400 --> 00:07:33.800]  很繁榮很享受的時代裡面
[00:07:33.800 --> 00:07:37.000]  但現在世界不一樣了
[00:07:37.000 --> 00:07:40.760]  特別當現在政府
[00:07:40.760 --> 00:07:46.200]  也都面對很多從上頭而來的那種壓力
[00:07:46.200 --> 00:07:51.800]  我相信教會受的迫害會越來越加多
[00:07:51.800 --> 00:07:53.400]  求主幫助我們
[00:07:53.400 --> 00:07:57.160]  好,我們繼續看下去,第四節
[00:07:57.160 --> 00:08:01.800]  我們在你們那裡的時候已經預先告訴你們
[00:08:01.800 --> 00:08:03.960]  我們必受患難
[00:08:03.960 --> 00:08:07.000]  以後就果然應驗了
[00:08:07.000 --> 00:08:09.000]  你們都知道的
[00:08:09.000 --> 00:08:12.200]  為此我既不能再忍
[00:08:12.200 --> 00:08:17.640]  就打發人去要曉得你們信心如何
[00:08:17.640 --> 00:08:20.520]  恐怕誘惑人的
[00:08:20.520 --> 00:08:24.120]  到底是誘惑了你們
[00:08:24.120 --> 00:08:29.000]  叫我們的奴婦歸於徒孽
[00:08:29.000 --> 00:08:31.720]  保羅作為一個服侍神的人
[00:08:31.720 --> 00:08:34.120]  他最掛心的有一件事
[00:08:34.120 --> 00:08:35.720]  只有一件事
[00:08:35.720 --> 00:08:39.960]  就是弟兄姊妹站不穩
[00:08:39.960 --> 00:08:42.440]  就滑倒了
[00:08:42.440 --> 00:08:45.800]  我們叫做膝腳滑跌
[00:08:45.800 --> 00:08:49.560]  你知道走路的時候最怕滑倒
[00:08:49.560 --> 00:08:52.600]  我自己都年紀越來越大
[00:08:52.600 --> 00:08:55.640]  所以有時候走路都走得很慢
[00:08:55.640 --> 00:08:59.080]  因為怕不小心踩到石頭
[00:08:59.080 --> 00:09:03.240]  不小心地上有些濕了的水滑一滑
[00:09:03.240 --> 00:09:05.240]  那就閉家伙了
[00:09:05.240 --> 00:09:08.600]  我都聽到很多長者一跌
[00:09:08.600 --> 00:09:10.120]  千萬不要跌
[00:09:10.120 --> 00:09:14.440]  因為一跌就一定會有骨折
[00:09:14.440 --> 00:09:17.880]  因為斷了哪裡斷了哪裡
[00:09:17.880 --> 00:09:20.760]  很多手尾
[00:09:20.760 --> 00:09:22.760]  很多問題
[00:09:22.760 --> 00:09:25.320]  所以千萬不要失腳
[00:09:25.320 --> 00:09:27.320]  千萬不要滑跌
[00:09:27.320 --> 00:09:29.320]  千萬不要倒退
[00:09:29.320 --> 00:09:31.720]  千萬不要跌倒
[00:09:31.720 --> 00:09:33.960]  讓我們知道我們靠主
[00:09:33.960 --> 00:09:36.200]  要站立得穩固
[00:09:36.200 --> 00:09:38.200]  信心要堅固
[00:09:38.200 --> 00:09:40.520]  時時都站得穩
[00:09:40.520 --> 00:09:43.160]  基督徒不怕艱難
[00:09:43.160 --> 00:09:46.280]  基督徒不怕政權的威脅
[00:09:46.280 --> 00:09:49.320]  基督徒不怕一切的謠言
[00:09:49.320 --> 00:09:53.160]  基督徒不怕那些假先知假基督
[00:09:53.160 --> 00:09:57.640]  讓我們靠主光明站立
[00:09:57.640 --> 00:09:59.640]  打好根基
[00:09:59.640 --> 00:10:03.640]  因為我們的根基立在盤石上
[00:10:03.640 --> 00:10:06.680]  因此保羅心掛得不得了
[00:10:06.680 --> 00:10:10.440]  因此他就要派提摩太去探望他們
[00:10:10.440 --> 00:10:13.480]  快點快點將消息告訴他們
[00:10:13.480 --> 00:10:15.480]  看你們是否堅固
[00:10:15.480 --> 00:10:18.520]  因為傳道人最怕他們沒有了
[00:10:18.520 --> 00:10:20.520]  那時那麼辛苦
[00:10:20.520 --> 00:10:23.880]  帶了一批人信耶穌
[00:10:23.880 --> 00:10:28.600]  現在既然他們離開真理
[00:10:28.600 --> 00:10:30.600]  或者被受敵
[00:10:30.600 --> 00:10:33.320]  大家都知道彼得他都形容
[00:10:33.320 --> 00:10:35.720]  我們的受敵魔鬼
[00:10:35.720 --> 00:10:41.160]  好像咆哮的仙子遍地遊行
[00:10:41.160 --> 00:10:44.280]  尋找可以吞吃的人
[00:10:44.280 --> 00:10:48.040]  魔鬼實在是無所不用其極
[00:10:48.040 --> 00:10:50.040]  詭計多端
[00:10:50.040 --> 00:10:53.480]  他在找看哪隻是肥羊
[00:10:53.480 --> 00:10:55.880]  看哪隻羊落單
[00:10:55.880 --> 00:10:58.760]  所謂落單本來有一大群牛
[00:10:58.760 --> 00:11:01.720]  一大群羚羊在跑
[00:11:01.720 --> 00:11:04.200]  有一兩隻自己走開
[00:11:04.200 --> 00:11:06.200]  那兩隻就死了
[00:11:06.200 --> 00:11:09.160]  那些獅子專殺那些
[00:11:09.160 --> 00:11:10.520]  只有一兩隻
[00:11:10.520 --> 00:11:12.120]  因為沒有人幫他
[00:11:12.120 --> 00:11:14.360]  如果一大群他不敢靠近
[00:11:14.360 --> 00:11:16.360]  因為那些靈魂很厲害
[00:11:16.360 --> 00:11:18.680]  會集體一起衝過去
[00:11:18.680 --> 00:11:21.560]  可以打死那些獅子
[00:11:21.560 --> 00:11:24.760]  但現在如果你落單
[00:11:24.760 --> 00:11:27.960]  如果你不跟弟兄姊妹交往
[00:11:27.960 --> 00:11:32.360]  很容易你就會被受敵所食
[00:11:32.360 --> 00:11:34.360]  求主幫助我們
[00:11:34.360 --> 00:11:36.360]  雖然今天我們沒有辦法
[00:11:36.360 --> 00:11:38.040]  很多時候見面
[00:11:38.040 --> 00:11:41.000]  但我們必須要互相聯繫
[00:11:41.000 --> 00:11:42.680]  互相扶持
[00:11:42.680 --> 00:11:44.280]  互相鼓勵
[00:11:44.280 --> 00:11:48.600]  所以這裡最主要提到兩件事
[00:11:48.600 --> 00:11:49.640]  第一
[00:11:49.640 --> 00:11:52.280]  就在患難中
[00:11:52.280 --> 00:11:55.480]  我們需要互相扶持
[00:11:55.480 --> 00:11:58.680]  在患難中我們要彼此扶持
[00:11:58.680 --> 00:12:01.240]  我幫你,你幫我
[00:12:01.240 --> 00:12:04.280]  我鼓勵你,你也鼓勵我
[00:12:04.280 --> 00:12:07.320]  第一,在患難中要互相扶持
[00:12:07.320 --> 00:12:10.520]  第二,在信仰上
[00:12:10.520 --> 00:12:12.920]  我們要互相勉勵
[00:12:12.920 --> 00:12:14.360]  彼此激勵
[00:12:14.360 --> 00:12:16.520]  是在信仰上
[00:12:16.520 --> 00:12:19.320]  不是經常說飲飲食食
[00:12:19.320 --> 00:12:21.320]  最近你身體如何
[00:12:21.320 --> 00:12:23.560]  哪裡有好東西吃
[00:12:23.560 --> 00:12:25.560]  如何保健
[00:12:25.560 --> 00:12:27.560]  你做什麼體操
[00:12:27.560 --> 00:12:31.160]  有哪些動作我們要小心
[00:12:31.160 --> 00:12:32.760]  那些都是好的
[00:12:32.760 --> 00:12:34.760]  一些保健知識都是好的
[00:12:34.760 --> 00:12:36.760]  在信仰上
[00:12:36.760 --> 00:12:39.880]  我們要互相激勵
[00:12:39.880 --> 00:12:42.280]  你最近有沒有讀聖經
[00:12:42.280 --> 00:12:44.840]  你最近信心堅固嗎
[00:12:44.840 --> 00:12:46.840]  還是你在那裏說話
[00:12:46.840 --> 00:12:48.840]  信心搖動
[00:12:48.840 --> 00:12:51.400]  所以基督徒讓我們好好地
[00:12:51.400 --> 00:12:54.440]  談多些靈性的問題
[00:12:54.440 --> 00:12:56.440]  不要只是說飲飲食食
[00:12:56.440 --> 00:12:57.800]  去哪裡玩
[00:12:57.800 --> 00:12:59.400]  最近有什麼做
[00:12:59.400 --> 00:13:01.560]  子女好不好,孫子好不好
[00:13:01.560 --> 00:13:03.560]  那些固然要說
[00:13:03.560 --> 00:13:06.760]  但多些討論到信仰
[00:13:06.760 --> 00:13:08.760]  你對神的愛心
[00:13:08.760 --> 00:13:10.760]  有沒有冷淡了
[00:13:10.760 --> 00:13:13.720]  你對神的信靠心
[00:13:13.720 --> 00:13:15.720]  有沒有更加強
[00:13:15.720 --> 00:13:17.720]  你最近有沒有讀經
[00:13:17.720 --> 00:13:20.360]  你最近祈禱的生活好不好
[00:13:20.360 --> 00:13:22.360]  你有沒有帶人信耶穌
[00:13:22.360 --> 00:13:24.360]  怎樣在這個疫情裏面
[00:13:24.360 --> 00:13:26.920]  我們仍然積極傳福音
[00:13:26.920 --> 00:13:28.920]  帶我們身邊的人
[00:13:28.920 --> 00:13:30.920]  我們有很多家人,我們有很多親戚
[00:13:30.920 --> 00:13:32.920]  我們有很多好好的同事
[00:13:32.920 --> 00:13:34.920]  我們有很多的朋友
[00:13:34.920 --> 00:13:36.920]  怎樣解不起你認識的人當中
[00:13:36.920 --> 00:13:38.920]  努力為神作見證
[00:13:38.920 --> 00:13:40.920]  作見證
[00:13:40.920 --> 00:13:44.920]  作見證就是
[00:13:44.920 --> 00:13:46.920]  將你經歷耶穌的恩典
[00:13:46.920 --> 00:13:48.920]  今日
[00:13:48.920 --> 00:13:50.920]  耶穌又給很多新的恩典
[00:13:50.920 --> 00:13:52.920]  昨日,我又數算到很多的東西
[00:13:52.920 --> 00:13:54.920]  將最新的
[00:13:54.920 --> 00:13:56.920]  最新鮮的東西
[00:13:56.920 --> 00:13:58.920]  神給你很多的愛
[00:13:58.920 --> 00:14:00.920]  很豐盛的恩典
[00:14:00.920 --> 00:14:02.920]  你分享出來
[00:14:02.920 --> 00:14:04.920]  所以兩樣東西
[00:14:04.920 --> 00:14:06.920]  第一
[00:14:06.920 --> 00:14:08.920]  在愛心上
[00:14:08.920 --> 00:14:10.920]  我們要互相扶持
[00:14:10.920 --> 00:14:12.920]  在信仰上
[00:14:12.920 --> 00:14:14.920]  我們要互相的
[00:14:14.920 --> 00:14:16.920]  勉勵
[00:14:16.920 --> 00:14:18.920]  繼續看下去
[00:14:18.920 --> 00:14:20.920]  但提摩泰
[00:14:20.920 --> 00:14:22.920]  剛才從你們那裏回來
[00:14:22.920 --> 00:14:24.920]  將你們的
[00:14:24.920 --> 00:14:26.920]  信心和愛心
[00:14:26.920 --> 00:14:28.920]  因為兩樣東西
[00:14:28.920 --> 00:14:30.920]  提摩泰一回來
[00:14:30.920 --> 00:14:32.920]  將兩樣東西告訴保羅
[00:14:32.920 --> 00:14:34.920]  是保羅很得安慰的
[00:14:34.920 --> 00:14:36.920]  第一
[00:14:36.920 --> 00:14:38.920]  就是他們有信心
[00:14:38.920 --> 00:14:40.920]  仍然堅心信靠神
[00:14:40.920 --> 00:14:42.920]  所以各位
[00:14:42.920 --> 00:14:44.920]  你的信心是第一
[00:14:44.920 --> 00:14:46.920]  一定要有信心
[00:14:46.920 --> 00:14:48.920]  第二,你要有愛心
[00:14:48.920 --> 00:14:50.920]  愛神的心
[00:14:50.920 --> 00:14:52.920]  和愛人的心
[00:14:52.920 --> 00:14:54.920]  要愛神
[00:14:54.920 --> 00:14:56.920]  又要愛倫遮
[00:14:56.920 --> 00:14:58.920]  又要彼此相
[00:14:58.920 --> 00:15:00.920]  記不記得
[00:15:00.920 --> 00:15:04.920]  耶穌說的最大的命令
[00:15:04.920 --> 00:15:06.920]  我賜給你們一條命令
[00:15:06.920 --> 00:15:08.920]  就是你們要
[00:15:08.920 --> 00:15:10.920]  盡心盡性盡力
[00:15:10.920 --> 00:15:12.920]  愛主你的神
[00:15:12.920 --> 00:15:14.920]  其次亦相同
[00:15:14.920 --> 00:15:16.920]  就是要愛人如己
[00:15:16.920 --> 00:15:18.920]  你們要彼此相愛
[00:15:18.920 --> 00:15:20.920]  這是我賜給你們的
[00:15:20.920 --> 00:15:22.920]  新的命令
[00:15:22.920 --> 00:15:24.920]  彼此相愛
[00:15:24.920 --> 00:15:26.920]  信心和愛心
[00:15:26.920 --> 00:15:28.920]  兩樣東西
[00:15:28.920 --> 00:15:30.920]  我們都必須要有
[00:15:30.920 --> 00:15:32.920]  然後
[00:15:32.920 --> 00:15:34.920]  將你們信心和愛心的好消息
[00:15:34.920 --> 00:15:36.920]  報給我們
[00:15:36.920 --> 00:15:38.920]  又說你們常常紀念我們
[00:15:38.920 --> 00:15:40.920]  節節的想見我們
[00:15:40.920 --> 00:15:42.920]  如同我們想見你們一樣
[00:15:42.920 --> 00:15:44.920]  所以弟兄們
[00:15:44.920 --> 00:15:46.920]  我們在一切困苦煩難之中
[00:15:46.920 --> 00:15:48.920]  因著你們的信心
[00:15:48.920 --> 00:15:50.920]  我得了安慰
[00:15:50.920 --> 00:15:52.920]  保羅說我老懷大威
[00:15:52.920 --> 00:15:54.920]  因為我聽到
[00:15:54.920 --> 00:15:56.920]  原來貼薩諾尼加
[00:15:56.920 --> 00:15:58.920]  這間教會的弟兄會這麼好
[00:15:58.920 --> 00:16:00.920]  他們仍然有信心有愛心
[00:16:00.920 --> 00:16:02.920]  他們老懷大威
[00:16:02.920 --> 00:16:04.920]  你們如果靠主
[00:16:04.920 --> 00:16:06.920]  站立得穩
[00:16:06.920 --> 00:16:08.920]  我們就活了
[00:16:08.920 --> 00:16:10.920]  原來你們和我們
[00:16:10.920 --> 00:16:12.920]  是連在一起的
[00:16:12.920 --> 00:16:14.920]  看你了
[00:16:14.920 --> 00:16:16.920]  如果你不站立得穩
[00:16:16.920 --> 00:16:18.920]  那我就死了
[00:16:18.920 --> 00:16:20.920]  你站立得穩我就活了
[00:16:20.920 --> 00:16:22.920]  所以各位
[00:16:22.920 --> 00:16:24.920]  如果你想安慰老穆
[00:16:24.920 --> 00:16:26.920]  你要站立得穩
[00:16:26.920 --> 00:16:28.920]  那我就活了
[00:16:28.920 --> 00:16:30.920]  這是保羅教我的
[00:16:30.920 --> 00:16:32.920]  原來保羅的心思意念
[00:16:32.920 --> 00:16:34.920]  全部掛在一群弟兄姐妹的心上
[00:16:34.920 --> 00:16:36.920]  原來保羅的心思意念
[00:16:36.920 --> 00:16:38.920]  全部掛在一群弟兄姐妹的心上
[00:16:38.920 --> 00:16:40.920]  你們要站立得穩
[00:16:40.920 --> 00:16:42.920]  我就活了
[00:16:42.920 --> 00:16:44.920]  我們在神面前
[00:16:44.920 --> 00:16:46.920]  因著你們
[00:16:46.920 --> 00:16:48.920]  甚是喜樂
[00:16:48.920 --> 00:16:50.920]  保羅甚是喜樂
[00:16:50.920 --> 00:16:52.920]  開心到不得了
[00:16:52.920 --> 00:16:54.920]  甚是
[00:16:54.920 --> 00:16:56.920]  即是很大很極端
[00:16:56.920 --> 00:16:58.920]  甚是喜樂
[00:16:58.920 --> 00:17:00.920]  為這一切喜樂
[00:17:00.920 --> 00:17:02.920]  可以用何等的感謝
[00:17:02.920 --> 00:17:04.920]  為你們報答神
[00:17:04.920 --> 00:17:06.920]  為你們報答神
[00:17:06.920 --> 00:17:08.920]  何等的感謝
[00:17:08.920 --> 00:17:10.920]  又是一種很極端
[00:17:10.920 --> 00:17:12.920]  很大
[00:17:12.920 --> 00:17:14.920]  何等的喜樂
[00:17:14.920 --> 00:17:16.920]  何等的感謝
[00:17:16.920 --> 00:17:18.920]  各位弟兄姐妹
[00:17:18.920 --> 00:17:20.920]  如果你們能夠彼此相愛
[00:17:20.920 --> 00:17:22.920]  會帶來何等大的喜樂
[00:17:22.920 --> 00:17:24.920]  會帶來何等大的感謝
[00:17:24.920 --> 00:17:26.920]  會帶來何等大的感謝
[00:17:26.920 --> 00:17:28.920]  joy and thankfulness
[00:17:28.920 --> 00:17:30.920]  joy and thankfulness
[00:17:30.920 --> 00:17:32.920]  喜樂
[00:17:32.920 --> 00:17:34.920]  和感謝
[00:17:34.920 --> 00:17:36.920]  為你們報答神
[00:17:36.920 --> 00:17:38.920]  為你們報答神
[00:17:38.920 --> 00:17:40.920]  報答神就這兩條途徑
[00:17:40.920 --> 00:17:42.920]  報答神就這兩條途徑
[00:17:42.920 --> 00:17:44.920]  第一就是喜樂地
[00:17:44.920 --> 00:17:46.920]  神同樣喜樂
[00:17:46.920 --> 00:17:48.920]  你感謝神
[00:17:48.920 --> 00:17:50.920]  神更加開心
[00:17:50.920 --> 00:17:52.920]  我們晝夜切切的祈求
[00:17:52.920 --> 00:17:54.920]  我們晝夜切切的祈求
[00:17:54.920 --> 00:17:56.920]  要見你們的面
[00:17:56.920 --> 00:17:58.920]  是補滿你們信心的不足
[00:17:58.920 --> 00:18:00.920]  是補滿你們信心的不足
[00:18:00.920 --> 00:18:02.920]  然後保羅有個很狠切的祈禱
[00:18:02.920 --> 00:18:04.920]  然後保羅有個很狠切的祈禱
[00:18:04.920 --> 00:18:06.920]  希望快點快點
[00:18:06.920 --> 00:18:08.920]  我就可以和你們見面
[00:18:08.920 --> 00:18:10.920]  當見面的時候
[00:18:10.920 --> 00:18:12.920]  何等喜樂
[00:18:12.920 --> 00:18:14.920]  就補足你們信心的不足
[00:18:14.920 --> 00:18:16.920]  就補足你們信心的不足
[00:18:16.920 --> 00:18:18.920]  所以各位親愛的弟兄姐妹
[00:18:18.920 --> 00:18:20.920]  雖然現在你回不到禮拜堂
[00:18:20.920 --> 00:18:22.920]  做崇拜
[00:18:22.920 --> 00:18:24.920]  不要緊在網上崇拜
[00:18:24.920 --> 00:18:26.920]  雖然你沒有辦法開祖
[00:18:26.920 --> 00:18:28.920]  見不到很多弟兄姐妹的面
[00:18:28.920 --> 00:18:30.920]  用各樣不同的方法
[00:18:30.920 --> 00:18:32.920]  多些彼此打電話
[00:18:32.920 --> 00:18:34.920]  而且很多時候我們可以
[00:18:34.920 --> 00:18:36.920]  電話會議
[00:18:36.920 --> 00:18:38.920]  三個人四個人五個人一起
[00:18:38.920 --> 00:18:40.920]  過電話
[00:18:40.920 --> 00:18:42.920]  如果年輕的可以用Zoom
[00:18:42.920 --> 00:18:44.920]  可以一樣用Zoom
[00:18:44.920 --> 00:18:46.920]  來分享
[00:18:46.920 --> 00:18:48.920]  代禱激勵
[00:18:48.920 --> 00:18:50.920]  互相扶持
[00:18:50.920 --> 00:18:52.920]  在信心上更多的紮根
[00:18:52.920 --> 00:18:54.920]  一同去研讀聖經
[00:18:54.920 --> 00:18:56.920]  一同彼此生命得激勵
[00:18:56.920 --> 00:18:58.920]  我在紐西蘭
[00:18:58.920 --> 00:19:00.920]  也有用Zoom
[00:19:00.920 --> 00:19:02.920]  參加了一個
[00:19:02.920 --> 00:19:04.920]  查經小組
[00:19:04.920 --> 00:19:06.920]  我們每兩個禮拜
[00:19:06.920 --> 00:19:08.920]  就一同去查經
[00:19:08.920 --> 00:19:10.920]  有不同的組員
[00:19:10.920 --> 00:19:12.920]  大家很開心
[00:19:12.920 --> 00:19:14.920]  來到讀聖經
[00:19:14.920 --> 00:19:16.920]  又很開心分享
[00:19:16.920 --> 00:19:18.920]  如何去用這些聖經
[00:19:18.920 --> 00:19:20.920]  活學活用
[00:19:20.920 --> 00:19:22.920]  有什麼得著
[00:19:22.920 --> 00:19:24.920]  聽別人的分享
[00:19:24.920 --> 00:19:26.920]  叫自己好得
[00:19:26.920 --> 00:19:28.920]  激勵
[00:19:28.920 --> 00:19:30.920]  又彼此代禱
[00:19:30.920 --> 00:19:32.920]  最近有什麼事需要我們為你祈禱
[00:19:32.920 --> 00:19:34.920]  哇 神聽了我們的祈禱
