
[00:00:00.000 --> 00:00:04.040]  丁姊妹平安 家中的丁姊妹都平安
[00:01:47.800 --> 00:01:49.080]  在美國
[00:01:49.080 --> 00:01:53.000]  這個應該是折回港幣七萬元
[00:01:53.000 --> 00:01:56.480]  美金也差不多是一萬元
[00:01:56.480 --> 00:01:59.160]  想不想
[00:01:59.160 --> 00:02:01.240]  當然很想做
[00:02:01.240 --> 00:02:04.000]  你知不知道有什麼要求的呢
[00:02:04.000 --> 00:02:05.640]  原來這份筍工
[00:02:05.640 --> 00:02:08.480]  屁股很敏感的廁所板
[00:02:08.480 --> 00:02:10.080]  坐得舒不舒服
[00:02:10.080 --> 00:02:12.120]  你要幫你測試一下廁所板
[00:02:12.120 --> 00:02:15.240]  你做這份工有一個條件
[00:02:15.240 --> 00:02:17.560]  你要排便暢順
[00:02:17.560 --> 00:02:19.320]  因為你經常要坐在那裡
[00:02:19.320 --> 00:02:20.640]  真的要做一次
[00:02:20.640 --> 00:02:22.080]  看看這個廁所行不行
[00:02:22.080 --> 00:02:25.200]  所以有廁所測試員
[00:02:25.200 --> 00:02:26.440]  很棒
[00:02:26.440 --> 00:02:27.360]  還有什麼工呢
[00:02:27.360 --> 00:02:29.640]  糖果試食員
[00:02:29.640 --> 00:02:30.640]  你喜歡吃東西
[00:02:30.640 --> 00:02:31.680]  應該很合聽
[00:02:31.680 --> 00:02:33.080]  糖果試食
[00:02:33.080 --> 00:02:34.880]  不過又有要求的
[00:02:34.880 --> 00:02:36.440]  原來不是這麼簡單的
[00:02:36.440 --> 00:02:37.840]  不是就這樣肯吃就行了
[00:02:37.840 --> 00:02:38.760]  而是什麼呢
[00:02:38.760 --> 00:02:41.560]  你不可以有糖尿病的
[00:02:41.560 --> 00:02:43.280]  糖尿病吃完這份工之後
[00:02:43.280 --> 00:02:44.600]  你回頭也死了
[00:02:44.600 --> 00:02:45.240]  是不是
[00:02:45.240 --> 00:02:47.280]  還有你對於這些味道
[00:02:47.280 --> 00:02:48.920]  舌頭有敏銳性的
[00:02:48.920 --> 00:02:50.640]  那你就可以做到這份工了
[00:02:50.640 --> 00:02:52.440]  也有五萬元的
[00:02:52.440 --> 00:02:52.880]  挺好的
[00:02:52.880 --> 00:02:54.720]  坐在那裡吃東西就行了
[00:02:54.720 --> 00:02:55.360]  然後有什麼呢
[00:02:55.360 --> 00:02:55.960]  C朗
[00:02:55.960 --> 00:02:57.080]  大家知道C朗是誰嗎
[00:02:57.080 --> 00:02:59.600]  踢球的那個C朗拿道
[00:02:59.600 --> 00:03:02.440]  做他的管家在葡萄牙有五萬元
[00:03:02.440 --> 00:03:05.280]  還有生生物的多樣性監察員
[00:03:05.280 --> 00:03:08.320]  就是觀察不同的生物
[00:03:08.320 --> 00:03:12.000]  就是一些大自然的地方
[00:03:12.000 --> 00:03:13.640]  彈性上班消防員
[00:03:13.640 --> 00:03:16.000]  就是你要配合消防的時間
[00:03:16.000 --> 00:03:19.040]  不是跟一般消防的時間上班
[00:03:19.040 --> 00:03:20.360]  又有些不同
[00:03:20.360 --> 00:03:21.320]  然後好像越來越低
[00:03:21.320 --> 00:03:23.760]  可能你們的人工都比他高
[00:03:23.760 --> 00:03:25.640]  床褥測試員
[00:03:25.640 --> 00:03:27.760]  企鵝統計員
[00:03:27.760 --> 00:03:30.440]  在南極的地方
[00:03:30.440 --> 00:03:34.040]  統計一下有多少企鵝等等
[00:03:34.040 --> 00:03:36.040]  說了好像很遙遠
[00:03:36.040 --> 00:03:39.400]  不過原來Florida也有一份舜工
[00:03:39.400 --> 00:03:41.600]  我看在Florida裡面
[00:03:41.600 --> 00:03:42.840]  也有一份舜工
[00:03:42.840 --> 00:03:43.960]  可能也很適合你的
[00:03:43.960 --> 00:03:45.640]  就是什麼呢
[00:03:45.640 --> 00:03:47.000]  在NASA
[00:03:47.000 --> 00:03:49.440]  效能總署裡面做什麼呢
[00:03:49.440 --> 00:03:51.840]  睡在那裡
[00:03:51.840 --> 00:03:54.640]  你只是睡在那裡就可以了
[00:03:54.640 --> 00:03:56.000]  睡多久呢
[00:03:56.000 --> 00:03:58.120]  睡七十天
[00:03:58.120 --> 00:04:01.920]  七十天不准下床
[00:04:01.920 --> 00:04:03.040]  可以讓你玩iPad
[00:04:03.040 --> 00:04:04.000]  玩手機
[00:04:04.000 --> 00:04:04.960]  視像通話
[00:04:04.960 --> 00:04:06.120]  全部都可以
[00:04:06.120 --> 00:04:08.360]  不過睡在床上
[00:04:08.360 --> 00:04:09.800]  信不信
[00:04:09.800 --> 00:04:11.000]  你也想過
[00:04:11.000 --> 00:04:11.800]  躺在那裡不用做
[00:04:11.800 --> 00:04:12.640]  我們經常說
[00:04:12.640 --> 00:04:14.440]  躺在那裡不用做就發達了
[00:04:14.440 --> 00:04:15.720]  那現在就讓你發達
[00:04:15.720 --> 00:04:16.800]  躺在那裡
[00:04:16.800 --> 00:04:18.800]  就一直躺了七十天
[00:04:18.800 --> 00:04:20.600]  因為他想測試一下
[00:04:20.600 --> 00:04:22.160]  太空人如果上了太空之後
[00:04:22.160 --> 00:04:23.560]  又是一個無重狀態
[00:04:23.560 --> 00:04:25.520]  長期都是某些動作
[00:04:25.520 --> 00:04:26.320]  躺在那裡不能動
[00:04:26.320 --> 00:04:27.680]  不可以自由動
[00:04:27.680 --> 00:04:28.800]  他們有什麼反應呢
[00:04:28.800 --> 00:04:30.400]  就觀察
[00:04:30.400 --> 00:04:32.640]  所以你也不要以為純粹躺在那裡
[00:04:32.640 --> 00:04:34.520]  他有時候會打平
[00:04:34.520 --> 00:04:35.320]  有時候會打斜
[00:04:35.320 --> 00:04:36.320]  你看到這幅圖
[00:04:36.320 --> 00:04:37.680]  頭在後面
[00:04:37.680 --> 00:04:38.760]  腳在上面
[00:04:38.760 --> 00:04:41.160]  總之你又繼續在床上不能動
[00:04:41.160 --> 00:04:42.600]  不可以離開床
[00:04:42.600 --> 00:04:44.320]  就是這樣
[00:04:44.320 --> 00:04:46.440]  七十天賺多少錢人工呢
[00:04:46.440 --> 00:04:48.560]  就是大約賺到的人工
[00:04:48.560 --> 00:04:51.440]  就是一萬八千美金
[00:04:51.440 --> 00:04:52.760]  就是這七十天
[00:04:52.760 --> 00:04:54.680]  算出來也差不多
[00:04:54.680 --> 00:04:56.040]  也不錯
[00:04:56.040 --> 00:04:56.920]  不過
[00:04:56.920 --> 00:04:58.560]  信不信
[00:04:58.560 --> 00:05:01.120]  你們覺得不信嗎
[00:05:01.120 --> 00:05:02.520]  網上說這是一份損功
[00:05:02.520 --> 00:05:03.760]  香港人每個人都期待著
[00:05:03.760 --> 00:05:06.280]  躺在那裡不用做
[00:05:06.280 --> 00:05:08.280]  所以科羅達也有損功
[00:05:08.280 --> 00:05:09.320]  不過
[00:05:09.320 --> 00:05:12.720]  是不是真的損呢
[00:05:12.720 --> 00:05:13.680]  躺在那裡不用做
[00:05:13.680 --> 00:05:15.360]  也不一定代表損
[00:05:15.360 --> 00:05:18.280]  有時候有份損功在你面前
[00:05:18.280 --> 00:05:19.600]  你會不會珍惜
[00:05:19.600 --> 00:05:20.960]  會不會做呢
[00:05:20.960 --> 00:05:22.800]  今天我們看的聖經裡面
[00:05:22.800 --> 00:05:25.280]  說到耶穌說的比喻裡面
[00:05:25.280 --> 00:05:27.920]  祂就有一份絕世損功
[00:05:27.920 --> 00:05:29.680]  介紹給我們
[00:05:29.680 --> 00:05:32.440]  我們試試看這段聖經裡面
[00:05:32.440 --> 00:05:34.760]  是來自馬太福音第十九章
[00:05:34.760 --> 00:05:36.640]  第三十節
[00:05:36.640 --> 00:05:38.400]  到第十二十章
[00:05:38.400 --> 00:05:40.560]  的第十六節
[00:05:40.560 --> 00:05:41.720]  當你看這段聖經的時候
[00:05:41.720 --> 00:05:43.880]  你會發現在第三十節的時候
[00:05:43.880 --> 00:05:44.600]  一開始說
[00:05:44.600 --> 00:05:47.040]  然而有許多在前的
[00:05:47.040 --> 00:05:48.320]  卻要在後
[00:05:48.320 --> 00:05:50.320]  在後的卻要在前
[00:05:50.320 --> 00:05:52.720]  你再看回二十章第十六節
[00:05:52.720 --> 00:05:54.920]  又說在後的要在前
[00:05:54.920 --> 00:05:56.160]  在前的在後
[00:05:56.160 --> 00:05:58.720]  其實你會不會已經重複了
[00:05:58.720 --> 00:06:00.240]  重複了又有交叉的
[00:06:00.240 --> 00:06:02.560]  本來第一個放在後面
[00:06:02.560 --> 00:06:04.880]  本來第二句就放在前面
[00:06:04.880 --> 00:06:06.600]  一種交叉的表達
[00:06:06.600 --> 00:06:11.120]  其實就好像我們寫文章裡面
[00:06:11.120 --> 00:06:12.640]  開引號
[00:06:12.640 --> 00:06:14.200]  關引號
[00:06:14.200 --> 00:06:16.440]  其實耶穌這個比喻裡面
[00:06:16.440 --> 00:06:17.920]  在馬太福音裡面寄了
[00:06:17.920 --> 00:06:19.120]  就好像開引號
[00:06:19.120 --> 00:06:20.560]  就是在前的要在後
[00:06:20.560 --> 00:06:21.440]  在後的要在前
[00:06:21.440 --> 00:06:22.560]  就是一個開引號
[00:06:22.560 --> 00:06:24.080]  中間說了一堆話
[00:06:24.080 --> 00:06:25.400]  然後給一個關引號
[00:06:25.400 --> 00:06:26.280]  就讓你知道
[00:06:26.280 --> 00:06:29.080]  這個就是一個完整的段落
[00:06:29.080 --> 00:06:31.760]  所以在二十章的一至十五節
[00:06:31.760 --> 00:06:34.400]  就是一個耶穌說的比喻裡面
[00:06:34.400 --> 00:06:36.120]  那個段落的核心
[00:06:36.120 --> 00:06:38.920]  就在一至十五節
[00:06:38.920 --> 00:06:40.800]  所以你要讓我們去思考一下
[00:06:40.800 --> 00:06:43.760]  這一至十五節說什麼
[00:06:43.760 --> 00:06:45.240]  聖經裡面說
[00:06:45.240 --> 00:06:46.320]  一至七節說
[00:06:46.320 --> 00:06:49.120]  因為天國好象 家主清早去顧人
[00:06:49.120 --> 00:06:51.240]  進他的葡萄園做工
[00:06:51.240 --> 00:06:52.360]  和工人說定了
[00:06:52.360 --> 00:06:54.040]  一天一錢銀紙
[00:06:54.040 --> 00:06:56.760]  就打發他們進葡萄園去
[00:06:56.760 --> 00:06:58.560]  一再指叉出去
[00:06:58.560 --> 00:07:02.080]  看見市上還有很多閒人
[00:07:02.080 --> 00:07:03.360]  閒站的人
[00:07:03.360 --> 00:07:04.200]  就對他們說
[00:07:04.200 --> 00:07:05.640]  你們進去葡萄園去
[00:07:05.640 --> 00:07:08.200]  所當級的我必給你們
[00:07:08.200 --> 00:07:09.400]  他們就進去
[00:07:09.400 --> 00:07:10.720]  一再五正
[00:07:10.720 --> 00:07:11.800]  伸叉又出去
[00:07:11.800 --> 00:07:13.000]  又是這樣做
[00:07:13.000 --> 00:07:14.880]  一再有叉出去的時候
[00:07:14.880 --> 00:07:17.520]  還看到有人站在那裡
[00:07:17.520 --> 00:07:18.360]  就問他們
[00:07:18.360 --> 00:07:22.120]  你們為什麼整天站在那裡閒站
[00:07:22.120 --> 00:07:22.720]  他們就說
[00:07:22.720 --> 00:07:23.880]  因為沒有人顧我們
[00:07:23.880 --> 00:07:27.080]  所以家主就說
[00:07:27.080 --> 00:07:30.680]  你們都進葡萄園去
[00:07:30.680 --> 00:07:32.040]  所以你看回這段聖經
[00:07:32.040 --> 00:07:33.480]  一開始就好像我們之前
[00:07:33.480 --> 00:07:36.120]  和大家說的耶穌的比喻裡面所說
[00:07:36.120 --> 00:07:37.000]  第一節說
[00:07:37.000 --> 00:07:40.240]  因為天國好象
[00:07:40.240 --> 00:07:41.680]  耶穌正正很希望藉著
[00:07:41.680 --> 00:07:43.760]  這次的葡萄園風雲
[00:07:43.760 --> 00:07:44.520]  都告訴你
[00:07:44.520 --> 00:07:46.960]  其實天國是怎樣的呢
[00:07:46.960 --> 00:07:48.960]  我們都希望藉著一連串
[00:07:48.960 --> 00:07:49.920]  還有幾個月的時間
[00:07:49.920 --> 00:07:50.960]  都多思考
[00:07:50.960 --> 00:07:52.280]  究竟天國是怎樣的呢
[00:07:52.280 --> 00:07:53.840]  用一些很生活見到的例子
[00:07:53.840 --> 00:07:57.080]  就知道天國其實很容易明白的
[00:07:57.080 --> 00:07:58.640]  你讀書多讀書少
[00:07:58.640 --> 00:08:00.680]  都可以明白天國的道理
[00:08:00.680 --> 00:08:02.480]  問題就是你讀書多讀書少
[00:08:02.480 --> 00:08:05.000]  你都要應用天國的道理
[00:08:05.000 --> 00:08:07.800]  那麼我們今天就明白多一點
[00:08:07.800 --> 00:08:08.760]  所以第一節就說
[00:08:08.760 --> 00:08:12.000]  天國就好象家主一路出去
[00:08:12.000 --> 00:08:14.160]  打發人去幫他的葡萄園
[00:08:14.160 --> 00:08:15.160]  做工
[00:08:15.160 --> 00:08:16.400]  那一路的過程裡面
[00:08:16.400 --> 00:08:19.000]  其實你發現講了五個的時間
[00:08:19.000 --> 00:08:23.440]  包括清早、子初、午正、新初和幼初
[00:08:23.440 --> 00:08:26.360]  那麼發生了什麼事呢
[00:08:26.360 --> 00:08:28.720]  你會看得到就是
[00:08:28.720 --> 00:08:30.080]  一開始清早的時候
[00:08:30.080 --> 00:08:32.320]  打發人就去葡萄園了
[00:08:32.320 --> 00:08:35.240]  然後就說好了多少錢的工資
[00:08:35.240 --> 00:08:38.800]  工資就是一天一千銀紙
[00:08:38.800 --> 00:08:41.840]  一天一千銀紙
[00:08:41.840 --> 00:08:45.200]  一天一千銀紙就是多少
[00:08:45.200 --> 00:08:47.040]  之前說過的
[00:08:47.040 --> 00:08:49.240]  我們說Talent的時候
[00:08:49.240 --> 00:08:49.800]  我們說過
[00:08:49.800 --> 00:08:52.000]  我們說在耶穌說
[00:08:52.000 --> 00:08:53.680]  恩賜才幹的比喻的時候
[00:08:53.680 --> 00:08:58.880]  一個Talent就是二十年工資
[00:08:58.880 --> 00:09:01.480]  那麼二十年工資就是多少呢
[00:09:01.480 --> 00:09:06.240]  就是六千個銀紙
[00:09:06.240 --> 00:09:06.880]  那麼六千個銀紙
[00:09:06.880 --> 00:09:10.960]  就是一天銀紙代表了一天的工資
[00:09:10.960 --> 00:09:14.840]  就是大約一個正常狀況之下的一天工資
[00:09:14.840 --> 00:09:16.720]  那麼你明白上次我們說的財幹
[00:09:16.720 --> 00:09:20.320]  就是給了二十年工資給他做生意
[00:09:20.320 --> 00:09:21.760]  就是這樣
[00:09:21.760 --> 00:09:23.680]  所以現在這裡正正是家屬看到
[00:09:23.680 --> 00:09:25.280]  你一早看到他
[00:09:25.280 --> 00:09:26.240]  那麼清早的幾點呢
[00:09:26.240 --> 00:09:28.560]  就是六點鐘的時候
[00:09:28.560 --> 00:09:29.440]  一大早
[00:09:29.440 --> 00:09:31.560]  一天有碳的時間就是清早六點
[00:09:31.560 --> 00:09:33.160]  就是早上六點
[00:09:33.160 --> 00:09:34.600]  一大清早的時間就是
[00:09:34.600 --> 00:09:38.080]  看到那個工人就叫他來葡萄園上班
[00:09:38.080 --> 00:09:40.520]  一天就一千銀紙
[00:09:40.520 --> 00:09:41.800]  然後紙鈔是什麼呢
[00:09:41.800 --> 00:09:44.360]  就是九點鐘的時間
[00:09:44.360 --> 00:09:46.680]  就是上午九點鐘的時間
[00:09:46.680 --> 00:09:48.080]  他又出去
[00:09:48.080 --> 00:09:49.160]  那個主人又出去
[00:09:49.160 --> 00:09:51.520]  看見又有人
[00:09:51.520 --> 00:09:53.880]  我們又需要人
[00:09:53.880 --> 00:09:57.360]  叫他來葡萄園上班
[00:09:57.360 --> 00:09:58.560]  不過這次他就說
[00:09:58.560 --> 00:10:03.040]  你所應該有的人工我就會給你
[00:10:03.040 --> 00:10:07.160]  你應該有的我就會給你
[00:10:07.160 --> 00:10:11.160]  然後到了五正 新初 友初的時候
[00:10:11.160 --> 00:10:14.640]  都叫了一些人來葡萄園上班
[00:10:14.640 --> 00:10:18.360]  但是這次就沒有特別提到幾千人工
[00:10:18.360 --> 00:10:20.840]  整個比喻就是一個這樣的結局
[00:10:20.840 --> 00:10:22.200]  就是這樣的鋪排
[00:10:22.200 --> 00:10:25.800]  開始告訴我們
[00:10:25.800 --> 00:10:27.920]  原來有不同的人有不同時間
[00:10:27.920 --> 00:10:30.800]  去到葡萄園上班
[00:10:30.800 --> 00:10:32.640]  就是這樣
[00:10:32.640 --> 00:10:35.280]  但是到了故事的發展
[00:10:35.280 --> 00:10:38.280]  其實到了後面我們就會看得多一點
[00:10:38.280 --> 00:10:41.080]  究竟有什麼發現呢
[00:10:41.080 --> 00:10:42.760]  回到社區公園最期待的是什麼呢
[00:10:42.760 --> 00:10:43.840]  就是發工資
[00:10:43.840 --> 00:10:45.360]  它就不同於我們今時今日
[00:10:45.360 --> 00:10:47.720]  今時今日我們兩個星期發工資
[00:10:47.720 --> 00:10:49.120]  那些人一個月發工資
[00:10:49.120 --> 00:10:51.360]  但是他們這些日薪的工作
[00:10:51.360 --> 00:10:52.840]  就即日發工資
[00:10:52.840 --> 00:10:55.120]  讓他們能夠應付到即日
[00:10:55.120 --> 00:10:56.240]  跟著那天的生活
[00:10:56.240 --> 00:10:59.440]  讓家人有足夠的錢去生活
[00:10:59.440 --> 00:11:01.040]  所以經文到了第八節
[00:11:01.040 --> 00:11:02.360]  到了第十二節
[00:11:02.360 --> 00:11:06.080]  它說到了晚上原主對管事的話
[00:11:06.080 --> 00:11:08.640]  叫工人來給他們工錢
[00:11:08.640 --> 00:11:12.320]  從後來的開始到先來的為止
[00:11:12.320 --> 00:11:14.960]  在有初僱來的人裡面
[00:11:14.960 --> 00:11:18.280]  就得到一錢銀紙
[00:11:18.280 --> 00:11:21.480]  及至那先僱來的就以為多得
[00:11:21.480 --> 00:11:24.080]  誰知也得到一錢銀紙
[00:11:24.080 --> 00:11:27.360]  他們得了就埋怨家主說什麼呢
[00:11:27.360 --> 00:11:29.960]  我們整天勞苦受熱
[00:11:29.960 --> 00:11:32.040]  那後來的只做了一小時
[00:11:32.040 --> 00:11:36.520]  你竟叫他們和我們一樣嗎
[00:11:36.520 --> 00:11:38.640]  那個情況就是
[00:11:38.640 --> 00:11:39.320]  那個主人很有趣
[00:11:39.320 --> 00:11:43.720]  就叫他的管家管理工人的經理
[00:11:43.720 --> 00:11:45.160]  你信不信有一個經理
[00:11:45.160 --> 00:11:48.280]  幫我安排發工資給他們
[00:11:48.280 --> 00:11:49.880]  發工資的處境是什麼呢
[00:11:49.880 --> 00:11:52.000]  先給有初的那個
[00:11:52.000 --> 00:11:54.880]  有初上班的那個是幾點上班呢
[00:11:54.880 --> 00:11:58.640]  他上班的時間就是由下午五點上班
[00:11:58.640 --> 00:12:00.320]  下午五點上班
[00:12:00.320 --> 00:12:02.040]  就是說下午五點的時候
[00:12:02.040 --> 00:12:04.720]  他家主又在街上看到有人沒事做
[00:12:04.720 --> 00:12:06.320]  然後叫他來上班
[00:12:06.320 --> 00:12:07.720]  下午五點
[00:12:07.720 --> 00:12:09.040]  發工資的時間是幾點呢
[00:12:09.040 --> 00:12:10.000]  六點
[00:12:10.000 --> 00:12:11.960]  就是說這個人來了
[00:12:11.960 --> 00:12:15.960]  上了一小時工就馬上發工資
[00:12:15.960 --> 00:12:17.440]  發工資的時候
[00:12:17.440 --> 00:12:18.880]  特別的地方就是
[00:12:18.880 --> 00:12:21.600]  家主安排了發幾千工資給他
[00:12:21.600 --> 00:12:24.440]  給足一天工資他
[00:12:24.440 --> 00:12:25.720]  上了一小時工資
[00:12:25.720 --> 00:12:28.080]  給足一天工資他
[00:12:28.080 --> 00:12:30.360]  嘩!是否絕世慎工啊
[00:12:30.360 --> 00:12:31.600]  是啦
[00:12:31.600 --> 00:12:32.680]  如果Tony這樣請我
[00:12:32.680 --> 00:12:33.840]  我也去他那裡做不回
[00:12:33.840 --> 00:12:35.680]  不做傳道了
[00:12:35.680 --> 00:12:36.600]  是吧
[00:12:36.600 --> 00:12:39.640]  嘩!一小時工資就有一千工資
[00:12:39.640 --> 00:12:40.720]  於是
[00:12:40.720 --> 00:12:44.360]  那你就自然很容易去想像就是
[00:12:44.360 --> 00:12:48.560]  接著下午三點鐘來上班的那個
[00:12:48.560 --> 00:12:49.520]  想一想
[00:12:49.520 --> 00:12:52.240]  咦!我做了三個小時工資
[00:12:52.240 --> 00:12:54.960]  會不會…會不會什麼
[00:12:54.960 --> 00:12:56.400]  會不會多一點呢
[00:12:56.400 --> 00:12:58.840]  會不會有三千工資呢
[00:12:58.840 --> 00:13:00.800]  他都會這樣想的
[00:13:00.800 --> 00:13:02.120]  就是這樣
[00:13:02.120 --> 00:13:03.680]  但是透過這個次序裡面的時候
[00:13:03.680 --> 00:13:05.480]  我們見得到
[00:13:05.480 --> 00:13:07.240]  一路一路給工資
[00:13:07.240 --> 00:13:09.440]  但是這裡說到就是
[00:13:09.440 --> 00:13:12.440]  按著給的次序就是怎樣呢
[00:13:12.440 --> 00:13:16.440]  就是接著給三點鐘來上班的那個
[00:13:16.440 --> 00:13:18.160]  給幾千工資呢
[00:13:18.160 --> 00:13:19.920]  給一千工資
[00:13:19.920 --> 00:13:22.360]  三小時工資給一千工資
[00:13:22.360 --> 00:13:23.480]  那他再給工資的時候
[00:13:23.480 --> 00:13:25.560]  給中午來上班的那個
[00:13:25.560 --> 00:13:28.840]  十二點鐘來的那個做了六個小時了
[00:13:28.840 --> 00:13:31.200]  又是給一千工資
[00:13:31.200 --> 00:13:33.600]  早上九點的那個又是給一千
[00:13:33.600 --> 00:13:36.480]  清早的那個又是給一千
[00:13:36.480 --> 00:13:37.480]  你有沒有想想
[00:13:37.480 --> 00:13:39.520]  有沒有什麼不妥呢
[00:13:39.520 --> 00:13:42.120]  有沒有什麼不妥在裡面呢
[00:13:42.120 --> 00:13:43.240]  所以呢
[00:13:43.240 --> 00:13:45.400]  你會見得到
[00:13:45.400 --> 00:13:46.680]  這裡
[00:13:46.680 --> 00:13:48.400]  見得到有一個什麼情況就是
[00:13:48.400 --> 00:13:49.600]  結果
[00:13:49.600 --> 00:13:51.120]  早點來上班的人
[00:13:51.120 --> 00:13:54.120]  就開始覺得有不妥
[00:13:54.120 --> 00:13:55.680]  因為他們心裡面是怎麼想的
[00:13:55.680 --> 00:13:56.400]  他說
[00:13:56.400 --> 00:13:58.920]  以為必要多得
[00:13:58.920 --> 00:13:59.640]  是不是
[00:13:59.640 --> 00:14:01.760]  下午五點鐘的那個拿一千工資
[00:14:01.760 --> 00:14:04.200]  那我三點鐘的那個是不是應該要多一點呢
[00:14:04.200 --> 00:14:05.080]  拿多一點呢
[00:14:05.080 --> 00:14:06.720]  我十二點鐘的那個要拿多一點呢
[00:14:06.720 --> 00:14:08.240]  我早上六點鐘來的那個
[00:14:08.240 --> 00:14:10.440]  是不是應該要拿更加多一點呢
[00:14:10.440 --> 00:14:11.920]  但是結果
[00:14:11.920 --> 00:14:13.960]  很失望很失望
[00:14:13.960 --> 00:14:15.880]  結果認得一千工資
[00:14:15.880 --> 00:14:17.600]  都是只有一天工資而已
[00:14:17.600 --> 00:14:19.680]  於是他們給出來的反應是什麼呢
[00:14:19.680 --> 00:14:21.200]  埋怨了
[00:14:21.200 --> 00:14:22.400]  去埋怨那個主人
[00:14:22.400 --> 00:14:23.800]  埋怨那個老闆
[00:14:23.800 --> 00:14:25.760]  說你怎麼搞的
[00:14:25.760 --> 00:14:29.840]  你怎麼請我們的員工
[00:14:29.840 --> 00:14:31.520]  是不是無良僱主
[00:14:31.520 --> 00:14:34.120]  幾乎都說盡他的了
[00:14:34.120 --> 00:14:35.080]  那麼
[00:14:35.080 --> 00:14:37.960]  特別他們說的一個很重要的理由
[00:14:37.960 --> 00:14:40.120]  我們不應該這麼少人工的
[00:14:40.120 --> 00:14:43.880]  因為我們整天勞苦受熱
[00:14:43.880 --> 00:14:46.960]  他們和我們一樣的工錢
[00:14:46.960 --> 00:14:47.960]  不合理
[00:14:47.960 --> 00:14:48.400]  為什麼
[00:14:48.400 --> 00:14:50.280]  因為我們上次說過
[00:14:50.280 --> 00:14:52.640]  我們上一次說的比喻裡面
[00:14:52.640 --> 00:14:55.160]  球餅的比喻記不記得
[00:14:55.160 --> 00:14:56.080]  他們的人呢
[00:14:56.080 --> 00:14:59.720]  不會一大早出去走遠途的
[00:14:59.720 --> 00:15:00.640]  為什麼
[00:15:00.640 --> 00:15:02.320]  因為很熱
[00:15:02.320 --> 00:15:03.320]  是不是
[00:15:03.320 --> 00:15:04.800]  所以他們說他們出門
[00:15:04.800 --> 00:15:05.800]  如果遠程
[00:15:05.800 --> 00:15:07.640]  他們晚一點太陽關了
[00:15:07.640 --> 00:15:09.520]  才慢慢走出去
[00:15:09.520 --> 00:15:10.000]  去遠程
[00:15:10.000 --> 00:15:12.280]  有時候可能很晚的時間
[00:15:12.280 --> 00:15:13.840]  因為太熱了
[00:15:13.840 --> 00:15:14.720]  所以如果你想想
[00:15:14.720 --> 00:15:16.560]  九點鐘來開工的人
[00:15:16.560 --> 00:15:18.320]  他不是來辦公室工作
[00:15:18.320 --> 00:15:20.000]  不是涼冷氣
[00:15:20.000 --> 00:15:24.000]  他是在室外葡萄園摘葡萄
[00:15:24.000 --> 00:15:26.000]  熱辣辣的
