
[00:00:00.000 --> 00:00:02.820]  各位聽眾朋友,新年快樂
[00:07:47.200 --> 00:07:49.200]  所謂的成功
[00:07:49.200 --> 00:07:50.300]  有時候
[00:07:50.300 --> 00:07:54.000]  都是我們的包袱
[00:07:54.000 --> 00:07:56.400]  有時候我們不肯繼續前行
[00:07:56.400 --> 00:07:58.100]  我們
[00:07:58.100 --> 00:07:59.000]  你知道嗎
[00:07:59.000 --> 00:08:01.000]  跟別人一起做一件事
[00:08:01.000 --> 00:08:03.800]  最怕就是你旁邊的人
[00:08:03.800 --> 00:08:05.200]  放棄 或者你
[00:08:05.200 --> 00:08:06.000]  可能你未必
[00:08:06.000 --> 00:08:07.500]  如果他是你的partner
[00:08:07.500 --> 00:08:08.800]  是你的隊友
[00:08:08.800 --> 00:08:09.700]  那麼
[00:08:09.700 --> 00:08:11.300]  他放棄你就很頭痛
[00:08:11.300 --> 00:08:12.500]  有時候有些人
[00:08:12.500 --> 00:08:14.100]  他只不過是你同行者
[00:08:14.100 --> 00:08:15.400]  就是一些
[00:08:15.400 --> 00:08:17.300]  路上的同行的人
[00:08:17.300 --> 00:08:18.300]  他放棄
[00:08:18.300 --> 00:08:19.600]  本來你可以不用理他
[00:08:19.600 --> 00:08:21.000]  但是你都希望可以鼓勵
[00:08:31.000 --> 00:08:35.800]  (拍澳洲的旅程)
[00:08:35.800 --> 00:08:39.000]  (不是這樣玩的)
[00:08:39.000 --> 00:08:49.000]  你在過程裡面
[00:08:49.000 --> 00:08:51.300]  如果有人放棄
[00:08:51.300 --> 00:08:52.800]  你是很頭痛的
[00:08:52.800 --> 00:08:55.400]  你是要鼓勵他
[00:08:55.400 --> 00:08:56.300]  一隊人出去
[00:08:56.300 --> 00:08:58.000]  你怎麼可以少一個人回來
[00:08:58.000 --> 00:08:59.700]  少兩個人回來
[00:08:59.700 --> 00:09:00.900]  甚至乎
[00:09:00.900 --> 00:09:02.400]  如果你是
[00:09:02.400 --> 00:09:04.800]  兩個人一起出去
[00:09:04.800 --> 00:09:08.700]  我年輕的時候
[00:09:08.700 --> 00:09:09.800]  在學校
[00:09:09.800 --> 00:09:11.000]  我讀中學的時候
[00:09:11.000 --> 00:09:13.000]  我們自己弄獨木舟
[00:09:13.000 --> 00:09:14.500]  那麼
[00:09:14.500 --> 00:09:16.400]  學校有一個很好的
[00:09:16.400 --> 00:09:19.800]  一個優待
[00:09:19.800 --> 00:09:21.300]  我們學校有一個School Camp
[00:09:21.300 --> 00:09:22.400]  在西貢
[00:09:22.400 --> 00:09:23.800]  那麼我們
[00:09:23.800 --> 00:09:25.800]  香港學校都沒有幾間學校有的
[00:09:25.800 --> 00:09:26.300]  不過
[00:09:26.300 --> 00:09:27.700]  我們有一間School Camp
[00:09:27.700 --> 00:09:28.300]  我們
[00:09:28.300 --> 00:09:29.500]  我們會在那裡
[00:09:29.500 --> 00:09:31.400]  去爬獨木舟出去
[00:09:31.400 --> 00:09:32.400]  有一年
[00:09:32.400 --> 00:09:34.600]  我和一個女同學
[00:09:34.600 --> 00:09:36.100]  爬獨木舟
[00:09:36.100 --> 00:09:38.300]  當年我年輕力壯
[00:09:38.300 --> 00:09:40.600]  英俊瀟灑
[00:09:40.600 --> 00:09:41.400]  這些不用說了
[00:09:41.400 --> 00:09:43.900]  我們爬獨木舟出去
[00:09:43.900 --> 00:09:48.900]  那個不是一個很長途的旅程
[00:09:48.900 --> 00:09:50.800]  是出去玩然後回來的
[00:09:50.800 --> 00:09:54.600]  回來的時候遇到風浪
[00:09:54.600 --> 00:09:56.900]  爬極
[00:09:56.900 --> 00:10:00.800]  我們逆風逆流回來
[00:10:00.800 --> 00:10:02.300]  很難回來
[00:10:02.300 --> 00:10:04.800]  心裡面有一些擔心
[00:10:04.800 --> 00:10:08.300]  在我後面的那位女同學就跟我說
[00:10:08.300 --> 00:10:11.300]  她說你怕不怕
[00:10:11.300 --> 00:10:13.300]  你猜我怎麼回答她
[00:10:13.300 --> 00:10:15.300]  不怕
[00:10:15.300 --> 00:10:17.300]  當然不怕
[00:10:17.300 --> 00:10:18.700]  我告訴你
[00:10:18.700 --> 00:10:21.300]  我告訴你不怕不是因為我死定
[00:10:21.300 --> 00:10:23.300]  或者我要請英雄
[00:10:23.300 --> 00:10:25.800]  我心裡面知道一件事
[00:10:25.800 --> 00:10:27.800]  如果我說怕
[00:10:27.800 --> 00:10:29.800]  她還怕
[00:10:29.800 --> 00:10:30.800]  她一怕
[00:10:30.800 --> 00:10:31.800]  那怎麼辦
[00:10:31.800 --> 00:10:32.800]  她不怕
[00:10:32.800 --> 00:10:34.800]  我一個人怎麼搞得定
[00:10:34.800 --> 00:10:35.800]  兩個人都搞不定
[00:10:35.800 --> 00:10:37.800]  還要一個人搞不定
[00:10:37.800 --> 00:10:39.800]  所以我告訴她不怕
[00:10:39.800 --> 00:10:40.800]  很快到了
[00:10:40.800 --> 00:10:42.800]  我們繼續努力
[00:10:42.800 --> 00:10:43.800]  即是你
[00:10:43.800 --> 00:10:46.800]  她放棄
[00:10:46.800 --> 00:10:48.800]  你都不能夠接受
[00:10:48.800 --> 00:10:50.800]  人生裡面都是
[00:10:50.800 --> 00:10:52.800]  我們有些事我們要堅持
[00:10:52.800 --> 00:10:53.800]  不單止自己堅持
[00:10:53.800 --> 00:10:55.700]  我們要鼓勵別人堅持
[00:10:55.700 --> 00:10:58.800]  不過我們剛剛說的就是
[00:10:58.800 --> 00:11:01.800]  雖然似乎看起來做不到
[00:11:01.800 --> 00:11:03.800]  但是我們仍然要努力
[00:11:03.800 --> 00:11:05.800]  我們過去可能有些失敗
[00:11:05.800 --> 00:11:08.800]  當然我們不要被這些失敗拖著
[00:11:08.800 --> 00:11:10.800]  但是所謂的成功
[00:11:10.800 --> 00:11:15.800]  有時候都是我們一個的負累
[00:11:15.800 --> 00:11:21.800]  什麼人會說他過去的成功
[00:11:21.800 --> 00:11:23.800]  我這個年紀
[00:11:23.800 --> 00:11:27.800]  想當年新希望只有我一個人的時候
[00:11:27.800 --> 00:11:32.800]  一這樣說就糟糕了
[00:11:32.800 --> 00:11:34.800]  想當年
[00:11:34.800 --> 00:11:38.800]  想當年就說我們自己的所謂威水史
[00:11:38.800 --> 00:11:40.800]  或者所謂一些自豪的事
[00:11:40.800 --> 00:11:43.800]  或者一些所謂成功的事
[00:11:43.800 --> 00:11:45.800]  不過當我們這樣說的時候
[00:11:45.800 --> 00:11:47.800]  其實說那些做什麼
[00:11:47.800 --> 00:11:48.800]  世界變了
[00:11:48.800 --> 00:11:50.800]  時代不同了
[00:11:50.800 --> 00:11:51.800]  要向前看
[00:11:51.800 --> 00:11:53.800]  繼續向前行
[00:11:53.800 --> 00:11:55.800]  前面要怎麼做
[00:11:55.800 --> 00:11:57.800]  這個才是關鍵
[00:11:57.800 --> 00:11:59.800]  我們經常想以前怎麼風光
[00:11:59.800 --> 00:12:01.800]  有什麼用
[00:12:01.800 --> 00:12:06.800]  我覺得都欣賞其中一個人
[00:12:06.800 --> 00:12:08.800]  聽說他現在沒有做
[00:12:08.800 --> 00:12:10.800]  金星寫字樓那裡
[00:12:10.800 --> 00:12:12.800]  有一個看監叔叔
[00:12:12.800 --> 00:12:14.800]  我們見過換過幾個
[00:12:14.800 --> 00:12:15.800]  詳細不說
[00:12:15.800 --> 00:12:17.800]  總之有一個看監叔叔
[00:12:17.800 --> 00:12:18.800]  有一次我跟他聊聊天
[00:12:18.800 --> 00:12:19.800]  現在走了
[00:12:19.800 --> 00:12:23.800]  原來最近我才知道已經換了人
[00:12:23.800 --> 00:12:25.800]  我跟他聊聊天
[00:12:25.800 --> 00:12:27.800]  他告訴我
[00:12:27.800 --> 00:12:31.800]  他說他以前做大生意
[00:12:31.800 --> 00:12:34.800]  現在做看監
[00:12:34.800 --> 00:12:36.800]  我不是說做看監很糟糕
[00:12:36.800 --> 00:12:38.800]  不過相對
[00:12:38.800 --> 00:12:42.800]  他是一個比較上能屈能伸
[00:12:42.800 --> 00:12:47.800]  沒有給我們過去
[00:12:47.800 --> 00:12:49.800]  如果你經常想我以前怎樣
[00:12:49.800 --> 00:12:50.800]  現在要繼續怎樣
[00:12:50.800 --> 00:12:53.800]  你就不能夠繼續向前行
[00:12:53.800 --> 00:12:54.800]  還有
[00:12:54.800 --> 00:12:56.800]  我說我們要忘記背後
[00:12:56.800 --> 00:12:59.800]  包括我們曾經有的失敗
[00:12:59.800 --> 00:13:03.800]  但失敗會是我們一個助力
[00:13:03.800 --> 00:13:06.800]  有人問我
[00:13:06.800 --> 00:13:07.800]  他想說
[00:13:07.800 --> 00:13:11.800]  當他研究烏斯登膽的時候
[00:13:11.800 --> 00:13:12.800]  那時候研究登膽
[00:13:12.800 --> 00:13:13.800]  不是烏斯登膽
[00:13:13.800 --> 00:13:15.800]  總之研究登膽
[00:13:15.800 --> 00:13:17.800]  研究了很多都不行
[00:13:17.800 --> 00:13:18.800]  有人跟他說
[00:13:18.800 --> 00:13:20.800]  好像是他太太
[00:13:20.800 --> 00:13:21.800]  婦孺是這樣的
[00:13:21.800 --> 00:13:22.800]  很若白的老婆
[00:13:22.800 --> 00:13:23.800]  跟他說
[00:13:23.800 --> 00:13:26.800]  你還研究來做什麼
[00:13:26.800 --> 00:13:29.800]  做了這麼久都沒有成績
[00:13:29.800 --> 00:13:30.800]  我曾經跟他說
[00:13:30.800 --> 00:13:32.800]  他說你錯了
[00:13:32.800 --> 00:13:33.800]  我研究到現在
[00:13:33.800 --> 00:13:36.800]  我已經知道有九十多種材料
[00:13:36.800 --> 00:13:39.800]  是不可以用來做登膽
[00:13:39.800 --> 00:13:41.800]  你知道嗎
[00:13:41.800 --> 00:13:42.800]  最後
[00:13:42.800 --> 00:13:43.800]  就是烏斯
[00:13:43.800 --> 00:13:44.800]  找到烏斯
[00:13:44.800 --> 00:13:46.800]  這個成功
[00:13:46.800 --> 00:13:48.800]  其實過去的失敗
[00:13:48.800 --> 00:13:51.800]  有時都是我們的一種寶貝
[00:13:51.800 --> 00:13:52.800]  是一種經驗
[00:13:52.800 --> 00:13:54.800]  是一種資訊
[00:13:54.800 --> 00:13:57.800]  是一種力量
[00:13:57.800 --> 00:13:59.800]  不需要再花時間去看那些
[00:13:59.800 --> 00:14:01.800]  因為那些已經試過了
[00:14:01.800 --> 00:14:04.800]  九十多種是不行的
[00:14:04.800 --> 00:14:07.800]  他最終找到烏斯
[00:14:07.800 --> 00:14:10.800]  成功不會停在那裡
[00:14:10.800 --> 00:14:11.800]  我們要記得
[00:14:11.800 --> 00:14:12.800]  保羅說我們要忘記
[00:14:12.800 --> 00:14:14.800]  不要揚揚自得
[00:14:14.800 --> 00:14:20.800]  也不要自己灰心喪志
[00:14:20.800 --> 00:14:21.800]  不過
[00:14:21.800 --> 00:14:23.800]  有一件事
[00:14:23.800 --> 00:14:27.800]  我們不應該忘記
[00:14:27.800 --> 00:14:29.800]  是什麼不應該忘記
[00:14:29.800 --> 00:14:31.800]  我要轉入第二點
[00:14:31.800 --> 00:14:32.800]  我跟大家說
[00:14:32.800 --> 00:14:34.800]  我們要輕身上路
[00:14:34.800 --> 00:14:38.800]  為什麼要放下我們過去的
[00:14:38.800 --> 00:14:41.800]  所謂成功或者失敗
[00:14:41.800 --> 00:14:44.800]  你背負的越多
[00:14:44.800 --> 00:14:47.800]  你就越難向前行
[00:14:47.800 --> 00:14:49.800]  有時甚至包括了
[00:14:49.800 --> 00:14:52.800]  我們一些舊有的經驗
[00:14:52.800 --> 00:14:54.800]  我們經常說
[00:14:54.800 --> 00:14:56.800]  以前我的老師
[00:14:56.800 --> 00:15:00.800]  也是新希望的創堂
[00:15:00.800 --> 00:15:02.800]  創會創堂的牧師
[00:15:02.800 --> 00:15:05.800]  簡國宗牧師
[00:15:05.800 --> 00:15:07.800]  當年我上他的課的時候
[00:15:07.800 --> 00:15:08.800]  他說宣教
[00:15:08.800 --> 00:15:10.800]  或者做一個敵堂
[00:15:10.800 --> 00:15:15.800]  最大的一個死穴
[00:15:15.800 --> 00:15:16.800]  就是什麼呢
[00:15:16.800 --> 00:15:17.800]  五個字
[00:15:17.800 --> 00:15:18.800]  現在我們說
[00:15:18.800 --> 00:15:20.800]  三個字永不放棄
[00:15:20.800 --> 00:15:21.800]  其實是四個字
[00:15:21.800 --> 00:15:22.800]  他說
[00:15:22.800 --> 00:15:24.800]  五個字我忘記當時是幾個字
[00:15:24.800 --> 00:15:25.800]  總之他說
[00:15:25.800 --> 00:15:26.800]  其實他那句就說
[00:15:26.800 --> 00:15:30.800]  We have never done this before
[00:15:30.800 --> 00:15:34.800]  他說最難搞的
[00:15:34.800 --> 00:15:35.800]  最挫敗的就是
[00:15:35.800 --> 00:15:36.800]  一去就想
[00:15:36.800 --> 00:15:39.800]  我們以前都沒有這樣做過
[00:15:39.800 --> 00:15:42.800]  從來沒有這樣做過
[00:15:42.800 --> 00:15:44.800]  從來沒有這樣做過
[00:15:44.800 --> 00:15:46.800]  不能夠成為我們一個的包袱
[00:15:46.800 --> 00:15:49.800]  我們要仰賴的是什麼呢
[00:15:49.800 --> 00:15:50.800]  上帝的恩典
[00:15:50.800 --> 00:15:52.800]  我們將我們過去的經驗放下
[00:15:52.800 --> 00:15:54.800]  成功失敗的都放下
[00:15:54.800 --> 00:15:55.800]  往者而言
[00:15:55.800 --> 00:15:57.800]  不只是一些負面的
[00:15:57.800 --> 00:15:59.800]  甚至我告訴你成功的
[00:15:59.800 --> 00:16:01.800]  因為那些會叫我們驕傲
[00:16:01.800 --> 00:16:02.800]  那些會叫我們留戀
[00:16:02.800 --> 00:16:05.800]  那些會有時拖著我們停滯不前
[00:16:05.800 --> 00:16:06.800]  我們放下了
[00:16:06.800 --> 00:16:10.800]  是為了我們要輕身上路
[00:16:10.800 --> 00:16:12.800]  我們不能夠忘記的是什麼呢
[00:16:12.800 --> 00:16:13.800]  唯一的
[00:16:13.800 --> 00:16:15.800]  要永遠記住的
[00:16:15.800 --> 00:16:19.800]  就是上帝的恩典
[00:16:19.800 --> 00:16:21.800]  關乎我們自己的要放下
[00:16:21.800 --> 00:16:23.800]  我們的成功
[00:16:23.800 --> 00:16:24.800]  我們的失敗
[00:16:24.800 --> 00:16:27.800]  其實如果我們堅信上帝的話
[00:16:27.800 --> 00:16:28.800]  都有他的微而
[00:16:28.800 --> 00:16:30.800]  都是他
[00:16:30.800 --> 00:16:32.800]  失敗是他的磨練
[00:16:32.800 --> 00:16:34.800]  成功是他的恩典
[00:16:34.800 --> 00:16:36.800]  我們要記住
[00:16:36.800 --> 00:16:41.800]  是與上帝同功同行
[00:16:41.800 --> 00:16:43.800]  保羅說忘記背後努力
[00:16:43.800 --> 00:16:48.800]  面前向著標桿跑
[00:16:48.800 --> 00:16:50.800]  一會兒我們說標桿
[00:16:50.800 --> 00:16:53.800]  但是保羅這樣說
[00:16:53.800 --> 00:16:56.800]  他最後為什麼要這樣做呢
[00:16:56.800 --> 00:16:57.800]  他說了一件事
[00:16:57.800 --> 00:17:00.800]  他說為的是要得著
[00:17:00.800 --> 00:17:07.800]  基督要我們得著
[00:17:07.800 --> 00:17:09.800]  弟兄姊妹
[00:17:09.800 --> 00:17:10.800]  我們要繼續向著
[00:17:10.800 --> 00:17:12.800]  在上帝的恩典裏面
[00:17:12.800 --> 00:17:14.800]  要繼續向前行的時候
[00:17:14.800 --> 00:17:15.800]  其實有一樣東西
[00:17:15.800 --> 00:17:16.800]  我們要記住
[00:17:16.800 --> 00:17:17.800]  當然就是
[00:17:17.800 --> 00:17:19.800]  上帝的恩典
[00:17:19.800 --> 00:17:22.800]  其他的東西都可以忘記
[00:17:22.800 --> 00:17:24.800]  所以我今天都不錯
[00:17:24.800 --> 00:17:25.800]  不過是上帝的恩典
[00:17:25.800 --> 00:17:26.800]  不是你
[00:17:26.800 --> 00:17:29.800]  不是我的努力
[00:17:29.800 --> 00:17:30.800]  當然我們要努力
