
[00:00:00.000 --> 00:00:06.380]  我們一起禱告。
[00:03:05.020 --> 00:03:15.020]  來提醒自己他們的眼光,永永遠遠要注在神的身上,
[00:03:15.020 --> 00:03:23.020]  紀念到祂跟他們做這個事,就是給他們進入允許之地。
[00:03:23.020 --> 00:03:28.020]  一樣的耶穌當他們還沒有上十字架的時候,
[00:03:28.020 --> 00:03:30.020]  祂也吩咐我們要紀念祂。
[00:03:30.020 --> 00:03:35.020]  怎麼紀念祂呢?
[00:03:35.020 --> 00:03:45.020]  薄餅和這個杯一樣的,可以看得到東西拿來紀念祂,
[00:03:45.020 --> 00:03:50.020]  爲我們贖我們的罪,在十字架上。
[00:03:50.020 --> 00:03:56.020]  所以在這邊我們看到神要以色列這樣做,
[00:03:56.020 --> 00:04:10.020]  因爲祂知道以色列人常常忘記神爲他們做的事情。
[00:04:10.020 --> 00:04:18.020]  所以祂要他們建立這個石頭紀念的見證。
[00:04:18.020 --> 00:04:27.020]  當以色列人出埃及的時候,神分紅海的水,
[00:04:27.020 --> 00:04:33.020]  讓他們過去以後,很快的他們就忘記了。
[00:04:33.020 --> 00:04:38.020]  我們都知道,如果懂以色列出埃及的故事,
[00:04:38.020 --> 00:04:45.020]  我們都知道他們很快的就忘記神的大能,神的力量。
[00:04:45.020 --> 00:04:50.020]  他們在有需要的時候就開始埋怨神。
[00:04:50.020 --> 00:04:57.020]  埋怨到一個地步,他們忘記神的恩典,忘記神。
[00:04:57.020 --> 00:05:01.020]  他們去做一個偶像來敬拜神。
[00:05:01.020 --> 00:05:09.020]  所以現在神要他們,當他們要進入這個牛奶隱祕的之地,
[00:05:09.020 --> 00:05:15.020]  要他們建立這個石頭來紀念祂,
[00:05:15.020 --> 00:05:22.020]  跟他們分這個耶誕核,給他們進入這個應許地的時候,
[00:05:22.020 --> 00:05:30.020]  可以紀念祂所爲他們做的事情。
[00:05:30.020 --> 00:05:41.020]  這個石頭可以幫助他們,每次看到的時候可以提醒他們自己,
[00:05:41.020 --> 00:05:45.020]  他們要衷心的紀念神在他們當中,
[00:05:45.020 --> 00:05:54.020]  怎麼樣供應他們,幫助他們,經過他們所面對的挑戰,
[00:05:54.020 --> 00:05:56.020]  過這個耶誕核。
[00:05:56.020 --> 00:06:01.020]  上次我們有講到,耶誕核的情況現在是什麼,
[00:06:01.020 --> 00:06:13.020]  水多麼的快,怎麼樣去過他們有這個擔慮跟懼怕。
[00:06:13.020 --> 00:06:19.020]  所以他們拿這個石頭放在哪裏呢?放在指甲。
[00:06:19.020 --> 00:06:32.020]  指甲的意思,這個字指甲,這個名指甲,意思是他們的羞怒被挪開了。
[00:06:32.020 --> 00:06:41.020]  英文說,the reproach has been rolled away,就是羞怒被除掉,拿開了。
[00:06:41.020 --> 00:06:43.020]  什麼羞怒呢?
[00:06:43.020 --> 00:06:50.020]  那個羞怒就是他們在埃及所做奴僕的身份,
[00:06:50.020 --> 00:07:03.020]  還有他們在官野,怎麼樣犯罪,這些神都忘記了,
[00:07:03.020 --> 00:07:09.020]  給他們一個新的開始,在允許之地。
[00:07:09.020 --> 00:07:19.020]  所以神就希望這個石頭可以給他們記得他的恩典,他的大能。
[00:07:19.020 --> 00:07:25.020]  我們上次也看的時候,我們也說過耶誕核這個事情,
[00:07:25.020 --> 00:07:35.020]  當天也是,四十年前當天一樣的,神打開紅海給他們過去。
[00:07:35.020 --> 00:07:48.020]  這兩個事情,一個過紅海,一個過耶誕核,同日是要幫助他們紀念這個事情。
[00:07:48.020 --> 00:07:58.020]  所以他們是應該不忘記,但是我們知道以後他們也會忘記,
[00:07:58.020 --> 00:08:05.020]  因爲我們人是會很多時候這樣做,忘記神的恩典,
[00:08:05.020 --> 00:08:11.020]  神怎麼樣忠心的對我們,我們就不忠心。
[00:08:11.020 --> 00:08:21.020]  所以耶穌一樣的,我們耶穌也建議施一聖餐,
[00:08:21.020 --> 00:08:30.020]  一樣的,一個看得到的,給我們可以看到耶穌基督把我們的羞怒,
[00:08:30.020 --> 00:08:33.020]  做這個罪人的羞怒除掉。
[00:08:33.020 --> 00:08:40.020]  所以每逢我們來到主的前面,這個聖餐的座子上,
[00:08:40.020 --> 00:08:45.020]  我們是在紀念我們主耶穌,他的救恩。
[00:08:45.020 --> 00:08:54.020]  好像以色列人建立這個石頭,也是要紀念神怎麼樣拯救他們,
[00:08:54.020 --> 00:08:58.020]  把他們的羞怒拿掉。
[00:08:58.020 --> 00:09:05.020]  所以這個石頭,同時這個紀念石頭可以看到就是,
[00:09:05.020 --> 00:09:10.020]  神忠心的供應他們的救恩,
[00:09:10.020 --> 00:09:15.020]  他也爲他們預備這個美好的救恩。
[00:09:15.020 --> 00:09:20.020]  所以,神要他們這樣去做,
[00:09:20.020 --> 00:09:25.020]  因爲要過這個河的時候很危險,
[00:09:25.020 --> 00:09:34.020]  就比如上次講,可能如果被水沖掉的時候,他們就會沒命了。
[00:09:34.020 --> 00:09:44.020]  但是神很恩典的,就把水分開,讓他們可以在當地過去。
[00:09:44.020 --> 00:09:56.020]  所以神在這邊,特別在第九節,我們可以看到耶穌也做了一個事,
[00:09:56.020 --> 00:10:05.020]  神要他們從河裏面,中間那個祭祀站在那邊的地方,拿那個石頭跟他們一起過去。
[00:10:05.020 --> 00:10:14.020]  但是耶穌也在九節裏面,好像可以看到耶穌也是在河當中建立一個石頭,
[00:10:14.020 --> 00:10:24.020]  一樣的十二個石頭做一個石頭的紀念,在這個祭祀站的地方。
[00:10:24.020 --> 00:10:33.020]  這個十二派的人,他們要抬起這個石頭過河。
[00:10:33.020 --> 00:10:41.020]  可能這個石頭不是太大,他們剛得起,可以拿過去。
[00:10:41.020 --> 00:10:52.020]  但是這個第二個石頭的紀念建立在河裏面的,可能那個石頭比較大一點。
[00:10:52.020 --> 00:11:05.020]  爲什麼這樣講呢?因爲特別在這個時候,水是高的,所以它一定要比水高一點,所以這個石頭也可能大一點。
[00:11:05.020 --> 00:11:14.020]  所以當水在最高的時候,還是可以看到一點這個石頭站在中間。
[00:11:14.020 --> 00:11:29.020]  所以也一樣的,耶穌要建立這個來紀念他們怎麼樣,神怎麼樣很奇妙的做這個事情,幫助他們過這個耶誕河。
[00:11:29.020 --> 00:11:43.020]  所以這個十個石頭有可能是比較大,也比較容易推在中間,所以可能這個石頭也是從河裏那邊拿來。
[00:11:43.020 --> 00:11:48.020]  踏在一起來建立上來,我們不知道。
[00:11:48.020 --> 00:12:00.020]  但是這個石頭應該是比較大,或可能他們走過的時候,船走過的時候也可以看得到的,這些的石頭。
[00:12:00.020 --> 00:12:14.020]  還有中文說在耶誕河中,這個石頭是在耶誕河中,英文是說in the middle of the Jordan。
[00:12:14.020 --> 00:12:43.020]  有人這樣講說,這個not necessary,就是不必說只是固定是在這個中間,祭祀站的地方,可能靠近那個地方,靠近這個祭祀不是最深的地方也是可以。
[00:12:43.020 --> 00:12:48.020]  但是我們都不知道,什麼都好。
[00:12:48.020 --> 00:13:03.020]  我們可以看到就是,神跟耶穌要做的事情都是爲了紀念神怎麼樣恩態他們,怎麼樣去救他們。
[00:13:03.020 --> 00:13:19.020]  我們看這個事情的時候,因爲歷史我們只是看表面,我們不知道我們有看到神怎麼樣去祭祀這個miracle。
[00:13:19.020 --> 00:13:28.020]  但是最重要在這一點裏面就是,神在當中他們要紀念什麼?
[00:13:28.020 --> 00:13:47.020]  神的大能,因爲當祭祀踏進在水裏面,水立刻被分開,有一條道路給他們走過。
[00:13:47.020 --> 00:14:00.020]  所以這是要給他們紀念到,當年,40年前,神已經做了一個很大的祭祀。
[00:14:00.020 --> 00:14:27.020]  現在他也一樣的做一樣的事情,雖然是比較小型的,但是神一樣的日子做一樣的事情,只能這個偉大的神可以做得到。
[00:14:27.020 --> 00:14:38.020]  所以好像剛纔說,他們不能不可以忘記的,但是神還要他們建立這個石頭來紀念他。
[00:14:38.020 --> 00:14:54.020]  就可以看到我們的軟弱,我們常常要提醒我們自己,我們不要忘記我們的神,我們不要忘記他爲我們做什麼。
[00:14:54.020 --> 00:15:00.020]  他怎麼樣的去幫助我們。
[00:15:00.020 --> 00:15:13.020]  所以我們在生命裏面,神給我們在這個屬靈的道路里面,我們走這個屬靈的生命在這個世界上。
[00:15:13.020 --> 00:15:32.020]  我們一樣的也可以自己建立這個紀念神的產品或東西或事情,來紀念神的偉大,神的恩典。
[00:15:32.020 --> 00:15:49.020]  我相信那些經過這個過耶誕核的經歷的時候,這個事情是印在他們的腦裏面。
[00:15:49.020 --> 00:16:03.020]  所以他們以後在這個書裏面,他們說,以後當你孩子問的時候,你跟他們說,神怎麼樣。
[00:16:03.020 --> 00:16:18.020]  因爲你有嘗過神的恩典,嘗過神的允許,的祝福,幫助你們,這個神蹟你嘗過了。
[00:16:18.020 --> 00:16:32.020]  我不知道你有沒有一些經驗神給你的,屬靈的經驗,來幫助你來紀念神的偉大,神的大能在你的身上。
[00:16:32.020 --> 00:16:44.020]  我有很多這些經驗神給我在屬靈裏面,所以我可以很記得神怎麼樣護照我,神怎麼樣拯救我。
[00:16:44.020 --> 00:17:00.020]  我記得當我還在吸毒的時候,那時我已經信主了,但是我不是一個真誠的基督徒。
[00:17:00.020 --> 00:17:14.020]  我跌倒就回去吸毒,但是我在吸毒的時候,有一天,我的腦子很清楚,我剛剛吸了毒,但是我的腦子是很清楚。
[00:17:14.020 --> 00:17:31.020]  我相信神在當中,來帶領給我紀念到,我沒有吸毒的時候,我多麼的自由,多麼沒有這種煩惱問題在我的身上。
[00:17:31.020 --> 00:17:49.020]  所以當我想到沒有吸毒的時候,在做一個平常人的時候,我就很盼望我可以有一個新的開始。
[00:17:49.020 --> 00:18:03.020]  所以我就立刻拿起電話打電話給這個中心,幫助我們這些基督教的中心來幫助我們這些吸毒的人。
[00:18:03.020 --> 00:18:13.020]  那時當我還沒有拿起電話的時候,神就給我一個問題,我相信聖靈在跟我說啊。
[00:18:13.020 --> 00:18:25.020]  那個問題就是,爲什麼你還在回去你十年前的第一次碰這個白粉的時候。
[00:18:25.020 --> 00:18:48.020]  如果你不現在決定,做一個決定去找這個中心來幫助你的時候,回去神的身邊的時候,你還會回去那個解毒所多一次。
[00:18:48.020 --> 00:19:04.020]  因做這樣我才願意拿起那個電話來打,打給這個中心來幫助我,我可以進去他們的中心被幫助。
[00:19:04.020 --> 00:19:19.020]  我不是在教導我們要有這個情意啊,感情意啊。
[00:19:19.020 --> 00:19:34.020]  乃是我們需要記得神的工作在我們的身上,我們纔不會跌倒或想回去我們以前的道路。
[00:19:34.020 --> 00:19:55.020]  所以一樣的神在這樣告訴以色列人,你要這樣做是要幫助他們有一個看得到的東西來紀念,當他們在神的手中,他們多麼的興奮,多麼祝福。
[00:19:55.020 --> 00:20:05.020]  他們纔不會去走歪,走他們自己要走的路。
[00:20:05.020 --> 00:20:25.020]  但是我們知道以色列人也是很快忘記這個石頭,因爲我們人是有這個問題,我們很快的忘記。
[00:20:25.020 --> 00:20:36.020]  都是要跟十四年一樣,所以他們紀念到紅海就紀念到耶穌海,還有不夠神之後還要有這個石頭幫助他們。
[00:20:36.020 --> 00:20:52.020]  所以看到就是神多麼的愛我們,他多麼的要幫助我們走正當的路,但是我們偏偏選擇走錯路。
[00:20:52.020 --> 00:21:02.020]  所以紀念神是很重要的,特別他爲我們做什麼。
[00:21:02.020 --> 00:21:17.020]  我們常常在基督教裏面,我們常常說我們要更加認識神,但是我們很少講到紀念神。
[00:21:17.020 --> 00:21:28.020]  但是偏偏耶穌基督還沒有上師教,他教我們做什麼?紀念他,用聖唱來紀念他。
[00:21:28.020 --> 00:21:33.020]  所以我覺得紀念比認識更重要。
[00:21:33.020 --> 00:21:50.020]  如果我們忘記的時候,我們沒有來提醒,我們沒有紀念他的時候,我們就會離開他。特別我們面對色嘆,面對挑戰,我們就會離開他。
[00:21:50.020 --> 00:22:04.020]  還有怎樣去幫我們去紀念神呢?我覺得最好的方法就要去分享。
[00:22:04.020 --> 00:22:15.020]  分享神的恩典,好像那個師哥說數算,數算我們的恩典,天天要數算神的恩典。
[00:22:15.020 --> 00:22:22.020]  數算是對的,也要做的,但是多一方面就是要去分享。
[00:22:22.020 --> 00:22:32.020]  爲什麼需要分享呢?因爲當你分享,你告訴人這個神是怎麼樣偉大,你多麼的愛他,多麼的相信他。
[00:22:32.020 --> 00:22:38.020]  你在加強你自己對神的信心,你也加強你對神的忠心。
[00:22:38.020 --> 00:22:46.020]  因爲你告訴人了,特別你是很要面子的人,你說了就要算數了,對不對?
[00:22:46.020 --> 00:22:55.020]  所以分享是很重要,所以我的第一點就是你要忠心地去分享。
[00:22:55.020 --> 00:23:09.020]  分享我們的個人的經驗,因爲這也是神告訴一些人你們要做的事。
[00:23:09.020 --> 00:23:18.020]  特別你的孩子,教導你的孩子,我是怎麼樣的神,我爲你們做什麼。
[00:23:18.020 --> 00:23:31.020]  我們在這邊試世界可以看到當他們過了以後,耶穌呀,吩咐這些祭司出來。
[00:23:31.020 --> 00:23:47.020]  這些祭司出來的時候,神也給他們看到神蹟多偉大。
[00:23:47.020 --> 00:23:59.020]  開始的時候他們大進去,水就分開,但是他們一出來的時候,水又回去。
[00:23:59.020 --> 00:24:05.020]  所以不是偶然的,不是大自然自己做的,是一個神蹟來的。
[00:24:05.020 --> 00:24:16.020]  那個時機可以看到是神的工作,不是人的工作,或不是偶然出現的。
[00:24:16.020 --> 00:24:29.020]  還有在這個經文裏面我們也可以看到以色列人,包括十萬的法戰的軍人也在當中,
[00:24:29.020 --> 00:24:37.020]  他們站在那邊看這個水怎麼回去原本的情況。
[00:24:37.020 --> 00:24:53.020]  他們看到這個,神希望他們可以當他們看到這個石頭的時候,紀念他在爲他們做的大事。
[00:24:53.020 --> 00:25:07.020]  神怎麼樣很平安的讓他們每個人可以過這個耶誕核,沒有什麼意外。
[00:25:07.020 --> 00:25:18.020]  這個經驗沒有人有的,只是這些人有的,他們個人的經驗看到神的工作。
[00:25:18.020 --> 00:25:28.020]  所以我相信神在你的生命裏面也多多少少都有不同的經驗你可以分享的。
[00:25:28.020 --> 00:25:35.020]  你可以做見證的,只是你願意不願意去分享去做見證。
[00:25:35.020 --> 00:25:45.020]  因爲做見證分享的時候,不是隻是幫別人也是會幫自己,像我剛纔說的。
[00:25:45.020 --> 00:25:52.020]  我剛纔說我有很多神的恩典在我的生命裏面。
[00:25:52.020 --> 00:26:01.020]  還有一件事我記得很清楚,我現在跟你講的時候,那個事情還是印在我的腦裏面。
[00:26:01.020 --> 00:26:09.020]  就是我還在做神學生的時候,在加拿大的時候我在讀書。
[00:26:09.020 --> 00:26:19.020]  我是在一個小城市叫做三山這個地方,爲什麼叫做三山,因爲那個城市你駕車要進去的時候你可以看三個小山。
[00:26:19.020 --> 00:26:24.020]  所以那個地方叫做三山,因爲有三個山。
[00:26:24.020 --> 00:26:40.020]  我在那個神學院讀我的碩士的時候,我第一年的時候,完了第二年那個碩士的部門就搬去Calgary。
[00:26:40.020 --> 00:26:57.020]  Calgary從三山是一個小時15分鐘的駕車時間,所以我那時是在神學院做實習生。
[00:26:57.020 --> 00:27:09.020]  忘記怎麼講了,但是我在那邊做實習生,我的太太還在神學院讀她的音樂,完成她的音樂課程。
[00:27:09.020 --> 00:27:23.020]  所以我們就不能搬去Calgary,因爲搬去她就要駕車上來,那就比較危險,要我駕就比較好。
[00:27:23.020 --> 00:27:29.020]  所以我們就選擇留下,因爲我還有這個實習生在這邊。
[00:27:29.020 --> 00:27:39.020]  所以每個禮拜我都要駕幾次車去上學,早上早早起來要駕車一個鐘頭。
[00:27:39.020 --> 00:27:46.020]  你知道加拿大冬天的時候是下雪對不對?
[00:27:46.020 --> 00:28:00.020]  所以記得有一次,我不駕那個,通常我去的時候我不駕那個highway,那個大路,我駕走那個山路,山路小路。
[00:28:00.020 --> 00:28:07.020]  所以差不多一樣的時間,只是差一兩分鐘的。
[00:28:07.020 --> 00:28:25.020]  所以有一次我記得我來到一個地方,那個路是上坡的,所以你很自然的就打你的油,那個pedal。
[00:28:25.020 --> 00:28:43.020]  因爲你要那個速度可以上,所以當我這樣做的時候,立刻我的車就在轉,很快的轉,從這邊跑到對面的路。
[00:28:43.020 --> 00:29:01.020]  這個路只是兩條線,我就過去,很快過去的,我就在那邊用方向板,steering wheel,我來控制,想用這個來控制他,給他回去這邊。
[00:29:01.020 --> 00:29:14.020]  怎麼樣做都不能把車停下來,他還是在轉,所以我很着急,在着急當中我就喊得很大聲,路沒有人,很早沒有人,沒有車,沒有人。
[00:29:14.020 --> 00:29:31.020]  我喊得很大聲,耶穌啊救我,Jesus help,當我這樣喊的時候,很奇妙的,我的車的那個機器就死掉。
[00:29:31.020 --> 00:29:46.020]  車就剛剛好在那個ditch的上面,旁邊那個路,因爲下面是坡嘛,下坡是ditch,那個車停在那邊,就慢慢這樣流下去。
[00:29:46.020 --> 00:29:57.020]  我在想,如果我還在這樣轉的時候,下去就完蛋了,對不對,可能反過來了,我已經迴天家了。
[00:29:57.020 --> 00:30:13.020]  但是很奇妙的,當我這樣喊的時候,就讓那個撕車的engine那個電就完全沒有,死掉,這樣慢慢的流下去。
[00:30:13.020 --> 00:30:31.020]  流到下面,我出來看車,車沒有壞到,都好好,然後我就回去開那個車,看可以不可以再start這個車,可以哦。
[00:30:31.020 --> 00:30:49.020]  我就把我的安全帶又開,在下面慢慢開,找一個沒有這樣斜的,慢慢爬出來,所以當天我不必一個拖車,我也可以繼續的去上學。
[00:30:49.020 --> 00:31:11.020]  所以這個神的恩典還很清楚的印在我的腦裏面,幫助我,當我面對什麼問題的時候,特別我想放棄神,或我面對一個事情我很不高興,或我很失望的時候,我想不失風了。
[00:31:11.020 --> 00:31:22.020]  我回到記得,神怎麼樣拯救我,神怎麼樣幫助我,我纔可以繼續的下去。
[00:31:22.020 --> 00:31:41.020]  這個種的紀念,對我們的靈命,對我們跟從神是有幫助的,因爲我們要用這些神在我們生命所經歷到的,來提醒幫助我們自己跟神的關係。
[00:31:41.020 --> 00:31:58.020]  所以我們要分享,因爲當我們願意去分享這樣,我們不但是可以幫助人,給他們看到神是偉大,神還是活着,神還是參與在我們每天的生命裏面。
[00:31:58.020 --> 00:32:15.020]  其他人,他們的信心也會被建立,你自己的信心也會被建立。但是很多時候我們不願意,因爲我們覺得,哎呀,小事情,自己知道就好,不必跟別人講。
[00:32:15.020 --> 00:32:32.020]  但是小事情,大小事情,神都可以用的,特別在那個時候,你不知道,他可能需要聽到這些人,可能需要聽到這些小小的事情幫助他們。
[00:32:32.020 --> 00:32:45.020]  神可以使用我們,但是很多時候我們就害羞,或我們懼怕,我們不願意去分享。
[00:32:45.020 --> 00:33:04.020]  還有,很多時候我們講傳福音的時候,我們傳福音,我們不必做什麼,我們就是活出我們基督徒的生命就好了。這是一個錯的概念來的。
[00:33:04.020 --> 00:33:24.020]  因爲羅馬書講什麼,他們怎麼樣聽到,如果沒有人被差派去跟他們傳福音。意思就是說,不但我們要活出這個生命,我們還要用口去傳這個福音。
[00:33:24.020 --> 00:33:38.020]  所以我們口頭也不但要做見證,我們也要講這個福音,見證幫助我們帶領人聽到福音。
[00:33:38.020 --> 00:33:58.020]  神給我們這些屬靈的經驗,是幫我們也幫別人,但是要幫助我們帶領人來到神的面前,來敬拜祂,來做祂的門徒。
[00:33:58.020 --> 00:34:08.020]  我們需要不但做見證,我們也要傳揚這位神。
[00:34:08.020 --> 00:34:35.020]  當我們做見證的時候,人就會聽到神在我們生命在做什麼。從我們的經驗裏面,他們可以看到,神還是活着,神還是在關心我們,還在這個世界做祂的美好的救恩的工作。
[00:34:35.020 --> 00:35:04.020]  所以見證只是能做這一點,但是你要繼續地完成最重要的目標,最重要的目標就是帶領祂來到神的面前,承認祂是神,來幫助祂接受主耶穌做我們個人的救助。
[00:35:04.020 --> 00:35:25.020]  是我們有佈道會,每年我們有主行一兩個佈道會,佈道會是好的,但是佈道會有它的限制,就是那個短處。
[00:35:25.020 --> 00:35:50.020]  神是要我們用我們個人跟人傳福音的,我們要這樣去做,我們要告訴人神是誰,神可以幫助他什麼,好像祂幫我們。
[00:35:50.020 --> 00:36:13.020]  你去一個面試的時候,你去找工作,你去面試的時候,你填了那個表,那個表告訴你的背景,跟你在哪裏學什麼,你多幾個文憑,但是也是不夠,對不對?
[00:36:13.020 --> 00:36:41.020]  因爲那個面試也是要聽到你在工作上的經驗是什麼,祂要你自己用口跟祂講,祂不是看,可能也是有列在裏面,但還是要問你,讓你自己告訴祂,祂要聽到你在講什麼,你的經驗是什麼。
[00:36:41.020 --> 00:37:02.020]  所以認識神,很多時候我們基督徒以爲這個基督徒的生命只是認識神,如果我們認識神更多的時候,我們就會更屬靈,不是的。
[00:37:02.020 --> 00:37:29.020]  屬靈不是隻是知識上面的,屬靈是要有這個屬靈的經驗,你跟神的關係裏面,你神怎麼樣在你生命,你看到神在你生命怎麼樣的去在做祂拯救的工作,從那裏你纔可以增長的。
[00:37:29.020 --> 00:37:43.020]  因爲當你可以看到神在你的生命動工的時候,你的信心對於神就會更大,會增加。
[00:37:43.020 --> 00:38:00.020]  但是你只是留在這邊的時候,沒有幫助你,你這邊就越來越大了,大到你可能走路都要這樣,沒有用的,可能大到你走都不可以走。
[00:38:00.020 --> 00:38:12.020]  因爲基督徒的生命是要走的,跟隨神一起走的,如果你不能走,你怎麼樣去長大?
[00:38:12.020 --> 00:38:28.020]  當我們有這種經驗我們可以分享的時候,那些聖經的話,那些神學我們所知道的,就有一個生命在裏面。
[00:38:28.020 --> 00:38:46.020]  如果沒有生命只是交這個死書,交這個facts,都死的,都沒有用的,沒有拯救的能力,因爲只是在這邊,只是facts,co-facts。
[00:38:46.020 --> 00:38:58.020]  好像法利西人,他們只是叫那個真理,這個道,他們的道,但是他們的生命是沒有的。
[00:38:58.020 --> 00:39:12.020]  所以如果我們沒有這個生命的時候,這個道也是沒有用的。你可以講多麼好的道,真理,解釋怎麼樣,也是沒有用的。
[00:39:12.020 --> 00:39:39.020]  所以門徒訓練,不是講只是認識神的話,門徒訓練也是講到你怎麼樣活出你所知道的,你怎麼樣去經驗神的大能在你所學習的這些東西。
[00:39:39.020 --> 00:40:03.020]  有一次,我還在新加坡神學院讀書的時候,我們就組成了一個聚會,給那些問題的年輕人的聚會,來跟他們傳福音,跟他們講福音。
[00:40:03.020 --> 00:40:23.020]  所以我記得那時候,我們的校長就是Mark Hei Chan,他是香港人,他是很好的牧者來的,很好的校長,他現在也是在多倫多,退休了在多倫多。
[00:40:23.020 --> 00:40:40.020]  他就出來來介紹我們教會,也來歡迎這些年輕人。那這些年輕人沒有去過教會的,看他們的樣子,看他們的做法,你知道他們是在街上的那些壞小孩子來的。
[00:40:40.020 --> 00:41:07.020]  所以他們進到我們的神學院,我們的那個Auditorium,我們敬拜的Chapel,他們每個人都是在那邊大聲講話,校長在上面講話好像跟風講話一樣,他們都不聽了,不願意聽了,他們都不管了,還是在繼續的,好像一個在街上在講話一樣,很大聲。
[00:41:07.020 --> 00:41:19.020]  然後那個主席的人是個女的,他上來,他說OK,現在我要邀請這位人來上來做見證,那個就是我。
[00:41:19.020 --> 00:41:45.020]  我上去的時候,一樣的,看到他們大聲的在講話,不管誰在上面講話。當我開始講了,開始講,慢慢,當我講到我氣都,他們就,耳朵就聽了,他們立刻,每個人那個場就沒有聲音了。
[00:41:45.020 --> 00:41:52.020]  他們就很專心的聽,聽神怎麼樣拯救我。
[00:41:52.020 --> 00:42:21.020]  所以從那個事情我學到一個東西就是,你可以是屬於某某人,你的崗位什麼,我不是說我的校長不好,但是你可以有那個地位,你可以做那個事,但是你沒有這個神的見證,神在你生命做什麼,你講什麼都好,沒有人要聽。
[00:42:21.020 --> 00:42:30.020]  你跟他講神學,你跟他講什麼,他們不聽了,特別那些不信的人,他們不聽了。
[00:42:30.020 --> 00:42:40.020]  他要聽神在你生命做什麼,你跟我說神這樣好,這樣好,這樣好,但是神在你生命做什麼。
[00:42:40.020 --> 00:42:57.020]  所以我們要跟人講的時候,不是講神學的事,或聖經的話語,這個都是重要的,但是不是現在,可能以後。
[00:42:57.020 --> 00:43:14.020]  你還一定要有這個生命的見證,還有這個神的工作在你身上可以分享,人才會相信你的神是真的,你的神是活的。
[00:43:14.020 --> 00:43:33.020]  因爲他們所知道的,那個神只是在廟裏面,坐在那邊,我每個月去拜拜就好了,他有做什麼我都不知道,如果我有祝福的時候可能是他祝福我,如果沒有算了,
[00:43:33.020 --> 00:43:44.020]  好像賭博一樣,撥一撥,我拜拜你,有祝福就好,沒有祝福,沒有,但是我們的神不一樣。
[00:43:44.020 --> 00:43:59.020]  所以我們要給人看到我們神是活的,我們的神是真的,怎麼樣去呢?就是從我們自己的經歷裏面告訴他們,幫他們分享。
[00:43:59.020 --> 00:44:17.020]  所以我們要有這種石頭,紀念的石頭在我們的生命當中,對你有好處,對別人也有好處,特別在川福音裏面更加有好處。
[00:44:17.020 --> 00:44:40.020]  希望我們可以自己在我們的生命裏面,大小的經驗神給你的時候,你可以記錄下來,或你可以印在你的腦裏面,有需要的時候可以拿出來分享,拿出來幫助這些的人。
[00:44:40.020 --> 00:44:54.020]  但是你要好好用祂,不要亂用祂,有些人有時他跟你分享,你說希望他可以停,對不對?
