
[00:00:00.000 --> 00:00:05.120]  今天很高興和大家一起去談天說地
[00:02:48.240 --> 00:02:53.240]  但是有些簽筒 同一個號碼的簽是有幾支的
[00:02:53.240 --> 00:02:58.240]  有些人拿簽出來 隨便插進去
[00:02:58.240 --> 00:03:00.240]  但是簽的分佈是怎樣呢
[00:03:00.240 --> 00:03:02.240]  我們看看這個圖
[00:03:02.240 --> 00:03:06.240]  王大仙的簽是100支簽
[00:03:06.240 --> 00:03:12.240]  原來上上簽 中完六合彩中3T
[00:03:12.240 --> 00:03:16.240]  中完3T就不是中風 總之很厲害
[00:03:16.240 --> 00:03:18.240]  上上簽只有3%
[00:03:18.240 --> 00:03:25.240]  上吉簽12%
[00:03:25.240 --> 00:03:28.240]  中吉30% 中平37%
[00:03:28.240 --> 00:03:32.240]  下下簽就18%
[00:03:32.240 --> 00:03:37.240]  留意到最多佔的就是中吉和中平
[00:03:37.240 --> 00:03:41.240]  意思就是說 可能有些小風波
[00:03:41.240 --> 00:03:47.240]  有些波折 但是可能有貴人相助
[00:03:47.240 --> 00:03:52.240]  或者你努力的時候 終於都會解決到
[00:03:52.240 --> 00:03:55.240]  但是上上簽為什麼會這麼少呢
[00:03:55.240 --> 00:03:58.240]  事實上 中國人都這樣說
[00:03:58.240 --> 00:04:01.240]  福無重志 但禍不單行
[00:04:01.240 --> 00:04:05.240]  不是這麼多好事會不斷來的
[00:04:05.240 --> 00:04:07.240]  所以是少的
[00:04:07.240 --> 00:04:10.240]  下下簽就佔了18支
[00:04:10.240 --> 00:04:13.240]  有時候就是你不開心
[00:04:13.240 --> 00:04:17.240]  情緒低 警覺性都弱
[00:04:17.240 --> 00:04:21.240]  可能逛街被人扒了手袋 或者錢包
[00:04:21.240 --> 00:04:23.240]  走樓梯可能會先親
[00:04:23.240 --> 00:04:26.240]  所謂頭頭碰著黑 就有這種情形了
[00:04:26.240 --> 00:04:28.240]  所以你留意到
[00:04:28.240 --> 00:04:32.240]  原來100支簽就是這樣分佈的
[00:04:32.240 --> 00:04:34.240]  而那些簽多數是怎麼樣呢
[00:04:34.240 --> 00:04:38.240]  第一手的古詩是七言的
[00:04:38.240 --> 00:04:41.240]  四句每一句有七個字
[00:04:41.240 --> 00:04:43.240]  但是很特別的
[00:04:43.240 --> 00:04:46.240]  你可以問什麼都可以
[00:04:46.240 --> 00:04:48.240]  在乎你怎麼去解
[00:04:48.240 --> 00:04:52.240]  或者解簽的人怎麼跟你去解說
[00:04:52.240 --> 00:04:54.240]  譬如我舉一個例子
[00:04:54.240 --> 00:04:58.240]  第二支簽是什麼呢
[00:04:58.240 --> 00:05:01.240]  王道珍誤入桃園
[00:05:01.240 --> 00:05:03.240]  孤木逢春盡發生
[00:05:03.240 --> 00:05:06.240]  花開葉謀疊來貧
[00:05:06.240 --> 00:05:08.240]  桃園敬斗千紅紙
[00:05:08.240 --> 00:05:11.240]  一片如舟誤入瓶
[00:05:11.240 --> 00:05:13.240]  當你問甄元
[00:05:13.240 --> 00:05:16.240]  當李隆基去問的時候
[00:05:16.240 --> 00:05:18.240]  你七十多歲了
[00:05:18.240 --> 00:05:20.240]  你孤木逢春
[00:05:20.240 --> 00:05:21.240]  不過要很小心
[00:05:21.240 --> 00:05:25.240]  這個桃園是不是真的這麼好呢
[00:05:25.240 --> 00:05:26.240]  對你來說
[00:05:26.240 --> 00:05:27.240]  你要小心
[00:05:27.240 --> 00:05:29.240]  一會兒很容易誤入瓶
[00:05:29.240 --> 00:05:31.240]  這時候
[00:05:31.240 --> 00:05:33.240]  又或者當一個年輕人的時候
[00:05:33.240 --> 00:05:34.240]  告訴你
[00:05:34.240 --> 00:05:35.240]  你留意一下
[00:05:35.240 --> 00:05:37.240]  看到那個人的樣子
[00:05:37.240 --> 00:05:39.240]  都很英俊瀟灑
[00:05:39.240 --> 00:05:40.240]  或者氣宇軒昂
[00:05:40.240 --> 00:05:42.240]  或者這個女孩子
[00:05:42.240 --> 00:05:44.240]  多麼嬌俏可人
[00:05:44.240 --> 00:05:45.240]  多麼漂亮
[00:05:45.240 --> 00:05:47.240]  他就說 你看看
[00:05:47.240 --> 00:05:49.240]  花開葉謀疊來貧
[00:05:49.240 --> 00:05:53.240]  你一定會招來很多狂風浪蝶
[00:05:53.240 --> 00:05:56.240]  一定要很小心
[00:05:56.240 --> 00:05:58.240]  所以你就留意到
[00:05:58.240 --> 00:06:00.240]  其實是任你去解釋
[00:06:00.240 --> 00:06:02.240]  那你投資
[00:06:02.240 --> 00:06:06.240]  我想買些虛擬貨幣
[00:06:06.240 --> 00:06:07.240]  你也要小心
[00:06:07.240 --> 00:06:10.240]  因為現在有很多虛假的貨幣
[00:06:10.240 --> 00:06:12.240]  那你就要去什麼呢
[00:06:12.240 --> 00:06:15.240]  免得被人誤導你
[00:06:15.240 --> 00:06:18.240]  你看到原來很多的籤
[00:06:18.240 --> 00:06:20.240]  其實你問什麼都可以
[00:06:20.240 --> 00:06:23.240]  那就很在乎你怎樣去解釋
[00:06:23.240 --> 00:06:27.240]  怎樣去看這件事
[00:06:27.240 --> 00:06:30.240]  所以每一年的新年
[00:06:30.240 --> 00:06:33.240]  車公蛋或者黃大仙
[00:06:33.240 --> 00:06:35.240]  他們在香港非常鼎盛
[00:06:35.240 --> 00:06:37.240]  那就會怎樣呢
[00:06:37.240 --> 00:06:41.240]  就是得到很多人來大陸去捐錢
[00:06:41.240 --> 00:06:43.240]  好了
[00:06:43.240 --> 00:06:46.240]  每一年的東風日報
[00:06:46.240 --> 00:06:48.240]  之前都會派一些人
[00:06:48.240 --> 00:06:53.240]  去為香港去求籤的
[00:06:53.240 --> 00:06:56.240]  是在農曆新年之前的
[00:06:56.240 --> 00:07:00.240]  那這次他們求到的籤是什麼呢
[00:07:00.240 --> 00:07:02.240]  是第32籤
[00:07:02.240 --> 00:07:05.240]  19年前海上新
[00:07:05.240 --> 00:07:07.240]  那時候我不是很懂得讀
[00:07:07.240 --> 00:07:08.240]  不知道是什麼
[00:07:08.240 --> 00:07:09.240]  就拜瑞沙塵
[00:07:09.240 --> 00:07:18.240]  (朗讀)
[00:07:18.240 --> 00:07:21.240]  那這裡就怎樣解釋呢
[00:07:21.240 --> 00:07:24.240]  那我看回東方的報導
[00:07:24.240 --> 00:07:26.240]  那記者就問那個師傅
[00:07:26.240 --> 00:07:27.240]  怎樣解釋
[00:07:27.240 --> 00:07:28.240]  他就說
[00:07:28.240 --> 00:07:32.240]  現在香港就真的很靈
[00:07:32.240 --> 00:07:36.240]  那些羊就象徵香港人
[00:07:36.240 --> 00:07:38.240]  北海牧羊
[00:07:38.240 --> 00:07:41.240]  意思就是指香港人
[00:07:41.240 --> 00:07:44.240]  全部盡量北上去消費
[00:07:44.240 --> 00:07:47.240]  北上消費就吃喝玩樂了
[00:07:47.240 --> 00:07:49.240]  而香港的經濟
[00:07:49.240 --> 00:07:52.240]  其實有段時間都不能復甦
[00:07:52.240 --> 00:07:54.240]  或者需要19年之後
[00:07:54.240 --> 00:07:56.240]  才能夠全面復甦
[00:07:56.240 --> 00:08:01.240]  這個就是東方求完籤
[00:08:01.240 --> 00:08:03.240]  就問那些解籤師傅
[00:08:03.240 --> 00:08:05.240]  但是如果你能夠明白
[00:08:05.240 --> 00:08:08.240]  這支籤背後的歷史背景
[00:08:08.240 --> 00:08:10.240]  其實是什麼呢
[00:08:10.240 --> 00:08:13.240]  絕對的焦點不是放在羊身上
[00:08:13.240 --> 00:08:15.240]  主角是什麼呢
[00:08:15.240 --> 00:08:17.240]  是蘇武牧羊
[00:08:17.240 --> 00:08:19.240]  如果大家知道
[00:08:19.240 --> 00:08:22.240]  漢朝差派蘇武
[00:08:22.240 --> 00:08:24.240]  出去做外交大使
[00:08:24.240 --> 00:08:25.240]  出師匈奴
[00:08:25.240 --> 00:08:27.240]  但被匈奴
[00:08:27.240 --> 00:08:29.240]  匈奴就在中國的北面
[00:08:29.240 --> 00:08:31.240]  被匈奴去拘禁了
[00:08:31.240 --> 00:08:33.240]  真的沒得吃了
[00:08:33.240 --> 00:08:36.240]  那個地方是非常封閉的
[00:08:36.240 --> 00:08:38.240]  越來越荒涼
[00:08:38.240 --> 00:08:42.240]  但是匈奴王就一直要威嚇蘇武
[00:08:42.240 --> 00:08:44.240]  要去投降
[00:08:44.240 --> 00:08:48.240]  但是蘇武無論如何都不肯去投降
[00:08:48.240 --> 00:08:51.240]  所以你要留意到
[00:08:51.240 --> 00:08:53.240]  那個焦點就是
[00:08:53.240 --> 00:08:55.240]  說到蘇武後來被困
[00:08:55.240 --> 00:08:57.240]  沒有東西吃
[00:08:57.240 --> 00:09:01.240]  坐牢的時候吃那些羊毛
[00:09:01.240 --> 00:09:03.240]  或者他危機抵我
[00:09:03.240 --> 00:09:05.240]  還有就是
[00:09:05.240 --> 00:09:07.240]  不肯放他
[00:09:07.240 --> 00:09:09.240]  直到公羊出來
[00:09:09.240 --> 00:09:10.240]  他就會放你
[00:09:10.240 --> 00:09:11.240]  那就是沒得放了
[00:09:11.240 --> 00:09:13.240]  有19年這麼久
[00:09:13.240 --> 00:09:15.240]  就是那些羊陪著他
[00:09:15.240 --> 00:09:16.240]  牠就很牧羊人了
[00:09:16.240 --> 00:09:18.240]  19年之後
[00:09:18.240 --> 00:09:21.240]  才可以釋放他回到國家那裡
[00:09:21.240 --> 00:09:23.240]  所以你留意到
[00:09:23.240 --> 00:09:25.240]  原來當時的匈奴
[00:09:25.240 --> 00:09:27.240]  就將他放逐到北海
[00:09:27.240 --> 00:09:30.240]  北海就是今天西伯利亞的
[00:09:30.240 --> 00:09:31.240]  貝加爾湖
[00:09:31.240 --> 00:09:33.240]  那後來呢
[00:09:33.240 --> 00:09:37.240]  終於又被超帝救回中國那裡
[00:09:37.240 --> 00:09:38.240]  那你留意到
[00:09:38.240 --> 00:09:41.240]  原來往往就會出了這個問題
[00:09:41.240 --> 00:09:43.240]  就是當他是什麼呢
[00:09:43.240 --> 00:09:44.240]  就是解錯了
[00:09:44.240 --> 00:09:45.240]  好了
[00:09:45.240 --> 00:09:47.240]  那劉業強呢
[00:09:47.240 --> 00:09:49.240]  今年就去求籤了
[00:09:49.240 --> 00:09:52.240]  弄了很多次都不行
[00:09:52.240 --> 00:09:53.240]  終於又要跪下
[00:09:53.240 --> 00:09:54.240]  要誠心
[00:09:54.240 --> 00:09:56.240]  終於就撈了一支出來
[00:09:56.240 --> 00:10:00.240]  可能那個MC都很有問題
[00:10:00.240 --> 00:10:01.240]  一開始就說到
[00:10:01.240 --> 00:10:03.240]  請劉業強的爸爸
[00:10:03.240 --> 00:10:05.240]  劉煌花
[00:10:05.240 --> 00:10:06.240]  我們很歡迎劉煌花回來
[00:10:06.240 --> 00:10:07.240]  說嚇到劉業強死了
[00:10:07.240 --> 00:10:09.240]  心神恍惚
[00:10:09.240 --> 00:10:10.240]  好了
[00:10:10.240 --> 00:10:11.240]  於是呢
[00:10:11.240 --> 00:10:12.240]  他就撈了這支籤
[00:10:12.240 --> 00:10:14.240]  最終就是
[00:10:14.240 --> 00:10:16.240]  虎根池已入三林
[00:10:16.240 --> 00:10:18.240]  未得之時那處尋
[00:10:18.240 --> 00:10:20.240]  損了良才失卻力
[00:10:20.240 --> 00:10:23.240]  勸君留住代春林
[00:10:23.240 --> 00:10:26.240]  那劉業強自己就去解釋
[00:10:26.240 --> 00:10:28.240]  我現在照讀劉業強那裡
[00:10:28.240 --> 00:10:29.240]  他說到過去一年
[00:10:29.240 --> 00:10:31.240]  本港經濟較為差
[00:10:31.240 --> 00:10:34.240]  樓市股市一直向下
[00:10:34.240 --> 00:10:35.240]  認為簽名的意思
[00:10:35.240 --> 00:10:37.240]  就是大家都要期待政府
[00:10:37.240 --> 00:10:38.240]  要出好的政策
[00:10:38.240 --> 00:10:40.240]  他認為香港依然是有機會的
[00:10:40.240 --> 00:10:43.240]  正如春天是會來臨的
[00:10:43.240 --> 00:10:45.240]  千萬不要浪費時間和資源
[00:10:45.240 --> 00:10:47.240]  應該以精準的政策
[00:10:47.240 --> 00:10:48.240]  發展經濟
[00:10:48.240 --> 00:10:49.240]  出好招
[00:10:49.240 --> 00:10:50.240]  例如
[00:10:50.240 --> 00:10:51.240]  現在香港的樓市
[00:10:51.240 --> 00:10:52.240]  已經沒得炒賣了
[00:10:52.240 --> 00:10:55.240]  政府應該全面撤樓市辣招
[00:10:55.240 --> 00:10:56.240]  我相信
[00:10:56.240 --> 00:10:58.240]  明天的財政預算
[00:10:58.240 --> 00:11:00.240]  是不會全面的
[00:11:00.240 --> 00:11:02.240]  但是會有一些政策
[00:11:02.240 --> 00:11:05.240]  令到樓市稍為鬆綁
[00:11:05.240 --> 00:11:06.240]  這個是我的預測
[00:11:06.240 --> 00:11:08.240]  由市場決定樓價
[00:11:08.240 --> 00:11:10.240]  而今年的股市偏靜
[00:11:10.240 --> 00:11:12.240]  政府應該減印花稅
[00:11:12.240 --> 00:11:13.240]  以大黃股市
[00:11:13.240 --> 00:11:14.240]  去更加指出
[00:11:14.240 --> 00:11:16.240]  本港的創科界
[00:11:16.240 --> 00:11:18.240]  仍需等待發展
[00:11:18.240 --> 00:11:19.240]  而房地產繼續是
[00:11:19.240 --> 00:11:21.240]  香港最重要的支柱
[00:11:21.240 --> 00:11:23.240]  加上本港內需是不夠
[00:11:23.240 --> 00:11:26.240]  期望政府多舉辦盛事
[00:11:26.240 --> 00:11:27.240]  大旺香港
[00:11:27.240 --> 00:11:28.240]  他又指出
[00:11:28.240 --> 00:11:29.240]  簽文提醒
[00:11:29.240 --> 00:11:31.240]  香港需要尋找新方向
[00:11:31.240 --> 00:11:33.240]  也提到
[00:11:33.240 --> 00:11:35.240]  虎根池已入山林
[00:11:35.240 --> 00:11:36.240]  形容就是
[00:11:36.240 --> 00:11:38.240]  很多樹木都可以給你挑選的
[00:11:38.240 --> 00:11:41.240]  所以創科需要時間推動
[00:11:41.240 --> 00:11:43.240]  認為政府不能夠只重創科
[00:11:43.240 --> 00:11:45.240]  而放棄金融地產
[00:11:45.240 --> 00:11:47.240]  那你有沒有留意到呢
[00:11:47.240 --> 00:11:49.240]  整個簽文
[00:11:49.240 --> 00:11:52.240]  為什麼有這麼多香港處境呢
[00:11:52.240 --> 00:11:54.240]  你留意到原來人
[00:11:54.240 --> 00:11:56.240]  就會將自己的想法
[00:11:56.240 --> 00:11:58.240]  加之於當中
[00:11:58.240 --> 00:12:01.240]  而解籤師傅陳天恩就說
[00:12:01.240 --> 00:12:03.240]  這些屬於中下籤
[00:12:03.240 --> 00:12:05.240]  香港的狀況不太好
[00:12:05.240 --> 00:12:06.240]  簽文的意思就是
[00:12:06.240 --> 00:12:07.240]  每樣東西都要等
[00:12:07.240 --> 00:12:09.240]  如果不等
[00:12:09.240 --> 00:12:11.240]  就會弄口反絕
[00:12:11.240 --> 00:12:13.240]  更加提醒
[00:12:13.240 --> 00:12:16.240]  香港人要小心火警和車禍
[00:12:16.240 --> 00:12:17.240]  對於香港經濟
[00:12:17.240 --> 00:12:19.240]  簽文最後一句
[00:12:19.240 --> 00:12:21.240]  憲君留住待春臨
[00:12:21.240 --> 00:12:23.240]  也就是春天社會好轉
[00:12:23.240 --> 00:12:25.240]  但今年立春是2月4日
[00:12:25.240 --> 00:12:28.240]  所以至少要等9月社會好轉
[00:12:28.240 --> 00:12:30.240]  他認為經濟不好
[00:12:30.240 --> 00:12:32.240]  就屬於人為問題
[00:12:32.240 --> 00:12:34.240]  奉勸政府先搞好民生
[00:12:34.240 --> 00:12:36.240]  否則怎樣都不會好回來了
[00:12:36.240 --> 00:12:39.240]  所以你留意到
[00:12:39.240 --> 00:12:42.240]  其實這支簽是很清楚
[00:12:42.240 --> 00:12:44.240]  要明白那個估值的時候
[00:12:44.240 --> 00:12:47.240]  為什麼呢
[00:12:47.240 --> 00:12:49.240]  就是要我們
[00:12:49.240 --> 00:12:51.240]  千萬不要做錯事
[00:12:51.240 --> 00:12:54.240]  虎根池已入山林
[00:12:54.240 --> 00:12:56.240]  未得知時那處尋
[00:12:56.240 --> 00:12:58.240]  明顯就是出自孟子
[00:12:58.240 --> 00:13:02.240]  對梁惠王所講的一些說話
[00:13:02.240 --> 00:13:06.240]  他說如果你虎根已時入山林
[00:13:06.240 --> 00:13:09.240]  那些財木是不可聲容的
[00:13:09.240 --> 00:13:11.240]  就是在恰當時間
[00:13:11.240 --> 00:13:13.240]  你才去砍那些木
[00:13:13.240 --> 00:13:15.240]  那些樹木都未曾生出來的時候
[00:13:15.240 --> 00:13:18.240]  你就拿那個斧頭去砍的時候
[00:13:18.240 --> 00:13:22.240]  結果就會使那些木材用盡
[00:13:22.240 --> 00:13:25.240]  所以今天你看到的時候
[00:13:25.240 --> 00:13:27.240]  就是我們要很小心
[00:13:27.240 --> 00:13:30.240]  有時會不斷地來帶它怎麼樣呢
[00:13:30.240 --> 00:13:31.240]  就出了問題
[00:13:31.240 --> 00:13:34.240]  你都不是很明白背後的意義
[00:13:34.240 --> 00:13:37.240]  又問一下大家
[00:13:37.240 --> 00:13:39.240]  很簡單舉一個例子
[00:13:39.240 --> 00:13:42.240]  當年有一個笑話
[00:13:42.240 --> 00:13:44.240]  就是有三個人
[00:13:44.240 --> 00:13:47.240]  走去上京考試
[00:13:47.240 --> 00:13:51.240]  後來就聽到有一個地方
[00:13:51.240 --> 00:13:52.240]  就是他們經過的地方
[00:13:52.240 --> 00:13:55.240]  有一個人講語言很厲害的
[00:13:55.240 --> 00:13:57.240]  那個叫做一指禪
[00:13:57.240 --> 00:14:02.240]  他就走去問那個師傅
[00:14:02.240 --> 00:14:04.240]  說師傅我們有三個人
[00:14:04.240 --> 00:14:07.240]  到那裡去考試
[00:14:07.240 --> 00:14:08.240]  上京考試
[00:14:08.240 --> 00:14:10.240]  我們會不會高中呢
[00:14:10.240 --> 00:14:12.240]  師傅教了一段時間之後
[00:14:12.240 --> 00:14:15.240]  就舉一隻手指
[00:14:15.240 --> 00:14:17.240]  你記住
[00:14:17.240 --> 00:14:20.240]  記住我這個手指
[00:14:20.240 --> 00:14:22.240]  那怎樣呢
[00:14:22.240 --> 00:14:24.240]  天機不可洩漏
[00:14:24.240 --> 00:14:29.240]  但是當金榜提名之後
[00:14:29.240 --> 00:14:30.240]  揭曉了
[00:14:30.240 --> 00:14:34.240]  如果我講錯
[00:14:34.240 --> 00:14:36.240]  你們來破我的招牌
[00:14:36.240 --> 00:14:38.240]  那這三個人就說
[00:14:38.240 --> 00:14:40.240]  是啊 那我們就記住
[00:14:40.240 --> 00:14:42.240]  天機不可洩漏
[00:14:42.240 --> 00:14:44.240]  那三個人走了之後
[00:14:44.240 --> 00:14:46.240]  那個人的太太就跟他說
[00:14:46.240 --> 00:14:48.240]  喂 搞什麼
[00:14:48.240 --> 00:14:50.240]  其實你不是這麼有本事
[00:14:50.240 --> 00:14:54.240]  那你不怕別人破你的招牌嗎
[00:14:54.240 --> 00:14:55.240]  當然不會
[00:14:55.240 --> 00:14:57.240]  我這個包含了很多道理
[00:14:57.240 --> 00:14:58.240]  你知不知道
[00:14:58.240 --> 00:15:00.240]  那怎樣呢
[00:15:00.240 --> 00:15:02.240]  如果有人高中狀元
[00:15:02.240 --> 00:15:03.240]  是不是
[00:15:03.240 --> 00:15:05.240]  有一個高中
[00:15:05.240 --> 00:15:07.240]  如果有兩個人高中
[00:15:07.240 --> 00:15:08.240]  那怎樣呢
[00:15:08.240 --> 00:15:11.240]  那就是有一個人不中
[00:15:11.240 --> 00:15:13.240]  如果三個都不中
[00:15:13.240 --> 00:15:16.240]  那就是一個都不中
[00:15:16.240 --> 00:15:18.240]  三個都中
[00:15:18.240 --> 00:15:20.240]  沒有一個落空
[00:15:20.240 --> 00:15:21.240]  明白嗎
[00:15:21.240 --> 00:15:22.240]  一指涉
[00:15:22.240 --> 00:15:24.240]  事後
[00:15:24.240 --> 00:15:25.240]  什麼都對的
[00:15:25.240 --> 00:15:27.240]  什麼都準的
[00:15:27.240 --> 00:15:29.240]  所以就是這個問題
[00:15:29.240 --> 00:15:31.240]  正如有些人
[00:15:31.240 --> 00:15:32.240]  很多人都說
[00:15:32.240 --> 00:15:33.240]  玲玲很厲害
[00:15:33.240 --> 00:15:35.240]  剛剛早幾天
[00:15:35.240 --> 00:15:40.240]  他們就出席一個聚會
[00:15:40.240 --> 00:15:41.240]  發佈一些
[00:15:41.240 --> 00:15:43.240]  好像是禮品還是什麼的
[00:15:43.240 --> 00:15:45.240]  好了
[00:15:45.240 --> 00:15:46.240]  原來這麼矮
[00:15:46.240 --> 00:15:47.240]  你們有沒有留意到
[00:15:47.240 --> 00:15:49.240]  站在陳豪旁邊
[00:15:49.240 --> 00:15:50.240]  大衛和哥利亞
[00:15:50.240 --> 00:15:52.240]  我看到凹下去了
[00:15:52.240 --> 00:15:54.240]  我不知道原來這麼矮
[00:15:54.240 --> 00:15:55.240]  那些人就問起他
[00:15:55.240 --> 00:15:57.240]  上面這些都是他說的
[00:15:57.240 --> 00:16:00.240]  喂 你的老友李龍基怎麼樣
[00:16:00.240 --> 00:16:02.240]  麥玲玲就說
[00:16:02.240 --> 00:16:04.240]  用口吻吃的人都要很小心
[00:16:04.240 --> 00:16:06.240]  不要亂說話
[00:16:06.240 --> 00:16:07.240]  要低調
[00:16:07.240 --> 00:16:11.240]  每個人都要小心說話
[00:16:11.240 --> 00:16:13.240]  李龍基的名字
[00:16:13.240 --> 00:16:15.240]  有個龍字
[00:16:15.240 --> 00:16:17.240]  他就是范太歲
[00:16:17.240 --> 00:16:18.240]  李龍基好像原本的名字
[00:16:18.240 --> 00:16:20.240]  不是叫李龍基
[00:16:20.240 --> 00:16:22.240]  他如果去年結婚
[00:16:22.240 --> 00:16:23.240]  衝起來就好了
[00:16:23.240 --> 00:16:24.240]  一件事慢慢過去
[00:16:24.240 --> 00:16:25.240]  那你有沒有見過
[00:16:25.240 --> 00:16:27.240]  他的未婚妻王青夏
[00:16:27.240 --> 00:16:29.240]  麥玲玲怎麼說
[00:16:29.240 --> 00:16:30.240]  有些聚會上見過的
[00:16:30.240 --> 00:16:31.240]  大家不是很熟
[00:16:31.240 --> 00:16:33.240]  不過又拍一下照
[00:16:33.240 --> 00:16:34.240]  我對你了解不深
[00:16:34.240 --> 00:16:36.240]  那你看不看得出來呢
[00:16:36.240 --> 00:16:37.240]  你這麼聰明的嘛
[00:16:37.240 --> 00:16:38.240]  你看不看得出來
[00:16:38.240 --> 00:16:40.240]  這個人是會說謊的
[00:16:40.240 --> 00:16:42.240]  都有些不尋常的
[00:16:42.240 --> 00:16:43.240]  不過不熟悉
[00:16:43.240 --> 00:16:44.240]  不過他也送了些
[00:16:44.240 --> 00:16:45.240]  他設計的東西給我的
[00:16:45.240 --> 00:16:47.240]  雖然我都覺得滿頭問號
[00:16:47.240 --> 00:16:49.240]  但是他送的
[00:16:49.240 --> 00:16:51.240]  又沒有理由不接受的
[00:16:51.240 --> 00:16:52.240]  是不是
[00:16:52.240 --> 00:16:56.240]  喂 如果你這麼厲害
[00:16:56.240 --> 00:16:58.240]  去觀察那個人的時候
[00:16:58.240 --> 00:17:01.240]  那為什麼你不去拒絕他呢
[00:17:01.240 --> 00:17:02.240]  你覺得他有問題
[00:17:02.240 --> 00:17:03.240]  你應該拒絕他嘛
[00:17:03.240 --> 00:17:04.240]  是不是
[00:17:04.240 --> 00:17:05.240]  好了
[00:17:05.240 --> 00:17:07.240]  往往當然被人揭穿
[00:17:07.240 --> 00:17:08.240]  看到的
[00:17:08.240 --> 00:17:09.240]  連羅家都看錯的嘛
[00:17:09.240 --> 00:17:10.240]  好了
[00:17:10.240 --> 00:17:12.240]  還有我叫林作
[00:17:12.240 --> 00:17:13.240]  林作呢
[00:17:13.240 --> 00:17:15.240]  他就在娛樂行
[00:17:15.240 --> 00:17:17.240]  大家知道哪裡是娛樂行嗎
[00:17:17.240 --> 00:17:18.240]  中環
[00:17:18.240 --> 00:17:20.240]  就是上去容紀那裡
[00:17:20.240 --> 00:17:22.240]  以前叫娛樂戲院
[00:17:22.240 --> 00:17:24.240]  斜對面就叫皇后戲院
[00:17:24.240 --> 00:17:26.240]  在娛樂行那裡
[00:17:26.240 --> 00:17:27.240]  我要再提一提
[00:17:27.240 --> 00:17:28.240]  在娛樂戲院那裡
[00:17:28.240 --> 00:17:30.240]  我就是看《沖天大火災》
[00:17:30.240 --> 00:17:31.240]  我今天很開心
[00:17:31.240 --> 00:17:33.240]  有人送了這張專輯給我
[00:17:33.240 --> 00:17:34.240]  OK
[00:17:34.240 --> 00:17:36.240]  他開店的時候
[00:17:36.240 --> 00:17:39.240]  林作那裡租了一間很大的店
