
[00:00:00.000 --> 00:00:03.000]  要讀到格羅西書
[00:08:48.000 --> 00:08:52.000]  不斷的發展成形形色色的
[00:08:52.000 --> 00:08:56.000]  各種的這種錯誤的讀章
[00:08:56.000 --> 00:08:58.000]  那麼這個是
[00:08:58.000 --> 00:09:01.000]  這個當時格羅西的情形
[00:09:01.000 --> 00:09:04.000]  那另外還有一種情形呢
[00:09:04.000 --> 00:09:07.000]  就是猶太教思想的影響
[00:09:07.000 --> 00:09:09.000]  因爲猶太人他也會
[00:09:09.000 --> 00:09:11.000]  分散在各個地方
[00:09:11.000 --> 00:09:12.000]  格羅西地方呢
[00:09:12.000 --> 00:09:14.000]  也有不少的猶太人
[00:09:14.000 --> 00:09:17.000]  他們還要提倡節祈
[00:09:17.000 --> 00:09:19.000]  還要守這個節
[00:09:19.000 --> 00:09:20.000]  他們還要
[00:09:20.000 --> 00:09:22.000]  這個有些很多的儀式
[00:09:22.000 --> 00:09:24.000]  他們有他們的會堂
[00:09:24.000 --> 00:09:26.000]  有他們的節日
[00:09:26.000 --> 00:09:28.000]  有他們的規條
[00:09:28.000 --> 00:09:30.000]  那麼有些受到這些影響
[00:09:30.000 --> 00:09:31.000]  有些人呢
[00:09:31.000 --> 00:09:33.000]  他們要追求聖節
[00:09:33.000 --> 00:09:35.000]  就是要敬欲
[00:09:35.000 --> 00:09:37.000]  所以慾望是不好的
[00:09:37.000 --> 00:09:39.000]  所以我們要把這慾望
[00:09:39.000 --> 00:09:43.000]  能夠把他這個意識下來
[00:09:43.000 --> 00:09:45.000]  那神造我們人呢
[00:09:45.000 --> 00:09:47.000]  是給我們有這慾望的
[00:09:47.000 --> 00:09:49.000]  有些是正常的慾望
[00:09:49.000 --> 00:09:50.000]  比如我們喫飯啊
[00:09:50.000 --> 00:09:52.000]  我們睡覺啊
[00:09:52.000 --> 00:09:53.000]  我們這些呢
[00:09:53.000 --> 00:09:55.000]  都是正常的慾望
[00:09:55.000 --> 00:09:56.000]  可是有些呢
[00:09:56.000 --> 00:09:59.000]  就是不正當的慾望
[00:09:59.000 --> 00:10:00.000]  那神不要的呢
[00:10:00.000 --> 00:10:03.000]  不要我們有的是不正當的慾望
[00:10:03.000 --> 00:10:04.000]  他還要我們呢
[00:10:04.000 --> 00:10:06.000]  是一個正當的慾望
[00:10:06.000 --> 00:10:08.000]  所以神給我們有婚姻
[00:10:08.000 --> 00:10:10.000]  給我們有家庭
[00:10:10.000 --> 00:10:12.000]  這些都是正常的
[00:10:12.000 --> 00:10:14.000]  可是像猶太教裏頭
[00:10:14.000 --> 00:10:15.000]  有一部分人呢
[00:10:15.000 --> 00:10:17.000]  他是敬欲主義
[00:10:17.000 --> 00:10:19.000]  慾望都是壞的
[00:10:19.000 --> 00:10:22.000]  所以我們把慾望全部去掉
[00:10:22.000 --> 00:10:23.000]  那麼在天主教呢
[00:10:23.000 --> 00:10:26.000]  就要這個神父修女呢
[00:10:26.000 --> 00:10:27.000]  不能結婚
[00:10:27.000 --> 00:10:29.000]  結婚是不聖節的
[00:10:29.000 --> 00:10:30.000]  你結婚呢
[00:10:30.000 --> 00:10:34.000]  就不能從事做這個聖節的工作
[00:10:34.000 --> 00:10:36.000]  那麼從古到今
[00:10:36.000 --> 00:10:37.000]  一直有些人呢
[00:10:37.000 --> 00:10:39.000]  想達到一個完全呢
[00:10:39.000 --> 00:10:44.000]  就是抑制自己的慾望
[00:10:44.000 --> 00:10:46.000]  那麼這樣的話呢
[00:10:46.000 --> 00:10:48.000]  就有產生了
[00:10:48.000 --> 00:10:52.000]  從外面來追求聖節
[00:10:52.000 --> 00:10:56.000]  其實不是神所要我們走的路
[00:10:56.000 --> 00:10:59.000]  所以一個是諾斯底派
[00:10:59.000 --> 00:11:00.000]  一個呢
[00:11:00.000 --> 00:11:04.000]  就是猶太教的這種思想
[00:11:04.000 --> 00:11:06.000]  這兩個結合起來
[00:11:06.000 --> 00:11:07.000]  在教會中間呢
[00:11:07.000 --> 00:11:09.000]  是影響很大的
[00:11:09.000 --> 00:11:10.000]  這樣呢
[00:11:10.000 --> 00:11:13.000]  就把這個神的地位呢
[00:11:13.000 --> 00:11:14.000]  降低下來了
[00:11:14.000 --> 00:11:15.000]  把基督呢
[00:11:15.000 --> 00:11:17.000]  也給降低下來了
[00:11:17.000 --> 00:11:19.000]  所以保羅呢
[00:11:19.000 --> 00:11:21.000]  這個就是要在這方面
[00:11:21.000 --> 00:11:24.000]  來寫這封哥羅西書
[00:11:24.000 --> 00:11:28.000]  讓弟兄姊妹看到真正的追求是什麼
[00:11:28.000 --> 00:11:33.000]  看到我們真正所相信的是什麼
[00:11:33.000 --> 00:11:35.000]  哥羅西書的主題呢
[00:11:35.000 --> 00:11:40.000]  就講到基督居首位
[00:11:40.000 --> 00:11:43.000]  講到基督的榮耀
[00:11:43.000 --> 00:11:44.000]  一段呢
[00:11:44.000 --> 00:11:45.000]  說基督呢
[00:11:45.000 --> 00:11:51.000]  是一個神所造的
[00:11:51.000 --> 00:11:52.000]  講基督呢
[00:11:52.000 --> 00:11:56.000]  也就是跟一般的人差不多
[00:11:56.000 --> 00:11:57.000]  但是呢
[00:11:57.000 --> 00:12:00.000]  保羅要在這裏特別講到基督
[00:12:00.000 --> 00:12:02.000]  在一切的事情上
[00:12:02.000 --> 00:12:04.000]  他都要居首位
[00:12:04.000 --> 00:12:08.000]  他是神的本性的
[00:12:08.000 --> 00:12:10.000]  一切的豐富
[00:12:10.000 --> 00:12:12.000]  都是在他裏頭
[00:12:12.000 --> 00:12:14.000]  藏在他的裏頭
[00:12:14.000 --> 00:12:17.000]  都在裏頭居住
[00:12:17.000 --> 00:12:20.000]  講到他是創造的主
[00:12:20.000 --> 00:12:21.000]  創造世界
[00:12:21.000 --> 00:12:23.000]  創造萬物的主
[00:12:23.000 --> 00:12:26.000]  也講到他是教會的元首
[00:12:26.000 --> 00:12:28.000]  所以在哥羅西書呢
[00:12:28.000 --> 00:12:31.000]  特別要提到基督
[00:12:31.000 --> 00:12:33.000]  因爲一端的中心
[00:12:33.000 --> 00:12:36.000]  就是把基督貶低
[00:12:36.000 --> 00:12:39.000]  那麼保羅的就是所寫的
[00:12:39.000 --> 00:12:41.000]  這個哥羅西書呢
[00:12:41.000 --> 00:12:43.000]  就是把高舉基督
[00:12:43.000 --> 00:12:50.000]  讓基督在一切的事情上都居首位
[00:12:50.000 --> 00:12:52.000]  所以這個在哥羅西書呢
[00:12:52.000 --> 00:12:53.000]  我們可以看到
[00:12:53.000 --> 00:12:55.000]  有很豐富的
[00:12:55.000 --> 00:12:59.000]  有很豐富的事項
[00:12:59.000 --> 00:13:01.000]  剛纔我們讀的聖經裏頭
[00:13:01.000 --> 00:13:03.000]  提到這個
[00:13:03.000 --> 00:13:05.000]  這幾頁聖經呢
[00:13:05.000 --> 00:13:06.000]  提到信心
[00:13:06.000 --> 00:13:07.000]  愛心
[00:13:07.000 --> 00:13:09.000]  跟盼望的關係
[00:13:09.000 --> 00:13:10.000]  有信
[00:13:10.000 --> 00:13:11.000]  有望
[00:13:11.000 --> 00:13:12.000]  有愛
[00:13:12.000 --> 00:13:14.000]  那麼信心
[00:13:14.000 --> 00:13:15.000]  愛心
[00:13:15.000 --> 00:13:16.000]  盼望
[00:13:16.000 --> 00:13:19.000]  是神給我們的三種的恩典
[00:13:19.000 --> 00:13:21.000]  那都是神給我們的
[00:13:21.000 --> 00:13:24.000]  也是信徒的三種美德
[00:13:24.000 --> 00:13:27.000]  這是一個基督徒
[00:13:27.000 --> 00:13:30.000]  一個基本的一個美德
[00:13:30.000 --> 00:13:32.000]  這三方面呢
[00:13:32.000 --> 00:13:34.000]  都不是孤立的存在
[00:13:34.000 --> 00:13:37.000]  而是互相的互不互助
[00:13:37.000 --> 00:13:40.000]  把它能夠結合在一起
[00:13:40.000 --> 00:13:42.000]  不能夠缺少一樣
[00:13:42.000 --> 00:13:44.000]  不能說你只有信心
[00:13:44.000 --> 00:13:45.000]  你沒有愛心
[00:13:45.000 --> 00:13:47.000]  也不能說你有信心
[00:13:47.000 --> 00:13:48.000]  我沒有盼望
[00:13:48.000 --> 00:13:49.000]  我有愛心
[00:13:49.000 --> 00:13:51.000]  但是我沒有盼望
[00:13:51.000 --> 00:13:52.000]  那麼信心
[00:13:52.000 --> 00:13:53.000]  愛心
[00:13:53.000 --> 00:13:54.000]  盼望
[00:13:54.000 --> 00:13:55.000]  這三樣
[00:13:55.000 --> 00:13:59.000]  都是要結合在一起的
[00:13:59.000 --> 00:14:02.000]  在聖經裏頭
[00:14:02.000 --> 00:14:05.000]  只是用一兩節經文
[00:14:05.000 --> 00:14:07.000]  就同時說到
[00:14:07.000 --> 00:14:08.000]  信心
[00:14:08.000 --> 00:14:09.000]  愛心
[00:14:09.000 --> 00:14:10.000]  盼望的經文
[00:14:10.000 --> 00:14:12.000]  有三處
[00:14:12.000 --> 00:14:13.000]  有三處
[00:14:13.000 --> 00:14:14.000]  第一處呢
[00:14:14.000 --> 00:14:19.000]  就是在帖撒羅尼迦前書第一章
[00:14:19.000 --> 00:14:22.000]  帖撒羅尼迦前書第一章裏頭
[00:14:22.000 --> 00:14:27.000]  就提到這三樣東西
[00:14:27.000 --> 00:14:29.000]  第一章的第三節說
[00:14:29.000 --> 00:14:30.000]  保羅說
[00:14:30.000 --> 00:14:33.000]  在神我們的父面前
[00:14:33.000 --> 00:14:35.000]  不住的紀念你們
[00:14:35.000 --> 00:14:38.000]  因信心所做的功夫
[00:14:38.000 --> 00:14:39.000]  一開始講到
[00:14:39.000 --> 00:14:41.000]  信心所做的功夫
[00:14:41.000 --> 00:14:43.000]  因愛心所受的勞苦
[00:14:43.000 --> 00:14:44.000]  講到愛心
[00:14:44.000 --> 00:14:45.000]  第三個呢
[00:14:45.000 --> 00:14:50.000]  因盼望我們主耶穌基督所存的能耐
[00:14:50.000 --> 00:14:52.000]  這一節經文裏頭
[00:14:52.000 --> 00:14:54.000]  提到信心
[00:14:54.000 --> 00:14:55.000]  提到愛心
[00:14:55.000 --> 00:14:57.000]  也提到盼望
[00:14:57.000 --> 00:14:59.000]  這是一節聖經
[00:14:59.000 --> 00:15:01.000]  這講到這三樣
[00:15:01.000 --> 00:15:04.000]  這個美德都在一起
[00:15:04.000 --> 00:15:07.000]  這是一個
[00:15:07.000 --> 00:15:09.000]  第二個呢
[00:15:09.000 --> 00:15:12.000]  是戈林多前書第十三章
[00:15:12.000 --> 00:15:14.000]  十三節所說的
[00:15:14.000 --> 00:15:17.000]  保羅在這一節聖經裏頭說到
[00:15:17.000 --> 00:15:19.000]  他說如今常存的
[00:15:19.000 --> 00:15:23.000]  有信有望有愛
[00:15:23.000 --> 00:15:25.000]  那麼這三樣
[00:15:25.000 --> 00:15:27.000]  其中最大的就是愛
[00:15:27.000 --> 00:15:30.000]  在信望愛
[00:15:30.000 --> 00:15:32.000]  這三樣裏頭最大的愛
[00:15:32.000 --> 00:15:34.000]  也是一節聖經
[00:15:34.000 --> 00:15:38.000]  就把這三個美德都說在一起的
[00:15:38.000 --> 00:15:40.000]  第三個呢
[00:15:40.000 --> 00:15:42.000]  這聖經就在哥樂西書
[00:15:42.000 --> 00:15:44.000]  剛纔我們所讀的
[00:15:44.000 --> 00:15:47.000]  一章四節到五節
[00:15:47.000 --> 00:15:51.000]  是在基督裏頭的信心
[00:15:51.000 --> 00:15:55.000]  向着衆聖徒的愛心
[00:15:55.000 --> 00:15:57.000]  存在天堂的盼望
[00:15:57.000 --> 00:15:59.000]  也是講到
[00:15:59.000 --> 00:16:01.000]  那麼在聖經裏頭呢
[00:16:01.000 --> 00:16:03.000]  同時一兩節聖經
[00:16:03.000 --> 00:16:05.000]  就說到信望愛的
[00:16:05.000 --> 00:16:08.000]  就是這三處地方
[00:16:08.000 --> 00:16:11.000]  那麼天上羅家所說的呢
[00:16:11.000 --> 00:16:13.000]  先講到信心
[00:16:13.000 --> 00:16:14.000]  講到愛心
[00:16:14.000 --> 00:16:16.000]  講到勞苦
[00:16:16.000 --> 00:16:18.000]  講到盼望
[00:16:18.000 --> 00:16:21.000]  這是按照我們經歷所持續
[00:16:21.000 --> 00:16:24.000]  按照我們所幸福以後的經歷
[00:16:24.000 --> 00:16:27.000]  我們因爲相信了
[00:16:27.000 --> 00:16:29.000]  然後我們就
[00:16:29.000 --> 00:16:30.000]  這個愛心呢
[00:16:30.000 --> 00:16:33.000]  就是來服侍主
[00:16:33.000 --> 00:16:35.000]  就受到有些勞苦
[00:16:35.000 --> 00:16:37.000]  就是因爲你有愛心
[00:16:37.000 --> 00:16:38.000]  所以有勞苦
[00:16:38.000 --> 00:16:40.000]  你也能夠服侍下去
[00:16:40.000 --> 00:16:42.000]  那麼最後講到盼望
[00:16:42.000 --> 00:16:45.000]  所以我們是先相信
[00:16:45.000 --> 00:16:47.000]  然後我們用我們的愛心
[00:16:47.000 --> 00:16:50.000]  然後就我們盼望
[00:16:50.000 --> 00:16:52.000]  這是按照我們經歷
[00:16:52.000 --> 00:16:54.000]  那麼格林多前述
[00:16:54.000 --> 00:16:56.000]  講過的次序呢
[00:16:56.000 --> 00:16:58.000]  就是先的信心
[00:16:58.000 --> 00:17:00.000]  然後提到盼望
[00:17:00.000 --> 00:17:01.000]  它不是提到愛
[00:17:01.000 --> 00:17:02.000]  是先提到望
[00:17:02.000 --> 00:17:03.000]  然後呢
[00:17:03.000 --> 00:17:07.000]  先又提到呢這個愛
[00:17:07.000 --> 00:17:09.000]  信望愛
[00:17:09.000 --> 00:17:11.000]  它的次序是
[00:17:11.000 --> 00:17:13.000]  是這麼樣的排下來
[00:17:13.000 --> 00:17:17.000]  這是按照屬靈價值的次序
[00:17:17.000 --> 00:17:19.000]  它的最大的意思
[00:17:19.000 --> 00:17:23.000]  不是這個大小的意思
[00:17:23.000 --> 00:17:25.000]  最大就是最有價值的
[00:17:25.000 --> 00:17:27.000]  因爲他底下說的
[00:17:27.000 --> 00:17:28.000]  如是你有信心
[00:17:28.000 --> 00:17:30.000]  你也能夠
[00:17:30.000 --> 00:17:32.000]  有能夠舍取自己
[00:17:32.000 --> 00:17:34.000]  被去焚燒
[00:17:34.000 --> 00:17:36.000]  要去救人
[00:17:36.000 --> 00:17:37.000]  但是呢
[00:17:37.000 --> 00:17:38.000]  若是沒有愛呢
[00:17:38.000 --> 00:17:40.000]  那麼這一切呢都是空的
[00:17:40.000 --> 00:17:44.000]  所以講到屬靈的價值的次序
[00:17:44.000 --> 00:17:46.000]  那麼哥樂西書
[00:17:46.000 --> 00:17:48.000]  這個是提到
[00:17:48.000 --> 00:17:49.000]  先提到信心
[00:17:49.000 --> 00:17:51.000]  然後提到愛心
[00:17:51.000 --> 00:17:54.000]  然後提到天上的盼望
[00:17:54.000 --> 00:17:56.000]  這是按照時間的次序
[00:17:56.000 --> 00:17:59.000]  我們先是有信心
[00:17:59.000 --> 00:18:02.000]  然後我們在一生中間呢
[00:18:02.000 --> 00:18:05.000]  我們活在這個愛心裏頭
[00:18:05.000 --> 00:18:08.000]  盼望呢是在最後面
[00:18:08.000 --> 00:18:09.000]  在以後
[00:18:09.000 --> 00:18:10.000]  在將來
[00:18:10.000 --> 00:18:12.000]  那麼所以這個呢
[00:18:12.000 --> 00:18:15.000]  是同時提到希望愛
[00:18:15.000 --> 00:18:17.000]  那麼這個是有
[00:18:17.000 --> 00:18:19.000]  有這三處的神經
[00:18:30.000 --> 00:18:32.000]  我們就看看這個盼望
[00:18:32.000 --> 00:18:35.000]  什麼是存在天上的盼望
[00:18:35.000 --> 00:18:39.000]  這個盼望呢
[00:18:39.000 --> 00:18:42.000]  不是說你心裏頭
[00:18:42.000 --> 00:18:44.000]  主觀的感情
[00:18:44.000 --> 00:18:47.000]  可能像你的願意
[00:18:47.000 --> 00:18:49.000]  或者你的慾望
[00:18:49.000 --> 00:18:51.000]  是願意的感情
[00:18:51.000 --> 00:18:53.000]  而是你所要追求
[00:18:53.000 --> 00:18:55.000]  所要來仰慕的
[00:18:55.000 --> 00:18:57.000]  一個客觀的事實
[00:18:57.000 --> 00:19:00.000]  所以他盼望的對象呢
[00:19:00.000 --> 00:19:02.000]  也不是一種感情
[00:19:02.000 --> 00:19:03.000]  盼望的對象
[00:19:03.000 --> 00:19:06.000]  乃是因爲有一個事實
[00:19:06.000 --> 00:19:08.000]  就是我很羨慕
[00:19:08.000 --> 00:19:09.000]  我要得到
[00:19:09.000 --> 00:19:11.000]  我要達到
[00:19:11.000 --> 00:19:13.000]  那麼這樣的纔是盼望
[00:19:13.000 --> 00:19:14.000]  不是說我想
[00:19:14.000 --> 00:19:16.000]  我想一想我願意怎麼樣
[00:19:16.000 --> 00:19:19.000]  那個還不算神經的盼望
[00:19:19.000 --> 00:19:22.000]  比如我想到什麼地方去玩一下
[00:19:22.000 --> 00:19:23.000]  這個還不算
[00:19:23.000 --> 00:19:26.000]  這個一個神經所說的盼望
[00:19:26.000 --> 00:19:28.000]  聖經所說的盼望
[00:19:28.000 --> 00:19:31.000]  就是有一個很重要的事實
[00:19:31.000 --> 00:19:34.000]  是我們所追求
[00:19:34.000 --> 00:19:37.000]  我們所炫目要得到的
