
[00:00:00.000 --> 00:00:01.960]  丁姐妹,早晨!
[00:01:40.480 --> 00:01:43.800]  因為你行淫離棄你的上帝
[00:01:43.800 --> 00:01:48.120]  喜愛國牧場上賣淫所得的賞金
[00:01:48.120 --> 00:01:51.960]  牧場和壓走池,都不足以餵養他們
[00:01:51.960 --> 00:01:57.240]  他的新酒也必缺乏,他們必不得住耶和華的地
[00:01:57.240 --> 00:02:05.080]  以法蓮卻要返回埃及,在雅述吃不潔淨的食物
[00:02:05.080 --> 00:02:06.640]  迴轉的第一個步驟
[00:02:06.640 --> 00:02:11.240]  就是開始和你的過往一些壞的生活習慣
[00:02:11.240 --> 00:02:13.280]  一些扭曲的價值觀
[00:02:13.280 --> 00:02:16.600]  開始從你的捆綁當中釋放出來
[00:02:16.600 --> 00:02:19.200]  所以在要迴轉的時候
[00:02:19.200 --> 00:02:20.560]  到了第九章
[00:02:20.560 --> 00:02:23.360]  神也藉著《河西亞》提醒以色列人
[00:02:23.360 --> 00:02:26.200]  你不應該和萬民一樣的價值觀
[00:02:26.200 --> 00:02:30.360]  他為這些事開心,你也是為這些事開心
[00:02:30.360 --> 00:02:32.240]  就是你們的生活習慣一樣
[00:02:32.240 --> 00:02:34.680]  你們的喜好是一模一樣的
[00:02:34.680 --> 00:02:38.760]  如果你再不脫離這些東西
[00:02:38.760 --> 00:02:41.000]  然後你就要返回埃及
[00:02:41.000 --> 00:02:45.040]  返回埃及是一個重新返回原點一樣
[00:02:45.040 --> 00:02:47.880]  神說我當初從埃及帶你們出來
[00:02:47.880 --> 00:02:51.760]  你們沒有變過,現在和外邦人一模一樣
[00:02:51.760 --> 00:02:54.040]  那就等於你們返回埃及
[00:02:54.040 --> 00:02:56.680]  今天因為講到這兩個簡單的步驟
[00:02:56.680 --> 00:03:00.960]  我也想和大家用新約一節的經文
[00:03:00.960 --> 00:03:03.880]  保留在《爾忽所書》的一段經文
[00:03:03.880 --> 00:03:05.560]  它在很短短的一段經文
[00:03:05.560 --> 00:03:09.320]  它就列出了這兩個步驟
[00:03:09.320 --> 00:03:11.880]  兼且背後一些的應用
[00:03:11.880 --> 00:03:16.840]  這段經文就記載在《爾忽所書》
[00:03:16.840 --> 00:03:18.880]  《爾忽所書》的第四章
[00:03:18.880 --> 00:03:21.320]  《爾忽所書》的第四章
[00:03:21.320 --> 00:03:23.760]  在十七節是這麼說的
[00:03:23.760 --> 00:03:25.400]  所以我這樣說
[00:03:25.400 --> 00:03:27.720]  且在主裡正中的說
[00:03:27.720 --> 00:03:29.760]  你們行事為人
[00:03:29.760 --> 00:03:33.480]  不要將外邦人全虛妄的心而活
[00:03:33.480 --> 00:03:36.000]  他們心地昏昧
[00:03:36.000 --> 00:03:38.480]  自己無知,心裡剛硬
[00:03:38.480 --> 00:03:41.640]  而與上帝所賜的生命隔絕了
[00:03:41.640 --> 00:03:43.520]  既然他們已經麻木
[00:03:43.520 --> 00:03:45.560]  就放縱情慾
[00:03:45.560 --> 00:03:49.360]  貪婪地行各種污穢的事
[00:03:49.360 --> 00:03:52.560]  你們要脫去從前的行為
[00:03:52.560 --> 00:03:54.160]  脫去救我
[00:03:54.160 --> 00:03:56.920]  這救我是因私慾的迷惑
[00:03:56.920 --> 00:03:58.720]  而漸漸敗壞的
[00:03:58.720 --> 00:04:00.520]  所以第一件事就是脫去救我
[00:04:00.520 --> 00:04:02.200]  那件很邋遢的衣服
[00:04:02.200 --> 00:04:05.760]  然後第二步就叫做《著上身我》
[00:04:05.760 --> 00:04:07.720]  四章二十三節
[00:04:07.720 --> 00:04:11.320]  你們要把自己的心智更新
[00:04:11.320 --> 00:04:13.280]  並且著上身我
[00:04:13.280 --> 00:04:17.160]  這新的我是照上帝的形象做的
[00:04:17.160 --> 00:04:22.520]  有從真理來的公義和聖潔
[00:04:22.520 --> 00:04:25.280]  所以這裡是說到
[00:04:25.280 --> 00:04:27.560]  如果要回轉作為一個記憶圖
[00:04:27.560 --> 00:04:28.720]  兩個簡單的步驟
[00:04:28.720 --> 00:04:31.000]  就是將一些舊的東西撇棄
[00:04:31.000 --> 00:04:36.400]  然後開始接受一些新的生活方式
[00:04:36.400 --> 00:04:37.400]  上星期很忙
[00:04:37.400 --> 00:04:40.440]  上星期是聖誕節
[00:04:40.440 --> 00:04:42.040]  星期三我同工在我家裡
[00:04:42.040 --> 00:04:45.120]  就有一個一天的聖誕節
[00:04:45.120 --> 00:04:47.680]  星期四有一個群組來到我家
[00:04:47.680 --> 00:04:49.680]  有一個聖誕晚餐
[00:04:49.680 --> 00:04:51.640]  星期五有一個群組來到我家
[00:04:51.640 --> 00:04:53.720]  又有一個聖誕晚餐
[00:04:53.720 --> 00:04:55.160]  又有一個午餐
[00:04:55.160 --> 00:04:57.880]  其中星期五的時候來了一個群組
[00:04:57.880 --> 00:04:59.800]  認識了一個新朋友
[00:04:59.800 --> 00:05:02.400]  原來住在我們附近的
[00:05:02.400 --> 00:05:05.920]  他就說他空巢期
[00:05:05.920 --> 00:05:08.440]  他就說空巢的時候
[00:05:08.440 --> 00:05:09.280]  子女都長大了
[00:05:09.280 --> 00:05:13.320]  他就說他全生活都住在城市生活
[00:05:13.320 --> 00:05:15.440]  他說到了子女長大的時候
[00:05:15.440 --> 00:05:19.120]  他就想應該是時候換一種生活方式了
[00:05:19.120 --> 00:05:22.080]  他就買了城市生活的房子
[00:05:22.080 --> 00:05:24.520]  就搬到我附近的城市
[00:05:24.520 --> 00:05:26.920]  買了一個六平方公尺的地
[00:05:26.920 --> 00:05:29.240]  他說試一種全新的生活方式
[00:05:29.240 --> 00:05:30.880]  試一種新的玩法
[00:05:30.880 --> 00:05:32.600]  就自己畫圖
[00:05:32.600 --> 00:05:34.200]  重新畫圖
[00:05:34.200 --> 00:05:39.000]  就從地基開始自己建一個房子出來
[00:05:39.000 --> 00:05:42.720]  他就說如無意外明年年頭就略成了
[00:05:42.720 --> 00:05:44.280]  一定要來參觀一下
[00:05:44.280 --> 00:05:46.560]  你新的玩法是怎樣的
[00:05:46.560 --> 00:05:50.240]  有些人到了某個年紀就喜歡舊的
[00:05:50.240 --> 00:05:54.480]  不要再這套厭倦這些舊的生活方式
[00:05:54.480 --> 00:05:56.520]  我想來一些新的
[00:05:56.520 --> 00:05:58.840]  試一些新的價值觀
[00:05:58.840 --> 00:06:00.920]  新的玩法
[00:06:00.920 --> 00:06:02.480]  保羅也是這麼說
[00:06:02.480 --> 00:06:04.320]  說到這裡為止
[00:06:04.320 --> 00:06:07.360]  都是停留在這個所謂的意識形態
[00:06:07.360 --> 00:06:10.040]  在基督徒我們有一個概念就是
[00:06:10.040 --> 00:06:13.520]  我們需要一些舊的要撕掉它
[00:06:13.520 --> 00:06:18.400]  然後去擁抱一些新的價值觀、看法、態度
[00:06:18.400 --> 00:06:22.360]  甚至一些新的生活習慣需要去栽培
[00:06:22.360 --> 00:06:25.720]  那麼你說來到實際的層面
[00:06:25.720 --> 00:06:27.560]  我們需要做些什麼呢
[00:06:27.560 --> 00:06:29.480]  那麼在保羅接下來的經文
[00:06:29.480 --> 00:06:33.200]  他就開始說到一些很貼地的層面
[00:06:33.200 --> 00:06:35.840]  就是如果你真的要回轉
[00:06:35.840 --> 00:06:39.080]  要撕掉一些舊的要擁抱一些新的
[00:06:39.080 --> 00:06:42.880]  那麼到底你應該從哪裡做起呢
[00:06:42.880 --> 00:06:45.880]  有什麼現實生活中的表現呢
[00:06:45.880 --> 00:06:49.320]  那麼當然你說要撕掉舊的穿上新的
[00:06:49.320 --> 00:06:51.480]  這個可以是
[00:06:51.480 --> 00:06:54.160]  就是可以應用到任何層面的生活
[00:06:54.160 --> 00:06:57.680]  但是保羅在接下來的經文他舉了三個例子
[00:06:57.680 --> 00:07:00.720]  也都牽涉到我們生活三個很重要的層面
[00:07:00.720 --> 00:07:04.560]  那麼我也想藉著這一段的經文跟大家分享一點
[00:07:04.560 --> 00:07:06.720]  作為我和你一些的提醒
[00:07:06.720 --> 00:07:08.960]  那麼第一樣就是說話
[00:07:08.960 --> 00:07:11.320]  他就說假如你想撕掉舊的方式
[00:07:11.320 --> 00:07:12.040]  新的
[00:07:12.040 --> 00:07:14.200]  那就從說話開始
[00:07:14.200 --> 00:07:16.640]  那麼先從說話開始
[00:07:16.640 --> 00:07:19.560]  所以四章二十五節他就開始說到
[00:07:19.560 --> 00:07:22.880]  基督徒應該換一種全身說話的方式
[00:07:22.880 --> 00:07:24.880]  他說所以你們要棄絕謊言
[00:07:24.880 --> 00:07:26.320]  就是如果穿上新的我
[00:07:26.320 --> 00:07:27.240]  要撕掉舊的我
[00:07:27.240 --> 00:07:29.680]  第一樣要做的就是棄絕謊言
[00:07:29.680 --> 00:07:33.040]  每個人都要與鄰舍說誠實話
[00:07:33.040 --> 00:07:37.560]  因為我們是互為肢體
[00:07:37.560 --> 00:07:39.920]  說話是很重要的
[00:07:39.920 --> 00:07:41.440]  說話也是一樣
[00:07:41.440 --> 00:07:43.040]  作為基督徒來說
[00:07:43.040 --> 00:07:45.400]  要學會很好的說話
[00:07:45.400 --> 00:07:46.880]  說話好像很簡單
[00:07:46.880 --> 00:07:49.760]  但是其實是一生人要學的功課
[00:07:49.760 --> 00:07:51.840]  我們人都是花三年的時間
[00:07:51.840 --> 00:07:53.520]  學會怎樣開口說話
[00:07:53.520 --> 00:07:56.520]  然後花餘下的七十年學會怎樣shut up
[00:07:56.520 --> 00:07:58.000]  人都是這樣
[00:07:58.000 --> 00:07:59.920]  所以說話一點都不簡單
[00:07:59.920 --> 00:08:01.760]  不知道你身邊有沒有認識過
[00:08:01.760 --> 00:08:04.240]  講話很難聽的基督徒
[00:08:04.240 --> 00:08:06.960]  你講話難聽是很大殺傷力的
[00:08:06.960 --> 00:08:09.720]  亞國書也說不要看這個舌頭小小
[00:08:09.720 --> 00:08:13.240]  他一動就可以撩起地獄之火
[00:08:13.240 --> 00:08:15.320]  能夠殺人於無形
[00:08:15.320 --> 00:08:17.840]  如果你知道那個人的死穴在哪裡
[00:08:17.840 --> 00:08:20.280]  你就target(目標)他的死穴
[00:08:20.280 --> 00:08:22.200]  講一些很難聽的話
[00:08:22.200 --> 00:08:25.200]  你開兩三句話就講到這個人高血壓
[00:08:25.200 --> 00:08:26.200]  情緒失控
[00:08:26.200 --> 00:08:27.600]  然後重度的憂鬱
[00:08:27.600 --> 00:08:29.160]  然後自殺
[00:08:29.160 --> 00:08:31.800]  你可以奪命於千里之外
[00:08:31.800 --> 00:08:33.600]  一個越洋的電話
[00:08:33.600 --> 00:08:37.160]  兩三句就可以講到對方
[00:08:37.160 --> 00:08:40.680]  立刻激到肚血
[00:08:40.680 --> 00:08:41.440]  爆血管
[00:08:41.440 --> 00:08:43.400]  然後中風
[00:08:43.400 --> 00:08:48.040]  要動刀動槍那些就比較低級一點
[00:08:48.040 --> 00:08:51.320]  大師級的殺手是殺人於無形的
[00:08:51.320 --> 00:08:53.760]  不用買槍的
[00:08:53.760 --> 00:08:55.240]  不可以留證據的
[00:08:55.240 --> 00:08:57.840]  兩三句話就奪命了
[00:08:57.840 --> 00:09:00.680]  前一陣子有個頂尖的跟我說
[00:09:00.680 --> 00:09:03.240]  我原先今天起床心情很好
[00:09:03.240 --> 00:09:04.800]  但不知為何突然間變成憂鬱
[00:09:04.800 --> 00:09:05.680]  我說發生什麼事
[00:09:05.680 --> 00:09:08.680]  他就跟朋友聊了個長途電話
[00:09:08.680 --> 00:09:11.360]  一個電話就可以令你憂鬱
[00:09:11.360 --> 00:09:14.280]  所以話語有很大的power(力量)
[00:09:14.280 --> 00:09:16.120]  但如果你講得好
[00:09:16.120 --> 00:09:18.760]  你也可以帶來很大的祝福
[00:09:18.760 --> 00:09:20.200]  你可以寫一個人
[00:09:20.200 --> 00:09:22.280]  原先是垂頭喪志
[00:09:22.280 --> 00:09:23.880]  什麼盼望都沒有
[00:09:23.880 --> 00:09:25.240]  跟你聊一通電話之後
[00:09:25.240 --> 00:09:28.120]  突然間覺得人生充滿盼望
[00:09:28.120 --> 00:09:30.200]  原先想快要死
[00:09:30.200 --> 00:09:32.520]  誰知突然間跟你聊兩句話
[00:09:32.520 --> 00:09:35.480]  突然間好像增加了能力
[00:09:35.480 --> 00:09:36.960]  原先是血壓高的
[00:09:36.960 --> 00:09:37.800]  現在不用吃藥了
[00:09:37.800 --> 00:09:38.480]  聽完解釋之後
[00:09:38.480 --> 00:09:40.840]  為何跟你聊話這麼舒服
[00:09:40.840 --> 00:09:43.720]  所以說話是有power(力量)的
[00:09:43.720 --> 00:09:45.760]  如果說話不懂說話
[00:09:45.760 --> 00:09:47.200]  無論你在教會幾合一
[00:09:47.200 --> 00:09:48.640]  你的團契是幾合一
[00:09:48.640 --> 00:09:49.520]  我只要進入你的團契
[00:09:49.520 --> 00:09:50.200]  兩三句話
[00:09:50.200 --> 00:09:52.600]  整個群組就應該分裂了
[00:09:52.600 --> 00:09:54.480]  如果我懂得說話又不同
[00:09:54.480 --> 00:09:57.240]  你的群組原先四分五裂
[00:09:57.240 --> 00:09:58.800]  我進來講兩句話
[00:09:58.800 --> 00:10:01.840]  也可以將你的群組變得很和諧
[00:10:01.840 --> 00:10:04.320]  講話是有power(力量)
[00:10:04.320 --> 00:10:06.200]  所以教徒一定要學會
[00:10:06.200 --> 00:10:08.400]  怎樣好好講話
[00:10:08.400 --> 00:10:10.560]  所以保羅第一樣提醒
[00:10:10.560 --> 00:10:14.400]  首先要學會怎樣講誠實的話
[00:10:14.400 --> 00:10:16.000]  氣絕謊言
[00:10:16.000 --> 00:10:18.640]  就是信主前我們滿口謊言
[00:10:18.640 --> 00:10:20.640]  謊言是指兩個層面的
[00:10:20.640 --> 00:10:23.800]  第一個層面就是指惡意的謊言
[00:10:23.800 --> 00:10:27.720]  就是「我就是處心積慮要來騙你的」
[00:10:27.720 --> 00:10:31.000]  「我就是想騙你的」
[00:10:31.000 --> 00:10:31.960]  「騙你的錢」
[00:10:31.960 --> 00:10:33.600]  「騙你的感情」
[00:10:33.600 --> 00:10:36.000]  「我就是處心積慮要來騙你的」
[00:10:36.000 --> 00:10:38.080]  這些就是惡意
[00:10:38.080 --> 00:10:40.440]  我也很少見到基督徒信主之後
[00:10:40.440 --> 00:10:42.200]  仍然是惡意謊言
[00:10:42.200 --> 00:10:42.680]  雖然有
[00:10:42.680 --> 00:10:44.040]  但是很少
[00:10:44.040 --> 00:10:45.040]  真的很少
[00:10:45.040 --> 00:10:48.200]  但是我們每天比較會掙扎的就是
[00:10:48.200 --> 00:10:50.400]  所謂善意的謊言
[00:10:50.400 --> 00:10:52.360]  我們怎樣去處理它
[00:10:52.360 --> 00:10:54.880]  所謂善意的謊言就是
[00:10:54.880 --> 00:10:56.640]  「你覺得今天我買件衣服好不好看?」
[00:10:56.640 --> 00:10:57.920]  你明明覺得很噁心
[00:10:57.920 --> 00:11:02.360]  但是你說「挺好挺好」
[00:11:02.360 --> 00:11:05.320]  善意的謊言是這樣的
[00:11:05.320 --> 00:11:07.760]  就是如果你進了教會
[00:11:07.760 --> 00:11:09.040]  你進了一個小組
[00:11:09.040 --> 00:11:11.440]  你跟那些人的關係未熟之前
[00:11:11.440 --> 00:11:12.440]  當然有些禮貌
[00:11:12.440 --> 00:11:13.680]  你不可以一開口就說
[00:11:13.680 --> 00:11:15.240]  第一天說「這位新朋友」
[00:11:15.240 --> 00:11:15.920]  你又說「謝謝」
[00:11:15.920 --> 00:11:17.760]  「這件衣服很噁心」
[00:11:17.760 --> 00:11:19.400]  那你就不會說話了
[00:11:19.400 --> 00:11:21.800]  你又不可以這麼誠實
[00:11:21.800 --> 00:11:23.400]  你也有些禮貌
[00:11:23.400 --> 00:11:24.720]  但是如果你進了一個小組
[00:11:24.720 --> 00:11:27.560]  大家認識了三年
[00:11:27.560 --> 00:11:31.920]  有些誠實話你是說不出口的
[00:11:31.920 --> 00:11:33.920]  你依然是很表面的
[00:11:33.920 --> 00:11:38.440]  要用一些謊言維持著和諧關係
[00:11:38.440 --> 00:11:42.040]  今天又是製造了另一個問題
[00:11:42.040 --> 00:11:42.960]  保羅為什麼說
[00:11:42.960 --> 00:11:44.120]  我們要棄絕謊言
[00:11:44.120 --> 00:11:46.000]  要說誠實話呢
[00:11:46.000 --> 00:11:49.960]  他就說因為基督徒我們是互為肢體
[00:11:49.960 --> 00:11:53.240]  因為我們基督徒是同為一個身體
[00:11:53.240 --> 00:11:55.960]  神期待我和你的關係
[00:11:55.960 --> 00:11:58.560]  是可以親密到一種程度
[00:11:58.560 --> 00:12:00.960]  我可以和你說真心話
[00:12:00.960 --> 00:12:03.520]  就是我不怕和你說
[00:12:03.520 --> 00:12:06.080]  大哥 這件衣服可能好看
[00:12:06.080 --> 00:12:07.960]  但不是很適合你的風格
[00:12:07.960 --> 00:12:09.480]  可不可以換一換呢
[00:12:09.480 --> 00:12:12.160]  就是我可以和你說到真心話
[00:12:12.160 --> 00:12:13.680]  又不會傷害到你
[00:12:13.680 --> 00:12:15.200]  你又能夠接受
[00:12:15.200 --> 00:12:18.520]  這種關係能夠到這個水平不簡單
[00:12:18.520 --> 00:12:20.120]  很多時候你進到教會
[00:12:20.120 --> 00:12:22.800]  大部份的小組去不到這個位置
[00:12:22.800 --> 00:12:23.960]  都是要維持
[00:12:23.960 --> 00:12:25.560]  惡意謊言很少
[00:12:25.560 --> 00:12:27.240]  不會騙你的 進到小組
[00:12:27.240 --> 00:12:28.760]  但有些善意的謊言
[00:12:28.760 --> 00:12:30.200]  就是很多事我想和你說
[00:12:30.200 --> 00:12:33.320]  但沒有那個機會和你說到真心話
[00:12:33.320 --> 00:12:35.280]  我認識了你三年
[00:12:35.280 --> 00:12:36.960]  其實我想和你說
[00:12:36.960 --> 00:12:39.200]  你真的不適合帶茶驚來
[00:12:39.200 --> 00:12:41.200]  每次茶驚我們都睡著
[00:12:41.200 --> 00:12:42.400]  但又不好意思和你說
[00:12:42.400 --> 00:12:44.400]  信任又未到這個地步
[00:12:44.400 --> 00:12:45.960]  怎麼辦呢
[00:12:45.960 --> 00:12:48.600]  我們爭辯的就是
[00:12:48.600 --> 00:12:51.200]  所以有時我們就停留在這個位置
[00:12:51.200 --> 00:12:54.120]  算了 大家都很久很惱恨
[00:12:54.120 --> 00:12:56.000]  那就你好我好
[00:12:56.000 --> 00:12:57.320]  所以我們有時在團契
[00:12:57.320 --> 00:12:58.960]  進不到那個位置
[00:12:58.960 --> 00:13:01.280]  我們就很難享受到神設計
[00:13:01.280 --> 00:13:05.320]  教會那種同為肢體的親密
[00:13:05.320 --> 00:13:07.880]  但一旦你進到那個位置
[00:13:07.880 --> 00:13:10.480]  你會很享受和弟兄姊妹相處
[00:13:10.480 --> 00:13:12.840]  因為這些人你可以說到真心話
[00:13:12.840 --> 00:13:14.560]  但在過程當中
[00:13:14.560 --> 00:13:16.920]  你就要調整很多東西
[00:13:16.920 --> 00:13:18.320]  說話的語氣要變
[00:13:18.320 --> 00:13:20.320]  因為要說真心話
[00:13:20.320 --> 00:13:22.760]  說一句誠實話傷害到別人很簡單
[00:13:22.760 --> 00:13:24.200]  一說就可以了
[00:13:24.200 --> 00:13:25.440]  但要說一句誠實話
[00:13:25.440 --> 00:13:28.200]  重點是他肯聽得進
[00:13:28.200 --> 00:13:31.680]  這個就很講功夫
[00:13:31.680 --> 00:13:34.640]  這個就是你要考慮很多東西
[00:13:34.640 --> 00:13:37.680]  你要考慮時機
[00:13:37.680 --> 00:13:39.760]  你要考慮你講話的語氣
[00:13:39.760 --> 00:13:41.920]  用詞的選擇
[00:13:41.920 --> 00:13:45.240]  華人要考慮一下輩分
[00:13:45.240 --> 00:13:46.880]  我記得有時我
[00:13:46.880 --> 00:13:48.920]  有些話很想和我爸爸說
[00:13:48.920 --> 00:13:50.640]  但是鑑於華人的輩分
[00:13:50.640 --> 00:13:53.480]  你知道有些話不是你說得到
[00:13:53.480 --> 00:13:55.560]  所以那時我的方法就是
[00:13:55.560 --> 00:13:57.600]  每一次我有些很重要的事
[00:13:57.600 --> 00:13:58.440]  想和我爸爸說
[00:13:58.440 --> 00:13:59.120]  又說不到的話
[00:13:59.120 --> 00:14:00.480]  我就找一個導師
[00:14:00.480 --> 00:14:01.320]  找他聊天
[00:14:01.320 --> 00:14:03.240]  問他可不可以和我爸爸說一下這句
[00:14:03.240 --> 00:14:04.600]  他講我爸爸會聽的
[00:14:04.600 --> 00:14:06.360]  我講就輩分不同
[00:14:06.360 --> 00:14:08.720]  所以有時要注重一下輩分
[00:14:08.720 --> 00:14:11.720]  你都知要懂得不同的教務同工
[00:14:11.720 --> 00:14:13.680]  想知道向教會提意見
[00:14:13.680 --> 00:14:15.720]  向誰提才有效
[00:14:15.720 --> 00:14:17.880]  你都知
[00:14:17.880 --> 00:14:20.200]  有些話直接和誰說是沒有效的
[00:14:20.200 --> 00:14:21.480]  和他講他和他講
[00:14:21.480 --> 00:14:22.320]  這樣才有效
[00:14:22.320 --> 00:14:23.720]  你都知
[00:14:23.720 --> 00:14:26.480]  所以說話是技巧
[00:14:26.480 --> 00:14:28.080]  一點都不簡單
[00:14:28.080 --> 00:14:30.000]  但值得學習
[00:14:30.000 --> 00:14:30.640]  因為老實說
[00:14:30.640 --> 00:14:34.120]  我們身邊講話舒服的人是少的
[00:14:34.120 --> 00:14:37.000]  一開口傷害別人的就多的
[00:14:37.000 --> 00:14:38.720]  你講話舒服
[00:14:38.720 --> 00:14:41.320]  別人很喜歡和你做朋友
[00:14:41.320 --> 00:14:42.160]  你人際關係不好
[00:14:42.160 --> 00:14:45.400]  我百分之百保證你是講話難聽的人
[00:14:45.400 --> 00:14:48.360]  講話好聽的人會黏著你
[00:14:48.360 --> 00:14:49.840]  因為你的世界很難遇到一個
[00:14:49.840 --> 00:14:51.360]  講話好聽的人舒服
[00:14:51.360 --> 00:14:52.240]  跟你講兩句
[00:14:52.240 --> 00:14:53.920]  整個人都精神了
[00:14:53.920 --> 00:14:56.160]  所有人都想和你做朋友
[00:14:56.160 --> 00:14:59.080]  所有人都排著隊想和你喝茶聊天
[00:14:59.080 --> 00:15:00.680]  因為很缺這些人
[00:15:00.680 --> 00:15:01.640]  和你講話好聽
[00:15:01.640 --> 00:15:04.560]  你會發覺神會為你開很多福音的路
[00:15:04.560 --> 00:15:05.680]  福音的門就會大開
[00:15:05.680 --> 00:15:07.080]  因為所有非信徒的朋友
[00:15:07.080 --> 00:15:10.000]  都想約你喝茶和你做朋友
[00:15:10.000 --> 00:15:12.880]  你講話難聽你很難傳福音的
[00:15:12.880 --> 00:15:13.680]  你信了三年之後
[00:15:13.680 --> 00:15:15.640]  身邊一個非信徒的朋友都沒有
[00:15:15.640 --> 00:15:16.040]  為什麼呢?
[00:15:16.040 --> 00:15:17.600]  因為講話難聽
[00:15:17.600 --> 00:15:20.360]  所以講話好聽很有用
[00:15:20.360 --> 00:15:21.720]  非常有用
[00:15:21.720 --> 00:15:23.560]  講誠實話很有用
[00:15:23.560 --> 00:15:27.720]  有一句話我想和大家講的就是
[00:15:27.720 --> 00:15:29.960]  保羅下面四章二十九節
[00:15:29.960 --> 00:15:31.760]  就講到再深層級
[00:15:31.760 --> 00:15:32.640]  他就說
[00:15:32.640 --> 00:15:34.720]  一句壞話也不可出口
[00:15:34.720 --> 00:15:36.520]  只要隨著需要
[00:15:36.520 --> 00:15:38.680]  聽過「隨著需要」
[00:15:38.680 --> 00:15:41.360]  就講詛咒人的好話
[00:15:41.360 --> 00:15:44.280]  讓聽到的人得益處
[00:15:44.280 --> 00:15:47.040]  聽到的人要聽得進才會得益處
[00:15:47.040 --> 00:15:48.880]  所以讓一個人聽得進
[00:15:48.880 --> 00:15:50.960]  你要花很多功夫
[00:15:50.960 --> 00:15:53.400]  我還給大家一些建議
[00:15:53.400 --> 00:15:56.000]  就是說有時候如果我們要講誠實話
[00:15:56.000 --> 00:15:58.480]  你難免會和一些朋友有些爭執
[00:15:58.480 --> 00:15:59.640]  就是我忍很久了
[00:15:59.640 --> 00:16:02.400]  我今天一定要和你說我真心的話
[00:16:02.400 --> 00:16:04.960]  當你要講一些重的話的時候
[00:16:04.960 --> 00:16:07.440]  你就你有選擇
[00:16:07.440 --> 00:16:08.760]  就說我今天想和你說一些
[00:16:08.760 --> 00:16:10.840]  真心話是重一點的話
[00:16:10.840 --> 00:16:12.160]  那你有很多選擇的
[00:16:12.160 --> 00:16:14.720]  你說我先講輕一點
[00:16:14.720 --> 00:16:16.760]  然後再重一點
[00:16:16.760 --> 00:16:18.760]  如果有這樣的選擇之下
[00:16:18.760 --> 00:16:21.200]  我會建議你先講輕一點
[00:16:21.200 --> 00:16:22.480]  因為你先講輕一點
[00:16:22.480 --> 00:16:23.600]  你講完之後後悔
[00:16:23.600 --> 00:16:26.040]  覺得我講輕了那字聽不聽得進
[00:16:26.040 --> 00:16:27.880]  你可以叫他出來
[00:16:27.880 --> 00:16:29.360]  我昨天和你說一些重的話
[00:16:29.360 --> 00:16:31.840]  覺得講得太輕你未聽得進
[00:16:31.840 --> 00:16:33.640]  那可不可以明天再出來約過我
