
[00:00:00.000 --> 00:00:02.920]  今天我想從大家這三段經文裏面來講
[00:04:39.040 --> 00:04:43.040]  這個相遇很不簡單
[00:04:43.040 --> 00:04:51.320]  我相信你們也聽過,看過,甚至你也經歷過這種生與死的轉變
[00:04:51.320 --> 00:04:59.120]  事實上能夠順利地生出孩子,一點也不是理所當然的事
[00:04:59.120 --> 00:05:06.920]  我自己也經歷過太太懷孕流產的一個經驗
[00:05:06.920 --> 00:05:10.880]  生孩子不是必然,是上帝的恩典
[00:05:10.880 --> 00:05:16.760]  甚至乎能夠母子平安也是上帝的恩典
[00:05:16.760 --> 00:05:21.200]  生命的延續,一代一代接一代的延續
[00:05:21.200 --> 00:05:26.680]  第一步原來就是需要以痛楚、痛苦來作為代價
[00:05:26.680 --> 00:05:33.640]  而這個正正是由母親直接奉獻而來
[00:05:33.640 --> 00:05:43.800]  除了身體上的痛楚之外,作為母親的情感同樣需要人照顧
[00:05:43.800 --> 00:05:48.840]  媽媽承擔了孩子給她的難過和痛楚
[00:05:48.840 --> 00:05:52.800]  而她的痛楚由誰來體會呢?
[00:05:52.800 --> 00:05:56.480]  聖經在這裡反映了一個現實
[00:05:56.480 --> 00:06:01.000]  作為母親的情感是需要作為丈夫的體諒
[00:06:01.000 --> 00:06:06.200]  不過當你看下去的時候,可能你就會有一種感慨
[00:06:06.200 --> 00:06:13.200]  上帝為女人的將來竟然設定了一個痛苦的現實
[00:06:13.200 --> 00:06:17.360]  祂說:你必戀無你的丈夫,他必管轄你
[00:06:17.360 --> 00:06:22.520]  可能現代的婦女聽起來就開始不安、不高興
[00:06:22.520 --> 00:06:23.920]  有沒有搞錯?
[00:06:23.920 --> 00:06:28.680]  這個時候還說這些,牧師,21世紀了
[00:06:28.680 --> 00:06:33.200]  但我想說,這個很現實的反映就是
[00:06:33.200 --> 00:06:35.360]  作為媽媽、作為妻子
[00:06:35.360 --> 00:06:47.240]  她本身的情感無可避免地需要至親的人來承擔、來支持
[00:06:47.240 --> 00:06:49.960]  她要依賴丈夫
[00:06:49.960 --> 00:06:56.600]  她期望在丈夫身上得到情感上的支持和安慰
[00:06:56.600 --> 00:07:00.640]  我們可以看到,如果我們很現實地問
[00:07:00.640 --> 00:07:06.680]  究竟作為妻子、作為太太、作為媽媽這個身份角色
[00:07:06.680 --> 00:07:11.760]  她在生活上,她看重的是物質上的供應多一些
[00:07:11.760 --> 00:07:14.840]  還是情感上的支持多一些呢?
[00:07:14.840 --> 00:07:18.520]  很明顯,我很相信作為妻子的
[00:07:18.520 --> 00:07:24.680]  她更加在意是丈夫對自己那種感受的關注
[00:07:24.680 --> 00:07:28.400]  作為丈夫對自己愛的表達
[00:07:28.400 --> 00:07:34.160]  是太太、是每一位作為妻子的一份心底裡的期望
[00:07:34.160 --> 00:07:41.480]  但聖經竟然說,丈夫成為了家庭的主導角色
[00:07:41.480 --> 00:07:44.560]  如果你細心留意這個安排設定
[00:07:44.560 --> 00:07:48.280]  是跟前面《創世紀》第二章十八節
[00:07:48.280 --> 00:07:56.000]  人、男人、女人出現的過程當中有少許不同
[00:07:56.000 --> 00:07:58.960]  當天,上帝見到亞當孤單一人的時候
[00:07:58.960 --> 00:08:01.600]  就說為他來做配偶
[00:08:01.600 --> 00:08:05.320]  我想你們留意「配偶」這個字,不是「阿四」的意思
[00:08:05.320 --> 00:08:11.520]  不是請一個「trip labor」回來,任你洗的「阿四」
[00:08:11.520 --> 00:08:14.080]  作為妻子的,是一個幫助
[00:08:14.080 --> 00:08:19.520]  甚至嚴重一點來說,宋慕斯的說法就是「拯救者」
[00:08:19.520 --> 00:08:24.560]  原來太太是幫助丈夫的,拯救丈夫
[00:08:24.560 --> 00:08:29.960]  我不知道作為男士,你有沒有想過這個問題
[00:08:29.960 --> 00:08:33.600]  這個要問全哥才知道
[00:08:33.600 --> 00:08:42.800]  所以,原來最初這個關係是這麼密切
[00:08:42.800 --> 00:08:45.000]  甚至是一個和諧的關係
[00:08:45.000 --> 00:08:48.720]  但來到這個人離開了上帝的吩咐之後
[00:08:48.720 --> 00:08:51.000]  竟然出現一個很大的轉變
[00:08:51.000 --> 00:08:56.400]  從前和諧的關係變得不再和諧
[00:08:56.400 --> 00:09:01.960]  聖經說,你必戀無你的丈夫,他必管轄你
[00:09:01.960 --> 00:09:06.600]  他要看緊你,控制著你
[00:09:06.600 --> 00:09:13.840]  本來和諧的角色,成為一個衝突、競爭的角色
[00:09:13.840 --> 00:09:20.120]  不過,聖經在說這句話的時候
[00:09:20.120 --> 00:09:24.720]  不是一個命定、注定、不能改變的現實
[00:09:24.720 --> 00:09:27.680]  當我去反省這段聖經的時候
[00:09:27.680 --> 00:09:30.800]  我覺得的確是一個現實
[00:09:30.800 --> 00:09:35.480]  在物理方面是一個懲罰,但同樣是一個提醒
[00:09:35.480 --> 00:09:39.600]  提醒原來我們的關係本來是可以變得和諧的
[00:09:39.600 --> 00:09:42.360]  可以是一個和諧的關係
[00:09:42.360 --> 00:09:46.440]  為什麼變成這麼多的張力、這麼多的衝突呢?
[00:09:46.440 --> 00:09:49.560]  背後有原因
[00:09:49.560 --> 00:09:53.640]  在這裡,我想跟大家分享兩件事讓我反省
[00:09:53.640 --> 00:09:59.800]  第一,在這段聖經裡面提醒我們不要離開上帝的吩咐
[00:09:59.800 --> 00:10:02.800]  離開上帝的吩咐就好像亞當夏娃那樣
[00:10:02.800 --> 00:10:05.680]  破壞了原有上帝和人的關係
[00:10:05.680 --> 00:10:09.800]  人與人和諧的關係
[00:10:09.800 --> 00:10:12.600]  人很容易順從自己的心意
[00:10:12.600 --> 00:10:18.640]  按著情慾、自己的需要來判斷
[00:10:18.640 --> 00:10:21.760]  「體貼」,這個字很有意思
[00:10:21.760 --> 00:10:25.240]  「體貼」就是說我相信我自己的想法
[00:10:25.240 --> 00:10:27.800]  我體貼自己、疼愛自己多一點
[00:10:27.800 --> 00:10:31.400]  是無可厚非、理所當然
[00:10:31.400 --> 00:10:35.800]  但只要我們疼愛自己多於疼愛上帝的時候
[00:10:35.800 --> 00:10:38.160]  就會出事
[00:10:38.160 --> 00:10:42.360]  我想用主耶穌在登山變相的時候
[00:10:42.360 --> 00:10:44.080]  他罵彼得
[00:10:44.080 --> 00:10:45.880]  罵了一句是什麼呢?
[00:10:45.880 --> 00:10:47.640]  彼得看到登山變相的時候
[00:10:47.640 --> 00:10:51.200]  這麼輝煌的環境就說
[00:10:51.200 --> 00:10:53.760]  「主啊,我們在這裡弄一間別墅吧」
[00:10:53.760 --> 00:10:57.360]  「一人一間,大家享受日子、享受時間」
[00:10:57.360 --> 00:10:59.240]  耶穌怎麼罵他呢?
[00:10:59.240 --> 00:11:01.440]  「撒旦,退我去吧」
[00:11:01.440 --> 00:11:06.200]  一個非常嚴重的斥責
[00:11:06.200 --> 00:11:08.640]  祂說「你體貼人的心意」
[00:11:08.640 --> 00:11:11.480]  「沒有體貼上帝的心意」
[00:11:11.480 --> 00:11:16.680]  原來我們很多時候離開上帝的原因
[00:11:16.680 --> 00:11:20.080]  是我們體貼自己
[00:11:20.080 --> 00:11:26.000]  相對於體貼上帝,我們沒有體貼得這麼重
[00:11:26.000 --> 00:11:30.720]  聖經提醒我們不要去順從情慾的支配
[00:11:30.720 --> 00:11:34.760]  要謹守進行上帝的吩咐
[00:11:34.760 --> 00:11:36.520]  第二個反省就是
[00:11:36.520 --> 00:11:39.880]  聖經提醒我們作為媽媽的難處
[00:11:39.880 --> 00:11:46.160]  祂讓我們看到祂要面對著生育的痛苦
[00:11:46.160 --> 00:11:49.880]  由生育帶來給祂的眼淚
[00:11:49.880 --> 00:11:53.560]  既是開心,也是痛楚
[00:11:53.560 --> 00:11:57.160]  而我們更加要懂得重視祂們的眼淚
[00:11:57.160 --> 00:11:59.960]  敏感祂們的情感需要
[00:11:59.960 --> 00:12:03.160]  做丈夫的要關心我們的妻子
[00:12:03.160 --> 00:12:08.440]  做兒女的我們要懂得敏感我們的媽媽
[00:12:08.440 --> 00:12:11.880]  去愛護她、敬重她
[00:12:11.880 --> 00:12:15.960]  既然我們明白到為人母親的現實困難
[00:12:15.960 --> 00:12:22.520]  我們面對著上帝所設定的天然、設定的現實
[00:12:22.520 --> 00:12:26.760]  被罪破壞了的一個現實的困境
[00:12:26.760 --> 00:12:32.080]  我們靠甚麼來改變它
[00:12:32.080 --> 00:12:38.080]  或者在這個現實之下有甚麼出路呢?
[00:12:38.080 --> 00:12:42.000]  我想面對這個問題
[00:12:42.000 --> 00:12:44.640]  從第二個的挑戰
[00:12:44.640 --> 00:12:46.240]  關於母親的角色
[00:12:46.240 --> 00:12:50.840]  來引導大家思想這個答案
[00:12:50.840 --> 00:12:54.840]  第二個挑戰的經文給我的思想
[00:12:54.840 --> 00:12:58.160]  在《針研書》第22章1至6節
[00:12:58.160 --> 00:13:00.240]  我們一起同心讀這6節聖經
[00:13:00.240 --> 00:13:01.600]  預備起
[00:13:01.600 --> 00:13:03.880]  美名勝過大財
[00:13:03.880 --> 00:13:06.240]  宏恩強如金銀
[00:13:06.240 --> 00:13:09.280]  有錢人與窮乏人相遇
[00:13:09.280 --> 00:13:12.200]  他們都為耶和華所做
[00:13:12.200 --> 00:13:15.040]  通達人見禍就躲藏
[00:13:15.040 --> 00:13:18.080]  愚蒙人卻往前安受害
[00:13:18.080 --> 00:13:20.960]  敬畏耶和華心存謙卑
[00:13:20.960 --> 00:13:22.560]  就得財富
[00:13:22.560 --> 00:13:25.360]  尊榮生命為賞賜
[00:13:25.360 --> 00:13:29.480]  歪曲的人路上有荊棘和網羅
[00:13:29.480 --> 00:13:32.920]  保護自己生命的必要遠離
[00:13:32.920 --> 00:13:35.880]  教養孩童走當行的路
[00:13:35.880 --> 00:13:40.000]  就是道路也不偏離
[00:13:40.000 --> 00:13:42.080]  第一個作為母親的挑戰
[00:13:42.080 --> 00:13:47.400]  是要面對著生產生育的挑戰
[00:13:47.400 --> 00:13:49.320]  當中的難處
[00:13:49.320 --> 00:13:53.480]  是她為孩子而流的眼淚
[00:13:53.480 --> 00:13:55.200]  挑戰困難
[00:13:55.200 --> 00:13:58.400]  而第二個為孩子而流的眼淚
[00:13:58.400 --> 00:14:01.800]  的挑戰困難就在教養上
[00:14:01.800 --> 00:14:05.000]  《針研書》裏面說了作為母親的天職
[00:14:05.000 --> 00:14:09.360]  這個使命要教養孩童
[00:14:09.360 --> 00:14:11.800]  我們細心去看看這段經文裏面
[00:14:11.800 --> 00:14:15.400]  不只是看第6節那個教養孩童
[00:14:15.400 --> 00:14:16.480]  走當行的路
[00:14:16.480 --> 00:14:19.200]  就是道路他也不偏離
[00:14:19.200 --> 00:14:22.320]  這個這麼終極的提醒
[00:14:22.320 --> 00:14:24.600]  而是我們細心從整個段落裏面
[00:14:24.600 --> 00:14:26.040]  第1至6節裏面
[00:14:26.040 --> 00:14:29.480]  究竟《針研書》給我們作為母親的
[00:14:29.480 --> 00:14:31.720]  一個什麼樣的提醒與智慧
[00:14:31.720 --> 00:14:32.880]  又或者這樣說
[00:14:32.880 --> 00:14:37.640]  這段聖經不只是給作為教養
[00:14:37.640 --> 00:14:39.760]  角色的母親而聽
[00:14:39.760 --> 00:14:44.240]  每一個願意去反省自己人生的人
[00:14:44.240 --> 00:14:47.000]  都值得去聽去留心
[00:14:47.000 --> 00:14:48.160]  在這段《針研書》裏面
[00:14:48.160 --> 00:14:50.520]  我們看到有四個對比來提醒我們
[00:14:50.520 --> 00:14:52.600]  要懂得去選擇
[00:14:52.600 --> 00:14:56.680]  要選擇為你的將來來選擇
[00:14:56.680 --> 00:14:59.320]  選擇的最終益處
[00:14:59.320 --> 00:15:02.360]  那個價值不是用現金
[00:15:02.360 --> 00:15:05.040]  不是用錢來衡量
[00:15:05.040 --> 00:15:07.160]  而是以上帝的心意
[00:15:07.160 --> 00:15:10.720]  上帝的喜悅來作為衡量
[00:15:10.720 --> 00:15:12.920]  第一個對比是美名
[00:15:12.920 --> 00:15:16.000]  榮恩對比錢財
[00:15:16.000 --> 00:15:18.760]  就這樣看兩種東西的內容
[00:15:18.760 --> 00:15:22.560]  是兩個不同性質的事物的對比
[00:15:22.560 --> 00:15:25.760]  錢你是可以拿在手裏面
[00:15:25.760 --> 00:15:27.960]  很實在的去體會到
[00:15:27.960 --> 00:15:32.080]  摸得到 用得到
[00:15:32.080 --> 00:15:35.680]  甚至你會因著有錢
[00:15:35.680 --> 00:15:37.920]  我想那樣我就買那樣
[00:15:37.920 --> 00:15:41.280]  你滿足自己裏面心靈慾望的一個工具
[00:15:41.280 --> 00:15:45.040]  你去控制錢 你運用錢
[00:15:45.040 --> 00:15:46.760]  雖然我們常常都知道
[00:15:46.760 --> 00:15:48.560]  有錢不是萬能
[00:15:48.560 --> 00:15:51.560]  不過沒有錢你就知道
[00:15:51.560 --> 00:15:54.360]  有很多限制
[00:15:54.360 --> 00:15:57.800]  不過聖經講的美名和榮恩是甚麼呢
[00:15:57.800 --> 00:15:59.600]  首先我們想一想美名
[00:15:59.600 --> 00:16:03.480]  名譽是甚麼價值
[00:16:03.480 --> 00:16:06.120]  人的名譽其實有時候
[00:16:06.120 --> 00:16:08.360]  可以給錢就買到
[00:16:08.360 --> 00:16:09.960]  你給多少個million
[00:16:09.960 --> 00:16:11.160]  給多少百萬的時候
[00:16:11.160 --> 00:16:14.440]  你的名字自然會出現在電視機
[00:16:14.440 --> 00:16:21.280]  不過聖經說這件事比那件事更加好
[00:16:21.280 --> 00:16:24.720]  更有力量
[00:16:24.720 --> 00:16:29.560]  究竟是甚麼名譽那麼有能力
[00:16:29.560 --> 00:16:31.520]  如果不是人的名譽
[00:16:31.520 --> 00:16:33.840]  名聲又是甚麼呢
[00:16:33.840 --> 00:16:37.040]  另外第二件事提到的就是榮恩
[00:16:37.040 --> 00:16:39.400]  榮恩是否講我們對人的幫助
[00:16:39.400 --> 00:16:41.040]  所以換取美名呢
[00:16:41.040 --> 00:16:43.680]  我們幫助施政
[00:16:43.680 --> 00:16:47.680]  是否可以帶來益處呢
[00:16:47.680 --> 00:16:48.680]  如果是的話
[00:16:48.680 --> 00:16:50.280]  其實我們幫助人
[00:16:50.280 --> 00:16:52.440]  都同樣可以用錢搞定
[00:16:52.440 --> 00:16:59.720]  錢的確都頗多元化萬能
[00:16:59.720 --> 00:17:03.040]  我們怎樣去理解這段聖經呢
[00:17:03.040 --> 00:17:06.160]  如果第一節是以人的名聲
[00:17:06.160 --> 00:17:09.480]  和人的善良來對比財富的話
[00:17:09.480 --> 00:17:12.920]  這樣看來很牽強
[00:17:12.920 --> 00:17:17.880]  但如果我們從另一個角度來說
[00:17:17.880 --> 00:17:20.680]  一個人的名聲
[00:17:20.680 --> 00:17:27.440]  靠甚麼來維繫支持
[00:17:27.440 --> 00:17:29.080]  是更有價值
[00:17:29.080 --> 00:17:34.600]  勝過財富千萬呢
[00:17:34.600 --> 00:17:38.320]  我相信我們先要靠榮恩
[00:17:38.320 --> 00:17:40.040]  因為來看
[00:17:40.040 --> 00:17:42.000]  有甚麼因為
[00:17:42.000 --> 00:17:44.040]  有甚麼好處
[00:17:44.040 --> 00:17:46.800]  比金錢更加好
[00:17:46.800 --> 00:17:48.880]  在聖經作者的眼中
[00:17:48.880 --> 00:17:50.280]  在智慧人的眼中
[00:17:50.280 --> 00:17:52.400]  就是上帝的恩典
[00:17:52.400 --> 00:17:55.640]  上帝對人的恩寵
[00:17:55.640 --> 00:17:57.920]  比金錢好
[00:17:57.920 --> 00:18:00.200]  我相信這句說話
[00:18:00.200 --> 00:18:02.680]  唯有你經歷過才知道
[00:18:02.680 --> 00:18:04.720]  甚麼是上帝的恩典
[00:18:04.720 --> 00:18:07.880]  上帝的恩寵
[00:18:07.880 --> 00:18:10.120]  如果你曾經經歷過
[00:18:10.120 --> 00:18:13.320]  在缺乏和患難中
[00:18:13.320 --> 00:18:16.440]  看到上帝給你的平安
[00:18:16.440 --> 00:18:17.960]  你在禱告當中
[00:18:17.960 --> 00:18:20.360]  經驗上帝給你的平安
[00:18:20.360 --> 00:18:25.320]  你就明白當中的意思
[00:18:25.320 --> 00:18:28.720]  有些老人家很富貴
[00:18:28.720 --> 00:18:30.080]  很有錢
[00:18:30.080 --> 00:18:33.280]  但他很孤單
[00:18:33.280 --> 00:18:38.880]  有些老人家不是很足夠
[00:18:38.880 --> 00:18:41.360]  有上帝的恩典
[00:18:41.360 --> 00:18:43.240]  心裏有平安
[00:18:43.240 --> 00:18:45.800]  甚至不一定是老人家
[00:18:45.800 --> 00:18:47.240]  可能很多年輕人
[00:18:47.240 --> 00:18:49.440]  我們在拼搏當中的人
[00:18:49.440 --> 00:18:50.680]  我們都經歷這件事
[00:18:50.680 --> 00:18:54.960]  不是金錢可以令我們有平安和喜樂
[00:18:54.960 --> 00:18:56.920]  原來是上帝的恩典
[00:18:56.920 --> 00:18:58.680]  在禱告當中
[00:18:58.680 --> 00:19:01.440]  經歷上帝給我們的平安
[00:19:01.440 --> 00:19:02.720]  我們在困難裏面
[00:19:02.720 --> 00:19:04.720]  體會到上帝給我們的能力
[00:19:04.720 --> 00:19:06.840]  這份的恩寵
[00:19:06.840 --> 00:19:08.680]  聖經在說這件事
[00:19:08.680 --> 00:19:09.960]  有了這個基礎
[00:19:09.960 --> 00:19:10.920]  我們就明白
[00:19:10.920 --> 00:19:13.880]  美名升過大財是甚麼意思
[00:19:13.880 --> 00:19:16.440]  這個美名不是人去賺取的美名
[00:19:16.440 --> 00:19:19.640]  是上帝去欣賞這個人
[00:19:19.640 --> 00:19:23.320]  當上帝說這是完全仁義人的時候
[00:19:23.320 --> 00:19:26.400]  比世間上任何東西都寶貴
[00:19:26.400 --> 00:19:29.480]  挪亞、約伯
[00:19:29.480 --> 00:19:31.280]  或者甚至你們在在中
[00:19:31.280 --> 00:19:35.120]  上帝說你是我的愛子
[00:19:35.120 --> 00:19:37.760]  我所喜悅的
[00:19:37.760 --> 00:19:40.240]  這個就是上帝說的美名
[00:19:40.240 --> 00:19:44.160]  如果我們明白了第一節的基礎之下
[00:19:44.160 --> 00:19:47.480]  我們就能夠去明白第二個對比
[00:19:47.480 --> 00:19:51.600]  第二個對比其實都成為第一個對比的啟發
[00:19:51.600 --> 00:19:54.640]  有錢人和窮乏人的對比
[00:19:54.640 --> 00:19:57.040]  是一個相同的對比
[00:19:57.040 --> 00:19:59.000]  大家都是人
[00:19:59.000 --> 00:20:01.120]  不過大家出生環境不同
[00:20:01.120 --> 00:20:02.600]  階層不同
[00:20:02.600 --> 00:20:05.600]  不過《針研書》的智慧人
[00:20:05.600 --> 00:20:09.720]  下了一個很有力量的講來解說
[00:20:09.720 --> 00:20:14.240]  他說這兩個人都是出於上帝的手
[00:20:14.240 --> 00:20:18.320]  他們在上帝眼中都是一樣的
[00:20:18.320 --> 00:20:21.000]  於是乎我們更加能夠可以確定
[00:20:21.000 --> 00:20:23.920]  第一節和第二節兩者之間的關係
[00:20:23.920 --> 00:20:25.800]  他是在說上帝的恩典
[00:20:25.800 --> 00:20:27.000]  上帝的能力
[00:20:27.000 --> 00:20:30.840]  上帝的肯定比金錢更加來得重要
[00:20:30.840 --> 00:20:35.840]  更加有力量
[00:20:35.840 --> 00:20:39.040]  耶和華欣賞那個人
[00:20:39.040 --> 00:20:42.800]  耶和華對那個人的寵愛
[00:20:42.800 --> 00:20:49.440]  是一個非常之有力量的一件事
[00:20:49.440 --> 00:20:51.960]  有了第一第二節的基礎
[00:20:51.960 --> 00:20:54.520]  明白到耶和華上帝的能力
[00:20:54.520 --> 00:20:56.560]  是怎樣你有能力
[00:20:56.560 --> 00:20:59.800]  隨之而來的就是我們要怎樣選擇
[00:20:59.800 --> 00:21:04.280]  第三個對比是通達人和愚民人的對比
[00:21:04.280 --> 00:21:07.320]  這個對比是關於判斷上的問題
[00:21:07.320 --> 00:21:08.720]  首先我們會問
[00:21:08.720 --> 00:21:12.680]  有沒有一些人明知危險都會冒險一試的呢
[00:21:12.680 --> 00:21:14.680]  有的
[00:21:14.680 --> 00:21:18.360]  我們經常都會說富貴險中求
[00:21:18.360 --> 00:21:20.120]  我們會博的
[00:21:20.120 --> 00:21:22.440]  有這種心態的人
[00:21:22.440 --> 00:21:24.080]  為什麼會博
[00:21:24.080 --> 00:21:25.520]  相信自己
[00:21:25.520 --> 00:21:27.520]  覺得靠自己搞得定
[00:21:27.520 --> 00:21:30.680]  姑且一試都有些把握的
[00:21:30.680 --> 00:21:32.120]  就是靠自己
[00:21:32.120 --> 00:21:33.840]  所以去博
[00:21:33.840 --> 00:21:35.080]  去鋌而走險
[00:21:35.080 --> 00:21:38.520]  甚至乎去冒險一試
[00:21:38.520 --> 00:21:39.920]  不過
[00:21:39.920 --> 00:21:42.040]  可能或者多數
[00:21:42.040 --> 00:21:44.600]  最終換來的就是自己
[00:21:44.600 --> 00:21:48.960]  落入這個困苦禍患之中
[00:21:48.960 --> 00:21:50.320]  可以這麼說
[00:21:50.320 --> 00:21:54.200]  這一類人是聰明反被聰明誤
[00:21:54.200 --> 00:21:57.080]  所以浸賢書裡面第三章都提醒我們
[00:21:57.080 --> 00:21:59.280]  不要倚靠自己的聰明
[00:21:59.280 --> 00:22:02.280]  專心倚靠耶和華
[00:22:02.280 --> 00:22:08.480]  聖經形容這些靠自己
[00:22:08.480 --> 00:22:10.360]  倚仗自己聰明的人
[00:22:10.360 --> 00:22:15.040]  不去倚仗耶和華的人是愚民人
[00:22:15.040 --> 00:22:16.640]  是因為在他們心目中
[00:22:16.640 --> 00:22:21.600]  沒有把耶和華的吩咐教訓放在心上
[00:22:21.600 --> 00:22:22.560]  相反
[00:22:22.560 --> 00:22:25.800]  那些倚靠上帝的人被稱為通達人
[00:22:25.800 --> 00:22:28.160]  不是他天生聰明
[00:22:28.160 --> 00:22:29.200]  有智慧
[00:22:29.200 --> 00:22:30.080]  精靈
[00:22:30.080 --> 00:22:32.400]  而是他有上帝的說話
[00:22:32.400 --> 00:22:33.680]  放在心裡面
[00:22:33.680 --> 00:22:37.080]  他謹守遵循
[00:22:37.080 --> 00:22:39.800]  願意放下自己的識見
[00:22:39.800 --> 00:22:43.480]  倚靠上帝
[00:22:43.480 --> 00:22:45.800]  背後當中要放下自己
[00:22:45.800 --> 00:22:47.120]  一點都不容易
[00:22:47.120 --> 00:22:49.520]  但是聖經正正形容一個這樣的人
[00:22:49.520 --> 00:22:51.520]  是一個通達的人
[00:22:51.520 --> 00:22:53.240]  他有識見
[00:22:53.240 --> 00:22:55.640]  他的識見就是因為他信得過上帝
[00:22:55.640 --> 00:22:57.760]  上帝讓他看得遠一點
[00:22:57.760 --> 00:22:59.960]  這就是通達的意思
[00:22:59.960 --> 00:23:02.720]  他通達到上帝
[00:23:02.720 --> 00:23:07.840]  他明白到選擇上帝是最好的選擇
[00:23:07.840 --> 00:23:09.960]  而第三個對比的演繹
[00:23:09.960 --> 00:23:15.080]  進一步在第四個演繹上再次發揮出來
[00:23:15.080 --> 00:23:16.160]  第四個對比就是
[00:23:16.160 --> 00:23:20.520]  敬畏耶和華和歪曲的人的對比
[00:23:20.520 --> 00:23:22.320]  《針研書》的作者
[00:23:22.320 --> 00:23:23.280]  一步一步
[00:23:23.280 --> 00:23:24.720]  一層一層地
[00:23:24.720 --> 00:23:28.200]  將整個教導劃出
[00:23:28.200 --> 00:23:31.160]  他講出一個很現實的真理
[00:23:31.160 --> 00:23:32.920]  就是人心底裡
[00:23:32.920 --> 00:23:37.000]  其實一直以來都和上帝角力
[00:23:37.000 --> 00:23:38.280]  爭這個主權
[00:23:38.280 --> 00:23:40.520]  爭這個話事權
[00:23:40.520 --> 00:23:41.600]  這個身體是我的
[00:23:41.600 --> 00:23:42.880]  我的生命是我的
