
[00:00:00.000 --> 00:00:02.500]  在我們開始之前,我們一起有個祈禱
[00:03:11.000 --> 00:03:13.000]  我怎樣看史提反呢
[00:03:13.000 --> 00:03:14.000]  我是這樣看的
[00:03:14.000 --> 00:03:16.000]  史提反因衝突而出現
[00:03:16.000 --> 00:03:18.500]  也因為衝突而離開
[00:03:18.500 --> 00:03:20.500]  他怎樣因為衝突而出現呢
[00:03:20.500 --> 00:03:24.000]  其實之前阿來牧師和阿南在講道上已經交代過了
[00:03:24.000 --> 00:03:25.500]  我就不多說了
[00:03:25.500 --> 00:03:29.500]  我反而集中去說他怎樣因衝突而離開
[00:03:29.500 --> 00:03:34.500]  我們先看看聖經怎樣說史提反
[00:03:34.500 --> 00:03:38.500]  他被聖靈充滿
[00:03:38.500 --> 00:03:39.500]  智慧充足
[00:03:39.500 --> 00:03:41.000]  滿得因為能力
[00:03:41.000 --> 00:03:43.500]  在民間行了大歧視和神蹟
[00:03:43.500 --> 00:03:45.500]  以智慧和聖靈說話
[00:03:45.500 --> 00:03:47.000]  眾人敵擋不住
[00:03:47.000 --> 00:03:48.500]  如果你根據這幾個經文的話
[00:03:48.500 --> 00:03:52.000]  基本上你已經知道史提反是一個什麼人
[00:03:52.000 --> 00:03:53.500]  他說話很聰明
[00:03:53.500 --> 00:03:54.500]  很有智慧
[00:03:54.500 --> 00:03:55.500]  很有能力
[00:03:55.500 --> 00:03:57.000]  行神即其事
[00:03:57.000 --> 00:03:58.000]  簡單來說
[00:03:58.000 --> 00:04:00.500]  你用四個字可以形容史提反
[00:04:00.500 --> 00:04:02.500]  就是聖靈充滿
[00:04:02.500 --> 00:04:06.500]  因為他所有的東西都是因為聖靈給他的
[00:04:06.500 --> 00:04:11.000]  我想跟大家看兩段經文
[00:04:11.000 --> 00:04:13.000]  我用體認的形式
[00:04:13.000 --> 00:04:13.500]  我讀一次
[00:04:13.500 --> 00:04:14.500]  大家讀一次
[00:04:14.500 --> 00:04:16.500]  史提反滿得因為能力
[00:04:16.500 --> 00:04:19.500]  在民間行了大歧視和神蹟
[00:04:19.500 --> 00:04:38.500]  史提反是以智慧和聖靈說話
[00:04:38.500 --> 00:04:40.000]  眾人敵擋不住
[00:04:43.000 --> 00:04:45.000]  我們曾聽見他說
[00:04:45.000 --> 00:04:51.500]  他們又聳動了百姓
[00:04:51.500 --> 00:04:53.000]  長老並民事
[00:04:53.000 --> 00:04:54.500]  就忽然來捉拿他
[00:04:54.500 --> 00:04:57.000]  把他帶到公會去
[00:04:57.000 --> 00:05:07.000]  我們曾聽見他說
[00:05:07.000 --> 00:05:09.500]  這拿撒拉人耶穌要毀壞此地
[00:05:09.500 --> 00:05:12.500]  也要改變摩西所交給我們的規條
[00:05:13.500 --> 00:05:15.500]  所以我們就作為敵人
[00:05:15.500 --> 00:05:17.000]  好極不須要學下
[00:05:17.000 --> 00:05:18.500]  言下領效
[00:05:18.500 --> 00:05:20.500]  同樣堅持的領效
[00:05:20.500 --> 00:05:21.500]  大祭司就說
[00:05:21.500 --> 00:05:24.000]  這些事果然有嗎
[00:05:24.000 --> 00:05:25.500]  堅實話說
[00:05:25.500 --> 00:05:28.000]  所有人都必須成為敵人
[00:05:28.000 --> 00:05:29.000]  謝謝
[00:05:29.000 --> 00:05:31.000]  其實這段經文
[00:05:31.000 --> 00:05:32.500]  告訴我們兩件事
[00:05:32.500 --> 00:05:35.000]  第一就是當時很多不同會堂的人
[00:05:35.000 --> 00:05:37.000]  去找史提反辯論
[00:05:37.000 --> 00:05:39.000]  其實當時辯論是很普通的
[00:05:39.000 --> 00:05:42.500]  就等於現在中學辯論比賽一樣
[00:05:42.500 --> 00:05:46.000]  他們辯論輸了
[00:05:46.000 --> 00:05:47.500]  輸了之後怎樣呢
[00:05:47.500 --> 00:05:49.000]  就買出人來
[00:05:49.000 --> 00:05:52.000]  買通人去誣告史提反
[00:05:52.000 --> 00:05:53.500]  就聳動那些百姓
[00:05:53.500 --> 00:05:55.500]  去帶他們去公會
[00:05:55.500 --> 00:05:57.000]  公會是甚麼地方呢
[00:05:57.000 --> 00:05:59.500]  其實是猶太人的法庭
[00:05:59.500 --> 00:06:01.500]  因為當時是羅馬人管理的
[00:06:01.500 --> 00:06:03.500]  他們自己都有自己的法庭
[00:06:03.500 --> 00:06:06.000]  當時法庭裏面有法律賽人
[00:06:06.000 --> 00:06:07.000]  民事
[00:06:07.000 --> 00:06:08.500]  祭司
[00:06:08.500 --> 00:06:10.500]  最後做決定的是誰呢
[00:06:10.500 --> 00:06:11.500]  就是大祭司
[00:06:11.500 --> 00:06:13.500]  有一些難審的案件
[00:06:13.500 --> 00:06:16.500]  就會去公會裏面審理
[00:06:16.500 --> 00:06:19.000]  可能你會問我就是
[00:06:19.000 --> 00:06:21.000]  你辯論輸了就輸了
[00:06:21.000 --> 00:06:23.000]  為甚麼無告人呢
[00:06:23.000 --> 00:06:26.500]  但你要知道當時無告他們這班人
[00:06:26.500 --> 00:06:30.000]  其實在當時他們的會堂是有頭有臉
[00:06:30.000 --> 00:06:33.000]  他們都熟悉摩西的律法
[00:06:33.000 --> 00:06:35.000]  熟悉舊約的律法
[00:06:35.000 --> 00:06:37.500]  他們有明望的人
[00:06:37.500 --> 00:06:41.500]  再加上他們是講阿蘭文和希伯來話的猶太人
[00:06:41.500 --> 00:06:46.500]  竟然輸給一個講希臘話的猶太人
[00:06:46.500 --> 00:06:48.000]  顏面何存
[00:06:48.000 --> 00:06:49.500]  面子何在
[00:06:49.500 --> 00:06:51.500]  於是心有不甘
[00:06:51.500 --> 00:06:54.500]  就設計陷害史提反
[00:06:54.500 --> 00:06:56.000]  第二段經文
[00:06:56.000 --> 00:07:02.500]  就是在《仕途行傳》的七章五十四至五十六節
[00:07:02.500 --> 00:07:04.500]  今次我想大家先讀
[00:07:04.500 --> 00:07:07.500]  跟著我讀後 好嗎 一二三
[00:07:07.500 --> 00:07:15.500]  但史提反被聖靈充滿
[00:07:15.500 --> 00:07:16.500]  定征望天
[00:07:16.500 --> 00:07:17.500]  看見神的榮耀
[00:07:17.500 --> 00:07:20.500]  又看見耶穌站在神的右邊
[00:07:20.500 --> 00:07:27.500]  眾人大聲喊叫
[00:07:27.500 --> 00:07:28.500]  胡爵二代一
[00:07:28.500 --> 00:07:30.500]  齊心湧上前去
[00:07:34.500 --> 00:07:36.500]  他們正在用石頭打的時候
[00:07:36.500 --> 00:07:38.500]  史提反呼籲主說
[00:07:38.500 --> 00:07:40.500]  求主耶穌接收我的靈魂
[00:07:40.500 --> 00:07:54.500]  究竟史提反說了些什麼
[00:07:54.500 --> 00:07:56.500]  令他們這麼生氣呢
[00:07:56.500 --> 00:07:58.500]  其實在之前的講座
[00:07:58.500 --> 00:07:59.500]  史提反是說
[00:07:59.500 --> 00:08:04.500]  他踐踏聖所和律法
[00:08:04.500 --> 00:08:07.500]  所以他就用這段長的經文
[00:08:07.500 --> 00:08:09.500]  去回應他們
[00:08:09.500 --> 00:08:12.500]  真正踐踏律法和聖事
[00:08:12.500 --> 00:08:14.500]  是否真正踐踏聖事
[00:08:14.500 --> 00:08:16.500]  是否真正踐踏聖事
[00:08:16.500 --> 00:08:18.500]  是否真正踐踏聖事
[00:08:18.500 --> 00:08:20.500]  是否真正踐踏聖事
[00:08:20.500 --> 00:08:22.500]  是否真正踐踏聖事
[00:08:22.500 --> 00:08:24.500]  是否真正踐踏聖事
[00:08:24.500 --> 00:08:26.500]  是否真正踐踏聖事
[00:08:26.500 --> 00:08:28.500]  是否真正踐踏聖事
[00:08:28.500 --> 00:08:30.500]  是否真正踐踏聖事
[00:08:30.500 --> 00:08:32.500]  是否真正踐踏聖事
[00:08:32.500 --> 00:08:34.500]  是否真正踐踏聖事
[00:08:34.500 --> 00:08:36.500]  是否真正踐踏聖事
[00:08:36.500 --> 00:08:38.500]  是否真正踐踏聖事
[00:08:38.500 --> 00:08:40.500]  是否真正踐踏聖事
[00:08:40.500 --> 00:08:42.500]  是否真正踐踏聖事
[00:08:42.500 --> 00:08:44.500]  是否真正踐踏聖事
[00:08:44.500 --> 00:08:46.500]  是否真正踐踏聖事
[00:08:46.500 --> 00:08:48.500]  是否真正踐踏聖事
[00:08:48.500 --> 00:08:50.500]  是否真正踐踏聖事
[00:08:50.500 --> 00:08:52.500]  是否真正踐踏聖事
[00:08:52.500 --> 00:08:54.500]  是否真正踐踏聖事
[00:08:54.500 --> 00:08:56.500]  是否真正踐踏聖事
[00:08:56.500 --> 00:08:58.500]  是否真正踐踏聖事
[00:08:58.500 --> 00:09:00.500]  是否真正踐踏聖事
[00:09:00.500 --> 00:09:02.500]  是否真正踐踏聖事
[00:09:02.500 --> 00:09:04.500]  是否真正踐踏聖事
[00:09:04.500 --> 00:09:06.500]  是否真正踐踏聖事
[00:09:06.500 --> 00:09:08.500]  是否真正踐踏聖事
[00:09:08.500 --> 00:09:10.500]  是否真正踐踏聖事
[00:09:10.500 --> 00:09:12.500]  是否真正踐踏聖事
[00:09:12.500 --> 00:09:14.500]  是否真正踐踏聖事
[00:09:14.500 --> 00:09:16.500]  是否真正踐踏聖事
[00:09:16.500 --> 00:09:18.500]  是否真正踐踏聖事
[00:09:18.500 --> 00:09:20.500]  是否真正踐踏聖事
[00:09:20.500 --> 00:09:22.500]  是否真正踐踏聖事
[00:09:22.500 --> 00:09:24.500]  是否真正踐踏聖事
[00:09:24.500 --> 00:09:26.500]  是否真正踐踏聖事
[00:09:26.500 --> 00:09:28.500]  是否真正踐踏聖事
[00:09:28.500 --> 00:09:30.500]  是否真正踐踏聖事
[00:09:30.500 --> 00:09:32.500]  是否真正踐踏聖事
[00:09:32.500 --> 00:09:34.500]  是否真正踐踏聖事
[00:09:34.500 --> 00:09:36.500]  是否真正踐踏聖事
[00:09:36.500 --> 00:09:38.500]  是否真正踐踏聖事
[00:09:38.500 --> 00:09:40.500]  是否真正踐踏聖事
[00:09:40.500 --> 00:09:42.500]  是否真正踐踏聖事
[00:09:42.500 --> 00:09:44.500]  是否真正踐踏聖事
[00:09:44.500 --> 00:09:46.500]  是否真正踐踏聖事
[00:09:46.500 --> 00:09:48.500]  是否真正踐踏聖事
[00:09:48.500 --> 00:09:50.500]  是否真正踐踏聖事
[00:09:50.500 --> 00:09:52.500]  是否真正踐踏聖事
[00:09:52.500 --> 00:09:54.500]  是否真正踐踏聖事
[00:09:54.500 --> 00:09:56.500]  是否真正踐踏聖事
[00:09:56.500 --> 00:09:58.500]  是否真正踐踏聖事
[00:09:58.500 --> 00:10:00.500]  是否真正踐踏聖事
[00:10:00.500 --> 00:10:02.500]  是否真正踐踏聖事
[00:10:02.500 --> 00:10:04.500]  是否真正踐踏聖事
[00:10:04.500 --> 00:10:06.500]  是否真正踐踏聖事
[00:10:06.500 --> 00:10:08.500]  是否真正踐踏聖事
[00:10:08.500 --> 00:10:10.500]  是否真正踐踏聖事
[00:10:10.500 --> 00:10:12.500]  是否真正踐踏聖事
[00:10:12.500 --> 00:10:14.500]  是否真正踐踏聖事
[00:10:14.500 --> 00:10:16.500]  是否真正踐踏聖事
[00:10:16.500 --> 00:10:18.500]  是否真正踐踏聖事
[00:10:18.500 --> 00:10:20.500]  是否真正踐踏聖事
[00:10:20.500 --> 00:10:22.500]  是否真正踐踏聖事
[00:10:22.500 --> 00:10:24.500]  是否真正踐踏聖事
[00:10:24.500 --> 00:10:26.500]  是否真正踐踏聖事
[00:10:26.500 --> 00:10:28.500]  是否真正踐踏聖事
[00:10:28.500 --> 00:10:30.500]  是否真正踐踏聖事
[00:10:30.500 --> 00:10:32.500]  是否真正踐踏聖事
[00:10:32.500 --> 00:10:34.500]  是否真正踐踏聖事
[00:10:34.500 --> 00:10:36.500]  是否真正踐踏聖事
[00:10:36.500 --> 00:10:38.500]  是否真正踐踏聖事
[00:10:38.500 --> 00:10:40.500]  是否真正踐踏聖事
[00:10:40.500 --> 00:10:42.500]  是否真正踐踏聖事
[00:10:42.500 --> 00:10:44.500]  是否真正踐踏聖事
[00:10:44.500 --> 00:10:46.500]  是否真正踐踏聖事
[00:10:46.500 --> 00:10:48.500]  是否真正踐踏聖事
[00:10:48.500 --> 00:10:50.500]  是否真正踐踏聖事
[00:10:50.500 --> 00:10:52.500]  是否真正踐踏聖事
[00:10:52.500 --> 00:10:54.500]  是否真正踐踏聖事
[00:10:54.500 --> 00:10:56.500]  是否真正踐踏聖事
[00:10:56.500 --> 00:10:58.500]  是否真正踐踏聖事
[00:10:58.500 --> 00:11:00.500]  是否真正踐踏聖事
[00:11:00.500 --> 00:11:02.500]  是否真正踐踏聖事
[00:11:02.500 --> 00:11:04.500]  是否真正踐踏聖事
[00:11:04.500 --> 00:11:06.500]  是否真正踐踏聖事
[00:11:06.500 --> 00:11:08.500]  是否真正踐踏聖事
[00:11:08.500 --> 00:11:10.500]  是否真正踐踏聖事
[00:11:10.500 --> 00:11:12.500]  是否真正踐踏聖事
[00:11:12.500 --> 00:11:14.500]  是否真正踐踏聖事
[00:11:14.500 --> 00:11:16.500]  是否真正踐踏聖事
[00:11:16.500 --> 00:11:18.500]  是否真正踐踏聖事
[00:11:18.500 --> 00:11:20.500]  是否真正踐踏聖事
[00:11:20.500 --> 00:11:22.500]  是否真正踐踏聖事
[00:11:22.500 --> 00:11:24.500]  是否真正踐踏聖事
[00:11:24.500 --> 00:11:26.500]  是否真正踐踏聖事
[00:11:26.500 --> 00:11:28.500]  是否真正踐踏聖事
[00:11:28.500 --> 00:11:30.500]  是否真正踐踏聖事
[00:11:30.500 --> 00:11:32.500]  是否真正踐踏聖事
[00:11:32.500 --> 00:11:34.500]  是否真正踐踏聖事
[00:11:34.500 --> 00:11:36.500]  是否真正踐踏聖事
[00:11:36.500 --> 00:11:38.500]  是否真正踐踏聖事
[00:11:38.500 --> 00:11:40.500]  是否真正踐踏聖事
[00:11:40.500 --> 00:11:42.500]  是否真正踐踏聖事
[00:11:42.500 --> 00:11:44.500]  是否真正踐踏聖事
[00:11:44.500 --> 00:11:46.500]  是否真正踐踏聖事
[00:11:46.500 --> 00:11:48.500]  是否真正踐踏聖事
[00:11:48.500 --> 00:11:50.500]  是否真正踐踏聖事
[00:11:50.500 --> 00:11:52.500]  是否真正踐踏聖事
[00:11:52.500 --> 00:11:54.500]  是否真正踐踏聖事
[00:11:54.500 --> 00:11:56.500]  是否真正踐踏聖事
[00:11:56.500 --> 00:11:58.500]  是否真正踐踏聖事
[00:11:58.500 --> 00:12:00.500]  是否真正踐踏聖事
[00:12:00.500 --> 00:12:02.500]  是否真正踐踏聖事
[00:12:02.500 --> 00:12:04.500]  是否真正踐踏聖事
[00:12:04.500 --> 00:12:06.500]  是否真正踐踏聖事
[00:12:06.500 --> 00:12:08.500]  是否真正踐踏聖事
[00:12:08.500 --> 00:12:10.500]  是否真正踐踏聖事
[00:12:10.500 --> 00:12:12.500]  是否真正踐踏聖事
[00:12:12.500 --> 00:12:14.500]  是否真正踐踏聖事
[00:12:14.500 --> 00:12:16.500]  是否真正踐踏聖事
[00:12:16.500 --> 00:12:18.500]  是否真正踐踏聖事
[00:12:18.500 --> 00:12:20.500]  是否真正踐踏聖事
[00:12:20.500 --> 00:12:22.500]  是否真正踐踏聖事
[00:12:22.500 --> 00:12:24.500]  是否真正踐踏聖事
[00:12:24.500 --> 00:12:26.500]  是否真正踐踏聖事
[00:12:26.500 --> 00:12:28.500]  是否真正踐踏聖事
[00:12:28.500 --> 00:12:30.500]  是否真正踐踏聖事
[00:12:30.500 --> 00:12:32.500]  是否真正踐踏聖事
[00:12:32.500 --> 00:12:34.500]  是否真正踐踏聖事
[00:12:34.500 --> 00:12:36.500]  是否真正踐踏聖事
[00:12:36.500 --> 00:12:38.500]  是否真正踐踏聖事
[00:12:38.500 --> 00:12:40.500]  是否真正踐踏聖事
[00:12:40.500 --> 00:12:42.500]  是否真正踐踏聖事
[00:12:42.500 --> 00:12:44.500]  是否真正踐踏聖事
[00:12:44.500 --> 00:12:46.500]  是否真正踐踏聖事
[00:12:46.500 --> 00:12:48.500]  是否真正踐踏聖事
[00:12:48.500 --> 00:12:50.500]  是否真正踐踏聖事
[00:12:50.500 --> 00:12:52.500]  是否真正踐踏聖事
[00:12:52.500 --> 00:12:54.500]  是否真正踐踏聖事
[00:12:54.500 --> 00:12:56.500]  是否真正踐踏聖事
[00:12:56.500 --> 00:12:58.500]  是否真正踐踏聖事
[00:12:58.500 --> 00:13:00.500]  是否真正踐踏聖事
[00:13:00.500 --> 00:13:02.500]  是否真正踐踏聖事
[00:13:02.500 --> 00:13:04.500]  是否真正踐踏聖事
[00:13:04.500 --> 00:13:06.500]  是否真正踐踏聖事
[00:13:06.500 --> 00:13:08.500]  是否真正踐踏聖事
[00:13:08.500 --> 00:13:10.500]  是否真正踐踏聖事
[00:13:10.500 --> 00:13:12.500]  是否真正踐踏聖事
[00:13:12.500 --> 00:13:14.500]  是否真正踐踏聖事
[00:13:14.500 --> 00:13:16.500]  是否真正踐踏聖事
[00:13:16.500 --> 00:13:18.500]  是否真正踐踏聖事
[00:13:18.500 --> 00:13:20.500]  是否真正踐踏聖事
[00:13:20.500 --> 00:13:22.500]  是否真正踐踏聖事
[00:13:22.500 --> 00:13:24.500]  是否真正踐踏聖事
[00:13:24.500 --> 00:13:26.500]  是否真正踐踏聖事
[00:13:26.500 --> 00:13:28.500]  是否真正踐踏聖事
[00:13:28.500 --> 00:13:30.500]  是否真正踐踏聖事
[00:13:30.500 --> 00:13:32.500]  是否真正踐踏聖事
[00:13:32.500 --> 00:13:34.500]  是否真正踐踏聖事
[00:13:34.500 --> 00:13:36.500]  是否真正踐踏聖事
[00:13:36.500 --> 00:13:38.500]  是否真正踐踏聖事
[00:13:38.500 --> 00:13:40.500]  是否真正踐踏聖事
[00:13:40.500 --> 00:13:42.500]  是否真正踐踏聖事
[00:13:42.500 --> 00:13:44.500]  是否真正踐踏聖事
[00:13:44.500 --> 00:13:46.500]  是否真正踐踏聖事
[00:13:46.500 --> 00:13:48.500]  是否真正踐踏聖事
[00:13:48.500 --> 00:13:50.500]  是否真正踐踏聖事
[00:13:50.500 --> 00:13:52.500]  是否真正踐踏聖事
[00:13:52.500 --> 00:13:54.500]  是否真正踐踏聖事
[00:13:54.500 --> 00:13:56.500]  是否真正踐踏聖事
[00:13:56.500 --> 00:13:58.500]  是否真正踐踏聖事
[00:13:58.500 --> 00:14:00.500]  是否真正踐踏聖事
[00:14:00.500 --> 00:14:02.500]  是否真正踐踏聖事
[00:14:02.500 --> 00:14:04.500]  是否真正踐踏聖事
[00:14:04.500 --> 00:14:06.500]  是否真正踐踏聖事
[00:14:06.500 --> 00:14:08.500]  是否真正踐踏聖事
[00:14:08.500 --> 00:14:10.500]  是否真正踐踏聖事
[00:14:10.500 --> 00:14:12.500]  是否真正踐踏聖事
[00:14:12.500 --> 00:14:14.500]  是否真正踐踏聖事
[00:14:14.500 --> 00:14:16.500]  是否真正踐踏聖事
[00:14:16.500 --> 00:14:18.500]  是否真正踐踏聖事
[00:14:18.500 --> 00:14:20.500]  是否真正踐踏聖事
[00:14:20.500 --> 00:14:22.500]  是否真正踐踏聖事
[00:14:22.500 --> 00:14:24.500]  是否真正踐踏聖事
[00:14:24.500 --> 00:14:26.500]  是否真正踐踏聖事
[00:14:26.500 --> 00:14:28.500]  是否真正踐踏聖事
[00:14:28.500 --> 00:14:30.500]  是否真正踐踏聖事
[00:14:30.500 --> 00:14:32.500]  是否真正踐踏聖事
[00:14:32.500 --> 00:14:34.500]  是否真正踐踏聖事
[00:14:34.500 --> 00:14:36.500]  是否真正踐踏聖事
[00:14:36.500 --> 00:14:38.500]  是否真正踐踏聖事
[00:14:38.500 --> 00:14:40.500]  是否真正踐踏聖事
[00:14:40.500 --> 00:14:42.500]  是否真正踐踏聖事
[00:14:42.500 --> 00:14:44.500]  是否真正踐踏聖事
[00:14:44.500 --> 00:14:46.500]  是否真正踐踏聖事
[00:14:46.500 --> 00:14:48.500]  是否真正踐踏聖事
[00:14:48.500 --> 00:14:50.500]  是否真正踐踏聖事
[00:14:50.500 --> 00:14:52.500]  是否真正踐踏聖事
[00:14:52.500 --> 00:14:54.500]  是否真正踐踏聖事
[00:14:54.500 --> 00:14:56.500]  是否真正踐踏聖事
[00:14:56.500 --> 00:14:58.500]  是否真正踐踏聖事
[00:14:58.500 --> 00:15:00.500]  是否真正踐踏聖事
[00:15:00.500 --> 00:15:02.500]  是否真正踐踏聖事
[00:15:02.500 --> 00:15:04.500]  是否真正踐踏聖事
[00:15:04.500 --> 00:15:06.500]  是否真正踐踏聖事
[00:15:06.500 --> 00:15:08.500]  是否真正踐踏聖事
[00:15:08.500 --> 00:15:10.500]  是否真正踐踏聖事
[00:15:10.500 --> 00:15:12.500]  是否真正踐踏聖事
[00:15:12.500 --> 00:15:14.500]  是否真正踐踏聖事
[00:15:14.500 --> 00:15:16.500]  是否真正踐踏聖事
[00:15:16.500 --> 00:15:18.500]  是否真正踐踏聖事
[00:15:18.500 --> 00:15:20.500]  是否真正踐踏聖事
[00:15:20.500 --> 00:15:22.500]  是否真正踐踏聖事
[00:15:22.500 --> 00:15:24.500]  是否真正踐踏聖事
[00:15:24.500 --> 00:15:26.500]  是否真正踐踏聖事
[00:15:26.500 --> 00:15:28.500]  是否真正踐踏聖事
[00:15:28.500 --> 00:15:30.500]  是否真正踐踏聖事
[00:15:30.500 --> 00:15:32.500]  是否真正踐踏聖事
[00:15:32.500 --> 00:15:34.500]  是否真正踐踏聖事
[00:15:34.500 --> 00:15:36.500]  是否真正踐踏聖事
[00:15:36.500 --> 00:15:38.500]  是否真正踐踏聖事
[00:15:38.500 --> 00:15:40.500]  是否真正踐踏聖事
[00:15:40.500 --> 00:15:42.500]  是否真正踐踏聖事
[00:15:42.500 --> 00:15:44.500]  是否真正踐踏聖事
[00:15:44.500 --> 00:15:46.500]  是否真正踐踏聖事
[00:15:46.500 --> 00:15:48.500]  是否真正踐踏聖事
[00:15:48.500 --> 00:15:50.500]  是否真正踐踏聖事
[00:15:50.500 --> 00:15:52.500]  是否真正踐踏聖事
[00:15:52.500 --> 00:15:54.500]  是否真正踐踏聖事
[00:15:54.500 --> 00:15:56.500]  是否真正踐踏聖事
[00:15:56.500 --> 00:15:58.500]  是否真正踐踏聖事
[00:15:58.500 --> 00:16:00.500]  是否真正踐踏聖事
[00:16:00.500 --> 00:16:02.500]  是否真正踐踏聖事
[00:16:02.500 --> 00:16:04.500]  是否真正踐踏聖事
[00:16:04.500 --> 00:16:06.500]  是否真正踐踏聖事
[00:16:06.500 --> 00:16:08.500]  是否真正踐踏聖事
[00:16:08.500 --> 00:16:10.500]  是否真正踐踏聖事
[00:16:10.500 --> 00:16:12.500]  是否真正踐踏聖事
[00:16:12.500 --> 00:16:14.500]  是否真正踐踏聖事
[00:16:14.500 --> 00:16:16.500]  是否真正踐踏聖事
[00:16:16.500 --> 00:16:18.500]  是否真正踐踏聖事
