
[00:00:00.000 --> 00:00:03.000]  我們同心圖稿
[00:04:56.500 --> 00:04:59.500]  在主耶穌叫他的羊之前
[00:04:59.500 --> 00:05:01.500]  其實在這個羊圈裡面
[00:05:01.500 --> 00:05:03.000]  所有的羊
[00:05:03.000 --> 00:05:05.500]  一早就已經屬於主耶穌
[00:05:05.500 --> 00:05:07.500]  所以耶穌首先用
[00:05:07.500 --> 00:05:09.500]  羊的門來做比喻
[00:05:09.500 --> 00:05:12.000]  就是我們通過耶穌
[00:05:12.000 --> 00:05:13.500]  耶穌作為這道門
[00:05:13.500 --> 00:05:16.000]  我們就進入到羊圈了
[00:05:16.000 --> 00:05:17.500]  很簡單的
[00:05:17.500 --> 00:05:19.500]  這裡不是說那些羊
[00:05:19.500 --> 00:05:21.500]  自己決定怎樣進入羊圈
[00:05:21.500 --> 00:05:23.500]  也不是說那些羊
[00:05:23.500 --> 00:05:25.500]  會不小心跟了那些賊走
[00:05:25.500 --> 00:05:27.500]  而是主耶穌
[00:05:27.500 --> 00:05:30.500]  他一早就已經將屬於自己的羊
[00:05:30.500 --> 00:05:33.500]  就帶回去他自己的羊圈那裡
[00:05:33.500 --> 00:05:36.500]  這些羊就是屬於耶穌的了
[00:05:36.500 --> 00:05:39.500]  你今天是否主的羊呢?
[00:05:39.500 --> 00:05:42.500]  你跟耶穌還是跟自己呢?
[00:05:42.500 --> 00:05:44.500]  又或者有時我們以為
[00:05:44.500 --> 00:05:46.000]  自己在跟著耶穌
[00:05:46.000 --> 00:05:48.500]  其實很多事情都是自己作主
[00:05:48.500 --> 00:05:50.500]  是耶穌拯救你
[00:05:50.500 --> 00:05:53.500]  還是我們自己很努力地
[00:05:53.500 --> 00:05:55.500]  去救我們自己呢?
[00:05:55.500 --> 00:05:57.500]  有一次
[00:05:57.500 --> 00:05:59.500]  有一個物理學的老師
[00:05:59.500 --> 00:06:04.500]  他教學生中擺的原理
[00:06:04.500 --> 00:06:07.500]  我們都知道中擺是兩邊搖
[00:06:07.500 --> 00:06:09.500]  然後每次
[00:06:09.500 --> 00:06:13.500]  他就按照中擺的長度搖少一點
[00:06:13.500 --> 00:06:16.500]  搖到最後中擺就會停下來
[00:06:16.500 --> 00:06:19.500]  於是老師就預備了一條繩
[00:06:19.500 --> 00:06:22.500]  綁在班房前面的黑板上
[00:06:22.500 --> 00:06:24.500]  下面掛著一個球
[00:06:24.500 --> 00:06:26.500]  老師就問學生
[00:06:26.500 --> 00:06:30.500]  你們是誰相信中擺原理的呢?
[00:06:30.500 --> 00:06:33.500]  全班同學都舉手
[00:06:33.500 --> 00:06:37.500]  於是老師就把繩子拉向一邊
[00:06:37.500 --> 00:06:39.500]  在黑板上做了一個記號
[00:06:39.500 --> 00:06:42.500]  然後就很簡單地放手了
[00:06:42.500 --> 00:06:44.500]  每次那個球搖回來
[00:06:44.500 --> 00:06:46.500]  他都捉著那個球
[00:06:46.500 --> 00:06:48.500]  在那個球停的地方
[00:06:48.500 --> 00:06:51.500]  在黑板上做一個記號
[00:06:51.500 --> 00:06:55.500]  很快黑板上就有很多個記號了
[00:06:55.500 --> 00:06:59.500]  每一個都比上一個更近的中心點
[00:06:59.500 --> 00:07:01.500]  很均勻的
[00:07:01.500 --> 00:07:04.500]  證明了中擺理論是真實的
[00:07:04.500 --> 00:07:06.500]  老師就再問
[00:07:06.500 --> 00:07:09.500]  有多少人相信這個定理呢?
[00:07:09.500 --> 00:07:12.500]  全班的同學都舉手
[00:07:12.500 --> 00:07:14.500]  然後老師帶大家
[00:07:14.500 --> 00:07:17.500]  去到學校很大的一個禮堂那裡
[00:07:17.500 --> 00:07:19.500]  在那裡他掛了一條
[00:07:19.500 --> 00:07:22.500]  很粗很長的尼龍繩
[00:07:22.500 --> 00:07:26.500]  下面吊著一百磅那麼重的啞鈴
[00:07:26.500 --> 00:07:28.500]  老師就說
[00:07:28.500 --> 00:07:32.500]  請這位同學坐在長椅上
[00:07:32.500 --> 00:07:35.500]  他就請你坐在這張椅子上
[00:07:35.500 --> 00:07:39.500]  那椅子就在禮堂當中其中一邊的
[00:07:39.500 --> 00:07:41.500]  於是老師就用盡力
[00:07:41.500 --> 00:07:44.500]  將拉那一百磅那條繩
[00:07:44.500 --> 00:07:48.500]  拉到去大概距離同學那塊臉
[00:07:48.500 --> 00:07:50.500]  一寸左右的位置
[00:07:50.500 --> 00:07:52.500]  然後他問那個同學
[00:07:52.500 --> 00:07:55.500]  你信不信中擺定理呢?
[00:07:55.500 --> 00:07:57.500]  同學說相信
[00:07:57.500 --> 00:08:00.500]  於是乎老師輕輕放開手
[00:08:00.500 --> 00:08:02.500]  那個一百磅
[00:08:02.500 --> 00:08:06.500]  一路搖過去禮堂很遠的另一邊
[00:08:06.500 --> 00:08:09.500]  然後開始就搖回頭了
[00:08:09.500 --> 00:08:11.500]  說時遲那時快
[00:08:11.500 --> 00:08:13.500]  椅子上面那個同學
[00:08:13.500 --> 00:08:15.500]  馬上閃走了
[00:08:15.500 --> 00:08:17.500]  你閃走了沒有?
[00:08:17.500 --> 00:08:22.500]  究竟他信不信這個中擺的理論呢?
[00:08:22.500 --> 00:08:26.500]  可能我們都和這個同學差不多
[00:08:26.500 --> 00:08:28.500]  平時無事無干
[00:08:28.500 --> 00:08:30.500]  當然是很有信心
[00:08:30.500 --> 00:08:33.500]  又真是真心相信耶穌
[00:08:33.500 --> 00:08:35.500]  都很肯定的了
[00:08:35.500 --> 00:08:38.500]  只不過當挑戰來到
[00:08:38.500 --> 00:08:42.500]  環境好像不是我們想像的
[00:08:42.500 --> 00:08:43.500]  很大壓力
[00:08:43.500 --> 00:08:44.500]  很辛苦
[00:08:44.500 --> 00:08:47.500]  或者有時我們遇到病痛
[00:08:47.500 --> 00:08:49.500]  親人離開
[00:08:49.500 --> 00:08:52.500]  困境當中好像沒有出路
[00:08:52.500 --> 00:08:54.500]  前面又好像有危險
[00:08:54.500 --> 00:08:56.500]  我們都會懷疑
[00:08:56.500 --> 00:08:58.500]  我們都會妥協
[00:08:58.500 --> 00:09:00.500]  或者甚至我們會放棄
[00:09:00.500 --> 00:09:03.500]  我們會首先把上帝放在一旁
[00:09:03.500 --> 00:09:06.500]  然後想盡自己的方法
[00:09:06.500 --> 00:09:10.500]  甚至我們懷疑上帝是否真的愛我們
[00:09:10.500 --> 00:09:12.500]  丙子們
[00:09:12.500 --> 00:09:14.500]  其實我們知道
[00:09:14.500 --> 00:09:16.500]  我們從來都是主的羊
[00:09:16.500 --> 00:09:18.500]  無論什麼環境
[00:09:18.500 --> 00:09:20.500]  環境如何改變
[00:09:20.500 --> 00:09:22.500]  上帝都不會改變
[00:09:22.500 --> 00:09:25.500]  當耶穌表達
[00:09:25.500 --> 00:09:28.500]  自己將人帶到天父面前的時候
[00:09:28.500 --> 00:09:31.500]  祂就會用門來比喻
[00:09:31.500 --> 00:09:33.500]  然後當祂表達
[00:09:33.500 --> 00:09:35.500]  祂會帶領看顧我們的時候
[00:09:35.500 --> 00:09:38.500]  祂就會形容自己是牧羊人
[00:09:38.500 --> 00:09:40.500]  這些描述
[00:09:40.500 --> 00:09:42.500]  都讓我們記起
[00:09:42.500 --> 00:09:44.500]  楊福音十四章六節
[00:09:44.500 --> 00:09:46.500]  那裡我們很熟悉的經文
[00:09:46.500 --> 00:09:48.500]  耶穌說
[00:09:48.500 --> 00:09:50.500]  我就是道路真理生命
[00:09:50.500 --> 00:09:52.500]  若不藉著我
[00:09:52.500 --> 00:09:54.500]  沒有人能到赴那裡去
[00:09:54.500 --> 00:09:56.500]  耶穌
[00:09:56.500 --> 00:09:58.500]  祂就是進入天國的門
[00:09:58.500 --> 00:10:00.500]  這道門是開放給
[00:10:00.500 --> 00:10:02.500]  所有通過祂
[00:10:02.500 --> 00:10:04.500]  去到上帝面前的人
[00:10:04.500 --> 00:10:06.500]  世界的聲音
[00:10:06.500 --> 00:10:08.500]  每一天都影響著我們
[00:10:08.500 --> 00:10:10.500]  說給我們聽
[00:10:10.500 --> 00:10:12.500]  你要生存得到
[00:10:12.500 --> 00:10:14.500]  就一定要成功
[00:10:14.500 --> 00:10:16.500]  起碼外表要成功
[00:10:16.500 --> 00:10:18.500]  不要讓人知道你在想什麼
[00:10:18.500 --> 00:10:20.500]  輸人不輸陣
[00:10:20.500 --> 00:10:22.500]  不要讓人吃醋
[00:10:22.500 --> 00:10:24.500]  其實很多不同的聲音
[00:10:24.500 --> 00:10:26.500]  說給我們聽
[00:10:26.500 --> 00:10:28.500]  你失控
[00:10:28.500 --> 00:10:30.500]  其他人比你好
[00:10:30.500 --> 00:10:32.500]  比你厲害
[00:10:32.500 --> 00:10:34.500]  所以我們很自然地
[00:10:34.500 --> 00:10:36.500]  我們都很怕吃虧
[00:10:36.500 --> 00:10:38.500]  都讓我們不斷成為
[00:10:38.500 --> 00:10:40.500]  人生的失敗者
[00:10:40.500 --> 00:10:42.500]  外表風光
[00:10:42.500 --> 00:10:44.500]  內裡枯乾
[00:10:44.500 --> 00:10:46.500]  這些聲音
[00:10:46.500 --> 00:10:48.500]  會令我們聽不到
[00:10:48.500 --> 00:10:50.500]  上帝對我們生命的呼喚
[00:10:50.500 --> 00:10:52.500]  上帝告訴我們
[00:10:52.500 --> 00:10:54.500]  我們其實屬於比這一切都更加大的
[00:10:54.500 --> 00:10:56.500]  那位創造主
[00:10:56.500 --> 00:10:58.500]  有祂的話
[00:10:58.500 --> 00:11:00.500]  我們比這一切的困難都強大
[00:11:00.500 --> 00:11:02.500]  而且天父
[00:11:02.500 --> 00:11:04.500]  很愛我們每一個
[00:11:04.500 --> 00:11:06.500]  都有我們很獨特的
[00:11:06.500 --> 00:11:08.500]  祂給我們的禮物
[00:11:08.500 --> 00:11:10.500]  我們都是寶貴的
[00:11:10.500 --> 00:11:12.500]  耶穌用羊
[00:11:12.500 --> 00:11:14.500]  認得牧羊人的聲音
[00:11:14.500 --> 00:11:16.500]  來比喻我們是認得
[00:11:16.500 --> 00:11:18.500]  聽見主的聲音
[00:11:18.500 --> 00:11:20.500]  而且我們是要回應
[00:11:20.500 --> 00:11:22.500]  主的呼喚的
[00:11:22.500 --> 00:11:24.500]  經文說他按照
[00:11:24.500 --> 00:11:26.500]  每一隻羊的名字
[00:11:26.500 --> 00:11:28.500]  就叫自己的羊
[00:11:28.500 --> 00:11:30.500]  就帶領那些羊
[00:11:30.500 --> 00:11:32.500]  他走在前面
[00:11:32.500 --> 00:11:34.500]  那些羊就跟著他
[00:11:34.500 --> 00:11:36.500]  因為那些羊認得他的聲音
[00:11:36.500 --> 00:11:38.500]  耶穌
[00:11:38.500 --> 00:11:40.500]  不單止說自己是牧羊人
[00:11:40.500 --> 00:11:42.500]  祂更加說自己
[00:11:42.500 --> 00:11:44.500]  是為羊寫命的
[00:11:44.500 --> 00:11:46.500]  好牧人
[00:11:46.500 --> 00:11:48.500]  跟那些故宮不同
[00:11:48.500 --> 00:11:50.500]  故宮有危險就會
[00:11:50.500 --> 00:11:52.500]  丟下那些羊走了
[00:11:52.500 --> 00:11:54.500]  但是祂不會
[00:11:54.500 --> 00:11:56.500]  接下來這段
[00:11:56.500 --> 00:11:58.500]  是讓呼音十章十一
[00:11:58.500 --> 00:12:00.500]  至到十五節
[00:12:00.500 --> 00:12:02.500]  祂不會丟下那些羊
[00:12:02.500 --> 00:12:04.500]  我們一起來讀這段經文
[00:12:04.500 --> 00:12:06.500]  我是好牧人
[00:12:06.500 --> 00:12:08.500]  好牧人為羊寫命
[00:12:08.500 --> 00:12:10.500]  若是故宮
[00:12:10.500 --> 00:12:12.500]  不是牧人
[00:12:12.500 --> 00:12:14.500]  羊也不是他自己的
[00:12:14.500 --> 00:12:16.500]  他看見羊來
[00:12:16.500 --> 00:12:18.500]  就撇下羊逃走
[00:12:18.500 --> 00:12:20.500]  狼抓住羊
[00:12:20.500 --> 00:12:22.500]  趕散了羊群
[00:12:22.500 --> 00:12:24.500]  故宮逃走
[00:12:24.500 --> 00:12:26.500]  因他是故宮
[00:12:26.500 --> 00:12:28.500]  並不顧念羊
[00:12:28.500 --> 00:12:30.500]  我是好牧人
[00:12:30.500 --> 00:12:32.500]  我認識我的羊
[00:12:32.500 --> 00:12:34.500]  我的羊也認識我
[00:12:34.500 --> 00:12:36.500]  正如父認識我
[00:12:36.500 --> 00:12:38.500]  我也認識父一羊
[00:12:38.500 --> 00:12:40.500]  並且我為羊寫命
[00:12:40.500 --> 00:12:42.500]  耶穌愛祂的羊
[00:12:42.500 --> 00:12:44.500]  多過愛自己的命
[00:12:44.500 --> 00:12:46.500]  祂來到世上
[00:12:46.500 --> 00:12:48.500]  就是要為人而死
[00:12:48.500 --> 00:12:50.500]  死而復活
[00:12:50.500 --> 00:12:52.500]  讓人得到生命
[00:12:52.500 --> 00:12:54.500]  第十六節更加說
[00:12:54.500 --> 00:12:56.500]  有些羊未來到羊圈
[00:12:56.500 --> 00:12:58.500]  主耶穌都會帶牠們來
[00:12:58.500 --> 00:13:00.500]  主耶穌一定會
[00:13:00.500 --> 00:13:02.500]  將這些迷失的羊
[00:13:02.500 --> 00:13:04.500]  帶回來自己的身邊
[00:13:04.500 --> 00:13:06.500]  祂說我另外有羊
[00:13:06.500 --> 00:13:08.500]  不是在這個圈裡
[00:13:08.500 --> 00:13:10.500]  我必須領牠們來
[00:13:10.500 --> 00:13:12.500]  牠們都要聽我的聲音
[00:13:12.500 --> 00:13:14.500]  並且要合成一群
[00:13:14.500 --> 00:13:16.500]  歸一個牧人
[00:13:16.500 --> 00:13:18.500]  我們是否認識耶穌
[00:13:18.500 --> 00:13:20.500]  聽祂聲音的小羊
[00:13:20.500 --> 00:13:22.500]  有一次
[00:13:22.500 --> 00:13:24.500]  有個年輕人
[00:13:24.500 --> 00:13:26.500]  他帶著一群小朋友
[00:13:26.500 --> 00:13:28.500]  去滑雪
[00:13:28.500 --> 00:13:30.500]  在山上他看到兩個人
[00:13:30.500 --> 00:13:32.500]  那兩個人好像
[00:13:32.500 --> 00:13:34.500]  一個是教練
[00:13:34.500 --> 00:13:36.500]  一個是學生一樣
[00:13:36.500 --> 00:13:38.500]  一個跟著一個滑下山
[00:13:38.500 --> 00:13:40.500]  他覺得這兩個人
[00:13:40.500 --> 00:13:42.500]  很可愛
[00:13:42.500 --> 00:13:44.500]  兩個人貼得很近
[00:13:44.500 --> 00:13:46.500]  差不多像綁在一起
[00:13:46.500 --> 00:13:48.500]  當他去到附近的時候
[00:13:48.500 --> 00:13:50.500]  他開始聽到前面那個人
[00:13:50.500 --> 00:13:52.500]  很有節奏地說
[00:13:52.500 --> 00:13:54.500]  左邊、右邊
[00:13:54.500 --> 00:13:56.500]  前面、左邊
[00:13:56.500 --> 00:13:58.500]  轉彎
[00:13:58.500 --> 00:14:00.500]  年輕人覺得這兩個人
[00:14:00.500 --> 00:14:02.500]  這麼好笑
[00:14:02.500 --> 00:14:04.500]  又不斷地叫
[00:14:04.500 --> 00:14:06.500]  而且綁在一起
[00:14:06.500 --> 00:14:08.500]  連跟著他的小朋友
[00:14:08.500 --> 00:14:10.500]  都跟著他笑起來
[00:14:10.500 --> 00:14:12.500]  於是年輕人一時貪玩
[00:14:12.500 --> 00:14:14.500]  他就開始叫
[00:14:14.500 --> 00:14:16.500]  不同方向的指令
[00:14:16.500 --> 00:14:18.500]  當教練叫左,他就叫右
[00:14:18.500 --> 00:14:20.500]  教練叫前,他就叫轉彎
[00:14:20.500 --> 00:14:22.500]  不過
[00:14:22.500 --> 00:14:24.500]  無論年輕人怎樣叫
[00:14:24.500 --> 00:14:26.500]  前面那個學生
[00:14:26.500 --> 00:14:28.500]  都好像不理他
[00:14:28.500 --> 00:14:30.500]  只會跟著教練的指令
[00:14:30.500 --> 00:14:32.500]  這樣去滑下山
[00:14:32.500 --> 00:14:34.500]  最後滑雪的人
[00:14:34.500 --> 00:14:36.500]  下山了
[00:14:36.500 --> 00:14:38.500]  那個學生停下來
[00:14:38.500 --> 00:14:40.500]  當他轉身的時候
[00:14:40.500 --> 00:14:42.500]  那個年輕人
[00:14:42.500 --> 00:14:44.500]  突然間覺得很尷尬
[00:14:44.500 --> 00:14:46.500]  因為滑雪的人
[00:14:46.500 --> 00:14:48.500]  胸前掛著一個牌
[00:14:48.500 --> 00:14:50.500]  那個牌寫著
[00:14:50.500 --> 00:14:52.500]  盲人滑雪者
[00:14:52.500 --> 00:14:54.500]  原來
[00:14:54.500 --> 00:14:56.500]  就算看不到東西
[00:14:56.500 --> 00:14:58.500]  因為他認得教練的聲音
[00:14:58.500 --> 00:15:00.500]  他可以不理所有的聲音
[00:15:00.500 --> 00:15:02.500]  包括那些
[00:15:02.500 --> 00:15:04.500]  想亂搞他的聲音
[00:15:04.500 --> 00:15:06.500]  然後很安全地
[00:15:06.500 --> 00:15:08.500]  滑下山
[00:15:08.500 --> 00:15:10.500]  其實我們都需要
[00:15:10.500 --> 00:15:12.500]  這種專注力
[00:15:12.500 --> 00:15:14.500]  專心去分辨主耶穌的聲音
[00:15:14.500 --> 00:15:16.500]  學習他通過
[00:15:16.500 --> 00:15:18.500]  聖經所說的話
[00:15:18.500 --> 00:15:20.500]  其實可能很多
[00:15:20.500 --> 00:15:22.500]  觀念我們都很熟悉
[00:15:22.500 --> 00:15:24.500]  我們需要
[00:15:24.500 --> 00:15:26.500]  認得主耶穌
[00:15:26.500 --> 00:15:28.500]  祂就出現在我們的生活當中
[00:15:28.500 --> 00:15:30.500]  聽祂的指令
[00:15:30.500 --> 00:15:32.500]  不要被周圍的聲音
[00:15:32.500 --> 00:15:34.500]  和那些環境
[00:15:34.500 --> 00:15:36.500]  影響
[00:15:36.500 --> 00:15:38.500]  記得我小時候
[00:15:38.500 --> 00:15:40.500]  我讀一間基督教小學
[00:15:40.500 --> 00:15:42.500]  有一次老師就講
[00:15:42.500 --> 00:15:44.500]  薩姆爾小時候的故事
[00:15:44.500 --> 00:15:46.500]  大家記得薩姆爾小時候
[00:15:46.500 --> 00:15:48.500]  在聖殿裏面
[00:15:48.500 --> 00:15:50.500]  晚上睡覺的時候
[00:15:50.500 --> 00:15:52.500]  上帝就叫他
[00:15:52.500 --> 00:15:54.500]  他起初就以為是濟施以利叫他
[00:15:54.500 --> 00:15:56.500]  後來才知道
[00:15:56.500 --> 00:15:58.500]  是耶和華第一次
[00:15:58.500 --> 00:16:00.500]  向他講說話
[00:16:00.500 --> 00:16:02.500]  那時候我聽完老師講這個故事
[00:16:02.500 --> 00:16:04.500]  我晚上睡覺
[00:16:04.500 --> 00:16:06.500]  就試起耳朵
[00:16:06.500 --> 00:16:08.500]  聽一下上帝會不會叫我
[00:16:08.500 --> 00:16:10.500]  聽了幾晚
[00:16:10.500 --> 00:16:12.500]  最後當然沒有
[00:16:12.500 --> 00:16:14.500]  但我回想
[00:16:14.500 --> 00:16:16.500]  其實我想聽到什麼
[00:16:16.500 --> 00:16:18.500]  其實
[00:16:18.500 --> 00:16:20.500]  會不會我們都很想
[00:16:20.500 --> 00:16:22.500]  證明耶穌
[00:16:22.500 --> 00:16:24.500]  祂在這裏
[00:16:24.500 --> 00:16:26.500]  猶太人都很想證明
[00:16:26.500 --> 00:16:28.500]  耶穌的身份
[00:16:28.500 --> 00:16:30.500]  他們都很想有證據
[00:16:30.500 --> 00:16:32.500]  知道祂是不是彌賽亞
[00:16:32.500 --> 00:16:34.500]  甚至到一個地步
[00:16:34.500 --> 00:16:36.500]  他們叫耶穌從十字架
[00:16:36.500 --> 00:16:38.500]  上面下來
[00:16:38.500 --> 00:16:40.500]  下來給我們看
[00:16:40.500 --> 00:16:42.500]  證明祂是神
[00:16:42.500 --> 00:16:44.500]  我們其實都很想
[00:16:44.500 --> 00:16:46.500]  證明耶穌真的在這裏
[00:16:46.500 --> 00:16:48.500]  真的在照顧我們的需要
[00:16:48.500 --> 00:16:50.500]  用這些
[00:16:50.500 --> 00:16:52.500]  來兼顧自己的信心
[00:16:52.500 --> 00:16:54.500]  不過
[00:16:54.500 --> 00:16:56.500]  你猜耶穌真的走下來十字架
[00:16:56.500 --> 00:16:58.500]  那些人會不會
[00:16:58.500 --> 00:17:00.500]  真的相信祂呢
[00:17:00.500 --> 00:17:02.500]  求了
[00:17:02.500 --> 00:17:04.500]  靈驗
[00:17:04.500 --> 00:17:06.500]  我們求神
[00:17:06.500 --> 00:17:08.500]  然後神回應我們
[00:17:08.500 --> 00:17:10.500]  我們去還神
[00:17:10.500 --> 00:17:12.500]  這種是人很自然
