
[00:00:00.000 --> 00:00:01.920]  OK 等節目早晨
[00:02:35.300 --> 00:02:37.300]  因為祂的計劃臨到我們
[00:02:37.300 --> 00:02:40.300]  我們人生就變得非常豐盛
[00:02:40.300 --> 00:02:43.300]  所以我希望大家在新的一年
[00:02:43.300 --> 00:02:46.300]  都可以開始去尋找神在你身上的計劃
[00:02:46.300 --> 00:02:48.300]  你人生會變得不一樣
[00:02:48.300 --> 00:02:51.300]  第二個就是神不單止有計劃邀請我們參加
[00:02:51.300 --> 00:02:56.300]  祂還認許和我們一起完成這個計劃
[00:02:56.300 --> 00:02:58.300]  所以天使進去第一句就是
[00:02:58.300 --> 00:03:01.300]  蒙丹的女子你好主與你同在
[00:03:01.300 --> 00:03:03.300]  在約書亞也一樣
[00:03:03.300 --> 00:03:05.300]  一張九節神吩咐約書亞說
[00:03:05.300 --> 00:03:10.300]  我吩咐你要堅強勇敢不要懼怕不要驚慌
[00:03:10.300 --> 00:03:12.300]  因為你無論往哪裏去也好
[00:03:12.300 --> 00:03:15.300]  你的神都必與你同在
[00:03:15.300 --> 00:03:18.300]  前陣子我看了一個牧師的茶經
[00:03:18.300 --> 00:03:21.300]  他就說從舊約到新約
[00:03:21.300 --> 00:03:24.300]  所有神向一個人顯現
[00:03:24.300 --> 00:03:27.300]  然後將一個計劃一個使命給他
[00:03:27.300 --> 00:03:29.300]  給完使命之後再加一句
[00:03:29.300 --> 00:03:33.300]  我必與你同在的這些事件
[00:03:33.300 --> 00:03:36.300]  他看完之後他的結論就是
[00:03:36.300 --> 00:03:38.300]  每一次只要神向你顯現
[00:03:38.300 --> 00:03:40.300]  給你一個計劃給你一個使命
[00:03:40.300 --> 00:03:43.300]  然後再加一句我必與你同在
[00:03:43.300 --> 00:03:46.300]  這就意味著神給你的那個計劃
[00:03:46.300 --> 00:03:48.300]  是一個Mission Impossible
[00:03:48.300 --> 00:03:51.300]  意思就是你自己是絕對完成不了
[00:03:51.300 --> 00:03:53.300]  所以神說不是我給你一個計劃
[00:03:53.300 --> 00:03:54.300]  你自己搞定
[00:03:54.300 --> 00:03:58.300]  神說這個計劃是我與你一起去完成
[00:03:58.300 --> 00:04:00.300]  你是藉著這個計劃
[00:04:00.300 --> 00:04:03.300]  經歷到我與你同在
[00:04:03.300 --> 00:04:05.300]  然後完成這件事
[00:04:05.300 --> 00:04:08.300]  同類懷孕不是馬來西亞自己完成得到
[00:04:08.300 --> 00:04:11.300]  所以天使說同類懷孕就是你的任務
[00:04:11.300 --> 00:04:13.300]  你自己想辦法吧
[00:04:13.300 --> 00:04:16.300]  二十一世紀你都可以試管嬰兒
[00:04:16.300 --> 00:04:18.300]  你不知道怎樣想
[00:04:18.300 --> 00:04:21.300]  但兩千年前你怎樣想
[00:04:21.300 --> 00:04:24.300]  所以神說這件事不是你自己搞定
[00:04:24.300 --> 00:04:26.300]  約書亞也一樣
[00:04:26.300 --> 00:04:28.300]  神說不是你自己的能力
[00:04:28.300 --> 00:04:31.300]  可以帶領這班人進入迦南地
[00:04:31.300 --> 00:04:33.300]  約書亞其實不怕進入迦南地
[00:04:33.300 --> 00:04:34.300]  他四十年前已經夠膽進入
[00:04:34.300 --> 00:04:36.300]  他已經說那班人算什麼
[00:04:36.300 --> 00:04:39.300]  神一定會帶我們進入
[00:04:39.300 --> 00:04:42.300]  為什麼四十年後反而他害怕呢
[00:04:42.300 --> 00:04:44.300]  我自己的感覺就是
[00:04:44.300 --> 00:04:46.300]  應該他不是害怕迦南地的巨人
[00:04:46.300 --> 00:04:48.300]  他是害怕自己人
[00:04:48.300 --> 00:04:50.300]  因為他四十年跟著摩西
[00:04:50.300 --> 00:04:52.300]  他親眼看到以色列人
[00:04:52.300 --> 00:04:54.300]  怎樣每日折磨摩西
[00:04:54.300 --> 00:04:57.300]  這班人除了抱怨就是抱怨
[00:04:57.300 --> 00:04:59.300]  又不光顧
[00:04:59.300 --> 00:05:01.300]  搞一陣不光顧
[00:05:01.300 --> 00:05:05.300]  他看著摩西怎樣從一個很溫和的人
[00:05:05.300 --> 00:05:08.300]  練腦的時候突然間發貨失控
[00:05:08.300 --> 00:05:11.300]  搞到神說不要了是時候退休了
[00:05:11.300 --> 00:05:13.300]  是時候接班了
[00:05:13.300 --> 00:05:14.300]  已經失控了
[00:05:14.300 --> 00:05:16.300]  所以約書亞怕不怕得怕
[00:05:16.300 --> 00:05:18.300]  我相信約書亞覺得
[00:05:18.300 --> 00:05:19.300]  如果我一個人進入迦南地
[00:05:19.300 --> 00:05:21.300]  沒問題隨時夠膽進入
[00:05:21.300 --> 00:05:24.300]  要拖著這二百萬的拖油瓶
[00:05:24.300 --> 00:05:26.300]  一日到晚要處理他那些事情
[00:05:26.300 --> 00:05:28.300]  約書亞我很累
[00:05:28.300 --> 00:05:30.300]  我真的我也害怕
[00:05:30.300 --> 00:05:32.300]  所以神一定要跟他三次說什麼
[00:05:32.300 --> 00:05:34.300]  不要害怕
[00:05:34.300 --> 00:05:35.300]  堅強勇敢
[00:05:35.300 --> 00:05:37.300]  這個是mission impossible
[00:05:37.300 --> 00:05:40.300]  但是我與你同在才能進去
[00:05:40.300 --> 00:05:42.300]  所以他是怕自己人
[00:05:42.300 --> 00:05:44.300]  今年所有參加過
[00:05:44.300 --> 00:05:47.300]  我們board of trustee服侍的人
[00:05:47.300 --> 00:05:48.300]  沒有人夠膽做主席的
[00:05:48.300 --> 00:05:49.300]  你知道嗎
[00:05:49.300 --> 00:05:51.300]  怕自己人
[00:05:51.300 --> 00:05:53.300]  所以很害怕
[00:05:53.300 --> 00:05:54.300]  約書亞也害怕
[00:05:54.300 --> 00:05:56.300]  這班人搞搞震
[00:05:56.300 --> 00:05:58.300]  所以很多時神的計劃臨到我們
[00:05:58.300 --> 00:05:59.300]  我們怕不怕
[00:05:59.300 --> 00:06:01.300]  有時會害怕
[00:06:01.300 --> 00:06:04.300]  但我們如果只看到計劃
[00:06:04.300 --> 00:06:06.300]  看到那個大的使命
[00:06:06.300 --> 00:06:07.300]  但我們看不到
[00:06:07.300 --> 00:06:09.300]  原來後面加了一句
[00:06:09.300 --> 00:06:11.300]  神與你同在
[00:06:11.300 --> 00:06:13.300]  那你就不以為神這個計劃
[00:06:13.300 --> 00:06:16.300]  是讓你自己承擔去過
[00:06:16.300 --> 00:06:17.300]  除非你看到
[00:06:17.300 --> 00:06:19.300]  原來神頒布完計劃之後
[00:06:19.300 --> 00:06:20.300]  永遠都加了那句
[00:06:20.300 --> 00:06:22.300]  我必與你同在
[00:06:22.300 --> 00:06:24.300]  那你就可以不那麼害怕
[00:06:24.300 --> 00:06:27.300]  就知道原來這個不是要我去搞定
[00:06:27.300 --> 00:06:30.300]  這個計劃只不過是一個平台
[00:06:30.300 --> 00:06:33.300]  讓我經歷他的同在
[00:06:33.300 --> 00:06:35.300]  讓我見證他的能力
[00:06:35.300 --> 00:06:37.300]  那你的壓力就小很多了
[00:06:37.300 --> 00:06:39.300]  你就知道這不是我的事情
[00:06:39.300 --> 00:06:41.300]  我只是參與在當中
[00:06:41.300 --> 00:06:44.300]  看著他怎麼帶我們去過風暴
[00:06:44.300 --> 00:06:46.300]  然後看著他的榮耀見證
[00:06:46.300 --> 00:06:48.300]  然後我們就感恩
[00:06:48.300 --> 00:06:50.300]  在世人面前做見證的時候
[00:06:50.300 --> 00:06:51.300]  可以知道
[00:06:51.300 --> 00:06:52.300]  其實他揀選我這麼卑微的人
[00:06:52.300 --> 00:06:53.300]  做不到什麼
[00:06:53.300 --> 00:06:55.300]  不過幸好我有參加
[00:06:55.300 --> 00:06:56.300]  所以我親眼見證
[00:06:56.300 --> 00:06:58.300]  原來他這麼厲害
[00:06:58.300 --> 00:07:00.300]  這個就是神給我們
[00:07:00.300 --> 00:07:02.300]  這個計劃很重要的一部份
[00:07:02.300 --> 00:07:05.300]  第二樣我們看看馬利亞
[00:07:05.300 --> 00:07:06.300]  怎樣去回應他的計劃
[00:07:06.300 --> 00:07:08.300]  第一個就是馬利亞是一個
[00:07:08.300 --> 00:07:10.300]  默想思考神話的人
[00:07:10.300 --> 00:07:13.300]  所以當天使問候完他的時候
[00:07:13.300 --> 00:07:16.300]  馬利亞因為這話就驚慌失措
[00:07:16.300 --> 00:07:19.300]  然後就反覆思索
[00:07:19.300 --> 00:07:22.300]  鄭問候是什麼意思
[00:07:22.300 --> 00:07:24.300]  所以有色經家看這段經文
[00:07:24.300 --> 00:07:27.300]  就說這段經文至少暗示了
[00:07:27.300 --> 00:07:29.300]  可能馬利亞不只是第一次
[00:07:29.300 --> 00:07:32.300]  有些很特別的屬靈經歷
[00:07:32.300 --> 00:07:34.300]  所以他知道天使
[00:07:34.300 --> 00:07:37.300]  他已經是一個很習慣親近神
[00:07:37.300 --> 00:07:39.300]  經常默想神的話語
[00:07:39.300 --> 00:07:41.300]  過往已經經歷過一些
[00:07:41.300 --> 00:07:43.300]  很特別的經歷
[00:07:43.300 --> 00:07:46.300]  所以這次他是反覆思想
[00:07:46.300 --> 00:07:49.300]  到底這個問候是什麼意思
[00:07:49.300 --> 00:07:50.300]  他很清醒
[00:07:50.300 --> 00:07:52.300]  不是很多人可以經歷到
[00:07:52.300 --> 00:07:54.300]  天使向你顯現
[00:07:54.300 --> 00:07:56.300]  也不是很多人經歷到
[00:07:56.300 --> 00:07:58.300]  主耶穌親自向你顯現
[00:07:58.300 --> 00:07:59.300]  有些人經歷到
[00:07:59.300 --> 00:08:01.300]  我媽媽是其中一個
[00:08:01.300 --> 00:08:03.300]  她第一次經歷的時候
[00:08:03.300 --> 00:08:05.300]  她的反應就是雙腳發軟
[00:08:05.300 --> 00:08:06.300]  整個趴在地上
[00:08:06.300 --> 00:08:07.300]  不能站起來
[00:08:07.300 --> 00:08:09.300]  這是正常的反應
[00:08:09.300 --> 00:08:10.300]  所以如果你很清醒
[00:08:10.300 --> 00:08:11.300]  還可以反覆思考
[00:08:11.300 --> 00:08:12.300]  為什麼她這樣問候呢
[00:08:12.300 --> 00:08:14.300]  表示可能你不是第一次
[00:08:14.300 --> 00:08:16.300]  你經常有些很特別的經歷
[00:08:16.300 --> 00:08:17.300]  所以她思考
[00:08:17.300 --> 00:08:19.300]  她的問候變了
[00:08:19.300 --> 00:08:21.300]  可能以前天使出現的時候
[00:08:21.300 --> 00:08:22.300]  問候是Hello
[00:08:22.300 --> 00:08:24.300]  今次突然間問候是Hola
[00:08:24.300 --> 00:08:26.300]  你說為什麼變了呢
[00:08:26.300 --> 00:08:28.300]  問候是什麼意思呢
[00:08:28.300 --> 00:08:30.300]  所以她反覆思考
[00:08:30.300 --> 00:08:32.300]  反覆思考神的話
[00:08:32.300 --> 00:08:36.300]  是其中一個我們慢慢了解
[00:08:36.300 --> 00:08:39.300]  去找到神的計劃
[00:08:39.300 --> 00:08:41.300]  在我們身上是什麼意思
[00:08:41.300 --> 00:08:44.300]  的一個很有趣的過程
[00:08:44.300 --> 00:08:46.300]  在羅馬書是這麼說的十二章
[00:08:46.300 --> 00:08:48.300]  羅馬書的十二章第二節說
[00:08:48.300 --> 00:08:52.300]  不要模仿這現世的世代時代
[00:08:52.300 --> 00:08:54.300]  卻要藉著心意的更新
[00:08:54.300 --> 00:08:56.300]  心意更新是要想的
[00:08:56.300 --> 00:08:58.300]  就是不願反覆思想的變化
[00:08:58.300 --> 00:09:00.300]  使你們可以分辨
[00:09:00.300 --> 00:09:02.300]  然後你就可以分辨出
[00:09:02.300 --> 00:09:04.300]  什麼是神的旨意
[00:09:04.300 --> 00:09:06.300]  即什麼是美好
[00:09:06.300 --> 00:09:09.300]  蒙他喜悅和完美的
[00:09:09.300 --> 00:09:11.300]  她說我憑著此給我的恩典
[00:09:11.300 --> 00:09:13.300]  對你們中間的每個人說
[00:09:13.300 --> 00:09:15.300]  不要自視過高
[00:09:15.300 --> 00:09:17.300]  過於應有的評價
[00:09:17.300 --> 00:09:19.300]  都要按照神分配給
[00:09:19.300 --> 00:09:21.300]  每個人信心的份量
[00:09:21.300 --> 00:09:24.300]  完全謙卑的態度
[00:09:24.300 --> 00:09:26.300]  這裡說得很清楚
[00:09:26.300 --> 00:09:28.300]  如果你要分辨出神的旨意
[00:09:28.300 --> 00:09:30.300]  是要經過一個過程
[00:09:30.300 --> 00:09:32.300]  就是你的心意要更新變化
[00:09:32.300 --> 00:09:33.300]  換句話說
[00:09:33.300 --> 00:09:35.300]  You think it through
[00:09:35.300 --> 00:09:37.300]  我們不斷要想想想
[00:09:37.300 --> 00:09:39.300]  然後你的價值觀開始變
[00:09:39.300 --> 00:09:40.300]  思想開始變
[00:09:40.300 --> 00:09:42.300]  是一個過程
[00:09:42.300 --> 00:09:44.300]  有時候我剛信主的時候
[00:09:44.300 --> 00:09:46.300]  都問過這個問題
[00:09:46.300 --> 00:09:48.300]  其實如果神有些計劃要給我
[00:09:48.300 --> 00:09:49.300]  最簡單的方式
[00:09:49.300 --> 00:09:51.300]  就是直說
[00:09:51.300 --> 00:09:52.300]  很簡單
[00:09:52.300 --> 00:09:53.300]  在我睡覺的時候
[00:09:53.300 --> 00:09:54.300]  在我夢裡面出現
[00:09:54.300 --> 00:09:55.300]  PJ
[00:09:55.300 --> 00:09:56.300]  A
[00:09:56.300 --> 00:09:57.300]  我很聽話的
[00:09:57.300 --> 00:09:58.300]  我一定信服
[00:09:58.300 --> 00:09:59.300]  其實神有些
[00:09:59.300 --> 00:10:01.300]  可不可以不用用腦
[00:10:01.300 --> 00:10:02.300]  有些什麼可以
[00:10:02.300 --> 00:10:05.300]  我可不可以不用想不斷去思想
[00:10:05.300 --> 00:10:07.300]  你有話就直說
[00:10:07.300 --> 00:10:08.300]  我聽
[00:10:08.300 --> 00:10:11.300]  為什麼神用一些這麼簡單的方式
[00:10:11.300 --> 00:10:12.300]  不用你想
[00:10:12.300 --> 00:10:13.300]  我想有時想錯
[00:10:13.300 --> 00:10:14.300]  我要分辨
[00:10:14.300 --> 00:10:15.300]  有時分辨錯
[00:10:15.300 --> 00:10:17.300]  可能A B
[00:10:17.300 --> 00:10:19.300]  有些人有選擇困難症
[00:10:19.300 --> 00:10:21.300]  就很煩
[00:10:21.300 --> 00:10:22.300]  神你直說就可以了
[00:10:22.300 --> 00:10:24.300]  A 還是B 還是C
[00:10:24.300 --> 00:10:25.300]  哪間公司
[00:10:25.300 --> 00:10:26.300]  哪間大學
[00:10:26.300 --> 00:10:28.300]  嫁誰娶誰
[00:10:28.300 --> 00:10:31.300]  簡簡單單
[00:10:31.300 --> 00:10:32.300]  後來我慢慢明白
[00:10:32.300 --> 00:10:35.300]  原來神的計劃臨到你
[00:10:35.300 --> 00:10:38.300]  你知道有時我迷惘的時候
[00:10:38.300 --> 00:10:40.300]  尤其是人生
[00:10:40.300 --> 00:10:41.300]  有時每個階段
[00:10:41.300 --> 00:10:43.300]  神有不同的帶領
[00:10:43.300 --> 00:10:44.300]  其實今年領受神
[00:10:44.300 --> 00:10:46.300]  是一個很特別的意象
[00:10:46.300 --> 00:10:47.300]  我到今天都不明白
[00:10:47.300 --> 00:10:49.300]  為什麼這個意象會發生
[00:10:49.300 --> 00:10:51.300]  是在很奇妙的情況下發生
[00:10:51.300 --> 00:10:53.300]  但是我明白之後就跟你說
[00:10:53.300 --> 00:10:54.300]  我還在求問
[00:10:54.300 --> 00:10:56.300]  有時我問神為什麼不直說
[00:10:56.300 --> 00:10:59.300]  給一個意象又不是那些很
[00:10:59.300 --> 00:11:01.300]  簡單一個A就可以了
[00:11:01.300 --> 00:11:02.300]  因為它又不直說
[00:11:02.300 --> 00:11:04.300]  永遠都是很隱晦
[00:11:04.300 --> 00:11:05.300]  你要想
[00:11:05.300 --> 00:11:06.300]  你要不斷去求問
[00:11:06.300 --> 00:11:08.300]  慢慢你要明白
[00:11:08.300 --> 00:11:10.300]  當你迷惘的時候
[00:11:10.300 --> 00:11:11.300]  你就去看書
[00:11:11.300 --> 00:11:14.300]  我經常喜歡看Henry Newman
[00:11:14.300 --> 00:11:16.300]  因為他最出名是
[00:11:16.300 --> 00:11:18.300]  淑靈大師
[00:11:18.300 --> 00:11:20.300]  他寫了一本書叫《Dissermine》
[00:11:20.300 --> 00:11:22.300]  《Dissermine》意思就是分辨
[00:11:22.300 --> 00:11:24.300]  分辨出神的旨意
[00:11:24.300 --> 00:11:26.300]  他裡面說了一個很特別的觀念
[00:11:26.300 --> 00:11:27.300]  就是說
[00:11:27.300 --> 00:11:28.300]  seeking discernment
[00:11:28.300 --> 00:11:31.300]  不等於making decision
[00:11:31.300 --> 00:11:32.300]  making decision
[00:11:32.300 --> 00:11:33.300]  是一個很簡單的過程
[00:11:33.300 --> 00:11:34.300]  我們都以為
[00:11:34.300 --> 00:11:35.300]  做決定而已
[00:11:35.300 --> 00:11:36.300]  我只是想做決定
[00:11:36.300 --> 00:11:37.300]  I don't care
[00:11:37.300 --> 00:11:38.300]  就是A還是B
[00:11:38.300 --> 00:11:39.300]  神你直說就行了
[00:11:39.300 --> 00:11:40.300]  A B C
[00:11:40.300 --> 00:11:41.300]  你給我選一個
[00:11:41.300 --> 00:11:42.300]  但問題是
[00:11:42.300 --> 00:11:44.300]  神要你明白祂的旨意
[00:11:44.300 --> 00:11:46.300]  重點不是你選A還是B
[00:11:46.300 --> 00:11:48.300]  造成這件事
[00:11:48.300 --> 00:11:50.300]  重點不是造成這件事
[00:11:50.300 --> 00:11:53.300]  神是要透過你做這件事的過程
[00:11:53.300 --> 00:11:55.300]  的尋找
[00:11:55.300 --> 00:11:56.300]  摸索
[00:11:56.300 --> 00:11:58.300]  這個過程
[00:11:58.300 --> 00:12:00.300]  你的生命開始轉化
[00:12:00.300 --> 00:12:02.300]  然後變成不一樣的人
[00:12:02.300 --> 00:12:03.300]  神要的是這樣
[00:12:03.300 --> 00:12:05.300]  神要的是你選這個
[00:12:05.300 --> 00:12:06.300]  搞定
[00:12:06.300 --> 00:12:07.300]  畢業
[00:12:07.300 --> 00:12:08.300]  就選這個
[00:12:08.300 --> 00:12:09.300]  娶這個
[00:12:09.300 --> 00:12:10.300]  神不是要這個
[00:12:10.300 --> 00:12:12.300]  神是要你透過不斷的摸索
[00:12:12.300 --> 00:12:14.300]  你越來越知道
[00:12:14.300 --> 00:12:15.300]  原來
[00:12:15.300 --> 00:12:16.300]  我的價值觀開始變
[00:12:16.300 --> 00:12:18.300]  我的想法開始變
[00:12:18.300 --> 00:12:20.300]  然後你的生命開始轉化
[00:12:20.300 --> 00:12:22.300]  你各樣的思想
[00:12:22.300 --> 00:12:23.300]  你的心意
[00:12:23.300 --> 00:12:27.300]  越來越接近神對你的心意
[00:12:27.300 --> 00:12:28.300]  神要的是這樣
[00:12:28.300 --> 00:12:30.300]  神要的不是一個機械人
[00:12:30.300 --> 00:12:31.300]  是沒有腦的
[00:12:31.300 --> 00:12:33.300]  如果神要做一些這樣的
[00:12:33.300 --> 00:12:35.300]  那神做AI
[00:12:35.300 --> 00:12:36.300]  神的AI技術應該比我們厲害
[00:12:36.300 --> 00:12:37.300]  就做AI就行了
[00:12:37.300 --> 00:12:38.300]  是不是A
[00:12:38.300 --> 00:12:39.300]  那他就是A
[00:12:39.300 --> 00:12:41.300]  你怎樣計劃他都可以
[00:12:41.300 --> 00:12:43.300]  但神是要一個活生生的人
[00:12:43.300 --> 00:12:45.300]  有自由意志的人
[00:12:45.300 --> 00:12:46.300]  來跟神有互動
[00:12:46.300 --> 00:12:47.300]  透過這個互動
[00:12:47.300 --> 00:12:48.300]  你不斷去改變
[00:12:48.300 --> 00:12:49.300]  不斷去想
[00:12:49.300 --> 00:12:50.300]  這個適不適合我呢
[00:12:50.300 --> 00:12:52.300]  神做我到底為了什麼呢
[00:12:52.300 --> 00:12:53.300]  其實
[00:12:53.300 --> 00:12:54.300]  我的神做我的性格
[00:12:54.300 --> 00:12:55.300]  適不適合這件事呢
[00:12:55.300 --> 00:12:57.300]  我想要的是什麼呢
[00:12:57.300 --> 00:12:58.300]  你不斷變
[00:12:58.300 --> 00:12:59.300]  不斷變
[00:12:59.300 --> 00:13:00.300]  最後
[00:13:00.300 --> 00:13:02.300]  你對這個生命的看法
[00:13:02.300 --> 00:13:05.300]  越來越接近神的想法
[00:13:05.300 --> 00:13:06.300]  神要的是這件事
[00:13:06.300 --> 00:13:08.300]  神要的是你的轉化和改變
[00:13:08.300 --> 00:13:10.300]  不只是Get something done
[00:13:10.300 --> 00:13:12.300]  所以為什麼神用的方式
[00:13:12.300 --> 00:13:13.300]  一定不是什麼
[00:13:13.300 --> 00:13:14.300]  向你出現A
[00:13:14.300 --> 00:13:16.300]  那就是大劑了
[00:13:16.300 --> 00:13:17.300]  你就說聽還是不聽
[00:13:17.300 --> 00:13:19.300]  你又沒有想過
[00:13:19.300 --> 00:13:21.300]  神有時很多年的尋找
[00:13:21.300 --> 00:13:22.300]  才告訴你
[00:13:22.300 --> 00:13:25.300]  因為神通常給你的計劃
[00:13:25.300 --> 00:13:26.300]  一定不是那些很簡單的
[00:13:26.300 --> 00:13:27.300]  如果神給你計劃
[00:13:27.300 --> 00:13:29.300]  說我給你計劃很簡單
[00:13:29.300 --> 00:13:31.300]  你負責教我幫我排椅
[00:13:31.300 --> 00:13:33.300]  那連我與你同在那句
[00:13:33.300 --> 00:13:34.300]  都不用加
[00:13:34.300 --> 00:13:35.300]  你說找幾個弟兄
[00:13:35.300 --> 00:13:36.300]  要我同在
[00:13:36.300 --> 00:13:37.300]  我已經搞定了
[00:13:37.300 --> 00:13:38.300]  不用這樣
[00:13:38.300 --> 00:13:39.300]  神給你的計劃
[00:13:39.300 --> 00:13:40.300]  通常是什麼
[00:13:40.300 --> 00:13:42.300]  超過你能夠想像
[00:13:42.300 --> 00:13:43.300]  所以他一段時間
[00:13:43.300 --> 00:13:45.300]  要你慢慢準備你的心意
[00:13:45.300 --> 00:13:47.300]  到他真的顯現的時候
[00:13:47.300 --> 00:13:49.300]  你說我已經準備好了
[00:13:49.300 --> 00:13:51.300]  所以從來神的計劃
[00:13:51.300 --> 00:13:52.300]  不是臨到那些
[00:13:52.300 --> 00:13:53.300]  我從來都沒有想過
[00:13:53.300 --> 00:13:54.300]  怎樣服侍神
[00:13:54.300 --> 00:13:55.300]  從來沒有親近神
[00:13:55.300 --> 00:13:56.300]  他突然交一個
[00:13:56.300 --> 00:13:57.300]  很厲害的計劃給你
[00:13:57.300 --> 00:13:58.300]  因為神的計劃
[00:13:58.300 --> 00:13:59.300]  一旦臨到
[00:13:59.300 --> 00:14:02.300]  他是翻天覆地
[00:14:02.300 --> 00:14:03.300]  Henry Newman
[00:14:03.300 --> 00:14:04.300]  五十歲之前
[00:14:04.300 --> 00:14:07.300]  在他的學術的象牙塔裡面
[00:14:07.300 --> 00:14:10.300]  他在牛津
[00:14:10.300 --> 00:14:12.300]  哈佛
[00:14:12.300 --> 00:14:14.300]  不斷教書
[00:14:14.300 --> 00:14:15.300]  到了五十歲的時候
[00:14:15.300 --> 00:14:16.300]  他陷入了中年危機
[00:14:16.300 --> 00:14:17.300]  花了很多年的時間
[00:14:17.300 --> 00:14:18.300]  去尋找
[00:14:18.300 --> 00:14:19.300]  他覺得不滿意
[00:14:19.300 --> 00:14:21.300]  到底神下一步的帶領是怎樣
[00:14:21.300 --> 00:14:22.300]  我透過這些的服侍
[00:14:22.300 --> 00:14:23.300]  是不是跟你真的
[00:14:23.300 --> 00:14:24.300]  走得越來越近
[00:14:24.300 --> 00:14:25.300]  因為我真的不覺得
[00:14:25.300 --> 00:14:27.300]  我跟你越來越近
[00:14:27.300 --> 00:14:28.300]  他陷入了很迷茫
[00:14:28.300 --> 00:14:29.300]  所以那段尋找
[00:14:29.300 --> 00:14:32.300]  神是很多年的過程
