
[00:00:00.000 --> 00:00:02.000]  (主席)好,大英智慧,早晨
[00:02:16.000 --> 00:02:18.000]  牧師你近來不是很好
[00:02:18.000 --> 00:02:21.000]  你不用跟他說,因為他很好
[00:02:21.000 --> 00:02:25.000]  這個小姊妹就夠膽來跟我說
[00:02:25.000 --> 00:02:27.000]  牧師你覺不覺得近來你不是很好
[00:02:27.000 --> 00:02:30.000]  我又很單純,又很謙卑
[00:02:30.000 --> 00:02:33.000]  我就問,有什麼不對,你告訴我
[00:02:33.000 --> 00:02:35.000]  讓我留意一下
[00:02:35.000 --> 00:02:40.000]  她說你覺不覺得你近來你洗誰就死誰
[00:02:40.000 --> 00:02:43.000]  因為這頭燈出來就為他洗禮
[00:02:43.000 --> 00:02:45.000]  過兩星期又死了
[00:02:45.000 --> 00:02:47.000]  接著又一個又洗禮,又死了
[00:02:47.000 --> 00:02:51.000]  那段時間很多個,連續有幾個
[00:02:51.000 --> 00:02:53.000]  所以覺得你不太好
[00:02:53.000 --> 00:02:55.000]  我又要講一個秘密
[00:02:55.000 --> 00:02:57.000]  關於我們所有的傳道同工
[00:02:57.000 --> 00:03:01.000]  這個秘密我估計應該大致上是準確的
[00:03:01.000 --> 00:03:06.000]  其實我們做牧師,我們其實是人
[00:03:06.000 --> 00:03:10.000]  大家都知道,你當然是人
[00:03:10.000 --> 00:03:14.000]  其實我們有時候都會有軟弱
[00:03:14.000 --> 00:03:16.000]  我們不是鐵人
[00:03:16.000 --> 00:03:19.000]  我們心靈裡有時候都會軟弱下來
[00:03:19.000 --> 00:03:21.000]  所以當這個小姊妹跟我說的時候
[00:03:21.000 --> 00:03:24.000]  我真的心靈軟弱了下來
[00:03:24.000 --> 00:03:26.000]  有幾天提不起勁做事
[00:03:26.000 --> 00:03:30.000]  心靈裡,為什麼會這樣呢
[00:03:30.000 --> 00:03:32.000]  明明聽很多見證
[00:03:32.000 --> 00:03:35.000]  誰病痛的時候信耶穌
[00:03:35.000 --> 00:03:36.000]  信了就洗禮
[00:03:36.000 --> 00:03:37.000]  接著就沒事了
[00:03:37.000 --> 00:03:39.000]  這個又沒事,那個又沒事
[00:03:39.000 --> 00:03:42.000]  為什麼蘇振強那些信了洗完禮
[00:03:42.000 --> 00:03:46.000]  馬上死了,不是馬上,接著就去
[00:03:46.000 --> 00:03:48.000]  覺得心靈有點軟弱
[00:03:48.000 --> 00:03:51.000]  過了幾天,軟弱了幾天
[00:03:51.000 --> 00:03:55.000]  主人祭的軟木又打電話給我
[00:03:55.000 --> 00:03:57.000]  蘇牧師,你來幫忙
[00:03:57.000 --> 00:03:59.000]  有一個要洗禮
[00:03:59.000 --> 00:04:01.000]  我說不要了,我又不敢告訴他什麼原因
[00:04:01.000 --> 00:04:04.000]  我說不要了,你找別人吧
[00:04:04.000 --> 00:04:07.000]  他說不是,你最近的,現在要你來
[00:04:07.000 --> 00:04:09.000]  好吧,我就去到
[00:04:09.000 --> 00:04:11.000]  打算見面跟他說清楚
[00:04:11.000 --> 00:04:13.000]  其實因為這樣的
[00:04:13.000 --> 00:04:15.000]  最近我發現我洗誰就死誰
[00:04:15.000 --> 00:04:17.000]  我不想害你
[00:04:17.000 --> 00:04:19.000]  所以不如你找別人吧
[00:04:19.000 --> 00:04:21.000]  軟木很好
[00:04:21.000 --> 00:04:23.000]  軟木就是軟木,特別會安慰人
[00:04:23.000 --> 00:04:27.000]  他說牧師,其實叫你來醫院洗禮
[00:04:27.000 --> 00:04:30.000]  通常他的病人都不太好
[00:04:30.000 --> 00:04:32.000]  不然就等他出院
[00:04:32.000 --> 00:04:35.000]  出院才回教會洗禮
[00:04:35.000 --> 00:04:39.000]  所以其實基本上在醫院洗完之後
[00:04:39.000 --> 00:04:41.000]  去醫院其實是正常的
[00:04:41.000 --> 00:04:43.000]  不是一定,你不用怕
[00:04:43.000 --> 00:04:45.000]  不是一定,不過是正常的
[00:04:45.000 --> 00:04:47.000]  我聽完之後想想
[00:04:47.000 --> 00:04:49.000]  又是,都說不是
[00:04:49.000 --> 00:04:51.000]  我看見證全部都沒事
[00:04:51.000 --> 00:04:54.000]  他說沒事的那些就可以上來做見證
[00:04:54.000 --> 00:04:56.000]  有事的那些都上不來
[00:04:56.000 --> 00:04:58.000]  那怎麼辦呢
[00:04:58.000 --> 00:05:00.000]  沒事的那些他信耶穌之後
[00:05:00.000 --> 00:05:02.000]  心靈裡面有沒有平安,都有的
[00:05:02.000 --> 00:05:05.000]  是在很嚴重的病痛裡面
[00:05:05.000 --> 00:05:07.000]  然後信耶穌,信主之後
[00:05:07.000 --> 00:05:10.000]  心靈裡面得著神自己的愛
[00:05:10.000 --> 00:05:13.000]  他能夠得著那份平安和喜樂
[00:05:13.000 --> 00:05:17.000]  接著他就很安然地面對他的人生
[00:05:17.000 --> 00:05:19.000]  然後他的病沒有好到
[00:05:19.000 --> 00:05:21.000]  接著就離開世界
[00:05:21.000 --> 00:05:23.000]  其實可能應該就是
[00:05:23.000 --> 00:05:25.000]  在他心靈得到平安
[00:05:25.000 --> 00:05:27.000]  信耶穌之後,在離開世界之前
[00:05:27.000 --> 00:05:29.000]  請他做一個見證
[00:05:29.000 --> 00:05:31.000]  去平衡一些
[00:05:31.000 --> 00:05:35.000]  不是信主之後就什麼事都沒有
[00:05:35.000 --> 00:05:37.000]  不過一般的病者
[00:05:37.000 --> 00:05:39.000]  在這些情況底下
[00:05:39.000 --> 00:05:42.000]  又不要想被人看到自己的樣子
[00:05:42.000 --> 00:05:44.000]  他這樣說完之後
[00:05:44.000 --> 00:05:46.000]  我心裡面又得到一些安慰
[00:05:46.000 --> 00:05:48.000]  大英節目各位朋友
[00:05:48.000 --> 00:05:50.000]  的而且確是這樣
[00:05:50.000 --> 00:05:52.000]  不是因為你信了耶穌
[00:05:52.000 --> 00:05:53.000]  你就會一帆風順
[00:05:53.000 --> 00:05:54.000]  不一定的
[00:05:54.000 --> 00:05:56.000]  是,我們見到有些是的
[00:05:56.000 --> 00:05:57.000]  我們為他是感謝主
[00:05:57.000 --> 00:06:00.000]  有時我們仍然要面對人生
[00:06:00.000 --> 00:06:02.000]  那條難走的路
[00:06:02.000 --> 00:06:05.000]  那些困難仍然會存在
[00:06:05.000 --> 00:06:06.000]  親愛的各位
[00:06:06.000 --> 00:06:07.000]  我不知道你
[00:06:07.000 --> 00:06:10.000]  是否正正面對這些困難
[00:06:10.000 --> 00:06:12.000]  又或者你最近正正都在問神
[00:06:12.000 --> 00:06:14.000]  神啊,你是不是愛我
[00:06:14.000 --> 00:06:16.000]  在我信耶穌的時候
[00:06:16.000 --> 00:06:18.000]  我知道你愛我了
[00:06:18.000 --> 00:06:20.000]  但是現在為什麼我仍然
[00:06:20.000 --> 00:06:22.000]  經歷這些困難呢
[00:06:22.000 --> 00:06:23.000]  我想告訴你
[00:06:23.000 --> 00:06:26.000]  困難可能仍然存在
[00:06:26.000 --> 00:06:28.000]  不過聖經應許給我們的
[00:06:28.000 --> 00:06:29.000]  是什麼
[00:06:29.000 --> 00:06:32.000]  要和我們一起去面對這些困難
[00:06:32.000 --> 00:06:35.000]  帶著我們面對這些困難
[00:06:35.000 --> 00:06:36.000]  那就很不同了
[00:06:36.000 --> 00:06:37.000]  有神帶著
[00:06:37.000 --> 00:06:39.000]  我記得有一次和兒子
[00:06:39.000 --> 00:06:41.000]  兒子很小的時候
[00:06:41.000 --> 00:06:43.000]  就和他下鄉報道
[00:06:43.000 --> 00:06:44.000]  去一些鄉村
[00:06:44.000 --> 00:06:45.000]  現在比較少
[00:06:45.000 --> 00:06:46.000]  在鄉村報道的時候
[00:06:46.000 --> 00:06:47.000]  小朋友很開心
[00:06:47.000 --> 00:06:49.000]  在千脈之間走下去
[00:06:49.000 --> 00:06:50.000]  走下去
[00:06:50.000 --> 00:06:52.000]  就任由他自己走
[00:06:52.000 --> 00:06:53.000]  走走走
[00:06:53.000 --> 00:06:54.000]  突然間停下來
[00:06:54.000 --> 00:06:55.000]  為什麼
[00:06:55.000 --> 00:06:57.000]  因為前面有一隻大狗在前面
[00:06:57.000 --> 00:06:59.000]  嚇得牠不敢動
[00:06:59.000 --> 00:07:00.000]  感謝主
[00:07:00.000 --> 00:07:01.000]  牠嚇得不敢動
[00:07:01.000 --> 00:07:03.000]  因為最怕牠動
[00:07:03.000 --> 00:07:04.000]  牠不動的時候
[00:07:04.000 --> 00:07:05.000]  我就走過去
[00:07:05.000 --> 00:07:06.000]  做爸爸的
[00:07:06.000 --> 00:07:07.000]  要說什麼呢
[00:07:07.000 --> 00:07:08.000]  一手
[00:07:08.000 --> 00:07:09.000]  第一時間立在牠後面
[00:07:09.000 --> 00:07:10.000]  然後說
[00:07:10.000 --> 00:07:11.000]  不用怕
[00:07:11.000 --> 00:07:12.000]  爸爸在
[00:07:12.000 --> 00:07:13.000]  你當然這麼說
[00:07:13.000 --> 00:07:14.000]  你不能夠告訴牠
[00:07:14.000 --> 00:07:15.000]  死了
[00:07:15.000 --> 00:07:17.000]  抱著一起死兩個
[00:07:17.000 --> 00:07:18.000]  我爸爸很怕
[00:07:18.000 --> 00:07:19.000]  你不能夠告訴牠
[00:07:19.000 --> 00:07:20.000]  沒事的
[00:07:20.000 --> 00:07:21.000]  爸爸在
[00:07:21.000 --> 00:07:22.000]  其實我也很怕
[00:07:22.000 --> 00:07:24.000]  我心裡哪有祈禱處
[00:07:24.000 --> 00:07:26.000]  你叫那隻狗快點走
[00:07:26.000 --> 00:07:27.000]  然後呢
[00:07:27.000 --> 00:07:28.000]  我說不用怕
[00:07:28.000 --> 00:07:30.000]  那個小孩突然間伸出頭來
[00:07:30.000 --> 00:07:31.000]  吠他
[00:07:31.000 --> 00:07:32.000]  我說你不要吠他
[00:07:32.000 --> 00:07:35.000]  你不知道你在吠什麼蚊子
[00:07:35.000 --> 00:07:36.000]  可能你吠他
[00:07:36.000 --> 00:07:37.000]  過來過來
[00:07:37.000 --> 00:07:39.000]  牠真的過來咬你
[00:07:39.000 --> 00:07:40.000]  那時候
[00:07:40.000 --> 00:07:41.000]  教我們
[00:07:41.000 --> 00:07:42.000]  孫教授說
[00:07:42.000 --> 00:07:43.000]  遇到那隻狗
[00:07:43.000 --> 00:07:44.000]  你們可以試試
[00:07:44.000 --> 00:07:45.000]  假裝蹲下來
[00:07:45.000 --> 00:07:46.000]  好像撿石頭一樣
[00:07:46.000 --> 00:07:47.000]  那隻狗會走
[00:07:47.000 --> 00:07:49.000]  其實都沒有危險
[00:07:49.000 --> 00:07:50.000]  因為蹲下來
[00:07:50.000 --> 00:07:51.000]  牠會撲你
[00:07:51.000 --> 00:07:52.000]  假裝蹲下來
[00:07:52.000 --> 00:07:54.000]  那隻狗真的走
[00:07:54.000 --> 00:07:56.000]  安心了
[00:07:56.000 --> 00:07:57.000]  我想問你
[00:07:57.000 --> 00:07:58.000]  在那一刻
[00:07:58.000 --> 00:07:59.000]  我怕不怕
[00:07:59.000 --> 00:08:00.000]  我怕
[00:08:00.000 --> 00:08:01.000]  面對困難
[00:08:01.000 --> 00:08:02.000]  我在的時候
[00:08:02.000 --> 00:08:03.000]  為什麼那隻狗
[00:08:03.000 --> 00:08:04.000]  夠膽伸頭出來
[00:08:04.000 --> 00:08:05.000]  吠他
[00:08:05.000 --> 00:08:06.000]  因為爸爸在
[00:08:06.000 --> 00:08:08.000]  他以為爸爸不怕
[00:08:08.000 --> 00:08:10.000]  所以就夠膽去面對
[00:08:10.000 --> 00:08:11.000]  不是爸爸出現
[00:08:11.000 --> 00:08:12.000]  那隻狗就走了
[00:08:12.000 --> 00:08:13.000]  困難仍然在
[00:08:13.000 --> 00:08:14.000]  今天
[00:08:14.000 --> 00:08:17.000]  我們就好像這隻小朋友一樣
[00:08:17.000 --> 00:08:19.000]  我們面對困難的時候
[00:08:19.000 --> 00:08:20.000]  神在
[00:08:20.000 --> 00:08:22.000]  但不代表困難就會拿走
[00:08:22.000 --> 00:08:23.000]  我們仍然會面對困難
[00:08:23.000 --> 00:08:24.000]  你的信心
[00:08:24.000 --> 00:08:26.000]  你的膽量就不同了
[00:08:26.000 --> 00:08:28.000]  因為你知道神在
[00:08:28.000 --> 00:08:30.000]  神在我就不怕了
[00:08:30.000 --> 00:08:31.000]  所以我鼎子妹
[00:08:31.000 --> 00:08:33.000]  我們面對困難的時候
[00:08:33.000 --> 00:08:34.000]  請你記得
[00:08:34.000 --> 00:08:35.000]  神在
[00:08:35.000 --> 00:08:36.000]  或者當你去問
[00:08:36.000 --> 00:08:37.000]  神啊
[00:08:37.000 --> 00:08:39.000]  你還愛我媽的時候
[00:08:39.000 --> 00:08:42.000]  或者我們都知道
[00:08:42.000 --> 00:08:43.000]  神在
[00:08:43.000 --> 00:08:44.000]  如果神在
[00:08:44.000 --> 00:08:45.000]  你不會問他
[00:08:45.000 --> 00:08:47.000]  你知道神在
[00:08:47.000 --> 00:08:48.000]  不過你是在懷疑
[00:08:48.000 --> 00:08:49.000]  神啊
[00:08:49.000 --> 00:08:50.000]  為什麼容許我
[00:08:50.000 --> 00:08:52.000]  面對這些困難呢
[00:08:52.000 --> 00:08:54.000]  但是神在的時候
[00:08:54.000 --> 00:08:55.000]  你就可以放心了
[00:08:55.000 --> 00:08:57.000]  在《迦太書》第二章
[00:08:57.000 --> 00:09:00.000]  第二十節這裡說
[00:09:00.000 --> 00:09:03.000]  我已經與基督同釘十字架
[00:09:03.000 --> 00:09:05.000]  現在活著的不再是我
[00:09:05.000 --> 00:09:07.000]  乃是基督在我裡面活著
[00:09:07.000 --> 00:09:09.000]  而且我如今在肉身活著
[00:09:09.000 --> 00:09:11.000]  是因信神的兒子而活
[00:09:11.000 --> 00:09:12.000]  他是愛我
[00:09:12.000 --> 00:09:13.000]  為我社己
[00:09:13.000 --> 00:09:14.000]  這一節經文
[00:09:14.000 --> 00:09:17.000]  我嘗試把一些弱字抽出來
[00:09:17.000 --> 00:09:18.000]  就是說
[00:09:18.000 --> 00:09:19.000]  每一句經文
[00:09:19.000 --> 00:09:21.000]  最重要的是什麼字呢
[00:09:21.000 --> 00:09:23.000]  或者這一節裡頭
[00:09:23.000 --> 00:09:26.000]  每一句我嘗試找一個最重要的字
[00:09:26.000 --> 00:09:27.000]  第一句
[00:09:27.000 --> 00:09:29.000]  我已經與基督同釘十字架
[00:09:29.000 --> 00:09:32.000]  我猜最重要的字應該就是十字架
[00:09:32.000 --> 00:09:34.000]  因為他面對著人生的時候
[00:09:34.000 --> 00:09:35.000]  保羅就說
[00:09:35.000 --> 00:09:37.000]  有什麼東西能夠成為他的力量
[00:09:37.000 --> 00:09:39.000]  他就是這個十字架
[00:09:39.000 --> 00:09:40.000]  與基督同釘十字架
[00:09:40.000 --> 00:09:42.000]  不過我們又不太明白
[00:09:42.000 --> 00:09:44.000]  因為明明是耶穌釘十字架
[00:09:44.000 --> 00:09:45.000]  關保羅什麼事呢
[00:09:45.000 --> 00:09:46.000]  老婆
[00:09:46.000 --> 00:09:47.000]  不是 保羅
[00:09:47.000 --> 00:09:51.000]  保羅說我與基督同釘
[00:09:51.000 --> 00:09:52.000]  耶穌釘十字架
[00:09:52.000 --> 00:09:54.000]  保羅在哪裡呢
[00:09:54.000 --> 00:09:56.000]  不關保羅的事
[00:09:56.000 --> 00:09:58.000]  我們大概會明白
[00:09:58.000 --> 00:10:00.000]  耶穌為什麼要釘十字架
[00:10:00.000 --> 00:10:02.000]  為了我們的罪
[00:10:02.000 --> 00:10:03.000]  為我們的罪
[00:10:03.000 --> 00:10:05.000]  袁父擔當我們的罪
[00:10:05.000 --> 00:10:07.000]  我們釘在十字架上
[00:10:07.000 --> 00:10:09.000]  我們流盡他的寶血
[00:10:09.000 --> 00:10:10.000]  要救贖我們
[00:10:10.000 --> 00:10:13.000]  保羅去接受耶穌基督這份的愛
[00:10:13.000 --> 00:10:16.000]  所以他的體會就是
[00:10:16.000 --> 00:10:19.000]  其實釘十字架應該是我才對
[00:10:19.000 --> 00:10:20.000]  但是耶穌基督
[00:10:20.000 --> 00:10:21.000]  你竟然去愛我
[00:10:21.000 --> 00:10:23.000]  去代替我
[00:10:23.000 --> 00:10:25.000]  所以保羅的感受就是
[00:10:25.000 --> 00:10:27.000]  我與你一起釘十字架
[00:10:27.000 --> 00:10:28.000]  意思就是
[00:10:28.000 --> 00:10:31.000]  保羅同樣都接受了這份的愛
[00:10:31.000 --> 00:10:34.000]  接受了這份的救恩
[00:10:34.000 --> 00:10:36.000]  十字架對基督徒來說
[00:10:36.000 --> 00:10:38.000]  非常重要 是不是
[00:10:38.000 --> 00:10:40.000]  我去過一些教會
[00:10:40.000 --> 00:10:44.000]  由門口開始直到禮堂
[00:10:44.000 --> 00:10:45.000]  任何一個位置
[00:10:45.000 --> 00:10:47.000]  都找不到十字架
[00:10:47.000 --> 00:10:49.000]  因為是有些原因的
[00:10:49.000 --> 00:10:50.000]  因為你會覺得
[00:10:50.000 --> 00:10:53.000]  十字架在我們心裡面
[00:10:53.000 --> 00:10:55.000]  是不用掛出來的
[00:10:55.000 --> 00:10:57.000]  免得我們會拜十字架
[00:10:57.000 --> 00:10:59.000]  你有沒有試過拜十字架
[00:10:59.000 --> 00:11:00.000]  有人說要悔改你
[00:11:00.000 --> 00:11:02.000]  十字架不是用來拜的
[00:11:02.000 --> 00:11:04.000]  十字架是用來提醒我們
[00:11:04.000 --> 00:11:06.000]  昨天我也在找十字架
[00:11:06.000 --> 00:11:07.000]  為什麼沒有
[00:11:07.000 --> 00:11:08.000]  原來在幕後面
[00:11:08.000 --> 00:11:10.000]  幕後面有十字架
[00:11:10.000 --> 00:11:12.000]  十字架給我們做什麼
[00:11:12.000 --> 00:11:13.000]  給我們記得
[00:11:13.000 --> 00:11:14.000]  當你看到十字架的時候
[00:11:14.000 --> 00:11:17.000]  你就記得耶穌被掛在上高
[00:11:17.000 --> 00:11:19.000]  我們今天的救恩
[00:11:19.000 --> 00:11:21.000]  是因為耶穌基督的愛
[00:11:21.000 --> 00:11:23.000]  讓我們能夠得到提醒
[00:11:23.000 --> 00:11:25.000]  我爸爸信耶穌的時候
[00:11:25.000 --> 00:11:28.000]  我爸爸是以前社團的人
[00:11:28.000 --> 00:11:31.000]  就是黑社會
[00:11:31.000 --> 00:11:32.000]  現在不是了
[00:11:32.000 --> 00:11:34.000]  他信了耶穌
[00:11:34.000 --> 00:11:37.000]  很不容易的一條路
[00:11:37.000 --> 00:11:39.000]  但總之最後
[00:11:39.000 --> 00:11:40.000]  當他信耶穌的時候
[00:11:40.000 --> 00:11:41.000]  他就跟我說
[00:11:41.000 --> 00:11:43.000]  我現在信耶穌了
[00:11:43.000 --> 00:11:45.000]  那班工匠也疊起來了
[00:11:45.000 --> 00:11:46.000]  那班工匠有我這麼高
[00:11:46.000 --> 00:11:48.000]  也打破了
[00:11:48.000 --> 00:11:49.000]  拆掉偶像了
[00:11:49.000 --> 00:11:51.000]  你買三個十字架回來
[00:11:51.000 --> 00:11:53.000]  我買這麼多幹什麼
[00:11:53.000 --> 00:11:54.000]  因為我住的丁屋
[00:11:54.000 --> 00:11:55.000]  村屋
[00:11:55.000 --> 00:11:56.000]  地下那一層
[00:11:56.000 --> 00:11:57.000]  正門掛一個
[00:11:57.000 --> 00:11:59.000]  後門掛一個
[00:11:59.000 --> 00:12:00.000]  室內掛一個
[00:12:00.000 --> 00:12:02.000]  三個耶穌照著我們
[00:12:02.000 --> 00:12:04.000]  不是這樣的
[00:12:04.000 --> 00:12:06.000]  十字架的目的不是這樣
[00:12:06.000 --> 00:12:08.000]  披邪
[00:12:08.000 --> 00:12:09.000]  是因為
[00:12:09.000 --> 00:12:10.000]  為什麼會這樣
[00:12:10.000 --> 00:12:11.000]  因為我爸爸是
[00:12:11.000 --> 00:12:14.000]  他其中一樣的工作性質
[00:12:14.000 --> 00:12:16.000]  就是開賭的
[00:12:16.000 --> 00:12:18.000]  他賭錢嘛
[00:12:18.000 --> 00:12:20.000]  我一天開門的時候
[00:12:20.000 --> 00:12:21.000]  對著對面
[00:12:21.000 --> 00:12:22.000]  就是一間幼稚園
[00:12:22.000 --> 00:12:23.000]  幼稚園讀什麼的
[00:12:23.000 --> 00:12:24.000]  讀書
[00:12:24.000 --> 00:12:26.000]  所以天天開門就讀書
[00:12:26.000 --> 00:12:27.000]  所以我爸爸就在門口
[00:12:27.000 --> 00:12:29.000]  掛一個八卦在那裡
[00:12:29.000 --> 00:12:30.000]  就邪著一間
[00:12:30.000 --> 00:12:32.000]  真的想著邪著一間幼稚園
[00:12:32.000 --> 00:12:33.000]  誰知道那間幼稚園
[00:12:33.000 --> 00:12:35.000]  掛了一個鑊出來
[00:12:35.000 --> 00:12:36.000]  但是那間幼稚園
[00:12:36.000 --> 00:12:38.000]  明明是天主教的
[00:12:38.000 --> 00:12:39.000]  我就不太明白
[00:12:39.000 --> 00:12:41.000]  為什麼他會掛一隻鑊來頂我們呢
[00:12:41.000 --> 00:12:42.000]  然後我爸爸就說
[00:12:42.000 --> 00:12:43.000]  哎呀 豈有此理
[00:12:43.000 --> 00:12:44.000]  掛一隻鑊來頂我們
[00:12:44.000 --> 00:12:46.000]  我爸爸又弄了一支三叉
[00:12:46.000 --> 00:12:47.000]  所以我知道
[00:12:47.000 --> 00:12:49.000]  三叉八卦是怎麼擺
[00:12:49.000 --> 00:12:50.000]  就三叉八卦頂著
[00:12:50.000 --> 00:12:52.000]  好 那麼這個時候
[00:12:52.000 --> 00:12:53.000]  就沒有再掛其他東西了
[00:12:53.000 --> 00:12:55.000]  只是掛一隻鑊而已
[00:12:55.000 --> 00:12:56.000]  信主
[00:12:56.000 --> 00:12:57.000]  那就拆了
[00:12:57.000 --> 00:12:59.000]  拆三叉八卦
[00:12:59.000 --> 00:13:00.000]  可能對他來說
[00:13:00.000 --> 00:13:01.000]  心裡邊都仍然有些不平安
[00:13:01.000 --> 00:13:03.000]  因為那隻鑊還在
[00:13:03.000 --> 00:13:04.000]  所以
[00:13:04.000 --> 00:13:05.000]  弄回十字架
[00:13:05.000 --> 00:13:06.000]  頂一頂他
[00:13:06.000 --> 00:13:08.000]  我爸爸初信耶穌
[00:13:08.000 --> 00:13:09.000]  他肯拆
[00:13:09.000 --> 00:13:10.000]  我都很感謝主
[00:13:10.000 --> 00:13:11.000]  他說買十字架
[00:13:11.000 --> 00:13:12.000]  十字架而已
[00:13:12.000 --> 00:13:13.000]  不是買其他東西
[00:13:13.000 --> 00:13:14.000]  不理了
[00:13:14.000 --> 00:13:15.000]  都買了
[00:13:15.000 --> 00:13:16.000]  所以
[00:13:16.000 --> 00:13:17.000]  家裡只有三個
[00:13:17.000 --> 00:13:18.000]  我爸爸藏頭
[00:13:18.000 --> 00:13:19.000]  我再送多一個給他
[00:13:19.000 --> 00:13:21.000]  所以四個十字架
[00:13:21.000 --> 00:13:23.000]  但是慢慢教導他
[00:13:23.000 --> 00:13:25.000]  十字架不是用來辟邪的
[00:13:25.000 --> 00:13:27.000]  十字架是給我們記得的
[00:13:27.000 --> 00:13:28.000]  我們記得
[00:13:28.000 --> 00:13:29.000]  見到十字架的時候
[00:13:29.000 --> 00:13:31.000]  就記得耶穌基督的愛
[00:13:31.000 --> 00:13:33.000]  十字架告訴我們是什麼
[00:13:33.000 --> 00:13:35.000]  是耶穌基督的救贖
[00:13:35.000 --> 00:13:36.000]  他的救贖
[00:13:36.000 --> 00:13:38.000]  是因什麼事救贖我們
[00:13:38.000 --> 00:13:40.000]  因為我們的罪
[00:13:40.000 --> 00:13:42.000]  今天我們聽很多的福音
[00:13:42.000 --> 00:13:43.000]  所謂的福音
[00:13:43.000 --> 00:13:45.000]  是很有福的
[00:13:45.000 --> 00:13:47.000]  因為全部都是好東西
[00:13:47.000 --> 00:13:48.000]  你信耶穌之後
[00:13:48.000 --> 00:13:50.000]  病得醫治的
[00:13:50.000 --> 00:13:55.000]  病到病除的
[00:13:55.000 --> 00:13:56.000]  信耶穌之後
[00:13:56.000 --> 00:13:58.000]  就一帆風順
[00:13:58.000 --> 00:13:59.000]  但是
[00:13:59.000 --> 00:14:01.000]  我們見到這些現象
[00:14:01.000 --> 00:14:02.000]  我們為這些感恩
[00:14:02.000 --> 00:14:03.000]  我們都期待
[00:14:03.000 --> 00:14:04.000]  因為聖經都說
[00:14:04.000 --> 00:14:06.000]  神是賜福的神
[00:14:06.000 --> 00:14:07.000]  不過我們剛剛說
[00:14:07.000 --> 00:14:10.000]  困難我們仍然會去面對的
[00:14:10.000 --> 00:14:12.000]  十字架我們想到的
[00:14:12.000 --> 00:14:15.000]  是因為神要處理我們罪的問題
[00:14:15.000 --> 00:14:17.000]  不過我們很多人
[00:14:17.000 --> 00:14:18.000]  不是很喜歡碰罪
[00:14:18.000 --> 00:14:21.000]  我們不喜歡別人說我們是罪人
[00:14:21.000 --> 00:14:23.000]  那時候在仁濟醫院
[00:14:23.000 --> 00:14:25.000]  第一次在醫院
[00:14:25.000 --> 00:14:27.000]  去做一個報道的聚會
[00:14:27.000 --> 00:14:29.000]  好像現在這樣
