
[00:00:00.000 --> 00:00:05.200]  好 《使徒行傳》的第24章
[00:01:36.500 --> 00:01:39.000]  謀求利益的目的
[00:01:39.000 --> 00:01:40.500]  我們先前都講過了
[00:01:40.500 --> 00:01:42.000]  我們之前講過
[00:01:42.000 --> 00:01:45.000]  肥力斯他本身以前是一個奴隸
[00:01:45.000 --> 00:01:47.000]  肥力斯以前是一個奴隸
[00:01:47.000 --> 00:01:49.000]  後來因為某種機緣巧合
[00:01:49.000 --> 00:01:50.500]  他被釋放
[00:01:50.500 --> 00:01:52.000]  因為機緣巧合
[00:01:52.000 --> 00:01:53.000]  他最後被釋放了
[00:01:53.000 --> 00:01:55.500]  他就利用他自己的人物背景
[00:01:55.500 --> 00:01:58.500]  所以他就利用他自己的人脈背景
[00:01:58.500 --> 00:02:00.000]  不斷的向上爬
[00:02:00.000 --> 00:02:01.500]  不斷的向上爬
[00:02:01.500 --> 00:02:03.500]  他不會找到一個機會
[00:02:03.500 --> 00:02:05.000]  他沒找到一個機會
[00:02:05.000 --> 00:02:07.000]  他都會希望利用這些機會
[00:02:07.000 --> 00:02:09.500]  能夠得到一些上位
[00:02:09.500 --> 00:02:13.000]  都希望通過這些機會可以上位
[00:02:13.000 --> 00:02:16.000]  或者財物的利益
[00:02:16.000 --> 00:02:19.000]  或者獲得一些財物或者利益
[00:02:19.000 --> 00:02:21.000]  現在他第一次見到
[00:02:21.000 --> 00:02:23.000]  能夠有一個保羅
[00:02:23.000 --> 00:02:26.000]  他現在第一次看到了保羅
[00:02:26.000 --> 00:02:28.000]  可以利用一下保羅
[00:02:28.000 --> 00:02:29.000]  可以利用保羅
[00:02:29.000 --> 00:02:32.000]  來攻擊猶太人
[00:02:32.000 --> 00:02:33.500]  來攻擊猶太人
[00:02:33.500 --> 00:02:37.500]  正所謂敵人的敵人就是我的朋友
[00:02:37.500 --> 00:02:40.500]  正所謂敵人的敵人就是我的朋友
[00:02:40.500 --> 00:02:42.000]  他就利用這個機會
[00:02:42.000 --> 00:02:43.000]  他就利用這個機會
[00:02:43.000 --> 00:02:45.000]  希望能夠挑起
[00:02:45.000 --> 00:02:49.500]  保羅和猶太工會的一個惡劣的關係
[00:02:49.500 --> 00:02:51.000]  希望能夠挑起
[00:02:51.000 --> 00:02:53.000]  保羅和猶太工會的惡劣的關係
[00:02:53.000 --> 00:02:55.000]  乘虛而入
[00:02:55.000 --> 00:02:56.000]  乘虛而入
[00:02:56.000 --> 00:02:58.000]  在這裡插句口
[00:02:58.000 --> 00:03:00.000]  其實現在這個世界都是這樣運作的
[00:03:00.000 --> 00:03:02.000]  在這裡說一句
[00:03:02.000 --> 00:03:04.000]  其實現今的社會也是一樣的運作
[00:03:04.000 --> 00:03:08.000]  一亂就能夠有機會去謀取一些利益
[00:03:08.000 --> 00:03:11.000]  只要一亂就可以有機可乘
[00:03:11.000 --> 00:03:13.000]  所以在這段經文裡面
[00:03:13.000 --> 00:03:14.000]  我們去看一下
[00:03:14.000 --> 00:03:16.000]  究竟肥力斯
[00:03:16.000 --> 00:03:18.000]  在這段經文裡面
[00:03:18.000 --> 00:03:20.000]  我們看一下究竟肥力斯
[00:03:20.000 --> 00:03:22.000]  他還有些什麼手段
[00:03:22.000 --> 00:03:24.000]  可以有什麼樣的手段
[00:03:24.000 --> 00:03:26.000]  他腦海裡面在想些什麼
[00:03:26.000 --> 00:03:28.000]  他腦子裡面究竟在想些什麼
[00:03:28.000 --> 00:03:31.000]  他希望用一些懷柔的手段
[00:03:31.000 --> 00:03:33.000]  希望用懷柔的手段
[00:03:33.000 --> 00:03:37.000]  來攻擊或者甚至得到利益
[00:03:37.000 --> 00:03:40.000]  來攻擊甚至獲得利益
[00:03:40.000 --> 00:03:42.000]  我們上文已經說過
[00:03:42.000 --> 00:03:44.000]  我們在前文提到了
[00:03:44.000 --> 00:03:46.000]  保羅得到寬待
[00:03:46.000 --> 00:03:48.000]  保羅得到了寬待
[00:03:48.000 --> 00:03:50.000]  而肥力斯也透過
[00:03:50.000 --> 00:03:52.000]  保羅身邊的朋友
[00:03:52.000 --> 00:03:53.000]  親屬
[00:03:53.000 --> 00:03:57.000]  而肥力斯也通過保羅身邊的朋友跟親人
[00:03:57.000 --> 00:03:59.000]  怎樣去能夠看到
[00:03:59.000 --> 00:04:01.000]  保羅有多少人的支援
[00:04:01.000 --> 00:04:05.000]  怎樣可以看到保羅有多少人的支援
[00:04:05.000 --> 00:04:08.000]  這個已經記載在第23節裡面
[00:04:08.000 --> 00:04:10.000]  這個記載了在第23節裡面
[00:04:10.000 --> 00:04:14.000]  當一個人心裡有很多謀算的人
[00:04:14.000 --> 00:04:16.000]  當一個人心裡有很多謀算的人
[00:04:16.000 --> 00:04:19.000]  他就會不斷不斷觀察
[00:04:19.000 --> 00:04:22.000]  什麼是他乘虛而入的時間
[00:04:22.000 --> 00:04:24.000]  他就會不斷的觀察
[00:04:24.000 --> 00:04:26.000]  看有什麼時候可以乘虛而入
[00:04:26.000 --> 00:04:29.000]  我們今天就正式進入第24節看看
[00:04:29.000 --> 00:04:31.000]  那我們今天就看一下24節
[00:04:31.000 --> 00:04:33.000]  他怎樣利用保羅
[00:04:33.000 --> 00:04:35.000]  他是怎樣利用保羅
[00:04:35.000 --> 00:04:36.000]  保羅怎樣被利用呢
[00:04:36.000 --> 00:04:38.000]  第24節這樣說
[00:04:38.000 --> 00:04:39.000]  第24節是這麼說
[00:04:39.000 --> 00:04:40.000]  他過了幾天
[00:04:40.000 --> 00:04:41.000]  過了幾天
[00:04:41.000 --> 00:04:44.000]  跟著肥力斯和他的夫人
[00:04:44.000 --> 00:04:47.000]  一個猶太人的女子叫土西拉
[00:04:47.000 --> 00:04:49.000]  肥力斯和他的夫人
[00:04:49.000 --> 00:04:51.000]  一個猶太的女子土西拉
[00:04:51.000 --> 00:04:54.000]  就一起來到在保羅的面前
[00:04:54.000 --> 00:04:56.000]  一起來到了保羅的面前
[00:04:56.000 --> 00:04:57.000]  當然啦
[00:04:57.000 --> 00:04:58.000]  在他們的廳那裡
[00:04:58.000 --> 00:05:01.000]  或者在他們的辦公的地方裡面
[00:05:01.000 --> 00:05:02.000]  叫保羅來
[00:05:02.000 --> 00:05:06.000]  那他們就把保羅叫到了他們的辦公的地方
[00:05:06.000 --> 00:05:08.000]  聽一下他說一下
[00:05:08.000 --> 00:05:10.000]  有關於信基督耶穌的道
[00:05:10.000 --> 00:05:12.000]  聽他講一下
[00:05:12.000 --> 00:05:15.000]  關於信基督耶穌的道
[00:05:15.000 --> 00:05:18.000]  第一節我們就這樣看下去
[00:05:18.000 --> 00:05:21.000]  我們就這麼看上去的話
[00:05:21.000 --> 00:05:22.000]  我們就看到
[00:05:22.000 --> 00:05:24.000]  他們很信主
[00:05:24.000 --> 00:05:27.000]  他看起來是很信主耶穌的
[00:05:27.000 --> 00:05:29.000]  邀請你去講道
[00:05:29.000 --> 00:05:31.000]  邀請保羅去講道
[00:05:31.000 --> 00:05:32.000]  想明白真理
[00:05:32.000 --> 00:05:34.000]  希望能明白真理
[00:05:34.000 --> 00:05:35.000]  但是其實在聖經裡面
[00:05:35.000 --> 00:05:40.000]  盧迦已經暗暗地有一種諷刺的意味擺在裡面
[00:05:40.000 --> 00:05:42.000]  但是其實透過聖經我們可以看到
[00:05:42.000 --> 00:05:45.000]  路加有暗暗的諷刺的意味在裡面
[00:05:45.000 --> 00:05:47.000]  我們看回二十二節
[00:05:47.000 --> 00:05:48.000]  我們看回二十二節
[00:05:48.000 --> 00:05:50.000]  二十二節這樣記載過
[00:05:50.000 --> 00:05:51.000]  二十二節是這麼說的
[00:05:51.000 --> 00:05:55.000]  肥力斯本是詳細曉得者道
[00:05:55.000 --> 00:05:58.000]  肥力斯本是詳細曉得者道
[00:05:58.000 --> 00:06:02.000]  英文特別用了一個participle去形容
[00:06:02.000 --> 00:06:06.000]  Who was rather well informed about the way
[00:06:06.000 --> 00:06:08.000]  就是他不是不知道的
[00:06:08.000 --> 00:06:12.000]  所以說肥力斯其實他並不是不知道的
[00:06:12.000 --> 00:06:13.000]  那就是告訴我們
[00:06:13.000 --> 00:06:17.000]  他請保羅來聽信耶穌基督的道理
[00:06:17.000 --> 00:06:21.000]  那他請保羅來講耶穌基督的道理呢
[00:06:21.000 --> 00:06:25.000]  其實是另有用意
[00:06:25.000 --> 00:06:28.000]  你明知道這個道理是講什麼的
[00:06:28.000 --> 00:06:30.000]  你明知道這個道理是講什麼的
[00:06:30.000 --> 00:06:32.000]  為什麼還要人再來講呢
[00:06:32.000 --> 00:06:34.000]  那為什麼還要別人再來講呢
[00:06:34.000 --> 00:06:39.000]  你不要以為他很追求
[00:06:39.000 --> 00:06:42.000]  大家不要以為他是很在追求主的道理
[00:06:42.000 --> 00:06:46.000]  其實路加在這裡特意留意記載
[00:06:46.000 --> 00:06:49.000]  路加特意在這裡記載到
[00:06:49.000 --> 00:06:51.000]  原來他有一個太太
[00:06:51.000 --> 00:06:53.000]  原來他有一個太太
[00:06:53.000 --> 00:06:56.000]  是猶太人的女子
[00:06:56.000 --> 00:06:58.000]  是猶太人的女子
[00:06:58.000 --> 00:07:01.000]  猶太人的女子呢
[00:07:01.000 --> 00:07:02.000]  猶太人的女子呢
[00:07:02.000 --> 00:07:07.000]  那你就最好用猶太人的方式去討好她了
[00:07:07.000 --> 00:07:10.000]  那麼最好就是用猶太人的方式去討好她
[00:07:10.000 --> 00:07:13.000]  其實這個土西拉
[00:07:13.000 --> 00:07:15.000]  其實這位土西拉
[00:07:15.000 --> 00:07:17.000]  她以前都有試過一個前夫
[00:07:17.000 --> 00:07:19.000]  都是用這樣的方式去討好她的
[00:07:19.000 --> 00:07:21.000]  她也曾經有一個前夫
[00:07:21.000 --> 00:07:23.000]  也是用同樣的方式去討好她
[00:07:23.000 --> 00:07:25.000]  上個禮拜我們已經講過了
[00:07:25.000 --> 00:07:26.000]  上個禮拜我們講到
[00:07:26.000 --> 00:07:29.000]  他在沒嫁給菲利斯之前
[00:07:29.000 --> 00:07:33.000]  有一個王子特意去將自己行割禮
[00:07:33.000 --> 00:07:38.000]  在他嫁給菲利斯之前
[00:07:38.000 --> 00:07:40.000]  曾經有一位
[00:07:40.000 --> 00:07:41.000]  去行割禮的
[00:07:41.000 --> 00:07:43.000]  是為了他去行割禮的
[00:07:43.000 --> 00:07:45.000]  哇!多大犧牲啊!
[00:07:45.000 --> 00:07:46.000]  多大的一個犧牲
[00:07:46.000 --> 00:07:47.000]  自己不是猶太人
[00:07:47.000 --> 00:07:49.000]  都做了猶太人的事
[00:07:49.000 --> 00:07:51.000]  自己不是一個猶太人
[00:07:51.000 --> 00:07:53.000]  但是也會行猶太人的事
[00:07:53.000 --> 00:07:55.000]  因此路加其實在這裡告訴我們
[00:07:55.000 --> 00:07:57.000]  因此路加在這裡告訴我們
[00:07:57.000 --> 00:07:59.000]  他請保羅過來
[00:07:59.000 --> 00:08:02.000]  去聽保羅講信基督的道理
[00:08:02.000 --> 00:08:05.000]  他請保羅過來講基督的道理
[00:08:05.000 --> 00:08:07.000]  他的目的
[00:08:07.000 --> 00:08:08.000]  他的目的
[00:08:08.000 --> 00:08:11.000]  不是為了真的想信那個道理
[00:08:11.000 --> 00:08:14.000]  並不是真的去相信這個道
[00:08:14.000 --> 00:08:15.000]  第一個動機
[00:08:15.000 --> 00:08:16.000]  第一個動機
[00:08:16.000 --> 00:08:17.000]  是討好他太太
[00:08:17.000 --> 00:08:18.000]  是討好他的太太
[00:08:18.000 --> 00:08:20.000]  除了討好他太太之外
[00:08:20.000 --> 00:08:22.000]  這個這樣的做法呢
[00:08:22.000 --> 00:08:24.000]  除了討好他太太之外呢
[00:08:24.000 --> 00:08:25.000]  你都留意到
[00:08:25.000 --> 00:08:27.000]  保羅曾經被記載
[00:08:27.000 --> 00:08:29.000]  他去傳主的道的時候
[00:08:29.000 --> 00:08:33.000]  保羅曾經被記載去傳主的道的時候
[00:08:33.000 --> 00:08:37.000]  他是按照律法和先知的道理去講的
[00:08:37.000 --> 00:08:40.000]  他是按照律法和先知的道理去講
[00:08:40.000 --> 00:08:42.000]  就在第十四節裡面講過了
[00:08:42.000 --> 00:08:44.000]  在第十四節裡面講到
[00:08:44.000 --> 00:08:45.000]  第十四節那裡講什麼呢?
[00:08:45.000 --> 00:08:47.000]  我們再看多一次好不好?
[00:08:47.000 --> 00:08:50.000]  那在第十四節裡面
[00:08:50.000 --> 00:08:51.000]  我們再看一次他講到什麼
[00:08:51.000 --> 00:08:55.000]  保羅他說我有一件事真的要跟你承認的
[00:08:55.000 --> 00:08:57.000]  但有一件事我向你承認
[00:08:57.000 --> 00:09:02.000]  就是他們所講我這個所稱為異端的道
[00:09:02.000 --> 00:09:04.000]  他們所講的我這個稱為異端的道
[00:09:04.000 --> 00:09:07.000]  其實是正正我是要
[00:09:07.000 --> 00:09:10.000]  這道是按照祖宗我們的神
[00:09:10.000 --> 00:09:14.000]  我正是按照那報侍奉我祖宗的神
[00:09:14.000 --> 00:09:15.000]  去傳的
[00:09:15.000 --> 00:09:16.000]  去傳的
[00:09:16.000 --> 00:09:22.000]  合乎律法和先知書上所記的一切的
[00:09:22.000 --> 00:09:27.000]  又信合乎律法和先知書上一切所記載的
[00:09:27.000 --> 00:09:28.000]  對了
[00:09:28.000 --> 00:09:30.000]  保羅你來到的話
[00:09:30.000 --> 00:09:31.000]  那巧了
[00:09:31.000 --> 00:09:32.000]  如果保羅你來到的話
[00:09:32.000 --> 00:09:34.000]  既然你都是這樣
[00:09:34.000 --> 00:09:36.000]  既然你這麼行
[00:09:36.000 --> 00:09:39.000]  講的東西這麼合乎舊約聖經
[00:09:39.000 --> 00:09:41.000]  講的道那麼合乎舊約聖經
[00:09:41.000 --> 00:09:43.000]  有上帝的肯定
[00:09:43.000 --> 00:09:44.000]  有上帝的肯定
[00:09:44.000 --> 00:09:47.000]  如果我跟你走近一點
[00:09:47.000 --> 00:09:49.000]  如果我跟你走更近的話
[00:09:49.000 --> 00:09:51.000]  別人會怎麼看我
[00:09:51.000 --> 00:09:52.000]  別人會怎麼看我呢
[00:09:52.000 --> 00:09:53.000]  弟兄姊妹
[00:09:53.000 --> 00:09:54.000]  弟兄姊妹
[00:09:54.000 --> 00:09:55.000]  你知不知道
[00:09:55.000 --> 00:09:57.000]  你們知道嗎
[00:09:57.000 --> 00:09:58.000]  所有的人
[00:09:58.000 --> 00:10:01.000]  如果他自己在婚姻上有問題
[00:10:01.000 --> 00:10:05.000]  所有的人如果他們在婚姻裡有問題的話
[00:10:05.000 --> 00:10:06.000]  其實心裡面
[00:10:06.000 --> 00:10:07.000]  其實心裡面
[00:10:07.000 --> 00:10:09.000]  有一種愧疚
[00:10:09.000 --> 00:10:11.000]  經常去跟隨著他們
[00:10:11.000 --> 00:10:14.000]  其實會有一種愧疚一直在跟著他們
[00:10:14.000 --> 00:10:15.000]  其實會有一種愧疚一直在跟著他們
[00:10:15.000 --> 00:10:17.000]  大家都知道我做稅吏
[00:10:17.000 --> 00:10:18.000]  大家都知道我做稅吏
[00:10:18.000 --> 00:10:19.000]  大家都知道我做稅吏
[00:10:19.000 --> 00:10:20.000]  大家都知道我做稅吏
[00:10:20.000 --> 00:10:21.000]  大家都知道我做稅吏
[00:10:21.000 --> 00:10:22.000]  我們通常會查核你們的身份
[00:10:22.000 --> 00:10:23.000]  我們通常會查核你們的身份
[00:10:23.000 --> 00:10:24.000]  才和你們討論的
[00:10:24.000 --> 00:10:25.000]  才和你們討論的
[00:10:25.000 --> 00:10:26.000]  我們一般是先查核你的身份
[00:10:26.000 --> 00:10:27.000]  我們一般是先查核你的身份
[00:10:27.000 --> 00:10:28.000]  然後再和你們討論細節
[00:10:28.000 --> 00:10:29.000]  然後再和你們討論細節
[00:10:29.000 --> 00:10:30.000]  查問的時候
[00:10:30.000 --> 00:10:31.000]  通常有一條問題我們會問的
[00:10:31.000 --> 00:10:32.000]  通常我們會在查核你的身份的時候
[00:10:32.000 --> 00:10:33.000]  通常我們會在查核你的身份的時候
[00:10:33.000 --> 00:10:41.000]  問一個問題
[00:10:41.000 --> 00:10:42.000]  電腦會顯示出來
[00:10:42.000 --> 00:10:43.000]  如果你是有婚姻狀況的話
[00:10:43.000 --> 00:10:44.000]  電腦會顯示出來
[00:10:44.000 --> 00:10:45.000]  如果你是有婚姻狀況的話
[00:10:45.000 --> 00:10:46.000]  如果電腦顯示你是有婚姻狀況的話
[00:10:46.000 --> 00:10:47.000]  電腦顯示你是有婚姻狀況的話
[00:10:47.000 --> 00:10:48.000]  它會打出來
[00:10:48.000 --> 00:10:49.000]  它會顯示出來
[00:10:49.000 --> 00:10:50.000]  它會顯示出來
[00:10:50.000 --> 00:10:51.000]  你去問一下那個致電詢問者
[00:10:51.000 --> 00:10:52.000]  你去問一下那個致電詢問者
[00:10:52.000 --> 00:10:53.000]  然後你去問打電話來的那個客人
[00:10:53.000 --> 00:10:54.000]  然後你去問打電話來的那個客人
[00:10:54.000 --> 00:10:55.000]  你的配偶叫什麼名字
[00:10:55.000 --> 00:10:56.000]  你的配偶叫什麼名字
[00:10:56.000 --> 00:10:57.000]  你的配偶叫什麼名字
[00:10:57.000 --> 00:10:58.000]  你的配偶叫什麼名字
[00:10:58.000 --> 00:10:59.000]  你的配偶叫什麼名字
[00:10:59.000 --> 00:11:00.000]  你的配偶叫什麼名字
[00:11:03.000 --> 00:11:09.000]  我問10個 如果真是結婚一直都是丈夫或者太太的話呢?
[00:11:09.000 --> 00:11:13.000]  馬上答到你 他可以馬上回答
[00:11:13.000 --> 00:11:19.000]  但是如果他又離過婚 又同居 再又同居又離婚等等
[00:11:19.000 --> 00:11:23.000]  這些關係出現的話 會不會有很大的影響呢?
[00:11:23.000 --> 00:11:29.000]  我問10個 如果真是結婚一直都是丈夫或者太太的話呢?
[00:11:29.000 --> 00:11:34.000]  再又同居又離婚等等 這些關係出現的話呢?
[00:11:34.000 --> 00:11:38.000]  但是如果他曾經有過離婚或者同居 或者更複雜的情況
[00:11:38.000 --> 00:11:41.000]  他第一句通常就會 嗯……
[00:11:41.000 --> 00:11:44.000]  他第一句通常都是會猶豫一下
[00:11:44.000 --> 00:11:47.000]  他要想一想 他需要時間去想一想
[00:11:47.000 --> 00:11:50.000]  他都不知道是誰 可能他那一下子想起
[00:11:50.000 --> 00:11:52.000]  他可能一下子想不起來那是誰
[00:11:52.000 --> 00:11:55.000]  第二個問題就是 或者他會這樣回答我的
[00:11:55.000 --> 00:11:57.000]  第二個問題他可能會這麼回答我
[00:11:57.000 --> 00:12:00.000]  他說I don't have a spouse 我沒有配偶
[00:12:00.000 --> 00:12:02.000]  我沒有配偶
[00:12:02.000 --> 00:12:07.000]  我說你沒有配偶 那我就不會繼續給你服務了
[00:12:07.000 --> 00:12:09.000]  那如果你說是沒有配偶的話呢
[00:12:09.000 --> 00:12:11.000]  那我就不能再繼續跟你談話了
[00:12:11.000 --> 00:12:12.000]  他接著就會這樣說
[00:12:12.000 --> 00:12:14.000]  然後呢 他們就會說
[00:12:14.000 --> 00:12:18.000]  我有一個boyfriend或者girlfriend
[00:12:18.000 --> 00:12:21.000]  我有一個男朋友或者女朋友
[00:12:21.000 --> 00:12:24.000]  那我說你的boyfriend或者girlfriend是什麼呢?
[00:12:24.000 --> 00:12:28.000]  不要說什麼friend 要用partner這個字
[00:12:28.000 --> 00:12:32.000]  那還不能說是男朋友或者女朋友
[00:12:32.000 --> 00:12:33.000]  還得說是partner
[00:12:33.000 --> 00:12:36.000]  因為我試過有一次錯了
[00:12:36.000 --> 00:12:38.000]  打來那個男人
[00:12:38.000 --> 00:12:40.000]  我問你的配偶叫什麼名字
[00:12:40.000 --> 00:12:43.000]  有一次呢 試過有一個男士打電話來
[00:12:43.000 --> 00:12:44.000]  然後我問他的配偶叫什麼名字
[00:12:44.000 --> 00:12:46.000]  我就滑了口說
[00:12:46.000 --> 00:12:49.000]  我就說 你太太叫什麼名字
[00:12:49.000 --> 00:12:50.000]  結果呢 我就說漏嘴
[00:12:50.000 --> 00:12:52.000]  然後就問他的太太叫什麼名字
[00:12:52.000 --> 00:12:54.000]  男人 他的配偶當然是女人
[00:12:54.000 --> 00:12:55.000]  那我就自然這樣說
[00:12:55.000 --> 00:12:57.000]  這樣就中招了
[00:12:57.000 --> 00:12:58.000]  然後我理所當然的就覺得
[00:12:58.000 --> 00:13:00.000]  男士他的配偶應該是位太太
[00:13:00.000 --> 00:13:02.000]  所以呢 我就中招了
[00:13:02.000 --> 00:13:04.000]  她說他不是我的wife
[00:13:04.000 --> 00:13:06.000]  她說呢 我的配偶不是我的太太
[00:13:06.000 --> 00:13:07.000]  她是我的husband
[00:13:07.000 --> 00:13:08.000]  嘩 真是嚇得我
[00:13:08.000 --> 00:13:10.000]  她是我的先生伴侶
[00:13:10.000 --> 00:13:13.000]  我們真是很勾了 我們現在這些
[00:13:13.000 --> 00:13:15.000]  我的想法也是相當過時了
[00:13:15.000 --> 00:13:19.000]  接著她就告訴我她的名字
[00:13:19.000 --> 00:13:21.000]  她有一種愧疚在裏面的
[00:13:21.000 --> 00:13:23.000]  你可以聽得出來她的聲音裏面
[00:13:23.000 --> 00:13:24.000]  有一種愧疚在裏面
[00:13:24.000 --> 00:13:25.000]  請先回
[00:13:25.000 --> 00:13:27.000]  為什麼這個菲麗絲
[00:13:27.000 --> 00:13:30.000]  一定要找保羅 纏著保羅呢
[00:13:30.000 --> 00:13:33.000]  為什麼菲麗絲一定要找到保羅
[00:13:33.000 --> 00:13:34.000]  纏著保羅呢
[00:13:34.000 --> 00:13:37.000]  因為她希望用一種很殷切的態度
[00:13:37.000 --> 00:13:40.000]  因為她希望用一種很殷切的態度
[00:13:40.000 --> 00:13:43.000]  來包裝自己
[00:13:43.000 --> 00:13:44.000]  來包裝自己
[00:13:44.000 --> 00:13:47.000]  想著自己去靠近某一些的人
[00:13:47.000 --> 00:13:49.000]  希望自己能靠近某一些人
[00:13:49.000 --> 00:13:51.000]  纏著她
[00:13:51.000 --> 00:13:52.000]  連著他們
[00:13:52.000 --> 00:13:53.000]  討回一些光
[00:13:53.000 --> 00:13:57.000]  然後可以借到一些光
[00:13:57.000 --> 00:13:59.000]  是的 差不多了
[00:13:59.000 --> 00:14:02.000]  德馨姐妹 其實這種現象
[00:14:02.000 --> 00:14:03.000]  你不要以為
[00:14:03.000 --> 00:14:06.000]  只是這個菲麗絲曉這樣做
[00:14:06.000 --> 00:14:08.000]  弟兄姐妹 你們不要以為
[00:14:08.000 --> 00:14:10.000]  其實只有菲麗絲會用這樣的方法
[00:14:10.000 --> 00:14:12.000]  在教會裏面
[00:14:12.000 --> 00:14:13.000]  在教會裏面呢
[00:14:13.000 --> 00:14:15.000]  在社群裏面
[00:14:15.000 --> 00:14:17.000]  是很經常用的手段
[00:14:17.000 --> 00:14:19.000]  在社群裏面其實她也是很常用的手段
[00:14:19.000 --> 00:14:21.000]  當一個人自己不行的時候
[00:14:21.000 --> 00:14:23.000]  當一個人自己不行的時候
[00:14:23.000 --> 00:14:26.000]  她就希望能夠藉著其他的人
[00:14:26.000 --> 00:14:29.000]  她希望能夠藉著旁邊的人
[00:14:29.000 --> 00:14:31.000]  她去傍著那些人
[00:14:31.000 --> 00:14:33.000]  去依靠這些人
[00:14:33.000 --> 00:14:35.000]  交一些這樣的朋友
[00:14:35.000 --> 00:14:36.000]  交這些朋友
[00:14:36.000 --> 00:14:39.000]  希望能夠讓人誤會她不是
[00:14:39.000 --> 00:14:42.000]  或者忘記她原本那個人的敗壞
[00:14:42.000 --> 00:14:46.000]  希望可以讓別人忘記她原來的敗壞
[00:14:46.000 --> 00:14:49.000]  而是從而去希望讓人誤會
[00:14:49.000 --> 00:14:51.000]  她以為好像她認識的這個朋友一樣
[00:14:51.000 --> 00:14:54.000]  然後就希望別人在眼中看來
[00:14:54.000 --> 00:14:56.000]  她是跟她的朋友一樣的人
[00:14:56.000 --> 00:14:59.000]  不要說 我就是很好學的一個人
[00:14:59.000 --> 00:15:01.000]  我自己是一個很好學的人
[00:15:01.000 --> 00:15:03.000]  有時候在辦公室裏面工作的時候
[00:15:03.000 --> 00:15:05.000]  在辦公室裏面工作的時候
[00:15:05.000 --> 00:15:09.000]  我就問一些比較成熟一點
[00:15:09.000 --> 00:15:11.000]  或者做得久一點的同事一些問題
[00:15:11.000 --> 00:15:15.000]  我就會問一些比較成熟一點的同事一些問題
[00:15:15.000 --> 00:15:17.000]  吃飯的時候我就有時候會問
[00:15:17.000 --> 00:15:20.000]  這條問題你怎樣處理好呢?
[00:15:20.000 --> 00:15:23.000]  例如說我會問他們遇到一些客人的問題的時候
[00:15:23.000 --> 00:15:25.000]  看他們會怎麼處理呢?
[00:15:25.000 --> 00:15:27.000]  接著那些同事跟我談了之後
[00:15:27.000 --> 00:15:29.000]  我就很開心學了東西
[00:15:29.000 --> 00:15:31.000]  然後同事會跟我一起分享
