
[00:00:00.000 --> 00:00:04.000]  我們光當照在人前
[00:02:17.000 --> 00:02:18.000]  是積極的
[00:02:18.000 --> 00:02:19.000]  是積極的
[00:02:19.000 --> 00:02:21.000]  你要和那些清心禱告主的人
[00:02:21.000 --> 00:02:23.000]  一起來追求公義信德仁愛和平
[00:02:23.000 --> 00:02:25.000]  你要跟那些清心的人
[00:02:25.000 --> 00:02:30.000]  一起去追求性德公義和平
[00:02:30.000 --> 00:02:34.000]  這是消極的和積極的並行
[00:02:34.000 --> 00:02:37.000]  這是消極的和積極的並行
[00:02:37.000 --> 00:02:40.000]  所以鹽和光要放在一起思想
[00:02:40.000 --> 00:02:42.000]  所以鹽和光要放在一起思想
[00:02:42.000 --> 00:02:47.000]  這是我們基督徒每一個人應有的本質和要求
[00:02:47.000 --> 00:02:50.000]  這是我們基督徒每一個人應有的本質和要求
[00:02:50.000 --> 00:02:53.000]  如果我們做不到鹽和光
[00:02:53.000 --> 00:02:55.000]  如果我們做不到鹽和光
[00:02:55.000 --> 00:02:57.000]  這就不是神所期盼的
[00:02:57.000 --> 00:02:58.000]  這就不是神所期盼的
[00:02:58.000 --> 00:03:00.000]  是會令到神失望的
[00:03:00.000 --> 00:03:02.000]  是會令到神失望的
[00:03:02.000 --> 00:03:04.000]  好了,我們先來看鹽
[00:03:04.000 --> 00:03:05.000]  好了,我們先來看鹽
[00:03:05.000 --> 00:03:07.000]  鹽是用來防腐的
[00:03:07.000 --> 00:03:08.000]  鹽是用來防腐的
[00:03:08.000 --> 00:03:09.000]  鹽是用來防腐的
[00:03:09.000 --> 00:03:10.000]  我小時候
[00:03:10.000 --> 00:03:12.000]  我小時候
[00:03:12.000 --> 00:03:13.000]  家裡沒有冰箱
[00:03:13.000 --> 00:03:14.000]  家裡沒有冰箱
[00:03:14.000 --> 00:03:15.000]  家裡沒有冰箱
[00:03:15.000 --> 00:03:18.000]  所以放不到肉進去
[00:03:18.000 --> 00:03:19.000]  所以放不到肉進去
[00:03:19.000 --> 00:03:20.000]  所以放不到肉進去
[00:03:20.000 --> 00:03:22.000]  所以當時我們買西瓜要怎麼冷凍呢
[00:03:22.000 --> 00:03:23.000]  所以當時我們買西瓜要怎麼冷凍呢
[00:03:23.000 --> 00:03:25.000]  所以當時我們買西瓜要怎麼冷凍呢
[00:03:25.000 --> 00:03:26.000]  知不知道是怎麼樣的
[00:03:26.000 --> 00:03:27.000]  知不知道是怎麼樣的
[00:03:27.000 --> 00:03:29.000]  我們那時候用的是水缸
[00:03:29.000 --> 00:03:31.000]  我們那時候用的是水缸
[00:03:31.000 --> 00:03:33.000]  將西瓜放進水缸浸一晚就很冷了
[00:03:33.000 --> 00:03:34.000]  將西瓜放進水缸浸一晚就很冷了
[00:03:34.000 --> 00:03:36.000]  將西瓜放進水缸浸一晚就很冷了
[00:03:36.000 --> 00:03:37.000]  將西瓜放進水缸浸一晚就很冷了
[00:03:37.000 --> 00:03:39.000]  早上吃早餐要吃什麼呢
[00:03:39.000 --> 00:03:41.000]  早上吃早餐要吃什麼呢
[00:03:41.000 --> 00:03:42.000]  吃粥的
[00:03:42.000 --> 00:03:43.000]  吃粥
[00:03:43.000 --> 00:03:45.000]  一定是鹹瘦肉粥
[00:03:45.000 --> 00:03:46.000]  一定是鹹瘦肉粥
[00:03:46.000 --> 00:03:47.000]  必定是鹹瘦肉的粥
[00:03:47.000 --> 00:03:48.000]  必定是鹹瘦肉的粥
[00:03:48.000 --> 00:03:49.000]  為什麼呢
[00:03:49.000 --> 00:03:50.000]  為什麼呢
[00:03:50.000 --> 00:03:51.000]  因為那個年代沒有冰箱
[00:03:51.000 --> 00:03:52.000]  因為那個年代沒有冰箱
[00:03:52.000 --> 00:03:53.000]  因為那個年代沒有冰箱
[00:03:57.000 --> 00:03:59.000]  所以放在外面很容易發臭
[00:03:59.000 --> 00:04:01.000]  所以一定是用鹽醃著它
[00:04:01.000 --> 00:04:03.000]  所以一定會把鹽醃著它
[00:04:03.000 --> 00:04:05.000]  第二天煮粥就是鹹瘦肉粥
[00:04:05.000 --> 00:04:07.000]  第二天煮粥就是鹹瘦肉粥
[00:04:07.000 --> 00:04:09.000]  隔天早上用來燉粥的時候就是鹹瘦肉粥
[00:04:09.000 --> 00:04:11.000]  隔天早上用來燉粥的時候就是鹹瘦肉粥
[00:04:11.000 --> 00:04:13.000]  所以是非常好的
[00:04:13.000 --> 00:04:15.000]  所以是非常好的
[00:04:15.000 --> 00:04:17.000]  有時候有些說話是正面的現在變成負面的
[00:04:17.000 --> 00:04:19.000]  有時候有些說話本來是正面的
[00:04:19.000 --> 00:04:21.000]  卻反過來變負面了
[00:04:21.000 --> 00:04:23.000]  我想問一下大家
[00:04:23.000 --> 00:04:25.000]  在傷口上灑鹽是好還是不好
[00:04:25.000 --> 00:04:27.000]  在傷口上灑鹽到底是好還是不好呢
[00:04:27.000 --> 00:04:29.000]  在傷口上灑鹽到底是好還是不好呢
[00:04:29.000 --> 00:04:31.000]  認為好的請舉手
[00:04:31.000 --> 00:04:33.000]  報導會是這樣就慘了
[00:04:33.000 --> 00:04:35.000]  只有四五個人
[00:04:35.000 --> 00:04:37.000]  如果是布道會只有兩三個人舉手那就完了
[00:04:37.000 --> 00:04:39.000]  認為在傷口上灑鹽是不好的請舉手
[00:04:39.000 --> 00:04:41.000]  認為在傷口上灑鹽是不好的請舉手
[00:04:41.000 --> 00:04:43.000]  認為在傷口上灑鹽是不好的請舉手
[00:04:43.000 --> 00:04:45.000]  多六七個
[00:04:45.000 --> 00:04:47.000]  多六七個
[00:04:47.000 --> 00:04:49.000]  有很多人放棄了
[00:04:49.000 --> 00:04:51.000]  你知不知道在某個地方不投票是有罪的
[00:04:51.000 --> 00:04:53.000]  你知不知道在某個地方不投票是有罪的
[00:04:53.000 --> 00:04:55.000]  你知不知道在某個地方不投票是有罪的
[00:04:55.000 --> 00:04:57.000]  原來傷口上灑鹽是好的
[00:04:57.000 --> 00:04:59.000]  原來傷口上灑鹽是好的
[00:04:59.000 --> 00:05:01.000]  原來傷口上灑鹽是好的
[00:05:01.000 --> 00:05:03.000]  因為當時沒有那個盤尼西林
[00:05:03.000 --> 00:05:05.000]  因為當時沒有那個盤尼西林
[00:05:05.000 --> 00:05:07.000]  如果傷口爛了的話
[00:05:07.000 --> 00:05:09.000]  如果傷口腐爛的話
[00:05:09.000 --> 00:05:11.000]  如果傷口腐爛的話
[00:05:11.000 --> 00:05:13.000]  它會一直毀爛
[00:05:13.000 --> 00:05:15.000]  所以他們就把鹽灑到傷口上
[00:05:15.000 --> 00:05:17.000]  所以他們就把鹽灑到傷口上
[00:05:17.000 --> 00:05:19.000]  阻止它繼續腐爛
[00:05:19.000 --> 00:05:21.000]  阻止它繼續腐爛
[00:05:21.000 --> 00:05:23.000]  但是當鹽灑在傷口上
[00:05:23.000 --> 00:05:25.000]  但是當鹽灑在傷口上
[00:05:25.000 --> 00:05:27.000]  但是當鹽灑在傷口上
[00:05:27.000 --> 00:05:29.000]  會有什麼反應呢
[00:05:29.000 --> 00:05:31.000]  會有什麼反應呢
[00:05:31.000 --> 00:05:33.000]  你會更加痛
[00:05:33.000 --> 00:05:35.000]  你會更加痛
[00:05:35.000 --> 00:05:37.000]  但是就防止你繼續毀爛
[00:05:37.000 --> 00:05:39.000]  但是就防止你繼續毀爛
[00:05:39.000 --> 00:05:41.000]  現在就不需要找鹽了
[00:05:41.000 --> 00:05:43.000]  現在就不用用鹽了
[00:05:43.000 --> 00:05:45.000]  有一種酒
[00:05:45.000 --> 00:05:47.000]  有一種酒精是阻止它繼續毀爛的
[00:05:47.000 --> 00:05:49.000]  有一種酒是阻止它繼續毀爛的
[00:05:49.000 --> 00:06:00.000]  (主)是什麽酒啊? (何)很有意思,沒錯,是癲酒! (主)是癲酒? (何)你放了癲酒下去,你就癲了,啊!好痛啊! (主)你放了癲酒下去,你就啊!好痛啊!
[00:06:00.000 --> 00:06:09.000]  (何)所以原來鹽的作用就是防止潰爛。 (主)所以鹽的作用原來是用來防止潰爛。 (何)請你搞清楚。 (主)請你搞清楚。
[00:06:09.000 --> 00:06:19.000]  (主)主耶穌並不是說你們是世上的蜂蜜。 (何)主耶穌並不是說你們是這世上的蜂蜜。 (主)在英國是有點危險的。 (何)在英國是有點危險的。 (主)在英國是有點危險的。
[00:06:19.000 --> 00:06:37.000]  (主)在超級市場買東西的時候,那些女售貨員就說:OK,謝謝,Honey。 (何)那些女售貨員就說,啊! (主)很多人都會叫你Honey。 (何)很多售貨員都會叫你Honey。 (主)很多售貨員都會叫你Honey。 (何)很多售貨員都會叫你Honey。
[00:06:37.000 --> 00:06:59.000]  (主)太太就會看著我,然後說:啊!你怎麼有一個Honey在外面呢? (何)很多人會叫你Honey。 (主)很多人會叫他Honey。 (何)我告訴你,Honey,蜜糖,是你家裡的太太。 (主)但是我告訴你,真正的Honey是蜜糖,就是你家裡的妻子。 (何)但是世上的言是什麼意思呢? (主)那世上的言是什麼意思呢? (何)是防止罪惡繼續發生。 (主)是防止罪惡繼續發生。
[00:06:59.000 --> 00:07:09.000]  (主)聖經的教導大家很清楚,我們一起來讀提摩太后書第三章第十六節,我們一起來讀。 (何)聖經的教導大家很清楚,我們一起來讀提摩太后書第三章第十六節,我們一起來讀。
[00:07:09.000 --> 00:07:23.000]  (主)聖經都是神所默示的,與教訓督則,使人歸正,教導人學義,都是有益的。 (何)我們有時候在灰心失望裡面,透過聖經得到安慰。 (主)我們有時候在灰心失望裡面,透過聖經得到安慰。
[00:07:23.000 --> 00:07:35.000]  (主)我們有時候在灰心失望裡面,透過聖經得到安慰。 (何)我們有時候感到疲乏的時候,我們透過聖經的話語得著力量。 (主)我們有時候感到疲乏的時候,我們透過聖經的話語得著力量。
[00:07:35.000 --> 00:08:02.000]  (主)但是聖經最重要的是什麼?教訓督則。你被人教訓,被人督則,你舒不舒服呢?但是原來神的話語就是讓我們看到自己的不足。聖靈的工作就是為罪為義,自己責備自己。
[00:08:02.000 --> 00:08:27.000]  (主)原來有不對的就要指出來,絕對不可以和稀泥。而我們去傳福音的時候是怎麼樣呢?我們不只是單單講神的愛,不是單單講神的寬恕,我們有沒有講神的聖潔,神的威嚴。
[00:08:27.000 --> 00:08:55.000]  (主)我們不能只講信耶穌就平安了,這只是心中的平安,一樣你還是會有挑戰。我們留意一下我們傳福音是要怎麼樣。我們再讀哥羅西書第一章二十八節,我們傳揚他,是用諸般的智慧,勸戒個人,教導個人,要把個人在基督裡完完全全地引到神的面前。
[00:08:55.000 --> 00:09:18.000]  (主)有沒有留意到傳揚福音,是用各種的智慧,諸般的智慧,有時候我害怕人家會覺得是豬一樣的智慧,是有不同的智慧,是做什麼呢?是勸戒個人。
[00:09:18.000 --> 00:09:42.000]  (主)所以做佈道的工作不能不指出人的罪,不只是講一些笑話,但又有誰願意被人指出有罪呢?我剛信主不久的時候,跟我爸爸講福音,我爸爸就馬上罵我,
[00:09:42.000 --> 00:10:08.000]  (主)好像你有這麼多空閒時間,沒什麼事做,就回教會,現在不用工作了。為什麼要信耶穌?因為我們有罪。我有罪?臭小子,我生你出,養你長大,你還說我有罪?他都講錯了。
[00:10:08.000 --> 00:10:37.000]  (主)我媽媽生我的,哪有他生我的?他說他生的我出,根本不是他生我的。他不會覺得自己有罪,但聖經說了我們要指出人的罪,要勸戒個人,所以言的作用就是要指出人的罪,防止腐爛,而我們基督徒的責任是什麼呢?
[00:10:37.000 --> 00:10:57.000]  (主)我們是互相守望的,在《真言》裡面提醒我們一句話,就是我們要彼此之間有好的虧勸,我們一起來讀《真言》27章第5到第6節。
[00:11:07.000 --> 00:11:30.000]  有些人很可能只是表面的交往,只是虛假的讚賞,看到你犯錯,背後就批評你,甚至嗆你,傳揚你,甚至在背後說你的錯誤,卻不會提醒你。
[00:11:30.000 --> 00:11:50.000]  但聖經說到真正的朋友相交是怎樣的呢?就是當面的責備,強於背地的愛情。保羅也提醒我們,我們一起來讀《貼索羅尼迦前書》第5章第14節。
[00:11:50.000 --> 00:12:17.000]  我們又勸弟兄們,要警戒不守規矩的人,勉勵灰心的人,輔助軟弱的人,也要向眾人忍耐,我們基督徒一定能做到,勉勵灰心的人,安慰傷心的人,甚至可以做到輔助軟弱的人。
[00:12:17.000 --> 00:12:36.000]  感恩的,我們能夠做到,我們知道有位姐妹突然離世,剛才長老也提醒我們,要去關心她的家人,去安慰,我相信我們大家都樂於做這些。
[00:12:36.000 --> 00:12:54.000]  見到有需要的人,我們輔助他們,我們都很肯去做。但是你們不樂於第一點是什麼呢?警戒不守規矩的人,你們檢查一下,你們能不能做這個事情?
[00:12:54.000 --> 00:13:06.000]  等長老去做吧,等牧師去做吧,不是我的責任,但我們是鹽,但為什麼我們不會做這些呢?
[00:13:06.000 --> 00:13:30.000]  因為你做了這些,你會討人厭,我教會有一個人有一個經歷,有一個小朋友,在教堂裡玩,在椅子上跳來跳去,
[00:13:30.000 --> 00:13:52.000]  那時候我們還會在椅子上放聖經,有聖經的就把他踢走,然後有一個會友見到這樣的情況,一位婦女,就跟他說不要這樣,椅子是用來坐的。
[00:13:52.000 --> 00:14:09.000]  小朋友只是看了他一眼,就繼續做,他就去提醒他的媽媽,教會的椅子不是這樣的,聖經怎麼可以這樣踢在地上呢?
[00:14:09.000 --> 00:14:32.000]  他做得對不對?他做得對呀,但接著他的媽媽就很不滿,以後見到這個婦女,都變了國籍,變了非洲人,黑臉的看她,不再和她有交往,
[00:14:32.000 --> 00:14:48.000]  你勸完一個人,他未必會接受,甚至會討厭你,所以無謂強出頭,很多時候我們都有這樣的想法,
[00:14:48.000 --> 00:15:03.000]  所以我們樂於勉勵灰心的人,輔助軟弱的人,但記住第一點是警戒不守規矩的人,你會不會做這些事呢?
[00:15:03.000 --> 00:15:22.000]  有些人可能常常回來崇拜都遲到,你會不會虧欠他呢?會不會在開會之前關心他呢?你為什麼每次都遲到呢?我們敬拜神不應該這樣,你會不會做這些事呢?
[00:15:22.000 --> 00:15:39.000]  可能我們心中只是藐視,常常都遲到,但我們就不會怎樣去講,這就是我們失去了鹽的作用,我們是否承擔這個責任?
[00:15:39.000 --> 00:15:52.000]  在傷口上灑鹽,防止繼續毀爛,這是我們應有的責任,當然我們需要有智慧去表達,
[00:15:52.000 --> 00:16:11.000]  比如說大衛犯了奸淫,神叫先知拿丹去指責大衛,拿丹是否一去到,你犯奸淫殺了人,你應該來受神的懲罰,
[00:16:11.000 --> 00:16:28.000]  我都未講完已經被斬頭了,你知道那些有特權的人是很反對聲音的,一有反對聲音不單單要滅聲,還要滅人,
[00:16:28.000 --> 00:16:43.000]  但拿丹很有智慧,所以我們要用豬般的智慧,他就說有一個有錢人,他有很多的羊,有一天有朋友來,
[00:16:43.000 --> 00:17:00.000]  他請他吃羊腩煲,他不拿自己的羊,拿了一個窮人的羊來殺,大衛聽到就很生氣,
[00:17:00.000 --> 00:17:14.000]  搞錯,這個人應該要受重重的懲罰,應該的,然後拿丹怎麼說呢,你就是那個人,
[00:17:14.000 --> 00:17:35.000]  怎麼可能,我怎麼會殺那隻羊呢,你有這麼多的後宮佳麗,你可以解決你生理上的需要,但你搶了人家的妻子,還殺了人家的丈夫,
[00:17:35.000 --> 00:17:51.000]  你就是那個人,大衛有醒覺,有認錯,真心的認錯,拿丹先知指責他的錯,但他是有智慧的,
[00:17:51.000 --> 00:18:07.000]  所以今天我們有沒有智慧去指責一些人的犯錯呢,我自己有這樣的經歷,我十三歲回到教會,喜歡玩又喜歡講笑,
[00:18:07.000 --> 00:18:27.000]  我差不多一年都不夠,我就收到我的團長寄給我的一封信,就寫梁永善,我覺得你在團契,教會裡面有些表現不太理想,
[00:18:27.000 --> 00:18:41.000]  你不應該做這些,我看完之後有什麼感覺,瘋子,罵我,我媽都沒有這麼罵我,我回教會你還罵我,
[00:18:41.000 --> 00:18:58.000]  我媽真的不會這麼罵我,她會寫信罵我,直接罵我的,我回教會被你罵,但當我冷靜下來的時候,
[00:18:58.000 --> 00:19:13.000]  我想一下她講的東西有些是對的,當然有些東西可能她對我誤解,我又很感恩,她沒有當面去罵我,她寫信給我,
[00:19:13.000 --> 00:19:28.000]  讓我有機會去冷靜反思,所以我覺得這是一個很好的朋友,她願意指出我的錯,很多人可能奉迎你,
[00:19:28.000 --> 00:19:43.000]  但很少會有人真正願意提醒你,但是今天我們在教會裡面要彼此守望,我們要來紀念有需要的人,
[00:19:43.000 --> 00:19:58.000]  但是當他犯錯的時候,我們就要勸戒他,這是一個祝福,我們再來讀真言二十七章第九節,
[00:19:58.000 --> 00:20:26.000]  朋友誠實的勸教也是令人甘美,就好像膏油和香料,有沒有試過用一些上等的膏油去抹身,
[00:20:26.000 --> 00:20:36.000]  有時候會有些香精,讓你聞起來精神一點,所以求神來幫助我們,
[00:20:36.000 --> 00:20:49.000]  朋友家的傷痕出於忠誠是好的,但是仇敵連連親嘴,卻是多餘的,
[00:20:49.000 --> 00:21:06.000]  莊子是怎麼說呢?君子之交淡如水,但是小人的情有時候濃於蜜,就像酒一樣,水是很平淡的,
[00:21:06.000 --> 00:21:21.000]  但是卻能解決你的口渴,但是喝酒,或者喝一些很甜的水,對你未必有什麼幫助,所以求神來幫助我們,
[00:21:21.000 --> 00:21:36.000]  我們在主裏面要互相守望,我們要作嚴,但是我們要有智慧,但是有時候真的要分辨,
[00:21:36.000 --> 00:21:51.000]  有些人講多了也是浪費,我們繼續來讀《箴言》第九章第七到九節。
[00:22:06.000 --> 00:22:26.000]  這句話怎麼說呢?你永遠叫不醒那些扎粉的人,如果一個人心裏完全剛硬,無視神的尊貴,
[00:22:26.000 --> 00:22:38.000]  更加不會理會別人對他的虧勸,你去勸他,他都聰耳不聞,他都完全假裝聽不到,
[00:22:38.000 --> 00:22:57.000]  然後反駁你,甚至對付你,這些人可能你勸他一兩次,他都不聽的時候,我覺得你可以暫時停止,不需要花太多時間在這些人身上,
[00:22:57.000 --> 00:23:11.000]  但如果一個人樂於接受勸戒的話,你就會得到幫助,就能幫助他。
[00:23:11.000 --> 00:23:22.000]  剛才我們講的嚴是什麼呢?就是防止腐爛,在教會裏面我們要互相守望,互相提醒,
[00:23:22.000 --> 00:23:34.000]  但對社會又如何呢?人家說千萬不要講政治,但不要忘記政治真正的解釋是什麼呢?就是眾人之事。
[00:23:34.000 --> 00:23:48.000]  你不去管他,但是他能管得了你,很簡單舉個例子,現在英國隨時都要加不同的稅,
[00:23:48.000 --> 00:24:04.000]  你不去表達的時候,我不管這些,但是會影響到你,所以政治是眾人之事,黑意就是治理的科學。
[00:24:04.000 --> 00:24:14.000]  很簡單舉個例子,在英國、加拿大、美國他們會接受同性戀,
[00:24:14.000 --> 00:24:24.000]  現在學校裏面都要教大愛包容,你有沒有去表達你的看法呢?
[00:24:24.000 --> 00:24:34.000]  有一套電影不知道大家有沒有看過,在英國的,《真人真事改編》,《奇異恩典》,
[00:24:34.000 --> 00:24:46.000]  有沒有人看過這套電影?好像沒有人看過,我記得只有一個,有兩三個,是講一個基督徒,
[00:24:46.000 --> 00:24:59.000]  他覺得奴隸制度是不符合聖經的原則,當時英國的上層社會都有很多奴隸,
[00:24:59.000 --> 00:25:10.000]  他很年輕就已經進入下議會,一直要提出這個議案,要廢除奴隸。
[00:25:10.000 --> 00:25:25.000]  當時教會的牧師是支持他,幫助他,經過很多年的辛苦,超過二十多年,
[00:25:25.000 --> 00:25:37.000]  終於可以通過這個議案,廢除了奴隸制度,當然現在我們覺得是很好的,應該的,
[00:25:37.000 --> 00:25:48.000]  但在當時的社會氣氛裏面絕對不是這樣想的,你要有所堅持,
[00:25:48.000 --> 00:26:04.000]  所以這個就是他要為公義來發聲,他要作嚴,我們看回聖經,聖經不只是講宗教,主力是講信仰,
[00:26:04.000 --> 00:26:18.000]  信仰跟我們的生活息息相關,我很喜歡看亞摩西書,亞摩西書是耶羅伯安第二代所寫的,
[00:26:18.000 --> 00:26:32.000]  當時的社會是非常繁榮發達,但先知指責當時的有錢人,他們欺壓窮人,
[00:26:32.000 --> 00:26:43.000]  用鬼債的手段來賺取金錢,所以新年,春節,恭喜人的時候,基督徒千萬不要說這句話,
[00:26:43.000 --> 00:26:53.000]  祝你一本萬利,謀取暴利,對你也是不利的,我們讀一讀這段經文,
[00:26:53.000 --> 00:27:05.000]  留意一下亞摩西書主力是指責當時社會上的不公平,我們敬拜賈神是很短的,只有幾句,
[00:27:05.000 --> 00:27:11.000]  我們一起來讀亞摩西書第八章第四到第七節,
[00:27:23.000 --> 00:27:48.000]  會不會像今天的時代一樣,將壞的墨紙去賣給人,
[00:27:48.000 --> 00:28:02.000]  有些地方將已經發霉的豬肉製造香腸,吃壞人,過期的物品,
[00:28:02.000 --> 00:28:21.000]  吃了很多水煮肉,水煮不同的肉,可能大家會看到不同的信息,原來在那個年代也是一樣,
[00:28:21.000 --> 00:28:32.000]  賣出的時候用小升斗收銀,收銀的時候用大提子,還用鬼寨的天秤來欺負人,
[00:28:32.000 --> 00:28:44.000]  這不是指責當時的生意人嗎?還有就是吞噬貧窮人,然後再指責什麼呢?
[00:28:44.000 --> 00:28:56.000]  我用現代的術語來翻譯這段經文,你躺在很舒服的床褥上,
[00:28:56.000 --> 00:29:14.000]  吃肥牛火鍋,3A4A的牛,又吃羊排,還要唱卡拉OK,還要拿著自己的麥克風,
[00:29:14.000 --> 00:29:27.000]  喝最好的紅酒,用上等的油去做SPA,如果有錢人做這些是沒有問題的,
[00:29:27.000 --> 00:29:33.000]  但後面那句是什麼呢?我們一起讀第六節,
[00:29:33.000 --> 00:29:40.000]  以大碗喝酒,用上等的油抹身,卻不為約瑟的苦難擔憂,
[00:29:40.000 --> 00:29:53.000]  你很有錢,但你不理會窮人,去死去世,卻不為約瑟的苦難擔當,
[00:29:53.000 --> 00:30:10.000]  在這社會中隨時有這樣的人,你就站在高位,那些掃街撿垃圾的人你有沒有關心過他?
[00:30:10.000 --> 00:30:19.000]  這就是阿摩西蘇所指責的人,有一個幾十歲的收垃圾的婆婆,
[00:30:19.000 --> 00:30:29.000]  她在商業大廈裡收了垃圾,放在路邊,因為遲一下就有垃圾車來收垃圾了,
[00:30:29.000 --> 00:30:41.000]  竟然被人告她亂拋垃圾,罰三千塊,她一個月這麼辛苦的工資都不夠一萬塊,
[00:30:41.000 --> 00:30:50.000]  她一個月這麼辛苦的工資都不夠一萬塊,所以這件事一發生了以後,
[00:30:50.000 --> 00:30:55.000]  很多人為這個婆婆發聲,她一向都是這樣收垃圾的,
[00:30:55.000 --> 00:31:03.000]  她放在街上等垃圾車收走,你怎麼可以告她亂拋垃圾呢?
[00:31:03.000 --> 00:31:10.000]  這就是為公義而發聲,所以今天我們要做鹽,
[00:31:10.000 --> 00:31:17.000]  但是做鹽絕對不容易,大家知道英國是會有同性戀遊行的,
[00:31:17.000 --> 00:31:27.000]  有一位老牧師,就在這個遊行期間,就來呼籲聖經教導我們,
[00:31:27.000 --> 00:31:31.000]  是應該來帶他一夫一妻,一男一女,
[00:31:31.000 --> 00:31:36.000]  他就在遊行當中去呼籲,在聖經教導我們的就是一夫一妻,一男一女,
[00:31:36.000 --> 00:31:42.000]  結果是什麼呢?被遊行的人挖苦他,被遊行的人取笑他,侮辱他,
[00:31:42.000 --> 00:31:47.000]  污辱他,唾罵他,但是我感恩這位牧師繼續堅持,
[00:31:47.000 --> 00:31:54.000]  但我感恩這位牧師繼續堅持,有人在一個專門幫人墮胎的診所外面去禱告,
[00:31:54.000 --> 00:32:02.000]  被禱告了,就是說不應該去殺了那些生命,
[00:32:02.000 --> 00:32:06.000]  說了就是不應該去殺害生命,但結果就被人告他,
[00:32:06.000 --> 00:32:12.000]  結果就被人告,在蘇格蘭一個學生,大學生,
[00:32:12.000 --> 00:32:18.000]  他就說這個世界只有兩種性別,就是男性和女性,
[00:32:18.000 --> 00:32:27.000]  結果就被人開除學籍,你要做鹽絕對不容易,
[00:32:27.000 --> 00:32:35.000]  所以我們要記住,鹽最重要的是在耶穌的年代,
[00:32:35.000 --> 00:32:41.000]  是防止腐爛,今天我們有沒有在我們的教會,
[00:32:41.000 --> 00:32:45.000]  在這個社會裏面產生鹽的作用?
[00:32:45.000 --> 00:32:56.000]  另外一點不需要詳細講了,鹽的作用就是調味,
[00:32:56.000 --> 00:33:06.000]  聖經裏面怎麽說的呢?我們一起來讀哥羅西書,第四章第六節,我們一起來讀出。
[00:33:06.000 --> 00:33:20.000]  所以今天我們的對話都要有智慧,
[00:33:20.000 --> 00:33:25.000]  有時候你有智慧去回應,
[00:33:25.000 --> 00:33:29.000]  就可以解決一些問題,
[00:33:29.000 --> 00:33:35.000]  我記得有一次我太太跟我女兒說,
[00:33:35.000 --> 00:33:42.000]  你爸爸口甜舌滑,我被他騙了,
[00:33:42.000 --> 00:33:48.000]  你猜我怎麽回應呢?我跟我女兒說,
[00:33:48.000 --> 00:33:55.000]  是呀女兒,你現在學到一個功課,不要整天講大話,
