
[00:00:00.000 --> 00:00:01.800]  各位弟兄姐妹早晨
[00:05:59.500 --> 00:06:00.780]  為什麼接下來
[00:06:00.780 --> 00:06:02.060]  還會在
[00:06:02.060 --> 00:06:05.140]  那個什麼自初五正新初由初那樣
[00:06:05.140 --> 00:06:06.680]  其實就是什麼,其實就是
[00:06:06.680 --> 00:06:08.980]  我們現在講的上午九點
[00:06:08.980 --> 00:06:14.860]  正午十二點,下午三點和下午五點的時間,分別是繼續
[00:06:14.860 --> 00:06:16.400]  請一些人手
[00:06:16.660 --> 00:06:22.800]  或者可能真的他發覺不夠收成,不夠人手等等
[00:06:22.800 --> 00:06:24.600]  沒有特別講
[00:06:24.600 --> 00:06:25.620]  不過
[00:06:25.620 --> 00:06:28.180]  你看經文的描述就是這樣
[00:06:28.180 --> 00:06:29.460]  一開始第一批
[00:06:29.460 --> 00:06:34.840]  最早進來的那批講清楚你會得到多少,就是每人一錢銀紙
[00:06:34.840 --> 00:06:35.860]  一個銀幣
[00:06:35.860 --> 00:06:40.980]  接著就講九點鐘,中午十二點,下午三點那些
[00:06:40.980 --> 00:06:41.740]  只是
[00:06:42.000 --> 00:06:48.140]  特別是九點鐘那批就話同佢講,就話你係得到所當給的
[00:06:48.140 --> 00:06:52.240]  所當給的即係一個公道的工資
[00:06:52.240 --> 00:06:54.280]  一個合理的工資
[00:06:54.280 --> 00:07:00.180]  沒有講多少,但是那些人都進去做,因為等錢用的,那些人是
[00:07:00.180 --> 00:07:06.820]  沒有工作,在這裏等有一份散工,所以聚在一個市集那裏
[00:07:06.820 --> 00:07:08.100]  然後呢
[00:07:08.100 --> 00:07:10.920]  好了,他們進去之後
[00:07:11.180 --> 00:07:13.480]  到下午五點
[00:07:13.480 --> 00:07:16.300]  其實當時的世界
[00:07:16.300 --> 00:07:22.700]  到六點鐘就應該已經做完所有事,你可以想像因為六點鐘開始天黑
[00:07:22.700 --> 00:07:26.540]  的時間,沒有人還會在田裏面工作
[00:07:26.540 --> 00:07:28.080]  但是他五點鐘
[00:07:28.080 --> 00:07:31.140]  還在市集裏面請人
[00:07:31.140 --> 00:07:32.420]  而今次
[00:07:32.420 --> 00:07:37.800]  連公道的工資都沒有講,就話你進葡萄園,他就進去了
[00:07:38.580 --> 00:07:43.440]  很奇怪的,不知為何那個僱主,那個園主會
[00:07:43.440 --> 00:07:45.500]  一直請人
[00:07:45.500 --> 00:07:46.520]  然後呢
[00:07:46.520 --> 00:07:50.100]  我看下去都覺得奇怪,為何請來請去
[00:07:50.100 --> 00:07:52.660]  到最後還有一批人在那裏呢
[00:07:52.660 --> 00:07:53.680]  那批人
[00:07:53.680 --> 00:07:58.040]  還在市集裏面,已經快要太陽下山的時間
[00:07:58.040 --> 00:07:59.580]  他還在做什麼呢
[00:07:59.580 --> 00:08:00.860]  可以想像說
[00:08:00.860 --> 00:08:03.660]  那班人其實是一個都幾
[00:08:03.660 --> 00:08:08.280]  絕望的一個狀況,或者他在等著開工
[00:08:08.540 --> 00:08:09.560]  等了一整天
[00:08:09.560 --> 00:08:11.100]  都沒有開工
[00:08:11.100 --> 00:08:14.420]  他們是什麼人呢,為什麼會沒有開工呢
[00:08:14.420 --> 00:08:21.340]  那個地方不會只有一個葡萄園,有其他的葡萄園,其他的僱主
[00:08:21.340 --> 00:08:22.620]  會請他,但是呢
[00:08:22.620 --> 00:08:24.160]  都沒有人找他
[00:08:24.160 --> 00:08:25.960]  究竟那些是什麼人呢
[00:08:25.960 --> 00:08:31.580]  是不是已經年老體弱,或者是長期病患者等等
[00:08:31.580 --> 00:08:37.220]  所以他們是很難去應付一整天的
[00:08:37.480 --> 00:08:38.760]  繁重的工作呢
[00:08:38.760 --> 00:08:44.640]  還是他們睡過頭,下午才起床,還是怎樣呢
[00:08:44.640 --> 00:08:47.720]  又或者他們其實打了幾份工,上午已經
[00:08:47.720 --> 00:08:51.560]  幫其他的園主做事,現在才來到這裏
[00:08:51.560 --> 00:08:56.940]  文章裏面沒有回答,但是似乎這一批是一些很特別的
[00:08:56.940 --> 00:08:58.480]  有特別需要的人
[00:08:58.480 --> 00:09:04.880]  好了,他們進去之後,太陽下山了,下山的時候就發放工資了
[00:09:05.140 --> 00:09:09.500]  因為大家都要拿足夠的工資回到家裏面
[00:09:09.500 --> 00:09:10.780]  然後
[00:09:10.780 --> 00:09:14.620]  整個故事的關鍵
[00:09:14.620 --> 00:09:16.400]  是什麼呢
[00:09:16.400 --> 00:09:18.720]  好了,發放工資的時間
[00:09:18.720 --> 00:09:22.540]  你看這裏的鋪陳,就是在說
[00:09:22.540 --> 00:09:26.140]  第一批,最早那批就說清楚多少錢
[00:09:26.140 --> 00:09:31.500]  接著那些就沒有說清楚多少錢,不過是一個公道的工資
[00:09:31.500 --> 00:09:34.580]  最後這一批,最後五點鐘進去的那些
[00:09:34.840 --> 00:09:37.660]  連工資什麼都不提,總之就進去了
[00:09:37.660 --> 00:09:41.500]  然後那些人首先出糧
[00:09:41.500 --> 00:09:43.540]  出多少錢糧呢
[00:09:43.540 --> 00:09:47.900]  後面的人都在排隊,或者是空著來,那時候不是
[00:09:47.900 --> 00:09:50.960]  過錢到銀行戶口
[00:09:50.960 --> 00:09:56.860]  所以呢,那些人拿多少錢走呢,後面的人會看到的,所以呢
[00:09:56.860 --> 00:09:59.680]  這件事就震撼很多
[00:09:59.680 --> 00:10:01.720]  最先
[00:10:01.720 --> 00:10:03.780]  最後進去的那些人
[00:10:04.800 --> 00:10:08.900]  竟然看到,竟然是和最初的
[00:10:08.900 --> 00:10:13.760]  那幫人所得到的工資是一模一樣的,都是
[00:10:13.760 --> 00:10:15.300]  一個銀幣
[00:10:15.300 --> 00:10:17.340]  好了
[00:10:17.340 --> 00:10:21.700]  那幫最早進來的那批,他會不會想
[00:10:21.700 --> 00:10:25.020]  那個做到一個鐘頭的
[00:10:25.020 --> 00:10:26.560]  都拿到一個銀幣
[00:10:26.560 --> 00:10:29.120]  你照計
[00:10:30.900 --> 00:10:37.040]  很早很早已經進去,即是沒說什麼時候,可能是早過九點,當然是可能
[00:10:37.040 --> 00:10:37.800]  七點鐘
[00:10:37.800 --> 00:10:41.140]  太陽剛剛升起的時間,他已經進去了
[00:10:41.140 --> 00:10:44.980]  那沒理由會拿一個銀幣,當然會多很多的啦
[00:10:44.980 --> 00:10:46.260]  但是到頭來
[00:10:46.260 --> 00:10:48.820]  那個故事就說到頭來
[00:10:48.820 --> 00:10:51.120]  最後他們出糧的時間
[00:10:51.120 --> 00:10:52.140]  那一幫人
[00:10:52.140 --> 00:10:52.920]  都是
[00:10:52.920 --> 00:10:55.480]  得到同樣的工資,都是
[00:10:55.480 --> 00:10:56.500]  一個銀幣
[00:10:56.500 --> 00:10:59.320]  這個他們就很埋怨了,我想
[00:10:59.580 --> 00:11:03.160]  如果你是他們其中一份子,你都會很埋怨,因為
[00:11:03.160 --> 00:11:05.720]  他講得很實際,很實在的就是
[00:11:05.720 --> 00:11:09.560]  那幫人只不過是做了一個鐘
[00:11:09.560 --> 00:11:10.840]  我們呀
[00:11:10.840 --> 00:11:12.120]  我們整天
[00:11:12.120 --> 00:11:14.160]  在烈日當空下
[00:11:14.160 --> 00:11:17.240]  去很努力的工作
[00:11:17.240 --> 00:11:18.780]  你竟然
[00:11:18.780 --> 00:11:19.800]  給得
[00:11:19.800 --> 00:11:22.360]  一個銀幣給我
[00:11:22.360 --> 00:11:25.680]  沒理由呀,很不公道呀這樣
[00:11:25.680 --> 00:11:26.960]  抗議了
[00:11:28.000 --> 00:11:30.560]  但原主不慌不忙這樣
[00:11:30.560 --> 00:11:31.840]  去回答他們
[00:11:31.840 --> 00:11:32.860]  就說
[00:11:32.860 --> 00:11:35.940]  很早之前
[00:11:35.940 --> 00:11:38.240]  我們已經講定了工資
[00:11:38.240 --> 00:11:42.340]  我不知道原主的態度是這樣的,如果他的態度比較是
[00:11:42.340 --> 00:11:47.200]  比較是強硬一點的
[00:11:47.200 --> 00:11:48.220]  可能就
[00:11:48.220 --> 00:11:51.820]  拿起當時不知道有沒有簽了合約,或者有人聽到
[00:11:51.820 --> 00:11:53.600]  那個的
[00:11:53.600 --> 00:11:55.400]  講定的數額,就說
[00:11:55.660 --> 00:11:58.220]  這裡,你講了的,我們大家
[00:11:58.220 --> 00:12:00.020]  定明了是
[00:12:00.020 --> 00:12:02.820]  一個銀幣,是這麼多的
[00:12:02.820 --> 00:12:05.140]  你看看,是不是這樣
[00:12:05.140 --> 00:12:09.240]  那個原主很清楚強調的就是
[00:12:09.240 --> 00:12:13.320]  我沒有虧待過你,一向就是這樣講
[00:12:13.320 --> 00:12:17.420]  你又肯進來的,這是合約精神來的
[00:12:17.420 --> 00:12:20.500]  這個沒有理由是
[00:12:20.500 --> 00:12:21.780]  不對的這樣
[00:12:21.780 --> 00:12:23.060]  然後
[00:12:23.060 --> 00:12:24.600]  我給
[00:12:25.100 --> 00:12:27.140]  最後那幫人
[00:12:27.140 --> 00:12:28.180]  即是多少
[00:12:28.180 --> 00:12:29.200]  這個是
[00:12:29.200 --> 00:12:34.580]  我自己可以決定,那些錢是我的,不是你的,你管得我給多少錢人,是不是
[00:12:34.580 --> 00:12:39.940]  然後接著再質疑那幫,即是抱怨那幫第一批的工人,就說
[00:12:39.940 --> 00:12:40.720]  其實
[00:12:40.720 --> 00:12:46.600]  你們是不是因為妒忌,和合本就紅了眼,事實上那個原文
[00:12:46.600 --> 00:12:48.140]  真是說,即是那隻
[00:12:48.140 --> 00:12:49.180]  眼是
[00:12:49.180 --> 00:12:52.240]  如果英文就譯為E4i,即是一個
[00:12:53.520 --> 00:12:56.600]  總之那個眼,那個樣子很壞,這樣
[00:12:56.600 --> 00:12:58.640]  那幫人
[00:12:58.640 --> 00:13:01.460]  是因為妒忌,所以就抱怨
[00:13:01.460 --> 00:13:04.260]  然後整個故事就用一個
[00:13:04.260 --> 00:13:08.360]  在後的必要在前,在前的必要在後,這樣去作結
[00:13:08.360 --> 00:13:10.420]  這段的經文
[00:13:10.420 --> 00:13:11.180]  究竟
[00:13:11.180 --> 00:13:13.740]  告訴我們什麼呢
[00:13:13.740 --> 00:13:16.560]  一般來說,我們去解
[00:13:16.560 --> 00:13:22.960]  天國的比喻的時間,不要這麼快就說,這個故事教訓我們做些什麼,未必是這樣的
[00:13:23.720 --> 00:13:27.300]  但是這段經文究竟給到我們什麼啟迪呢
[00:13:27.300 --> 00:13:33.960]  正如不同的比喻一樣,比喻不是去教我們,你又要這樣,你又要那樣
[00:13:33.960 --> 00:13:35.760]  比喻是
[00:13:35.760 --> 00:13:42.160]  因為提供一個很廣闊的空間,給我們可以有好的想像,讓我們自己去反思
[00:13:42.160 --> 00:13:43.700]  究竟
[00:13:43.700 --> 00:13:47.540]  我們從這段的經文,從這個比喻
[00:13:47.800 --> 00:13:53.940]  神和我們說的什麼,究竟給到我們什麼提醒呢,所以每一個人的領袖可以不一樣
[00:13:53.940 --> 00:14:00.340]  這裏以下分享的是可能我自己的一些領袖,也有參考了一些聖經學者
[00:14:00.340 --> 00:14:02.140]  他們的領袖
[00:14:02.140 --> 00:14:03.660]  第一方面
[00:14:03.660 --> 00:14:04.940]  這段經文
[00:14:04.940 --> 00:14:11.100]  最直接來說,可能是讓我們去重新思考
[00:14:11.100 --> 00:14:12.120]  經濟
[00:14:12.120 --> 00:14:13.660]  重新思考
[00:14:13.660 --> 00:14:14.940]  這個勞工
[00:14:14.940 --> 00:14:17.500]  的事情,如果在座當中有做
[00:14:17.760 --> 00:14:23.140]  僱主,或者你在公司裏面做HR,可能值得想一想
[00:14:23.140 --> 00:14:25.180]  我們一般的想法
[00:14:25.180 --> 00:14:29.540]  就是多勞多得,這個很公平的,多勞多得
[00:14:29.540 --> 00:14:34.400]  你付出多的時間,付出多的那種勞力
[00:14:34.400 --> 00:14:38.240]  就應當得到更高的報酬
[00:14:38.240 --> 00:14:39.260]  也都
[00:14:39.260 --> 00:14:45.660]  除了多勞多得之外,也都要視乎你的表現,你表現好的時候就有得更多的報酬
[00:14:47.460 --> 00:14:50.780]  另外一個原則就是同工同酬
[00:14:50.780 --> 00:14:56.680]  即是大家同樣做同樣的事的時候,就應該得到同樣的報酬
[00:14:56.680 --> 00:14:57.960]  這個故事
[00:14:57.960 --> 00:14:58.720]  就是
[00:14:58.720 --> 00:15:01.020]  不同工但同酬
[00:15:01.020 --> 00:15:02.040]  即是
[00:15:02.040 --> 00:15:07.680]  頭一批和最後一批所付出的完全不相稱的
[00:15:07.680 --> 00:15:10.760]  但是得到的是同樣的酬報
[00:15:10.760 --> 00:15:12.300]  在這裏
[00:15:12.300 --> 00:15:14.600]  可能可以這樣形容就是
[00:15:15.360 --> 00:15:21.500]  那一批最先那批工人,他們抱怨
[00:15:21.500 --> 00:15:25.600]  他們正正是代表著我們一般人的心態
[00:15:25.600 --> 00:15:27.900]  那種我們稱呼他為
[00:15:27.900 --> 00:15:29.180]  公平經濟學
[00:15:29.180 --> 00:15:32.260]  Economics of Fairness
[00:15:32.260 --> 00:15:33.800]  他們呢
[00:15:33.800 --> 00:15:35.580]  或者其實我們就是
[00:15:35.580 --> 00:15:38.660]  我們覺得應該是每個工資
[00:15:38.660 --> 00:15:40.960]  是要計算他
[00:15:40.960 --> 00:15:44.800]  付出了多少用時間等等去衡量的
[00:15:45.060 --> 00:15:46.860]  這樣才是正常的
[00:15:46.860 --> 00:15:48.380]  但是
[00:15:48.380 --> 00:15:51.720]  這種的所謂叫做公平的經濟學
[00:15:51.720 --> 00:15:53.500]  往往是忽略了
[00:15:53.500 --> 00:15:55.300]  那個工資水平
[00:15:55.300 --> 00:15:56.320]  其實
[00:15:56.320 --> 00:16:01.700]  是根據就業市場那個供應和需求來計算的
[00:16:01.700 --> 00:16:06.560]  而不是計算那個工人實際的生活所需
[00:16:06.560 --> 00:16:07.840]  就是說
[00:16:07.840 --> 00:16:10.920]  很簡單就是在一個
[00:16:11.180 --> 00:16:15.280]  市場經濟資本主義世界裏面工資的釐定
[00:16:15.280 --> 00:16:16.560]  是市場決定
[00:16:16.560 --> 00:16:18.620]  而市場不是考慮
[00:16:18.620 --> 00:16:20.660]  那個工人有多少需要
[00:16:20.660 --> 00:16:21.420]  而是
[00:16:21.420 --> 00:16:23.480]  根據供求關係去決定
[00:16:23.480 --> 00:16:25.260]  所以有人就提
[00:16:25.260 --> 00:16:26.540]  會不會呢
[00:16:26.540 --> 00:16:28.340]  其實這段經文
[00:16:28.340 --> 00:16:29.100]  其實是
[00:16:29.100 --> 00:16:32.180]  去提議我們去想
[00:16:32.180 --> 00:16:33.720]  另外一個可能性
[00:16:33.720 --> 00:16:37.040]  這個是想像的可能性,實際上是怎樣做
[00:16:37.040 --> 00:16:38.840]  是不知道,但是起碼
[00:16:39.100 --> 00:16:43.700]  讓我們想像是一個我們平時覺得公平的經濟的
[00:16:43.700 --> 00:16:46.260]  規律之外
[00:16:46.260 --> 00:16:48.320]  有另外一個可以考慮的
[00:16:48.320 --> 00:16:53.700]  或者這個叫做需求經濟學或者需要經濟學
[00:16:53.700 --> 00:16:55.740]  Economics of Needs
[00:16:55.740 --> 00:16:57.780]  這個情況就是
[00:16:57.780 --> 00:16:58.820]  那個
[00:16:58.820 --> 00:16:59.840]  工人
[00:16:59.840 --> 00:17:01.380]  得到的報酬
[00:17:01.380 --> 00:17:02.140]  不是
[00:17:02.140 --> 00:17:06.240]  說他做了多少事情,花了多少時間
[00:17:06.240 --> 00:17:08.280]  因為可能一個人
[00:17:08.540 --> 00:17:09.820]  他只是工作了
[00:17:09.820 --> 00:17:11.100]  十分之一的時間
[00:17:11.100 --> 00:17:12.880]  或者更少
[00:17:12.880 --> 00:17:15.460]  但是他需要的
[00:17:15.460 --> 00:17:17.760]  用來養家,用來戶口的
[00:17:17.760 --> 00:17:20.580]  並不是十分之一的
[00:17:20.580 --> 00:17:22.620]  一般人的一天工資
[00:17:22.620 --> 00:17:25.700]  其實仍然需要是全部的工資
[00:17:25.700 --> 00:17:28.760]  可能這個正正是那位的原主
[00:17:28.760 --> 00:17:30.300]  他那個想法就是
[00:17:30.300 --> 00:17:35.160]  那些最後見到的,在市集裏面見到那些等事做的那些人
[00:17:35.160 --> 00:17:37.220]  他們都有這樣的需要
[00:17:37.480 --> 00:17:39.020]  於是就給回
[00:17:39.020 --> 00:17:42.100]  一天的人的生活所需給他
[00:17:42.100 --> 00:17:44.400]  究竟我們的神
[00:17:44.400 --> 00:17:46.180]  是不是這樣想的呢
[00:17:46.180 --> 00:17:49.000]  是不是他根本就是
[00:17:49.000 --> 00:17:51.560]  以人的需要為中心
[00:17:51.560 --> 00:17:55.400]  而不是以市場的工資為中心呢
[00:17:55.400 --> 00:17:58.220]  這個會不會就是耶穌所說的
[00:17:58.220 --> 00:18:02.820]  上帝將要來臨那個天國所帶來的改變呢
[00:18:03.080 --> 00:18:09.220]  我們向往這種的改變,還是我們覺得這樣搞亂了我們應該
[00:18:09.220 --> 00:18:12.300]  有的秩序,或者是令到這個世界
[00:18:12.300 --> 00:18:13.840]  更加不公平
[00:18:13.840 --> 00:18:18.700]  如果你說真的在說需要去決定工資的話
[00:18:18.700 --> 00:18:21.260]  這樣就不是用表現去區分
[00:18:21.260 --> 00:18:23.040]  每個人只要
[00:18:23.040 --> 00:18:24.580]  只要他做了事
[00:18:24.580 --> 00:18:25.860]  他有這樣的需要
[00:18:25.860 --> 00:18:28.420]  就得到應當得的薪金
[00:18:28.420 --> 00:18:29.960]  是不是這樣的呢
[00:18:29.960 --> 00:18:31.500]  是不是
[00:18:32.020 --> 00:18:36.120]  正如好像金主日的舊約經課出的十六章
[00:18:36.120 --> 00:18:37.640]  那些瑪拿一樣
[00:18:37.640 --> 00:18:41.240]  那個瑪拿降在地上從來沒有考慮過
[00:18:41.240 --> 00:18:43.020]  究竟那些人
[00:18:43.020 --> 00:18:44.560]  即是那些以色列人
[00:18:44.560 --> 00:18:46.620]  他們究竟那個是
[00:18:46.620 --> 00:18:48.400]  很努力地做事
[00:18:48.400 --> 00:18:51.220]  還是那個只是坐在那裡埋怨
[00:18:51.220 --> 00:18:54.040]  那個就很關心其他人
[00:18:54.040 --> 00:18:55.060]  另外一個
[00:18:55.060 --> 00:18:57.880]  就根本是在詛咒上帝
[00:18:57.880 --> 00:19:00.180]  沒有說過有什麼分別
[00:19:00.180 --> 00:19:01.460]  所有人
[00:19:01.980 --> 00:19:03.000]  都得到
[00:19:03.000 --> 00:19:04.020]  瑪拿
[00:19:04.020 --> 00:19:08.640]  而且經文記載是每人按自己的食量去收集
[00:19:08.640 --> 00:19:09.400]  即是
[00:19:09.400 --> 00:19:10.940]  各取所需
[00:19:10.940 --> 00:19:13.760]  我想吃飽一點,那就多拿一點,但是不可以
[00:19:13.760 --> 00:19:16.320]  不可以住在那裡,不可以擺過夜
[00:19:16.320 --> 00:19:20.420]  這個會不會就是上帝的經濟學呢
[00:19:20.420 --> 00:19:21.700]  這個
[00:19:21.700 --> 00:19:23.220]  是不是
[00:19:23.220 --> 00:19:24.500]  這樣我們
[00:19:24.500 --> 00:19:25.540]  沒有一個結論
