
[00:00:00.000 --> 00:00:04.720]  今日我們講到「教會入世而不屬世」
[00:03:56.720 --> 00:03:58.280]  對萬民作見證
[00:03:58.280 --> 00:04:00.520]  然後末期才來到
[00:04:00.520 --> 00:04:03.640]  這節聖經是一個很特別的聖經
[00:04:03.640 --> 00:04:06.000]  這天國的福音要傳遍天下
[00:04:06.000 --> 00:04:07.640]  對萬民作見證
[00:04:07.640 --> 00:04:09.480]  然後末期才來到
[00:04:09.480 --> 00:04:12.120]  我記得我有一次在明尼蘇達
[00:04:12.120 --> 00:04:14.600]  去Billy Graham的總部
[00:04:14.600 --> 00:04:17.160]  葛培利的總部
[00:04:17.160 --> 00:04:18.560]  就放在這節聖經
[00:04:18.560 --> 00:04:23.360]  就是馬達福音第十一章第二…
[00:04:23.360 --> 00:04:25.440]  這個是二十四章
[00:04:25.440 --> 00:04:26.240]  對不起
[00:04:26.240 --> 00:04:27.800]  這個十一章
[00:04:27.800 --> 00:04:28.960]  寫錯了
[00:04:28.960 --> 00:04:31.840]  馬達福音二十四章第十四節
[00:04:31.840 --> 00:04:34.800]  就說到福音要遍傳天下
[00:04:34.800 --> 00:04:37.840]  我們求主幫助我們有這樣的眼光
[00:04:37.840 --> 00:04:39.400]  這樣的眼光就是
[00:04:39.400 --> 00:04:42.160]  會點教會我們在塞爾維尼這個地方
[00:04:42.160 --> 00:04:45.280]  神使用我們將福音遍傳天下
[00:04:45.280 --> 00:04:46.920]  其中的力量是什麼呢?
[00:04:46.920 --> 00:04:48.200]  就是愛心
[00:04:48.840 --> 00:04:52.040]  今天教會不能影響到這個世界
[00:04:52.040 --> 00:04:53.600]  因為我們問一問
[00:04:53.600 --> 00:04:55.600]  我們失去了愛心
[00:04:55.600 --> 00:04:57.760]  我們最關注的是什麼呢?
[00:04:57.760 --> 00:04:59.320]  就是我們最愛的
[00:04:59.320 --> 00:05:01.560]  問一問大家現在最關注的是什麼呢?
[00:05:01.560 --> 00:05:04.400]  有人來崇拜之前
[00:05:04.400 --> 00:05:06.000]  關注一會去哪裡喝茶
[00:05:06.000 --> 00:05:09.160]  不知道喝茶吃什麼
[00:05:09.160 --> 00:05:11.320]  因為我們愛那些東西
[00:05:11.320 --> 00:05:13.960]  如果我們的心只關注那些東西
[00:05:13.960 --> 00:05:14.880]  我們發覺
[00:05:14.880 --> 00:05:16.280]  糟糕了
[00:05:16.280 --> 00:05:18.240]  因為我們愛神的心
[00:05:18.240 --> 00:05:19.320]  不知道在哪裡
[00:05:19.320 --> 00:05:21.080]  這個世界有很多東西
[00:05:21.080 --> 00:05:23.920]  所以我們人慢慢淡化了
[00:05:23.920 --> 00:05:25.600]  失去了愛心
[00:05:25.600 --> 00:05:29.680]  所以信徒大關心自己的利益
[00:05:29.680 --> 00:05:31.520]  負面的消息太多
[00:05:31.520 --> 00:05:34.840]  以及我們看到這個世界有太多的需要
[00:05:34.840 --> 00:05:37.720]  我們就將憐憫的頻道
[00:05:37.720 --> 00:05:38.920]  關掉
[00:05:38.920 --> 00:05:41.280]  看到有人有天災人禍
[00:05:41.280 --> 00:05:42.120]  關掉
[00:05:42.120 --> 00:05:43.160]  地震嗎?
[00:05:43.160 --> 00:05:44.000]  經常地震
[00:05:44.000 --> 00:05:44.800]  不要管它
[00:05:44.800 --> 00:05:46.520]  是不是?
[00:05:46.520 --> 00:05:48.120]  我們聽了很多
[00:05:48.720 --> 00:05:50.240]  最近菲律賓
[00:05:50.240 --> 00:05:52.560]  你知道菲律賓地震嗎?
[00:05:52.560 --> 00:05:56.760]  菲律賓和香港人的關係
[00:05:56.760 --> 00:05:57.640]  大家都知道
[00:05:57.640 --> 00:05:59.320]  因為人質的關係
[00:05:59.320 --> 00:06:01.280]  很多香港人說該死了
[00:06:01.280 --> 00:06:04.480]  其實都震慘了
[00:06:04.480 --> 00:06:07.440]  我們將憐憫的心關掉
[00:06:07.440 --> 00:06:10.520]  我們不同情這個世界的人
[00:06:10.520 --> 00:06:14.000]  我們這個世界充滿了文化
[00:06:14.000 --> 00:06:15.480]  充滿了仇恨
[00:06:15.480 --> 00:06:17.160]  所以我們愛心淡化
[00:06:17.160 --> 00:06:17.880]  第二
[00:06:17.880 --> 00:06:20.000]  教會的合一
[00:06:20.000 --> 00:06:22.200]  是分化了
[00:06:22.200 --> 00:06:23.960]  教會的合一
[00:06:23.960 --> 00:06:26.440]  教會合一
[00:06:26.440 --> 00:06:29.320]  是非常非常重要的
[00:06:29.320 --> 00:06:31.400]  因為當我們團結的時候
[00:06:31.400 --> 00:06:32.480]  就是力量
[00:06:32.480 --> 00:06:33.760]  這裡說到合一
[00:06:33.760 --> 00:06:35.320]  是說到我們的心
[00:06:35.320 --> 00:06:37.200]  要一致要團結
[00:06:37.200 --> 00:06:39.320]  所以剛才我們Music Team
[00:06:39.320 --> 00:06:41.120]  叫我們大家彼此認識
[00:06:41.120 --> 00:06:42.120]  其實是很重要的
[00:06:42.120 --> 00:06:45.000]  我們Tri-Valley
[00:06:45.000 --> 00:06:45.960]  這個地方
[00:06:45.960 --> 00:06:48.720]  我們教會現在有一個特色
[00:06:48.720 --> 00:06:51.520]  我們叫它遊牧民族
[00:06:51.520 --> 00:06:52.360]  對不對?
[00:06:52.360 --> 00:06:55.040]  我們好像下個星期要搬房子
[00:06:55.040 --> 00:06:57.880]  遲些我們要搬酒店
[00:06:57.880 --> 00:06:59.640]  因為這個糾纏裝修
[00:06:59.640 --> 00:07:00.440]  12月
[00:07:00.440 --> 00:07:01.560]  我們呢
[00:07:01.560 --> 00:07:03.800]  那怎麼辦呢?
[00:07:03.800 --> 00:07:05.800]  不要緊
[00:07:05.800 --> 00:07:07.080]  搬哪裡都不要緊
[00:07:07.080 --> 00:07:09.240]  只要我們這群人
[00:07:09.240 --> 00:07:11.480]  大家可以彼此認識
[00:07:11.480 --> 00:07:13.200]  彼此相愛
[00:07:13.200 --> 00:07:13.920]  合一
[00:07:13.920 --> 00:07:15.400]  是不是很重要?
[00:07:15.720 --> 00:07:17.840]  所以稍後散會之後
[00:07:17.840 --> 00:07:19.680]  不要急著離開
[00:07:19.680 --> 00:07:22.120]  少許認識一下弟兄姊妹
[00:07:22.120 --> 00:07:23.640]  還有關心一下她
[00:07:23.640 --> 00:07:24.680]  認識她
[00:07:24.680 --> 00:07:27.080]  當你認識一個人的時候
[00:07:27.080 --> 00:07:28.320]  是愛一個人
[00:07:28.320 --> 00:07:30.920]  如果你不認識她
[00:07:30.920 --> 00:07:33.520]  我們就說到關人
[00:07:33.520 --> 00:07:34.360]  不關我的事
[00:07:34.360 --> 00:07:35.960]  I don't care
[00:07:35.960 --> 00:07:37.600]  我們就發覺
[00:07:37.600 --> 00:07:40.000]  教會失去了合一的心
[00:07:40.000 --> 00:07:41.280]  這句聖經說
[00:07:41.280 --> 00:07:44.040]  凡事謙虛溫柔忍耐
[00:07:44.040 --> 00:07:45.880]  用愛心互相寬容
[00:07:45.880 --> 00:07:47.880]  用和平彼此聯絡
[00:07:47.880 --> 00:07:52.680]  竭力保守聖靈所賜合而為一的心
[00:07:52.680 --> 00:07:54.080]  這句聖經大家都讀過了
[00:07:54.080 --> 00:07:55.000]  已不鎖書
[00:07:55.000 --> 00:07:58.720]  凡事謙虛溫柔忍耐
[00:07:58.720 --> 00:08:02.840]  我們發覺這是教會的心態
[00:08:02.840 --> 00:08:05.760]  當一個教會只是追求成功的時候
[00:08:05.760 --> 00:08:08.160]  當我們追求事功成功的時候
[00:08:08.160 --> 00:08:11.800]  我們就缺乏了謙虛溫柔忍耐
[00:08:11.800 --> 00:08:13.520]  我們不知道是這樣的心態
[00:08:13.800 --> 00:08:15.120]  教會為什麼不合一呢?
[00:08:15.120 --> 00:08:17.520]  因為大家都很想成功
[00:08:17.520 --> 00:08:19.640]  我們成功的主義
[00:08:19.640 --> 00:08:21.880]  其實這個成功的心態
[00:08:21.880 --> 00:08:23.280]  特別是在灣區裡面
[00:08:23.280 --> 00:08:25.120]  我們想成功
[00:08:25.120 --> 00:08:27.520]  連教會我們都想成功
[00:08:27.520 --> 00:08:30.800]  我們做一件事成功是好的
[00:08:30.800 --> 00:08:34.120]  但是在做事的過程當中
[00:08:34.120 --> 00:08:36.920]  我們要謙虛溫柔忍耐
[00:08:36.920 --> 00:08:40.160]  以及用愛心互相寬容
[00:08:40.160 --> 00:08:41.840]  真的要互相寬容
[00:08:41.840 --> 00:08:43.680]  當人有問題的時候
[00:08:43.680 --> 00:08:44.440]  我們要如何呢?
[00:08:44.440 --> 00:08:46.520]  大家要彼此去包容
[00:08:46.520 --> 00:08:51.520]  我們中國人寬容的心
[00:08:51.520 --> 00:08:53.000]  不是很大的
[00:08:53.000 --> 00:08:54.440]  就是不可以容納他
[00:08:54.440 --> 00:08:58.160]  所以有什麼問題我們就另起爐灶
[00:08:58.160 --> 00:08:59.480]  就是起個檔口
[00:08:59.480 --> 00:09:02.640]  所以很多教會的分裂就是說
[00:09:02.640 --> 00:09:04.360]  我不適合我自己開一個教會
[00:09:04.360 --> 00:09:06.240]  我自己去搞一個
[00:09:06.240 --> 00:09:08.120]  然後開一個檔攤
[00:09:08.120 --> 00:09:10.560]  我們沒有去處理這個問題
[00:09:10.560 --> 00:09:13.560]  沒有用愛心的互相寬容
[00:09:14.600 --> 00:09:17.240]  更加和平彼此聯絡
[00:09:17.240 --> 00:09:18.440]  我們沒有聯絡的
[00:09:18.440 --> 00:09:19.480]  是不是?
[00:09:19.480 --> 00:09:23.600]  如果大家看看你的手機
[00:09:23.600 --> 00:09:25.280]  很多聯絡名單的
[00:09:25.280 --> 00:09:28.520]  我想問一問你聯絡的人有多少呢?
[00:09:28.520 --> 00:09:31.040]  不是很多個而已
[00:09:31.040 --> 00:09:32.720]  打電話打來打去
[00:09:32.720 --> 00:09:34.520]  給你媽媽、太太
[00:09:34.520 --> 00:09:35.320]  是不是?
[00:09:35.320 --> 00:09:36.880]  聯絡是那些人而已
[00:09:36.880 --> 00:09:38.200]  有些人呢
[00:09:38.200 --> 00:09:41.000]  你明知道他有需要聯絡
[00:09:41.000 --> 00:09:43.440]  是很難聯絡的
[00:09:43.880 --> 00:09:45.440]  是到死人倒樓了
[00:09:45.440 --> 00:09:48.680]  有什麼困難才打電話給他
[00:09:48.680 --> 00:09:50.520]  我們真的有時候很大虧欠
[00:09:50.520 --> 00:09:51.480]  我自己也是這樣
[00:09:51.480 --> 00:09:54.560]  所以我上個星期聽到一個消息
[00:09:54.560 --> 00:09:57.680]  一個香港以前的會友
[00:09:57.680 --> 00:09:59.720]  他的兒子突然間去世
[00:09:59.720 --> 00:10:01.680]  哇!很震驚
[00:10:01.680 --> 00:10:03.040]  打電話給他
[00:10:03.040 --> 00:10:04.880]  打電話給他的時候
[00:10:04.880 --> 00:10:08.600]  聯絡那幾十秒鐘
[00:10:08.600 --> 00:10:10.360]  說幾句話
[00:10:10.360 --> 00:10:11.640]  他只要說
[00:10:11.640 --> 00:10:12.480]  我很苦
[00:10:13.680 --> 00:10:14.920]  現在預備去喪禮
[00:10:14.920 --> 00:10:16.160]  哇!
[00:10:16.160 --> 00:10:18.080]  我們有時候說
[00:10:18.080 --> 00:10:20.000]  一直都說要去探望他
[00:10:20.000 --> 00:10:21.040]  去跟他聯絡
[00:10:21.040 --> 00:10:24.120]  但是我們失去了那種和平的聯絡
[00:10:24.120 --> 00:10:27.000]  所以我們平時要做很多功夫的
[00:10:27.000 --> 00:10:28.480]  在我們生命當中
[00:10:28.480 --> 00:10:29.440]  神帶領我們
[00:10:29.440 --> 00:10:30.680]  旁邊很多人
[00:10:30.680 --> 00:10:31.840]  在影響我們
[00:10:31.840 --> 00:10:33.440]  是曾經愛我們
[00:10:33.440 --> 00:10:34.360]  幫助我們
[00:10:34.360 --> 00:10:35.920]  我們有沒有去聯絡他們呢?
[00:10:35.920 --> 00:10:38.480]  教這個合一是需要努力
[00:10:38.480 --> 00:10:40.160]  竭力保守
[00:10:40.160 --> 00:10:41.120]  竭力
[00:10:41.120 --> 00:10:43.080]  用力去保守合一
[00:10:43.080 --> 00:10:45.080]  合一不是自動來的
[00:10:45.080 --> 00:10:46.840]  不是自己來的
[00:10:46.840 --> 00:10:48.360]  是要保守
[00:10:48.360 --> 00:10:50.320]  保守這個聖靈所賜
[00:10:50.320 --> 00:10:51.640]  合而為一的心
[00:10:51.640 --> 00:10:53.680]  所以弟兄姊妹們
[00:10:53.680 --> 00:10:57.000]  當我們教會說想去建築物
[00:10:57.000 --> 00:10:58.160]  新建築物的時候
[00:10:58.160 --> 00:11:00.200]  那些都是很重要的
[00:11:00.200 --> 00:11:02.000]  是好的
[00:11:02.000 --> 00:11:04.800]  但是不及得我們現在
[00:11:04.800 --> 00:11:07.040]  彼此之間聯絡
[00:11:07.040 --> 00:11:08.240]  合一的重要
[00:11:08.240 --> 00:11:09.800]  這是努力
[00:11:09.800 --> 00:11:11.280]  我們大家要保守
[00:11:11.280 --> 00:11:13.800]  教會為什麼不能夠影響這個世界呢?
[00:11:13.800 --> 00:11:16.560]  因為教會分化了
[00:11:16.560 --> 00:11:18.560]  合一沒有了
[00:11:18.560 --> 00:11:21.400]  所以你帶一個人來教會
[00:11:21.400 --> 00:11:24.360]  教會中間彼此有爭拗的
[00:11:24.360 --> 00:11:25.480]  你帶不帶他來?
[00:11:25.480 --> 00:11:27.520]  你會不會帶一些未信的朋友
[00:11:27.520 --> 00:11:29.120]  來一個爭拗的教會?
[00:11:29.120 --> 00:11:30.040]  不會的
[00:11:30.040 --> 00:11:32.680]  所以你請人吃飯
[00:11:32.680 --> 00:11:33.160]  是不是?
[00:11:33.160 --> 00:11:34.240]  你有沒有請人吃飯?
[00:11:34.240 --> 00:11:36.240]  如果你請人吃飯
[00:11:36.240 --> 00:11:38.280]  那天你突然跟你太太吵架
[00:11:38.280 --> 00:11:39.200]  那怎麼辦?
[00:11:39.200 --> 00:11:40.160]  怎麼請?
[00:11:40.160 --> 00:11:41.280]  你只是打電話給朋友
[00:11:41.280 --> 00:11:41.760]  對不起
[00:11:41.760 --> 00:11:42.840]  我們要延期了
[00:11:42.840 --> 00:11:43.600]  什麼原因?
[00:11:43.600 --> 00:11:44.520]  說不出來
[00:11:44.520 --> 00:11:47.320]  因為他來到
[00:11:47.320 --> 00:11:49.360]  見到你們夫妻倆板著臉
[00:11:49.360 --> 00:11:50.680]  怎麼辦呢?
[00:11:50.680 --> 00:11:51.920]  吃不安心的
[00:11:51.920 --> 00:11:53.240]  同樣一個道理
[00:11:53.240 --> 00:11:56.040]  當教會不能夠合一的時候
[00:11:56.040 --> 00:11:58.200]  我們影響不了這個世界
[00:11:58.200 --> 00:12:01.200]  別人看不到我們相愛的榜樣
[00:12:01.200 --> 00:12:03.000]  看不到我們
[00:12:03.000 --> 00:12:05.920]  所以求主你幫助我們
[00:12:05.920 --> 00:12:07.240]  第三
[00:12:07.240 --> 00:12:09.920]  是聖經的真理被同化了
[00:12:11.160 --> 00:12:12.280]  為什麼?
[00:12:12.280 --> 00:12:14.280]  教會不能夠影響世界
[00:12:14.280 --> 00:12:17.200]  因為我們沒有一個聖經的真理
[00:12:17.200 --> 00:12:19.560]  我們不注重聖經的真理
[00:12:19.560 --> 00:12:20.920]  這裡說
[00:12:20.920 --> 00:12:23.040]  上方第十七章十七節
[00:12:23.040 --> 00:12:24.000]  很容易記
[00:12:24.000 --> 00:12:26.320]  如果你今天可以記住聖經就最好了
[00:12:26.320 --> 00:12:28.520]  他們不屬世界
[00:12:28.520 --> 00:12:30.040]  正如我不屬世界一樣
[00:12:30.040 --> 00:12:33.480]  求你用真理使他們成性
[00:12:33.480 --> 00:12:36.640]  你的道就是真理
[00:12:36.640 --> 00:12:39.240]  真理讓我們成性
[00:12:39.680 --> 00:12:41.120]  什麼叫做成性呢?
[00:12:41.120 --> 00:12:45.000]  成性是可以歸給神的意思
[00:12:45.000 --> 00:12:48.600]  當我們活在真理當中的時候
[00:12:48.600 --> 00:12:51.280]  我們的生命可以獻給神
[00:12:51.280 --> 00:12:52.120]  歸給神
[00:12:52.120 --> 00:12:53.800]  這是成性的意思
[00:12:53.800 --> 00:12:55.200]  所以
[00:12:55.200 --> 00:12:57.600]  神想用他的話語
[00:12:57.600 --> 00:12:59.200]  來改變我們的生命
[00:12:59.200 --> 00:13:00.320]  使得我們的生命
[00:13:00.320 --> 00:13:01.320]  每一分
[00:13:01.320 --> 00:13:03.200]  每一個單位
[00:13:03.200 --> 00:13:05.120]  每一個時每一刻
[00:13:05.120 --> 00:13:08.040]  都是成性可以奉獻給神的
[00:13:08.040 --> 00:13:09.360]  好不好?
[00:13:09.840 --> 00:13:10.880]  很好的
[00:13:10.880 --> 00:13:12.680]  你的生命裡面
[00:13:12.680 --> 00:13:14.560]  是不是每一分都可以奉獻給神呢?
[00:13:14.560 --> 00:13:16.640]  就是可以讓神看到
[00:13:16.640 --> 00:13:17.480]  神喜歡的
[00:13:17.480 --> 00:13:20.920]  我們發覺不是的
[00:13:20.920 --> 00:13:23.200]  我們將我們的生命
[00:13:23.200 --> 00:13:25.440]  收藏在一個房間裡
[00:13:25.440 --> 00:13:27.760]  有些地方是神不能觸摸的
[00:13:27.760 --> 00:13:30.160]  有些領域是不可以奉獻給神的
[00:13:30.160 --> 00:13:31.520]  有些世界是不可以奉獻給神的
[00:13:31.520 --> 00:13:32.200]  不是的
[00:13:32.200 --> 00:13:35.800]  聖經、真理使我們成性
[00:13:35.800 --> 00:13:38.800]  讓我們可以奉獻給神
[00:13:39.040 --> 00:13:41.080]  這是一個很美好的事情
[00:13:41.080 --> 00:13:43.000]  所以這個世界就是講到
[00:13:43.000 --> 00:13:46.000]  現在世界為什麼沒有絕對的真理呢?
[00:13:46.000 --> 00:13:46.920]  大家有沒有聽過?
[00:13:46.920 --> 00:13:48.880]  世界的真理都是相對的
[00:13:48.880 --> 00:13:49.520]  是不是?
[00:13:49.520 --> 00:13:52.000]  所以我經常說
[00:13:52.000 --> 00:13:55.760]  我減肥最佳的方法應該比我胖最好
[00:13:55.760 --> 00:13:57.120]  我立刻減肥
[00:13:57.120 --> 00:13:58.520]  因為相對而已
[00:13:58.520 --> 00:13:59.200]  是不是?
[00:13:59.200 --> 00:14:03.080]  這些就是世界的歪理
[00:14:03.080 --> 00:14:05.000]  我們知道世界
[00:14:05.000 --> 00:14:06.720]  在生命當中
[00:14:06.720 --> 00:14:08.360]  神的道是真理
[00:14:08.360 --> 00:14:09.360]  絕對的真理
[00:14:09.360 --> 00:14:12.040]  就是在什麼時間、什麼空間
[00:14:12.040 --> 00:14:14.160]  任何環境都是真的
[00:14:14.160 --> 00:14:17.160]  不是假的
[00:14:17.160 --> 00:14:18.480]  是真的
[00:14:18.480 --> 00:14:19.520]  是真理
[00:14:19.520 --> 00:14:21.320]  耶穌說我就是什麼呢?
[00:14:21.320 --> 00:14:24.120]  道路
[00:14:24.120 --> 00:14:25.640]  真理
[00:14:25.640 --> 00:14:26.720]  生命
[00:14:26.720 --> 00:14:29.080]  什麼叫做真理呢?
[00:14:29.080 --> 00:14:32.600]  真理就是 "always present tense"
[00:14:32.600 --> 00:14:34.480]  I am
[00:14:34.480 --> 00:14:35.480]  Who I am
[00:14:35.480 --> 00:14:36.760]  我就是我
[00:14:38.840 --> 00:14:40.400]  不是真理就是過去的
[00:14:40.400 --> 00:14:43.600]  這個稍微加得玄妙一點
[00:14:43.600 --> 00:14:47.840]  只有神永遠是 "present tense"
[00:14:47.840 --> 00:14:48.960]  祂就是
[00:14:48.960 --> 00:14:50.560]  我們現在活在過去式
[00:14:50.560 --> 00:14:52.760]  很多事情都是過去的
[00:14:52.760 --> 00:14:55.520]  所以不要為過去的事情來活著
[00:14:55.520 --> 00:14:59.040]  為了可以存留的東西來活著
[00:14:59.040 --> 00:15:00.240]  這就是真理
[00:15:00.240 --> 00:15:02.320]  為了真理來活著
[00:15:02.320 --> 00:15:04.760]  所以我們否定神的話語
[00:15:04.760 --> 00:15:06.840]  我們否定神的審判
[00:15:07.520 --> 00:15:10.280]  我們否定到蒙主喜悅
[00:15:10.280 --> 00:15:13.720]  聖潔是為了被主悅立
[00:15:13.720 --> 00:15:15.360]  蒙主喜悅
[00:15:15.360 --> 00:15:17.200]  我們生活在真理當中
[00:15:17.200 --> 00:15:19.720]  我們是想神悅立我們
[00:15:19.720 --> 00:15:21.680]  這是我們生命裡面
[00:15:21.680 --> 00:15:23.560]  人生的方向
[00:15:23.560 --> 00:15:25.720]  我們生命想每一時每一刻
[00:15:25.720 --> 00:15:26.720]  神悅立我們
[00:15:26.720 --> 00:15:29.440]  所以教會不能夠影響世界
[00:15:29.440 --> 00:15:30.160]  我再重複一下
[00:15:30.160 --> 00:15:31.040]  第一就是
[00:15:31.040 --> 00:15:32.840]  我們的愛心沒有了
[00:15:32.840 --> 00:15:35.600]  我們淡化了愛心
[00:15:35.600 --> 00:15:37.080]  沒有了使命
[00:15:37.080 --> 00:15:37.720]  第二呢
[00:15:37.720 --> 00:15:41.120]  就是這個合一被分化了
[00:15:41.120 --> 00:15:44.480]  第三是真理被同化了
[00:15:44.480 --> 00:15:45.760]  你信的耶穌
[00:15:45.760 --> 00:15:48.480]  跟我所信的釋迦牟尼一樣而已
[00:15:48.480 --> 00:15:49.000]  是不是?
[00:15:49.000 --> 00:15:51.040]  所以現在有些叫做五教合一
[00:15:51.040 --> 00:15:52.800]  就是把基督教放在裡面
[00:15:52.800 --> 00:15:54.560]  也是一樣而已
[00:15:54.560 --> 00:15:56.400]  我們發覺不是
[00:15:56.400 --> 00:16:00.680]  基督教是很排斥的宗教
[00:16:00.680 --> 00:16:03.920]  只有神是真的
[00:16:03.920 --> 00:16:04.720]  其他是假的
[00:16:04.720 --> 00:16:06.160]  你說基督教
[00:16:06.160 --> 00:16:10.000]  為什麼這麼霸道呢?
