
[00:00:00.000 --> 00:00:02.960]  今天繼續和大家思想到《羅馬書》第七十講
[00:01:43.000 --> 00:01:44.520]  經文裡面有一個提醒
[00:01:44.520 --> 00:01:46.920]  就是有時在人際相處裡面
[00:01:46.920 --> 00:01:49.360]  有時教會其他群體都是
[00:01:49.360 --> 00:01:51.680]  其中有時因為誤會好
[00:01:51.680 --> 00:01:52.920]  因為脾氣好
[00:01:52.920 --> 00:01:54.520]  特別因為惡意也好
[00:01:54.520 --> 00:01:56.560]  我們惡意去論斷人
[00:01:56.560 --> 00:01:59.560]  去傷害人 傷害弟兄姊妹
[00:01:59.560 --> 00:02:01.880]  提醒不是一件小事
[00:02:01.880 --> 00:02:04.480]  是要面臨神的審判
[00:02:04.480 --> 00:02:06.400]  所以當我們有惡意論斷
[00:02:06.400 --> 00:02:08.160]  和表示輕視弟兄姊妹
[00:02:08.160 --> 00:02:09.840]  提醒不是小事
[00:02:09.840 --> 00:02:12.440]  所以特別提醒我們要面對在神面前
[00:02:12.440 --> 00:02:13.760]  神的寶座面前
[00:02:13.760 --> 00:02:16.160]  審判的寶座面前面對審判
[00:02:16.160 --> 00:02:17.680]  在第十節經文說
[00:02:17.680 --> 00:02:21.480]  「你這個人為什麼論斷弟兄呢?」
[00:02:21.480 --> 00:02:22.400]  原來表達就是
[00:02:22.400 --> 00:02:26.320]  「你為什麼論斷你的弟兄呢?」
[00:02:26.320 --> 00:02:27.920]  「你 你是誰?」
[00:02:27.920 --> 00:02:31.400]  「為什麼你敢傷害弟兄 論斷弟兄呢?」
[00:02:31.400 --> 00:02:33.320]  還有一句類似的表達
[00:02:33.320 --> 00:02:37.280]  「你 你為什麼輕看 藐視你的弟兄呢?」
[00:02:37.280 --> 00:02:38.360]  還有一句就是
[00:02:38.360 --> 00:02:43.320]  「因為我們都要站在神的審判的台前」
[00:02:43.320 --> 00:02:46.600]  「台」這個文字原來是表達一個審判台
[00:02:46.600 --> 00:02:47.960]  Judgement seat
[00:02:47.960 --> 00:02:49.720]  當時在羅馬帝國
[00:02:49.720 --> 00:02:54.280]  一個該殺的王或審判的官
[00:02:54.280 --> 00:02:57.400]  就坐在這個位置裡面施行審判
[00:02:57.400 --> 00:02:59.560]  所以審判座這個表達
[00:02:59.560 --> 00:03:01.800]  在新約裡面出現了十二次
[00:03:01.800 --> 00:03:05.560]  其中一次就是在比拉多審判耶穌的時候
[00:03:05.560 --> 00:03:09.840]  《聖記》在比拉多去到普華石柱的時候
[00:03:09.840 --> 00:03:11.720]  就在那裡座堂
[00:03:11.720 --> 00:03:15.440]  這個座堂當時中文是用中國衙門座堂的表達
[00:03:15.440 --> 00:03:16.760]  原來文字是表示
[00:03:16.760 --> 00:03:19.560]  是坐在審判的座上面
[00:03:19.560 --> 00:03:22.320]  在《聖經》十二章
[00:03:22.320 --> 00:03:25.480]  講到希律王又坐在位上
[00:03:25.480 --> 00:03:28.320]  這個位原來文字都是審判的座裡面
[00:03:28.320 --> 00:03:30.040]  在這個王位裡面
[00:03:30.040 --> 00:03:33.320]  保羅被審判的時候他這樣說
[00:03:33.320 --> 00:03:36.320]  「我站在凱撒的堂前」
[00:03:36.320 --> 00:03:39.480]  這個堂前又是審判的座位裡面
[00:03:39.480 --> 00:03:42.120]  所以這個位置是神要審判這個座位
[00:03:42.120 --> 00:03:43.280]  而審判座位裡面
[00:03:43.280 --> 00:03:46.000]  神也特別審判我們跟人際相處
[00:03:46.000 --> 00:03:47.400]  跟頂尖相處裡面
[00:03:47.400 --> 00:03:49.320]  很多的傷害說話
[00:03:49.320 --> 00:03:51.080]  神都要審判我們
[00:03:51.080 --> 00:03:52.840]  所以在很多歷代裡面
[00:03:52.840 --> 00:03:55.640]  很多時候因為少的自爭執
[00:03:55.640 --> 00:03:57.120]  不同的意見
[00:03:57.120 --> 00:03:58.840]  可以產生大的論斷
[00:03:58.840 --> 00:04:00.280]  大的傷害
[00:04:00.280 --> 00:04:01.360]  去到十五節
[00:04:01.360 --> 00:04:02.200]  保羅說
[00:04:02.200 --> 00:04:03.880]  「你若因食物」
[00:04:03.880 --> 00:04:05.480]  其實就是吃什麼
[00:04:05.480 --> 00:04:08.880]  叫你的弟兄憂愁或者羞辱
[00:04:08.880 --> 00:04:11.240]  有時候就因為食物這麼少的事情
[00:04:11.240 --> 00:04:13.320]  就可以產生很多的傷害
[00:04:13.320 --> 00:04:17.800]  很多的用詞的狠毒等等情況
[00:04:17.800 --> 00:04:19.040]  我們看螢光幕
[00:04:19.040 --> 00:04:22.360]  《雅各書》第三章說到「舌頭」
[00:04:22.360 --> 00:04:26.520]  有時候我們有機會用說話去幫人的人
[00:04:26.520 --> 00:04:27.920]  要謹慎自己的說話
[00:04:27.920 --> 00:04:31.520]  因為要受更重的審判
[00:04:31.520 --> 00:04:33.920]  「舌頭」就好像八體裡面最小的
[00:04:33.920 --> 00:04:35.600]  它能說大的話
[00:04:35.600 --> 00:04:39.360]  能夠最小的火點著最大的樹林
[00:04:39.360 --> 00:04:41.960]  如果「舌頭」用傷害說話的時候
[00:04:41.960 --> 00:04:44.680]  有時候好像地獄產生的火一樣
[00:04:44.680 --> 00:04:47.040]  所以有時候很多事情
[00:04:47.040 --> 00:04:48.480]  都是因為「舌頭」的話
[00:04:48.480 --> 00:04:49.680]  人的言論
[00:04:49.680 --> 00:04:51.760]  人的任性的言論
[00:04:51.760 --> 00:04:52.600]  惡意的言論
[00:04:52.600 --> 00:04:54.440]  產生更大的傷害
[00:04:54.440 --> 00:04:55.760]  我上星期說過
[00:04:55.760 --> 00:04:58.680]  利物浦當時有一個球賽
[00:04:58.680 --> 00:05:01.080]  倒塌死了九十六人
[00:05:01.080 --> 00:05:02.680]  本來只是一個悲劇
[00:05:02.680 --> 00:05:04.600]  但後來因為太陽報
[00:05:04.600 --> 00:05:07.160]  誣蔑傷害的說話
[00:05:07.160 --> 00:05:09.200]  產生一個不公義
[00:05:09.200 --> 00:05:11.720]  對整個城市的震撼
[00:05:11.720 --> 00:05:13.960]  歷代裡面都因為一些不準確
[00:05:13.960 --> 00:05:17.040]  或者一些比較過激的言詞
[00:05:17.040 --> 00:05:19.640]  產生很深的影響
[00:05:19.640 --> 00:05:21.120]  中國近代有一個很重要的歷史
[00:05:21.120 --> 00:05:22.200]  就是「六四」的事件
[00:05:22.200 --> 00:05:24.520]  「六四」事件其中一個因素就是
[00:05:24.520 --> 00:05:27.560]  1989年4月26號
[00:05:27.560 --> 00:05:28.920]  《人民日報》這個社論
[00:05:28.920 --> 00:05:31.400]  有一個很激烈的說話去表達這個運動
[00:05:31.400 --> 00:05:32.200]  它說
[00:05:32.200 --> 00:05:35.600]  「必須旗幟鮮明地反對動亂」
[00:05:35.600 --> 00:05:38.800]  有一個非常批判性的說話說
[00:05:38.800 --> 00:05:41.200]  「極少數別有用心的人
[00:05:41.200 --> 00:05:43.120]  製造種種的謠言
[00:05:43.120 --> 00:05:44.480]  蠱惑人心
[00:05:44.480 --> 00:05:47.960]  攻擊領導人違反憲法」
[00:05:47.960 --> 00:05:48.920]  然後再說
[00:05:48.920 --> 00:05:51.280]  「這是一場有計謀的陰謀
[00:05:51.280 --> 00:05:53.000]  是一次動亂
[00:05:53.000 --> 00:05:56.040]  是一場嚴重的政治鬥爭」
[00:05:56.040 --> 00:05:56.920]  說完之後
[00:05:56.920 --> 00:06:01.040]  這個運動後來就成為學生和政府的衝突
[00:06:01.040 --> 00:06:03.600]  後來產生這個「六四」的悲劇
[00:06:03.600 --> 00:06:06.520]  一句很重的這些論斷的說話
[00:06:06.520 --> 00:06:08.440]  影響深遠
[00:06:08.440 --> 00:06:10.320]  有時候基督徒都不例外
[00:06:10.320 --> 00:06:11.680]  馬丁路德是中國國家
[00:06:11.680 --> 00:06:14.200]  當他面對當時中世紀的問題的時候
[00:06:14.200 --> 00:06:15.320]  他據理力爭
[00:06:15.320 --> 00:06:16.520]  堅持聖經
[00:06:16.520 --> 00:06:18.800]  成為歷代很多人欣賞的牧者
[00:06:18.800 --> 00:06:20.720]  但是他有一個缺點
[00:06:20.720 --> 00:06:22.280]  就是有時候脾氣很躁
[00:06:22.280 --> 00:06:24.440]  有時候說話很尖酸
[00:06:24.440 --> 00:06:27.440]  有時候尖酸流下一些禍根
[00:06:27.440 --> 00:06:29.360]  在1543年的時候
[00:06:29.360 --> 00:06:30.760]  他比較晚年的時候
[00:06:30.760 --> 00:06:33.040]  當時他見到猶太人不信耶穌
[00:06:33.040 --> 00:06:34.400]  然後猶太人有些不同的
[00:06:34.400 --> 00:06:36.040]  做生意等等表達的時候
[00:06:36.040 --> 00:06:38.360]  寫一本針對猶太人的書
[00:06:38.360 --> 00:06:40.600]  用的說話非常的狠毒
[00:06:40.600 --> 00:06:46.120]  他說他們猶太人只是一個盜賊和強暴
[00:06:46.120 --> 00:06:47.600]  我們不要給他保護
[00:06:47.600 --> 00:06:48.720]  不要給他安全
[00:06:48.720 --> 00:06:50.080]  不要跟他相交
[00:06:50.080 --> 00:06:52.160]  我們燒毀他的會堂
[00:06:52.160 --> 00:06:53.560]  我們逼他做事
[00:06:53.560 --> 00:06:54.880]  然後趕走他們
[00:06:54.880 --> 00:06:57.000]  好像野狗一樣趕走他們
[00:06:57.000 --> 00:06:58.920]  當時的人都沒有理會這本書
[00:06:58.920 --> 00:07:00.000]  又沒有理會他
[00:07:00.000 --> 00:07:03.320]  但是這本書後來三百多年後
[00:07:03.320 --> 00:07:05.640]  當希特勒上台的時候
[00:07:05.640 --> 00:07:06.840]  他就用這個藉口
[00:07:06.840 --> 00:07:08.640]  他說我們德國先賢
[00:07:08.640 --> 00:07:11.400]  都說傷害趕走猶太人
[00:07:11.400 --> 00:07:12.960]  對猶太人是不需要禮貌
[00:07:12.960 --> 00:07:15.520]  後來發展了集中營的事情
[00:07:15.520 --> 00:07:17.080]  等等的悲劇
[00:07:17.080 --> 00:07:20.680]  所以基督徒我們要謹慎我們言語
[00:07:20.680 --> 00:07:23.720]  不要因為我們言語產生惡意的論斷
[00:07:23.720 --> 00:07:25.040]  對當代來說
[00:07:25.040 --> 00:07:28.600]  因為食物的不同意見
[00:07:28.600 --> 00:07:30.560]  產生很多論斷
[00:07:30.560 --> 00:07:34.320]  中國人有時用的字眼就是扣帽子的傷害
[00:07:34.320 --> 00:07:36.440]  耶穌基督走遍各城各鄉
[00:07:36.440 --> 00:07:39.000]  跟一些不同的背景有些罪人相處
[00:07:39.000 --> 00:07:41.360]  希望傳福音將神的道告訴他們
[00:07:41.360 --> 00:07:43.520]  然後那些人就論斷耶穌
[00:07:43.520 --> 00:07:44.560]  唱耶穌
[00:07:44.560 --> 00:07:48.120]  說他是貪食好酒的人
[00:07:48.120 --> 00:07:49.800]  是罪人的朋友
[00:07:49.800 --> 00:07:51.320]  你跟這些罪人在一起
[00:07:51.320 --> 00:07:52.640]  那你是罪人了
[00:07:52.640 --> 00:07:54.360]  如果有一天在街上大家樂
[00:07:54.360 --> 00:07:55.240]  或者大發活
[00:07:55.240 --> 00:07:57.640]  你跟一個黑社會的人聊天
[00:07:57.640 --> 00:07:58.600]  希望傳福音
[00:07:58.600 --> 00:08:00.000]  有些人說你黏著黑社會
[00:08:00.000 --> 00:08:01.520]  你是不是黑社會
[00:08:01.520 --> 00:08:03.080]  很多這些說話
[00:08:03.080 --> 00:08:05.600]  可能就黏在一起影響我們
[00:08:05.600 --> 00:08:09.320]  當時代猶太人和非猶太人
[00:08:09.320 --> 00:08:10.560]  或者外邦人相處
[00:08:10.560 --> 00:08:11.640]  因為食物的緣故
[00:08:11.640 --> 00:08:12.760]  很大的爭執
[00:08:12.760 --> 00:08:14.440]  因為猶太人潔淨的禮
[00:08:14.440 --> 00:08:16.880]  跟外邦人是很不同
[00:08:16.880 --> 00:08:20.040]  當神感動彼得向外邦人傳福音時
[00:08:20.040 --> 00:08:21.520]  向哥利留傳福音時
[00:08:21.520 --> 00:08:22.720]  給他意象
[00:08:22.720 --> 00:08:27.280]  意象見到地上各種四足的走獸和昆蟲
[00:08:27.280 --> 00:08:29.320]  並天上的飛鳥
[00:08:29.320 --> 00:08:30.760]  還有聲音跟他說
[00:08:30.760 --> 00:08:33.320]  彼得起來栽鳥吃
[00:08:33.320 --> 00:08:34.720]  切了來吃
[00:08:34.720 --> 00:08:36.440]  彼得這樣回應
[00:08:36.440 --> 00:08:38.400]  主啊!這是不可的
[00:08:38.400 --> 00:08:41.000]  凡俗物和不潔淨的物
[00:08:41.000 --> 00:08:42.520]  我從來沒有吃過
[00:08:42.520 --> 00:08:43.400]  我一直都是猶太人
[00:08:43.400 --> 00:08:45.000]  都不吃這些
[00:08:45.000 --> 00:08:47.040]  然後有聲音再說
[00:08:47.040 --> 00:08:48.720]  神所潔淨的
[00:08:48.720 --> 00:08:51.360]  你不可當作俗物
[00:08:51.360 --> 00:08:53.160]  然後他就被神引導
[00:08:53.160 --> 00:08:54.960]  去到哥利留那裡傳福音
[00:08:54.960 --> 00:08:58.200]  後來就去到十章第四十八節
[00:08:58.200 --> 00:08:59.800]  他為他們施浸
[00:08:59.800 --> 00:09:02.120]  施浸第二句一成童話
[00:09:02.120 --> 00:09:06.160]  他們又請彼得住了幾天
[00:09:06.160 --> 00:09:07.160]  住了幾天
[00:09:07.160 --> 00:09:08.880]  彼得就在外邦人家裡住了幾天
[00:09:08.880 --> 00:09:10.120]  和他們吃了幾天
[00:09:10.120 --> 00:09:11.640]  本來很小事
[00:09:11.640 --> 00:09:13.560]  但對當時的猶太人來說
[00:09:13.560 --> 00:09:17.840]  一個你不跟猶太傳統的潔淨禮的人
[00:09:17.840 --> 00:09:19.120]  同住同食
[00:09:19.120 --> 00:09:20.120]  是一個大罪名
[00:09:20.120 --> 00:09:21.400]  是大不敬的罪名
[00:09:21.400 --> 00:09:22.720]  是不敬旗的罪名
[00:09:22.720 --> 00:09:24.680]  是不是真猶太人的罪名
[00:09:24.680 --> 00:09:26.280]  所以去到十一章第三節
[00:09:26.280 --> 00:09:27.600]  人們這樣指控彼得
[00:09:27.600 --> 00:09:28.760]  一成童話
[00:09:28.760 --> 00:09:32.160]  你進入未受國禮之人的家
[00:09:32.160 --> 00:09:35.280]  和他們一同吃飯了
[00:09:35.280 --> 00:09:37.880]  一起吃飯也可以的問題
[00:09:37.880 --> 00:09:38.760]  所以這個問題
[00:09:38.760 --> 00:09:39.280]  在當代來講
[00:09:39.280 --> 00:09:40.480]  吃飯的問題那麼大
[00:09:40.480 --> 00:09:42.480]  可能歷代都變成不同的問題
[00:09:42.480 --> 00:09:43.440]  這些問題有時候
[00:09:43.440 --> 00:09:44.960]  我們不是一個用敬虔
[00:09:44.960 --> 00:09:46.600]  愛主愛人的心的時候
[00:09:46.600 --> 00:09:48.600]  就會產生很大的論斷
[00:09:48.600 --> 00:09:49.640]  很大的傷害
[00:09:49.640 --> 00:09:51.800]  很大的言語衝突
[00:09:51.800 --> 00:09:55.320]  保羅也經歷過很多惡意的論斷和藐視
[00:09:55.320 --> 00:09:57.480]  保羅傳福音的風格就是
[00:09:57.480 --> 00:09:59.240]  假如去到一個地方
[00:09:59.240 --> 00:10:02.400]  他盡量不受這個地方的金錢的支援
[00:10:02.400 --> 00:10:04.200]  他可能就受以前
[00:10:04.200 --> 00:10:05.680]  差派的教會支援
[00:10:05.680 --> 00:10:08.760]  或者自己用自己的親手去服侍這個地方
[00:10:08.760 --> 00:10:09.600]  其中一個名句
[00:10:09.600 --> 00:10:11.600]  十行尊二十章的三十四節
[00:10:11.600 --> 00:10:13.200]  一起讀
[00:10:13.200 --> 00:10:18.200]  「我這兩隻手常供給我和同人的需要
[00:10:18.200 --> 00:10:20.560]  這是你們自己知道的」
[00:10:20.560 --> 00:10:21.840]  寧願自己做事
[00:10:21.840 --> 00:10:25.440]  不收他們的供奉的錢
[00:10:25.440 --> 00:10:26.720]  或者奉獻的錢
[00:10:26.720 --> 00:10:29.760]  希望他們能奉獻白白來到這個地方
[00:10:29.760 --> 00:10:32.480]  但後來保羅去到高林多教會也是這樣做
[00:10:32.480 --> 00:10:33.720]  後來離開了
[00:10:33.720 --> 00:10:35.840]  就鼓勵高林多教會儲一些錢
[00:10:35.840 --> 00:10:38.120]  去捐給貧窮、饑荒
[00:10:38.120 --> 00:10:42.160]  或者艱難的耶路撒冷的以色列弟兄
[00:10:42.160 --> 00:10:44.720]  後來那些人就可能做一些謠傳
[00:10:44.720 --> 00:10:47.440]  或者誤會或者惡毒的說話
[00:10:47.440 --> 00:10:49.720]  保羅當日來不收你錢
[00:10:49.720 --> 00:10:50.880]  今天叫你捐款
[00:10:50.880 --> 00:10:52.200]  收你一百倍
[00:10:52.200 --> 00:10:53.440]  本來捐十元就給他了
[00:10:53.440 --> 00:10:55.040]  現在收一千
[00:10:55.040 --> 00:10:56.480]  很多惡毒的說話
[00:10:56.480 --> 00:10:58.920]  很多惡意的論斷
[00:10:58.920 --> 00:11:01.800]  其中臨後十二章十六節一起讀
[00:11:01.800 --> 00:11:05.640]  「罷了,我自己並沒有慮著你們
[00:11:05.640 --> 00:11:07.040]  你們卻有人說
[00:11:07.040 --> 00:11:11.400]  我是詭詐,用心計擄攏你們」
[00:11:11.400 --> 00:11:13.680]  所以保羅是很清心的侍奉
[00:11:13.680 --> 00:11:16.560]  反而有很多論斷的聲音出來
[00:11:16.560 --> 00:11:17.880]  其中一個論斷就說
[00:11:17.880 --> 00:11:20.320]  保羅當日為什麼白白做事不收錢呢?
[00:11:20.320 --> 00:11:21.800]  因為你沒有資格
[00:11:21.800 --> 00:11:23.880]  你不是正牌仕途
[00:11:23.880 --> 00:11:27.480]  給了正牌仕途就帶著老婆去接傳播音樂
[00:11:27.480 --> 00:11:28.360]  或者收錢
[00:11:28.360 --> 00:11:30.360]  你這個「哎呀」仕途
[00:11:30.360 --> 00:11:32.480]  所以不敢收錢等等情況
[00:11:32.480 --> 00:11:33.720]  保羅怎麼說呢?
[00:11:33.720 --> 00:11:36.560]  臨前第九章第四節一起讀
[00:11:36.560 --> 00:11:41.560]  「難道我們沒有權並靠福音吃漢嗎?」
[00:11:41.560 --> 00:11:44.680]  很多時候有些人是挑起爭執
[00:11:44.680 --> 00:11:46.360]  小事變大
[00:11:46.360 --> 00:11:48.160]  中文有句說話就是
[00:11:48.160 --> 00:11:50.760]  「大事化小,小事化無」
[00:11:50.760 --> 00:11:52.720]  我就追一下這句說話是怎麼來的
[00:11:52.720 --> 00:11:55.560]  有些人說這句說話是來自清朝一個小說
[00:11:55.560 --> 00:11:58.360]  叫做《官場現形記》
[00:11:58.360 --> 00:12:00.120]  當時也說了不是好的說話
[00:12:00.120 --> 00:12:02.120]  可能是貪官
[00:12:02.120 --> 00:12:04.880]  這件事大事化小,小事化無
[00:12:04.880 --> 00:12:07.080]  其實可能是掩蓋了一些污穢的事情
[00:12:07.080 --> 00:12:08.240]  未必一定是好事
[00:12:08.240 --> 00:12:10.520]  這句說話可以用在好的地方
[00:12:10.520 --> 00:12:13.080]  也可以用在不好的地方
[00:12:13.080 --> 00:12:16.200]  中國有一個典籍說得很好
[00:12:16.200 --> 00:12:19.920]  「大小多小,報怨而得」
[00:12:19.920 --> 00:12:23.040]  無論大事、小事、多事、小事也好
[00:12:23.040 --> 00:12:24.640]  你面對問題的時候
[00:12:24.640 --> 00:12:25.640]  恩怨的時候
[00:12:25.640 --> 00:12:27.720]  應該以德行去回應它
[00:12:27.720 --> 00:12:29.960]  好像保羅所說
[00:12:29.960 --> 00:12:31.960]  「以善勝惡」
[00:12:31.960 --> 00:12:33.360]  他又說
[00:12:33.360 --> 00:12:36.880]  「逃難於其易,為大於其細
[00:12:36.880 --> 00:12:39.320]  天下難事必作於易
[00:12:39.320 --> 00:12:41.360]  天下大事必於細」
[00:12:41.360 --> 00:12:42.440]  他的意思是
[00:12:42.440 --> 00:12:43.680]  做很大的事情
[00:12:43.680 --> 00:12:45.360]  從一小事開始
[00:12:45.360 --> 00:12:46.680]  從容易做開始
[00:12:46.680 --> 00:12:48.000]  慢慢小事做得多
[00:12:48.000 --> 00:12:48.960]  容易事情做得多
[00:12:48.960 --> 00:12:50.680]  慢慢那件大事也做得成
[00:12:50.680 --> 00:12:51.480]  他說
[00:12:51.480 --> 00:12:54.960]  「以聖人忠不為大,故能成其大」
[00:12:54.960 --> 00:12:56.240]  就是說這個聖人
[00:12:56.240 --> 00:12:57.800]  每件事都很忠心去做
[00:12:57.800 --> 00:12:58.400]  很認真去做
[00:12:58.400 --> 00:12:59.680]  慢慢事情就成就
[00:12:59.680 --> 00:13:00.680]  做了大事
[00:13:00.680 --> 00:13:02.240]  相反的人就是
[00:13:02.240 --> 00:13:05.920]  「輕樂必寡信,多易必多難」
[00:13:05.920 --> 00:13:07.240]  隨口答應人
[00:13:07.240 --> 00:13:08.320]  結果就失信
[00:13:08.320 --> 00:13:09.800]  他以為事情太容易
[00:13:09.800 --> 00:13:11.440]  就輕忽、不勤奮去做
[00:13:11.440 --> 00:13:12.320]  不認真去做
[00:13:12.320 --> 00:13:14.320]  事情變得很難做
[00:13:14.320 --> 00:13:15.520]  他說相反
[00:13:15.520 --> 00:13:17.800]  聖人知道一件事
[00:13:17.800 --> 00:13:19.280]  每件事都很難去做
[00:13:19.280 --> 00:13:20.640]  很認真去做
[00:13:20.640 --> 00:13:22.120]  故忠無難矣
[00:13:22.120 --> 00:13:23.920]  最終就沒有困難
[00:13:23.920 --> 00:13:26.120]  所以好像聖經的教導一樣
[00:13:26.120 --> 00:13:26.960]  類似的教導就是
[00:13:26.960 --> 00:13:28.800]  認真去做每件事
[00:13:28.800 --> 00:13:29.880]  大事是大事
[00:13:29.880 --> 00:13:30.760]  小事是小事
[00:13:30.760 --> 00:13:32.680]  每件事都很認真去處理
[00:13:32.680 --> 00:13:34.680]  但很多時候人的性格就是
[00:13:34.680 --> 00:13:36.640]  將小事化大
[00:13:36.640 --> 00:13:38.400]  本來是一個小的爭執
[00:13:38.400 --> 00:13:40.360]  變成大的衝突
[00:13:40.360 --> 00:13:42.160]  在耶穌面前的一個例子
[00:13:42.160 --> 00:13:44.400]  就是司徒約翰見到一些人傳福音
[00:13:44.400 --> 00:13:45.600]  不跟著耶穌去走
[00:13:45.600 --> 00:13:46.800]  不跟著司徒走
[00:13:46.800 --> 00:13:49.920]  司徒約翰就責備他們
[00:13:49.920 --> 00:13:51.000]  我們禁止他們
[00:13:51.000 --> 00:13:53.320]  他們不跟著我們是不對的
[00:13:53.320 --> 00:13:55.360]  耶穌說了一句名句
[00:13:55.360 --> 00:13:59.920]  「不敵擋我們的,就是幫助我們的」
[00:13:59.920 --> 00:14:02.720]  有些人有些很重的說話就是
[00:14:02.720 --> 00:14:07.320]  你不幫我就是我仇人
[00:14:07.320 --> 00:14:08.960]  不幫你也不是仇人
[00:14:08.960 --> 00:14:10.920]  這裡耶穌提醒
[00:14:10.920 --> 00:14:14.720]  「不敵擋我們的,就是幫助我們的」
[00:14:14.720 --> 00:14:16.920]  其實祂不阻礙我們
[00:14:16.920 --> 00:14:18.240]  也不是我們的仇人
[00:14:18.240 --> 00:14:19.720]  也是類似同路人
[00:14:19.720 --> 00:14:21.160]  不用針對他
[00:14:21.160 --> 00:14:23.200]  耶穌說得用智慧說話
[00:14:23.200 --> 00:14:25.880]  將大事化小
[00:14:25.880 --> 00:14:28.240]  防止人們以小事化大
[00:14:28.240 --> 00:14:30.360]  當代面對一個問題就是
[00:14:30.360 --> 00:14:31.680]  有些人納稅
[00:14:31.680 --> 00:14:34.320]  又說如果納給殖民這個政府
[00:14:34.320 --> 00:14:36.200]  納給羅馬帝國
[00:14:36.200 --> 00:14:37.960]  納給凱撒、蓋撒
[00:14:37.960 --> 00:14:40.720]  不納給神就是不尊重神了
[00:14:40.720 --> 00:14:41.880]  所以有人考耶穌
[00:14:41.880 --> 00:14:44.960]  有個蓋撒的稅納不納
[00:14:44.960 --> 00:14:46.720]  耶穌怎麼說呢?
[00:14:46.720 --> 00:14:49.800]  「凱撒的物當歸凱撒」
[00:14:49.800 --> 00:14:52.560]  「神的物當歸給神」
[00:14:52.560 --> 00:14:54.200]  根本就不需要罵
[00:14:54.200 --> 00:14:55.720]  既然這個要交就交
[00:14:55.720 --> 00:14:57.480]  神的事情交給神
[00:14:57.480 --> 00:14:59.240]  解決這個問題
[00:14:59.240 --> 00:15:00.800]  所以當有衝突的時候
[00:15:00.800 --> 00:15:05.560]  我們求神有智慧
[00:15:05.560 --> 00:15:07.080]  不要小事化大
[00:15:07.080 --> 00:15:10.640]  總之按事情的大小去處理
[00:15:10.640 --> 00:15:14.120]  但是有些事情大事化小就不行
[00:15:14.120 --> 00:15:15.080]  真的大事
[00:15:15.080 --> 00:15:17.480]  真的重要的事情要處理就要處理
[00:15:17.480 --> 00:15:18.560]  真的有矛盾
[00:15:18.560 --> 00:15:21.280]  真的有缺點就要處理
[00:15:21.280 --> 00:15:23.720]  歷史裡面一個名的歷史就是
[00:15:23.720 --> 00:15:25.480]  在第二次世界大戰的時候
[00:15:25.480 --> 00:15:27.800]  英國首相就不想打仗
[00:15:27.800 --> 00:15:29.000]  當時希特拉興起
[00:15:29.000 --> 00:15:31.560]  霸佔了一個地方又霸佔了一個地方
[00:15:31.560 --> 00:15:33.400]  當時英國覺得要打仗
