
[00:00:00.000 --> 00:00:03.320]  好了,我們這五個星期的主題是什麼?
[00:11:06.000 --> 00:11:08.000]  當中是說了
[00:11:08.000 --> 00:11:10.000]  形容了剛纔我說的
[00:11:10.000 --> 00:11:13.000]  人與人之間的關係的隔膜
[00:11:13.000 --> 00:11:15.000]  聖經剛纔說的隔膜
[00:11:15.000 --> 00:11:17.000]  是有形容詞的
[00:11:17.000 --> 00:11:20.000]  隔膜好像是一個什麼
[00:11:20.000 --> 00:11:23.000]  好像一幅牆隔着的
[00:11:23.000 --> 00:11:25.000]  建了一些牆隔着
[00:11:25.000 --> 00:11:26.000]  隔着牆就走不了
[00:11:26.000 --> 00:11:28.000]  好像現在我們想走到後面都走不了
[00:11:28.000 --> 00:11:29.000]  因爲牆都關上了
[00:11:29.000 --> 00:11:31.000]  那麼怎麼樣
[00:11:31.000 --> 00:11:34.000]  它的牆用了一個字
[00:11:34.000 --> 00:11:37.000]  講得很嚴重的十五節
[00:11:37.000 --> 00:11:40.000]  它說身體廢掉了那個什麼
[00:11:40.000 --> 00:11:42.000]  冤仇
[00:11:42.000 --> 00:11:45.000]  十冤九仇
[00:11:45.000 --> 00:11:46.000]  那種人與人之間
[00:11:46.000 --> 00:11:47.000]  冤仇是怎樣
[00:11:47.000 --> 00:11:49.000]  會不會財
[00:11:49.000 --> 00:11:50.000]  不會財
[00:11:50.000 --> 00:11:51.000]  吵架
[00:11:51.000 --> 00:11:53.000]  講得這麼嚴重
[00:11:53.000 --> 00:11:55.000]  如果我們瞭解這個經文的時候
[00:11:55.000 --> 00:11:58.000]  首先我們一定要了解這個背景
[00:11:58.000 --> 00:12:00.000]  容許我用時間去講一下這個經文的背景
[00:12:00.000 --> 00:12:02.000]  當中講了兩班人
[00:12:02.000 --> 00:12:04.000]  一班人
[00:12:04.000 --> 00:12:10.000]  就是如果後面最後那一節
[00:12:10.000 --> 00:12:13.000]  去到第十三節
[00:12:13.000 --> 00:12:14.000]  它說這裏
[00:12:14.000 --> 00:12:16.000]  它是不再作外人
[00:12:16.000 --> 00:12:18.000]  如果在講一些局外人
[00:12:18.000 --> 00:12:22.000]  另外一邊就是一些局裏面的人
[00:12:22.000 --> 00:12:24.000]  一班是外面的
[00:12:24.000 --> 00:12:25.000]  一班是裏面的
[00:12:25.000 --> 00:12:26.000]  十一節
[00:12:26.000 --> 00:12:28.000]  你們從前的肉體是外邦人
[00:12:28.000 --> 00:12:30.000]  是稱爲沒有受國利的
[00:12:30.000 --> 00:12:32.000]  那時你們與基督無關
[00:12:32.000 --> 00:12:33.000]  是局外人
[00:12:33.000 --> 00:12:35.000]  而且是沒有子亡
[00:12:35.000 --> 00:12:37.000]  這個經文的背景就是
[00:12:37.000 --> 00:12:39.000]  當神創造了這個世界之後
[00:12:39.000 --> 00:12:40.000]  它選擇了一班人
[00:12:40.000 --> 00:12:42.000]  這班人叫以色列人
[00:12:42.000 --> 00:12:44.000]  這班以色列人代表上帝
[00:12:44.000 --> 00:12:47.000]  要將上帝的事情告訴全世界
[00:12:47.000 --> 00:12:50.000]  將他的福音傳遍其他不認識上帝的人的地方
[00:12:50.000 --> 00:12:51.000]  這班人叫以色列人
[00:12:51.000 --> 00:12:53.000]  首先將很重要的
[00:12:53.000 --> 00:12:55.000]  關於神家裏的事情
[00:12:55.000 --> 00:12:58.000]  傳遞和教導給這班以色列人
[00:12:58.000 --> 00:13:02.000]  可以說這班人一早就知道上帝的事情
[00:13:02.000 --> 00:13:05.000]  而且知道最多的
[00:13:05.000 --> 00:13:07.000]  經文提到
[00:13:07.000 --> 00:13:09.000]  所有說到受國利
[00:13:09.000 --> 00:13:10.000]  以色列民族
[00:13:10.000 --> 00:13:11.000]  諸約上
[00:13:11.000 --> 00:13:12.000]  律法上
[00:13:12.000 --> 00:13:14.000]  都是說到這些局內人
[00:13:14.000 --> 00:13:16.000]  就是說到神家裏本身的人
[00:13:16.000 --> 00:13:18.000]  這些人進入了神的家裏
[00:13:18.000 --> 00:13:20.000]  但不是上帝提的
[00:13:20.000 --> 00:13:21.000]  剛纔提到的人
[00:13:21.000 --> 00:13:23.000]  這些人叫什麼人呢?
[00:13:23.000 --> 00:13:24.000]  這些叫局外人
[00:13:24.000 --> 00:13:26.000]  在局外
[00:13:26.000 --> 00:13:28.000]  或者簡單地說
[00:13:28.000 --> 00:13:30.000]  首先那些進入神家裏的人
[00:13:30.000 --> 00:13:32.000]  就好像這些以色列人
[00:13:32.000 --> 00:13:34.000]  就好像大哥哥
[00:13:34.000 --> 00:13:36.000]  他知道爸爸的事情
[00:13:36.000 --> 00:13:38.000]  知道很多
[00:13:38.000 --> 00:13:40.000]  而不是以色列人
[00:13:40.000 --> 00:13:42.000]  就好像流浪了
[00:13:42.000 --> 00:13:45.000]  失散了很久的弟弟
[00:13:45.000 --> 00:13:48.000]  現在有機會回到家裏
[00:13:48.000 --> 00:13:50.000]  就好像阿燦那樣回到家裏
[00:13:50.000 --> 00:13:52.000]  誰知道大哥哥這班人
[00:13:52.000 --> 00:13:54.000]  不接納他
[00:13:54.000 --> 00:13:56.000]  事實上阿燦這個
[00:13:56.000 --> 00:13:58.000]  個人的性情
[00:13:58.000 --> 00:14:00.000]  剛纔我這麼說
[00:14:00.000 --> 00:14:02.000]  好食濫非
[00:14:02.000 --> 00:14:04.000]  貪威惜食
[00:14:04.000 --> 00:14:06.000]  不求上進
[00:14:06.000 --> 00:14:07.000]  急功近利
[00:14:07.000 --> 00:14:08.000]  自私自利
[00:14:08.000 --> 00:14:10.000]  得不到家人的接納
[00:14:10.000 --> 00:14:11.000]  合不合理啊?
[00:14:11.000 --> 00:14:12.000]  如果你有個弟弟是這樣
[00:14:12.000 --> 00:14:13.000]  你不接納他
[00:14:13.000 --> 00:14:15.000]  合不合理啊?
[00:14:15.000 --> 00:14:17.000]  合理啊
[00:14:17.000 --> 00:14:19.000]  回到家裏那麼吵
[00:14:19.000 --> 00:14:21.000]  家裏有規矩的
[00:14:21.000 --> 00:14:26.000]  一路本來家庭都很溫暖的
[00:14:26.000 --> 00:14:27.000]  很有規條
[00:14:27.000 --> 00:14:29.000]  突然間你進來搞得亂了
[00:14:29.000 --> 00:14:31.000]  拒絕他不接納他
[00:14:31.000 --> 00:14:34.000]  合不合理啊?
[00:14:34.000 --> 00:14:36.000]  兄弟姐妹不接納
[00:14:36.000 --> 00:14:39.000]  以色列人同樣也不接納
[00:14:39.000 --> 00:14:40.000]  這裏聖經說
[00:14:40.000 --> 00:14:42.000]  不接納那些局外人
[00:14:42.000 --> 00:14:44.000]  那些外邦的人
[00:14:44.000 --> 00:14:45.000]  都不懂規矩
[00:14:45.000 --> 00:14:47.000]  不懂我們的律法
[00:14:47.000 --> 00:14:49.000]  不懂我們的規條
[00:14:49.000 --> 00:14:52.000]  當他們是局外人那樣處理
[00:14:52.000 --> 00:14:54.000]  所以當時的以色列人
[00:14:54.000 --> 00:14:55.000]  在聖殿裏面
[00:14:55.000 --> 00:14:57.000]  建了另外一面牆
[00:14:57.000 --> 00:14:58.000]  那面牆是什麼呢?
[00:14:58.000 --> 00:15:01.000]  高到外面的人是不可以進去的
[00:15:01.000 --> 00:15:03.000]  不容許他們進去
[00:15:03.000 --> 00:15:05.000]  特別你不是猶太人
[00:15:05.000 --> 00:15:06.000]  你不是以色列人
[00:15:06.000 --> 00:15:07.000]  你根本進不去
[00:15:07.000 --> 00:15:09.000]  在律法上寫了規條
[00:15:09.000 --> 00:15:12.000]  不準外邦人做這些
[00:15:12.000 --> 00:15:13.000]  如果你要進去聖殿
[00:15:13.000 --> 00:15:15.000]  你都要規劃成爲猶太人
[00:15:15.000 --> 00:15:16.000]  才能進去
[00:15:16.000 --> 00:15:17.000]  所以聖經說得很清楚
[00:15:17.000 --> 00:15:18.000]  這些人是什麼呢?
[00:15:18.000 --> 00:15:21.000]  世上沒有指望
[00:15:21.000 --> 00:15:24.000]  會在世上是局外人
[00:15:24.000 --> 00:15:26.000]  好了
[00:15:26.000 --> 00:15:28.000]  講回現實生活裏面
[00:15:28.000 --> 00:15:31.000]  人與人之間究竟有什麼牆呢?
[00:15:31.000 --> 00:15:33.000]  我們有很多牆
[00:15:33.000 --> 00:15:35.000]  講一些沒那麼嚴重性
[00:15:35.000 --> 00:15:36.000]  非嚴重性的牆
[00:15:36.000 --> 00:15:40.000]  人與人之間有什麼牆呢?
[00:15:40.000 --> 00:15:41.000]  你們來自不同家庭
