
[00:00:00.000 --> 00:00:03.080]  我手上這張小玩意是甚麼來的呢
[00:03:39.000 --> 00:03:41.000]  那件衣服
[00:03:41.000 --> 00:03:43.000]  我告訴你
[00:03:43.000 --> 00:03:45.000]  我們家裡任何一個人的地布都比他乾淨
[00:03:45.000 --> 00:03:47.000]  真是任何一個人的地布都比他乾淨
[00:03:47.000 --> 00:03:49.000]  很感恩這次
[00:03:49.000 --> 00:03:51.000]  教會有班弟兄姊妹
[00:03:51.000 --> 00:03:53.000]  預備了很多新衣服給他們穿
[00:03:53.000 --> 00:03:55.000]  穿了新衣服之後
[00:03:55.000 --> 00:03:57.000]  完全是不同的樣子
[00:03:57.000 --> 00:03:59.000]  個個都很帥
[00:03:59.000 --> 00:04:01.000]  眼睫毛很長
[00:04:01.000 --> 00:04:03.000]  眼睛又很大
[00:04:03.000 --> 00:04:05.000]  但是因為很貧窮
[00:04:05.000 --> 00:04:07.000]  我們去探訪他們家庭的時候
[00:04:07.000 --> 00:04:09.000]  我們就會送
[00:04:09.000 --> 00:04:11.000]  一包這些東西給他們
[00:04:11.000 --> 00:04:13.000]  送一個給他們
[00:04:13.000 --> 00:04:15.000]  給他們的家人
[00:04:15.000 --> 00:04:17.000]  裡面有一張紙
[00:04:17.000 --> 00:04:19.000]  就是用
[00:04:19.000 --> 00:04:21.000]  柬埔寨文寫的
[00:04:21.000 --> 00:04:23.000]  五色
[00:04:23.000 --> 00:04:25.000]  五個顏色代表什麼意思呢
[00:04:25.000 --> 00:04:27.000]  英文和柬文
[00:04:27.000 --> 00:04:29.000]  是一起的
[00:04:29.000 --> 00:04:31.000]  在那裡有一個主要崇拜我的機會
[00:04:31.000 --> 00:04:33.000]  是講到
[00:04:33.000 --> 00:04:35.000]  五色是解釋給他們聽
[00:04:35.000 --> 00:04:37.000]  我發覺原來
[00:04:37.000 --> 00:04:39.000]  我以前都知道這個五色
[00:04:39.000 --> 00:04:41.000]  但是我沒有很細心去研究裡面的內容
[00:04:41.000 --> 00:04:43.000]  因為這次
[00:04:43.000 --> 00:04:45.000]  我多點時間
[00:04:45.000 --> 00:04:47.000]  我就在那裡看
[00:04:47.000 --> 00:04:49.000]  研究一下
[00:04:49.000 --> 00:04:51.000]  再回來做一些study
[00:04:51.000 --> 00:04:53.000]  所以今天和大家分享
[00:04:53.000 --> 00:04:55.000]  五色的經文
[00:04:55.000 --> 00:04:57.000]  大家手裡面
[00:04:57.000 --> 00:04:59.000]  拿副頁出來
[00:04:59.000 --> 00:05:01.000]  其實我一邊看的時候
[00:05:01.000 --> 00:05:03.000]  我又加了一些經文進去
[00:05:03.000 --> 00:05:05.000]  一定是這樣
[00:05:05.000 --> 00:05:07.000]  首先我一次過講這五個顏色
[00:05:07.000 --> 00:05:09.000]  第一個顏色是什麼顏色
[00:05:09.000 --> 00:05:11.000]  綠色
[00:05:11.000 --> 00:05:13.000]  綠色比你想像什麼呢
[00:05:13.000 --> 00:05:15.000]  我相信有些人的心已經在想
[00:05:15.000 --> 00:05:17.000]  綠色和平對不對
[00:05:17.000 --> 00:05:19.000]  綠色是一個和平的顏色
[00:05:19.000 --> 00:05:21.000]  和諧的顏色
[00:05:21.000 --> 00:05:23.000]  說真的我想改了它
[00:05:23.000 --> 00:05:25.000]  改藍色
[00:05:25.000 --> 00:05:27.000]  為什麼呢
[00:05:27.000 --> 00:05:29.000]  綠色有一個含義是什麼呢
[00:05:29.000 --> 00:05:31.000]  第一個綠色就是神創造世界
[00:05:31.000 --> 00:05:33.000]  我想問你一個問題
[00:05:33.000 --> 00:05:35.000]  這個世界裡面最多的顏色是哪個顏色
[00:05:35.000 --> 00:05:37.000]  可能是綠色
[00:05:37.000 --> 00:05:39.000]  但我覺得不是
[00:05:39.000 --> 00:05:41.000]  我覺得藍天
[00:05:41.000 --> 00:05:43.000]  天是藍色的
[00:05:43.000 --> 00:05:45.000]  和海是不是藍色的
[00:05:45.000 --> 00:05:47.000]  不是到處都是
[00:05:47.000 --> 00:05:49.000]  很多時候海是藍色的
[00:05:49.000 --> 00:05:51.000]  偉藍色的天空
[00:05:51.000 --> 00:05:53.000]  有什麼比天多呢
[00:05:53.000 --> 00:05:55.000]  你說有什麼比天多呢
[00:05:55.000 --> 00:05:57.000]  不過我不是真的想改它
[00:05:57.000 --> 00:05:59.000]  意思其實無論是綠色
[00:05:59.000 --> 00:06:01.000]  是藍色也好
[00:06:01.000 --> 00:06:03.000]  就是代表了神的創造
[00:06:03.000 --> 00:06:05.000]  神的創造和和諧有什麼關係
[00:06:05.000 --> 00:06:07.000]  神起初創造的時候
[00:06:07.000 --> 00:06:09.000]  神創造的時候是什麼
[00:06:09.000 --> 00:06:11.000]  一切都是好的
[00:06:11.000 --> 00:06:13.000]  但是神為什麼要創造魔鬼出來呢
[00:06:13.000 --> 00:06:15.000]  神沒有創造魔鬼
[00:06:15.000 --> 00:06:17.000]  你說一切都是神創造
[00:06:17.000 --> 00:06:19.000]  為什麼會有魔鬼呢
[00:06:19.000 --> 00:06:21.000]  我給你一個問題
[00:06:21.000 --> 00:06:23.000]  神有沒有創造黑暗呢
[00:06:23.000 --> 00:06:25.000]  有沒有創造黑暗呢
[00:06:25.000 --> 00:06:27.000]  這個世界是不是有黑暗這回事
[00:06:27.000 --> 00:06:29.000]  但其實什麼叫黑暗呢
[00:06:29.000 --> 00:06:31.000]  黑暗
[00:06:31.000 --> 00:06:33.000]  如果我們這個地方
[00:06:33.000 --> 00:06:35.000]  關掉所有會光的東西
[00:06:35.000 --> 00:06:37.000]  當然燈
[00:06:37.000 --> 00:06:39.000]  連手機也關掉
[00:06:39.000 --> 00:06:41.000]  所有電腦
[00:06:41.000 --> 00:06:43.000]  總之所有有發光的
[00:06:43.000 --> 00:06:45.000]  全部關掉
[00:06:45.000 --> 00:06:47.000]  那你會有什麼出來呢
[00:06:47.000 --> 00:06:51.000]  黑暗
[00:06:51.000 --> 00:06:53.000]  是不是
[00:06:53.000 --> 00:06:55.000]  所以神不需要創造黑暗
[00:06:55.000 --> 00:06:57.000]  只要沒有光就有黑暗
[00:06:57.000 --> 00:06:59.000]  神沒有創造魔鬼
[00:06:59.000 --> 00:07:01.000]  只要魔鬼離開神
[00:07:01.000 --> 00:07:03.000]  抗拒神
[00:07:03.000 --> 00:07:05.000]  要將自己
[00:07:05.000 --> 00:07:07.000]  抬高了地步與神同等
[00:07:07.000 --> 00:07:09.000]  他就變成什麼
[00:07:09.000 --> 00:07:11.000]  他就墮落
[00:07:11.000 --> 00:07:13.000]  變成魔鬼
[00:07:13.000 --> 00:07:15.000]  所以神沒有創造魔鬼出來
[00:07:15.000 --> 00:07:17.000]  神也沒有創造黑暗出來
[00:07:17.000 --> 00:07:19.000]  神只是當那些人
[00:07:19.000 --> 00:07:21.000]  離開了神的時候
[00:07:21.000 --> 00:07:23.000]  就是墮落了
[00:07:23.000 --> 00:07:25.000]  而這個天使長
[00:07:25.000 --> 00:07:27.000]  Lucifer
[00:07:27.000 --> 00:07:29.000]  他的名字叫Lucifer
[00:07:29.000 --> 00:07:31.000]  英文叫Lucifer
[00:07:31.000 --> 00:07:33.000]  他離開神高抬自己
[00:07:33.000 --> 00:07:35.000]  與神同等的時候
[00:07:35.000 --> 00:07:37.000]  他就是魔鬼
[00:07:37.000 --> 00:07:39.000]  而聖經說
[00:07:39.000 --> 00:07:41.000]  在他裡面
[00:07:41.000 --> 00:07:43.000]  找到不義出來
[00:07:43.000 --> 00:07:45.000]  他不是說有人引誘他
[00:07:45.000 --> 00:07:47.000]  沒有引誘他
[00:07:47.000 --> 00:07:49.000]  他自己是要高舉自己
[00:07:49.000 --> 00:07:51.000]  所以第一件事
[00:07:51.000 --> 00:07:53.000]  起初神是創造天地的
[00:07:53.000 --> 00:07:55.000]  我們就說
[00:07:55.000 --> 00:07:57.000]  是用綠色神
[00:07:57.000 --> 00:07:59.000]  創造了這個世界
[00:07:59.000 --> 00:08:01.000]  最初是很和諧的
[00:08:01.000 --> 00:08:03.000]  但是另外
[00:08:03.000 --> 00:08:05.000]  有些經文想和大家深入研究
[00:08:05.000 --> 00:08:07.000]  神就照著
[00:08:07.000 --> 00:08:09.000]  他的形象創造人
[00:08:09.000 --> 00:08:11.000]  一章二十七節
[00:08:11.000 --> 00:08:13.000]  照著神的形象創造他們
[00:08:13.000 --> 00:08:15.000]  他創造了他們有男有女
[00:08:15.000 --> 00:08:17.000]  這個是我的錯
[00:08:17.000 --> 00:08:19.000]  不是幹事的錯
[00:08:19.000 --> 00:08:21.000]  應該加多一節聖經
[00:08:21.000 --> 00:08:23.000]  是一章二十六節比較好
[00:08:23.000 --> 00:08:25.000]  因為這是一章二十七節
[00:08:25.000 --> 00:08:27.000]  秤前一章一章二十六節是什麼呢
[00:08:27.000 --> 00:08:29.000]  就是神說
[00:08:29.000 --> 00:08:31.000]  我們要照著我們的形象
[00:08:31.000 --> 00:08:33.000]  按著我們的樣式去做人
[00:08:33.000 --> 00:08:35.000]  明白我的意思嗎
[00:08:35.000 --> 00:08:37.000]  這裡只是說形象
[00:08:37.000 --> 00:08:39.000]  但其實神說
[00:08:39.000 --> 00:08:41.000]  形象和樣式是兩回事
[00:08:41.000 --> 00:08:43.000]  形象和形象
[00:08:43.000 --> 00:08:45.000]  樣式和樣式
[00:08:45.000 --> 00:08:47.000]  究竟形象和樣式有什麼關係
[00:08:47.000 --> 00:08:49.000]  有什麼問題
[00:08:49.000 --> 00:08:51.000]  就是神的形象
[00:08:51.000 --> 00:08:53.000]  神的樣式
[00:08:53.000 --> 00:08:55.000]  很不容易明白
[00:08:55.000 --> 00:08:57.000]  這兩個字的希伯來文
[00:08:57.000 --> 00:08:59.000]  我有機會去研究
[00:08:59.000 --> 00:09:01.000]  有一個共通點
[00:09:01.000 --> 00:09:03.000]  就是一個字
[00:09:03.000 --> 00:09:05.000]  就是似
[00:09:05.000 --> 00:09:07.000]  無論神是按著他的形象
[00:09:07.000 --> 00:09:09.000]  來創造人類
[00:09:09.000 --> 00:09:11.000]  還是按著他的樣式來創造人類
[00:09:11.000 --> 00:09:13.000]  人是什麼
[00:09:13.000 --> 00:09:15.000]  人是相似神
[00:09:15.000 --> 00:09:17.000]  人等於神
[00:09:17.000 --> 00:09:19.000]  我們說到尾是被造之物
[00:09:19.000 --> 00:09:21.000]  神就是創造者
[00:09:21.000 --> 00:09:23.000]  所以這已經是一個絕對很大的分別
[00:09:23.000 --> 00:09:25.000]  但神造
[00:09:25.000 --> 00:09:27.000]  這個世界
[00:09:27.000 --> 00:09:29.000]  神造蛇
[00:09:29.000 --> 00:09:31.000]  蟲,鳥,動物
[00:09:31.000 --> 00:09:33.000]  各樣東西的時候
[00:09:33.000 --> 00:09:35.000]  有沒有按著他的形象和樣式做
[00:09:35.000 --> 00:09:37.000]  沒有,神只是創造那些東西出來
[00:09:37.000 --> 00:09:39.000]  神創造這個山
[00:09:39.000 --> 00:09:41.000]  神創造這個水,神創造這個太陽
[00:09:41.000 --> 00:09:43.000]  神創造這個月亮
[00:09:43.000 --> 00:09:45.000]  神創造樹木,那些死物
[00:09:45.000 --> 00:09:47.000]  不是,樹木不是死物
[00:09:47.000 --> 00:09:49.000]  那些石頭
[00:09:49.000 --> 00:09:51.000]  樹木是植物
[00:09:51.000 --> 00:09:53.000]  但我不相信樹木有思想
[00:09:53.000 --> 00:09:55.000]  雖然有人說有的
[00:09:55.000 --> 00:09:57.000]  你跟它說話
[00:09:57.000 --> 00:09:59.000]  它會比較茂盛
[00:09:59.000 --> 00:10:01.000]  我不知道是不是你噴了口水
[00:10:01.000 --> 00:10:05.000]  樹木不應該有思想
[00:10:05.000 --> 00:10:07.000]  它會想東西嗎
[00:10:07.000 --> 00:10:09.000]  你說它會就會,我不跟你爭論這個問題
[00:10:09.000 --> 00:10:11.000]  但肯定神創造
[00:10:11.000 --> 00:10:13.000]  所有其他的活物也好
[00:10:13.000 --> 00:10:15.000]  植物,動物,昆蟲
[00:10:15.000 --> 00:10:17.000]  那些東西也好
[00:10:17.000 --> 00:10:19.000]  不是按著他的形象和樣式做
[00:10:19.000 --> 00:10:21.000]  唯獨當他創造人的時候
[00:10:21.000 --> 00:10:23.000]  聖經很清楚說
[00:10:23.000 --> 00:10:25.000]  是按著神的形象和樣式做
[00:10:25.000 --> 00:10:27.000]  正如我說,形象和樣式這兩個字
[00:10:27.000 --> 00:10:29.000]  在聖經裡面是不容易理解
[00:10:29.000 --> 00:10:31.000]  其實一般的解釋
[00:10:31.000 --> 00:10:33.000]  形象就是要給你看
[00:10:33.000 --> 00:10:35.000]  所以當人創造偶像的時候
[00:10:35.000 --> 00:10:37.000]  用木,用金去做
[00:10:37.000 --> 00:10:39.000]  那些偶像就是形象這個字眼
[00:10:39.000 --> 00:10:41.000]  但樣式
[00:10:41.000 --> 00:10:43.000]  就比較難去解釋
[00:10:43.000 --> 00:10:45.000]  樣式就可以不是你看見的
[00:10:45.000 --> 00:10:47.000]  但是像的
[00:10:47.000 --> 00:10:49.000]  很簡單,我的大女兒
[00:10:49.000 --> 00:10:51.000]  回到香港
[00:10:51.000 --> 00:10:53.000]  她回到香港之前,她去過Winnipeg
[00:10:53.000 --> 00:10:55.000]  探過我最小的弟弟
[00:10:55.000 --> 00:10:57.000]  因為我最小的弟弟
[00:10:57.000 --> 00:10:59.000]  心臟停頓了
[00:10:59.000 --> 00:11:01.000]  不過現在恢復了
[00:11:01.000 --> 00:11:03.000]  我大女兒很少見到
[00:11:03.000 --> 00:11:05.000]  我這個最小的弟弟
[00:11:05.000 --> 00:11:09.000]  她在那裡住了五天
[00:11:09.000 --> 00:11:11.000]  這次回來和Kent同一班機
[00:11:11.000 --> 00:11:13.000]  你有沒有見到我大女兒
[00:11:13.000 --> 00:11:15.000]  你沒有見到
[00:11:15.000 --> 00:11:17.000]  我大女兒見到你
[00:11:17.000 --> 00:11:19.000]  不過她坐經濟位
[00:11:19.000 --> 00:11:21.000]  你不是
[00:11:21.000 --> 00:11:23.000]  Carissa,梁芷茵
[00:11:23.000 --> 00:11:25.000]  你都不知道和你一架機
[00:11:25.000 --> 00:11:27.000]  她說
[00:11:27.000 --> 00:11:29.000]  Daddy,我發覺
[00:11:29.000 --> 00:11:31.000]  原來三班叔和你好像
[00:11:31.000 --> 00:11:33.000]  三班叔
[00:11:33.000 --> 00:11:35.000]  因為我的名字叫大班
[00:11:35.000 --> 00:11:37.000]  然後弟弟叫二班,最小的弟弟叫三班
[00:11:37.000 --> 00:11:39.000]  我十兄弟姐妹
[00:11:39.000 --> 00:11:41.000]  所以我大女兒說
[00:11:41.000 --> 00:11:43.000]  Daddy,她說話又像你
[00:11:43.000 --> 00:11:45.000]  聲音又像你,連動靜都像你
[00:11:45.000 --> 00:11:47.000]  她講道的時候都像你
[00:11:47.000 --> 00:11:49.000]  我這個弟弟不是牧師,不過他是教會的執事
[00:11:49.000 --> 00:11:51.000]  他有時都會講一下道
[00:11:51.000 --> 00:11:53.000]  這種像
[00:11:53.000 --> 00:11:55.000]  就不一定是樣子像
[00:11:55.000 --> 00:11:57.000]  是神像
[00:11:57.000 --> 00:11:59.000]  大家明不明白意思
[00:11:59.000 --> 00:12:01.000]  是神像
[00:12:01.000 --> 00:12:03.000]  即是她的神情,她的語氣
[00:12:03.000 --> 00:12:05.000]  那些看不見的東西
[00:12:05.000 --> 00:12:07.000]  有些語氣看不見
[00:12:07.000 --> 00:12:09.000]  聽見而已,她的想法
[00:12:09.000 --> 00:12:11.000]  我就和我大女兒說
[00:12:11.000 --> 00:12:13.000]  當然啦,因為
[00:12:13.000 --> 00:12:15.000]  三班叔她IQ很高
[00:12:15.000 --> 00:12:17.000]  她check過的,她很高IQ
[00:12:17.000 --> 00:12:19.000]  我低過她一點
[00:12:19.000 --> 00:12:21.000]  所以有些像
[00:12:21.000 --> 00:12:23.000]  她很高
[00:12:23.000 --> 00:12:25.000]  一百二十幾至三十之間
[00:12:25.000 --> 00:12:27.000]  有些像
[00:12:27.000 --> 00:12:29.000]  所以神創造我們的時候
[00:12:29.000 --> 00:12:31.000]  唯獨是創造人的時候
[00:12:31.000 --> 00:12:33.000]  為什麼人這麼寶貴
[00:12:33.000 --> 00:12:35.000]  人這麼矜貴
[00:12:35.000 --> 00:12:37.000]  因為唯獨是神創造我們的時候
[00:12:37.000 --> 00:12:39.000]  我們是像她的
[00:12:39.000 --> 00:12:41.000]  樣子肯定不可以這樣說
[00:12:41.000 --> 00:12:43.000]  如果是這樣的話,究竟神是黑色
[00:12:43.000 --> 00:12:45.000]  還是黃色,還是白色
[00:12:45.000 --> 00:12:47.000]  還是紅色
[00:12:47.000 --> 00:12:49.000]  人又不是紅橙黃綠白
[00:12:49.000 --> 00:12:51.000]  紅藍
[00:12:51.000 --> 00:12:53.000]  又沒有紅藍,有紅色
[00:12:53.000 --> 00:12:55.000]  有紅番
[00:12:55.000 --> 00:12:57.000]  我當紅番是紅色
[00:12:57.000 --> 00:12:59.000]  有白人,有黑人
[00:12:59.000 --> 00:13:01.000]  有我們那些五三
[00:13:01.000 --> 00:13:03.000]  我們不算五三不熟,我們是黃種人
[00:13:03.000 --> 00:13:05.000]  我不是這個意思
[00:13:05.000 --> 00:13:07.000]  有些又不是黑,又不是白
[00:13:07.000 --> 00:13:09.000]  那些叫做
[00:13:09.000 --> 00:13:11.000]  半生熟
[00:13:11.000 --> 00:13:13.000]  絕對沒有歧視
[00:13:13.000 --> 00:13:15.000]  只不過是
[00:13:15.000 --> 00:13:17.000]  究竟神是什麼顏色呢?皮膚
[00:13:17.000 --> 00:13:19.000]  神根本就是零
[00:13:19.000 --> 00:13:21.000]  神是零,它不是物質
[00:13:21.000 --> 00:13:23.000]  所以不是這個意思
[00:13:23.000 --> 00:13:25.000]  但是有一樣東西就是
[00:13:25.000 --> 00:13:27.000]  神創造了我們,我們人也有
[00:13:27.000 --> 00:13:29.000]  創造的能力,不是說
[00:13:29.000 --> 00:13:31.000]  創造什麼的創造
[00:13:31.000 --> 00:13:33.000]  creativity,大家明白我意思嗎
[00:13:33.000 --> 00:13:35.000]  創作,我們會畫畫
[00:13:35.000 --> 00:13:37.000]  會創意
[00:13:37.000 --> 00:13:39.000]  會唱歌,創意
[00:13:39.000 --> 00:13:41.000]  神有智慧,我們人也有智慧
[00:13:41.000 --> 00:13:43.000]  神有思想
[00:13:43.000 --> 00:13:45.000]  神有喜怒哀樂
[00:13:45.000 --> 00:13:47.000]  我們也有喜怒哀樂
[00:13:47.000 --> 00:13:49.000]  有隻狗也有喜怒哀樂
[00:13:49.000 --> 00:13:51.000]  不過不同層次
[00:13:51.000 --> 00:13:53.000]  是不同層次的
[00:13:53.000 --> 00:13:55.000]  還有一樣很重要的
[00:13:55.000 --> 00:13:57.000]  創造我們的時候
[00:13:57.000 --> 00:13:59.000]  人有零,是有零的活人
[00:13:59.000 --> 00:14:01.000]  神創造我們
[00:14:01.000 --> 00:14:03.000]  有零的活人
[00:14:03.000 --> 00:14:05.000]  我們能夠與神溝通
[00:14:05.000 --> 00:14:07.000]  所以有些人類學家說
[00:14:07.000 --> 00:14:09.000]  全世界的人類
[00:14:09.000 --> 00:14:11.000]  他們研究過
[00:14:11.000 --> 00:14:13.000]  無論是那些
[00:14:13.000 --> 00:14:15.000]  部族裏面
[00:14:15.000 --> 00:14:17.000]  或者是那些
[00:14:17.000 --> 00:14:19.000]  多高科技
[00:14:19.000 --> 00:14:21.000]  多高科學,多高智慧的人類
[00:14:21.000 --> 00:14:23.000]  有一個共通點
[00:14:23.000 --> 00:14:25.000]  有一個共通點
[00:14:25.000 --> 00:14:27.000]  他們研究過共通點
[00:14:27.000 --> 00:14:29.000]  他們不多不少都會拜神
[00:14:29.000 --> 00:14:31.000]  不是的
[00:14:31.000 --> 00:14:33.000]  有些無神論者
[00:14:33.000 --> 00:14:35.000]  其實無神論者應該是不存在的
[00:14:35.000 --> 00:14:37.000]  那些有機會再和你說
[00:14:37.000 --> 00:14:39.000]  這是另一個題目
[00:14:39.000 --> 00:14:41.000]  人是一種覺得
[00:14:41.000 --> 00:14:43.000]  冥冥中有個神
[00:14:43.000 --> 00:14:45.000]  中國人真的很好
[00:14:45.000 --> 00:14:47.000]  講這些說話,讓我們很容易明白
[00:14:47.000 --> 00:14:49.000]  冥冥中有個神
[00:14:49.000 --> 00:14:51.000]  還有舉頭三尺有什麼
[00:14:51.000 --> 00:14:53.000]  大家都不用說後面那一段
[00:14:53.000 --> 00:14:55.000]  其實中國人
[00:14:55.000 --> 00:14:57.000]  我們中國人很感恩
[00:14:57.000 --> 00:14:59.000]  因為我們有很多文化
[00:14:59.000 --> 00:15:01.000]  很多年的歷史文化
[00:15:01.000 --> 00:15:03.000]  我今天和一個入友的女士聊天
[00:15:03.000 --> 00:15:05.000]  她有把扇在那裏
[00:15:05.000 --> 00:15:07.000]  這把大攜扇
[00:15:07.000 --> 00:15:09.000]  旁邊有個男士說
[00:15:09.000 --> 00:15:11.000]  她不知道你說什麼
[00:15:11.000 --> 00:15:13.000]  她不知道我說什麼
[00:15:13.000 --> 00:15:15.000]  那個女士不是香港人
[00:15:15.000 --> 00:15:17.000]  所以她不知道我們說大攜扇
[00:15:17.000 --> 00:15:19.000]  你知道大攜扇是什麼嗎
[00:15:19.000 --> 00:15:21.000]  她說那裏有些攜樹
[00:15:21.000 --> 00:15:23.000]  她不知道我說什麼
[00:15:23.000 --> 00:15:25.000]  她很興奮
[00:15:25.000 --> 00:15:27.000]  她說那裏有些底枝蛙
[00:15:27.000 --> 00:15:29.000]  你看她
[00:15:29.000 --> 00:15:31.000]  出口成文
[00:15:31.000 --> 00:15:33.000]  因為我們中國人有文化
[00:15:33.000 --> 00:15:35.000]  我們不是驕傲
