
[00:00:00.000 --> 00:00:01.760]  再過兩天就是
[00:04:26.780 --> 00:04:27.780]  好不好
[00:04:27.780 --> 00:04:31.260]  我不知道你是不是屬於他這一派的
[00:04:31.260 --> 00:04:35.900]  可是其實很多人都誤會他了
[00:04:35.900 --> 00:04:42.080]  很多人把他跟享樂主義連在一起
[00:04:42.080 --> 00:04:44.240]  等一下我會說
[00:04:44.640 --> 00:04:47.000]  其實伊比鳩魯
[00:04:47.000 --> 00:04:51.700]  他強調的並不是那種衣食的那種肉體的快感
[00:04:51.700 --> 00:04:56.160]  那種肉欲滿足的那一種短暫的快樂
[00:04:56.160 --> 00:05:00.980]  雖然他強調快樂是人生最高的美德
[00:05:00.980 --> 00:05:06.360]  可是他認為這是從互愛 勇敢 中庸之道
[00:05:06.360 --> 00:05:08.720]  所獲得的這種快樂和滿足
[00:05:08.720 --> 00:05:12.760]  那跟他所相對的是另外一派啦
[00:05:12.760 --> 00:05:15.040]  這一派叫做斯多噶學派
[00:05:15.040 --> 00:05:17.320]  斯多噶學派呢
[00:05:17.320 --> 00:05:20.900]  他強調其實一切的問題都是哪裡啊
[00:05:20.900 --> 00:05:23.620]  都是我們的肉體的慾望
[00:05:23.620 --> 00:05:27.020]  所以要怎麼樣子克制自己的肉體的慾望
[00:05:27.020 --> 00:05:29.920]  如果能夠克制自己肉體的慾望
[00:05:29.920 --> 00:05:33.420]  那麼你就能夠真正的到達一個地步
[00:05:33.420 --> 00:05:34.900]  你就沒有煩惱
[00:05:34.900 --> 00:05:36.980]  沒有這些問題的影響
[00:05:36.980 --> 00:05:40.020]  聽起來都很有道理是不是
[00:05:41.020 --> 00:05:43.120]  那麼這個伊比鳩魯學派呢
[00:05:43.120 --> 00:05:46.480]  跟這個斯多噶學派
[00:05:46.480 --> 00:05:50.820]  原本的創始人的理念還都滿清高的
[00:05:50.820 --> 00:05:52.860]  可是到後來呢
[00:05:52.860 --> 00:05:54.180]  到後來啊
[00:05:54.180 --> 00:05:57.780]  一個就變成了所謂的享樂主義
[00:05:57.780 --> 00:06:00.600]  甚至可以說是重慾主義
[00:06:00.600 --> 00:06:02.840]  另外一個就變成了什麼
[00:06:02.840 --> 00:06:07.320]  就變成了苦羞或者是禁慾主義
[00:06:09.140 --> 00:06:11.100]  在保羅那個時代
[00:06:11.100 --> 00:06:15.900]  保羅在《十圖行傳十七章十八節》這邊講到這兩個學派的時候呢
[00:06:15.900 --> 00:06:20.040]  當時候這兩個希臘哲學的哲派已經其實是
[00:06:20.040 --> 00:06:21.760]  是墮落了
[00:06:21.760 --> 00:06:24.920]  已經是變成是享樂主義
[00:06:24.920 --> 00:06:26.600]  要不然就是禁慾主義
[00:06:26.600 --> 00:06:28.380]  切糾正妹
[00:06:28.380 --> 00:06:32.200]  你是屬於哪一個
[00:06:32.200 --> 00:06:35.720]  你喜歡哪一個
[00:06:35.720 --> 00:06:38.300]  喜歡享樂
[00:06:40.140 --> 00:06:43.640]  喜歡禁慾
[00:06:43.640 --> 00:06:46.540]  都不要
[00:06:46.540 --> 00:06:49.980]  喜歡禁慾中午就禁食禱告
[00:06:49.980 --> 00:06:54.740]  但是切糾正妹
[00:06:54.740 --> 00:06:58.380]  這兩個哲學思想
[00:06:58.380 --> 00:07:03.140]  不知不覺的都會在影響著我們
[00:07:03.140 --> 00:07:04.480]  是不是
[00:07:04.480 --> 00:07:07.420]  坦白說今天我們所生活的這一個時代
[00:07:08.080 --> 00:07:10.800]  比較趨向的是享樂主義 是嗎
[00:07:10.800 --> 00:07:13.080]  今朝有酒
[00:07:13.080 --> 00:07:14.760]  今朝醉
[00:07:14.760 --> 00:07:20.740]  今天我們這一個時代是一個即時行樂的一個時代
[00:07:20.740 --> 00:07:24.480]  我們追求的都是速成的 是不是
[00:07:24.480 --> 00:07:28.560]  現在投資股票應該投資哪裡啊
[00:07:28.560 --> 00:07:30.880]  AI
[00:07:30.880 --> 00:07:35.240]  哎呀 我昨天才看新聞
[00:07:35.240 --> 00:07:38.340]  這個AI的那個黃仁勳 是不是
[00:07:38.340 --> 00:07:41.920]  那麼黃仁勳現在美國政府
[00:07:41.920 --> 00:07:44.280]  準備要整頓AI行業
[00:07:44.280 --> 00:07:48.760]  所以就說那很可能又會影響到他了
[00:07:48.760 --> 00:07:50.240]  因為他現在是最
[00:07:50.240 --> 00:07:52.980]  他的股票最上市 最值錢 對不對
[00:07:52.980 --> 00:07:55.320]  切糾正妹
[00:07:55.320 --> 00:08:00.040]  這個世界追求的都是希望能夠一下之間
[00:08:00.040 --> 00:08:02.020]  有一段時間虛擬
[00:08:02.020 --> 00:08:04.420]  那個叫什麼 虛擬貨幣 是不是
[00:08:04.420 --> 00:08:07.040]  哎呀 大家通通去啊 什麼虛擬貨幣啊
[00:08:07.040 --> 00:08:11.360]  但是很快的 又一下子可能又變泡沫了
[00:08:11.360 --> 00:08:12.680]  切糾正妹
[00:08:12.680 --> 00:08:15.720]  這個時代所追求的東西
[00:08:15.720 --> 00:08:18.000]  如果我們跟著這個時代走
[00:08:18.000 --> 00:08:20.800]  你總有一天你會發現失望的
[00:08:20.800 --> 00:08:29.040]  那你說 到底我們應該是
[00:08:29.040 --> 00:08:30.360]  跟從哪一個啊
[00:08:30.360 --> 00:08:33.600]  我們中國人
[00:08:35.000 --> 00:08:36.000]  這個
[00:08:36.000 --> 00:08:38.160]  我們從小都背的啊
[00:08:38.160 --> 00:08:41.920]  中國人講的說 人生四大樂事
[00:08:41.920 --> 00:08:43.720]  哪四大樂事啊
[00:08:43.720 --> 00:08:50.040]  從那個
[00:08:50.040 --> 00:08:53.120]  次序開始啊 年齡開始啊 第一個是什麼
[00:08:53.120 --> 00:08:54.360]  金榜
[00:08:54.360 --> 00:08:56.240]  齊名詩
[00:08:56.240 --> 00:08:57.620]  然後呢
[00:08:57.620 --> 00:09:02.000]  東訪花燭夜 再來
[00:09:03.640 --> 00:09:05.620]  酒漢逢甘寧
[00:09:05.620 --> 00:09:07.120]  再來呢
[00:09:07.120 --> 00:09:09.900]  他相遇故知 是不是
[00:09:09.900 --> 00:09:12.960]  好了 這叫做人生四大樂事
[00:09:12.960 --> 00:09:16.280]  切糾正妹
[00:09:16.280 --> 00:09:19.760]  我們再做 請告訴我的 結婚了請舉一下手
[00:09:19.760 --> 00:09:25.700]  你人生四大樂事 你已經得到一個了 阿妹
[00:09:25.700 --> 00:09:29.080]  這個就沒有阿妹了 你看
[00:09:30.560 --> 00:09:33.720]  金榜提名詩 我們在這裡
[00:09:33.720 --> 00:09:36.540]  不管是國內來的 或是台灣來的
[00:09:36.540 --> 00:09:38.340]  你金榜提名過的 請舉一下手
[00:09:38.340 --> 00:09:40.300]  都不舉手啊
[00:09:40.300 --> 00:09:43.680]  應該很大方的
[00:09:43.680 --> 00:09:45.260]  方方舉起手來吧 是不是啊
[00:09:45.260 --> 00:09:50.540]  不管是提名第一名的
[00:09:50.540 --> 00:09:53.580]  或是最後一名 反正有名就是了
[00:09:53.580 --> 00:09:54.580]  OK
[00:09:54.580 --> 00:09:57.220]  那我們當中有沒有
[00:09:57.220 --> 00:10:00.260]  經歷過酒漢逢甘寧啊
[00:10:00.560 --> 00:10:03.100]  有啊
[00:10:03.100 --> 00:10:05.940]  我們加州 是今年還是去年啊
[00:10:05.940 --> 00:10:09.320]  今年我們就經歷了 是不是 酒漢逢甘寧 是不是
[00:10:09.320 --> 00:10:12.580]  哎呀 所以今年的這個果子 結的特別好啊
[00:10:12.580 --> 00:10:15.500]  切糾正妹 我們有沒有經歷過
[00:10:15.500 --> 00:10:17.100]  還剩下一個是什麼
[00:10:17.100 --> 00:10:21.380]  他相遇故知 有沒有 在林良堂有沒有碰到故知啊
[00:10:21.380 --> 00:10:24.580]  我們在這裡面碰到 我們在這裡清華來的
[00:10:24.580 --> 00:10:27.220]  今天有四位
[00:10:27.220 --> 00:10:30.060]  我們在這裡有清華逍遙的 舉一下手好不好
[00:10:30.580 --> 00:10:32.120]  就坐在你旁邊啊
[00:10:32.120 --> 00:10:35.960]  就在你旁邊 我差點變成清華逍遙的爸爸
[00:10:35.960 --> 00:10:40.860]  我大女兒的時候 我們本來想回台灣的時候
[00:10:40.860 --> 00:10:43.740]  就把她安排
[00:10:43.740 --> 00:10:45.800]  去要讀台灣的大學
[00:10:45.800 --> 00:10:48.640]  想想去讀哪個大學呢 她是在美國長大的
[00:10:48.640 --> 00:10:51.160]  英文不好 但是中文不行 怎麼辦呢
[00:10:51.160 --> 00:10:52.440]  後來就想到去
[00:10:52.440 --> 00:10:55.580]  去申請所有國立大學的
[00:10:55.580 --> 00:10:58.320]  這個中文 不 英文系
[00:10:59.040 --> 00:11:02.120]  結果申請到了清華大學 英文系
[00:11:02.120 --> 00:11:06.360]  不過可惜 她後來沒有去上啊
[00:11:06.360 --> 00:11:11.140]  切糾正妹 就算你人生這四大樂事
[00:11:11.140 --> 00:11:12.500]  你都經歷了
[00:11:12.500 --> 00:11:14.320]  請問
[00:11:14.320 --> 00:11:17.160]  真的這四大樂事
[00:11:17.160 --> 00:11:19.480]  你經歷了之後 你就滿足了嗎
[00:11:19.480 --> 00:11:26.060]  很多人 結婚之後 第二天就後悔了
[00:11:29.380 --> 00:11:32.300]  笑的人我不知道你是後悔 還是笑別人後悔
[00:11:32.300 --> 00:11:39.000]  等到你 你會發現說金榜提名時的時候呢
[00:11:39.000 --> 00:11:41.240]  你會發現那個提名之後的
[00:11:41.240 --> 00:11:44.740]  所帶來功課的壓力 就讓你不快樂了
[00:11:44.740 --> 00:11:46.600]  是不是
[00:11:46.600 --> 00:11:50.340]  切糾正妹 人生沒有任何的一件事情
[00:11:50.340 --> 00:11:53.160]  是長久的 是很久的
[00:11:53.160 --> 00:11:56.040]  這些的快樂 都是短暫的
[00:12:00.040 --> 00:12:03.040]  但是保羅特別在二十節到
[00:12:03.040 --> 00:12:06.040]  二十三節裡面 對付當時候的
[00:12:06.040 --> 00:12:09.040]  有一些人 他們信了耶穌之後
[00:12:09.040 --> 00:12:13.040]  然後呢 把一種所謂的
[00:12:13.040 --> 00:12:16.040]  禁慾主義的觀念 帶進這裡面來
[00:12:16.040 --> 00:12:22.040]  禁慾主義 或者我們稱它叫苦羞主義
[00:12:22.040 --> 00:12:27.040]  所以保羅提到說 他說 你們為什麼
[00:12:27.040 --> 00:12:30.040]  人像在世俗中活著 服從那
[00:12:30.040 --> 00:12:33.040]  不可拿 不可藏 不可摸
[00:12:33.040 --> 00:12:35.040]  等類的規條呢
[00:12:35.040 --> 00:12:40.540]  這些的規條 就是當時候
[00:12:40.540 --> 00:12:43.540]  戈羅西的異端 針對律法它自己的
[00:12:43.540 --> 00:12:46.040]  所訂出來的一些的 所謂的規矩
[00:12:46.040 --> 00:12:50.040]  所以他說 這個不可以拿 這個不可以藏 這個不可以吃
[00:12:50.040 --> 00:12:53.040]  所以不可以吃葷的 不可以
[00:12:53.040 --> 00:12:55.040]  所以發展出來 禁戒吃葷
[00:12:57.540 --> 00:12:58.540]  其實
[00:12:58.540 --> 00:13:02.040]  這個也不是什麼稀奇
[00:13:02.040 --> 00:13:05.040]  今天很多的宗教信仰 豈不是也是如此嗎
[00:13:05.040 --> 00:13:08.040]  所以簡單來說 保羅在這裡所提到的這些
[00:13:08.040 --> 00:13:11.040]  所謂的苦羞主義 其實是猶太教的
[00:13:11.040 --> 00:13:14.040]  律法主義 還有禁慾主義
[00:13:14.040 --> 00:13:16.040]  的一個混合的產物
[00:13:16.040 --> 00:13:21.040]  為什麼 這種苦羞主義
[00:13:21.040 --> 00:13:24.040]  保羅要對付它
[00:13:27.040 --> 00:13:29.040]  第一個 保羅說 他說
[00:13:29.040 --> 00:13:33.040]  這都是照人所吩咐所教導的
[00:13:33.040 --> 00:13:35.040]  這句話很重要
[00:13:35.040 --> 00:13:39.040]  今天這個世界 你會聽到許許多多的
[00:13:39.040 --> 00:13:42.040]  聲音 有沒有 特別網路發達之後
[00:13:42.040 --> 00:13:45.040]  哎呀 名人啊 名嘴啊
[00:13:45.040 --> 00:13:48.040]  名星啊 有沒有
[00:13:48.040 --> 00:13:50.040]  全部都是名
[00:13:50.040 --> 00:13:53.040]  所以大家 現在疫情之後
[00:13:53.040 --> 00:13:56.040]  大家都學會什麼樣子用網路了
[00:13:56.040 --> 00:13:59.040]  連老人家都懂得了
[00:13:59.040 --> 00:14:02.040]  網路世界裡面 要聽有名的人講到
[00:14:02.040 --> 00:14:04.040]  太多了 是不是
[00:14:04.040 --> 00:14:07.040]  你要聽英文 要聽中文 要聽廣東話
[00:14:07.040 --> 00:14:09.040]  聽什麼話都有
[00:14:09.040 --> 00:14:12.040]  要聽名嘴講 講真人節目
[00:14:12.040 --> 00:14:15.040]  從早上可以聽到晚上
[00:14:15.040 --> 00:14:20.040]  我覺得回台灣 看電視最受不了的就是
[00:14:20.040 --> 00:14:22.040]  疲勞轟炸
[00:14:25.040 --> 00:14:28.040]  那些政客 那些名嘴啊
[00:14:28.040 --> 00:14:31.040]  哦 這個講 那個講 一直在講
[00:14:31.040 --> 00:14:34.040]  你就整天都可以聽他們在講啊
[00:14:34.040 --> 00:14:37.040]  講來講去 好像偷偷試到
[00:14:37.040 --> 00:14:40.040]  但是其實很多時候 胡說八道
[00:14:40.040 --> 00:14:44.040]  請大家準備
[00:14:44.040 --> 00:14:49.040]  這些都是人的吩咐 人的教導
[00:14:49.040 --> 00:14:53.040]  保羅說 你不要去聽那些人的吩咐 人的教導
[00:14:53.040 --> 00:14:56.040]  因為他們教導我們說要禁止嫁娶
[00:14:56.040 --> 00:14:59.040]  有禁戒食物
[00:14:59.040 --> 00:15:02.040]  這都是魔鬼的道理
[00:15:02.040 --> 00:15:05.040]  保羅說什麼呢
[00:15:05.040 --> 00:15:09.040]  保羅說 凡神所造的都是好的
[00:15:09.040 --> 00:15:12.040]  若存在感謝者的心裡
[00:15:12.040 --> 00:15:15.040]  就沒有一樣是可期的
[00:15:15.040 --> 00:15:20.040]  保羅在這裡講什麼
[00:15:20.040 --> 00:15:22.040]  其實你注意看
[00:15:22.040 --> 00:15:25.040]  保羅在哥林多前書裡面講到
[00:15:25.040 --> 00:15:28.040]  吃肉不吃肉的問題的時候
[00:15:28.040 --> 00:15:31.040]  當時哥林多的教會
[00:15:31.040 --> 00:15:34.040]  他們這些幾乎可以說
[00:15:34.040 --> 00:15:37.040]  出來賣的肉都不祭拜過了
[00:15:37.040 --> 00:15:39.040]  那可不可以吃啊
[00:15:39.040 --> 00:15:42.040]  可不可以吃祭拜過的肉
[00:15:42.040 --> 00:15:44.040]  可不可以
[00:15:44.040 --> 00:15:46.040]  可不可以
[00:15:46.040 --> 00:15:49.040]  保地說可以
[00:15:50.040 --> 00:15:53.040]  管他那麼多好吃就好 是吧
[00:15:53.040 --> 00:15:55.040]  這叫享樂主義
[00:15:55.040 --> 00:16:00.040]  從我們基督徒的角度來講
[00:16:00.040 --> 00:16:02.040]  這是祭拜過的禮物
[00:16:02.040 --> 00:16:04.040]  這個祭物 是不是
[00:16:04.040 --> 00:16:06.040]  應該不可以吃 對不對
[00:16:06.040 --> 00:16:09.040]  好 保羅在這裡讓我們看一件事情
[00:16:09.040 --> 00:16:10.040]  他很有智慧
[00:16:10.040 --> 00:16:13.040]  他說 如果你知道那是祭拜過的
[00:16:13.040 --> 00:16:17.040]  那你就不要吃
[00:16:19.040 --> 00:16:22.040]  但是保羅說如果你早去市場裡面去賣
[00:16:22.040 --> 00:16:24.040]  你要不要問他 你這個肉祭拜過沒有
[00:16:24.040 --> 00:16:25.040]  你這個肉祭拜過沒有
[00:16:25.040 --> 00:16:28.040]  他沒有叫你一定要去問問問
[00:16:28.040 --> 00:16:31.040]  因為當時哥林多拜偶像
[00:16:31.040 --> 00:16:35.040]  風氣很盛 全部通通是拜過的
[00:16:35.040 --> 00:16:37.040]  所以保羅說你到市場去買的時候
[00:16:37.040 --> 00:16:39.040]  你怎麼樣
[00:16:39.040 --> 00:16:41.040]  你不要問
[00:16:41.040 --> 00:16:46.040]  那所以你買回來的肉祭拜過沒有
[00:16:46.040 --> 00:16:49.040]  祭拜了 那可以吃不可以吃
[00:16:49.040 --> 00:16:51.040]  不可以啊
[00:16:51.040 --> 00:16:57.040]  這很爭議性
[00:16:57.040 --> 00:17:00.040]  現在留著美
[00:17:00.040 --> 00:17:04.040]  保羅說 神所造的都是好的
[00:17:04.040 --> 00:17:08.040]  存著感謝的心靈受
[00:17:08.040 --> 00:17:10.040]  這表明一件事情
[00:17:10.040 --> 00:17:13.040]  其實最重要的是心的問題 是不是
[00:17:14.040 --> 00:17:16.040]  有一次我在大華市場裡面
[00:17:16.040 --> 00:17:18.040]  那時候大華有一個叫做
[00:17:18.040 --> 00:17:21.040]  在羅南崗有個大華超市
[00:17:21.040 --> 00:17:25.040]  開了一家素食的一個超市
[00:17:25.040 --> 00:17:27.040]  不過後來好像沒有多久就關門了
[00:17:27.040 --> 00:17:29.040]  市場不好
[00:17:29.040 --> 00:17:32.040]  可是他剛開張的時候我去了
[00:17:32.040 --> 00:17:33.040]  我就碰到有一個人
[00:17:33.040 --> 00:17:34.040]  我就很好奇 我就問他
[00:17:34.040 --> 00:17:37.040]  我說你怎麼會來這裡買菜啊
[00:17:37.040 --> 00:17:39.040]  他就告訴我
[00:17:39.040 --> 00:17:43.040]  他說我是吃素的
[00:17:43.040 --> 00:17:45.040]  但他自己也自我解嘲
[00:17:45.040 --> 00:17:47.040]  他說我雖然吃素
[00:17:47.040 --> 00:17:49.040]  但是我的心不素
[00:17:49.040 --> 00:17:53.040]  很真實 很真實
[00:17:53.040 --> 00:17:56.040]  今天很多人吃素
[00:17:56.040 --> 00:17:58.040]  但是心不素
[00:17:58.040 --> 00:18:00.040]  你懂這意思嗎
[00:18:00.040 --> 00:18:02.040]  雖然吃的都是素
[00:18:02.040 --> 00:18:04.040]  但是心裡面很昏啊
[00:18:04.040 --> 00:18:07.040]  很昏啊 很昏啊
[00:18:07.040 --> 00:18:09.040]  現在留著美
[00:18:09.040 --> 00:18:12.040]  保羅到這裡讓我們看清一件事情
[00:18:12.040 --> 00:18:15.040]  今天很多這些苦修主義
[00:18:15.040 --> 00:18:17.040]  並不是說禁食不對
[00:18:17.040 --> 00:18:18.040]  並不是說這一個
[00:18:18.040 --> 00:18:21.040]  好像是要克苦己身不對
[00:18:21.040 --> 00:18:23.040]  保羅也提到說要克苦己身對不對
[00:18:23.040 --> 00:18:25.040]  將身服我
[00:18:25.040 --> 00:18:27.040]  保羅講這些的時候你看見
[00:18:27.040 --> 00:18:29.040]  他的動機 目的
[00:18:29.040 --> 00:18:32.040]  是跟這個苦修主義是不一樣的
[00:18:32.040 --> 00:18:34.040]  苦修主義
[00:18:34.040 --> 00:18:37.040]  他們禁止嫁娶
[00:18:37.040 --> 00:18:39.040]  又禁戒食物
[00:18:39.040 --> 00:18:41.040]  很多的宗教是如此的
[00:18:41.040 --> 00:18:43.040]  佛教
[00:18:43.040 --> 00:18:46.040]  為什麼和尚不能夠結婚
[00:18:46.040 --> 00:18:48.040]  為什麼
[00:18:48.040 --> 00:18:51.040]  為什麼你知道嗎
[00:18:51.040 --> 00:18:54.040]  為什麼
[00:18:54.040 --> 00:18:57.040]  為什麼要和尚
[00:18:57.040 --> 00:19:00.040]  你有沒有看過和尚結婚的 有沒有
[00:19:00.040 --> 00:19:02.040]  有啊
[00:19:02.040 --> 00:19:04.040]  真的啊
[00:19:04.040 --> 00:19:07.040]  這是哪一個
[00:19:11.040 --> 00:19:15.040]  不不 你告訴我是哪一個佛教
[00:19:15.040 --> 00:19:17.040]  日本啊
[00:19:17.040 --> 00:19:19.040]  那個叫什麼
[00:19:19.040 --> 00:19:21.040]  什麼正宗是不是
[00:19:21.040 --> 00:19:24.040]  日蓮正宗 對
[00:19:24.040 --> 00:19:29.040]  但他們叫和尚嗎 我不曉得
[00:19:29.040 --> 00:19:31.040]  我知道這個
[00:19:31.040 --> 00:19:34.040]  所謂的藏傳佛教
[00:19:34.040 --> 00:19:38.040]  他們也是可以的
[00:19:41.040 --> 00:19:44.040]  但是我們一般我們在
[00:19:44.040 --> 00:19:48.040]  我們在中國或者是在台灣看到的佛教
[00:19:48.040 --> 00:19:50.040]  和尚一般都是
[00:19:50.040 --> 00:19:52.040]  不結婚的對不對
[00:19:52.040 --> 00:19:54.040]  為什麼不要結婚
[00:19:54.040 --> 00:19:58.040]  這樣子六根清淨啊
[00:19:58.040 --> 00:20:02.040]  換句話說結了婚你就六根不清淨了你懂嗎
[00:20:02.040 --> 00:20:04.040]  跟你旁邊說
[00:20:04.040 --> 00:20:09.040]  不用說了
[00:20:10.040 --> 00:20:12.040]  所以你看見沒有
[00:20:12.040 --> 00:20:14.040]  這些人的教導告訴你說
[00:20:14.040 --> 00:20:17.040]  你這樣子做你就能夠六根清淨
[00:20:17.040 --> 00:20:19.040]  但是就像我剛說的
[00:20:19.040 --> 00:20:21.040]  吃素 但是呢
[00:20:21.040 --> 00:20:23.040]  心不素
[00:20:23.040 --> 00:20:27.040]  這個人可以不結婚
[00:20:27.040 --> 00:20:30.040]  但是他腦袋裡面卻是在想什麼
[00:20:30.040 --> 00:20:33.040]  就像前面我們那個圖有沒有
[00:20:39.040 --> 00:20:41.040]  不是這個
[00:20:41.040 --> 00:20:46.040]  好
[00:20:46.040 --> 00:20:52.040]  這些人教導說要禁戒
[00:20:52.040 --> 00:20:54.040]  不可以 神父也是如此
[00:20:54.040 --> 00:20:56.040]  天主教的神父
[00:20:56.040 --> 00:20:58.040]  也是說不可以結婚的
[00:20:58.040 --> 00:21:01.040]  修理不可以結婚的 是不是
[00:21:01.040 --> 00:21:03.040]  這影響所及人家認為
[00:21:03.040 --> 00:21:06.040]  出來做這種所謂聖職人員
[00:21:06.040 --> 00:21:08.040]  通通應該不結婚的
[00:21:08.040 --> 00:21:10.040]  我想到
[00:21:10.040 --> 00:21:12.040]  害我的老爸也受這種影響
[00:21:12.040 --> 00:21:15.040]  我當初出來要做牧師的時候
[00:21:15.040 --> 00:21:17.040]  要去考神學院
