
[00:00:00.000 --> 00:00:03.940]  我相信在人生當中,事實上有很多的謎團
[00:06:16.440 --> 00:06:17.960]  是實人公認的
[00:06:17.960 --> 00:06:23.320]  千古都公認了,是吧
[00:06:23.320 --> 00:06:25.320]  但我發覺
[00:06:25.320 --> 00:06:29.440]  這些都只像暴風一樣虛無縹緲
[00:06:29.440 --> 00:06:32.120]  沒有半點逆轉
[00:06:32.120 --> 00:06:34.880]  所以
[00:06:34.880 --> 00:06:37.120]  我們都無需去羨慕
[00:06:37.120 --> 00:06:38.960]  擁有這些東西
[00:06:38.960 --> 00:06:40.760]  我們不是不需要錢,不是不需要生活
[00:06:40.760 --> 00:06:42.840]  是需要的,不過我們不需要羨慕到
[00:06:42.840 --> 00:06:46.240]  好像這個所魯門王擁有的一切
[00:06:46.240 --> 00:06:47.560]  所有這些東西
[00:06:47.560 --> 00:06:49.320]  事實上
[00:06:49.320 --> 00:06:50.320]  我們看歷史
[00:06:50.320 --> 00:06:52.160]  就算你不喜歡看歷史書也好
[00:06:52.160 --> 00:06:53.480]  你每天看新聞
[00:06:53.480 --> 00:06:54.720]  看電視
[00:06:54.720 --> 00:06:57.120]  看報紙,看雜誌
[00:06:57.120 --> 00:06:58.760]  其實你真的發覺剛才
[00:06:58.760 --> 00:07:01.400]  所魯門王所擁有的那些東西
[00:07:01.400 --> 00:07:04.280]  真的來去如風
[00:07:04.280 --> 00:07:06.360]  特別是這幾年大家經歷過金融風暴
[00:07:06.360 --> 00:07:09.560]  全世界經濟衰退
[00:07:09.560 --> 00:07:10.400]  什麼都沒有了
[00:07:10.400 --> 00:07:11.640]  名譽地位、金錢
[00:07:11.640 --> 00:07:13.080]  很多東西
[00:07:13.080 --> 00:07:14.680]  嘭一聲
[00:07:14.680 --> 00:07:16.080]  就蒸發了
[00:07:16.080 --> 00:07:17.320]  就不見了
[00:07:17.320 --> 00:07:19.160]  所以都不需要去研究歷史
[00:07:19.160 --> 00:07:22.200]  我們已經可以親眼見證這個情況
[00:07:22.200 --> 00:07:23.320]  所以我發覺
[00:07:23.320 --> 00:07:25.520]  我們其實都不是比所魯門王蠢的
[00:07:25.520 --> 00:07:27.640]  雖然他說全世界最有智慧的人
[00:07:27.640 --> 00:07:29.600]  我相信大家都不蠢
[00:07:29.600 --> 00:07:32.920]  我相信大家都看透了
[00:07:32.920 --> 00:07:34.840]  我不知道有沒有猜錯呢
[00:07:34.840 --> 00:07:37.040]  我相信在座的每一個人
[00:07:37.040 --> 00:07:39.520]  都是很刻意去追求這些東西
[00:07:39.520 --> 00:07:40.280]  有沒有呢?
[00:07:40.280 --> 00:07:41.760]  不需要舉手的
[00:07:41.760 --> 00:07:45.200]  我感覺不到
[00:07:45.200 --> 00:07:46.480]  有沒有像所魯門王那樣
[00:07:46.480 --> 00:07:48.960]  去追求那個財述講的那一堆東西呢?
[00:07:48.960 --> 00:07:50.520]  有,你當然開心
[00:07:50.520 --> 00:07:52.720]  不過這個不會成為你人生的目標
[00:07:52.720 --> 00:07:57.480]  你不會覺得有這些東西就有意義
[00:07:57.480 --> 00:08:00.520]  那些東西有意義嗎?
[00:08:00.520 --> 00:08:02.760]  什麼令你覺得有意義呢?
[00:08:02.760 --> 00:08:04.680]  你在追求什麼呢?
[00:08:04.680 --> 00:08:06.200]  你在做什麼呢?
[00:08:06.200 --> 00:08:11.400]  你在為什麼而去生活呢?
[00:08:11.400 --> 00:08:15.440]  你現在人生的意義
[00:08:15.440 --> 00:08:19.280]  是建築在什麼上面呢?
[00:08:19.280 --> 00:08:21.680]  想想
[00:08:21.680 --> 00:08:22.640]  寶寶
[00:08:22.640 --> 00:08:24.520]  子女
[00:08:24.520 --> 00:08:28.560]  來送飯都抱著,沒問題的
[00:08:28.560 --> 00:08:30.760]  家庭呢?
[00:08:30.760 --> 00:08:32.080]  是不是?
[00:08:32.080 --> 00:08:33.440]  是不是你的答案啊?
[00:08:33.440 --> 00:08:39.120]  是不是你心中的答案啊?
[00:08:39.120 --> 00:08:41.240]  我們看其他東西看得很輕
[00:08:41.240 --> 00:08:42.600]  或者沒那麼緊要
[00:08:42.600 --> 00:08:46.640]  但是家庭最緊要
[00:08:46.640 --> 00:08:48.560]  我們的子女
[00:08:48.560 --> 00:08:50.440]  最緊要
[00:08:50.440 --> 00:08:52.280]  如果亡完家庭
[00:08:52.280 --> 00:08:53.360]  亡完子女
[00:08:53.360 --> 00:08:54.480]  還有少許時間
[00:08:54.480 --> 00:08:56.200]  我才去想我自己的理想
[00:08:56.200 --> 00:08:59.080]  所以我們把理想放在比較次要的地方
[00:08:59.080 --> 00:09:03.360]  現實嘛,哪有那麼多時間
[00:09:03.360 --> 00:09:04.320]  OK
[00:09:04.320 --> 00:09:07.880]  是不是就是這樣?
[00:09:07.880 --> 00:09:11.680]  牧師有沒有說錯呢?
[00:09:11.680 --> 00:09:17.120]  是不是就是這樣呢?
[00:09:17.120 --> 00:09:18.680]  幾個禮拜前
[00:09:18.680 --> 00:09:23.720]  在週刊寫了一個《世語超言》,大家有沒有看?
[00:09:23.720 --> 00:09:25.040]  有沒有人看《世語超言》的?
[00:09:25.040 --> 00:09:28.080]  那安慰點,要用時間寫的
[00:09:28.080 --> 00:09:29.200]  幾個禮拜前
[00:09:29.200 --> 00:09:31.080]  因為經常沒得問大家
[00:09:31.080 --> 00:09:31.680]  幾個禮拜前
[00:09:31.680 --> 00:09:34.760]  我寫的那個《世語超言》說到我有機會
[00:09:34.760 --> 00:09:36.840]  去觀察去見證
[00:09:36.840 --> 00:09:39.640]  一隻小鱈生活的
[00:09:39.640 --> 00:09:40.840]  階段過程
[00:09:40.840 --> 00:09:42.280]  記不記得?
[00:09:42.280 --> 00:09:44.760]  在我門口,柱子上面
[00:09:44.760 --> 00:09:45.720]  哇,我可以
[00:09:45.720 --> 00:09:47.360]  現在裝作玻璃門
[00:09:47.360 --> 00:09:50.360]  就算我不打開門,也打開門,它會害怕,它會飛走
[00:09:50.360 --> 00:09:52.840]  我透過玻璃門,每天都會去撞它
[00:09:52.840 --> 00:09:54.000]  從什麼時候開始呢?
[00:09:54.000 --> 00:09:57.760]  由它開始耽誤樹葉、草、樹枝
[00:09:57.760 --> 00:10:01.320]  在柱頂那裡捉草
[00:10:01.320 --> 00:10:03.160]  然後生蛋
[00:10:03.160 --> 00:10:05.200]  生完蛋之後,孵蛋
[00:10:05.200 --> 00:10:06.680]  真的會伏在那裡
[00:10:06.680 --> 00:10:07.960]  哇,然後有一天
[00:10:07.960 --> 00:10:10.960]  我真的看到幾只小鱈張開嘴
[00:10:10.960 --> 00:10:13.640]  那只小鱈慢慢地餵餵餵
[00:10:13.640 --> 00:10:15.800]  可惜沒有相機拍不到
[00:10:15.800 --> 00:10:17.800]  很可愛,很有興趣
[00:10:17.800 --> 00:10:18.800]  然後呢
[00:10:18.800 --> 00:10:21.080]  哇,小小一隻的時候,好像有東西在動
[00:10:21.080 --> 00:10:23.960]  慢慢地,毛都長出來了
[00:10:23.960 --> 00:10:25.760]  開始站出來了
[00:10:25.760 --> 00:10:28.640]  然後呢
[00:10:28.640 --> 00:10:30.960]  被我嚇走了
[00:10:30.960 --> 00:10:33.040]  全部飛走了
[00:10:33.040 --> 00:10:35.120]  不過遲早都會飛走的
[00:10:35.120 --> 00:10:36.760]  遲早都會飛走
[00:10:36.760 --> 00:10:40.760]  是不是就這樣?
[00:10:40.760 --> 00:10:45.000]  人生是不是就這樣?
[00:10:45.000 --> 00:10:48.080]  你的家庭是不是就這樣?
[00:10:48.080 --> 00:10:51.480]  你的子女是不是將會變成這樣?
[00:10:51.480 --> 00:10:58.480]  是不是就這樣呢?
[00:10:58.480 --> 00:11:00.480]  很多時候呢
[00:11:00.480 --> 00:11:07.000]  我們在一個接一個人生的階段裡面
[00:11:07.000 --> 00:11:12.520]  我們會是不自覺地被那些生活的細節
[00:11:12.520 --> 00:11:15.280]  拖著我們的鼻子走
[00:11:15.280 --> 00:11:16.800]  在分享的時候
[00:11:16.800 --> 00:11:18.000]  其實我們大家
[00:11:18.000 --> 00:11:21.720]  每個人都很努力
[00:11:21.720 --> 00:11:24.640]  去做每個人做的事情
[00:11:24.640 --> 00:11:26.640]  再留心看,其實我們每個人
[00:11:26.640 --> 00:11:29.400]  都是走著同樣的一條路
[00:11:29.400 --> 00:11:30.880]  如果你將你的生命
[00:11:30.880 --> 00:11:33.040]  你所有的心血
[00:11:33.040 --> 00:11:34.160]  你覺得寶貝的
[00:11:34.160 --> 00:11:36.960]  都放在家庭和你的子女身上的時候
[00:11:36.960 --> 00:11:38.280]  其實就是這樣
[00:11:38.280 --> 00:11:40.480]  就像小鱈一樣
[00:11:40.480 --> 00:11:44.040]  遲早都會飛走
[00:11:44.040 --> 00:11:45.200]  有時候我會這樣想
[00:11:45.200 --> 00:11:47.760]  不知道大家會不會呢
[00:11:47.760 --> 00:11:50.560]  我另一邊就是小鱈
[00:11:50.560 --> 00:11:52.160]  有沒有這樣想過?
[00:11:52.160 --> 00:11:53.080]  為什麼牧師
[00:11:53.080 --> 00:11:54.240]  小鱈可以自由
[00:11:54.240 --> 00:11:55.520]  飛翔在天上
[00:11:55.520 --> 00:11:57.400]  不是哦
[00:11:57.400 --> 00:11:58.920]  因為小鱈不會想東西
[00:11:58.920 --> 00:12:00.320]  小鱈沒有腦子
[00:12:00.320 --> 00:12:03.320]  是有的,不過它不用腦子
[00:12:03.320 --> 00:12:06.200]  捉茬那些都是天生自然的動作
[00:12:06.200 --> 00:12:08.000]  它不會問這些問題
[00:12:08.000 --> 00:12:10.400]  它不會使這些問題困擾
[00:12:10.400 --> 00:12:14.520]  但是我們人會
[00:12:14.520 --> 00:12:17.080]  你會不會呢
[00:12:17.080 --> 00:12:19.440]  人會為這些問題受困擾
[00:12:19.440 --> 00:12:20.840]  為什麼?
[00:12:20.840 --> 00:12:22.440]  因為上個星期我跟大家分享過
[00:12:22.440 --> 00:12:24.960]  我在上面三谷講
[00:12:24.960 --> 00:12:29.000]  因為人是神一個精心的創造
[00:12:29.000 --> 00:12:30.520]  人是有靈魂的
[00:12:30.520 --> 00:12:32.760]  我們相信這些東西的
[00:12:32.760 --> 00:12:34.160]  而我們相信
[00:12:34.160 --> 00:12:37.640]  人在整個眼光當中
[00:12:37.640 --> 00:12:39.240]  是有特殊的價值的
[00:12:39.240 --> 00:12:40.640]  人看不到的會是
[00:12:40.640 --> 00:12:42.240]  但是神看我們每一個人
[00:12:42.240 --> 00:12:44.360]  都有一個很重要的價值
[00:12:44.360 --> 00:12:45.840]  神創造我們的時候
[00:12:45.840 --> 00:12:49.080]  有特殊的意義和目的
[00:12:49.080 --> 00:12:49.720]  所以
[00:12:49.720 --> 00:12:51.240]  上天告訴我們知道
[00:12:51.240 --> 00:12:53.800]  為什麼我們仍然要生活在這個世界上
[00:12:53.800 --> 00:12:54.800]  為什麼?
[00:12:54.800 --> 00:12:56.600]  第一樣東西
[00:12:56.600 --> 00:12:59.360]  是為了要完成神創造你
[00:12:59.360 --> 00:13:01.520]  神創造我
[00:13:01.520 --> 00:13:04.040]  那個計劃
[00:13:04.040 --> 00:13:04.800]  神不是無釐頭
[00:13:04.800 --> 00:13:05.840]  忽然之間喜歡玩
[00:13:05.840 --> 00:13:07.120]  這樣把你做出來
[00:13:07.120 --> 00:13:07.960]  不是的
[00:13:07.960 --> 00:13:10.880]  當神做你以前
[00:13:10.880 --> 00:13:14.160]  神是按照祂的計劃
[00:13:14.160 --> 00:13:17.800]  去創造你和創造我的
[00:13:17.800 --> 00:13:19.000]  也就是說
[00:13:19.000 --> 00:13:20.680]  對耶利米這樣說
[00:13:20.680 --> 00:13:22.920]  在我賜生命給你以前
[00:13:22.920 --> 00:13:25.000]  我已經選擇了你
[00:13:25.000 --> 00:13:26.400]  你還沒有出生
[00:13:26.400 --> 00:13:27.800]  我就指定你
[00:13:27.800 --> 00:13:30.200]  作萬國的先知
[00:13:30.200 --> 00:13:31.680]  哇 這個真的很偉大的工作
[00:13:31.680 --> 00:13:32.880]  不單單是作以色列國的先知
[00:13:32.880 --> 00:13:35.000]  是作萬國的先知
[00:13:35.000 --> 00:13:38.040]  今天我也叫做先知
[00:13:38.040 --> 00:13:40.720]  俄羅斯也這樣體會到
[00:13:40.720 --> 00:13:42.560]  由於上帝的恩典
[00:13:42.560 --> 00:13:44.040]  在我出生以前
[00:13:44.040 --> 00:13:45.880]  祂已經選擇了我
[00:13:45.880 --> 00:13:48.560]  召我去侍奉祂
[00:13:48.560 --> 00:13:51.600]  神創造人在地上
[00:13:51.600 --> 00:13:54.280]  有神一般性的計劃
[00:13:54.280 --> 00:13:55.720]  一般性的計劃是什麼呢?
[00:13:55.720 --> 00:13:56.960]  比如生育眾多
[00:13:56.960 --> 00:13:57.760]  票滿全地
[00:13:57.760 --> 00:13:59.120]  創世紀說的
[00:13:59.120 --> 00:14:00.320]  這是神的計劃
[00:14:00.320 --> 00:14:01.400]  是神的心意
[00:14:01.400 --> 00:14:03.200]  所以婚姻是神所設立過
[00:14:03.200 --> 00:14:05.680]  家庭是神所賜的
[00:14:05.680 --> 00:14:08.600]  這是神計劃的一部分
[00:14:08.600 --> 00:14:10.440]  不是全部
[00:14:10.440 --> 00:14:11.520]  到生育的時候
[00:14:11.520 --> 00:14:12.680]  聖經告訴我們
[00:14:12.680 --> 00:14:13.680]  祂賜給我們
[00:14:13.680 --> 00:14:16.040]  相信他而知耶穌的人
[00:14:16.040 --> 00:14:20.400]  有大使命 有大該命
[00:14:20.400 --> 00:14:22.600]  這是神計劃的一部分
[00:14:22.600 --> 00:14:26.720]  但是神為每一個人
[00:14:26.720 --> 00:14:30.120]  都度身訂造了一個特殊的計劃
[00:14:30.120 --> 00:14:31.080]  一般性的計劃
[00:14:31.080 --> 00:14:32.680]  每個人都會做
[00:14:32.680 --> 00:14:35.640]  但是神又按照祂的設計
[00:14:35.640 --> 00:14:40.320]  為每一個人度身訂造了一個特別的崗位
[00:14:40.320 --> 00:14:42.200]  一個特別的工作
[00:14:42.200 --> 00:14:43.360]  你不一定是先知
[00:14:43.360 --> 00:14:45.040]  你不一定像保羅一樣
[00:14:45.040 --> 00:14:45.920]  是一個報道家
[00:14:45.920 --> 00:14:47.000]  是一個傳福音的
[00:14:47.000 --> 00:14:48.960]  是一個建立教會的
[00:14:48.960 --> 00:14:51.840]  但是神在創造你以前
[00:14:51.840 --> 00:14:54.320]  已經為你設計了一個位置
[00:14:54.320 --> 00:14:58.240]  可以參與在祂的計劃當中
[00:14:58.240 --> 00:15:00.560]  詩人告訴我們
[00:15:00.560 --> 00:15:02.120]  我出生以前
[00:15:02.120 --> 00:15:04.120]  禰已經看見了我
[00:15:04.120 --> 00:15:08.400]  那為我安排尚未來到的日子
[00:15:08.400 --> 00:15:11.080]  都已經記錄在禰的冊上
[00:15:11.080 --> 00:15:12.400]  換句話說
[00:15:12.400 --> 00:15:14.040]  這只聖經告訴我們
[00:15:14.040 --> 00:15:16.120]  禰在什麼時間出生
[00:15:16.120 --> 00:15:17.640]  禰有多長命
[00:15:17.640 --> 00:15:20.880]  禰在世上叫禰的神做些什麼
[00:15:20.880 --> 00:15:28.080]  原來神一早已經計劃好了
[00:15:28.080 --> 00:15:29.480]  神不會更改計劃
[00:15:29.480 --> 00:15:31.760]  因為祂是神
[00:15:31.760 --> 00:15:37.440]  問題是我們如何發現這個計劃
[00:15:37.440 --> 00:15:40.400]  如果你到了現在
[00:15:40.400 --> 00:15:43.720]  仍然像猴子在籠裡面
[00:15:43.720 --> 00:15:45.880]  猴子是倉鼠
[00:15:45.880 --> 00:15:47.600]  猴子在籠裡面
[00:15:47.600 --> 00:15:49.000]  還在籠裡面
[00:15:49.000 --> 00:15:51.720]  不斷努力跑
[00:15:51.720 --> 00:15:54.120]  你很努力跑
[00:15:54.120 --> 00:15:54.840]  不過你要發覺
[00:15:54.840 --> 00:15:57.320]  就像倉鼠在籠裡面跑的時候
[00:15:57.320 --> 00:15:59.240]  是怎樣
[00:15:59.240 --> 00:16:00.480]  仍然在籠裡面
[00:16:00.480 --> 00:16:05.360]  而且是原地踏步
[00:16:05.360 --> 00:16:07.760]  如果這是你現時的情況
[00:16:07.760 --> 00:16:14.880]  我們是否需要找個時間安靜下來
[00:16:14.880 --> 00:16:17.280]  我們太忙了
[00:16:17.280 --> 00:16:19.760]  找個時間安靜下來
[00:16:19.760 --> 00:16:21.400]  好好去瞭解一下
[00:16:21.400 --> 00:16:22.720]  去明白一下
[00:16:22.720 --> 00:16:24.840]  神到底創造了我們
[00:16:24.840 --> 00:16:27.960]  讓我們繼續存留在這個世界裡面
[00:16:27.960 --> 00:16:32.080]  那個目的和計劃是什麼
[00:16:32.080 --> 00:16:34.640]  所羅門王很有錢
[00:16:34.640 --> 00:16:36.760]  金銀滿屋
[00:16:36.760 --> 00:16:39.920]  有名譽有地位有身份有權柄
[00:16:39.920 --> 00:16:42.200]  樣樣他都得到
[00:16:42.200 --> 00:16:44.480]  不過你從剛才那段聖經當中
[00:16:44.480 --> 00:16:45.640]  你會看到
[00:16:45.640 --> 00:16:49.680]  他仍然感到很空虛
[00:16:49.680 --> 00:16:51.080]  為什麼呢
[00:16:51.080 --> 00:16:54.160]  因為他得到一切他想要的東西的時候
[00:16:54.160 --> 00:17:00.680]  他發覺原來他仍然沒有活出神創造他的計劃
[00:17:00.680 --> 00:17:04.120]  他沒有完成神將他放在世界的那個目的
[00:17:04.120 --> 00:17:07.440]  到了他年紀老了頭髮白曬的時候
[00:17:07.440 --> 00:17:11.880]  他才發覺到原來一切都是虛空
[00:17:11.880 --> 00:17:14.600]  但是那個時間呢
[00:17:14.600 --> 00:17:18.240]  靜下來的時候不是很多
[00:17:18.240 --> 00:17:20.000]  我們可以看到
[00:17:20.000 --> 00:17:23.480]  人的眼光去看所羅門王是一個很偉大
[00:17:23.480 --> 00:17:26.680]  很有成就的一個以色列的皇帝
[00:17:26.680 --> 00:17:32.800]  但是他浪費了一生最精壯最有能力的歲月
[00:17:32.800 --> 00:17:38.000]  去追求一些如風而去的事物
[00:17:38.000 --> 00:17:40.320]  所以當他在寫傳道書
[00:17:40.320 --> 00:17:42.680]  寫到最後第十二章是總結
[00:17:42.680 --> 00:17:44.440]  在結論的時候
[00:17:44.440 --> 00:17:47.480]  他特別對那些年輕人說
[00:17:47.480 --> 00:17:49.040]  我們在座的牧師我不是很年輕
[00:17:49.040 --> 00:17:53.360]  不過你總比所羅門王年輕吧
[00:17:53.360 --> 00:17:54.800]  他怎麼說呢
[00:17:54.800 --> 00:17:59.480]  他說趁著你年輕的時候要記住你的創造主
[00:17:59.480 --> 00:18:02.200]  趁著衰老的年日還沒到
[00:18:02.200 --> 00:18:05.800]  你還沒說活著毫無意義
[00:18:05.800 --> 00:18:09.960]  Boring
[00:18:09.960 --> 00:18:12.320]  還沒到那個時候你就要記住了
[00:18:12.320 --> 00:18:13.720]  要思念了
[00:18:13.720 --> 00:18:17.280]  創造你的主
[00:18:17.280 --> 00:18:18.840]  為什麼有人要生活在這個世界上
[00:18:18.840 --> 00:18:21.160]  原來是因為神創造我們
[00:18:21.160 --> 00:18:25.920]  是要我們去完成祂的目的呢
[00:18:25.920 --> 00:18:28.000]  為什麼我們要生存在這個世界上呢
[00:18:28.000 --> 00:18:30.000]  原來神創造的目的
[00:18:30.000 --> 00:18:32.480]  就是要讓全世界的人都去認識祂
