
[00:00:00.000 --> 00:00:01.640]  鐵聰姐妹平安
[00:02:22.880 --> 00:02:25.200]  被人逃降 傷害
[00:02:25.200 --> 00:02:28.240]  祂被人挑戰 也都被人陷害
[00:02:28.240 --> 00:02:31.920]  但是祂根深於痛苦的人同行
[00:02:31.920 --> 00:02:35.280]  但是耶穌是今生與痛苦的人同行
[00:02:35.280 --> 00:02:37.160]  三個星期 教牧師就講到
[00:02:37.160 --> 00:02:40.560]  耶穌進入約旦河受盡
[00:02:40.560 --> 00:02:43.360]  然後就進了諸般的意
[00:02:43.360 --> 00:02:45.600]  上個星期日 趙牧師就講到
[00:02:45.600 --> 00:02:48.480]  耶穌進入了約旦河受針
[00:02:48.480 --> 00:02:50.880]  是為了盡了諸般的意
[00:02:50.880 --> 00:02:53.960]  今天我們就看耶穌離開約旦河
[00:02:53.960 --> 00:02:56.040]  進入曠野受試探
[00:02:56.040 --> 00:02:59.680]  我們今天就看到耶穌離開了約旦河
[00:02:59.680 --> 00:03:02.240]  走進了曠野受試探
[00:03:02.240 --> 00:03:04.800]  這更是真實的人生
[00:03:04.800 --> 00:03:06.920]  這個是真實的人生
[00:03:06.920 --> 00:03:09.200]  這個記載不單止是2000年前
[00:03:09.200 --> 00:03:11.960]  在巴勒斯坦地耶穌的經歷
[00:03:11.960 --> 00:03:14.400]  這個記載的不僅是2000年前
[00:03:14.400 --> 00:03:17.640]  在巴勒斯坦裡面耶穌祂的經歷
[00:03:17.640 --> 00:03:22.000]  更加是人類過去現在將來的社教
[00:03:22.000 --> 00:03:26.640]  更加是人類在過去現在和將來的社教
[00:03:26.640 --> 00:03:29.400]  在我們生活當中都會面對這些振奮
[00:03:29.400 --> 00:03:30.560]  還有試探
[00:03:30.560 --> 00:03:32.000]  在我們生活裡面
[00:03:32.000 --> 00:03:34.960]  都是要面對這些掙扎和試探的
[00:03:34.960 --> 00:03:37.520]  我們看耶穌第一個試探
[00:03:37.520 --> 00:03:40.920]  我們看看耶穌的第一個試探
[00:03:40.920 --> 00:03:46.560]  就是石頭變成食物
[00:03:46.560 --> 00:03:49.240]  就是石頭變成食物
[00:03:49.240 --> 00:03:52.160]  在第四章一到三節
[00:03:52.160 --> 00:03:56.120]  講到當耶穌在曠野進食禱告的時候
[00:03:56.120 --> 00:03:58.320]  在第四章一至三節裡面
[00:03:58.320 --> 00:04:02.160]  講到耶穌在曠野裡面禁食禱告
[00:04:02.160 --> 00:04:05.440]  過了四十週夜就餓了
[00:04:05.440 --> 00:04:07.920]  過了四十天天夜夜
[00:04:07.920 --> 00:04:10.560]  那這個時候魔鬼就對祂說
[00:04:10.560 --> 00:04:12.840]  祢若是神的兒子
[00:04:12.840 --> 00:04:15.640]  那這個時候魔鬼就走去對耶穌說
[00:04:15.640 --> 00:04:18.440]  祂說如果祢是神的兒子
[00:04:18.440 --> 00:04:20.880]  那希臘文這個意思就是
[00:04:20.880 --> 00:04:23.440]  因為祢自然是神的兒子
[00:04:23.440 --> 00:04:25.920]  希臘文的意思是
[00:04:25.920 --> 00:04:28.280]  因為祢既是神的兒子
[00:04:28.280 --> 00:04:30.080]  就是祢可以做到的
[00:04:30.080 --> 00:04:31.440]  是可以這樣做的
[00:04:31.440 --> 00:04:32.160]  你怎麼做呢
[00:04:32.160 --> 00:04:34.920]  就是吩咐這些石頭變成食物
[00:04:34.920 --> 00:04:35.720]  那怎麼做呢
[00:04:35.720 --> 00:04:38.760]  就是可以吩咐這些石頭變成食物
[00:04:38.760 --> 00:04:42.160]  那我在想食物是我們基本的需要
[00:04:42.160 --> 00:04:46.120]  那我在想食物是我們基本的需要
[00:04:46.120 --> 00:04:50.080]  那如果將食物變成石頭就浪費了
[00:04:50.080 --> 00:04:52.280]  那如果將食物變成石頭
[00:04:52.280 --> 00:04:53.680]  那當然是浪費的
[00:04:53.680 --> 00:04:57.720]  我們常常當食物就浪費了
[00:04:57.720 --> 00:05:00.280]  因為我們經常都有很多食物倒吊
[00:05:00.280 --> 00:05:01.560]  那是一種浪費的
[00:05:01.560 --> 00:05:05.440]  那石頭變成食物沒有浪費啊
[00:05:05.440 --> 00:05:09.320]  那石頭變成食物是沒有浪費的
[00:05:09.320 --> 00:05:10.600]  有什麼不妥呢
[00:05:10.600 --> 00:05:11.800]  那有什麼不妥呢
[00:05:11.800 --> 00:05:14.040]  那為什麼說這是私貪呢
[00:05:14.040 --> 00:05:17.240]  那我們為什麼說這是私貪呢
[00:05:17.240 --> 00:05:20.320]  我們看耶穌為什麼要走進曠野
[00:05:20.320 --> 00:05:23.400]  那我們先看看耶穌為什麼要走進曠野呢
[00:05:23.400 --> 00:05:26.160]  祂走進曠野就是要進使禱告
[00:05:26.160 --> 00:05:27.960]  來尋求神的意思
[00:05:27.960 --> 00:05:31.040]  耶穌進曠野就是要在那裡
[00:05:31.040 --> 00:05:33.880]  禁食禱告 尋找神的心意
[00:05:33.880 --> 00:05:38.640]  找一個最清靜的地方來尋求神的意思
[00:05:38.640 --> 00:05:43.920]  找一個清靜的地方去禱告 尋求神的旨意
[00:05:43.920 --> 00:05:46.760]  然後已經有四十天了
[00:05:46.760 --> 00:05:48.920]  那已經在那裡有四十週夜
[00:05:48.920 --> 00:05:52.040]  那最肚子餓啊孤單的時候
[00:05:52.040 --> 00:05:53.840]  魔鬼就來挑戰祂
[00:05:53.840 --> 00:05:55.240]  那祂就肚子餓了
[00:05:55.240 --> 00:05:57.200]  而且一個人在那裡很孤單
[00:05:57.200 --> 00:05:58.760]  那魔鬼就來了
[00:05:58.760 --> 00:06:00.200]  他說你今天是神的兒子
[00:06:00.200 --> 00:06:01.800]  怎麼會挨餓呢
[00:06:01.800 --> 00:06:04.080]  魔鬼就說你既然是神的兒子
[00:06:04.080 --> 00:06:05.640]  為什麼會肚子餓呢
[00:06:05.640 --> 00:06:09.800]  你看現在你餓了又沒有東西吃
[00:06:09.800 --> 00:06:13.360]  神不會叫祂的兒臨肚子餓吧
[00:06:13.360 --> 00:06:15.920]  你看現在你餓了又沒有東西吃
[00:06:15.920 --> 00:06:19.400]  神不會叫祂的兒子肚子餓吧
[00:06:19.400 --> 00:06:21.360]  你看我們父母都不會啊
[00:06:21.360 --> 00:06:22.840]  你看我們做父母的
[00:06:22.840 --> 00:06:25.640]  都不用等我們的小朋友肚子餓的
[00:06:25.640 --> 00:06:27.480]  所以這裡沒有東西吃
[00:06:27.480 --> 00:06:31.080]  你就可以吩咐這些石頭變成石屋嗎
[00:06:31.080 --> 00:06:32.200]  那這裡沒有東西吃
[00:06:32.200 --> 00:06:36.280]  你不是可以分配石頭變成食物嗎
[00:06:36.280 --> 00:06:38.920]  那就可以解決飢餓的問題了
[00:06:38.920 --> 00:06:41.520]  那這個就可以解決了飢餓的問題了
[00:06:41.520 --> 00:06:44.920]  你發現魔鬼這番說話好像蠻有道理的
[00:06:44.920 --> 00:06:48.240]  我們覺得魔鬼這番說話好像都很有道理的
[00:06:48.240 --> 00:06:50.560]  那肚子餓了
[00:06:50.560 --> 00:06:53.840]  美食是最需要最基本需要的
[00:06:53.840 --> 00:06:55.960]  肚子餓 食物
[00:06:55.960 --> 00:06:59.400]  特別是美食是很吸引和是很必需的
[00:06:59.400 --> 00:07:05.080]  那撒旦就常常用這些肉體的鮮魚來引誘我們
[00:07:05.080 --> 00:07:10.000]  撒旦就是常常用這些肉體的需要來引誘我們
[00:07:10.000 --> 00:07:11.800]  為什麼說引誘呢
[00:07:11.800 --> 00:07:13.880]  我們為什麼說是引誘呢
[00:07:13.880 --> 00:07:16.440]  就是你只顧自己的需要
[00:07:16.440 --> 00:07:19.440]  就是我們只顧自己的需要
[00:07:19.440 --> 00:07:23.600]  所以這個撒旦就是挑戰耶穌用屬神的權力
[00:07:23.600 --> 00:07:26.480]  去民主自己肉體的需要
[00:07:26.480 --> 00:07:29.920]  所以這個講它是挑戰
[00:07:29.920 --> 00:07:33.200]  是要講耶穌用屬神的權力
[00:07:33.200 --> 00:07:35.800]  去滿足自己肉體的需要
[00:07:35.800 --> 00:07:38.120]  就是說耶穌有屬神的能力
[00:07:38.120 --> 00:07:41.240]  但是就是要民主自己的需要
[00:07:41.240 --> 00:07:43.880]  也就是說耶穌有屬神的能力
[00:07:43.880 --> 00:07:46.840]  祂可以用這東西來滿足自己的需要
[00:07:46.840 --> 00:07:48.440]  這個就不對了
[00:07:48.440 --> 00:07:50.640]  因為這個沒有選求神的意思
[00:07:50.640 --> 00:07:51.720]  這個是不對的
[00:07:51.720 --> 00:07:54.280]  因為沒有尋求神的旨意
[00:07:54.280 --> 00:07:56.720]  記得創世紀三章一節
[00:07:56.720 --> 00:07:59.080]  記得在創世紀三章一節
[00:07:59.080 --> 00:08:01.760]  那寫了也對那個女人說
[00:08:01.760 --> 00:08:03.600]  神其實真說嗎
[00:08:03.600 --> 00:08:09.480]  不說你去園中所有樹上所有的食物嗎
[00:08:09.480 --> 00:08:11.360]  那寫對女人說
[00:08:11.360 --> 00:08:17.280]  神其實真說不許你們吃原子中所有樹上的果子嗎
[00:08:17.280 --> 00:08:23.040]  這些是那個生命書的分辨書的果子
[00:08:23.040 --> 00:08:26.880]  你都沒有教你不可以吃的
[00:08:26.880 --> 00:08:31.880]  神是沒有特別說分辨神樂樹上的果子你不可以吃的
[00:08:31.880 --> 00:08:33.920]  只是神真的有說過
[00:08:33.920 --> 00:08:36.120]  其實神是真的有說過的
[00:08:36.120 --> 00:08:38.800]  但是祂這樣引誘莎花
[00:08:38.800 --> 00:08:43.680]  莎花看到果子怎麼好吃就宰來吃了
[00:08:43.680 --> 00:08:45.840]  其實蛇是要去引誘夏娃
[00:08:45.840 --> 00:08:48.800]  夏娃看著樹上的果子真的很美
[00:08:48.800 --> 00:08:49.800]  覺得會好吃
[00:08:49.800 --> 00:08:51.160]  那她真的去摘了
[00:08:51.160 --> 00:08:55.320]  所以你發現莎花就開始不聽神的話了
[00:08:55.320 --> 00:08:58.400]  夏娃就開始不聽神的話
[00:08:58.400 --> 00:09:01.160]  所以這邊是看耶穌的重點是
[00:09:01.160 --> 00:09:04.040]  要令到耶穌不順服神的旨意
[00:09:04.040 --> 00:09:06.920]  只體貼自己肉體的需要
[00:09:06.920 --> 00:09:11.280]  那蛇要引誘耶穌就是讓祂不可以順從神的旨意
[00:09:11.280 --> 00:09:13.200]  是聽從肉體的需要
[00:09:13.200 --> 00:09:16.880]  所以有時候我們也會發現我們都很多需要的
[00:09:16.880 --> 00:09:20.160]  有時候我們也都發覺我們也是有很多需要的
[00:09:20.160 --> 00:09:22.840]  很多物質這樣的需要才可以生活的
[00:09:22.840 --> 00:09:25.640]  有很多物質的需要才可以生活
[00:09:25.640 --> 00:09:27.680]  那如果沒有食物
[00:09:27.680 --> 00:09:28.720]  沒有車
[00:09:28.720 --> 00:09:29.800]  沒有工作
[00:09:29.800 --> 00:09:31.360]  沒有房子
[00:09:31.360 --> 00:09:33.200]  那我怎樣活下去呢
[00:09:33.200 --> 00:09:35.320]  想想好像沒有食物
[00:09:35.320 --> 00:09:36.280]  沒有車
[00:09:36.280 --> 00:09:37.600]  沒有一份好的工作
[00:09:37.600 --> 00:09:38.920]  或者沒有一間房子
[00:09:38.920 --> 00:09:40.840]  我們就生活不下去了
[00:09:40.840 --> 00:09:43.800]  所以當我們遇到生活有困難
[00:09:43.800 --> 00:09:46.200]  那個經濟也不好的時候
[00:09:46.200 --> 00:09:48.720]  魔鬼就前來引誘你了
[00:09:48.720 --> 00:09:51.200]  所以當我們生活有困難的時候
[00:09:51.200 --> 00:09:53.440]  或者是經濟不景氣的時候
[00:09:53.440 --> 00:09:55.320]  魔鬼就進來引誘我們了
[00:09:55.320 --> 00:09:56.480]  你不是神的兒女嗎
[00:09:56.480 --> 00:09:58.400]  為什麼要挨餓呢
[00:09:58.400 --> 00:09:59.920]  你不是神的兒女嗎
[00:09:59.920 --> 00:10:01.640]  為什麼要挨餓呢
[00:10:01.640 --> 00:10:03.440]  可能你又會同意了
[00:10:03.440 --> 00:10:04.400]  你覺得
[00:10:04.400 --> 00:10:06.160]  對呀 我做神的兒女
[00:10:06.160 --> 00:10:09.680]  為什麼我不被人附主呢
[00:10:09.680 --> 00:10:11.560]  那或者我們想想也是
[00:10:11.560 --> 00:10:13.160]  我們既然是神的兒女
[00:10:13.160 --> 00:10:16.160]  為什麼我們不會比別人更加有錢呢
[00:10:16.160 --> 00:10:19.400]  那生活還是有困難困苦
[00:10:19.400 --> 00:10:22.080]  為什麼我們的生活還是有困難困苦呢
[00:10:22.080 --> 00:10:24.120]  那這樣為什麼要做神的兒女呢
[00:10:24.120 --> 00:10:25.160]  如果是這樣的話
[00:10:25.160 --> 00:10:27.520]  為什麼還要做神的兒女呢
[00:10:27.520 --> 00:10:29.520]  那這樣你比較來比較去
[00:10:29.520 --> 00:10:33.160]  就為了生活一時住神的問題
[00:10:33.160 --> 00:10:34.840]  就忙忙碌碌了
[00:10:34.840 --> 00:10:37.600]  那我們這樣比較的話
[00:10:37.600 --> 00:10:38.840]  就為了生活
[00:10:38.840 --> 00:10:40.560]  我們的衣食住行
[00:10:40.560 --> 00:10:42.680]  就整天都忙忙碌碌了
[00:10:42.680 --> 00:10:44.840]  這樣都對神冷淡了
[00:10:44.840 --> 00:10:47.160]  那也都會開始對神冷淡
[00:10:47.160 --> 00:10:49.560]  也看不到神有賜福給你
[00:10:49.560 --> 00:10:52.400]  也都看不到神所賜給我們的福
[00:10:52.400 --> 00:10:54.280]  那慢慢可能崇拜也不去
[00:10:54.280 --> 00:10:55.520]  小祖也不去
[00:10:55.520 --> 00:10:58.720]  那慢慢可能又不來教會崇拜
[00:10:58.720 --> 00:11:00.480]  又不參加小祖了
[00:11:00.480 --> 00:11:03.280]  這個就是撒旦引誘你的目的
[00:11:03.280 --> 00:11:05.160]  離開神不聽神的話
[00:11:05.160 --> 00:11:07.720]  這個就是撒旦引誘我們的目的
[00:11:07.720 --> 00:11:09.360]  讓我們要離開神
[00:11:09.360 --> 00:11:10.880]  不聽神的話
[00:11:10.880 --> 00:11:11.800]  那我們看耶穌
[00:11:11.800 --> 00:11:14.160]  耶穌沒有這樣石頭變回石屋
[00:11:14.160 --> 00:11:15.800]  去民主自己的需要
[00:11:15.800 --> 00:11:17.120]  那我們在這裡看到
[00:11:17.120 --> 00:11:20.280]  耶穌是沒有將石頭變成食物
[00:11:20.280 --> 00:11:22.720]  去滿足祂自己的需要的
[00:11:22.720 --> 00:11:25.400]  祂也不用使用什麼神蹟來證明
[00:11:25.400 --> 00:11:27.480]  祂自己是神的兒子
[00:11:27.480 --> 00:11:30.000]  祂也都不需要行任何的神蹟
[00:11:30.000 --> 00:11:32.400]  去證明自己是神的兒子
[00:11:32.400 --> 00:11:36.720]  也不要使用神蹟來引撒旦
[00:11:36.720 --> 00:11:39.800]  祂也都沒有行神蹟去贏撒旦的
[00:11:39.800 --> 00:11:41.520]  那耶穌怎麼做呢
[00:11:41.520 --> 00:11:44.080]  那耶穌當時是怎麼做的呢
[00:11:44.080 --> 00:11:46.000]  耶穌其實很簡單的
[00:11:46.000 --> 00:11:48.760]  用神的話語就可以得勝了
[00:11:48.760 --> 00:11:51.560]  那耶穌其實是用了很簡單的話語
[00:11:51.560 --> 00:11:52.640]  就得勝了
[00:11:52.640 --> 00:11:54.080]  祂說經上記者說
[00:11:54.080 --> 00:11:56.080]  人活著不是單靠食物
[00:11:56.080 --> 00:12:00.320]  乃是靠神口裡所說的一切話
[00:12:00.320 --> 00:12:01.320]  那祂說
[00:12:01.320 --> 00:12:03.920]  人活著不是單靠食物
[00:12:03.920 --> 00:12:07.160]  乃是靠神口裡的一切話
[00:12:07.160 --> 00:12:08.720]  所以耶穌就引用
[00:12:08.720 --> 00:12:15.040]  引用生命記八章三節的經文來跟撒旦說
[00:12:15.040 --> 00:12:18.560]  其實耶穌是引用生命記八章三節的
[00:12:18.560 --> 00:12:22.000]  神的話來講給撒旦聽的
[00:12:22.000 --> 00:12:26.040]  那個時候以色列人在曠野漂流四十年
[00:12:26.040 --> 00:12:30.840]  那個時候以色列人已經在曠野裡面飄流了四十年
[00:12:30.840 --> 00:12:32.640]  然後摩西就跟他們說
[00:12:32.640 --> 00:12:35.400]  神要苦念你 怨你之惡
[00:12:35.400 --> 00:12:40.920]  將你和你列祖所不認識的瑪拿吃給你
[00:12:40.920 --> 00:12:43.760]  使你知道人活著不是單靠食物
[00:12:43.760 --> 00:12:47.200]  乃是靠耶穌口裡所說的一切話
[00:12:47.200 --> 00:12:49.880]  那當時摩西就說
[00:12:49.880 --> 00:12:51.120]  對以色列人說
[00:12:51.120 --> 00:12:53.600]  他苦念你 怨你之惡
[00:12:53.600 --> 00:12:57.960]  將你和你列祖所不認識的瑪拿吃給你
[00:12:57.960 --> 00:13:01.440]  使你知道人活著不是單靠食物
[00:13:01.440 --> 00:13:05.000]  乃是靠耶穌口裡所說的一切話
[00:13:05.000 --> 00:13:07.000]  意思就是說你可以有得吃的
[00:13:07.000 --> 00:13:09.440]  但活著不是只單靠食物
[00:13:09.440 --> 00:13:11.920]  意思就是有得吃的
[00:13:11.920 --> 00:13:14.640]  但人活著不是單靠食物
[00:13:14.640 --> 00:13:17.800]  其實我們看到現在我們的物質都蠻多的
[00:13:17.800 --> 00:13:22.200]  其實我們看到現在我們的物質都蠻多的
[00:13:22.200 --> 00:13:25.600]  自從有了網購之埃
[00:13:25.600 --> 00:13:27.680]  就是有網購
[00:13:27.680 --> 00:13:28.880]  我們就是減價
[00:13:28.880 --> 00:13:30.920]  就不少人在網上
[00:13:30.920 --> 00:13:32.360]  買很多東西回來
[00:13:32.360 --> 00:13:34.160]  其實都不用的
[00:13:34.160 --> 00:13:37.200]  其實自從有了可以在網上購物的時候
[00:13:37.200 --> 00:13:38.240]  一減價
[00:13:38.240 --> 00:13:42.200]  很多人都買很多自己平時都不需要的東西回來
[00:13:42.200 --> 00:13:43.960]  那這個拼搏
[00:13:43.960 --> 00:13:45.120]  買了很多東西之後
[00:13:45.120 --> 00:13:47.360]  你發現心靈還是空虛的
[00:13:47.360 --> 00:13:49.760]  那買了這麼多東西回來
[00:13:49.760 --> 00:13:53.880]  但是有時人他們的心靈還是覺得很空虛的
[00:13:53.880 --> 00:13:57.720]  因為人活著真的不是單靠食物
[00:13:57.720 --> 00:14:00.960]  因為人活著真的不是只靠食物
[00:14:00.960 --> 00:14:02.920]  很多有錢人活得不快樂
[00:14:02.920 --> 00:14:05.960]  做有錢人的孩子更加不快樂
[00:14:05.960 --> 00:14:07.520]  那很多很有錢的人
[00:14:07.520 --> 00:14:09.600]  他們生活也都不是快樂
[00:14:09.600 --> 00:14:11.440]  那做這些有錢人的兒女
[00:14:11.440 --> 00:14:12.920]  他們也都不快樂
[00:14:12.920 --> 00:14:16.560]  所以人活著不是單靠食物
[00:14:16.560 --> 00:14:20.840]  人活著總有比吃喝玩樂更重要的事
[00:14:20.840 --> 00:14:25.600]  因為人活著總是會有比吃喝玩樂更重要的事
[00:14:25.600 --> 00:14:28.840]  如果以吃喝玩樂為身邊的中心
[00:14:28.840 --> 00:14:30.280]  你會發現你吃飽了
[00:14:30.280 --> 00:14:31.320]  玩夠了
[00:14:31.320 --> 00:14:34.200]  你只是也不一定很開心
[00:14:34.200 --> 00:14:37.760]  那以吃喝玩樂為生命首要和中心的
[00:14:37.760 --> 00:14:39.680]  就即使是吃飽了
[00:14:39.680 --> 00:14:40.680]  玩夠了
[00:14:40.680 --> 00:14:42.400]  也都不會說很開心
[00:14:42.400 --> 00:14:43.440]  因為你會想到
[00:14:43.440 --> 00:14:48.160]  怎樣再賺錢 再玩 再飽足 再民足自己
[00:14:48.160 --> 00:14:51.000]  因為人會想怎樣再賺多點錢
[00:14:51.000 --> 00:14:54.640]  怎樣再可以吃得好一點 再玩得好一點
[00:14:54.640 --> 00:14:56.400]  只是滿足自己的需要
[00:14:56.400 --> 00:14:57.800]  甚至只顧自己
[00:14:57.800 --> 00:15:00.360]  不在乎別人捱餓
[00:15:00.360 --> 00:15:02.520]  或者是不需要幫助別人
[00:15:02.520 --> 00:15:05.120]  因為只顧自己的需要
[00:15:05.120 --> 00:15:07.120]  也都不會說在乎別人
[00:15:07.120 --> 00:15:09.120]  有些人是捱餓
[00:15:09.120 --> 00:15:10.280]  有需要的
[00:15:10.280 --> 00:15:15.440]  所以我們的問題不是肉體可不可以得到民足
[00:15:15.440 --> 00:15:19.800]  所以我們的問題不是我們的肉體有沒有得到滿足
[00:15:19.800 --> 00:15:23.400]  而是我們都有心靈的需要
[00:15:23.400 --> 00:15:26.200]  而是我們都有心靈的需要
[00:15:26.200 --> 00:15:30.440]  所以你發現現在精神病人
[00:15:30.440 --> 00:15:33.040]  那個憂鬱症這些都很多的
[00:15:33.040 --> 00:15:36.360]  所以我們會發覺現在那些精神病
[00:15:36.360 --> 00:15:42.000]  憂鬱症是很普遍的
[00:15:42.000 --> 00:15:47.040]  我們需要神的話來醫治我們心靈的受傷的心靈
[00:15:47.040 --> 00:15:52.000]  我們需要神的話來醫治我們的心靈創傷
[00:15:52.000 --> 00:15:53.680]  才能得到民足
[00:15:53.680 --> 00:15:55.280]  才能得到滿足
[00:15:55.280 --> 00:15:58.840]  所以耶穌沒有否定食物的重要
[00:15:58.840 --> 00:16:01.720]  耶穌是沒有否認食物的重要
[00:16:01.720 --> 00:16:04.280]  但是祂說不是單靠食物
[00:16:04.280 --> 00:16:07.800]  但是祂說不是單靠食物
[00:16:07.800 --> 00:16:11.520]  我們看耶穌的一生都是聽從神的旨意
[00:16:11.520 --> 00:16:15.960]  我們看到耶穌的一生都是遵從神的旨意
[00:16:15.960 --> 00:16:18.360]  看中別人的需要來生活的
[00:16:18.360 --> 00:16:21.200]  是看中別人的需要而生活的
[00:16:21.200 --> 00:16:23.760]  以致生活得更有意思
[00:16:23.760 --> 00:16:25.920]  以致生活更加有意義
[00:16:25.920 --> 00:16:27.680]  我想起中國人有一句
[00:16:27.680 --> 00:16:29.880]  祝人為快樂之本
[00:16:29.880 --> 00:16:34.080]  中國有句古語叫做人為快樂之本
[00:16:34.080 --> 00:16:36.600]  所以你發現你這樣做更快樂的
[00:16:36.600 --> 00:16:39.360]  那我們幫助人自己就會更加開心
[00:16:39.360 --> 00:16:44.000]  活在世上只是有更高更有價值的意義
[00:16:44.000 --> 00:16:47.640]  活在世上就會有更高的價值和更好的意義
[00:16:47.640 --> 00:16:49.720]  所以我們做神的兒女
[00:16:49.720 --> 00:16:53.520]  我們要去遵循神的旨意
[00:16:53.520 --> 00:16:57.600]  所以我們做神的兒女就要遵循神的旨意
[00:16:57.600 --> 00:16:59.320]  建立人的生命
[00:16:59.320 --> 00:17:00.800]  建立人的生命
[00:17:00.800 --> 00:17:01.960]  建立教會
[00:17:01.960 --> 00:17:03.160]  建立教會
[00:17:03.160 --> 00:17:09.480]  將耶穌基督的好消息的福音就跟別人分享
[00:17:09.480 --> 00:17:11.840]  將耶穌基督的好消息的福音
[00:17:11.840 --> 00:17:13.360]  跟更多人去分享
[00:17:13.360 --> 00:17:15.800]  希望更多人有生命的盼望
[00:17:15.800 --> 00:17:18.200]  希望更多人有生命的盼望
[00:17:18.200 --> 00:17:20.360]  我們來看第二個試探
[00:17:20.360 --> 00:17:22.840]  我們來看第二個試探
[00:17:22.840 --> 00:17:26.600]  就是從聖殿頂跳下來
[00:17:26.600 --> 00:17:29.840]  就是從聖殿頂跳下去
[00:17:29.840 --> 00:17:33.040]  第五第六節 從第五到第六節
[00:17:33.040 --> 00:17:35.280]  魔鬼見耶穌用聖經的話語
[00:17:35.280 --> 00:17:39.120]  他也同樣引用聖經的話語去挑戰耶穌
[00:17:39.120 --> 00:17:42.440]  魔鬼見耶穌引用聖經的話語
