
[00:00:00.000 --> 00:00:03.000]  各位同學大家早安
[00:01:52.240 --> 00:01:55.840]  你到天上你會覺得很難待下去
[00:01:55.840 --> 00:01:58.540]  所以你在地上的時候就要學習敬拜
[00:01:58.540 --> 00:01:59.240]  Amen
[00:01:59.240 --> 00:02:02.340]  今天我們特別要講到寶座前的敬拜
[00:02:02.340 --> 00:02:08.040]  弟兄姊妹巴不得我們懂得在寶座面前的敬拜是何等的重要
[00:02:08.040 --> 00:02:11.340]  第四章裡面講到這一個寶座前的敬拜
[00:02:11.340 --> 00:02:15.640]  帶來的一個結果就是帶出七硬七厚七軟
[00:02:15.640 --> 00:02:21.640]  也帶出天上地上與幕後的征戰與審判
[00:02:21.640 --> 00:02:25.740]  啟示錄裡面講到了這七次的寶座的敬拜
[00:02:25.740 --> 00:02:29.240]  第一次的就是第四章這個地方
[00:02:29.240 --> 00:02:33.140]  弟兄姊妹
[00:02:33.140 --> 00:02:37.040]  這一個寶座的敬拜太寶貴了
[00:02:37.040 --> 00:02:39.840]  我們今天要仔細的來看這段聖經
[00:02:39.840 --> 00:02:42.540]  我們首先看見在第四章一開始的時候
[00:02:42.540 --> 00:02:44.940]  約翰他看見
[00:02:44.940 --> 00:02:46.140]  還記得嗎我們講過
[00:02:46.140 --> 00:02:49.540]  約翰看見寶座
[00:02:49.540 --> 00:02:51.540]  然後呢
[00:02:51.540 --> 00:02:53.740]  約翰看見了這個寶座之後呢
[00:02:53.740 --> 00:02:58.240]  他接著看見坐在寶座上的那一位是誰
[00:02:58.240 --> 00:03:02.440]  在第四章這邊是講到是父神
[00:03:02.440 --> 00:03:05.740]  到了第五章講到另外一個敬拜
[00:03:05.740 --> 00:03:07.440]  那邊是講到高揚
[00:03:07.440 --> 00:03:08.440]  所以不一樣
[00:03:08.440 --> 00:03:12.540]  那麼他看見坐在寶座上的這一個父神
[00:03:12.540 --> 00:03:15.040]  弟兄姊妹那是太重要了
[00:03:15.040 --> 00:03:16.340]  所以坦白講
[00:03:16.340 --> 00:03:18.440]  一個人能夠敬拜
[00:03:18.440 --> 00:03:19.740]  一個人能夠侍奉
[00:03:19.740 --> 00:03:21.140]  是因為他看見神
[00:03:21.140 --> 00:03:22.240]  一個不認識神
[00:03:22.240 --> 00:03:23.640]  沒有遇見神的人
[00:03:23.640 --> 00:03:28.040]  他的敬拜沒有辦法帶出真實的敬拜
[00:03:28.040 --> 00:03:29.740]  所以每一個
[00:03:29.740 --> 00:03:30.840]  那你講這個時候
[00:03:30.840 --> 00:03:32.140]  弟兄姊妹請記得一件事情
[00:03:32.140 --> 00:03:33.740]  當我們在講敬拜的時候
[00:03:33.740 --> 00:03:35.140]  不是敬拜團的事情
[00:03:35.140 --> 00:03:37.340]  也不是師班的事情
[00:03:37.340 --> 00:03:42.040]  敬拜是每一個神所創造的兒女
[00:03:42.040 --> 00:03:43.940]  神所救贖的子民
[00:03:43.940 --> 00:03:48.840]  都應該要敬拜
[00:03:48.840 --> 00:03:50.340]  那麼我們講到敬拜的時候
[00:03:50.340 --> 00:03:54.840]  首先我們要問為什麼要敬拜
[00:03:54.840 --> 00:03:57.840]  上帝難道
[00:03:57.840 --> 00:04:01.640]  他專是喜歡聽我們講他好話嗎
[00:04:01.640 --> 00:04:04.340]  上帝他喜歡我們唱歌嗎
[00:04:04.340 --> 00:04:06.240]  上帝需要我們唱歌嗎
[00:04:06.240 --> 00:04:08.140]  上帝需要我們敬拜嗎
[00:04:08.140 --> 00:04:11.440]  到底為什麼要敬拜
[00:04:11.440 --> 00:04:16.340]  那我們從這個
[00:04:16.340 --> 00:04:19.540]  前面的信息裡面我們提到說
[00:04:19.540 --> 00:04:24.240]  約翰看見了坐在寶窗上的這一位父神
[00:04:24.240 --> 00:04:26.040]  當他看見的時候
[00:04:26.040 --> 00:04:27.540]  從這個四活物
[00:04:27.540 --> 00:04:30.340]  還有從這二十四位長老
[00:04:30.340 --> 00:04:32.940]  都看見一件事情顯示出
[00:04:32.940 --> 00:04:36.640]  這位神是一個榮耀尊貴的神
[00:04:36.640 --> 00:04:39.740]  這位神是一個聖潔公義的神
[00:04:39.740 --> 00:04:41.140]  弟兄姊妹你讀了這些的時候
[00:04:41.140 --> 00:04:43.240]  可能你從信主到現在
[00:04:43.240 --> 00:04:46.140]  你可能讀榮耀尊貴聖潔公義
[00:04:46.140 --> 00:04:47.540]  講這些東西的時候
[00:04:47.540 --> 00:04:49.740]  你聽起來覺得很抽象
[00:04:49.740 --> 00:04:52.540]  我上前兩次信息已經都講了
[00:04:52.540 --> 00:04:54.240]  我就今天不再講了
[00:04:54.240 --> 00:04:55.040]  但弟兄姊妹
[00:04:55.040 --> 00:04:59.540]  這些叫做神的屬性非常重要
[00:04:59.540 --> 00:05:01.640]  什麼叫神的屬性呢
[00:05:01.640 --> 00:05:04.040]  這是一個神學用詞
[00:05:04.040 --> 00:05:06.740]  講得比較白一點
[00:05:06.740 --> 00:05:09.540]  就是說以我們人來講
[00:05:09.540 --> 00:05:15.040]  你這個人是什麼樣子一個性情呢
[00:05:15.040 --> 00:05:20.740]  你想這個人是什麼樣子的一個品格呢
[00:05:20.740 --> 00:05:24.240]  我們說這個人很誠實對不對
[00:05:24.240 --> 00:05:29.040]  我們在形容這個人的品格
[00:05:29.040 --> 00:05:33.340]  所以當我們說神祂是聖潔的時候
[00:05:33.340 --> 00:05:35.340]  我們在形容什麼
[00:05:35.340 --> 00:05:37.440]  我們在形容這一個人
[00:05:37.440 --> 00:05:40.140]  這一位神祂是怎麼樣的一位神
[00:05:40.140 --> 00:05:42.340]  所以這位神祂是聖潔
[00:05:42.340 --> 00:05:45.240]  祂是公義的祂是尊貴的
[00:05:45.240 --> 00:05:47.340]  祂是聖潔榮耀的
[00:05:47.340 --> 00:05:50.140]  然後呢
[00:05:50.140 --> 00:05:52.140]  今天我們繼續看
[00:05:52.140 --> 00:05:56.940]  約翰看見的這位神是什麼樣一位神呢
[00:05:56.940 --> 00:05:58.540]  你看四活物
[00:05:58.540 --> 00:06:01.440]  四活物他們有六個翅膀
[00:06:01.440 --> 00:06:05.140]  聖經裡面在這裡提到寶座上面的敬拜
[00:06:05.140 --> 00:06:07.740]  寶座前的敬拜講的四活物
[00:06:07.740 --> 00:06:09.940]  那麼這個四活物呢
[00:06:09.940 --> 00:06:13.040]  其實在聖經裡面不是只有啟示錄有出現
[00:06:13.040 --> 00:06:18.540]  在以色亞書第六章也講到有四活物
[00:06:18.540 --> 00:06:23.140]  那麼他們有六個翅膀
[00:06:23.140 --> 00:06:26.540]  那麼以色亞書那邊也講到有六個翅膀
[00:06:26.540 --> 00:06:27.240]  然後呢
[00:06:27.240 --> 00:06:29.740]  這裡講到說他們遍體內外都滿了眼睛
[00:06:29.740 --> 00:06:30.940]  他們周也不住的說
[00:06:30.940 --> 00:06:33.240]  聖哉聖哉聖哉
[00:06:33.240 --> 00:06:42.340]  祖神是昔哉今哉以後永哉的全能者
[00:06:42.340 --> 00:06:46.140]  首先在這裡我們看見
[00:06:46.140 --> 00:06:49.340]  這個四活物他們在那邊讚美神
[00:06:49.340 --> 00:06:50.640]  他們在那邊敬拜神
[00:06:50.640 --> 00:06:52.740]  他們敬拜神的時候說什麼呢
[00:06:52.740 --> 00:06:58.240]  他說你是昔哉今哉以後永哉的
[00:06:58.240 --> 00:07:00.140]  這句話什麼意思啊
[00:07:00.140 --> 00:07:05.840]  你還記得摩西在出埃及經裡面在第三章
[00:07:05.840 --> 00:07:10.540]  當上帝呼召摩西要他去帶領以色列人出埃及的時候
[00:07:10.540 --> 00:07:14.140]  那麼摩西問上帝一個問題
[00:07:14.140 --> 00:07:16.240]  他說如果他們就是指以色列人
[00:07:16.240 --> 00:07:18.340]  他們問我說誰要你來的
[00:07:18.340 --> 00:07:22.040]  我要怎麼告訴他
[00:07:22.040 --> 00:07:23.040]  是不是
[00:07:23.040 --> 00:07:23.840]  所以呢
[00:07:23.840 --> 00:07:26.640]  上帝就跟他啟示
[00:07:26.640 --> 00:07:28.040]  跟摩西啟示說
[00:07:28.040 --> 00:07:31.340]  我是自有擁有的
[00:07:31.340 --> 00:07:35.640]  有沒有
[00:07:35.640 --> 00:07:39.640]  什麼叫做自有擁有
[00:07:39.640 --> 00:07:42.140]  什麼叫做自有擁有
[00:07:42.140 --> 00:07:46.240]  如果你去看英文聖經的話
[00:07:46.240 --> 00:07:47.840]  英文聖經裡面就說
[00:07:47.840 --> 00:07:53.040]  I am who I am
[00:07:53.040 --> 00:07:55.740]  你們英文讀過英文的人
[00:07:55.740 --> 00:08:01.440]  請告訴我什麼叫I am who I am
[00:08:01.440 --> 00:08:06.040]  或者有的把它翻成I am what I am
[00:08:06.040 --> 00:08:07.240]  忘了你英文比較好
[00:08:07.240 --> 00:08:09.740]  什麼叫I am who I am
[00:08:09.740 --> 00:08:10.740]  你去告訴他們
[00:08:10.740 --> 00:08:13.840]  我的名字叫做I am who I am
[00:08:13.840 --> 00:08:17.440]  聽不懂了
[00:08:17.440 --> 00:08:19.440]  其實這句話
[00:08:19.440 --> 00:08:20.540]  你要了解
[00:08:20.540 --> 00:08:22.940]  我今天沒有時間多講很深入
[00:08:22.940 --> 00:08:30.040]  但是這句話其實原文的意思就是I am
[00:08:30.040 --> 00:08:33.440]  I am是舊約耶和華
[00:08:33.440 --> 00:08:36.240]  這個名字叫做Yahweh
[00:08:36.240 --> 00:08:38.940]  西班牙文叫Yahweh
[00:08:38.940 --> 00:08:40.940]  以色列人不能夠直呼其名
[00:08:40.940 --> 00:08:45.340]  直呼神的名
[00:08:45.340 --> 00:08:50.340]  所以他們這個名字
[00:08:50.340 --> 00:08:53.040]  他們不敢直接的叫
[00:08:53.040 --> 00:08:58.640]  因此神跟他說I am
[00:08:58.640 --> 00:09:00.940]  那這個I am就成為了
[00:09:00.940 --> 00:09:03.940]  代替這個Yahweh的第一人稱
[00:09:03.940 --> 00:09:04.740]  I am
[00:09:04.740 --> 00:09:06.540]  I就是第一人稱
[00:09:06.540 --> 00:09:08.340]  I am
[00:09:08.340 --> 00:09:09.740]  所以你去注意看
[00:09:09.740 --> 00:09:10.940]  到了新約的時候
[00:09:10.940 --> 00:09:13.740]  耶穌在約翰福音有七次
[00:09:13.740 --> 00:09:15.940]  用這個來稱呼他自己
[00:09:15.940 --> 00:09:17.340]  有一次法利山就問說
[00:09:17.340 --> 00:09:17.940]  你是誰
[00:09:17.940 --> 00:09:25.640]  問耶穌問祂是誰的時候
[00:09:25.640 --> 00:09:26.940]  耶穌就回答一句
[00:09:26.940 --> 00:09:29.540]  我是
[00:09:29.540 --> 00:09:31.040]  我是
[00:09:31.040 --> 00:09:31.940]  中文就這樣寫
[00:09:31.940 --> 00:09:35.140]  我是的話很奇怪
[00:09:35.140 --> 00:09:36.540]  是不是
[00:09:36.540 --> 00:09:39.040]  如果你用原文的意思就是I am
[00:09:39.040 --> 00:09:41.740]  所以這些法利山人非常懂
[00:09:41.740 --> 00:09:42.940]  因為他們一聽就說
[00:09:42.940 --> 00:09:44.440]  你說健忘話了
[00:09:44.440 --> 00:09:45.140]  為什麼意思
[00:09:45.140 --> 00:09:53.240]  因為你說你就是上帝
[00:09:53.240 --> 00:09:55.540]  這句話裡面有很豐富的意思
[00:09:55.540 --> 00:09:56.940]  這一個稱呼
[00:09:56.940 --> 00:09:59.340]  但是其中有一個很重要的意義
[00:09:59.340 --> 00:10:00.540]  就是什麼
[00:10:00.540 --> 00:10:02.940]  就是這一位神
[00:10:02.940 --> 00:10:07.940]  他過去是He was
[00:10:07.940 --> 00:10:10.040]  英文講說He was
[00:10:10.040 --> 00:10:12.340]  然後呢
[00:10:12.340 --> 00:10:16.740]  意思就現在
[00:10:16.740 --> 00:10:18.140]  是不是
[00:10:18.140 --> 00:10:21.140]  他過去他現在
[00:10:21.140 --> 00:10:25.040]  而且呢
[00:10:25.040 --> 00:10:28.540]  他將來
[00:10:28.540 --> 00:10:31.840]  了解到沒有
[00:10:31.840 --> 00:10:35.240]  其實他要表明的就是這一位神
[00:10:35.240 --> 00:10:38.140]  祂是永遠存在的
[00:10:38.140 --> 00:10:40.340]  祂一直都存在的
[00:10:40.340 --> 00:10:42.540]  祂是Alpha
[00:10:42.540 --> 00:10:43.940]  祂是Omega
[00:10:43.940 --> 00:10:45.240]  祂是開始
[00:10:45.240 --> 00:10:47.040]  祂是結束
[00:10:47.040 --> 00:10:49.440]  因此當這個世活物在這邊
[00:10:49.440 --> 00:10:51.440]  敬拜說昔在今在
[00:10:51.440 --> 00:10:53.240]  以後永在的神的時候
[00:10:53.240 --> 00:10:54.840]  祂在這邊承認
[00:10:54.840 --> 00:10:56.340]  祂在這邊宣告
[00:10:56.340 --> 00:10:58.140]  我們所信的這一位神
[00:10:58.140 --> 00:11:01.840]  祂是一個永遠存在的神
[00:11:01.840 --> 00:11:04.640]  這裡講到神的永恆性
[00:11:04.640 --> 00:11:07.340]  同時也凸顯了這個世界的
[00:11:07.340 --> 00:11:09.640]  所有的人事物的短暫性
[00:11:09.640 --> 00:11:11.740]  是嗎
[00:11:11.740 --> 00:11:13.640]  兄姊妹
[00:11:13.640 --> 00:11:16.840]  年輕的時候你不覺得
[00:11:16.840 --> 00:11:21.340]  自己好像世界末日快來了
[00:11:21.340 --> 00:11:22.540]  年紀漸大的時候
[00:11:22.540 --> 00:11:24.240]  你就越來越覺得
[00:11:24.240 --> 00:11:27.240]  好像那個日子不遠
[00:11:27.240 --> 00:11:30.940]  最近我們在神學院的群組裡面
[00:11:30.940 --> 00:11:33.040]  聽到這個戴季忠牧師
[00:11:33.040 --> 00:11:34.440]  因為他現在是神學院院長
[00:11:34.440 --> 00:11:37.040]  所以他加入我們校友的群組
[00:11:37.040 --> 00:11:40.640]  他就post出來說大概幾天前吧
[00:11:40.640 --> 00:11:43.340]  說我們有一位校友
[00:11:43.340 --> 00:11:48.140]  也算是小我一屆還兩屆的學妹
[00:11:48.140 --> 00:11:52.040]  他曾經做過前院長的秘書
[00:11:52.040 --> 00:11:57.040]  說他已經到主那邊去了
[00:11:57.040 --> 00:12:01.540]  可能年齡也許小我一兩歲
[00:12:01.540 --> 00:12:04.340]  這麼年輕走了
[00:12:04.340 --> 00:12:07.340]  得了癌症
[00:12:07.340 --> 00:12:08.240]  很短暫
[00:12:08.240 --> 00:12:10.040]  人生很短暫
[00:12:10.040 --> 00:12:11.040]  親愛的兄姊妹
[00:12:11.040 --> 00:12:12.640]  人生很短暫
[00:12:12.640 --> 00:12:14.840]  有什麼需要那麼執著的呢
[00:12:14.840 --> 00:12:17.240]  有什麼需要那麼樣去追求的呢
[00:12:17.240 --> 00:12:19.540]  這些短暫的人事物都會過去的
[00:12:19.540 --> 00:12:23.040]  是不是
[00:12:23.040 --> 00:12:27.440]  這位神是活到永永遠遠的
[00:12:27.440 --> 00:12:28.540]  在第九節說
[00:12:28.540 --> 00:12:30.940]  祂是活到永永遠遠的
[00:12:30.940 --> 00:12:37.940]  再一次的強調了這位神的永恆性
[00:12:37.940 --> 00:12:39.740]  親愛的兄姊妹
[00:12:39.740 --> 00:12:42.440]  我就想起一首
[00:12:42.440 --> 00:12:46.240]  這個蘇東坡寫的一首詞
[00:12:46.240 --> 00:12:49.240]  叫做煉爐嬌
[00:12:49.240 --> 00:12:51.140]  這個前面一句你一定都會
[00:12:51.140 --> 00:12:56.340]  叫做大江東去浪淘盡
[00:12:56.340 --> 00:13:02.340]  千古風流人物
[00:13:02.340 --> 00:13:04.140]  後面很長了我就不講了
[00:13:04.140 --> 00:13:05.240]  這故事也很多了
[00:13:05.240 --> 00:13:06.140]  我不講了
[00:13:06.140 --> 00:13:09.040]  你google一下就可以找到
[00:13:09.040 --> 00:13:11.140]  但是
[00:13:11.140 --> 00:13:15.240]  這一個詞是蘇東坡的一個感懷
[00:13:15.240 --> 00:13:18.340]  他四十六歲的時候到了那個地方
[00:13:18.340 --> 00:13:21.440]  看到當年的周瑜
[00:13:21.440 --> 00:13:23.940]  周瑜當年三十四歲的時候
[00:13:23.940 --> 00:13:27.140]  在雌碧之戰的當中這麼樣子的瀟灑
[00:13:27.140 --> 00:13:29.940]  在這個談笑風生之間
[00:13:29.940 --> 00:13:36.640]  就打敗了萬艘船的曹操的軍隊
[00:13:36.640 --> 00:13:40.340]  然後這一個英雄人物又娶了一個美嬌良
[00:13:40.340 --> 00:13:46.040]  叫做小喬出嫁了
[00:13:46.040 --> 00:13:51.840]  而這時候的蘇東坡卻是被流放到杭州
[00:13:51.840 --> 00:13:54.540]  他卻是一個被貶
[00:13:54.540 --> 00:13:59.240]  以今天人的角度來講就是他被貶了
[00:13:59.240 --> 00:14:00.640]  不被重用了
[00:14:00.640 --> 00:14:02.740]  貶到邊疆地區去了
[00:14:02.740 --> 00:14:07.240]  所以他心裡面一定是很挫折
[00:14:07.240 --> 00:14:09.540]  四十六歲在那個年代
[00:14:09.540 --> 00:14:16.340]  其實這個年紀已經算是不年輕了
[00:14:16.340 --> 00:14:21.240]  他心中有多少的感慨
[00:14:21.240 --> 00:14:24.640]  如果蘇東坡那是信主的話
[00:14:24.640 --> 00:14:28.040]  他做出來的詩詞就不一樣了
[00:14:28.040 --> 00:14:31.640]  他就可以把這個感慨化成一個積極的什麼
[00:14:31.640 --> 00:14:34.040]  就像摩西所寫的詩一樣
[00:14:34.040 --> 00:14:35.640]  摩西之歌
[00:14:35.640 --> 00:14:38.840]  摩西的祈禱說什麼
[00:14:38.840 --> 00:14:40.040]  摩西的祈禱說什麼
[00:14:40.040 --> 00:14:42.940]  詩篇九十篇大家還記得嗎
[00:14:42.940 --> 00:14:44.340]  詩篇九十篇他說
[00:14:44.340 --> 00:14:50.940]  他說從根古到永遠你是神有沒有
[00:14:50.940 --> 00:14:53.640]  然後他講到人生的短暫
[00:14:53.640 --> 00:14:58.740]  好像如草一樣
[00:14:58.740 --> 00:15:01.840]  好像是如夜間的一經一樣
[00:15:01.840 --> 00:15:04.440]  好像是如夢一樣
[00:15:04.440 --> 00:15:06.540]  現在就準備人生是這麼短暫
[00:15:06.540 --> 00:15:09.440]  摩西在他年紀老邁的時候
[00:15:09.440 --> 00:15:12.440]  他寫的這一個詩是他一生的一個經歷
[00:15:12.440 --> 00:15:15.040]  他看見人這麼樣子的短暫
[00:15:15.040 --> 00:15:18.240]  人世間所有一切都是這樣子的會過去
[00:15:18.240 --> 00:15:19.540]  他才會承認
[00:15:19.540 --> 00:15:22.540]  他才會看見這一位永恆的神
[00:15:22.540 --> 00:15:28.640]  我們所信的這位永恆的神是多麼寶貴
[00:15:28.640 --> 00:15:32.140]  只有神他是永永遠遠的
[00:15:32.140 --> 00:15:35.440]  昔在今在永遠都存在的
[00:15:35.440 --> 00:15:38.140]  所以摩西當他有這樣子的體會之後
[00:15:38.140 --> 00:15:40.740]  他因此在摩西的這個裡面
[00:15:40.740 --> 00:15:42.740]  他就發出了這樣子一個禱告
[00:15:42.740 --> 00:15:48.640]  他說主啊求祢賜給我們智慧的心
[00:15:48.640 --> 00:15:52.040]  求祢教導我們數算自己的日子
[00:15:52.040 --> 00:15:56.240]  好教我們得著智慧的心
[00:15:56.240 --> 00:15:58.840]  弟子們
[00:15:58.840 --> 00:16:02.240]  求主也賜給我們智慧的心
[00:16:02.240 --> 00:16:05.340]  以至於我們知道我們的日子
[00:16:05.340 --> 00:16:07.140]  都是短暫的
[00:16:07.140 --> 00:16:09.840]  我們才會看見要追求那永恆的
[00:16:09.840 --> 00:16:11.940]  我們才會看見
[00:16:11.940 --> 00:16:14.740]  我們這一生最重要的事情
[00:16:14.740 --> 00:16:18.840]  原來是這一位永恆的主
[00:16:18.840 --> 00:16:20.640]  好那麼
[00:16:20.640 --> 00:16:22.440]  似活物這邊講了說
[00:16:22.440 --> 00:16:26.140]  他遍體內外都埋了眼睛
[00:16:26.140 --> 00:16:27.840]  這個什麼意思呢
[00:16:27.840 --> 00:16:32.840]  這個代表神的全知
[00:16:32.840 --> 00:16:33.640]  接著他又說
[00:16:33.640 --> 00:16:35.440]  生在生在生在主神是
[00:16:35.440 --> 00:16:39.840]  昔在今在以後永在的全能者
[00:16:39.840 --> 00:16:43.040]  這個講到這位神是全能者
[00:16:43.040 --> 00:16:45.140]  所以祂的全知
[00:16:45.140 --> 00:16:48.640]  祂的全能是活物在這個地方
[00:16:48.640 --> 00:16:50.240]  在那邊敬拜的時候
[00:16:50.240 --> 00:16:52.040]  他村城這一位神
[00:16:52.040 --> 00:16:56.640]  他看見這位神是那位全知全能的神
[00:16:56.640 --> 00:16:59.440]  弟子們你所信的是全知全能的神
[00:16:59.440 --> 00:17:01.840]  什麼意思
[00:17:01.840 --> 00:17:07.840]  什麼意思
[00:17:07.840 --> 00:17:09.540]  弟子們
[00:17:09.540 --> 00:17:15.640]  這個世界上有哪一個人是最有知識的
[00:17:15.640 --> 00:17:19.140]  有沒有人說他是全世界最有知識的
[00:17:19.140 --> 00:17:22.240]  也許在我們中國講說孔子
[00:17:22.240 --> 00:17:27.040]  我不曉得現在還有誰是可以被稱為是最有知識的
[00:17:27.040 --> 00:17:32.840]  再怎麼最有知識的一個小病毒都把你搞倒了
[00:17:32.840 --> 00:17:34.740]  是嗎
[00:17:34.740 --> 00:17:37.440]  現在全世界最聰明的這些頂端的
[00:17:37.440 --> 00:17:39.740]  這些科學家研究者
[00:17:39.740 --> 00:17:45.040]  這些想要發明疫苗的都在研究這個小病毒
[00:17:45.040 --> 00:17:49.940]  上的一個小病毒就把你這些所有最聰明的頭腦知識很大的
[00:17:49.940 --> 00:17:53.940]  幾個PHD的通通打倒了
[00:17:53.940 --> 00:17:55.440]  親愛的弟子們
[00:17:55.440 --> 00:17:58.440]  神是全能的神
[00:17:58.440 --> 00:17:59.540]  神無所不能
[00:17:59.540 --> 00:18:03.240]  全能就是無所不能
[00:18:03.240 --> 00:18:05.740]  弟子們你相信這位主是
[00:18:05.740 --> 00:18:10.540]  我們的神是無所不能的嗎
[00:18:10.540 --> 00:18:12.240]  坦白講
[00:18:12.240 --> 00:18:14.640]  這個問題如果我們自己好好問問
[00:18:14.640 --> 00:18:18.440]  有多少人真是相信神是無所不能的
[00:18:18.440 --> 00:18:20.240]  如果今天我們在這裡實體聚會的話
[00:18:20.240 --> 00:18:22.740]  我要請你舉個手
[00:18:22.740 --> 00:18:27.540]  弟子們有多少人你相信這位神是無所不能的呢
[00:18:27.540 --> 00:18:30.440]  如果你我的信仰裡面有這樣子的信息
[00:18:30.440 --> 00:18:32.640]  相信這位神是無所不能的
[00:18:32.640 --> 00:18:36.640]  你我整個人生會不一樣
[00:18:36.640 --> 00:18:39.940]  沒有什麼問題可以打得倒我們
[00:18:39.940 --> 00:18:48.140]  因為有這位全能的神與我們同在
[00:18:48.140 --> 00:18:50.940]  很多人在問
[00:18:50.940 --> 00:18:54.140]  這個疫情明天明年會不會結束
[00:18:54.140 --> 00:18:58.640]  甚至於說今年會不會結束
[00:18:58.640 --> 00:19:00.640]  同志們誰可以知道
[00:19:00.640 --> 00:19:03.640]  誰知道誰可以告訴我們說
[00:19:03.640 --> 00:19:11.240]  我保證這個疫情今年十二月結束
[00:19:11.240 --> 00:19:14.340]  沒有人可以講
[00:19:14.340 --> 00:19:14.940]  是不是
[00:19:14.940 --> 00:19:16.440]  沒有一個人可以講
[00:19:16.440 --> 00:19:21.640]  因為沒有一個人可以全知
[00:19:21.640 --> 00:19:22.740]  所以保羅也這樣講
[00:19:22.740 --> 00:19:25.740]  他說很多這些事情
[00:19:25.740 --> 00:19:29.040]  他說有一天我們到見主面的時候
[00:19:29.040 --> 00:19:33.140]  這一切都會明白了
[00:19:33.140 --> 00:19:37.340]  同志們只有主啟示我們
[00:19:37.340 --> 00:19:39.440]  只有主讓我們知道
[00:19:39.440 --> 00:19:41.640]  我們才知道
[00:19:41.640 --> 00:19:43.640]  所以在這許多無知
[00:19:43.640 --> 00:19:47.240]  未知不知道的情況之下
[00:19:47.240 --> 00:19:51.040]  人會產生一種不安有沒有
[00:19:51.040 --> 00:19:52.840]  什麼叫安全感
[00:19:52.840 --> 00:19:57.140]  安全感就是我知道
[00:19:57.140 --> 00:20:00.440]  我所發生在我周遭的事情
[00:20:00.440 --> 00:20:01.140]  我都知道
[00:20:01.140 --> 00:20:04.640]  所以我就有安全感
[00:20:04.640 --> 00:20:07.640]  我不知道我明天會怎麼樣子
[00:20:07.640 --> 00:20:08.540]  我就沒有安全感
[00:20:08.540 --> 00:20:13.840]  你懂這意思嗎
[00:20:13.840 --> 00:20:18.840]  所以那個安全感是建立在
[00:20:18.840 --> 00:20:23.440]  是因為我們的知識的程度的有限
[00:20:23.440 --> 00:20:26.040]  所以我們的安全感很有限
[00:20:26.040 --> 00:20:28.340]  但是如果我們的安全感是建立在
[00:20:28.340 --> 00:20:29.640]  這位無限的神
[00:20:29.640 --> 00:20:31.640]  這位全知全能的身上
[00:20:31.640 --> 00:20:38.240]  我們就很有安全感
[00:20:38.240 --> 00:20:40.040]  我記得多年前
