
[00:00:00.000 --> 00:00:02.000]  丙姊妹主乃平安
[00:05:35.000 --> 00:05:36.000]  鼓塞
[00:05:36.000 --> 00:05:37.000]  彈琴
[00:05:37.000 --> 00:05:40.000]  歡歡喜喜的行告成之禮
[00:05:40.000 --> 00:05:42.000]  三十一節怎麼說
[00:05:42.000 --> 00:05:45.000]  使稱謝的人分為兩大對
[00:05:45.000 --> 00:05:47.000]  四十六節
[00:05:47.000 --> 00:05:50.000]  並有稱謝讚美神的詩歌
[00:05:50.000 --> 00:05:53.000]  你會看到在整個的記述裏面
[00:05:53.000 --> 00:05:56.000]  尼西米的名字沒有被提及
[00:05:56.000 --> 00:05:59.000]  唯有上帝的名字被提及
[00:05:59.000 --> 00:06:03.000]  因為這個的獻殿禮
[00:06:03.000 --> 00:06:07.000]  很清楚神是那個主角
[00:06:09.000 --> 00:06:11.000]  靚姐妹
[00:06:11.000 --> 00:06:13.000]  剛才當你去回顧
[00:06:13.000 --> 00:06:18.000]  由家裏來崇拜這段的過程
[00:06:18.000 --> 00:06:23.000]  你心裏面有沒有記掛著神
[00:06:23.000 --> 00:06:25.000]  你來崇拜有沒有想著
[00:06:25.000 --> 00:06:26.000]  快點吧
[00:06:26.000 --> 00:06:29.000]  我快點很想去到殿裏面
[00:06:29.000 --> 00:06:32.000]  來去讚美上帝
[00:06:32.000 --> 00:06:35.000]  有沒有
[00:06:35.000 --> 00:06:37.000]  可能今天
[00:06:37.000 --> 00:06:40.000]  我們很想回來
[00:06:40.000 --> 00:06:42.000]  是因為我們希望見到一些
[00:06:42.000 --> 00:06:45.000]  一個星期沒有見的弟兄姊妹
[00:06:45.000 --> 00:06:46.000]  很想回來
[00:06:46.000 --> 00:06:49.000]  因為在炎熱的天氣裏面
[00:06:49.000 --> 00:06:51.000]  回來見朕最好了
[00:06:51.000 --> 00:06:54.000]  雖然有時凍了少少
[00:06:54.000 --> 00:06:57.000]  但幾舒適
[00:06:57.000 --> 00:07:01.000]  回來我們又聽到很好的音樂聲音
[00:07:01.000 --> 00:07:02.000]  我不是說這些不重要
[00:07:02.000 --> 00:07:04.000]  這些都重要
[00:07:04.000 --> 00:07:06.000]  不過弟兄姊妹不要因為
[00:07:06.000 --> 00:07:08.000]  這些客觀的環境
[00:07:08.000 --> 00:07:10.000]  各樣的事情
[00:07:10.000 --> 00:07:12.000]  讓我們忘記了
[00:07:12.000 --> 00:07:16.000]  我們今天來崇拜的對象
[00:07:16.000 --> 00:07:19.000]  那是我們的上帝
[00:07:19.000 --> 00:07:21.000]  我們來崇拜只有一個目的
[00:07:21.000 --> 00:07:23.000]  就是我們來親近
[00:07:23.000 --> 00:07:27.000]  來去讚美我們的主
[00:07:27.000 --> 00:07:30.000]  這個是靚姐妹記的記述裏面
[00:07:30.000 --> 00:07:34.000]  第一樣東西帶領我們去反省的
[00:07:34.000 --> 00:07:36.000]  第二方面
[00:07:36.000 --> 00:07:40.000]  究竟崇拜的傳統是怎樣
[00:07:40.000 --> 00:07:42.000]  聖經裏面沒有一個唯一
[00:07:42.000 --> 00:07:45.000]  或者是獨一一個崇拜程序
[00:07:45.000 --> 00:07:46.000]  或者是模式
[00:07:46.000 --> 00:07:48.000]  可以給我們去參考
[00:07:48.000 --> 00:07:49.000]  我們揭文了聖經
[00:07:49.000 --> 00:07:51.000]  不會那裏寫著
[00:07:51.000 --> 00:07:53.000]  主日崇拜程序是怎樣
[00:07:53.000 --> 00:07:55.000]  一項一項很清楚
[00:07:55.000 --> 00:07:57.000]  如果是我們就簡單很多了
[00:07:57.000 --> 00:07:58.000]  照著它
[00:07:58.000 --> 00:08:00.000]  間間教會照著它
[00:08:00.000 --> 00:08:02.000]  如果你去過其他教會
[00:08:02.000 --> 00:08:03.000]  其他不同的宗派的時候
[00:08:03.000 --> 00:08:05.000]  你會發覺沒有一個既定
[00:08:05.000 --> 00:08:07.000]  絕對的唯一的程序
[00:08:07.000 --> 00:08:10.000]  因為聖經裏面沒有這樣講
[00:08:10.000 --> 00:08:14.000]  不過崇拜裏面各項的項目
[00:08:14.000 --> 00:08:15.000]  或者是元素
[00:08:15.000 --> 00:08:19.000]  我們都可以在聖經裏面去找得到
[00:08:19.000 --> 00:08:22.000]  譬如聖經裏面有講祈禱
[00:08:22.000 --> 00:08:23.000]  有講獻祭
[00:08:23.000 --> 00:08:25.000]  有講讀經
[00:08:25.000 --> 00:08:27.000]  有講祈禱
[00:08:27.000 --> 00:08:30.000]  有講用音樂
[00:08:30.000 --> 00:08:33.000]  所以我們說今天基督教的崇拜
[00:08:33.000 --> 00:08:35.000]  就是今天我們的崇拜
[00:08:35.000 --> 00:08:37.000]  是建基在舊約聖經
[00:08:37.000 --> 00:08:41.000]  和聖殿和會堂的敬拜
[00:08:41.000 --> 00:08:44.000]  所以聖經舊約的傳統
[00:08:44.000 --> 00:08:46.000]  對於我們今天的崇拜
[00:08:46.000 --> 00:08:49.000]  有著很重要的提醒
[00:08:49.000 --> 00:08:52.000]  尼西米計第十二章的經文
[00:08:52.000 --> 00:08:55.000]  開始的時候用了二十六節
[00:08:55.000 --> 00:08:57.000]  剛才大家揭過是嗎
[00:08:57.000 --> 00:09:01.000]  全部都是甚麼 名字
[00:09:01.000 --> 00:09:05.000]  為甚麼會這樣去鋪排呢
[00:09:05.000 --> 00:09:09.000]  其實這樣將所有人名去講出來
[00:09:09.000 --> 00:09:11.000]  就讓我們看到其實那些就是
[00:09:11.000 --> 00:09:14.000]  一個神所揀選這些人的名單
[00:09:14.000 --> 00:09:16.000]  目的是要重建一個
[00:09:16.000 --> 00:09:19.000]  祭司和利尾人的一個架構
[00:09:19.000 --> 00:09:22.000]  那些都是祭司和利尾人的名
[00:09:22.000 --> 00:09:27.000]  亦都透過再一次重述這個名字
[00:09:27.000 --> 00:09:30.000]  讓我們去持守一個傳統
[00:09:30.000 --> 00:09:33.000]  這個傳統就好像一個名字
[00:09:33.000 --> 00:09:34.000]  一代傳一代
[00:09:34.000 --> 00:09:35.000]  一代接一代
[00:09:35.000 --> 00:09:37.000]  薪火相傳這樣
[00:09:37.000 --> 00:09:40.000]  因為跟著經文描述
[00:09:40.000 --> 00:09:43.000]  民眾就按著過往的做法
[00:09:43.000 --> 00:09:45.000]  來進行儀式
[00:09:45.000 --> 00:09:46.000]  第四十五節
[00:09:46.000 --> 00:09:47.000]  或者我們一起讀
[00:09:52.000 --> 00:09:56.000]  此行就是按著當年
[00:09:56.000 --> 00:10:03.000]  大衛和所羅門所定下來的傳統去做
[00:10:03.000 --> 00:10:04.000]  頂姐妹
[00:10:04.000 --> 00:10:07.000]  信仰的傳統是重要的
[00:10:07.000 --> 00:10:09.000]  因為它能夠幫助我們
[00:10:09.000 --> 00:10:13.000]  重述我們信徒的身份
[00:10:13.000 --> 00:10:15.000]  清楚提醒我們
[00:10:15.000 --> 00:10:19.000]  我們是上帝的計劃的一部份
[00:10:19.000 --> 00:10:21.000]  舉例這樣說
[00:10:21.000 --> 00:10:23.000]  當我們每一次去重述
[00:10:23.000 --> 00:10:25.000]  基督鍍成肉身
[00:10:25.000 --> 00:10:26.000]  釘十架
[00:10:26.000 --> 00:10:27.000]  埋葬
[00:10:27.000 --> 00:10:30.000]  復活這個技術的時候
[00:10:30.000 --> 00:10:32.000]  其實我們就在重述
[00:10:32.000 --> 00:10:35.000]  亦都提醒我們自己
[00:10:35.000 --> 00:10:37.000]  我們需要耶穌基督的救恩
[00:10:37.000 --> 00:10:39.000]  因為我們是罪人
[00:10:39.000 --> 00:10:43.000]  我們需要救主的拯救
[00:10:43.000 --> 00:10:46.000]  所以傳統我們需要
[00:10:46.000 --> 00:10:48.000]  我們要去重述
[00:10:48.000 --> 00:10:51.000]  很多時候我們覺得傳統
[00:10:51.000 --> 00:10:52.000]  過時
[00:10:52.000 --> 00:10:53.000]  歐
[00:10:53.000 --> 00:10:55.000]  沉悶
[00:10:55.000 --> 00:10:56.000]  老土
[00:10:56.000 --> 00:11:01.000]  我們通常可能用一些這樣的形容詞去形容傳統
[00:11:01.000 --> 00:11:03.000]  希望這裡的經文提醒我們
[00:11:03.000 --> 00:11:07.000]  傳統它有它絕對的價值和重要性
[00:11:07.000 --> 00:11:09.000]  只不過
[00:11:09.000 --> 00:11:11.000]  當我們去持守傳統
[00:11:11.000 --> 00:11:14.000]  當我們注入新的元素在傳統的時候
[00:11:14.000 --> 00:11:16.000]  我們要拿捏得準
[00:11:16.000 --> 00:11:19.000]  我們不能夠完全摒棄傳統
[00:11:19.000 --> 00:11:21.000]  而不來
[00:11:21.000 --> 00:11:23.000]  我們需要仍然持守傳統
[00:11:23.000 --> 00:11:25.000]  只不過我們用一些不同的形式
[00:11:25.000 --> 00:11:27.000]  不同的方式
[00:11:27.000 --> 00:11:29.000]  或者一些的內容
[00:11:29.000 --> 00:11:31.000]  來去表達這個傳統
[00:11:31.000 --> 00:11:33.000]  另外
[00:11:33.000 --> 00:11:37.000]  在一到二十四節詳細列出每一個人的名字
[00:11:37.000 --> 00:11:39.000]  亦都讓我們明白
[00:11:39.000 --> 00:11:41.000]  雖然今天我們的崇拜是集體的
[00:11:41.000 --> 00:11:42.000]  是不是
[00:11:42.000 --> 00:11:43.000]  一齊來到
[00:11:43.000 --> 00:11:46.000]  不過這個集體的崇拜裏面
[00:11:46.000 --> 00:11:48.000]  亦都是個人的
[00:11:48.000 --> 00:11:49.000]  我們每一個人都坐在這裏
[00:11:49.000 --> 00:11:51.000]  自己在崇拜
[00:11:51.000 --> 00:11:52.000]  是不是這樣
[00:11:52.000 --> 00:11:53.000]  是這樣
[00:11:53.000 --> 00:11:55.000]  我們不能夠避免既是集體
[00:11:55.000 --> 00:11:59.000]  但同時間又是個人的一個這樣的現實
[00:11:59.000 --> 00:12:06.000]  在經文四十三和四十五節
[00:12:06.000 --> 00:12:08.000]  這樣記述
[00:12:08.000 --> 00:12:09.000]  我們一起讀
[00:12:09.000 --> 00:12:16.000]  原來在崇拜裏面
[00:12:16.000 --> 00:12:17.000]  每一個人
[00:12:17.000 --> 00:12:18.000]  包括祭司
[00:12:18.000 --> 00:12:19.000]  利美人
[00:12:19.000 --> 00:12:20.000]  音樂的人
[00:12:20.000 --> 00:12:22.000]  守門的婦女孩童
[00:12:22.000 --> 00:12:24.000]  無論是哪一個崗位
[00:12:24.000 --> 00:12:26.000]  哪一個身份
[00:12:26.000 --> 00:12:28.000]  哪一個地位
[00:12:28.000 --> 00:12:30.000]  甚至哪一個年紀
[00:12:30.000 --> 00:12:32.000]  每一個人
[00:12:32.000 --> 00:12:34.000]  都是有份參與
[00:12:34.000 --> 00:12:37.000]  那你可能問
[00:12:37.000 --> 00:12:38.000]  牧師
[00:12:38.000 --> 00:12:40.000]  不過舊約聖經裏面說
[00:12:40.000 --> 00:12:42.000]  是那些利美派的祭司
[00:12:42.000 --> 00:12:45.000]  才有機會進入去會幕裏面
[00:12:45.000 --> 00:12:48.000]  還是怎樣去參與的
[00:12:48.000 --> 00:12:49.000]  崇拜的
[00:12:49.000 --> 00:12:50.000]  我們不是這些
[00:12:50.000 --> 00:12:53.000]  那即是我們不用參與了
[00:12:53.000 --> 00:12:54.000]  是不是
[00:12:54.000 --> 00:12:58.000]  新約聖經怎樣提我們
[00:12:58.000 --> 00:12:59.000]  彼得前書裏說
[00:12:59.000 --> 00:13:00.000]  不如我們一起讀
[00:13:00.000 --> 00:13:03.000]  唯有你們是被揀選的族類
[00:13:03.000 --> 00:13:06.000]  是有君尊的祭司
[00:13:06.000 --> 00:13:08.000]  如果我們從彼得前書的角度
[00:13:08.000 --> 00:13:11.000]  來看我們的身份和我們責任的時候
[00:13:11.000 --> 00:13:13.000]  今日我們在座
[00:13:13.000 --> 00:13:16.000]  每一個來到去崇拜的人
[00:13:16.000 --> 00:13:18.000]  我們都好像祭司一樣
[00:13:18.000 --> 00:13:22.000]  我們都需要主動和積極
[00:13:22.000 --> 00:13:24.000]  這樣去參與
[00:13:24.000 --> 00:13:28.000]  十九世紀初
[00:13:28.000 --> 00:13:30.000]  丹麥的神學家齊克果
[00:13:30.000 --> 00:13:31.000]  Kierkegaard
[00:13:31.000 --> 00:13:33.000]  他曾經這樣去形容
[00:13:33.000 --> 00:13:34.000]  甚麼是崇拜
[00:13:34.000 --> 00:13:37.000]  他說崇拜好像一台戲一樣
[00:13:37.000 --> 00:13:40.000]  我們每一個來崇拜的人
[00:13:40.000 --> 00:13:43.000]  都要參與積極參與
[00:13:43.000 --> 00:13:45.000]  演好這一台戲
[00:13:45.000 --> 00:13:49.000]  因為只有一個的觀眾
[00:13:49.000 --> 00:13:51.000]  是誰呢
[00:13:51.000 --> 00:13:53.000]  就是上帝
[00:13:53.000 --> 00:13:55.000]  弟子們我們今日搞錯了
[00:13:55.000 --> 00:13:57.000]  我們以為我們坐在台下
[00:13:57.000 --> 00:13:59.000]  我們就是觀眾
[00:13:59.000 --> 00:14:01.000]  所以我們看台上
[00:14:01.000 --> 00:14:02.000]  師班唱成怎樣
[00:14:02.000 --> 00:14:03.000]  彈成怎樣
[00:14:03.000 --> 00:14:05.000]  說成怎樣
[00:14:05.000 --> 00:14:09.000]  但是如果從齊克果的描述的時候
[00:14:09.000 --> 00:14:12.000]  原來我們都不是觀眾
[00:14:12.000 --> 00:14:14.000]  因為我們有份
[00:14:14.000 --> 00:14:16.000]  每一個都需要有份
[00:14:16.000 --> 00:14:19.000]  去參與演出這一台戲
[00:14:19.000 --> 00:14:23.000]  而只有一個觀眾去看著我們
[00:14:23.000 --> 00:14:25.000]  就是我們的天父
[00:14:25.000 --> 00:14:27.000]  我們的上帝
[00:14:27.000 --> 00:14:32.000]  所以在座你們每一個
[00:14:32.000 --> 00:14:37.000]  都有責任去演好這一台戲
[00:14:37.000 --> 00:14:39.000]  所以弟兄姊妹
[00:14:39.000 --> 00:14:41.000]  我鼓勵你
[00:14:41.000 --> 00:14:43.000]  要準時出席
[00:14:43.000 --> 00:14:45.000]  我鼓勵你
[00:14:45.000 --> 00:14:48.000]  積極參與讀經的時候
[00:14:48.000 --> 00:14:50.000]  唱詩的時候積極參與
[00:14:50.000 --> 00:14:52.000]  積極去參與祈禱的時候
[00:14:52.000 --> 00:14:54.000]  一同同心去祈禱
[00:14:54.000 --> 00:14:56.000]  可不可以呀
[00:14:56.000 --> 00:14:58.000]  無反應
[00:14:58.000 --> 00:15:00.000]  可不可以呀
[00:15:00.000 --> 00:15:03.000]  其實你這個可以不是說給我聽
[00:15:03.000 --> 00:15:05.000]  你是說給上帝聽
[00:15:05.000 --> 00:15:06.000]  你跟上帝說
[00:15:06.000 --> 00:15:07.000]  我每一次來崇拜的時候
[00:15:07.000 --> 00:15:10.000]  我都會積極去演出
[00:15:10.000 --> 00:15:12.000]  這個好像是一個演出
[00:15:12.000 --> 00:15:13.000]  如果我們當成一台戲
[00:15:13.000 --> 00:15:15.000]  因為我知道天父
[00:15:15.000 --> 00:15:17.000]  你正在天上
[00:15:17.000 --> 00:15:20.000]  默默地去看著
[00:15:20.000 --> 00:15:23.000]  我們怎樣去參與
[00:15:23.000 --> 00:15:26.000]  你說牧師呀
[00:15:26.000 --> 00:15:30.000]  這樣唱歌我會走音
[00:15:30.000 --> 00:15:35.000]  天父早就知道你走音了
[00:15:35.000 --> 00:15:38.000]  聲音是天父給你的
[00:15:38.000 --> 00:15:42.000]  但我相信天父仍然會閱納和欣賞
[00:15:42.000 --> 00:15:45.000]  你那個真心的讚美
[00:15:45.000 --> 00:15:49.000]  很多時候我不在台上講到
[00:15:49.000 --> 00:15:51.000]  有其他的責任的時候
[00:15:51.000 --> 00:15:53.000]  我都會落到他在會眾席裡面
[00:15:53.000 --> 00:15:56.000]  和弟兄姊妹一起去崇拜
[00:15:56.000 --> 00:15:59.000]  你以為我不知道旁邊那個走音嗎
[00:15:59.000 --> 00:16:03.000]  但是弟兄姊妹
[00:16:03.000 --> 00:16:06.000]  我往往被哪些聲音去感動
[00:16:06.000 --> 00:16:09.000]  往往我明知道身邊那個會
[00:16:09.000 --> 00:16:12.000]  那個肢體是唱歌是不好聽的
[00:16:12.000 --> 00:16:13.000]  聲音是走音的
[00:16:13.000 --> 00:16:16.000]  但是他仍然很用心去唱
[00:16:16.000 --> 00:16:18.000]  因為他知道他不是唱給旁邊那個陳牧師聽
[00:16:18.000 --> 00:16:22.000]  他知道他是唱給在天上面的父神聽
[00:16:23.000 --> 00:16:25.000]  那種令人感動
[00:16:25.000 --> 00:16:27.000]  是遠比一把優美的聲音
[00:16:27.000 --> 00:16:30.000]  但是無心去唱的讚美
[00:16:30.000 --> 00:16:32.000]  是來得更加的可貴
[00:16:32.000 --> 00:16:37.000]  來得更加被神所閱納
[00:16:37.000 --> 00:16:42.000]  我們每一個人的唱詩
[00:16:42.000 --> 00:16:45.000]  既然這個不是個人的崇拜
[00:16:45.000 --> 00:16:46.000]  是一個集體的崇拜
[00:16:46.000 --> 00:16:48.000]  因此你怎樣去參與
[00:16:48.000 --> 00:16:50.000]  其實正正影響身邊的人
[00:16:53.000 --> 00:16:55.000]  你有沒有那份一起投入
[00:16:55.000 --> 00:16:56.000]  以至我們成為
[00:16:56.000 --> 00:16:57.000]  升合為一
[00:16:57.000 --> 00:17:00.000]  來呈獻給神的那種心態呢
[00:17:00.000 --> 00:17:04.000]  不單止我們的聲音
[00:17:04.000 --> 00:17:05.000]  不單止我們的投入
[00:17:05.000 --> 00:17:07.000]  其實我們的衣著
[00:17:07.000 --> 00:17:12.000]  同樣是影響著身邊的人去崇拜
[00:17:12.000 --> 00:17:14.000]  所以不要忘記
[00:17:14.000 --> 00:17:17.000]  你的參與的重要性
[00:17:17.000 --> 00:17:21.000]  另外我們應該用一個什麼心態
[00:17:21.000 --> 00:17:22.000]  來崇拜呢
[00:17:22.000 --> 00:17:25.000]  在城牆獻城禮的時候
[00:17:25.000 --> 00:17:27.000]  記載歡樂這個字
[00:17:27.000 --> 00:17:29.000]  只是在四十三節
[00:17:29.000 --> 00:17:31.000]  已經出現了四次了
[00:17:31.000 --> 00:17:34.000]  當時民眾在歡樂的聲裡面
[00:17:34.000 --> 00:17:37.000]  我相信有很多是喜極而泣
[00:17:37.000 --> 00:17:39.000]  因為真的看到五十二日
[00:17:39.000 --> 00:17:41.000]  城牆已經修建好了
[00:17:41.000 --> 00:17:44.000]  但是我相信也都當中有很多
[00:17:44.000 --> 00:17:46.000]  心情很複雜
[00:17:46.000 --> 00:17:48.000]  悲喜交集的情況
[00:17:48.000 --> 00:17:51.000]  因為確實以色列民
[00:17:51.000 --> 00:17:54.000]  切切實實的經過了的年日
[00:17:54.000 --> 00:17:58.000]  就是秘魯歸回重建的過程
[00:17:58.000 --> 00:18:00.000]  有很多人在生命裡面
[00:18:00.000 --> 00:18:03.000]  有很深刻的體會和經歷
[00:18:03.000 --> 00:18:06.000]  有聖經學者去估計
[00:18:06.000 --> 00:18:08.000]  詩篇一百四十七篇
[00:18:08.000 --> 00:18:10.000]  就是當時所寫的
[00:18:10.000 --> 00:18:12.000]  詩篇一百四十七篇第二節
[00:18:12.000 --> 00:18:13.000]  我們一起讀
[00:18:13.000 --> 00:18:16.000]  耶和華建造耶路撒冷
[00:18:16.000 --> 00:18:19.000]  聚集以色列中被趕散的人
[00:18:19.000 --> 00:18:21.000]  因為被趕散
[00:18:21.000 --> 00:18:24.000]  秘魯再一次召集
[00:18:24.000 --> 00:18:27.000]  再一次有機會在殿裡面
[00:18:27.000 --> 00:18:29.000]  來去敬拜
[00:18:29.000 --> 00:18:33.000]  這些人來到很歡喜
[00:18:33.000 --> 00:18:35.000]  是因為雖然經歷了憂患
[00:18:35.000 --> 00:18:39.000]  雖然經歷了多樣的痛苦
[00:18:39.000 --> 00:18:42.000]  但是仍然看到上帝的恩手
[00:18:42.000 --> 00:18:44.000]  從無離開
[00:18:44.000 --> 00:18:46.000]  雖然由秘魯到巴比倫
[00:18:46.000 --> 00:18:48.000]  到今天能夠重建城牆
[00:18:48.000 --> 00:18:50.000]  重新有機會敬拜
[00:18:50.000 --> 00:18:54.000]  當中經歷了接近一百四十年的時間
[00:18:54.000 --> 00:18:56.000]  正因為這樣
[00:18:56.000 --> 00:19:00.000]  他們更加值得去高興歡喜
[00:19:00.000 --> 00:19:02.000]  比起你,你會不會?
[00:19:02.000 --> 00:19:04.000]  比起我,我也會,是不是?
[00:19:04.000 --> 00:19:06.000]  那種喜極而泣
[00:19:06.000 --> 00:19:08.000]  那種悲喜交集
