
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,早安!
[00:07:05.500 --> 00:07:06.500]  給我們一個教導
[00:07:06.500 --> 00:07:08.500]  我們一起讀出這兩次經文
[00:07:08.500 --> 00:07:09.500]  預備起
[00:07:09.500 --> 00:07:13.500]  身上之體人以為軟弱的
[00:07:13.500 --> 00:07:15.500]  更是不可少的
[00:07:15.500 --> 00:07:19.500]  身上之體我們看為不體面的
[00:07:19.500 --> 00:07:22.500]  越化給他加上體面
[00:07:22.500 --> 00:07:25.500]  不盡美的越化得著盡美
[00:07:25.500 --> 00:07:27.500]  在這裏保羅教導我們
[00:07:27.500 --> 00:07:29.500]  如何我們在耶穌基督的身體裏面
[00:07:29.500 --> 00:07:32.500]  不要分門別類
[00:07:32.500 --> 00:07:35.500]  總要互相去關顧
[00:07:35.500 --> 00:07:38.500]  所以在哥林多前書十三章裏面
[00:07:38.500 --> 00:07:39.500]  保羅指出
[00:07:39.500 --> 00:07:43.500]  愛心比恩賜更加重要
[00:07:43.500 --> 00:07:46.500]  如果沒有了愛心的服侍
[00:07:46.500 --> 00:07:49.500]  一切都變成謊言
[00:07:49.500 --> 00:07:50.500]  各位弟兄姊妹
[00:07:50.500 --> 00:07:53.500]  今天我們怎樣去看見
[00:07:53.500 --> 00:07:56.500]  我們身邊每一個弟兄姊妹
[00:07:56.500 --> 00:08:00.500]  都是很寶貴和很重要
[00:08:00.500 --> 00:08:03.500]  神就將我們放在一起
[00:08:03.500 --> 00:08:06.500]  放在這個堅朕的屬靈的家裏面
[00:08:06.500 --> 00:08:09.500]  為的是要成全聖徒
[00:08:09.500 --> 00:08:13.500]  各盡其職建立基督的身體
[00:08:13.500 --> 00:08:15.500]  所以我們在神裏面
[00:08:15.500 --> 00:08:17.500]  我們每一個都很重要
[00:08:17.500 --> 00:08:21.500]  浸信會裏面有一個很優美的精神
[00:08:21.500 --> 00:08:24.500]  就是信徒皆為祭司
[00:08:24.500 --> 00:08:26.500]  信徒皆為祭司
[00:08:26.500 --> 00:08:28.500]  真是能夠實踐的時候
[00:08:28.500 --> 00:08:31.500]  教會必定興旺
[00:08:31.500 --> 00:08:34.500]  大家還記不記得這幅相
[00:08:34.500 --> 00:08:35.500]  我不知道在當中
[00:08:35.500 --> 00:08:37.500]  你找不找到你自己
[00:08:37.500 --> 00:08:39.500]  這幅相是在四年前
[00:08:39.500 --> 00:08:42.500]  我們慶祝教會一百一十週年
[00:08:42.500 --> 00:08:44.500]  一個感恩慶典
[00:08:44.500 --> 00:08:48.500]  我們在機場博覽館裏面去舉行
[00:08:48.500 --> 00:08:49.500]  這幅相
[00:08:49.500 --> 00:08:51.500]  特別當時你去到
[00:08:51.500 --> 00:08:52.500]  叫了一大班
[00:08:52.500 --> 00:08:55.500]  當時你會見到老中青
[00:08:55.500 --> 00:08:56.500]  都有不同的代表
[00:08:56.500 --> 00:08:59.500]  亦都有不同侍奉的單位在裏面
[00:08:59.500 --> 00:09:00.500]  有教務同工
[00:09:00.500 --> 00:09:01.500]  有會助同工
[00:09:01.500 --> 00:09:03.500]  有很龐大的師班
[00:09:03.500 --> 00:09:06.500]  亦都有很多來自海外的弟兄姊妹
[00:09:06.500 --> 00:09:07.500]  都在其中
[00:09:07.500 --> 00:09:09.500]  保守估計這幅相
[00:09:09.500 --> 00:09:11.500]  應該接近有七百人
[00:09:11.500 --> 00:09:14.500]  每當我看見這幅相的時候
[00:09:14.500 --> 00:09:16.500]  我心裏面很感動
[00:09:16.500 --> 00:09:18.500]  今日當我們教會
[00:09:18.500 --> 00:09:22.500]  明年就進入一百一十五週年的時候
[00:09:22.500 --> 00:09:23.500]  我們就在想
[00:09:23.500 --> 00:09:27.500]  原來神就使用我們一班弟兄姊妹
[00:09:27.500 --> 00:09:29.500]  我們有不同的恩賜
[00:09:29.500 --> 00:09:31.500]  我們組成基督的身體
[00:09:31.500 --> 00:09:33.500]  彼此來去配搭
[00:09:33.500 --> 00:09:35.500]  在不同的崗位角色裏面
[00:09:35.500 --> 00:09:39.500]  來去使福音繼續興旺下去
[00:09:39.500 --> 00:09:41.500]  各位弟兄姊妹
[00:09:41.500 --> 00:09:42.500]  當我們今日
[00:09:42.500 --> 00:09:44.500]  神給我們有一個新的地方
[00:09:44.500 --> 00:09:46.500]  顛倒九十七號
[00:09:46.500 --> 00:09:49.500]  我們作為見證家的一份子
[00:09:49.500 --> 00:09:51.500]  究竟我們準備好了沒有?
[00:09:51.500 --> 00:09:54.500]  準備好以一個家人的身份
[00:09:54.500 --> 00:09:58.500]  去彼此建立神的家嗎?
[00:09:58.500 --> 00:10:00.500]  讓我們好好地
[00:10:00.500 --> 00:10:03.500]  在上帝的面前領受
[00:10:03.500 --> 00:10:05.500]  我們願意去信服神
[00:10:05.500 --> 00:10:08.500]  我們按著神給我們的恩賜
[00:10:08.500 --> 00:10:09.500]  我們不分你我
[00:10:09.500 --> 00:10:12.500]  同心地去配搭
[00:10:12.500 --> 00:10:14.500]  以致我們這個屬靈的家
[00:10:14.500 --> 00:10:17.500]  我們就建立一群很有影響力
[00:10:17.500 --> 00:10:20.500]  很健康的一個服事團隊
[00:10:20.500 --> 00:10:22.500]  去為神的名
[00:10:22.500 --> 00:10:24.500]  繼續將更多的人
[00:10:24.500 --> 00:10:27.500]  帶領去耶穌的庚前
[00:10:27.500 --> 00:10:29.500]  從保羅的人生
[00:10:29.500 --> 00:10:32.500]  我們亦都看出門徒另一個特質
[00:10:32.500 --> 00:10:34.500]  就是不怕死
[00:10:34.500 --> 00:10:35.500]  不怕窮
[00:10:35.500 --> 00:10:38.500]  不怕逼迫
[00:10:38.500 --> 00:10:41.500]  在經文第七至第九節
[00:10:41.500 --> 00:10:46.500]  保羅特意要推基督和亞利西姆
[00:10:46.500 --> 00:10:49.500]  將保羅這一刻所面對一切的事
[00:10:49.500 --> 00:10:52.500]  都告訴當時的教會
[00:10:52.500 --> 00:10:54.500]  究竟當時保羅的警方
[00:10:54.500 --> 00:10:57.500]  是面對著一個怎樣的處境呢?
[00:10:57.500 --> 00:11:00.500]  在一章的二十四、二十五節
[00:11:00.500 --> 00:11:01.500]  就讓我們見到
[00:11:01.500 --> 00:11:02.500]  我們一齊去讀出
[00:11:02.500 --> 00:11:03.500]  預備起
[00:11:03.500 --> 00:11:06.500]  現在我為你們受苦
[00:11:06.500 --> 00:11:07.500]  祷告歡樂
[00:11:07.500 --> 00:11:10.500]  並且為基督的身體
[00:11:10.500 --> 00:11:12.500]  我是為教會
[00:11:12.500 --> 00:11:14.500]  要在我肉身上
[00:11:14.500 --> 00:11:17.500]  保門基督患難的缺陷
[00:11:17.500 --> 00:11:21.500]  我召神為你們所賜我的職份
[00:11:21.500 --> 00:11:23.500]  作了教會的執事
[00:11:23.500 --> 00:11:27.500]  要把神的道理傳得傳遍
[00:11:27.500 --> 00:11:29.500]  我不知道世界上有多少人
[00:11:29.500 --> 00:11:32.500]  能夠很真誠地來講出
[00:11:32.500 --> 00:11:34.500]  現在我為你們受苦
[00:11:34.500 --> 00:11:37.500]  祷告歡樂
[00:11:37.500 --> 00:11:38.500]  我即時想起
[00:11:38.500 --> 00:11:40.500]  稍後五堂的時候
[00:11:40.500 --> 00:11:42.500]  我們會有鷹鞋奉獻禮
[00:11:42.500 --> 00:11:44.500]  我想到每一個在座
[00:11:44.500 --> 00:11:46.500]  可能過去每一個媽媽
[00:11:46.500 --> 00:11:49.500]  當你經歷這個懷胎十月
[00:11:49.500 --> 00:11:52.500]  面對生產的苦
[00:11:52.500 --> 00:11:53.500]  其實只能夠
[00:11:53.500 --> 00:11:56.500]  只有你一個獨力去承擔
[00:11:56.500 --> 00:11:59.500]  我想起那個片段
[00:11:59.500 --> 00:12:01.500]  一定是很辛苦
[00:12:01.500 --> 00:12:02.500]  但我相信每一個媽媽
[00:12:02.500 --> 00:12:03.500]  當想起
[00:12:03.500 --> 00:12:04.500]  即是很期待
[00:12:04.500 --> 00:12:07.500]  那個BB的出世的來臨的時候
[00:12:07.500 --> 00:12:09.500]  我相信這個就成為了
[00:12:09.500 --> 00:12:10.500]  你一個的動力
[00:12:10.500 --> 00:12:12.500]  怎樣繼續堅持下去
[00:12:12.500 --> 00:12:13.500]  並且心裏面
[00:12:13.500 --> 00:12:16.500]  是帶著一個喜樂去面對
[00:12:16.500 --> 00:12:18.500]  如果我們代入
[00:12:18.500 --> 00:12:20.500]  當時保羅的處境
[00:12:20.500 --> 00:12:22.500]  他正正就在獄中裏面
[00:12:22.500 --> 00:12:26.500]  被關在一個很小的囚室裏面
[00:12:26.500 --> 00:12:28.500]  應該是很辛苦
[00:12:28.500 --> 00:12:29.500]  常人應該都會想
[00:12:29.500 --> 00:12:33.500]  很希望能夠盡快獲得自由
[00:12:33.500 --> 00:12:35.500]  但是保羅的期盼
[00:12:35.500 --> 00:12:38.500]  不是立刻令到他出來
[00:12:38.500 --> 00:12:41.500]  當時保羅的代討事項裏面
[00:12:41.500 --> 00:12:43.500]  我相信大家找不到一樣
[00:12:43.500 --> 00:12:48.500]  是他求主讓他能夠快點被釋放
[00:12:48.500 --> 00:12:49.500]  究竟保羅
[00:12:49.500 --> 00:12:52.500]  到底他的代討事項是甚麼呢?
[00:12:52.500 --> 00:12:55.500]  在哥羅西書四章三節裏面
[00:12:55.500 --> 00:12:57.500]  他求上帝一件事
[00:12:57.500 --> 00:13:01.500]  他求上帝給我們開傳道的門
[00:13:01.500 --> 00:13:04.500]  能講基督的奧秘
[00:13:04.500 --> 00:13:05.500]  在困境裏面
[00:13:05.500 --> 00:13:07.500]  保羅不是擔心自己的處境
[00:13:07.500 --> 00:13:09.500]  他的關注的焦點
[00:13:09.500 --> 00:13:13.500]  是在於耶穌基督的救恩這個好消息
[00:13:13.500 --> 00:13:16.500]  有沒有繼續地去廣傳開去
[00:13:16.500 --> 00:13:18.500]  他極力地去祈禱
[00:13:18.500 --> 00:13:20.500]  不要因為他被囚的緣故
[00:13:20.500 --> 00:13:22.500]  而耽誤了這件事情
[00:13:22.500 --> 00:13:23.500]  除此以外
[00:13:23.500 --> 00:13:26.500]  他亦都在監獄裏面寄出很多書信
[00:13:26.500 --> 00:13:29.500]  有很多對教會的關心、問候
[00:13:29.500 --> 00:13:33.500]  希望教會能夠真正去認識神
[00:13:33.500 --> 00:13:35.500]  並且在剛才我們讀的時候
[00:13:35.500 --> 00:13:37.500]  都見到保羅有很多的交代
[00:13:37.500 --> 00:13:40.500]  大家怎樣去接待哪些人
[00:13:40.500 --> 00:13:41.500]  簡單地說
[00:13:41.500 --> 00:13:47.500]  他一直很關心當時教會的需要
[00:13:47.500 --> 00:13:50.500]  保羅的心智是怎樣呢?
[00:13:50.500 --> 00:13:52.500]  他說:並且為基督的身體
[00:13:52.500 --> 00:13:54.500]  就是為教會
[00:13:54.500 --> 00:13:56.500]  要在我肉身上
[00:13:56.500 --> 00:14:00.500]  保門基督患難的缺陷
[00:14:00.500 --> 00:14:03.500]  我們可以很清楚地看見
[00:14:03.500 --> 00:14:09.500]  保羅當時怎樣去為主、去受苦
[00:14:09.500 --> 00:14:11.500]  保羅為著福音的事供
[00:14:11.500 --> 00:14:13.500]  他甚麼都願意
[00:14:13.500 --> 00:14:15.500]  即使面對很大的逼迫
[00:14:15.500 --> 00:14:18.500]  甚或乎面對生命很大的威脅
[00:14:18.500 --> 00:14:20.500]  他都在所不辭
[00:14:20.500 --> 00:14:24.500]  這是門徒其中一個特質
[00:14:24.500 --> 00:14:28.500]  不怕死、不怕苦、不怕犧牲
[00:14:28.500 --> 00:14:30.500]  各位頂姐妹
[00:14:30.500 --> 00:14:32.500]  今日彷彿我們好像
[00:14:32.500 --> 00:14:37.500]  不是很掌握得到為主受苦這個特質
[00:14:37.500 --> 00:14:42.500]  可能我們都活在一個多姿多彩
[00:14:42.500 --> 00:14:45.500]  很舒服的環境裡面
[00:14:45.500 --> 00:14:47.500]  卻是我們遺忘了
[00:14:47.500 --> 00:14:50.500]  原來當我們說要去忠心
[00:14:50.500 --> 00:14:51.500]  跟隨主的時候
[00:14:51.500 --> 00:14:54.500]  這條是一條窄路
[00:14:54.500 --> 00:14:57.500]  這條窄路就是有很多
[00:14:57.500 --> 00:15:01.500]  我們未必願意去面對的事情
[00:15:01.500 --> 00:15:05.500]  今日我們會不會為主的緣故
[00:15:05.500 --> 00:15:08.500]  去花更多的時間
[00:15:08.500 --> 00:15:11.500]  去緊緊地跟隨主呢?
[00:15:11.500 --> 00:15:15.500]  今日我們願不願意過一個受苦的心智
[00:15:15.500 --> 00:15:18.500]  願意為主過去我們認為重要的
[00:15:18.500 --> 00:15:21.500]  我們願意將這些放在一邊
[00:15:21.500 --> 00:15:24.500]  為著去服侍神的時候
[00:15:24.500 --> 00:15:29.500]  我們願意去揀選一條受苦的路呢?
[00:15:29.500 --> 00:15:32.500]  這是一個選擇
[00:15:32.500 --> 00:15:35.500]  這個選擇是一個甘心
[00:15:35.500 --> 00:15:37.500]  跟一個普通人所走的路
[00:15:37.500 --> 00:15:40.500]  有不同的一個選擇
[00:15:40.500 --> 00:15:42.500]  有一位醫生
[00:15:42.500 --> 00:15:46.500]  他為了想有更多的時間去服侍神
[00:15:46.500 --> 00:15:49.500]  所以他定義去選擇一些工種
[00:15:49.500 --> 00:15:52.500]  可能是較為上班、上得穩定一點
[00:15:52.500 --> 00:15:54.500]  收入不是太多
[00:15:54.500 --> 00:15:58.500]  但這個是他願意去為神去擺上
[00:15:58.500 --> 00:16:00.500]  又有一個大專生
[00:16:00.500 --> 00:16:03.500]  他知道當他每個星期
[00:16:03.500 --> 00:16:05.500]  他就透過不同的補習
[00:16:05.500 --> 00:16:07.500]  所賺得來的錢
[00:16:07.500 --> 00:16:09.500]  為的是很想去祝福
[00:16:09.500 --> 00:16:13.500]  一些他現在所牧養的基層的中學生
[00:16:13.500 --> 00:16:16.500]  很希望讓他們能夠在不同的
[00:16:16.500 --> 00:16:19.500]  在生活的裏面成為他們一些的資助
[00:16:19.500 --> 00:16:21.500]  或者在參與營會的時候
[00:16:21.500 --> 00:16:24.500]  藉著這些所賺得的金錢
[00:16:24.500 --> 00:16:26.500]  去成為他們的支援
[00:16:26.500 --> 00:16:28.500]  又有一個弟兄
[00:16:28.500 --> 00:16:30.500]  即將進入人生另一個階段
[00:16:30.500 --> 00:16:32.500]  兒女都已經長大了
[00:16:32.500 --> 00:16:34.500]  都能夠自力更生
[00:16:34.500 --> 00:16:38.500]  家庭的膽子的確比以前輕散很多
[00:16:38.500 --> 00:16:44.500]  他正在學一個超越十分之一奉獻的功課
[00:16:44.500 --> 00:16:49.500]  今日我們願不願意為主去選擇
[00:16:49.500 --> 00:16:54.500]  過一個可能不合乎我心意生活的一個苦呢?
[00:16:54.500 --> 00:16:58.500]  今日我在這裏向各位發出一個挑戰
[00:16:58.500 --> 00:17:00.500]  我們願不願意為主
[00:17:00.500 --> 00:17:06.500]  過一個可能不是世界公認的成功生活呢?
[00:17:06.500 --> 00:17:10.500]  保羅除了他有一個受苦的心智
[00:17:10.500 --> 00:17:13.500]  更加在他訓練的門徒裏面
[00:17:13.500 --> 00:17:15.500]  也讓我們找到另一個特質
[00:17:15.500 --> 00:17:18.500]  在經文第十二節裏面
[00:17:18.500 --> 00:17:20.500]  我們一起讀出預備起
[00:17:20.500 --> 00:17:22.500]  有你們那類的人
[00:17:22.500 --> 00:17:27.500]  作基督耶穌僕人的以巴忽問你們安
[00:17:27.500 --> 00:17:29.500]  下在禱告之間
[00:17:29.500 --> 00:17:32.500]  常為你們竭力的祈求
[00:17:32.500 --> 00:17:36.500]  願你們在神一切的旨意上
[00:17:36.500 --> 00:17:39.500]  得以完全信心充足
[00:17:39.500 --> 00:17:41.500]  能站立得穩
[00:17:41.500 --> 00:17:44.500]  以巴忽是一個禱告的人
[00:17:44.500 --> 00:17:47.500]  他是一個忠心的禱告勇士
[00:17:47.500 --> 00:17:49.500]  當時經文記載
[00:17:49.500 --> 00:17:51.500]  他為著主的聖功
[00:17:51.500 --> 00:17:53.500]  受著很多的勞苦
[00:17:53.500 --> 00:17:55.500]  他為著哥羅西教會
[00:17:55.500 --> 00:17:57.500]  竭力的祈求
[00:17:57.500 --> 00:17:59.500]  以巴忽為著信徒
[00:17:59.500 --> 00:18:02.500]  當時在神的一切旨意上
[00:18:02.500 --> 00:18:04.500]  有三件事情
[00:18:04.500 --> 00:18:06.500]  第一方面就是得以完全
[00:18:06.500 --> 00:18:08.500]  第二是信心充足
[00:18:08.500 --> 00:18:11.500]  第三是站立得穩
[00:18:11.500 --> 00:18:14.500]  假如我們相信禱告
[00:18:14.500 --> 00:18:16.500]  能夠改變我們的生命
[00:18:16.500 --> 00:18:18.500]  能夠改變我們的社會
[00:18:18.500 --> 00:18:21.500]  甚或改變我們的世界
[00:18:21.500 --> 00:18:23.500]  我相信我們絕對不能帶著一個心態
