
[00:00:00.000 --> 00:00:03.240]  不知道大家今早吃過早餐沒有?
[00:02:11.400 --> 00:02:17.440]  以前我早餐很喜歡吃的是很邪惡的餐蛋麵
[00:02:17.440 --> 00:02:24.080]  後來變成了很平淡的麥皮
[00:02:24.080 --> 00:02:27.640]  多吃一些菜
[00:02:27.640 --> 00:02:29.960]  我是很喜歡吃肉的一個人
[00:02:29.960 --> 00:02:32.840]  差不多是不可食無肉的
[00:02:32.840 --> 00:02:36.400]  如果要我不吃肉照吃齋
[00:02:36.400 --> 00:02:38.640]  是很痛苦的一件事
[00:02:38.640 --> 00:02:41.800]  但在那段日子其實都盡量提醒自己
[00:02:41.800 --> 00:02:45.120]  少吃一些肥肉
[00:02:45.120 --> 00:02:47.480]  但還是要吃肉的
[00:02:47.480 --> 00:02:53.240]  偶爾覺得自己儲了一點就可以放縱一點
[00:02:53.240 --> 00:02:57.920]  但整體上都是維持一個節制的狀態
[00:02:57.920 --> 00:03:04.520]  相信這是一個人到中年普遍會面對的困難
[00:03:04.520 --> 00:03:09.120]  運動做得不夠多只能夠在飲食上去節制
[00:03:09.120 --> 00:03:11.960]  飲食的確是我們每一個人
[00:03:11.960 --> 00:03:18.680]  維持我們生命的一個很重要很基本的條件
[00:03:18.680 --> 00:03:22.880]  我們有時看新聞見到有一些低收入的家庭
[00:03:22.880 --> 00:03:25.560]  他們真的因為財政的限制
[00:03:25.560 --> 00:03:29.040]  他們每一天只能夠將他們的開支
[00:03:29.040 --> 00:03:33.840]  飲食方面的開支控制在一個很低的水平上
[00:03:33.840 --> 00:03:35.760]  報導提及可能會見到
[00:03:35.760 --> 00:03:40.360]  有一些小朋友會出現營養不良的情況
[00:03:40.360 --> 00:03:42.320]  我想起我以前讀大學
[00:03:42.320 --> 00:03:46.320]  其實已經是三十多年前的事情
[00:03:46.320 --> 00:03:50.160]  那時候家境叫做清貧
[00:03:50.160 --> 00:03:55.600]  完全是靠政府的助學金和貸款去維生的
[00:03:55.600 --> 00:03:57.720]  因為這樣的緣故
[00:03:57.720 --> 00:04:01.400]  所以我真的在飲食方面要很節制
[00:04:01.400 --> 00:04:03.560]  節制是金錢上的節制
[00:04:03.560 --> 00:04:08.080]  所以我當時很大部分的時間在讀大學的時候
[00:04:08.080 --> 00:04:10.800]  我是買一包米粉
[00:04:10.800 --> 00:04:14.160]  一包米粉裏面大概有六餅的米粉
[00:04:14.160 --> 00:04:17.920]  然後就變成了六餐還是八餐我忘記了
[00:04:17.920 --> 00:04:20.920]  然後再買一罐午餐肉
[00:04:20.920 --> 00:04:27.600]  於是就用一把刀去考驗自己的手力
[00:04:27.600 --> 00:04:31.080]  有這麼薄可以切得這麼薄
[00:04:31.080 --> 00:04:38.440]  就可以令到一罐午餐肉可以吃久一點
[00:04:38.440 --> 00:04:43.440]  有時甚至乎可能一餐吃一個麵包
[00:04:43.440 --> 00:04:46.120]  而有一次很難忘的經驗
[00:04:46.120 --> 00:04:50.480]  在宿舍那裏也是如常地煮餐肉的米粉
[00:04:50.480 --> 00:04:57.480]  可能我沒有留意到煮米粉的湯
[00:04:57.480 --> 00:05:01.360]  其實是不乾淨的
[00:05:01.360 --> 00:05:04.640]  我煮熟了水
[00:05:04.640 --> 00:05:07.120]  滾了水然後放米粉和午餐肉
[00:05:07.120 --> 00:05:09.120]  然後就發覺不對勁了
[00:05:09.120 --> 00:05:11.920]  發覺為什麼這麼多東西浮出來呢
[00:05:11.920 --> 00:05:15.200]  原來是很多螞蟻
[00:05:15.200 --> 00:05:16.840]  浮了螞蟻出來
[00:05:16.840 --> 00:05:19.240]  雖然螞蟻應該也很有營養的
[00:05:19.240 --> 00:05:25.880]  但是這樣的情況看著這鍋東西
[00:05:25.880 --> 00:05:27.560]  怎麼決定好呢
[00:05:27.560 --> 00:05:29.920]  如果讓大家可以怎麼做呢
[00:05:29.920 --> 00:05:33.600]  我做了一個決定
[00:05:33.600 --> 00:05:36.800]  就是沖走所有螞蟻
[00:05:36.800 --> 00:05:40.880]  然後再煮一次米粉和午餐肉
[00:05:40.880 --> 00:05:45.000]  當然螞蟻這麼小隻
[00:05:45.000 --> 00:05:46.920]  是不是真的百分之一百沖走
[00:05:46.920 --> 00:05:48.640]  也要花一點時間
[00:05:48.640 --> 00:05:52.600]  那就吃掉它
[00:05:52.600 --> 00:05:55.400]  大家聽到這裏可能覺得
[00:05:55.400 --> 00:05:56.840]  真的是真的假的
[00:05:56.840 --> 00:05:59.160]  這個真是三十多年前一個
[00:05:59.160 --> 00:06:00.680]  清貧的大學生
[00:06:00.680 --> 00:06:01.720]  如果看回當年的照片
[00:06:01.720 --> 00:06:07.400]  是一個很瘦的大學生的模樣
[00:06:07.400 --> 00:06:10.920]  回想起來那時候因為資源缺乏要節食
[00:06:10.920 --> 00:06:14.920]  現在因為資源太豐富要去節食
[00:06:14.920 --> 00:06:20.560]  這個的確是現代人很大的諷刺
[00:06:20.560 --> 00:06:24.280]  飲食對我們生命的重要性
[00:06:24.280 --> 00:06:26.640]  我相信大家都不會懷疑
[00:06:26.640 --> 00:06:28.840]  到底我們應該用一個什麼樣的態度
[00:06:28.840 --> 00:06:31.680]  去面對飲食呢
[00:06:31.680 --> 00:06:36.080]  這個其實也反映了我們人生的價值
[00:06:36.080 --> 00:06:38.160]  我們人生的取向
[00:06:38.160 --> 00:06:40.560]  基督教信仰其實沒有否定
[00:06:40.560 --> 00:06:43.440]  吃這東西的價值
[00:06:43.440 --> 00:06:46.520]  我們很常聽耶穌基督所說的一句話
[00:06:46.520 --> 00:06:51.000]  祂說人活著不是單靠食物
[00:06:51.000 --> 00:06:54.040]  不是單靠食物即是都要靠
[00:06:54.040 --> 00:06:59.280]  於是我們會明白其實飲食或者食物不是不重要
[00:06:59.280 --> 00:07:02.520]  耶穌基督說這句話的意思其實是要挑戰我們
[00:07:02.520 --> 00:07:05.240]  我們不要將食物
[00:07:05.240 --> 00:07:11.160]  將飲食看成為人活著的全部的意義
[00:07:11.160 --> 00:07:14.080]  人活著不是單靠食物
[00:07:14.080 --> 00:07:15.560]  我們需要飲食
[00:07:15.560 --> 00:07:17.680]  要維生很重要
[00:07:17.680 --> 00:07:21.720]  但我們不要將這東西看成為我們生命的全部
[00:07:21.720 --> 00:07:24.800]  人活著只是為了飲食
[00:07:24.800 --> 00:07:26.280]  如果是這樣的時候
[00:07:26.280 --> 00:07:29.160]  可能我們的生命就只會變成
[00:07:29.160 --> 00:07:35.200]  窮得只剩下錢的一個很悲哀的狀態
[00:07:35.200 --> 00:07:38.760]  在剛才我們所讀那段的《約翰福音》的經課裏面
[00:07:38.760 --> 00:07:43.160]  其實提及了一個關於生命的糧的問題
[00:07:43.160 --> 00:07:46.360]  我們所選讀的部分在第六章的三十五節
[00:07:46.360 --> 00:07:48.360]  四十一到五十一節
[00:07:48.360 --> 00:07:50.720]  其實整個第六章
[00:07:50.720 --> 00:07:53.840]  整個《約翰福音》的第六章是一氣呵成的
[00:07:53.840 --> 00:07:56.600]  在第六章第一到第十五節的那部分
[00:07:56.600 --> 00:08:02.160]  其實是大家很熟悉的五餅二魚的神蹟
[00:08:02.160 --> 00:08:05.720]  這個神蹟其實正正告訴我們
[00:08:05.720 --> 00:08:08.800]  耶穌基督其實都很關心人的飲食
[00:08:08.800 --> 00:08:10.120]  人的需要
[00:08:10.120 --> 00:08:13.480]  祂為了去解決飲食的問題
[00:08:13.480 --> 00:08:18.560]  祂特別地為眾人去施行了一個神蹟
[00:08:18.560 --> 00:08:22.720]  去滿足他們自己討福的需要
[00:08:22.720 --> 00:08:24.960]  結果用五餅二魚
[00:08:24.960 --> 00:08:29.000]  聖經告訴我們餵飽了五千人
[00:08:29.000 --> 00:08:32.800]  因為這個神蹟實在太震撼了
[00:08:32.800 --> 00:08:34.080]  太震撼了
[00:08:34.080 --> 00:08:36.200]  怎麼可能五餅二魚可以餵飽這麼多人
[00:08:36.200 --> 00:08:37.840]  還有剩下的呢?
[00:08:37.840 --> 00:08:40.480]  於是乎這個消息一傳開去之後
[00:08:40.480 --> 00:08:42.840]  又引起了更加多的群眾
[00:08:42.840 --> 00:08:45.120]  慕名地去追隨耶穌
[00:08:45.120 --> 00:08:50.120]  耶穌太厲害了,竟然有這樣的行神蹟的能力
[00:08:50.120 --> 00:08:54.640]  於是乎在第二十二節到第四十節那裡
[00:08:54.640 --> 00:08:57.760]  耶穌就對這一群被祂吸引
[00:08:57.760 --> 00:09:01.120]  被祂神蹟所吸引的群眾
[00:09:01.120 --> 00:09:02.920]  講了一個教導
[00:09:02.920 --> 00:09:04.760]  這個教導就是告訴他們
[00:09:04.760 --> 00:09:08.400]  你們要分別什麼是會壞的食物
[00:09:08.400 --> 00:09:10.880]  什麼是永生的食物
[00:09:10.880 --> 00:09:13.600]  你們見到我行這個五餅二魚的神蹟
[00:09:13.600 --> 00:09:15.840]  很厲害、很厲害
[00:09:15.840 --> 00:09:17.880]  覺得我很...
[00:09:17.880 --> 00:09:19.440]  不知道怎麼去形容
[00:09:19.440 --> 00:09:21.720]  但耶穌就是想告訴你們
[00:09:21.720 --> 00:09:27.520]  你們被吸引的只不過是一些會壞的食物
[00:09:27.520 --> 00:09:29.640]  耶穌由這個會壞的食物
[00:09:29.640 --> 00:09:31.400]  去引導群眾
[00:09:31.400 --> 00:09:36.280]  去明白或者去思想永生的食物的問題
[00:09:36.280 --> 00:09:38.560]  你們不要只是追求會壞的食物
[00:09:38.560 --> 00:09:41.040]  你反過來要去思想生命裡面
[00:09:41.040 --> 00:09:45.120]  是否應該追尋永生的食物
[00:09:45.120 --> 00:09:47.440]  耶穌的教導正正是要將群眾
[00:09:47.440 --> 00:09:53.360]  從物質的糧轉移到生命的糧那裡
[00:09:53.360 --> 00:09:54.800]  然後在第三十五節那裡
[00:09:54.800 --> 00:09:57.960]  耶穌就做了一個很重要的自我的宣告
[00:09:57.960 --> 00:09:59.320]  祂說「我就是生命的糧」
[00:09:59.320 --> 00:10:01.920]  「到我這裏來的絕不飢餓」
[00:10:01.920 --> 00:10:04.280]  「信我的永不乾渴」
[00:10:04.280 --> 00:10:07.720]  一個很重要的自我的宣告
[00:10:07.720 --> 00:10:10.880]  然後在第四十一節到五十一節那裡
[00:10:10.880 --> 00:10:12.800]  就加插了一段
[00:10:12.800 --> 00:10:18.960]  耶穌和猶太人之間的一段對話
[00:10:18.960 --> 00:10:22.680]  「我是從天上降下來的糧」
[00:10:22.680 --> 00:10:26.560]  這句話令到一群在場的猶太人
[00:10:26.560 --> 00:10:29.840]  他們也引起了很激烈的反應
[00:10:29.840 --> 00:10:33.000]  然後耶穌就回應他們這句反應
[00:10:33.000 --> 00:10:38.240]  進一步的再去跟他們討論關於生命的糧的問題
[00:10:38.240 --> 00:10:40.720]  耶穌說「我是生命的糧」
[00:10:40.720 --> 00:10:42.560]  祂要提醒眾人
[00:10:42.560 --> 00:10:46.280]  生命到底要追求些什麼
[00:10:46.280 --> 00:10:48.960]  我們追求的是會壞的食物
[00:10:48.960 --> 00:10:53.080]  還是我們追求永生的食物呢?
[00:10:53.080 --> 00:10:57.000]  耶穌說「我們不要為會壞的食物操勞」
[00:10:57.000 --> 00:11:00.280]  「我們要為永生的食物操勞」
[00:11:00.280 --> 00:11:04.240]  「操勞」這個字其實很好
[00:11:04.240 --> 00:11:08.080]  「操勞」反映了我們生命的重心
[00:11:08.080 --> 00:11:12.400]  反映了我們人生的價值取向
[00:11:12.400 --> 00:11:16.600]  到底我們的生命為什麼操勞呢?
[00:11:16.600 --> 00:11:18.640]  為什麼操心?
[00:11:18.640 --> 00:11:21.280]  為什麼去勞碌呢?
[00:11:21.280 --> 00:11:24.840]  我們認為我們的生命要為這件事去操心和勞碌
[00:11:24.840 --> 00:11:27.360]  正正反映了我們覺得那件事
[00:11:27.360 --> 00:11:32.040]  在我們生命裏面其實是很重要的
[00:11:32.040 --> 00:11:36.600]  我們是不是只是為了吃得飽而去操勞呢?
[00:11:36.600 --> 00:11:44.920]  有沒有一些東西比物質的需要更加重要呢?
[00:11:44.920 --> 00:11:47.440]  不知道大家還記不記得在幾年之前
[00:11:47.440 --> 00:11:51.920]  當時香港出現了一些關於養老院
[00:11:51.920 --> 00:11:55.760]  一些老人院舍的一些問題
[00:11:55.760 --> 00:11:57.400]  令到我們再一次去思想
[00:11:57.400 --> 00:12:01.720]  到底一個長者他需要的是什麼?
[00:12:01.720 --> 00:12:04.480]  長者需要的是不是只是一個地方
[00:12:04.480 --> 00:12:11.120]  然後一張床,然後似乎有人能夠照顧他一些的起居飲食
[00:12:11.120 --> 00:12:16.760]  這個就是一個長者他認為他最想要的呢?
[00:12:16.760 --> 00:12:21.000]  還是他除了那些之外
[00:12:21.000 --> 00:12:23.760]  他需要的是被尊重
[00:12:23.760 --> 00:12:30.320]  他最需要的是他生命那份的尊嚴是被肯定的?
[00:12:30.320 --> 00:12:33.600]  我們不是說只是滿足了他最基本的
[00:12:33.600 --> 00:12:40.760]  有張床,有飯吃,有人照顧你就足夠
[00:12:40.760 --> 00:12:43.680]  他的生命需要被肯定
[00:12:43.680 --> 00:12:50.000]  他的生命的尊嚴也都需要被尊重
[00:12:50.000 --> 00:12:52.240]  一首流行曲的歌詞說
[00:12:52.240 --> 00:12:55.320]  「渴望是心中富有」
[00:12:55.320 --> 00:12:59.720]  什麼是心中富有呢?
[00:12:59.720 --> 00:13:02.520]  「名和利不刻意追求」
[00:13:02.520 --> 00:13:06.200]  似乎這首歌詞正正告訴我們
[00:13:06.200 --> 00:13:11.880]  其實心中的富有就是說我們不是以名和利
[00:13:11.880 --> 00:13:14.600]  去看成為我們生命的全部
[00:13:14.600 --> 00:13:19.880]  這個也都正正和耶穌基督的教導是相呼應的
[00:13:19.880 --> 00:13:24.280]  耶穌基督說我們需要有豐盛的生命
[00:13:24.280 --> 00:13:26.920]  什麼才是豐盛的生命呢?
[00:13:26.920 --> 00:13:31.080]  我們怎樣才能夠得到豐盛的生命呢?
[00:13:31.080 --> 00:13:36.080]  耶穌說我們不要將生命只是等同吃得飽
[00:13:36.080 --> 00:13:41.080]  物質不可以完全滿足我們的生命
[00:13:41.080 --> 00:13:46.720]  所以祂說我們要追求的是生命的糧
[00:13:46.720 --> 00:13:49.480]  祂說到我這裡來的就絕不飢餓
[00:13:49.480 --> 00:13:53.320]  信我的就永不乾渴
[00:13:53.320 --> 00:13:59.080]  耶穌的教導正正是指給我們看一個生命的取向
[00:13:59.080 --> 00:14:02.760]  一個生命應該有的態度
[00:14:02.760 --> 00:14:04.960]  什麼才是永生的食物呢?
[00:14:04.960 --> 00:14:10.560]  生命裡面有什麼比物質的食物更加有價值呢?
[00:14:10.560 --> 00:14:14.240]  這個正正是耶穌要祂的門徒
[00:14:14.240 --> 00:14:19.800]  也都要追求、追隨祂的人要去深思和明白
[00:14:19.800 --> 00:14:23.800]  耶穌說祂就是生命的糧
[00:14:23.800 --> 00:14:24.760]  什麼是生命的糧呢?
[00:14:24.760 --> 00:14:28.960]  耶穌說「我就是生命的糧」
[00:14:28.960 --> 00:14:32.440]  耶穌憑什麼說祂就是生命的糧呢?
[00:14:32.440 --> 00:14:37.320]  在第38節耶穌說「因為我是在天上降下來的」
[00:14:37.320 --> 00:14:39.640]  「我不是按自己的意願行」
[00:14:39.640 --> 00:14:45.480]  「而是遵行差我來那位的旨意」
[00:14:45.480 --> 00:14:46.600]  耶穌說「我是生命的糧」
[00:14:46.600 --> 00:14:49.480]  「因為我在天上降下來的」
[00:14:49.480 --> 00:14:50.680]  「我在天上降下來」
[00:14:50.680 --> 00:14:53.560]  「不是按照我自己的意思」
[00:14:53.560 --> 00:14:57.400]  「而是按照那位差我來的意思」
[00:14:57.400 --> 00:15:00.000]  就是因為耶穌說了這句話
[00:15:00.000 --> 00:15:02.800]  祂說「我是在天上降下來的」
[00:15:02.800 --> 00:15:09.120]  所以就激起了在場一群猶太人很強烈的反應
[00:15:09.120 --> 00:15:10.440]  他們紛紛在那裡議論
[00:15:10.440 --> 00:15:13.160]  他們說「你是誰啊?」
[00:15:13.160 --> 00:15:15.200]  「你這樣說話的嗎?」
[00:15:15.200 --> 00:15:18.880]  「你不是約瑟的兒子耶穌嗎?」
[00:15:18.880 --> 00:15:21.680]  「我們認識你的父母的」
[00:15:21.680 --> 00:15:28.640]  「你為甚麼現在敢說你是在天上降下來的?」
[00:15:28.640 --> 00:15:30.120]  耶穌這樣說
[00:15:30.120 --> 00:15:34.360]  令猶太人覺得耶穌是大逆不道的
[00:15:34.360 --> 00:15:39.960]  公開宣告自己在天上降下來
[00:15:39.960 --> 00:15:41.960]  或者這群猶太人
[00:15:41.960 --> 00:15:43.480]  他們可以接受
[00:15:43.480 --> 00:15:45.200]  他們可以理解
[00:15:45.200 --> 00:15:49.240]  耶穌提醒我們不要只追求物質的飲食
[00:15:49.240 --> 00:15:53.200]  我們要追求精神的食糧
[00:15:53.200 --> 00:15:55.960]  這個我相信我們很多人都會同意
[00:15:55.960 --> 00:15:58.760]  但當耶穌多次強調
[00:15:58.760 --> 00:16:02.160]  祂是在天上降下來的
[00:16:02.160 --> 00:16:06.080]  是父差祂來到人世間的
[00:16:06.080 --> 00:16:08.720]  祂將祂和天上的父
[00:16:08.720 --> 00:16:14.560]  那份那麼特殊的關係展露出來的時候
[00:16:14.560 --> 00:16:18.480]  而祂說祂是了解上帝的旨意的
[00:16:18.480 --> 00:16:21.200]  就是這一句話
[00:16:21.200 --> 00:16:25.440]  令到那群在場的猶太人覺得被冒犯
[00:16:25.440 --> 00:16:28.760]  他們覺得耶穌怎可以說祂是父差顯祂降下來
[00:16:28.760 --> 00:16:36.640]  怎可以說祂和天上的父有那麼密切和特別的關係
[00:16:36.640 --> 00:16:39.640]  耶穌正正就是要說明這件事
[00:16:39.640 --> 00:16:42.600]  祂正正就是要告訴每一個人
[00:16:42.600 --> 00:16:49.280]  父的旨意是要令每一個見到子而信的人得永生
[00:16:49.280 --> 00:16:54.800]  並且耶穌說在末日我要使他復活
[00:16:54.800 --> 00:16:59.040]  那些相信子、見到子而相信的人
[00:16:59.040 --> 00:17:01.040]  是可以得到永生
[00:17:01.040 --> 00:17:05.320]  亦都可以在末日的時候復活
[00:17:05.320 --> 00:17:06.960]  耶穌說天上的糧
[00:17:06.960 --> 00:17:16.040]  其實就會帶來一個關乎永生、關乎復活的意義在裡面
[00:17:16.040 --> 00:17:19.640]  到底耶穌說什麼呢?
[00:17:19.640 --> 00:17:22.120]  信的人有永生
[00:17:22.120 --> 00:17:23.680]  我是天上的糧
[00:17:23.680 --> 00:17:26.960]  信我的就有永生
[00:17:26.960 --> 00:17:29.880]  這句話到底是什麼意思呢?
[00:17:29.880 --> 00:17:31.240]  我們基督徒經常都會這樣說
[00:17:31.240 --> 00:17:34.840]  我們說信耶穌就得永生
[00:17:34.840 --> 00:17:37.680]  信耶穌得永生
[00:17:37.680 --> 00:17:41.160]  我們怎樣去理解這一句話呢?
[00:17:41.160 --> 00:17:44.640]  這句話的意思似乎是告訴我們
[00:17:44.640 --> 00:17:49.600]  信耶穌是一件有賺無蝕的決定
[00:17:49.600 --> 00:17:50.800]  當我們信耶穌之後
[00:17:50.800 --> 00:17:58.120]  我們就會得到一件叫做永生的東西
[00:17:58.120 --> 00:18:03.000]  信耶穌得到一件事
[00:18:03.000 --> 00:18:06.640]  其實到底有多少人
[00:18:06.640 --> 00:18:08.760]  或者在今時今日
[00:18:08.760 --> 00:18:14.040]  有多少人還是對永恆的事物感到興趣呢?
[00:18:14.040 --> 00:18:16.920]  永生是代表著永恆的生命
[00:18:16.920 --> 00:18:18.240]  如果你跟別人說
[00:18:18.240 --> 00:18:20.480]  你信耶穌你可以享受到
[00:18:20.480 --> 00:18:25.800]  你可以得到永恆的生命
[00:18:25.800 --> 00:18:30.480]  到底聽到的人在想些什麼呢?
[00:18:30.480 --> 00:18:37.240]  他會不會覺得永恆似乎是一件太遙遠的事情呢?
[00:18:37.240 --> 00:18:39.240]  在今時今日
[00:18:39.240 --> 00:18:42.240]  人生在世很多人追求的
[00:18:42.240 --> 00:18:46.560]  他們並不是想去追求關乎永恆的事情
[00:18:46.560 --> 00:18:48.000]  他們想追求的
[00:18:48.000 --> 00:18:54.120]  正正就是耶穌所說的那些會壞的食物
[00:18:54.120 --> 00:19:00.200]  會壞的食物其實是比不會壞的食物
[00:19:00.200 --> 00:19:05.120]  永生的食物是更加有吸引力的
[00:19:05.120 --> 00:19:10.760]  哪一個人會兩袖清風無慾無求
[00:19:10.760 --> 00:19:16.000]  人生在世我們的確要關心衣食住行的需要
[00:19:16.000 --> 00:19:21.520]  沒錯人世間每一樣事情都是會扭壞的
[00:19:21.520 --> 00:19:24.800]  但當它在未扭壞之前
[00:19:24.800 --> 00:19:28.320]  那樣的事情仍然有它的價值
[00:19:28.320 --> 00:19:30.760]  難道我們有了永生的食物
[00:19:30.760 --> 00:19:34.560]  我們就不需要那些會壞的食物嗎?
[00:19:34.560 --> 00:19:35.840]  所以弟兄姊妹
[00:19:35.840 --> 00:19:39.200]  耶穌在此其實是想提醒我們
[00:19:39.200 --> 00:19:44.720]  我們不要以永生的食物去否定會壞的食物
[00:19:44.720 --> 00:19:48.360]  我們不要以為永生的食物就可以取代會壞的食物
[00:19:48.360 --> 00:19:53.400]  我們不要用永恆的生命去否定會壞的生命
[00:19:53.400 --> 00:19:57.720]  兩者之間其實不是一種非此即彼的關係
[00:19:57.720 --> 00:20:00.040]  耶穌再一次提醒我們
[00:20:00.040 --> 00:20:03.040]  這是一個重心的問題
[00:20:03.040 --> 00:20:06.040]  是一個優先的次序
[00:20:06.040 --> 00:20:07.640]  祂希望跟從祂的門徒
[00:20:07.640 --> 00:20:15.520]  相信人的生命如果只是全部將它看成物質
[00:20:15.520 --> 00:20:18.440]  這就反映了我們生命的取向
[00:20:18.440 --> 00:20:22.120]  我們認為生命是甚麼是最重要的
[00:20:22.120 --> 00:20:27.800]  耶穌希望我們不要將生命只是看成物質
[00:20:27.800 --> 00:20:31.520]  信耶穌其實並不是一種投資
[00:20:31.520 --> 00:20:33.520]  不是說我們信了耶穌之後
[00:20:33.520 --> 00:20:36.440]  我們就可以賺到甚麼
[00:20:36.440 --> 00:20:39.520]  或者賺到一件叫做永生的東西
[00:20:39.520 --> 00:20:42.600]  信耶穌其實是一個選擇
[00:20:42.600 --> 00:20:45.480]  或者應該說是一個人生的抉擇
[00:20:45.480 --> 00:20:50.800]  這個抉擇是我們想走一條甚麼人生的道路
[00:20:50.800 --> 00:20:54.000]  我們想這條道路以甚麼價值
[00:20:54.000 --> 00:20:57.840]  作為這條道路裏面最崇高的價值
[00:20:57.840 --> 00:21:00.840]  信耶穌是一個生命的選擇
[00:21:00.840 --> 00:21:02.960]  是一個生命的價值
[00:21:02.960 --> 00:21:04.760]  生命的意義
[00:21:04.760 --> 00:21:07.640]  生命的重心的選擇
[00:21:07.640 --> 00:21:09.560]  所以基督教信仰
[00:21:09.560 --> 00:21:12.440]  其實並不是一般的精神的食糧
[00:21:12.440 --> 00:21:14.440]  或者心靈的雞湯
[00:21:14.440 --> 00:21:18.520]  因為我們整個信仰的中心人物是耶穌基督
[00:21:18.520 --> 00:21:21.480]  祂就是祂自己所宣告的
[00:21:21.480 --> 00:21:25.200]  在天上的父所差派下來的
[00:21:25.200 --> 00:21:27.000]  耶穌說天國近了
[00:21:27.000 --> 00:21:29.440]  你們應當悔改
[00:21:29.440 --> 00:21:35.320]  上帝的國度要在地上得到拓展
[00:21:35.320 --> 00:21:39.560]  基督的生命就是要完成上帝救贖的工作
[00:21:39.560 --> 00:21:43.120]  藉著祂的死去赦免世人的罪
[00:21:43.120 --> 00:21:45.200]  也都藉著祂的死
[00:21:45.200 --> 00:21:49.480]  讓我們能夠守在一條跟從主的道路上面
[00:21:49.480 --> 00:21:50.400]  而這條道路
[00:21:50.400 --> 00:21:54.520]  耶穌說是讓我們能夠得著生命
[00:21:54.520 --> 00:21:58.720]  是能夠得著生命的道路
[00:21:58.720 --> 00:22:01.760]  針對這一班猶太人的質疑
[00:22:01.760 --> 00:22:04.160]  耶穌在對話裏面
[00:22:04.160 --> 00:22:09.200]  祂特別列舉了曠野的瑪拿
[00:22:09.200 --> 00:22:12.680]  瑪拿是昔日在出埃及的時候
[00:22:12.680 --> 00:22:17.520]  耶和華在曠野特別去供應以色列民的食糧
[00:22:17.520 --> 00:22:22.360]  詩篇用天上的食糧去形容瑪拿
[00:22:22.360 --> 00:22:24.760]  對整個以色列的民族來說
[00:22:24.760 --> 00:22:28.280]  瑪拿不單單是一種特殊的食物
[00:22:28.280 --> 00:22:32.080]  瑪拿也都代表著一段很重要的回憶
[00:22:32.080 --> 00:22:34.680]  一段很重要的經驗
[00:22:34.680 --> 00:22:37.480]  藉著瑪拿提醒以色列民
[00:22:37.480 --> 00:22:42.120]  上主對選民的拯救和應許
[00:22:42.120 --> 00:22:43.920]  兄弟姐妹我們今天
[00:22:43.920 --> 00:22:48.160]  真是活在一個資源不缺乏的時代
[00:22:48.160 --> 00:22:52.760]  我們不是擔心我們有沒有得吃
