
[00:00:00.000 --> 00:00:02.000]  大英哲會 晚安
[00:02:25.000 --> 00:02:28.000]  他們的花絮上都有對比著那個劇本
[00:02:28.000 --> 00:02:32.000]  和他們真的做出來講的對白
[00:02:32.000 --> 00:02:36.000]  好的演員就會在這個故事發展裏面去投入角色
[00:02:36.000 --> 00:02:40.000]  並且完整對這個角色的想像
[00:02:40.000 --> 00:02:44.000]  而一個好的導演就會和演員一起去討論
[00:02:44.000 --> 00:02:49.000]  究竟怎樣演戲會比較合理
[00:02:49.000 --> 00:02:51.000]  去引導演員去思考
[00:02:51.000 --> 00:02:55.000]  去推進故事的合理發展
[00:02:55.000 --> 00:02:58.000]  我覺得這是一個很好的比喻
[00:02:58.000 --> 00:03:02.000]  去討論人怎樣去活出一個有神的生命
[00:03:02.000 --> 00:03:04.000]  神按著我們的本性
[00:03:04.000 --> 00:03:09.000]  幫我們每一個人都度身訂做了一個角色
[00:03:09.000 --> 00:03:11.000]  有我們獨特的設定
[00:03:11.000 --> 00:03:14.000]  可以在神的故事裏面佔一席位
[00:03:14.000 --> 00:03:18.000]  亦都參與在這個故事裏面和其他角色互動
[00:03:18.000 --> 00:03:22.000]  發揮一點點推進這個故事的作用
[00:03:22.000 --> 00:03:26.000]  如果我們願意用心去揣摩我們的角色
[00:03:26.000 --> 00:03:29.000]  和這個故事的發展路向
[00:03:29.000 --> 00:03:34.000]  又經常和作為導演和編劇的神去交流想法
[00:03:34.000 --> 00:03:38.000]  慢慢我們在一些沒有明確指令的位置
[00:03:38.000 --> 00:03:42.000]  都可以交出合理和豐富的故事
[00:03:42.000 --> 00:03:48.000]  甚至可以令導演都覺得很欣賞的一些表現
[00:03:48.000 --> 00:03:56.000]  如果「以殺取妻」是整個創世的一個很長的劇集的其中一個部分
[00:03:56.000 --> 00:04:02.000]  今天我們所說的就是「以殺取妻」的最終回
[00:04:02.000 --> 00:04:08.000]  很想和大家整個故事、整個廿四章再看一次
[00:04:08.000 --> 00:04:12.000]  我們一起看看不同的人物如何帶著他們自己的獨特
[00:04:12.000 --> 00:04:16.000]  在大概理解神的心意之後
[00:04:16.000 --> 00:04:21.000]  順應著向前推進故事的發展
[00:04:21.000 --> 00:04:27.000]  亦都嘗試學習他們如何以信心去見到神信實的引領
[00:04:27.000 --> 00:04:30.000]  所以如果大家有實體或電子聖經的話
[00:04:30.000 --> 00:04:33.000]  我們都邀請你們打開創世的廿四章
[00:04:33.000 --> 00:04:38.000]  方便我們待會來回在故事的不同情節之間
[00:04:38.000 --> 00:04:41.000]  整個「以殺取妻」的部分
[00:04:41.000 --> 00:04:46.000]  由阿伯拉罕(以殺的爸爸)老邁開始
[00:04:46.000 --> 00:04:51.000]  當阿伯拉罕想起神的應許如果要延續的話
[00:04:51.000 --> 00:04:54.000]  停在「以殺」是不足夠的
[00:04:54.000 --> 00:04:56.000]  「以殺」也要有後代
[00:04:56.000 --> 00:05:02.000]  所以他將「以殺」要娶老婆這件事交託給一個老僕人
[00:05:02.000 --> 00:05:05.000]  阿伯拉罕比起他以前
[00:05:05.000 --> 00:05:09.000]  他沒有再因為急切要完成神的應許
[00:05:09.000 --> 00:05:13.000]  而選擇妥協在現實的限制裡
[00:05:13.000 --> 00:05:17.000]  這次他堅持「以殺」的妻子必須是他本族的「人」
[00:05:17.000 --> 00:05:20.000]  而不可以是迦南地的女子
[00:05:20.000 --> 00:05:24.000]  亦堅持「以殺」一定要留在這個應許之地
[00:05:24.000 --> 00:05:28.000]  不可以回到他們本族的家鄉
[00:05:28.000 --> 00:05:31.000]  而老僕人的任務有兩個部分
[00:05:31.000 --> 00:05:34.000]  第一要找到合適的人選
[00:05:34.000 --> 00:05:38.000]  第二要將這個女子帶回來
[00:05:38.000 --> 00:05:44.000]  之後老僕人就帶著他的策略去找尋他少主的妻子人選
[00:05:44.000 --> 00:05:51.000]  他很有可能在出發前已經有對一個理想妻子特質的想法
[00:05:51.000 --> 00:05:56.000]  以致他選擇帶十匹駱駝去
[00:05:56.000 --> 00:06:00.000]  除了承載他的聘禮之外
[00:06:00.000 --> 00:06:06.000]  亦成為他考驗人選的一個工具
[00:06:06.000 --> 00:06:11.000]  由老僕人到拿學的城 可能是哈蘭開始
[00:06:11.000 --> 00:06:16.000]  他完成任務的兩部分結構都很相似
[00:06:16.000 --> 00:06:19.000]  都是他先到達一個場景
[00:06:19.000 --> 00:06:22.000]  然後實行他的策略
[00:06:22.000 --> 00:06:27.000]  兩次他都可以得到頗明顯順利初步的成功
[00:06:27.000 --> 00:06:29.000]  然後有一個懸念
[00:06:29.000 --> 00:06:33.000]  最後得到答案任務完成
[00:06:33.000 --> 00:06:37.000]  任務的第一個部分是他要找到一個適合的妻子
[00:06:37.000 --> 00:06:40.000]  當老僕人到達哈蘭
[00:06:40.000 --> 00:06:44.000]  決定以一個祈禱作為他的策略
[00:06:44.000 --> 00:06:48.000]  他定下的條件其實不容易達成
[00:06:48.000 --> 00:06:51.000]  因為他需要那個女子主動提出一些東西
[00:06:51.000 --> 00:06:55.000]  但他的禱還未祈完 李百嘉已經出現了
[00:06:55.000 --> 00:06:58.000]  又真的按他所禱告
[00:06:58.000 --> 00:07:03.000]  不單打水給他 還自請餵駱駝打水
[00:07:03.000 --> 00:07:08.000]  一個如此神奇的順利令老僕人安靜下來
[00:07:08.000 --> 00:07:11.000]  然後他想起還有一個懸空的問題
[00:07:11.000 --> 00:07:15.000]  李百嘉究竟是不是他主人本族的人呢?
[00:07:15.000 --> 00:07:18.000]  當他問過之後發現是
[00:07:18.000 --> 00:07:23.000]  老僕人立即以敬拜讚美神的信實手揚
[00:07:23.000 --> 00:07:27.000]  肯定這一切都是因為有著神的引領和護佑
[00:07:27.000 --> 00:07:30.000]  才可以如此順利成就
[00:07:30.000 --> 00:07:35.000]  而當老僕人在拉班的帶領下進入了他們的家
[00:07:35.000 --> 00:07:38.000]  就進入了這個任務的第二個部分
[00:07:38.000 --> 00:07:42.000]  這次他要爭取將李百嘉帶回迦南地
[00:07:42.000 --> 00:07:46.000]  而他這次的策略是見證分享
[00:07:46.000 --> 00:07:49.000]  他將阿伯拉罕如何蒙神賜福
[00:07:49.000 --> 00:07:53.000]  以撒如何作為他會承繼一切的兒子
[00:07:53.000 --> 00:07:56.000]  阿伯拉罕對他的要求
[00:07:56.000 --> 00:08:01.000]  他如何來到迦南還未祈完禱就已經遇上李百嘉
[00:08:01.000 --> 00:08:04.000]  以及如何應驗了他的祈禱
[00:08:04.000 --> 00:08:12.000]  他連自己的敬拜讚美也包含在故事中敘述一次給拉班看
[00:08:12.000 --> 00:08:18.000]  以致拉班和比土尼都看得出這件事是出於耶和華
[00:08:18.000 --> 00:08:23.000]  而他們就同意並完成了送聘禮的步驟
[00:08:23.000 --> 00:08:28.000]  不過這次的懸念到了第二天早上的時候
[00:08:28.000 --> 00:08:37.000]  阿伯拉罕提出可否讓李百嘉和他們多住十天才離開
[00:08:37.000 --> 00:08:39.000]  阿伯拉罕堅持要離開
[00:08:39.000 --> 00:08:44.000]  他們拉扯之間就叫了李百嘉來問
[00:08:44.000 --> 00:08:45.000]  「你現在走不走?」
[00:08:45.000 --> 00:08:51.000]  李百嘉就離開了並祝福了李百嘉
[00:08:51.000 --> 00:08:55.000]  到了李百嘉和以撒見面的時候
[00:08:55.000 --> 00:08:59.000]  老套人應該有將整個故事再說一次
[00:08:59.000 --> 00:09:03.000]  然後以撒除了李百嘉並愛他
[00:09:03.000 --> 00:09:09.000]  也標誌著以撒和李百嘉在創世的大故事中
[00:09:09.000 --> 00:09:15.000]  承繼了阿伯拉罕和撒拉開展新一代的故事
[00:09:15.000 --> 00:09:17.000]  延續神的應許
[00:09:17.000 --> 00:09:22.000]  雖然這個故事往往被稱為以撒娶妻
[00:09:22.000 --> 00:09:25.000]  但以敘事而言
[00:09:25.000 --> 00:09:29.000]  最主要的角色是老僕人和李百嘉
[00:09:29.000 --> 00:09:33.000]  他們的性格特點比較鮮明
[00:09:33.000 --> 00:09:37.000]  老僕人在這個故事中沒有記下他的名字
[00:09:37.000 --> 00:09:41.000]  但他在這個故事中存在感最強
[00:09:41.000 --> 00:09:43.000]  也說了最多的話
[00:09:43.000 --> 00:09:47.000]  所以我們可以看到他是一個相當忠心的人
[00:09:47.000 --> 00:09:52.000]  因為他在得到任務時有認真對待
[00:09:52.000 --> 00:09:57.000]  他有認真想過一次這個任務中可能會遇到什麼事
[00:09:57.000 --> 00:10:00.000]  所以他提出了一個難題
[00:10:00.000 --> 00:10:04.000]  第五節說到如果那個女子不肯來怎麼辦
[00:10:04.000 --> 00:10:08.000]  他要知道阿伯拉罕的優次原則
[00:10:08.000 --> 00:10:12.000]  究竟是不帶那個女子來還是我帶你兒子去
[00:10:12.000 --> 00:10:17.000]  他也有想過如何完成這個任務
[00:10:17.000 --> 00:10:21.000]  所以他帶了駱駝和一些平禮
[00:10:21.000 --> 00:10:27.000]  他有想過用禱告和見證去完成任務
[00:10:27.000 --> 00:10:30.000]  而他在他的禱告和見證中
[00:10:30.000 --> 00:10:34.000]  也用了「我的主人」來稱呼阿伯拉罕
[00:10:34.000 --> 00:10:38.000]  他也很堅持盡快完成任務
[00:10:38.000 --> 00:10:40.000]  減低一切變數
[00:10:40.000 --> 00:10:46.000]  以致他選擇先分享他的見證說明來意
[00:10:46.000 --> 00:10:49.000]  先去接受拉班對他的款待
[00:10:49.000 --> 00:10:51.000]  第二天就馬上想走
[00:10:51.000 --> 00:10:55.000]  這些都顯出了他對阿伯拉罕的忠心
[00:10:55.000 --> 00:10:59.000]  對完成他主人給他的任務的堅定
[00:10:59.000 --> 00:11:02.000]  可能當中也包括了
[00:11:02.000 --> 00:11:05.000]  他已經確定當中有神的引領
[00:11:05.000 --> 00:11:08.000]  他知道自己選擇的人是對的
[00:11:08.000 --> 00:11:10.000]  正在走的方向是對的
[00:11:10.000 --> 00:11:14.000]  而希望謹慎快速地去完成
[00:11:14.000 --> 00:11:18.000]  不過其實每次看到這個故事中
[00:11:18.000 --> 00:11:23.000]  這個僕人堅持要說出他的長長的見證才吃飯
[00:11:23.000 --> 00:11:26.000]  又堅持第二天馬上就要走
[00:11:26.000 --> 00:11:28.000]  我也會想
[00:11:28.000 --> 00:11:33.000]  這個做法是不是唯一正確的做法呢?
[00:11:33.000 --> 00:11:37.000]  他先吃了飯再說見證
[00:11:37.000 --> 00:11:41.000]  選擇李伯嘉會不會帶來什麼改變呢?
[00:11:41.000 --> 00:11:45.000]  如果他讓李伯嘉和他的家人多留十天
[00:11:45.000 --> 00:11:49.000]  對事情的發展又會不會有影響呢?
[00:11:49.000 --> 00:11:54.000]  他的決定究竟是不是唯一正確的道路呢?
[00:11:54.000 --> 00:11:56.000]  當然這些都是假設性的問題
[00:11:56.000 --> 00:11:58.000]  我們也不會知道
[00:11:58.000 --> 00:12:00.000]  但其實阿伯拉罕的吩咐中
[00:12:00.000 --> 00:12:04.000]  沒有強調過這件事最好快點搞定
[00:12:04.000 --> 00:12:07.000]  神令老僕人的道路亨通
[00:12:07.000 --> 00:12:09.000]  事情順利
[00:12:09.000 --> 00:12:14.000]  也不必然代表神期望老僕人要馬上回程
[00:12:14.000 --> 00:12:17.000]  我們作為知道後續故事
[00:12:17.000 --> 00:12:20.000]  有上帝視覺的人回頭看
[00:12:20.000 --> 00:12:23.000]  可能也會覺得拉班那麼狡猾
[00:12:23.000 --> 00:12:27.000]  當然要又快又準快點走去王道
[00:12:27.000 --> 00:12:31.000]  但當時老僕人不知道拉班那麼狡猾
[00:12:31.000 --> 00:12:35.000]  更加有可能老僕人本身是一個謹慎得來
[00:12:35.000 --> 00:12:38.000]  希望快點做完事情的一個人
[00:12:38.000 --> 00:12:41.000]  所以他會在祈禱的面前求神
[00:12:41.000 --> 00:12:47.000]  讓我今天遇見那個娶妻的人選
[00:12:47.000 --> 00:12:50.000]  他也會很有策略性地
[00:12:50.000 --> 00:12:53.000]  還不知道李伯嘉是誰的女兒
[00:12:53.000 --> 00:12:56.000]  就已經送了金環金手續給他
[00:12:56.000 --> 00:13:00.000]  又在向拉班介紹阿伯拉罕的時候
[00:13:00.000 --> 00:13:05.000]  特意提及阿伯拉罕的財物和老僕
[00:13:05.000 --> 00:13:08.000]  他既具體化了神的賜福
[00:13:08.000 --> 00:13:13.000]  其實也實際地吸引拉班去同意這頭婚事
[00:13:13.000 --> 00:13:18.000]  他留宿一晚後就馬上決定回程
[00:13:18.000 --> 00:13:24.000]  比起判斷他急速的節奏是否恰當
[00:13:24.000 --> 00:13:29.000]  是否唯一正確的做法
[00:13:29.000 --> 00:13:31.000]  我相信更加重要的是
[00:13:31.000 --> 00:13:35.000]  我們見到老僕人是一個沒有上帝視覺的人
[00:13:35.000 --> 00:13:40.000]  他決定這樣做可能和他的性格有關
[00:13:40.000 --> 00:13:42.000]  就像我們一樣
[00:13:42.000 --> 00:13:44.000]  都是一個真實獨特
[00:13:44.000 --> 00:13:50.000]  會因著我們的經驗性格而去決定如何行事的人
[00:13:50.000 --> 00:13:55.000]  經文也沒有對他的做法下很多評論
[00:13:55.000 --> 00:13:59.000]  但我們可以見到神有使用他所做的事
[00:13:59.000 --> 00:14:03.000]  成就了這一個應許延續的故事
[00:14:03.000 --> 00:14:10.000]  當中的重點應該是老僕人有敏銳於神信實的供應和帶領
[00:14:10.000 --> 00:14:15.000]  也會為見到神的信實而敬拜讚美神
[00:14:15.000 --> 00:14:21.000]  他雖然會以我主人阿伯拉罕的神去稱呼耶和華
[00:14:21.000 --> 00:14:27.000]  但他也會直接向耶和華禱告尋求指引
[00:14:27.000 --> 00:14:33.000]  也會在看得出有神的成就而敬拜讚美
[00:14:33.000 --> 00:14:41.000]  他不單止作為一個旁觀者去見證神對阿伯拉罕當年的看顧和私恩
[00:14:41.000 --> 00:14:49.000]  他也肯定自己可以預見到一個合適的女子是有神的帶領在裏面
[00:14:49.000 --> 00:14:52.000]  所以他會在27字裏說
[00:14:52.000 --> 00:15:00.000]  「耶和華,我主人阿伯拉罕的神是應當稱頌的,因他不斷以慈愛信實待我主人」
[00:15:00.000 --> 00:15:08.000]  然後還加了一句「至於我,耶和華一路引領我,直到我主人的兄弟嫁女」
[00:15:08.000 --> 00:15:18.000]  他在48字裏又重覆一次「我主阿伯拉罕的神,因為他引導我走合適的道路」
[00:15:18.000 --> 00:15:23.000]  「使我得著我主人兄弟的孫女,及我主人的兒子為妻」
[00:15:23.000 --> 00:15:28.000]  他在56節說要帶尼白加走的時候也有說
[00:15:28.000 --> 00:15:33.000]  「耶和華,既然使我道路亨通,你們就不要耽誤我」
[00:15:33.000 --> 00:15:38.000]  所以老僕人有自己去經歷神
[00:15:38.000 --> 00:15:44.000]  他對神的信靠不單止幫助他成功完成任務
[00:15:44.000 --> 00:15:49.000]  也讓他在當中很深刻地經歷到神的信實
[00:15:49.000 --> 00:15:53.000]  在這章講了很多東西的老僕人
[00:15:53.000 --> 00:15:57.000]  可能最記得的是當日他連禱都未祈願
[00:15:57.000 --> 00:16:02.000]  尼白加已經出現在他眼前,應驗了他的祈求
[00:16:02.000 --> 00:16:08.000]  令他沒什麼好說,看得出是耶和華令自己道路亨通
[00:16:08.000 --> 00:16:15.000]  跟很多說話的老僕人相比,尼白加說的不是很多
[00:16:15.000 --> 00:16:20.000]  但他一出現,觀眾也會猜到他是故事的女主角
[00:16:20.000 --> 00:16:26.000]  因為他的名字在22章23節已經得以提及過
[00:16:26.000 --> 00:16:32.000]  跟老僕人有點不同,尼白加是一個行動派
[00:16:32.000 --> 00:16:35.000]  而且是一個大方勇敢的人
[00:16:35.000 --> 00:16:40.000]  他在打水遇到一個完全陌生的男人老僕人
[00:16:40.000 --> 00:16:42.000]  請求給他一些水
[00:16:42.000 --> 00:16:48.000]  他作為一個未婚的女性,沒有任何害羞或不確定
[00:16:48.000 --> 00:16:53.000]  他二話不說就拿下瓶子托在手上給他喝水
[00:16:53.000 --> 00:16:57.000]  也主動提出為駱駝刀打水
[00:16:57.000 --> 00:17:01.000]  然後他就將瓶子裡的水倒在槽裡
[00:17:01.000 --> 00:17:08.000]  又跑到井旁打水,為所有駱駝打了水,直到喝足了
[00:17:08.000 --> 00:17:16.000]  他本身是一個熱心款待人,也會照顧生畜需要的人
[00:17:16.000 --> 00:17:24.000]  這份特質剛好跟老僕人在他的禱告中所看中的相符
[00:17:24.000 --> 00:17:34.000]  而他在23節回答了老僕人有關自己的身份和家可否給他住的問題後
[00:17:34.000 --> 00:17:36.000]  他馬上跑回家
[00:17:36.000 --> 00:17:43.000]  在這一刻,他能否判斷到金環和金手鐲是聘禮的一部分
[00:17:43.000 --> 00:17:48.000]  還是他只覺得是一份謝禮,我們不太知道
[00:17:48.000 --> 00:17:57.000]  但以他這個熱心款待的特質,可能他更在意的是預備招待老僕人的一行人
[00:17:57.000 --> 00:18:02.000]  同時也想將自己遇到的事告訴家人
[00:18:02.000 --> 00:18:12.000]  老僕人在34至49節的見證,利伯嘉很大可能是跟他的家人一起聽著
[00:18:12.000 --> 00:18:17.000]  因為51節拉班說:漢娜,利伯嘉就在你面前
[00:18:17.000 --> 00:18:20.000]  所以他應該是有一起聽
[00:18:20.000 --> 00:18:26.000]  也跟拉班和彼套利一樣,看得出這是出於耶和華
[00:18:26.000 --> 00:18:29.000]  而他也願意順服神的引領
[00:18:29.000 --> 00:18:35.000]  以至於他在58節很簡潔有力地回答:我去
[00:18:35.000 --> 00:18:38.000]  在希伯來文裡只有一個字
[00:18:38.000 --> 00:18:49.000]  他就是這樣簡潔無條件地帶著奶媽和呂卜離開自己的家,面對很多未知
[00:18:49.000 --> 00:18:52.000]  他不知道以薩是一個怎樣的人
[00:18:52.000 --> 00:18:56.000]  不知道以薩的外貌是怎樣,性格是怎樣
[00:18:56.000 --> 00:18:59.000]  不知道跟以薩一起生活會是怎樣
[00:18:59.000 --> 00:19:03.000]  他這個決定也很難逆轉
[00:19:03.000 --> 00:19:09.000]  但僅僅是因為看得出這件事出於耶和華
[00:19:09.000 --> 00:19:14.000]  利伯嘉就願意以信心毅然前行,不拖延
[00:19:14.000 --> 00:19:18.000]  顯出他非一般的決心和勇氣
[00:19:18.000 --> 00:19:24.000]  而在他終於見到以薩的時候,他就急忙下了駱駝
[00:19:24.000 --> 00:19:30.000]  而知道以薩就是他的結婚對象的時候,他就拿面紗蓋著自己
[00:19:30.000 --> 00:19:37.000]  這兩個動作都是表示他作為一個妻子,願意謙卑在丈夫面前
[00:19:37.000 --> 00:19:44.000]  也是側面地替他再剔多一行在聖經裡的好妻子特質
[00:19:44.000 --> 00:19:47.000]  利伯嘉就這樣決定
[00:19:47.000 --> 00:19:53.000]  對於利伯嘉的哥哥拉班,不知道大家對他又有什麼印象呢?
[00:19:53.000 --> 00:19:58.000]  一般我們應該比較記得他在後期的絞結
[00:19:58.000 --> 00:20:05.000]  因為令本身欺騙人的雅各在這裡跌了一跤,上了很久的一課
[00:20:05.000 --> 00:20:09.000]  在二十四章裡,他的絞結沒那麼突出
[00:20:09.000 --> 00:20:12.000]  雖然學者都頗一致地認同
[00:20:12.000 --> 00:20:18.000]  拉班很可能在三十節見到金環和戴在他妹妹手上的金額的時候
[00:20:18.000 --> 00:20:21.000]  就已經覺得這是一頭好勳士
[00:20:21.000 --> 00:20:24.000]  而在三十四至三十六節
[00:20:24.000 --> 00:20:29.000]  僕人有一點刻意提到阿伯拉罕的財產
[00:20:29.000 --> 00:20:32.000]  和這一切財產都會給了二世的時候
[00:20:32.000 --> 00:20:36.000]  都可能真的提到進入拉班的心裡
[00:20:36.000 --> 00:20:41.000]  不過他也未必很想自己的妹妹願嫁
[00:20:41.000 --> 00:20:48.000]  五十至五十一節,拉班和彼土利對魯僕人說完見證後的回應是
[00:20:48.000 --> 00:20:54.000]  這事既然出於耶和華,我們不能向你說好說歹
[00:20:54.000 --> 00:20:58.000]  漢娜尼伯加就在你面前,可以將她帶去
[00:20:58.000 --> 00:21:03.000]  遵照耶和華所說的,給你主人的兒子為妻
[00:21:03.000 --> 00:21:07.000]  他看得出耶和華是這件事裡的人靈
[00:21:07.000 --> 00:21:11.000]  以至無論他覺得這件事是好還是不好
[00:21:11.000 --> 00:21:14.000]  他都沒有什麼可以說
[00:21:14.000 --> 00:21:17.000]  不知道大家有沒有試過
[00:21:17.000 --> 00:21:21.000]  既然是這樣,既然很明顯是神的意思
[00:21:21.000 --> 00:21:24.000]  那就唯有這樣吧
[00:21:24.000 --> 00:21:26.000]  不過他睡了一晚後
[00:21:26.000 --> 00:21:31.000]  他表示希望多留尼伯加十天才出發
[00:21:31.000 --> 00:21:35.000]  可能他想想一些對策,令尼伯加不用嫁那麼遠
[00:21:35.000 --> 00:21:38.000]  又或者他真的很疼妹妹
[00:21:38.000 --> 00:21:41.000]  希望在告別之前可以祝福她多一點
[00:21:41.000 --> 00:21:44.000]  可以多相處一陣子
[00:21:44.000 --> 00:21:47.000]  可能這兩個可能性都有
[00:21:47.000 --> 00:21:51.000]  不過相信他真的疼尼伯加這個妹妹
[00:21:51.000 --> 00:21:58.000]  因為他們當時往往都是父母長輩去處理決定婚姻大事
[00:21:58.000 --> 00:22:03.000]  但他們願意將最終的決定權交給尼伯加
[00:22:03.000 --> 00:22:09.000]  而當他這個很有想法,很堅定的妹妹說他去
[00:22:09.000 --> 00:22:14.000]  他也從善如流,為她祝福告別
[00:22:14.000 --> 00:22:19.000]  將決定權交給將駕的女子
[00:22:19.000 --> 00:22:24.000]  在整個世界不是一個尋常的做法
[00:22:24.000 --> 00:22:28.000]  他也呼應了二十四章一開始的僕人去問阿伯拉罕
[00:22:28.000 --> 00:22:33.000]  如果難女子不幸,而不是她的家人不幸
[00:22:33.000 --> 00:22:38.000]  都埋下了尼伯加做最終決定的伏筆
[00:22:38.000 --> 00:22:44.000]  而尼伯加這麼堅定決定嫁的爾薩
[00:22:44.000 --> 00:22:50.000]  在整個故事的存在感相對都很低
[00:22:50.000 --> 00:22:55.000]  他更多的時候是作為阿伯拉罕的兒子
[00:22:55.000 --> 00:23:00.000]  我主人的兒子,或者我的主人去被提及
[00:23:00.000 --> 00:23:04.000]  而他以名爾薩被提及的次數很少
[00:23:04.000 --> 00:23:10.000]  我們也不知道為什麼當時已經是成人的爾薩不自己去尋找妻子
[00:23:10.000 --> 00:23:14.000]  而要他父親的盧浦仁幫他尋找妻子
[00:23:14.000 --> 00:23:18.000]  不過怎樣也好,在這張有限的描述裡
[00:23:18.000 --> 00:23:21.000]  爾薩是一個安靜、順從的人
[00:23:21.000 --> 00:23:26.000]  當他聽了盧浦仁將整個故事複述一次的時候
[00:23:26.000 --> 00:23:29.000]  他也看出這件事出於耶和華
[00:23:29.000 --> 00:23:34.000]  所以他就領尼伯加進了母親撒拉的帳篷
[00:23:34.000 --> 00:23:38.000]  娶了她為妻並且愛她
[00:23:38.000 --> 00:23:43.000]  67節寫道爾薩自從母親離世以後
[00:23:43.000 --> 00:23:45.000]  才得了安慰
[00:23:45.000 --> 00:23:49.000]  可能是指爾薩在撒拉離世後受傷
[00:23:49.000 --> 00:23:54.000]  剛剛好在尼伯加來的時候結束受傷期
[00:23:54.000 --> 00:23:59.000]  也有可能是指他與尼伯加建立自己的家庭後
[00:23:59.000 --> 00:24:05.000]  有尼伯加的陪伴就走過了母親離世最難過的時候
[00:24:05.000 --> 00:24:08.000]  我們不知道
[00:24:08.000 --> 00:24:14.000]  但尼伯加與爾薩的個性很不同、很互補就很明顯
[00:24:14.000 --> 00:24:21.000]  即使爾薩自己沒有很大參與尋找妻子的過程
[00:24:21.000 --> 00:24:26.000]  但盧埔人帶回來的是一個可以與他互補
[00:24:26.000 --> 00:24:29.000]  而他也會愛的女子
[00:24:29.000 --> 00:24:34.000]  也獻出了神在當中又信實地去護佑
[00:24:34.000 --> 00:24:42.000]  尼伯加本身不是在阿伯拉罕這個文藥的家庭裡的一個人
[00:24:42.000 --> 00:24:46.000]  但他在神的揀選和護佑下
[00:24:46.000 --> 00:24:51.000]  得以進入這個藥、這個應許當中
[00:24:51.000 --> 00:24:56.000]  在故事裡我們也看到尼伯加與阿伯拉罕或撒拉
[00:24:56.000 --> 00:25:01.000]  也有一些相似或互相呼應的敘述
[00:25:01.000 --> 00:25:08.000]  尼伯加在第十八二十節裡急忙拿下瓶子托在手上
[00:25:08.000 --> 00:25:12.000]  急忙把瓶子裡的水倒在槽裡
[00:25:12.000 --> 00:25:18.000]  這個表現與阿伯拉罕在十八章接待耶和華和使者時
[00:25:18.000 --> 00:25:21.000]  急忙進帳棚叫撒拉做餅
[00:25:21.000 --> 00:25:29.000]  又跑到牛群裡親自揀選又嫩又好的牛交給僕人去預備的敘述很相似
[00:25:29.000 --> 00:25:36.000]  所以尼伯加與阿伯拉罕是很相似的熱心款待客類特質
[00:25:36.000 --> 00:25:41.000]  而二十四章的四節、七節、三十八節和四十節
[00:25:41.000 --> 00:25:44.000]  都是相關於十二章一節
[00:25:44.000 --> 00:25:52.000]  耶和華去呼召阿伯拉罕離開父家和本族的地的呼召相當有關
[00:25:52.000 --> 00:25:57.000]  而去到二十四章要離開父家和本族的地
[00:25:57.000 --> 00:26:00.000]  就由阿伯拉罕變成尼伯加
