
[00:00:00.000 --> 00:00:01.780]  各位弟兄姐妹,早上好!
[00:12:58.080 --> 00:12:58.780]  愛我的
[00:12:58.780 --> 00:13:00.080]  守我戒命的
[00:13:00.080 --> 00:13:03.980]  我要向他們發慈愛直到千代
[00:13:03.980 --> 00:13:05.980]  浪子有一天一定會回頭的
[00:13:05.980 --> 00:13:07.180]  為他們迫切的禱告說
[00:13:07.180 --> 00:13:08.780]  這是我的孩子
[00:13:08.780 --> 00:13:09.480]  不但是如此
[00:13:09.480 --> 00:13:10.680]  你要把你的祝福
[00:13:10.680 --> 00:13:12.680]  從你身上留到你的孩子
[00:13:12.680 --> 00:13:15.380]  要留到你的子子孫孫
[00:13:15.380 --> 00:13:17.380]  特別是最近我對這個子子孫孫
[00:13:17.380 --> 00:13:18.980]  特別有興趣
[00:13:18.980 --> 00:13:23.080]  因為二月份我要成功了
[00:13:23.080 --> 00:13:26.380]  要做外公了
[00:13:26.380 --> 00:13:27.780]  所以最近師母常常提醒我說
[00:13:27.780 --> 00:13:29.280]  我們不但自己領受祝福
[00:13:29.280 --> 00:13:30.480]  祝福傳給兩個女兒
[00:13:30.480 --> 00:13:33.180]  要傳給我們的子孫
[00:13:33.180 --> 00:13:34.080]  這樣講你的子孫
[00:13:34.080 --> 00:13:35.780]  是特別有感受的
[00:13:35.780 --> 00:13:37.680]  要傳給子孫
[00:13:37.680 --> 00:13:39.480]  這是神的心意
[00:13:39.480 --> 00:13:40.980]  一代傳一代
[00:13:40.980 --> 00:13:43.080]  要把敬前愛主
[00:13:43.080 --> 00:13:43.880]  敬拜神
[00:13:43.880 --> 00:13:44.980]  敬畏神的心
[00:13:44.980 --> 00:13:46.480]  傳給你的下一代
[00:13:46.480 --> 00:13:49.380]  下一代的下一代
