
[00:00:00.000 --> 00:00:07.500]  我們過去對以賽亞書這一部分的話
[00:06:53.500 --> 00:06:55.500]  如果他憑着自己的意識來做
[00:06:55.500 --> 00:06:57.500]  他不聽神的話
[00:06:57.500 --> 00:06:58.500]  那就是沒有智慧
[00:06:58.500 --> 00:07:00.500]  儘管他可能很聰明
[00:07:00.500 --> 00:07:02.500]  能想很多的方法
[00:07:02.500 --> 00:07:06.500]  可是如果不遵照父的旨意
[00:07:06.500 --> 00:07:09.500]  那麼他就是個不智慧
[00:07:09.500 --> 00:07:11.500]  所以這樣的話呢
[00:07:11.500 --> 00:07:13.500]  因做他行事有智慧呢
[00:07:13.500 --> 00:07:16.500]  所以他就被高舉上身
[00:07:16.500 --> 00:07:19.500]  就是能夠成爲至高
[00:07:19.500 --> 00:07:24.500]  這是講到他的有行事有智慧
[00:07:24.500 --> 00:07:27.500]  在第十三節裏頭
[00:07:27.500 --> 00:07:31.500]  講到他升高的三段的過程
[00:07:31.500 --> 00:07:33.500]  第十三節說
[00:07:33.500 --> 00:07:36.500]  我的僕人行事必有智慧
[00:07:36.500 --> 00:07:42.500]  必被高舉上身且成爲至高
[00:07:42.500 --> 00:07:44.500]  這句話特別要注意
[00:07:44.500 --> 00:07:49.500]  就是被高舉上身且成爲至高
[00:07:49.500 --> 00:07:51.500]  這個話裏頭呢
[00:07:51.500 --> 00:07:54.500]  說到他升高的三個過程
[00:07:54.500 --> 00:07:56.500]  第一個是高舉
[00:07:56.500 --> 00:07:58.500]  高舉是什麼呢
[00:07:58.500 --> 00:08:01.500]  就是說神高舉他
[00:08:01.500 --> 00:08:04.500]  讓他從死裏復活
[00:08:04.500 --> 00:08:07.500]  當他在十字架上成功的救贖
[00:08:07.500 --> 00:08:10.500]  替罪人擔當了罪而死以後
[00:08:10.500 --> 00:08:11.500]  過三天
[00:08:11.500 --> 00:08:13.500]  神使他從死裏復活
[00:08:13.500 --> 00:08:15.500]  把他高舉起來
[00:08:15.500 --> 00:08:16.500]  第二個呢
[00:08:16.500 --> 00:08:17.500]  上身
[00:08:17.500 --> 00:08:22.500]  就是他死後在地上有四十天之久
[00:08:22.500 --> 00:08:24.500]  然後他升上高天
[00:08:24.500 --> 00:08:29.500]  這句話講到他上身升上了高天
[00:08:29.500 --> 00:08:30.500]  第三個呢
[00:08:30.500 --> 00:08:32.500]  他成爲至高
[00:08:32.500 --> 00:08:37.500]  成爲至高就說到他坐在父的右邊
[00:08:37.500 --> 00:08:41.500]  所以他的升高的三段過程
[00:08:41.500 --> 00:08:44.500]  就是他成功的救贖
[00:08:44.500 --> 00:08:46.500]  在十字架死了
[00:08:46.500 --> 00:08:48.500]  三天以後他復活
[00:08:48.500 --> 00:08:51.500]  然後在地上有四十天
[00:08:51.500 --> 00:08:54.500]  向門徒見證
[00:08:54.500 --> 00:08:56.500]  過了四天以後
[00:08:56.500 --> 00:08:59.500]  神把他提到天上
[00:08:59.500 --> 00:09:02.500]  然後他就坐在神的右邊
[00:09:02.500 --> 00:09:03.500]  是這樣的話
[00:09:03.500 --> 00:09:04.500]  他的高舉
[00:09:04.500 --> 00:09:05.500]  他的上身
[00:09:05.500 --> 00:09:08.500]  他的成爲至高
[00:09:08.500 --> 00:09:12.500]  講到他都完成了神託付給他的
[00:09:12.500 --> 00:09:17.500]  這樣一個偉大的救贖的計劃
[00:09:17.500 --> 00:09:21.500]  我們看到這個古人行事有智慧
[00:09:21.500 --> 00:09:24.500]  他的結果不單單是被升高
[00:09:24.500 --> 00:09:29.500]  而且相反的
[00:09:29.500 --> 00:09:32.500]  看見他是傷痕累累
[00:09:32.500 --> 00:09:34.500]  他的面貌憔悴
[00:09:34.500 --> 00:09:37.500]  他的形容枯高
[00:09:37.500 --> 00:09:40.500]  那麼他的憔悴
[00:09:40.500 --> 00:09:42.500]  這個地方說
[00:09:42.500 --> 00:09:44.500]  許多的因他驚奇
[00:09:44.500 --> 00:09:46.500]  爲什麼爲他驚奇呢
[00:09:46.500 --> 00:09:49.500]  因爲他的面貌比別人憔悴
[00:09:49.500 --> 00:09:53.500]  他的形容比世人枯高
[00:09:53.500 --> 00:09:56.500]  那麼爲什麼是這樣的情形呢
[00:09:56.500 --> 00:10:01.500]  因爲這個是受到人的摧殘
[00:10:01.500 --> 00:10:04.500]  主編書並不是一個
[00:10:04.500 --> 00:10:07.500]  這個面貌比別人都不如的
[00:10:07.500 --> 00:10:08.500]  或者很憔悴
[00:10:08.500 --> 00:10:10.500]  可能很枯高
[00:10:10.500 --> 00:10:14.500]  他是因爲受到這個人的摧殘
[00:10:14.500 --> 00:10:16.500]  人鞭打他
[00:10:16.500 --> 00:10:17.500]  審問他
[00:10:17.500 --> 00:10:19.500]  一個晚上不讓他睡覺
[00:10:19.500 --> 00:10:21.500]  有技師審問
[00:10:21.500 --> 00:10:23.500]  然後到天亮了以後
[00:10:23.500 --> 00:10:27.500]  又有這個比拉多這樣的一個長官
[00:10:27.500 --> 00:10:30.500]  來審問他
[00:10:30.500 --> 00:10:31.500]  而且呢
[00:10:31.500 --> 00:10:33.500]  他兵兵還戲弄他
[00:10:33.500 --> 00:10:36.500]  給他戴上經濟鞭的冠冕
[00:10:36.500 --> 00:10:37.500]  戴在頭上
[00:10:37.500 --> 00:10:39.500]  一根刺你要刺到肉上
[00:10:39.500 --> 00:10:40.500]  已經很痛了
[00:10:40.500 --> 00:10:43.500]  可是這個頭上戴這個冠冕
[00:10:43.500 --> 00:10:46.500]  這個戴的這個帽子
[00:10:46.500 --> 00:10:49.500]  上面滿了經濟的刺
[00:10:49.500 --> 00:10:50.500]  刺在他頭上
[00:10:50.500 --> 00:10:54.500]  所以他的整個這個頭痛
[00:10:54.500 --> 00:10:58.500]  不算這血從頭頂就流下來
[00:10:58.500 --> 00:11:02.500]  所以他的外形都改變了
[00:11:02.500 --> 00:11:06.500]  當時的鞭打不是清清的鞭打
[00:11:06.500 --> 00:11:09.500]  這個鞭子上面都有鐵塊
[00:11:09.500 --> 00:11:10.500]  都有鐵釘子
[00:11:10.500 --> 00:11:12.500]  所以打上去的話
[00:11:12.500 --> 00:11:16.500]  就皮開肉血都流出來
[00:11:16.500 --> 00:11:20.500]  這是很悲很悽慘的
[00:11:20.500 --> 00:11:23.500]  很這個殘酷的一種刑罰
[00:11:23.500 --> 00:11:27.500]  人有的犯人有的罪
[00:11:27.500 --> 00:11:30.500]  有的犯人被他這樣鞭打以後
[00:11:30.500 --> 00:11:32.500]  不等到出他死刑
[00:11:32.500 --> 00:11:34.500]  他已經是過去了
[00:11:34.500 --> 00:11:36.500]  這樣的情況之下
[00:11:36.500 --> 00:11:39.500]  所以他很憔悴
[00:11:39.500 --> 00:11:42.500]  他很孤靠
[00:11:42.500 --> 00:11:44.500]  外形都改變了
[00:11:44.500 --> 00:11:46.500]  所以在詩歌裏頭
[00:11:46.500 --> 00:11:48.500]  有一首詩歌就說到
[00:11:48.500 --> 00:11:53.500]  看從他頭他腳他手
[00:11:53.500 --> 00:11:57.500]  憂情慈愛和血而流
[00:11:57.500 --> 00:11:58.500]  又憂情
[00:11:58.500 --> 00:12:01.500]  看到他的罪人憂傷
[00:12:01.500 --> 00:12:03.500]  而且他的愛罪人
[00:12:03.500 --> 00:12:08.500]  憂情跟慈愛跟血一同流下來
[00:12:08.500 --> 00:12:13.500]  所以看到他的滿身都是血水的話
[00:12:13.500 --> 00:12:16.500]  好像穿上了珠紅的衣服
[00:12:16.500 --> 00:12:18.500]  所以這個詩歌就描寫到
[00:12:18.500 --> 00:12:22.500]  主耶穌當時受到刑罰
[00:12:22.500 --> 00:12:25.500]  爲罪人擔當的罪受到刑罰
[00:12:25.500 --> 00:12:30.500]  整個的外形都改變了
[00:12:30.500 --> 00:12:31.500]  這是爲什麼呢
[00:12:31.500 --> 00:12:34.500]  他是爲了我們罪人而死
[00:12:34.500 --> 00:12:36.500]  他是神的兒子
[00:12:36.500 --> 00:12:39.500]  他不應該受這樣的刑罰
[00:12:39.500 --> 00:12:43.500]  但是爲了擔當我們世上所有人的罪
[00:12:43.500 --> 00:12:45.500]  他是爲了罪人而死
[00:12:45.500 --> 00:12:48.500]  他是爲我死也爲你死
[00:12:48.500 --> 00:12:51.500]  也爲世上所有的罪人而死
[00:12:51.500 --> 00:12:55.500]  可以看到這個主耶穌所做的工作
[00:12:55.500 --> 00:12:57.500]  是這麼的大
[00:12:57.500 --> 00:12:58.500]  這麼的有愛
[00:12:58.500 --> 00:13:01.500]  所以我們感謝我們主耶穌
[00:13:01.500 --> 00:13:05.500]  我們也感謝我們的護神
[00:13:05.500 --> 00:13:07.500]  那下面我們就看到
[00:13:07.500 --> 00:13:09.500]  這個僕人他受罰以後
[00:13:09.500 --> 00:13:12.500]  所成就的是什麼
[00:13:12.500 --> 00:13:15.500]  第十五節說
[00:13:15.500 --> 00:13:19.500]  他第十五節說
[00:13:19.500 --> 00:13:24.500]  他必洗淨許多果明
[00:13:24.500 --> 00:13:27.500]  他必洗淨許多果明
[00:13:27.500 --> 00:13:30.500]  因爲他替罪人受了刑罰
[00:13:30.500 --> 00:13:32.500]  所以主耶穌所灑的血
[00:13:32.500 --> 00:13:35.500]  使罪人的罪能夠得到赦免
[00:13:35.500 --> 00:13:38.500]  凡是接受耶穌的寶血
[00:13:38.500 --> 00:13:40.500]  凡是接受耶穌的血
[00:13:40.500 --> 00:13:42.500]  是爲他流
[00:13:42.500 --> 00:13:44.500]  他使太弟我死
[00:13:44.500 --> 00:13:46.500]  代替罪人死
[00:13:46.500 --> 00:13:47.500]  這樣的人
[00:13:47.500 --> 00:13:52.500]  他就能夠罪得到赦免
[00:13:52.500 --> 00:13:54.500]  所以他第十五節
[00:13:54.500 --> 00:13:56.500]  就這樣這個字的話
[00:13:56.500 --> 00:13:59.500]  是指着他受苦
[00:13:59.500 --> 00:14:00.500]  他這樣的受苦
[00:14:00.500 --> 00:14:02.500]  他這樣的被摧殘
[00:14:02.500 --> 00:14:06.500]  他這樣的外形改變了
[00:14:06.500 --> 00:14:08.500]  看起來好是
[00:14:08.500 --> 00:14:11.500]  不像是神所撿取的彌賽亞
[00:14:11.500 --> 00:14:13.500]  神怎麼會撿取一個彌賽亞
[00:14:13.500 --> 00:14:15.500]  能夠受到這樣的摧殘
[00:14:15.500 --> 00:14:17.500]  而不反抗呢
[00:14:17.500 --> 00:14:18.500]  他應該救
[00:14:18.500 --> 00:14:19.500]  能夠救別人
[00:14:19.500 --> 00:14:21.500]  爲啥不救自己呢
[00:14:21.500 --> 00:14:23.500]  但是正是這樣
[00:14:23.500 --> 00:14:25.500]  他洗淨了
[00:14:25.500 --> 00:14:27.500]  他洗淨許多果明
[00:14:27.500 --> 00:14:30.500]  許多的人
[00:14:30.500 --> 00:14:34.500]  所以這個君王要向他閉口
[00:14:34.500 --> 00:14:38.500]  因所未曾傳給他們的
[00:14:38.500 --> 00:14:39.500]  他們必看見
[00:14:39.500 --> 00:14:41.500]  未曾聽見的
[00:14:41.500 --> 00:14:44.500]  他們要明白
[00:14:44.500 --> 00:14:49.500]  那麼這個洗淨
[00:14:49.500 --> 00:14:52.500]  另外一個翻譯的話
[00:14:52.500 --> 00:14:54.500]  也可以翻譯成這個
[00:14:54.500 --> 00:14:57.500]  叫做驚奇
[00:14:57.500 --> 00:14:58.500]  這樣的話
[00:14:58.500 --> 00:15:01.500]  他要使得全世界的人
[00:15:01.500 --> 00:15:03.500]  看到主耶穌在世間
[00:15:03.500 --> 00:15:07.500]  所成功這樣的救贖
[00:15:07.500 --> 00:15:10.500]  他能夠受到這麼大的摧殘
[00:15:10.500 --> 00:15:13.500]  就會覺得很驚奇
[00:15:13.500 --> 00:15:16.500]  因爲他們要看見
[00:15:16.500 --> 00:15:19.500]  耶穌基督所成功的
[00:15:19.500 --> 00:15:21.500]  這樣的救贖
[00:15:21.500 --> 00:15:23.500]  他一個人死了
[00:15:23.500 --> 00:15:26.500]  代替世上的多少千
[00:15:26.500 --> 00:15:27.500]  多少萬
[00:15:27.500 --> 00:15:29.500]  多少億的罪人
[00:15:29.500 --> 00:15:30.500]  歷史歷代的罪人
[00:15:30.500 --> 00:15:34.500]  耶穌都替他們死了
[00:15:34.500 --> 00:15:35.500]  你可以爲一個人死
[00:15:35.500 --> 00:15:37.500]  或者爲兩個人死
[00:15:37.500 --> 00:15:39.500]  或者爲這個國家死
[00:15:39.500 --> 00:15:41.500]  但是隻有耶穌基督
[00:15:41.500 --> 00:15:43.500]  爲了全世界的罪人死
[00:15:43.500 --> 00:15:46.500]  這個是他覺得很驚奇
[00:15:46.500 --> 00:15:48.500]  他們覺得很驚奇
[00:15:48.500 --> 00:15:50.500]  所以這君王呢
[00:15:50.500 --> 00:15:52.500]  閉口說不出話
[00:15:52.500 --> 00:15:54.500]  他也講不出話
[00:15:54.500 --> 00:15:56.500]  他看到這樣一個卑微的
[00:15:56.500 --> 00:15:59.500]  納殺了人的耶穌
[00:15:59.500 --> 00:16:02.500]  今天還能夠這樣的成功
[00:16:02.500 --> 00:16:03.500]  這麼大的救贖
[00:16:03.500 --> 00:16:07.500]  而且能夠被高舉上升
[00:16:07.500 --> 00:16:08.500]  升爲至高
[00:16:08.500 --> 00:16:10.500]  坐在神的寶座
[00:16:10.500 --> 00:16:12.500]  他們很驚奇
[00:16:12.500 --> 00:16:16.500]  世界上竟然有這樣的事情
[00:16:16.500 --> 00:16:18.500]  一個這樣被人看不起
[00:16:18.500 --> 00:16:20.500]  受了這麼摧殘的人
[00:16:20.500 --> 00:16:22.500]  他升上高天
[00:16:22.500 --> 00:16:25.500]  坐在神的寶座
[00:16:25.500 --> 00:16:26.500]  我們感謝神
[00:16:26.500 --> 00:16:30.500]  這就是神所做的方法
[00:16:30.500 --> 00:16:31.500]  這個我們就看到
[00:16:31.500 --> 00:16:32.500]  這一段的話
[00:16:32.500 --> 00:16:34.500]  五色二上的最後
[00:16:34.500 --> 00:16:36.500]  這三節聖經呢
[00:16:36.500 --> 00:16:39.500]  就講到這個苦人的降卑
[00:16:39.500 --> 00:16:43.500]  和他的升高
[00:16:43.500 --> 00:16:46.500]  這個就講到主耶穌是
[00:16:46.500 --> 00:16:49.500]  經過苦難而得到榮耀
[00:16:49.500 --> 00:16:51.500]  現在說到我們基督徒
[00:16:51.500 --> 00:16:53.500]  我們信主以後
[00:16:53.500 --> 00:16:55.500]  我們也會經過苦難
[00:16:55.500 --> 00:16:57.500]  不是說一信了主的話
[00:16:57.500 --> 00:16:59.500]  就一帆風順
[00:16:59.500 --> 00:17:02.500]  信了主以後就萬事橫通
[00:17:02.500 --> 00:17:03.500]  並不是這樣
[00:17:03.500 --> 00:17:05.500]  我們每個人都經歷過
[00:17:05.500 --> 00:17:07.500]  我們都有大大小小
[00:17:07.500 --> 00:17:09.500]  不同的苦難
[00:17:09.500 --> 00:17:15.500]  但是現在有的一些傳道
[00:17:15.500 --> 00:17:17.500]  有些就說了
[00:17:17.500 --> 00:17:19.500]  有成功的福音
[00:17:19.500 --> 00:17:21.500]  就說你這樣信了耶穌
[00:17:21.500 --> 00:17:23.500]  你身體就健康
[00:17:23.500 --> 00:17:25.500]  你家庭就和睦
[00:17:25.500 --> 00:17:26.500]  你就會發財
[00:17:26.500 --> 00:17:28.500]  你的工作順利
[00:17:28.500 --> 00:17:30.500]  成功的福音
[00:17:30.500 --> 00:17:34.500]  聽起來是很好
[00:17:34.500 --> 00:17:38.500]  但是實際上並不是福音
[00:17:38.500 --> 00:17:40.500]  就說這個不是真的福音
[00:17:40.500 --> 00:17:43.500]  這個是一個虛假的福音
[00:17:43.500 --> 00:17:45.500]  神並沒有允許我們
[00:17:45.500 --> 00:17:47.500]  沒有苦難
[00:17:47.500 --> 00:17:49.500]  你信了基督以後
[00:17:49.500 --> 00:17:50.500]  你成爲基督徒
[00:17:50.500 --> 00:17:51.500]  就什麼都好
[00:17:51.500 --> 00:17:53.500]  什麼都順利
[00:17:53.500 --> 00:17:55.500]  神沒有允許這樣的
[00:17:55.500 --> 00:17:57.500]  神是讓我們經過苦難
[00:17:57.500 --> 00:17:59.500]  經過大大小小的苦難
[00:17:59.500 --> 00:18:00.500]  有人多一些
[00:18:00.500 --> 00:18:02.500]  有人少一些
[00:18:02.500 --> 00:18:04.500]  但是你可以回想
[00:18:04.500 --> 00:18:08.500]  我們哪一個人信了主以後
[00:18:08.500 --> 00:18:10.500]  一點難處都沒有
[00:18:10.500 --> 00:18:13.500]  一點病痛都不會有
[00:18:13.500 --> 00:18:15.500]  沒有這樣的
[00:18:15.500 --> 00:18:18.500]  爲什麼叫我們經過這些難處呢
[00:18:18.500 --> 00:18:21.500]  就是叫我們來依靠神
[00:18:21.500 --> 00:18:22.500]  叫我們知道
[00:18:22.500 --> 00:18:24.500]  我們的人是軟弱的
[00:18:24.500 --> 00:18:27.500]  我們知道神愛我們
[00:18:27.500 --> 00:18:29.500]  讓我們經過難處
[00:18:29.500 --> 00:18:31.500]  但他的難處中間
[00:18:31.500 --> 00:18:33.500]  他要與我們同在
[00:18:33.500 --> 00:18:36.500]  他要帶我們走過精神的道路
[00:18:36.500 --> 00:18:39.500]  這是真的福音
[00:18:39.500 --> 00:18:45.500]  這是我們所要相信的福音
[00:18:45.500 --> 00:18:48.500]  如果裏面神也允許我們
[00:18:48.500 --> 00:18:51.500]  今天若是你與主的話
[00:18:51.500 --> 00:18:54.500]  同受苦難的話
[00:18:54.500 --> 00:18:58.500]  將來也有奉與他的榮耀
[00:18:58.500 --> 00:19:00.500]  沒有經過苦難的
[00:19:00.500 --> 00:19:04.500]  你就很難體會到神的信使
[00:19:04.500 --> 00:19:07.500]  你體會不到神的愛
[00:19:07.500 --> 00:19:09.500]  你在苦難當中你會覺得
[00:19:09.500 --> 00:19:12.500]  神與我同在
[00:19:12.500 --> 00:19:13.500]  與我們同在
[00:19:13.500 --> 00:19:15.500]  他不離開我們
[00:19:15.500 --> 00:19:16.500]  外面有壓力
[00:19:16.500 --> 00:19:18.500]  但神能夠斥力量
[00:19:18.500 --> 00:19:21.500]  叫你在壓力患難中間
[00:19:21.500 --> 00:19:23.500]  你還能夠過來
[00:19:23.500 --> 00:19:24.500]  回頭你看的話
[00:19:24.500 --> 00:19:26.500]  就像嶽伯所看的
[00:19:26.500 --> 00:19:30.500]  嶽伯經過很多很大的苦難
[00:19:30.500 --> 00:19:34.500]  一個時間這房子財產都沒有了
[00:19:34.500 --> 00:19:36.500]  兒女都沒有了
[00:19:36.500 --> 00:19:37.500]  但是最後
[00:19:37.500 --> 00:19:40.500]  到這個嶽伯繼的最後的話
