
[00:00:00.000 --> 00:00:03.040]  我呢就真係醫生嚟㗎
[00:02:25.280 --> 00:02:26.280]  真係呀
[00:02:26.280 --> 00:02:29.440]  我未見過香港呢咁樣撕裂嘅
[00:02:29.440 --> 00:02:32.080]  呢個題目唔係我定嘅
[00:02:32.080 --> 00:02:35.520]  我收到呢個題目嘅時間覺得教會好勇敢
[00:02:35.520 --> 00:02:38.480]  你敢面對真實嘅警方
[00:02:38.480 --> 00:02:41.160]  唔係講啲只係空中嘅嘢
[00:02:41.160 --> 00:02:44.020]  我哋嘅訊息係落地嘅
[00:02:44.020 --> 00:02:45.360]  貼地嘅
[00:02:45.360 --> 00:02:48.100]  我傷心係咩撕裂
[00:02:48.100 --> 00:02:50.760]  撕裂係咩呀
[00:02:50.760 --> 00:02:54.740]  即係講關係
[00:02:54.740 --> 00:02:57.640]  政府同人民撕裂
[00:02:57.640 --> 00:03:00.080]  警察同人民都撕裂
[00:03:00.080 --> 00:03:03.520]  咁破碎呢而家我哋連法治都破碎埋
[00:03:03.520 --> 00:03:05.280]  家庭破碎埋
[00:03:05.280 --> 00:03:06.820]  管治破碎
[00:03:06.820 --> 00:03:08.320]  經濟破碎
[00:03:08.320 --> 00:03:10.720]  即係你明唔明係講緊我哋香港人呢
[00:03:10.720 --> 00:03:14.220]  好珍貴好珍惜嗰啲嘢忽然之間喺呢幾個月呢
[00:03:14.220 --> 00:03:17.320]  就都改變咗
[00:03:17.320 --> 00:03:19.960]  我當然唔敢去分析
[00:03:19.960 --> 00:03:22.800]  但我相信呢係可以重建嘅
[00:03:22.800 --> 00:03:25.540]  因為我哋嘅信仰呢唔係離地嘅
[00:03:25.540 --> 00:03:26.900]  有啲年青人同我講
[00:03:26.900 --> 00:03:31.580]  佢話你哋啲老人關係禮拜堂呀我對天堂無興趣
[00:03:31.580 --> 00:03:34.680]  我哋嘅信仰呢唔係講上天堂咁簡單
[00:03:34.680 --> 00:03:36.080]  但嗰個都好緊要嘅喎
[00:03:36.080 --> 00:03:37.340]  因為我做醫生點解呀
[00:03:37.340 --> 00:03:39.340]  我知道人人都有一死嘅
[00:03:39.340 --> 00:03:41.120]  死咗之後你去邊度先
[00:03:41.120 --> 00:03:43.220]  嗱我嗰陣時喺醫院呢
[00:03:43.220 --> 00:03:44.980]  平時叫佢都唔信主嘅
[00:03:44.980 --> 00:03:48.160]  佢一生cancer就跪低
[00:03:48.160 --> 00:03:50.560]  佢話我唔知去邊呀
[00:03:50.560 --> 00:03:51.720]  我唔知去邊呀
[00:03:51.720 --> 00:03:52.700]  你知唔知呀
[00:03:52.700 --> 00:03:53.760]  你到嗰個時間
[00:03:53.760 --> 00:03:54.960]  我拉咩神感動我
[00:03:54.960 --> 00:03:58.360]  點解佢要生cancer我先帶佢信主呀
[00:03:58.360 --> 00:04:02.160]  點解唔喺佢年青嘅時間畀佢認識呢個創造主
[00:04:02.160 --> 00:04:04.040]  認識呢個真神呀
[00:04:04.040 --> 00:04:07.140]  而家全世界百分之九十嘅人相信有神
[00:04:07.140 --> 00:04:09.940]  因為你上個世紀唔信神
[00:04:09.940 --> 00:04:11.440]  搞到世界大亂
[00:04:11.440 --> 00:04:12.720]  世界大戰等等
[00:04:12.720 --> 00:04:15.240]  咁於是到二十一世紀
[00:04:15.240 --> 00:04:17.380]  百分之九十嘅人信有神
[00:04:17.380 --> 00:04:19.560]  當然佢乜神都拜
[00:04:19.560 --> 00:04:21.220]  非洲嗰啲乜嘢都拜
[00:04:21.220 --> 00:04:23.260]  我哋中國人都拜好多神
[00:04:23.260 --> 00:04:24.720]  但佢知道有嘅
[00:04:24.720 --> 00:04:26.860]  呢個地球唔係爆出嚟嘅
[00:04:26.860 --> 00:04:28.560]  人唔係馬騮變嘅
[00:04:28.560 --> 00:04:33.640]  因為我係讀動物學嘅
[00:04:33.640 --> 00:04:35.500]  唔係
[00:04:35.500 --> 00:04:38.980]  冇創造者
[00:04:38.980 --> 00:04:40.340]  有創造者
[00:04:40.340 --> 00:04:41.580]  有救贖者
[00:04:41.580 --> 00:04:43.340]  咁所以呢個就重建
[00:04:43.340 --> 00:04:45.380]  所以我哋嘅福音係關於重建
[00:04:45.380 --> 00:04:47.520]  重建人同人之間嘅關係
[00:04:47.520 --> 00:04:48.720]  你同屋企嘅關係
[00:04:48.720 --> 00:04:50.020]  屋企都撕裂
[00:04:50.020 --> 00:04:51.220]  我屋企都撕裂
[00:04:51.220 --> 00:04:52.820]  我屋企有藍有黃
[00:04:52.820 --> 00:04:55.980]  咁我又唔黃又唔藍
[00:04:55.980 --> 00:04:59.900]  即係我唔鍾意企一邊
[00:04:59.900 --> 00:05:01.700]  藍嗰啲覺得我太黃
[00:05:01.700 --> 00:05:05.300]  黃嗰啲覺得我又太藍
[00:05:05.300 --> 00:05:06.540]  點解呢
[00:05:06.540 --> 00:05:08.940]  如果你企一邊
[00:05:08.940 --> 00:05:10.900]  你就偏見
[00:05:10.900 --> 00:05:12.100]  你黃色
[00:05:12.100 --> 00:05:15.540]  你黃色眼鏡睇咩都黃
[00:05:15.540 --> 00:05:17.140]  你藍絲
[00:05:17.140 --> 00:05:18.220]  戴藍色眼鏡
[00:05:18.220 --> 00:05:19.180]  乜嘢都藍
[00:05:19.180 --> 00:05:20.940]  人係有主見有偏見
[00:05:20.940 --> 00:05:22.220]  你可以有政見
[00:05:22.220 --> 00:05:23.820]  唔好有偏見
[00:05:23.820 --> 00:05:25.420]  我尊重你嘅政見
[00:05:25.420 --> 00:05:28.220]  但唔好將呢樣嘢就讓香港撕裂
[00:05:28.220 --> 00:05:29.700]  讓香港撕裂
[00:05:29.700 --> 00:05:31.820]  咁所以我覺得呢個題目真係好
[00:05:31.820 --> 00:05:33.780]  我就覺得
[00:05:33.780 --> 00:05:36.980]  你撕裂等等要處理一個問題
[00:05:36.980 --> 00:05:39.620]  你要搵個原因喺邊度
[00:05:39.620 --> 00:05:41.140]  唔可以求其
[00:05:41.140 --> 00:05:42.700]  我呢個原因
[00:05:42.700 --> 00:05:45.260]  話俾你聽喺邊度嚟
[00:05:45.260 --> 00:05:50.300]  全世界最頂尖嘅政治學者
[00:05:50.300 --> 00:05:53.220]  係喺哈佛嘅教授
[00:05:53.220 --> 00:05:54.900]  第一個我好欣賞佢
[00:05:54.900 --> 00:05:57.860]  叫做Professor Samuel Huntington
[00:05:57.860 --> 00:06:00.740]  佢寫咗本震撼全世界嘅書
[00:06:00.740 --> 00:06:03.500]  嗰時東西冷戰結束
[00:06:03.500 --> 00:06:05.140]  咁個個覺得和平
[00:06:05.140 --> 00:06:06.540]  佢寫咗本唔係
[00:06:06.540 --> 00:06:09.180]  東西冷戰結束
[00:06:09.180 --> 00:06:11.500]  九大文明衝突
[00:06:11.500 --> 00:06:13.220]  佢講中咗
[00:06:13.220 --> 00:06:15.580]  你見到我東西
[00:06:15.580 --> 00:06:18.100]  就大家好和解
[00:06:18.100 --> 00:06:19.500]  但係唔同嘅種族
[00:06:19.500 --> 00:06:20.580]  唔同嘅政制
[00:06:20.580 --> 00:06:21.900]  唔同嘅睇法
[00:06:21.900 --> 00:06:23.700]  結果
[00:06:23.700 --> 00:06:26.220]  世界冇和平過
[00:06:26.220 --> 00:06:29.100]  全世界都震蕩
[00:06:29.100 --> 00:06:30.540]  所以風浪
[00:06:30.540 --> 00:06:32.260]  好佢就退咗休
[00:06:32.260 --> 00:06:34.780]  咁佢跟住嗰個嘅接班人
[00:06:34.780 --> 00:06:39.300]  係一個日本裔嘅美國人嘅學者
[00:06:39.300 --> 00:06:40.780]  好犀利
[00:06:40.780 --> 00:06:41.580]  我一路就追佢
[00:06:41.580 --> 00:06:42.180]  點解呢
[00:06:42.180 --> 00:06:43.700]  我要明政治嗰啲
[00:06:43.700 --> 00:06:45.940]  你要搵啲政治專家去睇
[00:06:45.940 --> 00:06:46.980]  聖經都講政治
[00:06:46.980 --> 00:06:48.500]  係講歷史裏面嘅政治
[00:06:48.500 --> 00:06:50.220]  唔係講今天嘅政治
[00:06:50.220 --> 00:06:51.540]  所以我哋當然
[00:06:51.540 --> 00:06:55.060]  嗰啲係可以畀我哋識解讀而家嘅政治
[00:06:55.060 --> 00:06:57.220]  Francis Fukuyama
[00:06:57.220 --> 00:06:58.820]  佢好樂觀
[00:06:58.820 --> 00:07:01.100]  佢寫The End of History
[00:07:01.100 --> 00:07:03.500]  佢將來呢個世界
[00:07:03.500 --> 00:07:06.060]  如果所有都變成民主
[00:07:06.060 --> 00:07:07.860]  就和平
[00:07:07.860 --> 00:07:09.140]  隔咗五年
[00:07:09.140 --> 00:07:10.700]  佢悔改
[00:07:10.700 --> 00:07:12.100]  寫咗第二本
[00:07:12.100 --> 00:07:14.900]  叫Political Development and Political Decay
[00:07:14.900 --> 00:07:17.900]  佢發覺大部分國家都叫做民主
[00:07:17.900 --> 00:07:19.580]  最民主嗰啲
[00:07:19.580 --> 00:07:21.140]  Decay 係咩
[00:07:21.140 --> 00:07:22.660]  癱瘓
[00:07:22.660 --> 00:07:25.060]  你睇美國幾癱瘓
[00:07:25.060 --> 00:07:27.940]  Donald Trump 而家畀人告
[00:07:27.940 --> 00:07:29.740]  Impeach 緊佢
[00:07:29.740 --> 00:07:33.180]  佢唔通過嘅佢啲嘢
[00:07:33.180 --> 00:07:34.900]  佢於是好嘢
[00:07:34.900 --> 00:07:38.260]  佢淨係Tweet 啫
[00:07:38.260 --> 00:07:40.460]  英國癱唔癱瘓
[00:07:40.460 --> 00:07:41.460]  係咪
[00:07:41.460 --> 00:07:43.060]  嗰個
[00:07:43.060 --> 00:07:45.220]  Prime Minister 都幾似Donald Trump 個樣
[00:07:45.220 --> 00:07:47.100]  似佢細佬
[00:07:47.100 --> 00:07:48.780]  一樣做嘢
[00:07:48.780 --> 00:07:51.300]  佢全部啲嘢係國會唔通過嘅
[00:07:51.300 --> 00:07:54.860]  所以佢成日都叫女皇解散國會
[00:07:54.860 --> 00:07:56.140]  佢又女皇
[00:07:56.140 --> 00:07:58.140]  原來一定要聽首相話
[00:07:58.140 --> 00:07:59.100]  冇得揀
[00:07:59.100 --> 00:08:00.820]  咁所以咪又解散咗
[00:08:00.820 --> 00:08:03.140]  你明唔明呢啲最
[00:08:03.140 --> 00:08:06.660]  咁你睇歐盟癱瘓
[00:08:06.660 --> 00:08:08.580]  個個都心有自己啲嘢
[00:08:08.580 --> 00:08:11.540]  咁所以你再睇返嘅時間佢真係講得中
[00:08:11.540 --> 00:08:14.660]  跟住佢2019
[00:08:14.660 --> 00:08:16.500]  Francis Fukuyama 寫咗本
[00:08:16.500 --> 00:08:19.620]  全世界最暢銷嘅書之一
[00:08:19.620 --> 00:08:21.980]  我買咗
[00:08:21.980 --> 00:08:26.140]  咁佢畀我解讀咗
[00:08:26.140 --> 00:08:28.300]  有幾個重要嘅字
[00:08:28.300 --> 00:08:32.020]  佢而家係Identity Politics
[00:08:32.020 --> 00:08:34.420]  係身份嘅衝突
[00:08:34.420 --> 00:08:35.940]  係咪身份衝突
[00:08:35.940 --> 00:08:38.660]  咁有啲係種族嘅身份
[00:08:38.660 --> 00:08:40.100]  唔同嘅身份
[00:08:40.100 --> 00:08:42.540]  咁個個都覺得自己畀人欺負
[00:08:42.540 --> 00:08:45.300]  我哋香港年青人都覺得畀人欺負
[00:08:45.300 --> 00:08:48.620]  佢覺得我都買唔到屋
[00:08:48.620 --> 00:08:50.060]  我讀唔到大學
[00:08:50.060 --> 00:08:52.580]  讀到大學嘅好少你知唔知
[00:08:52.580 --> 00:08:53.940]  因為我做青年工作
[00:08:53.940 --> 00:08:56.060]  大部分都入唔到大學
[00:08:56.060 --> 00:08:58.860]  好出去外國讀書佢邊有錢出去讀書
[00:08:58.860 --> 00:09:00.860]  咁所以好多人喺度嘅時間覺得
[00:09:00.860 --> 00:09:03.140]  我結婚都無屋住
[00:09:03.140 --> 00:09:04.980]  我搵工又搵唔到號
[00:09:04.980 --> 00:09:08.140]  咁所以佢覺得係
[00:09:08.140 --> 00:09:10.380]  好唔Fair
[00:09:10.380 --> 00:09:11.980]  咁所以佢上街嘅時間
[00:09:11.980 --> 00:09:12.700]  喂
[00:09:12.700 --> 00:09:14.940]  我係有Identity
[00:09:14.940 --> 00:09:16.660]  我香港我有份
[00:09:16.660 --> 00:09:17.900]  點解你唔聽我講
[00:09:17.900 --> 00:09:20.300]  咪喺街講
[00:09:20.300 --> 00:09:22.060]  咁Identity Politics
[00:09:22.060 --> 00:09:24.500]  咁第二個字係咩
[00:09:24.500 --> 00:09:28.660]  Demand for recognition of 佢嘅Dignity
[00:09:28.660 --> 00:09:31.700]  佢要有人認可佢所做
[00:09:31.700 --> 00:09:33.140]  你估點解
[00:09:33.140 --> 00:09:34.820]  佢好開心
[00:09:34.820 --> 00:09:37.900]  二百萬人一齊上街
[00:09:37.900 --> 00:09:40.500]  佢覺得好有Dignity
[00:09:40.500 --> 00:09:41.700]  即係你知唔知
[00:09:41.700 --> 00:09:43.060]  人就用唔同嘅方式
[00:09:43.060 --> 00:09:45.260]  嚟證明自己嘅存在
[00:09:45.260 --> 00:09:47.420]  證明啲人係肯定
[00:09:47.420 --> 00:09:49.540]  咁所以你見年青人好多人欣賞佢
[00:09:49.540 --> 00:09:51.500]  亦都好多人勸勉佢
[00:09:51.500 --> 00:09:53.380]  我都同佢哋傾計
[00:09:53.380 --> 00:09:55.180]  你去爭取都得
[00:09:55.180 --> 00:09:57.300]  唔可以暴力
[00:09:57.300 --> 00:10:00.260]  你要做嘢對得住良知
[00:10:00.260 --> 00:10:03.020]  啲警察對你唔好
[00:10:03.020 --> 00:10:05.220]  佢哋都好大壓力
[00:10:05.220 --> 00:10:05.980]  亦都
[00:10:05.980 --> 00:10:07.300]  佢哋都有屋企人
[00:10:07.300 --> 00:10:09.100]  唔使起哂佢哋
[00:10:09.100 --> 00:10:10.220]  你唔可以
[00:10:10.220 --> 00:10:11.700]  武力對武力
[00:10:11.700 --> 00:10:13.780]  就全世界大亂
[00:10:13.780 --> 00:10:14.500]  結果係
[00:10:14.500 --> 00:10:16.340]  佢嗰本書你估點寫
[00:10:16.340 --> 00:10:18.740]  佢全世界由法國革命
[00:10:18.740 --> 00:10:20.020]  一路到今天
[00:10:20.020 --> 00:10:24.180]  未停過㗎呢啲
[00:10:24.180 --> 00:10:25.060]  全世界都係咁
[00:10:25.060 --> 00:10:26.180]  你而家睇吓
[00:10:26.180 --> 00:10:28.180]  敘利亞發生嗰啲嘢
[00:10:28.180 --> 00:10:29.500]  中東發生嗰啲嘢
[00:10:29.500 --> 00:10:30.900]  以色列發生嗰啲嘢
[00:10:30.900 --> 00:10:32.180]  美國發生嗰啲嘢
[00:10:32.180 --> 00:10:35.500]  全部啲年青人都喺街嗰度
[00:10:35.500 --> 00:10:37.180]  所以唔係香港例外
[00:10:37.180 --> 00:10:38.860]  你睇返嘅時間你就知道
[00:10:38.860 --> 00:10:40.780]  香港只不過係全世界
[00:10:40.780 --> 00:10:42.100]  一個趨勢當中
[00:10:42.100 --> 00:10:43.820]  覺得呢個世界唔fair
[00:10:43.820 --> 00:10:45.020]  貧富係懸殊
[00:10:45.020 --> 00:10:46.860]  權力分配係懸殊
[00:10:46.860 --> 00:10:50.700]  我哋有好多人覺得我哋係冇份
[00:10:50.700 --> 00:10:52.300]  我唔係辯護佢哋
[00:10:52.300 --> 00:10:54.340]  係佢哋主觀嘅感覺
[00:10:54.340 --> 00:10:55.580]  所以我做青少年工作
[00:10:55.580 --> 00:10:58.580]  就希望我哋真係關心佢哋
[00:10:58.580 --> 00:10:59.380]  同佢哋同行
[00:10:59.380 --> 00:11:00.660]  亦都勸佢哋
[00:11:00.660 --> 00:11:03.340]  我成日都見佢哋
[00:11:03.340 --> 00:11:05.860]  咁我就話
[00:11:05.860 --> 00:11:07.260]  我關心你
[00:11:07.260 --> 00:11:09.980]  我試吓幫你訓練你做嗰啲
[00:11:09.980 --> 00:11:10.980]  你讀唔到大學
[00:11:10.980 --> 00:11:13.180]  我訓練你做咖啡師
[00:11:13.180 --> 00:11:15.300]  我哋訓練你做教練都得㗎
[00:11:15.300 --> 00:11:17.540]  你唔一定係佢哋 好尊貴㗎
[00:11:17.540 --> 00:11:19.060]  咁佢哋好開心
[00:11:19.060 --> 00:11:20.540]  即係忽然之間發覺原來
[00:11:20.540 --> 00:11:23.300]  唔一定讀大學都可以活得好尊貴
[00:11:23.300 --> 00:11:24.820]  都有身份嘅
[00:11:24.820 --> 00:11:26.300]  即係唔可以一個人
[00:11:26.300 --> 00:11:28.460]  香港嘅教育制度要改革
[00:11:28.460 --> 00:11:30.260]  我啱啱同三百間學校
[00:11:30.260 --> 00:11:31.620]  佢哋傾教育改革
[00:11:31.620 --> 00:11:34.180]  你考試淨係考兩樣嘢
[00:11:34.180 --> 00:11:36.460]  Logic Arithmetic 同 Linguistic
[00:11:36.460 --> 00:11:39.420]  你考句語文 考句數學 邏輯思維
[00:11:39.420 --> 00:11:41.660]  人有九種智能㗎
[00:11:41.660 --> 00:11:42.460]  你明唔明呀
[00:11:42.460 --> 00:11:43.580]  我體育智能
[00:11:43.580 --> 00:11:44.540]  我音樂嘅智能
[00:11:44.540 --> 00:11:45.860]  我視覺嘅智能
[00:11:45.860 --> 00:11:47.980]  你其他嗰啲唔算數㗎
[00:11:47.980 --> 00:11:49.540]  點解你唔考我嗰啲呀
[00:11:49.540 --> 00:11:50.940]  咁你考我最弱嗰兩樣嘢
[00:11:50.940 --> 00:11:52.500]  我咪輸畀你囉
[00:11:52.500 --> 00:11:53.340]  咁所以我自己感覺
[00:11:53.340 --> 00:11:55.740]  全世界都覺得要改變
[00:11:55.740 --> 00:11:57.500]  係因人施教
[00:11:57.500 --> 00:11:59.780]  而家教佢唔係淨係考試
[00:11:59.780 --> 00:12:01.260]  教佢做人
[00:12:01.260 --> 00:12:03.340]  教佢要有 Fairness 有公正
[00:12:03.340 --> 00:12:05.260]  所以我而家同教育局嗰啲不斷傾
[00:12:05.260 --> 00:12:07.620]  同三百間學校嘅校長最近傾
[00:12:07.620 --> 00:12:09.580]  全世界都講呢
[00:12:09.580 --> 00:12:11.780]  未來教育要改革
[00:12:11.780 --> 00:12:13.940]  咁所以我自己就感覺
[00:12:13.940 --> 00:12:15.780]  價值觀念唔同
[00:12:15.780 --> 00:12:17.460]  每個人有自己嘅 value
[00:12:17.460 --> 00:12:19.260]  但係而家好可惜係咩
[00:12:19.260 --> 00:12:20.340]  好多呢
[00:12:20.340 --> 00:12:23.620]  覺得我就決定咩係啱同錯
[00:12:23.620 --> 00:12:27.300]  當一個人冇一個普世價值
[00:12:27.300 --> 00:12:28.620]  冇一個共同嘅價值
[00:12:28.620 --> 00:12:30.180]  《聖經》就講價值呀
[00:12:30.180 --> 00:12:31.260]  係咪呀
[00:12:31.260 --> 00:12:33.660]  要孝敬父母啱唔啱先
[00:12:33.660 --> 00:12:36.340]  你要做一個公義嘅人
[00:12:36.340 --> 00:12:37.540]  做一個良善嘅人
[00:12:37.540 --> 00:12:38.620]  有冇價值嘅
[00:12:38.620 --> 00:12:39.860]  所以我而家個個都講
[00:12:39.860 --> 00:12:41.460]  返返去普世價值
[00:12:41.460 --> 00:12:43.860]  唔可以你自己就判斷你嗰啲價值
[00:12:43.860 --> 00:12:45.500]  咁種族歧視
[00:12:45.500 --> 00:12:46.860]  你見《聖經》好喎
[00:12:46.860 --> 00:12:48.700]  乜嘢嘅種族都好
[00:12:48.700 --> 00:12:50.420]  我哋都愛你
[00:12:50.420 --> 00:12:51.140]  唔好歧視
[00:12:51.140 --> 00:12:53.500]  香港點解咁差呢
[00:12:53.500 --> 00:12:56.540]  香港好多唔同族裔嘅人
[00:12:56.540 --> 00:13:00.980]  你諗下菲律賓幾好呀嗰啲
[00:13:00.980 --> 00:13:03.060]  放低佢自己屋企
[00:13:03.060 --> 00:13:04.460]  嚟服侍我哋
[00:13:04.460 --> 00:13:06.860]  你對佢哋真係要好啲
[00:13:06.860 --> 00:13:08.940]  而家多咗好多印傭
[00:13:08.940 --> 00:13:10.780]  佢雖然係唔同信仰
[00:13:10.780 --> 00:13:13.100]  你都要對佢好啲
[00:13:13.100 --> 00:13:14.700]  因為佢哋真係放低
[00:13:14.700 --> 00:13:16.460]  為咗經濟嘅緣故
[00:13:16.460 --> 00:13:18.180]  放低自己屋企
[00:13:18.180 --> 00:13:20.020]  嚟服侍我哋
[00:13:20.020 --> 00:13:22.060]  好多我哋而家喺錦田
[00:13:22.060 --> 00:13:23.460]  服侍嗰啲
[00:13:23.460 --> 00:13:26.100]  居卡兵嘅後裔
[00:13:26.100 --> 00:13:27.300]  幾尊貴
[00:13:27.300 --> 00:13:29.580]  但佢唔識中文
[00:13:29.580 --> 00:13:31.100]  好難讀書好難搵
[00:13:31.100 --> 00:13:32.340]  咁我哋都服侍佢
[00:13:32.340 --> 00:13:34.420]  所以你見《聖經》教到我哋
[00:13:34.420 --> 00:13:36.500]  唔分種族嘅
[00:13:36.500 --> 00:13:38.420]  政見唔同唔緊要
[00:13:38.420 --> 00:13:40.500]  每人都有你可以揀選
[00:13:40.500 --> 00:13:43.100]  你咪用投票去決定
[00:13:43.100 --> 00:13:44.700]  你將來
[00:13:44.700 --> 00:13:47.300]  跟住
[00:13:47.300 --> 00:13:48.900]  區議會選舉
[00:13:48.900 --> 00:13:50.580]  你俾心機
[00:13:50.580 --> 00:13:53.300]  用你嘅票表達你嘅政見
[00:13:53.300 --> 00:13:56.620]  唔係用你嘅拳頭表達你嘅政見
[00:13:56.620 --> 00:13:58.180]  呢個社會需要法治
[00:13:58.180 --> 00:14:00.580]  馬道立大法官講咗一篇
[00:14:00.580 --> 00:14:03.260]  乜嘢叫做法治
[00:14:03.260 --> 00:14:05.180]  乜嘢叫做sense of community
[00:14:05.180 --> 00:14:06.220]  我哋一個群體
[00:14:06.220 --> 00:14:10.020]  所以呢啲好多時間喺學校冇教嘅
[00:14:10.020 --> 00:14:11.780]  你話我幾心痛
[00:14:11.780 --> 00:14:13.300]  佢哋唔係唔想學
[00:14:13.300 --> 00:14:14.020]  你都唔教
[00:14:14.020 --> 00:14:18.700]  淨係教我考五星星
[00:14:18.700 --> 00:14:20.020]  佢五星星少咗一粒
[00:14:20.020 --> 00:14:21.980]  佢都好depressed
[00:14:21.980 --> 00:14:22.620]  即係你明唔明
[00:14:22.620 --> 00:14:24.140]  入唔到E4
[00:14:24.140 --> 00:14:26.980]  我入到E4都幾好彩
[00:14:26.980 --> 00:14:29.260]  但係我入唔到HKU
[00:14:29.260 --> 00:14:31.460]  我都覺得自己好差
[00:14:31.460 --> 00:14:32.700]  咁我喺尾發覺
[00:14:32.700 --> 00:14:33.340]  都唔差
[00:14:33.340 --> 00:14:36.140]  係香港大學差啫
[00:14:36.140 --> 00:14:39.060]  即係連我啲咁優秀嘅人都唔修
[00:14:39.060 --> 00:14:41.620]  即係你明唔明
[00:14:41.620 --> 00:14:43.940]  佢係咁樣揀人
[00:14:43.940 --> 00:14:46.180]  即係你唔fair
[00:14:46.180 --> 00:14:48.220]  咁我嚟尾去咗加拿大發覺
[00:14:48.220 --> 00:14:49.620]  幾好呀加拿大
[00:14:49.620 --> 00:14:51.060]  好多機會
[00:14:51.060 --> 00:14:52.020]  好多機會
[00:14:52.020 --> 00:14:52.980]  好fair
[00:14:52.980 --> 00:14:54.740]  咁所以你見宗教信仰唔同
[00:14:54.740 --> 00:14:55.980]  都唔緊要嘅
[00:14:55.980 --> 00:14:57.420]  係咪大家傾下計
[00:14:57.420 --> 00:14:59.180]  我都識好多回教嘅朋友
[00:14:59.180 --> 00:15:00.100]  佛教嘅朋友
[00:15:00.100 --> 00:15:01.820]  唔緊要大家傾下咋嘛
[00:15:01.820 --> 00:15:06.740]  其實而家全世界90%信有神
[00:15:06.740 --> 00:15:10.460]  一半佢係信同一個神
[00:15:10.460 --> 00:15:13.060]  阿伯拉罕嘅神
[00:15:13.060 --> 00:15:14.300]  基督教
[00:15:14.300 --> 00:15:15.460]  天主教
[00:15:15.460 --> 00:15:16.900]  東正教
[00:15:16.900 --> 00:15:20.100]  回教都信阿伯拉罕嘅神
[00:15:20.100 --> 00:15:21.020]  你知唔知
[00:15:21.020 --> 00:15:22.860]  因為佢係啟示嘅神
[00:15:22.860 --> 00:15:24.500]  其他嗰啲神唔係啟示
[00:15:24.500 --> 00:15:26.060]  就人寫出嚟
[00:15:26.060 --> 00:15:27.460]  作一個出嚟
