
[00:00:00.000 --> 00:00:02.000]  《出埃及記》的序幕
[00:01:54.000 --> 00:01:59.000]  我們在這三個人物裡面
[00:01:59.000 --> 00:02:01.000]  從他們的生命角色
[00:02:01.000 --> 00:02:03.000]  我們能夠看到
[00:02:03.000 --> 00:02:06.000]  上帝一開展出埃及記的時候
[00:02:06.000 --> 00:02:09.000]  他必須提醒和鼓勵我們
[00:02:09.000 --> 00:02:11.000]  有三個大方向
[00:02:11.000 --> 00:02:13.000]  第一個方向是
[00:02:13.000 --> 00:02:15.000]  我們要了解和知道
[00:02:15.000 --> 00:02:17.000]  蒙若次福的被動
[00:02:17.000 --> 00:02:21.000]  而這個被動是在以色列文當中的經歷
[00:02:21.000 --> 00:02:26.000]  而這個主動是在神的那一方裡面去顯現
[00:02:26.000 --> 00:02:29.000]  我邀請大家和我讀出一節七節
[00:02:29.000 --> 00:02:31.000]  當中我簡略了散略了
[00:02:31.000 --> 00:02:34.000]  雅各那些子女的名字
[00:02:34.000 --> 00:02:35.000]  不等於他不重要
[00:02:35.000 --> 00:02:38.000]  是因為我盼望都能夠留一疊白
[00:02:38.000 --> 00:02:40.000]  給大家回去看一看
[00:02:40.000 --> 00:02:43.000]  其實這個好像很平鋪直敘
[00:02:43.000 --> 00:02:45.000]  直敘的一個描述
[00:02:45.000 --> 00:02:47.000]  其實當中有很多的玄機
[00:02:47.000 --> 00:02:50.000]  希望我們今天都能夠稍微去觀看一下
[00:02:50.000 --> 00:02:54.000]  我要請鼎泉和我一起讀出七節的經文請讀
[00:02:54.000 --> 00:02:56.000]  以色列的宗旨
[00:02:56.000 --> 00:02:58.000]  各大家眷王雅各
[00:02:58.000 --> 00:03:00.000]  一同來託埃及
[00:03:14.000 --> 00:03:16.000]  以色列人生養眾多
[00:03:16.000 --> 00:03:18.000]  並且繁茂
[00:03:18.000 --> 00:03:19.000]  極其強盛
[00:03:19.000 --> 00:03:21.000]  滿了那地
[00:03:21.000 --> 00:03:23.000]  似乎裡面只是一個記錄
[00:03:23.000 --> 00:03:26.000]  一個記載的歷史發展
[00:03:26.000 --> 00:03:29.000]  但當中他在說的就是
[00:03:29.000 --> 00:03:33.000]  這個家庭或者這個民族的展現
[00:03:33.000 --> 00:03:35.000]  他特別說到
[00:03:35.000 --> 00:03:37.000]  雅各來到埃及的時候
[00:03:37.000 --> 00:03:39.000]  七十人
[00:03:39.000 --> 00:03:40.000]  不知道大家覺得
[00:03:40.000 --> 00:03:42.000]  七十人在一個家庭裡面
[00:03:42.000 --> 00:03:45.000]  是多還是少
[00:03:45.000 --> 00:03:48.000]  剛才我們大英姊妹就一起喊
[00:03:48.000 --> 00:03:50.000]  有人喊多有人喊少
[00:03:50.000 --> 00:03:51.000]  不過我想說
[00:03:51.000 --> 00:03:54.000]  我在同福堂裡認識過一個姊妹
[00:03:54.000 --> 00:03:55.000]  她曾經跟我說
[00:03:55.000 --> 00:03:59.000]  她家裡接近一百人都信耶穌
[00:03:59.000 --> 00:04:01.000]  所以比對一下
[00:04:01.000 --> 00:04:04.000]  七十人究竟算是一條圍村
[00:04:04.000 --> 00:04:06.000]  還是一個宗族
[00:04:06.000 --> 00:04:10.000]  但她來到埃及地
[00:04:10.000 --> 00:04:13.000]  大家記不記得那個原因
[00:04:13.000 --> 00:04:15.000]  如果大家追溯回創世紀
[00:04:15.000 --> 00:04:19.000]  在四十六章前前後後等等的經文
[00:04:19.000 --> 00:04:22.000]  大家會看到約瑟的父親雅各
[00:04:22.000 --> 00:04:25.000]  雅各跟他所生的兒子
[00:04:25.000 --> 00:04:27.000]  寄居在迦南地
[00:04:27.000 --> 00:04:30.000]  但當時迦南地饑荒的原因
[00:04:30.000 --> 00:04:32.000]  所以他派了他的兒子
[00:04:32.000 --> 00:04:35.000]  一些去埃及求糧
[00:04:35.000 --> 00:04:38.000]  其實在這件事的出現發生之前
[00:04:38.000 --> 00:04:41.000]  正正就是一個家庭怎樣出賣
[00:04:41.000 --> 00:04:42.000]  兄弟之爭
[00:04:42.000 --> 00:04:43.000]  然後賣兒子
[00:04:43.000 --> 00:04:46.000]  賣弟弟的一個故事
[00:04:46.000 --> 00:04:50.000]  約瑟被賣去埃及
[00:04:50.000 --> 00:04:52.000]  但是這位約瑟
[00:04:52.000 --> 00:04:54.000]  他是經歷神那種提升
[00:04:54.000 --> 00:04:56.000]  由一個曾經坐牢
[00:04:56.000 --> 00:04:58.000]  被很多人誣蔑
[00:04:58.000 --> 00:05:02.000]  輾轉他成為了埃及王一個重視的左相
[00:05:02.000 --> 00:05:05.000]  並且他有權有勢
[00:05:05.000 --> 00:05:06.000]  他能夠在當中
[00:05:06.000 --> 00:05:09.000]  正正就是因為他們這班兒子
[00:05:09.000 --> 00:05:10.000]  去到埃及求糧
[00:05:10.000 --> 00:05:12.000]  跟約瑟相遇
[00:05:12.000 --> 00:05:15.000]  這個相遇啟動了他們彼此的復和
[00:05:15.000 --> 00:05:18.000]  也啟動了這個民族
[00:05:18.000 --> 00:05:21.000]  能夠離開寄居的饑荒之地
[00:05:21.000 --> 00:05:23.000]  進入埃及
[00:05:23.000 --> 00:05:25.000]  並且當時的埃及王
[00:05:25.000 --> 00:05:27.000]  賞賜了戈山地
[00:05:27.000 --> 00:05:30.000]  讓雅各和他的子子孫孫
[00:05:30.000 --> 00:05:33.000]  住在一個很漂亮的平原
[00:05:33.000 --> 00:05:36.000]  七十人就這樣開始
[00:05:36.000 --> 00:05:39.000]  在埃及戈山地居住
[00:05:39.000 --> 00:05:42.000]  但是另一個平鋪直敘的描述這樣說
[00:05:42.000 --> 00:05:44.000]  他說以色列人生養眾多
[00:05:44.000 --> 00:05:46.000]  並且繁茂極其強盛
[00:05:46.000 --> 00:05:48.000]  滿了那地
[00:05:48.000 --> 00:05:51.000]  《雲強聖經》日本有一個譯法
[00:05:51.000 --> 00:05:54.000]  他再仔細一點說
[00:05:54.000 --> 00:05:56.000]  他說以色列人繁衍
[00:05:56.000 --> 00:05:58.000]  資生
[00:05:58.000 --> 00:05:59.000]  增多
[00:05:59.000 --> 00:06:00.000]  極其強大
[00:06:00.000 --> 00:06:02.000]  偏滿那地
[00:06:02.000 --> 00:06:05.000]  大家有沒有看到這個經文
[00:06:05.000 --> 00:06:08.000]  跟某一個經文很相似
[00:06:08.000 --> 00:06:11.000]  事實上他的原文也是一樣
[00:06:11.000 --> 00:06:14.000]  他是指向創世紀第一章
[00:06:14.000 --> 00:06:16.000]  神創造人的時候
[00:06:16.000 --> 00:06:17.000]  他這樣跟人說
[00:06:17.000 --> 00:06:19.000]  也會說賜福給他們
[00:06:19.000 --> 00:06:21.000]  並且他吩咐他們
[00:06:21.000 --> 00:06:23.000]  生養眾多
[00:06:23.000 --> 00:06:25.000]  偏滿那地
[00:06:25.000 --> 00:06:27.000]  還要管理這個大地
[00:06:27.000 --> 00:06:29.000]  在《環球聖經》日本的
[00:06:29.000 --> 00:06:32.000]  第一章28節
[00:06:32.000 --> 00:06:33.000]  同樣都是這一個
[00:06:33.000 --> 00:06:34.000]  繁衍資生增多
[00:06:34.000 --> 00:06:37.000]  偏滿那地
[00:06:37.000 --> 00:06:39.000]  頂接著我們看到一個
[00:06:39.000 --> 00:06:42.000]  好像家族平鋪直敘
[00:06:42.000 --> 00:06:43.000]  或者好像出埃及的
[00:06:43.000 --> 00:06:49.000]  一開始的一個描述裡面
[00:06:49.000 --> 00:06:50.000]  我想第一方面
[00:06:50.000 --> 00:06:52.000]  帶大家去明白
[00:06:52.000 --> 00:06:54.000]  知道一個很重要的消息
[00:06:54.000 --> 00:06:56.000]  以及很重要留意的地方
[00:06:56.000 --> 00:06:59.000]  是關乎神的約
[00:06:59.000 --> 00:07:02.000]  他們靜靜地在神的約
[00:07:02.000 --> 00:07:03.000]  以及神賜福
[00:07:03.000 --> 00:07:07.000]  以及一個父權的裡面
[00:07:07.000 --> 00:07:11.000]  我想看在這個段落裡面
[00:07:11.000 --> 00:07:14.000]  是神是與人立約的神
[00:07:14.000 --> 00:07:17.000]  大家要知道出埃及
[00:07:17.000 --> 00:07:20.000]  我再說不是一個家庭
[00:07:20.000 --> 00:07:21.000]  遇上困難
[00:07:21.000 --> 00:07:22.000]  然後偶然遇上這位上帝
[00:07:22.000 --> 00:07:24.000]  然後上帝偶然好心地
[00:07:24.000 --> 00:07:27.000]  伸手來救救他
[00:07:27.000 --> 00:07:31.000]  他是關乎神與人立約
[00:07:31.000 --> 00:07:34.000]  並且關乎整個神國度
[00:07:34.000 --> 00:07:38.000]  以及祂永恆的計劃
[00:07:38.000 --> 00:07:39.000]  剛才那個描述
[00:07:39.000 --> 00:07:41.000]  其實暗暗地提醒我們
[00:07:41.000 --> 00:07:43.000]  去回想去思考
[00:07:43.000 --> 00:07:46.000]  神賦予人的責任
[00:07:46.000 --> 00:07:49.000]  同時是說神做人賜福給他們
[00:07:49.000 --> 00:07:51.000]  神與人立約
[00:07:51.000 --> 00:07:54.000]  第二個是亞伯拉罕的約
[00:07:54.000 --> 00:07:55.000]  神呼召亞伯拉罕
[00:07:55.000 --> 00:07:58.000]  這個以色列民族的始祖
[00:07:58.000 --> 00:08:00.000]  亞伯拉罕
[00:08:00.000 --> 00:08:01.000]  亞伯拉罕被召
[00:08:01.000 --> 00:08:02.000]  大家記不記得
[00:08:02.000 --> 00:08:04.000]  神呼召他離開吳爾
[00:08:04.000 --> 00:08:06.000]  出去希伯萊書記那裡
[00:08:06.000 --> 00:08:07.000]  出去的時候
[00:08:07.000 --> 00:08:09.000]  還不知往那裡去
[00:08:09.000 --> 00:08:12.000]  但這個本身沒有兒子的
[00:08:12.000 --> 00:08:14.000]  一個亞伯拉罕
[00:08:14.000 --> 00:08:16.000]  以前叫做亞伯蘭
[00:08:16.000 --> 00:08:18.000]  他在蒙召的時候
[00:08:18.000 --> 00:08:21.000]  上帝同時多次多方提他
[00:08:21.000 --> 00:08:24.000]  呼召他並且說我要賜福給你
[00:08:24.000 --> 00:08:27.000]  使你的後裔多如海邊的沙
[00:08:27.000 --> 00:08:29.000]  天上的星那麼多
[00:08:29.000 --> 00:08:30.000]  並且他說
[00:08:30.000 --> 00:08:32.000]  你會成為一個大族
[00:08:32.000 --> 00:08:35.000]  並且你的大族會使萬國得福
[00:08:35.000 --> 00:08:38.000]  哇 是什麼來的
[00:08:38.000 --> 00:08:42.000]  亞伯拉罕並且神應許他
[00:08:42.000 --> 00:08:44.000]  你現在寄居這個地方
[00:08:44.000 --> 00:08:45.000]  我將來要賜給你
[00:08:45.000 --> 00:08:47.000]  賜給你的後裔
[00:08:47.000 --> 00:08:49.000]  在十七章他說我是全能的神
[00:08:49.000 --> 00:08:52.000]  你當在我面前作源泉人
[00:08:52.000 --> 00:08:54.000]  我就與你納約
[00:08:54.000 --> 00:08:58.000]  使你的後裔極其繁多
[00:08:58.000 --> 00:09:01.000]  第三個我想特別提出的
[00:09:01.000 --> 00:09:02.000]  神與人納約
[00:09:02.000 --> 00:09:05.000]  是雅各的納約
[00:09:05.000 --> 00:09:08.000]  雅各剛才我說了
[00:09:08.000 --> 00:09:10.000]  在他饑荒之後
[00:09:10.000 --> 00:09:12.000]  在他饑荒的時期
[00:09:12.000 --> 00:09:14.000]  他竟然能夠有機會
[00:09:14.000 --> 00:09:19.000]  遇上他失去以為死去的愛子約瑟
[00:09:19.000 --> 00:09:20.000]  對他又驚又喜
[00:09:20.000 --> 00:09:21.000]  但約瑟邀請他
[00:09:21.000 --> 00:09:23.000]  要離開那個地方去到埃及
[00:09:23.000 --> 00:09:25.000]  其實作為一個老人家
[00:09:25.000 --> 00:09:27.000]  帶著一群子子孫孫
[00:09:27.000 --> 00:09:28.000]  他心裡忐忑不安
[00:09:28.000 --> 00:09:31.000]  所以他的心很混亂
[00:09:31.000 --> 00:09:33.000]  在四十六章神安慰他
[00:09:33.000 --> 00:09:35.000]  並且再一次說
[00:09:35.000 --> 00:09:38.000]  你行埃及不要害怕
[00:09:38.000 --> 00:09:45.000]  因為我必駛來在那裡成為大族
[00:09:45.000 --> 00:09:49.000]  我再回到出埃及記
[00:09:49.000 --> 00:09:52.000]  一個在創世紀所描述的
[00:09:52.000 --> 00:09:55.000]  這些納約的旅程裡
[00:09:55.000 --> 00:10:00.000]  所應許約章的內容當中
[00:10:00.000 --> 00:10:02.000]  出埃及的第一章
[00:10:02.000 --> 00:10:04.000]  是以色列文顯現出來
[00:10:04.000 --> 00:10:05.000]  表現出來
[00:10:05.000 --> 00:10:08.000]  其實裡面是在回應
[00:10:08.000 --> 00:10:11.000]  也看到神約裡的賜福
[00:10:11.000 --> 00:10:14.000]  也看到神約裡的實踐性
[00:10:14.000 --> 00:10:16.000]  我們再看看
[00:10:16.000 --> 00:10:18.000]  很落實的一段經文
[00:10:18.000 --> 00:10:20.000]  我邀請丁姐妹跟我一起讀出
[00:10:20.000 --> 00:10:22.000]  看看神和亞伯蘭
[00:10:22.000 --> 00:10:24.000]  即是亞伯拉罕的前名
[00:10:24.000 --> 00:10:27.000]  如何去納約
[00:10:27.000 --> 00:10:29.000]  而當中他講了些什麼呢
[00:10:29.000 --> 00:10:30.000]  丁姐妹我們一起讀出吧
[00:10:30.000 --> 00:10:31.000]  請讀
[00:10:31.000 --> 00:10:33.000]  耶和華對亞伯蘭說
[00:10:33.000 --> 00:10:35.000]  你要的確知道
[00:10:35.000 --> 00:10:38.000]  你的後裔必既居別人的地方
[00:10:38.000 --> 00:10:40.000]  又服侍那地的人
[00:10:40.000 --> 00:10:43.000]  那地的人要輔代他們四百年
[00:10:43.000 --> 00:10:46.000]  並且他們所要服侍的那國
[00:10:46.000 --> 00:10:47.000]  我要懲罰
[00:10:47.000 --> 00:10:50.000]  後來他們必帶著許多財物
[00:10:50.000 --> 00:10:52.000]  從那裡出來
[00:10:52.000 --> 00:10:54.000]  到了第四代
[00:10:54.000 --> 00:10:56.000]  他們必回到此地
[00:10:56.000 --> 00:10:58.000]  因為亞摩利人的罪孽
[00:10:58.000 --> 00:11:00.000]  還沒有滿盈
[00:11:00.000 --> 00:11:03.000]  嘩
[00:11:03.000 --> 00:11:08.000]  原來整個出埃及那個事件
[00:11:08.000 --> 00:11:12.000]  其實背後充滿了神納約的應許
[00:11:12.000 --> 00:11:15.000]  丁姐妹這位上帝喜歡與人納約
[00:11:15.000 --> 00:11:17.000]  是一件很奇怪的事
[00:11:17.000 --> 00:11:19.000]  他本身是創造的主
[00:11:19.000 --> 00:11:20.000]  何等奇怪
[00:11:20.000 --> 00:11:24.000]  他與他的創造之物人去納約
[00:11:24.000 --> 00:11:26.000]  為什麼要做這件事
[00:11:26.000 --> 00:11:27.000]  他還要納約的時候
[00:11:27.000 --> 00:11:30.000]  往往是指著自己起誓
[00:11:30.000 --> 00:11:31.000]  是什麼來的
[00:11:31.000 --> 00:11:33.000]  什麼是指著自己起誓
[00:11:33.000 --> 00:11:35.000]  我舉一個例子
[00:11:35.000 --> 00:11:37.000]  可能我跟潘長老說
[00:11:37.000 --> 00:11:40.000]  潘長老借二千萬給我
[00:11:40.000 --> 00:11:42.000]  我拍了胸口指著自己的名字
[00:11:42.000 --> 00:11:44.000]  鄭以文
[00:11:44.000 --> 00:11:45.000]  再讀一次
[00:11:45.000 --> 00:11:48.000]  拍胸口你借二千萬給我
[00:11:48.000 --> 00:11:49.000]  我一個月後還給你
[00:11:49.000 --> 00:11:51.000]  還要十個百分比
[00:11:51.000 --> 00:11:53.000]  不知道算多少利息
[00:11:53.000 --> 00:11:54.000]  拍胸口
[00:11:54.000 --> 00:11:56.000]  潘長老現在點了頭
[00:11:56.000 --> 00:11:57.000]  不過我知道
[00:11:57.000 --> 00:12:02.000]  他說你憑什麼還給我
[00:12:02.000 --> 00:12:03.000]  事實上是的
[00:12:03.000 --> 00:12:06.000]  我憑什麼拍胸口指著
[00:12:06.000 --> 00:12:07.000]  潘長老好人
[00:12:07.000 --> 00:12:08.000]  他說看你的樣子
[00:12:08.000 --> 00:12:10.000]  可能需要你借二千萬
[00:12:10.000 --> 00:12:11.000]  憐憫我
[00:12:11.000 --> 00:12:14.000]  但是我憑什麼
[00:12:14.000 --> 00:12:16.000]  我沒可能憑自己
[00:12:16.000 --> 00:12:18.000]  但是上帝他指著自己起誓
[00:12:18.000 --> 00:12:20.000]  因為這個世界在永恆裡面
[00:12:20.000 --> 00:12:22.000]  唯有它是最大
[00:12:22.000 --> 00:12:23.000]  他指著他自己
[00:12:23.000 --> 00:12:26.000]  我向你立過約是認真的
[00:12:26.000 --> 00:12:27.000]  是絕對的
[00:12:27.000 --> 00:12:29.000]  他指著他自己的屬性起誓
[00:12:29.000 --> 00:12:31.000]  因為他是一個信誓守約
[00:12:31.000 --> 00:12:34.000]  並且師此外的神
[00:12:34.000 --> 00:12:35.000]  他指著自己起誓
[00:12:35.000 --> 00:12:37.000]  向阿巴拉肯立約
[00:12:37.000 --> 00:12:38.000]  但是立約的過程
[00:12:38.000 --> 00:12:39.000]  他已經說明
[00:12:39.000 --> 00:12:42.000]  他們這幫後裔要經歷
[00:12:42.000 --> 00:12:46.000]  這一份四百年復役復甫的一個人
[00:12:46.000 --> 00:12:47.000]  一個的經歷
[00:12:47.000 --> 00:12:50.000]  他指向並且說明
[00:12:50.000 --> 00:12:52.000]  這幫人後來要回來
[00:12:52.000 --> 00:12:55.000]  等這個地方的人罪惡滿盈之後
[00:12:55.000 --> 00:12:56.000]  這個艱難地
[00:12:56.000 --> 00:13:00.000]  我就要賜給你自己那個後裔
[00:13:00.000 --> 00:13:02.000]  很多舊約的人物
[00:13:02.000 --> 00:13:04.000]  無論丹尼尼希米
[00:13:04.000 --> 00:13:08.000]  他們在以色列遭遇艱難
[00:13:08.000 --> 00:13:10.000]  被巴比倫去擄掠
[00:13:10.000 --> 00:13:12.000]  和亡國的日子
[00:13:12.000 --> 00:13:14.000]  他仍然不忘記
[00:13:14.000 --> 00:13:17.000]  上帝指著自己起誓
[00:13:17.000 --> 00:13:19.000]  而這位的神
[00:13:19.000 --> 00:13:22.000]  絕對是一位守約 師此外的神
[00:13:22.000 --> 00:13:24.000]  你不記得一章五節他怎麼說
[00:13:24.000 --> 00:13:25.000]  他向上帝投稿說
[00:13:25.000 --> 00:13:27.000]  耶和華天神的神
[00:13:27.000 --> 00:13:29.000]  大義可畏的神
[00:13:29.000 --> 00:13:31.000]  你向愛你 守你 誡命的人
[00:13:31.000 --> 00:13:36.000]  守約 師此外 直到萬代
[00:13:36.000 --> 00:13:38.000]  等於這位的神
[00:13:38.000 --> 00:13:41.000]  向與他立約的人
[00:13:41.000 --> 00:13:44.000]  是守約並且怎麼樣
[00:13:44.000 --> 00:13:46.000]  師此外
[00:13:46.000 --> 00:13:48.000]  是他去守這個約
[00:13:48.000 --> 00:13:50.000]  因此這群以色列民
[00:13:50.000 --> 00:13:52.000]  被動地去蒙福
[00:13:52.000 --> 00:13:54.000]  是上帝主動地
[00:13:54.000 --> 00:13:57.000]  能夠為人納入並且
[00:13:57.000 --> 00:13:59.000]  他主動地確認這個約
[00:13:59.000 --> 00:14:01.000]  是必須成就
[00:14:01.000 --> 00:14:02.000]  所以你知不知道
[00:14:02.000 --> 00:14:04.000]  今天可能你面對你人生很平淡
[00:14:04.000 --> 00:14:06.000]  或者在高山低谷的裏面
[00:14:06.000 --> 00:14:10.000]  我要告訴你
[00:14:10.000 --> 00:14:13.000]  神向守他誡命的人
[00:14:13.000 --> 00:14:17.000]  守約 師此外 直到萬代
[00:14:17.000 --> 00:14:19.000]  你要好好記住
[00:14:19.000 --> 00:14:20.000]  這是出埃及期
[00:14:20.000 --> 00:14:23.000]  第一個很重要的訊息
[00:14:23.000 --> 00:14:25.000]  不是人的功勞
[00:14:25.000 --> 00:14:29.000]  不是摩西的偉大 很厲害
[00:14:29.000 --> 00:14:30.000]  絕對是因為
[00:14:30.000 --> 00:14:32.000]  在整個約章裏面
[00:14:32.000 --> 00:14:35.000]  上帝這樣賜福給這個民族
[00:14:35.000 --> 00:14:36.000]  而藉著這個民族
[00:14:36.000 --> 00:14:37.000]  而賜福給萬國
[00:14:37.000 --> 00:14:39.000]  然後藉著這個舊約的歷史
[00:14:39.000 --> 00:14:40.000]  去引進 推進
[00:14:40.000 --> 00:14:42.000]  今天新約我們這群信徒
[00:14:42.000 --> 00:14:45.000]  曉得我們能夠過一個自由的人生
[00:14:45.000 --> 00:14:48.000]  是因為上帝的應許和約章
[00:14:48.000 --> 00:14:51.000]  第二方面
[00:14:51.000 --> 00:14:53.000]  這個標題叫奴役人先被奴役
[00:14:53.000 --> 00:14:55.000]  第二個人物還記得嗎
[00:14:55.000 --> 00:14:56.000]  我們提到法老
[00:14:56.000 --> 00:14:59.000]  這個在埃及生生的王
[00:14:59.000 --> 00:15:00.000]  他不識約瑟
[00:15:00.000 --> 00:15:04.000]  過了輾轉幾代之後
[00:15:04.000 --> 00:15:07.000]  但是當時那個的埃及王
[00:15:07.000 --> 00:15:08.000]  埃及國
[00:15:08.000 --> 00:15:11.000]  仍然是顯赫一世
[00:15:11.000 --> 00:15:14.000]  這個人能夠藉著他的承傳
[00:15:14.000 --> 00:15:17.000]  他能夠擁抱並且擁有這個埃及國
[00:15:17.000 --> 00:15:20.000]  他絕對是人間超級偉大
[00:15:20.000 --> 00:15:22.000]  但是這個人竟然
[00:15:22.000 --> 00:15:25.000]  他去奴役這班的以色列民
[00:15:25.000 --> 00:15:27.000]  他看他們不順眼之餘
[00:15:27.000 --> 00:15:29.000]  還要去苦待他們
[00:15:29.000 --> 00:15:31.000]  但是為什麼我會用這個字眼說
[00:15:31.000 --> 00:15:33.000]  這個奴役人者
[00:15:33.000 --> 00:15:36.000]  他先被奴役是什麼意思呢
[00:15:36.000 --> 00:15:39.000]  我們一起讀8到14節經文的時候
[00:15:39.000 --> 00:15:41.000]  大家仔細去觀察
[00:15:41.000 --> 00:15:45.000]  去留意法老的說話裡面
[00:15:45.000 --> 00:15:48.000]  其實在表達什麼狀況呢
[00:15:48.000 --> 00:15:51.000]  我們一起去看出埃及記
[00:15:51.000 --> 00:15:52.000]  一章8到14節
[00:15:52.000 --> 00:15:54.000]  邀請電影節目一起讀出
[00:15:54.000 --> 00:15:55.000]  請讀
[00:15:55.000 --> 00:15:58.000]  有不認識約瑟的身亡起來
[00:15:58.000 --> 00:15:59.000]  治理埃及
[00:15:59.000 --> 00:16:01.000]  推他的百姓船
[00:16:01.000 --> 00:16:05.000]  好內這以色列民比我們還多
[00:16:05.000 --> 00:16:07.000]  又比我們強盛來罷
[00:16:07.000 --> 00:16:10.000]  我們不如用巧計待他們
[00:16:10.000 --> 00:16:12.000]  恐怕他們多起來
[00:16:12.000 --> 00:16:15.000]  日後若遇什麼爭戰的事
[00:16:15.000 --> 00:16:18.000]  就聯合我們的仇敵攻擊我們
[00:16:18.000 --> 00:16:20.000]  離開這地去了
[00:16:20.000 --> 00:16:24.000]  於是埃及人派督公的克制他們
[00:16:24.000 --> 00:16:26.000]  加重苦害他們
[00:16:26.000 --> 00:16:30.000]  他們為法老建造兩座積火城
[00:16:30.000 --> 00:16:32.000]  就是以東和南塞
[00:16:32.000 --> 00:16:35.000]  只是越發苦待他們
[00:16:35.000 --> 00:16:37.000]  他們越發多起來
[00:16:37.000 --> 00:16:38.000]  越發蔓延
[00:16:38.000 --> 00:16:41.000]  埃及人就因以色列人受犯
[00:16:41.000 --> 00:16:45.000]  埃及人嚴嚴的使以色列人作共
[00:16:45.000 --> 00:16:47.000]  使他們作苦功覺得命苦
[00:16:47.000 --> 00:16:49.000]  無論是和泥
[00:16:49.000 --> 00:16:50.000]  是造磚
[00:16:50.000 --> 00:16:52.000]  是作田間各樣的共
[00:16:52.000 --> 00:16:58.000]  在一體的功臣都嚴嚴的待他們
[00:16:58.000 --> 00:17:03.000]  一個擁有埃及一個帝國的一個王
[00:17:03.000 --> 00:17:06.000]  萬人之上
[00:17:06.000 --> 00:17:10.000]  但七節經文不斷描述
[00:17:10.000 --> 00:17:12.000]  他不斷用的詞就是
[00:17:12.000 --> 00:17:15.000]  我們他們
[00:17:15.000 --> 00:17:20.000]  我們他們我們他們我們他們
[00:17:20.000 --> 00:17:24.000]  我們看到的是這個法老王
[00:17:24.000 --> 00:17:27.000]  在他偉大的外表
[00:17:27.000 --> 00:17:30.000]  顯赫的王座上坐著
[00:17:30.000 --> 00:17:32.000]  但他內心深田
[00:17:32.000 --> 00:17:37.000]  那份的不安是多麼的大
[00:17:37.000 --> 00:17:40.000]  我們看看這個人的內心狀況
[00:17:40.000 --> 00:17:42.000]  他縱然想
[00:17:42.000 --> 00:17:44.000]  我就苦待那班人
[00:17:44.000 --> 00:17:46.000]  但他實際他內心深田
[00:17:46.000 --> 00:17:48.000]  讓我今天只選兩個的狀況
[00:17:48.000 --> 00:17:49.000]  你已經看到
[00:17:49.000 --> 00:17:50.000]  其實每個人
[00:17:50.000 --> 00:17:52.000]  我們今天現代人都會說說
[00:17:52.000 --> 00:17:55.000]  時時都會經歷到一些威脅
[00:17:55.000 --> 00:17:56.000]  那個威脅無論是一些
