
[00:00:00.000 --> 00:00:04.800]  今天和大家繼續分享提多書的內容
[00:03:51.400 --> 00:03:55.400]  在你過往這幾年裡面有三次的記錄
[00:03:55.400 --> 00:03:57.400]  是走了票
[00:03:57.400 --> 00:04:00.400]  不知道大家有沒有搭過屯門那些叫什麼車
[00:04:00.400 --> 00:04:01.400]  輕鐵
[00:04:01.400 --> 00:04:04.400]  是一些開放式的歐洲那個國家的系統
[00:04:04.400 --> 00:04:05.400]  是開放式的
[00:04:05.400 --> 00:04:08.400]  是不需要自己過關的
[00:04:08.400 --> 00:04:10.400]  你是自己誠實的制度
[00:04:10.400 --> 00:04:12.400]  你自己是買票進去然後出來
[00:04:12.400 --> 00:04:13.400]  輕鐵就類似這樣
[00:04:13.400 --> 00:04:14.400]  現在是不是還有這樣我不知道
[00:04:14.400 --> 00:04:15.400]  應該是吧
[00:04:15.400 --> 00:04:18.400]  都是類似這樣的誠實制度
[00:04:18.400 --> 00:04:19.400]  原來這個女孩是很聰明
[00:04:19.400 --> 00:04:20.400]  因為她來自亞洲
[00:04:20.400 --> 00:04:22.400]  亞洲人都是很聰明的
[00:04:22.400 --> 00:04:23.400]  不過有時聰明過弄
[00:04:23.400 --> 00:04:26.400]  她覺得她初到歐洲這個地方
[00:04:26.400 --> 00:04:28.400]  覺得這個系統真是方便
[00:04:28.400 --> 00:04:31.400]  不用買票又快又省錢
[00:04:31.400 --> 00:04:34.400]  她算一算其實可以省很多錢
[00:04:34.400 --> 00:04:37.400]  因為留學生都是某個程度很想省錢
[00:04:37.400 --> 00:04:40.400]  她不是很窮又不覺得
[00:04:40.400 --> 00:04:43.400]  是覺得算個數
[00:04:43.400 --> 00:04:45.400]  如果我一路投票
[00:04:45.400 --> 00:04:47.400]  其實很少人抓的
[00:04:47.400 --> 00:04:48.400]  大部份人都很誠實
[00:04:48.400 --> 00:04:49.400]  所以沒什麼人抓的
[00:04:49.400 --> 00:04:50.400]  於是幾年
[00:04:50.400 --> 00:04:52.400]  她只不過有三次被人抓到
[00:04:52.400 --> 00:04:54.400]  她跟這個人說
[00:04:54.400 --> 00:04:57.400]  其實我幾年犯了三次
[00:04:57.400 --> 00:04:58.400]  但這個人說
[00:04:58.400 --> 00:05:00.400]  小姐對不起
[00:05:00.400 --> 00:05:01.400]  你不止犯了三次
[00:05:01.400 --> 00:05:02.400]  因為抓了你三次
[00:05:02.400 --> 00:05:04.400]  其實你計出來的統計
[00:05:04.400 --> 00:05:06.400]  很多次都是投票
[00:05:06.400 --> 00:05:08.400]  她說我們這個公司是講求誠實的
[00:05:08.400 --> 00:05:10.400]  講求一個負責任的
[00:05:10.400 --> 00:05:13.400]  而你是一個不誠實的女士
[00:05:13.400 --> 00:05:16.400]  你在我們國家做了這樣的事情
[00:05:16.400 --> 00:05:18.400]  看來很隨便
[00:05:18.400 --> 00:05:20.400]  但背後有一個很嚴重的問題
[00:05:20.400 --> 00:05:23.400]  於是這個女孩後悔莫及
[00:05:23.400 --> 00:05:25.400]  她再不能夠在這個地方找到工作
[00:05:25.400 --> 00:05:26.400]  因為她的記錄
[00:05:26.400 --> 00:05:28.400]  已經有了三次這樣的記錄
[00:05:28.400 --> 00:05:30.400]  我想說的是
[00:05:30.400 --> 00:05:34.400]  今天我們的腦袋都存在很多的問題
[00:05:34.400 --> 00:05:36.400]  有時我們看起來都好好的
[00:05:36.400 --> 00:05:38.400]  但我們背後有很多的問題
[00:05:38.400 --> 00:05:40.400]  纏繞著我們的生命
[00:05:40.400 --> 00:05:42.400]  我們有很多不成熟的地方
[00:05:42.400 --> 00:05:44.400]  甚至有很多罪的軟弱
[00:05:44.400 --> 00:05:46.400]  保羅在這裏
[00:05:46.400 --> 00:05:48.400]  其實這幾章的經文裏
[00:05:48.400 --> 00:05:52.400]  不斷去吩咐提多
[00:05:52.400 --> 00:05:53.400]  吩咐他們的信徒
[00:05:53.400 --> 00:05:54.400]  甚至他們的領袖
[00:05:54.400 --> 00:05:56.400]  都要留心去行善
[00:05:56.400 --> 00:05:58.400]  去做很多好的事情
[00:05:58.400 --> 00:05:59.400]  要信服政府
[00:05:59.400 --> 00:06:00.400]  要在他們的日常生活裏
[00:06:00.400 --> 00:06:02.400]  行出好的善行
[00:06:02.400 --> 00:06:06.400]  但是保羅卻在這裏第三節提到
[00:06:06.400 --> 00:06:08.400]  我們從前也事無知
[00:06:08.400 --> 00:06:10.400]  博弈受迷惑
[00:06:10.400 --> 00:06:12.400]  服侍各樣私慾和言諾
[00:06:12.400 --> 00:06:14.400]  尚存惡毒嫉妒的心
[00:06:14.400 --> 00:06:17.400]  又是可恨又是彼此傷痕
[00:06:17.400 --> 00:06:19.400]  今天這幾節的經文
[00:06:19.400 --> 00:06:21.400]  其實是顯示了很多很多的範圍
[00:06:21.400 --> 00:06:24.400]  我看了很多的查考聖經
[00:06:24.400 --> 00:06:26.400]  原文很多的內容
[00:06:26.400 --> 00:06:28.400]  其實今天這幾節的講道
[00:06:28.400 --> 00:06:30.400]  可能分開幾次講
[00:06:30.400 --> 00:06:32.400]  我一次過講給大家聽
[00:06:32.400 --> 00:06:34.400]  第一
[00:06:34.400 --> 00:06:37.400]  其實我們從前也是
[00:06:37.400 --> 00:06:39.400]  之前很多的事情
[00:06:39.400 --> 00:06:41.400]  保羅都是講到你們
[00:06:41.400 --> 00:06:42.400]  但是這裏
[00:06:42.400 --> 00:06:44.400]  保羅講到一種很inclusive
[00:06:44.400 --> 00:06:46.400]  好像人人都有這些的問題
[00:06:46.400 --> 00:06:47.400]  他說我們
[00:06:47.400 --> 00:06:49.400]  你和我都有這些的問題
[00:06:49.400 --> 00:06:50.400]  有些什麼問題呢
[00:06:50.400 --> 00:06:52.400]  我分開了三個層面和大家講
[00:06:52.400 --> 00:06:55.400]  第一是心智上面的
[00:06:55.400 --> 00:06:57.400]  是無知的
[00:06:57.400 --> 00:06:58.400]  是博弈的
[00:06:58.400 --> 00:06:59.400]  是迷惑的
[00:06:59.400 --> 00:07:02.400]  無知這個字眼在新疆裏面用了六次
[00:07:02.400 --> 00:07:04.400]  保羅他自己一個人已經用了五次
[00:07:04.400 --> 00:07:05.400]  路加用了一次
[00:07:05.400 --> 00:07:07.400]  大部分時間這裏講到
[00:07:07.400 --> 00:07:08.400]  很愚蠢的人
[00:07:08.400 --> 00:07:10.400]  英文很stupid
[00:07:10.400 --> 00:07:12.400]  很愚笨的
[00:07:12.400 --> 00:07:15.400]  是真的沒什麼分辨的能力
[00:07:15.400 --> 00:07:18.400]  總括來講這個無知是講到沒分辨的能力
[00:07:18.400 --> 00:07:20.400]  對於屬靈的事情沒分辨的能力
[00:07:20.400 --> 00:07:22.400]  他不知道什麼好什麼不好
[00:07:22.400 --> 00:07:24.400]  於是就這樣做了出來
[00:07:24.400 --> 00:07:27.400]  所以這個無知是第一方面
[00:07:27.400 --> 00:07:28.400]  第二是博弈
[00:07:28.400 --> 00:07:30.400]  保羅都是很獨特
[00:07:30.400 --> 00:07:31.400]  新疆裏面用了六次
[00:07:31.400 --> 00:07:32.400]  他又用了四次
[00:07:32.400 --> 00:07:34.400]  這是其中一次
[00:07:34.400 --> 00:07:36.400]  這個博弈很多時候講到和父母的關係
[00:07:36.400 --> 00:07:38.400]  父母都是教導子女
[00:07:38.400 --> 00:07:41.400]  而一些子女是違背父母
[00:07:41.400 --> 00:07:45.400]  就好像這些教徒違背神的命令一樣
[00:07:45.400 --> 00:07:47.400]  有時候有些事情他們是明知故犯
[00:07:47.400 --> 00:07:48.400]  可以這樣講
[00:07:48.400 --> 00:07:50.400]  我們很難去推卸
[00:07:50.400 --> 00:07:51.400]  剛才我講這個故事
[00:07:51.400 --> 00:07:53.400]  他不是不知道這個事情
[00:07:53.400 --> 00:07:56.400]  只不過覺得有一種僥倖的心態
[00:07:56.400 --> 00:07:59.400]  他覺得我犯了又怎麼樣呢
[00:07:59.400 --> 00:08:01.400]  就算被人抓了相對要罰的錢
[00:08:01.400 --> 00:08:04.400]  比起幾年不用給這些交通費都省了很多
[00:08:04.400 --> 00:08:06.400]  所以是一種博弈
[00:08:06.400 --> 00:08:07.400]  一種違反
[00:08:07.400 --> 00:08:08.400]  故意違反
[00:08:08.400 --> 00:08:09.400]  他不是不知道
[00:08:09.400 --> 00:08:10.400]  他是知道
[00:08:10.400 --> 00:08:11.400]  所以新約聖經裏面
[00:08:11.400 --> 00:08:13.400]  保羅形容很多的人
[00:08:13.400 --> 00:08:14.400]  他的生命都是這樣
[00:08:14.400 --> 00:08:15.400]  他們是認識神的
[00:08:15.400 --> 00:08:18.400]  但是行事卻是與他違背
[00:08:18.400 --> 00:08:20.400]  這個是提多蕭一章十六節都有講過
[00:08:20.400 --> 00:08:22.400]  是知而不行
[00:08:22.400 --> 00:08:23.400]  是一種博弈
[00:08:23.400 --> 00:08:24.400]  是一種違背
[00:08:24.400 --> 00:08:27.400]  第三是受迷惑
[00:08:27.400 --> 00:08:31.400]  主要的意思是走錯路
[00:08:31.400 --> 00:08:32.400]  或者被誤導
[00:08:32.400 --> 00:08:35.400]  特別講到一個人去到曠野的地方
[00:08:35.400 --> 00:08:40.400]  很難去找路向的地方
[00:08:40.400 --> 00:08:42.400]  他就迷失了
[00:08:42.400 --> 00:08:46.400]  今天很多人都會這樣的情況
[00:08:46.400 --> 00:08:47.400]  在人生裏迷失
[00:08:47.400 --> 00:08:49.400]  甚至在侍奉裏都可以迷失
[00:08:49.400 --> 00:08:51.400]  很多事情去追尋
[00:08:51.400 --> 00:08:53.400]  有些人追尋的是一種明星
[00:08:53.400 --> 00:08:55.400]  有些人覺得
[00:08:55.400 --> 00:09:00.400]  從來都不是很真實地活出他的生命
[00:09:00.400 --> 00:09:02.400]  有些人稱讚自己已經做得很好
[00:09:02.400 --> 00:09:04.400]  其實他沒有檢視自己的生命
[00:09:04.400 --> 00:09:06.400]  是一種迷失的狀態
[00:09:06.400 --> 00:09:09.400]  或者我說這種屬靈的狀況
[00:09:09.400 --> 00:09:10.400]  就是用了很多時間
[00:09:10.400 --> 00:09:12.400]  覺得很努力去侍奉
[00:09:12.400 --> 00:09:15.400]  但是實際上又成就不了什麼
[00:09:15.400 --> 00:09:16.400]  你想想曠野就是這樣
[00:09:16.400 --> 00:09:17.400]  進了曠野的人生
[00:09:17.400 --> 00:09:19.400]  去侍奉的人生
[00:09:19.400 --> 00:09:20.400]  一個基督徒的生活就是
[00:09:20.400 --> 00:09:21.400]  他花很多時間
[00:09:21.400 --> 00:09:23.400]  他每個星期都來崇拜
[00:09:23.400 --> 00:09:25.400]  他參與了侍奉
[00:09:25.400 --> 00:09:27.400]  他好像很投入很委身
[00:09:27.400 --> 00:09:30.400]  但是卻是一種迷惘迷失的狀態
[00:09:30.400 --> 00:09:31.400]  到最後
[00:09:31.400 --> 00:09:33.400]  好像以色列人一樣
[00:09:33.400 --> 00:09:34.400]  四十年在曠野
[00:09:34.400 --> 00:09:35.400]  都是頭頭轉
[00:09:35.400 --> 00:09:36.400]  兜兜轉
[00:09:36.400 --> 00:09:38.400]  他沒有做到一些很偉大的事情
[00:09:38.400 --> 00:09:41.400]  不同進入迦南去得勝
[00:09:41.400 --> 00:09:44.400]  所以這種的受迷惑
[00:09:44.400 --> 00:09:47.400]  是一種不是很清楚的狀態裏面
[00:09:47.400 --> 00:09:48.400]  做了一些事情
[00:09:48.400 --> 00:09:50.400]  第二是肉體的上面
[00:09:50.400 --> 00:09:52.400]  這裏講到
[00:09:52.400 --> 00:09:54.400]  服侍各樣的私慾和燕樂
[00:09:54.400 --> 00:09:57.400]  在新漢語譯本裏
[00:09:57.400 --> 00:09:58.400]  比較清楚的講到
[00:09:58.400 --> 00:10:02.400]  是被各樣的私慾和享受所奴役
[00:10:02.400 --> 00:10:06.400]  我們知道人應該是一個主人
[00:10:06.400 --> 00:10:07.400]  對於物質來講
[00:10:07.400 --> 00:10:09.400]  人應該是主控這一切
[00:10:09.400 --> 00:10:11.400]  但是這裏講到
[00:10:11.400 --> 00:10:14.400]  有些人的生命卻是被物質去操控
[00:10:14.400 --> 00:10:16.400]  新譯本講到
[00:10:16.400 --> 00:10:19.400]  是被這些私慾和享樂去奴役
[00:10:19.400 --> 00:10:21.400]  弟兄姊妹
[00:10:21.400 --> 00:10:25.400]  你和我都需要生活很多的物質去襯托
[00:10:25.400 --> 00:10:27.400]  我們需要吃東西
[00:10:27.400 --> 00:10:28.400]  我們需要衣著
[00:10:28.400 --> 00:10:30.400]  我們需要一些娛樂的時間
[00:10:30.400 --> 00:10:31.400]  一些享用的時間
[00:10:31.400 --> 00:10:32.400]  這個絕對沒有錯
[00:10:32.400 --> 00:10:34.400]  但是保羅所講到
[00:10:34.400 --> 00:10:37.400]  有些人被這些去奴役了他的人生
[00:10:37.400 --> 00:10:38.400]  他見到一些事物
[00:10:38.400 --> 00:10:39.400]  這些美食
[00:10:39.400 --> 00:10:40.400]  這些錢
[00:10:40.400 --> 00:10:41.400]  這些名譽
[00:10:41.400 --> 00:10:43.400]  這些外在的物件
[00:10:43.400 --> 00:10:45.400]  他是被吸引過來
[00:10:45.400 --> 00:10:46.400]  我不知道弟兄姊妹
[00:10:46.400 --> 00:10:48.400]  你受什麼吸引
[00:10:48.400 --> 00:10:50.400]  在舊作裏面有一個故事
[00:10:50.400 --> 00:10:51.400]  是講到
[00:10:51.400 --> 00:10:53.400]  很出名的一個故事
[00:10:53.400 --> 00:10:55.400]  是賴孟被醫治這個故事
[00:10:55.400 --> 00:10:56.400]  如果大家有印象的話
[00:10:56.400 --> 00:10:59.400]  伊利沙醫治了賴孟這個
[00:10:59.400 --> 00:11:01.400]  很重要的
[00:11:01.400 --> 00:11:04.400]  外邦的一個臣子
[00:11:04.400 --> 00:11:06.400]  這個人很誠心
[00:11:06.400 --> 00:11:11.400]  他帶了九百公斤的銀紙
[00:11:11.400 --> 00:11:13.400]  九百斤的銀紙
[00:11:13.400 --> 00:11:15.400]  金有三千盎司
[00:11:15.400 --> 00:11:17.400]  衣服十套
[00:11:17.400 --> 00:11:19.400]  很漂亮的衣服
[00:11:19.400 --> 00:11:22.400]  打算送給伊利沙去見面禮
[00:11:22.400 --> 00:11:24.400]  或者當他醫好的時候送給他
[00:11:24.400 --> 00:11:26.400]  但是伊利沙說我是臣的僕人
[00:11:26.400 --> 00:11:28.400]  我不能夠要你這些禮物
[00:11:28.400 --> 00:11:30.400]  因為是臣醫治你
[00:11:30.400 --> 00:11:31.400]  是臣的榮耀
[00:11:31.400 --> 00:11:34.400]  但是他的僕人叫做基哈西
[00:11:34.400 --> 00:11:40.400]  他看到這些這麼寶貴的珍寶的時候
[00:11:40.400 --> 00:11:42.400]  當賴孟走了的時候
[00:11:42.400 --> 00:11:44.400]  他用一個藉口去追回他
[00:11:44.400 --> 00:11:47.400]  賴孟先生
[00:11:47.400 --> 00:11:49.400]  我的主人突然有兩個人來探望他
[00:11:49.400 --> 00:11:50.400]  他們都可能很窮
[00:11:50.400 --> 00:11:52.400]  他們需要這些物質
[00:11:52.400 --> 00:11:58.400]  於是他就騙他要了一些銀紙和衣服
[00:11:58.400 --> 00:12:03.400]  這個人就是被這些物質所吸引
[00:12:03.400 --> 00:12:04.400]  他是服侍這些物質
[00:12:04.400 --> 00:12:07.400]  他不是服侍伊利沙也不是服侍臣
[00:12:07.400 --> 00:12:10.400]  故此他得到一個很大的懲罰
[00:12:10.400 --> 00:12:12.400]  我想臣不是去妒忌
[00:12:12.400 --> 00:12:15.400]  臣不是不想我們享受在物質的其中
[00:12:15.400 --> 00:12:18.400]  但是臣不願意我們被物質奴役
[00:12:18.400 --> 00:12:20.400]  弟兄姊妹
[00:12:20.400 --> 00:12:23.400]  今天這個禮拜最大的新聞
[00:12:23.400 --> 00:12:25.400]  就是某某城中的名人
[00:12:25.400 --> 00:12:27.400]  移借北京的問題
[00:12:27.400 --> 00:12:29.400]  我們不能夠去掌控
[00:12:29.400 --> 00:12:31.400]  因為物質是很吸引的
[00:12:31.400 --> 00:12:34.400]  那些更加的可能再深遠一些
[00:12:34.400 --> 00:12:35.400]  軟性毒品
[00:12:35.400 --> 00:12:37.400]  但是其實還有很多很多的東西
[00:12:37.400 --> 00:12:38.400]  是什麼東西在人生裡面
[00:12:38.400 --> 00:12:39.400]  我們不知道
[00:12:39.400 --> 00:12:44.400]  出回剛才的圖有一個女士
[00:12:44.400 --> 00:12:48.400]  這個女子是26歲
[00:12:48.400 --> 00:12:52.400]  澳洲新南威爾斯省前省長的女兒
[00:12:52.400 --> 00:12:55.400]  她的爸爸剛剛去世
[00:12:55.400 --> 00:13:00.400]  她承受了大概四千萬澳幣
[00:13:00.400 --> 00:13:02.400]  即是大概三億港元的財產
[00:13:02.400 --> 00:13:05.400]  她是一個很有錢
[00:13:05.400 --> 00:13:09.400]  應該都是很美貌的一個女士
[00:13:09.400 --> 00:13:14.400]  但是在上個禮拜的新聞報道
[00:13:14.400 --> 00:13:19.400]  她因為吸毒和一個毒販
[00:13:19.400 --> 00:13:21.400]  在一個掙扎的裡面
[00:13:21.400 --> 00:13:22.400]  她殺死了一個毒販
[00:13:22.400 --> 00:13:26.400]  為了五百元港幣的毒品
[00:13:26.400 --> 00:13:28.400]  我們不知道這個人生背後
[00:13:28.400 --> 00:13:29.400]  還有多少個故事
[00:13:29.400 --> 00:13:34.400]  但是一個這麼有背景的人
[00:13:34.400 --> 00:13:35.400]  這麼年輕貌美
[00:13:35.400 --> 00:13:36.400]  可以很有前途
[00:13:36.400 --> 00:13:39.400]  她承繼遺產是三億的港元
[00:13:39.400 --> 00:13:42.400]  是可以絕對的無憂過生活
[00:13:42.400 --> 00:13:44.400]  或者她可以有很多好的發展
[00:13:44.400 --> 00:13:50.400]  但是她卻因為五百元港幣的毒品交易
[00:13:50.400 --> 00:13:53.400]  殺死了一個毒販
[00:13:53.400 --> 00:13:57.400]  這些事情是很普遍的
[00:13:57.400 --> 00:13:59.400]  無論在古代還是在今天的裡面
[00:13:59.400 --> 00:14:00.400]  都同樣的出現
[00:14:00.400 --> 00:14:01.400]  一點都不陌生
[00:14:01.400 --> 00:14:03.400]  因為被各樣的私慾
[00:14:03.400 --> 00:14:09.400]  和享樂所奴役了他們的人生
[00:14:09.400 --> 00:14:11.400]  第三是在關係上面
[00:14:11.400 --> 00:14:15.400]  保羅在第三節的最後一個小段
[00:14:15.400 --> 00:14:17.400]  他說上串惡毒
[00:14:17.400 --> 00:14:19.400]  嫉妒的心是可恨的
[00:14:19.400 --> 00:14:22.400]  也是彼此傷恨的
[00:14:22.400 --> 00:14:25.400]  這裡說到一種人與人之間的關係
[00:14:25.400 --> 00:14:28.400]  有很多問題的出現
[00:14:28.400 --> 00:14:30.400]  第一他是惡毒的
[00:14:30.400 --> 00:14:31.400]  對人有一種邪念
[00:14:31.400 --> 00:14:34.400]  一種負面的邪惡的心態
[00:14:34.400 --> 00:14:35.400]  與人的相處覺得
[00:14:35.400 --> 00:14:37.400]  你不合我眼緣
[00:14:37.400 --> 00:14:38.400]  你與我不友好
[00:14:38.400 --> 00:14:41.400]  你受災了
[00:14:41.400 --> 00:14:43.400]  你出現問題了
[00:14:43.400 --> 00:14:46.400]  或者有很多不好的心思意念
[00:14:46.400 --> 00:14:48.400]  是對人的一種出現
[00:14:48.400 --> 00:14:50.400]  第二是嫉妒
[00:14:50.400 --> 00:14:51.400]  一種妒忌
[00:14:51.400 --> 00:14:54.400]  一種幸災樂禍的心態
[00:14:54.400 --> 00:14:56.400]  當看到別人遭遇不幸的時候
[00:14:56.400 --> 00:14:57.400]  會很開心
[00:14:57.400 --> 00:15:00.400]  見到別人有一種升遷
[00:15:00.400 --> 00:15:02.400]  或者覺得別人有好的事情
[00:15:02.400 --> 00:15:06.400]  卻是很酸溜溜的感覺
[00:15:06.400 --> 00:15:08.400]  這種的嫉妒是很不正常
[00:15:08.400 --> 00:15:10.400]  但卻是普遍的存在
[00:15:10.400 --> 00:15:12.400]  當見到別人比自己厲害的時候
[00:15:12.400 --> 00:15:14.400]  他不會學習別人為什麼這麼厲害
[00:15:14.400 --> 00:15:15.400]  他只是覺得
[00:15:15.400 --> 00:15:16.400]  你現在很厲害
[00:15:16.400 --> 00:15:17.400]  但你會衰的
[00:15:17.400 --> 00:15:18.400]  你遲早都會衰的
[00:15:18.400 --> 00:15:20.400]  很想別人衰
[00:15:20.400 --> 00:15:22.400]  他不會覺得我會學習別人的好
[00:15:22.400 --> 00:15:25.400]  這種是妒忌的心態
[00:15:25.400 --> 00:15:26.400]  今天在侍奉的群體裡面
[00:15:26.400 --> 00:15:27.400]  甚至是截圖
[00:15:27.400 --> 00:15:29.400]  都可能有這樣的情況出現
[00:15:29.400 --> 00:15:31.400]  我們有一種彼此的競爭
[00:15:31.400 --> 00:15:32.400]  你侍奉這個厲害嗎
[00:15:32.400 --> 00:15:34.400]  你都不行了
[00:15:34.400 --> 00:15:36.400]  你都是這樣碰運氣
[00:15:36.400 --> 00:15:37.400]  但卻是不會想
[00:15:37.400 --> 00:15:38.400]  他這麼厲害
[00:15:38.400 --> 00:15:39.400]  他這麼有恩賜
[00:15:39.400 --> 00:15:41.400]  我可以怎樣去學習他呢
[00:15:41.400 --> 00:15:45.400]  我怎樣去有一種正面的成長呢
[00:15:45.400 --> 00:15:47.400]  第三是憎恨
[00:15:47.400 --> 00:15:50.400]  這裡說到自己是討人厭
[00:15:50.400 --> 00:15:52.400]  別人也是憎恨別人
[00:15:52.400 --> 00:15:55.400]  是一個很大的問題
[00:15:55.400 --> 00:15:56.400]  今天我們生命
[00:15:56.400 --> 00:15:58.400]  當出現一個不健康的狀況的時候
[00:15:58.400 --> 00:15:59.400]  都是這樣
[00:15:59.400 --> 00:16:00.400]  別人看你覺得
[00:16:00.400 --> 00:16:01.400]  你都很衰
[00:16:01.400 --> 00:16:02.400]  你都討人厭
[00:16:02.400 --> 00:16:03.400]  你又看別人
[00:16:03.400 --> 00:16:05.400]  別人又討人厭
[00:16:05.400 --> 00:16:07.400]  這種彼此憎恨的狀況
[00:16:07.400 --> 00:16:10.400]  是很嚴重的出現
[00:16:10.400 --> 00:16:11.400]  有一件事
[00:16:11.400 --> 00:16:12.400]  說到有兩個軍人
[00:16:12.400 --> 00:16:14.400]  他們都在戰場上
[00:16:14.400 --> 00:16:16.400]  受到很重的傷
[00:16:16.400 --> 00:16:18.400]  去到醫院去療養
[00:16:18.400 --> 00:16:23.400]  有一個士兵
[00:16:23.400 --> 00:16:24.400]  他很嚴重
[00:16:24.400 --> 00:16:27.400]  因為他一定要臥床睡在那裡
[00:16:27.400 --> 00:16:29.400]  另一個很矮小
