
[00:00:00.000 --> 00:00:03.680]  好了,今天我們來到最後一課的訊息了
[00:09:33.920 --> 00:09:36.480]  若當你一信他主
[00:09:36.480 --> 00:09:40.880]  我們就已經承擔了一個福音的使命了
[00:09:40.880 --> 00:09:43.520]  他中間沒有說你們要等多少年
[00:09:43.520 --> 00:09:45.440]  受了多少次的訓練
[00:09:45.440 --> 00:09:48.480]  上了那些個人報道法之後
[00:09:48.480 --> 00:09:50.400]  你才去做這件事
[00:09:50.400 --> 00:09:51.840]  他說到一切出於神
[00:09:51.840 --> 00:09:54.400]  他藉著基督使我們與他和好
[00:09:54.400 --> 00:09:56.800]  又將遍人和好的道理
[00:09:56.800 --> 00:10:00.400]  這個職份托付給我們
[00:10:00.400 --> 00:10:04.880]  所以不只是傳道人牧師才要傳福音
[00:10:04.880 --> 00:10:06.880]  而牧師要傳福音
[00:10:06.880 --> 00:10:09.760]  更重要的責任是牧養弟兄姊妹
[00:10:09.760 --> 00:10:13.680]  其實是我們信徒很重要要做的事
[00:10:13.680 --> 00:10:16.320]  這是我們要承擔的責任
[00:10:16.320 --> 00:10:17.600]  若我們沒有承擔這個責任
[00:10:17.600 --> 00:10:20.320]  即是我們失職了
[00:10:20.320 --> 00:10:23.040]  你說我沒有怎樣受過訓練
[00:10:23.040 --> 00:10:25.200]  有時不一定要即時去訓練
[00:10:25.200 --> 00:10:28.000]  記不記得我上一課說了
[00:10:28.000 --> 00:10:30.880]  耶穌是和撒瑪利亞婦人談道的
[00:10:30.880 --> 00:10:32.320]  找到那個叫contact point
[00:10:32.320 --> 00:10:34.080]  找水來講的
[00:10:34.080 --> 00:10:37.520]  後來耶穌指出這個婦人有罪之後
[00:10:37.520 --> 00:10:39.280]  這個婦人做了什麼
[00:10:39.280 --> 00:10:42.480]  就回到自己的鄉村裡面
[00:10:42.480 --> 00:10:44.800]  跟她說我遇到一個仙姿
[00:10:44.800 --> 00:10:46.320]  你們來看看吧
[00:10:46.320 --> 00:10:48.720]  我們其實有一個很敏銳的觸覺
[00:10:48.720 --> 00:10:52.480]  這個女人其實是在正午的時間去打水
[00:10:52.480 --> 00:10:55.440]  中東的人是不會在正午去打水的
[00:10:55.440 --> 00:10:58.080]  正如我上一課所說
[00:10:58.080 --> 00:10:59.920]  印度的人是很熱的
[00:10:59.920 --> 00:11:01.920]  是黃昏才會打水的
[00:11:01.920 --> 00:11:03.120]  她為什麼要中午去打水
[00:11:03.120 --> 00:11:04.080]  就是想避開那些人
[00:11:04.080 --> 00:11:06.560]  因為她自己有很多可能羞愧
[00:11:06.560 --> 00:11:08.720]  不想被別人看到
[00:11:08.720 --> 00:11:10.320]  所以就中午去打水
[00:11:10.320 --> 00:11:12.160]  但當她經歷了神的救贖之後
[00:11:12.160 --> 00:11:13.520]  她馬上改變了
[00:11:13.520 --> 00:11:15.840]  她不再藏起自己
[00:11:15.840 --> 00:11:18.000]  在這裡跟她說
[00:11:18.000 --> 00:11:19.120]  我見到一個仙姿
[00:11:19.120 --> 00:11:21.680]  那些人不是走出來去見耶穌的
[00:11:21.680 --> 00:11:22.880]  後來那些人怎麼說
[00:11:22.880 --> 00:11:24.000]  我不是因為你
[00:11:24.000 --> 00:11:25.600]  我真的是接觸了耶穌
[00:11:25.600 --> 00:11:28.800]  所以我會接受這個救贖
[00:11:28.800 --> 00:11:31.360]  她只是一個中間的媒體
[00:11:31.360 --> 00:11:33.280]  她沒有什麼的
[00:11:33.280 --> 00:11:36.000]  她沒有受過個人報道訓練
[00:11:36.000 --> 00:11:37.760]  但她馬上就去做了
[00:11:37.760 --> 00:11:40.480]  她的經歷是最好的
[00:11:40.480 --> 00:11:41.600]  所以我經常都這樣說
[00:11:41.600 --> 00:11:43.440]  我們屬主的人
[00:11:43.440 --> 00:11:44.720]  我們經歷了神的恩典
[00:11:44.720 --> 00:11:46.480]  我們沒有跟別人分享
[00:11:46.480 --> 00:11:47.120]  我很擔心
[00:11:47.120 --> 00:11:49.360]  有時候我們哪裡的食物好吃
[00:11:49.360 --> 00:11:50.560]  哪裡的食物便宜
[00:11:50.560 --> 00:11:51.920]  我們就會通知別人
[00:11:51.920 --> 00:11:53.360]  放在Facebook
[00:11:53.360 --> 00:11:54.640]  但我們基督徒很少會
[00:11:54.640 --> 00:11:57.360]  將你今天靈修的什麼得著
[00:11:57.360 --> 00:11:59.040]  或者有什麼經歷
[00:11:59.040 --> 00:12:00.880]  跟你的家人說
[00:12:00.880 --> 00:12:02.320]  特別是家人
[00:12:02.320 --> 00:12:04.720]  還有跟朋友說
[00:12:04.720 --> 00:12:06.160]  特別是我們做父母的
[00:12:06.160 --> 00:12:07.120]  我們有沒有
[00:12:07.120 --> 00:12:09.520]  不一定要抓她回教會
[00:12:09.520 --> 00:12:11.520]  不是交給教會就算了
[00:12:11.520 --> 00:12:13.680]  是我們有生命上的交流
[00:12:13.680 --> 00:12:15.200]  這是很重要的
[00:12:15.200 --> 00:12:19.360]  所以我經常都會分享我自己的經歷
[00:12:19.360 --> 00:12:21.600]  譬如我這次跌飛了
[00:12:21.600 --> 00:12:23.440]  我撿回這些東西
[00:12:23.440 --> 00:12:25.200]  我回到家就會跟他們說
[00:12:25.200 --> 00:12:26.400]  這是很重要的
[00:12:26.400 --> 00:12:27.280]  原來神有憐憫
[00:12:27.280 --> 00:12:28.320]  有恩典
[00:12:28.320 --> 00:12:30.480]  所以這是很重要的
[00:12:30.480 --> 00:12:32.240]  原來我們每一個人
[00:12:32.240 --> 00:12:34.880]  都要承擔這個責任
[00:12:34.880 --> 00:12:37.600]  接著聖經裡面很清楚
[00:12:37.600 --> 00:12:38.880]  末世什麼時候來
[00:12:38.880 --> 00:12:40.480]  原來有一個原則
[00:12:40.480 --> 00:12:41.600]  我們一起來讀
[00:12:41.600 --> 00:12:44.160]  《馬大福金》第24章第14節
[00:12:52.560 --> 00:12:54.320]  末期是怎樣
[00:12:54.320 --> 00:12:56.800]  記不記得主還沒回來
[00:12:56.800 --> 00:12:58.160]  就是一個原因
[00:12:58.160 --> 00:13:01.360]  就是希望更多人有歸向他
[00:13:01.360 --> 00:13:03.440]  不需要面對這個刑罰
[00:13:03.440 --> 00:13:05.280]  福金要傳遍天下
[00:13:05.280 --> 00:13:06.960]  然後末期才來到
[00:13:06.960 --> 00:13:10.800]  所以現在末世越來越接近
[00:13:10.800 --> 00:13:13.040]  你想想在仕途時代
[00:13:13.040 --> 00:13:16.240]  福金傳遍天下不是那麼容易的
[00:13:16.240 --> 00:13:17.200]  但是有沒有留意到
[00:13:17.200 --> 00:13:19.520]  現在這個年代
[00:13:19.520 --> 00:13:21.360]  是強很多的
[00:13:21.360 --> 00:13:23.680]  特別是在網絡上
[00:13:23.680 --> 00:13:26.240]  你可以傳遍很多信息
[00:13:26.240 --> 00:13:27.760]  我上個星期
[00:13:27.760 --> 00:13:28.560]  一天之內
[00:13:28.560 --> 00:13:30.720]  我竟然去了幾個不同的地方
[00:13:30.720 --> 00:13:32.960]  去講道
[00:13:32.960 --> 00:13:34.640]  在半夜
[00:13:34.640 --> 00:13:36.400]  就是英國時間
[00:13:36.400 --> 00:13:40.400]  我向著坎培拉的教會
[00:13:40.400 --> 00:13:41.680]  崇拜講道
[00:13:41.680 --> 00:13:43.040]  就是澳洲
[00:13:43.040 --> 00:13:45.840]  不知道是半夜一點還是兩點
[00:13:45.840 --> 00:13:46.880]  他們的崇拜
[00:13:46.880 --> 00:13:48.640]  因為他們還是有網上
[00:13:48.640 --> 00:13:50.320]  邀請我講道
[00:13:50.320 --> 00:13:52.880]  早上星期天九點鐘
[00:13:52.880 --> 00:13:56.240]  我和日本的廣東話小組
[00:13:56.240 --> 00:13:57.840]  來到他講道
[00:13:57.840 --> 00:13:58.880]  講完道之後
[00:13:58.880 --> 00:14:01.760]  就馬上趕去牛津的教會
[00:14:01.760 --> 00:14:03.120]  實體講道
[00:14:03.120 --> 00:14:05.120]  我想到我一天之內
[00:14:05.120 --> 00:14:07.200]  是向墨爾本
[00:14:07.200 --> 00:14:09.760]  可以向日本
[00:14:09.760 --> 00:14:12.240]  在英國講道
[00:14:12.240 --> 00:14:14.320]  你也看到我現在講道的時候
[00:14:14.320 --> 00:14:15.920]  我自己也會錄音的
[00:14:15.920 --> 00:14:16.880]  為什麼呢
[00:14:16.880 --> 00:14:18.320]  我會放上網
[00:14:18.320 --> 00:14:19.840]  透過YouTube
[00:14:19.840 --> 00:14:22.400]  我們今天在現場裡面
[00:14:22.400 --> 00:14:24.320]  十幾二十人
[00:14:24.320 --> 00:14:26.400]  但可能放上網一天之內
[00:14:26.400 --> 00:14:29.040]  可能已經過二三百人來聽了
[00:14:29.040 --> 00:14:32.640]  所以網絡的傳遞是很重要的
[00:14:32.640 --> 00:14:34.880]  所以今天我們又沒有好的理大
[00:14:34.880 --> 00:14:36.400]  去承擔這個事情
[00:14:36.400 --> 00:14:38.640]  所以末期是不是也越來越近了
[00:14:38.640 --> 00:14:41.840]  就是真的將這個福音傳遍天下
[00:14:41.840 --> 00:14:43.440]  然後末期才來到
[00:14:43.440 --> 00:14:44.160]  好了
[00:14:44.160 --> 00:14:46.720]  這個不只是我們牧者的責任
[00:14:46.720 --> 00:14:49.280]  是每一個基督徒都要承擔的責任
[00:14:49.280 --> 00:14:50.800]  好了這個比喻
[00:14:50.800 --> 00:14:56.320]  就是有錢人的家主離開了
[00:14:56.320 --> 00:14:59.520]  他接著就按各人的財幹
[00:14:59.520 --> 00:15:01.360]  來帶去分錢給他們
[00:15:01.360 --> 00:15:06.080]  好我們一起來讀25章的第15節
[00:15:06.080 --> 00:15:07.520]  我們一起來讀出
[00:15:07.520 --> 00:15:22.560]  各人的財幹是怎樣
[00:15:22.560 --> 00:15:25.280]  就是要領受不同的數目
[00:15:25.280 --> 00:15:27.920]  那你知不知道「財幹」這個字
[00:15:27.920 --> 00:15:30.800]  就是語文裡面的「他連得」
[00:15:30.800 --> 00:15:34.720]  你記不記得那個幣值是叫「他連得」的
[00:15:34.720 --> 00:15:38.000]  「他連得」這個字就是英文的「talent」
[00:15:38.000 --> 00:15:40.000]  就是「財幹」的意思
[00:15:40.000 --> 00:15:41.520]  所以是很有意思的
[00:15:41.520 --> 00:15:45.360]  那時候就是按照他自己的財幹來帶去
[00:15:45.360 --> 00:15:46.640]  去給他
[00:15:46.640 --> 00:15:48.720]  那你記住今天
[00:15:48.720 --> 00:15:51.680]  每一個人都有不同的恩賜
[00:15:51.680 --> 00:15:54.400]  哥林多前書裡面很清楚說
[00:15:54.400 --> 00:15:57.120]  我們教會就是基督的身體
[00:15:57.120 --> 00:16:00.160]  在聚餐我們說我們是一個家庭
[00:16:00.160 --> 00:16:03.600]  但是另一個比喻就是身體
[00:16:03.600 --> 00:16:05.840]  身體裡面有不同的肢體
[00:16:05.840 --> 00:16:07.840]  不同的肢體有不同的功用
[00:16:07.840 --> 00:16:09.360]  眼睛是用來看的
[00:16:09.360 --> 00:16:10.800]  鼻子不是用來看的
[00:16:10.800 --> 00:16:12.320]  是用來呼吸的
[00:16:12.320 --> 00:16:14.080]  口是用來說話的
[00:16:14.080 --> 00:16:16.720]  每一個的肢體都不同的
[00:16:16.720 --> 00:16:19.520]  但是他一定要發揮那個功用
[00:16:19.520 --> 00:16:20.720]  如果他發揮不了功用
[00:16:20.720 --> 00:16:22.720]  就是拖累全身了
[00:16:22.720 --> 00:16:24.640]  今天在我們的教會裡面
[00:16:24.640 --> 00:16:27.280]  其實每個人都有不同的恩賜
[00:16:27.280 --> 00:16:28.800]  神給你的時候
[00:16:28.800 --> 00:16:32.640]  有時候你不需要羨慕那些人的恩賜
[00:16:32.640 --> 00:16:35.200]  那你為了他有這份恩賜感恩
[00:16:35.200 --> 00:16:38.160]  也不需要模仿他的恩賜
[00:16:38.160 --> 00:16:42.080]  你要找神給你有什麼特點的地方
[00:16:42.080 --> 00:16:43.600]  每一個人都有不同的
[00:16:43.600 --> 00:16:45.120]  很感恩的是
[00:16:45.120 --> 00:16:49.120]  神給我有說話的恩賜和搏嘴的恩賜
[00:16:49.120 --> 00:16:52.880]  我很小的時候已經有這個恩賜
[00:16:52.880 --> 00:16:54.400]  原來神早就揀選了我
[00:16:54.400 --> 00:16:55.520]  我已經在說
[00:16:55.520 --> 00:16:57.520]  我很喜歡說話
[00:16:57.520 --> 00:16:58.880]  但是最大的問題就是
[00:16:58.880 --> 00:17:00.880]  我家是一個很嚴厲的家庭
