
[00:00:00.000 --> 00:00:03.700]  今天是1月5日,是2020年第一個主日
[00:05:06.000 --> 00:05:08.000]  可能要用
[00:05:08.000 --> 00:05:10.000]  我們轉做白色字比較好
[00:05:12.000 --> 00:05:14.000]  如果看不清楚
[00:05:14.000 --> 00:05:16.000]  再讀一次就清楚了
[00:05:16.000 --> 00:05:18.000]  我們再來讀一次
[00:05:18.000 --> 00:05:20.000]  從前你們是暗昧的
[00:05:20.000 --> 00:05:22.000]  但如今在主裡面
[00:05:22.000 --> 00:05:24.000]  是光明的
[00:05:24.000 --> 00:05:26.000]  行事為人
[00:05:26.000 --> 00:05:28.000]  就當像光明的子女
[00:05:28.000 --> 00:05:30.000]  光明所結的果子
[00:05:30.000 --> 00:05:32.000]  就是一切良善
[00:05:32.000 --> 00:05:34.000]  公義誠實
[00:05:34.000 --> 00:05:36.000]  總要測驗
[00:05:36.000 --> 00:05:38.000]  何謂主所喜悅的事
[00:05:38.000 --> 00:05:40.000]  何謂主所喜悅的事
[00:05:40.000 --> 00:05:42.000]  何謂主所喜悅的事
[00:05:42.000 --> 00:05:44.000]  這裡就好像
[00:05:44.000 --> 00:05:46.000]  告訴我們從前的視野
[00:05:46.000 --> 00:05:48.000]  是不清楚的
[00:05:48.000 --> 00:05:50.000]  是模糊的
[00:05:50.000 --> 00:05:52.000]  但如今在主裡面
[00:05:52.000 --> 00:05:54.000]  是光明的
[00:05:54.000 --> 00:05:56.000]  清晰的
[00:05:56.000 --> 00:05:58.000]  以致我們行事為人
[00:05:58.000 --> 00:06:00.000]  就應該活出一個我們在主裡面
[00:06:00.000 --> 00:06:02.000]  或者照著主的心意
[00:06:02.000 --> 00:06:04.000]  一個光明的生活
[00:06:04.000 --> 00:06:06.000]  所以他說如今在主裡面
[00:06:06.000 --> 00:06:08.000]  是光明的
[00:06:08.000 --> 00:06:10.000]  就當像光明的子女
[00:06:10.000 --> 00:06:12.000]  第十節他說
[00:06:12.000 --> 00:06:14.000]  總要測驗何謂主
[00:06:14.000 --> 00:06:16.000]  所喜悅的事
[00:06:16.000 --> 00:06:18.000]  這段經文提到
[00:06:18.000 --> 00:06:20.000]  幾方面的果子
[00:06:20.000 --> 00:06:22.000]  中間那裡就是光明的果子
[00:06:22.000 --> 00:06:24.000]  剛剛和上文
[00:06:24.000 --> 00:06:26.000]  如果你回去有時間
[00:06:26.000 --> 00:06:28.000]  看看已忽所書第五章的上文
[00:06:28.000 --> 00:06:30.000]  在第八節上
[00:06:30.000 --> 00:06:32.000]  就說到這種
[00:06:32.000 --> 00:06:34.000]  在從前我們暗昧的生活
[00:06:34.000 --> 00:06:36.000]  就是說我們
[00:06:36.000 --> 00:06:38.000]  暗昧信主在最裡面
[00:06:38.000 --> 00:06:40.000]  好像迷路的羊
[00:06:40.000 --> 00:06:42.000]  沒有方向
[00:06:42.000 --> 00:06:44.000]  或者我們不明白什麼是應該
[00:06:44.000 --> 00:06:46.000]  過的生活的一個價值觀
[00:06:46.000 --> 00:06:48.000]  所以在前面
[00:06:48.000 --> 00:06:50.000]  說到暗昧就好像
[00:06:50.000 --> 00:06:52.000]  淫亂、污穢
[00:06:52.000 --> 00:06:54.000]  貪婪等等
[00:06:54.000 --> 00:06:56.000]  所以如果你回去上文看見
[00:06:56.000 --> 00:06:58.000]  他說我們從前就是這些暗昧當中的生活
[00:06:58.000 --> 00:07:00.000]  但是光明的生活
[00:07:00.000 --> 00:07:02.000]  就和這個剛剛相反
[00:07:02.000 --> 00:07:04.000]  主所喜悅的是什麼呢?
[00:07:04.000 --> 00:07:06.000]  就是我們能夠結出這些光明的果子
[00:07:06.000 --> 00:07:08.000]  因為我們
[00:07:08.000 --> 00:07:10.000]  屬於這位
[00:07:10.000 --> 00:07:12.000]  光明的主
[00:07:12.000 --> 00:07:14.000]  我們成為祂的兒女
[00:07:14.000 --> 00:07:16.000]  所以我們應該靠著耶穌基督
[00:07:16.000 --> 00:07:18.000]  這位的光
[00:07:18.000 --> 00:07:20.000]  這位的真光
[00:07:20.000 --> 00:07:22.000]  來活出這些光明的果子
[00:07:22.000 --> 00:07:24.000]  叫我們行事為人
[00:07:24.000 --> 00:07:26.000]  能夠配得上這個身份
[00:07:26.000 --> 00:07:28.000]  也是去
[00:07:28.000 --> 00:07:30.000]  活現出我們應該有的
[00:07:30.000 --> 00:07:32.000]  神的兒女的
[00:07:32.000 --> 00:07:34.000]  生活的模式
[00:07:34.000 --> 00:07:36.000]  這裡提到有三種
[00:07:36.000 --> 00:07:38.000]  包括良善
[00:07:38.000 --> 00:07:40.000]  包括了公義
[00:07:40.000 --> 00:07:42.000]  也包括了誠實
[00:07:42.000 --> 00:07:44.000]  良善當然我們知道就是我們內心
[00:07:44.000 --> 00:07:46.000]  內心的一種
[00:07:46.000 --> 00:07:48.000]  是沒有惡毒
[00:07:48.000 --> 00:07:50.000]  沒有苦毒
[00:07:50.000 --> 00:07:52.000]  是心裡面的一種
[00:07:52.000 --> 00:07:54.000]  善良
[00:07:54.000 --> 00:07:56.000]  行為外面
[00:07:56.000 --> 00:07:58.000]  就表現出來
[00:07:58.000 --> 00:08:00.000]  譬如對人友善
[00:08:00.000 --> 00:08:02.000]  有憐憫
[00:08:02.000 --> 00:08:04.000]  明白體恤那些困苦的人
[00:08:04.000 --> 00:08:06.000]  因為他有一種良善的心
[00:08:06.000 --> 00:08:08.000]  明白
[00:08:08.000 --> 00:08:10.000]  善不去追求惡
[00:08:10.000 --> 00:08:12.000]  同樣的就表現出來
[00:08:12.000 --> 00:08:14.000]  他有公義
[00:08:14.000 --> 00:08:16.000]  不偏不倚
[00:08:16.000 --> 00:08:18.000]  公正公道
[00:08:18.000 --> 00:08:20.000]  而且恨惡罪惡
[00:08:20.000 --> 00:08:22.000]  這就是公義
[00:08:22.000 --> 00:08:24.000]  一種的
[00:08:24.000 --> 00:08:26.000]  光明的表現
[00:08:26.000 --> 00:08:28.000]  另外
[00:08:28.000 --> 00:08:30.000]  這裡提到誠實
[00:08:30.000 --> 00:08:32.000]  就是真誠正直
[00:08:32.000 --> 00:08:34.000]  無偽的表現
[00:08:34.000 --> 00:08:36.000]  都是這幾個
[00:08:36.000 --> 00:08:38.000]  光明果子
[00:08:38.000 --> 00:08:40.000]  原本有的意思
[00:08:40.000 --> 00:08:42.000]  但問題是
[00:08:42.000 --> 00:08:44.000]  耶穌說除了上帝之外
[00:08:44.000 --> 00:08:46.000]  沒有一個是良善的
[00:08:46.000 --> 00:08:48.000]  耶穌這樣說過
[00:08:48.000 --> 00:08:50.000]  保羅又說
[00:08:50.000 --> 00:08:52.000]  在我裡頭沒有良善
[00:08:52.000 --> 00:08:54.000]  因為我
[00:08:54.000 --> 00:08:56.000]  所不願意的我卻行出來
[00:08:56.000 --> 00:08:58.000]  我知道那些是對的
[00:08:58.000 --> 00:09:00.000]  卻不去做
[00:09:00.000 --> 00:09:02.000]  原來這裡也讓我們看見
[00:09:02.000 --> 00:09:04.000]  耶穌基督說明了道理
[00:09:04.000 --> 00:09:06.000]  我們內心按著我們的本質
[00:09:06.000 --> 00:09:08.000]  我們本來是沒有良善的
[00:09:08.000 --> 00:09:10.000]  我們沒有這些
[00:09:10.000 --> 00:09:12.000]  屬神的生命
[00:09:12.000 --> 00:09:14.000]  但是我們既然
[00:09:14.000 --> 00:09:16.000]  信了主之後
[00:09:16.000 --> 00:09:18.000]  主幫助我們走一條新的道路
[00:09:18.000 --> 00:09:20.000]  而且當這位主
[00:09:20.000 --> 00:09:22.000]  活在我們心中的時候
[00:09:22.000 --> 00:09:24.000]  我們能夠有新的生命
[00:09:24.000 --> 00:09:26.000]  正如剛才很多的弟兄姊妹說
[00:09:26.000 --> 00:09:28.000]  我們傳說耶穌
[00:09:28.000 --> 00:09:30.000]  因為我們有新的生命
[00:09:30.000 --> 00:09:32.000]  有了新的生命
[00:09:32.000 --> 00:09:34.000]  就好像剛才領事Peter
[00:09:34.000 --> 00:09:36.000]  跟我們分享
[00:09:36.000 --> 00:09:38.000]  有聖靈光照我們
[00:09:38.000 --> 00:09:40.000]  所以當我們來到
[00:09:40.000 --> 00:09:42.000]  親近神 越來越靠近
[00:09:42.000 --> 00:09:44.000]  這個光 越來越接近
[00:09:44.000 --> 00:09:46.000]  這個光源的時候
[00:09:46.000 --> 00:09:48.000]  這種從神來的光
[00:09:48.000 --> 00:09:50.000]  就能夠
[00:09:50.000 --> 00:09:52.000]  驅除我們
[00:09:52.000 --> 00:09:54.000]  遇見本來不屬於
[00:09:54.000 --> 00:09:56.000]  神的生命的黑暗
[00:09:56.000 --> 00:09:58.000]  將這些暗昧的
[00:09:58.000 --> 00:10:00.000]  驅走
[00:10:00.000 --> 00:10:02.000]  將光明的自下
[00:10:02.000 --> 00:10:04.000]  讓我們能夠活出光明
[00:10:04.000 --> 00:10:06.000]  大家記得摩西
[00:10:06.000 --> 00:10:08.000]  他上西乃山
[00:10:08.000 --> 00:10:10.000]  當他下山的時候
[00:10:10.000 --> 00:10:12.000]  他的面皮發光
[00:10:12.000 --> 00:10:14.000]  為什麼會這樣呢?
[00:10:14.000 --> 00:10:16.000]  因為他親近上帝
[00:10:16.000 --> 00:10:18.000]  他下山的時候
[00:10:18.000 --> 00:10:20.000]  自己也不覺得
[00:10:20.000 --> 00:10:22.000]  他的面皮反照了
[00:10:22.000 --> 00:10:24.000]  他親近神的光
[00:10:24.000 --> 00:10:26.000]  一年開始
[00:10:26.000 --> 00:10:28.000]  我們求神幫助我們
[00:10:28.000 --> 00:10:30.000]  我們也能夠
[00:10:30.000 --> 00:10:32.000]  再一次的立志
[00:10:32.000 --> 00:10:34.000]  有很多新年的立志
[00:10:34.000 --> 00:10:36.000]  但是讓我們立志真是很好的
[00:10:36.000 --> 00:10:38.000]  在新的年開始
[00:10:38.000 --> 00:10:40.000]  我們多來親近上帝
[00:10:40.000 --> 00:10:42.000]  而有一個結果
[00:10:42.000 --> 00:10:44.000]  就是能夠結出這些光明的果子
[00:10:44.000 --> 00:10:46.000]  然後在我們生活當中
[00:10:46.000 --> 00:10:48.000]  去測驗什麼是神
[00:10:48.000 --> 00:10:50.000]  所喜悅的事
[00:10:50.000 --> 00:10:52.000]  在今早
[00:10:52.000 --> 00:10:54.000]  如果大家有看
[00:10:54.000 --> 00:10:56.000]  靈命日糧
[00:10:56.000 --> 00:10:58.000]  我們鼓勵弟兄姊妹
[00:10:58.000 --> 00:11:00.000]  用這個做我們每天的靈修
[00:11:00.000 --> 00:11:02.000]  不單止看短文
[00:11:02.000 --> 00:11:04.000]  你可以看看那段聖經
[00:11:04.000 --> 00:11:06.000]  如果你更加立志
[00:11:06.000 --> 00:11:08.000]  你就跟著
[00:11:08.000 --> 00:11:10.000]  讀經的進度
[00:11:10.000 --> 00:11:12.000]  它可以幫助你一年裡
[00:11:12.000 --> 00:11:14.000]  看完全本聖經
[00:11:14.000 --> 00:11:16.000]  如果你說
[00:11:16.000 --> 00:11:18.000]  看完全本聖經那麼多
[00:11:18.000 --> 00:11:20.000]  未必行的
[00:11:20.000 --> 00:11:22.000]  我們外面有一些讀經的計劃表
[00:11:22.000 --> 00:11:24.000]  你可以跟著
[00:11:24.000 --> 00:11:26.000]  讀的時候
[00:11:26.000 --> 00:11:28.000]  沒有那麼多
[00:11:28.000 --> 00:11:30.000]  可能是三年完成的
[00:11:30.000 --> 00:11:32.000]  可能是一年完成的
[00:11:32.000 --> 00:11:34.000]  你可以上到網址
[00:11:34.000 --> 00:11:36.000]  選擇某一些讀經的計劃
[00:11:36.000 --> 00:11:38.000]  幫助我們去讀神的話語
[00:11:38.000 --> 00:11:40.000]  所以這裡讓我們看到
[00:11:40.000 --> 00:11:42.000]  在這個
[00:11:42.000 --> 00:11:44.000]  光明的生活下
[00:11:44.000 --> 00:11:46.000]  剛剛今早靈命日糧
[00:11:46.000 --> 00:11:48.000]  也說到這方面
[00:11:48.000 --> 00:11:50.000]  原來在巴勒斯坦地
[00:11:50.000 --> 00:11:52.000]  很多時候建築物
[00:11:52.000 --> 00:11:54.000]  有些我們去過聖地就知道
[00:11:54.000 --> 00:11:56.000]  很多建築物是用白灰石
[00:11:56.000 --> 00:11:58.000]  來建造的
[00:11:58.000 --> 00:12:00.000]  白灰石是反光的
[00:12:00.000 --> 00:12:02.000]  當日光特別在巴勒斯坦
[00:12:02.000 --> 00:12:04.000]  烈日照下來的時候
[00:12:04.000 --> 00:12:06.000]  有時候是殘眼的
[00:12:06.000 --> 00:12:08.000]  其實當時主耶穌說到
[00:12:08.000 --> 00:12:10.000]  我們世上的光
[00:12:10.000 --> 00:12:12.000]  都有這個意思
[00:12:12.000 --> 00:12:14.000]  當我們能夠越去親近神的時候
[00:12:14.000 --> 00:12:16.000]  我們可以反照出
[00:12:16.000 --> 00:12:18.000]  一些光出來
[00:12:18.000 --> 00:12:20.000]  大家都知道
[00:12:20.000 --> 00:12:22.000]  有些螢光棒或者
[00:12:22.000 --> 00:12:24.000]  螢光的鐘
[00:12:24.000 --> 00:12:26.000]  它自己不可以在夜晚
[00:12:26.000 --> 00:12:28.000]  那裡光的
[00:12:28.000 --> 00:12:30.000]  它一定是白天吸收了
[00:12:30.000 --> 00:12:32.000]  因為它有些輪質吸收了那些光
[00:12:32.000 --> 00:12:34.000]  它在黑的時候
[00:12:34.000 --> 00:12:36.000]  它就顯出來
[00:12:36.000 --> 00:12:38.000]  它自己本身不是發光的
[00:12:38.000 --> 00:12:40.000]  但是因為它吸收了
[00:12:40.000 --> 00:12:42.000]  光源和光能
[00:12:42.000 --> 00:12:44.000]  就能夠讓它在黑暗當中
[00:12:44.000 --> 00:12:46.000]  來發光
[00:12:46.000 --> 00:12:48.000]  其實今天我們靈修
[00:12:48.000 --> 00:12:50.000]  讀經親近主
[00:12:50.000 --> 00:12:52.000]  很重要的就是讓神光照我們的內心
[00:12:52.000 --> 00:12:54.000]  看看我們裡面有沒有
[00:12:54.000 --> 00:12:56.000]  地方不合神的心意
[00:12:56.000 --> 00:12:58.000]  我們要察驗一下
[00:12:58.000 --> 00:13:00.000]  什麼是神所喜悅的
[00:13:00.000 --> 00:13:02.000]  什麼是神不喜悅的事
[00:13:02.000 --> 00:13:04.000]  今天我們作為基督徒
[00:13:04.000 --> 00:13:06.000]  其實很重要的就是
[00:13:06.000 --> 00:13:08.000]  在神的面光底下
[00:13:08.000 --> 00:13:10.000]  尋求合神心意的生活
[00:13:10.000 --> 00:13:12.000]  我記得
[00:13:12.000 --> 00:13:14.000]  以前在很多年前
[00:13:14.000 --> 00:13:16.000]  我還記得這個見證
[00:13:16.000 --> 00:13:18.000]  有一位老姐妹
[00:13:18.000 --> 00:13:20.000]  不是在我們教會的
[00:13:20.000 --> 00:13:22.000]  她就在一次祈禱會
[00:13:22.000 --> 00:13:24.000]  她就分享
[00:13:24.000 --> 00:13:26.000]  她說
[00:13:26.000 --> 00:13:28.000]  我有一次坐飛機
[00:13:28.000 --> 00:13:30.000]  她那時候是最近
[00:13:30.000 --> 00:13:32.000]  最近坐飛機
[00:13:32.000 --> 00:13:34.000]  失去了一隻我很喜歡而且很貴重的
[00:13:34.000 --> 00:13:36.000]  一隻翡翠的戒指
[00:13:36.000 --> 00:13:38.000]  她為什麼要講這個見證呢?
[00:13:38.000 --> 00:13:40.000]  她說
[00:13:40.000 --> 00:13:42.000]  我失去的時候我就祈禱
[00:13:42.000 --> 00:13:44.000]  通常我們就想
[00:13:44.000 --> 00:13:46.000]  可能她祈禱之後
[00:13:46.000 --> 00:13:48.000]  神就給她找回了
[00:13:48.000 --> 00:13:50.000]  她說我祈禱的時候
[00:13:50.000 --> 00:13:52.000]  我不單是
[00:13:52.000 --> 00:13:54.000]  找不到那隻戒指
[00:13:54.000 --> 00:13:56.000]  反而當我祈禱
[00:13:56.000 --> 00:13:58.000]  親近主
[00:13:58.000 --> 00:14:00.000]  我說主啊我不見了戒指
[00:14:00.000 --> 00:14:02.000]  當她祈禱的時候
[00:14:02.000 --> 00:14:04.000]  聖靈就感動她
[00:14:04.000 --> 00:14:06.000]  她說
[00:14:06.000 --> 00:14:08.000]  講這個見證的原因最大
[00:14:08.000 --> 00:14:10.000]  她說她悔改
[00:14:10.000 --> 00:14:12.000]  什麼原因?
[00:14:12.000 --> 00:14:14.000]  原來她記得當時
[00:14:14.000 --> 00:14:16.000]  她不見了戒指是因為
[00:14:16.000 --> 00:14:18.000]  那架飛機很空
[00:14:18.000 --> 00:14:20.000]  很空她就
[00:14:20.000 --> 00:14:22.000]  沒什麼人察覺的時候
[00:14:22.000 --> 00:14:24.000]  就走去本來坐經濟艙
[00:14:24.000 --> 00:14:26.000]  就走去頭等艙那裡坐
[00:14:26.000 --> 00:14:28.000]  她就坐在那裡
[00:14:28.000 --> 00:14:30.000]  又沒人發覺正經事
[00:14:30.000 --> 00:14:32.000]  然後
[00:14:32.000 --> 00:14:34.000]  就
[00:14:34.000 --> 00:14:36.000]  下飛機回來
[00:14:36.000 --> 00:14:38.000]  才發覺不見了戒指
[00:14:38.000 --> 00:14:40.000]  當她祈禱的時候
[00:14:40.000 --> 00:14:42.000]  她原來有一個很深的感覺
[00:14:42.000 --> 00:14:44.000]  就是原來神提醒她
[00:14:44.000 --> 00:14:46.000]  你有些事
[00:14:46.000 --> 00:14:48.000]  不是這樣
[00:14:48.000 --> 00:14:50.000]  應該做的
[00:14:50.000 --> 00:14:52.000]  她說失去了見證
[00:14:52.000 --> 00:14:54.000]  所以她不再擔心戒指找不找得回
[00:14:54.000 --> 00:14:56.000]  她覺得可能神提醒她
[00:14:56.000 --> 00:14:58.000]  管教她
[00:14:58.000 --> 00:15:00.000]  但她更深的體會到
[00:15:00.000 --> 00:15:02.000]  這麼多年為什麼會
[00:15:02.000 --> 00:15:04.000]  一時間有這樣的想法
[00:15:04.000 --> 00:15:06.000]  這樣的做法
[00:15:06.000 --> 00:15:08.000]  以致不是
[00:15:08.000 --> 00:15:10.000]  基督徒應該有的見證
[00:15:10.000 --> 00:15:12.000]  所以她在祈禱會
[00:15:12.000 --> 00:15:14.000]  最主要分享
[00:15:14.000 --> 00:15:16.000]  神光照她的內心
[00:15:16.000 --> 00:15:18.000]  好讓她能夠
[00:15:18.000 --> 00:15:20.000]  知道自己一些隱而未見的
[00:15:20.000 --> 00:15:22.000]  可能自己也不察覺的
[00:15:22.000 --> 00:15:24.000]  一些罪卻不能夠
[00:15:24.000 --> 00:15:26.000]  討神的心喜悅
[00:15:26.000 --> 00:15:28.000]  所以我們看到
[00:15:28.000 --> 00:15:30.000]  這個讓我們看到
[00:15:30.000 --> 00:15:32.000]  真是有一個
[00:15:32.000 --> 00:15:34.000]  上帝幫助我們
[00:15:34.000 --> 00:15:36.000]  讓我們的眼光更加清楚
[00:15:36.000 --> 00:15:38.000]  不只是看到
[00:15:38.000 --> 00:15:40.000]  這些屬世的一些得失
[00:15:40.000 --> 00:15:42.000]  反而是一些在
[00:15:42.000 --> 00:15:44.000]  屬靈裡面的我們能不能夠
[00:15:44.000 --> 00:15:46.000]  察驗
[00:15:46.000 --> 00:15:48.000]  什麼是主所決的事
[00:15:48.000 --> 00:15:50.000]  我們在
[00:15:50.000 --> 00:15:52.000]  這裡我就想到
[00:15:52.000 --> 00:15:54.000]  有一位聖經人物
[00:15:54.000 --> 00:15:56.000]  施洗若寒
[00:15:56.000 --> 00:15:58.000]  這段經文在
[00:15:58.000 --> 00:16:00.000]  形容施洗若寒的時候
[00:16:00.000 --> 00:16:02.000]  很能夠將這個
[00:16:02.000 --> 00:16:04.000]  代表我們
[00:16:04.000 --> 00:16:06.000]  來為光作見證的人物
[00:16:06.000 --> 00:16:08.000]  來顯示出來
[00:16:08.000 --> 00:16:10.000]  從第一章六到第九節
[00:16:10.000 --> 00:16:12.000]  我們一起讀讀這幾節經文
[00:16:12.000 --> 00:16:14.000]  請讀一下
[00:16:26.000 --> 00:16:28.000]  因他可以信
[00:16:28.000 --> 00:16:30.000]  他不是那光
[00:16:30.000 --> 00:16:32.000]  乃是要為光作見證
[00:16:32.000 --> 00:16:34.000]  那光是真光
[00:16:34.000 --> 00:16:36.000]  照亮一切
[00:16:36.000 --> 00:16:38.000]  生在世上的人
[00:16:38.000 --> 00:16:40.000]  照亮一切
[00:16:40.000 --> 00:16:42.000]  生在世上的人
[00:16:42.000 --> 00:16:44.000]  他說他不是那光
[00:16:44.000 --> 00:16:46.000]  就是說這是指施洗若寒
[00:16:46.000 --> 00:16:48.000]  如果大家讀這段經文
[00:16:48.000 --> 00:16:50.000]  應該很多都熟悉的
[00:16:50.000 --> 00:16:52.000]  他說到這位若寒不是仕途若寒
[00:16:52.000 --> 00:16:54.000]  是施洗的若寒
[00:16:54.000 --> 00:16:56.000]  施洗若寒
[00:16:56.000 --> 00:16:58.000]  是神差遣他們
[00:16:58.000 --> 00:17:00.000]  為光作見證
[00:17:00.000 --> 00:17:02.000]  但他不是那光
[00:17:02.000 --> 00:17:04.000]  因為
[00:17:04.000 --> 00:17:06.000]  真光是主耶穌
[00:17:06.000 --> 00:17:08.000]  記錄道成為肉身的光
[00:17:08.000 --> 00:17:10.000]  但他說
[00:17:10.000 --> 00:17:12.000]  這人來是要作見證
[00:17:12.000 --> 00:17:14.000]  就是為光作見證
[00:17:14.000 --> 00:17:16.000]  叫眾人因他可以信
[00:17:16.000 --> 00:17:22.000]  所以我們看到
[00:17:22.000 --> 00:17:24.000]  施洗若寒不是真光
[00:17:24.000 --> 00:17:26.000]  但他是為光作見證
[00:17:26.000 --> 00:17:28.000]  所以第一我們看到
[00:17:28.000 --> 00:17:30.000]  施洗若寒第一個表現
[00:17:30.000 --> 00:17:32.000]  就是他為光作見證
[00:17:32.000 --> 00:17:34.000]  我們再說
[00:17:34.000 --> 00:17:36.000]  他不是本身有的
[00:17:36.000 --> 00:17:38.000]  他只不過是人
