
[00:00:00.000 --> 00:00:04.260]  大家平安,我們一齊同心祈禱
[00:06:09.260 --> 00:06:13.260]  有很多底子妹都是從香港或者中國移民過來
[00:06:13.260 --> 00:06:17.260]  包括我和師母都是自願移民
[00:06:17.260 --> 00:06:22.260]  我們自願離開也可以自由回鄉
[00:06:22.260 --> 00:06:27.260]  但在彼得時代的修信人是被迫離開羅馬
[00:06:27.260 --> 00:06:30.260]  是走上了一條不歸路
[00:06:30.260 --> 00:06:33.260]  他們要離開所有的朋友
[00:06:33.260 --> 00:06:36.260]  所有的人際關係網絡都斷了
[00:06:36.260 --> 00:06:38.260]  去到新的地方
[00:06:38.260 --> 00:06:41.260]  一切都要從頭再來
[00:06:41.260 --> 00:06:46.260]  當地的水土、環境、人民的生活習慣
[00:06:46.260 --> 00:06:49.260]  言語的口音、詞語的運用等等
[00:06:49.260 --> 00:06:52.260]  都要重新去適應
[00:06:52.260 --> 00:06:55.260]  真是非常艱辛
[00:06:55.260 --> 00:06:59.260]  我相信就像今天的烏克蘭人
[00:06:59.260 --> 00:07:01.260]  由於政治上的問題
[00:07:01.260 --> 00:07:06.260]  很多人都是被迫離鄉別井
[00:07:06.260 --> 00:07:11.260]  那些烏克蘭人離鄉別井
[00:07:11.260 --> 00:07:14.260]  去到一些願意收容他們的國家生活
[00:07:14.260 --> 00:07:18.260]  都很多東西要重新學習
[00:07:18.260 --> 00:07:20.260]  除了移民之苦之外
[00:07:20.260 --> 00:07:25.260]  他們還有被人看為二等公民之苦
[00:07:25.260 --> 00:07:28.260]  在第一節「散居」那個字
[00:07:28.260 --> 00:07:31.260]  在原文是一個字
[00:07:31.260 --> 00:07:35.260]  有些英文聖經翻譯成「strangers」
[00:07:35.260 --> 00:07:38.260]  有些翻譯成「aliens」
[00:07:38.260 --> 00:07:41.260]  意思就是說他們是異鄉人
[00:07:41.260 --> 00:07:46.260]  不能夠享有當地公民的所有權利
[00:07:46.260 --> 00:07:51.260]  事實上在第一世紀時候
[00:07:51.260 --> 00:07:58.260]  非羅馬公民住在羅馬帝國裏面
[00:07:58.260 --> 00:08:00.260]  就已經是二等公民
[00:08:00.260 --> 00:08:02.260]  舉一個例子
[00:08:02.260 --> 00:08:06.260]  從少騰縣十六章三十七節裏面
[00:08:06.260 --> 00:08:07.260]  保羅的說話裏面
[00:08:07.260 --> 00:08:09.260]  我們就可以知道
[00:08:09.260 --> 00:08:14.260]  羅馬的官是有權未審清楚案情
[00:08:14.260 --> 00:08:17.260]  先鞭打疑犯
[00:08:17.260 --> 00:08:21.260]  不過只能夠打那些非羅馬公民
[00:08:21.260 --> 00:08:24.260]  當時保羅是被官打了
[00:08:24.260 --> 00:08:27.260]  但是保羅是羅馬公民
[00:08:27.260 --> 00:08:28.260]  他未被判罪
[00:08:28.260 --> 00:08:32.260]  被那位地方官打是不合法的
[00:08:32.260 --> 00:08:37.260]  所以保羅就要求羅馬的官
[00:08:37.260 --> 00:08:39.260]  你要放走我
[00:08:39.260 --> 00:08:41.260]  你親自放我出監
[00:08:41.260 --> 00:08:44.260]  以表歉意
[00:08:44.260 --> 00:08:47.260]  除了離鄉別井
[00:08:47.260 --> 00:08:49.260]  受到別人不公平的對待之外
[00:08:49.260 --> 00:08:53.260]  受信人還由於他們的信仰
[00:08:53.260 --> 00:08:56.260]  是受人誤會
[00:08:56.260 --> 00:09:00.260]  基督教認為不能夠做偶像來拜
[00:09:00.260 --> 00:09:04.260]  就被當時的人誤會是不拜神
[00:09:04.260 --> 00:09:07.260]  甚至是不信神
[00:09:07.260 --> 00:09:11.260]  所以彼得寫這封信的修信人
[00:09:11.260 --> 00:09:14.260]  所受的種種苦楚
[00:09:14.260 --> 00:09:18.260]  最低限度就包括了離鄉別井的苦
[00:09:18.260 --> 00:09:20.260]  二等公民的苦
[00:09:20.260 --> 00:09:23.260]  被人誤會譏諷的苦
[00:09:23.260 --> 00:09:26.260]  面對這些的痛苦
[00:09:26.260 --> 00:09:31.260]  彼得在第六節卻勸勉他們要起路
[00:09:31.260 --> 00:09:34.260]  彼得是不是講風涼話
[00:09:34.260 --> 00:09:37.260]  在這麼多種種不同的痛苦之下
[00:09:37.260 --> 00:09:39.260]  怎樣可以起路
[00:09:39.260 --> 00:09:42.260]  彼得說是可以的
[00:09:42.260 --> 00:09:47.260]  秘訣就是清清楚楚地認識我們的信仰
[00:09:47.260 --> 00:09:52.260]  特別是信仰所帶來的效果
[00:09:52.260 --> 00:09:56.260]  第一個效果就是我們身份的改變
[00:09:56.260 --> 00:09:58.260]  這一點非常重要
[00:09:58.260 --> 00:10:00.260]  今天的經文第二節說
[00:10:00.260 --> 00:10:02.260]  就是照顧上帝的遇知
[00:10:02.260 --> 00:10:04.260]  藉著聖靈得以成聖
[00:10:04.260 --> 00:10:06.260]  以致信服耶穌基督
[00:10:06.260 --> 00:10:10.260]  又蒙他去所撒的人
[00:10:10.260 --> 00:10:13.260]  願因為平安多多地賜給你
[00:10:13.260 --> 00:10:15.260]  事實上在第一節的經文
[00:10:15.260 --> 00:10:20.260]  已經提到基督徒的身份是蒙上帝選召
[00:10:20.260 --> 00:10:24.260]  很多人不知道自己為什麼活在世上
[00:10:24.260 --> 00:10:30.260]  不信上帝的人往往認為自己的存在是偶然的
[00:10:30.260 --> 00:10:33.260]  偶然父母將我生下來
[00:10:33.260 --> 00:10:36.260]  我又偶然遇上一個心上人
[00:10:36.260 --> 00:10:39.260]  結婚偶然之間有生兒育女
[00:10:39.260 --> 00:10:42.260]  然後又偶然遇到意外死亡
[00:10:42.260 --> 00:10:45.260]  一切都是偶然
[00:10:45.260 --> 00:10:49.260]  如果一個人的存在是偶然的話
[00:10:49.260 --> 00:10:53.260]  人生就真是沒有什麼意義了
[00:10:53.260 --> 00:10:56.260]  遇到困苦的時候就更加是沒有意義
[00:10:56.260 --> 00:10:59.260]  最近有一則新聞
[00:10:59.260 --> 00:11:02.260]  話說有一位27歲的女青年
[00:11:02.260 --> 00:11:06.260]  她讀完碩士課程之後
[00:11:06.260 --> 00:11:09.260]  就從香港移民到英國
[00:11:09.260 --> 00:11:12.260]  但是到那邊生活困苦
[00:11:12.260 --> 00:11:14.260]  結果她怎樣?
[00:11:14.260 --> 00:11:16.260]  自殺了斷
[00:11:16.260 --> 00:11:21.260]  很可能她覺得這樣活下去是沒有意義的
[00:11:21.260 --> 00:11:26.260]  基督徒相信我們的存在不是偶然的
[00:11:26.260 --> 00:11:30.260]  而是按照上帝預定的旨意使我們存在
[00:11:30.260 --> 00:11:35.260]  還使我們蒙照成為了上帝的兒女
[00:11:35.260 --> 00:11:37.260]  在這裡我順帶一提
[00:11:37.260 --> 00:11:39.260]  上帝預定人的得救
[00:11:39.260 --> 00:11:42.260]  就不是說我們不用傳福音
[00:11:42.260 --> 00:11:45.260]  因為上帝除了預定人得救之外
[00:11:45.260 --> 00:11:47.260]  也同時預定了
[00:11:47.260 --> 00:11:52.260]  或者說預先設計了一般人得救的方法
[00:11:52.260 --> 00:11:56.260]  就是要聽福音並且相信
[00:11:56.260 --> 00:11:59.260]  正如第八節那裡其實有暗示
[00:11:59.260 --> 00:12:03.260]  那裡說你們雖然沒有見過他卻愛他
[00:12:03.260 --> 00:12:07.260]  雖然現在看不見他卻信他
[00:12:07.260 --> 00:12:09.260]  這是沒有見過的
[00:12:09.260 --> 00:12:12.260]  暗示了這些信徒是怎麼信的
[00:12:12.260 --> 00:12:14.260]  聽到福音而信耶穌的
[00:12:14.260 --> 00:12:19.260]  因此我們一定要遵行主耶穌的命令
[00:12:19.260 --> 00:12:22.260]  要將福音傳給萬民
[00:12:22.260 --> 00:12:24.260]  好 回到第二節
[00:12:24.260 --> 00:12:28.260]  也提到我們的身份是聖潔的
[00:12:28.260 --> 00:12:32.260]  聖潔的意思就是說
[00:12:32.260 --> 00:12:35.260]  從這個世界上分別出來
[00:12:35.260 --> 00:12:38.260]  歸到上帝那一邊
[00:12:38.260 --> 00:12:40.260]  最後那句話是
[00:12:40.260 --> 00:12:44.260]  「又蒙他血所灑的人」這句話是一個比喻
[00:12:44.260 --> 00:12:46.260]  有舊約的背景
[00:12:46.260 --> 00:12:48.260]  在出埃及記
[00:12:48.260 --> 00:12:51.260]  當摩西領以色列人離開埃及之後
[00:12:51.260 --> 00:12:54.260]  帶他們去到西賴山
[00:12:54.260 --> 00:12:56.260]  上帝就跟以色列人立約
[00:12:56.260 --> 00:13:01.260]  就用生畜的血灑在人民身上
[00:13:01.260 --> 00:13:04.260]  我們基督的血當然沒有
[00:13:04.260 --> 00:13:08.260]  也不能夠灑在任何一個信耶穌的人身上
[00:13:08.260 --> 00:13:11.260]  所以這只是一種比喻的說法
[00:13:11.260 --> 00:13:13.260]  意思是說
[00:13:13.260 --> 00:13:17.260]  我們跟基督所立的約是有份的
[00:13:17.260 --> 00:13:22.260]  彼得用了幾重的描寫
[00:13:22.260 --> 00:13:25.260]  來形容基督徒的身份
[00:13:25.260 --> 00:13:27.260]  我們是上帝預定
[00:13:27.260 --> 00:13:29.260]  然後蒙召
[00:13:29.260 --> 00:13:31.260]  以至成為聖潔
[00:13:31.260 --> 00:13:34.260]  還有基督的血作為立約的根據
[00:13:34.260 --> 00:13:40.260]  都是要指出我們的存在不是偶然的
[00:13:40.260 --> 00:13:43.260]  我們是上帝的精心設計
[00:13:43.260 --> 00:13:45.260]  我們是屬上帝的
[00:13:45.260 --> 00:13:47.260]  我們不是屬於這個世界
[00:13:47.260 --> 00:13:50.260]  世界上的人怎麼看我們
[00:13:50.260 --> 00:13:52.260]  即使把我們看為二等公民
[00:13:52.260 --> 00:13:54.260]  都無所謂
[00:13:54.260 --> 00:13:57.260]  因為我們已經從世界上分別了出來
[00:13:57.260 --> 00:14:00.260]  故此我們即使被人欺負
[00:14:00.260 --> 00:14:02.260]  受到不公平的待遇
[00:14:02.260 --> 00:14:07.260]  但由於我們知道自己的身份是聖潔的
[00:14:07.260 --> 00:14:10.260]  在上帝的角度裏面
[00:14:10.260 --> 00:14:13.260]  我們是一等一的天國公民
[00:14:13.260 --> 00:14:20.260]  這樣我們就可以在困難的環境中仍然起落
[00:14:20.260 --> 00:14:23.260]  有了這麼寶貴的身份之後
[00:14:23.260 --> 00:14:27.260]  也同時帶來了新的生命
[00:14:27.260 --> 00:14:33.260]  第三次說:「把新的生命賜給我們,使我們有活的盼望。」
[00:14:33.260 --> 00:14:37.260]  信了耶穌的人並不是立即回天家的
[00:14:37.260 --> 00:14:41.260]  而是帶著新的生命活在這個世上
[00:14:41.260 --> 00:14:44.260]  並且有活的盼望
[00:14:44.260 --> 00:14:48.260]  很多人會認為盼望是不切實際的
[00:14:48.260 --> 00:14:51.260]  一定要即時擁有才是最實際的
[00:14:51.260 --> 00:14:54.260]  如果你有這樣的想法
[00:14:54.260 --> 00:14:57.260]  我想說一個成語典故給大家聽
[00:14:57.260 --> 00:14:59.260]  在《三國演義》中
[00:14:59.260 --> 00:15:03.260]  有一回說到曹操行軍的途中
[00:15:03.260 --> 00:15:05.260]  由於天時暑熱
[00:15:05.260 --> 00:15:07.260]  找不到水源
[00:15:07.260 --> 00:15:10.260]  那些士兵喝得很厲害
[00:15:10.260 --> 00:15:13.260]  沒有力氣走,走不了
[00:15:13.260 --> 00:15:15.260]  於是曹操就傳令說:
[00:15:15.260 --> 00:15:18.260]  「前面有一片梅子林
[00:15:18.260 --> 00:15:20.260]  已經結了很多果子
[00:15:20.260 --> 00:15:24.260]  又酸又甜又可以解開的」
[00:15:24.260 --> 00:15:26.260]  士兵聽到之後
[00:15:26.260 --> 00:15:29.260]  嘴裡都流口水了
[00:15:29.260 --> 00:15:32.260]  曹操利用這個辦法
[00:15:32.260 --> 00:15:36.260]  使部隊趕到前面
[00:15:36.260 --> 00:15:38.260]  找到了水源
[00:15:38.260 --> 00:15:41.260]  這就是望梅止渴的典故
[00:15:41.260 --> 00:15:43.260]  相信大家都聽過
[00:15:43.260 --> 00:15:45.260]  活的盼望
[00:15:45.260 --> 00:15:47.260]  是指我們存活在世上
[00:15:47.260 --> 00:15:49.260]  有活潑的盼望
[00:15:49.260 --> 00:15:51.260]  帶給我們活力
[00:15:51.260 --> 00:15:53.260]  即使在困難之下
[00:15:53.260 --> 00:15:57.260]  仍然是有力活下去
[00:15:57.260 --> 00:15:59.260]  有些人在世上
[00:15:59.260 --> 00:16:01.260]  只是不斷追求成就財富
[00:16:01.260 --> 00:16:03.260]  那是他們活的盼望
[00:16:03.260 --> 00:16:06.260]  但基督徒活的盼望
[00:16:06.260 --> 00:16:09.260]  不是那些世上的事物
[00:16:09.260 --> 00:16:12.260]  反而是第四節所說的
[00:16:12.260 --> 00:16:15.260]  「不惱壞,不玷污,不衰殘
[00:16:15.260 --> 00:16:20.260]  為你們存留在天上的基業」
[00:16:20.260 --> 00:16:22.260]  換句話說
[00:16:22.260 --> 00:16:24.260]  世人所追求的東西
[00:16:24.260 --> 00:16:27.260]  都是會敗壞容易污損的
[00:16:27.260 --> 00:16:29.260]  是肯定會衰殘
[00:16:29.260 --> 00:16:32.260]  而不是永遠長存的
[00:16:32.260 --> 00:16:35.260]  曹操說的梅止林的話是假的
[00:16:35.260 --> 00:16:39.260]  但上帝答應給我們最後的拯救
[00:16:39.260 --> 00:16:42.260]  天堂的福樂是真的
[00:16:42.260 --> 00:16:45.260]  甚至說是已經預備好的
[00:16:45.260 --> 00:16:48.260]  這其實是耶穌基督親口說的
[00:16:48.260 --> 00:16:51.260]  在約翰福音14:2-3說
[00:16:51.260 --> 00:16:54.260]  「在我父的家裡有許多住處
[00:16:54.260 --> 00:16:57.260]  若是沒有,我就早已告訴你們了
[00:16:57.260 --> 00:17:00.260]  我去,然是為你們預備地方去
[00:17:00.260 --> 00:17:03.260]  我若去,為你們預備了地方
[00:17:03.260 --> 00:17:07.260]  就必再來,接你們到我那裡去
[00:17:07.260 --> 00:17:11.260]  我在那裡,叫你們也在那裡」
[00:17:11.260 --> 00:17:16.260]  對那些被人趕出羅馬城的信徒來說
[00:17:16.260 --> 00:17:20.260]  這個提醒就是一個很重要的安慰
[00:17:20.260 --> 00:17:23.260]  留在羅馬城裡帶不走的東西
[00:17:23.260 --> 00:17:26.260]  始終是會敗壞、會衰殘的
[00:17:26.260 --> 00:17:28.260]  不必再留戀
[00:17:28.260 --> 00:17:32.260]  這個世界總有一天都會成為過去
[00:17:32.260 --> 00:17:34.260]  我們都不必留戀
[00:17:34.260 --> 00:17:37.260]  我們要活出我們在天上的盼望
[00:17:37.260 --> 00:17:42.260]  不要追求買大屋、擁有無敵海景的屋
[00:17:42.260 --> 00:17:45.260]  那些屋不會永遠屬於我們
[00:17:45.260 --> 00:17:47.260]  在澳洲的弟兄姊妹
[00:17:47.260 --> 00:17:49.260]  我們有時看新聞都看到
[00:17:49.260 --> 00:17:52.260]  有些海邊的屋
[00:17:52.260 --> 00:17:54.260]  但是由於有時大風大浪
[00:17:54.260 --> 00:17:56.260]  慢慢將那些沙灘沖走了
[00:17:56.260 --> 00:17:59.260]  洗間屋都變成了危樓
[00:17:59.260 --> 00:18:01.260]  隨時會塌下海
[00:18:01.260 --> 00:18:05.260]  有了這個活的盼望之後
[00:18:05.260 --> 00:18:10.260]  我們怎樣面對世界上短暫的痛苦呢?
[00:18:10.260 --> 00:18:15.260]  彼得教我們換一個角度看苦難
[00:18:15.260 --> 00:18:21.260]  同時認識到我們活在世上的意義
[00:18:21.260 --> 00:18:23.260]  遇到痛苦的時候
[00:18:23.260 --> 00:18:27.260]  我們很容易全心全意去感受痛苦
[00:18:27.260 --> 00:18:31.260]  於是整個人的焦點都放在那件苦事上
[00:18:31.260 --> 00:18:36.260]  甚至發出怨言:為什麼哪一邊選擇我
[00:18:36.260 --> 00:18:39.260]  不選擇隔壁那個?
[00:18:39.260 --> 00:18:46.260]  彼得說:雖然你們必須在百般試煉中暫時休受
[00:18:46.260 --> 00:18:48.260]  你們要為此希樂
[00:18:48.260 --> 00:18:51.260]  使你們的信心既被考驗
[00:18:51.260 --> 00:18:58.260]  就比那被火試煉仍然能壞的金子更顯寶貴
[00:18:58.260 --> 00:19:03.260]  可以在耶穌基督顯現的時候得著稱讚榮耀尊貴
[00:19:03.260 --> 00:19:07.260]  就是說我們用積極的眼光去看苦難
[00:19:07.260 --> 00:19:13.260]  苦難只不過是上帝用來磨煉我們信心的工具
[00:19:13.260 --> 00:19:18.260]  就好像火是用來煉金的工具一樣
[00:19:18.260 --> 00:19:21.260]  並且經過磨煉的信心
[00:19:21.260 --> 00:19:24.260]  是會有獎品的
[00:19:24.260 --> 00:19:31.260]  第七節說:使你們可以得到稱讚榮耀尊貴
[00:19:31.260 --> 00:19:35.260]  如果我們帶著這種眼光去看苦難
[00:19:35.260 --> 00:19:38.260]  我們就算落在種種苦難中
[00:19:38.260 --> 00:19:42.260]  我們都可以充滿喜樂
[00:19:42.260 --> 00:19:46.260]  弟兄姊妹,我不知道你們是否正在經歷苦難
[00:19:46.260 --> 00:19:49.260]  或者將來會不會經歷苦難
[00:19:49.260 --> 00:19:53.260]  但是假如我們要活出聖經的教導
[00:19:53.260 --> 00:19:56.260]  在種種苦難中仍然有喜樂
[00:19:56.260 --> 00:19:59.260]  我們就要記得我們的身份
[00:19:59.260 --> 00:20:05.260]  和我們的盼望是永不衰殘的複雜
[00:20:05.260 --> 00:20:09.260]  最近我自己讀經都是讀《約百記》
[00:20:09.260 --> 00:20:12.260]  我相信彼得非常熟悉這本書
[00:20:12.260 --> 00:20:17.260]  所以他在第七節用了火煉金的比喻
[00:20:17.260 --> 00:20:19.260]  其實原來是來自《約百記》
[00:20:19.260 --> 00:20:23.260]  在二十三章第十節
[00:20:23.260 --> 00:20:25.260]  約百經歷了很大的痛苦
[00:20:25.260 --> 00:20:29.260]  包括肉體和心靈的痛苦
[00:20:29.260 --> 00:20:32.260]  為何他這麼敬畏上帝
[00:20:32.260 --> 00:20:36.260]  也遭遇這麼大的痛苦呢?
[00:20:36.260 --> 00:20:39.260]  原因是上帝看得起他
[00:20:39.260 --> 00:20:42.260]  假如上帝看得起我們
[00:20:42.260 --> 00:20:46.260]  想讓我們將來得到稱讚光榮尊貴
[00:20:46.260 --> 00:20:49.260]  就會讓我們經歷一些苦難
[00:20:49.260 --> 00:20:52.260]  來磨練我們的信心
[00:20:52.260 --> 00:20:54.260]  感謝主
[00:20:54.260 --> 00:20:58.260]  我們的喜樂不是受外面的環境控制
[00:20:58.260 --> 00:21:03.260]  而是受我們的信心和盼望主導
[00:21:03.260 --> 00:21:05.260]  只要我們有活的盼望
[00:21:05.260 --> 00:21:10.260]  就不需要擔憂會遇到苦難
[00:21:10.260 --> 00:21:12.260]  我們一起祈禱
[00:21:12.260 --> 00:21:18.260]  三位主耶穌,從前的先知雖然預言到主耶穌的求恩
[00:21:18.260 --> 00:21:22.260]  我們卻是得到了主耶穌的求恩
[00:21:22.260 --> 00:21:25.260]  更加是得到聖靈的同在
[00:21:25.260 --> 00:21:29.260]  賜給我們新的身份和活的盼望
[00:21:29.260 --> 00:21:34.260]  求聖靈幫助我們面對各樣的人生苦難
[00:21:34.260 --> 00:21:36.260]  讓我們帶著天上的喜樂
[00:21:36.260 --> 00:21:41.260]  來面對短暫的痛苦、哀傷
[00:21:41.260 --> 00:21:43.780]  奉耶穌基督的名祈禱
[00:21:43.780 --> 00:21:44.780]  阿彌陀佛
