
[00:00:00.000 --> 00:00:03.000]  好!大家姐妹早晨!
[00:02:47.500 --> 00:02:55.500]  衰老的情況會是怎樣呢?傳道書就在描述,第三節其實是在描述一個人的年老。
[00:02:55.500 --> 00:03:06.500]  所以你見到這裡是在講老的外表的問題出現,身體的情況出現。看守的房屋發展,看守房屋是指什麼呢?指我雙手雙臂。
[00:03:06.500 --> 00:03:12.500]  手震,會不會手震?會吧,開始老的時候手震,你懂的時候。
[00:03:12.500 --> 00:03:21.500]  有力的屈膝,就是指你雙腿的有力,但屈低了起來就很大,所以你要很用力。
[00:03:21.500 --> 00:03:30.500]  推磨的稀少,推磨是指什麼呢?牙齒,為什麼少了?脫落了,沒什麼牙齒,所以脫落了。
[00:03:30.500 --> 00:03:41.500]  從窗戶往外看都昏暗,是指什麼呢?你的眼睛,你的眼睛看上去外面的東西好像不夠光,很暗,因為視力衰退。
[00:03:41.500 --> 00:04:00.500]  街門關閉,是指你很少出外,與外間接觸得少,到差不多的時候,可能有些人不太捉得,可能住多日子都不會出外很多,你越來越和街外的接觸減少。
[00:04:00.500 --> 00:04:11.500]  推磨的聲音就微少了,是指人的聽力消失了,所以聽的東西很少。
[00:04:11.500 --> 00:04:25.500]  雀鳥一叫,人就起來,即是說你很早就醒了,之後雀鳥響的時候,你睡不下去就醒了,因為你說農耕,我們沒什麼雀鳥醒在市區。
[00:04:25.500 --> 00:04:40.500]  但你都知道你差不多時間睡不著,我媽媽三四點就醒了,有時睡兩三點就醒了,她睡不著在床上,我也是,我現在五六點就醒了,都睡不著,睡了一整天,沒辦法,身體開始這樣的情況。
[00:04:40.500 --> 00:04:48.500]  唱歌的女子都衰微,唱歌的女子是指哪裡呢?喉嚨,唱歌嘛,衰微。
[00:04:48.500 --> 00:04:59.500]  你以前唱得很高音,當你年老的時候唱不出高音,不行了,聲沙了,不行了,唱不出高音,唱不出聲音,或者key都不行了。
[00:04:59.500 --> 00:05:17.500]  人怕高處路有驚慌,路的時候,很怕爬高,很怕高,怕高會跌倒,所以我們很多時候都提醒老人家不要爬高,如果東西放在上面,不要搭椅子上去拿,一跌倒就很大件事,因為腳不穩。
[00:05:17.500 --> 00:05:30.500]  自己也要小心,已經邁向老了,路上有驚慌,走路不能走遠,又怕滑倒,所以去街市要小心一點,滑倒就很大件事。
[00:05:30.500 --> 00:05:45.500]  恨樹開花,本來頭髮是黑色的,變成灰白或者銀白的情況,即是變老了,我也有這個跡象,不過我染了髮你看不到,開花了。
[00:05:45.500 --> 00:05:58.500]  蚱蜢成為重擔,蚱蜢是很輕的東西,怎會在一個人身上會覺得重呢?當你很老到一個情況很虛弱,輕的東西都會很沉重。
[00:05:58.500 --> 00:06:12.500]  拿些東西,以前年輕的時候去街市買菜,拿起些東西,沒問題的,但當年老的時候拿東西行不行?不行了,要找輛車,再不行就找工人拿,衰退了。
[00:06:12.500 --> 00:06:28.500]  人所願的都廢掉,人有很多慾望,食的慾望,身體上的慾望,但沒有了,退到老的時候都消失了,不再有什麼慾望,渴望的東西,最終是怎樣呢?歸於永遠的家,即是什麼?死亡。
[00:06:28.500 --> 00:06:44.500]  這裡描述人年老的時候種種的情況,最終一路衰退一路衰退,身體一路消失,健康消失,然後就終結了。大家都發覺我們都在邁向這個階段。
[00:06:44.500 --> 00:06:58.500]  你都發覺,可能你自己已經有些毛病出現,未必去講這種毛病,但你有其他毛病出現了,在當中,你就知道我們已經邁向老,而老最後一個地步是什麼?離開世界。
[00:06:58.500 --> 00:07:18.500]  但傳道書描述人年老的時候,有兩個的渲染,他應該怎樣形容這些老的情況呢?他用三方面形容,第一個是一個衰敗的日子,一個人衰退的日子,我們不及以前的,衰退日子。
[00:07:18.500 --> 00:07:34.500]  這是一個毫無喜樂的年日,不是很開心的年日,你身體越來越差,我有一個長者在早課的時候,他九十歲的時候就跟我說,其實我已經很好,不過他說雙腿越來越差了,其實他不開心。
[00:07:34.500 --> 00:07:58.500]  他說自己有些抑鬱,雙腿走得沒那麼好,因為又再差,九十歲已經很多對方差了,現在年齡都差的時候,越走越少,你越來越跟外面的接觸越來越少。毫無喜樂的日子,當你看到你身體一部分一部分的器官漸漸消瘦的時候,你會開心嗎?當然不會開心,毫無喜樂的日子。
[00:07:58.500 --> 00:08:18.500]  第二節說,不要等到日頭光明月亮星秀變為黑暗,本來這些是好的,現在變成黑暗,即是差了。雨後雲彩返換,他用一個大自然的現象,下雨後有些雲彩的時候,情況是陰陰悶悶,應該下雨又不下雨的時候,很曖昧的情況,是一種了無生趣的情況。
[00:08:18.500 --> 00:08:41.500]  他告訴我,是一個衰退的日子,一個沒有喜樂的日子,一個毫無生趣的日子,是一個年老的情況,當身體各樣的器官漸漸衰退的時候。但傳道者說完之後,他有兩個勸勉,這個勸勉是特別勸勉一些年青的人,即是當中年青的人,未到年老的時候的人,有兩個勸勉。
[00:08:41.500 --> 00:09:07.500]  第一個勸勉是叫你們要紀念做你的主,我們都知道我們從上帝創造而來,但最終我們離開世界的時候怎樣?也要返回上帝,返回上帝的時候,上帝要和我們做什麼?審問我們。你在地上做好也好,做得不好也好,善也好,不善的事也好,最終都要返到上帝面前,上帝要審問我們。
[00:09:07.500 --> 00:09:24.500]  所以傳道者勸我們,既然知道是必然的時候,你就要好好地用你餘下的生活,好好生活,不要太過放任的生活,因為你要記住,有一天你要返到上帝的面前,接受上帝的審問。
[00:09:24.500 --> 00:09:46.500]  所以他們勸我們要好好地不要放任生活,紀念主,記得我有上帝,我這樣做好不好呢?如果我做得不好的時候,將來上帝會審問我們。第二個勸勉就是勸我們要好好珍惜現在的時候,現在的光陰,現在的身體力壯,做什麼?做一些重要的事情。
[00:09:46.500 --> 00:10:06.500]  不要總是中日,稀稀地過了去,很可惜的,人生上帝創造你出來的時候,不只是稀稀地,上帝創造你一個目的,你好好善用你的力壯的時候,做上帝給你創造的目的,或者你生命的目的價值,去做的時候,這樣才善用。
[00:10:06.500 --> 00:10:19.500]  到時候回到上帝的時候,得著上帝的審問而稱讚。不過,有時候我們又不太在意這些事情,我們又不太珍惜,我們現有的,特別是我們身體力壯的時候,又不太珍惜。
[00:10:19.500 --> 00:10:41.500]  有時候看新聞,間中收到一些消息說,現在的人病年輕化,有沒有聽過?年輕化,沒有什麼病年輕化,我就上網看看有什麼病年輕化,有很多的,我列舉幾個。白內障年輕化,最低有一個十五歲就患白內障,十五歲白內障,不是到老的時候才有嗎?
[00:10:41.500 --> 00:11:00.500]  糖尿病都年輕化,有沒有?不是這麼快吧?三高,很年輕。心血管病的年輕化,即是心臟病,即是有些很年輕的時候,已經要通波仔,或者要加一些心物支架。
[00:11:00.500 --> 00:11:13.500]  坐骨神經痛,這個應該和長期的坐姿不正確而有的,有沒有?我就有了,最艱難一點突出,經常都很腰酸背痛,年輕化。
[00:11:13.500 --> 00:11:32.500]  另外就是頸椎脊椎的問題,有沒有?有了吧?特別是什麼?看手機,因為很多時候低頭看,長期的時候就知道這裡有問題,這裡有問題的時候就看醫生,現在就越來越輕,越來越年輕,因為年輕人最多是用手機,電腦,平板電腦那些。
[00:11:32.500 --> 00:11:47.500]  這裡有問題出現,最後就是辛苦自己,你器官受損的,即是你自己受苦,最後你要花錢去醫治情況,你也是受苦,但是你沒理由這麼快就未老先衰,是吧?
[00:11:47.500 --> 00:12:10.500]  你應該身體力壯的時候做你可以做的事,做創造你目的的事,你未老先衰就去醫病,浪費這麼多錢,很可惜,很唏噓,所以他勸勉我們不要未老先衰,好好珍惜現在年輕的力量,年輕的身體,做一些重要的事情,因為有一天你要面對上帝的審判。
[00:12:10.500 --> 00:12:24.500]  在這裡我想加上個人第三個的一個勸勉,因為人最終都是歸於永遠的家,這個是必然的,人最終都一定會滅亡,死亡的。
[00:12:24.500 --> 00:12:45.500]  或者我現在可能最死亡接得多一些,除了自己身邊的人過世,我自己父母爸爸阿爺那些都很早,六十多歲就過世了,我又接觸很多弟兄姊妹,有些患癌病,有些又離開了世界,我也有接觸那些哀傷者,離開了世界的家人哀傷者,有些處理了很多的安息禮拜等等。
[00:12:45.500 --> 00:13:01.500]  我和以前有些認知上改變了,正如開初我說,我們每個人一般覺得我們自己應該有七十幾八十歲的壽命,因為香港的數字告訴我們我們應該有這樣的年紀,但現在我就不會這樣想,我改變了。
[00:13:01.500 --> 00:13:19.500]  我發覺人不出生一定是長命,為什麼我覺得長命只不過是自己的期望,我期待應該要長命,我們有一個理所當然的期望其實是一個假設,我們出生的時候不等於身體一定必然的健康,事實上你見到很多小孩出生的時候身體有很多問題出現,
[00:13:19.500 --> 00:13:47.500]  不過我們沒有,我們見到周邊沒有,我們覺得我們應該長命,我們應該健康,但這個不是必然,這個不一定健康,你不一定長命,事實上你會接觸很多個案都不長命,再加上有些天災橫禍,再加上你不知道你身體裡面內在會不會有些隱性的疾病,再加上你不知道你基因會不會突變,會不會產生癌病,而你會得不到醫治的過失,而事實上有不少這樣的情況。
[00:13:47.500 --> 00:14:13.500]  我慢慢在認知上的改變,其實我未必一定會長命,因為這樣的緣故,如果我想長命的話,我要好好照顧自己的身體,你不好好照顧身體,你放任你的身體吃喝玩樂地放縱的時候,其實你的身體是受傷的,你身體器官受傷就是你受傷,你受傷的時候你的命可能會短,
[00:14:13.500 --> 00:14:42.500]  如果遇到一些器官壞了之後不能夠回頭的時候,若果你想長命的話,其實我們真的需要注意我們的健康,我們身體的健康首先,所以我們需要一些健康的知識要認識,在飲食也好,運動也好,工作裡面要有定時,不要過勞的壓力,因為會影響我們的免疫系統差了,你免疫系統差了,你的病就容易很多的情況,當然無病就多了,
[00:14:42.500 --> 00:15:10.500]  最好的時候,我覺得現在是好的,我們能夠有身體檢查,身體檢查是幫助我們早日發覺身體有什麼無病的徵狀出現的時候,能夠早些及早處理,不過有些人不會做的,我聽過有些人說不用做身體檢查,可能沒問題,檢查也有問題,無病都要有病,用不著去做,這些很自欺欺人的情況,
[00:15:10.500 --> 00:15:36.500]  但有病的時候,趁著早些發現去治療,是比重的時候去治療,不知道大家認不認識這個人物,扁爵,知不知道是什麼人,中國古代名醫,在春秋戰的時代,跟華佗差不多齊名,他比華佗早,他是一個名醫,最重要的是他把一些很嚴重的疾病都治好,
[00:15:36.500 --> 00:15:57.500]  很有名,於是很多人去冒名找他求診,有一本書講一個關於他的故事,很有名,有些人很讚賞他,原來他有兩個哥哥,都是學醫的,他跟別人說,其實我醫術不高明,我另外兩個哥哥比我高明,我第二哥哥比我高明,
[00:15:57.500 --> 00:16:22.500]  我治絕症重病的時候治得好,但我哥哥第二哥哥的時候,當病情去到差不多中間的時候,他一早發現他用的方法治好了,所以不需要發展到嚴重的病來找我,他說我現在還不夠聰明,我長大了最聰明,他的病初期的時候已經發現他發展成嚴重的情況,他一早幫他處理了,
[00:16:22.500 --> 00:16:51.500]  但很可惜,那些人就知道有嚴重病才來找醫生,覺得我醫學很厲害,但初期中間的時候就覺得不是什麼問題,就不去醫,結果就怎樣?都有重病才找我,所以他們就沒那麼出名,故事應該是想描述他的謙虛,扁著的謙虛,但其實同樣是一樣東西,所以很多病症都是由淺而去到嚴重,
[00:16:51.500 --> 00:17:13.500]  能夠由淺的時候去處理,是容易過嚴重的處理,嚴重的時候有時處理得到就好,處理不到就很嚴重,其實都是一句俗語,病向淺中醫,早點發現,趁淺的時候早點去醫,那你就健康點,那你就享受你的生活,
[00:17:13.500 --> 00:17:35.500]  若果不是,那你日後就要送很多藥去一切的生活,人在我認知裡面不一定是必然長命的,也不是必然的健康,所以你需要努力,當有人突然間很早死的時候,有些人問為什麼?為什麼這麼早死?
[00:17:35.500 --> 00:17:55.500]  現在我就不會問,因為必然會早死,個人一定不早死,但你什麼時候?我現在問的就是,究竟他有沒有好好照顧自己的身體?有沒有呢?是不是一定很放任自己的身體,令自己的生命早短了呢?
[00:17:55.500 --> 00:18:15.500]  可能有些是我們決定不到,譬如我們不知道內在裡面會不會有些隱性疾病,我也不知道我自己內在的基因是不是有些缺陷,以致有突變的情況,這些我們控制不到,那些是無奈,但有些是我們可以控制、可知的時候,我們應該怎樣?去盡你的努力去做。
[00:18:15.500 --> 00:18:32.500]  心態上能夠活到今天,是值得感恩的,因為你不是必然的,所以見到年長者的時候,你是為他感恩,能夠活到這個歲數,這個也是他的福氣,當然他也會做很多努力在裡面。
[00:18:32.500 --> 00:18:51.500]  都讓我們能夠去珍惜我們年輕力壯的時候,特別是很好的時候來照顧自己的身體,你自己的身體照顧得好,享受你的生活,你身邊的人也享受,因為他不用照顧你那麼辛苦,當你病的時候。
[00:18:51.500 --> 00:19:09.500]  但傳道者從一個人生的觀察告訴我們,人一定慢慢變到漸老,漸老到出了不同的問題的時候,最終是怎樣?歸於死亡,歸於死亡之後人就去哪裡?面對上帝的審判,這是必然的。
[00:19:09.500 --> 00:19:22.500]  如果沒有信仰的人也要經歷這件事,就是一個定局在當中,人去到老,然後死,去到上帝的審判,這是一個定局在裡面。
[00:19:22.500 --> 00:19:39.500]  我們感謝上帝,今天是復活節的崇拜,我們紀念主耶穌基督,為我們受苦受難,然後復活升天,而耶穌從死裡復活,就勝過了死亡。
[00:19:39.500 --> 00:20:01.500]  所以本來人一定是這樣,身體衰老,然後死,面對上帝的審判,但信靠耶穌基督的人,終點不在這裡,我們因著信靠耶穌基督,耶穌基督將我們從去到神的審判財政裡面,將我們帶出另一條路,我們因著耶穌基督,可以得以揀選永生的路。
[00:20:01.500 --> 00:20:16.500]  人人都必然會老而死,面對上帝的審判,我們一樣會是,但因著信靠耶穌基督的人,我們還有一個選擇,耶穌讓我們進到永生,不需要受到審判在裡面。
[00:20:16.500 --> 00:20:32.500]  究竟那個終點生是怎樣,我們身體又會是怎樣,聖經在新約裏面,保羅在這方面給我們更多的描述。其中一段是在臨前,哥倫多前書十五章二十至二十三節,我們一齊來讀,預備起。
[00:20:46.500 --> 00:21:03.500]  當裡眾人都死了,照樣在基督裡,眾人也都要復活。但各人是按著自己的次序復活。初熟的果子是基督,以後在他來的時候,是那些屬基督的。
[00:21:03.500 --> 00:21:26.500]  耶穌基督從死裡復活,成為睡了的人,初熟的果子,睡的人即是已經死了的人,初熟的果子,他形容這棵樹的植物,有些首先出現的果子,初熟的果子,但之後有其他果子會陸續出現。之後出現的果子和初熟的果子相不相似?相似的。
[00:21:26.500 --> 00:21:45.500]  耶穌基督成為人從死裡復活的時候初熟的果子,以後那些屬耶穌基督的人都會死裡復活的時候,相不相似耶穌基督?模樣,相似的。所以有一天我們開了世界,但將來復活的時候我們會像耶穌基督的模樣在裡面,這個就是初熟果子的意思。
[00:21:45.500 --> 00:21:56.500]  將來我們復活的時候我們的身體會怎樣呢?在臨前的十五章三十五至三十八節有這樣說,我們一起來讀。
[00:22:15.500 --> 00:22:35.500]  因為經文很長,我只是截錄了其中一段來讀,所以告訴你一件事,將來人復活之後的身體會怎樣呢?
[00:22:35.500 --> 00:22:51.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:22:51.500 --> 00:23:07.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:23:07.500 --> 00:23:22.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:23:22.500 --> 00:23:37.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:23:52.500 --> 00:24:17.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:24:22.500 --> 00:24:49.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:24:52.500 --> 00:25:15.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:25:22.500 --> 00:25:47.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:25:52.500 --> 00:26:16.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:26:22.500 --> 00:26:48.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:26:52.500 --> 00:27:21.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:27:22.500 --> 00:27:29.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:27:52.500 --> 00:28:17.500]  將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?將來人復活之後的身體會怎樣呢?
[00:28:22.500 --> 00:28:30.500]  是因為你是從塵土而出,你本是塵土,仍要歸於塵土。
[00:28:30.500 --> 00:28:40.500]  我們的身體是從物質塵土造成,當我們生命終結的時候,我們也會歸於塵土。
[00:28:40.500 --> 00:28:47.500]  在聖灰日的時候,我們思想回我們生命的本質,我們只不過是塵土。
[00:28:47.500 --> 00:28:55.500]  我們的身體是會漸漸衰老,健康是漸漸會失去,最後就終結歸於塵土。
[00:28:55.500 --> 00:29:09.500]  在大齋日的首期,我們思想自己生命的本質,然後我們思想回傳道書十二章裡面提醒我們,要好好珍惜我們的身體,我們的健康,我們的生命。
[00:29:09.500 --> 00:29:22.500]  因為有一天,我們要見我們的神,祂會審問我們,但去到四十日過後,去到復活節的主日清晨,就是今天的日子裡面,
[00:29:22.500 --> 00:29:32.500]  我們紀念耶穌基督從死裡復活,耶穌基督從死裡復活將死亡打破,讓人可以進到有永生天堂裡面。
[00:29:32.500 --> 00:29:41.500]  有些信靠耶穌基督的人,我們的身體是會衰老,是會死亡,然後歸於塵土。
[00:29:41.500 --> 00:29:50.500]  但我們信靠耶穌基督的人,耶穌基督將我們帶進天國裡面,並且將我們的身體根生而變化,
[00:29:50.500 --> 00:30:01.500]  由一個衰老的身體轉變成一個不留壞的身體,一個復活的身體,一個榮耀的身體,好像耶穌基督復活的身體一樣。
[00:30:01.500 --> 00:30:10.500]  讓我們每一個基督在今天這個主日清晨,復活節主日清晨的時候,我們思想我們的生命,
[00:30:10.500 --> 00:30:18.500]  有思想著耶穌基督所為我們帶出一個盤忘,信靠祂的人,身體還是會流壞,
[00:30:18.500 --> 00:30:26.500]  但將來我們有復活的身體,讓我們緊握上帝這份救恩,讓我們同心來祈禱。
[00:30:26.500 --> 00:30:33.500]  真愛天父上帝,我們感謝祢,因祢為我們接納了救恩。
[00:30:33.500 --> 00:30:43.500]  耶穌基督我們多謝祢,祢為我們捨身,為我們承擔罪債,並且死而復活,開出一條永生的道路。
[00:30:43.500 --> 00:30:52.500]  我們本事學人人都一樣,將來是死,然後接受審判,但因為祢開出一條路,我們選擇信靠祢。
[00:30:52.500 --> 00:31:01.500]  我們得以永生,得以有永生,並且身體得復活,有不流壞,榮耀的身體,我們感謝祢自己。
[00:31:01.500 --> 00:31:09.500]  求主幫助我們,在今天這個復活節的清晨裡面,我們思想祢的救恩思願,也同樣思想我們生命的本質,只不過是塵土。
[00:31:09.500 --> 00:31:20.500]  讓我們好好珍惜我們當下的身體,當下的生命,好好來活出主給我們在世裡面的目的,見證祢,榮耀祢。
[00:31:20.500 --> 00:31:27.500]  以至有一天,當我們回到天上的時候裡面,我們沒有懼怕,坦然地面對祢。
[00:31:27.500 --> 00:31:32.500]  聽我們祈禱交托,是奉耶穌基督的名字。阿們。
