
[00:00:00.000 --> 00:00:02.000]  你們有沒有吃過這種餐?
[00:04:16.000 --> 00:04:18.000]  醫病
[00:04:18.000 --> 00:04:20.000]  趕鬼
[00:04:20.000 --> 00:04:22.000]  傳神國的道
[00:04:22.000 --> 00:04:24.000]  所以他們有一個新的經歷
[00:04:24.000 --> 00:04:26.000]  自己出去的
[00:04:26.000 --> 00:04:28.000]  耶穌沒有跟他們來
[00:04:28.000 --> 00:04:30.000]  耶穌差遣他們去
[00:04:30.000 --> 00:04:32.000]  所以他們自己出去
[00:04:32.000 --> 00:04:34.000]  經歷了很奇妙的事
[00:04:34.000 --> 00:04:36.000]  醫病趕鬼
[00:04:36.000 --> 00:04:38.000]  傳揚神國的道
[00:04:38.000 --> 00:04:40.000]  回來
[00:04:40.000 --> 00:04:42.000]  將所做的事告訴耶穌
[00:04:42.000 --> 00:04:44.000]  耶穌很開心
[00:04:44.000 --> 00:04:46.000]  帶他們離開那個地方
[00:04:46.000 --> 00:04:48.000]  有另外的方書記載
[00:04:48.000 --> 00:04:50.000]  他們去了一座城
[00:04:50.000 --> 00:04:52.000]  這座城叫什麼名字
[00:04:52.000 --> 00:04:54.000]  白菜大
[00:04:54.000 --> 00:04:56.000]  稍後我們講講這個名字
[00:04:56.000 --> 00:04:58.000]  但眾人知道了
[00:04:58.000 --> 00:05:00.000]  眾人就是其他很多人
[00:05:00.000 --> 00:05:02.000]  知道他們的行蹤
[00:05:02.000 --> 00:05:04.000]  就跟著他們去
[00:05:04.000 --> 00:05:06.000]  耶穌就接待他們
[00:05:06.000 --> 00:05:08.000]  對他們講上帝國的道
[00:05:08.000 --> 00:05:10.000]  醫治那些需要醫治的人
[00:05:10.000 --> 00:05:12.000]  我們繼續讀
[00:05:12.000 --> 00:05:14.000]  十二節請讀
[00:05:14.000 --> 00:05:16.000]  日頭快要平息
[00:05:16.000 --> 00:05:18.000]  十二個門徒
[00:05:18.000 --> 00:05:20.000]  來對他說
[00:05:20.000 --> 00:05:22.000]  請叫眾人散開
[00:05:22.000 --> 00:05:24.000]  他們好往四面
[00:05:24.000 --> 00:05:26.000]  鄉村裡
[00:05:26.000 --> 00:05:28.000]  去借宿
[00:05:28.000 --> 00:05:30.000]  找吃的
[00:05:30.000 --> 00:05:32.000]  因為我們這裡是
[00:05:32.000 --> 00:05:34.000]  野地
[00:05:34.000 --> 00:05:36.000]  耶穌說 你們
[00:05:36.000 --> 00:05:38.000]  給他們吃吧
[00:05:38.000 --> 00:05:40.000]  門徒說 我們不過有
[00:05:40.000 --> 00:05:42.000]  五個餅 兩條魚
[00:05:42.000 --> 00:05:44.000]  若不去為這
[00:05:44.000 --> 00:05:46.000]  許多人買食物
[00:05:46.000 --> 00:05:48.000]  就不夠
[00:05:48.000 --> 00:05:50.000]  那時
[00:05:50.000 --> 00:05:52.000]  人數約有五千
[00:05:52.000 --> 00:05:54.000]  對耶穌
[00:05:54.000 --> 00:05:56.000]  耶穌對門徒說
[00:05:56.000 --> 00:05:58.000]  叫他們一排一排地坐下
[00:05:58.000 --> 00:06:00.000]  每排
[00:06:00.000 --> 00:06:02.000]  大約五十個人
[00:06:02.000 --> 00:06:04.000]  門徒就如此行
[00:06:04.000 --> 00:06:06.000]  叫眾人都坐下
[00:06:06.000 --> 00:06:08.000]  耶穌
[00:06:08.000 --> 00:06:10.000]  拿著五個餅
[00:06:10.000 --> 00:06:12.000]  兩條魚
[00:06:12.000 --> 00:06:14.000]  望著天祝福
[00:06:14.000 --> 00:06:16.000]  抹開 遞給門徒
[00:06:16.000 --> 00:06:18.000]  擺在眾人面前
[00:06:18.000 --> 00:06:20.000]  他們就吃
[00:06:20.000 --> 00:06:22.000]  並且都吃飽了
[00:06:22.000 --> 00:06:24.000]  把剩下的
[00:06:24.000 --> 00:06:26.000]  零碎收拾起來
[00:06:26.000 --> 00:06:28.000]  裝滿了
[00:06:28.000 --> 00:06:30.000]  十二男子
[00:06:30.000 --> 00:06:34.000]  當時眾人
[00:06:34.000 --> 00:06:36.000]  即是有多少人
[00:06:36.000 --> 00:06:38.000]  人數約有五千
[00:06:38.000 --> 00:06:40.000]  這裏是路加記載
[00:06:40.000 --> 00:06:42.000]  另一個方書記載
[00:06:42.000 --> 00:06:44.000]  說男丁人數約有五千
[00:06:44.000 --> 00:06:46.000]  即是只數男丁
[00:06:46.000 --> 00:06:48.000]  就有五千
[00:06:48.000 --> 00:06:50.000]  加上婦女
[00:06:50.000 --> 00:06:52.000]  有沒有新婚仔呢
[00:06:52.000 --> 00:06:54.000]  為何這麼肯定
[00:06:54.000 --> 00:06:56.000]  會有新婚仔
[00:06:56.000 --> 00:06:58.000]  我聽不到
[00:06:58.000 --> 00:07:00.000]  這麼多聲
[00:07:00.000 --> 00:07:02.000]  當然有大人有小孩
[00:07:02.000 --> 00:07:04.000]  不過有一個很清楚證明
[00:07:04.000 --> 00:07:06.000]  就是獻五餅魚
[00:07:06.000 --> 00:07:08.000]  是新婚仔
[00:07:08.000 --> 00:07:10.000]  這裏沒有詳細講
[00:07:10.000 --> 00:07:12.000]  有機會你可以讀其他
[00:07:12.000 --> 00:07:14.000]  三本方書
[00:07:14.000 --> 00:07:16.000]  特別是約翰福音
[00:07:16.000 --> 00:07:18.000]  所以我們發覺
[00:07:18.000 --> 00:07:20.000]  這是一個很奇妙的事
[00:07:20.000 --> 00:07:22.000]  只是男丁有五千人
[00:07:22.000 --> 00:07:24.000]  加上婦女和新婚仔
[00:07:24.000 --> 00:07:26.000]  你估計有多少人
[00:07:26.000 --> 00:07:30.000]  大概一萬人
[00:07:30.000 --> 00:07:32.000]  粗略估計
[00:07:32.000 --> 00:07:34.000]  一萬人有多少
[00:07:34.000 --> 00:07:36.000]  現在我們這裏有多少人
[00:07:36.000 --> 00:07:38.000]  當這裏有一百人
[00:07:38.000 --> 00:07:46.000]  當一百人
[00:07:46.000 --> 00:07:48.000]  約有一百人
[00:07:48.000 --> 00:07:50.000]  即是這裏的多少倍
[00:07:50.000 --> 00:07:52.000]  一百倍
[00:07:52.000 --> 00:07:54.000]  你想想一百倍
[00:07:54.000 --> 00:07:56.000]  我們這裏有這麼多人
[00:07:56.000 --> 00:07:58.000]  多不多
[00:07:58.000 --> 00:08:00.000]  相信很多
[00:08:00.000 --> 00:08:02.000]  現在大家午餐
[00:08:02.000 --> 00:08:04.000]  供應五個餅
[00:08:04.000 --> 00:08:06.000]  兩條魚
[00:08:06.000 --> 00:08:08.000]  夠不夠我們一萬人來吃
[00:08:08.000 --> 00:08:12.000]  一百人都不夠
[00:08:12.000 --> 00:08:14.000]  一起拉隊去盧蘭江
[00:08:14.000 --> 00:08:16.000]  那裏
[00:08:16.000 --> 00:08:18.000]  賺錢
[00:08:18.000 --> 00:08:22.000]  所以這裏我們見到
[00:08:22.000 --> 00:08:24.000]  是一個
[00:08:24.000 --> 00:08:26.000]  奇妙的神蹟
[00:08:26.000 --> 00:08:28.000]  當時他們在哪裏
[00:08:28.000 --> 00:08:30.000]  在曠野
[00:08:32.000 --> 00:08:34.000]  當他們在曠野
[00:08:34.000 --> 00:08:36.000]  我們慢慢去詳細解釋
[00:08:36.000 --> 00:08:38.000]  所以今天跟大家在這段
[00:08:38.000 --> 00:08:40.000]  這麼熟悉的經文當中
[00:08:40.000 --> 00:08:42.000]  我們再反覆思想一下
[00:08:42.000 --> 00:08:44.000]  特別是對我們有什麼意義
[00:08:44.000 --> 00:08:46.000]  希望我們一同領受
[00:08:46.000 --> 00:08:48.000]  這個
[00:08:48.000 --> 00:08:50.000]  神蹟亦都是一件
[00:08:50.000 --> 00:08:52.000]  很真實的事
[00:08:52.000 --> 00:08:54.000]  耶穌所行的影響
[00:08:54.000 --> 00:08:56.000]  整個初期教會
[00:08:56.000 --> 00:08:58.000]  到今日的事蹟
[00:08:58.000 --> 00:09:00.000]  第一我相信
[00:09:00.000 --> 00:09:02.000]  很明顯的這裏就是
[00:09:02.000 --> 00:09:04.000]  主體恤我們的需要
[00:09:04.000 --> 00:09:06.000]  在第十節剛才這麼說
[00:09:06.000 --> 00:09:08.000]  司徒回來將
[00:09:08.000 --> 00:09:10.000]  所做的事告訴耶穌
[00:09:10.000 --> 00:09:12.000]  耶穌要帶他們暗問離開那裏
[00:09:12.000 --> 00:09:14.000]  往一座城去那城名叫白菜大
[00:09:14.000 --> 00:09:16.000]  但眾人知道了
[00:09:16.000 --> 00:09:18.000]  就跟著他去
[00:09:18.000 --> 00:09:20.000]  耶穌便接待他們
[00:09:20.000 --> 00:09:22.000]  對他們講論上帝的國
[00:09:22.000 --> 00:09:24.000]  醫治那些需醫治的人
[00:09:24.000 --> 00:09:26.000]  這個就是耶穌
[00:09:26.000 --> 00:09:28.000]  為他們所做的
[00:09:28.000 --> 00:09:30.000]  方書記載耶穌當時
[00:09:30.000 --> 00:09:32.000]  是連休息
[00:09:32.000 --> 00:09:34.000]  吃飯的機會
[00:09:34.000 --> 00:09:36.000]  都放棄了
[00:09:36.000 --> 00:09:38.000]  因為當耶穌剛剛完
[00:09:38.000 --> 00:09:40.000]  聽完門徒的事
[00:09:40.000 --> 00:09:42.000]  就帶他們去曠野禱告
[00:09:42.000 --> 00:09:44.000]  跟著他們便打算休息
[00:09:44.000 --> 00:09:46.000]  但是
[00:09:46.000 --> 00:09:48.000]  他就見到很多人來到他那裏
[00:09:48.000 --> 00:09:50.000]  在
[00:09:50.000 --> 00:09:52.000]  有一個方書的記載
[00:09:52.000 --> 00:09:54.000]  就是他說
[00:09:54.000 --> 00:09:56.000]  耶穌在馬太福音下
[00:09:56.000 --> 00:09:58.000]  憐憫他們
[00:09:58.000 --> 00:10:00.000]  他見到他們好像
[00:10:00.000 --> 00:10:02.000]  陽末有木人一般
[00:10:02.000 --> 00:10:04.000]  他又憐憫他們
[00:10:04.000 --> 00:10:06.000]  所以耶穌便開講
[00:10:06.000 --> 00:10:08.000]  來到神的話語教導他們
[00:10:08.000 --> 00:10:10.000]  明白真理
[00:10:10.000 --> 00:10:12.000]  醫治當中
[00:10:12.000 --> 00:10:14.000]  需要醫治的人的則
[00:10:14.000 --> 00:10:16.000]  見過有很多人得到幫助
[00:10:16.000 --> 00:10:18.000]  這個就是主耶穌
[00:10:18.000 --> 00:10:20.000]  那個動機
[00:10:20.000 --> 00:10:22.000]  他慰藥慰養這些人
[00:10:22.000 --> 00:10:24.000]  在靈命上慰養他們
[00:10:24.000 --> 00:10:26.000]  在肉身的需要上醫治他們
[00:10:26.000 --> 00:10:28.000]  但是
[00:10:28.000 --> 00:10:30.000]  還有一樣就是當日落
[00:10:30.000 --> 00:10:32.000]  平息了
[00:10:32.000 --> 00:10:34.000]  那些門徒便說時舊到了
[00:10:34.000 --> 00:10:36.000]  黑了那怎樣
[00:10:36.000 --> 00:10:38.000]  叫他們回去
[00:10:38.000 --> 00:10:40.000]  因為他們需要吃飯
[00:10:40.000 --> 00:10:42.000]  所以叫他們回去附近
[00:10:42.000 --> 00:10:44.000]  那些鄉村的地方
[00:10:44.000 --> 00:10:46.000]  去住宿因為黑了
[00:10:46.000 --> 00:10:48.000]  還有去找吃運
[00:10:48.000 --> 00:10:52.000]  但是主耶穌
[00:10:52.000 --> 00:10:54.000]  他的心為了這些人的需要
[00:10:54.000 --> 00:10:56.000]  他覺得他們
[00:10:56.000 --> 00:10:58.000]  已經很累了
[00:10:58.000 --> 00:11:00.000]  來到曠野了
[00:11:00.000 --> 00:11:02.000]  然後又黑了
[00:11:02.000 --> 00:11:04.000]  所以他們都沒有力
[00:11:04.000 --> 00:11:06.000]  可能走去那些鄉村的地方
[00:11:06.000 --> 00:11:08.000]  做大人生蚊仔
[00:11:08.000 --> 00:11:10.000]  所以耶穌便說
[00:11:10.000 --> 00:11:12.000]  我們有什麼東西可以幫助他們
[00:11:12.000 --> 00:11:18.000]  我們發覺
[00:11:18.000 --> 00:11:20.000]  耶穌問門徒
[00:11:20.000 --> 00:11:22.000]  問門徒
[00:11:22.000 --> 00:11:24.000]  然後門徒便說
[00:11:24.000 --> 00:11:26.000]  就算我們有二十兩銀子
[00:11:26.000 --> 00:11:28.000]  即是就算有
[00:11:28.000 --> 00:11:30.000]  即是沒有
[00:11:30.000 --> 00:11:32.000]  就算有二十兩銀子去買
[00:11:32.000 --> 00:11:34.000]  食物都
[00:11:34.000 --> 00:11:36.000]  不夠他們個個吃飽
[00:11:36.000 --> 00:11:38.000]  即是可能沒有人吃一點
[00:11:38.000 --> 00:11:40.000]  所以耶穌
[00:11:40.000 --> 00:11:42.000]  就說我們有什麼
[00:11:42.000 --> 00:11:44.000]  他們就拿起五個餅
[00:11:44.000 --> 00:11:46.000]  兩條魚來到耶穌面前
[00:11:48.000 --> 00:11:50.000]  我們盡量小聲一點
[00:11:50.000 --> 00:11:52.000]  後面的弟兄姊妹
[00:11:52.000 --> 00:11:54.000]  我們就見到
[00:11:54.000 --> 00:11:56.000]  耶穌就拿起
[00:11:56.000 --> 00:11:58.000]  五個餅兩條魚
[00:11:58.000 --> 00:12:00.000]  望著天祝福抹開
[00:12:00.000 --> 00:12:02.000]  遞給門徒擺在眾人面前
[00:12:02.000 --> 00:12:04.000]  所以這個
[00:12:04.000 --> 00:12:06.000]  我們發覺主耶穌
[00:12:06.000 --> 00:12:08.000]  他當時
[00:12:08.000 --> 00:12:10.000]  其實是
[00:12:10.000 --> 00:12:12.000]  在加利利的地方
[00:12:12.000 --> 00:12:14.000]  如果大家熟悉聖地的地理
[00:12:14.000 --> 00:12:16.000]  知道加利利是在北邊的
[00:12:16.000 --> 00:12:18.000]  他們是比較多外邦人的地方
[00:12:18.000 --> 00:12:20.000]  所以耶穌就在那裡
[00:12:20.000 --> 00:12:22.000]  先開始傳道
[00:12:22.000 --> 00:12:24.000]  後來才落在南邊的耶路撒冷
[00:12:24.000 --> 00:12:26.000]  猶大地方
[00:12:26.000 --> 00:12:28.000]  但是這個加利利
[00:12:28.000 --> 00:12:30.000]  他們有個分封的王
[00:12:30.000 --> 00:12:32.000]  那個王叫做希律
[00:12:32.000 --> 00:12:34.000]  這個希律就是管理當時
[00:12:34.000 --> 00:12:36.000]  分封加利利一帶的地方
[00:12:36.000 --> 00:12:38.000]  如果你看回
[00:12:38.000 --> 00:12:40.000]  前面的經文
[00:12:40.000 --> 00:12:42.000]  你會發覺當時
[00:12:42.000 --> 00:12:44.000]  耶穌的名開始傳開
[00:12:44.000 --> 00:12:46.000]  希律就說這個究竟是誰
[00:12:46.000 --> 00:12:48.000]  有些人就說
[00:12:48.000 --> 00:12:50.000]  它可能是獅洗玉汗
[00:12:50.000 --> 00:12:52.000]  因為他們都
[00:12:52.000 --> 00:12:54.000]  想著可能是獅洗玉汗的名聲很大
[00:12:54.000 --> 00:12:56.000]  有些人說可能是以利亞
[00:12:56.000 --> 00:12:58.000]  以利亞是誰來的
[00:12:58.000 --> 00:13:00.000]  以利亞是舊約人物來的
[00:13:00.000 --> 00:13:02.000]  為什麼他們會來新約呢
[00:13:02.000 --> 00:13:04.000]  因為舊約有預言
[00:13:04.000 --> 00:13:06.000]  將來尼刷角度來的時候
[00:13:06.000 --> 00:13:08.000]  以利亞會出來
[00:13:08.000 --> 00:13:10.000]  所以後來有人說你是不是以利亞
[00:13:10.000 --> 00:13:12.000]  就問獅洗玉汗
[00:13:12.000 --> 00:13:14.000]  甚至說這個可能是古時
[00:13:14.000 --> 00:13:16.000]  一個先知有活了
[00:13:16.000 --> 00:13:17.000]  希律就知道
[00:13:17.000 --> 00:13:19.000]  我殺了約翰的頭
[00:13:19.000 --> 00:13:21.000]  大家如果記得他的故事
[00:13:21.000 --> 00:13:22.000]  殺了約翰的頭
[00:13:22.000 --> 00:13:24.000]  有什麼可能是約翰呢
[00:13:24.000 --> 00:13:26.000]  我很想知道究竟這個是誰來的
[00:13:26.000 --> 00:13:28.000]  所以當時希律就開始
[00:13:28.000 --> 00:13:30.000]  有一點點要搜索
[00:13:30.000 --> 00:13:32.000]  找耶穌
[00:13:32.000 --> 00:13:34.000]  要找到這個人
[00:13:34.000 --> 00:13:36.000]  所以耶穌當時就開始
[00:13:36.000 --> 00:13:38.000]  慢慢離開了加利利
[00:13:38.000 --> 00:13:40.000]  避開了這個情況
[00:13:40.000 --> 00:13:42.000]  去南面的地方
[00:13:42.000 --> 00:13:44.000]  所以眾人知道這件事
[00:13:44.000 --> 00:13:46.000]  所以就知道耶穌可能要離開他們的地區
[00:13:46.000 --> 00:13:48.000]  所以很多人就出去
[00:13:48.000 --> 00:13:50.000]  要去聽耶穌
[00:13:50.000 --> 00:13:52.000]  找耶穌求祂幫助
[00:13:52.000 --> 00:13:54.000]  明白到主耶穌基督的真理
[00:13:54.000 --> 00:13:55.000]  所以他們就
[00:13:55.000 --> 00:13:56.000]  很多人一個傳一個
[00:13:56.000 --> 00:13:57.000]  一個傳一個
[00:13:57.000 --> 00:13:59.000]  就加加護護地拉隊
[00:13:59.000 --> 00:14:00.000]  就一直去
[00:14:00.000 --> 00:14:02.000]  耶穌當時就去到曠野祈禱
[00:14:02.000 --> 00:14:04.000]  所以他們就跟到曠野祈禱
[00:14:04.000 --> 00:14:06.000]  所以那個背景是這樣的
[00:14:06.000 --> 00:14:08.000]  所以主耶穌在當時
[00:14:08.000 --> 00:14:10.000]  在這種情況的時候
[00:14:10.000 --> 00:14:12.000]  很體恤他們
[00:14:12.000 --> 00:14:14.000]  好像羊
[00:14:14.000 --> 00:14:16.000]  沒有牧人一樣
[00:14:16.000 --> 00:14:18.000]  所以耶穌就練術
[00:14:18.000 --> 00:14:20.000]  主耶穌體恤
[00:14:20.000 --> 00:14:22.000]  我們的需要事實上都是
[00:14:22.000 --> 00:14:24.000]  因為我們是祂的羊
[00:14:24.000 --> 00:14:26.000]  祂亦都
[00:14:26.000 --> 00:14:28.000]  是供應我們人生的需要
[00:14:28.000 --> 00:14:30.000]  所以今天
[00:14:30.000 --> 00:14:32.000]  其實教會做一切慈慰的工作
[00:14:32.000 --> 00:14:34.000]  做傳福音的工作
[00:14:34.000 --> 00:14:36.000]  我們都是帶著
[00:14:36.000 --> 00:14:38.000]  這個心情的
[00:14:38.000 --> 00:14:42.000]  我們因著體恤別人的需要
[00:14:42.000 --> 00:14:44.000]  幫助別人的需要
[00:14:44.000 --> 00:14:46.000]  當然我們
[00:14:46.000 --> 00:14:48.000]  實際有限的資源
[00:14:48.000 --> 00:14:50.000]  不可能是無限
[00:14:50.000 --> 00:14:52.000]  但是我們知道
[00:14:52.000 --> 00:14:54.000]  我們所出的動機
[00:14:54.000 --> 00:14:56.000]  是為了體恤愛別人的心
[00:14:56.000 --> 00:14:58.000]  所以這個是
[00:14:58.000 --> 00:15:00.000]  教會今天我們做傳福音
[00:15:00.000 --> 00:15:02.000]  做慈慰
[00:15:02.000 --> 00:15:04.000]  有些人說做社會的關懷
[00:15:04.000 --> 00:15:06.000]  其實都不是錯的
[00:15:06.000 --> 00:15:08.000]  都是帶著一種愛的心
[00:15:08.000 --> 00:15:10.000]  做醫治等等的工作
[00:15:10.000 --> 00:15:12.000]  感謝神是一位
[00:15:12.000 --> 00:15:14.000]  使無變為有的上帝
[00:15:14.000 --> 00:15:16.000]  事實上
[00:15:16.000 --> 00:15:18.000]  祂行過二貫的神蹟
[00:15:18.000 --> 00:15:20.000]  使無變為有
[00:15:20.000 --> 00:15:22.000]  在這個神蹟裡
[00:15:22.000 --> 00:15:24.000]  使少變為什麼
[00:15:24.000 --> 00:15:26.000]  使少變為多
[00:15:26.000 --> 00:15:28.000]  所以我們感謝神
[00:15:28.000 --> 00:15:30.000]  有時在我們需要的時候
[00:15:30.000 --> 00:15:32.000]  真的好像絕路
[00:15:32.000 --> 00:15:34.000]  有時我們缺乏
[00:15:34.000 --> 00:15:36.000]  好像少的時候
[00:15:36.000 --> 00:15:38.000]  祂供應我們使我們足夠
[00:15:38.000 --> 00:15:40.000]  因為祂一生眷顧我們
[00:15:40.000 --> 00:15:42.000]  供應我們的需要
[00:15:42.000 --> 00:15:44.000]  祂愛我們
[00:15:44.000 --> 00:15:48.000]  祂知道我們的需要的時候
[00:15:48.000 --> 00:15:50.000]  祂用一個連續的心來供應我們
[00:15:50.000 --> 00:15:52.000]  靈芝梅
[00:15:52.000 --> 00:15:54.000]  有沒有在你過往日子當中
[00:15:54.000 --> 00:15:56.000]  經歷著祂對我們的供應
[00:15:56.000 --> 00:15:58.000]  有沒有
[00:15:58.000 --> 00:16:00.000]  我相信每一個
[00:16:00.000 --> 00:16:02.000]  多少少一定感受到神
[00:16:02.000 --> 00:16:04.000]  在我們身上給我們的供應
[00:16:04.000 --> 00:16:06.000]  我們很感謝神
[00:16:06.000 --> 00:16:08.000]  我們未必
[00:16:08.000 --> 00:16:10.000]  我們可能很多當中都是
[00:16:10.000 --> 00:16:12.000]  未必我們飛黃騰達
[00:16:12.000 --> 00:16:14.000]  億萬身家
[00:16:14.000 --> 00:16:16.000]  但是總是
[00:16:16.000 --> 00:16:18.000]  在我們需要的時候
[00:16:18.000 --> 00:16:20.000]  神就供應我們的需要
[00:16:20.000 --> 00:16:22.000]  是嗎
[00:16:22.000 --> 00:16:24.000]  前一兩個禮拜
[00:16:24.000 --> 00:16:26.000]  我和師母聊天
[00:16:26.000 --> 00:16:28.000]  回想過往的日子
[00:16:28.000 --> 00:16:30.000]  就是體會到神
[00:16:30.000 --> 00:16:32.000]  在我們人生當中
[00:16:32.000 --> 00:16:34.000]  祂是一位
[00:16:34.000 --> 00:16:36.000]  時常供應我們需要的神
