
[00:00:00.000 --> 00:00:02.360]  我們會先從一段聖經開始
[00:02:30.800 --> 00:02:32.120]  只是他自己
[00:02:32.120 --> 00:02:35.200]  specific他的family想要有這樣的tradition
[00:02:35.200 --> 00:02:36.400]  那麼他留下了
[00:02:36.400 --> 00:02:39.600]  那麼這幫他的後代就很聽話
[00:02:39.600 --> 00:02:41.400]  所以神都特別試驗他們的
[00:02:41.400 --> 00:02:43.800]  所以神就叫耶利米說
[00:02:43.800 --> 00:02:45.160]  set up一個飯局
[00:02:45.160 --> 00:02:48.000]  然後邀請約拿達的後代一起來吃飯
[00:02:48.000 --> 00:02:53.040]  在吃飯當中神就叫耶利米哄他們喝酒
[00:02:53.040 --> 00:02:58.240]  先知出面說乾杯
[00:02:58.240 --> 00:03:00.360]  誰知道那幫人就拒絕
[00:03:00.360 --> 00:03:01.560]  不可以喝酒 為什麼呢
[00:03:01.560 --> 00:03:04.560]  因為我們的祖先約拿達有條家規
[00:03:04.560 --> 00:03:07.760]  我們世世代代是不可以喝酒的
[00:03:07.760 --> 00:03:10.840]  那麼神就用這個飯局
[00:03:10.840 --> 00:03:13.160]  作為一個sermon illustration
[00:03:13.160 --> 00:03:14.560]  作為一個example
[00:03:14.560 --> 00:03:17.160]  就show給當時的以色列人看
[00:03:17.160 --> 00:03:20.360]  那些猶大的居民 耶路撒冷的居民
[00:03:20.360 --> 00:03:23.560]  因為這個約拿達的家族
[00:03:23.560 --> 00:03:27.560]  和當時的猶太人成為一個強烈的對比
[00:03:27.560 --> 00:03:29.160]  所以神就說
[00:03:29.160 --> 00:03:30.760]  約拿達的家族
[00:03:30.760 --> 00:03:32.560]  一個命令而已
[00:03:32.560 --> 00:03:36.160]  他們240年世世代代都遵守
[00:03:36.160 --> 00:03:37.760]  然後神說我呢
[00:03:37.760 --> 00:03:40.560]  我不斷派先知給你們同樣的命令
[00:03:40.560 --> 00:03:43.360]  不要拜偶像 回來拜我
[00:03:43.360 --> 00:03:44.560]  然後從來都不聽
[00:03:44.560 --> 00:03:46.560]  世世代代都不聽
[00:03:46.560 --> 00:03:47.960]  偶然有一代聽
[00:03:47.960 --> 00:03:49.560]  就說偶然有一個好的王
[00:03:49.560 --> 00:03:51.160]  就帶領全部以色列人
[00:03:51.160 --> 00:03:53.360]  就棄絕這個偶像的敬拜
[00:03:53.360 --> 00:03:54.960]  回來敬拜真神
[00:03:54.960 --> 00:03:55.760]  但是下一代呢
[00:03:55.760 --> 00:03:57.760]  有一個壞的王上台
[00:03:57.760 --> 00:03:59.760]  然後全部都壞了
[00:03:59.760 --> 00:04:01.560]  那麼就偶然一代
[00:04:01.560 --> 00:04:02.760]  所以藉著這段經文
[00:04:02.760 --> 00:04:04.360]  其實神和我們分享了
[00:04:04.360 --> 00:04:06.360]  他的背後的心意
[00:04:06.360 --> 00:04:08.360]  神那種的心酸
[00:04:08.360 --> 00:04:10.560]  神非常羨慕約拿達的家族
[00:04:10.560 --> 00:04:11.560]  人家一句話
[00:04:11.560 --> 00:04:13.160]  世世代代240年
[00:04:13.160 --> 00:04:14.160]  個個都聽
[00:04:14.160 --> 00:04:16.160]  我呢 沒人聽我
[00:04:16.160 --> 00:04:17.360]  所以神的心意就是
[00:04:17.360 --> 00:04:19.160]  我希望可不可以
[00:04:19.160 --> 00:04:21.160]  不要只是一代的人聽我呢
[00:04:21.160 --> 00:04:22.960]  可不可以世世代代
[00:04:22.960 --> 00:04:24.560]  都有一些人願意
[00:04:24.560 --> 00:04:26.360]  一代傳一代 一代傳一代
[00:04:26.360 --> 00:04:28.760]  可以generation after generation
[00:04:28.760 --> 00:04:32.160]  他們都可以棄絕偶像的敬拜
[00:04:32.160 --> 00:04:35.160]  繼續來敬拜真神呢
[00:04:35.160 --> 00:04:37.360]  這個就是今天我們要討論的問題
[00:04:37.360 --> 00:04:38.160]  就是
[00:04:38.160 --> 00:04:40.960]  有一天我和你都是回天家的
[00:04:40.960 --> 00:04:43.760]  到某個年紀都要開始想
[00:04:43.760 --> 00:04:45.360]  如果我回去
[00:04:45.360 --> 00:04:49.160]  我能夠留下什麼的屬靈遺產
[00:04:49.160 --> 00:04:50.960]  那個屬靈遺產指的不是
[00:04:50.960 --> 00:04:52.160]  我留下的房子
[00:04:52.160 --> 00:04:54.960]  我未用完的那些退休金
[00:04:54.960 --> 00:04:57.160]  那些都是遺產
[00:04:57.160 --> 00:04:58.960]  英文比較像heritage
[00:04:58.960 --> 00:05:00.760]  我今天講的是legacy
[00:05:00.760 --> 00:05:03.360]  那麼legacy講的就是屬靈的遺產
[00:05:03.360 --> 00:05:06.360]  就是你留下什麼屬靈的價值觀
[00:05:06.360 --> 00:05:08.560]  有什麼的生活方式
[00:05:08.560 --> 00:05:11.160]  有什麼屬靈上的東西
[00:05:11.160 --> 00:05:13.160]  是可以留下給下一代
[00:05:13.160 --> 00:05:16.960]  是讓他們impact的更加深遠
[00:05:16.960 --> 00:05:19.560]  而他們又可以繼續impact下一代
[00:05:19.560 --> 00:05:22.560]  而至於世世代代都能夠繼續
[00:05:22.560 --> 00:05:23.760]  敬拜神
[00:05:23.760 --> 00:05:26.160]  繼續這個天國的使命呢
[00:05:26.160 --> 00:05:29.360]  那麼今天我和你們看一個人物
[00:05:29.360 --> 00:05:31.160]  這個人物就是大家很熟的
[00:05:31.160 --> 00:05:33.160]  叫約瑟 九曰
[00:05:33.160 --> 00:05:34.560]  那麼我們會讀兩段經文的
[00:05:34.560 --> 00:05:36.160]  一段經文就是
[00:05:36.160 --> 00:05:39.160]  看到約瑟他的年輕時有個夢想
[00:05:39.160 --> 00:05:40.760]  那麼我們另一段經文就看
[00:05:40.760 --> 00:05:42.960]  約瑟年老時都有個夢想的
[00:05:42.960 --> 00:05:45.160]  我們對比一下兩個夢想的不同
[00:05:45.160 --> 00:05:46.160]  你們學習一樣東西
[00:05:46.160 --> 00:05:47.960]  第一個功課學的就是
[00:05:47.960 --> 00:05:51.360]  我們怎樣將信心和盼望
[00:05:51.360 --> 00:05:53.960]  作為一個屬靈的遺產
[00:05:53.960 --> 00:05:56.160]  能夠留給我們的下一代呢
[00:05:56.160 --> 00:05:57.160]  當然我指的下一代
[00:05:57.160 --> 00:05:59.160]  不是只指你自己family的下一代
[00:05:59.160 --> 00:06:01.160]  我是指as a church
[00:06:01.160 --> 00:06:03.560]  我們教會的下一代
[00:06:03.560 --> 00:06:05.560]  所以這個是spiritual family
[00:06:05.560 --> 00:06:07.160]  不只是你血緣關係的下一代
[00:06:07.160 --> 00:06:10.160]  是brother這個range
[00:06:10.160 --> 00:06:11.760]  所以我是指這一代
[00:06:11.760 --> 00:06:14.160]  那麼我們先看一段聖經
[00:06:14.160 --> 00:06:16.160]  是講到約瑟年輕時的夢想的
[00:06:16.160 --> 00:06:19.160]  那麼《創世紀》三十七章五到十一節那裡
[00:06:19.160 --> 00:06:21.160]  第六到十一節這樣說
[00:06:21.160 --> 00:06:25.160]  他說約瑟年輕時有個夢想
[00:06:25.160 --> 00:06:28.160]  他說讓我把我的命告訴你們吧
[00:06:28.160 --> 00:06:31.160]  他說我們都在填你的菌脈子
[00:06:31.160 --> 00:06:35.160]  我所菌的脈脈菌納起來
[00:06:35.160 --> 00:06:37.160]  不夕地站著
[00:06:37.160 --> 00:06:39.160]  你們的脈菌
[00:06:39.160 --> 00:06:41.160]  脈脈菌
[00:06:41.160 --> 00:06:44.160]  都是在我們脈菌下敗
[00:06:44.160 --> 00:06:46.160]  哥哥就問他說
[00:06:46.160 --> 00:06:48.160]  你想作王統治我們嗎
[00:06:48.160 --> 00:06:49.160]  他哥哥一直都恨他
[00:06:49.160 --> 00:06:52.160]  因為他經常在哥哥後面戳他的背
[00:06:52.160 --> 00:06:54.160]  那麼今天發了夢
[00:06:54.160 --> 00:06:55.160]  EQ不是很高
[00:06:55.160 --> 00:06:58.160]  如果我有這樣的夢就low profile
[00:06:58.160 --> 00:07:00.160]  低調一點自己keep住就算了
[00:07:00.160 --> 00:07:01.160]  不需要告訴哥哥
[00:07:01.160 --> 00:07:03.160]  但是他比較喜事宣揚
[00:07:03.160 --> 00:07:06.160]  那麼由於約瑟將自己的夢說給哥哥聽
[00:07:06.160 --> 00:07:08.160]  他們就比以前更加恨他
[00:07:08.160 --> 00:07:10.160]  還恨死你
[00:07:10.160 --> 00:07:12.160]  下面再說EQ更加低調
[00:07:12.160 --> 00:07:14.160]  後來他又作了一個夢
[00:07:14.160 --> 00:07:16.160]  他又再一次告訴哥哥
[00:07:16.160 --> 00:07:18.160]  他說他再告訴哥哥
[00:07:18.160 --> 00:07:20.160]  我又作了一個夢
[00:07:20.160 --> 00:07:22.160]  我看見太陽月亮
[00:07:22.160 --> 00:07:25.160]  跟實一火星星向我下拜
[00:07:25.160 --> 00:07:27.160]  這次不單說給哥哥聽
[00:07:27.160 --> 00:07:29.160]  還說給爸爸聽
[00:07:29.160 --> 00:07:31.160]  約瑟有一把自己的夢告訴父親
[00:07:31.160 --> 00:07:33.160]  父親這次都看不過眼
[00:07:33.160 --> 00:07:35.160]  雖然父親很寵愛他
[00:07:35.160 --> 00:07:36.160]  父親都看不過眼
[00:07:36.160 --> 00:07:37.160]  父親責備他
[00:07:37.160 --> 00:07:39.160]  這算什麼夢來的
[00:07:39.160 --> 00:07:41.160]  你怎麼知道這是一個夢想
[00:07:41.160 --> 00:07:46.160]  你想你母親、哥哥和我都要向你下拜嗎
[00:07:46.160 --> 00:07:50.160]  這個約瑟年輕時神給他的夢想
[00:07:50.160 --> 00:07:52.160]  當然我們讀創世紀故事知道
[00:07:52.160 --> 00:07:54.160]  透過很多風風雨雨高高低低
[00:07:54.160 --> 00:07:56.160]  最後他完成了夢想
[00:07:56.160 --> 00:07:57.160]  多少年我不知道
[00:07:57.160 --> 00:07:58.160]  十年十五年
[00:07:58.160 --> 00:08:00.160]  總之一個事實就是
[00:08:00.160 --> 00:08:03.160]  他有生之年是完成了這個夢想的
[00:08:03.160 --> 00:08:05.160]  最終成為埃及的宰相
[00:08:05.160 --> 00:08:08.160]  一人之下萬人之上
[00:08:08.160 --> 00:08:11.160]  我們年輕時相信
[00:08:11.160 --> 00:08:13.160]  多多少少都有夢想
[00:08:13.160 --> 00:08:14.160]  有屬於個人的夢想
[00:08:14.160 --> 00:08:17.160]  這個就是約瑟個人的夢想
[00:08:17.160 --> 00:08:20.160]  我記得我很多年前
[00:08:20.160 --> 00:08:22.160]  有一年我突然間有個夢想
[00:08:22.160 --> 00:08:25.160]  我想學寫歌
[00:08:25.160 --> 00:08:26.160]  我就向神祈禱
[00:08:26.160 --> 00:08:28.160]  神可不可以給我的靈感
[00:08:28.160 --> 00:08:30.160]  學下怎麼作曲填詞
[00:08:30.160 --> 00:08:32.160]  我給自己一點目標
[00:08:32.160 --> 00:08:35.160]  今年可不可以寫十首歌
[00:08:35.160 --> 00:08:36.160]  感謝神
[00:08:36.160 --> 00:08:38.160]  那一年聽了我的祈禱
[00:08:38.160 --> 00:08:40.160]  給我有靈感
[00:08:40.160 --> 00:08:42.160]  寫了十首歌
[00:08:42.160 --> 00:08:44.160]  不單止寫了十首歌
[00:08:44.160 --> 00:08:45.160]  還寫了一個小小的劇本
[00:08:45.160 --> 00:08:47.160]  後來拍成一個微電影
[00:08:47.160 --> 00:08:50.160]  就用了其中一首歌在電影裏面
[00:08:50.160 --> 00:08:52.160]  後來去深圳短宣的時候
[00:08:52.160 --> 00:08:54.160]  就和他分享微電影
[00:08:54.160 --> 00:08:56.160]  然後就帶出副音的訊息
[00:08:56.160 --> 00:08:58.160]  後來他們都很喜歡
[00:08:58.160 --> 00:08:59.160]  很開心
[00:08:59.160 --> 00:09:01.160]  小小夢想一年就搞定
[00:09:01.160 --> 00:09:04.160]  有些夢想就要等久一點
[00:09:04.160 --> 00:09:06.160]  我剛剛來會點服事的時候
[00:09:06.160 --> 00:09:07.160]  記得十二年前
[00:09:07.160 --> 00:09:09.160]  我有個小小的夢想
[00:09:09.160 --> 00:09:11.160]  我就希望有生之年
[00:09:11.160 --> 00:09:13.160]  能夠去參與藉堂的工作
[00:09:13.160 --> 00:09:15.160]  我希望可以藉一間堂
[00:09:15.160 --> 00:09:17.160]  我以前的想法是
[00:09:17.160 --> 00:09:19.160]  可能等十年
[00:09:19.160 --> 00:09:21.160]  可能我full time
[00:09:21.160 --> 00:09:22.160]  服事十年之後
[00:09:22.160 --> 00:09:23.160]  神會覺得
[00:09:23.160 --> 00:09:25.160]  你現在有足夠的經驗了
[00:09:25.160 --> 00:09:26.160]  我開路
[00:09:26.160 --> 00:09:28.160]  我給你有機會參與藉堂
[00:09:28.160 --> 00:09:30.160]  但我沒有想到
[00:09:30.160 --> 00:09:31.160]  我只是等了四年
[00:09:31.160 --> 00:09:33.160]  我在會點教會四年
[00:09:33.160 --> 00:09:35.160]  全世界服事神
[00:09:35.160 --> 00:09:37.160]  開路給我們有機會
[00:09:37.160 --> 00:09:38.160]  有個五十人的團隊
[00:09:38.160 --> 00:09:39.160]  我們一起去三谷
[00:09:39.160 --> 00:09:41.160]  藉了一個堂
[00:09:41.160 --> 00:09:42.160]  這個對我來說
[00:09:42.160 --> 00:09:44.160]  這個夢想的實現
[00:09:44.160 --> 00:09:46.160]  比我想像中快很多
[00:09:46.160 --> 00:09:47.160]  我以為會十年
[00:09:47.160 --> 00:09:48.160]  但end up四年
[00:09:48.160 --> 00:09:50.160]  完成了
[00:09:50.160 --> 00:09:52.160]  有些夢想可能會更加長
[00:09:52.160 --> 00:09:54.160]  才完成到
[00:09:54.160 --> 00:09:56.160]  我十五年前
[00:09:56.160 --> 00:09:58.160]  在神樂園有一個同學
[00:09:58.160 --> 00:09:59.160]  很有錢
[00:09:59.160 --> 00:10:01.160]  在溫州做生意的人
[00:10:01.160 --> 00:10:03.160]  拒絕了他的生意
[00:10:03.160 --> 00:10:04.160]  去讀神學
[00:10:04.160 --> 00:10:06.160]  他每年都去歐洲做短孫
[00:10:06.160 --> 00:10:09.160]  有一年他邀請我去歐洲
[00:10:09.160 --> 00:10:11.160]  因為他有錢
[00:10:11.160 --> 00:10:14.160]  他說我會pay for everything
[00:10:14.160 --> 00:10:17.160]  我會幫你處理所有的機票
[00:10:17.160 --> 00:10:18.160]  酒店
[00:10:18.160 --> 00:10:20.160]  你只需要做一件事
[00:10:20.160 --> 00:10:21.160]  就是和我去歐洲
[00:10:21.160 --> 00:10:23.160]  然後你負責帶一個星期
[00:10:23.160 --> 00:10:24.160]  一個weekend
[00:10:24.160 --> 00:10:25.160]  一個weekend的
[00:10:25.160 --> 00:10:27.160]  教會的退休會
[00:10:27.160 --> 00:10:28.160]  你帶完之後
[00:10:28.160 --> 00:10:30.160]  我給你一個星期的時間去玩
[00:10:30.160 --> 00:10:32.160]  然後全程我都負責
[00:10:32.160 --> 00:10:34.160]  火車、飛機、酒店
[00:10:34.160 --> 00:10:37.160]  人生還很年輕
[00:10:37.160 --> 00:10:39.160]  當時我的人生
[00:10:39.160 --> 00:10:41.160]  能夠收到最好的deal
[00:10:41.160 --> 00:10:43.160]  the best deal ever have
[00:10:43.160 --> 00:10:45.160]  我說當然去
[00:10:45.160 --> 00:10:48.160]  但後來簽證出了問題
[00:10:48.160 --> 00:10:49.160]  我沒有去
[00:10:49.160 --> 00:10:53.160]  人生留下一個遺憾
[00:10:53.160 --> 00:10:56.160]  我都想不到十五年之後
[00:10:56.160 --> 00:10:58.160]  上年我拿了sabbatical
[00:10:58.160 --> 00:10:59.160]  拿了一個月
[00:10:59.160 --> 00:11:00.160]  帶了一團去以色列
[00:11:00.160 --> 00:11:01.160]  去約旦
[00:11:01.160 --> 00:11:03.160]  以色列、約旦去完之後
[00:11:03.160 --> 00:11:06.160]  我要完成我的歐洲夢
[00:11:06.160 --> 00:11:08.160]  我就去歐洲走了一圈
[00:11:08.160 --> 00:11:09.160]  其中一個地方
[00:11:09.160 --> 00:11:12.160]  我去visit的就是羅馬
[00:11:12.160 --> 00:11:13.160]  到了羅馬
[00:11:13.160 --> 00:11:14.160]  剛好是星期日
[00:11:14.160 --> 00:11:16.160]  我就找一間教會
[00:11:16.160 --> 00:11:18.160]  去做朱一崇拜
[00:11:18.160 --> 00:11:20.160]  大家可能不知道會怎樣教會
[00:11:20.160 --> 00:11:22.160]  雖然我們的名字不是叫Baptist
[00:11:22.160 --> 00:11:24.160]  但其實我們是Baptist
[00:11:24.160 --> 00:11:25.160]  我就google Baptist
[00:11:25.160 --> 00:11:27.160]  找到羅馬浸信會
[00:11:27.160 --> 00:11:30.160]  上午十點有堂英文的崇拜
[00:11:30.160 --> 00:11:31.160]  我就去英文崇拜
[00:11:31.160 --> 00:11:33.160]  後來Shirley跟我說
[00:11:33.160 --> 00:11:34.160]  下午呢
[00:11:34.160 --> 00:11:37.160]  原來羅馬浸信會下午三點
[00:11:37.160 --> 00:11:39.160]  有中文崇拜
[00:11:39.160 --> 00:11:41.160]  她說不如試下中文崇拜
[00:11:41.160 --> 00:11:44.160]  你想不想認識下當地的華人
[00:11:44.160 --> 00:11:46.160]  看看他們在歐洲的生活是怎樣
[00:11:46.160 --> 00:11:48.160]  我想都好
[00:11:48.160 --> 00:11:50.160]  我們就end up去了
[00:11:50.160 --> 00:11:52.160]  中文的崇拜
[00:11:52.160 --> 00:11:54.160]  當日我介紹自己
[00:11:54.160 --> 00:11:56.160]  我是加州牧師
[00:11:56.160 --> 00:11:58.160]  Sabbatical
[00:11:58.160 --> 00:11:59.160]  end up星期日
[00:11:59.160 --> 00:12:01.160]  找個地方敬拜
[00:12:01.160 --> 00:12:02.160]  歡迎我弟兄
[00:12:02.160 --> 00:12:03.160]  歡迎歡迎
[00:12:03.160 --> 00:12:05.160]  弟兄就跟我說
[00:12:05.160 --> 00:12:07.160]  今日我負責講道
[00:12:07.160 --> 00:12:09.160]  我負責帶大家敬拜
[00:12:09.160 --> 00:12:10.160]  但他說我今日
[00:12:10.160 --> 00:12:11.160]  從起身開始
[00:12:11.160 --> 00:12:13.160]  就渾身不自在
[00:12:13.160 --> 00:12:14.160]  整個人亂亂亂
[00:12:14.160 --> 00:12:16.160]  總之整個人不在狀態中
[00:12:16.160 --> 00:12:17.160]  又頭痛
[00:12:17.160 --> 00:12:19.160]  又沒有好好預備
[00:12:19.160 --> 00:12:20.160]  都不知怎樣辦
[00:12:20.160 --> 00:12:22.160]  但他說我一聽到你說
[00:12:22.160 --> 00:12:23.160]  你是加州來的牧師
[00:12:23.160 --> 00:12:25.160]  我突然間心情就好了
[00:12:25.160 --> 00:12:27.160]  不如今日就你講道
[00:12:27.160 --> 00:12:29.160]  跟著我說
[00:12:29.160 --> 00:12:31.160]  你給我十分鐘安靜的時間
[00:12:31.160 --> 00:12:33.160]  我看看我可以為你做些甚麼
[00:12:33.160 --> 00:12:34.160]  anyway
[00:12:34.160 --> 00:12:35.160]  那天我就上去講道
[00:12:35.160 --> 00:12:37.160]  就馬上
[00:12:37.160 --> 00:12:40.160]  以前我院長都經常說
[00:12:40.160 --> 00:12:42.160]  年輕人一定要準備
[00:12:42.160 --> 00:12:44.160]  定兩三堂你覺得最正的講道
[00:12:44.160 --> 00:12:46.160]  袋住隨時掩都出來
[00:12:46.160 --> 00:12:48.160]  不聽老人言
[00:12:48.160 --> 00:12:50.160]  就吃虧在眼前
[00:12:50.160 --> 00:12:51.160]  講完道之後
[00:12:51.160 --> 00:12:53.160]  他可能覺得不好意思
[00:12:53.160 --> 00:12:55.160]  就說今晚我請你食餐飯
[00:12:55.160 --> 00:12:57.160]  我就說當然你都應該請我食餐飯
[00:12:57.160 --> 00:12:59.160]  吃些好東西
[00:12:59.160 --> 00:13:00.160]  他說好
[00:13:00.160 --> 00:13:01.160]  溫州菜
[00:13:01.160 --> 00:13:02.160]  他請我食溫州菜
[00:13:02.160 --> 00:13:05.160]  就去到餐館坐下
[00:13:05.160 --> 00:13:06.160]  坐下就
[00:13:06.160 --> 00:13:07.160]  那個經理跟他都好熟
[00:13:07.160 --> 00:13:09.160]  坐下跟我們一齊傾計
[00:13:09.160 --> 00:13:11.160]  在傾計過程當中
[00:13:11.160 --> 00:13:12.160]  我就跟他說
[00:13:12.160 --> 00:13:14.160]  講開這段的往事
[00:13:14.160 --> 00:13:16.160]  其實我跟歐洲幾有緣份
[00:13:16.160 --> 00:13:17.160]  十五年前
[00:13:17.160 --> 00:13:18.160]  其實我有機會來的
[00:13:18.160 --> 00:13:20.160]  但後來因為簽證出了問題
[00:13:20.160 --> 00:13:21.160]  我就沒有來到
[00:13:21.160 --> 00:13:23.160]  後來他就問我
[00:13:23.160 --> 00:13:24.160]  你可不可以告訴我
[00:13:24.160 --> 00:13:25.160]  誰邀請你來的
[00:13:25.160 --> 00:13:27.160]  我說了同學的名字
[00:13:27.160 --> 00:13:28.160]  他就說
[00:13:28.160 --> 00:13:30.160]  他其實是我最好的朋友
[00:13:30.160 --> 00:13:31.160]  他說你知不知道
[00:13:31.160 --> 00:13:32.160]  十五年前
[00:13:32.160 --> 00:13:34.160]  當他邀請你來歐洲的時候
[00:13:34.160 --> 00:13:37.160]  就是邀請你來我們教會
[00:13:37.160 --> 00:13:39.160]  在那一刻我才明白
[00:13:39.160 --> 00:13:42.160]  十五年前我的遺憾
[00:13:42.160 --> 00:13:43.160]  十五年後
[00:13:43.160 --> 00:13:46.160]  End up serving同一間教會
[00:13:46.160 --> 00:13:48.160]  有些人生的夢想
[00:13:48.160 --> 00:13:50.160]  是十五年才完成
[00:13:50.160 --> 00:13:51.160]  有些可能更長
[00:13:51.160 --> 00:13:53.160]  我還有很多的夢想
[00:13:53.160 --> 00:13:54.160]  是還沒有完成的
[00:13:54.160 --> 00:13:55.160]  我不知道有多久
[00:13:55.160 --> 00:13:56.160]  二十年
[00:13:56.160 --> 00:13:57.160]  十五年
[00:13:57.160 --> 00:13:58.160]  人生還有一些
[00:13:58.160 --> 00:14:00.160]  我覺得很經典的短片
[00:14:00.160 --> 00:14:01.160]  還沒有拍成
[00:14:01.160 --> 00:14:03.160]  有些很經典的歌還沒有寫好
[00:14:03.160 --> 00:14:04.160]  還有很多的夢想
[00:14:04.160 --> 00:14:06.160]  我覺得應該會有生之年
[00:14:06.160 --> 00:14:08.160]  希望神幫我實現
[00:14:08.160 --> 00:14:09.160]  我相信你年輕的時候
[00:14:09.160 --> 00:14:10.160]  會不會有些夢想
[00:14:10.160 --> 00:14:12.160]  你都想去實現
[00:14:12.160 --> 00:14:13.160]  祈禱交給神
[00:14:13.160 --> 00:14:15.160]  我相信神會幫你
[00:14:15.160 --> 00:14:17.160]  約瑟都有他自己的夢想
[00:14:17.160 --> 00:14:19.160]  最終他實現了
[00:14:19.160 --> 00:14:21.160]  但今天我想和你看另外一段經文
[00:14:21.160 --> 00:14:23.160]  都是講夢想的
[00:14:23.160 --> 00:14:25.160]  我想你看約瑟年老的時候
[00:14:25.160 --> 00:14:28.160]  他夢想有一個升級版的夢想
[00:14:28.160 --> 00:14:30.160]  他昇華了他的夢想
[00:14:30.160 --> 00:14:31.160]  我給你看看
[00:14:31.160 --> 00:14:33.160]  他年老的時候的夢想是什麼
[00:14:33.160 --> 00:14:34.160]  年老的時候
[00:14:34.160 --> 00:14:36.160]  約瑟的夢想就記載在
[00:14:36.160 --> 00:14:38.160]  《創世紀》五十章二十二到二十六節
[00:14:38.160 --> 00:14:39.160]  那裡這樣講的
[00:14:39.160 --> 00:14:42.160]  他說約瑟對他的弟兄們說
[00:14:42.160 --> 00:14:44.160]  我快要死了
[00:14:44.160 --> 00:14:45.160]  即是快要死了
[00:14:45.160 --> 00:14:46.160]  神要接走我了
[00:14:46.160 --> 00:14:50.160]  他說但是上帝一定照顧你們
[00:14:50.160 --> 00:14:52.160]  帶你們離開這地
[00:14:52.160 --> 00:14:55.160]  到他認許給亞伯拉罕
[00:14:55.160 --> 00:14:59.160]  以撒和雅各的那片土地去
