
[00:00:00.000 --> 00:00:02.480]  好,那說回我讀書的年代
[00:05:09.920 --> 00:05:14.520]  他爲人去行一個悔改的洗禮
[00:05:14.520 --> 00:05:17.800]  可能更加讓人覺得他特別的就是
[00:05:17.800 --> 00:05:22.120]  他生活的方式很簡樸
[00:05:22.120 --> 00:05:25.640]  外形都很「十足十」
[00:05:25.640 --> 00:05:26.880]  先知以利亞一樣
[00:05:26.880 --> 00:05:30.560]  甚至他的性情都是比較剛烈的
[00:05:30.560 --> 00:05:31.880]  都好像以利亞一樣
[00:05:31.880 --> 00:05:37.720]  特別他會很義正詞嚴地斥責當時的宗教領袖
[00:05:37.720 --> 00:05:40.920]  那些法利塞人、撒都哥人
[00:05:40.920 --> 00:05:44.320]  我們看回《盧家坊》第三章的前半部
[00:05:44.320 --> 00:05:48.920]  我們看到他的斥責
[00:05:48.920 --> 00:05:52.880]  在當時的環境下
[00:05:52.880 --> 00:05:55.200]  既是很動盪
[00:05:55.200 --> 00:05:57.920]  因爲在約旦河之前
[00:05:57.920 --> 00:06:01.040]  不斷有一些政治上的起義
[00:06:01.040 --> 00:06:04.280]  但都是被羅馬政府平定了
[00:06:04.280 --> 00:06:10.240]  但在宗教上也是一個比較沉悶的時間
[00:06:10.240 --> 00:06:12.880]  當施洗約旦出現的時候
[00:06:12.880 --> 00:06:15.400]  其實大家就「哇」一聲
[00:06:15.400 --> 00:06:17.960]  好像一股清流一樣
[00:06:17.960 --> 00:06:21.080]  大家突然間好像見到一些盼望一樣
[00:06:21.080 --> 00:06:22.600]  見到一些盼望
[00:06:22.600 --> 00:06:24.880]  就好像那種受歡迎的程度
[00:06:24.880 --> 00:06:30.480]  就好像今天很多人會去追捧KOL、IKON一樣
[00:06:30.480 --> 00:06:33.360]  很多人擁戴、很多人去跟隨
[00:06:33.360 --> 00:06:35.880]  那種民望的高
[00:06:35.880 --> 00:06:39.000]  或者那種人氣的盛
[00:06:39.000 --> 00:06:42.680]  就連當時在巴勒斯坦的統治者
[00:06:42.680 --> 00:06:44.920]  這個希律王都知道
[00:06:44.920 --> 00:06:47.920]  並且會敬他三分
[00:06:47.920 --> 00:06:52.520]  但是這個非常熱烈
[00:06:52.520 --> 00:06:55.200]  甚至是很受歡迎的一個服侍
[00:06:55.200 --> 00:06:56.840]  很大鬨動的服侍
[00:06:56.840 --> 00:07:02.200]  當耶穌也同時開始公開服侍的時候
[00:07:02.200 --> 00:07:05.560]  情況開始有改變
[00:07:05.560 --> 00:07:08.680]  今天我和大家特別去看一段經文
[00:07:08.680 --> 00:07:12.440]  就是說一羣門徒
[00:07:12.440 --> 00:07:16.520]  去跟約翰對話和約翰回答
[00:07:16.520 --> 00:07:21.120]  今天經文是在《路加福音》第三章22-30節
[00:07:21.120 --> 00:07:25.440]  我們先去讀22-26節
[00:07:25.440 --> 00:07:28.080]  在屏幕上,我們一起讀,預備,起
[00:07:32.200 --> 00:07:35.600]  耶穌對約翰和約翰同志要求一段時間
[00:07:35.600 --> 00:07:37.600]  並且給予賜識
[00:07:37.600 --> 00:07:39.600]  約翰和約翰作爲參與者
[00:07:39.600 --> 00:07:42.320]  應該給約翰和約翰賜識
[00:07:42.320 --> 00:07:44.320]  約翰和約翰作爲信徒
[00:07:44.320 --> 00:07:47.040]  同一周前對約翰要求賜識
[00:07:47.040 --> 00:07:50.320]  那次約翰和約翰被關進監獄
[00:07:50.320 --> 00:07:56.240]  約翰有些門徒跟一個猶太人爲結證禮的事起了爭論
[00:07:56.240 --> 00:07:59.800]  他們就來到約翰那裏對他說
[00:07:59.800 --> 00:08:04.560]  拉比,從前在約翰和對岸跟起一起的那人
[00:08:04.560 --> 00:08:07.920]  就是你爲他作過見證的那位
[00:08:07.920 --> 00:08:10.680]  你看,他倆替人施洗
[00:08:10.680 --> 00:08:14.240]  所有人都往他那裏去了
[00:08:14.240 --> 00:08:20.400]  在這裏記載到,無論耶穌和約翰都同時在同一個區域
[00:08:20.400 --> 00:08:23.720]  幫人洗禮
[00:08:23.720 --> 00:08:29.760]  不是因爲要爭地盤,因爲水資源是珍貴的
[00:08:29.760 --> 00:08:31.600]  他們要找一些水多的地方
[00:08:31.600 --> 00:08:34.440]  所以不是因爲他們有什麼特別的恩怨
[00:08:34.440 --> 00:08:36.680]  但是呢,聖經也告訴我們
[00:08:36.680 --> 00:08:41.240]  當時約翰的門徒跟這位猶太人有一些爭論
[00:08:41.240 --> 00:08:42.800]  有一些辯論的內容
[00:08:42.800 --> 00:08:45.080]  我們不清楚具體的內容是什麼
[00:08:45.080 --> 00:08:46.360]  我們只能靠猜
[00:08:46.360 --> 00:08:48.840]  可能他們辯論的就是
[00:08:48.840 --> 00:08:53.320]  究竟約翰你的師父
[00:08:53.320 --> 00:08:55.560]  你做過洗禮
[00:08:55.560 --> 00:08:57.560]  那位叫做耶穌的
[00:08:57.560 --> 00:08:58.840]  他又在這裏幫人洗禮
[00:08:58.840 --> 00:09:01.960]  你兩位的洗禮有沒有些什麼不同呢?
[00:09:01.960 --> 00:09:04.040]  甚至他可能會問
[00:09:04.040 --> 00:09:07.400]  究竟哪一個的洗禮更正式一點?
[00:09:07.400 --> 00:09:10.360]  哪一個的洗禮更正式一點?
[00:09:10.360 --> 00:09:13.480]  甚至問哪一個的洗禮更加有效?
[00:09:13.480 --> 00:09:14.640]  問這些問題
[00:09:14.640 --> 00:09:16.200]  等於我們今天
[00:09:16.200 --> 00:09:18.360]  我們可能也會有類似的心態
[00:09:18.360 --> 00:09:20.440]  或者你也做過法國類似的移民
[00:09:20.440 --> 00:09:22.200]  我們走出去找人祈禱
[00:09:22.200 --> 00:09:23.400]  究竟找誰祈禱呢?
[00:09:23.400 --> 00:09:24.880]  誰祈禱會好一點呢?
[00:09:24.880 --> 00:09:27.240]  不同人祈禱有沒有不同的功效呢?
[00:09:27.240 --> 00:09:29.160]  我們也會問這些類似的問題
[00:09:29.160 --> 00:09:31.440]  不過我們今天看這段經文的時候
[00:09:31.440 --> 00:09:34.360]  我就想大家看看那位門徒
[00:09:34.360 --> 00:09:36.080]  如何報告這件事
[00:09:36.080 --> 00:09:37.080]  拉比
[00:09:37.080 --> 00:09:40.160]  從前在大學對岸跟你一起的那個人
[00:09:40.160 --> 00:09:42.600]  你替他做過見證的那位
[00:09:42.600 --> 00:09:45.560]  你看他又幫人洗禮
[00:09:45.560 --> 00:09:49.960]  所有人都去了他那邊
[00:09:49.960 --> 00:09:52.240]  當然語氣是我加的
[00:09:52.240 --> 00:09:56.040]  但是我想讓大家看到這段話
[00:09:56.040 --> 00:09:59.800]  那種挑釁性
[00:09:59.800 --> 00:10:02.120]  所有人都去了他那邊
[00:10:02.120 --> 00:10:03.600]  其實很挑釁的
[00:10:03.600 --> 00:10:07.960]  你作爲一位負責服侍神的人
[00:10:07.960 --> 00:10:09.200]  或者你做任何事情
[00:10:09.200 --> 00:10:10.720]  其實我們都是一樣
[00:10:10.720 --> 00:10:11.960]  所有客人都去了那邊
[00:10:11.960 --> 00:10:15.400]  所有人都去了那邊
[00:10:15.400 --> 00:10:20.640]  是直接地問約翰你的內心在想什麼
[00:10:20.640 --> 00:10:26.680]  在問約翰你內心的動機在哪裏
[00:10:26.680 --> 00:10:27.920]  一個很挑釁的問題
[00:10:27.920 --> 00:10:30.720]  我們看看約翰如何回答
[00:10:30.720 --> 00:10:33.520]  第27到第30節
[00:10:33.520 --> 00:10:35.080]  預備起
[00:10:50.640 --> 00:11:03.960]  祂必興旺我必須明
[00:11:03.960 --> 00:11:06.640]  我們最熟的八級字是最後一個字
[00:11:06.640 --> 00:11:08.000]  祂必興旺我必須明
[00:11:08.000 --> 00:11:11.160]  但是我想說其實在這段回應裏面
[00:11:11.160 --> 00:11:14.080]  約翰已經說了四樣東西
[00:11:14.080 --> 00:11:15.800]  第一樣東西他很認定
[00:11:15.800 --> 00:11:17.800]  他今天能夠去服侍主
[00:11:17.800 --> 00:11:19.120]  我可以爲人施洗
[00:11:19.120 --> 00:11:22.800]  完全講上帝的說話完全是上帝的恩典
[00:11:22.800 --> 00:11:24.000]  這是第一樣東西
[00:11:24.000 --> 00:11:27.600]  第二樣東西他很清楚他自己的角色
[00:11:27.600 --> 00:11:30.160]  我不是神的受告者
[00:11:30.160 --> 00:11:32.440]  我只是爲他做先鋒
[00:11:32.440 --> 00:11:34.160]  我爲他去開路
[00:11:34.160 --> 00:11:38.640]  開路的人他提早會入場去參與
[00:11:38.640 --> 00:11:42.600]  但也有機會會提早離場
[00:11:42.600 --> 00:11:44.000]  這是第二樣東西
[00:11:44.000 --> 00:11:45.680]  而第三樣東西
[00:11:45.680 --> 00:11:48.600]  正正是因爲他很認定這個角色
[00:11:48.600 --> 00:11:50.640]  特別他清楚我是伴郎
[00:11:50.640 --> 00:11:51.560]  我不是新郎
[00:11:51.560 --> 00:11:52.960]  我是配角而已
[00:11:52.960 --> 00:11:57.040]  但是爲了我見到神已經在工作
[00:11:57.040 --> 00:12:00.000]  在承受着祂的工作
[00:12:00.000 --> 00:12:02.160]  我就非常開心
[00:12:02.160 --> 00:12:03.120]  非常開心
[00:12:03.120 --> 00:12:04.680]  滿心的歡喜
[00:12:04.680 --> 00:12:09.400]  也因爲神這樣去顯明祂自己的工作
[00:12:09.400 --> 00:12:10.640]  約翰毫不介意
[00:12:10.640 --> 00:12:13.720]  他不介意自己因爲這樣
[00:12:13.720 --> 00:12:19.080]  就會有謝幕、有退場的那一天
[00:12:19.080 --> 00:12:21.680]  我們很熟悉最後那八個字
[00:12:21.680 --> 00:12:23.720]  「他必興亡,我必衰微」
[00:12:23.720 --> 00:12:25.040]  但我很想說
[00:12:25.040 --> 00:12:27.320]  其實這是一個順序
[00:12:27.320 --> 00:12:30.480]  我們不可以亂調的
[00:12:30.480 --> 00:12:31.520]  這是一個順序
[00:12:31.520 --> 00:12:33.760]  約翰先有在他前面
[00:12:33.760 --> 00:12:36.400]  那份對主的愛的領受
[00:12:36.400 --> 00:12:39.560]  對主那份恩典的經歷
[00:12:39.560 --> 00:12:41.240]  以至他清楚他自己
[00:12:41.240 --> 00:12:44.080]  在神裏面的角色是什麼
[00:12:44.080 --> 00:12:46.080]  神要呼召他去做些什麼
[00:12:46.080 --> 00:12:49.600]  他充分的瞭解和掌握之後
[00:12:49.600 --> 00:12:51.440]  於是神把他放在哪個位置
[00:12:51.440 --> 00:12:53.680]  猜測他去哪個位置
[00:12:53.680 --> 00:12:55.320]  他都感到滿心的喜樂
[00:12:55.320 --> 00:12:57.160]  非常滿足
[00:12:57.160 --> 00:13:01.600]  所以就不介意自己甘心去卑微
[00:13:01.600 --> 00:13:02.920]  所以我們如果就這樣抽
[00:13:02.920 --> 00:13:05.440]  「他必興亡,我必衰微」去講
[00:13:05.440 --> 00:13:07.440]  這句話講就容易
[00:13:07.440 --> 00:13:11.760]  但必須要有前面那些前提
[00:13:11.760 --> 00:13:14.400]  這是我們生命裏面
[00:13:14.400 --> 00:13:20.520]  全面流露出來的一份真正的胸襟
[00:13:20.520 --> 00:13:24.200]  弟子姐妹當我們能夠真正經歷到
[00:13:24.200 --> 00:13:25.720]  主恩的滋味的時候
[00:13:25.720 --> 00:13:28.320]  我們纔不會去自恃
[00:13:28.320 --> 00:13:29.800]  我手上擁有的東西
[00:13:29.800 --> 00:13:31.440]  我能夠做些什麼
[00:13:31.440 --> 00:13:33.440]  是應份的、是老諷的
[00:13:33.440 --> 00:13:35.920]  這些完全是上帝的恩典
[00:13:35.920 --> 00:13:38.240]  當我們對自己人生的使命
[00:13:38.240 --> 00:13:40.160]  是很充分的掌握的時候
[00:13:40.160 --> 00:13:42.480]  我們纔會滿足
[00:13:42.480 --> 00:13:44.520]  神把我放在哪個位置
[00:13:44.520 --> 00:13:46.720]  我都願意去擺上
[00:13:46.720 --> 00:13:50.880]  願意的去盡忠
[00:13:50.880 --> 00:13:54.640]  不知道大家弟子姐妹對自己在主裏面
[00:13:54.640 --> 00:13:58.600]  給大家的照明你有多少的掌握和了解
[00:13:58.600 --> 00:14:03.000]  是不是活在上帝所把你放在的位置中間
[00:14:03.000 --> 00:14:06.280]  當然照明有很多種,我們數都數不完
[00:14:06.280 --> 00:14:08.200]  有些可能是要搭臺的
[00:14:08.200 --> 00:14:10.440]  是要去落手落腳去做的
[00:14:10.440 --> 00:14:12.560]  有些可能是站臺的
[00:14:12.560 --> 00:14:15.840]  是要成爲衆人的焦點
[00:14:15.840 --> 00:14:19.080]  但有些可能是在臺下默默耕耘
[00:14:19.080 --> 00:14:20.720]  有些是鋪橋搭路的
[00:14:20.720 --> 00:14:22.160]  做很多的聯繫
[00:14:22.160 --> 00:14:24.640]  甚至有些是要拆牆鬆綁的
[00:14:24.640 --> 00:14:26.120]  要在別人沒做過的地方
[00:14:26.120 --> 00:14:29.400]  在現有的秩序和形式之外
[00:14:29.400 --> 00:14:33.080]  去開另外一些的途徑
[00:14:33.080 --> 00:14:34.520]  但對約翰來說
[00:14:34.520 --> 00:14:36.480]  他就非常非常專注
[00:14:36.480 --> 00:14:39.080]  他很對焦自己的角色
[00:14:39.080 --> 00:14:42.440]  就是作爲耶穌的開路者
[00:14:42.440 --> 00:14:44.800]  當路開通了之後
[00:14:44.800 --> 00:14:47.760]  他自己就願意選擇退場
[00:14:47.760 --> 00:14:53.600]  被耶穌搭起他所開的道路上去走
[00:14:53.600 --> 00:14:55.320]  甚至是不介意
[00:14:55.320 --> 00:15:01.600]  甚至是不介意耶穌去摘取約翰自己所修成的果子
[00:15:01.600 --> 00:15:02.840]  爲什麼這麼說呢?
[00:15:02.840 --> 00:15:06.200]  在《約翰福音》一章裏面有一段記載
[00:15:06.200 --> 00:15:10.000]  就是當約翰和他的門徒在一起的時候
[00:15:10.000 --> 00:15:13.800]  當大家見到耶穌的時候
[00:15:13.800 --> 00:15:15.000]  約翰就說
[00:15:15.000 --> 00:15:17.480]  「看吶,神的羔羊」
[00:15:17.480 --> 00:15:21.480]  然後兩位門徒就跟隨了耶穌
[00:15:21.480 --> 00:15:25.840]  就成爲了耶穌十二門徒的其中一位安德烈
[00:15:25.840 --> 00:15:29.160]  就是其中一個本來是約翰的門徒
[00:15:29.160 --> 00:15:30.240]  約翰不要說
[00:15:30.240 --> 00:15:32.480]  「爲什麼你走得去?爲什麼你轉會?」
[00:15:32.480 --> 00:15:35.160]  不是的
[00:15:35.160 --> 00:15:38.080]  約翰是非常歡迎
[00:15:38.080 --> 00:15:42.080]  「不要踢結枝了,踢車路士吧」
[00:15:42.080 --> 00:15:43.440]  有更好的
[00:15:43.440 --> 00:15:45.160]  有更加好的,你更加需要跟隨
[00:15:45.160 --> 00:15:46.760]  你就跟着他吧
[00:15:46.760 --> 00:15:50.720]  他不讓自己成爲一個像雕像一樣
[00:15:50.720 --> 00:15:53.400]  阻礙着別人繼續向前走
[00:15:53.400 --> 00:15:58.960]  他接受自己將要成爲一個過去式
[00:15:58.960 --> 00:16:00.440]  甚至他另一樣忠於的就是
[00:16:00.440 --> 00:16:03.440]  他忠於不斷去呼籲
[00:16:03.440 --> 00:16:08.320]  呼籲人必須悔改回轉這個使命
[00:16:08.320 --> 00:16:10.560]  不論是哪一位他都照直地去說
[00:16:10.560 --> 00:16:15.200]  於是他勇於去批評當時的統治者希律
[00:16:15.200 --> 00:16:20.600]  他有一個罪就是他佔有了他哥哥的妻子
[00:16:20.600 --> 00:16:24.880]  他這樣去發聲,他這樣去譴責
[00:16:24.880 --> 00:16:29.440]  他的敢言換來的代價就是被監禁
[00:16:29.440 --> 00:16:31.800]  甚至之後是被處決
[00:16:31.800 --> 00:16:35.960]  負上一個代價就是不惜令到自己的事工
[00:16:35.960 --> 00:16:39.000]  是突然間終止
[00:16:39.000 --> 00:16:42.720]  用今天的字眼其實他本來可以去到收成期
[00:16:42.720 --> 00:16:44.440]  或者是影響力最大的時候
[00:16:44.440 --> 00:16:49.760]  但是他都因爲忠於上帝的照明的緣故
[00:16:49.760 --> 00:16:53.440]  他願意這樣去犧牲
[00:16:53.440 --> 00:16:55.280]  其實這個是不容易的過程
[00:16:55.280 --> 00:16:58.000]  作爲跟隨主的人要去尋找
[00:16:58.000 --> 00:17:02.440]  要去確認自己在上帝裏面的照明
[00:17:02.440 --> 00:17:06.480]  是要不斷找、不斷問、不斷修正
[00:17:06.480 --> 00:17:08.120]  我還想提到一件事就是
[00:17:08.120 --> 00:17:11.000]  更加需要我們在生命裏面
[00:17:11.000 --> 00:17:15.920]  是健壯得可以承託神給我們這一份生命
[00:17:15.920 --> 00:17:20.480]  健壯得可以神的照明擺在你的生命當中
[00:17:20.480 --> 00:17:22.080]  是不會掉下來的
[00:17:22.080 --> 00:17:24.200]  是不會被破壞的
[00:17:24.200 --> 00:17:28.440]  這是很漫長的過程
[00:17:28.440 --> 00:17:31.360]  當然我們在說要去求問的時候
[00:17:31.360 --> 00:17:32.360]  我們都會有
[00:17:32.360 --> 00:17:35.200]  你們可以立刻想起很多不同的方式
[00:17:35.200 --> 00:17:38.760]  在坊間我想起早前一部動畫
[00:17:38.760 --> 00:17:40.480]  不知道大家有沒有看《反斗奇兵》
[00:17:40.480 --> 00:17:42.760]  已經去到第四集
[00:17:42.760 --> 00:17:43.840]  如果你看過的話
[00:17:43.840 --> 00:17:47.880]  你會記得裏面其中一個主題反反覆覆地說的一件事就是
[00:17:47.880 --> 00:17:50.120]  喂,究竟
[00:17:50.120 --> 00:17:53.000]  你如何爲你的生命去找定位
[00:17:53.000 --> 00:17:56.600]  你是誰?你究竟應該做些什麼?
[00:17:56.600 --> 00:17:57.640]  如果你看過那部電影的話
[00:17:57.640 --> 00:18:01.200]  其實裏面不斷提及要跟隨你的內心聲音
[00:18:01.200 --> 00:18:05.040]  要追隨你內心的聲音
[00:18:05.040 --> 00:18:07.560]  做回那個你自己
[00:18:07.560 --> 00:18:09.440]  這是坊間裏面的想法
[00:18:09.440 --> 00:18:10.920]  但是在我們來說
[00:18:10.920 --> 00:18:12.120]  我們信主的人
[00:18:12.120 --> 00:18:14.680]  我們都要去問
[00:18:14.680 --> 00:18:15.760]  我們都要求問
[00:18:15.760 --> 00:18:17.160]  究竟上帝的心意
[00:18:17.160 --> 00:18:19.120]  上帝的感動
[00:18:19.120 --> 00:18:21.120]  如何我們去辨識呢?
[00:18:21.120 --> 00:18:24.280]  當然如果你是在同福堂上確具班的話
[00:18:24.280 --> 00:18:25.880]  你會非常熟悉
[00:18:25.880 --> 00:18:27.400]  我這些都是
[00:18:27.400 --> 00:18:30.600]  以下這張powerpoint都是在確具班的筆記裏面
[00:18:30.600 --> 00:18:31.760]  吸取出來的
[00:18:31.760 --> 00:18:34.080]  我們聖經的經文
[00:18:34.080 --> 00:18:35.760]  我們的詩歌裏面的經文
[00:18:35.760 --> 00:18:37.360]  聖靈的感動
[00:18:37.360 --> 00:18:39.680]  祖告裏面的領受平安
[00:18:39.680 --> 00:18:42.440]  一些成熟的信徒給我們的
[00:18:42.440 --> 00:18:43.880]  忠告印證
[00:18:43.880 --> 00:18:45.040]  或者是環境
[00:18:45.040 --> 00:18:49.720]  一些的人情事理等等
[00:18:49.720 --> 00:18:50.760]  很多不同的方法
[00:18:50.760 --> 00:18:51.760]  這是一個complex(複雜)
[00:18:51.760 --> 00:18:54.760]  讓我們一起在神的裏面
[00:18:54.760 --> 00:18:56.360]  不斷地去尋找
[00:18:56.360 --> 00:18:58.400]  但是在這些方式的背後
[00:18:58.400 --> 00:19:02.000]  讓我們更加清楚我們背後要問的東西
[00:19:02.000 --> 00:19:05.040]  我們不是要問我們去哪一份工作
[00:19:05.040 --> 00:19:06.920]  去回應哪一份職務
[00:19:06.920 --> 00:19:09.600]  不是說我們在回應一件工作
[00:19:09.600 --> 00:19:12.400]  不是像我們要多上一份工作那樣
[00:19:12.400 --> 00:19:16.320]  而是我們在回應上帝的愛和恩典
[00:19:16.320 --> 00:19:17.800]  就好像司西約翰
[00:19:17.800 --> 00:19:21.200]  他在剛纔的經文回答裏面所講的
[00:19:21.200 --> 00:19:24.640]  在回應的是上帝的恩典和愛
[00:19:24.640 --> 00:19:26.640]  好像詩篇一六篇那樣
[00:19:26.640 --> 00:19:31.560]  是回報上帝給我一切的厚恩
[00:19:31.560 --> 00:19:35.760]  而不是在回應一些工作
[00:19:35.760 --> 00:19:37.600]  而我再想繼續講下去的就是
[00:19:37.600 --> 00:19:40.160]  我們那種回應那份照明
[00:19:40.160 --> 00:19:43.080]  並不只是一種很個人
[00:19:43.080 --> 00:19:47.320]  很私人的一種領袖
[00:19:47.320 --> 00:19:51.920]  而是必須要緊扣在上帝的國度當中
[00:19:51.920 --> 00:19:53.720]  以《忽所書》二章十節這樣說
[00:19:53.720 --> 00:19:58.160]  我們都是神的作品
[00:19:58.160 --> 00:19:59.680]  在英文正經說Masterpiece
[00:19:59.680 --> 00:20:01.880]  我們是上帝的傑作
[00:20:01.880 --> 00:20:04.880]  在耶穌基督裏面創造
[00:20:04.880 --> 00:20:10.360]  擺在不同的位置做很多美事、善事
[00:20:10.360 --> 00:20:14.160]  建立的是基督的身體
[00:20:14.160 --> 00:20:18.880]  我們的照明是必須要在神的國度當中
[00:20:18.880 --> 00:20:21.160]  正如約翰一樣
[00:20:21.160 --> 00:20:25.120]  他一直很清晰對焦在神的國度裏面
[00:20:25.120 --> 00:20:26.320]  所以當他的門徒
[00:20:26.320 --> 00:20:29.080]  就算他的門徒向他投訴
[00:20:29.080 --> 00:20:31.600]  耶穌搶羊
[00:20:31.600 --> 00:20:34.520]  約翰是一點也不介意的
[00:20:34.520 --> 00:20:36.800]  因爲他真心看見
[00:20:36.800 --> 00:20:37.960]  有神的工作
[00:20:37.960 --> 00:20:40.840]  臨到的時候他就覺得非常開心
[00:20:40.840 --> 00:20:43.360]  他認定自己是伴郎
