
[00:00:00.000 --> 00:00:04.840]  今天我們要說的就是巴勒斯坦的約
[00:04:11.160 --> 00:04:15.360]  那麼在要快要進入這個迦南的時候
[00:04:15.360 --> 00:04:19.720]  神就要更新這個西乃之約
[00:04:19.720 --> 00:04:24.040]  告訴他們進了這塊神所應許的地方
[00:04:24.040 --> 00:04:26.840]  這塊流乃於密之地以後
[00:04:26.840 --> 00:04:28.680]  你們應該怎麼生活
[00:04:31.400 --> 00:04:35.840]  所以巴勒斯坦的約並不是代替西乃的約
[00:04:35.840 --> 00:04:38.720]  不是把西乃的約廢棄了
[00:04:38.720 --> 00:04:40.600]  然後另外新來的
[00:04:40.600 --> 00:04:43.560]  神並沒有這麼做
[00:04:43.560 --> 00:04:45.200]  那西乃山之約
[00:04:45.200 --> 00:04:47.920]  西乃的約有三部分
[00:04:47.920 --> 00:04:51.240]  弟兄子們我們上次還提過有三部分
[00:04:51.240 --> 00:04:54.320]  第一部分就是十條誡命
[00:04:54.320 --> 00:04:56.800]  是關於道德的律法
[00:04:56.800 --> 00:04:58.920]  然後在出埃及經裏頭
[00:04:58.920 --> 00:05:03.720]  神有給他們很多關於民事
[00:05:03.720 --> 00:05:06.720]  人與人之間相處的話
[00:05:06.720 --> 00:05:08.240]  這些律法
[00:05:08.240 --> 00:05:11.240]  還有部分就是禮義的律法
[00:05:11.240 --> 00:05:13.160]  就怎麼樣敬拜
[00:05:13.160 --> 00:05:14.600]  怎麼樣獻祭
[00:05:14.600 --> 00:05:16.760]  怎麼樣守解祁
[00:05:16.760 --> 00:05:19.200]  這是關於禮義方面的
[00:05:19.200 --> 00:05:22.800]  所以西乃山之約是包括很多的
[00:05:22.800 --> 00:05:25.240]  他們需要來遵行的
[00:05:26.440 --> 00:05:29.040]  那麼巴勒斯坦約並沒有廢棄
[00:05:29.040 --> 00:05:31.880]  說西乃的約作廢了
[00:05:31.880 --> 00:05:34.520]  另外給他一個完全新的約
[00:05:34.520 --> 00:05:35.440]  沒有
[00:05:35.440 --> 00:05:37.480]  那麼西乃山之約裏頭
[00:05:37.480 --> 00:05:40.840]  這個三部分主要的還是有的
[00:05:40.840 --> 00:05:43.960]  但是神更新
[00:05:43.960 --> 00:05:48.360]  在最後他們要進到迦南帝以前
[00:05:48.360 --> 00:05:54.960]  神把咒詛的話跟祝福的話都賜給他們
[00:05:54.960 --> 00:05:57.000]  所以在剛纔我們讀到
[00:05:57.000 --> 00:06:01.400]  這個29章的第一節的時候就說了
[00:06:01.400 --> 00:06:04.920]  這是耶和華在摩亞地
[00:06:04.920 --> 00:06:09.080]  豐富摩西和以色列人利潤的話
[00:06:09.080 --> 00:06:15.880]  是在他和他們在合列山所立的約之外
[00:06:15.880 --> 00:06:18.200]  之外就是說更新了
[00:06:18.200 --> 00:06:20.040]  加上補充了
[00:06:20.040 --> 00:06:23.120]  使得他們進去到巴勒斯坦
[00:06:23.120 --> 00:06:24.960]  這個迦南這塊地方
[00:06:24.960 --> 00:06:28.880]  他們有能夠知道怎麼樣生活
[00:06:28.880 --> 00:06:30.800]  那這個就是生命記
[00:06:30.800 --> 00:06:31.520]  這個書
[00:06:31.520 --> 00:06:33.960]  這個這本書名的意思
[00:06:33.960 --> 00:06:35.520]  摩西五經裏頭
[00:06:35.520 --> 00:06:40.360]  由摩西寫的有五卷聖經
[00:06:40.360 --> 00:06:42.280]  第一個就是創世記
[00:06:42.280 --> 00:06:45.120]  第二個就是出埃及記
[00:06:45.120 --> 00:06:47.520]  第三個就是立位記
[00:06:47.520 --> 00:06:50.520]  第四個就是民俗記
[00:06:50.520 --> 00:06:53.320]  第五卷是生命記
[00:06:53.320 --> 00:06:55.640]  一般的基督徒對生命記
[00:06:55.640 --> 00:06:57.360]  就是不太讀的
[00:06:57.360 --> 00:06:59.240]  也覺得好像有些話
[00:06:59.240 --> 00:07:02.160]  好像跟前面都重複了一樣的
[00:07:02.160 --> 00:07:06.000]  所以就是不太去明白不讀了
[00:07:06.000 --> 00:07:08.920]  那生命記什麼意思呢
[00:07:08.920 --> 00:07:12.600]  就是這按照英文的聖經的意思呢
[00:07:12.600 --> 00:07:17.720]  就是他照這個拉丁文是第二律法
[00:07:17.720 --> 00:07:21.720]  Deuteronomy是個第二個律法
[00:07:21.720 --> 00:07:27.240]  第二律法就是西乃山所斥的律法是第一個
[00:07:27.240 --> 00:07:27.960]  第二個呢
[00:07:27.960 --> 00:07:31.480]  就是要更新補充
[00:07:31.480 --> 00:07:34.520]  針對他們要進到迦南帝
[00:07:34.520 --> 00:07:38.160]  神再給他們一個生命記的
[00:07:38.160 --> 00:07:41.480]  就裏頭所說的就第二個律法
[00:07:41.480 --> 00:07:44.760]  所以這個兩個律法是沒有衝突的
[00:07:44.760 --> 00:07:50.400]  是更新補充的意思
[00:07:50.400 --> 00:07:54.120]  那麼爲什麼要寫這個有第二個的這個律法
[00:07:54.120 --> 00:07:58.200]  爲什麼要有一個巴勒斯坦的約呢
[00:07:58.200 --> 00:08:04.920]  就是因爲這個時候要進到準備進到迦南帝的這些人啊
[00:08:04.920 --> 00:08:08.000]  是新的一單
[00:08:08.000 --> 00:08:11.640]  因爲在西乃山時候定約的時候
[00:08:11.640 --> 00:08:14.240]  他們還很年幼
[00:08:14.240 --> 00:08:17.760]  或者還沒有出生
[00:08:17.760 --> 00:08:21.840]  所以他們需要明白這個約的歷史
[00:08:21.840 --> 00:08:27.120]  需要來認識這位賜給他們約的神
[00:08:27.120 --> 00:08:28.840]  祂的憐憫
[00:08:28.840 --> 00:08:30.040]  神的憐憫
[00:08:30.040 --> 00:08:32.600]  神的恩典
[00:08:32.600 --> 00:08:37.960]  他們也要認識守這個約跟蒙古的關係
[00:08:37.960 --> 00:08:39.680]  如果你不守這個約
[00:08:39.680 --> 00:08:41.120]  你要受到咒詛
[00:08:41.120 --> 00:08:43.240]  要受到神的審判
[00:08:43.240 --> 00:08:44.560]  所以這個約呢
[00:08:44.560 --> 00:08:47.960]  就是要給這個新的一代
[00:08:47.960 --> 00:08:51.240]  因爲在出埃及的時候
[00:08:51.240 --> 00:08:54.840]  我們在明書記就看到了
[00:08:54.840 --> 00:08:59.240]  二十歲以上的南丁有六十萬
[00:08:59.240 --> 00:09:00.800]  有六十萬
[00:09:00.800 --> 00:09:03.200]  那不是一個小的數字
[00:09:03.200 --> 00:09:05.640]  那麼他們呢
[00:09:05.640 --> 00:09:08.600]  除了兩個人以外
[00:09:08.600 --> 00:09:09.840]  一個是加熱
[00:09:09.840 --> 00:09:11.240]  一個是約蘇亞
[00:09:11.240 --> 00:09:13.120]  除他們兩個人以外呢
[00:09:13.120 --> 00:09:17.720]  所有年底在二十歲以上的南丁
[00:09:17.720 --> 00:09:19.600]  那個時候出埃及的
[00:09:19.600 --> 00:09:20.880]  在礦業裏頭
[00:09:20.880 --> 00:09:22.720]  經過這四十年
[00:09:22.720 --> 00:09:25.840]  聖經說全部倒閉了
[00:09:25.840 --> 00:09:27.040]  六十萬人
[00:09:27.040 --> 00:09:30.800]  就剩下兩個人
[00:09:30.800 --> 00:09:34.240]  因爲他們在礦業的時候
[00:09:34.240 --> 00:09:38.040]  有好幾次背叛神
[00:09:38.040 --> 00:09:40.600]  所以神沒有把他們滅絕
[00:09:40.600 --> 00:09:44.440]  但是神呢就給他們審判了
[00:09:44.440 --> 00:09:46.840]  就管教他們
[00:09:46.840 --> 00:09:50.040]  你想這個如果是四十年以前
[00:09:50.040 --> 00:09:54.280]  那個約那個時候最小是二十歲的人呢
[00:09:54.280 --> 00:09:55.440]  現在呢
[00:09:55.440 --> 00:09:57.920]  恐怕年紀都很大了
[00:09:57.920 --> 00:09:59.600]  都已經過去了
[00:09:59.600 --> 00:10:02.240]  那麼在二十歲以下的人
[00:10:02.240 --> 00:10:03.960]  過了四十年呢
[00:10:03.960 --> 00:10:06.080]  有的呢
[00:10:06.080 --> 00:10:08.840]  不過就是不到六十歲
[00:10:08.840 --> 00:10:10.200]  甚至有些人呢
[00:10:10.200 --> 00:10:14.000]  現在是如果二十幾歲的人呢
[00:10:14.000 --> 00:10:15.600]  那個時候呢
[00:10:15.600 --> 00:10:17.160]  在西乃山的時候
[00:10:17.160 --> 00:10:19.360]  他還沒出生呢
[00:10:19.360 --> 00:10:22.840]  而且這些新的一代
[00:10:22.840 --> 00:10:25.920]  他們沒有受過隔離
[00:10:25.920 --> 00:10:32.400]  當約蘇亞領這個以色列人過了這個推丹河以後
[00:10:32.400 --> 00:10:34.160]  他的記下的地方
[00:10:34.160 --> 00:10:37.400]  吩咐他們都要受隔離
[00:10:37.400 --> 00:10:43.480]  所以這些人呢在這個沒有受過隔離
[00:10:43.480 --> 00:10:44.760]  那麼這些人呢
[00:10:44.760 --> 00:10:50.680]  這個需要來這個明白這個西南的約
[00:10:50.680 --> 00:10:53.680]  要叫他們明白這個四十年當中
[00:10:53.680 --> 00:10:57.640]  他們在曠野行走的時候所發生的事情
[00:10:57.640 --> 00:10:58.640]  這些歷史
[00:10:58.640 --> 00:11:00.720]  他們需要明白
[00:11:00.720 --> 00:11:05.560]  所以摩西在生命地裏頭也講到這四十年當中
[00:11:05.560 --> 00:11:08.600]  主要的這些歷史
[00:11:08.600 --> 00:11:12.960]  這個意思都是叫他們看見神的憐憫
[00:11:12.960 --> 00:11:15.080]  看見神的恩典
[00:11:15.080 --> 00:11:17.120]  像他們這樣的人
[00:11:17.120 --> 00:11:20.080]  親眼看見神的神祕啓示
[00:11:20.080 --> 00:11:22.280]  看見神怎麼救他們
[00:11:22.280 --> 00:11:25.920]  看見他們怎麼樣過鴻海的時候
[00:11:25.920 --> 00:11:30.080]  追趕他的敵人都死在鴻海里頭
[00:11:30.080 --> 00:11:32.640]  但他們仍然硬着心
[00:11:32.640 --> 00:11:34.480]  不順從耶和華
[00:11:34.480 --> 00:11:37.400]  不順從神給他們的揭祕
[00:11:37.400 --> 00:11:38.600]  那麼新的一代呢
[00:11:38.600 --> 00:11:41.880]  就需要來認識神的憐憫
[00:11:41.880 --> 00:11:43.800]  神的恩典
[00:11:43.800 --> 00:11:47.080]  要認識到如果他能夠守這個約的話
[00:11:47.080 --> 00:11:52.000]  神按照他的應許一定是蒙福的
[00:11:52.000 --> 00:11:57.840]  所以在神的西南山有跟以色列人立約的話
[00:11:57.840 --> 00:12:00.640]  那這就是我們說的巴勒斯坦
[00:12:00.640 --> 00:12:03.280]  這塊地方現在還叫巴勒斯坦
[00:12:03.280 --> 00:12:07.600]  以色列國現在所佔據所居住的地方
[00:12:07.600 --> 00:12:10.240]  是巴勒斯坦
[00:12:10.240 --> 00:12:14.160]  因爲是在摩亞的地方快要過河以前
[00:12:14.160 --> 00:12:16.120]  這個地方所立的約
[00:12:16.120 --> 00:12:20.040]  所以有人也叫它做摩亞之約
[00:12:20.040 --> 00:12:25.680]  神呢要在這個地方給他們一個新的開始
[00:12:25.680 --> 00:12:27.880]  一個新的開始
[00:12:27.880 --> 00:12:32.920]  因爲神不再要領他們進去
[00:12:32.920 --> 00:12:38.200]  神還叫他們在那個地方能夠保存下來
[00:12:38.200 --> 00:12:39.880]  能夠存活
[00:12:39.880 --> 00:12:46.800]  能夠享受神要給他們這一切的部分
[00:12:46.800 --> 00:12:54.720]  所以這個是神要他們不要像上一代那麼背叛神
[00:12:54.720 --> 00:12:58.560]  如果他們像上一代一樣的去掰偶像
[00:12:58.560 --> 00:13:00.240]  不聽從神的話
[00:13:00.240 --> 00:13:03.000]  隨着自己的喜歡去做的話
[00:13:03.000 --> 00:13:07.120]  那麼神的審判照樣也要領導他們
[00:13:07.120 --> 00:13:08.280]  那這樣的話
[00:13:08.280 --> 00:13:11.400]  即使他們進了這塊迦南美地
[00:13:11.400 --> 00:13:14.800]  他們也不能夠存在多久
[00:13:14.800 --> 00:13:16.240]  屬於神的心呢
[00:13:16.240 --> 00:13:21.000]  是要他們在這塊地長久的住下去
[00:13:21.000 --> 00:13:25.200]  長久的能享受神給他們的福氣
[00:13:25.200 --> 00:13:29.640]  神的心好像像父母對孩子的心一樣的
[00:13:29.640 --> 00:13:34.720]  哪個父母不是希望他的兒女們都能夠得到福氣
[00:13:34.720 --> 00:13:37.400]  一直一生中間都蒙圖嗎
[00:13:37.400 --> 00:13:38.600]  神也是這樣
[00:13:38.600 --> 00:13:41.880]  神要以色列人進到這個地以後
[00:13:41.880 --> 00:13:44.560]  一直能夠得到神的祝福
[00:13:44.560 --> 00:13:47.040]  所以你就要守這個約
[00:13:47.040 --> 00:13:50.080]  要遵守神的話
[00:13:50.080 --> 00:13:52.920]  那麼接着就更新的話
[00:13:52.920 --> 00:13:56.280]  更新的約叫他們來遵從
[00:13:58.800 --> 00:14:03.000]  從生命紀二十九章到三十章
[00:14:03.000 --> 00:14:08.080]  可以看到神在以色列他們不幸的情況下
[00:14:08.080 --> 00:14:12.400]  怎樣能夠保存這個民族的
[00:14:12.400 --> 00:14:19.400]  那麼這也是神能夠信守他應許的證據
[00:14:19.400 --> 00:14:25.360]  你要讀的前幾卷聖經
[00:14:25.360 --> 00:14:26.800]  讀過出埃及記
[00:14:26.800 --> 00:14:28.800]  也讀過明述記
[00:14:28.800 --> 00:14:32.360]  你就看到以色列人這個心啊
[00:14:32.360 --> 00:14:34.720]  實在是很敗壞
[00:14:34.720 --> 00:14:36.720]  神怎麼給他們恩典
[00:14:36.720 --> 00:14:38.120]  神怎麼領他
[00:14:38.120 --> 00:14:39.600]  他們就怨言
[00:14:39.600 --> 00:14:41.120]  他們就試探神
[00:14:41.120 --> 00:14:43.280]  他們就不聽神的話
[00:14:43.280 --> 00:14:45.560]  他們甚至還想回埃及去
[00:14:45.560 --> 00:14:51.840]  但是神要在這種情況下
[00:14:51.840 --> 00:14:54.040]  他還是要保存他們
[00:14:54.040 --> 00:14:58.200]  他不肯把這個民族全部都滅絕
[00:14:58.200 --> 00:15:00.000]  而且還要把他們領進去
[00:15:00.000 --> 00:15:06.680]  說明神應許的給亞伯拉的應許是實在的
[00:15:06.680 --> 00:15:12.480]  因爲神給亞伯拉應許說要給他的後裔多起來
[00:15:12.480 --> 00:15:16.160]  像天上的星像海邊的沙那麼多
[00:15:16.160 --> 00:15:19.040]  也要叫他們得到一塊地
[00:15:20.280 --> 00:15:25.000]  叫他們能夠有這個國度萬國
[00:15:25.000 --> 00:15:28.280]  因着他們能夠得到福氣
[00:15:28.280 --> 00:15:31.160]  所以神的心呢
[00:15:31.160 --> 00:15:32.840]  就是要保守他們
[00:15:32.840 --> 00:15:41.040]  所以摩西在聖經裏頭就叫他們回顧這曠野四十年
[00:15:41.040 --> 00:15:44.520]  神怎麼用神蹟啓示把他帶過來
[00:15:44.520 --> 00:15:48.440]  所以在聖經裏說
[00:15:48.440 --> 00:15:53.560]  他們四十年穿的衣服還沒有破
[00:15:53.560 --> 00:15:56.160]  這鞋呢也沒有壞
[00:15:56.160 --> 00:15:58.880]  而且有敵人的話
[00:15:58.880 --> 00:16:01.920]  神還帶領他們打敗這個敵人
[00:16:01.920 --> 00:16:07.040]  能夠把嶽丹河東面這塊地都得到了
[00:16:07.040 --> 00:16:10.520]  所以叫他們遵守神的話
[00:16:10.520 --> 00:16:12.920]  但他們呢
[00:16:12.920 --> 00:16:14.840]  摩西也在裏頭提到了
[00:16:14.840 --> 00:16:19.320]  他說他們呢要離開神要拜偶像
[00:16:19.320 --> 00:16:20.280]  神要發怒
[00:16:20.280 --> 00:16:23.400]  要做主要領導他們
[00:16:23.400 --> 00:16:28.080]  摩西也在這本書裏頭提到說
[00:16:28.080 --> 00:16:31.160]  你們要揀選神命
[00:16:31.160 --> 00:16:33.920]  你們神摩西說
[00:16:33.920 --> 00:16:37.760]  今天我把這個生與死
[00:16:37.760 --> 00:16:41.520]  禍與福都呈明在你們面前
[00:16:41.520 --> 00:16:44.480]  你們如果不遵守這個約
[00:16:44.480 --> 00:16:48.280]  那麼做主死亡領導你
[00:16:48.280 --> 00:16:50.320]  如果你遵守這個約
[00:16:50.320 --> 00:16:52.520]  你就會得到生命
[00:16:52.520 --> 00:16:54.240]  你就會得到神的福氣
[00:16:54.240 --> 00:16:57.920]  摩西就把生與死
[00:16:57.920 --> 00:16:59.120]  禍與福
[00:16:59.120 --> 00:17:01.880]  他說我都呈明在你們面前
[00:17:01.880 --> 00:17:02.480]  但是呢
[00:17:02.480 --> 00:17:07.120]  摩西說希望盼望你們能夠揀選生命
[00:17:07.120 --> 00:17:09.080]  你們不要揀選死亡
[00:17:09.080 --> 00:17:10.760]  你們揀選生命
[00:17:10.760 --> 00:17:12.800]  神是你們的生命
[00:17:12.800 --> 00:17:14.360]  你們要揀選神
[00:17:14.360 --> 00:17:16.120]  你們要聽神的話
[00:17:16.120 --> 00:17:17.160]  這樣的話
[00:17:17.160 --> 00:17:19.280]  神一定會祝福你們
[00:17:19.280 --> 00:17:20.280]  一定會恩待你們
[00:17:20.280 --> 00:17:24.920]  那麼神呢
[00:17:24.920 --> 00:17:27.480]  並沒有廢掉
[00:17:27.480 --> 00:17:31.240]  跟亞伯拉罕的約
[00:17:31.240 --> 00:17:35.080]  因爲神應許說他們要得到這塊地
[00:17:35.080 --> 00:17:36.720]  亞伯拉罕的約裏頭
[00:17:36.720 --> 00:17:39.120]  他們要得到這塊地
[00:17:39.120 --> 00:17:40.560]  那麼但是
[00:17:40.560 --> 00:17:43.880]  雖然在中間
[00:17:43.880 --> 00:17:46.680]  他們曾經離開這塊地
[00:17:46.680 --> 00:17:47.960]  最後還要回來
[00:17:47.960 --> 00:17:50.760]  所以就可以看到
[00:17:50.760 --> 00:17:54.840]  在一個很困難的情況下
[00:17:54.840 --> 00:17:59.160]  神還不斷的保守他們
[00:17:59.160 --> 00:18:00.200]  管教他們
[00:18:00.200 --> 00:18:01.400]  叫他們能夠回來
[00:18:01.400 --> 00:18:06.440]  那麼現在我們要看看這個巴勒斯坦的約
[00:18:06.440 --> 00:18:08.200]  它的重點和內容
[00:18:08.200 --> 00:18:12.400]  這個巴勒斯坦的約的重點在什麼地方呢
[00:18:13.600 --> 00:18:19.520]  主要就是以色列人跟這塊地
[00:18:19.520 --> 00:18:23.120]  他們所進去的迦南地的關係是什麼
[00:18:23.120 --> 00:18:27.960]  他們要得到這塊地以後
[00:18:27.960 --> 00:18:29.840]  進到迦南地以後
[00:18:29.840 --> 00:18:31.680]  他們應該如何生活
[00:18:31.680 --> 00:18:35.640]  這是非常重要的
[00:18:35.640 --> 00:18:40.600]  好像我們很多人都從國內移民到加拿大來
[00:18:40.600 --> 00:18:41.440]  你沒有來以前
[00:18:41.440 --> 00:18:42.760]  人家就會跟你說了
[00:18:42.760 --> 00:18:44.200]  你到加拿大以後
[00:18:44.200 --> 00:18:46.480]  你們應該怎麼生活
[00:18:46.480 --> 00:18:48.240]  有些習慣
[00:18:48.240 --> 00:18:49.680]  有些規矩的話
[00:18:49.680 --> 00:18:51.800]  跟國內是不一樣的
[00:18:51.800 --> 00:18:53.160]  你應該到了以後
[00:18:53.160 --> 00:18:56.280]  你應該怎樣的在這個地方生活
[00:18:56.280 --> 00:18:59.000]  你才能適應這裏的生活
[00:18:59.000 --> 00:19:00.680]  神也是這樣的
[00:19:00.680 --> 00:19:03.280]  神的給他們約呢
[00:19:03.280 --> 00:19:04.640]  不是限制他們
[00:19:04.640 --> 00:19:07.600]  這個不許
[00:19:07.600 --> 00:19:08.680]  那個不許
[00:19:08.680 --> 00:19:10.880]  神來是要叫他們知道
[00:19:10.880 --> 00:19:12.800]  你到了一個新的地方
[00:19:12.800 --> 00:19:14.840]  到了一個美好的地方
[00:19:14.840 --> 00:19:16.800]  你們應該怎樣的生活
[00:19:16.800 --> 00:19:18.920]  這樣的話
[00:19:18.920 --> 00:19:22.880]  你們才能夠在那個地方可以住得長久
[00:19:22.880 --> 00:19:25.120]  因爲
[00:19:25.120 --> 00:19:29.680]  上一代的人已經都過去了
[00:19:29.680 --> 00:19:33.480]  他們如果進到這個地
[00:19:33.480 --> 00:19:35.360]  等於好像新的開始
[00:19:35.360 --> 00:19:39.360]  有一些話也是這麼說的
[00:19:39.360 --> 00:19:43.200]  創業容易守業難
[00:19:43.200 --> 00:19:49.440]  你要看到在國內有好多現在是億萬富翁的話
[00:19:49.440 --> 00:19:50.840]  他們創業了
[00:19:50.840 --> 00:19:51.800]  或者在臺灣
[00:19:51.800 --> 00:19:54.000]  或者在國外很多有錢人
[00:19:54.000 --> 00:19:56.400]  到了第二代呢
[00:19:56.400 --> 00:19:58.640]  有的還不錯
[00:19:58.640 --> 00:20:03.320]  還能繼續他的父親的這個一些工作事業
[00:20:03.320 --> 00:20:05.200]  有的第二代就不行了
[00:20:06.920 --> 00:20:09.600]  他們就不會守住
[00:20:09.600 --> 00:20:13.480]  不會遵從他父親的一些做法
[00:20:13.480 --> 00:20:17.600]  很快就把家給敗壞了
[00:20:17.600 --> 00:20:19.040]  賭博了
[00:20:19.040 --> 00:20:20.600]  做壞事了
[00:20:20.600 --> 00:20:23.320]  一天花天酒地啊
[00:20:23.320 --> 00:20:29.560]  很快就是把這個父親留給他們的家業給破壞了
[00:20:29.560 --> 00:20:32.320]  所以你進到這塊地
[00:20:32.320 --> 00:20:35.360]  可以
[00:20:35.360 --> 00:20:39.880]  但是你怎麼能夠在這塊地上一直生存下來
[00:20:39.880 --> 00:20:43.280]  慢慢的發展
[00:20:43.280 --> 00:20:44.560]  不但人數多
[00:20:44.560 --> 00:20:46.600]  生活能夠更好
[00:20:46.600 --> 00:20:49.720]  這是神所關心他們的問題
[00:20:49.720 --> 00:20:54.720]  這約的內容是什麼
[00:20:54.720 --> 00:20:55.680]  約的內容呢
[00:20:55.680 --> 00:20:59.680]  就是剛纔我們讀到29章到30章
[00:20:59.680 --> 00:21:03.400]  這兩章聖經就是摩亞之約
[00:21:03.400 --> 00:21:06.880]  或者巴勒斯坦之約的主要的內容
[00:21:06.880 --> 00:21:14.880]  簡單說就是要以色列人愛耶和華神
[00:21:14.880 --> 00:21:16.600]  你要聽從他
[00:21:16.600 --> 00:21:19.520]  你要專心的來依靠他
[00:21:19.520 --> 00:21:20.520]  你不要離開他
[00:21:20.520 --> 00:21:26.560]  這個就是在29章第12節所提到的
[00:21:26.560 --> 00:21:30.880]  那麼30節
[00:21:30.880 --> 00:21:34.160]  30章20節也提到要愛耶和華
[00:21:34.160 --> 00:21:38.920]  你的神聽從他的話專靠他
[00:21:38.920 --> 00:21:39.720]  這樣的話
[00:21:39.720 --> 00:21:43.840]  你們就可以在這塊地上能夠居住
[00:21:43.840 --> 00:21:45.200]  在這塊地上呢
[00:21:45.200 --> 00:21:47.320]  你可以享福
[00:21:47.320 --> 00:21:53.800]  因爲這塊地是神允許亞伯拉罕以撒雅各給你們的地
[00:21:56.200 --> 00:22:01.360]  所以這個是一個有條件的約有條件的
[00:22:01.360 --> 00:22:05.560]  就是你怎麼得到這個約的福氣呢
[00:22:05.560 --> 00:22:06.800]  你要順從神
[00:22:06.800 --> 00:22:09.600]  你不能說我不聽神的話
[00:22:09.600 --> 00:22:11.000]  我不管神
[00:22:11.000 --> 00:22:12.320]  我根本就不管他
[00:22:12.320 --> 00:22:14.640]  然後還要求神賜福給我
[00:22:14.640 --> 00:22:18.560]  你說天下有這樣的道理嗎
[00:22:18.560 --> 00:22:19.800]  沒有的
[00:22:19.800 --> 00:22:22.000]  我們基督徒也是這樣
