
[00:00:00.000 --> 00:00:04.000]  今天和大家分享的聖經
[00:01:54.800 --> 00:01:56.800]  是講述一個旅程
[00:01:56.800 --> 00:01:59.800]  很多研究《路加福音》的人都說
[00:01:59.800 --> 00:02:01.800]  稱這個做旅途的序述
[00:02:01.800 --> 00:02:06.800]  由九章五十一節到十九章二十八節
[00:02:06.800 --> 00:02:08.800]  我想大家先看看這個圖
[00:02:08.800 --> 00:02:10.800]  幫大家有一個理解
[00:02:10.800 --> 00:02:12.800]  那段經文的圖片
[00:02:12.800 --> 00:02:15.800]  其實我將經文放在一起
[00:02:15.800 --> 00:02:20.800]  由第九章五十一節開始
[00:02:20.800 --> 00:02:24.800]  我稱這個做旅途序述
[00:02:24.800 --> 00:02:25.800]  如果你讀《路加福音》
[00:02:25.800 --> 00:02:27.800]  其實你要了解這個
[00:02:27.800 --> 00:02:29.800]  你會明白多一點它的結構
[00:02:29.800 --> 00:02:31.800]  和它想說些什麼
[00:02:31.800 --> 00:02:33.800]  九章五十一節開始
[00:02:33.800 --> 00:02:34.800]  耶穌就開始這樣說
[00:02:34.800 --> 00:02:36.800]  祂就說:「耶穌被接上升的日子」
[00:02:36.800 --> 00:02:38.800]  這個也是《路加福音》的特色
[00:02:38.800 --> 00:02:40.800]  講耶穌上升,升天
[00:02:40.800 --> 00:02:43.800]  祂死而復活,然後升天
[00:02:43.800 --> 00:02:44.800]  這個是《路加福音》的特色
[00:02:44.800 --> 00:02:47.800]  然後祂就定義要向耶路撒冷去
[00:02:47.800 --> 00:02:50.800]  耶路撒冷也是整個《路加福音》的焦點
[00:02:50.800 --> 00:02:51.800]  祂要去耶路撒冷
[00:02:51.800 --> 00:02:53.800]  由第九章五十一節開始
[00:02:53.800 --> 00:02:56.800]  一直重複這個主題
[00:02:56.800 --> 00:02:58.800]  就是耶穌要去耶路撒冷
[00:02:58.800 --> 00:02:59.800]  耶穌要去耶路撒冷
[00:02:59.800 --> 00:03:01.800]  到十三章二十二節
[00:03:01.800 --> 00:03:03.800]  就說耶穌往耶路撒冷去
[00:03:03.800 --> 00:03:05.800]  在祂所經過的地方
[00:03:05.800 --> 00:03:07.800]  各城各鄉都去教訓人
[00:03:07.800 --> 00:03:09.800]  祂又要訓練門徒
[00:03:09.800 --> 00:03:10.800]  去到十三章
[00:03:10.800 --> 00:03:11.800]  同一章的中間那段
[00:03:11.800 --> 00:03:14.800]  有些人過來就告訴他們不要去
[00:03:14.800 --> 00:03:15.800]  那裡是很危險的
[00:03:15.800 --> 00:03:16.800]  耶穌就說
[00:03:16.800 --> 00:03:21.800]  祂說在最後十三章那裡這麼說
[00:03:21.800 --> 00:03:22.800]  雖然是這樣
[00:03:22.800 --> 00:03:25.800]  我今天明天後天必須前行
[00:03:25.800 --> 00:03:29.800]  因為先知在耶路撒冷之外喪命是不能的
[00:03:29.800 --> 00:03:31.800]  祂好像將自己的使命
[00:03:31.800 --> 00:03:34.800]  和耶路撒冷連結在一起
[00:03:34.800 --> 00:03:36.800]  將自己看成為一個最大的先知
[00:03:36.800 --> 00:03:37.800]  祂要去耶路撒冷
[00:03:37.800 --> 00:03:39.800]  好像以往的先知那樣
[00:03:39.800 --> 00:03:42.800]  在那裡將會面對生命的結束
[00:03:42.800 --> 00:03:44.800]  去耶路撒冷
[00:03:44.800 --> 00:03:46.800]  一直到第十七章都還沒到
[00:03:46.800 --> 00:03:47.800]  那裡就說
[00:03:47.800 --> 00:03:49.800]  耶穌往耶路撒冷去
[00:03:49.800 --> 00:03:51.800]  經過撒瑪利亞和加利利
[00:03:51.800 --> 00:03:53.800]  你見到祂在中間繞了很多路
[00:03:53.800 --> 00:03:54.800]  一直去
[00:03:54.800 --> 00:03:56.800]  然後到第十八章下一版
[00:03:56.800 --> 00:03:57.800]  三十一節
[00:03:57.800 --> 00:03:59.800]  就帶著十二個門徒跟他們說
[00:03:59.800 --> 00:04:02.800]  我們現在上耶路撒冷了
[00:04:02.800 --> 00:04:04.800]  先知所死的一切事
[00:04:04.800 --> 00:04:06.800]  我們都要承載在人子身上
[00:04:06.800 --> 00:04:11.800]  去到第十九章眾人聽見這些話的時候
[00:04:11.800 --> 00:04:13.800]  耶穌因為要將近耶路撒冷
[00:04:13.800 --> 00:04:15.800]  又說這個比喻
[00:04:15.800 --> 00:04:17.800]  去到第十九章的二十八節
[00:04:17.800 --> 00:04:19.800]  耶穌說完了這些話
[00:04:19.800 --> 00:04:21.800]  就在前面走
[00:04:21.800 --> 00:04:23.800]  上耶路撒冷去
[00:04:23.800 --> 00:04:26.800]  然後就說耶路撒冷的遭遇
[00:04:26.800 --> 00:04:27.800]  祂怎樣結聖聖殿
[00:04:27.800 --> 00:04:30.800]  祂怎樣去和那些法利塞人民士辯論
[00:04:30.800 --> 00:04:32.800]  最後祂被抓被拿被釘
[00:04:32.800 --> 00:04:36.800]  所以中間的段落是一個特色
[00:04:36.800 --> 00:04:38.800]  就是講這個旅途
[00:04:38.800 --> 00:04:39.800]  這個旅程
[00:04:39.800 --> 00:04:42.800]  而今天要講的這兩個故事
[00:04:42.800 --> 00:04:44.800]  就是講耶利哥發生的
[00:04:44.800 --> 00:04:46.800]  或者耶利哥城前
[00:04:46.800 --> 00:04:48.800]  耶利哥城裡面發生
[00:04:48.800 --> 00:04:51.800]  耶利哥就是上耶路撒冷最後一站
[00:04:51.800 --> 00:04:52.800]  去完這個站
[00:04:52.800 --> 00:04:53.800]  然後上山
[00:04:53.800 --> 00:04:55.800]  就是到目的地
[00:04:55.800 --> 00:04:56.800]  所以這是一個總結
[00:04:56.800 --> 00:04:57.800]  所以耶穌在這裡
[00:04:57.800 --> 00:04:58.800]  剛才我讀過
[00:04:58.800 --> 00:05:02.800]  人子萊說要尋找拯救失喪的人
[00:05:02.800 --> 00:05:04.800]  好像在這裡做一個總結
[00:05:04.800 --> 00:05:08.800]  不單止是對那個殺雞的事件的總結
[00:05:08.800 --> 00:05:12.800]  也是對這整段大段經文的一個總結
[00:05:12.800 --> 00:05:15.800]  講耶穌在他人生的路上
[00:05:15.800 --> 00:05:18.800]  在他要去實踐這個使命
[00:05:18.800 --> 00:05:20.800]  去耶路撒冷的路途中間
[00:05:20.800 --> 00:05:21.800]  他最終的
[00:05:21.800 --> 00:05:24.800]  他最想要做的一件什麼事呢
[00:05:24.800 --> 00:05:25.800]  就是他來的
[00:05:25.800 --> 00:05:26.800]  就是要尋找
[00:05:26.800 --> 00:05:30.800]  他來的就是要拯救那些失喪的人
[00:05:30.800 --> 00:05:31.800]  從這個角度
[00:05:31.800 --> 00:05:33.800]  我們試一下了解這兩段經文
[00:05:33.800 --> 00:05:35.800]  什麼叫失喪呢
[00:05:35.800 --> 00:05:37.800]  失喪的人是什麼意思呢
[00:05:37.800 --> 00:05:39.800]  這個中文字也挺特別的
[00:05:39.800 --> 00:05:41.800]  失喪我們平時很會這樣用
[00:05:41.800 --> 00:05:43.800]  失喪其實有雙重意思的
[00:05:43.800 --> 00:05:46.800]  一個就是失去或者迷失
[00:05:46.800 --> 00:05:47.800]  有些人迷了路
[00:05:47.800 --> 00:05:49.800]  走了不知道去哪裡
[00:05:49.800 --> 00:05:51.800]  Lost了
[00:05:51.800 --> 00:05:52.800]  找回來
[00:05:52.800 --> 00:05:53.800]  所以要尋找
[00:05:53.800 --> 00:05:54.800]  有些人不知道去了哪裡
[00:05:54.800 --> 00:05:55.800]  要找回來
[00:05:55.800 --> 00:05:56.800]  找回來
[00:05:56.800 --> 00:05:57.800]  那叫尋找
[00:05:57.800 --> 00:05:59.800]  對失喪的意思
[00:05:59.800 --> 00:06:01.800]  喪這個字呢
[00:06:01.800 --> 00:06:02.800]  就是沒命
[00:06:02.800 --> 00:06:03.800]  毀滅
[00:06:03.800 --> 00:06:05.800]  所以他要拯救
[00:06:05.800 --> 00:06:06.800]  耶穌說他來呢
[00:06:06.800 --> 00:06:07.800]  是要找的
[00:06:07.800 --> 00:06:09.800]  找那些迷失的人
[00:06:09.800 --> 00:06:11.800]  他要拯救那些沒命的人
[00:06:11.800 --> 00:06:13.800]  將會被毀滅的人
[00:06:13.800 --> 00:06:15.800]  用了這句話去總結
[00:06:15.800 --> 00:06:17.800]  他在人世間裡面
[00:06:17.800 --> 00:06:18.800]  一個很重要的呼召
[00:06:18.800 --> 00:06:21.800]  所以我想透過這兩段故事
[00:06:21.800 --> 00:06:22.800]  去重新看看這節聖經
[00:06:22.800 --> 00:06:24.800]  其實是想講什麼
[00:06:24.800 --> 00:06:26.800]  我們重溫一下
[00:06:26.800 --> 00:06:28.800]  第十八章的三十五節
[00:06:28.800 --> 00:06:29.800]  開始
[00:06:29.800 --> 00:06:31.800]  我請姊妹讀一下三十五節
[00:06:31.800 --> 00:06:33.800]  去到第四十三節
[00:06:33.800 --> 00:06:35.800]  講這個核子的故事
[00:06:35.800 --> 00:06:36.800]  請姊妹
[00:06:36.800 --> 00:06:42.800]  這個故事簡單來說
[00:06:42.800 --> 00:06:45.800]  耶穌將近耶利哥這個城
[00:06:45.800 --> 00:06:46.800]  然後在中間
[00:06:46.800 --> 00:06:48.800]  有一個盲眼的人
[00:06:48.800 --> 00:06:49.800]  黑淺的
[00:06:49.800 --> 00:06:51.800]  在路旁討飯
[00:06:51.800 --> 00:06:52.800]  聽到有班人經過
[00:06:52.800 --> 00:06:53.800]  就問什麼事
[00:06:53.800 --> 00:06:54.800]  有些人說耶穌經過
[00:06:54.800 --> 00:06:55.800]  耶穌經過
[00:06:55.800 --> 00:06:58.800]  他馬上很大聲地叫
[00:06:58.800 --> 00:07:00.800]  大衛的子孫耶穌可憐我
[00:07:00.800 --> 00:07:01.800]  可憐我
[00:07:01.800 --> 00:07:02.800]  講了兩次
[00:07:02.800 --> 00:07:03.800]  中間有些人責備他
[00:07:03.800 --> 00:07:04.800]  叫他不要講
[00:07:04.800 --> 00:07:05.800]  閉嘴
[00:07:05.800 --> 00:07:06.800]  他就是要講
[00:07:06.800 --> 00:07:07.800]  終於耶穌聽到了
[00:07:07.800 --> 00:07:08.800]  叫他過來
[00:07:08.800 --> 00:07:09.800]  你想我幫你做什麼
[00:07:09.800 --> 00:07:10.800]  我看到
[00:07:10.800 --> 00:07:11.800]  很簡單
[00:07:11.800 --> 00:07:12.800]  耶穌說OK
[00:07:12.800 --> 00:07:13.800]  你可以看見了
[00:07:13.800 --> 00:07:15.800]  你的信救了你
[00:07:15.800 --> 00:07:17.800]  然後這個人的眼睛馬上開了
[00:07:17.800 --> 00:07:18.800]  然後就跟著耶穌
[00:07:18.800 --> 00:07:19.800]  一直讚美神
[00:07:19.800 --> 00:07:21.800]  這個故事是這樣說的
[00:07:21.800 --> 00:07:23.800]  請弟兄讀下後面那段
[00:07:23.800 --> 00:07:25.800]  十九章一至十節
[00:07:52.800 --> 00:07:54.800]  耶穌到了那裡
[00:07:54.800 --> 00:07:56.800]  抬頭一看對他說
[00:07:56.800 --> 00:07:58.800]  撒該快下來
[00:07:58.800 --> 00:08:00.800]  今天我必住在你家裡
[00:08:00.800 --> 00:08:02.800]  他就急忙下來
[00:08:02.800 --> 00:08:05.800]  歡歡喜喜地接待耶穌
[00:08:05.800 --> 00:08:08.800]  眾人看見都私下議論說
[00:08:08.800 --> 00:08:12.800]  他警告罪人家裡去住宿
[00:08:12.800 --> 00:08:14.800]  撒該站著對主說
[00:08:14.800 --> 00:08:15.800]  主啊
[00:08:15.800 --> 00:08:18.800]  我把所有的一半給窮人
[00:08:18.800 --> 00:08:22.800]  我讓傲乍了誰就還他四倍
[00:08:22.800 --> 00:08:23.800]  耶穌說
[00:08:23.800 --> 00:08:26.800]  今天救恩到了這家
[00:08:26.800 --> 00:08:29.800]  因為他也是阿伯拉罕的子孫
[00:08:29.800 --> 00:08:32.800]  人子來為要尋找
[00:08:32.800 --> 00:08:34.800]  拯救失蹤的人
[00:08:34.800 --> 00:08:36.800]  我將這兩個故事一起讀
[00:08:36.800 --> 00:08:38.800]  其實是有一番意思的
[00:08:38.800 --> 00:08:42.800]  這兩個故事是很不同的
[00:08:42.800 --> 00:08:44.800]  這兩個主角
[00:08:44.800 --> 00:08:45.800]  那個盲人
[00:08:45.800 --> 00:08:47.800]  和這個罪人賈撒該
[00:08:47.800 --> 00:08:50.800]  是兩個相當不同的人
[00:08:50.800 --> 00:08:53.800]  他們其實最不同的是什麼呢
[00:08:53.800 --> 00:08:55.800]  如果你說職業
[00:08:55.800 --> 00:08:57.800]  從這個角度來說
[00:08:57.800 --> 00:08:59.800]  謀生的方法來說
[00:08:59.800 --> 00:09:01.800]  一個就是
[00:09:01.800 --> 00:09:04.800]  是所有當時的階層來說
[00:09:04.800 --> 00:09:06.800]  最低下的那個
[00:09:06.800 --> 00:09:08.800]  黑錢的
[00:09:08.800 --> 00:09:09.800]  路旁的
[00:09:09.800 --> 00:09:11.800]  就是土飯的
[00:09:11.800 --> 00:09:12.800]  黑錢的
[00:09:12.800 --> 00:09:13.800]  一個呢
[00:09:13.800 --> 00:09:14.800]  稅理長
[00:09:14.800 --> 00:09:18.800]  而且是一個財主
[00:09:18.800 --> 00:09:22.800]  一個是從事最不堪最無助的職業
[00:09:22.800 --> 00:09:23.800]  另外一個呢
[00:09:23.800 --> 00:09:24.800]  稅理長
[00:09:24.800 --> 00:09:26.800]  大家可能都聽過稅理
[00:09:26.800 --> 00:09:27.800]  稅理的
[00:09:27.800 --> 00:09:28.800]  通常在猶太人眼中
[00:09:28.800 --> 00:09:30.800]  稅理都不是很受歡迎的
[00:09:30.800 --> 00:09:31.800]  因為他是猶太人
[00:09:31.800 --> 00:09:33.800]  但是幫羅馬的政府
[00:09:33.800 --> 00:09:35.800]  幫同胞收稅
[00:09:35.800 --> 00:09:36.800]  在過程中間
[00:09:36.800 --> 00:09:38.800]  人們已經不喜歡被羅馬統治了
[00:09:38.800 --> 00:09:40.800]  他還要幫他收稅
[00:09:40.800 --> 00:09:42.800]  中間還中飽私囊
[00:09:42.800 --> 00:09:44.800]  更加不喜歡他們
[00:09:44.800 --> 00:09:45.800]  所以他們很多人肯有錢
[00:09:45.800 --> 00:09:46.800]  因為他們呢
[00:09:46.800 --> 00:09:47.800]  透過這個方法
[00:09:47.800 --> 00:09:48.800]  透過這個東西
[00:09:48.800 --> 00:09:50.800]  他們就可以壓榨他們的同胞
[00:09:50.800 --> 00:09:53.800]  大家留意這個稅理長
[00:09:53.800 --> 00:09:55.800]  這個只是新一個裏面
[00:09:55.800 --> 00:09:57.800]  唯一出現的一次
[00:09:57.800 --> 00:09:58.800]  意思就是說
[00:09:58.800 --> 00:10:00.800]  他是做上線的
[00:10:00.800 --> 00:10:02.800]  下線有很多稅理
[00:10:02.800 --> 00:10:04.800]  所以就算他不用做也好
[00:10:04.800 --> 00:10:05.800]  可能呢
[00:10:05.800 --> 00:10:07.800]  下面的人呢
[00:10:07.800 --> 00:10:08.800]  做了什麼
[00:10:08.800 --> 00:10:09.800]  他都可以收佣
[00:10:09.800 --> 00:10:11.800]  所以他說他是一個財主
[00:10:11.800 --> 00:10:13.800]  那麼
[00:10:13.800 --> 00:10:14.800]  不用說了
[00:10:14.800 --> 00:10:16.800]  他一定是要賺大錢
[00:10:16.800 --> 00:10:18.800]  所以路加刻意的
[00:10:18.800 --> 00:10:19.800]  將這兩個
[00:10:19.800 --> 00:10:21.800]  差天共地的人物
[00:10:21.800 --> 00:10:22.800]  放在一起
[00:10:22.800 --> 00:10:25.800]  用耶利哥去貫穿他
[00:10:25.800 --> 00:10:28.800]  放在這個旅程的最後
[00:10:28.800 --> 00:10:30.800]  做個總結
[00:10:30.800 --> 00:10:33.800]  地位極為懸殊的
[00:10:33.800 --> 00:10:36.800]  財主和黑蓋
[00:10:36.800 --> 00:10:39.800]  所以路加是想說什麼呢
[00:10:39.800 --> 00:10:42.800]  其實就這樣看他這個鋪排
[00:10:42.800 --> 00:10:44.800]  其實是很想告訴我們
[00:10:44.800 --> 00:10:45.800]  原來
[00:10:45.800 --> 00:10:47.800]  所有的人
[00:10:47.800 --> 00:10:48.800]  無論你是有錢人
[00:10:48.800 --> 00:10:50.800]  無論你是窮人
[00:10:50.800 --> 00:10:52.800]  你都是耶穌要尋找
[00:10:52.800 --> 00:10:54.800]  拯救那些失喪的人
[00:10:54.800 --> 00:10:57.800]  無論你是飽讀詩書
[00:10:57.800 --> 00:10:59.800]  你拿兩個PhD
[00:10:59.800 --> 00:11:00.800]  還有你一隻字都不懂
[00:11:00.800 --> 00:11:02.800]  你都是耶穌要尋找
[00:11:02.800 --> 00:11:04.800]  要拯救那些失喪的人
[00:11:04.800 --> 00:11:06.800]  無論你是男人女人
[00:11:06.800 --> 00:11:07.800]  無論你是年老的
[00:11:07.800 --> 00:11:08.800]  你是年幼的
[00:11:08.800 --> 00:11:10.800]  你的性格是內向的
[00:11:10.800 --> 00:11:11.800]  是外向的
[00:11:11.800 --> 00:11:13.800]  你的政見是藍色黃色的
[00:11:13.800 --> 00:11:14.800]  其實全部
[00:11:14.800 --> 00:11:17.800]  你都是需要耶穌的尋找
[00:11:17.800 --> 00:11:20.800]  和拯救
[00:11:20.800 --> 00:11:23.800]  這些人都是耶穌眼中的
[00:11:23.800 --> 00:11:25.800]  失喪的人
[00:11:25.800 --> 00:11:28.800]  所以如果我們中間在座的
[00:11:28.800 --> 00:11:29.800]  很多人
[00:11:29.800 --> 00:11:31.800]  在你認識耶穌之前
[00:11:31.800 --> 00:11:33.800]  你是怎樣被尋見的呢
[00:11:33.800 --> 00:11:35.800]  麻煩你回想一下
[00:11:35.800 --> 00:11:37.800]  你有你的故事
[00:11:37.800 --> 00:11:38.800]  你身邊的人
[00:11:38.800 --> 00:11:39.800]  你認識的親人
[00:11:39.800 --> 00:11:40.800]  在節目中間
[00:11:40.800 --> 00:11:42.800]  他們是怎樣被耶穌尋見
[00:11:42.800 --> 00:11:43.800]  被拯救的呢
[00:11:43.800 --> 00:11:45.800]  他有他們的故事
[00:11:45.800 --> 00:11:47.800]  可能很不同
[00:11:47.800 --> 00:11:49.800]  但是同樣一件事
[00:11:49.800 --> 00:11:52.800]  我們都是需要耶穌的尋找
[00:11:52.800 --> 00:11:55.800]  需要耶穌的拯救
[00:11:55.800 --> 00:11:57.800]  有些人你覺得
[00:11:57.800 --> 00:12:00.800]  他不值得耶穌尋找拯救
[00:12:00.800 --> 00:12:02.800]  不過耶穌說
[00:12:02.800 --> 00:12:04.800]  那些人都是我要尋找
[00:12:04.800 --> 00:12:06.800]  和拯救的對象
[00:12:06.800 --> 00:12:07.800]  在大陸
[00:12:07.800 --> 00:12:08.800]  我們的家人
[00:12:08.800 --> 00:12:09.800]  通常來說
[00:12:09.800 --> 00:12:10.800]  我聽那個
[00:12:10.800 --> 00:12:11.800]  通常都
[00:12:11.800 --> 00:12:12.800]  令我都會想起
[00:12:12.800 --> 00:12:13.800]  我就會覺得很觸動
[00:12:13.800 --> 00:12:15.800]  很感動的一個說法
[00:12:15.800 --> 00:12:16.800]  他們聚會
[00:12:16.800 --> 00:12:18.800]  有時候是很不容易的
[00:12:18.800 --> 00:12:19.800]  躲起來的
[00:12:19.800 --> 00:12:20.800]  最怕那些公安來敲門
[00:12:20.800 --> 00:12:21.800]  捉人
[00:12:21.800 --> 00:12:23.800]  所以見到那些公安
[00:12:23.800 --> 00:12:24.800]  都是很不喜歡的
[00:12:24.800 --> 00:12:25.800]  很害怕的
[00:12:25.800 --> 00:12:28.800]  但是他們就會視公安是甚麼人呢
[00:12:28.800 --> 00:12:29.800]  用個稱呼的
[00:12:29.800 --> 00:12:32.800]  就是他們是那些未信署的家人
[00:12:32.800 --> 00:12:34.800]  他們這樣形容他們
[00:12:34.800 --> 00:12:36.800]  這種都是一種態度
[00:12:36.800 --> 00:12:38.800]  如果我們明白這種態度
[00:12:38.800 --> 00:12:40.800]  我們更加知道
[00:12:40.800 --> 00:12:42.800]  其實耶穌的心腸是怎樣
[00:12:42.800 --> 00:12:44.800]  聖經裏面是很特別的
[00:12:44.800 --> 00:12:45.800]  他用一種說法
[00:12:45.800 --> 00:12:47.800]  用一種相反
[00:12:47.800 --> 00:12:48.800]  或者相對的形容
[00:12:48.800 --> 00:12:49.800]  去說全部
[00:12:49.800 --> 00:12:50.800]  我舉個例子
[00:12:50.800 --> 00:12:51.800]  聖經說
[00:12:51.800 --> 00:12:53.800]  起初神創造天地
[00:12:53.800 --> 00:12:56.800]  天是神造
[00:12:56.800 --> 00:12:57.800]  地是神造
[00:12:57.800 --> 00:12:59.800]  那是不是只是天和地
[00:12:59.800 --> 00:13:01.800]  中間那些包不包呢
[00:13:01.800 --> 00:13:02.800]  是包在一起的
[00:13:02.800 --> 00:13:03.800]  當他們說一個相對的時候
[00:13:03.800 --> 00:13:05.800]  他是在說全部
[00:13:05.800 --> 00:13:07.800]  聖經裏面說
[00:13:07.800 --> 00:13:12.800]  我要呼召人從東從西從南從北來
[00:13:12.800 --> 00:13:15.800]  他很少說從東從南從西從北
[00:13:15.800 --> 00:13:16.800]  大家要留意
[00:13:16.800 --> 00:13:19.800]  他說從東從西從南從北
[00:13:19.800 --> 00:13:21.800]  是說相對的
[00:13:21.800 --> 00:13:22.800]  如果你說
[00:13:22.800 --> 00:13:26.800]  從東從東從南從西從北的話
[00:13:26.800 --> 00:13:27.800]  這種說法的話
[00:13:27.800 --> 00:13:28.800]  其實你就要問
[00:13:28.800 --> 00:13:29.800]  東北方呢
[00:13:29.800 --> 00:13:32.800]  西南偏西那些算不算
[00:13:32.800 --> 00:13:34.800]  所以他是說相對
[00:13:34.800 --> 00:13:35.800]  東西
[00:13:35.800 --> 00:13:36.800]  不只是說南北
[00:13:36.800 --> 00:13:37.800]  是說相反相對的
[00:13:37.800 --> 00:13:39.800]  去說全部
[00:13:39.800 --> 00:13:41.800]  包括在內
[00:13:41.800 --> 00:13:43.800]  這是聖經的一個文學手法
[00:13:43.800 --> 00:13:46.800]  其實這兩個故事放在一起
[00:13:46.800 --> 00:13:47.800]  他都有一個味道
[00:13:47.800 --> 00:13:49.800]  最卑賤的職業的人
[00:13:49.800 --> 00:13:50.800]  階層的人
[00:13:50.800 --> 00:13:53.800]  和一個看上去最有錢的人
[00:13:53.800 --> 00:13:56.800]  他都是耶穌眼中失喪的人
[00:13:56.800 --> 00:13:59.800]  耶穌眼中那些需要拯救的人
[00:13:59.800 --> 00:14:00.800]  我想說
[00:14:00.800 --> 00:14:03.800]  失喪的人不一定是指微信主
[00:14:03.800 --> 00:14:05.800]  不一定的
[00:14:05.800 --> 00:14:08.800]  路加福音十五章裡面說浪子的比喻
[00:14:08.800 --> 00:14:09.800]  說兩兄弟
[00:14:09.800 --> 00:14:11.800]  大家還記得那個故事
[00:14:11.800 --> 00:14:12.800]  很熟悉的
[00:14:12.800 --> 00:14:14.800]  他形容那個弟弟
[00:14:14.800 --> 00:14:16.800]  小兒子
[00:14:16.800 --> 00:14:17.800]  當他分了家產之後
[00:14:17.800 --> 00:14:19.800]  拿了自己的那份
[00:14:19.800 --> 00:14:20.800]  然後他怎樣
[00:14:20.800 --> 00:14:21.800]  他就說
[00:14:21.800 --> 00:14:24.800]  小兒子分到家產之後
[00:14:24.800 --> 00:14:27.800]  往遠方去了
[00:14:27.800 --> 00:14:28.800]  這樣形容
[00:14:28.800 --> 00:14:30.800]  這個字是令我們學到思想的
[00:14:30.800 --> 00:14:32.800]  他是不是這個爸爸的兒子呢
[00:14:32.800 --> 00:14:33.800]  是的
[00:14:33.800 --> 00:14:35.800]  但是他去了遠方
[00:14:35.800 --> 00:14:37.800]  今天我們可能坐在這裡
[00:14:37.800 --> 00:14:39.800]  我們天父的兒女
[00:14:39.800 --> 00:14:41.800]  不過我們的心可能去了遠方
[00:14:41.800 --> 00:14:43.800]  你會不會呢
[00:14:43.800 --> 00:14:45.800]  可能我們從事很多屬靈的
[00:14:45.800 --> 00:14:47.800]  所謂所謂屬靈的東西
[00:14:47.800 --> 00:14:50.800]  但其實我們的心可能不在那裡
[00:14:50.800 --> 00:14:53.800]  遠方其實是有包含了這個意思
[00:14:53.800 --> 00:14:55.800]  大兒子
[00:14:55.800 --> 00:14:57.800]  哥哥
[00:14:57.800 --> 00:15:00.800]  那個比喻是怎樣形容他的呢
[00:15:00.800 --> 00:15:01.800]  見到弟弟回來
[00:15:01.800 --> 00:15:03.800]  爸爸給他那麼多好東西
[00:15:03.800 --> 00:15:04.800]  他很激氣
[00:15:04.800 --> 00:15:05.800]  很不服氣
[00:15:05.800 --> 00:15:06.800]  他跟爸爸說
[00:15:06.800 --> 00:15:07.800]  我服侍你那麼多年
[00:15:07.800 --> 00:15:09.800]  沒有違背過你的命令
[00:15:09.800 --> 00:15:12.800]  你都沒有和我分一隻山羊羔
[00:15:12.800 --> 00:15:13.800]  他在爸爸家裡
[00:15:13.800 --> 00:15:15.800]  也是和爸爸在一起
[00:15:15.800 --> 00:15:17.800]  但其實他的心都去了遠方
[00:15:17.800 --> 00:15:19.800]  因為他
[00:15:19.800 --> 00:15:22.800]  因為他當自己是僕人
[00:15:22.800 --> 00:15:24.800]  不是他的兒子
[00:15:24.800 --> 00:15:25.800]  這些都是失喪的人
[00:15:25.800 --> 00:15:28.800]  所以那裡說得失而復得的故事
[00:15:28.800 --> 00:15:30.800]  那個弟弟是失而復得的
[00:15:30.800 --> 00:15:32.800]  就是那種找回來的
[00:15:32.800 --> 00:15:34.800]  都是同樣的道理
