
[00:00:00.000 --> 00:00:05.000]  今天是父親節,我想問在座哪位父親的舉手好嗎?
[00:01:37.000 --> 00:01:40.000]  媽媽去到茶樓就「喝茶了,可以喝了」
[00:01:40.000 --> 00:01:43.000]  父親節通常父親就繼續尋找位置
[00:01:43.000 --> 00:01:46.000]  爸爸繼續開車
[00:01:46.000 --> 00:01:50.000]  不知道,有些兒女都會在那天
[00:01:50.000 --> 00:01:53.000]  都很好,就請爸爸喝茶
[00:01:53.000 --> 00:01:55.000]  通常都是這樣
[00:01:55.000 --> 00:01:59.000]  父親節不單是那麼不容易做
[00:01:59.000 --> 00:02:01.000]  我一上網找到一段片
[00:02:01.000 --> 00:02:04.000]  這個小朋友很疼愛他爸爸
[00:02:04.000 --> 00:02:07.000]  這段片是甚麼呢?我們看看
[00:02:07.000 --> 00:02:10.000]  會不會教你過期的東西不好吃
[00:02:10.000 --> 00:02:14.000]  通常都是給爸爸吃
[00:02:16.000 --> 00:02:18.000]  過期的東西給爸爸吃
[00:02:18.000 --> 00:02:20.000]  自己就不吃,為甚麼呢?
[00:02:20.000 --> 00:02:23.000]  因為可能會生病
[00:02:23.000 --> 00:02:36.000]  過期的東西就不好吃
[00:02:36.000 --> 00:02:38.000]  過期的東西就不要給爸爸吃
[00:02:38.000 --> 00:02:41.000]  我們年中都吃了不少過期的東西
[00:02:41.000 --> 00:02:44.000]  發霉的東西,你知道我們爸爸很節儉
[00:02:44.000 --> 00:02:46.000]  他在香港有個弟兄
[00:02:46.000 --> 00:02:49.000]  他是牙醫,很節儉
[00:02:49.000 --> 00:02:51.000]  我很記得他生第一個女兒
[00:02:51.000 --> 00:02:53.000]  他只會沖奶粉
[00:02:53.000 --> 00:02:55.000]  那些奶剩下來
[00:02:55.000 --> 00:02:57.000]  不是大監學
[00:02:57.000 --> 00:02:59.000]  我也覺得好像太節儉了
[00:02:59.000 --> 00:03:01.000]  他那些奶剩下來
[00:03:01.000 --> 00:03:03.000]  然後找了奶爺沖咖啡
[00:03:03.000 --> 00:03:05.000]  我覺得過分節儉
[00:03:05.000 --> 00:03:08.000]  但都覺得過期食品
[00:03:08.000 --> 00:03:11.000]  爸爸也是偉大的,給我們一點掌聲
[00:03:13.000 --> 00:03:16.000]  真的有點尷尬,叫人家給我們掌聲
[00:03:16.000 --> 00:03:19.000]  但是今天我想跟大家說一說
[00:03:19.000 --> 00:03:22.000]  既然父親節我在這裡思想
[00:03:22.000 --> 00:03:24.000]  例如上個月我說母親節
[00:03:24.000 --> 00:03:26.000]  說了摩西媽咪
[00:03:26.000 --> 00:03:29.000]  今天父親節我在這裡想了很久
[00:03:29.000 --> 00:03:31.000]  究竟我們用甚麼人
[00:03:31.000 --> 00:03:34.000]  或者怎樣去鼓勵我們的爸爸呢?
[00:03:34.000 --> 00:03:36.000]  聖經有很多父親節的東西
[00:03:36.000 --> 00:03:38.000]  父母父親的,不要惹兒女的氣
[00:03:38.000 --> 00:03:40.000]  我心想,除了這些之外
[00:03:40.000 --> 00:03:43.000]  有些人物可以道地一點
[00:03:43.000 --> 00:03:45.000]  讓我們看看父親節
[00:03:45.000 --> 00:03:47.000]  我們怎樣做一個好的爸爸呢?
[00:03:47.000 --> 00:03:50.000]  當然,我們有時都會看著我們的天父
[00:03:50.000 --> 00:03:52.000]  阿神,如果我們像你就好了
[00:03:52.000 --> 00:03:54.000]  你的愛,你的犧牲
[00:03:54.000 --> 00:03:56.000]  你的偉大,你的不眠不休
[00:03:56.000 --> 00:03:58.000]  你的聽我們的禱告
[00:03:58.000 --> 00:04:00.000]  我們像你就好了
[00:04:00.000 --> 00:04:03.000]  但是我覺得有時太過高的標準
[00:04:03.000 --> 00:04:06.000]  我們很難去做,很難去跟,對不對?
[00:04:06.000 --> 00:04:08.000]  但是今天
[00:04:08.000 --> 00:04:11.000]  我們找一個上帝的好朋友
[00:04:11.000 --> 00:04:13.000]  上帝的好朋友
[00:04:13.000 --> 00:04:17.000]  去看看我們怎樣做一個父親
[00:04:17.000 --> 00:04:18.000]  好的父親
[00:04:18.000 --> 00:04:21.000]  知不知道上帝的好朋友是誰?
[00:04:21.000 --> 00:04:23.000]  上帝的好朋友是阿巴拉罕
[00:04:23.000 --> 00:04:25.000]  聖經都有三次提到
[00:04:25.000 --> 00:04:27.000]  阿巴拉罕是上帝的朋友
[00:04:27.000 --> 00:04:30.000]  今天我們看看怎樣養阿巴拉罕
[00:04:30.000 --> 00:04:33.000]  大家都知道阿巴拉罕有很多的事蹟
[00:04:33.000 --> 00:04:35.000]  有很多人很熟悉
[00:04:35.000 --> 00:04:38.000]  可能新來的爸爸,新來的朋友
[00:04:38.000 --> 00:04:40.000]  不太知道誰是阿巴拉罕
[00:04:40.000 --> 00:04:42.000]  阿巴拉罕不一定是阿伯
[00:04:42.000 --> 00:04:44.000]  阿巴拉罕都有年輕人
[00:04:44.000 --> 00:04:46.000]  因為我女兒問,誰是拉罕?
[00:04:46.000 --> 00:04:48.000]  那個是阿伯
[00:04:48.000 --> 00:04:50.000]  不是,阿巴拉罕才是他的名字
[00:04:50.000 --> 00:04:52.000]  所以,阿巴拉罕
[00:04:52.000 --> 00:04:54.000]  當他真的做了阿伯的時候
[00:04:54.000 --> 00:04:56.000]  他都在經歷上帝
[00:04:56.000 --> 00:04:58.000]  但是怎樣經歷上帝?
[00:04:58.000 --> 00:04:59.000]  怎樣去做呢?
[00:04:59.000 --> 00:05:00.000]  我們一齊看看
[00:05:00.000 --> 00:05:03.000]  阿巴拉罕,他的某些生平
[00:05:03.000 --> 00:05:05.000]  我們學習一下怎樣做一個好爸爸
[00:05:05.000 --> 00:05:07.000]  第一樣東西
[00:05:07.000 --> 00:05:09.000]  我們的生平,我們會看看
[00:05:09.000 --> 00:05:11.000]  我們會看看阿巴拉罕
[00:05:11.000 --> 00:05:13.000]  我們分開四點去看看
[00:05:13.000 --> 00:05:16.000]  阿巴拉罕怎樣相信神給他應許
[00:05:16.000 --> 00:05:19.000]  阿巴拉罕怎樣用行動回應上帝帶領
[00:05:19.000 --> 00:05:21.000]  亦都看見,或者留意上帝
[00:05:21.000 --> 00:05:23.000]  在阿巴拉罕身上的神蹟
[00:05:23.000 --> 00:05:26.000]  還有第四點,重回信心的起點
[00:05:26.000 --> 00:05:29.000]  我們開始之前,我們一齊再一次祈禱,好嗎?
[00:05:29.000 --> 00:05:31.000]  主,我們讚美祢,我們感謝祢
[00:05:31.000 --> 00:05:33.000]  感謝祢給我們設立了
[00:05:33.000 --> 00:05:35.000]  我們是一個爸爸的職份
[00:05:35.000 --> 00:05:37.000]  亦都更加我們在座的
[00:05:37.000 --> 00:05:39.000]  祢也設立了我們是一個兒女的職份
[00:05:39.000 --> 00:05:43.000]  主耶穌,我們今天來到祢的面前
[00:05:43.000 --> 00:05:44.000]  實際上我們學習
[00:05:44.000 --> 00:05:46.000]  這篇道不是只有給爸爸聽的
[00:05:46.000 --> 00:05:48.000]  這篇道是教導我們怎樣
[00:05:48.000 --> 00:05:51.000]  去作一個合神心意的父母
[00:05:51.000 --> 00:05:52.000]  可能我們人生當中
[00:05:52.000 --> 00:05:55.000]  很多不同的景況
[00:05:55.000 --> 00:05:57.000]  亦都可能我們有的
[00:05:57.000 --> 00:05:59.000]  未必是我們親生的子女
[00:05:59.000 --> 00:06:01.000]  亦是我們很多屬靈的子女
[00:06:01.000 --> 00:06:03.000]  我們怎樣去幫助他們的時候
[00:06:03.000 --> 00:06:04.000]  主,求祢幫助我們
[00:06:04.000 --> 00:06:06.000]  做一個合理心意的父母
[00:06:06.000 --> 00:06:07.000]  我們感謝祢主,祈禱
[00:06:07.000 --> 00:06:09.000]  奉耶穌基督,得聖名節祈求
[00:06:09.000 --> 00:06:10.000]  Amen
[00:06:10.000 --> 00:06:12.000]  好了,在創世紀
[00:06:12.000 --> 00:06:15.000]  第十二章一到三節
[00:06:15.000 --> 00:06:18.000]  神就向下阿巴拉罕顯然
[00:06:18.000 --> 00:06:20.000]  就跟祂說,祢要離開
[00:06:20.000 --> 00:06:22.000]  祢的本地本族附加
[00:06:22.000 --> 00:06:26.000]  接著往我去一個我給祢的應許之地裡面
[00:06:26.000 --> 00:06:31.000]  這就是上帝向阿巴拉罕顯然的第一次
[00:06:31.000 --> 00:06:34.000]  接著祂就離開了吾爾
[00:06:34.000 --> 00:06:35.000]  然後就離開了阿蘭
[00:06:35.000 --> 00:06:37.000]  一路下去加南地
[00:06:37.000 --> 00:06:40.000]  這是第一次神向阿巴拉罕顯然
[00:06:40.000 --> 00:06:41.000]  好了,接著到創世紀
[00:06:41.000 --> 00:06:43.000]  就是十三章
[00:06:43.000 --> 00:06:44.000]  十四到十七節
[00:06:44.000 --> 00:06:47.000]  祂說到從神得到的應許
[00:06:47.000 --> 00:06:49.000]  神說祂要賜這個地
[00:06:49.000 --> 00:06:52.000]  給阿巴拉罕的後裔
[00:06:52.000 --> 00:06:54.000]  當時阿巴拉罕
[00:06:54.000 --> 00:06:58.000]  大家都知道,他很老才有兒子
[00:06:58.000 --> 00:06:59.000]  但當他沒有兒子
[00:06:59.000 --> 00:07:02.000]  沒有神的應許給他而殺之前
[00:07:02.000 --> 00:07:04.000]  他那段時間
[00:07:04.000 --> 00:07:06.000]  其實他都沒有想過自己
[00:07:06.000 --> 00:07:08.000]  會是一個怎樣的爸爸
[00:07:08.000 --> 00:07:10.000]  他也沒有想過自己是一個
[00:07:10.000 --> 00:07:11.000]  將來會成為一個國家
[00:07:11.000 --> 00:07:13.000]  但當神跟他說
[00:07:13.000 --> 00:07:14.000]  顯然給他聽說
[00:07:14.000 --> 00:07:17.000]  神我要將祢成為一個大國
[00:07:17.000 --> 00:07:18.000]  到那時候他真的想了
[00:07:18.000 --> 00:07:21.000]  怎樣為之大國呢
[00:07:21.000 --> 00:07:23.000]  如果神跟我說
[00:07:23.000 --> 00:07:25.000]  我的國術社將會成為
[00:07:25.000 --> 00:07:28.000]  一個武林盟主的地位
[00:07:28.000 --> 00:07:29.000]  我一定是這樣想
[00:07:29.000 --> 00:07:31.000]  我一定會想我收很多徒弟
[00:07:31.000 --> 00:07:33.000]  一定我會覺得徒弟會有很多比賽
[00:07:33.000 --> 00:07:36.000]  一定我會覺得徒弟每個人都很大
[00:07:36.000 --> 00:07:37.000]  是會這樣想的
[00:07:37.000 --> 00:07:38.000]  如果神跟你說
[00:07:38.000 --> 00:07:39.000]  你成為大國
[00:07:39.000 --> 00:07:42.000]  就好像阿巴拉罕那時這樣說
[00:07:42.000 --> 00:07:45.000]  阿巴拉罕那時一個兒子都沒有
[00:07:45.000 --> 00:07:46.000]  一個兒子都沒有
[00:07:46.000 --> 00:07:48.000]  他會覺得我怎樣成為大國呢
[00:07:48.000 --> 00:07:51.000]  你要賜給我很多子孫
[00:07:51.000 --> 00:07:52.000]  他一定是這樣想的
[00:07:52.000 --> 00:07:54.000]  他一定是這樣想的
[00:07:54.000 --> 00:07:57.000]  所以那時阿巴拉罕就直接領受
[00:07:57.000 --> 00:07:58.000]  上帝給他應許
[00:07:58.000 --> 00:08:03.000]  我會是一個有很多子子孫孫的一個人
[00:08:03.000 --> 00:08:04.000]  一個爸爸
[00:08:04.000 --> 00:08:07.000]  一個大國的祖先
[00:08:07.000 --> 00:08:09.000]  丁子梅
[00:08:09.000 --> 00:08:12.000]  當阿巴拉罕有這樣的領受的時候
[00:08:12.000 --> 00:08:16.000]  他在一個什麼狀態
[00:08:16.000 --> 00:08:17.000]  他在一個等待
[00:08:17.000 --> 00:08:18.000]  又等待
[00:08:18.000 --> 00:08:20.000]  又等待的狀態
[00:08:20.000 --> 00:08:24.000]  接著在創世紀第十五章一到六節
[00:08:24.000 --> 00:08:25.000]  我們看看
[00:08:25.000 --> 00:08:26.000]  這次以後
[00:08:26.000 --> 00:08:29.000]  耶和華的華在異象中臨到阿巴蘭
[00:08:29.000 --> 00:08:32.000]  阿巴蘭就是阿巴拉罕未改名之前的名字
[00:08:32.000 --> 00:08:33.000]  說
[00:08:33.000 --> 00:08:34.000]  阿巴蘭啊不要懼怕
[00:08:34.000 --> 00:08:36.000]  我是你的盾牌
[00:08:36.000 --> 00:08:38.000]  你必得豐富的賞賜
[00:08:38.000 --> 00:08:39.000]  阿巴蘭說
[00:08:39.000 --> 00:08:40.000]  主耶和華啊
[00:08:40.000 --> 00:08:41.000]  我還沒有兒子
[00:08:41.000 --> 00:08:43.000]  你能賜我什麼呢
[00:08:43.000 --> 00:08:45.000]  承受我的家業
[00:08:45.000 --> 00:08:46.000]  是大馬是格人
[00:08:46.000 --> 00:08:48.000]  以利以謝呢
[00:08:48.000 --> 00:08:49.000]  接著阿巴蘭又說
[00:08:49.000 --> 00:08:50.000]  看啊
[00:08:50.000 --> 00:08:51.000]  你沒有給我後子
[00:08:51.000 --> 00:08:52.000]  你看
[00:08:52.000 --> 00:08:55.000]  那生在我家中的人要承繼我
[00:08:55.000 --> 00:08:57.000]  就是剛才說的那個以利以謝
[00:08:57.000 --> 00:08:58.000]  是他的一個僕人
[00:08:58.000 --> 00:08:59.000]  看啊
[00:08:59.000 --> 00:09:01.000]  耶和華的華又臨到阿巴拉罕說
[00:09:01.000 --> 00:09:03.000]  這人不會承繼你
[00:09:03.000 --> 00:09:05.000]  你本身所生的才會承繼你
[00:09:05.000 --> 00:09:06.000]  於是
[00:09:06.000 --> 00:09:08.000]  耶和華帶他到外面說
[00:09:08.000 --> 00:09:09.000]  你觀看天
[00:09:09.000 --> 00:09:10.000]  去數星星
[00:09:10.000 --> 00:09:11.000]  你能數得清嗎
[00:09:11.000 --> 00:09:13.000]  又對他說
[00:09:13.000 --> 00:09:15.000]  你的後裔將要如此
[00:09:15.000 --> 00:09:17.000]  阿巴蘭因信耶和華
[00:09:17.000 --> 00:09:20.000]  耶和華就以此算他為兒
[00:09:20.000 --> 00:09:21.000]  大兄姊妹
[00:09:21.000 --> 00:09:23.000]  當阿巴蘭受第二次
[00:09:23.000 --> 00:09:24.000]  上帝給她應許
[00:09:24.000 --> 00:09:26.000]  說你會成為大國的時候
[00:09:26.000 --> 00:09:27.000]  阿巴拉罕都在想
[00:09:27.000 --> 00:09:29.000]  我應該會有很多子女
[00:09:29.000 --> 00:09:30.000]  不過
[00:09:30.000 --> 00:09:32.000]  去到剛才我們所讀的經文之前
[00:09:32.000 --> 00:09:33.000]  阿巴蘭已經想了一件事
[00:09:33.000 --> 00:09:34.000]  我老了
[00:09:34.000 --> 00:09:37.000]  我都應該生不了孩子了
[00:09:37.000 --> 00:09:38.000]  我生了我老婆
[00:09:38.000 --> 00:09:39.000]  撒拉都生不了
[00:09:39.000 --> 00:09:41.000]  所以他想著一件事
[00:09:41.000 --> 00:09:42.000]  就是叫他僕人
[00:09:42.000 --> 00:09:43.000]  以利以謝
[00:09:43.000 --> 00:09:45.000]  去承繼他的產業
[00:09:45.000 --> 00:09:48.000]  那時候在遠古近東的時候
[00:09:48.000 --> 00:09:49.000]  是這樣的
[00:09:49.000 --> 00:09:51.000]  如果一個爸爸沒有子女
[00:09:51.000 --> 00:09:52.000]  承受產業的
[00:09:52.000 --> 00:09:54.000]  就是他的僕人
[00:09:54.000 --> 00:09:55.000]  他的管家
[00:09:55.000 --> 00:09:57.000]  他最信任得過的人
[00:09:57.000 --> 00:09:59.000]  那時候阿巴拉罕就是這樣想
[00:09:59.000 --> 00:10:02.000]  神可能是一個靈異
[00:10:02.000 --> 00:10:03.000]  可能是一個
[00:10:03.000 --> 00:10:04.000]  這樣說
[00:10:04.000 --> 00:10:05.000]  是藉著以利以謝
[00:10:05.000 --> 00:10:07.000]  能夠成為大國
[00:10:07.000 --> 00:10:08.000]  但是上帝
[00:10:08.000 --> 00:10:10.000]  在第十五章這裡
[00:10:10.000 --> 00:10:12.000]  再次跟阿巴蘭說
[00:10:12.000 --> 00:10:13.000]  不是
[00:10:13.000 --> 00:10:14.000]  阿巴蘭不是
[00:10:14.000 --> 00:10:17.000]  我的心意不是這樣
[00:10:17.000 --> 00:10:20.000]  我的心意是要你的兒子
[00:10:20.000 --> 00:10:21.000]  你要有兒子
[00:10:21.000 --> 00:10:22.000]  你一定要有後子
[00:10:22.000 --> 00:10:25.000]  去承繼你的國
[00:10:25.000 --> 00:10:28.000]  成為一個大國
[00:10:28.000 --> 00:10:30.000]  弟兄姊妹
[00:10:30.000 --> 00:10:32.000]  今天我們無論
[00:10:32.000 --> 00:10:34.000]  我不知道你做了爸爸沒有
[00:10:34.000 --> 00:10:36.000]  我們如果還沒有做爸爸
[00:10:36.000 --> 00:10:37.000]  或者在我們生命當中
[00:10:37.000 --> 00:10:39.000]  有沒有什麼情況
[00:10:39.000 --> 00:10:40.000]  我們有時候忘記了神經
[00:10:40.000 --> 00:10:41.000]  或者我們會覺得
[00:10:41.000 --> 00:10:44.000]  神你的心意未必是這樣
[00:10:44.000 --> 00:10:45.000]  但是今天
[00:10:45.000 --> 00:10:46.000]  但是今天
[00:10:46.000 --> 00:10:48.000]  上帝跟我們說一件事
[00:10:48.000 --> 00:10:52.000]  我們要相信上帝的應許
[00:10:52.000 --> 00:10:54.000]  上帝給你什麼應許
[00:10:54.000 --> 00:10:56.000]  我自己再次去反省
[00:10:56.000 --> 00:10:58.000]  上帝給我是什麼應許
[00:10:58.000 --> 00:10:59.000]  當我回到香港的時候
[00:10:59.000 --> 00:11:00.000]  上帝應許說
[00:11:00.000 --> 00:11:03.000]  我會接觸很多年輕人
[00:11:03.000 --> 00:11:04.000]  大家都記得
[00:11:04.000 --> 00:11:05.000]  我回到香港
[00:11:05.000 --> 00:11:09.000]  連工都找不到
[00:11:09.000 --> 00:11:11.000]  空有一身好武功
[00:11:11.000 --> 00:11:13.000]  我去見工的時候
[00:11:13.000 --> 00:11:15.000]  校長跟我說
[00:11:15.000 --> 00:11:16.000]  你沒有經驗
[00:11:16.000 --> 00:11:18.000]  我們不能請你
[00:11:18.000 --> 00:11:19.000]  我心想
[00:11:19.000 --> 00:11:21.000]  你不請我就沒有經驗
[00:11:21.000 --> 00:11:23.000]  那怎麼辦
[00:11:23.000 --> 00:11:25.000]  我一輩子就站在這裡
[00:11:25.000 --> 00:11:27.000]  我見很多學校都是這樣
[00:11:27.000 --> 00:11:29.000]  李師傅你沒有經驗
[00:11:29.000 --> 00:11:31.000]  你等消息
[00:11:31.000 --> 00:11:32.000]  就這樣等
[00:11:32.000 --> 00:11:33.000]  那怎麼辦
[00:11:33.000 --> 00:11:34.000]  我的意思是
[00:11:34.000 --> 00:11:36.000]  我要相信上帝應許
[00:11:36.000 --> 00:11:38.000]  如果上帝叫我回香港
[00:11:38.000 --> 00:11:39.000]  去接觸年輕人
[00:11:39.000 --> 00:11:41.000]  我就要去走路
[00:11:41.000 --> 00:11:42.000]  相信上帝應許
[00:11:42.000 --> 00:11:43.000]  而不是坐在這裡
[00:11:43.000 --> 00:11:44.000]  那我就在香港
[00:11:44.000 --> 00:11:45.000]  回到香港
[00:11:45.000 --> 00:11:47.000]  我既然沒有人請我
[00:11:47.000 --> 00:11:50.000]  我就去讀很多證書
[00:11:50.000 --> 00:11:52.000]  我去讀《老人太極》
[00:11:52.000 --> 00:11:55.000]  我去讀《體適能》
[00:11:55.000 --> 00:11:56.000]  其實我是健身教練
[00:11:56.000 --> 00:11:58.000]  不過不要看這裡了
[00:11:58.000 --> 00:12:00.000]  健身教練都會老的
[00:12:00.000 --> 00:12:02.000]  我是健身教練
[00:12:02.000 --> 00:12:05.000]  那時候還挺高分的
[00:12:05.000 --> 00:12:08.000]  那還有我去比賽
[00:12:08.000 --> 00:12:09.000]  我去比賽
[00:12:09.000 --> 00:12:11.000]  我贏了很多的獎狀
[00:12:11.000 --> 00:12:12.000]  和獎杯回來
[00:12:12.000 --> 00:12:14.000]  我拿著那些東西
[00:12:14.000 --> 00:12:16.000]  我就走去報
[00:12:16.000 --> 00:12:17.000]  我就走去再建功
[00:12:17.000 --> 00:12:19.000]  在那一年半裏
[00:12:19.000 --> 00:12:21.000]  我就不停去比賽不成性
[00:12:21.000 --> 00:12:22.000]  就是這樣
[00:12:22.000 --> 00:12:23.000]  我就可以進到第一間學校
[00:12:23.000 --> 00:12:24.000]  好了
[00:12:24.000 --> 00:12:25.000]  進到第一間學校之後
[00:12:25.000 --> 00:12:27.000]  接下來就很多學校找我
[00:12:27.000 --> 00:12:29.000]  因為有經驗
[00:12:29.000 --> 00:12:30.000]  但是那個經驗
[00:12:30.000 --> 00:12:31.000]  是一個月左右
[00:12:31.000 --> 00:12:34.000]  然後就當我很有經驗
[00:12:34.000 --> 00:12:35.000]  弟兄姊妹
[00:12:35.000 --> 00:12:37.000]  神在你身上什麼計劃
[00:12:37.000 --> 00:12:38.000]  你想一想
[00:12:38.000 --> 00:12:41.000]  上帝有沒有呼召過你
[00:12:41.000 --> 00:12:42.000]  有沒有跟你說過
[00:12:42.000 --> 00:12:43.000]  你應該要怎樣做
[00:12:43.000 --> 00:12:44.000]  如果你是爸爸的神
[00:12:44.000 --> 00:12:45.000]  有沒有跟你說過
[00:12:45.000 --> 00:12:48.000]  你要怎樣做一個好爸爸
[00:12:48.000 --> 00:12:49.000]  當你女兒出世的時候
[00:12:49.000 --> 00:12:50.000]  你有沒有跟神許過願
[00:12:50.000 --> 00:12:51.000]  這個女兒真的
[00:12:51.000 --> 00:12:52.000]  這個兒子真的
[00:12:52.000 --> 00:12:53.000]  我一生的寶貝
[00:12:53.000 --> 00:12:54.000]  我要好好在上帝面前
[00:12:54.000 --> 00:12:57.000]  去管教他 教導他
[00:12:57.000 --> 00:12:58.000]  今天我們有沒有想過
[00:12:58.000 --> 00:12:59.000]  上帝的應許
[00:12:59.000 --> 00:13:01.000]  仍然在我們身上
[00:13:01.000 --> 00:13:04.000]  是未過期的 弟兄姊妹
[00:13:04.000 --> 00:13:06.000]  我們要好好地回想
[00:13:06.000 --> 00:13:08.000]  今天上帝在你身上
[00:13:08.000 --> 00:13:11.000]  有什麼樣的應許
[00:13:11.000 --> 00:13:13.000]  還有
[00:13:13.000 --> 00:13:15.000]  既然是應許
[00:13:15.000 --> 00:13:17.000]  我想提醒在座各位父母
[00:13:17.000 --> 00:13:19.000]  以及大家子女
[00:13:19.000 --> 00:13:21.000]  中國人很喜歡說一句
[00:13:21.000 --> 00:13:24.000]  石頭爆出來
[00:13:24.000 --> 00:13:26.000]  在街上撿回來的
[00:13:26.000 --> 00:13:27.000]  現在這些年輕人
[00:13:27.000 --> 00:13:28.000]  你沒有聽過這些
[00:13:28.000 --> 00:13:30.000]  我們那一輩是經常說的
[00:13:30.000 --> 00:13:32.000]  所以我的舅父
[00:13:32.000 --> 00:13:33.000]  經常被我阿公說
[00:13:33.000 --> 00:13:35.000]  石頭在街上撿回來的
[00:13:35.000 --> 00:13:36.000]  到我舅父不知道
[00:13:36.000 --> 00:13:38.000]  十歲左右
[00:13:38.000 --> 00:13:39.000]  他們把包袱都撿回來
[00:13:39.000 --> 00:13:40.000]  什麼事
[00:13:40.000 --> 00:13:41.000]  我去找我親生媽媽
[00:13:41.000 --> 00:13:43.000]  是真事
[00:13:43.000 --> 00:13:45.000]  我媽媽和姨媽
[00:13:45.000 --> 00:13:47.000]  就開始先有性教育
[00:13:47.000 --> 00:13:48.000]  生你出來
[00:13:48.000 --> 00:13:50.000]  但是中國人就是這樣
[00:13:50.000 --> 00:13:51.000]  不過我今天想提醒
[00:13:51.000 --> 00:13:53.000]  各位的父母
[00:13:53.000 --> 00:13:57.000]  我們的子女不是意外
[00:13:57.000 --> 00:13:59.000]  不是意外
[00:13:59.000 --> 00:14:01.000]  這句話是我昨天加上去
[00:14:01.000 --> 00:14:02.000]  為什麼
[00:14:02.000 --> 00:14:03.000]  因為我女兒昨天
[00:14:03.000 --> 00:14:04.000]  昨天吃飯的時候
[00:14:04.000 --> 00:14:05.000]  就跟我說
[00:14:05.000 --> 00:14:07.000]  為什麼你不遲兩年生我
[00:14:07.000 --> 00:14:08.000]  然後我老婆也說
[00:14:08.000 --> 00:14:09.000]  如果遲兩年生
[00:14:09.000 --> 00:14:11.000]  那個不是你
[00:14:11.000 --> 00:14:12.000]  是不是
[00:14:12.000 --> 00:14:13.000]  如果遲兩年
[00:14:13.000 --> 00:14:14.000]  甚至遲多一分鐘
[00:14:14.000 --> 00:14:16.000]  就是精子進入的女子
[00:14:16.000 --> 00:14:17.000]  遲多一秒鐘
[00:14:17.000 --> 00:14:18.000]  那個都不會是你
[00:14:18.000 --> 00:14:20.000]  所以弟兄姊妹
[00:14:20.000 --> 00:14:23.000]  今天我們的子女
[00:14:23.000 --> 00:14:27.000]  在我們的保護下出世
[00:14:27.000 --> 00:14:28.000]  那個不是意外
[00:14:28.000 --> 00:14:29.000]  我們有了這個子女
[00:14:29.000 --> 00:14:31.000]  不是一個意外
[00:14:31.000 --> 00:14:32.000]  有很多人會覺得
[00:14:32.000 --> 00:14:33.000]  這個子女
[00:14:33.000 --> 00:14:34.000]  如果沒有
[00:14:34.000 --> 00:14:35.000]  可能我生活更加好
[00:14:35.000 --> 00:14:36.000]  但我告訴你
[00:14:36.000 --> 00:14:38.000]  這個是上帝的供應
[00:14:38.000 --> 00:14:41.000]  也是上帝在你身上的計劃
[00:14:41.000 --> 00:14:43.000]  這個不是一個意外
[00:14:43.000 --> 00:14:47.000]  神要他們做你們的子女
[00:14:47.000 --> 00:14:50.000]  是因為神在你們身上
[00:14:50.000 --> 00:14:52.000]  有一個獨特的呼召和計劃
[00:14:52.000 --> 00:14:54.000]  同樣
[00:14:54.000 --> 00:14:57.000]  神要你們做祂父母
[00:14:57.000 --> 00:14:59.000]  這個是在他們身上
[00:14:59.000 --> 00:15:01.000]  有一個獨特的計劃
[00:15:01.000 --> 00:15:03.000]  今天我們怎樣做人父母
