
[00:00:00.000 --> 00:00:02.400]  很開心今天可以在這個週六崇拜
[00:01:30.920 --> 00:01:32.240]  新的時代
[00:01:32.240 --> 00:01:34.960]  原來是在舊約裡面
[00:01:34.960 --> 00:01:38.560]  是連接於阿伯拉罕的信心
[00:01:38.560 --> 00:01:40.120]  以及他人生的起點
[00:01:40.120 --> 00:01:43.440]  如果你讀希伯來書第十一章
[00:01:43.440 --> 00:01:45.080]  我們明天可能都有機會去
[00:01:45.080 --> 00:01:46.600]  去想一想這張聖經
[00:01:46.600 --> 00:01:47.840]  裡面說到信心的
[00:01:47.840 --> 00:01:50.960]  很多信心
[00:01:50.960 --> 00:01:53.040]  走在信心道路的人
[00:01:53.440 --> 00:01:55.400]  其中阿伯拉罕就是其中一個
[00:01:55.400 --> 00:01:59.360]  非常之重要的一個先祖
[00:01:59.360 --> 00:02:01.800]  也同時是整個救恩歷史
[00:02:01.800 --> 00:02:03.440]  上帝救恩歷史
[00:02:03.440 --> 00:02:07.640]  在人間作為呼召的起點
[00:02:07.640 --> 00:02:09.160]  所以
[00:02:09.160 --> 00:02:11.800]  其實成本《創世記》
[00:02:11.800 --> 00:02:13.760]  一到十一章
[00:02:13.760 --> 00:02:16.400]  說到關於上帝為什麼要去
[00:02:16.400 --> 00:02:18.800]  為人類預備一個救恩
[00:02:18.800 --> 00:02:19.880]  祂的救贖工作
[00:02:19.880 --> 00:02:21.720]  包含什麼元素呢
[00:02:22.120 --> 00:02:24.120]  而起點就去到
[00:02:24.120 --> 00:02:26.000]  今天我們讀的這段經文
[00:02:26.000 --> 00:02:30.280]  《創世記》第十二章一到九節
[00:02:30.280 --> 00:02:34.560]  阿伯拉罕聽到耶和華的呼召
[00:02:34.560 --> 00:02:36.360]  跟著耶和華的呼召
[00:02:36.360 --> 00:02:42.600]  起行由黑蘭去迦南地
[00:02:42.600 --> 00:02:46.040]  開展了一個神的指紋
[00:02:46.040 --> 00:02:48.240]  跟從上帝的歷程
[00:02:48.240 --> 00:02:50.840]  也開展了整個救恩歷史的進程
[00:02:51.200 --> 00:02:52.600]  所以這段經文是否重要呢
[00:02:52.600 --> 00:02:54.080]  是非常之重要
[00:02:54.080 --> 00:02:55.960]  這段經文跟我們有沒有關係呢
[00:02:55.960 --> 00:02:57.560]  是非常之有關係
[00:02:57.560 --> 00:02:58.600]  為什麼呢
[00:02:58.600 --> 00:02:59.840]  因為在保羅
[00:02:59.840 --> 00:03:05.240]  他講到我們因信基督而進入從上帝的關係裡面
[00:03:05.240 --> 00:03:09.080]  他說我們都是阿伯拉罕的兒女
[00:03:09.080 --> 00:03:12.040]  我們都是像阿伯拉罕那樣信
[00:03:12.040 --> 00:03:15.040]  以致能夠進入跟神的關係裡面
[00:03:15.040 --> 00:03:15.800]  所以
[00:03:15.800 --> 00:03:16.680]  我們
[00:03:16.680 --> 00:03:19.800]  今天在阿伯拉罕的信心
[00:03:20.320 --> 00:03:22.800]  開展了他整個人生的一個很不一樣的道路
[00:03:22.800 --> 00:03:25.400]  而這個信心的本質
[00:03:25.400 --> 00:03:29.400]  也同樣在我們這群跟從基督的人身上是一模一樣的
[00:03:29.400 --> 00:03:30.600]  所以我們稱為
[00:03:30.600 --> 00:03:32.520]  阿伯拉罕的兒女
[00:03:32.520 --> 00:03:34.560]  是因為
[00:03:34.560 --> 00:03:36.520]  我們好像阿伯拉罕一樣
[00:03:36.520 --> 00:03:37.720]  是憑著信
[00:03:37.720 --> 00:03:39.480]  去跟上帝建立關係
[00:03:39.480 --> 00:03:41.240]  所以今天
[00:03:41.240 --> 00:03:42.680]  就選了一段經文
[00:03:42.680 --> 00:03:43.760]  跟大家講
[00:03:43.760 --> 00:03:45.040]  那我的題目呢
[00:03:45.040 --> 00:03:47.080]  是講「照命」
[00:03:47.560 --> 00:03:50.480]  通常講到「照命」的弟兄姊妹是很有壓力的
[00:03:50.480 --> 00:03:51.320]  為什麼呢
[00:03:51.320 --> 00:03:52.720]  因為通常都會說
[00:03:52.720 --> 00:03:55.440]  你要承擔這個呼召
[00:03:55.440 --> 00:03:57.320]  你承擔這個使命
[00:03:57.320 --> 00:04:00.040]  一講承擔的肩膀就非常重
[00:04:00.040 --> 00:04:00.920]  對不對
[00:04:00.920 --> 00:04:03.880]  我記得我年輕的時候
[00:04:03.880 --> 00:04:06.840]  那時候是夏令會年代
[00:04:06.840 --> 00:04:09.520]  可能今天這些年輕的弟兄姊妹
[00:04:09.520 --> 00:04:11.600]  初學生完全沒有這個印象
[00:04:11.600 --> 00:04:13.840]  我們七十年代八十年代
[00:04:13.840 --> 00:04:14.960]  香港的教會
[00:04:15.440 --> 00:04:17.680]  每一年的暑假是非常忙碌的
[00:04:17.680 --> 00:04:21.840]  每一間教會都要找個營地去舉行夏令會
[00:04:21.840 --> 00:04:22.600]  那個夏令會呢
[00:04:22.600 --> 00:04:23.320]  是
[00:04:23.320 --> 00:04:26.040]  星期一至到星期六的
[00:04:26.040 --> 00:04:27.040]  六天
[00:04:27.040 --> 00:04:29.680]  每天都會聽到
[00:04:29.680 --> 00:04:30.520]  禱告
[00:04:30.520 --> 00:04:32.880]  小組查經
[00:04:32.880 --> 00:04:34.200]  那時候呢
[00:04:34.200 --> 00:04:35.440]  我做神學生的時候
[00:04:35.440 --> 00:04:36.360]  一個暑假是跟
[00:04:36.360 --> 00:04:38.720]  做五個夏令會的導師
[00:04:38.720 --> 00:04:39.880]  五個夏令會
[00:04:39.880 --> 00:04:40.880]  出完一個夏令會
[00:04:40.880 --> 00:04:42.600]  上星期天回教會信
[00:04:42.600 --> 00:04:43.640]  侍奉完了之後
[00:04:43.640 --> 00:04:45.800]  星期一又可以進入第二個夏令會
[00:04:45.800 --> 00:04:47.480]  連續做五個夏令會
[00:04:47.480 --> 00:04:49.200]  一個暑期做五個夏令會
[00:04:49.200 --> 00:04:50.360]  你看多瘋狂
[00:04:50.360 --> 00:04:51.400]  那麼
[00:04:51.400 --> 00:04:53.000]  在那個年代裡面
[00:04:53.000 --> 00:04:55.480]  夏令會時時都會
[00:04:55.480 --> 00:04:56.880]  去挑戰弟兄姊妹
[00:04:56.880 --> 00:04:58.800]  將自己的生命毀身給神
[00:04:58.800 --> 00:05:00.400]  所以是很
[00:05:00.400 --> 00:05:01.800]  一方面是很興奮
[00:05:01.800 --> 00:05:03.080]  另一方面是很大壓力
[00:05:03.080 --> 00:05:04.680]  你知道當你挑戰
[00:05:04.680 --> 00:05:06.600]  你自己將自己的生命交給上帝
[00:05:06.600 --> 00:05:07.800]  毀身給上帝的時候
[00:05:07.800 --> 00:05:09.440]  當然會面對很多的掙扎
[00:05:09.440 --> 00:05:11.280]  那麼很多弟兄姊妹
[00:05:11.280 --> 00:05:12.520]  都是願意的
[00:05:12.520 --> 00:05:13.400]  那麼
[00:05:13.640 --> 00:05:14.800]  在那個過程當中
[00:05:14.800 --> 00:05:16.520]  經過很多掙扎
[00:05:16.520 --> 00:05:17.800]  甚至流淚
[00:05:17.800 --> 00:05:18.800]  痛哭
[00:05:18.800 --> 00:05:20.840]  就是很多的
[00:05:20.840 --> 00:05:22.520]  不情願
[00:05:22.520 --> 00:05:24.040]  那麼我做導師的時候
[00:05:24.040 --> 00:05:25.240]  我的組員經常問我
[00:05:25.240 --> 00:05:26.600]  他說「弟兄」
[00:05:26.600 --> 00:05:29.920]  「你奉獻自己的時候」
[00:05:29.920 --> 00:05:31.840]  「你怎麼掙扎的?」
[00:05:31.840 --> 00:05:33.680]  「你是不是要」
[00:05:33.680 --> 00:05:36.000]  「你面對流淚掙扎的時候」
[00:05:36.000 --> 00:05:36.960]  「你怎麼面對的?」
[00:05:36.960 --> 00:05:38.320]  我說「我沒有啊」
[00:05:38.320 --> 00:05:39.600]  「我沒有掙扎的」
[00:05:39.600 --> 00:05:41.920]  我聽到神的呼召
[00:05:41.920 --> 00:05:42.720]  我沒有掙扎
[00:05:42.720 --> 00:05:43.080]  我
[00:05:43.840 --> 00:05:45.560]  我真的沒有掙扎
[00:05:45.560 --> 00:05:48.760]  他說「沒有掙扎的嗎?」
[00:05:48.760 --> 00:05:52.360]  原來不是每個人都掙扎的
[00:05:52.360 --> 00:05:53.600]  因為
[00:05:53.600 --> 00:05:55.680]  當我們想起
[00:05:55.680 --> 00:05:56.560]  神的呼召
[00:05:56.560 --> 00:05:58.160]  叫我們的生命交出來
[00:05:58.160 --> 00:05:59.680]  去走祂的道路
[00:05:59.680 --> 00:06:02.400]  去承擔祂給我們的呼召和使命的時候
[00:06:02.400 --> 00:06:03.600]  很多時候會覺得
[00:06:03.600 --> 00:06:04.640]  哇!好大啊!
[00:06:04.640 --> 00:06:05.640]  好沉重啊!
[00:06:05.640 --> 00:06:06.520]  好大壓力啊!
[00:06:06.520 --> 00:06:08.600]  但其實事實上
[00:06:08.600 --> 00:06:10.240]  在我自己的經驗裡面
[00:06:10.240 --> 00:06:12.400]  你想通一點就是
[00:06:12.760 --> 00:06:15.320]  如果這位創造天地的主去呼召你
[00:06:15.320 --> 00:06:17.040]  你去做祂的事
[00:06:17.040 --> 00:06:19.080]  其實你根本是沒有這樣的資格
[00:06:19.080 --> 00:06:20.400]  你根本是不配的
[00:06:20.400 --> 00:06:22.400]  祂根本是不需要你的
[00:06:22.400 --> 00:06:24.240]  是不是?
[00:06:24.240 --> 00:06:26.560]  所以不需要我們嗎?
[00:06:26.560 --> 00:06:27.320]  是不需要的
[00:06:27.320 --> 00:06:28.480]  而當祂說
[00:06:28.480 --> 00:06:29.920]  「我預了你一份的時候」
[00:06:29.920 --> 00:06:30.880]  「你是不是應該要」
[00:06:30.880 --> 00:06:32.760]  俗點說是「勒飯認」
[00:06:32.760 --> 00:06:35.240]  所以我說
[00:06:35.240 --> 00:06:37.120]  不是承擔召命
[00:06:37.120 --> 00:06:39.360]  不是怎樣毀身於召命
[00:06:39.360 --> 00:06:41.520]  而是擁抱召命
[00:06:41.520 --> 00:06:42.160]  擁抱什麼?
[00:06:42.800 --> 00:06:43.600]  Embrace!
[00:06:43.600 --> 00:06:45.520]  你有沒有試過擁抱一個人?
[00:06:45.520 --> 00:06:46.520]  有吧?
[00:06:46.520 --> 00:06:48.080]  我記得有一次
[00:06:48.080 --> 00:06:50.280]  有些弟兄
[00:06:50.280 --> 00:06:52.120]  我們聖餐完了之後
[00:06:52.120 --> 00:06:54.440]  他在外面的大堂看到我
[00:06:54.440 --> 00:06:56.360]  他就牧師
[00:06:56.360 --> 00:06:58.840]  我們可不可以來一個深深的擁抱
[00:06:58.840 --> 00:07:02.200]  兩個弟兄在門外
[00:07:02.200 --> 00:07:03.080]  深深的擁抱
[00:07:03.080 --> 00:07:04.200]  非常之
[00:07:04.200 --> 00:07:07.240]  那個擁抱是一種很樂意
[00:07:07.240 --> 00:07:08.120]  以及
[00:07:08.120 --> 00:07:10.960]  心裡面是一種很踴躍
[00:07:10.960 --> 00:07:12.120]  是不是?
[00:07:12.120 --> 00:07:13.600]  你會這樣擁抱別人
[00:07:13.600 --> 00:07:14.760]  你會不會
[00:07:14.760 --> 00:07:15.240]  不過是
[00:07:15.240 --> 00:07:18.080]  有些政治性的擁抱就另計
[00:07:18.080 --> 00:07:19.360]  就是我說的是那些
[00:07:19.360 --> 00:07:20.120]  很真誠
[00:07:20.120 --> 00:07:21.840]  由衷由心而來擁抱
[00:07:21.840 --> 00:07:22.800]  意思是
[00:07:22.800 --> 00:07:25.040]  當你想到上帝去呼召你的時候
[00:07:25.040 --> 00:07:25.720]  你現在
[00:07:25.720 --> 00:07:26.480]  你不是
[00:07:26.480 --> 00:07:27.880]  「上帝,我向祢計算一下」
[00:07:27.880 --> 00:07:29.160]  「究竟我付出了多少」
[00:07:29.160 --> 00:07:30.280]  「祢給了多少給我」
[00:07:30.280 --> 00:07:31.800]  「我想想這樣」
[00:07:31.800 --> 00:07:33.400]  「我是不是可以」
[00:07:33.400 --> 00:07:34.600]  要不你其實
[00:07:34.600 --> 00:07:36.520]  「啊,祢要我嗎」
[00:07:36.520 --> 00:07:38.200]  你立即是
[00:07:38.200 --> 00:07:39.080]  embrace
[00:07:39.080 --> 00:07:39.800]  擁抱
[00:07:39.800 --> 00:07:40.800]  這個呼召
[00:07:40.800 --> 00:07:42.160]  所以我喜歡
[00:07:42.160 --> 00:07:43.160]  擁抱這個字
[00:07:43.160 --> 00:07:45.960]  而阿伯拉罕呢
[00:07:45.960 --> 00:07:47.240]  阿伯蘭呢
[00:07:47.240 --> 00:07:48.800]  就是之後他改了名字做阿伯拉罕
[00:07:48.800 --> 00:07:50.440]  在這段經文裡面
[00:07:50.440 --> 00:07:51.160]  其實
[00:07:51.160 --> 00:07:53.520]  他聽到耶和華的呼召
[00:07:53.520 --> 00:07:56.240]  而他是
[00:07:56.240 --> 00:07:58.360]  毫不考慮就
[00:07:58.360 --> 00:07:59.040]  起身
[00:07:59.040 --> 00:07:59.640]  離開
[00:07:59.640 --> 00:08:03.240]  由一個很穩定的狀態
[00:08:03.240 --> 00:08:04.680]  而去一個
[00:08:04.680 --> 00:08:07.920]  是飄流的狀態
[00:08:07.920 --> 00:08:09.320]  跟著上帝的狀態
[00:08:09.320 --> 00:08:11.800]  跟著上帝去到迦蘭地
[00:08:11.800 --> 00:08:13.360]  你記得他出黑蘭的時候
[00:08:13.360 --> 00:08:14.960]  這個怎麼寫呢
[00:08:14.960 --> 00:08:16.800]  阿伯拉罕是帶著
[00:08:16.800 --> 00:08:20.000]  他所有在黑蘭所積蓄的財物
[00:08:20.000 --> 00:08:21.720]  所得的人口
[00:08:21.720 --> 00:08:22.440]  大黃蟑螂
[00:08:22.440 --> 00:08:23.200]  即是
[00:08:23.200 --> 00:08:24.960]  阿伯蘭在這個
[00:08:24.960 --> 00:08:26.480]  他不是一個很窮的人
[00:08:26.480 --> 00:08:29.200]  因為他在這個黑蘭地做不來
[00:08:29.200 --> 00:08:33.720]  「好,那我找個地方去」
[00:08:33.720 --> 00:08:35.520]  「反正都 nothing to lose」
[00:08:35.520 --> 00:08:36.600]  「不如拋個身出來」
[00:08:36.600 --> 00:08:37.960]  「去那個地方試一下」
[00:08:37.960 --> 00:08:38.920]  他不是
[00:08:38.920 --> 00:08:40.200]  他其實是甚麼
[00:08:40.200 --> 00:08:42.840]  他是有一個很安定的生活
[00:08:42.840 --> 00:08:44.400]  他有積蓄的財物
[00:08:44.400 --> 00:08:45.320]  以及
[00:08:45.320 --> 00:08:46.520]  已經有一個
[00:08:46.520 --> 00:08:47.760]  即是他的家庭
[00:08:47.760 --> 00:08:49.200]  已經是一個很穩定的狀況
[00:08:49.200 --> 00:08:51.200]  而跟著由一個很穩定的狀況
[00:08:51.200 --> 00:08:52.040]  去一個
[00:08:52.040 --> 00:08:53.720]  很飄泊的狀況
[00:08:53.720 --> 00:08:55.000]  去迦蘭地
[00:08:55.000 --> 00:08:55.760]  去到迦蘭地
[00:08:55.760 --> 00:08:57.080]  這裡怎麼說呢
[00:08:57.080 --> 00:08:57.800]  去到迦蘭地
[00:08:57.800 --> 00:08:58.680]  上帝跟他說
[00:08:58.680 --> 00:09:01.040]  「這個就是我給你的地方了」
[00:09:01.040 --> 00:09:03.640]  當他見到這個地方的時候
[00:09:03.640 --> 00:09:05.680]  「到了事件魔理像樹那裡」
[00:09:05.680 --> 00:09:09.280]  「那時迦蘭人住在那地」
[00:09:09.280 --> 00:09:10.240]  即是說
[00:09:10.240 --> 00:09:12.400]  上帝說「我這個地給你了」
[00:09:12.400 --> 00:09:13.920]  但他見到的是甚麼
[00:09:13.920 --> 00:09:15.680]  見到很強大的迦蘭人
[00:09:15.680 --> 00:09:16.920]  其實是正在住在那裡的
[00:09:16.920 --> 00:09:18.720]  即是
[00:09:18.720 --> 00:09:20.400]  有點像甚麼呢
[00:09:20.400 --> 00:09:22.960]  「這個是你的,不過還未交給你」
[00:09:22.960 --> 00:09:23.800]  「還未交給你」
[00:09:23.800 --> 00:09:27.240]  好像你買了房子那樣
[00:09:27.240 --> 00:09:28.960]  那房子的框在那裡
[00:09:28.960 --> 00:09:29.920]  但是
[00:09:29.920 --> 00:09:31.360]  還未可以交給你
[00:09:31.360 --> 00:09:36.280]  指出原來有租客在那裡居住
[00:09:36.280 --> 00:09:40.760]  迦蘭人經過這個呼召之後
[00:09:40.760 --> 00:09:44.400]  他是踴躍地帶著所有的東西起行
[00:09:44.400 --> 00:09:47.040]  而他只是聽到神呼召他
[00:09:47.040 --> 00:09:48.760]  去他要指示的地方
[00:09:48.760 --> 00:09:49.560]  但是
[00:09:49.560 --> 00:09:50.680]  前面是怎樣呢
[00:09:50.680 --> 00:09:51.640]  其實他
[00:09:51.640 --> 00:09:54.680]  想不到是怎樣的
[00:09:54.680 --> 00:09:55.720]  但是他有沒有去呢
[00:09:55.720 --> 00:09:56.160]  他有去
[00:09:56.160 --> 00:09:57.080]  所以我說
[00:09:57.080 --> 00:09:59.880]  他是很踴躍地去回應的
[00:09:59.880 --> 00:10:01.680]  這個我稱為
[00:10:01.680 --> 00:10:05.200]  「很擁抱」這個照明
[00:10:05.200 --> 00:10:09.120]  其實
[00:10:09.120 --> 00:10:10.560]  我自己去想
[00:10:10.560 --> 00:10:12.160]  為甚麼要擁抱上帝
[00:10:12.160 --> 00:10:14.360]  如果上帝在我們的生命當中
[00:10:14.360 --> 00:10:15.480]  來呼召我們
[00:10:15.480 --> 00:10:17.880]  我們是真的認識他
[00:10:17.880 --> 00:10:19.880]  和聽到他
[00:10:19.880 --> 00:10:21.160]  對我們的生命當中
[00:10:21.160 --> 00:10:23.480]  有一份心意的時候
[00:10:23.480 --> 00:10:26.520]  其實這是一件甚麼的事呢
[00:10:26.520 --> 00:10:29.480]  近來我留意在新聞裡面
[00:10:29.480 --> 00:10:32.680]  說到以前我們在太空上
[00:10:32.680 --> 00:10:34.080]  有一個叫做
[00:10:34.080 --> 00:10:36.040]  很強勁的望遠鏡
[00:10:36.040 --> 00:10:37.120]  「哈勃望遠鏡」
[00:10:37.120 --> 00:10:39.000]  用了很多年
[00:10:39.000 --> 00:10:40.800]  一直都是靠這個「哈勃望遠鏡」
[00:10:40.800 --> 00:10:44.840]  把星際的圖片
[00:10:44.840 --> 00:10:46.600]  拍下來地球
[00:10:46.600 --> 00:10:49.880]  現在這個「哈勃望遠鏡」已經退役了
[00:10:49.880 --> 00:10:52.840]  取而代之是一個新的
[00:10:52.840 --> 00:10:54.360]  一個新的太空望遠鏡
[00:10:54.360 --> 00:10:55.400]  叫做甚麼呢
[00:10:55.400 --> 00:10:57.680]  有沒有人有印象
[00:10:57.680 --> 00:10:59.840]  叫甚麼名字
[00:10:59.840 --> 00:11:01.200]  叫「偉白望遠鏡」
[00:11:01.200 --> 00:11:05.480]  它是比這個「哈勃望遠鏡」強一百倍
[00:11:05.480 --> 00:11:08.480]  所以它拍到宇宙星際
[00:11:08.480 --> 00:11:10.800]  更遠和更清晰的圖片
[00:11:10.800 --> 00:11:16.360]  第一輯的圖片拍下來
[00:11:16.360 --> 00:11:19.720]  是一個很遙遠的行星回來的條片
[00:11:19.720 --> 00:11:22.080]  其實對於我們這些天文學
[00:11:22.080 --> 00:11:24.480]  不是太熟悉的人
[00:11:24.480 --> 00:11:26.040]  看到的圖片
[00:11:26.040 --> 00:11:27.320]  每張都是一樣的
[00:11:27.320 --> 00:11:28.800]  沒甚麼分別的
[00:11:28.800 --> 00:11:32.320]  但是我們有靠那些專家告訴我們
[00:11:32.320 --> 00:11:34.240]  究竟那張圖片是甚麼意思
[00:11:34.240 --> 00:11:38.320]  那張圖片是一百三十五萬光年
[00:11:38.320 --> 00:11:41.560]  一百三十五萬光年的
[00:11:41.560 --> 00:11:44.840]  這麼遙遠的行星的光
[00:11:44.840 --> 00:11:46.720]  來到這個地球
[00:11:46.720 --> 00:11:49.760]  一百三十五萬光年
[00:11:49.760 --> 00:11:53.280]  你有甚麼概念
[00:11:53.280 --> 00:11:56.520]  對於我來說一百三十五萬光年
[00:11:56.520 --> 00:11:59.080]  我是沒有概念的
[00:11:59.080 --> 00:12:01.080]  對我來說真是
[00:12:01.080 --> 00:12:04.120]  我不知道你的概念是怎樣
[00:12:04.120 --> 00:12:05.880]  我是沒有概念的
[00:12:05.880 --> 00:12:07.560]  想不到
[00:12:07.560 --> 00:12:09.880]  一年我想到
[00:12:09.880 --> 00:12:11.480]  一光年
[00:12:11.480 --> 00:12:13.560]  還有一百三十五萬光年
[00:12:13.560 --> 00:12:14.400]  是甚麼概念呢
[00:12:14.400 --> 00:12:16.120]  我們讀過天文知識的時候
[00:12:16.120 --> 00:12:19.720]  就是在說光速的距離
[00:12:19.720 --> 00:12:21.800]  它是一個距離
[00:12:21.800 --> 00:12:24.800]  幫大家了解一下光年
[00:12:24.800 --> 00:12:29.760]  如果你說我們用一架很快的飛機
[00:12:29.760 --> 00:12:33.880]  它的速度是每小時
[00:12:33.880 --> 00:12:40.560]  行一萬一千二百六十公里
[00:12:40.560 --> 00:12:42.760]  一小時行一萬公里
[00:12:42.760 --> 00:12:45.560]  一光年呢
[00:12:45.560 --> 00:12:49.120]  一架這樣的速度的飛機要行多久才行完
[00:12:49.120 --> 00:12:51.160]  一光年呢
[00:12:51.160 --> 00:12:54.880]  是九萬五千八百年
[00:12:54.880 --> 00:12:56.520]  即是一光年
[00:12:56.520 --> 00:12:59.960]  飛機一小時行一萬公里
[00:12:59.960 --> 00:13:04.280]  要飛九萬多年
[00:13:04.280 --> 00:13:07.240]  然後才可以行完一光年
[00:13:07.240 --> 00:13:08.200]  OK
[00:13:08.200 --> 00:13:09.040]  然後呢
[00:13:09.040 --> 00:13:12.760]  一百三十五萬光年
[00:13:12.760 --> 00:13:17.120]  那究竟有多遠呢
[00:13:17.120 --> 00:13:18.920]  現在是否有概念
[00:13:18.920 --> 00:13:23.000]  行九萬多年才行一光年呢
[00:13:23.000 --> 00:13:24.360]  我們就有概念了
[00:13:24.360 --> 00:13:26.040]  有個概念了
[00:13:26.040 --> 00:13:27.960]  應該這樣說
[00:13:27.960 --> 00:13:30.880]  接近九萬五千多年
[00:13:30.880 --> 00:13:33.600]  即是差不多十萬年左右的時間
[00:13:33.600 --> 00:13:35.600]  十萬年
[00:13:35.600 --> 00:13:37.640]  每小時行一萬公里
[00:13:37.640 --> 00:13:38.680]  一萬一千公里
[00:13:38.680 --> 00:13:41.200]  那個速度真的很遠
[00:13:41.200 --> 00:13:43.560]  在這個宇宙當中
[00:13:43.560 --> 00:13:46.520]  你和我在這個宇宙當中佔的位置
[00:13:46.520 --> 00:13:50.280]  這個其實已經不是宇宙的邊際
[00:13:50.280 --> 00:13:52.560]  一百三十五萬光年
[00:13:52.560 --> 00:13:56.960]  只不過是一個很接近的星系
[00:13:56.960 --> 00:13:58.120]  還要更遠
[00:13:58.120 --> 00:14:01.280]  宇宙的邊際是更遠的
[00:14:01.280 --> 00:14:04.160]  OK
[00:14:04.160 --> 00:14:08.120]  在我認識耶穌的時候
[00:14:08.120 --> 00:14:12.320]  我經歷耶穌基督向我呼召的時候
[00:14:12.320 --> 00:14:15.600]  我自己在想
[00:14:15.600 --> 00:14:18.080]  我正在回應的一位
[00:14:18.080 --> 00:14:20.080]  如果是真實的話
[00:14:20.080 --> 00:14:25.680]  是一位創造宇宙誅天的一位上帝
[00:14:25.680 --> 00:14:32.440]  我麥漢芬在這個宇宙當中
[00:14:32.440 --> 00:14:35.440]  其實是微塵都不如
[00:14:35.440 --> 00:14:36.680]  對不對
[00:14:36.680 --> 00:14:39.280]  你說你是微塵
[00:14:39.280 --> 00:14:43.200]  是否一個很驕傲和誇張的比喻
[00:14:43.200 --> 00:14:47.800]  在宇宙當中你不可以說自己是微塵
[00:14:47.800 --> 00:14:51.320]  我記得當時我們讀科學的
[00:14:51.320 --> 00:14:53.000]  Physics 說
[00:14:53.000 --> 00:14:54.440]  最小的粒子
[00:14:54.440 --> 00:14:56.000]  我們當時認識
[00:14:56.000 --> 00:14:59.360]  現在已經outdate
[00:14:59.360 --> 00:15:00.280]  Potron
[00:15:00.280 --> 00:15:01.240]  Neutron
[00:15:01.240 --> 00:15:02.400]  Electron
[00:15:02.400 --> 00:15:03.800]  Electron是最小的
[00:15:03.800 --> 00:15:07.240]  電子是最小的粒子
[00:15:07.240 --> 00:15:09.080]  如果說我們在這個宇宙當中
[00:15:09.080 --> 00:15:12.760]  只不過是一粒Electron
[00:15:12.760 --> 00:15:18.840]  其實如果你有一點點對這個宇宙的科學的知識
[00:15:18.840 --> 00:15:22.080]  這個說法都是誇張
[00:15:22.080 --> 00:15:25.720]  這個說法都是誇張
[00:15:25.720 --> 00:15:26.480]  對不對
[00:15:26.480 --> 00:15:29.040]  一百三十五萬光年
[00:15:29.040 --> 00:15:31.760]  我們怎樣可以說我們這個人
[00:15:31.760 --> 00:15:35.280]  在這個宇宙當中佔據的位置是一粒電子
[00:15:35.280 --> 00:15:36.400]  一粒電子都不如
[00:15:36.400 --> 00:15:38.400]  所以我最後說
[00:15:38.400 --> 00:15:41.360]  我在這個宇宙人生當中
[00:15:41.360 --> 00:15:44.120]  is nothing
[00:15:44.120 --> 00:15:44.920]  在宇宙當中
[00:15:44.920 --> 00:15:49.360]  可以等於消失於無形而無痕跡
[00:15:49.360 --> 00:15:51.000]  對不對
[00:15:51.000 --> 00:15:54.640]  我記得我奉獻自己給上帝那一年
[00:15:54.640 --> 00:15:57.160]  那時候是十七歲
[00:15:57.160 --> 00:15:59.640]  在一次野外的露營裡面
[00:15:59.640 --> 00:16:03.320]  是一個很清晨朗的天際
[00:16:03.320 --> 00:16:05.680]  就是夜晚在星空的底下
