
[00:00:00.000 --> 00:00:02.240]  師妹平安
[00:05:06.160 --> 00:05:07.920]  但是他那種感受
[00:05:07.920 --> 00:05:09.920]  他內心的掙扎
[00:05:09.920 --> 00:05:11.720]  他那些無奈
[00:05:11.720 --> 00:05:14.560]  那些驚恐在哪裡看到呢?
[00:05:14.560 --> 00:05:16.440]  在詩篇就看到了
[00:05:16.440 --> 00:05:17.840]  所以從詩篇裏面
[00:05:17.840 --> 00:05:20.680]  我們更多來能夠看到
[00:05:20.680 --> 00:05:22.120]  大衛的心路歷程
[00:05:22.120 --> 00:05:22.960]  他的感受
[00:05:22.960 --> 00:05:24.880]  內裡很真實的掙扎
[00:05:24.880 --> 00:05:26.640]  都成為今天
[00:05:26.640 --> 00:05:29.320]  可能是我們的心路歷程
[00:05:29.320 --> 00:05:30.920]  是我們的經歷
[00:05:30.920 --> 00:05:32.880]  是我們的掙扎
[00:05:32.880 --> 00:05:34.720]  裏面我們一路看詩篇的時候
[00:05:34.720 --> 00:05:37.760]  往往都覺得有很多共鳴在裏面
[00:05:37.760 --> 00:05:38.200]  不盼忘
[00:05:38.200 --> 00:05:41.080]  今天都藉著詩篇139的上半節
[00:05:41.080 --> 00:05:42.440]  為什麼只有上半節呢?
[00:05:42.440 --> 00:05:43.440]  因為太長了
[00:05:43.440 --> 00:05:45.040]  這篇詩篇太豐富了
[00:05:45.040 --> 00:05:48.560]  你兩個禮拜後再回來聽下半節
[00:05:48.560 --> 00:05:50.960]  我會再說下半節的
[00:05:50.960 --> 00:05:52.400]  但是今天
[00:05:52.400 --> 00:05:53.440]  我相信
[00:05:53.440 --> 00:05:55.040]  只是看上半首
[00:05:55.040 --> 00:05:57.520]  已經帶給我們無限的安慰和鼓勵
[00:05:57.520 --> 00:05:58.160]  好嗎?
[00:05:58.160 --> 00:06:00.560]  我們一起來先讀讀稿子
[00:06:00.560 --> 00:06:03.120]  真是天父上帝
[00:06:03.120 --> 00:06:04.920]  我們再一次感謝你
[00:06:04.920 --> 00:06:06.120]  我感恩
[00:06:06.120 --> 00:06:06.800]  昔日
[00:06:06.800 --> 00:06:08.320]  你使用詩人
[00:06:08.320 --> 00:06:11.360]  留下了很多寶貴的詩篇
[00:06:11.360 --> 00:06:13.280]  成為今天的信徒
[00:06:13.280 --> 00:06:15.400]  在不同的光景
[00:06:15.400 --> 00:06:17.000]  無論我們得時不得時
[00:06:17.000 --> 00:06:19.320]  無論我們在高山低谷裏面
[00:06:19.320 --> 00:06:21.040]  我們翻開詩篇
[00:06:21.040 --> 00:06:22.640]  就能夠找到神
[00:06:22.640 --> 00:06:25.520]  找到在當中與我們共鳴的東西
[00:06:25.520 --> 00:06:26.840]  祈主你幫助我們
[00:06:26.840 --> 00:06:28.440]  藉著今天的詩篇
[00:06:28.440 --> 00:06:30.360]  再一次讓我們被提醒
[00:06:30.360 --> 00:06:32.080]  又讓我們得安慰
[00:06:32.080 --> 00:06:33.160]  願主你幫助
[00:06:33.160 --> 00:06:33.760]  我們感謝主
[00:06:33.760 --> 00:06:34.280]  聽祈禱
[00:06:34.280 --> 00:06:35.160]  奉主名求
[00:06:35.160 --> 00:06:36.400]  阿門
[00:06:36.400 --> 00:06:38.840]  好,我們進入詩篇
[00:06:38.840 --> 00:06:42.760]  在139的第一至第三節
[00:06:42.760 --> 00:06:44.480]  一開始詩人說
[00:06:44.480 --> 00:06:46.200]  耶和華你已經監察我
[00:06:46.200 --> 00:06:47.440]  認識我
[00:06:47.440 --> 00:06:49.480]  我坐下起來你都曉得
[00:06:49.480 --> 00:06:51.640]  你從遠處就知道我的意念
[00:06:51.640 --> 00:06:54.280]  我行路躺臥你都很細察
[00:06:54.280 --> 00:06:57.840]  你心知我一切所行的
[00:06:57.840 --> 00:07:01.600]  如果單看這三節
[00:07:01.600 --> 00:07:02.480]  當然了
[00:07:02.480 --> 00:07:05.440]  現在我就highlight了紅色的字給你看
[00:07:05.440 --> 00:07:07.800]  但是你自己回到聖經是沒有的
[00:07:07.800 --> 00:07:09.920]  不會紅色了的那些字
[00:07:09.920 --> 00:07:11.720]  不過你如果這樣看
[00:07:11.720 --> 00:07:13.120]  你會發現
[00:07:13.120 --> 00:07:16.680]  詩人說的是一位怎樣的上帝呢?
[00:07:16.680 --> 00:07:20.840]  祂是一位知道你頭的上帝
[00:07:20.840 --> 00:07:23.160]  祂是一位你未認識祂
[00:07:23.160 --> 00:07:25.320]  祂已經認識你的上帝
[00:07:25.320 --> 00:07:28.560]  我們知道在聖經裏面的認識
[00:07:28.560 --> 00:07:29.720]  知道
[00:07:29.720 --> 00:07:32.800]  都不是在說頭腦上的
[00:07:32.800 --> 00:07:35.040]  在聖經裏面的知道、認識
[00:07:35.040 --> 00:07:36.920]  曉得、心知
[00:07:36.920 --> 00:07:42.360]  全部都是在說經歷過之後的知道
[00:07:42.360 --> 00:07:46.480]  跟你一起同行過之後的認識
[00:07:46.480 --> 00:07:47.720]  那種的曉得
[00:07:47.720 --> 00:07:50.800]  不只是表面上認識你
[00:07:50.800 --> 00:07:53.680]  乃是跟你一起走過
[00:07:53.680 --> 00:07:55.520]  陪伴過
[00:07:55.520 --> 00:07:58.520]  經歷過一些事之後的認識
[00:07:58.520 --> 00:08:00.120]  我們有一句說話說
[00:08:00.120 --> 00:08:01.880]  人生得一知己
[00:08:01.880 --> 00:08:04.200]  死而無憾
[00:08:04.200 --> 00:08:06.200]  我不知道在你的人生裏面
[00:08:06.200 --> 00:08:07.480]  這一刻要你想
[00:08:07.480 --> 00:08:09.760]  你有沒有一位知己
[00:08:09.760 --> 00:08:12.920]  有沒有一位跟你能夠很親近
[00:08:12.920 --> 00:08:14.720]  與你很相交
[00:08:14.720 --> 00:08:16.960]  你想一想
[00:08:16.960 --> 00:08:18.120]  祂已經知道你想怎樣
[00:08:18.120 --> 00:08:19.760]  知道你的喜好
[00:08:19.760 --> 00:08:21.160]  喜歡吃什麼、不喜歡怎樣
[00:08:21.160 --> 00:08:22.680]  什麼時候會發脾氣
[00:08:22.680 --> 00:08:23.760]  祂都知道
[00:08:23.760 --> 00:08:27.280]  我不知道你有沒有一位這樣的朋友在你身邊呢
[00:08:27.280 --> 00:08:30.760]  如果你人生能夠遇到一個
[00:08:30.760 --> 00:08:32.040]  一個
[00:08:32.040 --> 00:08:34.280]  能夠那麼懂你的
[00:08:34.280 --> 00:08:36.000]  那麼明白你的
[00:08:36.000 --> 00:08:38.240]  那麼認識你的人
[00:08:38.240 --> 00:08:41.560]  一個能夠跟你心靈那麼契合的朋友
[00:08:41.560 --> 00:08:43.400]  我為你感恩
[00:08:43.400 --> 00:08:44.440]  有很多人
[00:08:44.440 --> 00:08:47.960]  一生都可能遇不到一個
[00:08:47.960 --> 00:08:49.040]  是一件很珍貴
[00:08:49.040 --> 00:08:50.720]  其實是一件極度珍貴
[00:08:50.720 --> 00:08:52.120]  而且很難得的事
[00:08:52.120 --> 00:08:54.400]  如果你說我一生不止一個
[00:08:54.400 --> 00:08:56.880]  那我就是為你感謝神
[00:08:56.880 --> 00:08:59.440]  在幾年前我來到英國的時候
[00:08:59.440 --> 00:09:02.800]  我認識了一位朋友
[00:09:02.800 --> 00:09:05.120]  他是一位單身的男士
[00:09:05.120 --> 00:09:08.320]  他被朋友邀請來到教會
[00:09:08.320 --> 00:09:10.720]  參加我們的團契聚會
[00:09:10.720 --> 00:09:14.000]  當時那位男士是單身一個人
[00:09:14.000 --> 00:09:15.560]  自己一個人來到英國
[00:09:15.560 --> 00:09:18.560]  他不是十幾二十歲的
[00:09:18.560 --> 00:09:19.280]  來讀書的
[00:09:19.280 --> 00:09:21.320]  我們比較普遍見到可能自己一個人過來
[00:09:21.320 --> 00:09:23.520]  媽媽送他過來讀書
[00:09:23.520 --> 00:09:24.080]  但他不是
[00:09:24.080 --> 00:09:26.520]  他是一位已經四十多歲的男士
[00:09:26.520 --> 00:09:28.800]  但他單身自己一個人來到
[00:09:28.800 --> 00:09:30.400]  我們會覺得挺特別
[00:09:30.400 --> 00:09:31.640]  通常我們移民過來
[00:09:31.640 --> 00:09:32.640]  可能只有一家人
[00:09:32.640 --> 00:09:34.000]  比較多一點
[00:09:34.000 --> 00:09:35.200]  比較普遍
[00:09:35.200 --> 00:09:37.440]  但他是單身自己來到
[00:09:37.440 --> 00:09:39.360]  當我仔細再認識他
[00:09:39.360 --> 00:09:40.640]  了解他的時候
[00:09:40.640 --> 00:09:46.000]  就發現原來他已經在這個地球表面上
[00:09:46.000 --> 00:09:51.400]  在全世界已經再沒有任何直系親屬了
[00:09:51.400 --> 00:09:53.440]  他真的只有他自己一個
[00:09:53.440 --> 00:09:57.200]  所謂的無親無故的人
[00:09:57.200 --> 00:09:59.320]  他來參加我們的聚會
[00:09:59.320 --> 00:10:02.560]  當然有一位新朋友來到我們中間
[00:10:02.560 --> 00:10:03.800]  我們知道他沒有朋友
[00:10:03.800 --> 00:10:04.600]  無親無故
[00:10:04.600 --> 00:10:05.720]  自己一個人來到
[00:10:05.720 --> 00:10:07.680]  在英國這個地方不認識任何人
[00:10:07.680 --> 00:10:09.400]  我們當然會很照顧他
[00:10:09.400 --> 00:10:10.760]  很關心他
[00:10:10.760 --> 00:10:13.560]  知道一位男士應該沒有什麼湯水
[00:10:13.560 --> 00:10:14.880]  又不會煲湯給自己喝
[00:10:14.880 --> 00:10:15.880]  我們團契的姐妹們
[00:10:15.880 --> 00:10:17.040]  又會煲湯給他喝
[00:10:17.040 --> 00:10:20.120]  又會送飯給他吃
[00:10:20.120 --> 00:10:22.400]  他就是一直在我們的團契裏面
[00:10:22.400 --> 00:10:23.200]  一直認識我們
[00:10:23.200 --> 00:10:25.000]  一直認識我們
[00:10:25.000 --> 00:10:27.080]  被我們的弟兄姐妹所感動
[00:10:27.080 --> 00:10:28.920]  他一直感覺到
[00:10:28.920 --> 00:10:31.240]  他從來沒有踏入過教會
[00:10:31.240 --> 00:10:33.160]  但他沒有想過有一班人
[00:10:33.160 --> 00:10:35.000]  是完全不認識他
[00:10:35.000 --> 00:10:36.960]  完全不知道他是誰
[00:10:36.960 --> 00:10:37.920]  甚至乎
[00:10:37.920 --> 00:10:40.160]  他說他都不是一個好人
[00:10:40.160 --> 00:10:42.720]  他形容我不是一個好人
[00:10:42.720 --> 00:10:43.960]  但是
[00:10:43.960 --> 00:10:45.280]  他竟然在大家身上
[00:10:45.280 --> 00:10:47.520]  看到大家對他的愛
[00:10:47.520 --> 00:10:49.640]  他覺得沒有可能的
[00:10:49.640 --> 00:10:51.720]  在這個世界上
[00:10:51.720 --> 00:10:53.080]  他唯有解釋的真是
[00:10:53.080 --> 00:10:55.120]  你們背後有一位主
[00:10:55.120 --> 00:10:56.640]  有一個主耶穌
[00:10:56.640 --> 00:10:58.880]  是叫你們去愛人
[00:10:58.880 --> 00:10:59.760]  他跟我說
[00:10:59.760 --> 00:11:00.560]  所以
[00:11:00.560 --> 00:11:03.320]  他是深深被這些愛去感動
[00:11:03.320 --> 00:11:04.360]  以致他在我們中間
[00:11:04.360 --> 00:11:06.320]  都一年多的時間
[00:11:06.320 --> 00:11:08.800]  最終他決志信了耶穌
[00:11:08.800 --> 00:11:10.960]  但是在他決志信主之後
[00:11:10.960 --> 00:11:12.480]  我們大家很為他高興
[00:11:12.480 --> 00:11:15.080]  我們還送本聖經給他
[00:11:15.080 --> 00:11:17.800]  又說這是我們團契的一粒果子
[00:11:17.800 --> 00:11:19.720]  這樣很開心
[00:11:19.720 --> 00:11:22.040]  結果他信主大概一個月之後
[00:11:22.040 --> 00:11:23.640]  他身體有點不舒服
[00:11:23.640 --> 00:11:25.600]  那晚就沒有來團契
[00:11:25.600 --> 00:11:27.960]  但是他由第一次被人邀請來之後
[00:11:27.960 --> 00:11:29.800]  他從來沒有試過缺席
[00:11:29.800 --> 00:11:31.040]  但是那晚他沒有來
[00:11:31.040 --> 00:11:32.560]  我們當然很關心他
[00:11:32.560 --> 00:11:33.520]  後來就知道
[00:11:33.520 --> 00:11:34.440]  原來他有點不舒服
[00:11:34.440 --> 00:11:37.000]  進了醫院
[00:11:37.000 --> 00:11:39.520]  在他入院的第二天
[00:11:39.520 --> 00:11:41.160]  我當日知道他入院的第二天
[00:11:41.160 --> 00:11:43.400]  我就去醫院探望他
[00:11:43.400 --> 00:11:44.880]  碰巧
[00:11:44.880 --> 00:11:48.000]  他的主診醫生就來到他的中間
[00:11:48.000 --> 00:11:51.160]  說要講解他的病情給他知道
[00:11:51.160 --> 00:11:53.200]  因為他無親無故
[00:11:53.200 --> 00:11:55.680]  連一個親戚朋友都沒有
[00:11:55.680 --> 00:11:58.880]  當醫生問他
[00:11:58.880 --> 00:12:00.880]  「這位是哪位啊?」
[00:12:00.880 --> 00:12:03.200]  「坐在你旁邊的這位是哪位啊?」
[00:12:03.200 --> 00:12:04.600]  他也很坦然地說
[00:12:04.600 --> 00:12:06.960]  「是啊 是我教會的牧者」
[00:12:06.960 --> 00:12:07.840]  醫生問他
[00:12:07.840 --> 00:12:10.400]  「那他可不可以跟你一起聽講解的?」
[00:12:10.400 --> 00:12:11.480]  他說「可以啊 沒問題」
[00:12:11.480 --> 00:12:13.200]  「他可以留下來的」
[00:12:13.200 --> 00:12:15.440]  當一刻醫生就講解了
[00:12:15.440 --> 00:12:17.040]  醫生就宣佈
[00:12:17.040 --> 00:12:20.040]  原來發現他癌症復發
[00:12:20.040 --> 00:12:22.000]  他是曾經患過癌症的
[00:12:22.000 --> 00:12:24.520]  他是癌症再復發
[00:12:24.520 --> 00:12:25.480]  但是一復發
[00:12:25.480 --> 00:12:30.480]  醫生就說已經是非常晚期了
[00:12:30.480 --> 00:12:33.560]  而且醫生也跟他說很清楚
[00:12:33.560 --> 00:12:35.760]  因為他曾經患過癌症
[00:12:35.760 --> 00:12:36.840]  要怎樣做治療
[00:12:36.840 --> 00:12:38.560]  他都知道了
[00:12:38.560 --> 00:12:41.040]  醫生就告訴他
[00:12:41.040 --> 00:12:42.320]  「對不起」
[00:12:42.320 --> 00:12:44.760]  「已經沒有任何治療可以做了」
[00:12:44.760 --> 00:12:46.600]  「在你這個階段」
[00:12:46.600 --> 00:12:48.800]  「再沒有任何治療可以做了」
[00:12:48.800 --> 00:12:50.440]  那餘下的是什麼呢?
[00:12:50.440 --> 00:12:54.080]  餘下就是幾個月的時間
[00:12:54.080 --> 00:12:56.080]  我一再問醫生
[00:12:56.080 --> 00:12:57.280]  醫生說
[00:12:57.280 --> 00:12:59.120]  「是幾個月的時間」
[00:12:59.120 --> 00:13:03.600]  「不會再用年來計算」
[00:13:03.600 --> 00:13:05.520]  當時我一直聽著醫生講解
[00:13:05.520 --> 00:13:07.080]  當然醫生不是就這樣講完
[00:13:07.080 --> 00:13:08.480]  是很詳細的講解
[00:13:08.480 --> 00:13:11.960]  他腫瘤的狀況、情況、身體各樣
[00:13:11.960 --> 00:13:12.760]  為什麼沒有治療
[00:13:12.760 --> 00:13:14.360]  慢慢解釋給他聽
[00:13:14.360 --> 00:13:16.400]  但其實我一直坐在病房裏面
[00:13:16.400 --> 00:13:17.960]  一直看著醫生
[00:13:17.960 --> 00:13:20.480]  和這位弟兄的對話
[00:13:20.480 --> 00:13:24.480]  我是完全聽不到一字一句的
[00:13:24.480 --> 00:13:26.800]  只是覺得那些說話在胸中飄浮
[00:13:26.800 --> 00:13:29.040]  他們兩個在對話
[00:13:29.040 --> 00:13:30.840]  忽然間那一刻覺得
[00:13:30.840 --> 00:13:33.760]  我完全沒有東西可以講
[00:13:33.760 --> 00:13:38.120]  我完全口裏面一字一句都講不出來
[00:13:38.120 --> 00:13:40.240]  不知道可以講些什麼
[00:13:40.240 --> 00:13:44.320]  當醫生一離開那個病房之後
[00:13:44.320 --> 00:13:47.120]  第一句是他講的
[00:13:47.120 --> 00:13:52.320]  他說「其實我都猜到了」
[00:13:52.320 --> 00:13:56.160]  可能一個患過癌症的人他自己知道
[00:13:56.160 --> 00:13:58.480]  他說「其實我都猜到了」
[00:13:58.480 --> 00:14:00.840]  接著他說「不過呢」
[00:14:00.840 --> 00:14:02.920]  「我沒有人沒有物」
[00:14:02.920 --> 00:14:05.480]  「我好瀟灑」
[00:14:05.480 --> 00:14:07.160]  他說「瀟瀟灑灑」
[00:14:07.160 --> 00:14:10.160]  「其實幾好」
[00:14:10.160 --> 00:14:13.120]  我當時看著這位弟兄
[00:14:13.120 --> 00:14:14.880]  很語塞
[00:14:14.880 --> 00:14:16.920]  不知道可以講些什麼
[00:14:16.920 --> 00:14:20.400]  下一句我就問了一句
[00:14:20.400 --> 00:14:24.080]  「不如我們講一下你的一生」
[00:14:24.080 --> 00:14:29.040]  我說「你的一生你覺得你最大的成就是什麼?」
[00:14:29.040 --> 00:14:30.720]  接著他就說
[00:14:30.720 --> 00:14:32.560]  他想了幾秒就說
[00:14:32.560 --> 00:14:34.480]  「哦 成就啊」
[00:14:34.480 --> 00:14:36.680]  「我又懶惰一個」
[00:14:36.680 --> 00:14:38.200]  「又不是什麼很厲害的人」
[00:14:38.200 --> 00:14:41.000]  「又沒有家庭 沒有事 什麼都沒有」
[00:14:41.000 --> 00:14:43.280]  「又不是什麼好的人」
[00:14:43.280 --> 00:14:45.640]  他說「如果我要講一生最大的成就」
[00:14:45.640 --> 00:14:48.880]  「我想是我有好多朋友」
[00:14:48.880 --> 00:14:50.720]  「我有好多朋友」
[00:14:50.720 --> 00:14:53.400]  「有好多很珍惜我的朋友」
[00:14:53.400 --> 00:14:56.240]  他說他形容是「死黨」
[00:14:56.240 --> 00:14:57.520]  「老死」
[00:14:57.520 --> 00:15:00.280]  他說「那些老死 那些死黨」
[00:15:00.280 --> 00:15:01.560]  「和我很好」
[00:15:01.560 --> 00:15:03.520]  他說「這個相信應該是我一生人」
[00:15:03.520 --> 00:15:05.000]  「最大的成就了」
[00:15:05.000 --> 00:15:06.880]  「如果要講成就」
[00:15:06.880 --> 00:15:09.200]  接著我又問他
[00:15:09.200 --> 00:15:13.720]  「你一生人最感恩或最感謝的是什麼?」
[00:15:13.720 --> 00:15:15.920]  他又想了兩秒就說
[00:15:15.920 --> 00:15:18.680]  「我想我一生人最感恩的是」
[00:15:18.680 --> 00:15:20.160]  「在我人生的最後階段」
[00:15:20.160 --> 00:15:23.280]  「我竟然認識了主耶穌」
[00:15:23.280 --> 00:15:26.160]  「和認識了你們」
[00:15:26.160 --> 00:15:27.880]  他說他竟然沒有想過
[00:15:27.880 --> 00:15:29.280]  他當然認識我們的時候
[00:15:29.280 --> 00:15:30.600]  和信主的時候
[00:15:30.600 --> 00:15:33.080]  他不知道自己只剩下幾個月
[00:15:33.080 --> 00:15:34.920]  但他說他沒有想過
[00:15:34.920 --> 00:15:37.320]  竟然在我人生的最後階段
[00:15:37.320 --> 00:15:40.440]  能夠認識主耶穌
[00:15:40.440 --> 00:15:44.680]  他形容上帝在上一次
[00:15:44.680 --> 00:15:46.240]  他患癌症的時候
[00:15:46.240 --> 00:15:48.520]  沒有拿走他的命
[00:15:48.520 --> 00:15:51.320]  其實耶穌是給了他一次機會
[00:15:51.320 --> 00:15:57.000]  在這幾年間能夠認識耶穌
[00:15:57.000 --> 00:15:58.280]  他在最後那幾個月
[00:15:58.280 --> 00:15:59.920]  他的頭腦是很清醒的
[00:15:59.920 --> 00:16:01.760]  他頭腦直至離開世界那一刻
[00:16:01.760 --> 00:16:03.040]  都是清醒的
[00:16:03.040 --> 00:16:05.680]  只不過是他的口腔、鼻腔
[00:16:05.680 --> 00:16:08.240]  已經完全被腫瘤影響到
[00:16:08.240 --> 00:16:10.120]  他完全沒有辦法說話
[00:16:10.120 --> 00:16:13.680]  完全沒有辦法發出一個聲音
[00:16:13.680 --> 00:16:15.520]  所以我們每次去探望他
[00:16:15.520 --> 00:16:18.120]  都是指手畫腳
[00:16:18.120 --> 00:16:19.200]  或者打字
[00:16:19.200 --> 00:16:21.480]  今天也有科技
[00:16:21.480 --> 00:16:23.120]  我們去探望他很有趣的
[00:16:23.120 --> 00:16:26.720]  我們是拿著電話去探望他
[00:16:26.720 --> 00:16:28.240]  我們說一句
[00:16:28.240 --> 00:16:29.320]  他就是用打字
[00:16:29.320 --> 00:16:36.240]  我們就用WhatsApp來溝通、探訪
[00:16:36.240 --> 00:16:39.160]  但每一次當我們一直和他傾談
[00:16:39.160 --> 00:16:44.480]  他很想表達只有主耶穌最明白他
