
[00:00:00.000 --> 00:00:02.320]  最近我大女兒問我一個問題
[00:03:07.400 --> 00:03:10.080]  嗰陣時南北角仲係好存在嘅
[00:03:10.080 --> 00:03:13.520]  仲係一個好強盛嘅情況
[00:03:13.520 --> 00:03:17.760]  咁仲強盛到一個位佢哋打敗咗周圍嘅敵人
[00:03:17.760 --> 00:03:21.440]  跟住佔領咗一啲嘅貿易嘅地方
[00:03:21.440 --> 00:03:23.080]  要道 貿易要道
[00:03:23.080 --> 00:03:24.480]  咁你做生意就好啦
[00:03:24.480 --> 00:03:29.240]  經濟 政治穩定 經濟就慢慢繁榮
[00:03:29.240 --> 00:03:31.760]  個結構就轉型
[00:03:31.760 --> 00:03:35.200]  個經濟嘅人口結構就係慢慢去變化
[00:03:35.200 --> 00:03:39.320]  開頭嘅時候就可能係比較屬於一種均富嘅狀態
[00:03:39.320 --> 00:03:40.520]  即係大家都有塊田
[00:03:40.520 --> 00:03:43.480]  因為耶和華律法分咗唔同嘅地
[00:03:43.480 --> 00:03:44.840]  唔同嘅支派有唔同嘅地
[00:03:44.840 --> 00:03:49.240]  跟住支派裏面唔同嘅家庭按住你嘅情況又分返啲地畀你
[00:03:49.240 --> 00:03:52.280]  所以開頭嘅時候就係每人有塊地
[00:03:52.280 --> 00:03:55.240]  咪自己耕種 靠住啲田產就過活
[00:03:55.240 --> 00:03:56.280]  咁係咁嘅狀況
[00:03:56.280 --> 00:03:58.520]  但係經濟越嚟越好嘅時候
[00:03:58.520 --> 00:04:02.840]  有啲人 有權勢嘅人就越嚟越有錢
[00:04:02.840 --> 00:04:05.400]  咁有錢但係唔夠
[00:04:05.400 --> 00:04:07.760]  佢哋內心當中有個貪婪
[00:04:07.760 --> 00:04:09.560]  貪婪出嚟嘅時候
[00:04:09.560 --> 00:04:14.520]  慢慢就諗計仔點樣去繼續去積累同埋膨脹佢自己嘅財富
[00:04:14.520 --> 00:04:19.320]  跟住變得就去向邊個落手
[00:04:19.320 --> 00:04:21.040]  咁嗰陣時我哋知道舊約裏面
[00:04:21.040 --> 00:04:27.760]  呢個嘅土地同埋房屋係一個最基本嘅一個嘅生產嘅資源
[00:04:27.760 --> 00:04:30.080]  即係特別係田地
[00:04:30.080 --> 00:04:32.040]  咁所以佢哋就係呢啲地方落手
[00:04:32.040 --> 00:04:36.080]  跟住就係奪取同胞嘅呢啲嘅生產嘅資源
[00:04:36.080 --> 00:04:38.760]  所以你見到舊約裏面都好多時候講到土地呀
[00:04:38.760 --> 00:04:39.920]  田產嘅問題
[00:04:39.920 --> 00:04:44.440]  咁慢慢就形成咗嗰陣時以色列社會嘅一個不公嘅狀況
[00:04:44.440 --> 00:04:49.120]  咁帶出嘅結果就係貧富懸殊越嚟越犀利
[00:04:49.120 --> 00:04:52.160]  咁但係神對百姓要求係乜嘢呢
[00:04:52.160 --> 00:04:55.600]  就喺呢段經文裏面出現咗三次一個好重要嘅希伯來文
[00:04:55.600 --> 00:04:58.000]  就係Mishpat
[00:04:58.000 --> 00:05:01.200]  呢個詞係公平呀
[00:05:01.200 --> 00:05:05.000]  上帝要求係公平但係實質見唔到公平喎
[00:05:05.000 --> 00:05:07.120]  係咩事呢出咗問題啦
[00:05:07.120 --> 00:05:11.560]  其實呢如果我哋好熟悉嘅另一段尼加書嘅經文裏面成日講
[00:05:11.560 --> 00:05:12.960]  行公義好憐憫
[00:05:12.960 --> 00:05:15.480]  傳謙卑的心與理的神同行
[00:05:15.480 --> 00:05:17.320]  嗰個Mishpat嚟㗎
[00:05:17.320 --> 00:05:18.840]  係公平嘅
[00:05:18.840 --> 00:05:21.320]  即係有時中文聖經都有混淆嘅
[00:05:21.320 --> 00:05:23.240]  即係有時公平有時公義
[00:05:23.240 --> 00:05:27.560]  即係有時我哋未必完全去明白到個意思
[00:05:27.560 --> 00:05:30.320]  但係其實呢度係講緊Mishpat
[00:05:30.320 --> 00:05:33.760]  咁所以呢我就要睇返到底Mishpat喺舊約裏面
[00:05:33.760 --> 00:05:36.360]  佢意思係咩呢我中文我哋明嘅大概公平
[00:05:36.360 --> 00:05:38.200]  咁我大概都畀多個概念佢
[00:05:38.200 --> 00:05:42.360]  咁但係佢哋舊約裏面係點理解嘅呢Mishpat
[00:05:42.360 --> 00:05:44.440]  第一部分係講做審判嘅
[00:05:44.440 --> 00:05:46.760]  當你判決件事嘅事情呢
[00:05:46.760 --> 00:05:48.360]  同法庭有啲關係啦
[00:05:48.360 --> 00:05:50.000]  咁你代人要公平嘅喎
[00:05:50.000 --> 00:05:51.720]  無論佢社會地位係點呢
[00:05:51.720 --> 00:05:56.160]  都按照實際嘅案情去釋放同埋處罰嘅
[00:05:56.160 --> 00:05:58.120]  而家我哋覺得比較易理解
[00:05:58.120 --> 00:06:00.560]  但係咁多年前我諗幾千年前
[00:06:00.560 --> 00:06:05.400]  佢哋咁嘅概念其實係一個重要嘅觀念嚟㗎
[00:06:05.400 --> 00:06:07.520]  咁今日嘅經文三章九字都係講到呢樣嘢
[00:06:07.520 --> 00:06:10.160]  係講緊一個判決一件案件嘅時候
[00:06:10.160 --> 00:06:12.440]  去審判一啲嘅紛爭嘅時候
[00:06:12.440 --> 00:06:14.080]  要Mishpat
[00:06:14.080 --> 00:06:16.840]  咁跟住第二個方面呢就講管治啦
[00:06:16.840 --> 00:06:22.640]  管治呢就係話要將上帝畀人應得嘅嗰份嘅嘢啦
[00:06:22.640 --> 00:06:25.040]  嗰啲嘅財物啦生存嘅資源啦
[00:06:25.040 --> 00:06:28.280]  都要去給予所有人嘅
[00:06:28.280 --> 00:06:31.120]  咁我哋見到舊約裏面呢其實經常睇到
[00:06:31.120 --> 00:06:33.000]  講到唔公平嘅一個位呢
[00:06:33.000 --> 00:06:35.400]  就係講到啲受欺壓嘅人
[00:06:35.400 --> 00:06:38.520]  特別有兩個名詞好熟悉嘅孤兒寡婦呢
[00:06:38.520 --> 00:06:43.160]  常常係得唔到喺管治嘅裏面得到嗰個公平嘅對待
[00:06:43.160 --> 00:06:45.280]  佢哋得唔到呢啲嘅資源嘅
[00:06:45.280 --> 00:06:47.880]  第三方面呢就係更加係明確咁
[00:06:47.880 --> 00:06:51.160]  呢個同一般我哋認識嘅呢個有啲唔同啦
[00:06:51.160 --> 00:06:54.280]  係一個個關係嘅講到一個關係
[00:06:54.280 --> 00:06:57.080]  呢個詞呢就同一個嘅另一個希伯來文呢
[00:06:57.080 --> 00:07:00.600]  就係中文係通常講公義呀呢個詞嘅
[00:07:00.600 --> 00:07:03.360]  呢個Tadeka呢個詞呢
[00:07:03.360 --> 00:07:06.600]  就係當佢兩個一齊用嘅時候呢
[00:07:06.600 --> 00:07:07.840]  佢哋可以分開用嘅
[00:07:07.840 --> 00:07:09.440]  但係一齊用嘅意思呢
[00:07:09.440 --> 00:07:11.320]  就係講到一種關係
[00:07:11.320 --> 00:07:15.880]  因為信靠上帝而保持一種好合宜嘅關係
[00:07:15.880 --> 00:07:17.800]  肯喺各種嘅場景當中
[00:07:17.800 --> 00:07:24.760]  我都可以活出一種嘅公平慷慨公正咁嘅一種關係
[00:07:24.760 --> 00:07:27.160]  呢種關係因著你同神有咗個關係
[00:07:27.160 --> 00:07:28.200]  從上而下嘅
[00:07:28.200 --> 00:07:30.720]  因為你最信服嗰個神
[00:07:30.720 --> 00:07:33.560]  以至於你可以活出同其他人
[00:07:33.560 --> 00:07:39.040]  其他嘅群體嘅一種嘅美善嘅關係
[00:07:39.040 --> 00:07:41.640]  雖然我知道神對人有咁嘅要求
[00:07:41.640 --> 00:07:45.440]  但實際上領袖卻係行另一個方向
[00:07:45.440 --> 00:07:47.240]  我哋見到呢段嘅經文裏面講到
[00:07:47.240 --> 00:07:53.680]  嗰陣時呢啲嘅領袖有唔同嘅敗壞嘅惡行
[00:07:53.680 --> 00:07:56.400]  其實講到一個重點
[00:07:56.400 --> 00:07:57.720]  頭先都講到
[00:07:57.720 --> 00:08:01.760]  貧富距離越嚟越大
[00:08:01.760 --> 00:08:05.000]  跟住有啲人就貧窮
[00:08:05.000 --> 00:08:06.320]  各種原因
[00:08:06.320 --> 00:08:07.440]  咁佢哋會借錢
[00:08:07.440 --> 00:08:09.240]  借錢佢要抵押點呢
[00:08:09.240 --> 00:08:10.120]  佢咪白白咁借
[00:08:10.120 --> 00:08:13.320]  佢將土地抵押畀一啲有錢嘅人
[00:08:13.320 --> 00:08:15.320]  但係喺舊約經文裏面講到
[00:08:15.320 --> 00:08:20.120]  其實清楚咁講明地嘅主人係耶和華
[00:08:20.120 --> 00:08:22.600]  所以佢哋有個法例就話
[00:08:22.600 --> 00:08:26.760]  律法嘅情況就當欺凌嘅規定就話
[00:08:26.760 --> 00:08:29.480]  欺凌大概50年一個循環
[00:08:29.480 --> 00:08:32.440]  無論佢有冇錢還畀你
[00:08:32.440 --> 00:08:34.920]  到時你都要還返地畀佢
[00:08:34.920 --> 00:08:37.520]  還返佢抵押嗰啲嘢畀佢
[00:08:37.520 --> 00:08:41.840]  因為以至於佢繼續可以喺地上有基本嘅生活
[00:08:41.840 --> 00:08:45.280]  呢個係神嘅恩典嘅一個律法
[00:08:45.280 --> 00:08:48.200]  而家我哋可能未必完全明白
[00:08:48.200 --> 00:08:50.280]  但係嗰陣時的確係咁安排
[00:08:50.280 --> 00:08:53.600]  呢個係摩西嘅律法裏面嘅一個情況
[00:08:53.600 --> 00:08:57.920]  但係嗰陣時嗰班嘅權貴卻唔係咁做
[00:08:57.920 --> 00:09:01.400]  特別有班嘅官員更加配合佢哋咁做
[00:09:01.400 --> 00:09:03.560]  係唔遵行耶和華嘅律法
[00:09:03.560 --> 00:09:06.280]  公平咁處理呢啲土地嘅問題
[00:09:06.280 --> 00:09:07.440]  房屋嘅問題
[00:09:07.440 --> 00:09:15.240]  幫助佢哋一齊合謀去壓榨百姓嘅呢啲情況
[00:09:15.240 --> 00:09:17.640]  咁我哋見到三章十一節嘅裏面
[00:09:17.640 --> 00:09:20.400]  好明顯講到有三類嘅領袖
[00:09:20.400 --> 00:09:24.400]  佢哋為乜去侍奉 為乜去工作
[00:09:24.400 --> 00:09:30.680]  為咗賄賂 為咗薪俸 為咗銀紙
[00:09:30.680 --> 00:09:33.080]  全部都係關於錢
[00:09:33.080 --> 00:09:35.640]  當我哋再睇佢哋描述嘅時候
[00:09:35.640 --> 00:09:38.760]  三章五節同埋三節嘅時候
[00:09:38.760 --> 00:09:43.000]  我哋見到先知擁有一類型嘅比喻
[00:09:43.000 --> 00:09:46.560]  去形容佢哋係點樣去壓榨以色列嘅百姓
[00:09:46.560 --> 00:09:50.560]  係用咩比喻
[00:09:50.560 --> 00:09:53.080]  一類型嘅比喻 食嘢
[00:09:53.080 --> 00:09:56.200]  用佢哋食嘢 食我嘅民嘅肉
[00:09:56.200 --> 00:09:58.880]  當啲先知牙齒有咀嚼嘅時候
[00:09:58.880 --> 00:10:02.560]  就講平安 無咀嚼嘅時候就會攻擊嗰個人
[00:10:02.560 --> 00:10:04.360]  即係你公認我嘅時候我就講你平安
[00:10:04.360 --> 00:10:07.520]  唔公認畀我呢我就去攻擊你
[00:10:07.520 --> 00:10:10.680]  用神嘅說話 借用神嘅說話攻擊你
[00:10:10.680 --> 00:10:13.320]  呢個奇特嘅情況
[00:10:13.320 --> 00:10:20.360]  我哋有冇諗過呢 作為領袖無論係官長同埋先知
[00:10:20.360 --> 00:10:24.840]  作領袖去侍奉去工作嘅時候
[00:10:24.840 --> 00:10:30.200]  其實最常用嘅係一個咩器官
[00:10:30.200 --> 00:10:31.520]  佢用把口喎
[00:10:31.520 --> 00:10:35.680]  用把口帶出話語跟住去帶領去安慰
[00:10:35.680 --> 00:10:39.640]  去指引所有帶領嘅群體
[00:10:39.640 --> 00:10:43.120]  但呢度好諷刺呀
[00:10:43.120 --> 00:10:47.320]  原來係神透過呢啲領袖
[00:10:47.320 --> 00:10:49.680]  嚟帶領佢哋安慰自民大世上
[00:10:49.680 --> 00:10:51.320]  佢哋為咗貪圖財利呢
[00:10:51.320 --> 00:10:52.760]  呢度用個比喻
[00:10:52.760 --> 00:10:54.960]  你用口嚟吞嚇我嘅百姓
[00:10:54.960 --> 00:10:57.080]  吞嚇我百姓嘅財物
[00:10:57.080 --> 00:11:03.560]  實在羞辱咗神賜畀呢班領袖嘅呢啲嘅遺憤
[00:11:03.560 --> 00:11:04.920]  當然喺聖經嗰裏面
[00:11:04.920 --> 00:11:08.680]  跟住喺唔同嘅部分 針對唔同嘅人
[00:11:08.680 --> 00:11:10.960]  領袖就有佢嘅審判
[00:11:10.960 --> 00:11:13.800]  官長就話當你危難嘅時候 你點樣呼求神
[00:11:13.800 --> 00:11:16.880]  你都得唔到神嘅一個請求
[00:11:16.880 --> 00:11:18.120]  先知點樣呢
[00:11:18.120 --> 00:11:20.960]  先知簡直就係黑白顛倒
[00:11:20.960 --> 00:11:24.000]  完全本身先知應該從神嗰度領受話語
[00:11:24.000 --> 00:11:25.720]  然後講返畀百姓聽
[00:11:25.720 --> 00:11:29.160]  但係嗰陣時完全上帝話唔會有默示
[00:11:29.160 --> 00:11:31.880]  先知完全失去個身份嘅功用
[00:11:31.880 --> 00:11:33.520]  到最尾嘅時候我哋見到
[00:11:33.520 --> 00:11:36.680]  結果係整個國家遭受呢個苦難
[00:11:36.680 --> 00:11:39.640]  我哋知道呢段嘅經文呢
[00:11:39.640 --> 00:11:41.960]  係講完之後呢
[00:11:41.960 --> 00:11:44.720]  大概百幾二百年之後呢
[00:11:44.720 --> 00:11:48.600]  真係嗰份嘅審判就臨到
[00:11:48.600 --> 00:11:50.280]  整個耶路撒冷呢
[00:11:50.280 --> 00:11:52.400]  就被毀 被巴比倫所攻陷
[00:11:52.400 --> 00:11:55.680]  耶路撒冷裏面嗰個聖殿都被毀
[00:11:55.680 --> 00:11:57.920]  而且百姓被擄去巴比倫
[00:11:57.920 --> 00:11:59.520]  呢啲係完全實現咗
[00:11:59.520 --> 00:12:04.160]  神嘅說話一句都不落空
[00:12:04.160 --> 00:12:08.360]  二千七百幾年前寫低呢段經文
[00:12:08.360 --> 00:12:13.000]  其實唔單止寫低一段黑君命深嘅以色列嘅歷史
[00:12:13.000 --> 00:12:13.920]  畀我哋講返聽
[00:12:13.920 --> 00:12:15.800]  嗰陣時嘅領袖聽咗呢啲嘅說話
[00:12:15.800 --> 00:12:18.400]  但係唔願意去悔改
[00:12:18.400 --> 00:12:21.480]  其實同樣我哋今日睇返呢段經文嘅時候
[00:12:21.480 --> 00:12:25.760]  畀我哋一個好大嘅教訓
[00:12:25.760 --> 00:12:28.240]  其實同樣道理我哋作領袖嘅
[00:12:28.240 --> 00:12:30.800]  喺當中其實一樣可能面對
[00:12:30.800 --> 00:12:35.600]  當時嗰啲領袖嘅難處 困難
[00:12:35.600 --> 00:12:37.400]  甚至有啲敗壞
[00:12:37.400 --> 00:12:40.000]  有人會問我哋都未必係領袖
[00:12:40.000 --> 00:12:42.440]  我喺教會唔係領袖
[00:12:42.440 --> 00:12:45.400]  我喺職場喺社會都未必係個領袖
[00:12:45.400 --> 00:12:49.280]  咁我係咪都唔需要去太多嘅注意呢啲經文呢
[00:12:49.280 --> 00:12:51.040]  其實唔係喎
[00:12:51.040 --> 00:12:52.400]  我大膽咁講
[00:12:52.400 --> 00:12:56.320]  其實在座每一位都係領袖嚟嘅
[00:12:56.320 --> 00:12:56.920]  點解呢
[00:12:56.920 --> 00:13:01.400]  因為領袖嘅定義最根本嘅定義就係帶出影響力
[00:13:01.400 --> 00:13:03.760]  發揮影響力
[00:13:03.760 --> 00:13:06.040]  而我哋係領受咗耶穌基督嘅福音
[00:13:06.040 --> 00:13:09.880]  成為咗基督徒認識咗聖經嘅真理
[00:13:09.880 --> 00:13:12.920]  喺啲未信主嘅朋友嘅面前
[00:13:12.920 --> 00:13:17.560]  我哋係有責任有權柄去發揮福音使者嘅影響力
[00:13:17.560 --> 00:13:19.600]  如果從講義嘅理解嘅時候
[00:13:19.600 --> 00:13:24.240]  上帝係希望我哋每一個人都學習咗一個好嘅領袖
[00:13:24.240 --> 00:13:26.680]  發揮福音嘅影響力
[00:13:26.680 --> 00:13:29.080]  至少我哋可以教導一啲未信主嘅朋友
[00:13:29.080 --> 00:13:31.520]  關於聖經關於福音嘅信息
[00:13:31.520 --> 00:13:36.040]  教導都係一個好重要嘅領導嘅範疇
[00:13:36.040 --> 00:13:39.000]  所以今日我哋喺當中要學習幾個嘅方面
[00:13:39.000 --> 00:13:40.960]  點樣做一個滿有公平
[00:13:40.960 --> 00:13:42.400]  三章八節嗰度講
[00:13:42.400 --> 00:13:44.640]  滿有mispart嘅一個領袖
[00:13:44.640 --> 00:13:46.480]  第一個就真係要學習
[00:13:46.480 --> 00:13:51.680]  其實用真理作為一個準繩同埋武器去對抗各樣嘅私慾嘅試探
[00:13:51.680 --> 00:13:56.640]  我哋見到呢班猶太嘅官長
[00:13:56.640 --> 00:14:01.960]  先知正正係因為佢哋去馴服咗佢哋私慾嘅帶領
[00:14:01.960 --> 00:14:04.400]  所以跌倒
[00:14:04.400 --> 00:14:06.040]  約翰一書講到我哋聽
[00:14:06.040 --> 00:14:08.120]  我哋嘅私慾有幾方面
[00:14:08.120 --> 00:14:11.120]  撒旦非常清楚我哋呢啲嘅弱點
[00:14:11.120 --> 00:14:12.240]  肉體嘅情慾
[00:14:12.240 --> 00:14:13.120]  眼目嘅情慾
[00:14:13.120 --> 00:14:17.720]  同埋甘心嘅驕傲
[00:14:17.720 --> 00:14:20.840]  其實呢啲領袖正正係喺呢啲地方去跌倒
[00:14:20.840 --> 00:14:23.560]  被撒旦去利用
[00:14:23.560 --> 00:14:26.280]  佢唔信從聖經嘅教導
[00:14:26.280 --> 00:14:29.360]  佢講返呢三方面嘅教導
[00:14:29.360 --> 00:14:31.320]  其實有一個好好嘅比較
[00:14:31.320 --> 00:14:34.160]  喺《新舊約》裏面係開頭嘅時間
[00:14:34.160 --> 00:14:37.440]  各有兩個記載好強烈咁作為比較
[00:14:37.440 --> 00:14:41.360]  係講到兩類嘅人或者兩個嘅人
[00:14:41.360 --> 00:14:45.880]  跟住去點樣面對呢啲嘅情慾嘅呢個試探
[00:14:45.880 --> 00:14:48.480]  我鼓勵大家去詳細咁去閱讀一下
[00:14:48.480 --> 00:14:52.840]  一個就係《創世紀》裏面講到亞當夏娃
[00:14:52.840 --> 00:14:54.560]  雖然好似夏娃係有事先
[00:14:54.560 --> 00:14:56.920]  但其實重點係亞當犯罪
[00:14:56.920 --> 00:15:00.280]  跟住基督喺福音書裏面
[00:15:00.280 --> 00:15:05.720]  去點樣面對同樣嘅三類型嘅呢個情慾嘅試探嘅時候
[00:15:05.720 --> 00:15:13.760]  佢點樣去靠住神嘅說話去抵抗撒旦嘅呢個試探
[00:15:13.760 --> 00:15:15.480]  撒旦都好熟聖經嘅
[00:15:15.480 --> 00:15:18.600]  同樣好似條蛇咁好熟神嘅說話嘅
[00:15:18.600 --> 00:15:22.640]  佢會歪曲咗神嘅說話部分跟住去同人講
[00:15:22.640 --> 00:15:25.720]  跟住希望你喺當中跌入呢個試探嘅當中
[00:15:25.720 --> 00:15:30.320]  但求主幫助我哋去竭力追求神話語嘅時候
[00:15:30.320 --> 00:15:32.920]  聖靈就會幫助我哋分辨一下能力
[00:15:32.920 --> 00:15:34.280]  就好似耶穌基督咁一樣
[00:15:34.280 --> 00:15:40.640]  去用返傳遞嘅聖經去回應撒旦嗰個嘅謊言
[00:15:40.640 --> 00:15:45.440]  其實耶穌呢三句經文其實好緊要
[00:15:45.440 --> 00:15:46.720]  都係來自生命記
[00:15:46.720 --> 00:15:48.840]  其實好多類型嘅試探
[00:15:48.840 --> 00:15:53.040]  我哋都係基本上從呢啲嘅位可以去作出個回應
[00:15:53.040 --> 00:15:57.760]  人活著不是單靠食物乃是靠神口中所出嘅說話
[00:15:57.760 --> 00:16:02.160]  我哋好多物質上面享受上面嘅呢啲嘅試探誘惑
[00:16:02.160 --> 00:16:03.160]  當呢啲嚟到嘅時候
[00:16:03.160 --> 00:16:07.760]  我哋憑住乜嘢我哋可以去有嗰個原則呢
[00:16:07.760 --> 00:16:10.160]  耶穌基督俾我哋好好嘅榜樣
[00:16:10.160 --> 00:16:12.080]  跟住嗰兩句經文都非常嘅重要
[00:16:12.080 --> 00:16:17.440]  我鼓勵大家返去睇下真係非常嘅寶貴
[00:16:17.440 --> 00:16:21.920]  頭先講到話舊約嘅呢啲嘅領袖呢啲嘅墮落敗壞
[00:16:21.920 --> 00:16:25.680]  但係新約裏面舊約係以色列嘅一個信仰群體
[00:16:25.680 --> 00:16:27.680]  咁新約裏面就係講教會
[00:16:27.680 --> 00:16:32.360]  咁教會教會會唔會又同樣道理一樣有呢啲嘅敗壞
[00:16:32.360 --> 00:16:35.160]  特別可能講到領袖方面嘅跌倒呢
[00:16:35.160 --> 00:16:36.440]  其實我哋回顧一下歷史
[00:16:36.440 --> 00:16:40.080]  其實就算最近呢段嘅時間都係不斷會見到一啲
[00:16:40.080 --> 00:16:42.320]  時不時見到一啲嘅新聞
[00:16:42.320 --> 00:16:45.000]  講返幾年前一個新聞就係一個
[00:16:45.000 --> 00:16:47.840]  新加坡一間教會一位幽默牧者
[00:16:47.840 --> 00:16:51.160]  即係佢幾一個Mega Church一個好大嘅教會
[00:16:51.160 --> 00:16:54.400]  跟住最尾被政府去控告
[00:16:54.400 --> 00:16:56.440]  同埋五位嘅長則一齊
[00:16:56.440 --> 00:17:00.760]  挪用咗教會2.8億港幣嘅呢個嘅錢
[00:17:00.760 --> 00:17:03.120]  幫助呢位牧師嘅太太
[00:17:03.120 --> 00:17:07.440]  喺佢嘅呢個嘅音樂嘅事業上面去運作
[00:17:07.440 --> 00:17:11.240]  跟住真係到最尾嘅時候佢判刑都三年幾嘅時間
[00:17:11.240 --> 00:17:15.640]  坐完出嚟跟住就發生另外一啲事情
[00:17:15.640 --> 00:17:17.080]  其實呢啲係好現實嘅
[00:17:17.080 --> 00:17:19.120]  唔係話就係舊約先有
[00:17:19.120 --> 00:17:22.040]  因為呢啲試探係真實嘅
[00:17:22.040 --> 00:17:24.800]  特別喺有權位嘅人身上
[00:17:24.800 --> 00:17:28.160]  呢啲試探嚟得更加嘅強烈
[00:17:28.160 --> 00:17:31.120]  所以求主幫助我哋真係用佢嘅話
[00:17:31.120 --> 00:17:33.480]  作為一個準繩作為一個武器
[00:17:33.480 --> 00:17:38.080]  去對抗各樣嘅呢啲私獄嘅試探
[00:17:38.080 --> 00:17:42.000]  真係要喺英文當中有另外一個希伯來文好緊要嘅
[00:17:42.000 --> 00:17:45.720]  就係Shamar 聽 係聽從
[00:17:45.720 --> 00:17:48.320]  三宗一節同埋九節裏面講到
[00:17:48.320 --> 00:17:50.040]  你哋要聽上帝嘅說話
[00:17:50.040 --> 00:17:52.040]  要聽從上帝嘅說話
[00:17:52.040 --> 00:17:56.480]  我哋唔係單單嘅去頭腦上認識
[00:17:56.480 --> 00:17:59.320]  去聽從上帝嘅說話
[00:17:59.320 --> 00:18:01.600]  當我哋喺軟弱跌倒嘅時候
[00:18:01.600 --> 00:18:04.280]  上帝仲同我哋講說話嘅時候係因典嚟嘅
