
[00:00:00.000 --> 00:00:02.440]  多謝師妹讓我們先聽神的禱語
[00:02:36.800 --> 00:02:39.720]  而是當我們進入這個國家之後呢
[00:02:39.720 --> 00:02:41.280]  進入這個國家之後呢
[00:02:41.280 --> 00:02:44.120]  無論你向哪個方向看都好
[00:02:44.120 --> 00:02:46.120]  無論你從哪個方向去看
[00:02:46.120 --> 00:02:48.000]  或者你走到哪個地方都好
[00:02:48.000 --> 00:02:49.480]  或走到哪一個地方
[00:02:49.480 --> 00:02:51.320]  包括洗手間裡面
[00:02:51.320 --> 00:02:52.680]  或者說洗手間裡面
[00:02:52.680 --> 00:02:54.680]  都有很多不同的
[00:02:54.680 --> 00:02:57.600]  口號掛在上面
[00:02:57.600 --> 00:03:00.000]  都有不同的口號掛在上面
[00:03:00.000 --> 00:03:01.400]  當你多走兩步的時候
[00:03:01.400 --> 00:03:03.960]  在街上還有很多很大的標題
[00:03:03.960 --> 00:03:05.720]  這樣寫著一個大口號
[00:03:05.720 --> 00:03:08.960]  走到街上你要看到一個很大的大口號
[00:03:08.960 --> 00:03:11.400]  我就覺得很不舒服啊
[00:03:11.400 --> 00:03:12.520]  覺得很不舒服
[00:03:12.520 --> 00:03:15.080]  因為好像進入了一個地方呢
[00:03:15.080 --> 00:03:16.160]  無時無刻
[00:03:16.160 --> 00:03:18.440]  都很想將這些口號信息
[00:03:18.440 --> 00:03:20.360]  將它塞進我腦袋裡面
[00:03:20.360 --> 00:03:21.840]  覺得到了這樣的地方呢
[00:03:21.840 --> 00:03:23.080]  覺得這些信息呢
[00:03:23.080 --> 00:03:25.640]  無時無刻的想要塞進你的腦子裡
[00:03:25.640 --> 00:03:27.960]  不過我去都不是很久
[00:03:27.960 --> 00:03:29.520]  我去了兩三天而已
[00:03:29.520 --> 00:03:31.720]  那次呢只去了兩三天
[00:03:31.720 --> 00:03:33.640]  不過那個感覺很深刻
[00:03:33.640 --> 00:03:35.880]  感覺呢很深刻
[00:03:35.880 --> 00:03:38.360]  那事隔很多年之後呢
[00:03:38.360 --> 00:03:40.200]  事隔多年之後
[00:03:40.200 --> 00:03:42.880]  同樣那種感覺又再浮現出來
[00:03:42.880 --> 00:03:45.640]  同樣呢當時的感覺又浮現出來
[00:03:45.640 --> 00:03:46.800]  不過這一次呢
[00:03:46.800 --> 00:03:50.160]  就不是我進入到一個什麼的共產國家裡面
[00:03:50.160 --> 00:03:53.000]  不過呢這一次呢不是進入什麼共產國家裡面
[00:03:53.000 --> 00:03:54.640]  場景改變了
[00:03:54.640 --> 00:03:56.160]  場景呢改變了
[00:03:56.160 --> 00:03:58.720]  而是進入了一個教會裡面
[00:03:58.720 --> 00:04:00.880]  而是說進到一個教會裡面
[00:04:00.880 --> 00:04:04.080]  當我被邀請去到那個教會的門口的時候
[00:04:04.080 --> 00:04:06.200]  當我去一個教會門口的時候
[00:04:06.200 --> 00:04:09.280]  正正一去到門口就有一張很大的
[00:04:09.280 --> 00:04:10.680]  大長長的口號
[00:04:10.680 --> 00:04:12.920]  又掛在教會的門口裡面
[00:04:12.920 --> 00:04:16.800]  在一個教會的門口有很長的一個長符
[00:04:16.800 --> 00:04:19.480]  所以那時候我的感覺呢很不舒服的
[00:04:19.480 --> 00:04:21.240]  當時會感覺不舒服
[00:04:21.240 --> 00:04:24.600]  為什麼你的手法那麼像是去了一個共產國家那樣呢?
[00:04:24.600 --> 00:04:27.000]  為什麼感覺好像進入了一個共產國家呢?
[00:04:27.000 --> 00:04:28.320]  我是這樣反省
[00:04:28.320 --> 00:04:29.760]  我也不同的反省
[00:04:29.760 --> 00:04:33.440]  難道去教會信耶穌這件事
[00:04:33.440 --> 00:04:37.240]  其實也都好像一個思想洗腦的過程嗎?
[00:04:37.240 --> 00:04:40.880]  難道是信耶穌也是一個思想洗腦的過程嗎?
[00:04:40.880 --> 00:04:43.040]  後來去到那個教會裡面更加發現到
[00:04:43.040 --> 00:04:45.880]  原來很多時候他們將信耶穌這件事
[00:04:45.880 --> 00:04:50.480]  只是將它濃縮在一句很簡單的口號的說話上面
[00:04:50.480 --> 00:04:54.200]  然後進了教會以後才感覺他們將信耶穌的這個事情
[00:04:54.200 --> 00:04:57.160]  只是濃縮成一個短的句子、口號裡面
[00:04:57.160 --> 00:04:59.960]  後來經過了這麼多年我自己也做了目者了
[00:04:59.960 --> 00:05:01.880]  經過這麼多年成為了目者
[00:05:01.880 --> 00:05:03.480]  就給我更深的反思
[00:05:03.480 --> 00:05:05.320]  給我更深的反思
[00:05:05.320 --> 00:05:07.440]  難怪今天的基督教教會
[00:05:07.440 --> 00:05:10.680]  會變得如此的膚淺和迷信化
[00:05:10.680 --> 00:05:13.840]  難怪現在的基督教徒這麼膚淺
[00:05:13.840 --> 00:05:16.200]  這麼簡單的去陷進去
[00:05:16.200 --> 00:05:18.200]  膚淺和迷信化
[00:05:18.200 --> 00:05:19.400]  膚淺和迷信
[00:05:19.400 --> 00:05:22.040]  英文有個term是我自己創造的
[00:05:22.040 --> 00:05:23.120]  英文是這樣
[00:05:23.120 --> 00:05:27.080]  叫做psychological spiritualized
[00:05:27.080 --> 00:05:29.080]  將它很膚淺
[00:05:29.080 --> 00:05:33.400]  將它變成一種好像洗腦形式的一種屬靈化
[00:05:33.400 --> 00:05:36.840]  可能膚淺的話又改成一種洗腦的屬靈化
[00:05:36.840 --> 00:05:41.080]  甚至將主耶穌整個復活的本身的意義
[00:05:41.080 --> 00:05:44.440]  或者將耶穌復活的意義
[00:05:44.440 --> 00:05:47.400]  教會就將它盡量的去迷信化
[00:05:47.400 --> 00:05:48.840]  盡量迷信化
[00:05:48.840 --> 00:05:50.520]  而最常用的經文呢?
[00:05:50.520 --> 00:05:51.640]  最常用的經文呢?
[00:05:51.640 --> 00:05:53.000]  就是《約翰福音》了
[00:05:53.000 --> 00:05:54.000]  就是《約翰福音》
[00:05:54.000 --> 00:05:57.360]  為什麼《約翰福音》這麼被常用成為一種
[00:05:57.360 --> 00:06:00.760]  扭曲的一種迷信化的經文書卷呢?
[00:06:00.760 --> 00:06:04.680]  為什麼約翰成為一種扭曲聖經的一個經文呢?
[00:06:04.680 --> 00:06:06.680]  因為《約翰福音》有一個特色
[00:06:06.680 --> 00:06:08.080]  因為《約翰福音》有一個特色
[00:06:08.080 --> 00:06:12.720]  就是因為《約翰福音》裏面用的文字和寫作方法
[00:06:12.720 --> 00:06:15.000]  因為它《約翰福音》用的文字和寫作方法
[00:06:15.000 --> 00:06:19.080]  都充滿了很多叫做寓意性的文字
[00:06:19.080 --> 00:06:20.600]  充滿了寓意性的文字
[00:06:20.600 --> 00:06:21.200]  英文叫做
[00:06:21.200 --> 00:06:26.640]  Symbolizing Nature of the Language in the Gospel of John
[00:06:26.640 --> 00:06:28.840]  很多的說話其實在《約翰福音》裏面
[00:06:28.840 --> 00:06:31.960]  你一開始就會見到它是很有寓意性的
[00:06:31.960 --> 00:06:34.880]  所以在《約翰福音》一開始就有很多寓意性
[00:06:34.880 --> 00:06:37.600]  如果你不知道它要比喻些什麼的話
[00:06:37.600 --> 00:06:39.040]  如果你不知道它要比喻些什麼的話
[00:06:39.040 --> 00:06:40.480]  真將它表面化
[00:06:40.480 --> 00:06:42.120]  將它的說話就這樣看
[00:06:42.120 --> 00:06:43.360]  就是這樣解釋呢?
[00:06:43.360 --> 00:06:44.640]  只是看表面化
[00:06:44.640 --> 00:06:45.600]  表面去解釋的
[00:06:45.600 --> 00:06:47.680]  我們就很容易解釋錯誤的了
[00:06:47.680 --> 00:06:49.160]  我們就會很容易解釋錯誤
[00:06:49.160 --> 00:06:49.800]  今天是復活節
[00:06:49.800 --> 00:06:52.160]  我會講第二節《約翰福音》第21章
[00:06:52.160 --> 00:06:54.840]  今天復活節我講《約翰福音》第21章
[00:06:54.840 --> 00:06:58.560]  但是如果大家當你簡單去看《約翰福音》第一章第一節
[00:06:58.560 --> 00:07:00.800]  如果你回到《約翰福音》第一章第一節的話
[00:07:00.800 --> 00:07:04.160]  那種寓意性你就馬上感受得到
[00:07:04.160 --> 00:07:06.480]  那個寓意性你就馬上感覺到
[00:07:06.480 --> 00:07:10.040]  《約翰福音》一章第一節至第二節講什麼呢?
[00:07:10.040 --> 00:07:11.720]  《約翰福音》一章二節講什麼呢?
[00:07:11.720 --> 00:07:17.000]  「太初有道,道與神同在,道就是神者,道太初與神同在」
[00:07:17.000 --> 00:07:18.800]  接著再繼續第三節講
[00:07:18.800 --> 00:07:23.960]  「萬物是借著他造的,凡被造的,沒有一樣不借著他造的」
[00:07:23.960 --> 00:07:27.800]  它講「太初有道,道與神同在,道就是神」
[00:07:27.800 --> 00:07:30.200]  這個道太初與神同在
[00:07:30.200 --> 00:07:32.320]  萬物是借著他造的
[00:07:32.320 --> 00:07:35.080]  然後進入第四節就帶入到主題了
[00:07:35.080 --> 00:07:37.560]  然後進入第四節就帶入到主題了
[00:07:37.560 --> 00:07:44.920]  「生命在他裡頭,這生命就是人的光,光接在黑暗裡,黑暗卻不接受光」
[00:07:44.920 --> 00:07:50.720]  「生命在他裡頭,這生命就是人的光,光照在黑暗裡,黑暗卻不接受光」
[00:07:50.720 --> 00:07:54.520]  如果你完全不知道「光」是指什麼?「黑暗」指的是什麼?
[00:07:54.520 --> 00:07:57.040]  如果你不明白「黑暗」指什麼?「光」指什麼?
[00:07:57.040 --> 00:08:00.520]  你不知道這個所謂的「道」是什麼?
[00:08:00.520 --> 00:08:02.240]  你不知道這個「道」是指的是什麼?
[00:08:02.240 --> 00:08:03.960]  你可以任意解釋
[00:08:03.960 --> 00:08:05.040]  可以任意解釋的話
[00:08:05.040 --> 00:08:10.960]  這個也是約翰福音最大被人濫用和扭曲的原因
[00:08:10.960 --> 00:08:14.400]  這也是約翰福音被人濫用扭曲的原因
[00:08:14.400 --> 00:08:15.880]  很可惜的是
[00:08:15.880 --> 00:08:16.560]  很可惜的是
[00:08:16.560 --> 00:08:17.920]  在教會裡面
[00:08:17.920 --> 00:08:18.720]  在教會裡面
[00:08:18.720 --> 00:08:21.160]  能夠真正有這樣理解的人不多
[00:08:21.160 --> 00:08:23.080]  能夠真正理解的人不多
[00:08:23.080 --> 00:08:25.480]  亂理解的人又非常之多
[00:08:25.480 --> 00:08:27.280]  亂解釋的人又很多
[00:08:27.280 --> 00:08:29.360]  當我們驟眼看約翰福音的語言
[00:08:29.360 --> 00:08:29.360]  當我們驟眼看約翰福音的語言
[00:08:29.360 --> 00:08:31.240]  是好像很簡單的說話
[00:08:31.240 --> 00:08:34.360]  是好像很簡單的說話
[00:08:34.360 --> 00:08:36.800]  但是越簡單的說話
[00:08:36.800 --> 00:08:36.840]  但是越簡單的說話
[00:08:36.840 --> 00:08:38.000]  但是越簡單的說話
[00:08:38.000 --> 00:08:41.600]  其實就越容易被人扭曲錯誤理解
[00:08:41.600 --> 00:08:41.600]  其實就越容易被人扭曲錯誤理解
[00:08:41.600 --> 00:08:44.080]  其實就越容易被人扭曲錯誤理解
[00:08:44.080 --> 00:08:47.760]  所以今天我希望藉著復活節這個節日
[00:08:47.760 --> 00:08:50.240]  所以今天我藉著復活節這個節日
[00:08:50.240 --> 00:08:54.280]  特別重新看看約翰福音裡面說的復活的題目
[00:08:54.280 --> 00:08:54.280]  特別重新看看約翰福音裡面說的復活的題目
[00:08:54.280 --> 00:08:57.440]  特別講約翰福音裡面講的復活的題目
[00:08:57.440 --> 00:08:59.920]  希望幫助我們的弟兄姊妹
[00:08:59.920 --> 00:09:01.520]  希望幫助我們的弟兄姊妹
[00:09:01.520 --> 00:09:05.640]  能夠走出一個錯誤的屬靈道路的方向
[00:09:05.640 --> 00:09:08.280]  能夠走出一個錯誤的屬靈方向
[00:09:08.280 --> 00:09:12.160]  或者希望為弟兄姊妹提供一點點的提醒
[00:09:12.160 --> 00:09:12.160]  或者希望為弟兄姊妹提供一點點的提醒
[00:09:12.160 --> 00:09:14.760]  或者希望為弟兄姊妹提供一點點的提醒
[00:09:14.760 --> 00:09:18.040]  如何真正理解約翰福音的題目
[00:09:18.040 --> 00:09:20.040]  如何真正理解約翰福音的題目
[00:09:20.040 --> 00:09:24.920]  更重要的是如何理解我們最重要的信仰基礎
[00:09:24.920 --> 00:09:27.080]  就是耶穌基督復活的題目
[00:09:27.080 --> 00:09:27.120]  更重要的是如何真正理解耶穌復活的題目
[00:09:27.120 --> 00:09:30.280]  更重要的是如何真正理解耶穌復活的題目
[00:09:30.280 --> 00:09:33.480]  所以這次我希望能夠藉著這段經文
[00:09:33.480 --> 00:09:35.160]  希望藉著今天這段經文
[00:09:35.160 --> 00:09:37.320]  為大家帶來兩個很重要的訊息
[00:09:37.320 --> 00:09:39.520]  為大家帶來兩個重要的訊息
[00:09:39.520 --> 00:09:40.320]  第一個訊息
[00:09:40.320 --> 00:09:41.120]  第一個訊息
[00:09:41.120 --> 00:09:44.080]  重申耶穌在死後復活
[00:09:44.080 --> 00:09:46.800]  重申耶穌在死後復活
[00:09:46.800 --> 00:09:50.280]  耶穌很想帶一個什麼訊息給門徒知道呢?
[00:09:50.280 --> 00:09:53.400]  耶穌帶什麼訊息給門徒知道呢?
[00:09:53.400 --> 00:09:55.400]  這是第一樣我們想知道的
[00:09:55.400 --> 00:09:57.440]  這是第一樣我們想知道的
[00:09:57.440 --> 00:09:59.760]  耶穌想帶什麼訊息給門徒知道呢?
[00:09:59.760 --> 00:10:01.440]  耶穌帶什麼訊息給門徒知道呢?
[00:10:01.440 --> 00:10:02.440]  不要將祂神跡化
[00:10:02.440 --> 00:10:05.080]  「哎呀!復活了!你將來也復活了!」
[00:10:05.080 --> 00:10:06.320]  不要將祂神跡化
[00:10:06.320 --> 00:10:08.600]  「哎呀!復活了!你將來也可以復活!」
[00:10:08.600 --> 00:10:09.920]  不只是焦點放在那裡
[00:10:09.920 --> 00:10:11.360]  耶穌想放什麼訊息呢?
[00:10:11.360 --> 00:10:13.360]  不是焦點放在那裡
[00:10:13.360 --> 00:10:15.080]  第二個重要的訊息
[00:10:15.080 --> 00:10:15.760]  第二個訊息
[00:10:15.760 --> 00:10:20.600]  就是提供一個能夠幫助我們避免錯解聖經的良方
[00:10:20.600 --> 00:10:23.880]  就是幫助我們能夠
[00:10:23.880 --> 00:10:26.280]  如何去解釋聖經的一個良方
[00:10:26.280 --> 00:10:30.760]  免得我們跌入一個似是而非的聖經解釋裡面
[00:10:30.760 --> 00:10:33.720]  免得我們跌進一個似是而非的解釋裡面
[00:10:33.720 --> 00:10:36.440]  既然有這兩個重要的方向
[00:10:36.440 --> 00:10:39.120]  我希望大家一起去打開這段經文
[00:10:39.120 --> 00:10:40.560]  既然有了兩個方向
[00:10:40.560 --> 00:10:41.240]  我希望大家讀這段經文
[00:10:41.240 --> 00:10:41.960]  也不是太長
[00:10:41.960 --> 00:10:43.320]  我們一起讀多一次
[00:10:43.320 --> 00:10:44.320]  我們一起來讀一遍
[00:10:44.320 --> 00:10:46.160]  這段經文是非常熟悉
[00:10:46.160 --> 00:10:47.360]  這段經文非常熟悉
[00:10:47.360 --> 00:10:49.880]  非常經常被引用的經文
[00:10:49.880 --> 00:10:51.200]  經常被引用的經文
[00:10:51.200 --> 00:10:53.120]  究竟想說什麼呢?
[00:10:53.120 --> 00:10:54.840]  究竟想說什麼呢?
[00:10:54.840 --> 00:10:55.680]  我們一起打開經文
[00:10:55.680 --> 00:10:57.080]  我們一起讀一下
[00:10:57.080 --> 00:10:58.240]  我們一起來讀一下
[00:10:58.240 --> 00:11:00.280]  從第十九節至二十三節
[00:11:00.280 --> 00:11:01.720]  從第十九節至二十三節
[00:11:01.720 --> 00:11:02.600]  我們一起來讀
[00:11:02.600 --> 00:11:03.400]  我們一起來讀
[00:11:03.400 --> 00:11:08.240]  那一天就是七日的第一日晚上
[00:11:08.240 --> 00:11:10.680]  門徒所在的地方
[00:11:10.680 --> 00:11:14.200]  因怕猶太人門都彎了
[00:11:14.200 --> 00:11:18.320]  耶穌來站在當中對他們說
[00:11:18.320 --> 00:11:20.280]  「願你們平安」
[00:11:20.280 --> 00:11:25.440]  說了這話就把手和立旁指甲他們看
[00:11:25.440 --> 00:11:29.000]  門徒開見主就喜樂了
[00:11:29.000 --> 00:11:31.240]  耶穌又對他們說
[00:11:31.240 --> 00:11:33.000]  「願你們平安」
[00:11:33.000 --> 00:11:35.360]  父怎樣差遣了我
[00:11:35.360 --> 00:11:38.160]  我也照樣差遣你們
[00:11:38.160 --> 00:11:41.920]  說了這話就向他們吹一口氣
[00:11:41.920 --> 00:11:44.480]  說你們受聖靈
[00:11:44.480 --> 00:11:46.680]  你們赦免誰的罪
[00:11:46.680 --> 00:11:48.920]  誰的罪就赦免了
[00:11:48.920 --> 00:11:51.120]  你們留下誰的罪
[00:11:51.120 --> 00:11:53.720]  誰的罪就留下了
[00:11:53.720 --> 00:11:56.600]  這聖經想說什麼呢?
[00:11:56.600 --> 00:11:58.440]  這聖經想解釋什麼呢?
[00:11:58.440 --> 00:12:00.000]  向前看一點
[00:12:00.000 --> 00:12:01.680]  讓我們往前看多一點
[00:12:01.680 --> 00:12:05.360]  前面是說到耶穌剛剛被釘死埋葬
[00:12:05.360 --> 00:12:09.680]  前面說耶穌剛剛被釘死埋葬
[00:12:09.680 --> 00:12:12.680]  然後就在那個墓的前面
[00:12:12.680 --> 00:12:13.920]  在他墓前面
[00:12:13.920 --> 00:12:16.320]  在七日的第一日的早上
[00:12:16.320 --> 00:12:18.240]  在七日第一日的早上
[00:12:18.240 --> 00:12:21.000]  有一位女士叫做莫大拉瑪麗亞
[00:12:21.000 --> 00:12:22.720]  有一位女士叫做莫大拉瑪麗亞
[00:12:22.720 --> 00:12:24.720]  就去耶穌的墓那裡
[00:12:24.720 --> 00:12:26.400]  就到耶穌墓前
[00:12:26.400 --> 00:12:27.520]  守在他裡面
[00:12:27.520 --> 00:12:28.200]  守在那裡
[00:12:28.200 --> 00:12:29.880]  想著怎知道
[00:12:29.880 --> 00:12:33.000]  想著怎麼知道呢?
[00:12:33.000 --> 00:12:34.120]  想都想不到
[00:12:34.120 --> 00:12:36.680]  怎知道去到原來那個墓門打開了
[00:12:36.680 --> 00:12:38.520]  想不到他墓門已經打開了
[00:12:38.520 --> 00:12:39.400]  在這個時候
[00:12:39.400 --> 00:12:42.840]  我們知道耶穌的復活就向他顯現
[00:12:42.840 --> 00:12:45.880]  我們這時候耶穌的復活就向他顯現
[00:12:45.880 --> 00:12:48.560]  耶穌和這個婦人有一些的對答
[00:12:48.560 --> 00:12:50.320]  耶穌和這個婦人有一些對話
[00:12:50.320 --> 00:12:51.760]  就說我已經復活了
[00:12:51.760 --> 00:12:52.680]  就說我已經復活了
[00:12:52.680 --> 00:12:54.680]  我現在給你一個命令
[00:12:54.680 --> 00:12:55.560]  我有一個命令給你
[00:12:55.560 --> 00:12:56.880]  我有一個使命給你
[00:12:56.880 --> 00:12:57.800]  給你一個使命
[00:12:57.800 --> 00:13:00.040]  你現在馬上去跟我的門徒說
[00:13:00.040 --> 00:13:01.440]  你馬上跟我的門徒說
[00:13:01.440 --> 00:13:02.840]  我已經復活了
[00:13:02.840 --> 00:13:03.760]  我已經復活了
[00:13:03.760 --> 00:13:06.560]  所以在第20章的第18節裡面
[00:13:06.560 --> 00:13:08.080]  在20章的18節裡面
[00:13:08.080 --> 00:13:12.320]  莫大拉的瑪麗亞就去告訴門徒說
[00:13:12.320 --> 00:13:14.400]  莫大拉的瑪麗亞就去告訴門徒說
[00:13:14.400 --> 00:13:17.040]  我已經看見了主
[00:13:17.040 --> 00:13:18.600]  我已經看見了主
[00:13:18.600 --> 00:13:22.920]  她又將主對她說的話告訴他們
[00:13:22.920 --> 00:13:25.400]  她又將主對她說的話告訴他們
[00:13:25.400 --> 00:13:29.600]  其實這段聖經一開始就將整個的臺
[00:13:29.600 --> 00:13:32.960]  是定了在一個侍奉的模式裡面
[00:13:32.960 --> 00:13:36.640]  這段聖經將整臺定義在侍奉上面
[00:13:36.640 --> 00:13:40.000]  很多解釋接下來我們今天要解釋的這段經文
[00:13:40.000 --> 00:13:41.560]  19-23節
[00:13:41.560 --> 00:13:44.200]  我們根據來解釋的19-23節
[00:13:44.200 --> 00:13:47.600]  已經演繹得非常之混亂了
[00:13:47.600 --> 00:13:49.520]  已經演繹得非常混亂了
[00:13:49.520 --> 00:13:53.440]  但是其實這段聖經是擺在一個很重要的平臺
[00:13:53.440 --> 00:13:56.240]  就是耶穌要委託你
[00:13:56.240 --> 00:13:59.960]  去將祂的信息傳遞給人知道
[00:13:59.960 --> 00:14:04.000]  就是耶穌要委託你將祂的信息傳給人知道
[00:14:04.000 --> 00:14:08.840]  而這個人為什麼會接受這樣的猜謎呢?
[00:14:08.840 --> 00:14:11.120]  這個人為什麼要接受這樣的猜謎呢?
[00:14:11.120 --> 00:14:12.400]  就是因為一個原因
[00:14:12.400 --> 00:14:14.160]  因為一個原因
[00:14:14.160 --> 00:14:17.440]  「我已經看見主」
[00:14:17.440 --> 00:14:19.600]  「我已經看見了主」
[00:14:19.600 --> 00:14:21.440]  弟兄姊妹
[00:14:21.440 --> 00:14:23.560]  聖經在《特別約翰福音》裡面說
[00:14:23.560 --> 00:14:27.120]  「看見」這個字眼是一個很獨特的字眼
[00:14:27.120 --> 00:14:29.280]  在聖經特別是約翰福音裡講
[00:14:29.280 --> 00:14:31.600]  這個「看見」是一個很特別的字眼
[00:14:31.600 --> 00:14:34.640]  對很多人來講「看見」有什麼特別呢?
[00:14:34.640 --> 00:14:36.120]  「看」我也可以看啊
[00:14:36.120 --> 00:14:39.000]  對很多人的「看見」有什麼特別的不同呢?
[00:14:39.000 --> 00:14:41.720]  不過你有沒有聽過中國人的一句諺語?
[00:14:41.720 --> 00:14:43.360]  在中國人有一段諺語
[00:14:43.360 --> 00:14:45.680]  叫做「有眼無珠」
[00:14:45.680 --> 00:14:47.360]  叫做「有眼無珠」
[00:14:47.360 --> 00:14:48.720]  你有沒有聽過這句話?
[00:14:48.720 --> 00:14:50.440]  為什麼叫「有眼無珠」?
[00:14:50.440 --> 00:14:51.880]  什麼是「有眼無珠」呢?
[00:14:51.880 --> 00:14:54.600]  講的不是看到東西的問題
[00:14:54.600 --> 00:14:56.880]  講的不是看到事情的問題
[00:14:56.880 --> 00:15:00.240]  而是你領不領略到其中的意義
[00:15:00.240 --> 00:15:02.520]  而是說你有沒有領略其中的意思
[00:15:02.520 --> 00:15:05.520]  穆達拉在瑪利亞接受主的猜謎
[00:15:05.520 --> 00:15:08.800]  穆達拉在瑪利亞領受主的猜謎
[00:15:08.800 --> 00:15:12.000]  聖經說「他已看見了主」
[00:15:12.000 --> 00:15:14.160]  聖經說「他已看見了主」
[00:15:14.160 --> 00:15:18.280]  其實就是說他明白上帝的兒子耶穌基督
[00:15:18.280 --> 00:15:20.280]  他的心意是什麼?
[00:15:20.280 --> 00:15:24.600]  意思就是說他明白上帝的兒子耶穌基督的心意是什麼?
[00:15:24.600 --> 00:15:25.800]  所以當我們看《約翰福音》
[00:15:25.800 --> 00:15:28.840]  就算從第一章的第一至第五節的時候
[00:15:28.840 --> 00:15:32.360]  從《約翰福音》第一章一直到第五節的時候
[00:15:32.360 --> 00:15:35.120]  講到漢奸、講到光的問題
[00:15:35.120 --> 00:15:37.880]  其實同樣是談論了一個很重要的題目
[00:15:37.880 --> 00:15:41.120]  從光和黑暗的同樣一個問題
[00:15:41.120 --> 00:15:44.200]  你對主明白嗎?
[00:15:44.200 --> 00:15:45.920]  你對主明白不明白?
[00:15:45.920 --> 00:15:50.160]  你對上帝的心能不能夠體貼呢?
[00:15:50.160 --> 00:15:52.400]  你對上帝的心能夠體貼嗎?
[00:15:52.400 --> 00:15:53.600]  甚至講得更嚴重
[00:15:53.600 --> 00:15:57.320]  你有沒有真正體諒到上帝的心腸?
