
[00:00:00.000 --> 00:00:03.000]  首先想問問大家手上有沒有帶錶
[00:02:25.000 --> 00:02:27.000]  日本
[00:02:27.000 --> 00:02:30.000]  瑞士不做這件事
[00:02:30.000 --> 00:02:32.000]  我們自己做
[00:02:32.000 --> 00:02:34.000]  於是六七十年代
[00:02:34.000 --> 00:02:36.000]  很多錫英錶出現了
[00:02:36.000 --> 00:02:38.000]  當時出現了很多牌子
[00:02:38.000 --> 00:02:40.000]  你們認識的牌子
[00:02:40.000 --> 00:02:44.000]  整個鐘錶的情況改變了
[00:02:44.000 --> 00:02:47.000]  大半的江山都去了日本
[00:02:47.000 --> 00:02:49.000]  當然到現在
[00:02:49.000 --> 00:02:51.000]  我們祖國最厲害
[00:02:52.000 --> 00:02:54.000]  有很多這些電子錶
[00:02:54.000 --> 00:02:56.000]  你們看到一件事
[00:02:56.000 --> 00:02:58.000]  原來有些事情
[00:02:58.000 --> 00:03:00.000]  過去是輝煌
[00:03:00.000 --> 00:03:02.000]  但有些新的發明
[00:03:02.000 --> 00:03:04.000]  新的出現
[00:03:04.000 --> 00:03:06.000]  有時我們都學習
[00:03:06.000 --> 00:03:08.000]  如何改進
[00:03:08.000 --> 00:03:10.000]  現在我相信瑞士錶
[00:03:10.000 --> 00:03:12.000]  都有錫英錶
[00:03:12.000 --> 00:03:14.000]  已經知道了
[00:03:14.000 --> 00:03:16.000]  不能夠顧報自封
[00:03:16.000 --> 00:03:18.000]  今天和大家看的聖經
[00:03:18.000 --> 00:03:21.000]  原來在神的內裡都是一樣
[00:03:22.000 --> 00:03:24.000]  因為剛才主席和我們讀
[00:03:24.000 --> 00:03:28.000]  《二賽亞書》第43章16到21節
[00:03:28.000 --> 00:03:30.000]  在前面
[00:03:30.000 --> 00:03:35.000]  二賽亞已經告訴百姓
[00:03:35.000 --> 00:03:38.000]  神會為他們做一件新的事情
[00:03:38.000 --> 00:03:43.000]  他們當時在什麼環境裡呢?
[00:03:43.000 --> 00:03:45.000]  因為他們當時
[00:03:45.000 --> 00:03:47.000]  在一個秘魯的時代
[00:03:47.000 --> 00:03:49.000]  他們的國家已經滅亡了
[00:03:50.000 --> 00:03:51.000]  他們的猶太國已經滅亡了
[00:03:51.000 --> 00:03:55.000]  被巴比倫擄去了一個
[00:03:55.000 --> 00:03:57.000]  他們兩河流域的地方
[00:03:57.000 --> 00:03:59.000]  中東的地方裡
[00:03:59.000 --> 00:04:02.000]  可以說這個擄去成為了一種囚犯
[00:04:02.000 --> 00:04:04.000]  囚犯
[00:04:04.000 --> 00:04:09.000]  好像昔日在埃及裡圍爐的情況一樣
[00:04:09.000 --> 00:04:11.000]  他們有很多的
[00:04:11.000 --> 00:04:13.000]  很痛苦的經歷
[00:04:13.000 --> 00:04:18.000]  很多很想脫離一個的壓困
[00:04:19.000 --> 00:04:23.000]  但是發覺巴比倫國這麼強大
[00:04:23.000 --> 00:04:26.000]  他們的政策又這麼殘酷
[00:04:26.000 --> 00:04:28.000]  又這麼堅定
[00:04:28.000 --> 00:04:30.000]  是沒什麼可能會改變的
[00:04:30.000 --> 00:04:33.000]  等了幾十年已經失望了
[00:04:33.000 --> 00:04:35.000]  《二賽亞書》第40章
[00:04:35.000 --> 00:04:37.000]  那些地方已經講到他們的哀求
[00:04:37.000 --> 00:04:40.000]  就好像當日以色列人
[00:04:40.000 --> 00:04:43.000]  在埃及裡哀求一樣
[00:04:43.000 --> 00:04:46.000]  但是哀求過了
[00:04:47.000 --> 00:04:50.000]  在很多的詩歌裡
[00:04:50.000 --> 00:04:52.000]  就坐的詩歌也有
[00:04:52.000 --> 00:04:54.000]  一種痛苦的詩歌
[00:04:54.000 --> 00:04:56.000]  哀歌也有
[00:04:56.000 --> 00:04:58.000]  表達了一種心情
[00:04:58.000 --> 00:05:00.000]  但是情況也沒有改變下來
[00:05:00.000 --> 00:05:04.000]  他們已經絕對是陷入了絕望
[00:05:04.000 --> 00:05:06.000]  沒有盼望的裡面
[00:05:06.000 --> 00:05:09.000]  已經知道不能改變了
[00:05:09.000 --> 00:05:12.000]  這個國家可能興盛幾百年
[00:05:12.000 --> 00:05:14.000]  甚至幾千年
[00:05:14.000 --> 00:05:16.000]  如果繼續這樣的話
[00:05:16.000 --> 00:05:18.000]  他們仍然在遺留
[00:05:18.000 --> 00:05:20.000]  仍然被同化
[00:05:20.000 --> 00:05:23.000]  甚至永遠不能再回到
[00:05:23.000 --> 00:05:25.000]  猶大耶路撒冷的地方
[00:05:25.000 --> 00:05:28.000]  他們在這個困境裡
[00:05:28.000 --> 00:05:30.000]  失望的裡面
[00:05:30.000 --> 00:05:32.000]  已經好像沒有什麼可以再發生
[00:05:32.000 --> 00:05:35.000]  已經是一種心死的情況
[00:05:35.000 --> 00:05:37.000]  但是
[00:05:37.000 --> 00:05:39.000]  這段經文
[00:05:39.000 --> 00:05:42.000]  卻是有一個很突破性的發展
[00:05:42.000 --> 00:05:44.000]  原來說聖經裡
[00:05:45.000 --> 00:05:46.000]  是一件新事
[00:05:46.000 --> 00:05:48.000]  所以我今天就用
[00:05:48.000 --> 00:05:50.000]  這個題目叫做神的新意思
[00:05:50.000 --> 00:05:52.000]  來講這個題目
[00:05:52.000 --> 00:05:56.000]  怎樣神原來是一件新事的神
[00:05:56.000 --> 00:06:00.000]  神是要給我們有出人意表的發展
[00:06:00.000 --> 00:06:02.000]  有出人意外的平安
[00:06:02.000 --> 00:06:04.000]  我們聖經是這樣說的
[00:06:04.000 --> 00:06:06.000]  究竟一件神的新事
[00:06:06.000 --> 00:06:08.000]  怎樣去成就呢
[00:06:08.000 --> 00:06:10.000]  這是我們今天值得學習的地方
[00:06:10.000 --> 00:06:12.000]  首先第一
[00:06:13.000 --> 00:06:15.000]  我們要對神有盼望
[00:06:15.000 --> 00:06:20.000]  不要像當時他們這些猶大人一樣
[00:06:20.000 --> 00:06:22.000]  已經心死了
[00:06:22.000 --> 00:06:24.000]  已經毫無盼望了
[00:06:24.000 --> 00:06:27.000]  有些部分是這樣的人
[00:06:27.000 --> 00:06:30.000]  我們要對神有盼望
[00:06:30.000 --> 00:06:33.000]  我們對神盼望因為什麼呢
[00:06:33.000 --> 00:06:36.000]  因為神是創造新事的神
[00:06:36.000 --> 00:06:39.000]  創造新事的神
[00:06:39.000 --> 00:06:42.000]  神的創造我們經常想起創世紀
[00:06:42.000 --> 00:06:44.000]  是不是創造完就完了呢
[00:06:44.000 --> 00:06:48.000]  但神其實每天都有新的一天給我們
[00:06:48.000 --> 00:06:51.000]  我們的生命有新的一天
[00:06:51.000 --> 00:06:53.000]  但我們跟隨神的時候
[00:06:53.000 --> 00:06:56.000]  又有很多新的事情
[00:06:56.000 --> 00:06:58.000]  讓我們挑戰
[00:06:58.000 --> 00:07:01.000]  上一位就是創造新事的神
[00:07:01.000 --> 00:07:04.000]  雖然我們聖經說日光之下
[00:07:04.000 --> 00:07:06.000]  無新事
[00:07:06.000 --> 00:07:08.000]  好像傳道書裡面說的灰暗
[00:07:08.000 --> 00:07:10.000]  但傳道書其實不是在說灰暗
[00:07:11.000 --> 00:07:13.000]  日光之下我們埋頭苦幹
[00:07:13.000 --> 00:07:16.000]  但間中你要怎樣呢
[00:07:16.000 --> 00:07:18.000]  望向上高
[00:07:18.000 --> 00:07:20.000]  超越日光之下
[00:07:20.000 --> 00:07:23.000]  日光之上就有新事了
[00:07:23.000 --> 00:07:26.000]  日光之上總有新事
[00:07:26.000 --> 00:07:28.000]  超越虛空
[00:07:28.000 --> 00:07:35.000]  超越了人間平淡的絕望
[00:07:35.000 --> 00:07:40.000]  所以神是創造新事的神
[00:07:40.000 --> 00:07:42.000]  什麼叫新事呢
[00:07:42.000 --> 00:07:44.000]  當時的以色列人說
[00:07:44.000 --> 00:07:46.000]  新事就是
[00:07:46.000 --> 00:07:50.000]  他們以為神不會再施行一些拯救
[00:07:50.000 --> 00:07:53.000]  不會再給他們幫助
[00:07:53.000 --> 00:07:55.000]  那些事件就是新事
[00:07:55.000 --> 00:07:57.000]  簡單來說就是
[00:07:57.000 --> 00:07:59.000]  新事是想都沒想過的事情
[00:07:59.000 --> 00:08:01.000]  想都沒想過的事情
[00:08:01.000 --> 00:08:03.000]  這些就是新事
[00:08:03.000 --> 00:08:05.000]  因為在神裡面
[00:08:05.000 --> 00:08:08.000]  很多事情我們想都想不到
[00:08:09.000 --> 00:08:10.000]  神的作為
[00:08:10.000 --> 00:08:12.000]  其實回顧你過往
[00:08:12.000 --> 00:08:14.000]  神有沒有在你身上有新事呢
[00:08:14.000 --> 00:08:16.000]  有的
[00:08:16.000 --> 00:08:18.000]  你未信耶穌的時候
[00:08:18.000 --> 00:08:20.000]  可能想都沒想過你會信耶穌
[00:08:20.000 --> 00:08:22.000]  甚至你會嘲笑基督徒
[00:08:22.000 --> 00:08:24.000]  甚至說有信仰的人
[00:08:24.000 --> 00:08:26.000]  都是內弱的
[00:08:26.000 --> 00:08:28.000]  要靠神,靠自己就行了
[00:08:28.000 --> 00:08:30.000]  為什麼要靠神呢
[00:08:30.000 --> 00:08:32.000]  但竟然你都成為了基督徒
[00:08:32.000 --> 00:08:34.000]  很多人有這樣的改變
[00:08:34.000 --> 00:08:36.000]  就是神的新事
[00:08:36.000 --> 00:08:38.000]  神在你身上的新事
[00:08:38.000 --> 00:08:41.000]  所以他們以為
[00:08:41.000 --> 00:08:44.000]  沒有新事發生了
[00:08:44.000 --> 00:08:47.000]  因為神已經有最大的拯救
[00:08:47.000 --> 00:08:50.000]  在埃及已經顯現了出來
[00:08:50.000 --> 00:08:52.000]  彰顯了出來
[00:08:52.000 --> 00:08:54.000]  如何在河裡面
[00:08:54.000 --> 00:08:56.000]  能夠分開海水
[00:08:56.000 --> 00:08:59.000]  能夠有陸地讓他們行走
[00:08:59.000 --> 00:09:01.000]  逃離埃及
[00:09:01.000 --> 00:09:03.000]  進入迦南的地方
[00:09:03.000 --> 00:09:05.000]  他們覺得神的救恩
[00:09:06.000 --> 00:09:08.000]  是最顯然
[00:09:08.000 --> 00:09:10.000]  最高峰
[00:09:10.000 --> 00:09:12.000]  神帶領他們的一個情景
[00:09:12.000 --> 00:09:15.000]  覺得神不會再超越
[00:09:15.000 --> 00:09:18.000]  這個救贖
[00:09:18.000 --> 00:09:20.000]  但是
[00:09:20.000 --> 00:09:23.000]  這是他們的眼光
[00:09:23.000 --> 00:09:28.000]  無論在海裡有陸地
[00:09:28.000 --> 00:09:31.000]  或者在沙漠裡有江河
[00:09:31.000 --> 00:09:33.000]  哪樣容易呢
[00:09:33.000 --> 00:09:35.000]  對神來說兩樣都容易
[00:09:35.000 --> 00:09:36.000]  只要神說可以
[00:09:36.000 --> 00:09:38.000]  就可以做到
[00:09:38.000 --> 00:09:41.000]  所以沒有什麼可以難倒神
[00:09:41.000 --> 00:09:43.000]  只不過我們有時候怎樣看待神
[00:09:43.000 --> 00:09:45.000]  神會創造新事物
[00:09:45.000 --> 00:09:49.000]  另外我們要去
[00:09:49.000 --> 00:09:52.000]  對神有盼望
[00:09:52.000 --> 00:09:55.000]  因為神是一位獨行其事的神
[00:09:55.000 --> 00:09:57.000]  神是獨行其事的神
[00:09:57.000 --> 00:10:02.000]  以賽亞借用了洪海事件和早年抗疫經歷
[00:10:02.000 --> 00:10:04.000]  作為背景
[00:10:04.000 --> 00:10:05.000]  前面
[00:10:05.000 --> 00:10:07.000]  43章16-17節
[00:10:07.000 --> 00:10:10.000]  是講述以前的事件
[00:10:10.000 --> 00:10:12.000]  滄海中開渡
[00:10:12.000 --> 00:10:15.000]  是講述過洪海的時候
[00:10:15.000 --> 00:10:18.000]  大水中開路也是一樣
[00:10:18.000 --> 00:10:20.000]  過洪海
[00:10:20.000 --> 00:10:22.000]  以至埃及的軍兵
[00:10:22.000 --> 00:10:24.000]  過了之後就淹沒在裡面
[00:10:24.000 --> 00:10:26.000]  追不到他們
[00:10:26.000 --> 00:10:28.000]  這是講述這個背景
[00:10:28.000 --> 00:10:32.000]  這個背景是講述以前輝煌的經歷
[00:10:33.000 --> 00:10:34.000]  但是
[00:10:34.000 --> 00:10:36.000]  重點不是說
[00:10:36.000 --> 00:10:38.000]  記住神做過這樣的事
[00:10:38.000 --> 00:10:40.000]  沒錯
[00:10:40.000 --> 00:10:42.000]  這個背景可以成為我們感恩
[00:10:42.000 --> 00:10:44.000]  成為我們教導
[00:10:44.000 --> 00:10:47.000]  成為我們可以知道神的能力
[00:10:47.000 --> 00:10:52.000]  不過不能夠因著這個出埃及過洪海的背景
[00:10:52.000 --> 00:10:55.000]  約束了神的作為
[00:10:55.000 --> 00:10:58.000]  神的作為會再超越
[00:10:58.000 --> 00:11:01.000]  這些奇妙的作為
[00:11:02.000 --> 00:11:03.000]  已經很奇妙
[00:11:03.000 --> 00:11:05.000]  海水分開
[00:11:05.000 --> 00:11:08.000]  神不可以被約束
[00:11:08.000 --> 00:11:10.000]  但是我們很多時候
[00:11:10.000 --> 00:11:12.000]  我們把神約束了
[00:11:12.000 --> 00:11:14.000]  規範了
[00:11:14.000 --> 00:11:16.000]  以為就是這麼多
[00:11:16.000 --> 00:11:18.000]  以為可以做的就是這麼多
[00:11:18.000 --> 00:11:20.000]  以為可以改變的就是這麼多
[00:11:20.000 --> 00:11:22.000]  但因為我們這位神
[00:11:22.000 --> 00:11:24.000]  能力無窮
[00:11:24.000 --> 00:11:27.000]  你的神有多大呢
[00:11:27.000 --> 00:11:30.000]  應該我們是思想不到
[00:11:31.000 --> 00:11:32.000]  有時候我們想像不到
[00:11:32.000 --> 00:11:35.000]  有時候我們把神放在一個很小的地方
[00:11:35.000 --> 00:11:37.000]  以為神就是這麼大
[00:11:37.000 --> 00:11:41.000]  所以這位神是獨行其事的神
[00:11:41.000 --> 00:11:44.000]  我們要對神有盼望
[00:11:44.000 --> 00:11:46.000]  要仰望我們的神
[00:11:46.000 --> 00:11:48.000]  所以這些事情發生
[00:11:48.000 --> 00:11:50.000]  蔡雅要講一件事
[00:11:50.000 --> 00:11:56.000]  神不會被一些不好的不利的環境
[00:11:57.000 --> 00:12:01.000]  阻礙了她發生奇妙的作為
[00:12:01.000 --> 00:12:05.000]  今天你的生命是不能改變的
[00:12:05.000 --> 00:12:07.000]  或者你覺得
[00:12:07.000 --> 00:12:11.000]  你的婚姻到此為止
[00:12:11.000 --> 00:12:14.000]  你的關係沒有什麼突破
[00:12:14.000 --> 00:12:16.000]  或者你的工作
[00:12:16.000 --> 00:12:18.000]  你的能力都是到這裡
[00:12:18.000 --> 00:12:23.000]  但是你要把眼光放在神那裡
[00:12:23.000 --> 00:12:25.000]  神有自己無窮的能力
[00:12:26.000 --> 00:12:28.000]  有些情況我們覺得是絕望
[00:12:28.000 --> 00:12:31.000]  已經是失望
[00:12:31.000 --> 00:12:34.000]  但是在神裡面總有盼望
[00:12:34.000 --> 00:12:36.000]  接著一些新的事情
[00:12:36.000 --> 00:12:38.000]  怎樣能夠成就
[00:12:38.000 --> 00:12:41.000]  除了我們要對神有盼望之外
[00:12:41.000 --> 00:12:43.000]  第二方面
[00:12:43.000 --> 00:12:45.000]  我們要忘記背後
[00:12:45.000 --> 00:12:47.000]  忘記背後
[00:12:47.000 --> 00:12:49.000]  這是新約聖經裡面所提醒我們
[00:12:49.000 --> 00:12:51.000]  努力面前
[00:12:51.000 --> 00:12:53.000]  第十六到十八節說
[00:12:53.000 --> 00:12:55.000]  在滄海中開道
[00:12:55.000 --> 00:12:56.000]  等等
[00:12:56.000 --> 00:12:58.000]  但是有一句很重要的話
[00:12:58.000 --> 00:13:00.000]  第十八節
[00:13:00.000 --> 00:13:02.000]  神竟然這樣說
[00:13:02.000 --> 00:13:04.000]  你們不要追念從前的事
[00:13:04.000 --> 00:13:06.000]  不要思想古時的事
[00:13:06.000 --> 00:13:08.000]  不要追念從前的事
[00:13:08.000 --> 00:13:10.000]  思想古時的事
[00:13:10.000 --> 00:13:12.000]  驟眼聽到
[00:13:12.000 --> 00:13:14.000]  神對我們的恩典這麼好
[00:13:14.000 --> 00:13:16.000]  我們忘恩負義
[00:13:16.000 --> 00:13:18.000]  好像忘記一乾二淨
[00:13:18.000 --> 00:13:21.000]  如果我們有感恩的心
[00:13:21.000 --> 00:13:23.000]  去思想紀念
[00:13:24.000 --> 00:13:25.000]  當然是好
[00:13:25.000 --> 00:13:27.000]  但是當時
[00:13:27.000 --> 00:13:30.000]  這些猶大人已經不是這樣的情況
[00:13:30.000 --> 00:13:32.000]  已經覺得
[00:13:32.000 --> 00:13:34.000]  已經不可能
[00:13:34.000 --> 00:13:36.000]  走回以前
[00:13:36.000 --> 00:13:38.000]  神會好像以前一樣
[00:13:38.000 --> 00:13:40.000]  已經是最厲害的
[00:13:40.000 --> 00:13:42.000]  現在沒有辦法改變
[00:13:42.000 --> 00:13:44.000]  這樣的情況
[00:13:44.000 --> 00:13:46.000]  所以這裡提醒我們
[00:13:46.000 --> 00:13:48.000]  要忘記背後
[00:13:48.000 --> 00:13:50.000]  因為忘記背後
[00:13:50.000 --> 00:13:52.000]  不要緬懷過去
[00:13:53.000 --> 00:13:54.000]  重點在這裡
[00:13:54.000 --> 00:13:56.000]  如果我們緬懷過去
[00:13:56.000 --> 00:13:58.000]  太過緬懷過去
[00:13:58.000 --> 00:14:01.000]  以致成為我們信心的阻礙
[00:14:01.000 --> 00:14:03.000]  神的意思是
[00:14:03.000 --> 00:14:05.000]  禁止我們這樣做
[00:14:05.000 --> 00:14:07.000]  就是這個原因
[00:14:07.000 --> 00:14:09.000]  所以才開始沒有說
[00:14:09.000 --> 00:14:11.000]  你要慶祝或紀念如月節
[00:14:11.000 --> 00:14:13.000]  當時春艾及之後
[00:14:13.000 --> 00:14:15.000]  神用合哉等等
[00:14:15.000 --> 00:14:17.000]  令到法老王准許這些人
[00:14:17.000 --> 00:14:19.000]  春艾及或紀念過紅海
[00:14:19.000 --> 00:14:21.000]  進入迦南
[00:14:22.000 --> 00:14:23.000]  或是行祭等等
[00:14:23.000 --> 00:14:25.000]  這些紀念或慶祝的節日
[00:14:25.000 --> 00:14:27.000]  春艾沒有叫他們
[00:14:27.000 --> 00:14:29.000]  紀念這些事情
[00:14:29.000 --> 00:14:31.000]  做一些事情
[00:14:31.000 --> 00:14:33.000]  反而是忘記紅海的事蹟
[00:14:33.000 --> 00:14:35.000]  忘記打敗法老的軍隊
[00:14:35.000 --> 00:14:37.000]  這些古老的故事
[00:14:37.000 --> 00:14:39.000]  忘記它
[00:14:39.000 --> 00:14:41.000]  為什麼耶和華要禁止
[00:14:41.000 --> 00:14:43.000]  因為偏偏
[00:14:43.000 --> 00:14:45.000]  這個救贖的事件
[00:14:45.000 --> 00:14:47.000]  成為了他們
[00:14:47.000 --> 00:14:49.000]  信心的難阻
[00:14:49.000 --> 00:14:51.000]  成為了他們
[00:14:51.000 --> 00:14:53.000]  現在目前的信心難阻
[00:14:53.000 --> 00:14:56.000]  因為問題不是春艾及的事件
[00:14:56.000 --> 00:14:58.000]  本身有什麼問題
[00:14:58.000 --> 00:15:00.000]  是一件好的事情
[00:15:00.000 --> 00:15:02.000]  一件奇妙的作為
[00:15:02.000 --> 00:15:04.000]  但是這些百姓
[00:15:04.000 --> 00:15:06.000]  太過仰賴了
[00:15:06.000 --> 00:15:08.000]  輝煌信仰的事蹟
[00:15:08.000 --> 00:15:10.000]  而在這一刻
[00:15:10.000 --> 00:15:12.000]  反而成為了他們信心的絆腳石
[00:15:12.000 --> 00:15:14.000]  以為
[00:15:14.000 --> 00:15:16.000]  沒有事情可以無出其由
[00:15:16.000 --> 00:15:18.000]  以為這是神和人
[00:15:18.000 --> 00:15:20.000]  最
[00:15:20.000 --> 00:15:22.000]  最親密
[00:15:22.000 --> 00:15:24.000]  最經典
[00:15:24.000 --> 00:15:26.000]  最偉大
[00:15:26.000 --> 00:15:28.000]  一個救贖的時刻
[00:15:28.000 --> 00:15:30.000]  今天下到這樣
[00:15:30.000 --> 00:15:32.000]  都是我們做得不好
[00:15:32.000 --> 00:15:34.000]  我們失敗了
[00:15:34.000 --> 00:15:36.000]  神不會再幫我們了
[00:15:36.000 --> 00:15:38.000]  就是這樣的想法
[00:15:38.000 --> 00:15:40.000]  所以當我們一方面錯過了
[00:15:40.000 --> 00:15:42.000]  新事可能會發生
[00:15:42.000 --> 00:15:44.000]  另一方面
[00:15:44.000 --> 00:15:46.000]  我們有將很多重擔放在身上的時候
[00:15:46.000 --> 00:15:48.000]  這些輝煌的過去
[00:15:49.000 --> 00:15:51.000]  成為我們很大的包袱重擔
[00:15:51.000 --> 00:15:54.000]  就會令我們
[00:15:54.000 --> 00:15:56.000]  火燭不前
[00:15:56.000 --> 00:15:58.000]  你人生裡有沒有試過
[00:15:58.000 --> 00:16:00.000]  有些好的機會
[00:16:00.000 --> 00:16:02.000]  錯過了呢
[00:16:02.000 --> 00:16:04.000]  因為想晉升
[00:16:04.000 --> 00:16:06.000]  想讀書
[00:16:06.000 --> 00:16:08.000]  但是又說這樣那樣
[00:16:08.000 --> 00:16:10.000]  又捨不得什麼
[00:16:10.000 --> 00:16:12.000]  又捨不得問什麼
[00:16:12.000 --> 00:16:14.000]  於是又沒有讀
[00:16:14.000 --> 00:16:16.000]  覺得那時候讀完書已經讀完了
[00:16:16.000 --> 00:16:18.000]  可能已經進修了
[00:16:18.000 --> 00:16:19.000]  很多事情
[00:16:19.000 --> 00:16:21.000]  人生裡都會錯過
[00:16:21.000 --> 00:16:23.000]  因為有時候我們又覺得
[00:16:23.000 --> 00:16:25.000]  沒有需要
[00:16:25.000 --> 00:16:27.000]  所以
[00:16:27.000 --> 00:16:29.000]  聖經說你們不要再追念
[00:16:29.000 --> 00:16:31.000]  追念的意思就是
[00:16:31.000 --> 00:16:33.000]  紀念
[00:16:33.000 --> 00:16:35.000]  還有不要再思想
[00:16:35.000 --> 00:16:37.000]  思想是專注
[00:16:37.000 --> 00:16:39.000]  專注一件事情
[00:16:39.000 --> 00:16:41.000]  不要再埋頭
[00:16:41.000 --> 00:16:43.000]  想到以前那麼開心
[00:16:43.000 --> 00:16:45.000]  以前有多美好的回憶
[00:16:46.000 --> 00:16:47.000]  經常在逃序
[00:16:47.000 --> 00:16:49.000]  第二方面
[00:16:49.000 --> 00:16:51.000]  我們要忘記背後
[00:16:51.000 --> 00:16:54.000]  不要面向舊的事情
[00:16:54.000 --> 00:16:56.000]  要面向未來
[00:16:56.000 --> 00:16:58.000]  什麼叫舊事呢
[00:16:58.000 --> 00:17:00.000]  聖經裡面說
[00:17:00.000 --> 00:17:02.000]  從前的事
[00:17:02.000 --> 00:17:04.000]  古時的事就是舊事
[00:17:04.000 --> 00:17:06.000]  但是原來那段經文
[00:17:06.000 --> 00:17:08.000]  有一個很形象化
[00:17:08.000 --> 00:17:10.000]  提醒猶太人
[00:17:10.000 --> 00:17:12.000]  不要看著
[00:17:12.000 --> 00:17:14.000]  前面的舊事
[00:17:14.000 --> 00:17:15.000]  怎麼說呢
[00:17:15.000 --> 00:17:17.000]  原來他們當時站的位置
[00:17:17.000 --> 00:17:19.000]  如果是人站的位置
[00:17:19.000 --> 00:17:22.000]  如果後面要走的地方
[00:17:22.000 --> 00:17:24.000]  我要向十字架走
[00:17:24.000 --> 00:17:26.000]  後面
[00:17:26.000 --> 00:17:28.000]  我的目的地是後面
[00:17:28.000 --> 00:17:32.000]  但是他們卻是這樣站
[00:17:32.000 --> 00:17:34.000]  這樣走
[00:17:34.000 --> 00:17:37.000]  打倒退
[00:17:37.000 --> 00:17:40.000]  就是說
[00:17:40.000 --> 00:17:42.000]  他們不捨得前面的事
[00:17:43.000 --> 00:17:44.000]  前面是什麼
[00:17:44.000 --> 00:17:46.000]  是過去的事
[00:17:46.000 --> 00:17:49.000]  他們看著前面是過去的事
[00:17:49.000 --> 00:17:51.000]  是輝煌的歷史
[00:17:51.000 --> 00:17:53.000]  輝煌的事蹟
[00:17:53.000 --> 00:17:55.000]  或者很多甜蜜的經歷
[00:17:55.000 --> 00:17:57.000]  或者很多等等的事情
[00:17:57.000 --> 00:17:59.000]  我們人生
[00:17:59.000 --> 00:18:01.000]  我們正確地說
[00:18:01.000 --> 00:18:03.000]  我們會回顧以前的事
[00:18:03.000 --> 00:18:05.000]  但實際上他們就是
[00:18:05.000 --> 00:18:07.000]  看著前面的事
[00:18:07.000 --> 00:18:09.000]  看著前面的事
[00:18:09.000 --> 00:18:11.000]  這樣形容他們
[00:18:12.000 --> 00:18:13.000]  就是說
