
[00:00:00.000 --> 00:00:03.160]  宣告平安的聖誕節裏面
[00:10:04.440 --> 00:10:08.880]  為什麼款項遲遲沒有行動呢?
[00:10:08.880 --> 00:10:11.240]  其實有時候我們也可能是這樣的
[00:10:11.240 --> 00:10:12.400]  人就是這樣
[00:10:12.400 --> 00:10:15.440]  有些事情有些猶豫不想做的時候
[00:10:15.440 --> 00:10:17.360]  就會拖延一拖再拖延
[00:10:17.360 --> 00:10:21.920]  吃完飯不想洗碗就先看電視
[00:10:21.920 --> 00:10:24.920]  看完電視就先洗個澡
[00:10:24.920 --> 00:10:28.920]  接著碗就不知所措
[00:10:28.920 --> 00:10:33.160]  覺得重要的事情其實一定會有些行動
[00:10:33.160 --> 00:10:36.120]  即使不是馬上有些事情可以完成
[00:10:36.120 --> 00:10:39.280]  起碼也會有些事情要預備
[00:10:39.280 --> 00:10:42.080]  這樣就不是原地踏步
[00:10:42.080 --> 00:10:48.040]  如果明天一早要去見一個很重要的人
[00:10:48.040 --> 00:10:49.600]  你今天會怎樣呢?
[00:10:49.600 --> 00:10:51.640]  你可能會把衣服燙好
[00:10:51.640 --> 00:10:54.480]  或者甚至剪好頭髮
[00:10:54.480 --> 00:10:58.280]  你不會明天起床就算了
[00:10:58.280 --> 00:11:01.200]  你一定會有所預備
[00:11:01.200 --> 00:11:05.040]  有一個日本女士叫長崎良美
[00:11:05.040 --> 00:11:08.160]  其實她的收入也不錯
[00:11:08.160 --> 00:11:12.760]  不過她又不是很喜歡好好理財
[00:11:12.760 --> 00:11:15.160]  沒什麼計劃沒什麼預備
[00:11:15.160 --> 00:11:17.920]  多數都是餐飲餐食餐餐清
[00:11:17.920 --> 00:11:20.200]  這樣就過了一個月
[00:11:20.200 --> 00:11:22.840]  如果有一天她告訴你她很想儲錢
[00:11:22.840 --> 00:11:27.800]  儲一年錢去進修去讀書
[00:11:27.800 --> 00:11:31.920]  但是她的態度照舊沒有什麼計劃
[00:11:31.920 --> 00:11:35.200]  你覺得她最終能做到嗎?
[00:11:35.200 --> 00:11:37.160]  她能儲到錢去讀書嗎?
[00:11:37.160 --> 00:11:40.800]  我相信會很難
[00:11:40.800 --> 00:11:42.920]  一個月是這樣兩個月是這樣
[00:11:42.920 --> 00:11:45.120]  如果整年都是這樣
[00:11:45.120 --> 00:11:47.240]  你就會開始質疑
[00:11:47.240 --> 00:11:49.360]  這個人不單是有沒有準備
[00:11:49.360 --> 00:11:53.520]  你會開始想其實她是否真的想去讀書
[00:11:53.520 --> 00:11:56.040]  你會開始質疑
[00:11:56.040 --> 00:11:58.960]  大概我估計保羅這個時候是這樣
[00:11:58.960 --> 00:12:05.600]  在第五節他提到要預備
[00:12:05.600 --> 00:12:09.120]  這種行動來到第五至第七節
[00:12:09.120 --> 00:12:13.280]  就轉了講要樂意的態度
[00:12:13.280 --> 00:12:18.480]  這種轉變我相信可能是剛才那種想法
[00:12:18.480 --> 00:12:22.400]  他繼續說小眾的小收多眾的多收
[00:12:22.400 --> 00:12:29.360]  他強調一切的供應源於上帝
[00:12:29.360 --> 00:12:34.160]  只有上帝是一切的源頭
[00:12:34.160 --> 00:12:36.160]  只不過上帝有時喜歡給這個多一點
[00:12:36.160 --> 00:12:40.360]  有時喜歡給那個少一點
[00:12:40.360 --> 00:12:41.680]  但在第七節說到
[00:12:41.680 --> 00:12:45.400]  各人要隨心所願不要為難不要勉強
[00:12:45.400 --> 00:12:48.840]  因為上帝愛樂捐的人
[00:12:48.840 --> 00:12:53.040]  有沒有預備是表面上比較容易我們看到的東西
[00:12:53.040 --> 00:12:54.160]  但這裡很清楚
[00:12:54.160 --> 00:12:57.600]  上帝更加看重的是裡頭
[00:12:57.600 --> 00:13:01.000]  有沒有一個樂意的心呢
[00:13:01.000 --> 00:13:03.920]  第二節所說的勉強
[00:13:03.920 --> 00:13:07.720]  在幾個英文的翻譯裡都可以看到
[00:13:07.720 --> 00:13:11.680]  原來這個勉強可以譯作貪心
[00:13:11.680 --> 00:13:13.040]  貪心是什麼意思
[00:13:13.040 --> 00:13:17.920]  貪心就是很希望可以得到一些不屬於你的東西
[00:13:17.920 --> 00:13:20.760]  這個就叫做貪心
[00:13:20.760 --> 00:13:23.800]  所以不是多和少的問題
[00:13:23.800 --> 00:13:30.360]  聖經也沒有說上帝特別喜歡捐的越多越好
[00:13:30.360 --> 00:13:32.120]  好像看著數字一樣
[00:13:32.120 --> 00:13:33.360]  不是的
[00:13:33.360 --> 00:13:36.440]  因為上帝從來不吝嗇
[00:13:36.440 --> 00:13:42.840]  他很樂意按著他的恩典給我們一份祝福
[00:13:42.840 --> 00:13:45.080]  每個人都給
[00:13:45.080 --> 00:13:50.920]  聖經只說過他喜悅捐得樂意的人
[00:13:50.920 --> 00:13:55.200]  不過同時他也要求我們不要貪圖
[00:13:55.200 --> 00:13:59.040]  那些其實是屬於在上帝的主權裡面
[00:13:59.040 --> 00:14:02.440]  應該是給其他人的那一份
[00:14:02.440 --> 00:14:04.760]  一切既然是屬於上帝的時候
[00:14:04.760 --> 00:14:06.880]  不論多不論少
[00:14:06.880 --> 00:14:09.280]  其實我們做管家的
[00:14:09.280 --> 00:14:16.000]  如果我們不願意按著主人的心意
[00:14:16.000 --> 00:14:22.800]  去交出這些屬於其他人的東西的時候
[00:14:22.800 --> 00:14:25.400]  就算給的時候勉勉強強
[00:14:25.400 --> 00:14:30.280]  這種心情就已經反映出貪心
[00:14:30.280 --> 00:14:34.840]  貪的其實是上帝的東西
[00:14:34.840 --> 00:14:38.040]  保羅提到好好預備和甘心樂意
[00:14:38.040 --> 00:14:41.160]  可以說是兩種態度
[00:14:41.160 --> 00:14:44.520]  或者一種行動
[00:14:44.520 --> 00:14:50.680]  其實是反映一個忠心的管家
[00:14:50.680 --> 00:14:54.200]  去處理上帝給他的一切態度
[00:14:54.200 --> 00:14:57.000]  我相信不只是指金錢
[00:14:57.000 --> 00:15:00.240]  一種應該有的工作 侍奉的態度
[00:15:00.240 --> 00:15:02.440]  所以如果我們要做一個忠心的管家
[00:15:02.440 --> 00:15:05.000]  我們需要有從上而來的智慧
[00:15:05.000 --> 00:15:08.280]  去求上帝給我們這種智慧去分辨
[00:15:08.280 --> 00:15:11.800]  因為上帝好像是將兩部分的東西
[00:15:11.800 --> 00:15:14.120]  放在我們手上
[00:15:14.120 --> 00:15:17.120]  一部分是上帝賜給我們
[00:15:17.120 --> 00:15:20.320]  供給我們的需要 祝福我們的
[00:15:20.320 --> 00:15:23.640]  我們可以很樂意地去接受
[00:15:23.640 --> 00:15:26.640]  不過同樣上帝也給了另一份
[00:15:26.640 --> 00:15:31.440]  是透過我們的手去給其他的人
[00:15:31.440 --> 00:15:32.840]  這一份上帝期望
[00:15:32.840 --> 00:15:37.280]  就是我們樂意地去拿給他們
[00:15:37.280 --> 00:15:42.360]  而這一份我們就不可以去貪取
[00:15:42.360 --> 00:15:49.400]  幾年前 香港前所未有的人人都可以說得到一筆
[00:15:49.400 --> 00:15:52.400]  可能你不是很喜歡聽這個詞 橫財
[00:15:52.400 --> 00:15:54.040]  人人都有六千元
[00:15:54.040 --> 00:15:56.160]  還記得嗎 我還很記得
[00:15:56.160 --> 00:15:59.120]  我身邊的人都有很多不同的說法
[00:15:59.120 --> 00:16:01.240]  這六千元用來做什麼好呢
[00:16:01.240 --> 00:16:04.680]  有人說買部iPhone剛剛好
[00:16:04.680 --> 00:16:08.240]  有人說去日本走一趟也不錯
[00:16:08.240 --> 00:16:10.720]  我比較深印象的是
[00:16:10.720 --> 00:16:16.520]  有人說這筆錢不屬於我們
[00:16:16.520 --> 00:16:21.960]  是政府沒有好好花在有需要的人身上
[00:16:21.960 --> 00:16:24.600]  所以我們拿了這筆錢
[00:16:24.600 --> 00:16:32.120]  我應該把它放在有需要的人身上
[00:16:32.120 --> 00:16:35.640]  每個人有不同的需要 有不同的選擇
[00:16:35.640 --> 00:16:39.840]  我都沒有資格去評論任何人的想法
[00:16:39.840 --> 00:16:43.080]  不過我覺得最後的這種人
[00:16:43.080 --> 00:16:45.720]  他的想法很有意思
[00:16:45.720 --> 00:16:48.880]  特別他說這份不是屬於我的
[00:16:48.880 --> 00:16:57.200]  這種說法像剛才所說的管家的思維和心態
[00:16:57.200 --> 00:17:01.560]  他知道有些東西在他手上 但不屬於他
[00:17:01.560 --> 00:17:04.320]  或者你可以去想
[00:17:04.320 --> 00:17:08.120]  既然上帝要分配給不同的人
[00:17:08.120 --> 00:17:12.080]  為什麼不直接安排給不同的人
[00:17:12.080 --> 00:17:15.360]  為什麼要這麼快要透過這個給那個
[00:17:15.360 --> 00:17:18.800]  好像很多次一句
[00:17:18.800 --> 00:17:21.800]  我們再看第八至十五節
[00:17:21.800 --> 00:17:24.920]  我發現保羅給了四個理由給我們
[00:17:24.920 --> 00:17:26.720]  我們先看第八第九節
[00:17:26.720 --> 00:17:29.640]  上帝能將各樣的恩惠多多加給你們
[00:17:29.640 --> 00:17:32.240]  使你們凡事常常充足
[00:17:32.240 --> 00:17:34.680]  能多做各樣的善事
[00:17:34.680 --> 00:17:36.200]  猶如經上所記
[00:17:36.200 --> 00:17:37.720]  他施者周濟貧窮
[00:17:37.720 --> 00:17:40.120]  他義行全道永遠
[00:17:40.120 --> 00:17:42.280]  這裡所說的你們是誰?
[00:17:42.280 --> 00:17:43.720]  是這麼多人
[00:17:43.720 --> 00:17:48.040]  在這裡的角色是一個施與者
[00:17:48.040 --> 00:17:53.280]  一個人如果他能夠施與給別人的時候
[00:17:53.280 --> 00:17:56.640]  其實就包含了一個事實
[00:17:56.640 --> 00:18:00.560]  他自己應該有充足自己的需要
[00:18:00.560 --> 00:18:03.720]  他才可以去給別人
[00:18:03.720 --> 00:18:06.120]  但一個人如果他可以施與給別人
[00:18:06.120 --> 00:18:08.520]  去周濟給其他的人
[00:18:08.520 --> 00:18:13.040]  而不是給別人施與給別人周濟
[00:18:13.040 --> 00:18:16.640]  看不看到這個其實已經是一個恩典
[00:18:16.640 --> 00:18:19.400]  不是必然的事情
[00:18:19.400 --> 00:18:24.120]  這個人只要看到一切其實是從上帝而來的時候
[00:18:24.120 --> 00:18:29.360]  這個人就看到上帝的榮耀就在這裡
[00:18:29.360 --> 00:18:32.920]  當他能夠有這樣的權利去做這件事的時候
[00:18:32.920 --> 00:18:35.000]  我曾經和一位弟兄去傾談
[00:18:35.000 --> 00:18:38.920]  因為弟兄經常會去醫院探訪不同的病友
[00:18:38.920 --> 00:18:40.400]  這些病友他所探訪的
[00:18:40.400 --> 00:18:44.080]  其實絕大多數都是他不認識的
[00:18:44.080 --> 00:18:47.200]  這位弟兄探訪的時候很感恩
[00:18:47.200 --> 00:18:51.640]  因為他以前經常都會出入醫院
[00:18:51.640 --> 00:18:53.600]  因為他比較多病痛
[00:18:53.600 --> 00:18:57.440]  所以他很明白這些病友的心情
[00:18:57.440 --> 00:18:59.880]  他說他現在多次出入醫院
[00:18:59.880 --> 00:19:02.520]  不過不是做病人
[00:19:02.520 --> 00:19:04.280]  他是去探訪別人
[00:19:04.280 --> 00:19:06.040]  他不是被別人探訪的那個
[00:19:06.040 --> 00:19:09.520]  所以他說很感恩
[00:19:09.520 --> 00:19:14.120]  他看到上帝的榮耀
[00:19:14.120 --> 00:19:17.040]  第二點 第十至十一節
[00:19:17.040 --> 00:19:21.400]  「那似種子給撒種的,似糧食給人吃的,
[00:19:21.400 --> 00:19:23.840]  必多多加給你們種地的種子,
[00:19:23.840 --> 00:19:26.080]  又增添你們人兒的果子。
[00:19:26.080 --> 00:19:31.320]  你們必凡事富足,能多多施捨使人借著我們
[00:19:31.320 --> 00:19:34.360]  而生感謝上帝的心。」
[00:19:34.360 --> 00:19:35.720]  上帝是很奇妙的
[00:19:35.720 --> 00:19:41.320]  他不只是親自給人日用的飲食
[00:19:41.320 --> 00:19:43.960]  他還給了一些東西給人 叫做種子
[00:19:43.960 --> 00:19:45.440]  種子是怎樣用的?
[00:19:45.440 --> 00:19:48.080]  種子主要不是拿來吃的
[00:19:48.080 --> 00:19:49.840]  種子的含義就是
[00:19:49.840 --> 00:19:53.560]  上帝讓人參與一些耕種的工作
[00:19:53.560 --> 00:19:57.560]  讓人可以將祂給人的祝福去倍增
[00:19:57.560 --> 00:20:00.760]  不只是一剎那 吃完就沒有了
[00:20:00.760 --> 00:20:02.800]  瞬間就消失
