
[00:00:00.000 --> 00:00:02.000]  大兄姊妹,平安
[00:03:58.000 --> 00:04:01.000]  去確定一個字的意義
[00:04:01.000 --> 00:04:04.000]  如果你不懂希伯來文或希伯來文不要緊
[00:04:04.000 --> 00:04:08.000]  你看看中文現在有些新的譯本
[00:04:08.000 --> 00:04:10.000]  例如新漢語譯本
[00:04:10.000 --> 00:04:14.000]  它有時候有解釋的
[00:04:14.000 --> 00:04:19.000]  「文法」就是文字的規律
[00:04:19.000 --> 00:04:24.000]  聖經的原文是希伯來或者希臘文
[00:04:24.000 --> 00:04:27.000]  這兩種文字相對於中文來說
[00:04:27.000 --> 00:04:30.000]  最大的特色就是動詞
[00:04:30.000 --> 00:04:33.000]  都是帶有時態和語氣的
[00:04:33.000 --> 00:04:36.000]  但是中文的動詞就很簡單
[00:04:36.000 --> 00:04:39.000]  故此我們讀中文聖經
[00:04:39.000 --> 00:04:44.000]  有時候真的很難確定事件發生的時間性和語氣
[00:04:44.000 --> 00:04:47.000]  我鼓勵如果你懂英文的話
[00:04:47.000 --> 00:04:49.000]  懂英文的弟兄姊妹
[00:04:49.000 --> 00:04:52.000]  你可以參考英文聖經
[00:04:52.000 --> 00:04:55.000]  最後是「文法」
[00:04:55.000 --> 00:05:00.000]  舊約聖經充滿了中東和希伯來人的文化
[00:05:00.000 --> 00:05:04.000]  新約聖經就有希伯來人的文化
[00:05:04.000 --> 00:05:08.000]  因為新約聖經大部分都是希伯來人寫的
[00:05:08.000 --> 00:05:13.000]  但也滲入了希臘和羅馬人的文化
[00:05:13.000 --> 00:05:15.000]  在應用經文的時候
[00:05:15.000 --> 00:05:19.000]  我們就特別要留意文化背景
[00:05:19.000 --> 00:05:23.000]  比如保羅在幾封書信結尾的時候
[00:05:23.000 --> 00:05:28.000]  也有寫「你們要親嘴問安」
[00:05:28.000 --> 00:05:32.000]  我們華人教會只會握手問安
[00:05:32.000 --> 00:05:38.000]  為什麼我們不遵行聖經的教導親嘴問安呢?
[00:05:38.000 --> 00:05:42.000]  因為這個教導有文化背景
[00:05:42.000 --> 00:05:47.000]  我們華人傳統是拱手問安的
[00:05:47.000 --> 00:05:50.000]  現代人就握手問安
[00:05:50.000 --> 00:05:56.000]  有了新冠之後有時候會握手問安
[00:05:56.000 --> 00:05:59.000]  介紹了聖經原則之後
[00:05:59.000 --> 00:06:01.000]  我們思考一下
[00:06:01.000 --> 00:06:04.000]  其實有什麼人是不信耶穌
[00:06:04.000 --> 00:06:09.000]  甚至是不可能信耶穌的?
[00:06:09.000 --> 00:06:13.000]  我想想一個分類的方法
[00:06:13.000 --> 00:06:17.000]  首先我們要用耶穌成為肉身之前
[00:06:17.000 --> 00:06:20.000]  或者之後來分
[00:06:20.000 --> 00:06:24.000]  耶穌來之前的人還可以再分兩類
[00:06:24.000 --> 00:06:26.000]  一類是猶太人
[00:06:26.000 --> 00:06:29.000]  另一類是中國人
[00:06:29.000 --> 00:06:33.000]  我用中國人其實是代表所有非猶太人
[00:06:33.000 --> 00:06:39.000]  聖經一般稱所有非猶太人為外邦人
[00:06:39.000 --> 00:06:44.000]  耶穌來了之後我又可以再分為兩類
[00:06:44.000 --> 00:06:49.000]  一類是未聽過福音就死了的人
[00:06:49.000 --> 00:06:55.000]  另一類是聽過福音卻到死都不肯信的人
[00:06:55.000 --> 00:07:01.000]  除了曾經聽過福音而不信的人
[00:07:01.000 --> 00:07:04.000]  他們要為自己的罪負責
[00:07:04.000 --> 00:07:11.000]  而死後去地獄可以算得上是公平之外
[00:07:11.000 --> 00:07:13.000]  其餘的三類人
[00:07:13.000 --> 00:07:19.000]  假如唯一的可能性都是死後去地獄的話
[00:07:19.000 --> 00:07:24.000]  大家會不會覺得上帝非常不講道理
[00:07:24.000 --> 00:07:28.000]  非常不公平、不公義?
[00:07:28.000 --> 00:07:34.000]  我認為是
[00:07:34.000 --> 00:07:36.000]  而堅持說不信耶穌
[00:07:36.000 --> 00:07:39.000]  就是一定會在死後去地獄的人
[00:07:39.000 --> 00:07:44.000]  這完全忽略了上帝公義的性情
[00:07:44.000 --> 00:07:50.000]  並且忽略了上帝愛世人的真理
[00:07:50.000 --> 00:07:55.000]  現在我們先看看羅馬書這段經文
[00:07:55.000 --> 00:08:02.000]  保羅在羅馬書第一章指出福音本是上帝的大能
[00:08:02.000 --> 00:08:05.000]  要救一切相信的
[00:08:05.000 --> 00:08:11.000]  然後他指出很多人是明知有上帝卻不理會上帝
[00:08:11.000 --> 00:08:16.000]  上帝就懲罰他們讓他們任意犯罪
[00:08:16.000 --> 00:08:19.000]  繼續來到第二章
[00:08:19.000 --> 00:08:23.000]  他是和一些想像中的猶太人聖經學者
[00:08:23.000 --> 00:08:28.000]  來辯論「因、信、清、義」的道理
[00:08:28.000 --> 00:08:34.000]  而今天的經文指出上帝是一位公義審判人的上帝
[00:08:34.000 --> 00:08:36.000]  由於羅馬書的問題是書信
[00:08:36.000 --> 00:08:42.000]  我們盡量按字義來解經
[00:08:42.000 --> 00:08:48.000]  在第十一節指出上帝是不偏待人的
[00:08:48.000 --> 00:08:54.000]  不偏待人可以說是上帝公義性情的一部份
[00:08:54.000 --> 00:08:59.000]  公義就包含了不能夠偏頗偏心
[00:08:59.000 --> 00:09:03.000]  否則上帝就沒有資格執行審判了
[00:09:03.000 --> 00:09:06.000]  其實在亞伯拉罕的時代
[00:09:06.000 --> 00:09:10.000]  亞伯拉罕就已經認定了上帝是公義的
[00:09:10.000 --> 00:09:15.000]  在創世紀十八章二十五節也這樣說
[00:09:15.000 --> 00:09:18.000]  亞伯拉罕對上帝說
[00:09:18.000 --> 00:09:21.000]  「你絕不會做這樣的事
[00:09:21.000 --> 00:09:24.000]  把義人與惡人一同殺了
[00:09:24.000 --> 00:09:26.000]  使義人與惡人一樣
[00:09:26.000 --> 00:09:28.000]  你絕不會這樣
[00:09:28.000 --> 00:09:33.000]  深判全地的主義豈不做公平的事嗎?」
[00:09:33.000 --> 00:09:38.000]  熟悉舊約的弟兄姊妹或者會記得這句話
[00:09:38.000 --> 00:09:42.000]  是由於上帝告訴亞伯拉罕
[00:09:42.000 --> 00:09:45.000]  上主要去索多瑪和俄摩拉
[00:09:45.000 --> 00:09:49.000]  查看一下他們犯罪的情況
[00:09:49.000 --> 00:09:53.000]  然後才決定怎樣懲罰他們
[00:09:53.000 --> 00:09:56.000]  亞伯拉罕向上帝求情
[00:09:56.000 --> 00:10:01.000]  假如在兩個城裡找到五十位義人
[00:10:01.000 --> 00:10:05.000]  而上帝將他們與惡人一起殺了
[00:10:05.000 --> 00:10:07.000]  那不是很不公平嗎?
[00:10:07.000 --> 00:10:11.000]  亞伯拉罕從五十位義人開始
[00:10:11.000 --> 00:10:17.000]  慢慢講到只能找到十個人為止
[00:10:17.000 --> 00:10:20.000]  而上帝也答應他
[00:10:20.000 --> 00:10:22.000]  只要找到十個義人
[00:10:22.000 --> 00:10:27.000]  都不會殺盡那兩個城的人
[00:10:27.000 --> 00:10:29.000]  故事的結果
[00:10:29.000 --> 00:10:33.000]  是上帝只找到羅德一家人是義人
[00:10:33.000 --> 00:10:35.000]  就救了他們
[00:10:35.000 --> 00:10:39.000]  而用火燒了索多瑪和俄摩拉
[00:10:39.000 --> 00:10:42.000]  這兩個罪惡之城
[00:10:42.000 --> 00:10:48.000]  這件事表明上帝是公義和公平的
[00:10:48.000 --> 00:10:52.000]  假如我們明白上帝公平、公義這個聖城
[00:10:52.000 --> 00:10:53.000]  就會明白
[00:10:53.000 --> 00:10:59.000]  如果從未聽過耶穌基督的福音的人
[00:10:59.000 --> 00:11:02.000]  都一定是去地獄
[00:11:02.000 --> 00:11:05.000]  那上帝就不是公平的了
[00:11:05.000 --> 00:11:08.000]  讓我們看看保羅的理解
[00:11:08.000 --> 00:11:13.000]  首先上帝審判的標準是按人的行為
[00:11:13.000 --> 00:11:16.000]  而不是按一個人口頭上
[00:11:16.000 --> 00:11:19.000]  有沒有說過信耶穌
[00:11:19.000 --> 00:11:21.000]  第七節說
[00:11:21.000 --> 00:11:25.000]  有些人恆心、恆善
[00:11:25.000 --> 00:11:29.000]  追求從上帝來的尊貴、榮耀
[00:11:29.000 --> 00:11:32.000]  和不朽的生命
[00:11:32.000 --> 00:11:34.000]  這樣的人
[00:11:34.000 --> 00:11:38.000]  上帝將以永恆的生命
[00:11:38.000 --> 00:11:41.000]  賜給他們
[00:11:41.000 --> 00:11:46.000]  這個道理在第十節重複了一次
[00:11:46.000 --> 00:11:49.000]  恆善的會蒙福
[00:11:49.000 --> 00:11:52.000]  這次經文並沒有說
[00:11:52.000 --> 00:11:55.000]  只有信耶穌的人得永生和
[00:11:55.000 --> 00:11:57.000]  開始的時候
[00:11:57.000 --> 00:11:59.000]  那個「有些人」
[00:11:59.000 --> 00:12:02.000]  其實是指任何人
[00:12:02.000 --> 00:12:06.000]  如果中國的孔子、孟子
[00:12:06.000 --> 00:12:09.000]  都是按這個標準受審的話
[00:12:09.000 --> 00:12:12.000]  而假如上帝認為他們符合標準
[00:12:12.000 --> 00:12:15.000]  那我們在天堂裡見到他們
[00:12:15.000 --> 00:12:19.000]  完全是不足為奇的
[00:12:19.000 --> 00:12:22.000]  在第八至第九節就說明了
[00:12:22.000 --> 00:12:28.000]  作惡的人會受上帝嚴厲的懲罰
[00:12:28.000 --> 00:12:30.000]  不是由於他們沒有信耶穌
[00:12:30.000 --> 00:12:34.000]  而是由於他們自己的惡行
[00:12:34.000 --> 00:12:38.000]  正如剛才提過的所多瑪和俄摩拉
[00:12:38.000 --> 00:12:41.000]  兩個罪惡之城
[00:12:41.000 --> 00:12:43.000]  上帝都沒有說
[00:12:43.000 --> 00:12:47.000]  未經審判就消滅這兩個城
[00:12:47.000 --> 00:12:49.000]  而是祂先去到這個城
[00:12:49.000 --> 00:12:52.000]  預備調查之後
[00:12:52.000 --> 00:12:56.000]  然後才施行懲罰
[00:12:56.000 --> 00:13:00.000]  上帝是公正的審判者
[00:13:00.000 --> 00:13:05.000]  祂是會按公義的原則審判世人
[00:13:05.000 --> 00:13:09.000]  羅馬書這段經文還進一步解釋
[00:13:09.000 --> 00:13:11.000]  上帝公義的審判
[00:13:11.000 --> 00:13:14.000]  是因應不同的人
[00:13:14.000 --> 00:13:19.000]  會用不同的標準來審判的
[00:13:19.000 --> 00:13:23.000]  上帝為人類做了良知
[00:13:23.000 --> 00:13:25.000]  中國古人也說
[00:13:25.000 --> 00:13:29.000]  「測人之心,人皆有知」
[00:13:29.000 --> 00:13:32.000]  良知不能用科學證明
[00:13:32.000 --> 00:13:35.000]  從人的經驗世界中經歷得到
[00:13:35.000 --> 00:13:38.000]  近日俄烏戰爭持續不斷
[00:13:38.000 --> 00:13:42.000]  很多人都會對烏克蘭難民有同情心
[00:13:42.000 --> 00:13:45.000]  捐助物資去支援他們
[00:13:45.000 --> 00:13:48.000]  今天的經文告訴我們
[00:13:48.000 --> 00:13:51.000]  上帝給人良知其中一個用途
[00:13:51.000 --> 00:13:56.000]  就是要讓人類去行善
[00:13:56.000 --> 00:13:59.000]  從第十二節來看
[00:13:59.000 --> 00:14:02.000]  中國人或非猶太人都沒有
[00:14:02.000 --> 00:14:04.000]  從上帝而來的律法
[00:14:04.000 --> 00:14:08.000]  卻有從上帝而來的良知
[00:14:08.000 --> 00:14:11.000]  如果他們違背良知
[00:14:11.000 --> 00:14:13.000]  不行善而行惡
[00:14:13.000 --> 00:14:17.000]  就會遭上帝公義的審判而滅亡
[00:14:17.000 --> 00:14:20.000]  即是去地獄
[00:14:20.000 --> 00:14:24.000]  猶太人有律法亦有良知
[00:14:24.000 --> 00:14:29.000]  他們會被上帝按律法去審判
[00:14:29.000 --> 00:14:32.000]  我相信這樣是很公平的
[00:14:32.000 --> 00:14:35.000]  非猶太人既然沒有上帝的律法
[00:14:35.000 --> 00:14:40.000]  自然就不能用律法作為標準去審判他們
[00:14:40.000 --> 00:14:45.000]  但如果有人在主耶穌來到世上之前
[00:14:45.000 --> 00:14:48.000]  是按良心做人
[00:14:48.250 --> 00:14:50.510]  恆心、恆善
[00:14:50.510 --> 00:14:53.730]  還追求認識上帝
[00:14:53.730 --> 00:14:55.170]  二章七節也說
[00:14:55.170 --> 00:15:04.450]  「上帝將以永恆的生命賜給他們」
[00:15:04.450 --> 00:15:08.930]  有沒有這樣的人呢?
[00:15:08.930 --> 00:15:14.790]  有我舉一些聖經裡有記載的人物作為例證
[00:15:14.790 --> 00:15:20.730]  其中有些人的聖經沒有說明他們有沒有得永生
[00:15:20.730 --> 00:15:25.490]  但是我相信他們是會有的
[00:15:25.490 --> 00:15:29.830]  第一位是該隱的兄弟阿伯
[00:15:29.830 --> 00:15:31.810]  《創世紀》四章四節說
[00:15:31.810 --> 00:15:39.210]  「阿伯也把他羊群中投生的和羊的脂肪獻上」
[00:15:39.210 --> 00:15:44.730]  也說「看中了阿伯和他的公民」
[00:15:44.730 --> 00:15:49.210]  我相信阿伯是敬畏神才會向神獻祭
[00:15:49.210 --> 00:15:51.390]  而上帝接受了他的獻祭
[00:15:51.390 --> 00:15:53.410]  我相信阿伯是會得救的
[00:15:53.410 --> 00:15:57.470]  雖然經文沒有說明他一定是得永生的
[00:15:57.470 --> 00:16:01.610]  第二位是在《創世紀》四章二十六節
[00:16:01.610 --> 00:16:07.010]  「失特也生了一個兒子,起名叫以羅氏」
[00:16:07.010 --> 00:16:11.770]  「那時候人開始求告耶和華的名」
[00:16:11.770 --> 00:16:18.490]  所以這位以羅氏他不但自己信耶和華的名
[00:16:18.490 --> 00:16:26.370]  還在那時候很可能帶領人一起求告耶和華的名
[00:16:26.370 --> 00:16:31.250]  我相信他是有很大的機會得救的
[00:16:31.250 --> 00:16:36.010]  第三位在《創世紀》五章二十四節
[00:16:36.010 --> 00:16:41.290]  「以樂與上帝同行,上帝把他接去」
[00:16:41.290 --> 00:16:43.450]  「他就不在了」
[00:16:43.450 --> 00:16:47.450]  這裡說明上帝接了以樂
[00:16:47.450 --> 00:16:49.370]  接了以樂走
[00:16:49.370 --> 00:16:51.850]  我相信上帝是接他去天家的
[00:16:51.850 --> 00:16:55.570]  不是去地獄的
[00:16:55.570 --> 00:16:59.210]  第四位在《創世紀》六章九節
[00:16:59.210 --> 00:17:07.610]  「羅亞是個異人,在他的世代中是個完全人」
[00:17:07.610 --> 00:17:10.290]  「羅亞與上帝同行」
[00:17:10.290 --> 00:17:14.250]  我相信羅亞也是會得救的
[00:17:14.250 --> 00:17:18.450]  第五位在《創世紀》十九章十六節
[00:17:18.450 --> 00:17:21.730]  「二人因為耶和華憐憫羅德」
[00:17:21.730 --> 00:17:24.970]  「就拉著他的手和他妻子的手」
[00:17:24.970 --> 00:17:27.090]  「以及他兩個女兒的手」
[00:17:27.090 --> 00:17:31.330]  「把他們拎出來,安置在城外」
[00:17:31.330 --> 00:17:35.650]  我相信羅德也會得救的
[00:17:35.650 --> 00:17:39.010]  最後一位在《創世紀》裡面的人物
[00:17:39.010 --> 00:17:40.970]  是一位很特別的人物
[00:17:40.970 --> 00:17:43.730]  在十四章十八節提到的
[00:17:43.730 --> 00:17:50.250]  「又有撒冷王麥基洗德帶著餅和走出來」
[00:17:50.250 --> 00:17:56.210]  「他是至高上帝的祭司」
[00:17:56.210 --> 00:17:59.970]  麥基洗德既然是一位王
[00:17:59.970 --> 00:18:04.170]  也同時是上帝的祭司
[00:18:04.170 --> 00:18:08.530]  我相信除了他本人可以得救之外
[00:18:08.530 --> 00:18:12.050]  他帶領敬拜上帝的人民
[00:18:12.050 --> 00:18:16.290]  大概也是會得救的
[00:18:16.290 --> 00:18:19.450]  最後一位就不在《創世紀》裡面了
[00:18:19.450 --> 00:18:21.410]  就是約伯
[00:18:21.410 --> 00:18:25.690]  在約伯的一章一節是這樣形容約伯的
[00:18:25.690 --> 00:18:31.010]  「烏斯地有一個人名叫約伯」
[00:18:31.010 --> 00:18:36.370]  「這人完全正直敬畏上帝」
[00:18:36.370 --> 00:18:39.330]  「遠離惡事」
[00:18:39.330 --> 00:18:41.450]  很多人都知道約伯受苦
[00:18:41.450 --> 00:18:44.570]  而後來得到上帝的祝福
[00:18:44.570 --> 00:18:47.530]  約伯記最後一章最後一節是這樣說的
[00:18:47.530 --> 00:18:54.530]  「約伯年紀老邁,日子滿足而死」
[00:18:54.530 --> 00:18:56.490]  像約伯這樣的人
[00:18:56.490 --> 00:19:00.090]  我相信他一定會得救的
[00:19:00.090 --> 00:19:02.450]  其實不單是約伯
[00:19:02.450 --> 00:19:05.170]  在約伯記裡面的那幾位朋友
[00:19:05.170 --> 00:19:07.690]  其實他們都敬畏上帝的
[00:19:07.690 --> 00:19:12.410]  雖然他們的神學稍為古板了一些
[00:19:12.410 --> 00:19:16.170]  但是他們都是敬畏上帝的人
[00:19:16.170 --> 00:19:20.850]  我這裡一共提了七位的人物和群體的例證
[00:19:20.850 --> 00:19:29.010]  他們全部都是耶穌未來到世上之前的非猶太人
[00:19:29.010 --> 00:19:31.490]  不過他們還有另外一個共同點
[00:19:31.490 --> 00:19:34.090]  就是他們都敬畏上帝
[00:19:34.090 --> 00:19:38.810]  他們都向上帝獻祭的
[00:19:38.810 --> 00:19:42.610]  那中國人又會不會得救呢?
[00:19:42.610 --> 00:19:48.050]  我相信很多中國人是會藉著耶穌的審判而得救
[00:19:48.050 --> 00:19:53.050]  中國古代的人有很多都是拜神的
[00:19:53.050 --> 00:19:58.930]  而聖人的教訓其實都是以仁義為主
[00:19:58.930 --> 00:20:06.770]  他們不單是會拜神 並且他們接受教訓以仁義
[00:20:06.770 --> 00:20:11.810]  很講求良心、良知這些教訓
[00:20:11.810 --> 00:20:15.170]  我們中國商朝的時代
[00:20:15.170 --> 00:20:19.250]  就找到很多甲骨文屬於商朝的時代
[00:20:19.250 --> 00:20:24.730]  在甲骨文上面時時出現了「帝」這個字
[00:20:24.730 --> 00:20:30.490]  皇帝的「帝」這個字其實原來是代表祭壇
[00:20:30.490 --> 00:20:36.050]  我在互聯網上找了一個圖畫給大家看
[00:20:36.050 --> 00:20:38.850]  其實「帝」字是代表祭壇
[00:20:38.850 --> 00:20:45.130]  而上帝這個詞首先出現在周朝的經典《五經》裡
[00:20:45.130 --> 00:20:54.890]  可見那個時代很多中國人都有敬畏神和向上帝獻祭
[00:20:54.890 --> 00:21:02.330]  簡單來說 我認為凡是未聽過耶穌福音的人
[00:21:02.330 --> 00:21:07.850]  包括耶穌出生之前或者後的人
[00:21:07.850 --> 00:21:11.850]  都會在死後被審判
[00:21:11.850 --> 00:21:15.770]  按照羅馬書二章七節的說法
[00:21:15.770 --> 00:21:20.570]  「行善的就會得永生」
[00:21:20.570 --> 00:21:22.570]  順便再加一句
[00:21:22.570 --> 00:21:27.770]  就是很多人都會關心那些早死的孩子
[00:21:27.770 --> 00:21:30.290]  甚至夭折的嬰兒
[00:21:30.290 --> 00:21:32.250]  他們會不會得救呢?
[00:21:32.250 --> 00:21:34.570]  如果按照聖經的講解
[00:21:34.570 --> 00:21:36.850]  他們都是會被審判
[00:21:36.850 --> 00:21:40.450]  並且是按行為來受審判的
[00:21:40.450 --> 00:21:44.450]  如果孩子沒有什麼罪惡的行為
[00:21:44.450 --> 00:21:48.170]  我相信他們都是會得救的
[00:21:48.170 --> 00:21:51.370]  或者有些熟悉聖經的人會問
[00:21:51.370 --> 00:21:53.250]  主耶穌不是說過
[00:21:53.250 --> 00:21:55.370]  「我就是道路真理修名
[00:21:55.370 --> 00:21:57.170]  若不藉著我
[00:21:57.170 --> 00:22:02.370]  沒有人能到父那裡去嗎?」
[00:22:02.370 --> 00:22:04.850]  主耶穌一定不會騙人的
[00:22:04.850 --> 00:22:06.970]  只不過我們讀聖經的時候
[00:22:06.970 --> 00:22:11.370]  就可能帶了一些預設來讀
[00:22:11.370 --> 00:22:15.970]  主耶穌是說「若不藉著我」
[00:22:15.970 --> 00:22:21.050]  他不是說「若不藉著相信我」
[00:22:21.050 --> 00:22:23.850]  經文裡面沒有提到「相信」兩個字
[00:22:23.850 --> 00:22:25.170]  大家看清楚一點
[00:22:25.170 --> 00:22:27.050]  無論用什麼版本的聖經
[00:22:27.050 --> 00:22:29.050]  你都可以看清楚一點
[00:22:29.050 --> 00:22:32.250]  只不過是「若不藉著我」
[00:22:32.250 --> 00:22:35.650]  希臘文也是很簡單的一個介詞
[00:22:35.650 --> 00:22:40.050]  Dear Amir, through me
[00:22:40.050 --> 00:22:44.250]  我們看看《羅馬書》二章十六節說什麼
[00:22:44.250 --> 00:22:45.650]  「在那一日
[00:22:45.650 --> 00:22:48.970]  上帝要藉著耶穌基督
[00:22:48.970 --> 00:22:52.170]  按照我所傳的福音
[00:22:52.170 --> 00:22:55.370]  審判人隱藏的事」
[00:22:55.370 --> 00:23:01.770]  所以藉著耶穌最少有兩方面的含義
[00:23:01.770 --> 00:23:05.850]  第一,當然是藉著相信耶穌
[00:23:05.850 --> 00:23:09.850]  第二,是藉著耶穌的審判
[00:23:09.850 --> 00:23:17.770]  祂的審判一定是公平、公義和有恩賜的
[00:23:17.770 --> 00:23:21.650]  那些聽過福音而不信的人又怎樣呢?
[00:23:21.650 --> 00:23:26.770]  福音是上帝為人預備的一個得救的方法
[00:23:26.770 --> 00:23:29.970]  如果聽了福音而拒絕的人
[00:23:29.970 --> 00:23:31.770]  那真是要留心了
[00:23:31.770 --> 00:23:34.970]  在約翰福音三章十八節說
[00:23:34.970 --> 00:23:38.170]  「信他的人不被定罪
[00:23:38.170 --> 00:23:43.250]  不信的人罪已經被定了
[00:23:43.250 --> 00:23:48.450]  因為他不信上帝道一而止的名」
[00:23:48.450 --> 00:23:51.970]  好了,讓我做一個總結
[00:23:51.970 --> 00:23:54.370]  聖經說「按著命定
[00:23:54.370 --> 00:23:56.450]  人人都有一死
[00:23:56.450 --> 00:23:58.850]  死後且有審判」
[00:23:58.850 --> 00:24:02.570]  希伯來書九章二十七節
[00:24:02.570 --> 00:24:07.650]  審判是由主耶穌做主審法官
[00:24:07.650 --> 00:24:14.450]  祂是公平、公義、憐憫、慈愛的主
[00:24:14.450 --> 00:24:19.850]  在耶穌的法庭裡是不需要有陪審團的
[00:24:19.850 --> 00:24:22.370]  凡是未聽過福音的人
[00:24:22.370 --> 00:24:25.570]  無論是耶穌來世之前
[00:24:25.570 --> 00:24:33.450]  或者之後都會按他們的行為接受審判
[00:24:33.450 --> 00:24:36.770]  如果有人終生行善
[00:24:36.770 --> 00:24:40.450]  追求敬拜上帝的
[00:24:40.450 --> 00:24:44.250]  我相信公義、慈愛的主耶穌
[00:24:44.250 --> 00:24:47.970]  都會讓他們得救的
[00:24:47.970 --> 00:24:49.450]  而猶太人呢
[00:24:49.450 --> 00:24:52.650]  就是以他們有沒有遵行律法
[00:24:52.650 --> 00:24:55.850]  作為標準來受審
[00:24:55.850 --> 00:24:59.450]  但都是要按照人的行為受審
[00:24:59.450 --> 00:25:01.450]  而不是按他們的血統
[00:25:01.450 --> 00:25:03.370]  或者他們的口裡面
[00:25:03.370 --> 00:25:05.850]  曾經說過什麼話
[00:25:05.850 --> 00:25:08.850]  因此正如我提到的
