
[00:00:00.000 --> 00:00:03.400]  或者我們一起先禱告準備我們自己
[00:02:24.160 --> 00:02:26.440]  祂是否真的知道或者覺得
[00:02:26.440 --> 00:02:29.680]  是說一個特定的幾百年之後會出現的人物呢
[00:02:29.680 --> 00:02:33.280]  如果是這樣的話
[00:02:33.280 --> 00:02:38.160]  先知書的說法對我們有什麼意思呢
[00:02:38.160 --> 00:02:42.080]  如果祂只是預言一個叫做耶穌
[00:02:42.080 --> 00:02:44.360]  或者只是預言耶穌的話
[00:02:44.360 --> 00:02:48.320]  對我們今天的信徒或者當日的讀者有什麼意思呢
[00:02:49.440 --> 00:02:53.680]  所以我們舊約說到預言
[00:02:53.680 --> 00:02:58.600]  就不是說祂是一對一對應
[00:02:58.600 --> 00:03:01.760]  我預言一個人叫做耶穌基督將會出現
[00:03:01.760 --> 00:03:02.880]  不是這樣的
[00:03:02.880 --> 00:03:06.000]  但是至於我們怎樣去理解舊約
[00:03:06.000 --> 00:03:09.120]  或者先知書所說的僕人呢
[00:03:09.120 --> 00:03:13.120]  特別我想問對我們今天有什麼意思呢
[00:03:13.120 --> 00:03:16.680]  我們就嘗試跳回舊約的世界
[00:03:16.680 --> 00:03:18.000]  舊約的處境
[00:03:18.000 --> 00:03:19.720]  在經文的世界裡
[00:03:19.720 --> 00:03:23.240]  去嘗試去理解一下那個僕人究竟是哪一個
[00:03:23.240 --> 00:03:27.160]  二塞俄書經文所說的僕人究竟是哪一個呢
[00:03:27.160 --> 00:03:30.440]  其實歷代學者就有不同的見解
[00:03:30.440 --> 00:03:33.880]  當然基督教會肯定地
[00:03:33.880 --> 00:03:35.920]  就認為這個就是指著耶穌基督
[00:03:35.920 --> 00:03:37.240]  毫無質疑的
[00:03:37.240 --> 00:03:38.800]  但是從經文的上文下
[00:03:38.800 --> 00:03:40.120]  你來看
[00:03:40.120 --> 00:03:43.640]  很多經學者就提出很多不同的可能性
[00:03:43.640 --> 00:03:46.600]  譬如在二塞俄書四十四章二十八節
[00:03:46.600 --> 00:03:51.200]  就提到當時的波斯王居魯士
[00:03:51.200 --> 00:03:54.160]  或者舊的華本譯作古烈
[00:03:54.160 --> 00:03:57.840]  就是上主的僕人
[00:03:57.840 --> 00:04:02.480]  甚至乎有一節四十五章
[00:04:02.480 --> 00:04:05.680]  就說居魯士這個波斯的王
[00:04:05.680 --> 00:04:06.840]  Cyrus the Great
[00:04:06.840 --> 00:04:08.640]  如果你知道的話
[00:04:08.640 --> 00:04:11.840]  波斯這個王就是上主的授高者
[00:04:11.840 --> 00:04:14.600]  Messiah 就是尼塞亞
[00:04:14.600 --> 00:04:17.840]  所以其中有些學者就認為
[00:04:17.840 --> 00:04:21.640]  居魯士平定四方
[00:04:21.640 --> 00:04:23.560]  建立一個大的波斯帝國
[00:04:23.560 --> 00:04:25.400]  令到四海升平
[00:04:25.400 --> 00:04:31.880]  正正應驗了將功利傳給萬邦這句經文
[00:04:31.880 --> 00:04:34.760]  所以居魯士就是上主之僕
[00:04:34.760 --> 00:04:39.760]  上主使用外邦的君王成為他的僕人
[00:04:39.760 --> 00:04:43.240]  一方面上主是創天造地的主
[00:04:43.240 --> 00:04:47.640]  可以運用外邦的君王成就他的工作
[00:04:47.640 --> 00:04:50.040]  另一方面上帝是多麼厲害
[00:04:50.040 --> 00:04:55.920]  可以令到一個國家臣服於他
[00:04:55.920 --> 00:04:59.600]  不過當然也有很多學者認為不是
[00:04:59.600 --> 00:05:02.080]  甚至乎我們回顧上文下理
[00:05:02.080 --> 00:05:05.120]  譬如我們回顧前一章四十一章八節十節
[00:05:05.120 --> 00:05:08.240]  說到為你以色列
[00:05:08.240 --> 00:05:15.120]  我的僕人 雅各 我所揀選的 我朋友阿巴拉罕的後裔
[00:05:15.120 --> 00:05:18.560]  其實說明我的僕人就是以色列
[00:05:18.560 --> 00:05:22.400]  就是雅各 就是阿巴拉罕的後裔
[00:05:22.400 --> 00:05:23.840]  不過我們要進一步問
[00:05:23.840 --> 00:05:29.000]  這個雅各這個以色列究竟是創世紀的雅各
[00:05:29.000 --> 00:05:31.920]  就是先祖雅各
[00:05:31.920 --> 00:05:37.320]  還是用這個名字去代表當時的以色列人呢
[00:05:37.320 --> 00:05:39.120]  如果我們再看下去
[00:05:39.120 --> 00:05:44.480]  我們看後面四十二章十九章十九至二十節
[00:05:44.480 --> 00:05:48.760]  或者四十二章我們今天經課裡也有這樣說
[00:05:48.760 --> 00:05:51.880]  誰比我的僕人眼赫呢
[00:05:51.880 --> 00:05:56.040]  誰比我所差遣的使者耳聾呢
[00:05:56.040 --> 00:05:59.400]  誰赫眼將那獻身給我的人
[00:05:59.400 --> 00:06:02.280]  誰赫眼將耶和華的僕人呢
[00:06:02.280 --> 00:06:04.600]  看見許多事卻不領會
[00:06:04.600 --> 00:06:08.360]  耳朵開通卻聽不見
[00:06:08.360 --> 00:06:09.760]  這段經文呢
[00:06:09.760 --> 00:06:12.160]  四十九章這段經文呢
[00:06:12.160 --> 00:06:14.200]  我們今天經課這段經文呢
[00:06:14.200 --> 00:06:22.880]  不知道會不會令你想起另一段以塞書很熟悉的經文
[00:06:22.880 --> 00:06:24.920]  就是以塞書第六章
[00:06:24.920 --> 00:06:29.000]  當以塞遇見上主的時候
[00:06:29.000 --> 00:06:34.240]  上主就叫他去傳和音給以色列文 是不是
[00:06:34.240 --> 00:06:38.440]  誰比我的你去告訴這百姓說
[00:06:38.440 --> 00:06:41.840]  他你們聽是要聽見卻不明白
[00:06:41.840 --> 00:06:44.240]  看是要看見卻不曉得
[00:06:44.240 --> 00:06:48.120]  使這百姓心矇之猶已躲發沉眼睛氛圍
[00:06:48.120 --> 00:06:50.760]  恐怕眼睛看見耳朵聽見
[00:06:50.760 --> 00:06:54.520]  心裡明白迴轉過來便得醫治
[00:06:54.520 --> 00:06:56.160]  以塞書第六章
[00:06:56.160 --> 00:06:57.040]  記不記得
[00:06:57.040 --> 00:06:58.560]  有沒有印象
[00:06:58.560 --> 00:07:01.480]  就是以塞書在聖殿見到上主
[00:07:01.480 --> 00:07:04.360]  跟著就說我有過了跟著
[00:07:04.360 --> 00:07:06.600]  我在這裡請我可以差嬰誰呢
[00:07:06.600 --> 00:07:08.400]  就是我不可以差嬰誰呢
[00:07:08.400 --> 00:07:08.880]  以塞書是吧
[00:07:08.880 --> 00:07:10.560]  我在這裡請差嬰我的
[00:07:10.560 --> 00:07:11.560]  跟著上主就說
[00:07:11.560 --> 00:07:13.600]  你就跟這些百姓說
[00:07:13.600 --> 00:07:15.800]  他們聽是聽見卻不明白
[00:07:15.800 --> 00:07:18.200]  看是看見卻不曉得
[00:07:18.200 --> 00:07:20.600]  就是這裡說的了
[00:07:20.600 --> 00:07:23.080]  是不是
[00:07:23.080 --> 00:07:25.520]  在四十二章十九至二十節那裡說的
[00:07:25.520 --> 00:07:27.480]  誰比我的僕人眼下
[00:07:27.480 --> 00:07:30.240]  誰比我所差嬰的使者耳聾呢
[00:07:30.240 --> 00:07:31.800]  看見他多事卻不領會
[00:07:31.800 --> 00:07:34.000]  耳朵開通卻不聽見
[00:07:34.000 --> 00:07:37.560]  這種聯繫其實幫我們看到的是什麼呢
[00:07:37.560 --> 00:07:41.040]  就是這個上主的僕人
[00:07:41.040 --> 00:07:43.880]  他不是指一個特定的人
[00:07:43.880 --> 00:07:48.480]  而是說受審判的以色列人
[00:07:48.480 --> 00:07:50.680]  他們眼下他們耳聾
[00:07:50.680 --> 00:07:52.680]  是因為上主要審判他們
[00:07:52.680 --> 00:07:54.240]  在以塞書第六章那裡
[00:07:54.240 --> 00:07:57.320]  或者在以塞書的前面
[00:07:57.320 --> 00:08:01.280]  現在去到以塞書中間四十二章這個部分
[00:08:01.280 --> 00:08:07.520]  他就說這個就是我要選擇的僕人
[00:08:07.520 --> 00:08:11.760]  這個僕人不是一些很威猛的人
[00:08:11.760 --> 00:08:14.800]  而是那個已經受審判耳聾眼下的
[00:08:14.800 --> 00:08:18.760]  有誰比我僕人耳聾眼下
[00:08:18.760 --> 00:08:21.360]  如果我們綜合剛才我說的經文
[00:08:21.360 --> 00:08:25.440]  即是以塞書裡面出現關於僕人的經文
[00:08:25.440 --> 00:08:29.640]  以塞書在這一部分所說的上主的僕人
[00:08:29.640 --> 00:08:34.560]  其實就是當時的以色列人
[00:08:34.560 --> 00:08:37.880]  或者集體地那一班人
[00:08:37.880 --> 00:08:40.400]  這個國民 上主的子民
[00:08:40.400 --> 00:08:44.240]  沒錯 以色列人就是上主所揀選
[00:08:44.240 --> 00:08:46.320]  阿巴拉罕的後裔
[00:08:46.320 --> 00:08:49.960]  瓦割的後裔 以色列人
[00:08:49.960 --> 00:08:52.960]  但是這些以色列人就是因為犯罪
[00:08:52.960 --> 00:08:54.480]  耳聾眼下
[00:08:54.480 --> 00:08:56.880]  而受到上主審判
[00:08:56.880 --> 00:09:02.840]  經歷亡國 被擄之苦
[00:09:02.840 --> 00:09:05.080]  這些是之前的事來的
[00:09:05.080 --> 00:09:07.280]  經文也是這樣說的
[00:09:07.280 --> 00:09:09.640]  看了先前的事
[00:09:09.640 --> 00:09:10.640]  就是在說這些東西
[00:09:10.640 --> 00:09:12.680]  已經成就
[00:09:12.680 --> 00:09:15.200]  上主的審判已經結束了
[00:09:15.200 --> 00:09:20.520]  但是現在卻要上主使用他們成為他的僕人
[00:09:20.520 --> 00:09:21.960]  成為他的僕人是什麼
[00:09:21.960 --> 00:09:23.720]  四十二章第六節就說了
[00:09:23.720 --> 00:09:25.920]  我耶和華憑公義召你
[00:09:25.920 --> 00:09:27.720]  必參赴你的手
[00:09:27.720 --> 00:09:28.680]  保守你
[00:09:28.680 --> 00:09:31.040]  使你作眾民的中保
[00:09:31.040 --> 00:09:33.480]  外邦人的光
[00:09:33.480 --> 00:09:35.640]  和合本修訂本就是這樣譯的
[00:09:35.640 --> 00:09:38.080]  要藉著你與百姓立約
[00:09:38.080 --> 00:09:41.240]  使你成為萬邦之光
[00:09:41.240 --> 00:09:43.920]  原本犯罪被審判
[00:09:43.920 --> 00:09:46.360]  耳聾眼下的以色列
[00:09:46.360 --> 00:09:48.400]  今天被上主揀選
[00:09:48.400 --> 00:09:51.400]  成為萬邦之光
[00:09:51.400 --> 00:09:53.680]  使開合子的眼
[00:09:53.680 --> 00:09:55.560]  領被囚的出牢獄
[00:09:55.560 --> 00:10:00.280]  領坐黑暗的出監牢
[00:10:00.280 --> 00:10:02.320]  所以在《以塞阿書》
[00:10:02.320 --> 00:10:04.000]  他在說的那個僕人
[00:10:04.000 --> 00:10:07.040]  是有一個特定的範圍的
[00:10:07.040 --> 00:10:09.560]  是在說當時的以色列人
[00:10:09.560 --> 00:10:11.160]  我們要跳回去
[00:10:11.160 --> 00:10:12.640]  所以如果我們這樣說的話
[00:10:12.640 --> 00:10:14.080]  我們跳回去《以塞阿書》
[00:10:14.080 --> 00:10:16.840]  第四十二章的前文後理
[00:10:16.840 --> 00:10:19.520]  四十二章或者《以塞阿書》這一部分
[00:10:19.520 --> 00:10:22.160]  四十至五十五章
[00:10:22.160 --> 00:10:25.480]  就是學者通常稱之為第二塞阿
[00:10:25.480 --> 00:10:27.440]  因為如果你仔細去看的話
[00:10:27.440 --> 00:10:30.120]  今天不會和大家仔細去看
[00:10:30.120 --> 00:10:31.520]  大家如果仔細去看的話
[00:10:31.520 --> 00:10:35.280]  就會見到整個背景是在說
[00:10:35.280 --> 00:10:37.520]  他們國破家亡了
[00:10:37.520 --> 00:10:40.240]  他們是身處在二邦的
[00:10:40.240 --> 00:10:45.280]  他們是被擄亡國的情況
[00:10:45.280 --> 00:10:49.040]  那麼他們在這樣的情況下
[00:10:49.040 --> 00:10:51.200]  那些以色列人
[00:10:51.200 --> 00:10:53.440]  不知道應該怎樣去理解
[00:10:53.440 --> 00:10:56.600]  上主在歷史和世界裏面的作為
[00:10:56.600 --> 00:10:58.360]  究竟他們的上帝
[00:10:58.360 --> 00:10:59.480]  他們的耶和華
[00:10:59.480 --> 00:11:02.160]  上主以色列的上帝
[00:11:02.160 --> 00:11:05.240]  為甚麼容許他們國破家亡呢
[00:11:05.240 --> 00:11:10.200]  為甚麼容許他們的國民被擄到他方
[00:11:10.200 --> 00:11:12.840]  令到這些事情發生呢
[00:11:12.840 --> 00:11:15.080]  究竟是他們的神打輸了
[00:11:15.080 --> 00:11:19.120]  即是和巴比倫的神打輸了
[00:11:19.120 --> 00:11:22.160]  巴比倫就贏了以色列
[00:11:22.160 --> 00:11:25.600]  把以色列的民奴奪去巴比倫
[00:11:25.600 --> 00:11:28.760]  還是因為他們犯罪實在太過深
[00:11:28.760 --> 00:11:31.200]  以致上主離棄他們呢
[00:11:31.200 --> 00:11:34.040]  所以其實當時的以色列人
[00:11:34.040 --> 00:11:35.720]  在被擄的處境裏面
[00:11:35.720 --> 00:11:37.960]  是充滿著疑惑
[00:11:37.960 --> 00:11:40.000]  心靈是很低沉的
[00:11:40.000 --> 00:11:42.000]  如果我們用今天的說法
[00:11:42.000 --> 00:11:47.240]  他們是歷盡創傷的
[00:11:47.240 --> 00:11:49.280]  他們在創傷裏面
[00:11:49.280 --> 00:11:52.880]  他們懷疑上帝懷疑自己
[00:11:52.880 --> 00:11:55.200]  不覺得上帝會再理他們
[00:11:55.200 --> 00:11:57.800]  不覺得上帝會幫他們
[00:11:57.800 --> 00:11:58.800]  又或者另一方面
[00:11:58.800 --> 00:12:00.080]  就是覺得上帝打輸了
[00:12:00.080 --> 00:12:04.440]  上帝是幫不了他們的
[00:12:04.440 --> 00:12:06.640]  在困苦裏面
[00:12:06.640 --> 00:12:08.840]  在創傷裏面
[00:12:08.840 --> 00:12:12.280]  他們什麼都懷疑
[00:12:12.280 --> 00:12:14.080]  以色列人亡國被擄
[00:12:14.080 --> 00:12:15.280]  當然我們知道
[00:12:15.280 --> 00:12:17.920]  他們心靈遠離上主
[00:12:17.920 --> 00:12:19.000]  在社會裏面
[00:12:19.000 --> 00:12:20.840]  在先知書裏面說
[00:12:20.840 --> 00:12:23.360]  他們不顧念體恤孤兒寡婦
[00:12:23.360 --> 00:12:25.640]  只顧著自己發財
[00:12:25.640 --> 00:12:27.760]  而且以為只要聖殿不倒
[00:12:27.760 --> 00:12:29.720]  憲制不停
[00:12:29.720 --> 00:12:31.480]  上主就會保佑他們
[00:12:31.480 --> 00:12:33.880]  免受外敵的欺凌
[00:12:33.880 --> 00:12:36.320]  但是上主他是以亞述
[00:12:36.320 --> 00:12:38.200]  巴比倫這樣的帝國
[00:12:38.200 --> 00:12:41.720]  這樣的強國去侵略他們
[00:12:41.720 --> 00:12:43.360]  分散他們
[00:12:43.360 --> 00:12:45.880]  使他們國破家亡
[00:12:45.880 --> 00:12:48.280]  這些審判懲罰
[00:12:48.280 --> 00:12:50.760]  其實一早已經說了
[00:12:50.760 --> 00:12:53.560]  正正就是我們第九節
[00:12:53.560 --> 00:12:54.440]  大家看看經文
[00:12:54.440 --> 00:12:58.280]  就是先前的事已經成就了
[00:12:58.280 --> 00:13:01.480]  說過 預備好 聽了
[00:13:01.480 --> 00:13:03.480]  也都成就了
[00:13:03.480 --> 00:13:05.320]  不過現在說什麼
[00:13:05.320 --> 00:13:09.280]  將新事說明這件事未發以先
[00:13:09.280 --> 00:13:12.120]  就要告訴當時的以色列
[00:13:12.120 --> 00:13:14.920]  秘魯的子民
[00:13:14.920 --> 00:13:18.520]  這就構成了餘下的爾創亞書
[00:13:18.520 --> 00:13:20.520]  所以前事新事成為了
[00:13:20.520 --> 00:13:25.560]  爾創亞書很重要的一個主題
[00:13:25.560 --> 00:13:26.840]  這個歷史背景
[00:13:26.840 --> 00:13:28.600]  為什麼要說這個秘魯呢
[00:13:28.600 --> 00:13:31.120]  這個歷史背景讓我們看到
[00:13:31.120 --> 00:13:34.520]  受審亡國秘魯失落
[00:13:34.520 --> 00:13:37.760]  在創傷裡面的以色列人
[00:13:37.760 --> 00:13:41.760]  就是上主之僕
[00:13:41.760 --> 00:13:43.400]  大家明白嗎
[00:13:43.400 --> 00:13:47.000]  就是上主的僕人
[00:13:47.000 --> 00:13:50.320]  就是那些失落的以色列人
[00:13:50.320 --> 00:13:52.120]  他揀選他們
[00:13:52.120 --> 00:13:55.760]  他說 我憑公義召你
[00:13:55.760 --> 00:13:59.160]  參扶你的手 保守你
[00:13:59.160 --> 00:14:01.160]  使你作眾物的宗保
[00:14:01.160 --> 00:14:04.760]  外邦人的光
[00:14:04.760 --> 00:14:06.600]  我們基督徒或者基督教
[00:14:06.600 --> 00:14:08.320]  經常都說
[00:14:08.320 --> 00:14:10.520]  不是因為我們有什麼好
[00:14:10.520 --> 00:14:12.440]  是否上主揀選我們
[00:14:12.440 --> 00:14:14.040]  甚至乎就是
[00:14:14.040 --> 00:14:16.600]  雖然我們是好不好
[00:14:16.600 --> 00:14:18.600]  但是上主都揀選我們
[00:14:18.600 --> 00:14:20.000]  而這個正正就是
[00:14:20.000 --> 00:14:22.400]  當時在經文裡面想說的
[00:14:22.400 --> 00:14:24.080]  上主的僕人
[00:14:24.080 --> 00:14:27.040]  就是那些秘魯受傷
[00:14:27.040 --> 00:14:36.640]  在創傷裡面的以色列人
[00:14:36.640 --> 00:14:43.800]  這個背景讓我想起一件事
[00:14:43.800 --> 00:14:47.560]  這個要花點時間去說一說
[00:14:47.560 --> 00:14:49.120]  就這樣說吧
[00:14:49.120 --> 00:14:53.880]  譬如你是公司老闆
[00:14:53.880 --> 00:14:56.880]  或者你身高要位
[00:14:56.880 --> 00:15:00.000]  那你的下屬你的員工
[00:15:00.000 --> 00:15:03.200]  做事總是達不到你的標準
[00:15:03.200 --> 00:15:05.200]  那你會怎樣呢
[00:15:05.200 --> 00:15:08.320]  或者在我的班裡面有個學生
[00:15:08.320 --> 00:15:10.880]  教了他幾個學期
[00:15:10.880 --> 00:15:14.560]  他還是達不到標準
[00:15:14.560 --> 00:15:18.640]  失敗幾次這樣
[00:15:18.640 --> 00:15:22.560]  那在大學的系統裡面是怎樣的
[00:15:22.560 --> 00:15:24.240]  大家知不知道
[00:15:24.240 --> 00:15:25.640]  就是失敗幾次
[00:15:25.640 --> 00:15:27.440]  只要PA不夠分
[00:15:27.440 --> 00:15:29.800]  他就有些立即就開除
[00:15:29.800 --> 00:15:32.120]  有些即時開除
[00:15:32.120 --> 00:15:34.320]  總之就是
[00:15:34.320 --> 00:15:37.920]  偽偽父就會趕走他
[00:15:37.920 --> 00:15:39.920]  或者如果你是老闆
[00:15:39.920 --> 00:15:40.800]  你有個下屬
[00:15:40.800 --> 00:15:42.800]  硬是做不到你要求他的事
[00:15:42.800 --> 00:15:44.080]  那你會怎樣呢
[00:15:44.080 --> 00:15:48.360]  大部分的人就會開除他
[00:15:48.360 --> 00:15:51.640]  找個第二個代替他
[00:15:51.640 --> 00:15:53.080]  他搞不定
[00:15:53.080 --> 00:15:56.280]  你請他回來做事的
[00:15:56.280 --> 00:15:59.400]  但是我們的上主就不是這樣
[00:15:59.400 --> 00:16:01.920]  可能他不當我們是員工
[00:16:01.920 --> 00:16:03.960]  他當我們是partner
[00:16:03.960 --> 00:16:05.960]  所以我們達不到他的標準
[00:16:05.960 --> 00:16:07.960]  他沒有放棄我們
[00:16:07.960 --> 00:16:10.440]  這個其實就
[00:16:10.440 --> 00:16:13.000]  我用一個例子
[00:16:13.000 --> 00:16:16.840]  去給大家去
[00:16:16.840 --> 00:16:19.400]  讓大家明白這是甚麼回事
[00:16:19.400 --> 00:16:21.680]  那其實在汽車製造業裡面
[00:16:21.680 --> 00:16:24.080]  可能有些弟兄姊妹知道的
[00:16:24.080 --> 00:16:27.080]  就是在上個世紀六十年代
[00:16:27.080 --> 00:16:30.920]  之前美國的汽車業是很輝煌的
[00:16:30.920 --> 00:16:34.120]  底特律城生產的汽車量
[00:16:34.120 --> 00:16:35.240]  是首屈一指的
[00:16:35.240 --> 00:16:37.480]  在全世界來說
[00:16:37.480 --> 00:16:39.120]  但是六十年代之後
[00:16:39.120 --> 00:16:41.520]  日本的汽車生產量
[00:16:41.520 --> 00:16:43.840]  就超越了美國
[00:16:43.840 --> 00:16:45.480]  大家知不知道這些東西
[00:16:45.480 --> 00:16:47.600]  美國人甚至乎在當時
[00:16:47.600 --> 00:16:48.680]  現在好一點
[00:16:48.680 --> 00:16:51.320]  但是當時美國人寧願買日本車
[00:16:51.320 --> 00:16:52.600]  都不買美國車的
[00:16:52.600 --> 00:16:55.600]  因為日本車是出名
[00:16:55.600 --> 00:16:58.280]  reliable 是穩陣很多的
[00:16:58.280 --> 00:17:00.240]  便宜啦 穩陣啦 省油啦
[00:17:00.240 --> 00:17:02.320]  為甚麼不是日本車呢
[00:17:02.320 --> 00:17:03.440]  美國車又大啦
[00:17:03.440 --> 00:17:06.320]  經常壞啦 又吃油啦 是不是
[00:17:06.320 --> 00:17:07.800]  那去到八十年代
[00:17:07.800 --> 00:17:09.320]  甚至乎底特律
[00:17:09.320 --> 00:17:12.480]  這個所謂汽車工業城衰落
[00:17:12.480 --> 00:17:13.880]  去到一個地步
[00:17:13.880 --> 00:17:16.760]  現在底特律是一個
[00:17:16.760 --> 00:17:18.880]  廢 即不是廢的
[00:17:18.880 --> 00:17:20.000]  不是廢城的
[00:17:20.000 --> 00:17:21.960]  但是是一個
[00:17:21.960 --> 00:17:25.040]  需要政府資助的一個地方
[00:17:25.040 --> 00:17:27.440]  汽車工業一蹶不振
[00:17:27.440 --> 00:17:29.160]  那時候他們就問為甚麼
[00:17:29.160 --> 00:17:31.200]  為甚麼日本的車可以這麼好
[00:17:31.200 --> 00:17:33.120]  美國的車不行的呢
[00:17:33.120 --> 00:17:35.000]  甚至乎有一段時間
[00:17:35.000 --> 00:17:38.560]  他們是派那些美國佳士拿
[00:17:38.560 --> 00:17:40.560]  福特派些人去日本去學
[00:17:40.560 --> 00:17:44.080]  他們怎樣去做汽車的
[00:17:44.080 --> 00:17:45.480]  就是長話短說
[00:17:45.480 --> 00:17:47.400]  你知道福特就不是發明汽車
[00:17:47.400 --> 00:17:49.360]  但是發明了 assembly line
[00:17:49.360 --> 00:17:51.200]  即是一個大量生產汽車
[00:17:51.200 --> 00:17:54.000]  mass production的開始來的
[00:17:54.000 --> 00:17:56.520]  但是這個所謂大量生產
[00:17:56.520 --> 00:17:58.640]  去到日本的人手上面
[00:17:58.640 --> 00:18:00.320]  就精益求精
[00:18:00.320 --> 00:18:02.040]  因為他們奉行一個
[00:18:02.040 --> 00:18:03.800]  叫做 lean production
[00:18:03.800 --> 00:18:05.000]  所謂精益生產
[00:18:05.000 --> 00:18:06.080]  或者精實生產
[00:18:06.080 --> 00:18:07.680]  這些你們自己回家Google
[00:18:07.680 --> 00:18:09.280]  我不詳細講
[00:18:09.280 --> 00:18:10.320]  的管理方法
[00:18:10.320 --> 00:18:12.280]  長話短說
[00:18:12.280 --> 00:18:13.440]  我應該講聖經的
[00:18:13.440 --> 00:18:16.640]  不應該講日本汽車工業 是不是
[00:18:16.640 --> 00:18:19.680]  精益生產的其中一個
[00:18:19.680 --> 00:18:21.920]  和我們今天的課題
[00:18:21.920 --> 00:18:23.760]  有關的概念是甚麼呢
[00:18:23.760 --> 00:18:25.440]  就是當一個新
[00:18:25.440 --> 00:18:26.360]  你知道
[00:18:26.360 --> 00:18:27.760]  你補充一下
[00:18:27.760 --> 00:18:29.080]  怕你不知道
[00:18:29.080 --> 00:18:30.880]  汽車有很多部件的
[00:18:30.880 --> 00:18:31.440]  是吧
[00:18:31.440 --> 00:18:32.680]  比如碧璃
[00:18:32.680 --> 00:18:34.400]  或者車頭燈
[00:18:34.400 --> 00:18:36.640]  然後他們就找很多供應商
[00:18:36.640 --> 00:18:38.080]  提供這些部件
[00:18:38.080 --> 00:18:40.040]  他們最主要日本那些
[00:18:40.040 --> 00:18:41.040]  或者那些車廠
[00:18:41.040 --> 00:18:42.200]  就是 assembly
[00:18:42.200 --> 00:18:44.080]  即是將它們砌在一起
[00:18:44.080 --> 00:18:46.640]  一路運輸帶
[00:18:46.640 --> 00:18:48.000]  一路運那輛車過來
[00:18:48.000 --> 00:18:49.520]  然後就不斷的砌東西下去
[00:18:49.520 --> 00:18:51.960]  到運輸帶最終的時候
[00:18:51.960 --> 00:18:53.760]  那輛車就出來了
[00:18:53.760 --> 00:18:54.800]  所以其實整輛車
[00:18:54.800 --> 00:18:57.280]  是靠很多部件供應商
[00:18:57.280 --> 00:18:58.880]  提供那些材料
[00:18:58.880 --> 00:19:02.200]  那些部件給他砌的
[00:19:02.200 --> 00:19:04.880]  但是如果我
[00:19:04.880 --> 00:19:06.600]  比如我的車頭燈
