
[00:00:00.000 --> 00:00:02.240]  哥倫多是一個什麼地方呢?
[00:02:17.760 --> 00:02:21.960]  但同時間也看到這個社會的風氣
[00:02:21.960 --> 00:02:23.840]  帶來這個教會裡面
[00:02:23.840 --> 00:02:26.040]  熱戰裡面教會有很多的問題
[00:02:26.040 --> 00:02:29.200]  很多的罪惡在裡面出現
[00:02:29.200 --> 00:02:36.160]  保羅在公元50年第二次的福音猜拳的行程裡面
[00:02:36.160 --> 00:02:38.600]  開始建立這個哥倫多的教會
[00:02:38.600 --> 00:02:40.200]  留了一年半的時間
[00:02:40.200 --> 00:02:45.360]  他接著就繼續去到不同的地方去開荒建立教會
[00:02:45.360 --> 00:02:47.960]  但是在他的書信裡面我們看到
[00:02:47.960 --> 00:02:50.840]  現在在我們新約的書卷裡面
[00:02:50.840 --> 00:02:52.080]  我們有兩卷書
[00:02:52.080 --> 00:02:55.240]  是哥倫多前書和哥倫多後書
[00:02:55.240 --> 00:03:00.880]  是讓我們看到保羅和當時哥倫多教會的書信的來往
[00:03:00.880 --> 00:03:04.960]  但是其實我們如果看回書信裡面的內容都知道
[00:03:04.960 --> 00:03:06.960]  不單止是這兩卷書
[00:03:06.960 --> 00:03:08.720]  在第五章那裡已經提及過
[00:03:08.720 --> 00:03:11.640]  先前保羅已經是寫信給哥倫多教會
[00:03:11.640 --> 00:03:14.040]  因為他們對這些事情有不明白
[00:03:14.040 --> 00:03:15.680]  去問保羅,保羅解答
[00:03:15.680 --> 00:03:16.960]  但是解答了之後
[00:03:16.960 --> 00:03:18.600]  更多的問題出現了
[00:03:18.600 --> 00:03:20.000]  因為有不同人的解讀
[00:03:20.000 --> 00:03:22.960]  以致令到中間有些誤會
[00:03:22.960 --> 00:03:24.880]  於是又有哥倫多前書
[00:03:24.880 --> 00:03:26.880]  後來又有哥倫多後書
[00:03:26.880 --> 00:03:29.400]  所以一般的聖經學者來說
[00:03:29.400 --> 00:03:32.240]  保羅寫給哥倫多的書信
[00:03:32.240 --> 00:03:33.920]  最少有四封書信
[00:03:33.920 --> 00:03:35.760]  甚至有五封的書信
[00:03:35.760 --> 00:03:40.400]  裡面提到他們跟保羅和教會的關係
[00:03:40.400 --> 00:03:42.400]  以致保羅一直很關心
[00:03:42.400 --> 00:03:44.400]  一直去牧養
[00:03:44.400 --> 00:03:47.080]  一直去提醒教會
[00:03:47.080 --> 00:03:51.720]  盼望教會成為神自己所使用的教會
[00:03:51.720 --> 00:03:54.280]  今天我們的題目叫做「誰的教會」
[00:03:54.280 --> 00:03:59.040]  保羅同樣相信帶來一個問題
[00:03:59.040 --> 00:04:01.960]  讓哥倫多教會的頂尖妹知道
[00:04:01.960 --> 00:04:03.960]  教會發生這麼多問題的時候
[00:04:03.960 --> 00:04:04.760]  大家都要問
[00:04:04.760 --> 00:04:06.360]  究竟是誰的教會
[00:04:06.360 --> 00:04:10.880]  究竟我們如何去面對我們的教會裡面
[00:04:10.880 --> 00:04:14.920]  以致能夠在這麼多問題裡面發生
[00:04:14.920 --> 00:04:16.920]  我們能夠學習
[00:04:16.920 --> 00:04:19.280]  如何去親近我們的主耶穌基督
[00:04:19.280 --> 00:04:21.160]  保羅在第一章裡面
[00:04:21.160 --> 00:04:24.520]  再一次去幫助哥倫多的信徒
[00:04:24.520 --> 00:04:25.800]  能夠去提醒
[00:04:25.800 --> 00:04:29.920]  這間教會是充滿感恩的教會
[00:04:29.920 --> 00:04:33.120]  這個教會是充滿了神的保證的教會
[00:04:33.120 --> 00:04:35.720]  讓他們能夠堅持
[00:04:35.720 --> 00:04:38.200]  能夠去跟隨主耶穌基督
[00:04:38.200 --> 00:04:40.200]  所以我們看第一點就是說
[00:04:40.200 --> 00:04:43.560]  是在第四到第七節那裡說到
[00:04:43.560 --> 00:04:46.200]  我常為你們感謝我的神
[00:04:46.200 --> 00:04:49.680]  因為神在基督耶穌裡面所賜給你的恩惠
[00:04:49.680 --> 00:04:52.680]  因為你們在祂裡面凡事富足
[00:04:52.680 --> 00:04:54.280]  具備各樣的口才
[00:04:54.280 --> 00:04:55.640]  各樣的知識
[00:04:55.640 --> 00:04:59.200]  就好像我為主耶穌基督作見證
[00:04:59.200 --> 00:05:01.320]  在你們的心裡面堅固一樣
[00:05:01.320 --> 00:05:05.720]  以致你們的恩賜是一無欠缺
[00:05:05.720 --> 00:05:09.600]  能夠切切等候耶穌再來顯現的時候
[00:05:09.600 --> 00:05:13.040]  所以雖然保羅這些話
[00:05:13.040 --> 00:05:17.120]  通常他寫給教會書卷裡面
[00:05:17.120 --> 00:05:18.960]  一開始就有一些文安語
[00:05:18.960 --> 00:05:20.560]  一至三節那些
[00:05:20.560 --> 00:05:23.520]  接著四至九節就是這些感恩的話
[00:05:23.520 --> 00:05:24.760]  為了教會去感恩
[00:05:24.760 --> 00:05:28.160]  雖然好像似乎都是很習以為常
[00:05:28.160 --> 00:05:29.840]  說一些感恩的話
[00:05:29.840 --> 00:05:31.240]  但事實上真的
[00:05:31.240 --> 00:05:33.040]  保羅是衷心裡面
[00:05:33.040 --> 00:05:35.200]  圍著哥倫多教會去感恩
[00:05:35.200 --> 00:05:38.000]  這個教會是充滿感恩的教會
[00:05:38.000 --> 00:05:42.000]  因為有主給他們的恩惠在裡面
[00:05:42.000 --> 00:05:45.080]  神所賜下的恩惠是很多
[00:05:45.080 --> 00:05:47.000]  以致這個恩惠
[00:05:47.000 --> 00:05:49.200]  讓他們能夠值得去感恩
[00:05:49.200 --> 00:05:50.920]  當然我們剛才所說
[00:05:50.920 --> 00:05:52.800]  我們讀聖經
[00:05:52.800 --> 00:05:53.800]  我們上主學
[00:05:53.800 --> 00:05:54.920]  我們自己查考
[00:05:54.920 --> 00:05:57.920]  都很認識哥倫多書信
[00:05:57.920 --> 00:06:00.760]  或者我們都很認識哥倫多教會
[00:06:00.760 --> 00:06:02.000]  數來我們的印象
[00:06:02.000 --> 00:06:04.000]  哥倫多教會都是很多問題的
[00:06:04.000 --> 00:06:05.480]  很多事情發生的
[00:06:05.480 --> 00:06:07.640]  裡面有很多罪惡的
[00:06:07.640 --> 00:06:09.640]  很多事情的
[00:06:09.640 --> 00:06:12.120]  都不是一個值得感恩的教會
[00:06:12.120 --> 00:06:15.200]  為什麼保羅仍然說這是感恩的教會呢?
[00:06:15.200 --> 00:06:19.280]  因為保羅是不是只是一個開場白呢?
[00:06:19.280 --> 00:06:23.200]  只是一個習慣了寫信是這樣的
[00:06:23.200 --> 00:06:24.640]  寫一些感恩
[00:06:24.640 --> 00:06:26.880]  寫一些文案的說話
[00:06:26.880 --> 00:06:28.280]  但事實上
[00:06:28.280 --> 00:06:30.480]  他所說的內容是真實的
[00:06:30.480 --> 00:06:33.400]  說到他們是凡事富足
[00:06:33.400 --> 00:06:34.440]  保羅說
[00:06:34.440 --> 00:06:36.920]  藉著耶穌基督的恩賜、恩典
[00:06:36.920 --> 00:06:38.560]  給你們哥倫多教會
[00:06:38.560 --> 00:06:41.080]  使得你們每一樣都是富足
[00:06:41.080 --> 00:06:42.880]  你們充滿了口才
[00:06:42.880 --> 00:06:44.480]  充滿了知識
[00:06:44.480 --> 00:06:46.480]  為了這樣感謝神
[00:06:46.480 --> 00:06:47.440]  當然你想想
[00:06:47.440 --> 00:06:49.280]  一個教會的信徒
[00:06:49.280 --> 00:06:50.400]  童工
[00:06:50.400 --> 00:06:51.400]  傳道
[00:06:51.400 --> 00:06:53.200]  老師
[00:06:53.200 --> 00:06:54.640]  各國侍奉的人
[00:06:54.640 --> 00:06:56.600]  都充滿口才
[00:06:56.600 --> 00:06:57.600]  充滿知識
[00:06:57.600 --> 00:06:58.960]  你想想這個教會
[00:06:58.960 --> 00:07:00.960]  是不是神所使用的教會呢?
[00:07:00.960 --> 00:07:03.200]  這個教會是不是神所賜福的教會呢?
[00:07:03.200 --> 00:07:04.840]  一定有很多的恩典在裡面
[00:07:04.840 --> 00:07:07.280]  因為裡面說到的口才、知識
[00:07:07.280 --> 00:07:09.080]  可以說是一種恩賜
[00:07:09.080 --> 00:07:13.520]  屬靈的恩賜裡面包括了言語的恩賜
[00:07:13.520 --> 00:07:14.480]  言語的恩賜
[00:07:14.480 --> 00:07:16.400]  你猜想在多倫多的教會裡面
[00:07:16.400 --> 00:07:17.640]  保羅在書上一直說
[00:07:17.640 --> 00:07:18.880]  後面你就會發覺
[00:07:18.880 --> 00:07:21.320]  他們有知識的言語
[00:07:21.320 --> 00:07:22.840]  有智慧的言語
[00:07:22.840 --> 00:07:24.720]  他們有先知的講道
[00:07:24.720 --> 00:07:26.520]  他們有講方言
[00:07:26.520 --> 00:07:27.600]  又有翻方言
[00:07:27.600 --> 00:07:30.080]  這些都是有關言語的恩賜
[00:07:30.080 --> 00:07:31.080]  屬靈的恩賜
[00:07:31.080 --> 00:07:33.560]  這個屬靈的恩賜是聖靈所賜給的
[00:07:33.560 --> 00:07:38.440]  不是後天自己能夠得著的
[00:07:38.440 --> 00:07:40.480]  都是神自己的恩典給他們
[00:07:40.480 --> 00:07:42.880]  這些的恩賜說到言語上
[00:07:42.880 --> 00:07:46.440]  你會發覺這個教會是很厲害的
[00:07:46.440 --> 00:07:48.040]  今天逐一講
[00:07:48.040 --> 00:07:49.840]  有這麼多言語的恩賜
[00:07:49.840 --> 00:07:51.800]  這個教會是很討得的
[00:07:51.800 --> 00:07:53.200]  很能說話的
[00:07:53.200 --> 00:07:55.720]  能夠傳福音
[00:07:55.720 --> 00:07:57.760]  別人會聽到
[00:07:57.760 --> 00:07:59.160]  一心能夠信耶穌
[00:07:59.160 --> 00:08:01.960]  講道能夠讓別人成長
[00:08:01.960 --> 00:08:05.600]  主要是希望大家都能夠明白聖經的道理
[00:08:05.600 --> 00:08:07.680]  這麼多恩賜
[00:08:07.680 --> 00:08:08.880]  這方面的教會
[00:08:08.880 --> 00:08:11.080]  你覺得一定是蓬勃的教會
[00:08:11.080 --> 00:08:12.800]  一定是活潑的教會
[00:08:12.800 --> 00:08:15.360]  所以為什麼不能夠這樣去感恩呢?
[00:08:15.360 --> 00:08:16.960]  一定是感恩、感謝神
[00:08:16.960 --> 00:08:18.240]  所以你看到
[00:08:18.240 --> 00:08:22.920]  這裡提及到這麼多的恩典
[00:08:22.920 --> 00:08:24.640]  但是有些聖經學者就說
[00:08:24.640 --> 00:08:26.480]  保羅說
[00:08:26.480 --> 00:08:28.960]  特別是第五節那裡
[00:08:28.960 --> 00:08:30.440]  凡事都是滿足
[00:08:30.440 --> 00:08:32.560]  其實是在諷刺他們而已
[00:08:32.560 --> 00:08:34.160]  因為意思就是說
[00:08:34.160 --> 00:08:35.720]  你們已經是很飽足了
[00:08:35.720 --> 00:08:37.680]  飽到滿了
[00:08:37.680 --> 00:08:39.280]  很豐富了
[00:08:39.280 --> 00:08:41.280]  就是有一點在諷刺他們
[00:08:41.280 --> 00:08:42.640]  就是說你們很行的了
[00:08:42.640 --> 00:08:43.440]  很棒的了
[00:08:43.440 --> 00:08:44.840]  已經很厲害了
[00:08:44.840 --> 00:08:48.040]  我自己未必是這樣看
[00:08:48.040 --> 00:08:50.000]  因為我覺得保羅寫出來
[00:08:50.000 --> 00:08:52.040]  真的是為他們感恩的
[00:08:52.040 --> 00:08:56.560]  雖然後面講到他們另外的問題
[00:08:56.560 --> 00:08:58.760]  另外他們所說的話
[00:08:58.760 --> 00:09:03.360]  當然是有一些背後的伏筆在裡面
[00:09:03.360 --> 00:09:06.680]  但是他仍然是為了教會感恩
[00:09:06.680 --> 00:09:09.640]  因為這些恩賜是神賜給你的
[00:09:09.640 --> 00:09:11.120]  這是神賜給我們的
[00:09:11.120 --> 00:09:13.480]  神賜給我們已經是值得我們感恩
[00:09:13.480 --> 00:09:15.920]  然後你看到
[00:09:15.920 --> 00:09:18.280]  他就提及到
[00:09:18.280 --> 00:09:20.280]  因為講到這些恩賜
[00:09:20.280 --> 00:09:23.440]  本來是沒有的
[00:09:23.440 --> 00:09:25.440]  而是神賜給我們的
[00:09:25.440 --> 00:09:27.440]  就是說我們今天富足
[00:09:27.440 --> 00:09:31.000]  我們變成了一個生活不錯的有錢人的話
[00:09:31.000 --> 00:09:31.640]  你也要想一想
[00:09:31.640 --> 00:09:34.960]  當日我們也可能是窮光蛋一名而已
[00:09:34.960 --> 00:09:38.720]  我們那時候也是沒有什麼錢的
[00:09:38.720 --> 00:09:41.200]  後來我們做生意越做越好
[00:09:41.200 --> 00:09:41.800]  感謝神
[00:09:41.800 --> 00:09:44.240]  我們能夠有富足了
[00:09:44.240 --> 00:09:45.400]  你也要想一想
[00:09:45.400 --> 00:09:47.400]  我們現在是富足是事實
[00:09:47.400 --> 00:09:48.800]  不過我們也要想一想
[00:09:48.800 --> 00:09:51.320]  這個本源也是神賜給我們的
[00:09:51.320 --> 00:09:52.960]  這個也是神的恩典
[00:09:52.960 --> 00:09:57.520]  接著在第七節裡面說到
[00:09:57.520 --> 00:10:00.360]  你們的恩賜上一無欠缺
[00:10:00.360 --> 00:10:02.200]  意思就是說
[00:10:02.200 --> 00:10:05.000]  你們運用恩賜的時候
[00:10:05.000 --> 00:10:06.520]  是毫無欠缺
[00:10:06.520 --> 00:10:07.520]  就是
[00:10:07.520 --> 00:10:08.760]  有人會說
[00:10:08.760 --> 00:10:11.360]  保羅這麼說也是諷刺他們
[00:10:11.360 --> 00:10:13.080]  就是恩賜又毫無欠缺
[00:10:13.080 --> 00:10:14.600]  但是你運用的時候毫無欠缺
[00:10:14.600 --> 00:10:15.120]  就是說
[00:10:15.120 --> 00:10:16.600]  你們現在用得很厲害了
[00:10:16.600 --> 00:10:18.320]  你們已經很棒了
[00:10:18.320 --> 00:10:19.680]  也是這個意思
[00:10:19.680 --> 00:10:21.800]  但是無論如何
[00:10:21.800 --> 00:10:23.080]  保羅仍然是
[00:10:23.080 --> 00:10:26.080]  我相信他在神的角度裡面說
[00:10:26.080 --> 00:10:27.560]  他是要值得感恩的
[00:10:27.560 --> 00:10:28.960]  因為無論如何
[00:10:28.960 --> 00:10:30.960]  他們怎麼運用恩賜
[00:10:30.960 --> 00:10:34.000]  當然後面說到他們運用恩賜
[00:10:34.000 --> 00:10:35.360]  是有問題的
[00:10:35.360 --> 00:10:36.640]  他們有這些口才
[00:10:36.640 --> 00:10:37.840]  有這些知識
[00:10:37.840 --> 00:10:40.160]  是能夠做到很多事情
[00:10:40.160 --> 00:10:42.360]  但是他們自以為是
[00:10:42.360 --> 00:10:45.000]  但是自以為特別比別人厲害
[00:10:45.000 --> 00:10:46.280]  或者有這些恩賜的人
[00:10:46.280 --> 00:10:47.400]  以為了得
[00:10:47.400 --> 00:10:49.520]  以為瞧不起別人
[00:10:49.520 --> 00:10:53.600]  為什麼有那麼多前選我們最喜歡的十三章呢?
[00:10:53.600 --> 00:10:55.200]  因為他們缺乏愛
[00:10:55.200 --> 00:10:56.840]  所以保羅就要愛
[00:10:56.840 --> 00:10:58.120]  最大的恩賜是什麼?
[00:10:58.120 --> 00:10:58.880]  愛
[00:10:58.880 --> 00:11:00.840]  所以我們十三章四至八節
[00:11:00.840 --> 00:11:04.040]  我們很喜歡的詩篇
[00:11:04.040 --> 00:11:05.280]  是愛的
[00:11:05.280 --> 00:11:07.280]  就是缺乏這件事情
[00:11:07.280 --> 00:11:08.480]  所以他們
[00:11:08.480 --> 00:11:09.600]  沒錯有恩賜
[00:11:09.600 --> 00:11:11.720]  但是他們濫用了恩賜
[00:11:11.720 --> 00:11:13.120]  他們濫用到一個地步
[00:11:13.120 --> 00:11:16.000]  好像說他們能夠說謊言的話
[00:11:16.000 --> 00:11:18.480]  他們就以為自己是高人一等了
[00:11:18.480 --> 00:11:23.520]  以為自己可以在神面前特別親近神
[00:11:23.520 --> 00:11:25.000]  他們跟別人不同了
[00:11:25.000 --> 00:11:25.800]  等等等等
[00:11:25.800 --> 00:11:27.640]  使得很多分門別類
[00:11:27.640 --> 00:11:30.640]  分階層等等的事情會發生了出來
[00:11:30.640 --> 00:11:32.960]  所以這是沒錯的
[00:11:32.960 --> 00:11:35.040]  保羅提及這件事情
[00:11:35.040 --> 00:11:36.200]  但是恩賜
[00:11:36.200 --> 00:11:37.520]  保羅用了一個字眼
[00:11:37.520 --> 00:11:40.560]  用神給的恩賜
[00:11:40.560 --> 00:11:42.400]  當然這個恩賜我們知道
[00:11:42.400 --> 00:11:43.760]  在英文來講
[00:11:43.760 --> 00:11:45.320]  Charisma這個字
[00:11:45.320 --> 00:11:48.640]  我們有可能聽過好像是很魅力的意思
[00:11:48.640 --> 00:11:51.520]  希臘文本身就是禮物的意思
[00:11:51.520 --> 00:11:55.440]  保羅用這個字眼最重要講的是什麼呢?
[00:11:55.440 --> 00:11:58.000]  這是由上天給的禮物
[00:11:58.000 --> 00:12:00.680]  不是你自己配得的
[00:12:00.680 --> 00:12:02.320]  重點就是說
[00:12:02.320 --> 00:12:03.480]  他講的這個恩賜
[00:12:03.480 --> 00:12:04.720]  這個叫做禮物
[00:12:04.720 --> 00:12:05.920]  這個恩賜就叫做禮物
[00:12:05.920 --> 00:12:08.000]  大家知道禮物是別人送給你的
[00:12:08.000 --> 00:12:10.000]  不是你自己賺取回來的
[00:12:10.000 --> 00:12:13.240]  不是你自己用你的力量拿到的
[00:12:13.240 --> 00:12:14.560]  是一個禮物
[00:12:14.560 --> 00:12:17.160]  所以這個禮物是神給我們的
[00:12:17.160 --> 00:12:18.040]  所以
[00:12:18.040 --> 00:12:19.880]  是白白的給我們
[00:12:19.880 --> 00:12:21.600]  是無條件的給我們
[00:12:21.600 --> 00:12:23.840]  聖靈任祂自己的意思
[00:12:23.840 --> 00:12:26.160]  能夠賜給各人有這個恩賜
[00:12:26.160 --> 00:12:26.880]  有才幹
[00:12:26.880 --> 00:12:28.680]  以致能夠去服侍教會
[00:12:28.680 --> 00:12:29.520]  服侍神
[00:12:29.520 --> 00:12:30.560]  祂有能力
[00:12:30.560 --> 00:12:33.600]  這是禮物來的
[00:12:33.600 --> 00:12:36.320]  所以保羅在強調這件事情的時候
[00:12:36.320 --> 00:12:37.800]  不是人配得
[00:12:37.800 --> 00:12:39.960]  不是我們自己賺取回來的
[00:12:39.960 --> 00:12:42.280]  恩賞有些是恩賜
[00:12:42.280 --> 00:12:44.160]  恩賞有些是付足
[00:12:45.560 --> 00:12:47.640]  我們怎麼能夠不感恩呢?
[00:12:47.640 --> 00:12:49.600]  因為是神賜給我們的
[00:12:49.600 --> 00:12:52.440]  所以這個教會是充滿感恩的教會
[00:12:52.440 --> 00:12:53.040]  好了
[00:12:53.040 --> 00:12:53.720]  第二方面
[00:12:53.720 --> 00:12:56.520]  這個教會是充滿了保證的教會
[00:12:56.520 --> 00:12:58.840]  如何充滿了保證的教會呢?
[00:12:58.840 --> 00:13:01.920]  在第八、第九節那裡說
[00:13:01.920 --> 00:13:03.240]  他說
[00:13:03.240 --> 00:13:06.080]  他也必兼顧你們到底
[00:13:06.080 --> 00:13:10.320]  使你們在我們的主耶穌基督的日子裡面無可指責
[00:13:10.320 --> 00:13:11.640]  神是信實的
[00:13:11.640 --> 00:13:14.280]  祂呼召你們好與祂的兒子
[00:13:14.280 --> 00:13:15.960]  我們的主耶穌基督
[00:13:15.960 --> 00:13:18.000]  共享團契
[00:13:18.000 --> 00:13:20.480]  這本修訂版說得很清楚
[00:13:20.480 --> 00:13:22.400]  共享團契
[00:13:22.400 --> 00:13:25.720]  這是和耶穌基督有團契的生活
[00:13:25.720 --> 00:13:28.560]  這裡說到兩方面的保證
[00:13:28.560 --> 00:13:33.680]  保羅說到神會兼顧你們到底
[00:13:33.680 --> 00:13:35.440]  這麼說的時候
[00:13:35.440 --> 00:13:36.880]  其實你們也不是很穩妥的
[00:13:36.880 --> 00:13:38.120]  只是搖搖合合而已
[00:13:38.120 --> 00:13:39.520]  神大會兼顧你
[00:13:39.520 --> 00:13:43.920]  保羅這麼說出來也有一些背後的含義在裡面
[00:13:43.920 --> 00:13:45.000]  還有大家要明白
[00:13:45.000 --> 00:13:46.320]  說到保證
[00:13:46.320 --> 00:13:48.280]  保證給你有
[00:13:48.280 --> 00:13:49.280]  但是現在有沒有呢?
[00:13:49.280 --> 00:13:50.360]  未必有的
[00:13:50.360 --> 00:13:51.320]  但是保證會有的
[00:13:51.320 --> 00:13:53.040]  如果你能夠做到某些事情
[00:13:53.040 --> 00:13:55.240]  這樣的提醒、鼓勵
[00:13:55.240 --> 00:13:57.920]  所以你讀哥倫多書信
[00:13:57.920 --> 00:14:00.680]  你要明白整本書和教會的背景的時候
[00:14:00.680 --> 00:14:01.400]  你會看到
[00:14:01.400 --> 00:14:02.480]  為什麼保羅剛才說
[00:14:02.480 --> 00:14:03.680]  仍然能夠感恩呢?
[00:14:03.680 --> 00:14:05.840]  因為這些恩典是神已經給了的
[00:14:05.840 --> 00:14:07.320]  是神給了的
[00:14:07.320 --> 00:14:09.920]  你現在變成怎樣、做成怎樣
[00:14:09.920 --> 00:14:11.760]  神也給了你
[00:14:11.760 --> 00:14:12.960]  這是恩典
[00:14:13.720 --> 00:14:15.200]  我們教會七十五年
[00:14:15.200 --> 00:14:16.520]  神已經給了我們恩典
[00:14:16.520 --> 00:14:20.560]  我們有這麼多先賢、願意服侍神的人
[00:14:20.560 --> 00:14:22.720]  已經努力為教會傳福音
[00:14:22.720 --> 00:14:24.520]  好好地去見證神
[00:14:24.520 --> 00:14:27.000]  還有神給了這麼多恩賜、恩典
[00:14:27.000 --> 00:14:29.080]  我們作人能夠可以為主
[00:14:29.080 --> 00:14:30.920]  能夠有打美好的仗
[00:14:30.920 --> 00:14:32.400]  能夠建立一個教會
[00:14:32.400 --> 00:14:34.360]  這個恩典是神給了我們的
[00:14:34.360 --> 00:14:37.040]  接著我們怎樣去運用這個恩賜
[00:14:37.040 --> 00:14:38.560]  怎樣去繼續做好它
[00:14:38.560 --> 00:14:39.800]  或者做得不好
[00:14:39.800 --> 00:14:41.920]  但是神也給了我們恩典
[00:14:42.240 --> 00:14:44.560]  同樣現在講到保證
[00:14:44.560 --> 00:14:47.600]  這個保證是神會給我們的保證
[00:14:47.600 --> 00:14:50.000]  因為保證的重點是講到
[00:14:50.000 --> 00:14:51.520]  末後的時候
[00:14:51.520 --> 00:14:55.240]  當我們能夠在耶穌基督的日子
[00:14:55.240 --> 00:14:56.400]  當然我們講耶穌基督的日子
[00:14:56.400 --> 00:14:58.560]  就是說到今天來看
[00:14:58.560 --> 00:15:00.240]  我們末後的時候
[00:15:00.240 --> 00:15:02.000]  如果再回到日子裡面
[00:15:02.000 --> 00:15:03.360]  我們保證
[00:15:03.360 --> 00:15:05.560]  我們能夠堅固到底
[00:15:05.560 --> 00:15:06.480]  無可指責
[00:15:06.480 --> 00:15:08.160]  因為如果你能夠在耶穌的日子裡面
[00:15:08.160 --> 00:15:08.840]  站立得穩
[00:15:08.840 --> 00:15:12.640]  能夠進入與神一個團體的生活
[00:15:12.640 --> 00:15:14.280]  保證你是無可指責
[00:15:14.280 --> 00:15:18.480]  同樣保證你跟基督耶穌已經是一個團體的生活
[00:15:18.480 --> 00:15:19.960]  這個保證是有的
[00:15:19.960 --> 00:15:22.480]  問題是現在的教會
[00:15:22.480 --> 00:15:23.760]  現在的信徒
[00:15:23.760 --> 00:15:26.080]  能不能夠把握這些保證呢?
[00:15:26.080 --> 00:15:27.640]  保羅就提醒他們
[00:15:27.640 --> 00:15:30.360]  所以這裡看到他們要無可指責
[00:15:30.360 --> 00:15:31.600]  你說無可指責?
[00:15:31.600 --> 00:15:34.800]  這個教會就有很多地方被人說他們
[00:15:34.800 --> 00:15:36.520]  很多的問題出現了
[00:15:36.520 --> 00:15:40.840]  你們看到《聖經》的書信裡面
[00:15:40.840 --> 00:15:42.160]  就是有很多的
[00:15:42.160 --> 00:15:44.320]  因為信徒裡面充滿了很多問題
[00:15:44.320 --> 00:15:46.240]  包括了很多倫理的問題
[00:15:46.240 --> 00:15:47.480]  婚姻、性
[00:15:47.480 --> 00:15:50.000]  信徒之間和非信徒之間的問題
[00:15:50.000 --> 00:15:52.720]  基督徒中間的公堂在對駁
[00:15:52.720 --> 00:15:54.760]  對駁公堂或者信徒
[00:15:54.760 --> 00:15:57.480]  如何去引用世界
[00:15:57.480 --> 00:15:59.640]  或者是在這個世界裡面所做的事情
[00:15:59.640 --> 00:16:01.240]  帶入到教會裡面
[00:16:01.240 --> 00:16:03.600]  等等的問題出現了
[00:16:03.600 --> 00:16:06.520]  甚至很多罪行、罪惡的問題出現了
[00:16:06.520 --> 00:16:08.760]  所以有人說
[00:16:08.760 --> 00:16:11.040]  割不割有七宗罪
[00:16:11.040 --> 00:16:14.680]  大家聽過七宗罪這個字沒有?
[00:16:14.680 --> 00:16:16.440]  這個七宗罪
[00:16:16.440 --> 00:16:18.320]  不是電影
[00:16:18.320 --> 00:16:19.680]  電影也有七宗罪
[00:16:19.680 --> 00:16:22.560]  七宗罪其實是很…
[00:16:22.560 --> 00:16:27.040]  早年希臘一個哲學家、神學家
[00:16:27.040 --> 00:16:31.000]  他就提出了
[00:16:31.000 --> 00:16:33.080]  他說有八件事情
[00:16:33.080 --> 00:16:36.360]  是會影響到人的靈性的生活
[00:16:36.360 --> 00:16:38.760]  破壞人性的生活
[00:16:38.760 --> 00:16:39.960]  哪八件事情呢?
[00:16:39.960 --> 00:16:41.000]  分別就是
[00:16:41.000 --> 00:16:42.720]  貪食
[00:16:42.720 --> 00:16:44.680]  色慾
